"Net Name","Pass/Fail","Operation","Driver Comp Ref Des & Pin Name","Receiver Comp Ref Des & Pin Name","Associated Clk/Strobe Net Name","Associated Clk/Strobe Driver Comp Ref Des & Pin Name","Associated Clk/Strobe Receiver Comp Ref Des & Pin Name","Clk/Strobe Crossing Threshold Time, [ns]","Setup Time (From Sim), tIS, [ps]","Min Setup Time, tIS(min) = tIS - Initial Delay Delta, [ps]","Base Setup Time, tIS(base), [ps]","Setup Derate Time Delta, d(tIS), [ps]","Required Setup Time, tIS(req) = tIS(base) + d(tIS), [ps]","Setup Time Margin, tIS(margin) = tIS(min) - tIS(req), [ps]","Hold Time (From Sim), tIH, [ps]","Min Hold Time, tIH(min) = tIH - Initial Delay Delta, [ps]","Base Hold Time, tIH(base), [ps]","Hold Derate Time Delta, d(tIH), [ps]","Required Hold Time, tIH(req) = tIH(base) + d(tIH), [ps]","Hold Time Margin, tIH(margin) = tIH(min) - tIH(req), [ps]","Pulse Width, [ps]","Pulse Width Limit, [ps]","Pulse Width Margin, [ps]","Pulse Width Margin with Output Delay Uncertainty, [ps]","Stimulus Offset, [ns]","Comments"
"DDR_A15_CAS","Pass","Write rank(1,1)","U1.M4","U2.M8","DDR_CLK_P","U1.L1&L2","U2.K7&K8","62.285"," 509.5"," 503.5"," 115.0","  74.0"," 189.0"," 314.6"," 688.5"," 682.5"," 140.0","  52.5"," 192.5"," 489.9","N/A","N/A","N/A","N/A","-0.625"
"DDR_A15_CAS","Pass","Write rank(1,1)","U1.M4","U2.M8","DDR_CLK_P","U1.L1&L2","U2.K7&K8"," 8.535"," 511.4"," 505.4"," 115.0","  73.7"," 188.7"," 316.7"," 688.2"," 682.2"," 140.0","  52.5"," 192.5"," 489.7","N/A","N/A","N/A","N/A","-0.625"
"DDR_A16_RAS","Pass","Write rank(1,1)","U1.M5","U2.L8","DDR_CLK_P","U1.L1&L2","U2.K7&K8","42.285"," 510.6"," 504.6"," 115.0","  73.7"," 188.7"," 316.0","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","-0.625"
"DDR_A16_RAS","Pass","Write rank(1,1)","U1.M5","U2.L8","DDR_CLK_P","U1.L1&L2","U2.K7&K8","38.535"," 511.1"," 505.1"," 115.0","  73.6"," 188.6"," 316.4"," 687.6"," 681.6"," 140.0","  52.6"," 192.6"," 489.0","N/A","N/A","N/A","N/A","-0.625"
"DDR_A2","Pass","Write rank(1,1)","U1.K3","U2.R3","DDR_CLK_P","U1.L1&L2","U2.K7&K8","46.035"," 498.7"," 492.7"," 115.0","  74.5"," 189.5"," 303.2","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","-0.625"
"DDR_A2","Pass","Write rank(1,1)","U1.K3","U2.R3","DDR_CLK_P","U1.L1&L2","U2.K7&K8"," 6.035","N/A","N/A","N/A","N/A","N/A","N/A"," 700.4"," 694.4"," 140.0","  52.7"," 192.7"," 501.7","N/A","N/A","N/A","N/A","-0.625"
"DDR_A3","Pass","Write rank(1,1)","U1.L5","U2.N7","DDR_CLK_P","U1.L1&L2","U2.K7&K8","31.035"," 515.0"," 509.0"," 115.0","  74.5"," 189.5"," 319.5","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","-0.625"
"DDR_A3","Pass","Write rank(1,1)","U1.L5","U2.N7","DDR_CLK_P","U1.L1&L2","U2.K7&K8","61.035"," 515.5"," 509.5"," 115.0","  74.8"," 189.8"," 319.8"," 683.2"," 677.2"," 140.0","  53.3"," 193.3"," 483.9","N/A","N/A","N/A","N/A","-0.625"
"DDR_A4","Pass","Write rank(1,1)","U1.K4","U2.N3","DDR_CLK_P","U1.L1&L2","U2.K7&K8"," 4.785"," 509.0"," 503.0"," 115.0","  74.5"," 189.5"," 313.5"," 690.2"," 684.2"," 140.0","  53.3"," 193.3"," 490.8","N/A","N/A","N/A","N/A","-0.625"
"DDR_A4","Pass","Write rank(1,1)","U1.K4","U2.N3","DDR_CLK_P","U1.L1&L2","U2.K7&K8","68.535"," 510.2"," 504.2"," 115.0","  74.5"," 189.5"," 314.7"," 689.9"," 683.9"," 140.0","  53.3"," 193.3"," 490.6","N/A","N/A","N/A","N/A","-0.625"
"DDR_A5","Pass","Write rank(1,1)","U1.K1","U2.P8","DDR_CLK_P","U1.L1&L2","U2.K7&K8"," 4.785"," 480.8"," 474.8"," 115.0","  76.0"," 191.0"," 283.8","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","-0.625"
"DDR_A5","Pass","Write rank(1,1)","U1.K1","U2.P8","DDR_CLK_P","U1.L1&L2","U2.K7&K8","28.535","N/A","N/A","N/A","N/A","N/A","N/A"," 714.7"," 708.7"," 140.0","  51.8"," 191.8"," 516.9","N/A","N/A","N/A","N/A","-0.625"
"DDR_A6","Pass","Write rank(1,1)","U1.R2","U2.P2","DDR_CLK_P","U1.L1&L2","U2.K7&K8","72.285"," 500.8"," 494.8"," 115.0","  75.6"," 190.6"," 304.2"," 704.0"," 698.0"," 140.0","  54.2"," 194.2"," 503.8","N/A","N/A","N/A","N/A","-0.625"
"DDR_A6","Pass","Write rank(1,1)","U1.R2","U2.P2","DDR_CLK_P","U1.L1&L2","U2.K7&K8"," 7.285","N/A","N/A","N/A","N/A","N/A","N/A"," 701.0"," 695.0"," 140.0","  53.4"," 193.4"," 501.6","N/A","N/A","N/A","N/A","-0.625"
"DDR_A7","Pass","Write rank(1,1)","U1.P2","U2.R8","DDR_CLK_P","U1.L1&L2","U2.K7&K8","41.035"," 491.8"," 485.8"," 115.0","  76.0"," 191.0"," 294.8"," 718.3"," 712.3"," 140.0","  53.9"," 193.9"," 518.4","N/A","N/A","N/A","N/A","-0.625"
"DDR_A7","Pass","Write rank(1,1)","U1.P2","U2.R8","DDR_CLK_P","U1.L1&L2","U2.K7&K8"," 2.285","N/A","N/A","N/A","N/A","N/A","N/A"," 707.0"," 701.0"," 140.0","  52.2"," 192.2"," 508.9","N/A","N/A","N/A","N/A","-0.625"
"DDR_A8","Pass","Write rank(1,1)","U1.P1","U2.R2","DDR_CLK_P","U1.L1&L2","U2.K7&K8","41.035"," 487.5"," 481.5"," 115.0","  76.0"," 191.0"," 290.5"," 723.7"," 717.7"," 140.0","  54.2"," 194.2"," 523.5","N/A","N/A","N/A","N/A","-0.625"
"DDR_A8","Pass","Write rank(1,1)","U1.P1","U2.R2","DDR_CLK_P","U1.L1&L2","U2.K7&K8"," 3.535","N/A","N/A","N/A","N/A","N/A","N/A"," 710.4"," 704.4"," 140.0","  53.1"," 193.1"," 511.4","N/A","N/A","N/A","N/A","-0.625"
"DDR_A9","Pass","Write rank(1,1)","U1.P4","U2.R7","DDR_CLK_P","U1.L1&L2","U2.K7&K8","36.035"," 511.0"," 505.0"," 115.0","  74.3"," 189.3"," 315.7"," 687.9"," 681.9"," 140.0","  53.0"," 193.0"," 488.8","N/A","N/A","N/A","N/A","-0.625"
"DDR_A9","Pass","Write rank(1,1)","U1.P4","U2.R7","DDR_CLK_P","U1.L1&L2","U2.K7&K8","58.535"," 512.3"," 506.3"," 115.0","  74.2"," 189.2"," 317.1"," 687.5"," 681.5"," 140.0","  53.0"," 193.0"," 488.5","N/A","N/A","N/A","N/A","-0.625"
