"Net Name","Pass/Fail","Operation","Driver Comp Ref Des & Pin Name","Receiver Comp Ref Des & Pin Name","Associated Clk Net Name","Associated Clk Driver Comp Ref Des & Pin Name","Associated Clk Receiver Comp Ref Des & Pin Name","Clk Launch Time (From Sim), [ns]","Clk Arrival Time (From Sim), [ns]","Clk Delay Time, [ps]","Strobe Launch Time (From Sim), [ns]","Strobe Arrival Time (From Sim), [ns]","Strobe Delay Time, [ps]","Launch Skew Time (min), [ps]","Launch Skew Time (typ), [ps]","Launch Skew Time (max), [ps]","tDQSS Skew Time (early), [ps]","tDQSS Skew Time (typ), [ps]","tDQSS Skew Time (late), [ps]","tDSS Setup Time (From Sim), [ps]","tDSH Hold Time (From Sim), [ps]","Negative tDQSS Limit, [ps]","Positive tDQSS Limit, [ps]","tDSS Limit, [ps]","tDSH Limit, [ps]","tDQSS (early) Time Margin = tDQSS(early) - tDQSS(negative limit), [ps]","tDQSS (late) Time Margin = tDQSS(positive limit) - tDQSS(late), [ps]","tDSS Time Margin = tDSS - tDSS(limit), [ps]","tDSH Time Margin = tDSH - tDSH(limit), [ps]","Stimulus Offset, [ps]","Comments"
"DDR_LDQS_P","Pass","Write slot1","U1.E1&E2","U2.G3&F3","DDR_CLK_P","U1.L1&L2","U2.K7&K8","15.844","16.035"," 190.6","15.847","16.078"," 231.8","  -4.6","   2.4","   9.4","  36.6","  43.6","  50.6"," 574.1","N/A","-337.5"," 337.5"," 225.0"," 225.0"," 374.1"," 286.9"," 349.1","N/A"," 0.000"
"DDR_LDQS_P","Pass","Write slot1","U1.E1&E2","U2.G3&F3","DDR_CLK_P","U1.L1&L2","U2.K7&K8","17.095","17.285"," 190.4","17.097","17.328"," 231.2","  -4.6","   2.4","   9.4","  36.2","  43.2","  50.2"," 575.0","N/A","-337.5"," 337.5"," 225.0"," 225.0"," 373.7"," 287.3"," 350.0","N/A"," 0.000"
"DDR_LDQS_P","Pass","Write slot1","U1.E1&E2","U2.G3&F3","DDR_CLK_P","U1.L1&L2","U2.K7&K8","18.345","18.535"," 190.3","18.347","18.578"," 231.1","  -4.8","   2.2","   9.2","  36.0","  43.0","  50.0"," 574.6","N/A","-337.5"," 337.5"," 225.0"," 225.0"," 373.5"," 287.5"," 349.6","N/A"," 0.000"
"DDR_LDQS_P","Pass","Write slot1","U1.E1&E2","U2.G3&F3","DDR_CLK_P","U1.L1&L2","U2.K7&K8","19.594","19.785"," 190.6","19.596","19.828"," 231.6","  -5.3","   1.7","   8.7","  35.8","  42.8","  49.8"," 574.0","N/A","-337.5"," 337.5"," 225.0"," 225.0"," 373.3"," 287.7"," 349.0","N/A"," 0.000"
"DDR_LDQS_P","Pass","Write slot1","U1.E1&E2","U2.G3&F3","DDR_CLK_P","U1.L1&L2","U2.K7&K8","20.844","21.035"," 190.7","20.846","21.078"," 231.8","  -4.6","   2.4","   9.4","  36.5","  43.5","  50.5"," 574.5","N/A","-337.5"," 337.5"," 225.0"," 225.0"," 374.0"," 287.0"," 349.5","N/A"," 0.000"
"DDR_LDQS_P","Pass","Write slot1","U1.E1&E2","U2.G3&F3","DDR_CLK_P","U1.L1&L2","U2.K7&K8","22.095","22.285"," 190.4","22.097","22.328"," 231.3","  -4.6","   2.4","   9.4","  36.3","  43.3","  50.3"," 574.8","N/A","-337.5"," 337.5"," 225.0"," 225.0"," 373.8"," 287.2"," 349.8","N/A"," 0.000"
"DDR_LDQS_P","Pass","Write slot1","U1.E1&E2","U2.G3&F3","DDR_CLK_P","U1.L1&L2","U2.K7&K8","23.345","23.535"," 190.3","23.347","23.578"," 231.1","  -4.7","   2.3","   9.3","  36.0","  43.0","  50.0"," 574.7","N/A","-337.5"," 337.5"," 225.0"," 225.0"," 373.5"," 287.5"," 349.7","N/A"," 0.000"
"DDR_LDQS_P","Pass","Write slot1","U1.E1&E2","U2.G3&F3","DDR_CLK_P","U1.L1&L2","U2.K7&K8","24.594","24.785"," 190.5","24.596","24.828"," 231.5","  -5.3","   1.7","   8.7","  35.7","  42.7","  49.7"," 574.0","N/A","-337.5"," 337.5"," 225.0"," 225.0"," 373.2"," 287.8"," 349.0","N/A"," 0.000"
"DDR_LDQS_P","Pass","Write slot1","U1.E1&E2","U2.G3&F3","DDR_CLK_P","U1.L1&L2","U2.K7&K8","25.844","26.035"," 190.7","25.846","26.078"," 231.9","  -4.7","   2.3","   9.3","  36.5","  43.5","  50.5"," 574.4","N/A","-337.5"," 337.5"," 225.0"," 225.0"," 374.0"," 287.0"," 349.4","N/A"," 0.000"
"DDR_LDQS_P","Pass","Write slot1","U1.E1&E2","U2.G3&F3","DDR_CLK_P","U1.L1&L2","U2.K7&K8","27.095","27.285"," 190.4","27.097","27.328"," 231.4","  -4.6","   2.4","   9.4","  36.4","  43.4","  50.4"," 574.8","N/A","-337.5"," 337.5"," 225.0"," 225.0"," 373.9"," 287.1"," 349.8","N/A"," 0.000"
"DDR_LDQS_P","Pass","Write slot1","U1.E1&E2","U2.G3&F3","DDR_CLK_P","U1.L1&L2","U2.K7&K8","28.345","28.535"," 190.3","28.347","28.578"," 231.1","  -4.6","   2.4","   9.4","  36.1","  43.1","  50.1"," 574.8","N/A","-337.5"," 337.5"," 225.0"," 225.0"," 373.6"," 287.4"," 349.8","N/A"," 0.000"
"DDR_LDQS_P","Pass","Write slot1","U1.E1&E2","U2.G3&F3","DDR_CLK_P","U1.L1&L2","U2.K7&K8","29.594","29.785"," 190.5","29.596","29.828"," 231.4","  -5.3","   1.7","   8.7","  35.6","  42.6","  49.6"," 574.1","N/A","-337.5"," 337.5"," 225.0"," 225.0"," 373.1"," 287.9"," 349.1","N/A"," 0.000"
"DDR_LDQS_P","Pass","Write slot1","U1.E1&E2","U2.G3&F3","DDR_CLK_P","U1.L1&L2","U2.K7&K8","30.844","31.035"," 190.8","30.846","31.078"," 231.9","  -4.7","   2.3","   9.3","  36.4","  43.4","  50.4"," 574.3","N/A","-337.5"," 337.5"," 225.0"," 225.0"," 373.9"," 287.1"," 349.3","N/A"," 0.000"
"DDR_LDQS_P","Pass","Write slot1","U1.E1&E2","U2.G3&F3","DDR_CLK_P","U1.L1&L2","U2.K7&K8","32.095","32.285"," 190.4","32.097","32.328"," 231.5","  -4.6","   2.4","   9.4","  36.4","  43.4","  50.4"," 574.7","N/A","-337.5"," 337.5"," 225.0"," 225.0"," 373.9"," 287.1"," 349.7","N/A"," 0.000"
"DDR_LDQS_P","Pass","Write slot1","U1.E1&E2","U2.G3&F3","DDR_CLK_P","U1.L1&L2","U2.K7&K8","33.345","33.535"," 190.3","33.347","33.578"," 231.0","  -4.5","   2.5","   9.5","  36.2","  43.2","  50.2"," 574.9","N/A","-337.5"," 337.5"," 225.0"," 225.0"," 373.7"," 287.3"," 349.9","N/A"," 0.000"
"DDR_LDQS_P","Pass","Write slot1","U1.E1&E2","U2.G3&F3","DDR_CLK_P","U1.L1&L2","U2.K7&K8","34.595","34.785"," 190.4","34.596","34.828"," 231.3","  -5.2","   1.8","   8.8","  35.7","  42.7","  49.7"," 574.2","N/A","-337.5"," 337.5"," 225.0"," 225.0"," 373.2"," 287.8"," 349.2","N/A"," 0.000"
"DDR_LDQS_P","Pass","Write slot1","U1.E1&E2","U2.G3&F3","DDR_CLK_P","U1.L1&L2","U2.K7&K8","35.844","36.035"," 190.8","35.846","36.078"," 231.9","  -4.8","   2.2","   9.2","  36.3","  43.3","  50.3"," 574.2","N/A","-337.5"," 337.5"," 225.0"," 225.0"," 373.8"," 287.2"," 349.2","N/A"," 0.000"
"DDR_LDQS_P","Pass","Write slot1","U1.E1&E2","U2.G3&F3","DDR_CLK_P","U1.L1&L2","U2.K7&K8","37.095","37.285"," 190.4","37.097","37.329"," 231.6","  -4.6","   2.4","   9.4","  36.5","  43.5","  50.5"," 574.6","N/A","-337.5"," 337.5"," 225.0"," 225.0"," 374.0"," 287.0"," 349.6","N/A"," 0.000"
"DDR_LDQS_P","Pass","Write slot1","U1.E1&E2","U2.G3&F3","DDR_CLK_P","U1.L1&L2","U2.K7&K8","38.345","38.535"," 190.4","38.347","38.578"," 231.0","  -4.6","   2.4","   9.4","  36.0","  43.0","  50.0"," 574.9","N/A","-337.5"," 337.5"," 225.0"," 225.0"," 373.5"," 287.5"," 349.9","N/A"," 0.000"
"DDR_LDQS_P","Pass","Write slot1","U1.E1&E2","U2.G3&F3","DDR_CLK_P","U1.L1&L2","U2.K7&K8","39.595","39.785"," 190.3","39.597","39.828"," 231.3","  -5.1","   1.9","   8.9","  35.8","  42.8","  49.8"," 574.4","N/A","-337.5"," 337.5"," 225.0"," 225.0"," 373.3"," 287.7"," 349.4","N/A"," 0.000"
"DDR_LDQS_P","Pass","Write slot1","U1.E1&E2","U2.G3&F3","DDR_CLK_P","U1.L1&L2","U2.K7&K8","40.844","41.035"," 190.8","40.846","41.078"," 231.8","  -4.8","   2.2","   9.2","  36.2","  43.2","  50.2"," 574.1","N/A","-337.5"," 337.5"," 225.0"," 225.0"," 373.7"," 287.3"," 349.1","N/A"," 0.000"
"DDR_LDQS_P","Pass","Write slot1","U1.E1&E2","U2.G3&F3","DDR_CLK_P","U1.L1&L2","U2.K7&K8","42.095","42.285"," 190.4","42.097","42.329"," 231.6","  -4.6","   2.4","   9.4","  36.6","  43.6","  50.6"," 574.5","N/A","-337.5"," 337.5"," 225.0"," 225.0"," 374.1"," 286.9"," 349.5","N/A"," 0.000"
"DDR_LDQS_P","Pass","Write slot1","U1.E1&E2","U2.G3&F3","DDR_CLK_P","U1.L1&L2","U2.K7&K8","43.345","43.535"," 190.4","43.347","43.578"," 231.0","  -4.6","   2.4","   9.4","  36.0","  43.0","  50.0"," 575.0","N/A","-337.5"," 337.5"," 225.0"," 225.0"," 373.5"," 287.5"," 350.0","N/A"," 0.000"
"DDR_LDQS_P","Pass","Write slot1","U1.E1&E2","U2.G3&F3","DDR_CLK_P","U1.L1&L2","U2.K7&K8","44.595","44.785"," 190.3","44.597","44.828"," 231.2","  -5.0","   2.0","   9.0","  35.9","  42.9","  49.9"," 574.4","N/A","-337.5"," 337.5"," 225.0"," 225.0"," 373.4"," 287.6"," 349.4","N/A"," 0.000"
"DDR_LDQS_P","Pass","Write slot1","U1.E1&E2","U2.G3&F3","DDR_CLK_P","U1.L1&L2","U2.K7&K8","45.844","46.035"," 190.9","45.846","46.078"," 231.8","  -4.8","   2.2","   9.2","  36.1","  43.1","  50.1"," 574.1","N/A","-337.5"," 337.5"," 225.0"," 225.0"," 373.6"," 287.4"," 349.1","N/A"," 0.000"
"DDR_LDQS_P","Pass","Write slot1","U1.E1&E2","U2.G3&F3","DDR_CLK_P","U1.L1&L2","U2.K7&K8","47.094","47.285"," 190.5","47.097","47.328"," 231.7","  -4.6","   2.4","   9.4","  36.6","  43.6","  50.6"," 574.3","N/A","-337.5"," 337.5"," 225.0"," 225.0"," 374.1"," 286.9"," 349.3","N/A"," 0.000"
"DDR_LDQS_P","Pass","Write slot1","U1.E1&E2","U2.G3&F3","DDR_CLK_P","U1.L1&L2","U2.K7&K8","48.345","48.535"," 190.4","48.347","48.578"," 231.1","  -4.6","   2.4","   9.4","  36.1","  43.1","  50.1"," 575.1","N/A","-337.5"," 337.5"," 225.0"," 225.0"," 373.6"," 287.4"," 350.1","N/A"," 0.000"
