"Net Name","Pass/Fail","Operation","Driver Comp Ref Des & Pin Name","Receiver Comp Ref Des & Pin Name","Associated Clk/Strobe Net Name","Associated Clk/Strobe Driver Comp Ref Des & Pin Name","Associated Clk/Strobe Receiver Comp Ref Des & Pin Name","Clk/Strobe Crossing Threshold Time, [ns]","Setup Time (From Sim), tIS, [ps]","Min Setup Time, tIS(min) = tIS - Initial Delay Delta, [ps]","Base Setup Time, tIS(base), [ps]","Setup Derate Time Delta, d(tIS), [ps]","Required Setup Time, tIS(req) = tIS(base) + d(tIS), [ps]","Setup Time Margin, tIS(margin) = tIS(min) - tIS(req), [ps]","Hold Time (From Sim), tIH, [ps]","Min Hold Time, tIH(min) = tIH - Initial Delay Delta, [ps]","Base Hold Time, tIH(base), [ps]","Hold Derate Time Delta, d(tIH), [ps]","Required Hold Time, tIH(req) = tIH(base) + d(tIH), [ps]","Hold Time Margin, tIH(margin) = tIH(min) - tIH(req), [ps]","Pulse Width, [ps]","Pulse Width Limit, [ps]","Pulse Width Margin, [ps]","Pulse Width Margin with Output Delay Uncertainty, [ps]","Stimulus Offset, [ns]","Comments"
"DDR_A0","Pass","Write rank(1,1)","U1.J1","U2.P3","DDR_CLK_P","U1.L1&L2","U2.K7&K8"," 2.285","N/A","N/A","N/A","N/A","N/A","N/A"," 695.5"," 689.5"," 140.0","  53.7"," 193.7"," 495.8","N/A","N/A","N/A","N/A","-0.625"
"DDR_A0","Pass","Write rank(1,1)","U1.J1","U2.P3","DDR_CLK_P","U1.L1&L2","U2.K7&K8"," 3.535"," 531.9"," 525.9"," 115.0","  76.0"," 191.0"," 334.9","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","-0.625"
"DDR_A0","Pass","Write rank(1,1)","U1.J1","U2.P3","DDR_CLK_P","U1.L1&L2","U2.K7&K8"," 4.785","N/A","N/A","N/A","N/A","N/A","N/A"," 720.7"," 714.7"," 140.0","  54.1"," 194.1"," 520.6","N/A","N/A","N/A","N/A","-0.625"
"DDR_A0","Pass","Write rank(1,1)","U1.J1","U2.P3","DDR_CLK_P","U1.L1&L2","U2.K7&K8"," 6.035"," 507.4"," 501.4"," 115.0","  76.0"," 191.0"," 310.4"," 699.1"," 693.1"," 140.0","  54.2"," 194.2"," 498.9","N/A","N/A","N/A","N/A","-0.625"
"DDR_A0","Pass","Write rank(1,1)","U1.J1","U2.P3","DDR_CLK_P","U1.L1&L2","U2.K7&K8"," 7.285"," 531.3"," 525.3"," 115.0","  76.0"," 191.0"," 334.3","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","-0.625"
"DDR_A0","Pass","Write rank(1,1)","U1.J1","U2.P3","DDR_CLK_P","U1.L1&L2","U2.K7&K8","12.285","N/A","N/A","N/A","N/A","N/A","N/A"," 718.0"," 712.0"," 140.0","  53.9"," 193.9"," 518.1","N/A","N/A","N/A","N/A","-0.625"
"DDR_A0","Pass","Write rank(1,1)","U1.J1","U2.P3","DDR_CLK_P","U1.L1&L2","U2.K7&K8","13.535"," 509.8"," 503.8"," 115.0","  76.0"," 191.0"," 312.8","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","-0.625"
"DDR_A0","Pass","Write rank(1,1)","U1.J1","U2.P3","DDR_CLK_P","U1.L1&L2","U2.K7&K8","21.035","N/A","N/A","N/A","N/A","N/A","N/A"," 695.8"," 689.8"," 140.0","  53.7"," 193.7"," 496.1","N/A","N/A","N/A","N/A","-0.625"
"DDR_A0","Pass","Write rank(1,1)","U1.J1","U2.P3","DDR_CLK_P","U1.L1&L2","U2.K7&K8","22.285"," 532.3"," 526.3"," 115.0","  76.0"," 191.0"," 335.3"," 715.6"," 709.6"," 140.0","  54.2"," 194.2"," 515.4","N/A","N/A","N/A","N/A","-0.625"
"DDR_A0","Pass","Write rank(1,1)","U1.J1","U2.P3","DDR_CLK_P","U1.L1&L2","U2.K7&K8","23.535"," 514.4"," 508.4"," 115.0","  76.0"," 191.0"," 317.4"," 697.1"," 691.1"," 140.0","  54.2"," 194.2"," 496.9","N/A","N/A","N/A","N/A","-0.625"
