.HEADER
..NAMES
Time,V U2.M3
2.0242e-09,1.3242
2.0475e-09,1.3197
2.0708e-09,1.3060
2.0940e-09,1.2908
2.1173e-09,1.2801
2.1406e-09,1.2640
2.1638e-09,1.2280
2.1871e-09,1.1759
2.2104e-09,1.1259
2.2336e-09,1.0867
2.2569e-09,1.0570
2.2802e-09,1.0371
2.3034e-09,1.0284
2.3267e-09,1.0300
2.3500e-09,1.0397
2.3732e-09,1.0559
2.3965e-09,1.0785
2.4198e-09,1.1059
2.4430e-09,1.1320
2.4663e-09,1.1496
2.4896e-09,1.1563
2.5128e-09,1.1563
2.5361e-09,1.1579
2.5594e-09,1.1672
2.5826e-09,1.1828
2.6059e-09,1.1984
2.6292e-09,1.2109
2.6524e-09,1.2238
2.6757e-09,1.2394
2.6990e-09,1.2551
2.7222e-09,1.2668
2.7455e-09,1.2725
2.7688e-09,1.2708
2.7920e-09,1.2616
2.8153e-09,1.2464
2.8386e-09,1.2260
2.8618e-09,1.1898
2.8851e-09,1.1196
2.9084e-09,0.9911
2.9316e-09,0.8348
2.9549e-09,0.6917
2.9782e-09,0.5542
3.0014e-09,0.3991
3.0247e-09,0.2516
3.0480e-09,0.1264
3.0712e-09,0.0270
3.0945e-09,-0.0462
3.1178e-09,-0.0945
3.1410e-09,-0.1227
3.1643e-09,-0.1393
3.1876e-09,-0.1550
3.2108e-09,-0.1746
3.2341e-09,-0.1942
3.2574e-09,-0.2065
3.2806e-09,-0.2051
3.3039e-09,-0.1915
3.3272e-09,-0.1717
3.3504e-09,-0.1522
3.3737e-09,-0.1268
3.3970e-09,-0.0835
3.4202e-09,-0.0248
3.4435e-09,0.0317
3.4668e-09,0.0772
3.4901e-09,0.1128
3.5133e-09,0.1376
3.5366e-09,0.1493
3.5599e-09,0.1497
3.5831e-09,0.1428
3.6064e-09,0.1314
3.6297e-09,0.1158
3.6529e-09,0.0969
3.6762e-09,0.0791
3.6995e-09,0.0678
3.7227e-09,0.0648
3.7460e-09,0.0661
3.7693e-09,0.0643
3.7925e-09,0.0541
3.8158e-09,0.0364
3.8391e-09,0.0170
3.8623e-09,-0.0002
3.8856e-09,-0.0172
3.9089e-09,-0.0357
3.9321e-09,-0.0530
3.9554e-09,-0.0657
3.9787e-09,-0.0724
4.0019e-09,-0.0724
4.0252e-09,-0.0651
4.0485e-09,-0.0519
4.0717e-09,-0.0370
4.0950e-09,-0.0245
4.1183e-09,-0.0159
4.1415e-09,-0.0098
4.1648e-09,-0.0046
4.1881e-09,-0.0006
4.2113e-09,0.0008
4.2346e-09,-0.0010
4.2579e-09,-0.0039
4.2811e-09,-0.0042
4.3044e-09,0.0006
4.3277e-09,0.0091
4.3509e-09,0.0183
4.3742e-09,0.0258
4.3975e-09,0.0307
4.4207e-09,0.0324
4.4440e-09,0.0311
4.4673e-09,0.0276
4.4905e-09,0.0228
4.5138e-09,0.0169
4.5371e-09,0.0093
4.5603e-09,0.0011
4.5836e-09,-0.0058
4.6069e-09,-0.0092
4.6301e-09,-0.0090
4.6534e-09,-0.0068
4.6767e-09,-0.0045
4.6999e-09,-0.0031
4.7232e-09,-0.0022
4.7465e-09,-0.0015
4.7697e-09,-0.0011
4.7930e-09,-0.0020
4.8163e-09,-0.0045
4.8395e-09,-0.0080
4.8628e-09,-0.0114
4.8861e-09,-0.0135
4.9093e-09,-0.0132
4.9326e-09,-0.0104
4.9559e-09,-0.0059
4.9791e-09,-0.0012
5.0024e-09,0.0025
5.0257e-09,0.0049
5.0489e-09,0.0067
5.0722e-09,0.0079
5.0955e-09,0.0082
5.1187e-09,0.0071
5.1420e-09,0.0047
5.1653e-09,0.0019
5.1885e-09,-0.0001
5.2118e-09,-0.0008
5.2351e-09,-0.0004
5.2583e-09,0.0007
5.2816e-09,0.0020
5.3049e-09,0.0031
5.3281e-09,0.0039
5.3514e-09,0.0046
5.3747e-09,0.0049
5.3979e-09,0.0046
5.4212e-09,0.0033
5.4445e-09,0.0010
5.4677e-09,-0.0018
5.4910e-09,-0.0040
5.5143e-09,-0.0049
5.5375e-09,-0.0046
5.5608e-09,-0.0035
5.5841e-09,-0.0022
5.6073e-09,-0.0009
5.6306e-09,0.0003
5.6539e-09,0.0013
5.6771e-09,0.0021
5.7004e-09,0.0023
5.7237e-09,0.0019
5.7469e-09,0.0009
5.7702e-09,-0.0002
5.7935e-09,-0.0012
5.8168e-09,-0.0016
5.8400e-09,-0.0013
5.8633e-09,-0.0007
5.8866e-09,0.0000
5.9098e-09,0.0007
5.9331e-09,0.0014
5.9564e-09,0.0023
5.9796e-09,0.0031
6.0029e-09,0.0034
6.0262e-09,0.0031
6.0494e-09,0.0022
6.0727e-09,0.0010
6.0960e-09,-0.0001
6.1192e-09,-0.0008
6.1425e-09,-0.0010
6.1658e-09,-0.0007
6.1890e-09,-0.0003
6.2123e-09,0.0002
6.2356e-09,0.0007
6.2588e-09,0.0012
6.2821e-09,0.0016
6.3054e-09,0.0018
6.3286e-09,0.0016
6.3519e-09,0.0010
6.3752e-09,0.0003
6.3984e-09,-0.0002
6.4217e-09,-0.0005
6.4450e-09,-0.0005
6.4682e-09,-0.0004
6.4915e-09,-0.0003
6.5148e-09,0.0000
6.5380e-09,0.0004
6.5613e-09,0.0009
6.5846e-09,0.0015
6.6078e-09,0.0048
6.6311e-09,0.0223
6.6544e-09,0.0789
6.6776e-09,0.1936
6.7009e-09,0.3294
6.7242e-09,0.4552
6.7474e-09,0.5880
6.7707e-09,0.7399
6.7940e-09,0.8845
6.8172e-09,1.0065
6.8405e-09,1.1009
6.8638e-09,1.1671
6.8870e-09,1.2087
6.9103e-09,1.2307
6.9336e-09,1.2438
6.9568e-09,1.2582
6.9801e-09,1.2785
7.0034e-09,1.3002
7.0266e-09,1.3166
7.0499e-09,1.3219
7.0732e-09,1.3173
7.0964e-09,1.3081
7.1197e-09,1.2984
7.1430e-09,1.2791
7.1662e-09,1.2389
7.1895e-09,1.1844
7.2128e-09,1.1337
7.2360e-09,1.0934
7.2593e-09,1.0623
7.2826e-09,1.0422
7.3058e-09,1.0353
7.3291e-09,1.0403
7.3524e-09,1.0537
7.3756e-09,1.0723
7.3989e-09,1.0951
7.4222e-09,1.1195
7.4454e-09,1.1399
7.4687e-09,1.1511
7.4920e-09,1.1524
7.5152e-09,1.1490
7.5385e-09,1.1489
7.5618e-09,1.1572
7.5850e-09,1.1725
7.6083e-09,1.1891
7.6316e-09,1.2045
7.6548e-09,1.2214
7.6781e-09,1.2404
7.7014e-09,1.2575
7.7246e-09,1.2690
7.7479e-09,1.2735
7.7712e-09,1.2704
7.7944e-09,1.2599
7.8177e-09,1.2437
7.8410e-09,1.2218
7.8642e-09,1.1826
7.8875e-09,1.1071
7.9108e-09,0.9744
7.9340e-09,0.8205
7.9573e-09,0.6827
7.9806e-09,0.5460
8.0038e-09,0.3912
8.0271e-09,0.2452
8.0504e-09,0.1214
8.0736e-09,0.0230
8.0969e-09,-0.0491
8.1202e-09,-0.0969
8.1435e-09,-0.1252
8.1667e-09,-0.1426
8.1900e-09,-0.1593
8.2133e-09,-0.1790
8.2365e-09,-0.1971
8.2598e-09,-0.2068
8.2831e-09,-0.2027
8.3063e-09,-0.1876
8.3296e-09,-0.1679
8.3529e-09,-0.1489
8.3761e-09,-0.1227
8.3994e-09,-0.0778
8.4227e-09,-0.0191
8.4459e-09,0.0355
8.4692e-09,0.0789
8.4925e-09,0.1131
8.5157e-09,0.1370
8.5390e-09,0.1484
8.5623e-09,0.1494
8.5855e-09,0.1433
8.6088e-09,0.1323
8.6321e-09,0.1167
8.6553e-09,0.0976
8.6786e-09,0.0799
8.7019e-09,0.0690
8.7251e-09,0.0661
8.7484e-09,0.0666
8.7717e-09,0.0634
8.7949e-09,0.0519
8.8182e-09,0.0338
8.8415e-09,0.0152
8.8647e-09,-0.0010
8.8880e-09,-0.0175
8.9113e-09,-0.0358
8.9345e-09,-0.0528
8.9578e-09,-0.0650
8.9811e-09,-0.0712
9.0043e-09,-0.0707
9.0276e-09,-0.0631
9.0509e-09,-0.0502
9.0741e-09,-0.0359
9.0974e-09,-0.0243
9.1207e-09,-0.0161
9.1439e-09,-0.0099
9.1672e-09,-0.0042
9.1905e-09,0.0002
9.2137e-09,0.0016
9.2370e-09,-0.0002
9.2603e-09,-0.0029
9.2835e-09,-0.0027
9.3068e-09,0.0024
9.3301e-09,0.0108
9.3533e-09,0.0195
9.3766e-09,0.0263
9.3999e-09,0.0307
9.4231e-09,0.0321
9.4464e-09,0.0308
9.4697e-09,0.0275
9.4929e-09,0.0230
9.5162e-09,0.0171
9.5395e-09,0.0095
9.5627e-09,0.0013
9.5860e-09,-0.0052
9.6093e-09,-0.0083
9.6325e-09,-0.0079
9.6558e-09,-0.0059
9.6791e-09,-0.0041
9.7023e-09,-0.0030
9.7256e-09,-0.0022
9.7489e-09,-0.0014
9.7721e-09,-0.0010
9.7954e-09,-0.0018
9.8187e-09,-0.0042
9.8419e-09,-0.0076
9.8652e-09,-0.0108
9.8885e-09,-0.0126
9.9117e-09,-0.0122
9.9350e-09,-0.0093
9.9583e-09,-0.0049
9.9815e-09,-0.0005
1.00048e-08,0.0028
1.00281e-08,0.0051
1.00513e-08,0.0069
1.00746e-08,0.0082
1.00979e-08,0.0086
1.01211e-08,0.0074
1.01444e-08,0.0050
1.01677e-08,0.0023
1.01909e-08,0.0005
1.02142e-08,-0.0001
1.02375e-08,0.0004
1.02607e-08,0.0014
1.02840e-08,0.0025
1.03073e-08,0.0034
1.03305e-08,0.0043
1.03538e-08,0.0068
1.03771e-08,0.0208
1.04003e-08,0.0682
1.04236e-08,0.1731
1.04469e-08,0.3055
1.04702e-08,0.4282
1.04934e-08,0.5554
1.05167e-08,0.7067
1.05400e-08,0.8534
1.05632e-08,0.9806
1.05865e-08,1.0810
1.06098e-08,1.1539
1.06330e-08,1.2008
1.06563e-08,1.2279
1.06796e-08,1.2428
1.07028e-08,1.2576
1.07261e-08,1.2767
1.07494e-08,1.2977
1.07726e-08,1.3141
1.07959e-08,1.3205
1.08192e-08,1.3173
1.08424e-08,1.3092
1.08657e-08,1.3007
1.08890e-08,1.2848
1.09122e-08,1.2484
1.09355e-08,1.1958
1.09588e-08,1.1450
1.09820e-08,1.1040
1.10053e-08,1.0712
1.10286e-08,1.0481
1.10518e-08,1.0378
1.10751e-08,1.0395
1.10984e-08,1.0504
1.11216e-08,1.0674
1.11449e-08,1.0893
1.11682e-08,1.1138
1.11914e-08,1.1356
1.12147e-08,1.1488
1.12380e-08,1.1521
1.12612e-08,1.1498
1.12845e-08,1.1494
1.13078e-08,1.1565
1.13310e-08,1.1706
1.13543e-08,1.1864
1.13776e-08,1.2011
1.14008e-08,1.2171
1.14241e-08,1.2359
1.14474e-08,1.2537
1.14706e-08,1.2664
1.14939e-08,1.2724
1.15172e-08,1.2711
1.15404e-08,1.2622
1.15637e-08,1.2476
1.15870e-08,1.2310
1.16102e-08,1.2168
1.16335e-08,1.2063
1.16568e-08,1.1986
1.16800e-08,1.1926
1.17033e-08,1.1891
1.17266e-08,1.1895
1.17498e-08,1.1940
1.17731e-08,1.1996
1.17964e-08,1.2022
1.18196e-08,1.1993
1.18429e-08,1.1921
1.18662e-08,1.1839
1.18894e-08,1.1768
1.19127e-08,1.1718
1.19360e-08,1.1697
1.19592e-08,1.1709
1.19825e-08,1.1747
1.20058e-08,1.1804
1.20290e-08,1.1878
1.20523e-08,1.1967
1.20756e-08,1.2060
1.20988e-08,1.2133
1.21221e-08,1.2165
1.21454e-08,1.2158
1.21686e-08,1.2129
1.21919e-08,1.2097
1.22152e-08,1.2070
1.22384e-08,1.2047
1.22617e-08,1.2024
1.22850e-08,1.2009
1.23082e-08,1.2012
1.23315e-08,1.2036
1.23548e-08,1.2074
1.23780e-08,1.2111
1.24013e-08,1.2135
1.24246e-08,1.2134
1.24478e-08,1.2106
1.24711e-08,1.2059
1.24944e-08,1.2009
1.25176e-08,1.1967
1.25409e-08,1.1937
1.25642e-08,1.1916
1.25874e-08,1.1904
1.26107e-08,1.1907
1.26340e-08,1.1928
1.26572e-08,1.1962
1.26805e-08,1.1998
1.27038e-08,1.2024
1.27270e-08,1.2036
1.27503e-08,1.2034
1.27736e-08,1.2024
1.27968e-08,1.2011
1.28201e-08,1.1998
1.28434e-08,1.1986
1.28667e-08,1.1976
1.28899e-08,1.1970
1.29132e-08,1.1972
1.29365e-08,1.1986
1.29597e-08,1.2011
1.29830e-08,1.2041
1.30063e-08,1.2064
1.30295e-08,1.2074
1.30528e-08,1.2070
1.30761e-08,1.2057
1.30993e-08,1.2040
1.31226e-08,1.2022
1.31459e-08,1.2005
1.31691e-08,1.1990
1.31924e-08,1.1980
1.32157e-08,1.1978
1.32389e-08,1.1984
1.32622e-08,1.1997
1.32855e-08,1.2013
1.33087e-08,1.2024
1.33320e-08,1.2029
1.33553e-08,1.2028
1.33785e-08,1.2022
1.34018e-08,1.2014
1.34251e-08,1.2007
1.34483e-08,1.1998
1.34716e-08,1.1988
1.34949e-08,1.1980
1.35181e-08,1.1977
1.35414e-08,1.1982
1.35647e-08,1.1994
1.35879e-08,1.2008
1.36112e-08,1.2021
1.36345e-08,1.2029
1.36577e-08,1.2031
1.36810e-08,1.2029
1.37043e-08,1.2024
1.37275e-08,1.2017
1.37508e-08,1.2009
1.37741e-08,1.2001
1.37973e-08,1.1995
1.38206e-08,1.1993
1.38439e-08,1.1996
1.38671e-08,1.2003
1.38904e-08,1.2011
1.39137e-08,1.2018
1.39369e-08,1.2021
1.39602e-08,1.2022
1.39835e-08,1.2020
1.40067e-08,1.2018
1.40300e-08,1.2014
1.40533e-08,1.2009
1.40765e-08,1.1995
1.40998e-08,1.1885
1.41231e-08,1.1513
1.41463e-08,1.0646
1.41696e-08,0.9263
1.41929e-08,0.7801
1.42161e-08,0.6478
1.42394e-08,0.5018
1.42627e-08,0.3434
1.42859e-08,0.1995
1.43092e-08,0.0853
1.43325e-08,0.0011
1.43557e-08,-0.0532
1.43790e-08,-0.0861
1.44023e-08,-0.1032
1.44255e-08,-0.1169
1.44488e-08,-0.1346
1.44721e-08,-0.1578
1.44953e-08,-0.1790
1.45186e-08,-0.1911
1.45419e-08,-0.1909
1.45651e-08,-0.1828
1.45884e-08,-0.1716
1.46117e-08,-0.1564
1.46349e-08,-0.1253
1.46582e-08,-0.0721
1.46815e-08,-0.0098
1.47047e-08,0.0442
1.47280e-08,0.0866
1.47513e-08,0.1195
1.47745e-08,0.1408
1.47978e-08,0.1489
1.48211e-08,0.1457
1.48443e-08,0.1346
1.48676e-08,0.1182
1.48909e-08,0.0979
1.49141e-08,0.0776
1.49374e-08,0.0635
1.49607e-08,0.0594
1.49839e-08,0.0634
1.50072e-08,0.0681
1.50305e-08,0.0657
1.50537e-08,0.0540
1.50770e-08,0.0367
1.51003e-08,0.0194
1.51236e-08,0.0023
1.51468e-08,-0.0175
1.51701e-08,-0.0392
1.51934e-08,-0.0579
1.52166e-08,-0.0699
1.52399e-08,-0.0742
1.52632e-08,-0.0704
1.52864e-08,-0.0595
1.53097e-08,-0.0443
1.53330e-08,-0.0294
1.53562e-08,-0.0153
1.53795e-08,0.0098
1.54028e-08,0.0730
1.54260e-08,0.1943
1.54493e-08,0.3341
1.54726e-08,0.4584
1.54958e-08,0.5878
1.55191e-08,0.7395
1.55424e-08,0.8866
1.55656e-08,1.0170
1.55889e-08,1.1215
1.56122e-08,1.1968
1.56354e-08,1.2437
1.56587e-08,1.2684
1.56820e-08,1.2798
1.57052e-08,1.2902
1.57285e-08,1.3040
1.57518e-08,1.3180
1.57750e-08,1.3248
1.57983e-08,1.3198
1.58216e-08,1.3061
1.58448e-08,1.2914
1.58681e-08,1.2810
1.58914e-08,1.2643
1.59146e-08,1.2270
1.59379e-08,1.1747
1.59612e-08,1.1259
1.59844e-08,1.0874
1.60077e-08,1.0577
1.60310e-08,1.0379
1.60542e-08,1.0295
1.60775e-08,1.0313
1.61008e-08,1.0411
1.61240e-08,1.0573
1.61473e-08,1.0800
1.61706e-08,1.1074
1.61938e-08,1.1331
1.62171e-08,1.1501
1.62404e-08,1.1564
1.62636e-08,1.1565
1.62869e-08,1.1587
1.63102e-08,1.1685
1.63334e-08,1.1841
1.63567e-08,1.1993
1.63800e-08,1.2116
1.64032e-08,1.2246
1.64265e-08,1.2405
1.64498e-08,1.2560
1.64730e-08,1.2675
1.64963e-08,1.2729
1.65196e-08,1.2710
1.65428e-08,1.2616
1.65661e-08,1.2464
1.65894e-08,1.2259
1.66126e-08,1.1891
1.66359e-08,1.1180
1.66592e-08,0.9892
1.66824e-08,0.8324
1.67057e-08,0.6880
1.67290e-08,0.5506
1.67522e-08,0.3966
1.67755e-08,0.2490
1.67988e-08,0.1234
1.68220e-08,0.0246
1.68453e-08,-0.0478
1.68686e-08,-0.0952
1.68918e-08,-0.1229
1.69151e-08,-0.1392
1.69384e-08,-0.1547
1.69616e-08,-0.1743
1.69849e-08,-0.1938
1.70082e-08,-0.2061
1.70314e-08,-0.2044
1.70547e-08,-0.1906
1.70780e-08,-0.1707
1.71012e-08,-0.1510
1.71245e-08,-0.1254
1.71478e-08,-0.0821
1.71710e-08,-0.0232
1.71943e-08,0.0337
1.72176e-08,0.0792
1.72408e-08,0.1143
1.72641e-08,0.1386
1.72874e-08,0.1501
1.73106e-08,0.1504
1.73339e-08,0.1433
1.73572e-08,0.1317
1.73804e-08,0.1159
1.74037e-08,0.0970
1.74270e-08,0.0792
1.74502e-08,0.0679
1.74735e-08,0.0650
1.74968e-08,0.0664
1.75201e-08,0.0647
1.75433e-08,0.0544
1.75666e-08,0.0366
1.75899e-08,0.0171
1.76131e-08,-0.0002
1.76364e-08,-0.0171
1.76597e-08,-0.0355
1.76829e-08,-0.0529
1.77062e-08,-0.0656
1.77295e-08,-0.0722
1.77527e-08,-0.0719
1.77760e-08,-0.0644
1.77993e-08,-0.0512
1.78225e-08,-0.0361
1.78458e-08,-0.0236
1.78691e-08,-0.0151
1.78923e-08,-0.0091
1.79156e-08,-0.0040
1.79389e-08,0.0000
1.79621e-08,0.0014
1.79854e-08,-0.0005
1.80087e-08,-0.0035
1.80319e-08,-0.0037
1.80552e-08,0.0010
1.80785e-08,0.0097
1.81017e-08,0.0190
1.81250e-08,0.0265
1.81483e-08,0.0313
1.81715e-08,0.0329
1.81948e-08,0.0315
1.82181e-08,0.0280
1.82413e-08,0.0232
1.82646e-08,0.0172
1.82879e-08,0.0096
1.83111e-08,0.0013
1.83344e-08,-0.0055
1.83577e-08,-0.0089
1.83809e-08,-0.0086
1.84042e-08,-0.0063
1.84275e-08,-0.0040
1.84507e-08,-0.0026
1.84740e-08,-0.0018
1.84973e-08,-0.0010
1.85205e-08,-0.0007
1.85438e-08,-0.0016
1.85671e-08,-0.0041
1.85903e-08,-0.0076
1.86136e-08,-0.0110
1.86369e-08,-0.0131
1.86601e-08,-0.0128
1.86834e-08,-0.0099
1.87067e-08,-0.0053
1.87299e-08,-0.0006
1.87532e-08,0.0030
1.87765e-08,0.0054
1.87997e-08,0.0072
1.88230e-08,0.0084
1.88463e-08,0.0087
1.88695e-08,0.0075
1.88928e-08,0.0051
1.89161e-08,0.0023
1.89393e-08,0.0003
1.89626e-08,-0.0004
1.89859e-08,0.0000
1.90091e-08,0.0011
1.90324e-08,0.0024
1.90557e-08,0.0035
1.90789e-08,0.0044
1.91022e-08,0.0065
1.91255e-08,0.0193
1.91487e-08,0.0642
1.91720e-08,0.1632
1.91953e-08,0.2948
1.92185e-08,0.4202
1.92418e-08,0.5463
1.92651e-08,0.6939
1.92883e-08,0.8429
1.93116e-08,0.9716
1.93349e-08,1.0743
1.93581e-08,1.1493
1.93814e-08,1.1979
1.94047e-08,1.2261
1.94279e-08,1.2417
1.94512e-08,1.2561
1.94745e-08,1.2748
1.94977e-08,1.2960
1.95210e-08,1.3129
1.95443e-08,1.3203
1.95675e-08,1.3176
1.95908e-08,1.3098
1.96141e-08,1.3012
1.96373e-08,1.2860
1.96606e-08,1.2518
1.96839e-08,1.2004
1.97071e-08,1.1485
1.97304e-08,1.1066
1.97537e-08,1.0734
1.97769e-08,1.0497
1.98002e-08,1.0384
1.98235e-08,1.0392
1.98468e-08,1.0494
1.98700e-08,1.0660
1.98933e-08,1.0876
1.99166e-08,1.1120
1.99398e-08,1.1342
1.99631e-08,1.1482
1.99864e-08,1.1522
2.00096e-08,1.1501
2.00329e-08,1.1493
2.00562e-08,1.1556
2.00794e-08,1.1693
2.01027e-08,1.1853
2.01260e-08,1.2002
2.01492e-08,1.2159
2.01725e-08,1.2343
2.01958e-08,1.2523
2.02190e-08,1.2656
2.02423e-08,1.2721
2.02656e-08,1.2714
2.02888e-08,1.2631
2.03121e-08,1.2487
2.03354e-08,1.2298
2.03586e-08,1.1971
2.03819e-08,1.1346
2.04052e-08,1.0173
2.04284e-08,0.8635
2.04517e-08,0.7148
2.04750e-08,0.5802
2.04982e-08,0.4299
2.05215e-08,0.2792
2.05448e-08,0.1466
2.05680e-08,0.0416
2.05913e-08,-0.0374
2.06146e-08,-0.0897
2.06378e-08,-0.1213
2.06611e-08,-0.1392
2.06844e-08,-0.1544
2.07076e-08,-0.1729
2.07309e-08,-0.1924
2.07542e-08,-0.2058
2.07774e-08,-0.2060
2.08007e-08,-0.1936
2.08240e-08,-0.1741
2.08472e-08,-0.1546
2.08705e-08,-0.1312
2.08938e-08,-0.0923
2.09170e-08,-0.0357
2.09403e-08,0.0230
2.09636e-08,0.0709
2.09868e-08,0.1076
2.10101e-08,0.1342
2.10334e-08,0.1486
2.10566e-08,0.1517
2.10799e-08,0.1465
2.11032e-08,0.1362
2.11264e-08,0.1213
2.11497e-08,0.1025
2.11730e-08,0.0836
2.11962e-08,0.0703
2.12195e-08,0.0655
2.12428e-08,0.0662
2.12660e-08,0.0654
2.12893e-08,0.0568
2.13126e-08,0.0400
2.13358e-08,0.0205
2.13591e-08,0.0031
2.13824e-08,-0.0133
2.14056e-08,-0.0311
2.14289e-08,-0.0490
2.14522e-08,-0.0631
2.14754e-08,-0.0711
2.14987e-08,-0.0724
2.15220e-08,-0.0663
2.15452e-08,-0.0541
2.15685e-08,-0.0393
2.15918e-08,-0.0258
2.16150e-08,-0.0106
2.16383e-08,0.0242
2.16616e-08,0.1101
2.16848e-08,0.2476
2.17081e-08,0.3866
2.17314e-08,0.5125
2.17546e-08,0.6532
2.17779e-08,0.8061
2.18012e-08,0.9486
2.18244e-08,1.0687
2.18477e-08,1.1605
2.18710e-08,1.2217
2.18942e-08,1.2573
2.19175e-08,1.2728
2.19408e-08,1.2814
2.19640e-08,1.2921
2.19873e-08,1.3075
2.20106e-08,1.3210
2.20338e-08,1.3253
2.20571e-08,1.3172
2.20804e-08,1.3021
2.21037e-08,1.2885
2.21269e-08,1.2771
2.21502e-08,1.2530
2.21735e-08,1.2075
2.21967e-08,1.1533
2.22200e-08,1.1068
2.22433e-08,1.0710
2.22665e-08,1.0450
2.22898e-08,1.0303
2.23131e-08,1.0274
2.23363e-08,1.0343
2.23596e-08,1.0481
2.23829e-08,1.0678
2.24061e-08,1.0931
2.24294e-08,1.1207
2.24527e-08,1.1434
2.24759e-08,1.1557
2.24992e-08,1.1578
2.25225e-08,1.1566
2.25457e-08,1.1604
2.25690e-08,1.1729
2.25923e-08,1.1896
2.26155e-08,1.2045
2.26388e-08,1.2174
2.26621e-08,1.2321
2.26853e-08,1.2486
2.27086e-08,1.2630
2.27319e-08,1.2722
2.27551e-08,1.2746
2.27784e-08,1.2693
2.28017e-08,1.2566
2.28249e-08,1.2391
2.28482e-08,1.2132
2.28715e-08,1.1657
2.28947e-08,1.0725
2.29180e-08,0.9260
2.29413e-08,0.7727
2.29645e-08,0.6373
2.29878e-08,0.4930
2.30111e-08,0.3378
2.30343e-08,0.1986
2.30576e-08,0.0841
2.30809e-08,-0.0048
2.31041e-08,-0.0672
2.31274e-08,-0.1074
2.31507e-08,-0.1297
2.31739e-08,-0.1453
2.31972e-08,-0.1623
2.32205e-08,-0.1826
2.32437e-08,-0.1997
2.32670e-08,-0.2064
2.32903e-08,-0.1990
2.33135e-08,-0.1817
2.33368e-08,-0.1618
2.33601e-08,-0.1415
2.33833e-08,-0.1099
2.34066e-08,-0.0589
2.34299e-08,0.0008
2.34531e-08,0.0525
2.34764e-08,0.0932
2.34997e-08,0.1245
2.35229e-08,0.1440
2.35462e-08,0.1509
2.35695e-08,0.1481
2.35927e-08,0.1394
2.36160e-08,0.1265
2.36393e-08,0.1094
2.36625e-08,0.0903
2.36858e-08,0.0746
2.37091e-08,0.0666
2.37323e-08,0.0659
2.37556e-08,0.0666
2.37789e-08,0.0615
2.38021e-08,0.0475
2.38254e-08,0.0284
2.38487e-08,0.0101
2.38719e-08,-0.0064
2.38952e-08,-0.0238
2.39185e-08,-0.0422
2.39417e-08,-0.0579
2.39650e-08,-0.0681
2.39883e-08,-0.0721
2.40115e-08,-0.0692
2.40348e-08,-0.0592
2.40581e-08,-0.0450
2.40813e-08,-0.0307
2.41046e-08,-0.0177
2.41279e-08,0.0053
2.41511e-08,0.0656
2.41744e-08,0.1829
2.41977e-08,0.3255
2.42209e-08,0.4554
2.42442e-08,0.5860
2.42675e-08,0.7361
2.42907e-08,0.8858
2.43140e-08,1.0166
2.43373e-08,1.1212
2.43605e-08,1.1962
2.43838e-08,1.2426
2.44071e-08,1.2664
2.44303e-08,1.2768
2.44536e-08,1.2859
2.44769e-08,1.2996
2.45002e-08,1.3149
