.HEADER
..NAMES
Time,V U2.T2
2.0242e-09,0.0273
2.0475e-09,0.0222
2.0708e-09,0.0154
2.0940e-09,0.0076
2.1173e-09,0.0001
2.1406e-09,-0.0057
2.1638e-09,-0.0086
2.1871e-09,-0.0081
2.2104e-09,-0.0054
2.2336e-09,-0.0027
2.2569e-09,-0.0020
2.2802e-09,-0.0030
2.3034e-09,-0.0038
2.3267e-09,-0.0032
2.3500e-09,-0.0021
2.3732e-09,-0.0025
2.3965e-09,-0.0053
2.4198e-09,-0.0095
2.4430e-09,-0.0131
2.4663e-09,-0.0142
2.4896e-09,-0.0124
2.5128e-09,-0.0084
2.5361e-09,-0.0035
2.5594e-09,0.0010
2.5826e-09,0.0042
2.6059e-09,0.0061
2.6292e-09,0.0070
2.6524e-09,0.0074
2.6757e-09,0.0072
2.6990e-09,0.0060
2.7222e-09,0.0036
2.7455e-09,0.0008
2.7688e-09,-0.0009
2.7920e-09,-0.0009
2.8153e-09,0.0005
2.8386e-09,0.0021
2.8618e-09,0.0030
2.8851e-09,0.0032
2.9084e-09,0.0033
2.9316e-09,0.0037
2.9549e-09,0.0042
2.9782e-09,0.0044
3.0014e-09,0.0035
3.0247e-09,0.0015
3.0480e-09,-0.0011
3.0712e-09,-0.0036
3.0945e-09,-0.0052
3.1178e-09,-0.0051
3.1410e-09,-0.0038
3.1643e-09,-0.0020
3.1876e-09,-0.0006
3.2108e-09,0.0003
3.2341e-09,0.0009
3.2574e-09,0.0015
3.2806e-09,0.0020
3.3039e-09,0.0019
3.3272e-09,0.0011
3.3504e-09,-0.0001
3.3737e-09,-0.0011
3.3970e-09,-0.0015
3.4202e-09,-0.0013
3.4435e-09,-0.0007
3.4668e-09,0.0000
3.4901e-09,0.0006
3.5133e-09,0.0010
3.5366e-09,0.0014
3.5599e-09,0.0020
3.5831e-09,0.0027
3.6064e-09,0.0032
3.6297e-09,0.0030
3.6529e-09,0.0021
3.6762e-09,0.0007
3.6995e-09,-0.0005
3.7227e-09,-0.0012
3.7460e-09,-0.0011
3.7693e-09,-0.0006
3.7925e-09,-0.0001
3.8158e-09,0.0004
3.8391e-09,0.0007
3.8623e-09,0.0011
3.8856e-09,0.0014
3.9089e-09,0.0015
3.9321e-09,0.0013
3.9554e-09,0.0008
3.9787e-09,0.0002
4.0019e-09,-0.0003
4.0252e-09,-0.0006
4.0485e-09,-0.0006
4.0717e-09,-0.0004
4.0950e-09,-0.0002
4.1183e-09,-0.0000
4.1415e-09,0.0001
4.1648e-09,0.0004
4.1881e-09,0.0008
4.2113e-09,0.0014
4.2346e-09,0.0017
4.2579e-09,0.0016
4.2811e-09,0.0012
4.3044e-09,0.0005
4.3277e-09,0.0000
4.3509e-09,-0.0002
4.3742e-09,-0.0002
4.3975e-09,0.0000
4.4207e-09,0.0003
4.4440e-09,0.0005
4.4673e-09,0.0007
4.4905e-09,0.0009
4.5138e-09,0.0010
4.5371e-09,0.0011
4.5603e-09,0.0011
4.5836e-09,0.0009
4.6069e-09,0.0006
4.6301e-09,0.0003
4.6534e-09,0.0002
4.6767e-09,0.0002
4.6999e-09,0.0002
4.7232e-09,0.0002
4.7465e-09,0.0002
4.7697e-09,0.0002
4.7930e-09,0.0004
4.8163e-09,0.0007
4.8395e-09,0.0009
4.8628e-09,0.0011
4.8861e-09,0.0010
4.9093e-09,0.0008
4.9326e-09,0.0005
4.9559e-09,0.0003
4.9791e-09,0.0002
5.0024e-09,0.0002
5.0257e-09,0.0003
5.0489e-09,0.0004
5.0722e-09,0.0005
5.0955e-09,0.0006
5.1187e-09,0.0007
5.1420e-09,0.0008
5.1653e-09,0.0009
5.1885e-09,0.0008
5.2118e-09,0.0007
5.2351e-09,0.0006
5.2583e-09,0.0006
5.2816e-09,0.0005
5.3049e-09,0.0005
5.3281e-09,0.0005
5.3514e-09,0.0016
5.3747e-09,0.0115
5.3979e-09,0.0495
5.4212e-09,0.1436
5.4445e-09,0.2763
5.4677e-09,0.4015
5.4910e-09,0.5103
5.5143e-09,0.6283
5.5375e-09,0.7631
5.5608e-09,0.8944
5.5841e-09,1.0106
5.6073e-09,1.1058
5.6306e-09,1.1715
5.6539e-09,1.2107
5.6771e-09,1.2330
5.7004e-09,1.2478
5.7237e-09,1.2621
5.7469e-09,1.2793
5.7702e-09,1.3009
5.7935e-09,1.3191
5.8168e-09,1.3246
5.8400e-09,1.3167
5.8633e-09,1.3042
5.8866e-09,1.2942
5.9098e-09,1.2781
5.9331e-09,1.2425
5.9564e-09,1.1894
5.9796e-09,1.1367
6.0029e-09,1.0976
6.0262e-09,1.0722
6.0494e-09,1.0572
6.0727e-09,1.0501
6.0960e-09,1.0482
6.1192e-09,1.0511
6.1425e-09,1.0608
6.1658e-09,1.0771
6.1890e-09,1.0977
6.2123e-09,1.1194
6.2356e-09,1.1387
6.2588e-09,1.1506
6.2821e-09,1.1525
6.3054e-09,1.1490
6.3286e-09,1.1502
6.3519e-09,1.1616
6.3752e-09,1.1800
6.3984e-09,1.1979
6.4217e-09,1.2125
6.4450e-09,1.2268
6.4682e-09,1.2430
6.4915e-09,1.2584
6.5148e-09,1.2688
6.5380e-09,1.2711
6.5613e-09,1.2651
6.5846e-09,1.2512
6.6078e-09,1.2215
6.6311e-09,1.1620
6.6544e-09,1.0486
6.6776e-09,0.8970
6.7009e-09,0.7539
6.7242e-09,0.6334
6.7474e-09,0.5075
6.7707e-09,0.3619
6.7940e-09,0.2209
6.8172e-09,0.1033
6.8405e-09,0.0119
6.8638e-09,-0.0523
6.8870e-09,-0.0948
6.9103e-09,-0.1234
6.9336e-09,-0.1446
6.9568e-09,-0.1635
6.9801e-09,-0.1825
7.0034e-09,-0.2027
7.0266e-09,-0.2168
7.0499e-09,-0.2158
7.0732e-09,-0.1993
7.0964e-09,-0.1766
7.1197e-09,-0.1553
7.1430e-09,-0.1287
7.1662e-09,-0.0842
7.1895e-09,-0.0234
7.2128e-09,0.0352
7.2360e-09,0.0774
7.2593e-09,0.1046
7.2826e-09,0.1237
7.3058e-09,0.1371
7.3291e-09,0.1446
7.3524e-09,0.1456
7.3756e-09,0.1393
7.3989e-09,0.1270
7.4222e-09,0.1114
7.4454e-09,0.0952
7.4687e-09,0.0806
7.4920e-09,0.0711
7.5152e-09,0.0689
7.5385e-09,0.0699
7.5618e-09,0.0650
7.5850e-09,0.0495
7.6083e-09,0.0273
7.6316e-09,0.0066
7.6548e-09,-0.0097
7.6781e-09,-0.0252
7.7014e-09,-0.0426
7.7246e-09,-0.0592
7.7479e-09,-0.0699
7.7712e-09,-0.0722
7.7944e-09,-0.0670
7.8177e-09,-0.0571
7.8410e-09,-0.0455
7.8642e-09,-0.0302
7.8875e-09,0.0036
7.9108e-09,0.0847
7.9340e-09,0.2165
7.9573e-09,0.3583
7.9806e-09,0.4811
8.0038e-09,0.5996
8.0271e-09,0.7313
8.0504e-09,0.8663
8.0736e-09,0.9896
8.0969e-09,1.0969
8.1202e-09,1.1807
8.1435e-09,1.2359
8.1667e-09,1.2669
8.1900e-09,1.2830
8.2133e-09,1.2939
8.2365e-09,1.3055
8.2598e-09,1.3208
8.2831e-09,1.3350
8.3063e-09,1.3381
8.3296e-09,1.3258
8.3529e-09,1.3051
8.3761e-09,1.2872
8.3994e-09,1.2707
8.4227e-09,1.2420
8.4459e-09,1.1948
8.4692e-09,1.1410
8.4925e-09,1.0964
8.5157e-09,1.0660
8.5390e-09,1.0476
8.5623e-09,1.0392
8.5855e-09,1.0378
8.6088e-09,1.0404
8.6321e-09,1.0472
8.6553e-09,1.0598
8.6786e-09,1.0780
8.7019e-09,1.1004
8.7251e-09,1.1239
8.7484e-09,1.1435
8.7717e-09,1.1536
8.7949e-09,1.1551
8.8182e-09,1.1562
8.8415e-09,1.1654
8.8647e-09,1.1830
8.8880e-09,1.2023
8.9113e-09,1.2179
8.9345e-09,1.2308
8.9578e-09,1.2440
8.9811e-09,1.2576
9.0043e-09,1.2682
9.0276e-09,1.2728
9.0509e-09,1.2700
9.0741e-09,1.2599
9.0974e-09,1.2390
9.1207e-09,1.1950
9.1439e-09,1.1081
9.1672e-09,0.9683
9.1905e-09,0.8166
9.2137e-09,0.6857
9.2370e-09,0.5644
9.2603e-09,0.4252
9.2835e-09,0.2772
9.3068e-09,0.1468
9.3301e-09,0.0419
9.3533e-09,-0.0348
9.3766e-09,-0.0853
9.3999e-09,-0.1174
9.4231e-09,-0.1389
9.4464e-09,-0.1566
9.4697e-09,-0.1735
9.4929e-09,-0.1924
9.5162e-09,-0.2096
9.5395e-09,-0.2161
9.5627e-09,-0.2064
9.5860e-09,-0.1859
9.6093e-09,-0.1642
9.6325e-09,-0.1418
9.6558e-09,-0.1064
9.6791e-09,-0.0514
9.7023e-09,0.0110
9.7256e-09,0.0621
9.7489e-09,0.0961
9.7721e-09,0.1189
9.7954e-09,0.1350
9.8187e-09,0.1451
9.8419e-09,0.1489
9.8652e-09,0.1456
9.8885e-09,0.1349
9.9117e-09,0.1194
9.9350e-09,0.1020
9.9583e-09,0.0855
9.9815e-09,0.0728
1.00048e-08,0.0673
1.00281e-08,0.0680
1.00513e-08,0.0673
1.00746e-08,0.0573
1.00979e-08,0.0378
1.01211e-08,0.0159
1.01444e-08,-0.0023
1.01677e-08,-0.0178
1.01909e-08,-0.0346
1.02142e-08,-0.0524
1.02375e-08,-0.0666
1.02607e-08,-0.0731
1.02840e-08,-0.0711
1.03073e-08,-0.0629
1.03305e-08,-0.0516
1.03538e-08,-0.0400
1.03771e-08,-0.0298
1.04003e-08,-0.0216
1.04236e-08,-0.0156
1.04469e-08,-0.0109
1.04702e-08,-0.0059
1.04934e-08,-0.0006
1.05167e-08,0.0025
1.05400e-08,0.0017
1.05632e-08,-0.0010
1.05865e-08,-0.0007
1.06098e-08,0.0052
1.06330e-08,0.0150
1.06563e-08,0.0244
1.06796e-08,0.0304
1.07028e-08,0.0328
1.07261e-08,0.0328
1.07494e-08,0.0309
1.07726e-08,0.0272
1.07959e-08,0.0217
1.08192e-08,0.0148
1.08424e-08,0.0076
1.08657e-08,0.0010
1.08890e-08,-0.0041
1.09122e-08,-0.0069
1.09355e-08,-0.0068
1.09588e-08,-0.0046
1.09820e-08,-0.0026
1.10053e-08,-0.0022
1.10286e-08,-0.0034
1.10518e-08,-0.0043
1.10751e-08,-0.0040
1.10984e-08,-0.0034
1.11216e-08,-0.0040
1.11449e-08,-0.0066
1.11682e-08,-0.0100
1.11914e-08,-0.0125
1.12147e-08,-0.0126
1.12380e-08,-0.0104
1.12612e-08,-0.0065
1.12845e-08,-0.0021
1.13078e-08,0.0020
1.13310e-08,0.0050
1.13543e-08,0.0067
1.13776e-08,0.0073
1.14008e-08,0.0075
1.14241e-08,0.0072
1.14474e-08,0.0062
1.14706e-08,0.0042
1.14939e-08,0.0018
1.15172e-08,0.0005
1.15404e-08,0.0006
1.15637e-08,0.0019
1.15870e-08,0.0034
1.16102e-08,0.0070
1.16335e-08,0.0242
1.16568e-08,0.0797
1.16800e-08,0.1926
1.17033e-08,0.3269
1.17266e-08,0.4464
1.17498e-08,0.5543
1.17731e-08,0.6767
1.17964e-08,0.8101
1.18196e-08,0.9351
1.18429e-08,1.0444
1.18662e-08,1.1296
1.18894e-08,1.1864
1.19127e-08,1.2198
1.19360e-08,1.2392
1.19592e-08,1.2540
1.19825e-08,1.2692
1.20058e-08,1.2888
1.20290e-08,1.3105
1.20523e-08,1.3248
1.20756e-08,1.3244
1.20988e-08,1.3125
1.21221e-08,1.2996
1.21454e-08,1.2886
1.21686e-08,1.2672
1.21919e-08,1.2250
1.22152e-08,1.1705
1.22384e-08,1.1220
1.22617e-08,1.0882
1.22850e-08,1.0674
1.23082e-08,1.0562
1.23315e-08,1.0516
1.23548e-08,1.0514
1.23780e-08,1.0561
1.24013e-08,1.0673
1.24246e-08,1.0843
1.24478e-08,1.1047
1.24711e-08,1.1257
1.24944e-08,1.1431
1.25176e-08,1.1520
1.25409e-08,1.1516
1.25642e-08,1.1490
1.25874e-08,1.1537
1.26107e-08,1.1686
1.26340e-08,1.1878
1.26572e-08,1.2047
1.26805e-08,1.2186
1.27038e-08,1.2330
1.27270e-08,1.2487
1.27503e-08,1.2624
1.27736e-08,1.2700
1.27968e-08,1.2694
1.28201e-08,1.2611
1.28434e-08,1.2480
1.28667e-08,1.2340
1.28899e-08,1.2217
1.29132e-08,1.2124
1.29365e-08,1.2064
1.29597e-08,1.2023
1.29830e-08,1.1979
1.30063e-08,1.1927
1.30295e-08,1.1893
1.30528e-08,1.1904
1.30761e-08,1.1949
1.30993e-08,1.1981
1.31226e-08,1.1959
1.31459e-08,1.1886
1.31691e-08,1.1799
1.31924e-08,1.1733
1.32157e-08,1.1704
1.32389e-08,1.1706
1.32622e-08,1.1730
1.32855e-08,1.1772
1.33087e-08,1.1829
1.33320e-08,1.1899
1.33553e-08,1.1975
1.33785e-08,1.2048
1.34018e-08,1.2108
1.34251e-08,1.2141
1.34483e-08,1.2139
1.34716e-08,1.2109
1.34949e-08,1.2073
1.35181e-08,1.2055
1.35414e-08,1.2058
1.35647e-08,1.2064
1.35879e-08,1.2059
1.36112e-08,1.2045
1.36345e-08,1.2040
1.36577e-08,1.2053
1.36810e-08,1.2083
1.37043e-08,1.2111
1.37275e-08,1.2122
1.37508e-08,1.2107
1.37741e-08,1.2071
1.37973e-08,1.2023
1.38206e-08,1.1977
1.38439e-08,1.1943
1.38671e-08,1.1925
1.38904e-08,1.1920
1.39137e-08,1.1922
1.39369e-08,1.1928
1.39602e-08,1.1942
1.39835e-08,1.1967
1.40067e-08,1.1997
1.40300e-08,1.2020
1.40533e-08,1.2025
1.40765e-08,1.2014
1.40998e-08,1.1999
1.41231e-08,1.1989
1.41463e-08,1.1987
1.41696e-08,1.1988
1.41929e-08,1.1988
1.42161e-08,1.1986
1.42394e-08,1.1986
1.42627e-08,1.1992
1.42859e-08,1.2007
1.43092e-08,1.2029
1.43325e-08,1.2052
1.43557e-08,1.2066
1.43790e-08,1.2066
1.44023e-08,1.2053
1.44255e-08,1.2032
1.44488e-08,1.2015
1.44721e-08,1.2003
1.44953e-08,1.1996
1.45186e-08,1.1990
1.45419e-08,1.1986
1.45651e-08,1.1987
1.45884e-08,1.1994
1.46117e-08,1.2005
1.46349e-08,1.2016
1.46582e-08,1.2022
1.46815e-08,1.2020
1.47047e-08,1.2014
1.47280e-08,1.2006
1.47513e-08,1.2000
1.47745e-08,1.1996
1.47978e-08,1.1993
1.48211e-08,1.1990
1.48443e-08,1.1986
1.48676e-08,1.1983
1.48909e-08,1.1985
1.49141e-08,1.1993
1.49374e-08,1.2006
1.49607e-08,1.2019
1.49839e-08,1.2027
1.50072e-08,1.2027
1.50305e-08,1.2022
1.50537e-08,1.2015
1.50770e-08,1.2009
1.51003e-08,1.2005
1.51236e-08,1.2001
1.51468e-08,1.1999
1.51701e-08,1.1998
1.51934e-08,1.2000
1.52166e-08,1.2004
1.52399e-08,1.2009
1.52632e-08,1.2015
1.52864e-08,1.2018
1.53097e-08,1.2017
1.53330e-08,1.2014
1.53562e-08,1.2011
1.53795e-08,1.2008
1.54028e-08,1.2007
1.54260e-08,1.2005
1.54493e-08,1.2001
1.54726e-08,1.1997
1.54958e-08,1.1994
1.55191e-08,1.1995
1.55424e-08,1.1999
1.55656e-08,1.2006
1.55889e-08,1.2011
1.56122e-08,1.2014
1.56354e-08,1.2014
1.56587e-08,1.2012
1.56820e-08,1.2009
1.57052e-08,1.2007
1.57285e-08,1.2004
1.57518e-08,1.2003
1.57750e-08,1.2002
1.57983e-08,1.2001
1.58216e-08,1.2002
1.58448e-08,1.2004
1.58681e-08,1.2007
1.58914e-08,1.2010
1.59146e-08,1.2012
1.59379e-08,1.2011
1.59612e-08,1.2011
1.59844e-08,1.2010
1.60077e-08,1.2010
1.60310e-08,1.2009
1.60542e-08,1.2007
1.60775e-08,1.2005
1.61008e-08,1.2003
1.61240e-08,1.2001
1.61473e-08,1.2002
1.61706e-08,1.2004
1.61938e-08,1.2007
1.62171e-08,1.2009
1.62404e-08,1.2011
1.62636e-08,1.2011
1.62869e-08,1.2010
1.63102e-08,1.2008
1.63334e-08,1.2007
1.63567e-08,1.2006
1.63800e-08,1.2005
1.64032e-08,1.2004
1.64265e-08,1.2004
1.64498e-08,1.2004
1.64730e-08,1.2005
1.64963e-08,1.2007
1.65196e-08,1.2008
1.65428e-08,1.2008
1.65661e-08,1.2008
1.65894e-08,1.2008
1.66126e-08,1.2008
1.66359e-08,1.2008
1.66592e-08,1.2008
1.66824e-08,1.2007
1.67057e-08,1.2006
1.67290e-08,1.2005
1.67522e-08,1.2004
1.67755e-08,1.2004
1.67988e-08,1.2005
1.68220e-08,1.2007
1.68453e-08,1.2008
1.68686e-08,1.2009
1.68918e-08,1.2009
1.69151e-08,1.2008
1.69384e-08,1.2008
1.69616e-08,1.2007
1.69849e-08,1.2007
1.70082e-08,1.2006
1.70314e-08,1.2005
1.70547e-08,1.2005
1.70780e-08,1.2005
1.71012e-08,1.2006
1.71245e-08,1.2006
1.71478e-08,1.2007
1.71710e-08,1.2007
1.71943e-08,1.2007
1.72176e-08,1.2007
1.72408e-08,1.2007
1.72641e-08,1.2008
1.72874e-08,1.2007
1.73106e-08,1.2007
1.73339e-08,1.2006
1.73572e-08,1.2005
1.73804e-08,1.2005
1.74037e-08,1.2005
1.74270e-08,1.2006
1.74502e-08,1.2007
1.74735e-08,1.2007
1.74968e-08,1.2007
1.75201e-08,1.2007
1.75433e-08,1.2007
1.75666e-08,1.2007
1.75899e-08,1.2007
1.76131e-08,1.2006
1.76364e-08,1.2006
1.76597e-08,1.2006
1.76829e-08,1.2006
1.77062e-08,1.2006
1.77295e-08,1.2006
1.77527e-08,1.2006
1.77760e-08,1.2006
1.77993e-08,1.2006
1.78225e-08,1.2006
1.78458e-08,1.2007
1.78691e-08,1.2007
1.78923e-08,1.2007
1.79156e-08,1.2007
1.79389e-08,1.2006
1.79621e-08,1.2006
1.79854e-08,1.2006
1.80087e-08,1.2005
1.80319e-08,1.2006
1.80552e-08,1.2006
1.80785e-08,1.2006
1.81017e-08,1.2006
1.81250e-08,1.2006
1.81483e-08,1.2006
1.81715e-08,1.2006
1.81948e-08,1.2006
1.82181e-08,1.2006
1.82413e-08,1.2006
1.82646e-08,1.2006
1.82879e-08,1.2006
1.83111e-08,1.2006
1.83344e-08,1.2006
1.83577e-08,1.2006
1.83809e-08,1.2006
1.84042e-08,1.2006
1.84275e-08,1.2006
1.84507e-08,1.2006
1.84740e-08,1.2006
1.84973e-08,1.2006
1.85205e-08,1.2006
1.85438e-08,1.2006
1.85671e-08,1.2006
1.85903e-08,1.2006
1.86136e-08,1.2005
1.86369e-08,1.2005
1.86601e-08,1.2005
1.86834e-08,1.2006
1.87067e-08,1.2006
1.87299e-08,1.2006
1.87532e-08,1.2006
1.87765e-08,1.2006
1.87997e-08,1.2006
1.88230e-08,1.2006
1.88463e-08,1.2006
1.88695e-08,1.2006
1.88928e-08,1.2006
1.89161e-08,1.2005
1.89393e-08,1.2005
1.89626e-08,1.2005
1.89859e-08,1.2005
1.90091e-08,1.2005
1.90324e-08,1.2005
1.90557e-08,1.2005
1.90789e-08,1.1997
1.91022e-08,1.1893
1.91255e-08,1.1530
1.91487e-08,1.0662
1.91720e-08,0.9289
1.91953e-08,0.7866
1.92185e-08,0.6664
1.92418e-08,0.5496
1.92651e-08,0.4132
1.92883e-08,0.2703
1.93116e-08,0.1434
1.93349e-08,0.0400
1.93581e-08,-0.0325
1.93814e-08,-0.0752
1.94047e-08,-0.0986
1.94279e-08,-0.1132
1.94512e-08,-0.1277
1.94745e-08,-0.1452
1.94977e-08,-0.1670
1.95210e-08,-0.1871
1.95443e-08,-0.1957
1.95675e-08,-0.1894
1.95908e-08,-0.1752
1.96141e-08,-0.1615
1.96373e-08,-0.1446
1.96606e-08,-0.1105
1.96839e-08,-0.0548
1.97071e-08,0.0074
1.97304e-08,0.0577
1.97537e-08,0.0913
1.97769e-08,0.1133
1.98002e-08,0.1277
1.98235e-08,0.1368
1.98468e-08,0.1408
1.98700e-08,0.1378
1.98933e-08,0.1266
1.99166e-08,0.1094
1.99398e-08,0.0900
1.99631e-08,0.0724
1.99864e-08,0.0612
2.00096e-08,0.0597
2.00329e-08,0.0647
2.00562e-08,0.0670
2.00794e-08,0.0584
2.01027e-08,0.0402
2.01260e-08,0.0200
2.01492e-08,0.0030
2.01725e-08,-0.0125
2.01958e-08,-0.0302
2.02190e-08,-0.0492
2.02423e-08,-0.0645
2.02656e-08,-0.0719
2.02888e-08,-0.0700
2.03121e-08,-0.0610
2.03354e-08,-0.0486
2.03586e-08,-0.0364
2.03819e-08,-0.0263
2.04052e-08,-0.0189
2.04284e-08,-0.0136
2.04517e-08,-0.0090
2.04750e-08,-0.0036
2.04982e-08,0.0014
2.05215e-08,0.0031
2.05448e-08,0.0001
2.05680e-08,-0.0044
2.05913e-08,-0.0049
2.06146e-08,0.0012
2.06378e-08,0.0117
2.06611e-08,0.0219
2.06844e-08,0.0288
2.07076e-08,0.0319
2.07309e-08,0.0322
2.07542e-08,0.0306
2.07774e-08,0.0272
2.08007e-08,0.0218
2.08240e-08,0.0147
2.08472e-08,0.0069
2.08705e-08,-0.0003
2.08938e-08,-0.0058
2.09170e-08,-0.0082
2.09403e-08,-0.0072
2.09636e-08,-0.0043
2.09868e-08,-0.0020
2.10101e-08,-0.0017
2.10334e-08,-0.0027
2.10566e-08,-0.0033
2.10799e-08,-0.0025
2.11032e-08,-0.0016
2.11264e-08,-0.0024
2.11497e-08,-0.0055
2.11730e-08,-0.0097
2.11962e-08,-0.0129
2.12195e-08,-0.0135
2.12428e-08,-0.0114
2.12660e-08,-0.0072
2.12893e-08,-0.0024
2.13126e-08,0.0020
2.13358e-08,0.0050
2.13591e-08,0.0067
2.13824e-08,0.0075
2.14056e-08,0.0078
2.14289e-08,0.0075
2.14522e-08,0.0061
2.14754e-08,0.0036
2.14987e-08,0.0009
2.15220e-08,-0.0005
2.15452e-08,-0.0002
2.15685e-08,0.0013
2.15918e-08,0.0028
2.16150e-08,0.0035
2.16383e-08,0.0036
2.16616e-08,0.0038
2.16848e-08,0.0042
2.17081e-08,0.0047
2.17314e-08,0.0047
2.17546e-08,0.0037
2.17779e-08,0.0016
2.18012e-08,-0.0011
2.18244e-08,-0.0035
2.18477e-08,-0.0048
2.18710e-08,-0.0045
2.18942e-08,-0.0031
2.19175e-08,-0.0013
2.19408e-08,-0.0000
2.19640e-08,0.0008
2.19873e-08,0.0014
2.20106e-08,0.0020
2.20338e-08,0.0024
2.20571e-08,0.0022
2.20804e-08,0.0014
2.21037e-08,0.0002
2.21269e-08,-0.0008
2.21502e-08,-0.0011
2.21735e-08,-0.0008
2.21967e-08,-0.0001
2.22200e-08,0.0006
2.22433e-08,0.0011
2.22665e-08,0.0015
2.22898e-08,0.0020
2.23131e-08,0.0026
2.23363e-08,0.0032
2.23596e-08,0.0036
2.23829e-08,0.0034
2.24061e-08,0.0023
2.24294e-08,0.0009
2.24527e-08,-0.0002
2.24759e-08,-0.0008
2.24992e-08,-0.0006
2.25225e-08,-0.0001
2.25457e-08,0.0004
2.25690e-08,0.0009
2.25923e-08,0.0012
2.26155e-08,0.0015
2.26388e-08,0.0018
2.26621e-08,0.0019
2.26853e-08,0.0016
2.27086e-08,0.0012
2.27319e-08,0.0006
2.27551e-08,0.0001
2.27784e-08,-0.0002
2.28017e-08,-0.0001
2.28249e-08,0.0001
2.28482e-08,0.0011
2.28715e-08,0.0091
2.28947e-08,0.0423
2.29180e-08,0.1291
2.29413e-08,0.2598
2.29645e-08,0.3909
2.29878e-08,0.5021
2.30111e-08,0.6167
2.30343e-08,0.7480
2.30576e-08,0.8812
2.30809e-08,1.0001
2.31041e-08,1.0978
2.31274e-08,1.1672
2.31507e-08,1.2088
2.31739e-08,1.2319
2.31972e-08,1.2468
2.32205e-08,1.2607
2.32437e-08,1.2777
2.32670e-08,1.2991
2.32903e-08,1.3185
2.33135e-08,1.3261
2.33368e-08,1.3192
2.33601e-08,1.3060
2.33833e-08,1.2950
2.34066e-08,1.2804
2.34299e-08,1.2480
2.34531e-08,1.1965
2.34764e-08,1.1420
2.34997e-08,1.1001
2.35229e-08,1.0734
2.35462e-08,1.0581
2.35695e-08,1.0508
2.35927e-08,1.0488
2.36160e-08,1.0512
2.36393e-08,1.0598
2.36625e-08,1.0753
2.36858e-08,1.0955
2.37091e-08,1.1172
2.37323e-08,1.1371
2.37556e-08,1.1502
2.37789e-08,1.1533
2.38021e-08,1.1499
2.38254e-08,1.1496
2.38487e-08,1.1596
2.38719e-08,1.1779
2.38952e-08,1.1967
2.39185e-08,1.2119
2.39417e-08,1.2259
2.39650e-08,1.2415
2.39883e-08,1.2572
2.40115e-08,1.2684
2.40348e-08,1.2718
2.40581e-08,1.2666
2.40813e-08,1.2549
2.41046e-08,1.2405
2.41279e-08,1.2268
2.41511e-08,1.2158
2.41744e-08,1.2081
2.41977e-08,1.2032
2.42209e-08,1.1990
2.42442e-08,1.1942
2.42675e-08,1.1898
2.42907e-08,1.1890
2.43140e-08,1.1927
2.43373e-08,1.1975
2.43605e-08,1.1982
2.43838e-08,1.1928
2.44071e-08,1.1839
2.44303e-08,1.1757
2.44536e-08,1.1708
2.44769e-08,1.1696
2.45002e-08,1.1710
2.45234e-08,1.1745
2.45467e-08,1.1795
2.45700e-08,1.1861
2.45932e-08,1.1939
2.46165e-08,1.2017
