.HEADER
..NAMES
Time,V U2.M2
4.4207e-09,0.0016
4.4440e-09,0.0022
4.4673e-09,0.0033
4.4905e-09,0.0047
4.5138e-09,0.0057
4.5371e-09,0.0055
4.5603e-09,0.0042
4.5836e-09,0.0025
4.6069e-09,0.0012
4.6301e-09,0.0006
4.6534e-09,0.0006
4.6767e-09,0.0007
4.6999e-09,0.0008
4.7232e-09,0.0013
4.7465e-09,0.0023
4.7697e-09,0.0039
4.7930e-09,0.0056
4.8163e-09,0.0065
4.8395e-09,0.0061
4.8628e-09,0.0047
4.8861e-09,0.0031
4.9093e-09,0.0021
4.9326e-09,0.0017
4.9559e-09,0.0015
4.9791e-09,0.0014
5.0024e-09,0.0012
5.0257e-09,0.0012
5.0489e-09,0.0018
5.0722e-09,0.0028
5.0955e-09,0.0037
5.1187e-09,0.0043
5.1420e-09,0.0043
5.1653e-09,0.0038
5.1885e-09,0.0033
5.2118e-09,0.0030
5.2351e-09,0.0026
5.2583e-09,0.0021
5.2816e-09,0.0014
5.3049e-09,0.0008
5.3281e-09,0.0007
5.3514e-09,0.0014
5.3747e-09,0.0025
5.3979e-09,0.0035
5.4212e-09,0.0040
5.4445e-09,0.0040
5.4677e-09,0.0037
5.4910e-09,0.0033
5.5143e-09,0.0031
5.5375e-09,0.0029
5.5608e-09,0.0025
5.5841e-09,0.0021
5.6073e-09,0.0017
5.6306e-09,0.0016
5.6539e-09,0.0019
5.6771e-09,0.0024
5.7004e-09,0.0028
5.7237e-09,0.0030
5.7469e-09,0.0031
5.7702e-09,0.0033
5.7935e-09,0.0035
5.8168e-09,0.0035
5.8400e-09,0.0033
5.8633e-09,0.0028
5.8866e-09,0.0021
5.9098e-09,0.0017
5.9331e-09,0.0016
5.9564e-09,0.0018
5.9796e-09,0.0023
6.0029e-09,0.0026
6.0262e-09,0.0028
6.0494e-09,0.0029
6.0727e-09,0.0030
6.0960e-09,0.0031
6.1192e-09,0.0032
6.1425e-09,0.0030
6.1658e-09,0.0027
6.1890e-09,0.0024
6.2123e-09,0.0022
6.2356e-09,0.0022
6.2588e-09,0.0022
6.2821e-09,0.0023
6.3054e-09,0.0023
6.3286e-09,0.0024
6.3519e-09,0.0025
6.3752e-09,0.0028
6.3984e-09,0.0031
6.4217e-09,0.0033
6.4450e-09,0.0032
6.4682e-09,0.0029
6.4915e-09,0.0025
6.5148e-09,0.0023
6.5380e-09,0.0022
6.5613e-09,0.0023
6.5846e-09,0.0023
6.6078e-09,0.0024
6.6311e-09,0.0024
6.6544e-09,0.0026
6.6776e-09,0.0027
6.7009e-09,0.0029
6.7242e-09,0.0029
6.7474e-09,0.0028
6.7707e-09,0.0027
6.7940e-09,0.0026
6.8172e-09,0.0026
6.8405e-09,0.0026
6.8638e-09,0.0025
6.8870e-09,0.0023
6.9103e-09,0.0022
6.9336e-09,0.0022
6.9568e-09,0.0024
6.9801e-09,0.0026
7.0034e-09,0.0028
7.0266e-09,0.0029
7.0499e-09,0.0029
7.0732e-09,0.0028
7.0964e-09,0.0027
7.1197e-09,0.0026
7.1430e-09,0.0025
7.1662e-09,0.0025
7.1895e-09,0.0024
7.2128e-09,0.0024
7.2360e-09,0.0024
7.2593e-09,0.0025
7.2826e-09,0.0026
7.3058e-09,0.0027
7.3291e-09,0.0027
7.3524e-09,0.0027
7.3756e-09,0.0027
7.3989e-09,0.0027
7.4222e-09,0.0027
7.4454e-09,0.0027
7.4687e-09,0.0026
7.4920e-09,0.0025
7.5152e-09,0.0024
7.5385e-09,0.0024
7.5618e-09,0.0024
7.5850e-09,0.0025
7.6083e-09,0.0026
7.6316e-09,0.0027
7.6548e-09,0.0027
7.6781e-09,0.0027
7.7014e-09,0.0027
7.7246e-09,0.0027
7.7479e-09,0.0026
7.7712e-09,0.0025
7.7944e-09,0.0025
7.8177e-09,0.0025
7.8410e-09,0.0036
7.8642e-09,0.0135
7.8875e-09,0.0526
7.9108e-09,0.1449
7.9340e-09,0.2673
7.9573e-09,0.3868
7.9806e-09,0.5070
8.0038e-09,0.6438
8.0271e-09,0.7888
8.0504e-09,0.9240
8.0736e-09,1.0436
8.0969e-09,1.1384
8.1202e-09,1.2036
8.1435e-09,1.2423
8.1667e-09,1.2620
8.1900e-09,1.2740
8.2133e-09,1.2865
8.2365e-09,1.3012
8.2598e-09,1.3118
8.2831e-09,1.3148
8.3063e-09,1.3158
8.3296e-09,1.3219
8.3529e-09,1.3295
8.3761e-09,1.3219
8.3994e-09,1.2913
8.4227e-09,1.2481
8.4459e-09,1.2035
8.4692e-09,1.1610
8.4925e-09,1.1235
8.5157e-09,1.0941
8.5390e-09,1.0724
8.5623e-09,1.0573
8.5855e-09,1.0506
8.6088e-09,1.0551
8.6321e-09,1.0727
8.6553e-09,1.0999
8.6786e-09,1.1276
8.7019e-09,1.1462
8.7251e-09,1.1546
8.7484e-09,1.1588
8.7717e-09,1.1640
8.7949e-09,1.1688
8.8182e-09,1.1700
8.8415e-09,1.1695
8.8647e-09,1.1733
8.8880e-09,1.1842
8.9113e-09,1.2011
8.9345e-09,1.2220
8.9578e-09,1.2426
8.9811e-09,1.2577
9.0043e-09,1.2639
9.0276e-09,1.2622
9.0509e-09,1.2566
9.0741e-09,1.2484
9.0974e-09,1.2254
9.1207e-09,1.1698
9.1439e-09,1.0564
9.1672e-09,0.9067
9.1905e-09,0.7670
9.2137e-09,0.6381
9.2370e-09,0.4992
9.2603e-09,0.3496
9.2835e-09,0.2123
9.3068e-09,0.0921
9.3301e-09,-0.0031
9.3533e-09,-0.0681
9.3766e-09,-0.1086
9.3999e-09,-0.1321
9.4231e-09,-0.1517
9.4464e-09,-0.1733
9.4697e-09,-0.1953
9.4929e-09,-0.2084
9.5162e-09,-0.2068
9.5395e-09,-0.1996
9.5627e-09,-0.1968
9.5860e-09,-0.1973
9.6093e-09,-0.1828
9.6325e-09,-0.1420
9.6558e-09,-0.0866
9.6791e-09,-0.0321
9.7023e-09,0.0163
9.7256e-09,0.0570
9.7489e-09,0.0880
9.7721e-09,0.1110
9.7954e-09,0.1289
9.8187e-09,0.1403
9.8419e-09,0.1414
9.8652e-09,0.1295
9.8885e-09,0.1075
9.9117e-09,0.0856
9.9350e-09,0.0737
9.9583e-09,0.0721
9.9815e-09,0.0717
1.00048e-08,0.0659
1.00281e-08,0.0567
1.00513e-08,0.0501
1.00746e-08,0.0465
1.00979e-08,0.0399
1.01211e-08,0.0263
1.01444e-08,0.0066
1.01677e-08,-0.0169
1.01909e-08,-0.0398
1.02142e-08,-0.0560
1.02375e-08,-0.0620
1.02607e-08,-0.0594
1.02840e-08,-0.0536
1.03073e-08,-0.0486
1.03305e-08,-0.0437
1.03538e-08,-0.0350
1.03771e-08,-0.0210
1.04003e-08,-0.0064
1.04236e-08,0.0025
1.04469e-08,0.0036
1.04702e-08,0.0004
1.04934e-08,-0.0026
1.05167e-08,-0.0036
1.05400e-08,-0.0030
1.05632e-08,-0.0011
1.05865e-08,0.0016
1.06098e-08,0.0048
1.06330e-08,0.0095
1.06563e-08,0.0172
1.06796e-08,0.0267
1.07028e-08,0.0344
1.07261e-08,0.0361
1.07494e-08,0.0310
1.07726e-08,0.0223
1.07959e-08,0.0146
1.08192e-08,0.0097
1.08424e-08,0.0059
1.08657e-08,0.0013
1.08890e-08,-0.0038
1.09122e-08,-0.0074
1.09355e-08,-0.0079
1.09588e-08,-0.0052
1.09820e-08,-0.0006
1.10053e-08,0.0036
1.10286e-08,0.0056
1.10518e-08,0.0048
1.10751e-08,0.0024
1.10984e-08,0.0003
1.11216e-08,-0.0012
1.11449e-08,-0.0032
1.11682e-08,-0.0066
1.11914e-08,-0.0102
1.12147e-08,-0.0117
1.12380e-08,-0.0093
1.12612e-08,-0.0039
1.12845e-08,0.0021
1.13078e-08,0.0064
1.13310e-08,0.0084
1.13543e-08,0.0089
1.13776e-08,0.0088
1.14008e-08,0.0087
1.14241e-08,0.0084
1.14474e-08,0.0071
1.14706e-08,0.0045
1.14939e-08,0.0012
1.15172e-08,-0.0010
1.15404e-08,-0.0010
1.15637e-08,0.0008
1.15870e-08,0.0031
1.16102e-08,0.0046
1.16335e-08,0.0054
1.16568e-08,0.0063
1.16800e-08,0.0074
1.17033e-08,0.0081
1.17266e-08,0.0075
1.17498e-08,0.0052
1.17731e-08,0.0018
1.17964e-08,-0.0013
1.18196e-08,-0.0031
1.18429e-08,-0.0029
1.18662e-08,-0.0014
1.18894e-08,0.0002
1.19127e-08,0.0013
1.19360e-08,0.0019
1.19592e-08,0.0028
1.19825e-08,0.0041
1.20058e-08,0.0054
1.20290e-08,0.0057
1.20523e-08,0.0047
1.20756e-08,0.0030
1.20988e-08,0.0015
1.21221e-08,0.0007
1.21454e-08,0.0005
1.21686e-08,0.0006
1.21919e-08,0.0007
1.22152e-08,0.0010
1.22384e-08,0.0017
1.22617e-08,0.0032
1.22850e-08,0.0049
1.23082e-08,0.0062
1.23315e-08,0.0064
1.23548e-08,0.0053
1.23780e-08,0.0037
1.24013e-08,0.0023
1.24246e-08,0.0017
1.24478e-08,0.0015
1.24711e-08,0.0014
1.24944e-08,0.0012
1.25176e-08,0.0011
1.25409e-08,0.0015
1.25642e-08,0.0023
1.25874e-08,0.0033
1.26107e-08,0.0041
1.26340e-08,0.0043
1.26572e-08,0.0040
1.26805e-08,0.0035
1.27038e-08,0.0030
1.27270e-08,0.0027
1.27503e-08,0.0023
1.27736e-08,0.0016
1.27968e-08,0.0009
1.28201e-08,0.0006
1.28434e-08,0.0025
1.28667e-08,0.0152
1.28899e-08,0.0598
1.29132e-08,0.1578
1.29365e-08,0.2812
1.29597e-08,0.4002
1.29830e-08,0.5208
1.30063e-08,0.6589
1.30295e-08,0.8034
1.30528e-08,0.9371
1.30761e-08,1.0543
1.30993e-08,1.1458
1.31226e-08,1.2080
1.31459e-08,1.2445
1.31691e-08,1.2634
1.31924e-08,1.2756
1.32157e-08,1.2885
1.32389e-08,1.3032
1.32622e-08,1.3132
1.32855e-08,1.3157
1.33087e-08,1.3170
1.33320e-08,1.3235
1.33553e-08,1.3300
1.33785e-08,1.3196
1.34018e-08,1.2865
1.34251e-08,1.2424
1.34483e-08,1.1980
1.34716e-08,1.1564
1.34949e-08,1.1201
1.35181e-08,1.0918
1.35414e-08,1.0709
1.35647e-08,1.0566
1.35879e-08,1.0509
1.36112e-08,1.0567
1.36345e-08,1.0754
1.36577e-08,1.1030
1.36810e-08,1.1298
1.37043e-08,1.1471
1.37275e-08,1.1546
1.37508e-08,1.1589
1.37741e-08,1.1643
1.37973e-08,1.1689
1.38206e-08,1.1698
1.38439e-08,1.1696
1.38671e-08,1.1742
1.38904e-08,1.1861
1.39137e-08,1.2038
1.39369e-08,1.2248
1.39602e-08,1.2448
1.39835e-08,1.2587
1.40067e-08,1.2637
1.40300e-08,1.2614
1.40533e-08,1.2555
1.40765e-08,1.2467
1.40998e-08,1.2212
1.41231e-08,1.1609
1.41463e-08,1.0411
1.41696e-08,0.8910
1.41929e-08,0.7537
1.42161e-08,0.6248
1.42394e-08,0.4840
1.42627e-08,0.3345
1.42859e-08,0.1991
1.43092e-08,0.0809
1.43325e-08,-0.0111
1.43557e-08,-0.0732
1.43790e-08,-0.1116
1.44023e-08,-0.1342
1.44255e-08,-0.1540
1.44488e-08,-0.1759
1.44721e-08,-0.1974
1.44953e-08,-0.2087
1.45186e-08,-0.2058
1.45419e-08,-0.1987
1.45651e-08,-0.1968
1.45884e-08,-0.1969
1.46117e-08,-0.1798
1.46349e-08,-0.1365
1.46582e-08,-0.0807
1.46815e-08,-0.0270
1.47047e-08,0.0207
1.47280e-08,0.0604
1.47513e-08,0.0905
1.47745e-08,0.1130
1.47978e-08,0.1304
1.48211e-08,0.1409
1.48443e-08,0.1408
1.48676e-08,0.1275
1.48909e-08,0.1049
1.49141e-08,0.0838
1.49374e-08,0.0733
1.49607e-08,0.0722
1.49839e-08,0.0713
1.50072e-08,0.0648
1.50305e-08,0.0555
1.50537e-08,0.0495
1.50770e-08,0.0460
1.51003e-08,0.0388
1.51236e-08,0.0245
1.51468e-08,0.0043
1.51701e-08,-0.0194
1.51934e-08,-0.0419
1.52166e-08,-0.0571
1.52399e-08,-0.0620
1.52632e-08,-0.0589
1.52864e-08,-0.0531
1.53097e-08,-0.0482
1.53330e-08,-0.0432
1.53562e-08,-0.0339
1.53795e-08,-0.0195
1.54028e-08,-0.0051
1.54260e-08,0.0029
1.54493e-08,0.0033
1.54726e-08,-0.0001
1.54958e-08,-0.0028
1.55191e-08,-0.0036
1.55424e-08,-0.0028
1.55656e-08,-0.0008
1.55889e-08,0.0018
1.56122e-08,0.0051
1.56354e-08,0.0100
1.56587e-08,0.0180
1.56820e-08,0.0276
1.57052e-08,0.0348
1.57285e-08,0.0358
1.57518e-08,0.0301
1.57750e-08,0.0214
1.57983e-08,0.0140
1.58216e-08,0.0093
1.58448e-08,0.0054
1.58681e-08,0.0007
1.58914e-08,-0.0044
1.59146e-08,-0.0077
1.59379e-08,-0.0078
1.59612e-08,-0.0048
1.59844e-08,-0.0002
1.60077e-08,0.0039
1.60310e-08,0.0056
1.60542e-08,0.0045
1.60775e-08,0.0021
1.61008e-08,0.0001
1.61240e-08,-0.0013
1.61473e-08,-0.0035
1.61706e-08,-0.0070
1.61938e-08,-0.0106
1.62171e-08,-0.0117
1.62404e-08,-0.0089
1.62636e-08,-0.0033
1.62869e-08,0.0025
1.63102e-08,0.0066
1.63334e-08,0.0084
1.63567e-08,0.0088
1.63800e-08,0.0087
1.64032e-08,0.0086
1.64265e-08,0.0083
1.64498e-08,0.0068
1.64730e-08,0.0041
1.64963e-08,0.0008
1.65196e-08,-0.0012
1.65428e-08,-0.0009
1.65661e-08,0.0010
1.65894e-08,0.0032
1.66126e-08,0.0046
1.66359e-08,0.0054
1.66592e-08,0.0063
1.66824e-08,0.0074
1.67057e-08,0.0081
1.67290e-08,0.0073
1.67522e-08,0.0048
1.67755e-08,0.0014
1.67988e-08,-0.0016
1.68220e-08,-0.0032
1.68453e-08,-0.0028
1.68686e-08,-0.0013
1.68918e-08,0.0003
1.69151e-08,0.0013
1.69384e-08,0.0019
1.69616e-08,0.0029
1.69849e-08,0.0042
1.70082e-08,0.0054
1.70314e-08,0.0056
1.70547e-08,0.0045
1.70780e-08,0.0028
1.71012e-08,0.0014
1.71245e-08,0.0006
1.71478e-08,0.0005
1.71710e-08,0.0005
1.71943e-08,0.0007
1.72176e-08,0.0010
1.72408e-08,0.0018
1.72641e-08,0.0033
1.72874e-08,0.0050
1.73106e-08,0.0063
1.73339e-08,0.0063
1.73572e-08,0.0051
1.73804e-08,0.0035
1.74037e-08,0.0022
1.74270e-08,0.0016
1.74502e-08,0.0014
1.74735e-08,0.0013
1.74968e-08,0.0011
1.75201e-08,0.0011
1.75433e-08,0.0015
1.75666e-08,0.0024
1.75899e-08,0.0034
1.76131e-08,0.0041
1.76364e-08,0.0042
1.76597e-08,0.0039
1.76829e-08,0.0033
1.77062e-08,0.0029
1.77295e-08,0.0026
1.77527e-08,0.0022
1.77760e-08,0.0015
1.77993e-08,0.0008
1.78225e-08,0.0006
1.78458e-08,0.0011
1.78691e-08,0.0021
1.78923e-08,0.0032
1.79156e-08,0.0038
1.79389e-08,0.0039
1.79621e-08,0.0037
1.79854e-08,0.0033
1.80087e-08,0.0031
1.80319e-08,0.0029
1.80552e-08,0.0025
1.80785e-08,0.0021
1.81017e-08,0.0016
1.81250e-08,0.0015
1.81483e-08,0.0017
1.81715e-08,0.0022
1.81948e-08,0.0026
1.82181e-08,0.0029
1.82413e-08,0.0030
1.82646e-08,0.0031
1.82879e-08,0.0033
1.83111e-08,0.0035
1.83344e-08,0.0033
1.83577e-08,0.0029
1.83809e-08,0.0022
1.84042e-08,0.0017
1.84275e-08,0.0015
1.84507e-08,0.0016
1.84740e-08,0.0021
1.84973e-08,0.0025
1.85205e-08,0.0027
1.85438e-08,0.0028
1.85671e-08,0.0029
1.85903e-08,0.0030
1.86136e-08,0.0031
1.86369e-08,0.0030
1.86601e-08,0.0027
1.86834e-08,0.0024
1.87067e-08,0.0022
1.87299e-08,0.0021
1.87532e-08,0.0021
1.87765e-08,0.0022
1.87997e-08,0.0022
1.88230e-08,0.0022
1.88463e-08,0.0024
1.88695e-08,0.0027
1.88928e-08,0.0030
1.89161e-08,0.0032
1.89393e-08,0.0031
1.89626e-08,0.0029
1.89859e-08,0.0025
1.90091e-08,0.0023
1.90324e-08,0.0021
1.90557e-08,0.0022
1.90789e-08,0.0022
1.91022e-08,0.0023
1.91255e-08,0.0023
1.91487e-08,0.0024
1.91720e-08,0.0026
1.91953e-08,0.0028
1.92185e-08,0.0028
1.92418e-08,0.0028
1.92651e-08,0.0027
1.92883e-08,0.0026
1.93116e-08,0.0025
1.93349e-08,0.0025
1.93581e-08,0.0024
1.93814e-08,0.0023
1.94047e-08,0.0022
1.94279e-08,0.0022
1.94512e-08,0.0023
1.94745e-08,0.0025
1.94977e-08,0.0027
1.95210e-08,0.0028
1.95443e-08,0.0028
1.95675e-08,0.0027
1.95908e-08,0.0026
1.96141e-08,0.0025
1.96373e-08,0.0025
1.96606e-08,0.0024
1.96839e-08,0.0023
1.97071e-08,0.0023
1.97304e-08,0.0023
1.97537e-08,0.0024
1.97769e-08,0.0025
1.98002e-08,0.0026
1.98235e-08,0.0026
1.98468e-08,0.0026
1.98700e-08,0.0026
1.98933e-08,0.0026
1.99166e-08,0.0026
1.99398e-08,0.0026
1.99631e-08,0.0025
1.99864e-08,0.0024
2.00096e-08,0.0023
2.00329e-08,0.0023
2.00562e-08,0.0023
2.00794e-08,0.0024
2.01027e-08,0.0025
2.01260e-08,0.0026
2.01492e-08,0.0026
2.01725e-08,0.0026
2.01958e-08,0.0026
2.02190e-08,0.0026
2.02423e-08,0.0025
2.02656e-08,0.0025
2.02888e-08,0.0024
2.03121e-08,0.0024
2.03354e-08,0.0028
2.03586e-08,0.0094
2.03819e-08,0.0378
2.04052e-08,0.1151
2.04284e-08,0.2354
2.04517e-08,0.3531
2.04750e-08,0.4707
2.04982e-08,0.6036
2.05215e-08,0.7495
2.05448e-08,0.8870
2.05680e-08,1.0108
2.05913e-08,1.1142
2.06146e-08,1.1866
2.06378e-08,1.2331
2.06611e-08,1.2573
2.06844e-08,1.2709
2.07076e-08,1.2834
2.07309e-08,1.2974
2.07542e-08,1.3100
2.07774e-08,1.3141
2.08007e-08,1.3151
2.08240e-08,1.3196
2.08472e-08,1.3283
2.08705e-08,1.3263
2.08938e-08,1.3005
2.09170e-08,1.2598
2.09403e-08,1.2160
2.09636e-08,1.1730
2.09868e-08,1.1336
2.10101e-08,1.1019
2.10334e-08,1.0782
2.10566e-08,1.0609
2.10799e-08,1.0516
2.11032e-08,1.0528
2.11264e-08,1.0668
2.11497e-08,1.0920
2.11730e-08,1.1203
2.11962e-08,1.1415
2.12195e-08,1.1522
2.12428e-08,1.1572
2.12660e-08,1.1625
2.12893e-08,1.1679
2.13126e-08,1.1700
2.13358e-08,1.1692
2.13591e-08,1.1716
2.13824e-08,1.1808
2.14056e-08,1.1961
2.14289e-08,1.2160
2.14522e-08,1.2370
2.14754e-08,1.2539
2.14987e-08,1.2625
2.15220e-08,1.2628
2.15452e-08,1.2581
2.15685e-08,1.2519
2.15918e-08,1.2448
2.16150e-08,1.2342
2.16383e-08,1.2188
2.16616e-08,1.2023
2.16848e-08,1.1903
2.17081e-08,1.1858
2.17314e-08,1.1871
2.17546e-08,1.1909
2.17779e-08,1.1951
2.18012e-08,1.1990
2.18244e-08,1.2015
2.18477e-08,1.2021
2.18710e-08,1.2007
2.18942e-08,1.1969
2.19175e-08,1.1901
2.19408e-08,1.1812
2.19640e-08,1.1733
2.19873e-08,1.1702
2.20106e-08,1.1733
2.20338e-08,1.1807
2.20571e-08,1.1887
2.20804e-08,1.1952
2.21037e-08,1.2008
2.21269e-08,1.2066
2.21502e-08,1.2123
2.21735e-08,1.2164
2.21967e-08,1.2173
2.22200e-08,1.2149
2.22433e-08,1.2100
2.22665e-08,1.2042
2.22898e-08,1.1996
2.23131e-08,1.1975
2.23363e-08,1.1977
2.23596e-08,1.1991
2.23829e-08,1.2010
2.24061e-08,1.2038
2.24294e-08,1.2078
2.24527e-08,1.2119
2.24759e-08,1.2140
2.24992e-08,1.2125
2.25225e-08,1.2079
2.25457e-08,1.2021
2.25690e-08,1.1972
2.25923e-08,1.1940
2.26155e-08,1.1926
2.26388e-08,1.1922
2.26621e-08,1.1925
2.26853e-08,1.1933
2.27086e-08,1.1950
2.27319e-08,1.1980
2.27551e-08,1.2018
2.27784e-08,1.2051
2.28017e-08,1.2064
2.28249e-08,1.2039
2.28482e-08,1.1858
2.28715e-08,1.1380
2.28947e-08,1.0361
2.29180e-08,0.8999
2.29413e-08,0.7724
2.29645e-08,0.6464
2.29878e-08,0.5054
2.30111e-08,0.3537
2.30343e-08,0.2173
2.30576e-08,0.0985
2.30809e-08,0.0050
2.31041e-08,-0.0579
2.31274e-08,-0.0976
2.31507e-08,-0.1186
2.31739e-08,-0.1337
2.31972e-08,-0.1491
2.32205e-08,-0.1664
2.32437e-08,-0.1797
2.32670e-08,-0.1839
2.32903e-08,-0.1859
2.33135e-08,-0.1911
2.33368e-08,-0.1964
2.33601e-08,-0.1843
2.33833e-08,-0.1461
2.34066e-08,-0.0951
2.34299e-08,-0.0445
2.34531e-08,0.0030
2.34764e-08,0.0459
2.34997e-08,0.0808
2.35229e-08,0.1077
2.35462e-08,0.1277
2.35695e-08,0.1388
2.35927e-08,0.1384
2.36160e-08,0.1254
2.36393e-08,0.1029
2.36625e-08,0.0804
2.36858e-08,0.0667
2.37091e-08,0.0626
2.37323e-08,0.0611
2.37556e-08,0.0574
2.37789e-08,0.0532
2.38021e-08,0.0521
2.38254e-08,0.0523
2.38487e-08,0.0467
2.38719e-08,0.0327
2.38952e-08,0.0124
2.39185e-08,-0.0114
2.39417e-08,-0.0343
2.39650e-08,-0.0513
2.39883e-08,-0.0593
2.40115e-08,-0.0595
2.40348e-08,-0.0558
2.40581e-08,-0.0511
2.40813e-08,-0.0450
2.41046e-08,-0.0346
2.41279e-08,-0.0195
2.41511e-08,-0.0046
2.41744e-08,0.0046
2.41977e-08,0.0064
2.42209e-08,0.0039
2.42442e-08,0.0006
2.42675e-08,-0.0023
2.42907e-08,-0.0045
2.43140e-08,-0.0053
2.43373e-08,-0.0038
2.43605e-08,-0.0002
2.43838e-08,0.0062
2.44071e-08,0.0155
2.44303e-08,0.0259
2.44536e-08,0.0339
2.44769e-08,0.0360
2.45002e-08,0.0318
2.45234e-08,0.0242
2.45467e-08,0.0170
2.45700e-08,0.0115
2.45932e-08,0.0064
2.46165e-08,0.0006
2.46398e-08,-0.0051
2.46630e-08,-0.0087
2.46863e-08,-0.0090
