.HEADER
..NAMES
Time,V U2.L3
.DATA
2.45002e-08,-0.1594
2.45234e-08,-0.1491
2.45467e-08,-0.1315
2.45700e-08,-0.0945
2.45932e-08,-0.0324
2.46165e-08,0.0374
2.46398e-08,0.0950
2.46630e-08,0.1353
2.46863e-08,0.1604
2.47096e-08,0.1712
2.47328e-08,0.1683
2.47561e-08,0.1539
2.47794e-08,0.1306
2.48026e-08,0.1027
2.48259e-08,0.0758
2.48492e-08,0.0567
2.48724e-08,0.0505
2.48957e-08,0.0545
2.49190e-08,0.0580
2.49422e-08,0.0516
2.49655e-08,0.0353
2.49888e-08,0.0152
2.50120e-08,-0.0064
2.50353e-08,-0.0313
2.50586e-08,-0.0571
2.50818e-08,-0.0771
2.51051e-08,-0.0854
2.51284e-08,-0.0811
2.51516e-08,-0.0667
2.51749e-08,-0.0469
2.51982e-08,-0.0272
2.52214e-08,-0.0114
2.52447e-08,-0.0007
2.52680e-08,0.0066
2.52912e-08,0.0114
2.53145e-08,0.0122
2.53378e-08,0.0080
2.53610e-08,0.0016
2.53843e-08,-0.0010
2.54076e-08,0.0040
2.54308e-08,0.0146
2.54541e-08,0.0262
2.54774e-08,0.0355
2.55006e-08,0.0409
2.55239e-08,0.0418
2.55472e-08,0.0376
2.55704e-08,0.0290
2.55937e-08,0.0172
2.56170e-08,0.0042
2.56402e-08,-0.0074
2.56635e-08,-0.0144
2.56868e-08,-0.0155
2.57100e-08,-0.0120
2.57333e-08,-0.0073
2.57566e-08,-0.0038
2.57798e-08,-0.0015
2.58031e-08,0.0004
2.58264e-08,0.0015
2.58496e-08,0.0002
2.58729e-08,-0.0039
2.58962e-08,-0.0092
2.59194e-08,-0.0135
2.59427e-08,-0.0147
2.59660e-08,-0.0120
2.59892e-08,-0.0062
2.60125e-08,0.0008
2.60358e-08,0.0072
2.60590e-08,0.0120
2.60823e-08,0.0149
2.61056e-08,0.0156
2.61288e-08,0.0137
2.61521e-08,0.0094
2.61754e-08,0.0042
2.61986e-08,0.0003
2.62219e-08,-0.0010
2.62452e-08,-0.0002
2.62684e-08,0.0017
2.62917e-08,0.0036
2.63150e-08,0.0054
2.63382e-08,0.0068
2.63615e-08,0.0077
2.63848e-08,0.0075
2.64080e-08,0.0057
2.64313e-08,0.0024
2.64546e-08,-0.0016
2.64778e-08,-0.0048
2.65011e-08,-0.0062
2.65244e-08,-0.0055
2.65476e-08,-0.0035
2.65709e-08,-0.0009
2.65942e-08,0.0018
2.66174e-08,0.0042
2.66407e-08,0.0059
2.66640e-08,0.0062
2.66872e-08,0.0049
2.67105e-08,0.0028
2.67338e-08,0.0007
2.67570e-08,-0.0006
2.67803e-08,-0.0007
2.68036e-08,0.0001
2.68269e-08,0.0013
2.68501e-08,0.0026
2.68734e-08,0.0039
2.68967e-08,0.0052
2.69199e-08,0.0062
2.69432e-08,0.0064
2.69665e-08,0.0054
2.69897e-08,0.0036
2.70130e-08,0.0016
2.70363e-08,0.0001
2.70595e-08,-0.0007
2.70828e-08,-0.0006
2.71061e-08,0.0001
2.71293e-08,0.0012
2.71526e-08,0.0025
2.71759e-08,0.0036
2.71991e-08,0.0042
2.72224e-08,0.0041
2.72457e-08,0.0032
2.72689e-08,0.0019
2.72922e-08,0.0009
2.73155e-08,0.0003
2.73387e-08,0.0002
2.73620e-08,0.0005
2.73853e-08,0.0010
2.74085e-08,0.0016
2.74318e-08,0.0025
2.74551e-08,0.0034
2.74783e-08,0.0040
2.75016e-08,0.0041
2.75249e-08,0.0037
2.75481e-08,0.0028
2.75714e-08,0.0019
2.75947e-08,0.0013
2.76179e-08,0.0009
2.76412e-08,0.0010
2.76645e-08,0.0013
2.76877e-08,0.0019
2.77110e-08,0.0026
2.77343e-08,0.0032
2.77575e-08,0.0035
2.77808e-08,0.0033
2.78041e-08,0.0028
2.78273e-08,0.0035
2.78506e-08,0.0142
2.78739e-08,0.0571
2.78971e-08,0.1607
2.79204e-08,0.3036
2.79437e-08,0.4407
2.79669e-08,0.5730
2.79902e-08,0.7204
2.80135e-08,0.8717
2.80367e-08,1.0036
2.80600e-08,1.1049
2.80833e-08,1.1737
2.81065e-08,1.2133
2.81298e-08,1.2348
2.81531e-08,1.2506
2.81763e-08,1.2691
2.81996e-08,1.2907
2.82229e-08,1.3071
2.82461e-08,1.3103
2.82694e-08,1.3025
2.82927e-08,1.2913
2.83159e-08,1.2740
2.83392e-08,1.2367
2.83625e-08,1.1787
2.83857e-08,1.1190
2.84090e-08,1.0736
2.84323e-08,1.0448
2.84555e-08,1.0295
2.84788e-08,1.0256
2.85021e-08,1.0315
2.85253e-08,1.0458
2.85486e-08,1.0673
2.85719e-08,1.0939
2.85951e-08,1.1208
2.86184e-08,1.1407
2.86417e-08,1.1490
2.86649e-08,1.1499
2.86882e-08,1.1537
2.87115e-08,1.1666
2.87347e-08,1.1856
2.87580e-08,1.2045
2.87813e-08,1.2230
2.88045e-08,1.2436
2.88278e-08,1.2640
2.88511e-08,1.2781
2.88743e-08,1.2813
2.88976e-08,1.2733
2.89209e-08,1.2568
2.89441e-08,1.2371
2.89674e-08,1.2194
2.89907e-08,1.2067
2.90139e-08,1.1982
2.90372e-08,1.1915
2.90605e-08,1.1859
2.90838e-08,1.1838
2.91070e-08,1.1868
2.91303e-08,1.1916
2.91536e-08,1.1926
2.91768e-08,1.1875
2.92001e-08,1.1790
2.92234e-08,1.1712
2.92466e-08,1.1664
2.92699e-08,1.1650
2.92932e-08,1.1674
2.93164e-08,1.1732
2.93397e-08,1.1821
2.93630e-08,1.1934
2.93862e-08,1.2053
2.94095e-08,1.2152
2.94328e-08,1.2202
2.94560e-08,1.2194
2.94793e-08,1.2151
2.95026e-08,1.2109
2.95258e-08,1.2085
2.95491e-08,1.2071
2.95724e-08,1.2055
2.95956e-08,1.2043
2.96189e-08,1.2048
2.96422e-08,1.2074
2.96654e-08,1.2108
2.96887e-08,1.2129
2.97120e-08,1.2122
2.97352e-08,1.2084
2.97585e-08,1.2027
2.97818e-08,1.1968
2.98050e-08,1.1920
2.98283e-08,1.1889
2.98516e-08,1.1872
2.98748e-08,1.1874
2.98981e-08,1.1900
2.99214e-08,1.1946
2.99446e-08,1.1996
2.99679e-08,1.2028
2.99912e-08,1.2034
3.00144e-08,1.2022
3.00377e-08,1.2006
3.00610e-08,1.1993
3.00842e-08,1.1986
3.01075e-08,1.1981
3.01308e-08,1.1979
3.01540e-08,1.1985
3.01773e-08,1.2002
3.02006e-08,1.2031
3.02238e-08,1.2062
3.02471e-08,1.2081
3.02704e-08,1.2083
3.02936e-08,1.2069
3.03169e-08,1.2046
3.03402e-08,1.2023
3.03634e-08,1.2000
3.03867e-08,1.1979
3.04100e-08,1.1967
3.04332e-08,1.1967
3.04565e-08,1.1981
3.04798e-08,1.2002
3.05030e-08,1.2020
3.05263e-08,1.2027
3.05496e-08,1.2023
3.05728e-08,1.2013
3.05961e-08,1.2002
3.06194e-08,1.1993
3.06426e-08,1.1985
3.06659e-08,1.1978
3.06892e-08,1.1974
3.07124e-08,1.1977
3.07357e-08,1.1989
3.07590e-08,1.2007
3.07822e-08,1.2023
3.08055e-08,1.2033
3.08288e-08,1.2036
3.08520e-08,1.2032
3.08753e-08,1.2025
3.08986e-08,1.2015
3.09218e-08,1.2004
3.09451e-08,1.1994
3.09684e-08,1.1990
3.09916e-08,1.1994
3.10149e-08,1.2003
3.10382e-08,1.2015
3.10614e-08,1.2023
3.10847e-08,1.2025
3.11080e-08,1.2022
3.11312e-08,1.2017
3.11545e-08,1.2011
3.11778e-08,1.2006
3.12010e-08,1.1999
3.12243e-08,1.1993
3.12476e-08,1.1990
3.12708e-08,1.1992
3.12941e-08,1.1998
3.13174e-08,1.2006
3.13406e-08,1.2013
3.13639e-08,1.2018
3.13872e-08,1.2019
3.14105e-08,1.2018
3.14337e-08,1.2014
3.14570e-08,1.2009
3.14803e-08,1.2002
3.15035e-08,1.1998
3.15268e-08,1.1997
3.15501e-08,1.2001
3.15733e-08,1.2007
3.15966e-08,1.2013
3.16199e-08,1.2016
3.16431e-08,1.2017
3.16664e-08,1.2017
3.16897e-08,1.2015
3.17129e-08,1.2013
3.17362e-08,1.2009
3.17595e-08,1.2005
3.17827e-08,1.2002
3.18060e-08,1.2000
3.18293e-08,1.2001
3.18525e-08,1.2005
3.18758e-08,1.2008
3.18991e-08,1.2011
3.19223e-08,1.2013
3.19456e-08,1.2014
3.19689e-08,1.2014
3.19921e-08,1.2011
3.20154e-08,1.2008
3.20387e-08,1.2004
3.20619e-08,1.2002
3.20852e-08,1.2002
3.21085e-08,1.2004
3.21317e-08,1.2008
3.21550e-08,1.2010
3.21783e-08,1.2012
3.22015e-08,1.2013
3.22248e-08,1.2013
3.22481e-08,1.2012
3.22713e-08,1.2011
3.22946e-08,1.2009
3.23179e-08,1.2007
3.23411e-08,1.2005
3.23644e-08,1.2005
3.23877e-08,1.2006
3.24109e-08,1.2007
3.24342e-08,1.2009
3.24575e-08,1.2011
3.24807e-08,1.2012
3.25040e-08,1.2012
3.25273e-08,1.2012
3.25505e-08,1.2010
3.25738e-08,1.2008
3.25971e-08,1.2006
3.26203e-08,1.2005
3.26436e-08,1.2005
3.26669e-08,1.2007
3.26901e-08,1.2008
3.27134e-08,1.2009
3.27367e-08,1.2010
3.27599e-08,1.2010
3.27832e-08,1.2011
3.28065e-08,1.1999
3.28297e-08,1.1863
3.28530e-08,1.1427
3.28763e-08,1.0427
3.28995e-08,0.8913
3.29228e-08,0.7403
3.29461e-08,0.6046
3.29693e-08,0.4554
3.29926e-08,0.2969
3.30159e-08,0.1551
3.30391e-08,0.0459
3.30624e-08,-0.0281
3.30857e-08,-0.0713
3.31089e-08,-0.0952
3.31322e-08,-0.1132
3.31555e-08,-0.1329
3.31787e-08,-0.1557
3.32020e-08,-0.1738
3.32253e-08,-0.1784
3.32485e-08,-0.1699
3.32718e-08,-0.1556
3.32951e-08,-0.1366
3.33183e-08,-0.1000
3.33416e-08,-0.0384
3.33649e-08,0.0305
3.33881e-08,0.0852
3.34114e-08,0.1215
3.34347e-08,0.1443
3.34579e-08,0.1566
3.34812e-08,0.1592
3.35045e-08,0.1525
3.35277e-08,0.1370
3.35510e-08,0.1148
3.35743e-08,0.0910
3.35975e-08,0.0726
3.36208e-08,0.0652
3.36441e-08,0.0659
3.36673e-08,0.0645
3.36906e-08,0.0528
3.37139e-08,0.0328
3.37372e-08,0.0119
3.37604e-08,-0.0078
3.37837e-08,-0.0298
3.38070e-08,-0.0536
3.38302e-08,-0.0726
3.38535e-08,-0.0809
3.38768e-08,-0.0771
3.39000e-08,-0.0640
3.39233e-08,-0.0467
3.39466e-08,-0.0304
3.39698e-08,-0.0182
3.39931e-08,-0.0098
3.40164e-08,-0.0026
3.40396e-08,0.0042
3.40629e-08,0.0083
3.40862e-08,0.0108
3.41094e-08,0.0282
3.41327e-08,0.0971
3.41560e-08,0.2312
3.41792e-08,0.3858
3.42025e-08,0.5259
3.42258e-08,0.6695
3.42490e-08,0.8235
3.42723e-08,0.9658
3.42956e-08,1.0785
3.43188e-08,1.1560
3.43421e-08,1.1990
3.43654e-08,1.2163
3.43886e-08,1.2233
3.44119e-08,1.2344
3.44352e-08,1.2559
3.44584e-08,1.2816
3.44817e-08,1.2974
3.45050e-08,1.2972
3.45282e-08,1.2884
3.45515e-08,1.2774
3.45748e-08,1.2544
3.45980e-08,1.2063
3.46213e-08,1.1422
3.46446e-08,1.0847
3.46678e-08,1.0454
3.46911e-08,1.0241
3.47144e-08,1.0185
3.47376e-08,1.0257
3.47609e-08,1.0420
3.47842e-08,1.0646
3.48074e-08,1.0920
3.48307e-08,1.1211
3.48540e-08,1.1455
3.48772e-08,1.1577
3.49005e-08,1.1566
3.49238e-08,1.1521
3.49470e-08,1.1562
3.49703e-08,1.1722
3.49936e-08,1.1930
3.50168e-08,1.2131
3.50401e-08,1.2336
3.50634e-08,1.2554
3.50866e-08,1.2740
3.51099e-08,1.2834
3.51332e-08,1.2807
3.51564e-08,1.2666
3.51797e-08,1.2450
3.52030e-08,1.2224
3.52262e-08,1.2048
3.52495e-08,1.1943
3.52728e-08,1.1886
3.52960e-08,1.1846
3.53193e-08,1.1775
3.53426e-08,1.1532
3.53658e-08,1.0893
3.53891e-08,0.9628
3.54124e-08,0.8026
3.54356e-08,0.6506
3.54589e-08,0.4978
3.54822e-08,0.3331
3.55054e-08,0.1770
3.55287e-08,0.0523
3.55520e-08,-0.0327
3.55752e-08,-0.0801
3.55985e-08,-0.0987
3.56218e-08,-0.1040
3.56450e-08,-0.1088
3.56683e-08,-0.1217
3.56916e-08,-0.1418
3.57148e-08,-0.1583
3.57381e-08,-0.1628
3.57614e-08,-0.1559
3.57846e-08,-0.1425
3.58079e-08,-0.1173
3.58312e-08,-0.0681
3.58544e-08,0.0006
3.58777e-08,0.0673
3.59010e-08,0.1173
3.59242e-08,0.1502
3.59475e-08,0.1683
3.59708e-08,0.1721
3.59940e-08,0.1632
3.60173e-08,0.1440
3.60406e-08,0.1178
3.60638e-08,0.0895
3.60871e-08,0.0652
3.61104e-08,0.0517
3.61337e-08,0.0512
3.61569e-08,0.0566
3.61802e-08,0.0566
3.62035e-08,0.0451
3.62267e-08,0.0262
3.62500e-08,0.0051
3.62733e-08,-0.0181
3.62965e-08,-0.0440
3.63198e-08,-0.0680
3.63431e-08,-0.0831
3.63663e-08,-0.0854
3.63896e-08,-0.0759
3.64129e-08,-0.0580
3.64361e-08,-0.0373
3.64594e-08,-0.0188
3.64827e-08,-0.0054
3.65059e-08,0.0034
3.65292e-08,0.0093
3.65525e-08,0.0124
3.65757e-08,0.0120
3.65990e-08,0.0166
3.66223e-08,0.0525
3.66455e-08,0.1558
3.66688e-08,0.3081
3.66921e-08,0.4550
3.67153e-08,0.5953
3.67386e-08,0.7499
3.67619e-08,0.9025
3.67851e-08,1.0308
3.68084e-08,1.1244
3.68317e-08,1.1818
3.68549e-08,1.2084
3.68782e-08,1.2175
3.69015e-08,1.2245
3.69247e-08,1.2401
3.69480e-08,1.2654
3.69713e-08,1.2887
3.69945e-08,1.2980
3.70178e-08,1.2944
3.70411e-08,1.2862
3.70643e-08,1.2721
3.70876e-08,1.2361
3.71109e-08,1.1758
3.71341e-08,1.1117
3.71574e-08,1.0621
3.71807e-08,1.0311
3.72039e-08,1.0172
3.72272e-08,1.0186
3.72505e-08,1.0318
3.72737e-08,1.0530
3.72970e-08,1.0798
3.73203e-08,1.1092
3.73435e-08,1.1367
3.73668e-08,1.1549
3.73901e-08,1.1589
3.74133e-08,1.1536
3.74366e-08,1.1516
3.74599e-08,1.1616
3.74831e-08,1.1805
3.75064e-08,1.2010
3.75297e-08,1.2216
3.75529e-08,1.2441
3.75762e-08,1.2662
3.75995e-08,1.2814
3.76227e-08,1.2848
3.76460e-08,1.2758
3.76693e-08,1.2568
3.76925e-08,1.2333
3.77158e-08,1.2120
3.77391e-08,1.1974
3.77623e-08,1.1895
3.77856e-08,1.1851
3.78089e-08,1.1810
3.78321e-08,1.1662
3.78554e-08,1.1240
3.78787e-08,1.0240
3.79019e-08,0.8718
3.79252e-08,0.7163
3.79485e-08,0.5693
3.79717e-08,0.4084
3.79950e-08,0.2443
3.80183e-08,0.1039
3.80415e-08,0.0017
3.80648e-08,-0.0610
3.80881e-08,-0.0906
3.81113e-08,-0.1003
3.81346e-08,-0.1047
3.81579e-08,-0.1140
3.81811e-08,-0.1320
3.82044e-08,-0.1513
3.82277e-08,-0.1612
3.82509e-08,-0.1588
3.82742e-08,-0.1486
3.82975e-08,-0.1311
3.83207e-08,-0.0935
3.83440e-08,-0.0305
3.83673e-08,0.0396
3.83905e-08,0.0967
3.84138e-08,0.1361
3.84371e-08,0.1607
3.84603e-08,0.1712
3.84836e-08,0.1680
3.85069e-08,0.1532
3.85302e-08,0.1296
3.85534e-08,0.1014
3.85767e-08,0.0745
3.86000e-08,0.0559
3.86232e-08,0.0503
3.86465e-08,0.0546
3.86698e-08,0.0580
3.86930e-08,0.0512
3.87163e-08,0.0347
3.87396e-08,0.0146
3.87628e-08,-0.0069
3.87861e-08,-0.0318
3.88094e-08,-0.0578
3.88326e-08,-0.0776
3.88559e-08,-0.0856
3.88792e-08,-0.0809
3.89024e-08,-0.0661
3.89257e-08,-0.0462
3.89490e-08,-0.0265
3.89722e-08,-0.0110
3.89955e-08,-0.0004
3.90188e-08,0.0069
3.90420e-08,0.0116
3.90653e-08,0.0125
3.90886e-08,0.0125
3.91118e-08,0.0306
3.91351e-08,0.1043
3.91584e-08,0.2416
3.91816e-08,0.3959
3.92049e-08,0.5376
3.92282e-08,0.6852
3.92514e-08,0.8411
3.92747e-08,0.9819
3.92980e-08,1.0909
3.93212e-08,1.1632
3.93445e-08,1.2012
3.93678e-08,1.2152
3.93910e-08,1.2207
3.94143e-08,1.2317
3.94376e-08,1.2538
3.94608e-08,1.2799
3.94841e-08,1.2960
3.95074e-08,1.2969
3.95306e-08,1.2899
3.95539e-08,1.2795
3.95772e-08,1.2542
3.96004e-08,1.2030
3.96237e-08,1.1375
3.96470e-08,1.0800
3.96702e-08,1.0410
3.96935e-08,1.0205
3.97168e-08,1.0161
3.97400e-08,1.0251
3.97633e-08,1.0434
3.97866e-08,1.0681
3.98098e-08,1.0969
3.98331e-08,1.1262
3.98564e-08,1.1493
3.98796e-08,1.1593
3.99029e-08,1.1565
3.99262e-08,1.1514
3.99494e-08,1.1558
3.99727e-08,1.1719
3.99960e-08,1.1925
4.00192e-08,1.2130
4.00425e-08,1.2347
4.00658e-08,1.2575
4.00890e-08,1.2764
4.01123e-08,1.2852
4.01356e-08,1.2813
4.01588e-08,1.2658
4.01821e-08,1.2432
4.02054e-08,1.2201
4.02286e-08,1.2024
4.02519e-08,1.1920
4.02752e-08,1.1866
4.02984e-08,1.1833
4.03217e-08,1.1826
4.03450e-08,1.1866
4.03682e-08,1.1938
4.03915e-08,1.1985
4.04148e-08,1.1958
4.04380e-08,1.1864
4.04613e-08,1.1753
4.04846e-08,1.1667
4.05078e-08,1.1626
4.05311e-08,1.1634
4.05544e-08,1.1689
4.05776e-08,1.1779
4.06009e-08,1.1896
4.06242e-08,1.2028
4.06474e-08,1.2150
4.06707e-08,1.2230
4.06940e-08,1.2243
4.07173e-08,1.2195
4.07405e-08,1.2126
4.07638e-08,1.2072
4.07871e-08,1.2041
4.08103e-08,1.2023
4.08336e-08,1.2013
4.08569e-08,1.2020
4.08801e-08,1.2053
4.09034e-08,1.2101
4.09267e-08,1.2141
4.09499e-08,1.2153
4.09732e-08,1.2124
4.09965e-08,1.2061
4.10197e-08,1.1986
4.10430e-08,1.1922
4.10663e-08,1.1879
4.10895e-08,1.1859
4.11128e-08,1.1857
4.11361e-08,1.1879
4.11593e-08,1.1926
4.11826e-08,1.1986
4.12059e-08,1.2037
4.12291e-08,1.2058
4.12524e-08,1.2051
4.12757e-08,1.2026
4.12989e-08,1.2001
4.13222e-08,1.1981
4.13455e-08,1.1969
4.13687e-08,1.1963
4.13920e-08,1.1968
4.14153e-08,1.1985
4.14385e-08,1.2016
4.14618e-08,1.2056
4.14851e-08,1.2088
4.15083e-08,1.2099
4.15316e-08,1.2086
4.15549e-08,1.2051
4.15781e-08,1.1904
4.16014e-08,1.1477
4.16247e-08,1.0523
4.16479e-08,0.9038
4.16712e-08,0.7477
4.16945e-08,0.6097
4.17177e-08,0.4653
4.17410e-08,0.3098
4.17643e-08,0.1664
4.17875e-08,0.0532
4.18108e-08,-0.0252
4.18341e-08,-0.0721
4.18573e-08,-0.0978
4.18806e-08,-0.1158
4.19039e-08,-0.1351
4.19271e-08,-0.1579
4.19504e-08,-0.1768
4.19737e-08,-0.1820
4.19969e-08,-0.1728
4.20202e-08,-0.1562
4.20435e-08,-0.1357
4.20667e-08,-0.1008
4.20900e-08,-0.0424
4.21133e-08,0.0262
4.21365e-08,0.0829
4.21598e-08,0.1203
4.21831e-08,0.1429
4.22063e-08,0.1551
4.22296e-08,0.1582
4.22529e-08,0.1529
4.22761e-08,0.1393
4.22994e-08,0.1186
4.23227e-08,0.0950
4.23459e-08,0.0755
4.23692e-08,0.0660
4.23925e-08,0.0654
4.24157e-08,0.0643
4.24390e-08,0.0536
4.24623e-08,0.0335
4.24855e-08,0.0116
4.25088e-08,-0.0086
4.25321e-08,-0.0297
4.25553e-08,-0.0524
4.25786e-08,-0.0713
4.26019e-08,-0.0803
4.26251e-08,-0.0775
4.26484e-08,-0.0651
4.26717e-08,-0.0480
4.26949e-08,-0.0316
4.27182e-08,-0.0193
4.27415e-08,-0.0111
4.27647e-08,-0.0043
4.27880e-08,0.0026
4.28113e-08,0.0075
4.28345e-08,0.0077
4.28578e-08,0.0045
4.28811e-08,0.0032
4.29043e-08,0.0082
4.29276e-08,0.0181
4.29509e-08,0.0283
4.29742e-08,0.0355
4.29974e-08,0.0388
4.30207e-08,0.0386
4.30440e-08,0.0351
4.30672e-08,0.0282
4.30905e-08,0.0186
4.31138e-08,0.0074
4.31370e-08,-0.0031
4.31603e-08,-0.0099
4.31836e-08,-0.0112
4.32068e-08,-0.0084
4.32301e-08,-0.0050
4.32534e-08,-0.0035
4.32766e-08,-0.0036
4.32999e-08,-0.0033
4.33232e-08,-0.0026
4.33464e-08,-0.0028
4.33697e-08,-0.0051
4.33930e-08,-0.0090
4.34162e-08,-0.0122
4.34395e-08,-0.0128
4.34628e-08,-0.0101
4.34860e-08,-0.0050
4.35093e-08,0.0010
4.35326e-08,0.0061
4.35558e-08,0.0098
4.35791e-08,0.0123
4.36024e-08,0.0134
4.36256e-08,0.0125
4.36489e-08,0.0093
4.36722e-08,0.0050
4.36954e-08,0.0017
4.37187e-08,0.0008
4.37420e-08,0.0020
4.37652e-08,0.0037
4.37885e-08,0.0050
4.38118e-08,0.0056
4.38350e-08,0.0060
4.38583e-08,0.0062
4.38816e-08,0.0060
4.39048e-08,0.0048
4.39281e-08,0.0023
4.39514e-08,-0.0010
4.39746e-08,-0.0037
4.39979e-08,-0.0048
4.40212e-08,-0.0042
4.40444e-08,-0.0025
4.40677e-08,-0.0003
4.40910e-08,0.0069
4.41142e-08,0.0357
4.41375e-08,0.1164
4.41608e-08,0.2493
4.41840e-08,0.3903
4.42073e-08,0.5193
4.42306e-08,0.6585
4.42538e-08,0.8096
4.42771e-08,0.9507
4.43004e-08,1.0658
4.43236e-08,1.1490
4.43469e-08,1.2007
4.43702e-08,1.2291
4.43934e-08,1.2471
4.44167e-08,1.2650
4.44400e-08,1.2862
4.44632e-08,1.3049
4.44865e-08,1.3116
4.45098e-08,1.3053
4.45330e-08,1.2934
4.45563e-08,1.2792
4.45796e-08,1.2513
4.46028e-08,1.2009
4.46261e-08,1.1407
4.46494e-08,1.0902
4.46726e-08,1.0562
4.46959e-08,1.0364
4.47192e-08,1.0281
4.47424e-08,1.0294
4.47657e-08,1.0391
4.47890e-08,1.0566
4.48122e-08,1.0810
4.48355e-08,1.1086
4.48588e-08,1.1324
4.48820e-08,1.1459
4.49053e-08,1.1494
4.49286e-08,1.1518
4.49518e-08,1.1619
4.49751e-08,1.1798
4.49984e-08,1.1992
4.50216e-08,1.2170
4.50449e-08,1.2358
4.50682e-08,1.2559
4.50914e-08,1.2724
4.51147e-08,1.2799
4.51380e-08,1.2763
4.51612e-08,1.2631
4.51845e-08,1.2447
4.52078e-08,1.2265
4.52310e-08,1.2123
4.52543e-08,1.2027
4.52776e-08,1.1953
4.53008e-08,1.1880
4.53241e-08,1.1749
4.53474e-08,1.1415
4.53707e-08,1.0624
4.53939e-08,0.9237
4.54172e-08,0.7643
4.54405e-08,0.6173
4.54637e-08,0.4643
4.54870e-08,0.3008
4.55103e-08,0.1510
4.55335e-08,0.0340
4.55568e-08,-0.0441
4.55801e-08,-0.0862
4.56033e-08,-0.1025
4.56266e-08,-0.1082
4.56499e-08,-0.1153
4.56731e-08,-0.1304
4.56964e-08,-0.1497
4.57197e-08,-0.1620
4.57429e-08,-0.1612
4.57662e-08,-0.1507
4.57895e-08,-0.1347
4.58127e-08,-0.1052
4.58360e-08,-0.0512
4.58593e-08,0.0175
4.58825e-08,0.0793
4.59058e-08,0.1239
4.59291e-08,0.1526
4.59523e-08,0.1676
4.59756e-08,0.1693
4.59989e-08,0.1594
4.60221e-08,0.1399
4.60454e-08,0.1139
4.60687e-08,0.0861
4.60919e-08,0.0633
4.61152e-08,0.0520
4.61385e-08,0.0527
4.61617e-08,0.0568
4.61850e-08,0.0534
4.62083e-08,0.0391
4.62315e-08,0.0192
4.62548e-08,-0.0016
4.62781e-08,-0.0244
4.63013e-08,-0.0494
4.63246e-08,-0.0711
4.63479e-08,-0.0831
4.63711e-08,-0.0826
4.63944e-08,-0.0713
4.64177e-08,-0.0531
4.64409e-08,-0.0334
4.64642e-08,-0.0167
4.64875e-08,-0.0049
4.65107e-08,0.0033
4.65340e-08,0.0093
4.65573e-08,0.0124
4.65805e-08,0.0124
4.66038e-08,0.0213
4.66271e-08,0.0691
4.66503e-08,0.1865
4.66736e-08,0.3401
4.66969e-08,0.4825
4.67201e-08,0.6245
4.67434e-08,0.7807
4.67667e-08,0.9292
4.67899e-08,1.0504
4.68132e-08,1.1367
4.68365e-08,1.1880
4.68597e-08,1.2106
4.68830e-08,1.2189
4.69063e-08,1.2276
4.69295e-08,1.2457
4.69528e-08,1.2715
4.69761e-08,1.2920
4.69993e-08,1.2976
4.70226e-08,1.2921
4.70459e-08,1.2834
4.70691e-08,1.2662
4.70924e-08,1.2248
4.71157e-08,1.1622
4.71389e-08,1.1008
4.71622e-08,1.0555
4.71855e-08,1.0282
4.72087e-08,1.0174
4.72320e-08,1.0212
4.72553e-08,1.0360
4.72785e-08,1.0581
4.73018e-08,1.0853
4.73251e-08,1.1146
4.73483e-08,1.1407
4.73716e-08,1.1562
4.73949e-08,1.1578
4.74181e-08,1.1525
4.74414e-08,1.1531
4.74647e-08,1.1657
4.74879e-08,1.1853
4.75112e-08,1.2054
4.75345e-08,1.2260
4.75577e-08,1.2486
4.75810e-08,1.2696
4.76043e-08,1.2824
4.76275e-08,1.2834
4.76508e-08,1.2722
4.76741e-08,1.2521
4.76973e-08,1.2288
4.77206e-08,1.2089
4.77439e-08,1.1959
4.77672e-08,1.1890
4.77904e-08,1.1848
4.78137e-08,1.1796
4.78370e-08,1.1607
4.78602e-08,1.1093
4.78835e-08,0.9961
4.79068e-08,0.8391
4.79300e-08,0.6861
4.79533e-08,0.5372
4.79766e-08,0.3741
4.79998e-08,0.2132
4.80231e-08,0.0796
4.80464e-08,-0.0145
4.80696e-08,-0.0699
4.80929e-08,-0.0942
4.81162e-08,-0.1018
4.81394e-08,-0.1064
4.81627e-08,-0.1174
4.81860e-08,-0.1366
4.82092e-08,-0.1546
4.82325e-08,-0.1618
4.82558e-08,-0.1572
4.82790e-08,-0.1457
4.83023e-08,-0.1252
4.83256e-08,-0.0822
4.83488e-08,-0.0160
4.83721e-08,0.0528
4.83954e-08,0.1064
4.84186e-08,0.1426
4.84419e-08,0.1641
4.84652e-08,0.1717
4.84884e-08,0.1660
4.85117e-08,0.1492
4.85350e-08,0.1243
4.85582e-08,0.0959
4.85815e-08,0.0701
4.86048e-08,0.0538
4.86280e-08,0.0507
4.86513e-08,0.0557
4.86746e-08,0.0576
4.86978e-08,0.0485
4.87211e-08,0.0307
4.87444e-08,0.0103
4.87676e-08,-0.0118
4.87909e-08,-0.0372
4.88142e-08,-0.0625
4.88374e-08,-0.0803
4.88607e-08,-0.0856
4.88840e-08,-0.0785
4.89072e-08,-0.0623
4.89305e-08,-0.0420
4.89538e-08,-0.0229
4.89770e-08,-0.0084
4.90003e-08,0.0014
4.90236e-08,0.0080
4.90468e-08,0.0121
4.90701e-08,0.0119
4.90934e-08,0.0066
