.HEADER
..NAMES
Time,V U1.V6
.DATA
1.01465e-08,0.0002
1.01562e-08,0.0001
1.01658e-08,0.0001
1.01755e-08,0.0002
1.01851e-08,0.0002
1.01948e-08,0.0002
1.02044e-08,0.0003
1.02141e-08,0.0004
1.02237e-08,0.0004
1.02333e-08,0.0004
1.02430e-08,0.0005
1.02526e-08,0.0005
1.02623e-08,0.0005
1.02719e-08,0.0006
1.02816e-08,0.0007
1.02912e-08,0.0008
1.03009e-08,0.0009
1.03105e-08,0.0010
1.03202e-08,0.0011
1.03298e-08,0.0011
1.03394e-08,0.0011
1.03491e-08,0.0011
1.03587e-08,0.0009
1.03684e-08,0.0013
1.03780e-08,0.0034
1.03877e-08,0.0081
1.03973e-08,0.0162
1.04070e-08,0.0284
1.04166e-08,0.0454
1.04262e-08,0.0684
1.04359e-08,0.0983
1.04455e-08,0.1360
1.04552e-08,0.1809
1.04648e-08,0.2319
1.04745e-08,0.2877
1.04841e-08,0.3471
1.04938e-08,0.4090
1.05034e-08,0.4723
1.05130e-08,0.5358
1.05227e-08,0.5981
1.05323e-08,0.6579
1.05420e-08,0.7146
1.05516e-08,0.7676
1.05613e-08,0.8166
1.05709e-08,0.8614
1.05806e-08,0.9018
1.05902e-08,0.9380
1.05999e-08,0.9703
1.06095e-08,0.9989
1.06191e-08,1.0243
1.06288e-08,1.0467
1.06384e-08,1.0665
1.06481e-08,1.0839
1.06577e-08,1.0993
1.06674e-08,1.1129
1.06770e-08,1.1249
1.06867e-08,1.1355
1.06963e-08,1.1450
1.07059e-08,1.1534
1.07156e-08,1.1612
1.07252e-08,1.1685
1.07349e-08,1.1756
1.07445e-08,1.1825
1.07542e-08,1.1894
1.07638e-08,1.1962
1.07735e-08,1.2030
1.07831e-08,1.2094
1.07928e-08,1.2152
1.08024e-08,1.2204
1.08120e-08,1.2247
1.08217e-08,1.2282
1.08313e-08,1.2308
1.08410e-08,1.2327
1.08506e-08,1.2340
1.08603e-08,1.2351
1.08699e-08,1.2362
1.08796e-08,1.2376
1.08892e-08,1.2393
1.08988e-08,1.2412
1.09085e-08,1.2429
1.09181e-08,1.2440
1.09278e-08,1.2444
1.09374e-08,1.2440
1.09471e-08,1.2426
1.09567e-08,1.2401
1.09664e-08,1.2361
1.09760e-08,1.2306
1.09857e-08,1.2237
1.09953e-08,1.2157
1.10049e-08,1.2069
1.10146e-08,1.1978
1.10242e-08,1.1885
1.10339e-08,1.1793
1.10435e-08,1.1706
1.10532e-08,1.1627
1.10628e-08,1.1559
1.10725e-08,1.1503
1.10821e-08,1.1460
1.10917e-08,1.1430
1.11014e-08,1.1411
1.11110e-08,1.1403
1.11207e-08,1.1403
1.11303e-08,1.1411
1.11400e-08,1.1424
1.11496e-08,1.1440
1.11593e-08,1.1460
1.11689e-08,1.1484
1.11786e-08,1.1510
1.11882e-08,1.1540
1.11978e-08,1.1573
1.12075e-08,1.1607
1.12171e-08,1.1643
1.12268e-08,1.1678
1.12364e-08,1.1711
1.12461e-08,1.1740
1.12557e-08,1.1764
1.12654e-08,1.1783
1.12750e-08,1.1796
1.12846e-08,1.1804
1.12943e-08,1.1809
1.13039e-08,1.1811
1.13136e-08,1.1812
1.13232e-08,1.1814
1.13329e-08,1.1817
1.13425e-08,1.1821
1.13522e-08,1.1827
1.13618e-08,1.1834
1.13715e-08,1.1842
1.13811e-08,1.1853
1.13907e-08,1.1864
1.14004e-08,1.1875
1.14100e-08,1.1884
1.14197e-08,1.1890
1.14293e-08,1.1895
1.14390e-08,1.1898
1.14486e-08,1.1900
1.14583e-08,1.1901
1.14679e-08,1.1901
1.14775e-08,1.1901
1.14872e-08,1.1902
1.14968e-08,1.1905
1.15065e-08,1.1913
1.15161e-08,1.1924
1.15258e-08,1.1940
1.15354e-08,1.1958
1.15451e-08,1.1978
1.15547e-08,1.1999
1.15644e-08,1.2021
1.15740e-08,1.2041
1.15836e-08,1.2059
1.15933e-08,1.2073
1.16029e-08,1.2084
1.16126e-08,1.2083
1.16222e-08,1.2057
1.16319e-08,1.1984
1.16415e-08,1.1835
1.16512e-08,1.1584
1.16608e-08,1.1214
1.16705e-08,1.0723
1.16801e-08,1.0118
1.16897e-08,0.9411
1.16994e-08,0.8619
1.17090e-08,0.7760
1.17187e-08,0.6853
1.17283e-08,0.5921
1.17380e-08,0.4983
1.17476e-08,0.4058
1.17573e-08,0.3162
1.17669e-08,0.2311
1.17765e-08,0.1516
1.17862e-08,0.0787
1.17958e-08,0.0131
1.18055e-08,-0.0443
1.18151e-08,-0.0932
1.18248e-08,-0.1337
1.18344e-08,-0.1663
1.18441e-08,-0.1921
1.18537e-08,-0.2119
1.18634e-08,-0.2264
1.18730e-08,-0.2361
1.18826e-08,-0.2420
1.18923e-08,-0.2451
1.19019e-08,-0.2465
1.19116e-08,-0.2467
1.19212e-08,-0.2462
1.19309e-08,-0.2449
1.19405e-08,-0.2432
1.19502e-08,-0.2416
1.19598e-08,-0.2406
1.19694e-08,-0.2409
1.19791e-08,-0.2427
1.19887e-08,-0.2459
1.19984e-08,-0.2505
1.20080e-08,-0.2558
1.20177e-08,-0.2613
1.20273e-08,-0.2659
1.20370e-08,-0.2690
1.20466e-08,-0.2703
1.20563e-08,-0.2698
1.20659e-08,-0.2682
1.20755e-08,-0.2661
1.20852e-08,-0.2644
1.20948e-08,-0.2636
1.21045e-08,-0.2637
1.21141e-08,-0.2647
1.21238e-08,-0.2663
1.21334e-08,-0.2684
1.21431e-08,-0.2708
1.21527e-08,-0.2731
1.21623e-08,-0.2751
1.21720e-08,-0.2764
1.21816e-08,-0.2767
1.21913e-08,-0.2757
1.22009e-08,-0.2732
1.22106e-08,-0.2691
1.22202e-08,-0.2633
1.22299e-08,-0.2556
1.22395e-08,-0.2460
1.22492e-08,-0.2342
1.22588e-08,-0.2206
1.22684e-08,-0.2055
1.22781e-08,-0.1891
1.22877e-08,-0.1719
1.22974e-08,-0.1541
1.23070e-08,-0.1363
1.23167e-08,-0.1186
1.23263e-08,-0.1013
1.23360e-08,-0.0848
1.23456e-08,-0.0691
1.23552e-08,-0.0542
1.23649e-08,-0.0400
1.23745e-08,-0.0264
1.23842e-08,-0.0135
1.23938e-08,-0.0016
1.24035e-08,0.0088
1.24131e-08,0.0173
1.24228e-08,0.0238
1.24324e-08,0.0284
1.24421e-08,0.0313
1.24517e-08,0.0330
1.24613e-08,0.0337
1.24710e-08,0.0341
1.24806e-08,0.0346
1.24903e-08,0.0353
1.24999e-08,0.0364
1.25096e-08,0.0378
1.25192e-08,0.0394
1.25289e-08,0.0412
1.25385e-08,0.0431
1.25481e-08,0.0451
1.25578e-08,0.0473
1.25674e-08,0.0496
1.25771e-08,0.0517
1.25867e-08,0.0537
1.25964e-08,0.0554
1.26060e-08,0.0569
1.26157e-08,0.0581
1.26253e-08,0.0590
1.26349e-08,0.0596
1.26446e-08,0.0598
1.26542e-08,0.0600
1.26639e-08,0.0601
1.26735e-08,0.0605
1.26832e-08,0.0614
1.26928e-08,0.0627
1.27025e-08,0.0647
1.27121e-08,0.0670
1.27218e-08,0.0696
1.27314e-08,0.0722
1.27410e-08,0.0745
1.27507e-08,0.0764
1.27603e-08,0.0777
1.27700e-08,0.0784
1.27796e-08,0.0784
1.27893e-08,0.0778
1.27989e-08,0.0770
1.28086e-08,0.0759
1.28182e-08,0.0746
1.28278e-08,0.0730
1.28375e-08,0.0710
1.28471e-08,0.0684
1.28568e-08,0.0652
1.28664e-08,0.0613
1.28761e-08,0.0569
1.28857e-08,0.0521
1.28954e-08,0.0471
1.29050e-08,0.0420
1.29147e-08,0.0370
1.29243e-08,0.0321
1.29339e-08,0.0274
1.29436e-08,0.0231
1.29532e-08,0.0192
1.29629e-08,0.0156
1.29725e-08,0.0124
1.29822e-08,0.0096
1.29918e-08,0.0073
1.30015e-08,0.0055
1.30111e-08,0.0042
1.30207e-08,0.0032
1.30304e-08,0.0024
1.30400e-08,0.0019
1.30497e-08,0.0014
1.30593e-08,0.0009
1.30690e-08,0.0002
1.30786e-08,-0.0007
1.30883e-08,-0.0019
1.30979e-08,-0.0032
1.31076e-08,-0.0047
1.31172e-08,-0.0061
1.31268e-08,-0.0072
1.31365e-08,-0.0082
1.31461e-08,-0.0088
1.31558e-08,-0.0092
1.31654e-08,-0.0095
1.31751e-08,-0.0098
1.31847e-08,-0.0101
1.31944e-08,-0.0105
1.32040e-08,-0.0111
1.32136e-08,-0.0118
1.32233e-08,-0.0125
1.32329e-08,-0.0133
1.32426e-08,-0.0140
1.32522e-08,-0.0146
1.32619e-08,-0.0151
1.32715e-08,-0.0156
1.32812e-08,-0.0162
1.32908e-08,-0.0168
1.33005e-08,-0.0174
1.33101e-08,-0.0180
1.33197e-08,-0.0187
1.33294e-08,-0.0192
1.33390e-08,-0.0197
1.33487e-08,-0.0201
1.33583e-08,-0.0203
1.33680e-08,-0.0205
1.33776e-08,-0.0206
1.33873e-08,-0.0205
1.33969e-08,-0.0203
1.34065e-08,-0.0201
1.34162e-08,-0.0197
1.34258e-08,-0.0192
1.34355e-08,-0.0185
1.34451e-08,-0.0175
1.34548e-08,-0.0164
1.34644e-08,-0.0150
1.34741e-08,-0.0135
1.34837e-08,-0.0118
1.34934e-08,-0.0102
1.35030e-08,-0.0087
1.35126e-08,-0.0074
1.35223e-08,-0.0063
1.35319e-08,-0.0054
1.35416e-08,-0.0048
1.35512e-08,-0.0042
1.35609e-08,-0.0037
1.35705e-08,-0.0033
1.35802e-08,-0.0027
1.35898e-08,-0.0022
1.35994e-08,-0.0017
1.36091e-08,-0.0011
1.36187e-08,-0.0006
1.36284e-08,-0.0002
1.36380e-08,0.0002
1.36477e-08,0.0005
1.36573e-08,0.0009
1.36670e-08,0.0012
1.36766e-08,0.0015
1.36863e-08,0.0019
1.36959e-08,0.0022
1.37055e-08,0.0026
1.37152e-08,0.0029
1.37248e-08,0.0032
1.37345e-08,0.0034
1.37441e-08,0.0036
1.37538e-08,0.0038
1.37634e-08,0.0041
1.37731e-08,0.0043
1.37827e-08,0.0046
1.37924e-08,0.0049
1.38020e-08,0.0053
1.38116e-08,0.0056
1.38213e-08,0.0060
1.38309e-08,0.0062
1.38406e-08,0.0064
1.38502e-08,0.0066
1.38599e-08,0.0066
1.38695e-08,0.0067
1.38792e-08,0.0068
1.38888e-08,0.0069
1.38984e-08,0.0072
1.39081e-08,0.0074
1.39177e-08,0.0078
1.39274e-08,0.0081
1.39370e-08,0.0085
1.39467e-08,0.0087
1.39563e-08,0.0089
1.39660e-08,0.0089
1.39756e-08,0.0088
1.39853e-08,0.0087
1.39949e-08,0.0085
1.40045e-08,0.0082
1.40142e-08,0.0080
1.40238e-08,0.0077
1.40335e-08,0.0074
1.40431e-08,0.0071
1.40528e-08,0.0068
1.40624e-08,0.0064
1.40721e-08,0.0061
1.40817e-08,0.0058
1.40913e-08,0.0054
1.41010e-08,0.0050
1.41106e-08,0.0047
1.41203e-08,0.0051
1.41299e-08,0.0073
1.41396e-08,0.0124
1.41492e-08,0.0209
1.41589e-08,0.0337
1.41685e-08,0.0515
1.41782e-08,0.0753
1.41878e-08,0.1064
1.41974e-08,0.1452
1.42071e-08,0.1911
1.42167e-08,0.2430
1.42264e-08,0.2994
1.42360e-08,0.3593
1.42457e-08,0.4215
1.42553e-08,0.4849
1.42650e-08,0.5482
1.42746e-08,0.6099
1.42842e-08,0.6691
1.42939e-08,0.7250
1.43035e-08,0.7771
1.43132e-08,0.8252
1.43228e-08,0.8691
1.43325e-08,0.9086
1.43421e-08,0.9440
1.43518e-08,0.9756
1.43614e-08,1.0036
1.43711e-08,1.0284
1.43807e-08,1.0503
1.43903e-08,1.0697
1.44000e-08,1.0867
1.44096e-08,1.1017
1.44193e-08,1.1150
1.44289e-08,1.1268
1.44386e-08,1.1372
1.44482e-08,1.1464
1.44579e-08,1.1548
1.44675e-08,1.1624
1.44771e-08,1.1697
1.44868e-08,1.1767
1.44964e-08,1.1836
1.45061e-08,1.1905
1.45157e-08,1.1975
1.45254e-08,1.2042
1.45350e-08,1.2107
1.45447e-08,1.2165
1.45543e-08,1.2217
1.45640e-08,1.2260
1.45736e-08,1.2295
1.45832e-08,1.2321
1.45929e-08,1.2340
1.46025e-08,1.2353
1.46122e-08,1.2363
1.46218e-08,1.2375
1.46315e-08,1.2390
1.46411e-08,1.2408
1.46508e-08,1.2427
1.46604e-08,1.2443
1.46700e-08,1.2453
1.46797e-08,1.2456
1.46893e-08,1.2450
1.46990e-08,1.2435
1.47086e-08,1.2407
1.47183e-08,1.2364
1.47279e-08,1.2300
1.47376e-08,1.2204
1.47472e-08,1.2058
1.47568e-08,1.1844
1.47665e-08,1.1545
1.47761e-08,1.1147
1.47858e-08,1.0650
1.47954e-08,1.0060
1.48051e-08,0.9388
1.48147e-08,0.8645
1.48244e-08,0.7848
1.48340e-08,0.7012
1.48437e-08,0.6152
1.48533e-08,0.5287
1.48629e-08,0.4432
1.48726e-08,0.3601
1.48822e-08,0.2802
1.48919e-08,0.2047
1.49015e-08,0.1340
1.49112e-08,0.0689
1.49208e-08,0.0101
1.49305e-08,-0.0416
1.49401e-08,-0.0861
1.49497e-08,-0.1231
1.49594e-08,-0.1534
1.49690e-08,-0.1779
1.49787e-08,-0.1974
1.49883e-08,-0.2122
1.49980e-08,-0.2232
1.50076e-08,-0.2309
1.50173e-08,-0.2360
1.50269e-08,-0.2395
1.50366e-08,-0.2420
1.50462e-08,-0.2436
1.50558e-08,-0.2444
1.50655e-08,-0.2449
1.50751e-08,-0.2455
1.50848e-08,-0.2467
1.50944e-08,-0.2490
1.51041e-08,-0.2522
1.51137e-08,-0.2563
1.51234e-08,-0.2607
1.51330e-08,-0.2650
1.51426e-08,-0.2687
1.51523e-08,-0.2713
1.51619e-08,-0.2727
1.51716e-08,-0.2728
1.51812e-08,-0.2721
1.51909e-08,-0.2710
1.52005e-08,-0.2701
1.52102e-08,-0.2698
1.52198e-08,-0.2703
1.52295e-08,-0.2713
1.52391e-08,-0.2728
1.52487e-08,-0.2744
1.52584e-08,-0.2760
1.52680e-08,-0.2772
1.52777e-08,-0.2778
1.52873e-08,-0.2775
1.52970e-08,-0.2761
1.53066e-08,-0.2735
1.53163e-08,-0.2697
1.53259e-08,-0.2647
1.53355e-08,-0.2587
1.53452e-08,-0.2514
1.53548e-08,-0.2428
1.53645e-08,-0.2325
1.53741e-08,-0.2207
1.53838e-08,-0.2074
1.53934e-08,-0.1929
1.54031e-08,-0.1775
1.54127e-08,-0.1615
1.54224e-08,-0.1453
1.54320e-08,-0.1290
1.54416e-08,-0.1127
1.54513e-08,-0.0969
1.54609e-08,-0.0815
1.54706e-08,-0.0666
1.54802e-08,-0.0524
1.54899e-08,-0.0389
1.54995e-08,-0.0260
1.55092e-08,-0.0141
1.55188e-08,-0.0035
1.55284e-08,0.0055
1.55381e-08,0.0128
1.55477e-08,0.0184
1.55574e-08,0.0224
1.55670e-08,0.0254
1.55767e-08,0.0276
1.55863e-08,0.0293
1.55960e-08,0.0308
1.56056e-08,0.0325
1.56153e-08,0.0344
1.56249e-08,0.0364
1.56345e-08,0.0386
1.56442e-08,0.0407
1.56538e-08,0.0428
1.56635e-08,0.0448
1.56731e-08,0.0467
1.56828e-08,0.0485
1.56924e-08,0.0503
1.57021e-08,0.0519
1.57117e-08,0.0535
1.57213e-08,0.0549
1.57310e-08,0.0564
1.57406e-08,0.0577
1.57503e-08,0.0589
1.57599e-08,0.0598
1.57696e-08,0.0606
1.57792e-08,0.0613
1.57889e-08,0.0621
1.57985e-08,0.0631
1.58082e-08,0.0645
1.58178e-08,0.0663
1.58274e-08,0.0682
1.58371e-08,0.0703
1.58467e-08,0.0724
1.58564e-08,0.0742
1.58660e-08,0.0757
1.58757e-08,0.0767
1.58853e-08,0.0773
1.58950e-08,0.0773
1.59046e-08,0.0770
1.59142e-08,0.0764
1.59239e-08,0.0755
1.59335e-08,0.0744
1.59432e-08,0.0730
1.59528e-08,0.0713
1.59625e-08,0.0690
1.59721e-08,0.0661
1.59818e-08,0.0626
1.59914e-08,0.0586
1.60011e-08,0.0541
1.60107e-08,0.0494
1.60203e-08,0.0446
1.60300e-08,0.0399
1.60396e-08,0.0353
1.60493e-08,0.0309
1.60589e-08,0.0268
1.60686e-08,0.0231
1.60782e-08,0.0197
1.60879e-08,0.0166
1.60975e-08,0.0138
1.61071e-08,0.0113
1.61168e-08,0.0091
1.61264e-08,0.0073
1.61361e-08,0.0058
1.61457e-08,0.0045
1.61554e-08,0.0035
1.61650e-08,0.0026
1.61747e-08,0.0018
1.61843e-08,0.0009
1.61940e-08,-0.0001
1.62036e-08,-0.0012
1.62132e-08,-0.0025
1.62229e-08,-0.0037
1.62325e-08,-0.0049
1.62422e-08,-0.0060
1.62518e-08,-0.0068
1.62615e-08,-0.0075
1.62711e-08,-0.0081
1.62808e-08,-0.0085
1.62904e-08,-0.0090
1.63000e-08,-0.0095
1.63097e-08,-0.0101
1.63193e-08,-0.0108
1.63290e-08,-0.0116
1.63386e-08,-0.0124
1.63483e-08,-0.0132
1.63579e-08,-0.0139
1.63676e-08,-0.0146
1.63772e-08,-0.0151
1.63869e-08,-0.0155
1.63965e-08,-0.0160
1.64061e-08,-0.0165
1.64158e-08,-0.0170
1.64254e-08,-0.0176
1.64351e-08,-0.0182
1.64447e-08,-0.0188
1.64544e-08,-0.0193
1.64640e-08,-0.0198
1.64737e-08,-0.0201
1.64833e-08,-0.0203
1.64929e-08,-0.0204
1.65026e-08,-0.0203
1.65122e-08,-0.0201
1.65219e-08,-0.0198
1.65315e-08,-0.0194
1.65412e-08,-0.0189
1.65508e-08,-0.0183
1.65605e-08,-0.0174
1.65701e-08,-0.0164
1.65798e-08,-0.0152
1.65894e-08,-0.0139
1.65990e-08,-0.0127
1.66087e-08,-0.0114
1.66183e-08,-0.0096
1.66280e-08,-0.0063
1.66376e-08,-0.0006
1.66473e-08,0.0085
1.66569e-08,0.0215
1.66666e-08,0.0393
1.66762e-08,0.0630
1.66858e-08,0.0937
1.66955e-08,0.1322
1.67051e-08,0.1779
1.67148e-08,0.2296
1.67244e-08,0.2861
1.67341e-08,0.3461
1.67437e-08,0.4085
1.67534e-08,0.4721
1.67630e-08,0.5358
1.67727e-08,0.5981
1.67823e-08,0.6581
1.67919e-08,0.7148
1.68016e-08,0.7679
1.68112e-08,0.8170
1.68209e-08,0.8619
1.68305e-08,0.9024
1.68402e-08,0.9387
1.68498e-08,0.9709
1.68595e-08,0.9995
1.68691e-08,1.0248
1.68788e-08,1.0471
1.68884e-08,1.0669
1.68980e-08,1.0843
1.69077e-08,1.0997
1.69173e-08,1.1133
1.69270e-08,1.1254
1.69366e-08,1.1361
1.69463e-08,1.1455
1.69559e-08,1.1540
1.69656e-08,1.1617
1.69752e-08,1.1689
1.69848e-08,1.1758
1.69945e-08,1.1826
1.70041e-08,1.1894
1.70138e-08,1.1962
1.70234e-08,1.2030
1.70331e-08,1.2094
1.70427e-08,1.2152
1.70524e-08,1.2203
1.70620e-08,1.2245
1.70717e-08,1.2277
1.70813e-08,1.2300
1.70909e-08,1.2315
1.71006e-08,1.2324
1.71102e-08,1.2331
1.71199e-08,1.2339
1.71295e-08,1.2351
1.71392e-08,1.2367
1.71488e-08,1.2384
1.71585e-08,1.2399
1.71681e-08,1.2409
1.71777e-08,1.2411
1.71874e-08,1.2406
1.71970e-08,1.2391
1.72067e-08,1.2365
1.72163e-08,1.2324
1.72260e-08,1.2269
1.72356e-08,1.2200
1.72453e-08,1.2121
1.72549e-08,1.2035
1.72646e-08,1.1945
1.72742e-08,1.1854
1.72838e-08,1.1763
1.72935e-08,1.1677
1.73031e-08,1.1600
1.73128e-08,1.1533
1.73224e-08,1.1479
1.73321e-08,1.1438
1.73417e-08,1.1410
1.73514e-08,1.1393
1.73610e-08,1.1387
1.73706e-08,1.1390
1.73803e-08,1.1399
1.73899e-08,1.1413
1.73996e-08,1.1431
1.74092e-08,1.1451
1.74189e-08,1.1475
1.74285e-08,1.1501
1.74382e-08,1.1532
1.74478e-08,1.1565
1.74575e-08,1.1600
1.74671e-08,1.1637
1.74767e-08,1.1673
1.74864e-08,1.1707
1.74960e-08,1.1737
1.75057e-08,1.1761
1.75153e-08,1.1780
1.75250e-08,1.1793
1.75346e-08,1.1801
1.75443e-08,1.1805
1.75539e-08,1.1807
1.75635e-08,1.1809
1.75732e-08,1.1812
1.75828e-08,1.1815
1.75925e-08,1.1820
1.76021e-08,1.1826
1.76118e-08,1.1833
1.76214e-08,1.1843
1.76311e-08,1.1853
1.76407e-08,1.1865
1.76504e-08,1.1876
1.76600e-08,1.1886
1.76696e-08,1.1893
1.76793e-08,1.1898
1.76889e-08,1.1902
1.76986e-08,1.1905
1.77082e-08,1.1906
1.77179e-08,1.1906
1.77275e-08,1.1906
1.77372e-08,1.1907
1.77468e-08,1.1911
1.77564e-08,1.1918
1.77661e-08,1.1929
1.77757e-08,1.1945
1.77854e-08,1.1963
1.77950e-08,1.1983
1.78047e-08,1.2005
1.78143e-08,1.2026
1.78240e-08,1.2046
1.78336e-08,1.2064
1.78433e-08,1.2078
1.78529e-08,1.2087
1.78625e-08,1.2086
1.78722e-08,1.2059
1.78818e-08,1.1986
1.78915e-08,1.1837
1.79011e-08,1.1586
1.79108e-08,1.1217
1.79204e-08,1.0726
1.79301e-08,1.0121
1.79397e-08,0.9415
1.79493e-08,0.8623
1.79590e-08,0.7764
1.79686e-08,0.6857
1.79783e-08,0.5925
1.79879e-08,0.4987
1.79976e-08,0.4062
1.80072e-08,0.3166
1.80169e-08,0.2315
1.80265e-08,0.1521
1.80362e-08,0.0791
1.80458e-08,0.0135
1.80554e-08,-0.0440
1.80651e-08,-0.0929
1.80747e-08,-0.1334
1.80844e-08,-0.1661
1.80940e-08,-0.1919
1.81037e-08,-0.2118
1.81133e-08,-0.2262
1.81230e-08,-0.2359
1.81326e-08,-0.2418
1.81422e-08,-0.2450
1.81519e-08,-0.2463
1.81615e-08,-0.2467
1.81712e-08,-0.2461
1.81808e-08,-0.2449
1.81905e-08,-0.2432
1.82001e-08,-0.2416
1.82098e-08,-0.2407
1.82194e-08,-0.2410
1.82291e-08,-0.2427
1.82387e-08,-0.2460
1.82483e-08,-0.2505
1.82580e-08,-0.2558
1.82676e-08,-0.2612
1.82773e-08,-0.2659
1.82869e-08,-0.2691
1.82966e-08,-0.2704
1.83062e-08,-0.2699
1.83159e-08,-0.2683
1.83255e-08,-0.2662
1.83351e-08,-0.2645
1.83448e-08,-0.2636
1.83544e-08,-0.2637
1.83641e-08,-0.2647
1.83737e-08,-0.2664
1.83834e-08,-0.2685
1.83930e-08,-0.2708
1.84027e-08,-0.2731
1.84123e-08,-0.2751
1.84220e-08,-0.2764
1.84316e-08,-0.2767
1.84412e-08,-0.2757
1.84509e-08,-0.2731
1.84605e-08,-0.2690
1.84702e-08,-0.2628
1.84798e-08,-0.2536
1.84895e-08,-0.2403
1.84991e-08,-0.2217
1.85088e-08,-0.1971
1.85184e-08,-0.1664
1.85280e-08,-0.1293
1.85377e-08,-0.0857
1.85473e-08,-0.0354
1.85570e-08,0.0215
1.85666e-08,0.0843
1.85763e-08,0.1517
1.85859e-08,0.2222
1.85956e-08,0.2944
1.86052e-08,0.3671
1.86149e-08,0.4394
1.86245e-08,0.5103
1.86341e-08,0.5786
1.86438e-08,0.6431
1.86534e-08,0.7028
1.86631e-08,0.7569
1.86727e-08,0.8053
1.86824e-08,0.8479
1.86920e-08,0.8852
1.87017e-08,0.9180
1.87113e-08,0.9467
1.87209e-08,0.9724
1.87306e-08,0.9957
1.87402e-08,1.0170
1.87499e-08,1.0367
1.87595e-08,1.0547
1.87692e-08,1.0710
1.87788e-08,1.0857
1.87885e-08,1.0990
1.87981e-08,1.1109
1.88078e-08,1.1218
1.88174e-08,1.1318
1.88270e-08,1.1411
1.88367e-08,1.1497
1.88463e-08,1.1578
1.88560e-08,1.1655
1.88656e-08,1.1727
1.88753e-08,1.1795
1.88849e-08,1.1857
1.88946e-08,1.1910
1.89042e-08,1.1957
1.89138e-08,1.1998
1.89235e-08,1.2036
1.89331e-08,1.2073
1.89428e-08,1.2109
1.89524e-08,1.2142
1.89621e-08,1.2172
1.89717e-08,1.2196
1.89814e-08,1.2214
1.89910e-08,1.2225
1.90006e-08,1.2228
1.90103e-08,1.2221
1.90199e-08,1.2201
1.90296e-08,1.2167
1.90392e-08,1.2119
1.90489e-08,1.2060
1.90585e-08,1.1993
1.90682e-08,1.1917
1.90778e-08,1.1833
1.90875e-08,1.1738
1.90971e-08,1.1633
1.91067e-08,1.1514
1.91164e-08,1.1367
1.91260e-08,1.1177
1.91357e-08,1.0926
1.91453e-08,1.0599
1.91550e-08,1.0185
1.91646e-08,0.9685
1.91743e-08,0.9104
1.91839e-08,0.8451
1.91935e-08,0.7737
1.92032e-08,0.6975
1.92128e-08,0.6179
1.92225e-08,0.5364
1.92321e-08,0.4549
1.92418e-08,0.3746
1.92514e-08,0.2968
1.92611e-08,0.2226
1.92707e-08,0.1530
1.92804e-08,0.0884
1.92900e-08,0.0294
1.92996e-08,-0.0233
1.93093e-08,-0.0694
1.93189e-08,-0.1087
1.93286e-08,-0.1417
1.93382e-08,-0.1690
1.93479e-08,-0.1913
1.93575e-08,-0.2091
1.93672e-08,-0.2225
1.93768e-08,-0.2321
1.93864e-08,-0.2384
1.93961e-08,-0.2423
1.94057e-08,-0.2446
1.94154e-08,-0.2457
1.94250e-08,-0.2459
1.94347e-08,-0.2455
1.94443e-08,-0.2451
1.94540e-08,-0.2452
1.94636e-08,-0.2464
1.94733e-08,-0.2488
1.94829e-08,-0.2522
1.94925e-08,-0.2564
1.95022e-08,-0.2608
1.95118e-08,-0.2652
1.95215e-08,-0.2688
1.95311e-08,-0.2714
1.95408e-08,-0.2727
1.95504e-08,-0.2726
1.95601e-08,-0.2715
1.95697e-08,-0.2700
1.95793e-08,-0.2686
1.95890e-08,-0.2675
1.95986e-08,-0.2668
1.96083e-08,-0.2665
1.96179e-08,-0.2665
1.96276e-08,-0.2667
1.96372e-08,-0.2670
1.96469e-08,-0.2673
1.96565e-08,-0.2672
1.96662e-08,-0.2666
1.96758e-08,-0.2651
1.96854e-08,-0.2625
1.96951e-08,-0.2589
1.97047e-08,-0.2541
1.97144e-08,-0.2480
1.97240e-08,-0.2399
1.97337e-08,-0.2290
1.97433e-08,-0.2142
1.97530e-08,-0.1947
1.97626e-08,-0.1698
1.97722e-08,-0.1395
1.97819e-08,-0.1034
1.97915e-08,-0.0613
1.98012e-08,-0.0127
1.98108e-08,0.0423
1.98205e-08,0.1034
1.98301e-08,0.1692
1.98398e-08,0.2384
1.98494e-08,0.3095
1.98591e-08,0.3814
1.98687e-08,0.4529
1.98783e-08,0.5228
1.98880e-08,0.5899
1.98976e-08,0.6529
1.99073e-08,0.7109
1.99169e-08,0.7636
1.99266e-08,0.8108
1.99362e-08,0.8530
1.99459e-08,0.8904
1.99555e-08,0.9235
1.99651e-08,0.9529
1.99748e-08,0.9792
1.99844e-08,1.0030
1.99941e-08,1.0245
2.00037e-08,1.0440
2.00134e-08,1.0616
2.00230e-08,1.0773
2.00327e-08,1.0914
2.00423e-08,1.1041
2.00520e-08,1.1156
2.00616e-08,1.1259
2.00712e-08,1.1354
2.00809e-08,1.1441
2.00905e-08,1.1522
2.01002e-08,1.1598
2.01098e-08,1.1671
2.01195e-08,1.1739
2.01291e-08,1.1803
2.01388e-08,1.1861
2.01484e-08,1.1913
2.01580e-08,1.1960
2.01677e-08,1.2003
2.01773e-08,1.2043
2.01870e-08,1.2079
2.01966e-08,1.2111
2.02063e-08,1.2136
2.02159e-08,1.2154
2.02256e-08,1.2165
2.02352e-08,1.2170
2.02449e-08,1.2170
2.02545e-08,1.2166
