.HEADER
..NAMES
Time,V U1.V5
.DATA
9.9729e-09,0.9782
9.9826e-09,1.0083
9.9922e-09,1.0348
1.00019e-08,1.0577
1.00115e-08,1.0775
1.00212e-08,1.0946
1.00308e-08,1.1092
1.00404e-08,1.1219
1.00501e-08,1.1330
1.00597e-08,1.1429
1.00694e-08,1.1520
1.00790e-08,1.1608
1.00887e-08,1.1695
1.00983e-08,1.1782
1.01080e-08,1.1870
1.01176e-08,1.1956
1.01273e-08,1.2039
1.01369e-08,1.2115
1.01465e-08,1.2180
1.01562e-08,1.2233
1.01658e-08,1.2271
1.01755e-08,1.2293
1.01851e-08,1.2302
1.01948e-08,1.2299
1.02044e-08,1.2288
1.02141e-08,1.2273
1.02237e-08,1.2255
1.02333e-08,1.2239
1.02430e-08,1.2227
1.02526e-08,1.2223
1.02623e-08,1.2224
1.02719e-08,1.2230
1.02816e-08,1.2235
1.02912e-08,1.2236
1.03009e-08,1.2231
1.03105e-08,1.2221
1.03202e-08,1.2206
1.03298e-08,1.2185
1.03394e-08,1.2157
1.03491e-08,1.2120
1.03587e-08,1.2076
1.03684e-08,1.2025
1.03780e-08,1.1969
1.03877e-08,1.1911
1.03973e-08,1.1851
1.04070e-08,1.1792
1.04166e-08,1.1735
1.04262e-08,1.1679
1.04359e-08,1.1625
1.04455e-08,1.1575
1.04552e-08,1.1529
1.04648e-08,1.1487
1.04745e-08,1.1451
1.04841e-08,1.1422
1.04938e-08,1.1401
1.05034e-08,1.1391
1.05130e-08,1.1391
1.05227e-08,1.1404
1.05323e-08,1.1427
1.05420e-08,1.1460
1.05516e-08,1.1500
1.05613e-08,1.1543
1.05709e-08,1.1588
1.05806e-08,1.1630
1.05902e-08,1.1668
1.05999e-08,1.1700
1.06095e-08,1.1726
1.06191e-08,1.1745
1.06288e-08,1.1757
1.06384e-08,1.1766
1.06481e-08,1.1771
1.06577e-08,1.1776
1.06674e-08,1.1780
1.06770e-08,1.1787
1.06867e-08,1.1795
1.06963e-08,1.1806
1.07059e-08,1.1820
1.07156e-08,1.1834
1.07252e-08,1.1848
1.07349e-08,1.1861
1.07445e-08,1.1874
1.07542e-08,1.1887
1.07638e-08,1.1900
1.07735e-08,1.1912
1.07831e-08,1.1922
1.07928e-08,1.1931
1.08024e-08,1.1939
1.08120e-08,1.1946
1.08217e-08,1.1953
1.08313e-08,1.1961
1.08410e-08,1.1969
1.08506e-08,1.1977
1.08603e-08,1.1984
1.08699e-08,1.1988
1.08796e-08,1.1991
1.08892e-08,1.1992
1.08988e-08,1.1991
1.09085e-08,1.1990
1.09181e-08,1.1988
1.09278e-08,1.1988
1.09374e-08,1.1989
1.09471e-08,1.1995
1.09567e-08,1.2003
1.09664e-08,1.2015
1.09760e-08,1.2029
1.09857e-08,1.2035
1.09953e-08,1.2017
1.10049e-08,1.1949
1.10146e-08,1.1801
1.10242e-08,1.1546
1.10339e-08,1.1167
1.10435e-08,1.0665
1.10532e-08,1.0051
1.10628e-08,0.9343
1.10725e-08,0.8563
1.10821e-08,0.7732
1.10917e-08,0.6866
1.11014e-08,0.5980
1.11110e-08,0.5087
1.11207e-08,0.4199
1.11303e-08,0.3328
1.11400e-08,0.2488
1.11496e-08,0.1690
1.11593e-08,0.0944
1.11689e-08,0.0259
1.11786e-08,-0.0351
1.11882e-08,-0.0880
1.11978e-08,-0.1329
1.12075e-08,-0.1701
1.12171e-08,-0.2003
1.12268e-08,-0.2242
1.12364e-08,-0.2420
1.12461e-08,-0.2540
1.12557e-08,-0.2607
1.12654e-08,-0.2634
1.12750e-08,-0.2632
1.12846e-08,-0.2613
1.12943e-08,-0.2590
1.13039e-08,-0.2572
1.13136e-08,-0.2566
1.13232e-08,-0.2575
1.13329e-08,-0.2598
1.13425e-08,-0.2633
1.13522e-08,-0.2675
1.13618e-08,-0.2718
1.13715e-08,-0.2753
1.13811e-08,-0.2773
1.13907e-08,-0.2773
1.14004e-08,-0.2751
1.14100e-08,-0.2707
1.14197e-08,-0.2647
1.14293e-08,-0.2577
1.14390e-08,-0.2510
1.14486e-08,-0.2453
1.14583e-08,-0.2415
1.14679e-08,-0.2398
1.14775e-08,-0.2399
1.14872e-08,-0.2415
1.14968e-08,-0.2437
1.15065e-08,-0.2463
1.15161e-08,-0.2490
1.15258e-08,-0.2517
1.15354e-08,-0.2543
1.15451e-08,-0.2568
1.15547e-08,-0.2589
1.15644e-08,-0.2603
1.15740e-08,-0.2607
1.15836e-08,-0.2596
1.15933e-08,-0.2568
1.16029e-08,-0.2524
1.16126e-08,-0.2462
1.16222e-08,-0.2381
1.16319e-08,-0.2285
1.16415e-08,-0.2174
1.16512e-08,-0.2050
1.16608e-08,-0.1914
1.16705e-08,-0.1764
1.16801e-08,-0.1598
1.16897e-08,-0.1415
1.16994e-08,-0.1218
1.17090e-08,-0.1013
1.17187e-08,-0.0809
1.17283e-08,-0.0614
1.17380e-08,-0.0436
1.17476e-08,-0.0278
1.17573e-08,-0.0145
1.17669e-08,-0.0036
1.17765e-08,0.0050
1.17862e-08,0.0116
1.17958e-08,0.0165
1.18055e-08,0.0202
1.18151e-08,0.0234
1.18248e-08,0.0263
1.18344e-08,0.0294
1.18441e-08,0.0328
1.18537e-08,0.0365
1.18634e-08,0.0402
1.18730e-08,0.0439
1.18826e-08,0.0472
1.18923e-08,0.0502
1.19019e-08,0.0527
1.19116e-08,0.0549
1.19212e-08,0.0569
1.19309e-08,0.0587
1.19405e-08,0.0604
1.19502e-08,0.0619
1.19598e-08,0.0630
1.19694e-08,0.0637
1.19791e-08,0.0640
1.19887e-08,0.0638
1.19984e-08,0.0634
1.20080e-08,0.0628
1.20177e-08,0.0621
1.20273e-08,0.0612
1.20370e-08,0.0603
1.20466e-08,0.0592
1.20563e-08,0.0580
1.20659e-08,0.0567
1.20755e-08,0.0555
1.20852e-08,0.0546
1.20948e-08,0.0542
1.21045e-08,0.0546
1.21141e-08,0.0559
1.21238e-08,0.0581
1.21334e-08,0.0612
1.21431e-08,0.0648
1.21527e-08,0.0685
1.21623e-08,0.0717
1.21720e-08,0.0741
1.21816e-08,0.0755
1.21913e-08,0.0759
1.22009e-08,0.0751
1.22106e-08,0.0734
1.22202e-08,0.0706
1.22299e-08,0.0671
1.22395e-08,0.0628
1.22492e-08,0.0582
1.22588e-08,0.0534
1.22684e-08,0.0485
1.22781e-08,0.0437
1.22877e-08,0.0390
1.22974e-08,0.0345
1.23070e-08,0.0301
1.23167e-08,0.0259
1.23263e-08,0.0219
1.23360e-08,0.0181
1.23456e-08,0.0147
1.23552e-08,0.0116
1.23649e-08,0.0089
1.23745e-08,0.0066
1.23842e-08,0.0046
1.23938e-08,0.0028
1.24035e-08,0.0014
1.24131e-08,0.0001
1.24228e-08,-0.0009
1.24324e-08,-0.0018
1.24421e-08,-0.0026
1.24517e-08,-0.0034
1.24613e-08,-0.0043
1.24710e-08,-0.0054
1.24806e-08,-0.0068
1.24903e-08,-0.0086
1.24999e-08,-0.0106
1.25096e-08,-0.0127
1.25192e-08,-0.0147
1.25289e-08,-0.0164
1.25385e-08,-0.0177
1.25481e-08,-0.0184
1.25578e-08,-0.0185
1.25674e-08,-0.0180
1.25771e-08,-0.0172
1.25867e-08,-0.0161
1.25964e-08,-0.0151
1.26060e-08,-0.0141
1.26157e-08,-0.0133
1.26253e-08,-0.0126
1.26349e-08,-0.0123
1.26446e-08,-0.0121
1.26542e-08,-0.0122
1.26639e-08,-0.0125
1.26735e-08,-0.0131
1.26832e-08,-0.0138
1.26928e-08,-0.0146
1.27025e-08,-0.0154
1.27121e-08,-0.0162
1.27218e-08,-0.0169
1.27314e-08,-0.0176
1.27410e-08,-0.0183
1.27507e-08,-0.0188
1.27603e-08,-0.0193
1.27700e-08,-0.0197
1.27796e-08,-0.0199
1.27893e-08,-0.0200
1.27989e-08,-0.0198
1.28086e-08,-0.0195
1.28182e-08,-0.0189
1.28278e-08,-0.0180
1.28375e-08,-0.0169
1.28471e-08,-0.0157
1.28568e-08,-0.0142
1.28664e-08,-0.0120
1.28761e-08,-0.0080
1.28857e-08,-0.0013
1.28954e-08,0.0087
1.29050e-08,0.0226
1.29147e-08,0.0411
1.29243e-08,0.0652
1.29339e-08,0.0958
1.29436e-08,0.1336
1.29532e-08,0.1783
1.29629e-08,0.2289
1.29725e-08,0.2842
1.29822e-08,0.3430
1.29918e-08,0.4041
1.30015e-08,0.4665
1.30111e-08,0.5292
1.30207e-08,0.5914
1.30304e-08,0.6519
1.30400e-08,0.7099
1.30497e-08,0.7647
1.30593e-08,0.8158
1.30690e-08,0.8628
1.30786e-08,0.9056
1.30883e-08,0.9441
1.30979e-08,0.9784
1.31076e-08,1.0086
1.31172e-08,1.0350
1.31268e-08,1.0579
1.31365e-08,1.0777
1.31461e-08,1.0948
1.31558e-08,1.1095
1.31654e-08,1.1222
1.31751e-08,1.1334
1.31847e-08,1.1433
1.31944e-08,1.1524
1.32040e-08,1.1610
1.32136e-08,1.1696
1.32233e-08,1.1782
1.32329e-08,1.1869
1.32426e-08,1.1955
1.32522e-08,1.2037
1.32619e-08,1.2112
1.32715e-08,1.2178
1.32812e-08,1.2232
1.32908e-08,1.2271
1.33005e-08,1.2296
1.33101e-08,1.2307
1.33197e-08,1.2306
1.33294e-08,1.2297
1.33390e-08,1.2282
1.33487e-08,1.2264
1.33583e-08,1.2247
1.33680e-08,1.2234
1.33776e-08,1.2228
1.33873e-08,1.2228
1.33969e-08,1.2232
1.34065e-08,1.2236
1.34162e-08,1.2237
1.34258e-08,1.2233
1.34355e-08,1.2223
1.34451e-08,1.2208
1.34548e-08,1.2187
1.34644e-08,1.2159
1.34741e-08,1.2119
1.34837e-08,1.2055
1.34934e-08,1.1947
1.35030e-08,1.1775
1.35126e-08,1.1519
1.35223e-08,1.1166
1.35319e-08,1.0710
1.35416e-08,1.0159
1.35512e-08,0.9524
1.35609e-08,0.8819
1.35705e-08,0.8060
1.35802e-08,0.7259
1.35898e-08,0.6429
1.35994e-08,0.5581
1.36091e-08,0.4730
1.36187e-08,0.3890
1.36284e-08,0.3072
1.36380e-08,0.2287
1.36477e-08,0.1548
1.36573e-08,0.0861
1.36670e-08,0.0234
1.36766e-08,-0.0323
1.36863e-08,-0.0806
1.36959e-08,-0.1218
1.37055e-08,-0.1563
1.37152e-08,-0.1849
1.37248e-08,-0.2083
1.37345e-08,-0.2268
1.37441e-08,-0.2406
1.37538e-08,-0.2500
1.37634e-08,-0.2561
1.37731e-08,-0.2595
1.37827e-08,-0.2613
1.37924e-08,-0.2622
1.38020e-08,-0.2631
1.38116e-08,-0.2641
1.38213e-08,-0.2655
1.38309e-08,-0.2675
1.38406e-08,-0.2700
1.38502e-08,-0.2726
1.38599e-08,-0.2750
1.38695e-08,-0.2766
1.38792e-08,-0.2768
1.38888e-08,-0.2753
1.38984e-08,-0.2723
1.39081e-08,-0.2679
1.39177e-08,-0.2628
1.39274e-08,-0.2576
1.39370e-08,-0.2530
1.39467e-08,-0.2496
1.39563e-08,-0.2475
1.39660e-08,-0.2467
1.39756e-08,-0.2469
1.39853e-08,-0.2477
1.39949e-08,-0.2489
1.40045e-08,-0.2504
1.40142e-08,-0.2522
1.40238e-08,-0.2541
1.40335e-08,-0.2561
1.40431e-08,-0.2578
1.40528e-08,-0.2590
1.40624e-08,-0.2593
1.40721e-08,-0.2583
1.40817e-08,-0.2559
1.40913e-08,-0.2520
1.41010e-08,-0.2464
1.41106e-08,-0.2391
1.41203e-08,-0.2301
1.41299e-08,-0.2196
1.41396e-08,-0.2078
1.41492e-08,-0.1948
1.41589e-08,-0.1808
1.41685e-08,-0.1657
1.41782e-08,-0.1495
1.41878e-08,-0.1322
1.41974e-08,-0.1141
1.42071e-08,-0.0957
1.42167e-08,-0.0777
1.42264e-08,-0.0606
1.42360e-08,-0.0450
1.42457e-08,-0.0311
1.42553e-08,-0.0190
1.42650e-08,-0.0087
1.42746e-08,-0.0003
1.42842e-08,0.0067
1.42939e-08,0.0123
1.43035e-08,0.0171
1.43132e-08,0.0213
1.43228e-08,0.0253
1.43325e-08,0.0293
1.43421e-08,0.0333
1.43518e-08,0.0372
1.43614e-08,0.0408
1.43711e-08,0.0441
1.43807e-08,0.0471
1.43903e-08,0.0499
1.44000e-08,0.0525
1.44096e-08,0.0549
1.44193e-08,0.0572
1.44289e-08,0.0593
1.44386e-08,0.0611
1.44482e-08,0.0624
1.44579e-08,0.0633
1.44675e-08,0.0637
1.44771e-08,0.0636
1.44868e-08,0.0633
1.44964e-08,0.0627
1.45061e-08,0.0620
1.45157e-08,0.0613
1.45254e-08,0.0605
1.45350e-08,0.0597
1.45447e-08,0.0589
1.45543e-08,0.0582
1.45640e-08,0.0575
1.45736e-08,0.0571
1.45832e-08,0.0571
1.45929e-08,0.0574
1.46025e-08,0.0584
1.46122e-08,0.0599
1.46218e-08,0.0621
1.46315e-08,0.0646
1.46411e-08,0.0674
1.46508e-08,0.0699
1.46604e-08,0.0719
1.46700e-08,0.0733
1.46797e-08,0.0738
1.46893e-08,0.0735
1.46990e-08,0.0723
1.47086e-08,0.0704
1.47183e-08,0.0677
1.47279e-08,0.0643
1.47376e-08,0.0604
1.47472e-08,0.0562
1.47568e-08,0.0518
1.47665e-08,0.0474
1.47761e-08,0.0429
1.47858e-08,0.0384
1.47954e-08,0.0340
1.48051e-08,0.0297
1.48147e-08,0.0256
1.48244e-08,0.0218
1.48340e-08,0.0184
1.48437e-08,0.0153
1.48533e-08,0.0126
1.48629e-08,0.0102
1.48726e-08,0.0080
1.48822e-08,0.0060
1.48919e-08,0.0041
1.49015e-08,0.0025
1.49112e-08,0.0010
1.49208e-08,-0.0003
1.49305e-08,-0.0015
1.49401e-08,-0.0026
1.49497e-08,-0.0038
1.49594e-08,-0.0050
1.49690e-08,-0.0064
1.49787e-08,-0.0080
1.49883e-08,-0.0096
1.49980e-08,-0.0113
1.50076e-08,-0.0130
1.50173e-08,-0.0145
1.50269e-08,-0.0157
1.50366e-08,-0.0165
1.50462e-08,-0.0169
1.50558e-08,-0.0169
1.50655e-08,-0.0166
1.50751e-08,-0.0160
1.50848e-08,-0.0153
1.50944e-08,-0.0146
1.51041e-08,-0.0140
1.51137e-08,-0.0135
1.51234e-08,-0.0131
1.51330e-08,-0.0129
1.51426e-08,-0.0129
1.51523e-08,-0.0130
1.51619e-08,-0.0133
1.51716e-08,-0.0138
1.51812e-08,-0.0145
1.51909e-08,-0.0152
1.52005e-08,-0.0159
1.52102e-08,-0.0166
1.52198e-08,-0.0173
1.52295e-08,-0.0180
1.52391e-08,-0.0186
1.52487e-08,-0.0191
1.52584e-08,-0.0195
1.52680e-08,-0.0196
1.52777e-08,-0.0196
1.52873e-08,-0.0194
1.52970e-08,-0.0191
1.53066e-08,-0.0185
1.53163e-08,-0.0178
1.53259e-08,-0.0169
1.53355e-08,-0.0158
1.53452e-08,-0.0146
1.53548e-08,-0.0134
1.53645e-08,-0.0116
1.53741e-08,-0.0083
1.53838e-08,-0.0026
1.53934e-08,0.0064
1.54031e-08,0.0192
1.54127e-08,0.0366
1.54224e-08,0.0595
1.54320e-08,0.0890
1.54416e-08,0.1256
1.54513e-08,0.1692
1.54609e-08,0.2190
1.54706e-08,0.2737
1.54802e-08,0.3320
1.54899e-08,0.3927
1.54995e-08,0.4548
1.55092e-08,0.5174
1.55188e-08,0.5796
1.55284e-08,0.6404
1.55381e-08,0.6988
1.55477e-08,0.7542
1.55574e-08,0.8060
1.55670e-08,0.8537
1.55767e-08,0.8974
1.55863e-08,0.9368
1.55960e-08,0.9719
1.56056e-08,1.0029
1.56153e-08,1.0300
1.56249e-08,1.0537
1.56345e-08,1.0741
1.56442e-08,1.0917
1.56538e-08,1.1068
1.56635e-08,1.1198
1.56731e-08,1.1311
1.56828e-08,1.1413
1.56924e-08,1.1505
1.57021e-08,1.1593
1.57117e-08,1.1680
1.57213e-08,1.1767
1.57310e-08,1.1855
1.57406e-08,1.1942
1.57503e-08,1.2026
1.57599e-08,1.2103
1.57696e-08,1.2171
1.57792e-08,1.2227
1.57889e-08,1.2268
1.57985e-08,1.2293
1.58082e-08,1.2304
1.58178e-08,1.2303
1.58274e-08,1.2294
1.58371e-08,1.2279
1.58467e-08,1.2261
1.58564e-08,1.2244
1.58660e-08,1.2232
1.58757e-08,1.2226
1.58853e-08,1.2226
1.58950e-08,1.2231
1.59046e-08,1.2237
1.59142e-08,1.2239
1.59239e-08,1.2236
1.59335e-08,1.2227
1.59432e-08,1.2213
1.59528e-08,1.2193
1.59625e-08,1.2166
1.59721e-08,1.2128
1.59818e-08,1.2070
1.59914e-08,1.1973
1.60011e-08,1.1815
1.60107e-08,1.1578
1.60203e-08,1.1246
1.60300e-08,1.0810
1.60396e-08,1.0278
1.60493e-08,0.9659
1.60589e-08,0.8968
1.60686e-08,0.8218
1.60782e-08,0.7424
1.60879e-08,0.6598
1.60975e-08,0.5751
1.61071e-08,0.4899
1.61168e-08,0.4056
1.61264e-08,0.3232
1.61361e-08,0.2440
1.61457e-08,0.1692
1.61554e-08,0.0995
1.61650e-08,0.0356
1.61747e-08,-0.0214
1.61843e-08,-0.0712
1.61940e-08,-0.1137
1.62036e-08,-0.1496
1.62132e-08,-0.1793
1.62229e-08,-0.2038
1.62325e-08,-0.2234
1.62422e-08,-0.2382
1.62518e-08,-0.2485
1.62615e-08,-0.2552
1.62711e-08,-0.2592
1.62808e-08,-0.2612
1.62904e-08,-0.2622
1.63000e-08,-0.2630
1.63097e-08,-0.2639
1.63193e-08,-0.2651
1.63290e-08,-0.2670
1.63386e-08,-0.2694
1.63483e-08,-0.2719
1.63579e-08,-0.2744
1.63676e-08,-0.2763
1.63772e-08,-0.2768
1.63869e-08,-0.2757
1.63965e-08,-0.2730
1.64061e-08,-0.2689
1.64158e-08,-0.2638
1.64254e-08,-0.2586
1.64351e-08,-0.2539
1.64447e-08,-0.2501
1.64544e-08,-0.2478
1.64640e-08,-0.2467
1.64737e-08,-0.2467
1.64833e-08,-0.2474
1.64929e-08,-0.2485
1.65026e-08,-0.2500
1.65122e-08,-0.2518
1.65219e-08,-0.2537
1.65315e-08,-0.2558
1.65412e-08,-0.2576
1.65508e-08,-0.2589
1.65605e-08,-0.2594
1.65701e-08,-0.2587
1.65798e-08,-0.2566
1.65894e-08,-0.2529
1.65990e-08,-0.2476
1.66087e-08,-0.2406
1.66183e-08,-0.2319
1.66280e-08,-0.2217
1.66376e-08,-0.2101
1.66473e-08,-0.1974
1.66569e-08,-0.1836
1.66666e-08,-0.1687
1.66762e-08,-0.1528
1.66858e-08,-0.1357
1.66955e-08,-0.1178
1.67051e-08,-0.0994
1.67148e-08,-0.0813
1.67244e-08,-0.0640
1.67341e-08,-0.0480
1.67437e-08,-0.0337
1.67534e-08,-0.0212
1.67630e-08,-0.0106
1.67727e-08,-0.0018
1.67823e-08,0.0054
1.67919e-08,0.0113
1.68016e-08,0.0162
1.68112e-08,0.0205
1.68209e-08,0.0246
1.68305e-08,0.0285
1.68402e-08,0.0325
1.68498e-08,0.0364
1.68595e-08,0.0401
1.68691e-08,0.0435
1.68788e-08,0.0466
1.68884e-08,0.0495
1.68980e-08,0.0521
1.69077e-08,0.0546
1.69173e-08,0.0569
1.69270e-08,0.0590
1.69366e-08,0.0609
1.69463e-08,0.0623
1.69559e-08,0.0632
1.69656e-08,0.0637
1.69752e-08,0.0637
1.69848e-08,0.0634
1.69945e-08,0.0628
1.70041e-08,0.0622
1.70138e-08,0.0615
1.70234e-08,0.0607
1.70331e-08,0.0599
1.70427e-08,0.0591
1.70524e-08,0.0584
1.70620e-08,0.0578
1.70717e-08,0.0573
1.70813e-08,0.0572
1.70909e-08,0.0574
1.71006e-08,0.0582
1.71102e-08,0.0596
1.71199e-08,0.0617
1.71295e-08,0.0642
1.71392e-08,0.0669
1.71488e-08,0.0695
1.71585e-08,0.0716
1.71681e-08,0.0731
1.71777e-08,0.0739
1.71874e-08,0.0737
1.71970e-08,0.0727
1.72067e-08,0.0709
1.72163e-08,0.0684
1.72260e-08,0.0651
1.72356e-08,0.0613
1.72453e-08,0.0572
1.72549e-08,0.0528
1.72646e-08,0.0483
1.72742e-08,0.0438
1.72838e-08,0.0393
1.72935e-08,0.0349
1.73031e-08,0.0306
1.73128e-08,0.0265
1.73224e-08,0.0226
1.73321e-08,0.0191
1.73417e-08,0.0160
1.73514e-08,0.0132
1.73610e-08,0.0108
1.73706e-08,0.0085
1.73803e-08,0.0065
1.73899e-08,0.0046
1.73996e-08,0.0029
1.74092e-08,0.0014
1.74189e-08,-0.0000
1.74285e-08,-0.0012
1.74382e-08,-0.0024
1.74478e-08,-0.0035
1.74575e-08,-0.0047
1.74671e-08,-0.0061
1.74767e-08,-0.0076
1.74864e-08,-0.0092
1.74960e-08,-0.0109
1.75057e-08,-0.0126
1.75153e-08,-0.0141
1.75250e-08,-0.0154
1.75346e-08,-0.0163
1.75443e-08,-0.0168
1.75539e-08,-0.0169
1.75635e-08,-0.0166
1.75732e-08,-0.0161
1.75828e-08,-0.0154
1.75925e-08,-0.0147
1.76021e-08,-0.0141
1.76118e-08,-0.0135
1.76214e-08,-0.0131
1.76311e-08,-0.0129
1.76407e-08,-0.0128
1.76504e-08,-0.0129
1.76600e-08,-0.0132
1.76696e-08,-0.0137
1.76793e-08,-0.0143
1.76889e-08,-0.0150
1.76986e-08,-0.0157
1.77082e-08,-0.0164
1.77179e-08,-0.0172
1.77275e-08,-0.0179
1.77372e-08,-0.0185
1.77468e-08,-0.0190
1.77564e-08,-0.0194
1.77661e-08,-0.0195
1.77757e-08,-0.0195
1.77854e-08,-0.0194
1.77950e-08,-0.0191
1.78047e-08,-0.0186
1.78143e-08,-0.0179
1.78240e-08,-0.0170
1.78336e-08,-0.0160
1.78433e-08,-0.0148
1.78529e-08,-0.0136
1.78625e-08,-0.0120
1.78722e-08,-0.0091
1.78818e-08,-0.0039
1.78915e-08,0.0043
1.79011e-08,0.0163
1.79108e-08,0.0328
1.79204e-08,0.0545
1.79301e-08,0.0826
1.79397e-08,0.1177
1.79493e-08,0.1600
1.79590e-08,0.2086
1.79686e-08,0.2624
1.79783e-08,0.3201
1.79879e-08,0.3804
1.79976e-08,0.4423
1.80072e-08,0.5049
1.80169e-08,0.5673
1.80265e-08,0.6284
1.80362e-08,0.6874
1.80458e-08,0.7434
1.80554e-08,0.7960
1.80651e-08,0.8445
1.80747e-08,0.8890
1.80844e-08,0.9293
1.80940e-08,0.9652
1.81037e-08,0.9970
1.81133e-08,1.0250
1.81230e-08,1.0493
1.81326e-08,1.0703
1.81422e-08,1.0884
1.81519e-08,1.1040
1.81615e-08,1.1174
1.81712e-08,1.1291
1.81808e-08,1.1394
1.81905e-08,1.1488
1.82001e-08,1.1577
1.82098e-08,1.1664
1.82194e-08,1.1751
1.82291e-08,1.1838
1.82387e-08,1.1926
1.82483e-08,1.2011
1.82580e-08,1.2090
1.82676e-08,1.2160
1.82773e-08,1.2218
1.82869e-08,1.2262
1.82966e-08,1.2290
1.83062e-08,1.2304
1.83159e-08,1.2306
1.83255e-08,1.2298
1.83351e-08,1.2283
1.83448e-08,1.2266
1.83544e-08,1.2249
1.83641e-08,1.2235
1.83737e-08,1.2228
1.83834e-08,1.2227
1.83930e-08,1.2231
1.84027e-08,1.2237
1.84123e-08,1.2240
1.84220e-08,1.2238
1.84316e-08,1.2230
1.84412e-08,1.2217
1.84509e-08,1.2198
1.84605e-08,1.2173
1.84702e-08,1.2138
1.84798e-08,1.2086
1.84895e-08,1.1998
1.84991e-08,1.1854
1.85088e-08,1.1634
1.85184e-08,1.1322
1.85280e-08,1.0908
1.85377e-08,1.0394
1.85473e-08,0.9791
1.85570e-08,0.9113
1.85666e-08,0.8374
1.85763e-08,0.7588
1.85859e-08,0.6767
1.85956e-08,0.5924
1.86052e-08,0.5072
1.86149e-08,0.4226
1.86245e-08,0.3397
1.86341e-08,0.2597
1.86438e-08,0.1839
1.86534e-08,0.1131
1.86631e-08,0.0480
1.86727e-08,-0.0105
1.86824e-08,-0.0617
1.86920e-08,-0.1056
1.87017e-08,-0.1428
1.87113e-08,-0.1737
1.87209e-08,-0.1992
1.87306e-08,-0.2198
1.87402e-08,-0.2355
1.87499e-08,-0.2467
1.87595e-08,-0.2541
1.87692e-08,-0.2585
1.87788e-08,-0.2608
1.87885e-08,-0.2620
1.87981e-08,-0.2628
1.88078e-08,-0.2636
1.88174e-08,-0.2648
1.88270e-08,-0.2666
1.88367e-08,-0.2688
1.88463e-08,-0.2714
1.88560e-08,-0.2739
1.88656e-08,-0.2759
1.88753e-08,-0.2768
1.88849e-08,-0.2760
1.88946e-08,-0.2736
1.89042e-08,-0.2698
1.89138e-08,-0.2649
1.89235e-08,-0.2596
1.89331e-08,-0.2547
1.89428e-08,-0.2508
1.89524e-08,-0.2481
1.89621e-08,-0.2468
1.89717e-08,-0.2466
1.89814e-08,-0.2472
1.89910e-08,-0.2482
1.90006e-08,-0.2497
1.90103e-08,-0.2514
1.90199e-08,-0.2533
1.90296e-08,-0.2553
1.90392e-08,-0.2572
1.90489e-08,-0.2587
1.90585e-08,-0.2594
1.90682e-08,-0.2589
1.90778e-08,-0.2571
1.90875e-08,-0.2536
1.90971e-08,-0.2480
1.91067e-08,-0.2392
1.91164e-08,-0.2264
1.91260e-08,-0.2085
1.91357e-08,-0.1850
1.91453e-08,-0.1558
1.91550e-08,-0.1203
1.91646e-08,-0.0782
1.91743e-08,-0.0289
1.91839e-08,0.0277
1.91935e-08,0.0910
1.92032e-08,0.1597
1.92128e-08,0.2319
1.92225e-08,0.3056
1.92321e-08,0.3790
1.92418e-08,0.4508
1.92514e-08,0.5200
1.92611e-08,0.5860
1.92707e-08,0.6481
1.92804e-08,0.7058
1.92900e-08,0.7591
1.92996e-08,0.8079
1.93093e-08,0.8525
1.93189e-08,0.8931
1.93286e-08,0.9299
1.93382e-08,0.9629
1.93479e-08,0.9921
1.93575e-08,1.0177
1.93672e-08,1.0399
1.93768e-08,1.0590
1.93864e-08,1.0755
1.93961e-08,1.0899
1.94057e-08,1.1026
1.94154e-08,1.1142
1.94250e-08,1.1249
1.94347e-08,1.1348
1.94443e-08,1.1442
1.94540e-08,1.1531
1.94636e-08,1.1616
1.94733e-08,1.1696
1.94829e-08,1.1771
1.94925e-08,1.1839
1.95022e-08,1.1897
1.95118e-08,1.1944
1.95215e-08,1.1978
1.95311e-08,1.2000
1.95408e-08,1.2010
1.95504e-08,1.2012
1.95601e-08,1.2007
1.95697e-08,1.1999
1.95793e-08,1.1989
1.95890e-08,1.1981
1.95986e-08,1.1975
1.96083e-08,1.1975
1.96179e-08,1.1981
1.96276e-08,1.1992
1.96372e-08,1.2001
1.96469e-08,1.2004
1.96565e-08,1.1992
1.96662e-08,1.1964
1.96758e-08,1.1918
1.96854e-08,1.1859
1.96951e-08,1.1790
1.97047e-08,1.1713
1.97144e-08,1.1631
1.97240e-08,1.1543
1.97337e-08,1.1442
1.97433e-08,1.1308
1.97530e-08,1.1122
1.97626e-08,1.0866
1.97722e-08,1.0520
1.97819e-08,1.0078
1.97915e-08,0.9545
1.98012e-08,0.8931
1.98108e-08,0.8250
1.98205e-08,0.7517
1.98301e-08,0.6750
1.98398e-08,0.5958
1.98494e-08,0.5154
1.98591e-08,0.4351
1.98687e-08,0.3562
1.98783e-08,0.2793
1.98880e-08,0.2057
1.98976e-08,0.1363
1.99073e-08,0.0716
1.99169e-08,0.0123
1.99266e-08,-0.0407
1.99362e-08,-0.0872
1.99459e-08,-0.1274
1.99555e-08,-0.1615
1.99651e-08,-0.1900
1.99748e-08,-0.2136
1.99844e-08,-0.2324
1.99941e-08,-0.2462
2.00037e-08,-0.2555
2.00134e-08,-0.2608
2.00230e-08,-0.2631
2.00327e-08,-0.2634
