.HEADER
..NAMES
Time,V U1.H6
.DATA
3.4626e-09,1.2202
3.4722e-09,1.2189
3.4818e-09,1.2162
3.4915e-09,1.2110
3.5011e-09,1.2021
3.5108e-09,1.1879
3.5204e-09,1.1671
3.5301e-09,1.1388
3.5397e-09,1.1017
3.5494e-09,1.0546
3.5590e-09,0.9974
3.5687e-09,0.9304
3.5783e-09,0.8545
3.5879e-09,0.7708
3.5976e-09,0.6811
3.6072e-09,0.5873
3.6169e-09,0.4916
3.6265e-09,0.3960
3.6362e-09,0.3025
3.6458e-09,0.2130
3.6555e-09,0.1291
3.6651e-09,0.0525
3.6747e-09,-0.0156
3.6844e-09,-0.0746
3.6940e-09,-0.1247
3.7037e-09,-0.1654
3.7133e-09,-0.1967
3.7230e-09,-0.2189
3.7326e-09,-0.2331
3.7423e-09,-0.2407
3.7519e-09,-0.2436
3.7616e-09,-0.2431
3.7712e-09,-0.2404
3.7808e-09,-0.2365
3.7905e-09,-0.2322
3.8001e-09,-0.2281
3.8098e-09,-0.2245
3.8194e-09,-0.2216
3.8291e-09,-0.2196
3.8387e-09,-0.2186
3.8484e-09,-0.2187
3.8580e-09,-0.2200
3.8676e-09,-0.2225
3.8773e-09,-0.2265
3.8869e-09,-0.2318
3.8966e-09,-0.2385
3.9062e-09,-0.2463
3.9159e-09,-0.2546
3.9255e-09,-0.2631
3.9352e-09,-0.2712
3.9448e-09,-0.2785
3.9545e-09,-0.2846
3.9641e-09,-0.2892
3.9737e-09,-0.2921
3.9834e-09,-0.2933
3.9930e-09,-0.2926
4.0027e-09,-0.2903
4.0123e-09,-0.2865
4.0220e-09,-0.2814
4.0316e-09,-0.2751
4.0413e-09,-0.2677
4.0509e-09,-0.2594
4.0605e-09,-0.2502
4.0702e-09,-0.2405
4.0798e-09,-0.2303
4.0895e-09,-0.2197
4.0991e-09,-0.2089
4.1088e-09,-0.1979
4.1184e-09,-0.1866
4.1281e-09,-0.1751
4.1377e-09,-0.1632
4.1474e-09,-0.1510
4.1570e-09,-0.1380
4.1666e-09,-0.1244
4.1763e-09,-0.1100
4.1859e-09,-0.0951
4.1956e-09,-0.0798
4.2052e-09,-0.0644
4.2149e-09,-0.0493
4.2245e-09,-0.0349
4.2342e-09,-0.0214
4.2438e-09,-0.0092
4.2534e-09,0.0014
4.2631e-09,0.0103
4.2727e-09,0.0177
4.2824e-09,0.0235
4.2920e-09,0.0279
4.3017e-09,0.0312
4.3113e-09,0.0336
4.3210e-09,0.0353
4.3306e-09,0.0364
4.3402e-09,0.0370
4.3499e-09,0.0372
4.3595e-09,0.0373
4.3692e-09,0.0373
4.3788e-09,0.0374
4.3885e-09,0.0375
4.3981e-09,0.0379
4.4078e-09,0.0385
4.4174e-09,0.0395
4.4271e-09,0.0407
4.4367e-09,0.0423
4.4463e-09,0.0440
4.4560e-09,0.0459
4.4656e-09,0.0479
4.4753e-09,0.0499
4.4849e-09,0.0520
4.4946e-09,0.0542
4.5042e-09,0.0565
4.5139e-09,0.0589
4.5235e-09,0.0615
4.5331e-09,0.0642
4.5428e-09,0.0669
4.5524e-09,0.0694
4.5621e-09,0.0716
4.5717e-09,0.0734
4.5814e-09,0.0746
4.5910e-09,0.0751
4.6007e-09,0.0748
4.6103e-09,0.0738
4.6200e-09,0.0721
4.6296e-09,0.0698
4.6392e-09,0.0672
4.6489e-09,0.0642
4.6585e-09,0.0611
4.6682e-09,0.0579
4.6778e-09,0.0547
4.6875e-09,0.0515
4.6971e-09,0.0483
4.7068e-09,0.0451
4.7164e-09,0.0419
4.7261e-09,0.0386
4.7357e-09,0.0353
4.7453e-09,0.0321
4.7550e-09,0.0289
4.7646e-09,0.0257
4.7743e-09,0.0227
4.7839e-09,0.0198
4.7936e-09,0.0169
4.8032e-09,0.0141
4.8129e-09,0.0114
4.8225e-09,0.0088
4.8321e-09,0.0064
4.8418e-09,0.0041
4.8514e-09,0.0021
4.8611e-09,0.0004
4.8707e-09,-0.0009
4.8804e-09,-0.0019
4.8900e-09,-0.0026
4.8997e-09,-0.0030
4.9093e-09,-0.0033
4.9190e-09,-0.0035
4.9286e-09,-0.0038
4.9382e-09,-0.0041
4.9479e-09,-0.0046
4.9575e-09,-0.0053
4.9672e-09,-0.0062
4.9768e-09,-0.0072
4.9865e-09,-0.0082
4.9961e-09,-0.0092
5.0058e-09,-0.0101
5.0154e-09,-0.0109
5.0250e-09,-0.0117
5.0347e-09,-0.0124
5.0443e-09,-0.0131
5.0540e-09,-0.0137
5.0636e-09,-0.0144
5.0733e-09,-0.0151
5.0829e-09,-0.0158
5.0926e-09,-0.0165
5.1022e-09,-0.0172
5.1119e-09,-0.0178
5.1215e-09,-0.0184
5.1311e-09,-0.0188
5.1408e-09,-0.0191
5.1504e-09,-0.0194
5.1601e-09,-0.0195
5.1697e-09,-0.0196
5.1794e-09,-0.0196
5.1890e-09,-0.0194
5.1987e-09,-0.0192
5.2083e-09,-0.0187
5.2179e-09,-0.0181
5.2276e-09,-0.0173
5.2372e-09,-0.0164
5.2469e-09,-0.0153
5.2565e-09,-0.0142
5.2662e-09,-0.0131
5.2758e-09,-0.0120
5.2855e-09,-0.0110
5.2951e-09,-0.0102
5.3047e-09,-0.0094
5.3144e-09,-0.0088
5.3240e-09,-0.0083
5.3337e-09,-0.0078
5.3433e-09,-0.0074
5.3530e-09,-0.0066
5.3626e-09,-0.0049
5.3723e-09,-0.0020
5.3819e-09,0.0023
5.3916e-09,0.0086
5.4012e-09,0.0180
5.4108e-09,0.0313
5.4205e-09,0.0495
5.4301e-09,0.0731
5.4398e-09,0.1024
5.4494e-09,0.1377
5.4591e-09,0.1792
5.4687e-09,0.2266
5.4784e-09,0.2794
5.4880e-09,0.3365
5.4976e-09,0.3968
5.5073e-09,0.4590
5.5169e-09,0.5218
5.5266e-09,0.5838
5.5362e-09,0.6440
5.5459e-09,0.7013
5.5555e-09,0.7551
5.5652e-09,0.8047
5.5748e-09,0.8497
5.5845e-09,0.8899
5.5941e-09,0.9254
5.6037e-09,0.9563
5.6134e-09,0.9833
5.6230e-09,1.0066
5.6327e-09,1.0267
5.6423e-09,1.0441
5.6520e-09,1.0593
5.6616e-09,1.0727
5.6713e-09,1.0846
5.6809e-09,1.0955
5.6905e-09,1.1056
5.7002e-09,1.1149
5.7098e-09,1.1235
5.7195e-09,1.1313
5.7291e-09,1.1385
5.7388e-09,1.1452
5.7484e-09,1.1515
5.7581e-09,1.1574
5.7677e-09,1.1632
5.7774e-09,1.1689
5.7870e-09,1.1746
5.7966e-09,1.1806
5.8063e-09,1.1869
5.8159e-09,1.1933
5.8256e-09,1.1999
5.8352e-09,1.2063
5.8449e-09,1.2125
5.8545e-09,1.2181
5.8642e-09,1.2230
5.8738e-09,1.2269
5.8835e-09,1.2297
5.8931e-09,1.2311
5.9027e-09,1.2313
5.9124e-09,1.2301
5.9220e-09,1.2277
5.9317e-09,1.2240
5.9413e-09,1.2190
5.9510e-09,1.2129
5.9606e-09,1.2058
5.9703e-09,1.1977
5.9799e-09,1.1888
5.9895e-09,1.1794
5.9992e-09,1.1695
6.0088e-09,1.1595
6.0185e-09,1.1495
6.0281e-09,1.1397
6.0378e-09,1.1305
6.0474e-09,1.1219
6.0571e-09,1.1142
6.0667e-09,1.1077
6.0764e-09,1.1022
6.0860e-09,1.0980
6.0956e-09,1.0951
6.1053e-09,1.0936
6.1149e-09,1.0935
6.1246e-09,1.0948
6.1342e-09,1.0974
6.1439e-09,1.1013
6.1535e-09,1.1062
6.1632e-09,1.1118
6.1728e-09,1.1181
6.1824e-09,1.1247
6.1921e-09,1.1314
6.2017e-09,1.1379
6.2114e-09,1.1439
6.2210e-09,1.1494
6.2307e-09,1.1543
6.2403e-09,1.1584
6.2500e-09,1.1619
6.2596e-09,1.1647
6.2693e-09,1.1670
6.2789e-09,1.1688
6.2885e-09,1.1702
6.2982e-09,1.1712
6.3078e-09,1.1720
6.3175e-09,1.1726
6.3271e-09,1.1729
6.3368e-09,1.1732
6.3464e-09,1.1733
6.3561e-09,1.1735
6.3657e-09,1.1737
6.3753e-09,1.1740
6.3850e-09,1.1744
6.3946e-09,1.1750
6.4043e-09,1.1758
6.4139e-09,1.1768
6.4236e-09,1.1780
6.4332e-09,1.1794
6.4429e-09,1.1811
6.4525e-09,1.1830
6.4621e-09,1.1852
6.4718e-09,1.1875
6.4814e-09,1.1901
6.4911e-09,1.1929
6.5007e-09,1.1959
6.5104e-09,1.1990
6.5200e-09,1.2021
6.5297e-09,1.2051
6.5393e-09,1.2079
6.5490e-09,1.2105
6.5586e-09,1.2127
6.5682e-09,1.2146
6.5779e-09,1.2160
6.5875e-09,1.2170
6.5972e-09,1.2173
6.6068e-09,1.2159
6.6165e-09,1.2118
6.6261e-09,1.2040
6.6358e-09,1.1909
6.6454e-09,1.1711
6.6550e-09,1.1437
6.6647e-09,1.1073
6.6743e-09,1.0610
6.6840e-09,1.0044
6.6936e-09,0.9378
6.7033e-09,0.8620
6.7129e-09,0.7783
6.7226e-09,0.6884
6.7322e-09,0.5942
6.7419e-09,0.4979
6.7515e-09,0.4016
6.7611e-09,0.3074
6.7708e-09,0.2170
6.7804e-09,0.1323
6.7901e-09,0.0549
6.7997e-09,-0.0139
6.8094e-09,-0.0737
6.8190e-09,-0.1243
6.8287e-09,-0.1657
6.8383e-09,-0.1974
6.8480e-09,-0.2198
6.8576e-09,-0.2340
6.8672e-09,-0.2415
6.8769e-09,-0.2441
6.8865e-09,-0.2432
6.8962e-09,-0.2401
6.9058e-09,-0.2358
6.9155e-09,-0.2311
6.9251e-09,-0.2266
6.9348e-09,-0.2227
6.9444e-09,-0.2196
6.9540e-09,-0.2174
6.9637e-09,-0.2163
6.9733e-09,-0.2163
6.9830e-09,-0.2175
6.9926e-09,-0.2200
7.0023e-09,-0.2238
7.0119e-09,-0.2292
7.0216e-09,-0.2359
7.0312e-09,-0.2437
7.0409e-09,-0.2522
7.0505e-09,-0.2609
