.HEADER
..NAMES
Time,V U1.U2
.DATA
1.01465e-08,1.2011
1.01562e-08,1.2012
1.01658e-08,1.2012
1.01755e-08,1.2011
1.01851e-08,1.2010
1.01948e-08,1.2007
1.02044e-08,1.2005
1.02141e-08,1.2002
1.02237e-08,1.1999
1.02333e-08,1.1997
1.02430e-08,1.1995
1.02526e-08,1.1993
1.02623e-08,1.1993
1.02719e-08,1.1993
1.02816e-08,1.1993
1.02912e-08,1.1995
1.03009e-08,1.1998
1.03105e-08,1.2002
1.03202e-08,1.2005
1.03298e-08,1.2008
1.03394e-08,1.2010
1.03491e-08,1.2011
1.03587e-08,1.2012
1.03684e-08,1.2011
1.03780e-08,1.2010
1.03877e-08,1.2009
1.03973e-08,1.2008
1.04070e-08,1.2007
1.04166e-08,1.2006
1.04262e-08,1.2005
1.04359e-08,1.2004
1.04455e-08,1.2004
1.04552e-08,1.2003
1.04648e-08,1.2002
1.04745e-08,1.2001
1.04841e-08,1.2001
1.04938e-08,1.2000
1.05034e-08,1.1999
1.05130e-08,1.1999
1.05227e-08,1.1998
1.05323e-08,1.1998
1.05420e-08,1.1999
1.05516e-08,1.1999
1.05613e-08,1.2000
1.05709e-08,1.2001
1.05806e-08,1.2003
1.05902e-08,1.2004
1.05999e-08,1.2006
1.06095e-08,1.2007
1.06191e-08,1.2007
1.06288e-08,1.2007
1.06384e-08,1.2007
1.06481e-08,1.2006
1.06577e-08,1.2005
1.06674e-08,1.2003
1.06770e-08,1.2002
1.06867e-08,1.2001
1.06963e-08,1.2000
1.07059e-08,1.1999
1.07156e-08,1.1998
1.07252e-08,1.1998
1.07349e-08,1.1999
1.07445e-08,1.2000
1.07542e-08,1.2001
1.07638e-08,1.2002
1.07735e-08,1.2003
1.07831e-08,1.2004
1.07928e-08,1.2004
1.08024e-08,1.2005
1.08120e-08,1.2004
1.08217e-08,1.2004
1.08313e-08,1.2004
1.08410e-08,1.2004
1.08506e-08,1.2004
1.08603e-08,1.2004
1.08699e-08,1.2005
1.08796e-08,1.2005
1.08892e-08,1.2005
1.08988e-08,1.2004
1.09085e-08,1.2004
1.09181e-08,1.2003
1.09278e-08,1.2003
1.09374e-08,1.2002
1.09471e-08,1.2001
1.09567e-08,1.2001
1.09664e-08,1.2000
1.09760e-08,1.2000
1.09857e-08,1.2000
1.09953e-08,1.2000
1.10049e-08,1.2000
1.10146e-08,1.2001
1.10242e-08,1.2002
1.10339e-08,1.2003
1.10435e-08,1.2004
1.10532e-08,1.2005
1.10628e-08,1.2005
1.10725e-08,1.2005
1.10821e-08,1.2005
1.10917e-08,1.2005
1.11014e-08,1.2005
1.11110e-08,1.2004
1.11207e-08,1.2004
1.11303e-08,1.2003
1.11400e-08,1.2003
1.11496e-08,1.2002
1.11593e-08,1.2002
1.11689e-08,1.2002
1.11786e-08,1.2002
1.11882e-08,1.2002
1.11978e-08,1.2002
1.12075e-08,1.2002
1.12171e-08,1.2003
1.12268e-08,1.2003
1.12364e-08,1.2003
1.12461e-08,1.2003
1.12557e-08,1.2003
1.12654e-08,1.2003
1.12750e-08,1.2003
1.12846e-08,1.2003
1.12943e-08,1.2003
1.13039e-08,1.2003
1.13136e-08,1.2004
1.13232e-08,1.2004
1.13329e-08,1.2004
1.13425e-08,1.2004
1.13522e-08,1.2004
1.13618e-08,1.2004
1.13715e-08,1.2004
1.13811e-08,1.2003
1.13907e-08,1.2003
1.14004e-08,1.2002
1.14100e-08,1.2002
1.14197e-08,1.2002
1.14293e-08,1.2002
1.14390e-08,1.2001
1.14486e-08,1.2002
1.14583e-08,1.2002
1.14679e-08,1.2002
1.14775e-08,1.2002
1.14872e-08,1.2003
1.14968e-08,1.2003
1.15065e-08,1.2004
1.15161e-08,1.2004
1.15258e-08,1.2004
1.15354e-08,1.2004
1.15451e-08,1.2004
1.15547e-08,1.2004
1.15644e-08,1.2003
1.15740e-08,1.2003
1.15836e-08,1.2003
1.15933e-08,1.2003
1.16029e-08,1.2003
1.16126e-08,1.2000
1.16222e-08,1.1986
1.16319e-08,1.1944
1.16415e-08,1.1849
1.16512e-08,1.1671
1.16608e-08,1.1383
1.16705e-08,1.0974
1.16801e-08,1.0445
1.16897e-08,0.9811
1.16994e-08,0.9094
1.17090e-08,0.8319
1.17187e-08,0.7506
1.17283e-08,0.6671
1.17380e-08,0.5822
1.17476e-08,0.4965
1.17573e-08,0.4108
1.17669e-08,0.3261
1.17765e-08,0.2433
1.17862e-08,0.1636
1.17958e-08,0.0885
1.18055e-08,0.0194
1.18151e-08,-0.0425
1.18248e-08,-0.0964
1.18344e-08,-0.1422
1.18441e-08,-0.1801
1.18537e-08,-0.2105
1.18634e-08,-0.2340
1.18730e-08,-0.2510
1.18826e-08,-0.2619
1.18923e-08,-0.2678
1.19019e-08,-0.2695
1.19116e-08,-0.2683
1.19212e-08,-0.2652
1.19309e-08,-0.2614
1.19405e-08,-0.2578
1.19502e-08,-0.2550
1.19598e-08,-0.2535
1.19694e-08,-0.2535
1.19791e-08,-0.2549
1.19887e-08,-0.2573
1.19984e-08,-0.2602
1.20080e-08,-0.2629
1.20177e-08,-0.2650
1.20273e-08,-0.2660
1.20370e-08,-0.2656
1.20466e-08,-0.2636
1.20563e-08,-0.2601
1.20659e-08,-0.2551
1.20755e-08,-0.2493
1.20852e-08,-0.2432
1.20948e-08,-0.2378
1.21045e-08,-0.2340
1.21141e-08,-0.2324
1.21238e-08,-0.2331
1.21334e-08,-0.2358
1.21431e-08,-0.2395
1.21527e-08,-0.2434
1.21623e-08,-0.2470
1.21720e-08,-0.2501
1.21816e-08,-0.2528
1.21913e-08,-0.2556
1.22009e-08,-0.2585
1.22106e-08,-0.2618
1.22202e-08,-0.2650
1.22299e-08,-0.2671
1.22395e-08,-0.2664
1.22492e-08,-0.2613
1.22588e-08,-0.2500
1.22684e-08,-0.2316
1.22781e-08,-0.2054
1.22877e-08,-0.1711
1.22974e-08,-0.1282
1.23070e-08,-0.0766
1.23167e-08,-0.0167
1.23263e-08,0.0507
1.23360e-08,0.1242
1.23456e-08,0.2024
1.23552e-08,0.2837
1.23649e-08,0.3662
1.23745e-08,0.4482
1.23842e-08,0.5280
1.23938e-08,0.6040
1.24035e-08,0.6752
1.24131e-08,0.7406
1.24228e-08,0.7997
1.24324e-08,0.8525
1.24421e-08,0.8990
1.24517e-08,0.9394
1.24613e-08,0.9744
1.24710e-08,1.0043
1.24806e-08,1.0297
1.24903e-08,1.0511
1.24999e-08,1.0690
1.25096e-08,1.0838
1.25192e-08,1.0961
1.25289e-08,1.1063
1.25385e-08,1.1148
1.25481e-08,1.1220
1.25578e-08,1.1284
1.25674e-08,1.1343
1.25771e-08,1.1402
1.25867e-08,1.1464
1.25964e-08,1.1533
1.26060e-08,1.1608
1.26157e-08,1.1687
1.26253e-08,1.1764
1.26349e-08,1.1832
1.26446e-08,1.1884
1.26542e-08,1.1915
1.26639e-08,1.1924
1.26735e-08,1.1911
1.26832e-08,1.1882
1.26928e-08,1.1845
1.27025e-08,1.1807
1.27121e-08,1.1775
1.27218e-08,1.1754
1.27314e-08,1.1743
1.27410e-08,1.1744
1.27507e-08,1.1754
1.27603e-08,1.1772
1.27700e-08,1.1796
1.27796e-08,1.1827
1.27893e-08,1.1860
1.27989e-08,1.1893
1.28086e-08,1.1920
1.28182e-08,1.1938
1.28278e-08,1.1943
1.28375e-08,1.1931
1.28471e-08,1.1902
1.28568e-08,1.1854
1.28664e-08,1.1778
1.28761e-08,1.1657
1.28857e-08,1.1472
1.28954e-08,1.1208
1.29050e-08,1.0852
1.29147e-08,1.0398
1.29243e-08,0.9852
1.29339e-08,0.9227
1.29436e-08,0.8538
1.29532e-08,0.7798
1.29629e-08,0.7020
1.29725e-08,0.6218
1.29822e-08,0.5404
1.29918e-08,0.4586
1.30015e-08,0.3774
1.30111e-08,0.2982
1.30207e-08,0.2221
1.30304e-08,0.1498
1.30400e-08,0.0824
1.30497e-08,0.0210
1.30593e-08,-0.0337
1.30690e-08,-0.0813
1.30786e-08,-0.1219
1.30883e-08,-0.1558
1.30979e-08,-0.1838
1.31076e-08,-0.2069
1.31172e-08,-0.2254
1.31268e-08,-0.2396
1.31365e-08,-0.2496
1.31461e-08,-0.2560
1.31558e-08,-0.2595
1.31654e-08,-0.2606
1.31751e-08,-0.2602
1.31847e-08,-0.2591
1.31944e-08,-0.2581
1.32040e-08,-0.2575
1.32136e-08,-0.2575
1.32233e-08,-0.2581
1.32329e-08,-0.2591
1.32426e-08,-0.2600
1.32522e-08,-0.2605
1.32619e-08,-0.2605
1.32715e-08,-0.2599
1.32812e-08,-0.2585
1.32908e-08,-0.2562
1.33005e-08,-0.2530
1.33101e-08,-0.2491
1.33197e-08,-0.2446
1.33294e-08,-0.2403
1.33390e-08,-0.2366
1.33487e-08,-0.2343
1.33583e-08,-0.2336
1.33680e-08,-0.2346
1.33776e-08,-0.2368
1.33873e-08,-0.2399
1.33969e-08,-0.2434
1.34065e-08,-0.2469
1.34162e-08,-0.2505
1.34258e-08,-0.2540
1.34355e-08,-0.2576
1.34451e-08,-0.2610
1.34548e-08,-0.2639
1.34644e-08,-0.2660
1.34741e-08,-0.2667
1.34837e-08,-0.2652
1.34934e-08,-0.2599
1.35030e-08,-0.2496
1.35126e-08,-0.2333
1.35223e-08,-0.2104
1.35319e-08,-0.1804
1.35416e-08,-0.1430
1.35512e-08,-0.0977
1.35609e-08,-0.0448
1.35705e-08,0.0155
1.35802e-08,0.0823
1.35898e-08,0.1544
1.35994e-08,0.2304
1.36091e-08,0.3086
1.36187e-08,0.3874
1.36284e-08,0.4652
1.36380e-08,0.5405
1.36477e-08,0.6122
1.36573e-08,0.6794
1.36670e-08,0.7416
1.36766e-08,0.7983
1.36863e-08,0.8496
1.36959e-08,0.8954
1.37055e-08,0.9360
1.37152e-08,0.9714
1.37248e-08,1.0020
1.37345e-08,1.0281
1.37441e-08,1.0501
1.37538e-08,1.0686
1.37634e-08,1.0839
1.37731e-08,1.0967
1.37827e-08,1.1074
1.37924e-08,1.1164
1.38020e-08,1.1240
1.38116e-08,1.1307
1.38213e-08,1.1371
1.38309e-08,1.1434
1.38406e-08,1.1499
1.38502e-08,1.1567
1.38599e-08,1.1637
1.38695e-08,1.1704
1.38792e-08,1.1763
1.38888e-08,1.1811
1.38984e-08,1.1846
1.39081e-08,1.1865
1.39177e-08,1.1869
1.39274e-08,1.1860
1.39370e-08,1.1843
1.39467e-08,1.1822
1.39563e-08,1.1801
1.39660e-08,1.1786
1.39756e-08,1.1777
1.39853e-08,1.1777
1.39949e-08,1.1784
1.40045e-08,1.1797
1.40142e-08,1.1815
1.40238e-08,1.1838
1.40335e-08,1.1864
1.40431e-08,1.1891
1.40528e-08,1.1913
1.40624e-08,1.1928
1.40721e-08,1.1931
1.40817e-08,1.1921
1.40913e-08,1.1897
1.41010e-08,1.1860
1.41106e-08,1.1811
1.41203e-08,1.1754
1.41299e-08,1.1692
1.41396e-08,1.1627
1.41492e-08,1.1562
1.41589e-08,1.1497
1.41685e-08,1.1433
1.41782e-08,1.1370
1.41878e-08,1.1310
1.41974e-08,1.1254
1.42071e-08,1.1202
1.42167e-08,1.1159
1.42264e-08,1.1124
1.42360e-08,1.1101
1.42457e-08,1.1090
1.42553e-08,1.1092
1.42650e-08,1.1108
1.42746e-08,1.1138
1.42842e-08,1.1181
1.42939e-08,1.1236
1.43035e-08,1.1301
1.43132e-08,1.1371
1.43228e-08,1.1442
1.43325e-08,1.1510
1.43421e-08,1.1572
1.43518e-08,1.1625
1.43614e-08,1.1669
1.43711e-08,1.1705
1.43807e-08,1.1732
1.43903e-08,1.1753
1.44000e-08,1.1769
1.44096e-08,1.1783
1.44193e-08,1.1795
1.44289e-08,1.1808
1.44386e-08,1.1821
1.44482e-08,1.1834
1.44579e-08,1.1848
1.44675e-08,1.1864
1.44771e-08,1.1880
1.44868e-08,1.1898
1.44964e-08,1.1917
1.45061e-08,1.1935
1.45157e-08,1.1951
1.45254e-08,1.1965
1.45350e-08,1.1976
1.45447e-08,1.1984
1.45543e-08,1.1990
1.45640e-08,1.1996
1.45736e-08,1.2001
1.45832e-08,1.2007
1.45929e-08,1.2012
1.46025e-08,1.2016
1.46122e-08,1.2018
1.46218e-08,1.2018
1.46315e-08,1.2014
1.46411e-08,1.2007
1.46508e-08,1.1998
1.46604e-08,1.1988
1.46700e-08,1.1978
1.46797e-08,1.1970
1.46893e-08,1.1965
1.46990e-08,1.1965
1.47086e-08,1.1968
1.47183e-08,1.1976
1.47279e-08,1.1989
1.47376e-08,1.2003
1.47472e-08,1.2009
1.47568e-08,1.1986
1.47665e-08,1.1908
1.47761e-08,1.1743
1.47858e-08,1.1466
1.47954e-08,1.1063
1.48051e-08,1.0539
1.48147e-08,0.9910
1.48244e-08,0.9198
1.48340e-08,0.8428
1.48437e-08,0.7620
1.48533e-08,0.6788
1.48629e-08,0.5940
1.48726e-08,0.5082
1.48822e-08,0.4222
1.48919e-08,0.3372
1.49015e-08,0.2542
1.49112e-08,0.1743
1.49208e-08,0.0990
1.49305e-08,0.0297
1.49401e-08,-0.0324
1.49497e-08,-0.0866
1.49594e-08,-0.1327
1.49690e-08,-0.1711
1.49787e-08,-0.2023
1.49883e-08,-0.2266
1.49980e-08,-0.2443
1.50076e-08,-0.2559
1.50173e-08,-0.2623
1.50269e-08,-0.2644
1.50366e-08,-0.2635
1.50462e-08,-0.2607
1.50558e-08,-0.2572
1.50655e-08,-0.2541
1.50751e-08,-0.2519
1.50848e-08,-0.2512
1.50944e-08,-0.2520
1.51041e-08,-0.2542
1.51137e-08,-0.2574
1.51234e-08,-0.2609
1.51330e-08,-0.2641
1.51426e-08,-0.2665
1.51523e-08,-0.2676
1.51619e-08,-0.2671
1.51716e-08,-0.2649
1.51812e-08,-0.2610
1.51909e-08,-0.2556
1.52005e-08,-0.2493
1.52102e-08,-0.2429
1.52198e-08,-0.2372
1.52295e-08,-0.2332
1.52391e-08,-0.2316
1.52487e-08,-0.2323
1.52584e-08,-0.2349
1.52680e-08,-0.2386
1.52777e-08,-0.2425
1.52873e-08,-0.2459
1.52970e-08,-0.2490
1.53066e-08,-0.2518
1.53163e-08,-0.2547
1.53259e-08,-0.2579
1.53355e-08,-0.2615
1.53452e-08,-0.2649
1.53548e-08,-0.2672
1.53645e-08,-0.2668
1.53741e-08,-0.2618
1.53838e-08,-0.2507
1.53934e-08,-0.2324
1.54031e-08,-0.2065
1.54127e-08,-0.1723
1.54224e-08,-0.1295
1.54320e-08,-0.0779
1.54416e-08,-0.0179
1.54513e-08,0.0498
1.54609e-08,0.1237
1.54706e-08,0.2024
1.54802e-08,0.2842
1.54899e-08,0.3672
1.54995e-08,0.4496
1.55092e-08,0.5296
1.55188e-08,0.6058
1.55284e-08,0.6770
1.55381e-08,0.7424
1.55477e-08,0.8014
1.55574e-08,0.8540
1.55670e-08,0.9004
1.55767e-08,0.9408
1.55863e-08,0.9757
1.55960e-08,1.0056
1.56056e-08,1.0310
1.56153e-08,1.0525
1.56249e-08,1.0704
1.56345e-08,1.0853
1.56442e-08,1.0975
1.56538e-08,1.1077
1.56635e-08,1.1162
1.56731e-08,1.1234
1.56828e-08,1.1297
1.56924e-08,1.1355
1.57021e-08,1.1413
1.57117e-08,1.1474
1.57213e-08,1.1543
1.57310e-08,1.1618
1.57406e-08,1.1697
1.57503e-08,1.1775
1.57599e-08,1.1842
1.57696e-08,1.1894
1.57792e-08,1.1924
1.57889e-08,1.1930
1.57985e-08,1.1916
1.58082e-08,1.1885
1.58178e-08,1.1847
1.58274e-08,1.1808
1.58371e-08,1.1774
1.58467e-08,1.1751
1.58564e-08,1.1739
1.58660e-08,1.1738
1.58757e-08,1.1748
1.58853e-08,1.1766
1.58950e-08,1.1792
1.59046e-08,1.1824
1.59142e-08,1.1860
1.59239e-08,1.1895
1.59335e-08,1.1924
1.59432e-08,1.1943
1.59528e-08,1.1947
1.59625e-08,1.1935
1.59721e-08,1.1906
1.59818e-08,1.1861
1.59914e-08,1.1802
1.60011e-08,1.1733
1.60107e-08,1.1659
1.60203e-08,1.1583
1.60300e-08,1.1508
1.60396e-08,1.1434
1.60493e-08,1.1363
1.60589e-08,1.1295
1.60686e-08,1.1230
1.60782e-08,1.1170
1.60879e-08,1.1117
1.60975e-08,1.1072
1.61071e-08,1.1038
1.61168e-08,1.1017
1.61264e-08,1.1010
1.61361e-08,1.1020
1.61457e-08,1.1047
1.61554e-08,1.1090
1.61650e-08,1.1149
1.61747e-08,1.1222
1.61843e-08,1.1303
1.61940e-08,1.1390
1.62036e-08,1.1475
1.62132e-08,1.1553
1.62229e-08,1.1621
1.62325e-08,1.1675
1.62422e-08,1.1716
1.62518e-08,1.1744
1.62615e-08,1.1762
1.62711e-08,1.1774
1.62808e-08,1.1783
1.62904e-08,1.1791
1.63000e-08,1.1800
1.63097e-08,1.1809
1.63193e-08,1.1819
1.63290e-08,1.1831
1.63386e-08,1.1844
1.63483e-08,1.1860
1.63579e-08,1.1878
1.63676e-08,1.1898
1.63772e-08,1.1920
1.63869e-08,1.1941
1.63965e-08,1.1960
1.64061e-08,1.1975
1.64158e-08,1.1987
1.64254e-08,1.1996
1.64351e-08,1.2002
1.64447e-08,1.2008
1.64544e-08,1.2014
1.64640e-08,1.2019
1.64737e-08,1.2024
1.64833e-08,1.2028
1.64929e-08,1.2030
1.65026e-08,1.2028
1.65122e-08,1.2022
1.65219e-08,1.2011
1.65315e-08,1.1998
1.65412e-08,1.1984
1.65508e-08,1.1970
1.65605e-08,1.1959
1.65701e-08,1.1952
1.65798e-08,1.1950
1.65894e-08,1.1956
1.65990e-08,1.1967
1.66087e-08,1.1984
1.66183e-08,1.1998
1.66280e-08,1.1995
1.66376e-08,1.1948
1.66473e-08,1.1827
1.66569e-08,1.1602
1.66666e-08,1.1254
1.66762e-08,1.0779
1.66858e-08,1.0191
1.66955e-08,0.9510
1.67051e-08,0.8760
1.67148e-08,0.7964
1.67244e-08,0.7138
1.67341e-08,0.6293
1.67437e-08,0.5436
1.67534e-08,0.4574
1.67630e-08,0.3716
1.67727e-08,0.2874
1.67823e-08,0.2058
1.67919e-08,0.1282
1.68016e-08,0.0562
1.68112e-08,-0.0091
1.68209e-08,-0.0666
1.68305e-08,-0.1160
1.68402e-08,-0.1574
1.68498e-08,-0.1914
1.68595e-08,-0.2184
1.68691e-08,-0.2386
1.68788e-08,-0.2525
1.68884e-08,-0.2608
1.68980e-08,-0.2643
1.69077e-08,-0.2642
1.69173e-08,-0.2618
1.69270e-08,-0.2583
1.69366e-08,-0.2547
1.69463e-08,-0.2519
1.69559e-08,-0.2505
1.69656e-08,-0.2507
1.69752e-08,-0.2526
1.69848e-08,-0.2557
1.69945e-08,-0.2594
1.70041e-08,-0.2630
1.70138e-08,-0.2660
1.70234e-08,-0.2679
1.70331e-08,-0.2682
1.70427e-08,-0.2667
1.70524e-08,-0.2634
1.70620e-08,-0.2584
1.70717e-08,-0.2523
1.70813e-08,-0.2457
1.70909e-08,-0.2394
1.71006e-08,-0.2345
1.71102e-08,-0.2317
1.71199e-08,-0.2314
1.71295e-08,-0.2333
1.71392e-08,-0.2366
1.71488e-08,-0.2405
1.71585e-08,-0.2441
1.71681e-08,-0.2473
1.71777e-08,-0.2502
1.71874e-08,-0.2531
1.71970e-08,-0.2562
1.72067e-08,-0.2597
1.72163e-08,-0.2634
1.72260e-08,-0.2668
1.72356e-08,-0.2693
1.72453e-08,-0.2704
1.72549e-08,-0.2695
1.72646e-08,-0.2663
1.72742e-08,-0.2609
1.72838e-08,-0.2532
1.72935e-08,-0.2436
1.73031e-08,-0.2322
1.73128e-08,-0.2191
1.73224e-08,-0.2043
1.73321e-08,-0.1879
1.73417e-08,-0.1697
1.73514e-08,-0.1499
1.73610e-08,-0.1289
1.73706e-08,-0.1076
1.73803e-08,-0.0866
1.73899e-08,-0.0667
1.73996e-08,-0.0484
1.74092e-08,-0.0323
1.74189e-08,-0.0185
1.74285e-08,-0.0069
1.74382e-08,0.0026
1.74478e-08,0.0102
1.74575e-08,0.0164
1.74671e-08,0.0216
1.74767e-08,0.0259
1.74864e-08,0.0298
1.74960e-08,0.0332
1.75057e-08,0.0365
1.75153e-08,0.0396
1.75250e-08,0.0427
1.75346e-08,0.0456
1.75443e-08,0.0483
1.75539e-08,0.0504
1.75635e-08,0.0521
1.75732e-08,0.0533
1.75828e-08,0.0542
1.75925e-08,0.0552
1.76021e-08,0.0565
1.76118e-08,0.0583
1.76214e-08,0.0604
1.76311e-08,0.0624
1.76407e-08,0.0641
1.76504e-08,0.0650
1.76600e-08,0.0649
1.76696e-08,0.0638
1.76793e-08,0.0621
1.76889e-08,0.0598
1.76986e-08,0.0574
1.77082e-08,0.0550
1.77179e-08,0.0528
1.77275e-08,0.0507
1.77372e-08,0.0490
1.77468e-08,0.0476
1.77564e-08,0.0468
1.77661e-08,0.0467
1.77757e-08,0.0476
1.77854e-08,0.0494
1.77950e-08,0.0523
1.78047e-08,0.0560
1.78143e-08,0.0604
1.78240e-08,0.0650
1.78336e-08,0.0693
1.78433e-08,0.0730
1.78529e-08,0.0757
1.78625e-08,0.0769
1.78722e-08,0.0770
1.78818e-08,0.0767
1.78915e-08,0.0774
1.79011e-08,0.0801
1.79108e-08,0.0857
1.79204e-08,0.0952
1.79301e-08,0.1097
1.79397e-08,0.1301
1.79493e-08,0.1573
1.79590e-08,0.1913
1.79686e-08,0.2317
1.79783e-08,0.2775
1.79879e-08,0.3274
1.79976e-08,0.3802
1.80072e-08,0.4352
1.80169e-08,0.4919
1.80265e-08,0.5494
1.80362e-08,0.6072
1.80458e-08,0.6647
1.80554e-08,0.7212
1.80651e-08,0.7759
1.80747e-08,0.8279
1.80844e-08,0.8766
1.80940e-08,0.9212
1.81037e-08,0.9614
1.81133e-08,0.9968
1.81230e-08,1.0279
1.81326e-08,1.0546
1.81422e-08,1.0774
1.81519e-08,1.0964
1.81615e-08,1.1121
1.81712e-08,1.1249
1.81808e-08,1.1353
1.81905e-08,1.1438
1.82001e-08,1.1509
1.82098e-08,1.1574
1.82194e-08,1.1638
1.82291e-08,1.1704
1.82387e-08,1.1775
1.82483e-08,1.1852
1.82580e-08,1.1932
1.82676e-08,1.2011
1.82773e-08,1.2086
1.82869e-08,1.2152
1.82966e-08,1.2205
1.83062e-08,1.2242
1.83159e-08,1.2261
1.83255e-08,1.2266
1.83351e-08,1.2258
1.83448e-08,1.2242
1.83544e-08,1.2222
1.83641e-08,1.2202
1.83737e-08,1.2185
1.83834e-08,1.2171
1.83930e-08,1.2162
1.84027e-08,1.2160
1.84123e-08,1.2164
1.84220e-08,1.2173
1.84316e-08,1.2184
1.84412e-08,1.2195
1.84509e-08,1.2203
1.84605e-08,1.2209
1.84702e-08,1.2213
1.84798e-08,1.2219
1.84895e-08,1.2225
1.84991e-08,1.2232
1.85088e-08,1.2237
1.85184e-08,1.2238
1.85280e-08,1.2234
1.85377e-08,1.2222
1.85473e-08,1.2202
1.85570e-08,1.2172
1.85666e-08,1.2134
1.85763e-08,1.2088
1.85859e-08,1.2037
1.85956e-08,1.1980
1.86052e-08,1.1921
1.86149e-08,1.1858
1.86245e-08,1.1795
1.86341e-08,1.1734
1.86438e-08,1.1678
1.86534e-08,1.1631
1.86631e-08,1.1596
1.86727e-08,1.1573
1.86824e-08,1.1565
1.86920e-08,1.1570
1.87017e-08,1.1587
1.87113e-08,1.1612
1.87209e-08,1.1642
1.87306e-08,1.1675
1.87402e-08,1.1707
1.87499e-08,1.1736
1.87595e-08,1.1762
1.87692e-08,1.1784
1.87788e-08,1.1801
1.87885e-08,1.1816
1.87981e-08,1.1830
1.88078e-08,1.1842
1.88174e-08,1.1853
1.88270e-08,1.1863
1.88367e-08,1.1872
1.88463e-08,1.1879
1.88560e-08,1.1885
1.88656e-08,1.1889
1.88753e-08,1.1892
1.88849e-08,1.1894
1.88946e-08,1.1895
1.89042e-08,1.1896
1.89138e-08,1.1897
1.89235e-08,1.1899
1.89331e-08,1.1905
1.89428e-08,1.1915
1.89524e-08,1.1928
1.89621e-08,1.1943
1.89717e-08,1.1959
1.89814e-08,1.1975
1.89910e-08,1.1989
1.90006e-08,1.2000
1.90103e-08,1.2008
1.90199e-08,1.2013
1.90296e-08,1.2015
1.90392e-08,1.2013
1.90489e-08,1.2007
1.90585e-08,1.1999
1.90682e-08,1.1988
1.90778e-08,1.1975
1.90875e-08,1.1962
1.90971e-08,1.1950
1.91067e-08,1.1941
1.91164e-08,1.1932
1.91260e-08,1.1912
1.91357e-08,1.1859
1.91453e-08,1.1746
1.91550e-08,1.1541
1.91646e-08,1.1221
1.91743e-08,1.0777
1.91839e-08,1.0218
1.91935e-08,0.9563
1.92032e-08,0.8835
1.92128e-08,0.8058
1.92225e-08,0.7251
1.92321e-08,0.6425
1.92418e-08,0.5587
1.92514e-08,0.4742
1.92611e-08,0.3899
1.92707e-08,0.3067
1.92804e-08,0.2258
1.92900e-08,0.1482
1.92996e-08,0.0756
1.93093e-08,0.0090
1.93189e-08,-0.0502
1.93286e-08,-0.1017
1.93382e-08,-0.1454
1.93479e-08,-0.1817
1.93575e-08,-0.2110
1.93672e-08,-0.2335
1.93768e-08,-0.2495
1.93864e-08,-0.2595
1.93961e-08,-0.2645
1.94057e-08,-0.2656
1.94154e-08,-0.2638
1.94250e-08,-0.2605
1.94347e-08,-0.2568
1.94443e-08,-0.2534
1.94540e-08,-0.2511
1.94636e-08,-0.2502
1.94733e-08,-0.2509
1.94829e-08,-0.2529
1.94925e-08,-0.2558
1.95022e-08,-0.2590
1.95118e-08,-0.2619
1.95215e-08,-0.2642
1.95311e-08,-0.2652
1.95408e-08,-0.2647
1.95504e-08,-0.2626
1.95601e-08,-0.2587
1.95697e-08,-0.2535
1.95793e-08,-0.2475
1.95890e-08,-0.2415
1.95986e-08,-0.2366
1.96083e-08,-0.2335
1.96179e-08,-0.2328
1.96276e-08,-0.2344
1.96372e-08,-0.2376
1.96469e-08,-0.2414
1.96565e-08,-0.2451
1.96662e-08,-0.2483
1.96758e-08,-0.2509
1.96854e-08,-0.2532
1.96951e-08,-0.2556
1.97047e-08,-0.2584
1.97144e-08,-0.2615
1.97240e-08,-0.2642
1.97337e-08,-0.2654
1.97433e-08,-0.2632
1.97530e-08,-0.2559
1.97626e-08,-0.2422
1.97722e-08,-0.2212
1.97819e-08,-0.1923
1.97915e-08,-0.1551
1.98012e-08,-0.1092
1.98108e-08,-0.0546
1.98205e-08,0.0081
1.98301e-08,0.0780
1.98398e-08,0.1536
1.98494e-08,0.2334
1.98591e-08,0.3157
1.98687e-08,0.3985
1.98783e-08,0.4803
1.98880e-08,0.5591
1.98976e-08,0.6338
1.99073e-08,0.7031
1.99169e-08,0.7665
1.99266e-08,0.8235
1.99362e-08,0.8739
1.99459e-08,0.9182
1.99555e-08,0.9565
1.99651e-08,0.9894
1.99748e-08,1.0174
1.99844e-08,1.0411
1.99941e-08,1.0610
2.00037e-08,1.0775
2.00134e-08,1.0912
2.00230e-08,1.1025
2.00327e-08,1.1119
2.00423e-08,1.1197
2.00520e-08,1.1263
2.00616e-08,1.1322
2.00712e-08,1.1378
2.00809e-08,1.1434
2.00905e-08,1.1497
2.01002e-08,1.1566
2.01098e-08,1.1643
2.01195e-08,1.1722
2.01291e-08,1.1798
2.01388e-08,1.1862
2.01484e-08,1.1908
2.01580e-08,1.1932
2.01677e-08,1.1932
2.01773e-08,1.1913
2.01870e-08,1.1880
2.01966e-08,1.1842
2.02063e-08,1.1805
2.02159e-08,1.1775
2.02256e-08,1.1756
2.02352e-08,1.1747
2.02449e-08,1.1749
2.02545e-08,1.1760
2.02641e-08,1.1779
2.02738e-08,1.1805
2.02834e-08,1.1837
2.02931e-08,1.1871
