"Net Name","Pass/Fail","Operation","Driver Comp Ref Des & Pin Name","Receiver Comp Ref Des & Pin Name","Associated Clk Net Name","Associated Clk Driver Comp Ref Des & Pin Name","Associated Clk Receiver Comp Ref Des & Pin Name","Clk Launch Time (From Sim), [ns]","Clk Arrival Time (From Sim), [ns]","Clk Delay Time, [ps]","Strobe Launch Time (From Sim), [ns]","Strobe Arrival Time (From Sim), [ns]","Strobe Delay Time, [ps]","Launch Skew Time (min), [ps]","Launch Skew Time (typ), [ps]","Launch Skew Time (max), [ps]","tDQSS Skew Time (early), [ps]","tDQSS Skew Time (typ), [ps]","tDQSS Skew Time (late), [ps]","tDSS Setup Time (From Sim), [ps]","tDSH Hold Time (From Sim), [ps]","Negative tDQSS Limit, [ps]","Positive tDQSS Limit, [ps]","tDSS Limit, [ps]","tDSH Limit, [ps]","tDQSS (early) Time Margin = tDQSS(early) - tDQSS(negative limit), [ps]","tDQSS (late) Time Margin = tDQSS(positive limit) - tDQSS(late), [ps]","tDSS Time Margin = tDSS - tDSS(limit), [ps]","tDSH Time Margin = tDSH - tDSH(limit), [ps]","Stimulus Offset, [ps]","Comments"
"DDR_LDQS_P","Pass","Write slot1","U1.E1&E2","U2.G3&F3","DDR_CLK_P","U1.L1&L2","U2.K7&K8"," 1.460"," 1.647"," 186.8"," 1.472"," 1.712"," 240.4","   4.8","  11.8","  18.8","  58.4","  65.4","  72.4"," 344.2","N/A","-224.9"," 224.9"," 149.9"," 149.9"," 283.3"," 152.5"," 194.2","N/A"," 0.000"
"DDR_LDQS_P","Pass","Write slot1","U1.E1&E2","U2.G3&F3","DDR_CLK_P","U1.L1&L2","U2.K7&K8"," 2.296"," 2.480"," 183.7"," 2.304"," 2.545"," 240.9","   1.4","   8.4","  15.4","  58.6","  65.6","  72.6"," 343.8","N/A","-224.9"," 224.9"," 149.9"," 149.9"," 283.5"," 152.3"," 193.9","N/A"," 0.000"
"DDR_LDQS_P","Pass","Write slot1","U1.E1&E2","U2.G3&F3","DDR_CLK_P","U1.L1&L2","U2.K7&K8"," 3.128"," 3.313"," 185.4"," 3.137"," 3.378"," 240.9","   2.1","   9.1","  16.1","  57.7","  64.7","  71.7"," 344.6","N/A","-224.9"," 224.9"," 149.9"," 149.9"," 282.6"," 153.2"," 194.7","N/A"," 0.000"
"DDR_LDQS_P","Pass","Write slot1","U1.E1&E2","U2.G3&F3","DDR_CLK_P","U1.L1&L2","U2.K7&K8"," 3.961"," 4.146"," 185.0"," 3.970"," 4.211"," 241.0","   2.0","   9.0","  16.0","  58.0","  65.0","  72.0"," 344.3","N/A","-224.9"," 224.9"," 149.9"," 149.9"," 282.9"," 152.9"," 194.3","N/A"," 0.000"
"DDR_LDQS_P","Pass","Write slot1","U1.E1&E2","U2.G3&F3","DDR_CLK_P","U1.L1&L2","U2.K7&K8"," 4.794"," 4.979"," 185.0"," 4.803"," 5.044"," 241.0","   1.9","   8.9","  15.9","  58.0","  65.0","  72.0"," 344.4","N/A","-224.9"," 224.9"," 149.9"," 149.9"," 282.9"," 152.9"," 194.4","N/A"," 0.000"
"DDR_LDQS_P","Pass","Write slot1","U1.E1&E2","U2.G3&F3","DDR_CLK_P","U1.L1&L2","U2.K7&K8"," 5.627"," 5.812"," 185.0"," 5.636"," 5.877"," 241.0","   1.9","   8.9","  15.9","  57.9","  64.9","  71.9"," 344.4","N/A","-224.9"," 224.9"," 149.9"," 149.9"," 282.8"," 153.0"," 194.4","N/A"," 0.000"
"DDR_LDQS_P","Pass","Write slot1","U1.E1&E2","U2.G3&F3","DDR_CLK_P","U1.L1&L2","U2.K7&K8"," 6.460"," 6.645"," 184.9"," 6.469"," 6.710"," 241.0","   1.8","   8.8","  15.8","  57.9","  64.9","  71.9"," 344.4","N/A","-224.9"," 224.9"," 149.9"," 149.9"," 282.8"," 153.0"," 194.4","N/A"," 0.000"
"DDR_LDQS_P","Pass","Write slot1","U1.E1&E2","U2.G3&F3","DDR_CLK_P","U1.L1&L2","U2.K7&K8"," 7.293"," 7.478"," 184.9"," 7.302"," 7.543"," 241.1","   1.7","   8.7","  15.7","  57.9","  64.9","  71.9"," 344.4","N/A","-224.9"," 224.9"," 149.9"," 149.9"," 282.8"," 153.1"," 194.5","N/A"," 0.000"
"DDR_LDQS_P","Pass","Write slot1","U1.E1&E2","U2.G3&F3","DDR_CLK_P","U1.L1&L2","U2.K7&K8"," 8.126"," 8.311"," 184.9"," 8.135"," 8.376"," 241.1","   1.6","   8.6","  15.6","  57.9","  64.9","  71.9"," 344.5","N/A","-224.9"," 224.9"," 149.9"," 149.9"," 282.8"," 153.1"," 194.5","N/A"," 0.000"
"DDR_LDQS_P","Pass","Write slot1","U1.E1&E2","U2.G3&F3","DDR_CLK_P","U1.L1&L2","U2.K7&K8"," 8.959"," 9.144"," 184.9"," 8.968"," 9.209"," 241.2","   1.6","   8.6","  15.6","  57.9","  64.9","  71.9"," 344.5","N/A","-224.9"," 224.9"," 149.9"," 149.9"," 282.8"," 153.0"," 194.5","N/A"," 0.000"
