"Net Name","Pass/Fail","Operation","Driver Comp Ref Des & Pin Name","Receiver Comp Ref Des & Pin Name","Associated Clk/Strobe Net Name","Associated Clk/Strobe Driver Comp Ref Des & Pin Name","Associated Clk/Strobe Receiver Comp Ref Des & Pin Name","Clk/Strobe Crossing Threshold Time, [ns]","Setup Time (From Sim), tIS, [ps]","Min Setup Time, tIS(min) = tIS - Initial Delay Delta, [ps]","Base Setup Time, tIS(base), [ps]","Setup Derate Time Delta, d(tIS), [ps]","Required Setup Time, tIS(req) = tIS(base) + d(tIS), [ps]","Setup Time Margin, tIS(margin) = tIS(min) - tIS(req), [ps]","Hold Time (From Sim), tIH, [ps]","Min Hold Time, tIH(min) = tIH - Initial Delay Delta, [ps]","Base Hold Time, tIH(base), [ps]","Hold Derate Time Delta, d(tIH), [ps]","Required Hold Time, tIH(req) = tIH(base) + d(tIH), [ps]","Hold Time Margin, tIH(margin) = tIH(min) - tIH(req), [ps]","Pulse Width, [ps]","Pulse Width Limit, [ps]","Pulse Width Margin, [ps]","Pulse Width Margin with Output Delay Uncertainty, [ps]","Stimulus Offset, [ns]","Comments"
"DDR_A0","Pass","Write rank(1,1)","U1.J1","U2.P3","DDR_CLK_P","U1.L1&L2","U2.K7&K8","30.802"," 277.4"," 271.4","  62.0","  76.0"," 138.0"," 133.4","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","-0.417"
"DDR_A0","Pass","Write rank(1,1)","U1.J1","U2.P3","DDR_CLK_P","U1.L1&L2","U2.K7&K8","37.466","N/A","N/A","N/A","N/A","N/A","N/A"," 495.0"," 489.0","  87.0","  54.2"," 141.2"," 347.7","N/A","N/A","N/A","N/A","-0.417"
"DDR_A1","Pass","Write rank(1,1)","U1.J2","U2.P7","DDR_CLK_P","U1.L1&L2","U2.K7&K8","31.635"," 273.1"," 267.1","  62.0","  74.2"," 136.2"," 130.9","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","-0.417"
"DDR_A1","Pass","Write rank(1,1)","U1.J2","U2.P7","DDR_CLK_P","U1.L1&L2","U2.K7&K8","44.130"," 283.5"," 277.5","  62.0","  74.1"," 136.1"," 141.5"," 497.9"," 491.9","  87.0","  51.5"," 138.5"," 353.4","N/A","N/A","N/A","N/A","-0.417"
"DDR_A10","Pass","Write rank(1,1)","U1.R5","U2.M3","DDR_CLK_P","U1.L1&L2","U2.K7&K8"," 1.647"," 293.4"," 287.4","  62.0","  72.4"," 134.4"," 153.0"," 469.9"," 463.9","  87.0","  51.9"," 138.9"," 325.0","N/A","N/A","N/A","N/A","-0.417"
"DDR_A11","Pass","Write rank(1,1)","U1.P5","U2.T2","DDR_CLK_P","U1.L1&L2","U2.K7&K8","33.301"," 285.8"," 279.8","  62.0","  73.5"," 135.5"," 144.3"," 478.9"," 472.9","  87.0","  51.0"," 138.0"," 334.9","N/A","N/A","N/A","N/A","-0.417"
"DDR_A11","Pass","Write rank(1,1)","U1.P5","U2.T2","DDR_CLK_P","U1.L1&L2","U2.K7&K8"," 5.812"," 290.4"," 284.4","  62.0","  68.4"," 130.4"," 154.0"," 475.1"," 469.1","  87.0","  51.8"," 138.8"," 330.3","N/A","N/A","N/A","N/A","-0.417"
"DDR_A12","Pass","Write rank(1,1)","U1.R6","U2.M7","DDR_CLK_P","U1.L1&L2","U2.K7&K8"," 9.977"," 293.1"," 287.1","  62.0","  71.2"," 133.2"," 153.9","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","-0.417"
"DDR_A12","Pass","Write rank(1,1)","U1.R6","U2.M7","DDR_CLK_P","U1.L1&L2","U2.K7&K8","20.806"," 299.1"," 293.1","  62.0","  74.5"," 136.5"," 156.7"," 472.5"," 466.5","  87.0","  52.0"," 139.0"," 327.6","N/A","N/A","N/A","N/A","-0.417"
"DDR_A13","Pass","Write rank(1,1)","U1.R1","U2.T8","DDR_CLK_P","U1.L1&L2","U2.K7&K8","37.466"," 264.0"," 258.0","  62.0","  76.0"," 138.0"," 120.0","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","-0.417"
"DDR_A13","Pass","Write rank(1,1)","U1.R1","U2.T8","DDR_CLK_P","U1.L1&L2","U2.K7&K8"," 5.812"," 263.6"," 257.6","  62.0","  75.4"," 137.4"," 120.3"," 503.8"," 497.8","  87.0","  47.2"," 134.2"," 363.6","N/A","N/A","N/A","N/A","-0.417"
"DDR_A14_WEn","Pass","Write rank(1,1)","U1.N3","U2.L2","DDR_CLK_P","U1.L1&L2","U2.K7&K8","32.468"," 287.6"," 281.6","  62.0","  74.4"," 136.4"," 145.3","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","-0.417"
"DDR_A14_WEn","Pass","Write rank(1,1)","U1.N3","U2.L2","DDR_CLK_P","U1.L1&L2","U2.K7&K8","29.969"," 288.6"," 282.6","  62.0","  74.9"," 136.9"," 145.7"," 490.6"," 484.6","  87.0","  52.4"," 139.4"," 345.2","N/A","N/A","N/A","N/A","-0.417"
"DDR_A15_CAS","Pass","Write rank(1,1)","U1.M4","U2.M8","DDR_CLK_P","U1.L1&L2","U2.K7&K8","44.130"," 284.5"," 278.5","  62.0","  74.1"," 136.1"," 142.3","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","-0.417"
"DDR_A15_CAS","Pass","Write rank(1,1)","U1.M4","U2.M8","DDR_CLK_P","U1.L1&L2","U2.K7&K8"," 3.313"," 288.2"," 282.2","  62.0","  71.9"," 133.9"," 148.3"," 485.0"," 479.0","  87.0","  53.0"," 140.0"," 339.0","N/A","N/A","N/A","N/A","-0.417"
"DDR_A16_RAS","Pass","Write rank(1,1)","U1.M5","U2.L8","DDR_CLK_P","U1.L1&L2","U2.K7&K8","47.462"," 285.1"," 279.1","  62.0","  73.9"," 135.9"," 143.2","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","-0.417"
"DDR_A16_RAS","Pass","Write rank(1,1)","U1.M5","U2.L8","DDR_CLK_P","U1.L1&L2","U2.K7&K8","10.810"," 293.1"," 287.1","  62.0","  72.4"," 134.4"," 152.7"," 484.0"," 478.0","  87.0","  53.0"," 140.0"," 338.0","N/A","N/A","N/A","N/A","-0.417"
"DDR_A2","Pass","Write rank(1,1)","U1.K3","U2.R3","DDR_CLK_P","U1.L1&L2","U2.K7&K8"," 7.478"," 278.1"," 272.1","  62.0","  74.7"," 136.7"," 135.4"," 498.8"," 492.8","  87.0","  52.2"," 139.2"," 353.6","N/A","N/A","N/A","N/A","-0.417"
