.HEADER
..NAMES
Time,V U1.V1&V2
2.9782e-09,-0.6594
3.0014e-09,-0.6801
3.0247e-09,-0.6873
3.0480e-09,-0.6784
3.0712e-09,-0.6606
3.0945e-09,-0.6432
3.1178e-09,-0.6271
3.1410e-09,-0.6060
3.1643e-09,-0.5805
3.1876e-09,-0.5621
3.2108e-09,-0.5569
3.2341e-09,-0.5628
3.2574e-09,-0.5755
3.2806e-09,-0.5754
3.3039e-09,-0.5332
3.3272e-09,-0.3081
3.3504e-09,0.0211
3.3737e-09,0.2476
3.3970e-09,0.3959
3.4202e-09,0.4843
3.4435e-09,0.5311
3.4668e-09,0.5389
3.4901e-09,0.5484
3.5133e-09,0.5689
3.5366e-09,0.5928
3.5599e-09,0.6138
3.5831e-09,0.6367
3.6064e-09,0.6636
3.6297e-09,0.6847
3.6529e-09,0.6894
3.6762e-09,0.6776
3.6995e-09,0.6594
3.7227e-09,0.6437
3.7460e-09,0.6282
3.7693e-09,0.6054
3.7925e-09,0.5791
3.8158e-09,0.5628
3.8391e-09,0.5605
3.8623e-09,0.5671
3.8856e-09,0.5787
3.9089e-09,0.5727
3.9321e-09,0.5116
3.9554e-09,0.2637
3.9787e-09,-0.0431
4.0019e-09,-0.2694
4.0252e-09,-0.4055
4.0485e-09,-0.4927
4.0717e-09,-0.5314
4.0950e-09,-0.5403
4.1183e-09,-0.5506
4.1415e-09,-0.5702
4.1648e-09,-0.5937
4.1881e-09,-0.6164
4.2113e-09,-0.6407
4.2346e-09,-0.6659
4.2579e-09,-0.6842
4.2811e-09,-0.6872
4.3044e-09,-0.6748
4.3277e-09,-0.6559
4.3509e-09,-0.6391
4.3742e-09,-0.6224
4.3975e-09,-0.5996
4.4207e-09,-0.5745
4.4440e-09,-0.5590
4.4673e-09,-0.5572
4.4905e-09,-0.5654
4.5138e-09,-0.5800
4.5371e-09,-0.5672
4.5603e-09,-0.4924
4.5836e-09,-0.2081
4.6069e-09,0.0930
4.6301e-09,0.2837
4.6534e-09,0.4208
4.6767e-09,0.5013
4.6999e-09,0.5320
4.7232e-09,0.5387
4.7465e-09,0.5530
4.7697e-09,0.5761
4.7930e-09,0.5988
4.8163e-09,0.6192
4.8395e-09,0.6437
4.8628e-09,0.6704
4.8861e-09,0.6874
4.9093e-09,0.6869
4.9326e-09,0.6721
4.9559e-09,0.6544
4.9791e-09,0.6397
5.0024e-09,0.6226
5.0257e-09,0.5975
5.0489e-09,0.5731
5.0722e-09,0.5612
5.0955e-09,0.5621
5.1187e-09,0.5700
5.1420e-09,0.5822
5.1653e-09,0.5638
5.1885e-09,0.4763
5.2118e-09,0.1719
5.2351e-09,-0.1190
5.2583e-09,-0.3136
5.2816e-09,-0.4384
5.3049e-09,-0.5090
5.3281e-09,-0.5369
5.3514e-09,-0.5429
5.3747e-09,-0.5552
5.3979e-09,-0.5770
5.4212e-09,-0.6006
5.4445e-09,-0.6231
5.4677e-09,-0.6477
5.4910e-09,-0.6722
5.5143e-09,-0.6872
5.5375e-09,-0.6854
5.5608e-09,-0.6700
5.5841e-09,-0.6509
5.6073e-09,-0.6347
5.6306e-09,-0.6171
5.6539e-09,-0.5925
5.6771e-09,-0.5687
5.7004e-09,-0.5569
5.7237e-09,-0.5586
5.7469e-09,-0.5690
5.7702e-09,-0.5802
5.7935e-09,-0.5573
5.8168e-09,-0.4412
5.8400e-09,-0.1225
5.8633e-09,0.1412
5.8866e-09,0.3264
5.9098e-09,0.4480
5.9331e-09,0.5130
5.9564e-09,0.5348
5.9796e-09,0.5422
6.0029e-09,0.5588
6.0262e-09,0.5818
6.0494e-09,0.6039
6.0727e-09,0.6250
6.0960e-09,0.6508
6.1192e-09,0.6759
6.1425e-09,0.6887
6.1658e-09,0.6839
6.1890e-09,0.6676
6.2123e-09,0.6505
6.2356e-09,0.6357
6.2588e-09,0.6166
6.2821e-09,0.5907
6.3054e-09,0.5690
6.3286e-09,0.5604
6.3519e-09,0.5634
6.3752e-09,0.5726
6.3984e-09,0.5806
6.4217e-09,0.5504
6.4450e-09,0.4019
6.4682e-09,0.0733
6.4915e-09,-0.1894
6.5148e-09,-0.3528
6.5380e-09,-0.4591
6.5613e-09,-0.5189
6.5846e-09,-0.5370
6.6078e-09,-0.5438
6.6311e-09,-0.5607
6.6544e-09,-0.5843
6.6776e-09,-0.6075
6.7009e-09,-0.6300
6.7242e-09,-0.6556
6.7474e-09,-0.6783
6.7707e-09,-0.6884
6.7940e-09,-0.6816
6.8172e-09,-0.6638
6.8405e-09,-0.6458
6.8638e-09,-0.6302
6.8870e-09,-0.6104
6.9103e-09,-0.5844
6.9336e-09,-0.5637
6.9568e-09,-0.5565
6.9801e-09,-0.5614
7.0034e-09,-0.5733
7.0266e-09,-0.5805
7.0499e-09,-0.5443
7.0732e-09,-0.3696
7.0964e-09,-0.0420
7.1197e-09,0.2147
7.1430e-09,0.3691
7.1662e-09,0.4757
7.1895e-09,0.5260
7.2128e-09,0.5386
7.2360e-09,0.5460
7.2593e-09,0.5645
7.2826e-09,0.5882
7.3058e-09,0.6097
7.3291e-09,0.6320
7.3524e-09,0.6587
7.3756e-09,0.6816
7.3989e-09,0.6897
7.4222e-09,0.6805
7.4454e-09,0.6625
7.4687e-09,0.6461
7.4920e-09,0.6310
7.5152e-09,0.6098
7.5385e-09,0.5834
7.5618e-09,0.5645
7.5850e-09,0.5596
7.6083e-09,0.5650
7.6316e-09,0.5758
7.6548e-09,0.5757
7.6781e-09,0.5316
7.7014e-09,0.3205
7.7246e-09,-0.0101
7.7479e-09,-0.2297
7.7712e-09,-0.3853
7.7944e-09,-0.4796
7.8177e-09,-0.5253
7.8410e-09,-0.5373
7.8642e-09,-0.5479
7.8875e-09,-0.5671
7.9108e-09,-0.5903
7.9340e-09,-0.6128
7.9573e-09,-0.6368
7.9806e-09,-0.6623
8.0038e-09,-0.6821
8.0271e-09,-0.6875
8.0504e-09,-0.6771
8.0736e-09,-0.6590
8.0969e-09,-0.6419
8.1202e-09,-0.6256
8.1435e-09,-0.6037
8.1667e-09,-0.5783
8.1900e-09,-0.5613
8.2133e-09,-0.5575
8.2365e-09,-0.5642
8.2598e-09,-0.5775
8.2831e-09,-0.5734
8.3063e-09,-0.5186
8.3296e-09,-0.2751
8.3529e-09,0.0435
8.3761e-09,0.2638
8.3994e-09,0.4066
8.4227e-09,0.4908
8.4459e-09,0.5330
8.4692e-09,0.5398
8.4925e-09,0.5499
8.5157e-09,0.5710
8.5390e-09,0.5947
8.5623e-09,0.6155
8.5855e-09,0.6389
8.6088e-09,0.6659
8.6321e-09,0.6858
8.6553e-09,0.6886
8.6786e-09,0.6757
8.7019e-09,0.6574
8.7251e-09,0.6420
8.7484e-09,0.6260
8.7717e-09,0.6024
8.7949e-09,0.5766
8.8182e-09,0.5616
8.8415e-09,0.5604
8.8647e-09,0.5677
8.8880e-09,0.5799
8.9113e-09,0.5685
8.9345e-09,0.5013
8.9578e-09,0.2259
8.9811e-09,-0.0709
9.0043e-09,-0.2837
9.0276e-09,-0.4157
9.0509e-09,-0.4987
9.0741e-09,-0.5324
9.0974e-09,-0.5409
9.1207e-09,-0.5525
9.1439e-09,-0.5731
9.1672e-09,-0.5964
9.1905e-09,-0.6190
9.2137e-09,-0.6436
9.2370e-09,-0.6685
9.2603e-09,-0.6854
9.2835e-09,-0.6866
9.3068e-09,-0.6732
9.3301e-09,-0.6543
9.3533e-09,-0.6377
9.3766e-09,-0.6206
9.3999e-09,-0.5971
9.4231e-09,-0.5727
9.4464e-09,-0.5586
9.4697e-09,-0.5580
9.4929e-09,-0.5670
9.5162e-09,-0.5812
9.5395e-09,-0.5638
9.5627e-09,-0.4797
9.5860e-09,-0.1747
9.6093e-09,0.1168
9.6325e-09,0.3004
9.6558e-09,0.4320
9.6791e-09,0.5065
9.7023e-09,0.5332
9.7256e-09,0.5393
9.7489e-09,0.5549
9.7721e-09,0.5784
9.7954e-09,0.6008
9.8187e-09,0.6213
9.8419e-09,0.6463
9.8652e-09,0.6727
9.8885e-09,0.6881
9.9117e-09,0.6857
9.9350e-09,0.6700
9.9583e-09,0.6525
9.9815e-09,0.6380
1.00048e-08,0.6201
1.00281e-08,0.5945
1.00513e-08,0.5709
1.00746e-08,0.5605
1.00979e-08,0.5624
1.01211e-08,0.5708
1.01444e-08,0.5815
1.01677e-08,0.5604
1.01909e-08,0.4510
1.02142e-08,0.1389
1.02375e-08,-0.1399
1.02607e-08,-0.3291
1.02840e-08,-0.4472
1.03073e-08,-0.5133
1.03305e-08,-0.5382
1.03538e-08,-0.5441
1.03771e-08,-0.5573
1.04003e-08,-0.5795
1.04236e-08,-0.6031
1.04469e-08,-0.6257
1.04702e-08,-0.6505
1.04934e-08,-0.6745
1.05167e-08,-0.6879
1.05400e-08,-0.6845
1.05632e-08,-0.6682
1.05865e-08,-0.6494
1.06098e-08,-0.6334
1.06330e-08,-0.6151
1.06563e-08,-0.5901
1.06796e-08,-0.5672
1.07028e-08,-0.5567
1.07261e-08,-0.5595
1.07494e-08,-0.5705
1.07726e-08,-0.5812
1.07959e-08,-0.5532
1.08192e-08,-0.4185
1.08424e-08,-0.0896
1.08657e-08,0.1709
1.08890e-08,0.3404
1.09122e-08,0.4564
1.09355e-08,0.5168
1.09588e-08,0.5352
1.09820e-08,0.5429
1.10053e-08,0.5608
1.10286e-08,0.5841
1.10518e-08,0.6059
1.10751e-08,0.6274
1.10984e-08,0.6536
1.11216e-08,0.6779
1.11449e-08,0.6889
1.11682e-08,0.6823
1.11914e-08,0.6654
1.12147e-08,0.6487
1.12380e-08,0.6338
1.12612e-08,0.6139
1.12845e-08,0.5877
1.13078e-08,0.5672
1.13310e-08,0.5601
1.13543e-08,0.5640
1.13776e-08,0.5738
1.14008e-08,0.5791
1.14241e-08,0.5438
1.14474e-08,0.3751
1.14706e-08,0.0437
1.14939e-08,-0.2100
1.15172e-08,-0.3672
1.15404e-08,-0.4703
1.15637e-08,-0.5237
1.15870e-08,-0.5382
1.16102e-08,-0.5453
1.16335e-08,-0.5631
1.16568e-08,-0.5870
1.16800e-08,-0.6099
1.17033e-08,-0.6328
1.17266e-08,-0.6584
1.17498e-08,-0.6803
1.17731e-08,-0.6888
1.17964e-08,-0.6803
1.18196e-08,-0.6620
1.18429e-08,-0.6443
1.18662e-08,-0.6286
1.18894e-08,-0.6081
1.19127e-08,-0.5819
1.19360e-08,-0.5623
1.19592e-08,-0.5565
1.19825e-08,-0.5625
1.20058e-08,-0.5749
1.20290e-08,-0.5790
1.20523e-08,-0.5361
1.20756e-08,-0.3359
1.20988e-08,-0.0088
1.21221e-08,0.2309
1.21454e-08,0.3857
1.21686e-08,0.4820
1.21919e-08,0.5284
1.22152e-08,0.5387
1.22384e-08,0.5474
1.22617e-08,0.5668
1.22850e-08,0.5903
1.23082e-08,0.6115
1.23315e-08,0.6344
1.23548e-08,0.6612
1.23780e-08,0.6831
1.24013e-08,0.6892
1.24246e-08,0.6786
1.24478e-08,0.6605
1.24711e-08,0.6445
1.24944e-08,0.6291
1.25176e-08,0.6070
1.25409e-08,0.5807
1.25642e-08,0.5633
1.25874e-08,0.5597
1.26107e-08,0.5658
1.26340e-08,0.5772
1.26572e-08,0.5729
1.26805e-08,0.5199
1.27038e-08,0.2804
1.27270e-08,-0.0379
1.27503e-08,-0.2525
1.27736e-08,-0.3963
1.27968e-08,-0.4860
1.28201e-08,-0.5280
1.28434e-08,-0.5383
1.28667e-08,-0.5496
1.28899e-08,-0.5696
1.29132e-08,-0.5929
1.29365e-08,-0.6153
1.29597e-08,-0.6395
1.29830e-08,-0.6649
1.30063e-08,-0.6836
1.30295e-08,-0.6872
1.30528e-08,-0.6755
1.30761e-08,-0.6571
1.30993e-08,-0.6405
1.31226e-08,-0.6239
1.31459e-08,-0.6012
1.31691e-08,-0.5760
1.31924e-08,-0.5603
1.32157e-08,-0.5580
1.32389e-08,-0.5655
1.32622e-08,-0.5794
1.32855e-08,-0.5706
1.33087e-08,-0.5083
1.33320e-08,-0.2397
1.33553e-08,0.0673
1.33785e-08,0.2801
1.34018e-08,0.4177
1.34251e-08,0.5010
1.34483e-08,0.5343
1.34716e-08,0.5403
1.34949e-08,0.5516
1.35181e-08,0.5734
1.35414e-08,0.5968
1.35647e-08,0.6175
1.35879e-08,0.6415
1.36112e-08,0.6683
1.36345e-08,0.6868
1.36577e-08,0.6878
1.36810e-08,0.6739
1.37043e-08,0.6556
1.37275e-08,0.6404
1.37508e-08,0.6238
1.37741e-08,0.5995
1.37973e-08,0.5744
1.38206e-08,0.5608
1.38439e-08,0.5607
1.38671e-08,0.5685
1.38904e-08,0.5806
1.39137e-08,0.5647
1.39369e-08,0.4934
1.39602e-08,0.1904
1.39835e-08,-0.0996
1.40067e-08,-0.2982
1.40300e-08,-0.4320
1.40533e-08,-0.5036
1.40765e-08,-0.5337
1.40998e-08,-0.5417
1.41231e-08,-0.5545
1.41463e-08,-0.5757
1.41696e-08,-0.5988
1.41929e-08,-0.6215
1.42161e-08,-0.6463
1.42394e-08,-0.6708
1.42627e-08,-0.6863
1.42859e-08,-0.6858
1.43092e-08,-0.6714
1.43325e-08,-0.6527
1.43557e-08,-0.6363
1.43790e-08,-0.6187
1.44023e-08,-0.5946
1.44255e-08,-0.5708
1.44488e-08,-0.5582
1.44721e-08,-0.5587
1.44953e-08,-0.5683
1.45186e-08,-0.5811
1.45419e-08,-0.5605
1.45651e-08,-0.4547
1.45884e-08,-0.1415
1.46117e-08,0.1387
1.46349e-08,0.3223
1.46582e-08,0.4409
1.46815e-08,0.5109
1.47047e-08,0.5344
1.47280e-08,0.5404
1.47513e-08,0.5571
1.47745e-08,0.5807
1.47978e-08,0.6030
1.48211e-08,0.6235
1.48443e-08,0.6491
1.48676e-08,0.6749
1.48909e-08,0.6886
1.49141e-08,0.6844
1.49374e-08,0.6680
1.49607e-08,0.6508
1.49839e-08,0.6363
1.50072e-08,0.6177
1.50305e-08,0.5916
1.50537e-08,0.5690
1.50770e-08,0.5601
1.51003e-08,0.5629
1.51236e-08,0.5719
1.51468e-08,0.5828
1.51701e-08,0.5564
1.51934e-08,0.4294
1.52166e-08,0.1074
1.52399e-08,-0.1776
1.52632e-08,-0.3420
1.52864e-08,-0.4557
1.53097e-08,-0.5176
1.53330e-08,-0.5392
1.53562e-08,-0.5450
1.53795e-08,-0.5593
1.54028e-08,-0.5819
1.54260e-08,-0.6055
1.54493e-08,-0.6282
1.54726e-08,-0.6533
1.54958e-08,-0.6766
1.55191e-08,-0.6884
1.55424e-08,-0.6834
1.55656e-08,-0.6664
1.55889e-08,-0.6478
1.56122e-08,-0.6318
1.56354e-08,-0.6129
1.56587e-08,-0.5876
1.56820e-08,-0.5656
1.57052e-08,-0.5566
1.57285e-08,-0.5604
1.57518e-08,-0.5720
1.57750e-08,-0.5800
1.57983e-08,-0.5466
1.58216e-08,-0.3887
1.58448e-08,-0.0586
1.58681e-08,0.1897
1.58914e-08,0.3541
1.59146e-08,0.4681
1.59379e-08,0.5203
1.59612e-08,0.5352
1.59844e-08,0.5439
1.60077e-08,0.5630
1.60310e-08,0.5865
1.60542e-08,0.6080
1.60775e-08,0.6299
1.61008e-08,0.6565
1.61240e-08,0.6798
1.61473e-08,0.6889
1.61706e-08,0.6807
1.61938e-08,0.6633
1.62171e-08,0.6470
1.62404e-08,0.6320
1.62636e-08,0.6112
1.62869e-08,0.5848
1.63102e-08,0.5657
1.63334e-08,0.5601
1.63567e-08,0.5648
1.63800e-08,0.5751
1.64032e-08,0.5776
1.64265e-08,0.5362
1.64498e-08,0.3416
1.64730e-08,0.0021
1.64963e-08,-0.2284
1.65196e-08,-0.3835
1.65428e-08,-0.4768
1.65661e-08,-0.5269
1.65894e-08,-0.5391
1.66126e-08,-0.5470
1.66359e-08,-0.5654
1.66592e-08,-0.5894
1.66824e-08,-0.6121
1.67057e-08,-0.6354
1.67290e-08,-0.6610
1.67522e-08,-0.6820
1.67755e-08,-0.6888
1.67988e-08,-0.6789
1.68220e-08,-0.6602
1.68453e-08,-0.6428
1.68686e-08,-0.6270
1.68918e-08,-0.6057
1.69151e-08,-0.5796
1.69384e-08,-0.5611
1.69616e-08,-0.5568
1.69849e-08,-0.5636
1.70082e-08,-0.5766
1.70314e-08,-0.5762
1.70547e-08,-0.5289
1.70780e-08,-0.3004
1.71012e-08,0.0164
1.71245e-08,0.2533
1.71478e-08,0.3961
1.71710e-08,0.4881
1.71943e-08,0.5307
1.72176e-08,0.5389
1.72408e-08,0.5488
1.72641e-08,0.5691
1.72874e-08,0.5925
1.73106e-08,0.6135
1.73339e-08,0.6369
1.73572e-08,0.6638
1.73804e-08,0.6844
1.74037e-08,0.6886
1.74270e-08,0.6767
1.74502e-08,0.6586
1.74735e-08,0.6430
1.74968e-08,0.6272
1.75201e-08,0.6042
1.75433e-08,0.5783
1.75666e-08,0.5624
1.75899e-08,0.5600
1.76131e-08,0.5667
1.76364e-08,0.5786
1.76597e-08,0.5699
1.76829e-08,0.5034
1.77062e-08,0.2439
1.77295e-08,-0.0656
1.77527e-08,-0.2693
1.77760e-08,-0.4081
1.77993e-08,-0.4938
1.78225e-08,-0.5301
1.78458e-08,-0.5392
1.78691e-08,-0.5514
1.78923e-08,-0.5722
1.79156e-08,-0.5955
1.79389e-08,-0.6178
1.79621e-08,-0.6422
1.79854e-08,-0.6675
1.80087e-08,-0.6850
1.80319e-08,-0.6868
1.80552e-08,-0.6738
1.80785e-08,-0.6553
1.81017e-08,-0.6389
1.81250e-08,-0.6220
1.81483e-08,-0.5985
1.81715e-08,-0.5737
1.81948e-08,-0.5594
1.82181e-08,-0.5584
1.82413e-08,-0.5667
1.82646e-08,-0.5813
1.82879e-08,-0.5678
1.83111e-08,-0.4963
1.83344e-08,-0.2052
1.83577e-08,0.0967
1.83809e-08,0.2954
1.84042e-08,0.4297
1.84275e-08,0.5059
1.84507e-08,0.5352
1.84740e-08,0.5409
1.84973e-08,0.5534
1.85205e-08,0.5759
1.85438e-08,0.5988
1.85671e-08,0.6196
1.85903e-08,0.6441
1.86136e-08,0.6706
1.86369e-08,0.6876
1.86601e-08,0.6869
1.86834e-08,0.6720
1.87067e-08,0.6539
1.87299e-08,0.6388
1.87532e-08,0.6217
1.87765e-08,0.5968
1.87997e-08,0.5724
1.88230e-08,0.5602
1.88463e-08,0.5611
1.88695e-08,0.5694
1.88928e-08,0.5804
1.89161e-08,0.5611
1.89393e-08,0.4683
1.89626e-08,0.1565
1.89859e-08,-0.1203
1.90091e-08,-0.3142
1.90324e-08,-0.4393
1.90557e-08,-0.5074
1.90789e-08,-0.5347
1.91022e-08,-0.5424
1.91255e-08,-0.5566
1.91487e-08,-0.5781
1.91720e-08,-0.6012
1.91953e-08,-0.6239
1.92185e-08,-0.6490
1.92418e-08,-0.6730
1.92651e-08,-0.6870
1.92883e-08,-0.6848
1.93116e-08,-0.6695
1.93349e-08,-0.6510
1.93581e-08,-0.6347
1.93814e-08,-0.6166
1.94047e-08,-0.5920
1.94279e-08,-0.5691
1.94512e-08,-0.5579
1.94745e-08,-0.5595
1.94977e-08,-0.5697
1.95210e-08,-0.5810
1.95443e-08,-0.5566
1.95675e-08,-0.4328
1.95908e-08,-0.1062
1.96141e-08,0.1632
1.96373e-08,0.3373
1.96606e-08,0.4503
1.96839e-08,0.5155
1.97071e-08,0.5353
1.97304e-08,0.5415
1.97537e-08,0.5591
1.97769e-08,0.5830
1.98002e-08,0.6051
1.98235e-08,0.6260
1.98468e-08,0.6521
1.98700e-08,0.6771
1.98933e-08,0.6891
1.99166e-08,0.6832
1.99398e-08,0.6661
1.99631e-08,0.6491
1.99864e-08,0.6345
2.00096e-08,0.6151
2.00329e-08,0.5887
2.00562e-08,0.5672
2.00794e-08,0.5597
2.01027e-08,0.5635
2.01260e-08,0.5730
2.01492e-08,0.5814
2.01725e-08,0.5499
2.01958e-08,0.3981
2.02190e-08,0.0710
2.02423e-08,-0.2000
2.02656e-08,-0.3573
2.02888e-08,-0.4683
2.03121e-08,-0.5225
2.03354e-08,-0.5398
2.03586e-08,-0.5458
2.03819e-08,-0.5615
2.04052e-08,-0.5847
2.04284e-08,-0.6081
2.04517e-08,-0.6311
2.04750e-08,-0.6563
2.04982e-08,-0.6789
2.05215e-08,-0.6890
2.05448e-08,-0.6821
2.05680e-08,-0.6642
2.05913e-08,-0.6458
2.06146e-08,-0.6301
2.06378e-08,-0.6104
2.06611e-08,-0.5846
2.06844e-08,-0.5637
2.07076e-08,-0.5563
2.07309e-08,-0.5615
2.07542e-08,-0.5737
2.07774e-08,-0.5787
2.08007e-08,-0.5399
2.08240e-08,-0.3554
2.08472e-08,-0.0243
2.08705e-08,0.2085
2.08938e-08,0.3688
2.09170e-08,0.4745
2.09403e-08,0.5227
2.09636e-08,0.5355
2.09868e-08,0.5453
2.10101e-08,0.5654
2.10334e-08,0.5888
2.10566e-08,0.6100
2.10799e-08,0.6324
2.11032e-08,0.6592
2.11264e-08,0.6815
2.11497e-08,0.6886
2.11730e-08,0.6789
2.11962e-08,0.6612
2.12195e-08,0.6454
2.12428e-08,0.6302
2.12660e-08,0.6084
2.12893e-08,0.5821
2.13126e-08,0.5644
2.13358e-08,0.5602
2.13591e-08,0.5657
2.13824e-08,0.5765
2.14056e-08,0.5750
2.14289e-08,0.5329
2.14522e-08,0.3075
2.14754e-08,-0.0228
2.14987e-08,-0.2495
2.15220e-08,-0.3963
2.15452e-08,-0.4828
2.15685e-08,-0.5304
2.15918e-08,-0.5400
2.16150e-08,-0.5487
2.16383e-08,-0.5678
2.16616e-08,-0.5917
2.16848e-08,-0.6143
2.17081e-08,-0.6379
2.17314e-08,-0.6634
2.17546e-08,-0.6834
2.17779e-08,-0.6885
2.18012e-08,-0.6773
2.18244e-08,-0.6585
2.18477e-08,-0.6414
2.18710e-08,-0.6254
2.18942e-08,-0.6033
2.19175e-08,-0.5774
2.19408e-08,-0.5602
2.19640e-08,-0.5571
2.19873e-08,-0.5646
2.20106e-08,-0.5782
2.20338e-08,-0.5731
2.20571e-08,-0.5119
2.20804e-08,-0.2645
2.21037e-08,0.0413
2.21269e-08,0.2673
2.21502e-08,0.4055
2.21735e-08,0.4941
2.21967e-08,0.5316
2.22200e-08,0.5391
2.22433e-08,0.5504
2.22665e-08,0.5715
2.22898e-08,0.5947
2.23131e-08,0.6155
2.23363e-08,0.6394
2.23596e-08,0.6663
2.23829e-08,0.6855
2.24061e-08,0.6879
2.24294e-08,0.6749
2.24527e-08,0.6568
2.24759e-08,0.6415
2.24992e-08,0.6252
2.25225e-08,0.6014
2.25457e-08,0.5761
2.25690e-08,0.5616
2.25923e-08,0.5605
2.26155e-08,0.5676
2.26388e-08,0.5802
2.26621e-08,0.5666
2.26853e-08,0.4921
2.27086e-08,0.2071
2.27319e-08,-0.0948
2.27551e-08,-0.2855
2.27784e-08,-0.4205
2.28017e-08,-0.4998
2.28249e-08,-0.5318
2.28482e-08,-0.5401
2.28715e-08,-0.5532
2.28947e-08,-0.5748
2.29180e-08,-0.5981
2.29413e-08,-0.6202
2.29645e-08,-0.6450
2.29878e-08,-0.6700
2.30111e-08,-0.6861
2.30343e-08,-0.6862
2.30576e-08,-0.6720
2.30809e-08,-0.6534
2.31041e-08,-0.6373
2.31274e-08,-0.6199
2.31507e-08,-0.5958
2.31739e-08,-0.5715
2.31972e-08,-0.5586
2.32205e-08,-0.5589
2.32437e-08,-0.5680
2.32670e-08,-0.5821
2.32903e-08,-0.5644
2.33135e-08,-0.4767
2.33368e-08,-0.1730
2.33601e-08,0.1171
2.33833e-08,0.3116
2.34066e-08,0.4387
2.34299e-08,0.5102
2.34531e-08,0.5364
2.34764e-08,0.5416
2.34997e-08,0.5555
2.35229e-08,0.5782
2.35462e-08,0.6009
2.35695e-08,0.6218
2.35927e-08,0.6467
2.36160e-08,0.6729
2.36393e-08,0.6882
2.36625e-08,0.6858
2.36858e-08,0.6701
2.37091e-08,0.6522
2.37323e-08,0.6373
2.37556e-08,0.6195
2.37789e-08,0.5941
2.38021e-08,0.5705
2.38254e-08,0.5597
2.38487e-08,0.5616
2.38719e-08,0.5704
2.38952e-08,0.5799
2.39185e-08,0.5567
2.39417e-08,0.4409
2.39650e-08,0.1211
2.39883e-08,-0.1433
2.40115e-08,-0.3279
2.40348e-08,-0.4473
2.40581e-08,-0.5117
