.HEADER
..NAMES
Time,V U1.F1
4.4673e-09,1.2149
4.4905e-09,1.2204
4.5138e-09,1.2227
4.5371e-09,1.2219
4.5603e-09,1.2189
4.5836e-09,1.2169
4.6069e-09,1.2189
4.6301e-09,1.2243
4.6534e-09,1.2315
4.6767e-09,1.2399
4.6999e-09,1.2491
4.7232e-09,1.2563
4.7465e-09,1.2581
4.7697e-09,1.2532
4.7930e-09,1.2419
4.8163e-09,1.2247
4.8395e-09,1.2028
4.8628e-09,1.1795
4.8861e-09,1.1593
4.9093e-09,1.1448
4.9326e-09,1.1362
4.9559e-09,1.1332
4.9791e-09,1.1359
5.0024e-09,1.1428
5.0257e-09,1.1513
5.0489e-09,1.1601
5.0722e-09,1.1694
5.0955e-09,1.1792
5.1187e-09,1.1881
5.1420e-09,1.1943
5.1653e-09,1.1979
5.1885e-09,1.1991
5.2118e-09,1.1979
5.2351e-09,1.1940
5.2583e-09,1.1890
5.2816e-09,1.1850
5.3049e-09,1.1833
5.3281e-09,1.1843
5.3514e-09,1.1883
5.3747e-09,1.1955
5.3979e-09,1.2050
5.4212e-09,1.2146
5.4445e-09,1.2224
5.4677e-09,1.2090
5.4910e-09,1.1631
5.5143e-09,1.0365
5.5375e-09,0.8613
5.5608e-09,0.7354
5.5841e-09,0.6448
5.6073e-09,0.5833
5.6306e-09,0.5503
5.6539e-09,0.5401
5.6771e-09,0.5354
5.7004e-09,0.5306
5.7237e-09,0.5292
5.7469e-09,0.5309
5.7702e-09,0.5295
5.7935e-09,0.5239
5.8168e-09,0.5190
5.8400e-09,0.5187
5.8633e-09,0.5188
5.8866e-09,0.5181
5.9098e-09,0.5193
5.9331e-09,0.5243
5.9564e-09,0.5296
5.9796e-09,0.5306
6.0029e-09,0.5277
6.0262e-09,0.5207
6.0494e-09,0.5043
6.0727e-09,0.4736
6.0960e-09,0.4309
6.1192e-09,0.4063
6.1425e-09,0.4617
6.1658e-09,0.5836
6.1890e-09,0.6564
6.2123e-09,0.6960
6.2356e-09,0.7076
6.2588e-09,0.6926
6.2821e-09,0.6588
6.3054e-09,0.6258
6.3286e-09,0.6064
6.3519e-09,0.5917
6.3752e-09,0.5763
6.3984e-09,0.5706
6.4217e-09,0.5780
6.4450e-09,0.5879
6.4682e-09,0.5902
6.4915e-09,0.5886
6.5148e-09,0.5878
6.5380e-09,0.5831
6.5613e-09,0.5694
6.5846e-09,0.5532
6.6078e-09,0.5460
6.6311e-09,0.5502
6.6544e-09,0.5638
6.6776e-09,0.5934
6.7009e-09,0.6468
6.7242e-09,0.7212
6.7474e-09,0.8046
6.7707e-09,0.8907
6.7940e-09,0.9775
6.8172e-09,1.0580
6.8405e-09,1.1218
6.8638e-09,1.1666
6.8870e-09,1.1988
6.9103e-09,1.2224
6.9336e-09,1.2349
6.9568e-09,1.2363
6.9801e-09,1.2330
7.0034e-09,1.2306
7.0266e-09,1.2280
7.0499e-09,1.2236
7.0732e-09,1.2212
7.0964e-09,1.2248
7.1197e-09,1.2328
7.1430e-09,1.2403
7.1662e-09,1.2459
7.1895e-09,1.2505
7.2128e-09,1.2522
7.2360e-09,1.2464
7.2593e-09,1.2325
7.2826e-09,1.2134
7.3058e-09,1.1915
7.3291e-09,1.1669
7.3524e-09,1.1098
7.3756e-09,1.0266
7.3989e-09,0.8543
7.4222e-09,0.7000
7.4454e-09,0.5951
7.4687e-09,0.5265
7.4920e-09,0.4939
7.5152e-09,0.4916
7.5385e-09,0.5020
7.5618e-09,0.5124
7.5850e-09,0.5222
7.6083e-09,0.5328
7.6316e-09,0.5376
7.6548e-09,0.5322
7.6781e-09,0.5209
7.7014e-09,0.5111
7.7246e-09,0.5036
7.7479e-09,0.4963
7.7712e-09,0.4940
7.7944e-09,0.5009
7.8177e-09,0.5153
7.8410e-09,0.5306
7.8642e-09,0.5432
7.8875e-09,0.5524
7.9108e-09,0.5525
7.9340e-09,0.5350
7.9573e-09,0.4965
7.9806e-09,0.4501
8.0038e-09,0.4425
8.0271e-09,0.5343
8.0504e-09,0.6264
8.0736e-09,0.6708
8.0969e-09,0.6936
8.1202e-09,0.6887
8.1435e-09,0.6571
8.1667e-09,0.6196
8.1900e-09,0.5934
8.2133e-09,0.5802
8.2365e-09,0.5698
8.2598e-09,0.5647
8.2831e-09,0.5734
8.3063e-09,0.5899
8.3296e-09,0.6005
8.3529e-09,0.6004
8.3761e-09,0.5962
8.3994e-09,0.5890
8.4227e-09,0.5729
8.4459e-09,0.5492
8.4692e-09,0.5308
8.4925e-09,0.5266
8.5157e-09,0.5351
8.5390e-09,0.5579
8.5623e-09,0.6032
8.5855e-09,0.6659
8.6088e-09,0.7199
8.6321e-09,0.7093
8.6553e-09,0.6301
8.6786e-09,0.5722
8.7019e-09,0.5470
8.7251e-09,0.5311
8.7484e-09,0.5327
8.7717e-09,0.5510
8.7949e-09,0.5686
8.8182e-09,0.5720
8.8415e-09,0.5670
8.8647e-09,0.5633
8.8880e-09,0.5586
8.9113e-09,0.5476
8.9345e-09,0.5357
8.9578e-09,0.5337
8.9811e-09,0.5412
9.0043e-09,0.5506
9.0276e-09,0.5603
9.0509e-09,0.5731
9.0741e-09,0.5863
9.0974e-09,0.5902
9.1207e-09,0.5798
9.1439e-09,0.5575
9.1672e-09,0.5227
9.1905e-09,0.4709
9.2137e-09,0.4024
9.2370e-09,0.3267
9.2603e-09,0.2517
9.2835e-09,0.1788
9.3068e-09,0.1111
9.3301e-09,0.0558
9.3533e-09,0.0173
9.3766e-09,-0.0082
9.3999e-09,-0.0266
9.4231e-09,-0.0378
9.4464e-09,-0.0403
9.4697e-09,-0.0383
9.4929e-09,-0.0382
9.5162e-09,-0.0411
9.5395e-09,-0.0442
9.5627e-09,-0.0477
9.5860e-09,-0.0548
9.6093e-09,-0.0650
9.6325e-09,-0.0738
9.6558e-09,-0.0781
9.6791e-09,-0.0788
9.7023e-09,-0.0764
9.7256e-09,-0.0683
9.7489e-09,-0.0532
9.7721e-09,-0.0331
9.7954e-09,-0.0113
9.8187e-09,0.0107
9.8419e-09,0.0318
9.8652e-09,0.0655
9.8885e-09,0.1397
9.9117e-09,0.2882
9.9350e-09,0.4387
9.9583e-09,0.5466
9.9815e-09,0.6205
1.00048e-08,0.6618
1.00281e-08,0.6694
1.00513e-08,0.6623
1.00746e-08,0.6541
1.00979e-08,0.6482
1.01211e-08,0.6422
1.01444e-08,0.6417
1.01677e-08,0.6499
1.01909e-08,0.6626
1.02142e-08,0.6731
1.02375e-08,0.6797
1.02607e-08,0.6836
1.02840e-08,0.6822
1.03073e-08,0.6717
1.03305e-08,0.6538
1.03538e-08,0.6356
1.03771e-08,0.6214
1.04003e-08,0.6110
1.04236e-08,0.6100
1.04469e-08,0.6266
1.04702e-08,0.6447
1.04934e-08,0.6547
1.05167e-08,0.5869
1.05400e-08,0.5016
1.05632e-08,0.4571
1.05865e-08,0.4376
1.06098e-08,0.4391
1.06330e-08,0.4620
1.06563e-08,0.4970
1.06796e-08,0.5257
1.07028e-08,0.5419
1.07261e-08,0.5509
1.07494e-08,0.5554
1.07726e-08,0.5521
1.07959e-08,0.5413
1.08192e-08,0.5311
1.08424e-08,0.5286
1.08657e-08,0.5318
1.08890e-08,0.5389
1.09122e-08,0.5515
1.09355e-08,0.5700
1.09588e-08,0.5885
1.09820e-08,0.5985
1.10053e-08,0.5972
1.10286e-08,0.5828
1.10518e-08,0.5501
1.10751e-08,0.4953
1.10984e-08,0.4259
1.11216e-08,0.3798
1.11449e-08,0.4209
1.11682e-08,0.5184
1.11914e-08,0.5736
1.12147e-08,0.6046
1.12380e-08,0.6179
1.12612e-08,0.6086
1.12845e-08,0.5854
1.13078e-08,0.5667
1.13310e-08,0.5622
1.13543e-08,0.5620
1.13776e-08,0.5598
1.14008e-08,0.5645
1.14241e-08,0.5775
1.14474e-08,0.5875
1.14706e-08,0.5857
1.14939e-08,0.5774
1.15172e-08,0.5692
1.15404e-08,0.5580
1.15637e-08,0.5412
1.15870e-08,0.5274
1.16102e-08,0.5277
1.16335e-08,0.5433
1.16568e-08,0.5708
1.16800e-08,0.6148
1.17033e-08,0.6786
1.17266e-08,0.7305
1.17498e-08,0.7505
1.17731e-08,0.6678
1.17964e-08,0.5911
1.18196e-08,0.5520
1.18429e-08,0.5247
1.18662e-08,0.5145
1.18894e-08,0.5254
1.19127e-08,0.5435
1.19360e-08,0.5527
1.19592e-08,0.5519
1.19825e-08,0.5516
1.20058e-08,0.5529
1.20290e-08,0.5491
1.20523e-08,0.5405
1.20756e-08,0.5367
1.20988e-08,0.5420
1.21221e-08,0.5498
1.21454e-08,0.5564
1.21686e-08,0.5641
1.21919e-08,0.5739
1.22152e-08,0.5787
1.22384e-08,0.5715
1.22617e-08,0.5533
1.22850e-08,0.5246
1.23082e-08,0.4818
1.23315e-08,0.4222
1.23548e-08,0.3518
1.23780e-08,0.2793
1.24013e-08,0.2079
1.24246e-08,0.1393
1.24478e-08,0.0797
1.24711e-08,0.0353
1.24944e-08,0.0050
1.25176e-08,-0.0172
1.25409e-08,-0.0332
1.25642e-08,-0.0409
1.25874e-08,-0.0421
1.26107e-08,-0.0427
1.26340e-08,-0.0456
1.26572e-08,-0.0487
1.26805e-08,-0.0506
1.27038e-08,-0.0543
1.27270e-08,-0.0615
1.27503e-08,-0.0692
1.27736e-08,-0.0735
1.27968e-08,-0.0746
1.28201e-08,-0.0735
1.28434e-08,-0.0686
1.28667e-08,-0.0573
1.28899e-08,-0.0403
1.29132e-08,-0.0204
1.29365e-08,0.0004
1.29597e-08,0.0212
1.29830e-08,0.0396
1.30063e-08,0.0522
1.30295e-08,0.0580
1.30528e-08,0.0588
1.30761e-08,0.0558
1.30993e-08,0.0495
1.31226e-08,0.0412
1.31459e-08,0.0333
1.31691e-08,0.0271
1.31924e-08,0.0217
1.32157e-08,0.0169
1.32389e-08,0.0141
1.32622e-08,0.0141
1.32855e-08,0.0158
1.33087e-08,0.0175
1.33320e-08,0.0194
1.33553e-08,0.0216
1.33785e-08,0.0229
1.34018e-08,0.0215
1.34251e-08,0.0172
1.34483e-08,0.0114
1.34716e-08,0.0044
1.34949e-08,-0.0038
1.35181e-08,-0.0122
1.35414e-08,-0.0188
1.35647e-08,-0.0222
1.35879e-08,-0.0226
1.36112e-08,-0.0100
1.36345e-08,0.0361
1.36577e-08,0.1655
1.36810e-08,0.3194
1.37043e-08,0.4466
1.37275e-08,0.5356
1.37508e-08,0.5984
1.37741e-08,0.6303
1.37973e-08,0.6369
1.38206e-08,0.6371
1.38439e-08,0.6369
1.38671e-08,0.6328
1.38904e-08,0.6273
1.39137e-08,0.6274
1.39369e-08,0.6340
1.39602e-08,0.6415
1.39835e-08,0.6464
1.40067e-08,0.6515
1.40300e-08,0.6574
1.40533e-08,0.6594
1.40765e-08,0.6550
1.40998e-08,0.6486
1.41231e-08,0.6454
1.41463e-08,0.6443
1.41696e-08,0.6464
1.41929e-08,0.6583
1.42161e-08,0.6860
1.42394e-08,0.7293
1.42627e-08,0.7840
1.42859e-08,0.8479
1.43092e-08,0.9184
1.43325e-08,0.9882
1.43557e-08,1.0492
1.43790e-08,1.0991
1.44023e-08,1.1399
1.44255e-08,1.1722
1.44488e-08,1.1941
1.44721e-08,1.2068
1.44953e-08,1.2144
1.45186e-08,1.2193
1.45419e-08,1.2208
1.45651e-08,1.2193
1.45884e-08,1.2182
1.46117e-08,1.2201
1.46349e-08,1.2240
1.46582e-08,1.2285
1.46815e-08,1.2338
1.47047e-08,1.2401
1.47280e-08,1.2451
1.47513e-08,1.2458
1.47745e-08,1.2412
1.47978e-08,1.2318
1.48211e-08,1.2178
1.48443e-08,1.1996
1.48676e-08,1.1800
1.48909e-08,1.1628
1.49141e-08,1.1503
1.49374e-08,1.1427
1.49607e-08,1.1400
1.49839e-08,1.1421
1.50072e-08,1.1478
1.50305e-08,1.1549
1.50537e-08,1.1622
1.50770e-08,1.1700
1.51003e-08,1.1783
1.51236e-08,1.1858
1.51468e-08,1.1912
1.51701e-08,1.1948
1.51934e-08,1.1968
1.52166e-08,1.1968
1.52399e-08,1.1945
1.52632e-08,1.1911
1.52864e-08,1.1885
1.53097e-08,1.1874
1.53330e-08,1.1882
1.53562e-08,1.1912
1.53795e-08,1.1968
1.54028e-08,1.2046
1.54260e-08,1.2125
1.54493e-08,1.2190
1.54726e-08,1.1966
1.54958e-08,1.1420
1.55191e-08,0.9934
1.55424e-08,0.8323
1.55656e-08,0.7130
1.55889e-08,0.6289
1.56122e-08,0.5741
1.56354e-08,0.5477
1.56587e-08,0.5403
1.56820e-08,0.5362
1.57052e-08,0.5319
1.57285e-08,0.5313
1.57518e-08,0.5320
1.57750e-08,0.5287
1.57983e-08,0.5216
1.58216e-08,0.5164
1.58448e-08,0.5160
1.58681e-08,0.5157
1.58914e-08,0.5157
1.59146e-08,0.5186
1.59379e-08,0.5251
1.59612e-08,0.5310
1.59844e-08,0.5319
1.60077e-08,0.5287
1.60310e-08,0.5201
1.60542e-08,0.5006
1.60775e-08,0.4660
1.61008e-08,0.4182
1.61240e-08,0.3617
1.61473e-08,0.2983
1.61706e-08,0.2303
1.61938e-08,0.1650
1.62171e-08,0.1094
1.62404e-08,0.0650
1.62636e-08,0.0292
1.62869e-08,0.0015
1.63102e-08,-0.0168
1.63334e-08,-0.0273
1.63567e-08,-0.0344
1.63800e-08,-0.0401
1.64032e-08,-0.0435
1.64265e-08,-0.0446
1.64498e-08,-0.0463
1.64730e-08,-0.0502
1.64963e-08,-0.0550
1.65196e-08,-0.0592
1.65428e-08,-0.0629
1.65661e-08,-0.0667
1.65894e-08,-0.0685
1.66126e-08,-0.0659
1.66359e-08,-0.0583
1.66592e-08,-0.0464
1.66824e-08,-0.0304
1.67057e-08,-0.0110
1.67290e-08,0.0148
1.67522e-08,0.0641
1.67755e-08,0.1859
1.67988e-08,0.3586
1.68220e-08,0.4937
1.68453e-08,0.5845
1.68686e-08,0.6500
1.68918e-08,0.6766
1.69151e-08,0.6774
1.69384e-08,0.6698
1.69616e-08,0.6627
1.69849e-08,0.6548
1.70082e-08,0.6470
1.70314e-08,0.6457
1.70547e-08,0.6522
1.70780e-08,0.6616
1.71012e-08,0.6686
1.71245e-08,0.6745
1.71478e-08,0.6791
1.71710e-08,0.6782
1.71943e-08,0.6687
1.72176e-08,0.6545
1.72408e-08,0.6416
1.72641e-08,0.6306
1.72874e-08,0.6235
1.73106e-08,0.6279
1.73339e-08,0.6510
1.73572e-08,0.6937
1.73804e-08,0.7516
1.74037e-08,0.8211
1.74270e-08,0.8985
1.74502e-08,0.9759
1.74735e-08,1.0442
1.74968e-08,1.0994
1.75201e-08,1.1435
1.75433e-08,1.1777
1.75666e-08,1.2007
1.75899e-08,1.2132
1.76131e-08,1.2191
1.76364e-08,1.2218
1.76597e-08,1.2215
1.76829e-08,1.2187
1.77062e-08,1.2166
1.77295e-08,1.2182
1.77527e-08,1.2233
1.77760e-08,1.2303
1.77993e-08,1.2386
1.78225e-08,1.2478
1.78458e-08,1.2553
1.78691e-08,1.2578
1.78923e-08,1.2535
1.79156e-08,1.2429
1.79389e-08,1.2262
1.79621e-08,1.2047
1.79854e-08,1.1813
1.80087e-08,1.1606
1.80319e-08,1.1455
1.80552e-08,1.1363
1.80785e-08,1.1328
1.81017e-08,1.1351
1.81250e-08,1.1417
1.81483e-08,1.1501
1.81715e-08,1.1589
1.81948e-08,1.1681
1.82181e-08,1.1779
1.82413e-08,1.1868
1.82646e-08,1.1933
1.82879e-08,1.1971
1.83111e-08,1.1986
1.83344e-08,1.1976
1.83577e-08,1.1940
1.83809e-08,1.1890
1.84042e-08,1.1849
1.84275e-08,1.1829
1.84507e-08,1.1836
1.84740e-08,1.1873
1.84973e-08,1.1942
1.85205e-08,1.2035
1.85438e-08,1.2133
1.85671e-08,1.2214
1.85903e-08,1.2124
1.86136e-08,1.1680
1.86369e-08,1.0543
1.86601e-08,0.8808
1.86834e-08,0.7471
1.87067e-08,0.6521
1.87299e-08,0.5874
1.87532e-08,0.5520
1.87765e-08,0.5404
1.87997e-08,0.5355
1.88230e-08,0.5306
1.88463e-08,0.5288
1.88695e-08,0.5304
1.88928e-08,0.5294
1.89161e-08,0.5240
1.89393e-08,0.5188
1.89626e-08,0.5182
1.89859e-08,0.5184
1.90091e-08,0.5177
1.90324e-08,0.5186
1.90557e-08,0.5232
1.90789e-08,0.5287
1.91022e-08,0.5302
1.91255e-08,0.5277
1.91487e-08,0.5213
1.91720e-08,0.5061
1.91953e-08,0.4769
1.92185e-08,0.4344
1.92418e-08,0.4038
1.92651e-08,0.4528
1.92883e-08,0.5703
1.93116e-08,0.6514
1.93349e-08,0.6909
1.93581e-08,0.7068
1.93814e-08,0.6951
1.94047e-08,0.6619
1.94279e-08,0.6282
1.94512e-08,0.6075
1.94745e-08,0.5928
1.94977e-08,0.5771
1.95210e-08,0.5700
1.95443e-08,0.5765
1.95675e-08,0.5866
1.95908e-08,0.5898
1.96141e-08,0.5882
1.96373e-08,0.5874
1.96606e-08,0.5835
1.96839e-08,0.5706
1.97071e-08,0.5541
1.97304e-08,0.5456
1.97537e-08,0.5489
1.97769e-08,0.5613
1.98002e-08,0.5888
1.98235e-08,0.6397
1.98468e-08,0.6904
1.98700e-08,0.7214
1.98933e-08,0.6649
1.99166e-08,0.5877
1.99398e-08,0.5473
1.99631e-08,0.5263
1.99864e-08,0.5190
2.00096e-08,0.5313
2.00329e-08,0.5550
2.00562e-08,0.5707
2.00794e-08,0.5733
2.01027e-08,0.5721
2.01260e-08,0.5709
2.01492e-08,0.5639
2.01725e-08,0.5496
2.01958e-08,0.5378
2.02190e-08,0.5368
2.02423e-08,0.5418
2.02656e-08,0.5483
2.02888e-08,0.5578
2.03121e-08,0.5720
2.03354e-08,0.5840
2.03586e-08,0.5844
2.03819e-08,0.5717
2.04052e-08,0.5467
2.04284e-08,0.5063
2.04517e-08,0.4468
2.04750e-08,0.3734
2.04982e-08,0.2964
2.05215e-08,0.2210
2.05448e-08,0.1486
2.05680e-08,0.0845
2.05913e-08,0.0355
2.06146e-08,0.0022
2.06378e-08,-0.0213
2.06611e-08,-0.0380
2.06844e-08,-0.0458
2.07076e-08,-0.0454
2.07309e-08,-0.0425
2.07542e-08,-0.0419
2.07774e-08,-0.0427
2.08007e-08,-0.0434
2.08240e-08,-0.0467
2.08472e-08,-0.0551
2.08705e-08,-0.0658
2.08938e-08,-0.0740
2.09170e-08,-0.0783
2.09403e-08,-0.0794
2.09636e-08,-0.0761
2.09868e-08,-0.0654
2.10101e-08,-0.0476
2.10334e-08,-0.0260
2.10566e-08,-0.0033
2.10799e-08,0.0193
2.11032e-08,0.0446
2.11264e-08,0.0918
2.11497e-08,0.2041
2.11730e-08,0.3744
2.11962e-08,0.4970
2.12195e-08,0.5901
2.12428e-08,0.6502
2.12660e-08,0.6711
2.12893e-08,0.6691
2.13126e-08,0.6596
2.13358e-08,0.6512
2.13591e-08,0.6435
2.13824e-08,0.6379
2.14056e-08,0.6410
2.14289e-08,0.6526
2.14522e-08,0.6660
2.14754e-08,0.6754
2.14987e-08,0.6820
2.15220e-08,0.6851
2.15452e-08,0.6800
2.15685e-08,0.6650
2.15918e-08,0.6459
2.16150e-08,0.6292
2.16383e-08,0.6162
2.16616e-08,0.6087
2.16848e-08,0.6151
2.17081e-08,0.6419
2.17314e-08,0.6887
2.17546e-08,0.7499
2.17779e-08,0.8219
2.18012e-08,0.9013
2.18244e-08,0.9801
2.18477e-08,1.0489
2.18710e-08,1.1045
2.18942e-08,1.1487
2.19175e-08,1.1824
2.19408e-08,1.2036
2.19640e-08,1.2136
2.19873e-08,1.2169
2.20106e-08,1.2174
2.20338e-08,1.2157
2.20571e-08,1.2127
2.20804e-08,1.2120
2.21037e-08,1.2162
2.21269e-08,1.2241
2.21502e-08,1.2336
2.21735e-08,1.2435
2.21967e-08,1.2533
2.22200e-08,1.2601
2.22433e-08,1.2607
2.22665e-08,1.2544
2.22898e-08,1.2419
2.23131e-08,1.2238
2.23363e-08,1.2013
2.23596e-08,1.1777
2.23829e-08,1.1573
2.24061e-08,1.1424
2.24294e-08,1.1333
2.24527e-08,1.1300
2.24759e-08,1.1326
2.24992e-08,1.1401
2.25225e-08,1.1498
2.25457e-08,1.1600
2.25690e-08,1.1706
2.25923e-08,1.1813
2.26155e-08,1.1903
2.26388e-08,1.1959
2.26621e-08,1.1983
2.26853e-08,1.1981
2.27086e-08,1.1956
2.27319e-08,1.1910
2.27551e-08,1.1859
2.27784e-08,1.1823
2.28017e-08,1.1814
2.28249e-08,1.1834
2.28482e-08,1.1881
2.28715e-08,1.1957
2.28947e-08,1.2053
2.29180e-08,1.2149
2.29413e-08,1.2227
2.29645e-08,1.2277
2.29878e-08,1.2296
2.30111e-08,1.2281
2.30343e-08,1.2238
2.30576e-08,1.2181
2.30809e-08,1.2122
2.31041e-08,1.2064
2.31274e-08,1.2011
2.31507e-08,1.1966
2.31739e-08,1.1935
2.31972e-08,1.1917
2.32205e-08,1.1913
2.32437e-08,1.1924
2.32670e-08,1.1954
2.32903e-08,1.1993
2.33135e-08,1.2032
2.33368e-08,1.2063
2.33601e-08,1.2081
2.33833e-08,1.2083
2.34066e-08,1.2065
2.34299e-08,1.2031
2.34531e-08,1.1989
2.34764e-08,1.1948
2.34997e-08,1.1916
2.35229e-08,1.1896
2.35462e-08,1.1894
2.35695e-08,1.1910
2.35927e-08,1.1939
2.36160e-08,1.1972
2.36393e-08,1.2004
2.36625e-08,1.2031
2.36858e-08,1.2052
2.37091e-08,1.2066
2.37323e-08,1.2075
2.37556e-08,1.2078
2.37789e-08,1.2075
2.38021e-08,1.2065
2.38254e-08,1.2047
2.38487e-08,1.2024
2.38719e-08,1.2001
2.38952e-08,1.1981
2.39185e-08,1.1968
2.39417e-08,1.1967
2.39650e-08,1.1978
2.39883e-08,1.1996
2.40115e-08,1.2018
2.40348e-08,1.2040
2.40581e-08,1.2058
2.40813e-08,1.2067
2.41046e-08,1.2065
2.41279e-08,1.2055
2.41511e-08,1.2039
2.41744e-08,1.2022
2.41977e-08,1.2006
2.42209e-08,1.1764
2.42442e-08,1.1206
2.42675e-08,0.9863
2.42907e-08,0.8276
2.43140e-08,0.6983
2.43373e-08,0.6179
2.43605e-08,0.5638
2.43838e-08,0.5412
2.44071e-08,0.5389
2.44303e-08,0.5406
2.44536e-08,0.5406
2.44769e-08,0.5419
2.45002e-08,0.5430
2.45234e-08,0.5385
2.45467e-08,0.5280
2.45700e-08,0.5178
2.45932e-08,0.5126
2.46165e-08,0.5093
2.46398e-08,0.5079
2.46630e-08,0.5113
2.46863e-08,0.5204
2.47096e-08,0.5310
2.47328e-08,0.5371
2.47561e-08,0.5382
2.47794e-08,0.5327
2.48026e-08,0.5150
2.48259e-08,0.4804
