.HEADER
..NAMES
Time,V U1.R1
.DATA
2.47096e-08,1.2066
2.47328e-08,1.2058
2.47561e-08,1.2041
2.47794e-08,1.2021
2.48026e-08,1.2003
2.48259e-08,1.1989
2.48492e-08,1.1980
2.48724e-08,1.1975
2.48957e-08,1.1973
2.49190e-08,1.1974
2.49422e-08,1.1977
2.49655e-08,1.1983
2.49888e-08,1.1992
2.50120e-08,1.2004
2.50353e-08,1.2018
2.50586e-08,1.2033
2.50818e-08,1.2046
2.51051e-08,1.2052
2.51284e-08,1.2049
2.51516e-08,1.2036
2.51749e-08,1.2015
2.51982e-08,1.1992
2.52214e-08,1.1972
2.52447e-08,1.1961
2.52680e-08,1.1960
2.52912e-08,1.1968
2.53145e-08,1.1982
2.53378e-08,1.1999
2.53610e-08,1.2014
2.53843e-08,1.2025
2.54076e-08,1.2030
2.54308e-08,1.2030
2.54541e-08,1.2025
2.54774e-08,1.2019
2.55006e-08,1.2013
2.55239e-08,1.2007
2.55472e-08,1.2003
2.55704e-08,1.1999
2.55937e-08,1.1994
2.56170e-08,1.1988
2.56402e-08,1.1983
2.56635e-08,1.1981
2.56868e-08,1.1984
2.57100e-08,1.1991
2.57333e-08,1.2003
2.57566e-08,1.2015
2.57798e-08,1.2026
2.58031e-08,1.2033
2.58264e-08,1.2033
2.58496e-08,1.2027
2.58729e-08,1.2016
2.58962e-08,1.2004
2.59194e-08,1.1992
2.59427e-08,1.1985
2.59660e-08,1.1982
2.59892e-08,1.1985
2.60125e-08,1.1991
2.60358e-08,1.1999
2.60590e-08,1.2005
2.60823e-08,1.2009
2.61056e-08,1.2012
2.61288e-08,1.2012
2.61521e-08,1.2013
2.61754e-08,1.2013
2.61986e-08,1.2014
2.62219e-08,1.2014
2.62452e-08,1.2012
2.62684e-08,1.2008
2.62917e-08,1.2003
2.63150e-08,1.1997
2.63382e-08,1.1992
2.63615e-08,1.1988
2.63848e-08,1.1988
2.64080e-08,1.1762
2.64313e-08,1.1225
2.64546e-08,0.9870
2.64778e-08,0.8266
2.65011e-08,0.7018
2.65244e-08,0.6180
2.65476e-08,0.5594
2.65709e-08,0.5251
2.65942e-08,0.5105
2.66174e-08,0.5052
2.66407e-08,0.5057
2.66640e-08,0.5073
2.66872e-08,0.5083
2.67105e-08,0.5092
2.67338e-08,0.5098
2.67570e-08,0.5100
2.67803e-08,0.5111
2.68036e-08,0.5132
2.68269e-08,0.5148
2.68501e-08,0.5146
2.68734e-08,0.5118
2.68967e-08,0.5067
2.69199e-08,0.4989
2.69432e-08,0.4877
2.69665e-08,0.4708
2.69897e-08,0.4428
2.70130e-08,0.3995
2.70363e-08,0.3434
2.70595e-08,0.2807
2.70828e-08,0.2155
2.71061e-08,0.1509
2.71293e-08,0.0908
2.71526e-08,0.0394
2.71759e-08,-0.0007
2.71991e-08,-0.0290
2.72224e-08,-0.0470
2.72457e-08,-0.0568
2.72689e-08,-0.0612
2.72922e-08,-0.0627
2.73155e-08,-0.0642
2.73387e-08,-0.0668
2.73620e-08,-0.0696
2.73853e-08,-0.0713
2.74085e-08,-0.0719
2.74318e-08,-0.0721
2.74551e-08,-0.0723
2.74783e-08,-0.0727
2.75016e-08,-0.0723
2.75249e-08,-0.0688
2.75481e-08,-0.0603
2.75714e-08,-0.0468
2.75947e-08,-0.0297
2.76179e-08,-0.0105
2.76412e-08,0.0098
2.76645e-08,0.0295
2.76877e-08,0.0462
2.77110e-08,0.0574
2.77343e-08,0.0621
2.77575e-08,0.0603
2.77808e-08,0.0535
2.78041e-08,0.0435
2.78273e-08,0.0330
2.78506e-08,0.0243
2.78739e-08,0.0187
2.78971e-08,0.0159
2.79204e-08,0.0147
2.79437e-08,0.0144
2.79669e-08,0.0148
2.79902e-08,0.0158
2.80135e-08,0.0170
2.80367e-08,0.0180
2.80600e-08,0.0179
2.80833e-08,0.0161
2.81065e-08,0.0127
2.81298e-08,0.0079
2.81531e-08,0.0020
2.81763e-08,-0.0051
2.81996e-08,-0.0130
2.82229e-08,-0.0205
2.82461e-08,-0.0262
2.82694e-08,-0.0288
2.82927e-08,-0.0277
2.83159e-08,-0.0231
2.83392e-08,-0.0159
2.83625e-08,-0.0077
2.83857e-08,-0.0004
2.84090e-08,0.0047
2.84323e-08,0.0074
2.84555e-08,0.0078
2.84788e-08,0.0066
2.85021e-08,0.0043
2.85253e-08,0.0013
2.85486e-08,-0.0014
2.85719e-08,-0.0035
2.85951e-08,-0.0043
2.86184e-08,-0.0041
2.86417e-08,-0.0030
2.86649e-08,-0.0015
2.86882e-08,0.0004
2.87115e-08,0.0026
2.87347e-08,0.0055
2.87580e-08,0.0087
2.87813e-08,0.0117
2.88045e-08,0.0138
2.88278e-08,0.0142
2.88511e-08,0.0127
2.88743e-08,0.0094
2.88976e-08,0.0049
2.89209e-08,0.0090
2.89441e-08,0.0438
2.89674e-08,0.1568
2.89907e-08,0.3109
2.90139e-08,0.4318
2.90372e-08,0.5261
2.90605e-08,0.5945
2.90838e-08,0.6377
2.91070e-08,0.6595
2.91303e-08,0.6676
2.91536e-08,0.6685
2.91768e-08,0.6658
2.92001e-08,0.6628
2.92234e-08,0.6599
2.92466e-08,0.6573
2.92699e-08,0.6556
2.92932e-08,0.6528
2.93164e-08,0.6489
2.93397e-08,0.6457
2.93630e-08,0.6446
2.93862e-08,0.6463
2.94095e-08,0.6517
2.94328e-08,0.6617
2.94560e-08,0.6752
2.94793e-08,0.6929
2.95026e-08,0.7198
2.95258e-08,0.7605
2.95491e-08,0.8135
2.95724e-08,0.8734
2.95956e-08,0.9364
2.96189e-08,1.0003
2.96422e-08,1.0612
2.96654e-08,1.1152
2.96887e-08,1.1596
2.97120e-08,1.1931
2.97352e-08,1.2161
2.97585e-08,1.2302
2.97818e-08,1.2373
2.98050e-08,1.2402
2.98283e-08,1.2420
2.98516e-08,1.2443
2.98748e-08,1.2467
2.98981e-08,1.2482
2.99214e-08,1.2485
2.99446e-08,1.2482
2.99679e-08,1.2477
2.99912e-08,1.2474
3.00144e-08,1.2469
3.00377e-08,1.2441
3.00610e-08,1.2373
3.00842e-08,1.2263
3.01075e-08,1.2127
3.01308e-08,1.1973
3.01540e-08,1.1810
3.01773e-08,1.1649
3.02006e-08,1.1509
3.02238e-08,1.1411
3.02471e-08,1.1367
3.02704e-08,1.1381
3.02936e-08,1.1445
3.03169e-08,1.1544
3.03402e-08,1.1656
3.03634e-08,1.1758
3.03867e-08,1.1832
3.04100e-08,1.1880
3.04332e-08,1.1909
3.04565e-08,1.1925
3.04798e-08,1.1930
3.05030e-08,1.1927
3.05263e-08,1.1919
3.05496e-08,1.1910
3.05728e-08,1.1910
3.05961e-08,1.1924
3.06194e-08,1.1952
3.06426e-08,1.1989
3.06659e-08,1.2034
3.06892e-08,1.2086
3.07124e-08,1.2144
3.07357e-08,1.2201
3.07590e-08,1.2246
3.07822e-08,1.2267
3.08055e-08,1.2258
3.08288e-08,1.2219
3.08520e-08,1.2156
3.08753e-08,1.2080
3.08986e-08,1.2009
3.09218e-08,1.1954
3.09451e-08,1.1922
3.09684e-08,1.1910
3.09916e-08,1.1916
3.10149e-08,1.1935
3.10382e-08,1.1963
3.10614e-08,1.1992
3.10847e-08,1.2017
3.11080e-08,1.2031
3.11312e-08,1.2034
3.11545e-08,1.2027
3.11778e-08,1.2015
3.12010e-08,1.2001
3.12243e-08,1.1984
3.12476e-08,1.1964
3.12708e-08,1.1941
3.12941e-08,1.1919
3.13174e-08,1.1904
3.13406e-08,1.1901
3.13639e-08,1.1913
3.13872e-08,1.1941
3.14105e-08,1.1979
3.14337e-08,1.2020
3.14570e-08,1.2055
3.14803e-08,1.2080
3.15035e-08,1.2091
3.15268e-08,1.2089
3.15501e-08,1.2072
3.15733e-08,1.2045
3.15966e-08,1.2015
3.16199e-08,1.1989
3.16431e-08,1.1972
3.16664e-08,1.1966
3.16897e-08,1.1970
3.17129e-08,1.1980
3.17362e-08,1.1991
3.17595e-08,1.2003
3.17827e-08,1.2014
3.18060e-08,1.2025
3.18293e-08,1.2035
3.18525e-08,1.2043
3.18758e-08,1.2047
3.18991e-08,1.2044
3.19223e-08,1.2035
3.19456e-08,1.2021
3.19689e-08,1.2002
3.19921e-08,1.1983
3.20154e-08,1.1966
3.20387e-08,1.1954
3.20619e-08,1.1950
3.20852e-08,1.1957
3.21085e-08,1.1972
3.21317e-08,1.1993
3.21550e-08,1.2015
3.21783e-08,1.2032
3.22015e-08,1.2040
3.22248e-08,1.2040
3.22481e-08,1.2034
3.22713e-08,1.2023
3.22946e-08,1.2012
3.23179e-08,1.2001
3.23411e-08,1.1993
3.23644e-08,1.1987
3.23877e-08,1.1984
3.24109e-08,1.1984
3.24342e-08,1.1986
3.24575e-08,1.1991
3.24807e-08,1.1996
3.25040e-08,1.2003
3.25273e-08,1.2012
3.25505e-08,1.2020
3.25738e-08,1.2028
3.25971e-08,1.2034
3.26203e-08,1.2034
3.26436e-08,1.2029
3.26669e-08,1.2018
3.26901e-08,1.2005
3.27134e-08,1.1992
3.27367e-08,1.1983
3.27599e-08,1.1979
3.27832e-08,1.1980
3.28065e-08,1.1987
3.28297e-08,1.1996
3.28530e-08,1.2005
3.28763e-08,1.2014
3.28995e-08,1.2020
3.29228e-08,1.2022
3.29461e-08,1.2021
3.29693e-08,1.2018
3.29926e-08,1.2013
3.30159e-08,1.2009
3.30391e-08,1.2005
3.30624e-08,1.2002
3.30857e-08,1.1999
3.31089e-08,1.1996
3.31322e-08,1.1993
3.31555e-08,1.1991
3.31787e-08,1.1992
3.32020e-08,1.1996
3.32253e-08,1.2002
3.32485e-08,1.2009
3.32718e-08,1.2016
3.32951e-08,1.2021
3.33183e-08,1.2023
3.33416e-08,1.2021
3.33649e-08,1.2016
3.33881e-08,1.2009
3.34114e-08,1.2002
3.34347e-08,1.1996
3.34579e-08,1.1993
3.34812e-08,1.1992
3.35045e-08,1.1995
3.35277e-08,1.1999
3.35510e-08,1.2003
3.35743e-08,1.2007
3.35975e-08,1.2009
3.36208e-08,1.2011
3.36441e-08,1.2011
3.36673e-08,1.2012
3.36906e-08,1.2012
3.37139e-08,1.2011
3.37372e-08,1.2010
3.37604e-08,1.2008
3.37837e-08,1.2005
3.38070e-08,1.2002
3.38302e-08,1.1999
3.38535e-08,1.1996
3.38768e-08,1.1995
3.39000e-08,1.1900
3.39233e-08,1.1471
3.39466e-08,1.0451
3.39698e-08,0.8747
3.39931e-08,0.7377
3.40164e-08,0.6448
3.40396e-08,0.5759
3.40629e-08,0.5343
3.40862e-08,0.5150
3.41094e-08,0.5069
3.41327e-08,0.5059
3.41560e-08,0.5073
3.41792e-08,0.5084
3.42025e-08,0.5091
3.42258e-08,0.5097
3.42490e-08,0.5101
3.42723e-08,0.5107
3.42956e-08,0.5127
3.43188e-08,0.5145
3.43421e-08,0.5150
3.43654e-08,0.5130
3.43886e-08,0.5085
3.44119e-08,0.5016
3.44352e-08,0.4916
3.44584e-08,0.4772
3.44817e-08,0.4537
3.45050e-08,0.4156
3.45282e-08,0.3633
3.45515e-08,0.3025
3.45748e-08,0.2380
3.45980e-08,0.1728
3.46213e-08,0.1106
3.46446e-08,0.0558
3.46678e-08,0.0117
3.46911e-08,-0.0207
3.47144e-08,-0.0419
3.47376e-08,-0.0542
3.47609e-08,-0.0600
3.47842e-08,-0.0621
3.48074e-08,-0.0634
3.48307e-08,-0.0657
3.48540e-08,-0.0686
3.48772e-08,-0.0707
3.49005e-08,-0.0716
3.49238e-08,-0.0719
3.49470e-08,-0.0720
3.49703e-08,-0.0724
3.49936e-08,-0.0725
3.50168e-08,-0.0703
3.50401e-08,-0.0636
3.50634e-08,-0.0516
3.50866e-08,-0.0357
3.51099e-08,-0.0173
3.51332e-08,0.0027
3.51564e-08,0.0236
3.51797e-08,0.0607
3.52030e-08,0.1435
3.52262e-08,0.3027
3.52495e-08,0.4538
3.52728e-08,0.5569
3.52960e-08,0.6332
3.53193e-08,0.6737
3.53426e-08,0.6893
3.53658e-08,0.6909
3.53891e-08,0.6869
3.54124e-08,0.6815
3.54356e-08,0.6770
3.54589e-08,0.6746
3.54822e-08,0.6737
3.55054e-08,0.6743
3.55287e-08,0.6751
3.55520e-08,0.6739
3.55752e-08,0.6704
3.55985e-08,0.6662
3.56218e-08,0.6622
3.56450e-08,0.6591
3.56683e-08,0.6577
3.56916e-08,0.6590
3.57148e-08,0.6626
3.57381e-08,0.6736
3.57614e-08,0.7004
3.57846e-08,0.7469
3.58079e-08,0.8092
3.58312e-08,0.8813
3.58544e-08,0.9580
3.58777e-08,1.0337
3.59010e-08,1.1016
3.59242e-08,1.1571
3.59475e-08,1.1978
3.59708e-08,1.2241
3.59940e-08,1.2381
3.60173e-08,1.2429
3.60406e-08,1.2419
3.60638e-08,1.2393
3.60871e-08,1.2385
3.61104e-08,1.2401
3.61337e-08,1.2427
3.61569e-08,1.2450
3.61802e-08,1.2469
3.62035e-08,1.2488
3.62267e-08,1.2516
3.62500e-08,1.2552
3.62733e-08,1.2579
3.62965e-08,1.2565
3.63198e-08,1.2488
3.63431e-08,1.2348
3.63663e-08,1.2161
3.63896e-08,1.1939
3.64129e-08,1.1703
3.64361e-08,1.1484
3.64594e-08,1.1314
3.64827e-08,1.1220
3.65059e-08,1.1212
3.65292e-08,1.1284
3.65525e-08,1.1418
3.65757e-08,1.1582
3.65990e-08,1.1741
3.66223e-08,1.1862
3.66455e-08,1.1933
3.66688e-08,1.1964
3.66921e-08,1.1969
3.67153e-08,1.1959
3.67386e-08,1.1940
3.67619e-08,1.1916
3.67851e-08,1.1889
3.68084e-08,1.1866
3.68317e-08,1.1858
3.68549e-08,1.1869
3.68782e-08,1.1902
3.69015e-08,1.1954
3.69247e-08,1.2024
3.69480e-08,1.2111
3.69713e-08,1.2205
3.69945e-08,1.2291
3.70178e-08,1.2348
3.70411e-08,1.2363
3.70643e-08,1.2329
3.70876e-08,1.2250
3.71109e-08,1.2140
3.71341e-08,1.2024
3.71574e-08,1.1929
3.71807e-08,1.1869
3.72039e-08,1.1847
3.72272e-08,1.1856
3.72505e-08,1.1889
3.72737e-08,1.1935
3.72970e-08,1.1984
3.73203e-08,1.2026
3.73435e-08,1.2055
3.73668e-08,1.2067
3.73901e-08,1.2065
3.74133e-08,1.2053
3.74366e-08,1.2034
3.74599e-08,1.2011
3.74831e-08,1.1982
3.75064e-08,1.1946
3.75297e-08,1.1907
3.75529e-08,1.1872
3.75762e-08,1.1851
3.75995e-08,1.1852
3.76227e-08,1.1880
3.76460e-08,1.1878
3.76693e-08,1.1556
3.76925e-08,1.0800
3.77158e-08,0.9128
3.77391e-08,0.7725
3.77623e-08,0.6726
3.77856e-08,0.5981
3.78089e-08,0.5494
3.78321e-08,0.5209
3.78554e-08,0.5066
3.78787e-08,0.5012
3.79019e-08,0.5008
3.79252e-08,0.5021
3.79485e-08,0.5041
3.79717e-08,0.5066
3.79950e-08,0.5087
3.80183e-08,0.5107
3.80415e-08,0.5141
3.80648e-08,0.5175
3.80881e-08,0.5198
3.81113e-08,0.5193
3.81346e-08,0.5157
3.81579e-08,0.5086
3.81811e-08,0.4974
3.82044e-08,0.4813
3.82277e-08,0.4568
3.82509e-08,0.4185
3.82742e-08,0.3661
3.82975e-08,0.3055
3.83207e-08,0.2421
3.83440e-08,0.1790
3.83673e-08,0.1192
3.83905e-08,0.0662
3.84138e-08,0.0229
3.84371e-08,-0.0099
3.84603e-08,-0.0328
3.84836e-08,-0.0475
3.85069e-08,-0.0561
3.85302e-08,-0.0606
3.85534e-08,-0.0635
3.85767e-08,-0.0668
3.86000e-08,-0.0705
3.86232e-08,-0.0732
3.86465e-08,-0.0744
3.86698e-08,-0.0746
3.86930e-08,-0.0744
3.87163e-08,-0.0741
3.87396e-08,-0.0734
3.87628e-08,-0.0706
3.87861e-08,-0.0635
3.88094e-08,-0.0511
3.88326e-08,-0.0347
3.88559e-08,-0.0163
3.88792e-08,0.0029
3.89024e-08,0.0218
3.89257e-08,0.0525
3.89490e-08,0.1202
3.89722e-08,0.2758
3.89955e-08,0.4287
3.90188e-08,0.5437
3.90420e-08,0.6217
3.90653e-08,0.6697
3.90886e-08,0.6886
3.91118e-08,0.6927
3.91351e-08,0.6900
3.91584e-08,0.6849
3.91816e-08,0.6800
3.92049e-08,0.6769
3.92282e-08,0.6753
3.92514e-08,0.6750
3.92747e-08,0.6755
3.92980e-08,0.6742
3.93212e-08,0.6705
3.93445e-08,0.6657
3.93678e-08,0.6611
3.93910e-08,0.6574
3.94143e-08,0.6555
3.94376e-08,0.6568
3.94608e-08,0.6607
3.94841e-08,0.6712
3.95074e-08,0.6964
3.95306e-08,0.7411
3.95539e-08,0.8022
3.95772e-08,0.8733
3.96004e-08,0.9490
3.96237e-08,1.0243
3.96470e-08,1.0927
3.96702e-08,1.1491
3.96935e-08,1.1914
3.97168e-08,1.2195
3.97400e-08,1.2354
3.97633e-08,1.2419
3.97866e-08,1.2421
3.98098e-08,1.2400
3.98331e-08,1.2391
3.98564e-08,1.2405
3.98796e-08,1.2432
3.99029e-08,1.2456
3.99262e-08,1.2476
3.99494e-08,1.2494
3.99727e-08,1.2519
3.99960e-08,1.2552
4.00192e-08,1.2579
4.00425e-08,1.2569
4.00658e-08,1.2496
4.00890e-08,1.2360
4.01123e-08,1.2176
4.01356e-08,1.1959
4.01588e-08,1.1727
4.01821e-08,1.1510
4.02054e-08,1.1338
4.02286e-08,1.1239
4.02519e-08,1.1222
4.02752e-08,1.1283
4.02984e-08,1.1407
4.03217e-08,1.1565
4.03450e-08,1.1721
4.03682e-08,1.1845
4.03915e-08,1.1920
4.04148e-08,1.1955
4.04380e-08,1.1963
4.04613e-08,1.1956
4.04846e-08,1.1940
4.05078e-08,1.1918
4.05311e-08,1.1892
4.05544e-08,1.1870
4.05776e-08,1.1859
4.06009e-08,1.1869
4.06242e-08,1.1901
4.06474e-08,1.1952
4.06707e-08,1.2021
4.06940e-08,1.2105
4.07173e-08,1.2197
4.07405e-08,1.2281
4.07638e-08,1.2340
4.07871e-08,1.2358
4.08103e-08,1.2329
4.08336e-08,1.2255
4.08569e-08,1.2150
4.08801e-08,1.2037
4.09034e-08,1.1942
4.09267e-08,1.1879
4.09499e-08,1.1854
4.09732e-08,1.1860
4.09965e-08,1.1889
4.10197e-08,1.1932
4.10430e-08,1.1979
4.10663e-08,1.2021
4.10895e-08,1.2051
4.11128e-08,1.2065
4.11361e-08,1.2065
4.11593e-08,1.2054
4.11826e-08,1.2036
4.12059e-08,1.2013
4.12291e-08,1.1984
4.12524e-08,1.1950
4.12757e-08,1.1911
4.12989e-08,1.1877
4.13222e-08,1.1855
4.13455e-08,1.1855
4.13687e-08,1.1880
4.13920e-08,1.1918
4.14153e-08,1.1633
4.14385e-08,1.1040
4.14618e-08,0.9471
4.14851e-08,0.7961
4.15083e-08,0.6842
4.15316e-08,0.6067
4.15549e-08,0.5529
4.15781e-08,0.5220
4.16014e-08,0.5066
4.16247e-08,0.5007
4.16479e-08,0.5002
4.16712e-08,0.5020
4.16945e-08,0.5041
4.17177e-08,0.5066
4.17410e-08,0.5086
4.17643e-08,0.5105
4.17875e-08,0.5136
4.18108e-08,0.5170
4.18341e-08,0.5198
4.18573e-08,0.5198
4.18806e-08,0.5167
4.19039e-08,0.5102
4.19271e-08,0.4997
4.19504e-08,0.4845
4.19737e-08,0.4620
4.19969e-08,0.4270
4.20202e-08,0.3774
4.20435e-08,0.3178
4.20667e-08,0.2544
4.20900e-08,0.1907
4.21133e-08,0.1298
4.21365e-08,0.0749
4.21598e-08,0.0292
4.21831e-08,-0.0059
4.22063e-08,-0.0306
4.22296e-08,-0.0465
4.22529e-08,-0.0558
4.22761e-08,-0.0606
4.22994e-08,-0.0633
4.23227e-08,-0.0662
4.23459e-08,-0.0697
4.23692e-08,-0.0727
4.23925e-08,-0.0743
4.24157e-08,-0.0746
4.24390e-08,-0.0744
4.24623e-08,-0.0740
4.24855e-08,-0.0734
4.25088e-08,-0.0712
4.25321e-08,-0.0651
4.25553e-08,-0.0538
4.25786e-08,-0.0382
4.26019e-08,-0.0200
4.26251e-08,-0.0008
4.26484e-08,0.0183
4.26717e-08,0.0356
4.26949e-08,0.0490
4.27182e-08,0.0569
4.27415e-08,0.0587
4.27647e-08,0.0553
4.27880e-08,0.0480
4.28113e-08,0.0388
4.28345e-08,0.0299
4.28578e-08,0.0232
4.28811e-08,0.0194
4.29043e-08,0.0176
4.29276e-08,0.0167
4.29509e-08,0.0163
4.29742e-08,0.0164
4.29974e-08,0.0170
4.30207e-08,0.0178
4.30440e-08,0.0180
4.30672e-08,0.0170
4.30905e-08,0.0143
4.31138e-08,0.0099
4.31370e-08,0.0044
4.31603e-08,-0.0020
4.31836e-08,-0.0090
4.32068e-08,-0.0162
4.32301e-08,-0.0223
4.32534e-08,-0.0262
4.32766e-08,-0.0269
4.32999e-08,-0.0243
4.33232e-08,-0.0188
4.33464e-08,-0.0117
4.33697e-08,-0.0044
4.33930e-08,0.0014
4.34162e-08,0.0049
4.34395e-08,0.0063
4.34628e-08,0.0061
4.34860e-08,0.0047
4.35093e-08,0.0025
4.35326e-08,0.0001
4.35558e-08,-0.0020
4.35791e-08,-0.0034
4.36024e-08,-0.0037
4.36256e-08,-0.0031
4.36489e-08,-0.0017
4.36722e-08,-0.0000
4.36954e-08,0.0020
4.37187e-08,0.0044
4.37420e-08,0.0072
4.37652e-08,0.0101
4.37885e-08,0.0124
4.38118e-08,0.0136
4.38350e-08,0.0130
4.38583e-08,0.0107
4.38816e-08,0.0070
4.39048e-08,0.0032
4.39281e-08,0.0149
4.39514e-08,0.0687
4.39746e-08,0.2075
4.39979e-08,0.3494
4.40212e-08,0.4662
4.40444e-08,0.5536
4.40677e-08,0.6140
4.40910e-08,0.6477
4.41142e-08,0.6638
4.41375e-08,0.6682
4.41608e-08,0.6674
4.41840e-08,0.6641
4.42073e-08,0.6613
4.42306e-08,0.6586
4.42538e-08,0.6565
4.42771e-08,0.6546
4.43004e-08,0.6516
4.43236e-08,0.6479
4.43469e-08,0.6454
4.43702e-08,0.6454
4.43934e-08,0.6483
4.44167e-08,0.6551
4.44400e-08,0.6666
4.44632e-08,0.6809
4.44865e-08,0.7006
4.45098e-08,0.7312
4.45330e-08,0.7759
4.45563e-08,0.8315
4.45796e-08,0.8928
4.46028e-08,0.9568
4.46261e-08,1.0205
4.46494e-08,1.0800
4.46726e-08,1.1315
4.46959e-08,1.1726
4.47192e-08,1.2026
4.47424e-08,1.2224
4.47657e-08,1.2338
4.47890e-08,1.2389
4.48122e-08,1.2409
4.48355e-08,1.2427
4.48588e-08,1.2451
4.48820e-08,1.2472
4.49053e-08,1.2483
4.49286e-08,1.2484
4.49518e-08,1.2479
4.49751e-08,1.2474
4.49984e-08,1.2472
4.50216e-08,1.2463
4.50449e-08,1.2426
4.50682e-08,1.2346
4.50914e-08,1.2227
4.51147e-08,1.2085
4.51380e-08,1.1927
4.51612e-08,1.1762
4.51845e-08,1.1603
4.52078e-08,1.1471
4.52310e-08,1.1387
4.52543e-08,1.1361
4.52776e-08,1.1392
4.53008e-08,1.1471
4.53241e-08,1.1579
4.53474e-08,1.1693
4.53707e-08,1.1788
4.53939e-08,1.1855
4.54172e-08,1.1895
4.54405e-08,1.1919
4.54637e-08,1.1930
4.54870e-08,1.1932
4.55103e-08,1.1927
4.55335e-08,1.1917
4.55568e-08,1.1910
4.55801e-08,1.1914
4.56033e-08,1.1932
4.56266e-08,1.1963
4.56499e-08,1.2002
4.56731e-08,1.2049
4.56964e-08,1.2103
4.57197e-08,1.2163
4.57429e-08,1.2218
4.57662e-08,1.2258
4.57895e-08,1.2271
4.58127e-08,1.2254
4.58360e-08,1.2206
4.58593e-08,1.2136
4.58825e-08,1.2058
4.59058e-08,1.1989
4.59291e-08,1.1941
4.59523e-08,1.1915
4.59756e-08,1.1909
4.59989e-08,1.1920
4.60221e-08,1.1943
4.60454e-08,1.1973
4.60687e-08,1.2003
4.60919e-08,1.2025
4.61152e-08,1.2035
4.61385e-08,1.2034
4.61617e-08,1.2025
4.61850e-08,1.2012
4.62083e-08,1.1998
4.62315e-08,1.1980
4.62548e-08,1.1959
4.62781e-08,1.1935
4.63013e-08,1.1914
4.63246e-08,1.1902
4.63479e-08,1.1903
4.63711e-08,1.1920
4.63944e-08,1.1917
4.64177e-08,1.1589
4.64409e-08,1.0872
4.64642e-08,0.9266
4.64875e-08,0.7794
4.65107e-08,0.6709
4.65340e-08,0.5970
4.65573e-08,0.5473
4.65805e-08,0.5200
4.66038e-08,0.5073
4.66271e-08,0.5031
4.66503e-08,0.5032
4.66736e-08,0.5048
4.66969e-08,0.5062
4.67201e-08,0.5080
4.67434e-08,0.5095
4.67667e-08,0.5109
4.67899e-08,0.5135
4.68132e-08,0.5164
4.68365e-08,0.5185
4.68597e-08,0.5177
4.68830e-08,0.5140
4.69063e-08,0.5073
4.69295e-08,0.4970
4.69528e-08,0.4824
4.69761e-08,0.4601
4.69993e-08,0.4247
4.70226e-08,0.3745
4.70459e-08,0.3144
4.70691e-08,0.2503
4.70924e-08,0.1857
4.71157e-08,0.1239
4.71389e-08,0.0686
4.71622e-08,0.0232
4.71855e-08,-0.0111
4.72087e-08,-0.0347
4.72320e-08,-0.0493
4.72553e-08,-0.0572
4.72785e-08,-0.0609
4.73018e-08,-0.0630
4.73251e-08,-0.0656
4.73483e-08,-0.0691
4.73716e-08,-0.0719
4.73949e-08,-0.0733
4.74181e-08,-0.0736
4.74414e-08,-0.0733
4.74647e-08,-0.0731
4.74879e-08,-0.0728
4.75112e-08,-0.0708
4.75345e-08,-0.0647
4.75577e-08,-0.0534
4.75810e-08,-0.0378
4.76043e-08,-0.0195
4.76275e-08,0.0000
4.76508e-08,0.0197
4.76741e-08,0.0494
4.76973e-08,0.1133
4.77206e-08,0.2602
4.77439e-08,0.4214
4.77672e-08,0.5405
4.77904e-08,0.6177
4.78137e-08,0.6671
4.78370e-08,0.6895
4.78602e-08,0.6929
4.78835e-08,0.6901
4.79068e-08,0.6847
4.79300e-08,0.6797
4.79533e-08,0.6767
4.79766e-08,0.6750
4.79998e-08,0.6748
4.80231e-08,0.6755
4.80464e-08,0.6746
4.80696e-08,0.6712
4.80929e-08,0.6668
4.81162e-08,0.6623
4.81394e-08,0.6587
4.81627e-08,0.6567
4.81860e-08,0.6577
4.82092e-08,0.6610
4.82325e-08,0.6700
4.82558e-08,0.6928
4.82790e-08,0.7352
4.83023e-08,0.7950
4.83256e-08,0.8656
4.83488e-08,0.9416
4.83721e-08,1.0179
4.83954e-08,1.0879
4.84186e-08,1.1462
4.84419e-08,1.1901
4.84652e-08,1.2194
4.84884e-08,1.2359
4.85117e-08,1.2427
4.85350e-08,1.2428
4.85582e-08,1.2404
4.85815e-08,1.2390
4.86048e-08,1.2402
4.86280e-08,1.2428
4.86513e-08,1.2453
4.86746e-08,1.2473
4.86978e-08,1.2491
4.87211e-08,1.2515
4.87444e-08,1.2548
4.87676e-08,1.2579
4.87909e-08,1.2575
4.88142e-08,1.2511
4.88374e-08,1.2383
4.88607e-08,1.2203
4.88840e-08,1.1988
4.89072e-08,1.1754
4.89305e-08,1.1529
4.89538e-08,1.1348
4.89770e-08,1.1237
4.90003e-08,1.1212
4.90236e-08,1.1267
4.90468e-08,1.1388
4.90701e-08,1.1548
4.90934e-08,1.1710
4.91166e-08,1.1841
4.91399e-08,1.1922
4.91632e-08,1.1960
4.91864e-08,1.1969
4.92097e-08,1.1961
4.92330e-08,1.1945
4.92562e-08,1.1922
4.92795e-08,1.1897
4.93028e-08,1.1873
4.93260e-08,1.1861
4.93493e-08,1.1868
4.93726e-08,1.1897
4.93958e-08,1.1945
4.94191e-08,1.2012
4.94424e-08,1.2095
