.HEADER
..NAMES
Time,V U1.U3
.DATA
2.45467e-08,1.1886
2.45700e-08,1.1935
2.45932e-08,1.1995
2.46165e-08,1.2070
2.46398e-08,1.2153
2.46630e-08,1.2226
2.46863e-08,1.2274
2.47096e-08,1.2289
2.47328e-08,1.2273
2.47561e-08,1.2230
2.47794e-08,1.2173
2.48026e-08,1.2112
2.48259e-08,1.2056
2.48492e-08,1.2011
2.48724e-08,1.1982
2.48957e-08,1.1974
2.49190e-08,1.1985
2.49422e-08,1.2006
2.49655e-08,1.2026
2.49888e-08,1.2036
2.50120e-08,1.2032
2.50353e-08,1.2021
2.50586e-08,1.2008
2.50818e-08,1.1994
2.51051e-08,1.1976
2.51284e-08,1.1952
2.51516e-08,1.1924
2.51749e-08,1.1896
2.51982e-08,1.1877
2.52214e-08,1.1873
2.52447e-08,1.1888
2.52680e-08,1.1916
2.52912e-08,1.1952
2.53145e-08,1.1988
2.53378e-08,1.2020
2.53610e-08,1.2044
2.53843e-08,1.2058
2.54076e-08,1.2058
2.54308e-08,1.2044
2.54541e-08,1.2013
2.54774e-08,1.1646
2.55006e-08,1.0974
2.55239e-08,0.9343
2.55472e-08,0.7834
2.55704e-08,0.6783
2.55937e-08,0.6089
2.56170e-08,0.5668
2.56402e-08,0.5428
2.56635e-08,0.5298
2.56868e-08,0.5233
2.57100e-08,0.5191
2.57333e-08,0.5152
2.57566e-08,0.5107
2.57798e-08,0.5063
2.58031e-08,0.5023
2.58264e-08,0.4994
2.58496e-08,0.4989
2.58729e-08,0.5009
2.58962e-08,0.5045
2.59194e-08,0.5080
2.59427e-08,0.5115
2.59660e-08,0.5158
2.59892e-08,0.5163
2.60125e-08,0.5041
2.60358e-08,0.4748
2.60590e-08,0.4281
2.60823e-08,0.3660
2.61056e-08,0.2954
2.61288e-08,0.2244
2.61521e-08,0.1589
2.61754e-08,0.1033
2.61986e-08,0.0592
2.62219e-08,0.0255
2.62452e-08,0.0003
2.62684e-08,-0.0174
2.62917e-08,-0.0292
2.63150e-08,-0.0373
2.63382e-08,-0.0445
2.63615e-08,-0.0520
2.63848e-08,-0.0590
2.64080e-08,-0.0647
2.64313e-08,-0.0701
2.64546e-08,-0.0763
2.64778e-08,-0.0828
2.65011e-08,-0.0882
2.65244e-08,-0.0903
2.65476e-08,-0.0860
2.65709e-08,-0.0733
2.65942e-08,-0.0529
2.66174e-08,-0.0276
2.66407e-08,-0.0014
2.66640e-08,0.0210
2.66872e-08,0.0372
2.67105e-08,0.0468
2.67338e-08,0.0507
2.67570e-08,0.0499
2.67803e-08,0.0456
2.68036e-08,0.0396
2.68269e-08,0.0340
2.68501e-08,0.0298
2.68734e-08,0.0273
2.68967e-08,0.0260
2.69199e-08,0.0256
2.69432e-08,0.0256
2.69665e-08,0.0261
2.69897e-08,0.0274
2.70130e-08,0.0294
2.70363e-08,0.0312
2.70595e-08,0.0310
2.70828e-08,0.0272
2.71061e-08,0.0190
2.71293e-08,0.0075
2.71526e-08,-0.0047
2.71759e-08,-0.0151
2.71991e-08,-0.0223
2.72224e-08,-0.0255
2.72457e-08,-0.0248
2.72689e-08,-0.0211
2.72922e-08,-0.0157
2.73155e-08,-0.0100
2.73387e-08,-0.0050
2.73620e-08,0.0105
2.73853e-08,0.0573
2.74085e-08,0.1849
2.74318e-08,0.3362
2.74551e-08,0.4481
2.74783e-08,0.5293
2.75016e-08,0.5851
2.75249e-08,0.6169
2.75481e-08,0.6313
2.75714e-08,0.6382
2.75947e-08,0.6437
2.76179e-08,0.6500
2.76412e-08,0.6584
2.76645e-08,0.6677
2.76877e-08,0.6759
2.77110e-08,0.6821
2.77343e-08,0.6839
2.77575e-08,0.6805
2.77808e-08,0.6737
2.78041e-08,0.6659
2.78273e-08,0.6583
2.78506e-08,0.6507
2.78739e-08,0.6466
2.78971e-08,0.6534
2.79204e-08,0.6761
2.79437e-08,0.7156
2.79669e-08,0.7722
2.79902e-08,0.8406
2.80135e-08,0.9128
2.80367e-08,0.9830
2.80600e-08,1.0453
2.80833e-08,1.0963
2.81065e-08,1.1359
2.81298e-08,1.1650
2.81531e-08,1.1849
2.81763e-08,1.1973
2.81996e-08,1.2048
2.82229e-08,1.2114
2.82461e-08,1.2191
2.82694e-08,1.2277
2.82927e-08,1.2360
2.83159e-08,1.2440
2.83392e-08,1.2523
2.83625e-08,1.2603
2.83857e-08,1.2666
2.84090e-08,1.2698
2.84323e-08,1.2675
2.84555e-08,1.2576
2.84788e-08,1.2405
2.85021e-08,1.2179
2.85253e-08,1.1932
2.85486e-08,1.1709
2.85719e-08,1.1541
2.85951e-08,1.1436
2.86184e-08,1.1393
2.86417e-08,1.1406
2.86649e-08,1.1467
2.86882e-08,1.1555
2.87115e-08,1.1646
2.87347e-08,1.1721
2.87580e-08,1.1771
2.87813e-08,1.1798
2.88045e-08,1.1806
2.88278e-08,1.1801
2.88511e-08,1.1791
2.88743e-08,1.1777
2.88976e-08,1.1762
2.89209e-08,1.1752
2.89441e-08,1.1758
2.89674e-08,1.1793
2.89907e-08,1.1866
2.90139e-08,1.1970
2.90372e-08,1.2085
2.90605e-08,1.2187
2.90838e-08,1.2261
2.91070e-08,1.2297
2.91303e-08,1.2295
2.91536e-08,1.2258
2.91768e-08,1.2197
2.92001e-08,1.2126
2.92234e-08,1.1787
2.92466e-08,1.1207
2.92699e-08,0.9668
2.92932e-08,0.8115
2.93164e-08,0.6892
2.93397e-08,0.6159
2.93630e-08,0.5689
2.93862e-08,0.5442
2.94095e-08,0.5313
2.94328e-08,0.5250
2.94560e-08,0.5211
2.94793e-08,0.5164
2.95026e-08,0.5103
2.95258e-08,0.5030
2.95491e-08,0.4956
2.95724e-08,0.4894
2.95956e-08,0.4867
2.96189e-08,0.4880
2.96422e-08,0.4931
2.96654e-08,0.4995
2.96887e-08,0.5063
2.97120e-08,0.5137
2.97352e-08,0.5183
2.97585e-08,0.5112
2.97818e-08,0.4863
2.98050e-08,0.4427
2.98283e-08,0.3820
2.98516e-08,0.3163
2.98748e-08,0.2809
2.98981e-08,0.3463
2.99214e-08,0.4494
2.99446e-08,0.5360
2.99679e-08,0.5795
2.99912e-08,0.6047
3.00144e-08,0.6137
3.00377e-08,0.6122
3.00610e-08,0.6088
3.00842e-08,0.6043
3.01075e-08,0.5996
3.01308e-08,0.5940
3.01540e-08,0.5890
3.01773e-08,0.5833
3.02006e-08,0.5762
3.02238e-08,0.5662
3.02471e-08,0.5542
3.02704e-08,0.5441
3.02936e-08,0.5415
3.03169e-08,0.5497
3.03402e-08,0.5676
3.03634e-08,0.5944
3.03867e-08,0.6337
3.04100e-08,0.6853
3.04332e-08,0.7473
3.04565e-08,0.8188
3.04798e-08,0.8958
3.05030e-08,0.9710
3.05263e-08,1.0382
3.05496e-08,1.0934
3.05728e-08,1.1356
3.05961e-08,1.1669
3.06194e-08,1.1903
3.06426e-08,1.2077
3.06659e-08,1.2199
3.06892e-08,1.2285
3.07124e-08,1.2362
3.07357e-08,1.2449
3.07590e-08,1.2542
3.07822e-08,1.2617
3.08055e-08,1.2659
3.08288e-08,1.2665
3.08520e-08,1.2630
3.08753e-08,1.2557
3.08986e-08,1.2461
3.09218e-08,1.2343
3.09451e-08,1.2193
3.09684e-08,1.2012
3.09916e-08,1.1810
3.10149e-08,1.1612
3.10382e-08,1.1455
3.10614e-08,1.1362
3.10847e-08,1.1289
3.11080e-08,1.0909
3.11312e-08,1.0065
3.11545e-08,0.8437
3.11778e-08,0.7059
3.12010e-08,0.6178
3.12243e-08,0.5603
3.12476e-08,0.5247
3.12708e-08,0.5053
3.12941e-08,0.4946
3.13174e-08,0.4885
3.13406e-08,0.4857
3.13639e-08,0.4851
3.13872e-08,0.4863
3.14105e-08,0.4887
3.14337e-08,0.4920
3.14570e-08,0.4971
3.14803e-08,0.5058
3.15035e-08,0.5175
3.15268e-08,0.5295
3.15501e-08,0.5386
3.15733e-08,0.5441
3.15966e-08,0.5463
3.16199e-08,0.5396
3.16431e-08,0.5169
3.16664e-08,0.4768
3.16897e-08,0.4202
3.17129e-08,0.3504
3.17362e-08,0.2907
3.17595e-08,0.2862
3.17827e-08,0.3841
3.18060e-08,0.4870
3.18293e-08,0.5608
3.18525e-08,0.5979
3.18758e-08,0.6135
3.18991e-08,0.6170
3.19223e-08,0.6108
3.19456e-08,0.6023
3.19689e-08,0.5933
3.19921e-08,0.5838
3.20154e-08,0.5755
3.20387e-08,0.5685
3.20619e-08,0.5616
3.20852e-08,0.5549
3.21085e-08,0.5476
3.21317e-08,0.5410
3.21550e-08,0.5388
3.21783e-08,0.5454
3.22015e-08,0.5615
3.22248e-08,0.5847
3.22481e-08,0.6169
3.22713e-08,0.6606
3.22946e-08,0.7145
3.23179e-08,0.7778
3.23411e-08,0.8496
3.23644e-08,0.9248
3.23877e-08,0.9968
3.24109e-08,1.0601
3.24342e-08,1.1116
3.24575e-08,1.1512
3.24807e-08,1.1810
3.25040e-08,1.2032
3.25273e-08,1.2192
3.25505e-08,1.2299
3.25738e-08,1.2373
3.25971e-08,1.2439
3.26203e-08,1.2509
3.26436e-08,1.2569
3.26669e-08,1.2605
3.26901e-08,1.2613
3.27134e-08,1.2592
3.27367e-08,1.2540
3.27599e-08,1.2465
3.27832e-08,1.2375
3.28065e-08,1.2262
3.28297e-08,1.2119
3.28530e-08,1.1945
3.28763e-08,1.1754
3.28995e-08,1.1573
3.29228e-08,1.1436
3.29461e-08,1.1360
3.29693e-08,1.1129
3.29926e-08,1.0649
3.30159e-08,0.9331
3.30391e-08,0.7777
3.30624e-08,0.6646
3.30857e-08,0.5888
3.31089e-08,0.5418
3.31322e-08,0.5157
3.31555e-08,0.5013
3.31787e-08,0.4940
3.32020e-08,0.4905
3.32253e-08,0.4890
3.32485e-08,0.4891
3.32718e-08,0.4901
3.32951e-08,0.4919
3.33183e-08,0.4946
3.33416e-08,0.5001
3.33649e-08,0.5092
3.33881e-08,0.5208
3.34114e-08,0.5314
3.34347e-08,0.5392
3.34579e-08,0.5443
3.34812e-08,0.5447
3.35045e-08,0.5327
3.35277e-08,0.5030
3.35510e-08,0.4561
3.35743e-08,0.3933
3.35975e-08,0.3230
3.36208e-08,0.2795
3.36441e-08,0.3169
3.36673e-08,0.4337
3.36906e-08,0.5173
3.37139e-08,0.5769
3.37372e-08,0.6078
3.37604e-08,0.6143
3.37837e-08,0.6140
3.38070e-08,0.6071
3.38302e-08,0.5986
3.38535e-08,0.5901
3.38768e-08,0.5814
3.39000e-08,0.5740
3.39233e-08,0.5672
3.39466e-08,0.5605
3.39698e-08,0.5530
3.39931e-08,0.5450
3.40164e-08,0.5391
3.40396e-08,0.5397
3.40629e-08,0.5504
3.40862e-08,0.5697
3.41094e-08,0.5961
3.41327e-08,0.6331
3.41560e-08,0.6815
3.41792e-08,0.7395
3.42025e-08,0.8069
3.42258e-08,0.8813
3.42490e-08,0.9560
3.42723e-08,1.0249
3.42956e-08,1.0834
3.43188e-08,1.1296
3.43421e-08,1.1646
3.43654e-08,1.1907
3.43886e-08,1.2100
3.44119e-08,1.2235
3.44352e-08,1.2325
3.44584e-08,1.2394
3.44817e-08,1.2465
3.45050e-08,1.2537
3.45282e-08,1.2592
3.45515e-08,1.2618
3.45748e-08,1.2615
3.45980e-08,1.2580
3.46213e-08,1.2514
3.46446e-08,1.2431
3.46678e-08,1.2332
3.46911e-08,1.2206
3.47144e-08,1.2048
3.47376e-08,1.1863
3.47609e-08,1.1672
3.47842e-08,1.1506
3.48074e-08,1.1394
3.48307e-08,1.1343
3.48540e-08,1.1344
3.48772e-08,1.1383
3.49005e-08,1.1448
3.49238e-08,1.1528
3.49470e-08,1.1606
3.49703e-08,1.1670
3.49936e-08,1.1714
3.50168e-08,1.1739
3.50401e-08,1.1750
3.50634e-08,1.1757
3.50866e-08,1.1773
3.51099e-08,1.1803
3.51332e-08,1.1843
3.51564e-08,1.1886
3.51797e-08,1.1927
3.52030e-08,1.1971
3.52262e-08,1.2025
3.52495e-08,1.2094
3.52728e-08,1.2167
3.52960e-08,1.2229
3.53193e-08,1.2267
3.53426e-08,1.2276
3.53658e-08,1.2254
3.53891e-08,1.2210
3.54124e-08,1.2154
3.54356e-08,1.2097
3.54589e-08,1.2047
3.54822e-08,1.2008
3.55054e-08,1.1987
3.55287e-08,1.1983
3.55520e-08,1.1994
3.55752e-08,1.2011
3.55985e-08,1.2022
3.56218e-08,1.2022
3.56450e-08,1.2012
3.56683e-08,1.2001
3.56916e-08,1.1990
3.57148e-08,1.1980
3.57381e-08,1.1966
3.57614e-08,1.1947
3.57846e-08,1.1923
3.58079e-08,1.1900
3.58312e-08,1.1884
3.58544e-08,1.1884
3.58777e-08,1.1899
3.59010e-08,1.1927
3.59242e-08,1.1961
3.59475e-08,1.1994
3.59708e-08,1.2023
3.59940e-08,1.2044
3.60173e-08,1.2053
3.60406e-08,1.2049
3.60638e-08,1.2034
3.60871e-08,1.2015
3.61104e-08,1.2000
3.61337e-08,1.1992
3.61569e-08,1.1993
3.61802e-08,1.1998
3.62035e-08,1.2004
3.62267e-08,1.2009
3.62500e-08,1.2013
3.62733e-08,1.2019
3.62965e-08,1.2028
3.63198e-08,1.2038
3.63431e-08,1.2046
3.63663e-08,1.2048
3.63896e-08,1.2041
3.64129e-08,1.2028
3.64361e-08,1.2011
3.64594e-08,1.1993
3.64827e-08,1.1978
3.65059e-08,1.1967
3.65292e-08,1.1963
3.65525e-08,1.1968
3.65757e-08,1.1979
3.65990e-08,1.1994
3.66223e-08,1.2007
3.66455e-08,1.2015
3.66688e-08,1.2017
3.66921e-08,1.2013
3.67153e-08,1.2007
3.67386e-08,1.2003
3.67619e-08,1.2000
3.67851e-08,1.1998
3.68084e-08,1.1994
3.68317e-08,1.1990
3.68549e-08,1.1986
3.68782e-08,1.1985
3.69015e-08,1.1987
3.69247e-08,1.1992
3.69480e-08,1.2000
3.69713e-08,1.2009
3.69945e-08,1.2018
3.70178e-08,1.2024
3.70411e-08,1.2026
3.70643e-08,1.2024
3.70876e-08,1.2017
3.71109e-08,1.2007
3.71341e-08,1.1997
3.71574e-08,1.1991
3.71807e-08,1.1989
3.72039e-08,1.1992
3.72272e-08,1.1996
3.72505e-08,1.2001
3.72737e-08,1.2004
3.72970e-08,1.2006
3.73203e-08,1.2007
3.73435e-08,1.2008
3.73668e-08,1.2009
3.73901e-08,1.2010
3.74133e-08,1.2010
3.74366e-08,1.2008
3.74599e-08,1.2004
3.74831e-08,1.1999
3.75064e-08,1.1995
3.75297e-08,1.1992
3.75529e-08,1.1990
3.75762e-08,1.1991
3.75995e-08,1.1994
3.76227e-08,1.2000
3.76460e-08,1.2006
3.76693e-08,1.2011
3.76925e-08,1.2013
3.77158e-08,1.2012
3.77391e-08,1.2008
3.77623e-08,1.2004
3.77856e-08,1.2001
3.78089e-08,1.1999
3.78321e-08,1.1999
3.78554e-08,1.1999
3.78787e-08,1.1999
3.79019e-08,1.1999
3.79252e-08,1.2000
3.79485e-08,1.2000
3.79717e-08,1.1751
3.79950e-08,1.1190
3.80183e-08,0.9751
3.80415e-08,0.8177
3.80648e-08,0.7029
3.80881e-08,0.6246
3.81113e-08,0.5748
3.81346e-08,0.5457
3.81579e-08,0.5292
3.81811e-08,0.5201
3.82044e-08,0.5145
3.82277e-08,0.5101
3.82509e-08,0.5064
3.82742e-08,0.5035
3.82975e-08,0.5014
3.83207e-08,0.5002
3.83440e-08,0.5010
3.83673e-08,0.5039
3.83905e-08,0.5080
3.84138e-08,0.5115
3.84371e-08,0.5140
3.84603e-08,0.5168
3.84836e-08,0.5173
3.85069e-08,0.5073
3.85302e-08,0.4813
3.85534e-08,0.4387
3.85767e-08,0.3804
3.86000e-08,0.3117
3.86232e-08,0.2407
3.86465e-08,0.1740
3.86698e-08,0.1165
3.86930e-08,0.0704
3.87163e-08,0.0349
3.87396e-08,0.0080
3.87628e-08,-0.0117
3.87861e-08,-0.0255
3.88094e-08,-0.0352
3.88326e-08,-0.0436
3.88559e-08,-0.0520
3.88792e-08,-0.0598
3.89024e-08,-0.0660
3.89257e-08,-0.0712
3.89490e-08,-0.0766
3.89722e-08,-0.0823
3.89955e-08,-0.0870
3.90188e-08,-0.0892
3.90420e-08,-0.0862
3.90653e-08,-0.0755
3.90886e-08,-0.0572
3.91118e-08,-0.0332
3.91351e-08,-0.0073
3.91584e-08,0.0160
3.91816e-08,0.0334
3.92049e-08,0.0442
3.92282e-08,0.0492
3.92514e-08,0.0493
3.92747e-08,0.0458
3.92980e-08,0.0403
3.93212e-08,0.0350
3.93445e-08,0.0311
3.93678e-08,0.0287
3.93910e-08,0.0275
3.94143e-08,0.0270
3.94376e-08,0.0269
3.94608e-08,0.0270
3.94841e-08,0.0276
3.95074e-08,0.0288
3.95306e-08,0.0302
3.95539e-08,0.0303
3.95772e-08,0.0274
3.96004e-08,0.0205
3.96237e-08,0.0100
3.96470e-08,-0.0019
3.96702e-08,-0.0127
3.96935e-08,-0.0205
3.97168e-08,-0.0246
3.97400e-08,-0.0247
3.97633e-08,-0.0216
3.97866e-08,-0.0165
3.98098e-08,-0.0109
3.98331e-08,-0.0059
3.98564e-08,0.0050
3.98796e-08,0.0400
3.99029e-08,0.1524
3.99262e-08,0.3066
3.99494e-08,0.4306
3.99727e-08,0.5187
3.99960e-08,0.5771
4.00192e-08,0.6118
4.00425e-08,0.6296
4.00658e-08,0.6372
4.00890e-08,0.6428
4.01123e-08,0.6488
4.01356e-08,0.6566
4.01588e-08,0.6655
4.01821e-08,0.6739
4.02054e-08,0.6808
4.02286e-08,0.6836
4.02519e-08,0.6812
4.02752e-08,0.6750
4.02984e-08,0.6673
4.03217e-08,0.6597
4.03450e-08,0.6522
4.03682e-08,0.6470
4.03915e-08,0.6509
4.04148e-08,0.6698
4.04380e-08,0.7059
4.04613e-08,0.7503
4.04846e-08,0.7823
4.05078e-08,0.7559
4.05311e-08,0.6596
4.05544e-08,0.5792
4.05776e-08,0.5338
4.06009e-08,0.5115
4.06242e-08,0.5065
4.06474e-08,0.5096
4.06707e-08,0.5146
4.06940e-08,0.5184
4.07173e-08,0.5216
4.07405e-08,0.5256
4.07638e-08,0.5310
4.07871e-08,0.5370
4.08103e-08,0.5435
4.08336e-08,0.5513
4.08569e-08,0.5615
4.08801e-08,0.5723
4.09034e-08,0.5810
4.09267e-08,0.5833
4.09499e-08,0.5777
4.09732e-08,0.5645
4.09965e-08,0.5387
4.10197e-08,0.4956
4.10430e-08,0.4375
4.10663e-08,0.3676
4.10895e-08,0.2903
4.11128e-08,0.2296
4.11361e-08,0.2267
4.11593e-08,0.3184
4.11826e-08,0.4243
4.12059e-08,0.4958
4.12291e-08,0.5447
4.12524e-08,0.5731
4.12757e-08,0.5808
4.12989e-08,0.5808
4.13222e-08,0.5765
4.13455e-08,0.5699
4.13687e-08,0.5623
4.13920e-08,0.5559
4.14153e-08,0.5509
4.14385e-08,0.5467
4.14618e-08,0.5441
4.14851e-08,0.5431
4.15083e-08,0.5451
4.15316e-08,0.5525
4.15549e-08,0.5678
4.15781e-08,0.5901
4.16014e-08,0.6165
4.16247e-08,0.6486
4.16479e-08,0.6883
4.16712e-08,0.7358
4.16945e-08,0.7912
4.17177e-08,0.8365
4.17410e-08,0.8606
4.17643e-08,0.7963
4.17875e-08,0.6855
4.18108e-08,0.6123
4.18341e-08,0.5671
4.18573e-08,0.5460
4.18806e-08,0.5395
4.19039e-08,0.5416
4.19271e-08,0.5458
4.19504e-08,0.5496
4.19737e-08,0.5525
4.19969e-08,0.5547
4.20202e-08,0.5554
4.20435e-08,0.5541
4.20667e-08,0.5509
4.20900e-08,0.5477
4.21133e-08,0.5451
4.21365e-08,0.5433
4.21598e-08,0.5410
4.21831e-08,0.5361
4.22063e-08,0.5283
4.22296e-08,0.5161
4.22529e-08,0.4924
4.22761e-08,0.4530
4.22994e-08,0.4001
4.23227e-08,0.3355
4.23459e-08,0.2638
4.23692e-08,0.1926
4.23925e-08,0.1280
4.24157e-08,0.0744
4.24390e-08,0.0331
4.24623e-08,0.0025
4.24855e-08,-0.0201
4.25088e-08,-0.0365
4.25321e-08,-0.0478
4.25553e-08,-0.0551
4.25786e-08,-0.0604
4.26019e-08,-0.0651
4.26251e-08,-0.0693
4.26484e-08,-0.0726
4.26717e-08,-0.0755
4.26949e-08,-0.0789
4.27182e-08,-0.0820
4.27415e-08,-0.0830
4.27647e-08,-0.0805
4.27880e-08,-0.0730
4.28113e-08,-0.0590
4.28345e-08,-0.0390
4.28578e-08,-0.0152
4.28811e-08,0.0093
4.29043e-08,0.0301
4.29276e-08,0.0445
4.29509e-08,0.0522
4.29742e-08,0.0542
4.29974e-08,0.0521
4.30207e-08,0.0475
4.30440e-08,0.0417
4.30672e-08,0.0364
4.30905e-08,0.0323
4.31138e-08,0.0292
4.31370e-08,0.0269
4.31603e-08,0.0256
4.31836e-08,0.0251
4.32068e-08,0.0252
4.32301e-08,0.0256
4.32534e-08,0.0261
4.32766e-08,0.0261
4.32999e-08,0.0244
4.33232e-08,0.0201
4.33464e-08,0.0125
4.33697e-08,0.0022
4.33930e-08,-0.0087
4.34162e-08,-0.0179
4.34395e-08,-0.0240
4.34628e-08,-0.0261
4.34860e-08,-0.0246
4.35093e-08,-0.0204
4.35326e-08,-0.0149
4.35558e-08,-0.0096
4.35791e-08,-0.0053
4.36024e-08,-0.0023
4.36256e-08,-0.0006
4.36489e-08,-0.0000
4.36722e-08,-0.0003
4.36954e-08,-0.0009
4.37187e-08,-0.0016
4.37420e-08,-0.0023
4.37652e-08,-0.0031
4.37885e-08,-0.0041
4.38118e-08,-0.0046
4.38350e-08,-0.0038
4.38583e-08,-0.0014
4.38816e-08,0.0026
4.39048e-08,0.0074
4.39281e-08,0.0120
4.39514e-08,0.0151
4.39746e-08,0.0161
4.39979e-08,0.0147
4.40212e-08,0.0116
4.40444e-08,0.0077
4.40677e-08,0.0040
4.40910e-08,0.0011
4.41142e-08,-0.0007
4.41375e-08,-0.0014
4.41608e-08,-0.0010
4.41840e-08,0.0000
4.42073e-08,0.0010
4.42306e-08,0.0085
4.42538e-08,0.0424
4.42771e-08,0.1448
4.43004e-08,0.3058
4.43236e-08,0.4234
4.43469e-08,0.5184
4.43702e-08,0.5810
4.43934e-08,0.6152
4.44167e-08,0.6343
4.44400e-08,0.6416
4.44632e-08,0.6452
4.44865e-08,0.6483
4.45098e-08,0.6522
4.45330e-08,0.6570
4.45563e-08,0.6619
4.45796e-08,0.6666
4.46028e-08,0.6690
4.46261e-08,0.6683
4.46494e-08,0.6649
4.46726e-08,0.6606
4.46959e-08,0.6565
4.47192e-08,0.6519
4.47424e-08,0.6487
4.47657e-08,0.6530
4.47890e-08,0.6709
4.48122e-08,0.7046
4.48355e-08,0.7473
4.48588e-08,0.7784
4.48820e-08,0.7499
4.49053e-08,0.6516
4.49286e-08,0.5741
4.49518e-08,0.5320
4.49751e-08,0.5101
4.49984e-08,0.5064
4.50216e-08,0.5112
4.50449e-08,0.5179
4.50682e-08,0.5231
4.50914e-08,0.5270
4.51147e-08,0.5308
4.51380e-08,0.5350
4.51612e-08,0.5393
4.51845e-08,0.5436
4.52078e-08,0.5495
4.52310e-08,0.5581
4.52543e-08,0.5680
4.52776e-08,0.5766
4.53008e-08,0.5798
4.53241e-08,0.5760
4.53474e-08,0.5647
4.53707e-08,0.5407
4.53939e-08,0.4985
4.54172e-08,0.4406
4.54405e-08,0.3703
4.54637e-08,0.2923
4.54870e-08,0.2144
4.55103e-08,0.1435
4.55335e-08,0.0847
4.55568e-08,0.0401
4.55801e-08,0.0081
4.56033e-08,-0.0148
4.56266e-08,-0.0316
4.56499e-08,-0.0436
4.56731e-08,-0.0521
4.56964e-08,-0.0592
4.57197e-08,-0.0668
4.57429e-08,-0.0749
4.57662e-08,-0.0826
4.57895e-08,-0.0890
4.58127e-08,-0.0943
4.58360e-08,-0.0981
4.58593e-08,-0.0983
4.58825e-08,-0.0936
4.59058e-08,-0.0833
4.59291e-08,-0.0666
4.59523e-08,-0.0441
4.59756e-08,-0.0177
4.59989e-08,0.0091
4.60221e-08,0.0323
4.60454e-08,0.0482
4.60687e-08,0.0563
4.60919e-08,0.0578
4.61152e-08,0.0719
4.61385e-08,0.1297
4.61617e-08,0.2650
4.61850e-08,0.4080
4.62083e-08,0.5129
4.62315e-08,0.5883
4.62548e-08,0.6379
4.62781e-08,0.6641
4.63013e-08,0.6788
4.63246e-08,0.6865
4.63479e-08,0.6916
4.63711e-08,0.6946
4.63944e-08,0.6963
4.64177e-08,0.6954
4.64409e-08,0.6912
4.64642e-08,0.6828
4.64875e-08,0.6692
4.65107e-08,0.6523
4.65340e-08,0.6362
4.65573e-08,0.6243
4.65805e-08,0.6174
4.66038e-08,0.6147
4.66271e-08,0.6197
4.66503e-08,0.6375
4.66736e-08,0.6710
4.66969e-08,0.7204
4.67201e-08,0.7635
4.67434e-08,0.7876
4.67667e-08,0.7210
4.67899e-08,0.6257
4.68132e-08,0.5636
4.68365e-08,0.5251
4.68597e-08,0.5087
4.68830e-08,0.5063
4.69063e-08,0.5113
4.69295e-08,0.5181
4.69528e-08,0.5253
4.69761e-08,0.5333
4.69993e-08,0.5426
4.70226e-08,0.5521
4.70459e-08,0.5603
4.70691e-08,0.5666
4.70924e-08,0.5727
4.71157e-08,0.5784
4.71389e-08,0.5828
4.71622e-08,0.5834
4.71855e-08,0.5781
4.72087e-08,0.5667
4.72320e-08,0.5477
4.72553e-08,0.5149
4.72785e-08,0.4664
4.73018e-08,0.4053
4.73251e-08,0.3345
4.73483e-08,0.2590
4.73716e-08,0.1859
4.73949e-08,0.1213
4.74181e-08,0.0690
4.74414e-08,0.0296
4.74647e-08,0.0003
4.74879e-08,-0.0220
4.75112e-08,-0.0393
4.75345e-08,-0.0523
4.75577e-08,-0.0621
4.75810e-08,-0.0701
4.76043e-08,-0.0774
4.76275e-08,-0.0835
4.76508e-08,-0.0878
4.76741e-08,-0.0907
4.76973e-08,-0.0929
4.77206e-08,-0.0934
4.77439e-08,-0.0904
4.77672e-08,-0.0834
4.77904e-08,-0.0715
4.78137e-08,-0.0540
4.78370e-08,-0.0318
4.78602e-08,-0.0069
4.78835e-08,0.0173
4.79068e-08,0.0367
4.79300e-08,0.0490
4.79533e-08,0.0546
4.79766e-08,0.0549
4.79998e-08,0.0518
4.80231e-08,0.0469
4.80464e-08,0.0419
4.80696e-08,0.0378
4.80929e-08,0.0351
4.81162e-08,0.0333
4.81394e-08,0.0320
4.81627e-08,0.0312
4.81860e-08,0.0308
4.82092e-08,0.0305
4.82325e-08,0.0297
4.82558e-08,0.0284
4.82790e-08,0.0262
4.83023e-08,0.0225
4.83256e-08,0.0165
4.83488e-08,0.0078
4.83721e-08,-0.0027
4.83954e-08,-0.0130
4.84186e-08,-0.0211
4.84419e-08,-0.0258
4.84652e-08,-0.0265
4.84884e-08,-0.0237
4.85117e-08,-0.0187
4.85350e-08,-0.0130
4.85582e-08,-0.0081
4.85815e-08,-0.0046
4.86048e-08,-0.0025
4.86280e-08,-0.0016
4.86513e-08,-0.0017
4.86746e-08,-0.0023
4.86978e-08,-0.0030
4.87211e-08,-0.0035
4.87444e-08,-0.0037
4.87676e-08,-0.0037
4.87909e-08,-0.0037
4.88142e-08,-0.0032
4.88374e-08,-0.0015
4.88607e-08,0.0014
4.88840e-08,0.0055
4.89072e-08,0.0099
4.89305e-08,0.0138
4.89538e-08,0.0161
4.89770e-08,0.0161
4.90003e-08,0.0140
4.90236e-08,0.0104
4.90468e-08,0.0064
4.90701e-08,0.0029
4.90934e-08,0.0005
4.91166e-08,-0.0007
4.91399e-08,-0.0007
4.91632e-08,0.0001
4.91864e-08,0.0013
4.92097e-08,0.0023
4.92330e-08,0.0115
4.92562e-08,0.0498
