.HEADER
..NAMES
Time,V U1.E3
.DATA
2.45234e-08,1.1997
2.45467e-08,1.2037
2.45700e-08,1.2070
2.45932e-08,1.2082
2.46165e-08,1.2070
2.46398e-08,1.2039
2.46630e-08,1.1997
2.46863e-08,1.1949
2.47096e-08,1.1908
2.47328e-08,1.1884
2.47561e-08,1.1879
2.47794e-08,1.1890
2.48026e-08,1.1912
2.48259e-08,1.1943
2.48492e-08,1.1677
2.48724e-08,1.1144
2.48957e-08,0.9582
2.49190e-08,0.8061
2.49422e-08,0.6978
2.49655e-08,0.6218
2.49888e-08,0.5774
2.50120e-08,0.5604
2.50353e-08,0.5530
2.50586e-08,0.5451
2.50818e-08,0.5400
2.51051e-08,0.5367
2.51284e-08,0.5290
2.51516e-08,0.5178
2.51749e-08,0.5108
2.51982e-08,0.5080
2.52214e-08,0.5048
2.52447e-08,0.5013
2.52680e-08,0.5051
2.52912e-08,0.5142
2.53145e-08,0.5225
2.53378e-08,0.5301
2.53610e-08,0.5384
2.53843e-08,0.5426
2.54076e-08,0.5340
2.54308e-08,0.5109
2.54541e-08,0.4745
2.54774e-08,0.4298
2.55006e-08,0.4104
2.55239e-08,0.4915
2.55472e-08,0.6025
2.55704e-08,0.6633
2.55937e-08,0.6925
2.56170e-08,0.6956
2.56402e-08,0.6725
2.56635e-08,0.6453
2.56868e-08,0.6237
2.57100e-08,0.6053
2.57333e-08,0.5909
2.57566e-08,0.5858
2.57798e-08,0.5896
2.58031e-08,0.5929
2.58264e-08,0.5934
2.58496e-08,0.5942
2.58729e-08,0.5938
2.58962e-08,0.5853
2.59194e-08,0.5691
2.59427e-08,0.5529
2.59660e-08,0.5402
2.59892e-08,0.5322
2.60125e-08,0.5352
2.60358e-08,0.5580
2.60590e-08,0.6024
2.60823e-08,0.6614
2.61056e-08,0.7091
2.61288e-08,0.7189
2.61521e-08,0.6444
2.61754e-08,0.5749
2.61986e-08,0.5331
2.62219e-08,0.5174
2.62452e-08,0.5220
2.62684e-08,0.5382
2.62917e-08,0.5517
2.63150e-08,0.5599
2.63382e-08,0.5661
2.63615e-08,0.5664
2.63848e-08,0.5588
2.64080e-08,0.5497
2.64313e-08,0.5449
2.64546e-08,0.5429
2.64778e-08,0.5423
2.65011e-08,0.5466
2.65244e-08,0.5587
2.65476e-08,0.5716
2.65709e-08,0.5804
2.65942e-08,0.5846
2.66174e-08,0.5816
2.66407e-08,0.5644
2.66640e-08,0.5292
2.66872e-08,0.4789
2.67105e-08,0.4163
2.67338e-08,0.3559
2.67570e-08,0.3416
2.67803e-08,0.4297
2.68036e-08,0.5244
2.68269e-08,0.5866
2.68501e-08,0.6131
2.68734e-08,0.6190
2.68967e-08,0.6077
2.69199e-08,0.5915
2.69432e-08,0.5808
2.69665e-08,0.5731
2.69897e-08,0.5679
2.70130e-08,0.5699
2.70363e-08,0.5766
2.70595e-08,0.5791
2.70828e-08,0.5775
2.71061e-08,0.5754
2.71293e-08,0.5724
2.71526e-08,0.5640
2.71759e-08,0.5527
2.71991e-08,0.5457
2.72224e-08,0.5451
2.72457e-08,0.5512
2.72689e-08,0.5679
2.72922e-08,0.6015
2.73155e-08,0.6517
2.73387e-08,0.7143
2.73620e-08,0.7877
2.73853e-08,0.8689
2.74085e-08,0.9490
2.74318e-08,1.0198
2.74551e-08,1.0791
2.74783e-08,1.1274
2.75016e-08,1.1625
2.75249e-08,1.1844
2.75481e-08,1.1982
2.75714e-08,1.2083
2.75947e-08,1.2148
2.76179e-08,1.2182
2.76412e-08,1.2215
2.76645e-08,1.2264
2.76877e-08,1.2312
2.77110e-08,1.2354
2.77343e-08,1.2405
2.77575e-08,1.2462
2.77808e-08,1.2494
2.78041e-08,1.2489
2.78273e-08,1.2453
2.78506e-08,1.2381
2.78739e-08,1.2252
2.78971e-08,1.2072
2.79204e-08,1.1872
2.79437e-08,1.1677
2.79669e-08,1.1497
2.79902e-08,1.1358
2.80135e-08,1.1287
2.80367e-08,1.1281
2.80600e-08,1.1322
2.80833e-08,1.1394
2.81065e-08,1.1491
2.81298e-08,1.1589
2.81531e-08,1.1669
2.81763e-08,1.1732
2.81996e-08,1.1788
2.82229e-08,1.1831
2.82461e-08,1.1853
2.82694e-08,1.1861
2.82927e-08,1.1865
2.83159e-08,1.1862
2.83392e-08,1.1853
2.83625e-08,1.1851
2.83857e-08,1.1869
2.84090e-08,1.1905
2.84323e-08,1.1956
2.84555e-08,1.2026
2.84788e-08,1.2109
2.85021e-08,1.2185
2.85253e-08,1.2240
2.85486e-08,1.2270
2.85719e-08,1.2274
2.85951e-08,1.2021
2.86184e-08,1.1439
2.86417e-08,1.0001
2.86649e-08,0.8330
2.86882e-08,0.7118
2.87115e-08,0.6278
2.87347e-08,0.5759
2.87580e-08,0.5527
2.87813e-08,0.5449
2.88045e-08,0.5387
2.88278e-08,0.5359
2.88511e-08,0.5366
2.88743e-08,0.5336
2.88976e-08,0.5250
2.89209e-08,0.5178
2.89441e-08,0.5134
2.89674e-08,0.5073
2.89907e-08,0.4989
2.90139e-08,0.4962
2.90372e-08,0.5009
2.90605e-08,0.5068
2.90838e-08,0.5135
2.91070e-08,0.5229
2.91303e-08,0.5313
2.91536e-08,0.5291
2.91768e-08,0.5125
2.92001e-08,0.4823
2.92234e-08,0.4407
2.92466e-08,0.4163
2.92699e-08,0.4786
2.92932e-08,0.5937
2.93164e-08,0.6629
2.93397e-08,0.6962
2.93630e-08,0.6989
2.93862e-08,0.6774
2.94095e-08,0.6490
2.94328e-08,0.6240
2.94560e-08,0.6041
2.94793e-08,0.5881
2.95026e-08,0.5817
2.95258e-08,0.5865
2.95491e-08,0.5931
2.95724e-08,0.5965
2.95956e-08,0.5994
2.96189e-08,0.6009
2.96422e-08,0.5940
2.96654e-08,0.5775
2.96887e-08,0.5591
2.97120e-08,0.5436
2.97352e-08,0.5322
2.97585e-08,0.5308
2.97818e-08,0.5487
2.98050e-08,0.5890
2.98283e-08,0.6483
2.98516e-08,0.7240
2.98748e-08,0.8130
2.98981e-08,0.9053
2.99214e-08,0.9896
2.99446e-08,1.0611
2.99679e-08,1.1201
2.99912e-08,1.1647
3.00144e-08,1.1935
3.00377e-08,1.2106
3.00610e-08,1.2215
3.00842e-08,1.2268
3.01075e-08,1.2268
3.01308e-08,1.2251
3.01540e-08,1.2253
3.01773e-08,1.2273
3.02006e-08,1.2307
3.02238e-08,1.2373
3.02471e-08,1.2474
3.02704e-08,1.2568
3.02936e-08,1.2620
3.03169e-08,1.2628
3.03402e-08,1.2583
3.03634e-08,1.2461
3.03867e-08,1.2260
3.04100e-08,1.2018
3.04332e-08,1.1770
3.04565e-08,1.1503
3.04798e-08,1.0943
3.05030e-08,1.0054
3.05263e-08,0.8361
3.05496e-08,0.6903
3.05728e-08,0.5923
3.05961e-08,0.5309
3.06194e-08,0.5061
3.06426e-08,0.5044
3.06659e-08,0.5094
3.06892e-08,0.5144
3.07124e-08,0.5216
3.07357e-08,0.5256
3.07590e-08,0.5203
3.07822e-08,0.5095
3.08055e-08,0.5001
3.08288e-08,0.4914
3.08520e-08,0.4817
3.08753e-08,0.4766
3.08986e-08,0.4835
3.09218e-08,0.4980
3.09451e-08,0.5153
3.09684e-08,0.5353
3.09916e-08,0.5558
3.10149e-08,0.5676
3.10382e-08,0.5620
3.10614e-08,0.5382
3.10847e-08,0.4965
3.11080e-08,0.4479
3.11312e-08,0.4386
3.11545e-08,0.5335
3.11778e-08,0.6276
3.12010e-08,0.6696
3.12243e-08,0.6886
3.12476e-08,0.6777
3.12708e-08,0.6496
3.12941e-08,0.6228
3.13174e-08,0.6026
3.13406e-08,0.5880
3.13639e-08,0.5801
3.13872e-08,0.5836
3.14105e-08,0.5938
3.14337e-08,0.6000
3.14570e-08,0.6014
3.14803e-08,0.6002
3.15035e-08,0.5936
3.15268e-08,0.5768
3.15501e-08,0.5542
3.15733e-08,0.5344
3.15966e-08,0.5204
3.16199e-08,0.5149
3.16431e-08,0.5246
3.16664e-08,0.5568
3.16897e-08,0.6105
3.17129e-08,0.6810
3.17362e-08,0.7656
3.17595e-08,0.8586
3.17827e-08,0.9490
3.18060e-08,1.0276
3.18293e-08,1.0927
3.18525e-08,1.1445
3.18758e-08,1.1804
3.18991e-08,1.2013
3.19223e-08,1.2128
3.19456e-08,1.2194
3.19689e-08,1.2214
3.19921e-08,1.2204
3.20154e-08,1.2208
3.20387e-08,1.2245
3.20619e-08,1.2300
3.20852e-08,1.2371
3.21085e-08,1.2467
3.21317e-08,1.2570
3.21550e-08,1.2636
3.21783e-08,1.2648
3.22015e-08,1.2610
3.22248e-08,1.2513
3.22481e-08,1.2341
3.22713e-08,1.2109
3.22946e-08,1.1860
3.23179e-08,1.1620
3.23411e-08,1.1253
3.23644e-08,1.0626
3.23877e-08,0.9390
3.24109e-08,0.7722
3.24342e-08,0.6440
3.24575e-08,0.5624
3.24807e-08,0.5161
3.25040e-08,0.5047
3.25273e-08,0.5090
3.25505e-08,0.5143
3.25738e-08,0.5195
3.25971e-08,0.5247
3.26203e-08,0.5235
3.26436e-08,0.5134
3.26669e-08,0.5020
3.26901e-08,0.4934
3.27134e-08,0.4853
3.27367e-08,0.4779
3.27599e-08,0.4787
3.27832e-08,0.4905
3.28065e-08,0.5072
3.28297e-08,0.5257
3.28530e-08,0.5462
3.28763e-08,0.5641
3.28995e-08,0.5690
3.29228e-08,0.5556
3.29461e-08,0.5241
3.29693e-08,0.4743
3.29926e-08,0.4064
3.30159e-08,0.3278
3.30391e-08,0.2495
3.30624e-08,0.1779
3.30857e-08,0.1147
3.31089e-08,0.0633
3.31322e-08,0.0264
3.31555e-08,0.0012
3.31787e-08,-0.0170
3.32020e-08,-0.0289
3.32253e-08,-0.0343
3.32485e-08,-0.0358
3.32718e-08,-0.0374
3.32951e-08,-0.0395
3.33183e-08,-0.0422
3.33416e-08,-0.0482
3.33649e-08,-0.0587
3.33881e-08,-0.0712
3.34114e-08,-0.0823
3.34347e-08,-0.0910
3.34579e-08,-0.0958
3.34812e-08,-0.0932
3.35045e-08,-0.0813
3.35277e-08,-0.0621
3.35510e-08,-0.0385
3.35743e-08,-0.0126
3.35975e-08,0.0127
3.36208e-08,0.0330
3.36441e-08,0.0462
3.36673e-08,0.0532
3.36906e-08,0.0552
3.37139e-08,0.0527
3.37372e-08,0.0473
3.37604e-08,0.0414
3.37837e-08,0.0356
3.38070e-08,0.0290
3.38302e-08,0.0222
3.38535e-08,0.0171
3.38768e-08,0.0144
3.39000e-08,0.0138
3.39233e-08,0.0157
3.39466e-08,0.0201
3.39698e-08,0.0256
3.39931e-08,0.0297
3.40164e-08,0.0311
3.40396e-08,0.0295
3.40629e-08,0.0242
3.40862e-08,0.0151
3.41094e-08,0.0041
3.41327e-08,-0.0065
3.41560e-08,-0.0155
3.41792e-08,-0.0219
3.42025e-08,-0.0250
3.42258e-08,-0.0243
3.42490e-08,-0.0211
3.42723e-08,-0.0172
3.42956e-08,-0.0129
3.43188e-08,-0.0087
3.43421e-08,-0.0050
3.43654e-08,-0.0020
3.43886e-08,0.0007
3.44119e-08,0.0033
3.44352e-08,0.0048
3.44584e-08,0.0045
3.44817e-08,0.0027
3.45050e-08,-0.0001
3.45282e-08,-0.0036
3.45515e-08,-0.0069
3.45748e-08,-0.0085
3.45980e-08,-0.0078
3.46213e-08,-0.0051
3.46446e-08,-0.0011
3.46678e-08,0.0038
3.46911e-08,0.0085
3.47144e-08,0.0118
3.47376e-08,0.0132
3.47609e-08,0.0130
3.47842e-08,0.0115
3.48074e-08,0.0090
3.48307e-08,0.0062
3.48540e-08,0.0039
3.48772e-08,0.0022
3.49005e-08,0.0008
3.49238e-08,-0.0004
3.49470e-08,-0.0014
3.49703e-08,-0.0021
3.49936e-08,-0.0026
3.50168e-08,-0.0024
3.50401e-08,-0.0012
3.50634e-08,0.0008
3.50866e-08,0.0029
3.51099e-08,0.0048
3.51332e-08,0.0059
3.51564e-08,0.0056
3.51797e-08,0.0040
3.52030e-08,0.0016
3.52262e-08,-0.0008
3.52495e-08,-0.0028
3.52728e-08,-0.0041
3.52960e-08,-0.0043
3.53193e-08,-0.0035
3.53426e-08,-0.0022
3.53658e-08,-0.0008
3.53891e-08,0.0005
3.54124e-08,0.0015
3.54356e-08,0.0021
3.54589e-08,0.0023
3.54822e-08,0.0106
3.55054e-08,0.0446
3.55287e-08,0.1561
3.55520e-08,0.3141
3.55752e-08,0.4296
3.55985e-08,0.5239
3.56218e-08,0.5849
3.56450e-08,0.6100
3.56683e-08,0.6197
3.56916e-08,0.6237
3.57148e-08,0.6261
3.57381e-08,0.6255
3.57614e-08,0.6293
3.57846e-08,0.6396
3.58079e-08,0.6492
3.58312e-08,0.6551
3.58544e-08,0.6610
3.58777e-08,0.6679
3.59010e-08,0.6691
3.59242e-08,0.6623
3.59475e-08,0.6535
3.59708e-08,0.6448
3.59940e-08,0.6348
3.60173e-08,0.6255
3.60406e-08,0.6257
3.60638e-08,0.6397
3.60871e-08,0.6571
3.61104e-08,0.6680
3.61337e-08,0.6250
3.61569e-08,0.5341
3.61802e-08,0.4604
3.62035e-08,0.4247
3.62267e-08,0.4184
3.62500e-08,0.4378
3.62733e-08,0.4686
3.62965e-08,0.4933
3.63198e-08,0.5127
3.63431e-08,0.5293
3.63663e-08,0.5372
3.63896e-08,0.5347
3.64129e-08,0.5306
3.64361e-08,0.5293
3.64594e-08,0.5275
3.64827e-08,0.5251
3.65059e-08,0.5294
3.65292e-08,0.5432
3.65525e-08,0.5591
3.65757e-08,0.5740
3.65990e-08,0.5884
3.66223e-08,0.5974
3.66455e-08,0.5902
3.66688e-08,0.5624
3.66921e-08,0.5161
3.67153e-08,0.4523
3.67386e-08,0.3723
3.67619e-08,0.2849
3.67851e-08,0.2019
3.68084e-08,0.1294
3.68317e-08,0.0685
3.68549e-08,0.0216
3.68782e-08,-0.0096
3.69015e-08,-0.0292
3.69247e-08,-0.0429
3.69480e-08,-0.0513
3.69713e-08,-0.0540
3.69945e-08,-0.0540
3.70178e-08,-0.0547
3.70411e-08,-0.0560
3.70643e-08,-0.0577
3.70876e-08,-0.0623
3.71109e-08,-0.0713
3.71341e-08,-0.0816
3.71574e-08,-0.0896
3.71807e-08,-0.0946
3.72039e-08,-0.0951
3.72272e-08,-0.0877
3.72505e-08,-0.0708
3.72737e-08,-0.0476
3.72970e-08,-0.0213
3.73203e-08,0.0060
3.73435e-08,0.0311
3.73668e-08,0.0496
3.73901e-08,0.0597
3.74133e-08,0.0633
3.74366e-08,0.0620
3.74599e-08,0.0567
3.74831e-08,0.0492
3.75064e-08,0.0421
3.75297e-08,0.0359
3.75529e-08,0.0293
3.75762e-08,0.0228
3.75995e-08,0.0181
3.76227e-08,0.0157
3.76460e-08,0.0152
3.76693e-08,0.0169
3.76925e-08,0.0211
3.77158e-08,0.0261
3.77391e-08,0.0291
3.77623e-08,0.0291
3.77856e-08,0.0259
3.78089e-08,0.0190
3.78321e-08,0.0086
3.78554e-08,-0.0032
3.78787e-08,-0.0138
3.79019e-08,-0.0219
3.79252e-08,-0.0270
3.79485e-08,-0.0282
3.79717e-08,-0.0257
3.79950e-08,-0.0210
3.80183e-08,-0.0159
3.80415e-08,-0.0112
3.80648e-08,-0.0068
3.80881e-08,-0.0033
3.81113e-08,-0.0008
3.81346e-08,0.0015
3.81579e-08,0.0037
3.81811e-08,0.0048
3.82044e-08,0.0042
3.82277e-08,0.0023
3.82509e-08,-0.0005
3.82742e-08,-0.0039
3.82975e-08,-0.0069
3.83207e-08,-0.0080
3.83440e-08,-0.0066
3.83673e-08,-0.0032
3.83905e-08,0.0014
3.84138e-08,0.0065
3.84371e-08,0.0111
3.84603e-08,0.0138
3.84836e-08,0.0144
3.85069e-08,0.0133
3.85302e-08,0.0110
3.85534e-08,0.0079
3.85767e-08,0.0047
3.86000e-08,0.0024
3.86232e-08,0.0009
3.86465e-08,-0.0001
3.86698e-08,-0.0010
3.86930e-08,-0.0016
3.87163e-08,-0.0021
3.87396e-08,-0.0024
3.87628e-08,-0.0022
3.87861e-08,-0.0009
3.88094e-08,0.0012
3.88326e-08,0.0033
3.88559e-08,0.0050
3.88792e-08,0.0059
3.89024e-08,0.0053
3.89257e-08,0.0034
3.89490e-08,0.0007
3.89722e-08,-0.0019
3.89955e-08,-0.0038
3.90188e-08,-0.0048
3.90420e-08,-0.0045
3.90653e-08,-0.0032
3.90886e-08,-0.0015
3.91118e-08,0.0001
3.91351e-08,0.0014
3.91584e-08,0.0023
3.91816e-08,0.0027
3.92049e-08,0.0027
3.92282e-08,0.0077
3.92514e-08,0.0379
3.92747e-08,0.1301
3.92980e-08,0.2908
3.93212e-08,0.4101
3.93445e-08,0.5070
3.93678e-08,0.5760
3.93910e-08,0.6057
3.94143e-08,0.6169
3.94376e-08,0.6225
3.94608e-08,0.6258
3.94841e-08,0.6260
3.95074e-08,0.6290
3.95306e-08,0.6387
3.95539e-08,0.6486
3.95772e-08,0.6545
3.96004e-08,0.6599
3.96237e-08,0.6666
3.96470e-08,0.6688
3.96702e-08,0.6629
3.96935e-08,0.6544
3.97168e-08,0.6461
3.97400e-08,0.6365
3.97633e-08,0.6269
3.97866e-08,0.6251
3.98098e-08,0.6369
3.98331e-08,0.6618
3.98564e-08,0.7015
3.98796e-08,0.7582
3.99029e-08,0.8276
3.99262e-08,0.8996
3.99494e-08,0.9681
3.99727e-08,1.0312
3.99960e-08,1.0847
4.00192e-08,1.1247
4.00425e-08,1.1528
4.00658e-08,1.1741
4.00890e-08,1.1899
4.01123e-08,1.1996
4.01356e-08,1.2055
4.01588e-08,1.2111
4.01821e-08,1.2161
4.02054e-08,1.2198
4.02286e-08,1.2240
4.02519e-08,1.2310
4.02752e-08,1.2392
4.02984e-08,1.2461
4.03217e-08,1.2519
4.03450e-08,1.2563
4.03682e-08,1.2560
4.03915e-08,1.2485
4.04148e-08,1.2349
4.04380e-08,1.2176
4.04613e-08,1.1898
4.04846e-08,1.1260
4.05078e-08,1.0147
4.05311e-08,0.8339
4.05544e-08,0.6854
4.05776e-08,0.5887
4.06009e-08,0.5278
4.06242e-08,0.5036
4.06474e-08,0.5014
4.06707e-08,0.5039
4.06940e-08,0.5068
4.07173e-08,0.5131
4.07405e-08,0.5166
4.07638e-08,0.5121
4.07871e-08,0.5048
4.08103e-08,0.4999
4.08336e-08,0.4940
4.08569e-08,0.4851
4.08801e-08,0.4797
4.09034e-08,0.4842
4.09267e-08,0.4940
4.09499e-08,0.5060
4.09732e-08,0.5220
4.09965e-08,0.5399
4.10197e-08,0.5499
4.10430e-08,0.5440
4.10663e-08,0.5216
4.10895e-08,0.4818
4.11128e-08,0.4227
4.11361e-08,0.3492
4.11593e-08,0.2727
4.11826e-08,0.2009
4.12059e-08,0.1362
4.12291e-08,0.0816
4.12524e-08,0.0408
4.12757e-08,0.0123
4.12989e-08,-0.0093
4.13222e-08,-0.0256
4.13455e-08,-0.0351
4.13687e-08,-0.0393
4.13920e-08,-0.0419
4.14153e-08,-0.0435
4.14385e-08,-0.0439
4.14618e-08,-0.0457
4.14851e-08,-0.0522
4.15083e-08,-0.0621
4.15316e-08,-0.0723
4.15549e-08,-0.0817
4.15781e-08,-0.0892
4.16014e-08,-0.0911
4.16247e-08,-0.0838
4.16479e-08,-0.0682
4.16712e-08,-0.0473
4.16945e-08,-0.0227
4.17177e-08,0.0029
4.17410e-08,0.0248
4.17643e-08,0.0398
4.17875e-08,0.0485
4.18108e-08,0.0522
4.18341e-08,0.0515
4.18573e-08,0.0476
4.18806e-08,0.0430
4.19039e-08,0.0388
4.19271e-08,0.0337
4.19504e-08,0.0273
4.19737e-08,0.0212
4.19969e-08,0.0168
4.20202e-08,0.0139
4.20435e-08,0.0133
4.20667e-08,0.0158
4.20900e-08,0.0208
4.21133e-08,0.0258
4.21365e-08,0.0289
4.21598e-08,0.0295
4.21831e-08,0.0265
4.22063e-08,0.0192
4.22296e-08,0.0089
4.22529e-08,-0.0019
4.22761e-08,-0.0115
4.22994e-08,-0.0189
4.23227e-08,-0.0231
4.23459e-08,-0.0220
4.23692e-08,0.0003
4.23925e-08,0.0655
4.24157e-08,0.2204
4.24390e-08,0.3548
4.24623e-08,0.4651
4.24855e-08,0.5452
4.25088e-08,0.5927
4.25321e-08,0.6154
4.25553e-08,0.6257
4.25786e-08,0.6323
4.26019e-08,0.6325
4.26251e-08,0.6300
4.26484e-08,0.6325
4.26717e-08,0.6375
4.26949e-08,0.6403
4.27182e-08,0.6440
4.27415e-08,0.6528
4.27647e-08,0.6621
4.27880e-08,0.6649
4.28113e-08,0.6632
4.28345e-08,0.6603
4.28578e-08,0.6542
4.28811e-08,0.6448
4.29043e-08,0.6382
4.29276e-08,0.6428
4.29509e-08,0.6599
4.29742e-08,0.6910
4.29974e-08,0.7393
4.30207e-08,0.8031
4.30440e-08,0.8730
4.30672e-08,0.9408
4.30905e-08,1.0044
4.31138e-08,1.0607
4.31370e-08,1.1055
4.31603e-08,1.1386
4.31836e-08,1.1648
4.32068e-08,1.1861
4.32301e-08,1.2009
4.32534e-08,1.2096
4.32766e-08,1.2154
4.32999e-08,1.2190
4.33232e-08,1.2199
4.33464e-08,1.2202
4.33697e-08,1.2235
4.33930e-08,1.2301
4.34162e-08,1.2373
4.34395e-08,1.2445
4.34628e-08,1.2516
4.34860e-08,1.2552
4.35093e-08,1.2519
4.35326e-08,1.2413
4.35558e-08,1.2259
4.35791e-08,1.2060
4.36024e-08,1.1506
4.36256e-08,1.0657
4.36489e-08,0.8891
4.36722e-08,0.7292
4.36954e-08,0.6194
4.37187e-08,0.5464
4.37420e-08,0.5102
4.37652e-08,0.5009
4.37885e-08,0.5005
4.38118e-08,0.5014
4.38350e-08,0.5069
4.38583e-08,0.5136
4.38816e-08,0.5135
4.39048e-08,0.5082
4.39281e-08,0.5043
4.39514e-08,0.4999
4.39746e-08,0.4913
4.39979e-08,0.4826
4.40212e-08,0.4831
4.40444e-08,0.4908
4.40677e-08,0.5010
4.40910e-08,0.5153
4.41142e-08,0.5333
4.41375e-08,0.5469
4.41608e-08,0.5459
4.41840e-08,0.5284
4.42073e-08,0.4940
4.42306e-08,0.4498
4.42538e-08,0.4389
4.42771e-08,0.5292
4.43004e-08,0.6272
4.43236e-08,0.6775
4.43469e-08,0.7005
4.43702e-08,0.6924
4.43934e-08,0.6639
4.44167e-08,0.6345
4.44400e-08,0.6101
4.44632e-08,0.5907
4.44865e-08,0.5778
4.45098e-08,0.5773
4.45330e-08,0.5863
4.45563e-08,0.5943
4.45796e-08,0.5994
4.46028e-08,0.6027
4.46261e-08,0.6008
4.46494e-08,0.5875
4.46726e-08,0.5661
4.46959e-08,0.5450
4.47192e-08,0.5281
4.47424e-08,0.5183
4.47657e-08,0.5232
4.47890e-08,0.5506
4.48122e-08,0.6006
4.48355e-08,0.6688
4.48588e-08,0.7521
4.48820e-08,0.8451
4.49053e-08,0.9367
4.49286e-08,1.0173
4.49518e-08,1.0848
4.49751e-08,1.1394
4.49984e-08,1.1787
4.50216e-08,1.2027
4.50449e-08,1.2167
4.50682e-08,1.2245
4.50914e-08,1.2265
4.51147e-08,1.2241
4.51380e-08,1.2220
4.51612e-08,1.2230
4.51845e-08,1.2265
4.52078e-08,1.2325
4.52310e-08,1.2423
4.52543e-08,1.2540
4.52776e-08,1.2629
4.53008e-08,1.2663
4.53241e-08,1.2643
4.53474e-08,1.2559
4.53707e-08,1.2393
4.53939e-08,1.2163
4.54172e-08,1.1909
4.54405e-08,1.1663
4.54637e-08,1.1327
4.54870e-08,1.0716
4.55103e-08,0.9578
4.55335e-08,0.7878
4.55568e-08,0.6537
4.55801e-08,0.5675
4.56033e-08,0.5174
4.56266e-08,0.5027
4.56499e-08,0.5063
4.56731e-08,0.5128
4.56964e-08,0.5191
4.57197e-08,0.5259
4.57429e-08,0.5266
4.57662e-08,0.5176
4.57895e-08,0.5055
4.58127e-08,0.4958
4.58360e-08,0.4866
4.58593e-08,0.4779
4.58825e-08,0.4769
4.59058e-08,0.4878
4.59291e-08,0.5045
4.59523e-08,0.5232
4.59756e-08,0.5440
4.59989e-08,0.5627
4.60221e-08,0.5694
4.60454e-08,0.5578
4.60687e-08,0.5283
4.60919e-08,0.4807
4.61152e-08,0.4387
4.61385e-08,0.4593
4.61617e-08,0.5626
4.61850e-08,0.6392
4.62083e-08,0.6767
4.62315e-08,0.6849
4.62548e-08,0.6698
4.62781e-08,0.6404
4.63013e-08,0.6154
4.63246e-08,0.5980
4.63479e-08,0.5858
4.63711e-08,0.5815
4.63944e-08,0.5881
4.64177e-08,0.5977
4.64409e-08,0.6016
4.64642e-08,0.6013
4.64875e-08,0.5985
4.65107e-08,0.5888
4.65340e-08,0.5695
4.65573e-08,0.5474
4.65805e-08,0.5296
4.66038e-08,0.5179
4.66271e-08,0.5164
4.66503e-08,0.5324
4.66736e-08,0.5714
4.66969e-08,0.6306
4.67201e-08,0.7056
4.67434e-08,0.7937
4.67667e-08,0.8873
4.67899e-08,0.9749
4.68132e-08,1.0494
4.68365e-08,1.1105
4.68597e-08,1.1573
4.68830e-08,1.1879
4.69063e-08,1.2050
4.69295e-08,1.2147
4.69528e-08,1.2200
4.69761e-08,1.2210
4.69993e-08,1.2205
4.70226e-08,1.2223
4.70459e-08,1.2270
4.70691e-08,1.2329
4.70924e-08,1.2405
4.71157e-08,1.2504
4.71389e-08,1.2597
4.71622e-08,1.2646
4.71855e-08,1.2643
4.72087e-08,1.2590
4.72320e-08,1.2472
4.72553e-08,1.2279
4.72785e-08,1.2038
4.73018e-08,1.1789
4.73251e-08,1.1553
4.73483e-08,1.1079
4.73716e-08,1.0418
4.73949e-08,0.8831
4.74181e-08,0.7284
4.74414e-08,0.6127
4.74647e-08,0.5450
4.74879e-08,0.5095
4.75112e-08,0.5047
4.75345e-08,0.5108
4.75577e-08,0.5157
4.75810e-08,0.5211
4.76043e-08,0.5250
4.76275e-08,0.5210
4.76508e-08,0.5099
4.76741e-08,0.4995
4.76973e-08,0.4913
4.77206e-08,0.4832
4.77439e-08,0.4772
4.77672e-08,0.4817
4.77904e-08,0.4956
4.78137e-08,0.5128
4.78370e-08,0.5321
4.78602e-08,0.5528
4.78835e-08,0.5680
4.79068e-08,0.5675
4.79300e-08,0.5484
4.79533e-08,0.5113
4.79766e-08,0.4618
4.79998e-08,0.4315
4.80231e-08,0.5069
4.80464e-08,0.6014
4.80696e-08,0.6640
4.80929e-08,0.6846
4.81162e-08,0.6819
4.81394e-08,0.6592
4.81627e-08,0.6301
4.81860e-08,0.6091
4.82092e-08,0.5933
4.82325e-08,0.5834
4.82558e-08,0.5833
4.82790e-08,0.5919
4.83023e-08,0.5989
4.83256e-08,0.6009
4.83488e-08,0.6001
4.83721e-08,0.5956
4.83954e-08,0.5817
4.84186e-08,0.5600
4.84419e-08,0.5391
4.84652e-08,0.5234
4.84884e-08,0.5149
4.85117e-08,0.5197
4.85350e-08,0.5460
4.85582e-08,0.5948
4.85815e-08,0.6618
4.86048e-08,0.7435
4.86280e-08,0.8357
4.86513e-08,0.9279
4.86746e-08,1.0099
4.86978e-08,1.0780
4.87211e-08,1.1329
4.87444e-08,1.1726
4.87676e-08,1.1967
4.87909e-08,1.2102
4.88142e-08,1.2183
4.88374e-08,1.2219
4.88607e-08,1.2216
4.88840e-08,1.2215
4.89072e-08,1.2243
4.89305e-08,1.2293
4.89538e-08,1.2355
4.89770e-08,1.2443
4.90003e-08,1.2548
4.90236e-08,1.2628
4.90468e-08,1.2655
4.90701e-08,1.2631
4.90934e-08,1.2551
4.91166e-08,1.2397
4.91399e-08,1.2174
4.91632e-08,1.1923
4.91864e-08,1.1677
4.92097e-08,1.1454
4.92330e-08,1.1280
4.92562e-08,1.1185
4.92795e-08,1.1171
