.HEADER
..NAMES
Time,V U2.C7
2.0475e-09,0.5033
2.0708e-09,0.3844
2.0940e-09,0.2709
2.1173e-09,0.1564
2.1406e-09,0.0533
2.1638e-09,-0.0236
2.1871e-09,-0.0684
2.2104e-09,-0.0941
2.2336e-09,-0.1218
2.2569e-09,-0.1509
2.2802e-09,-0.1666
2.3034e-09,-0.1678
2.3267e-09,-0.1631
2.3500e-09,-0.1595
2.3732e-09,-0.1654
2.3965e-09,-0.1786
2.4198e-09,-0.1778
2.4430e-09,-0.1536
2.4663e-09,-0.1203
2.4896e-09,-0.0838
2.5128e-09,-0.0439
2.5361e-09,-0.0089
2.5594e-09,0.0331
2.5826e-09,0.1193
2.6059e-09,0.2577
2.6292e-09,0.3854
2.6524e-09,0.4805
2.6757e-09,0.5858
2.6990e-09,0.7058
2.7222e-09,0.8208
2.7455e-09,0.9324
2.7688e-09,1.0343
2.7920e-09,1.1145
2.8153e-09,1.1657
2.8386e-09,1.1978
2.8618e-09,1.2291
2.8851e-09,1.2619
2.9084e-09,1.2845
2.9316e-09,1.2918
2.9549e-09,1.2845
2.9782e-09,1.2716
3.0014e-09,1.2709
3.0247e-09,1.2863
3.0480e-09,1.2939
3.0712e-09,1.2763
3.0945e-09,1.2472
3.1178e-09,1.2203
3.1410e-09,1.1921
3.1643e-09,1.1659
3.1876e-09,1.1479
3.2108e-09,1.1312
3.2341e-09,1.1086
3.2574e-09,1.0860
3.2806e-09,1.0763
3.3039e-09,1.0834
3.3272e-09,1.0972
3.3504e-09,1.1071
3.3737e-09,1.1117
3.3970e-09,1.1152
3.4202e-09,1.1251
3.4435e-09,1.1439
3.4668e-09,1.1627
3.4901e-09,1.1713
3.5133e-09,1.1715
3.5366e-09,1.1707
3.5599e-09,1.1716
3.5831e-09,1.1768
3.6064e-09,1.1894
3.6297e-09,1.2047
3.6529e-09,1.2141
3.6762e-09,1.2179
3.6995e-09,1.2236
3.7227e-09,1.2343
3.7460e-09,1.2445
3.7693e-09,1.2472
3.7925e-09,1.2412
3.8158e-09,1.2306
3.8391e-09,1.2210
3.8623e-09,1.2160
3.8856e-09,1.2146
3.9089e-09,1.2118
3.9321e-09,1.2058
3.9554e-09,1.1986
3.9787e-09,1.1930
4.0019e-09,1.1912
4.0252e-09,1.1947
4.0485e-09,1.2001
4.0717e-09,1.2015
4.0950e-09,1.1977
4.1183e-09,1.1935
4.1415e-09,1.1924
4.1648e-09,1.1929
4.1881e-09,1.1916
4.2113e-09,1.1874
4.2346e-09,1.1823
4.2579e-09,1.1793
4.2811e-09,1.1807
4.3044e-09,1.1866
4.3277e-09,1.1941
4.3509e-09,1.1993
4.3742e-09,1.2013
4.3975e-09,1.1966
4.4207e-09,1.1721
4.4440e-09,1.1158
4.4673e-09,1.0125
4.4905e-09,0.8998
4.5138e-09,0.8057
4.5371e-09,0.6941
4.5603e-09,0.5590
4.5836e-09,0.4314
4.6069e-09,0.3111
4.6301e-09,0.1971
4.6534e-09,0.0986
4.6767e-09,0.0234
4.6999e-09,-0.0291
4.7232e-09,-0.0663
4.7465e-09,-0.0965
4.7697e-09,-0.1187
4.7930e-09,-0.1311
4.8163e-09,-0.1382
4.8395e-09,-0.1481
4.8628e-09,-0.1663
4.8861e-09,-0.1913
4.9093e-09,-0.2070
4.9326e-09,-0.1992
4.9559e-09,-0.1766
4.9791e-09,-0.1511
5.0024e-09,-0.1168
5.0257e-09,-0.0746
5.0489e-09,-0.0366
5.0722e-09,-0.0030
5.0955e-09,0.0309
5.1187e-09,0.0625
5.1420e-09,0.0847
5.1653e-09,0.0942
5.1885e-09,0.0956
5.2118e-09,0.0957
5.2351e-09,0.0946
5.2583e-09,0.0888
5.2816e-09,0.0775
5.3049e-09,0.0630
5.3281e-09,0.0518
5.3514e-09,0.0496
5.3747e-09,0.0543
5.3979e-09,0.0595
5.4212e-09,0.0632
5.4445e-09,0.0637
5.4677e-09,0.0559
5.4910e-09,0.0401
5.5143e-09,0.0230
5.5375e-09,0.0073
5.5608e-09,-0.0094
5.5841e-09,-0.0268
5.6073e-09,-0.0407
5.6306e-09,-0.0464
5.6539e-09,-0.0447
5.6771e-09,-0.0396
5.7004e-09,-0.0344
5.7237e-09,-0.0300
5.7469e-09,-0.0258
5.7702e-09,-0.0205
5.7935e-09,-0.0137
5.8168e-09,-0.0072
5.8400e-09,-0.0026
5.8633e-09,-0.0010
5.8866e-09,-0.0036
5.9098e-09,-0.0091
5.9331e-09,-0.0131
5.9564e-09,-0.0133
5.9796e-09,-0.0113
6.0029e-09,-0.0085
6.0262e-09,-0.0036
6.0494e-09,0.0045
6.0727e-09,0.0143
6.0960e-09,0.0226
6.1192e-09,0.0271
6.1425e-09,0.0270
6.1658e-09,0.0228
6.1890e-09,0.0165
6.2123e-09,0.0104
6.2356e-09,0.0062
6.2588e-09,0.0036
6.2821e-09,0.0016
6.3054e-09,-0.0005
6.3286e-09,-0.0025
6.3519e-09,-0.0029
6.3752e-09,-0.0012
6.3984e-09,0.0012
6.4217e-09,0.0028
6.4450e-09,0.0038
6.4682e-09,0.0048
6.4915e-09,0.0057
6.5148e-09,0.0055
6.5380e-09,0.0036
6.5613e-09,-0.0000
6.5846e-09,-0.0048
6.6078e-09,-0.0095
6.6311e-09,-0.0121
6.6544e-09,-0.0115
6.6776e-09,-0.0081
6.7009e-09,-0.0037
6.7242e-09,0.0002
6.7474e-09,0.0031
6.7707e-09,0.0050
6.7940e-09,0.0063
6.8172e-09,0.0066
6.8405e-09,0.0054
6.8638e-09,0.0034
6.8870e-09,0.0015
6.9103e-09,0.0003
6.9336e-09,-0.0002
6.9568e-09,-0.0002
6.9801e-09,-0.0001
7.0034e-09,-0.0003
7.0266e-09,-0.0006
7.0499e-09,-0.0002
7.0732e-09,0.0014
7.0964e-09,0.0040
7.1197e-09,0.0063
7.1430e-09,0.0073
7.1662e-09,0.0069
7.1895e-09,0.0054
7.2128e-09,0.0034
7.2360e-09,0.0012
7.2593e-09,-0.0010
7.2826e-09,-0.0027
7.3058e-09,-0.0035
7.3291e-09,-0.0030
7.3524e-09,-0.0016
7.3756e-09,0.0005
7.3989e-09,0.0024
7.4222e-09,0.0034
7.4454e-09,0.0033
7.4687e-09,0.0027
7.4920e-09,0.0022
7.5152e-09,0.0021
7.5385e-09,0.0047
7.5618e-09,0.0212
7.5850e-09,0.0738
7.6083e-09,0.1751
7.6316e-09,0.2755
7.6548e-09,0.3592
7.6781e-09,0.4670
7.7014e-09,0.5938
7.7246e-09,0.7142
7.7479e-09,0.8326
7.7712e-09,0.9449
7.7944e-09,1.0420
7.8177e-09,1.1164
7.8410e-09,1.1681
7.8642e-09,1.2069
7.8875e-09,1.2388
7.9108e-09,1.2601
7.9340e-09,1.2695
7.9573e-09,1.2723
7.9806e-09,1.2768
8.0038e-09,1.2918
8.0271e-09,1.3164
8.0504e-09,1.3321
8.0736e-09,1.3252
8.0969e-09,1.3072
8.1202e-09,1.2869
8.1435e-09,1.2542
8.1667e-09,1.2000
8.1900e-09,1.1192
8.2133e-09,0.9882
8.2365e-09,0.8423
8.2598e-09,0.7221
8.2831e-09,0.5998
8.3063e-09,0.4632
8.3296e-09,0.3374
8.3529e-09,0.2182
8.3761e-09,0.1055
8.3994e-09,0.0128
8.4227e-09,-0.0502
8.4459e-09,-0.0864
8.4692e-09,-0.1107
8.4925e-09,-0.1381
8.5157e-09,-0.1639
8.5390e-09,-0.1780
8.5623e-09,-0.1836
8.5855e-09,-0.1874
8.6088e-09,-0.1929
8.6321e-09,-0.2033
8.6553e-09,-0.2088
8.6786e-09,-0.1916
8.7019e-09,-0.1557
8.7251e-09,-0.1158
8.7484e-09,-0.0718
8.7717e-09,-0.0274
8.7949e-09,0.0064
8.8182e-09,0.0331
8.8415e-09,0.0614
8.8647e-09,0.0897
8.8880e-09,0.1094
8.9113e-09,0.1138
8.9345e-09,0.1071
8.9578e-09,0.1000
8.9811e-09,0.0950
9.0043e-09,0.0893
9.0276e-09,0.0815
9.0509e-09,0.0710
9.0741e-09,0.0600
9.0974e-09,0.0549
9.1207e-09,0.0572
9.1439e-09,0.0609
9.1672e-09,0.0617
9.1905e-09,0.0567
9.2137e-09,0.0418
9.2370e-09,0.0198
9.2603e-09,-0.0000
9.2835e-09,-0.0138
9.3068e-09,-0.0251
9.3301e-09,-0.0367
9.3533e-09,-0.0467
9.3766e-09,-0.0506
9.3999e-09,-0.0471
9.4231e-09,-0.0396
9.4464e-09,-0.0313
9.4697e-09,-0.0247
9.4929e-09,-0.0209
9.5162e-09,-0.0182
9.5395e-09,-0.0137
9.5627e-09,-0.0079
9.5860e-09,-0.0030
9.6093e-09,-0.0014
9.6325e-09,-0.0045
9.6558e-09,-0.0103
9.6791e-09,-0.0134
9.7023e-09,-0.0107
9.7256e-09,-0.0046
9.7489e-09,0.0017
9.7721e-09,0.0073
9.7954e-09,0.0133
9.8187e-09,0.0197
9.8419e-09,0.0249
9.8652e-09,0.0273
9.8885e-09,0.0259
9.9117e-09,0.0204
9.9350e-09,0.0125
9.9583e-09,0.0058
9.9815e-09,0.0025
1.00048e-08,0.0018
1.00281e-08,0.0024
1.00513e-08,0.0099
1.00746e-08,0.0423
1.00979e-08,0.1217
1.01211e-08,0.2287
1.01444e-08,0.3203
1.01677e-08,0.4143
1.01909e-08,0.5357
1.02142e-08,0.6590
1.02375e-08,0.7740
1.02607e-08,0.8873
1.02840e-08,0.9900
1.03073e-08,1.0721
1.03305e-08,1.1310
1.03538e-08,1.1736
1.03771e-08,1.2101
1.04003e-08,1.2413
1.04236e-08,1.2625
1.04469e-08,1.2736
1.04702e-08,1.2804
1.04934e-08,1.2913
1.05167e-08,1.3118
1.05400e-08,1.3322
1.05632e-08,1.3345
1.05865e-08,1.3187
1.06098e-08,1.2980
1.06330e-08,1.2719
1.06563e-08,1.2369
1.06796e-08,1.2035
1.07028e-08,1.1762
1.07261e-08,1.1487
1.07494e-08,1.1207
1.07726e-08,1.0990
1.07959e-08,1.0902
1.08192e-08,1.0926
1.08424e-08,1.0984
1.08657e-08,1.1033
1.08890e-08,1.1093
1.09122e-08,1.1190
1.09355e-08,1.1332
1.09588e-08,1.1482
1.09820e-08,1.1569
1.10053e-08,1.1577
1.10286e-08,1.1557
1.10518e-08,1.1540
1.10751e-08,1.1536
1.10984e-08,1.1590
1.11216e-08,1.1726
1.11449e-08,1.1882
1.11682e-08,1.2012
1.11914e-08,1.2134
1.12147e-08,1.2274
1.12380e-08,1.2408
1.12612e-08,1.2475
1.12845e-08,1.2337
1.13078e-08,1.1884
1.13310e-08,1.0946
1.13543e-08,0.9705
1.13776e-08,0.8631
1.14008e-08,0.7631
1.14241e-08,0.6319
1.14474e-08,0.4918
1.14706e-08,0.3615
1.14939e-08,0.2395
1.15172e-08,0.1330
1.15404e-08,0.0516
1.15637e-08,-0.0061
1.15870e-08,-0.0495
1.16102e-08,-0.0874
1.16335e-08,-0.1184
1.16568e-08,-0.1371
1.16800e-08,-0.1466
1.17033e-08,-0.1561
1.17266e-08,-0.1731
1.17498e-08,-0.1994
1.17731e-08,-0.2231
1.17964e-08,-0.2231
1.18196e-08,-0.1977
1.18429e-08,-0.1656
1.18662e-08,-0.1321
1.18894e-08,-0.0912
1.19127e-08,-0.0502
1.19360e-08,-0.0142
1.19592e-08,0.0220
1.19825e-08,0.0578
1.20058e-08,0.0845
1.20290e-08,0.0963
1.20523e-08,0.0969
1.20756e-08,0.0957
1.20988e-08,0.0962
1.21221e-08,0.0944
1.21454e-08,0.0864
1.21686e-08,0.0727
1.21919e-08,0.0588
1.22152e-08,0.0532
1.22384e-08,0.0584
1.22617e-08,0.0665
1.22850e-08,0.0708
1.23082e-08,0.0702
1.23315e-08,0.0623
1.23548e-08,0.0461
1.23780e-08,0.0275
1.24013e-08,0.0114
1.24246e-08,-0.0045
1.24478e-08,-0.0227
1.24711e-08,-0.0396
1.24944e-08,-0.0489
1.25176e-08,-0.0482
1.25409e-08,-0.0418
1.25642e-08,-0.0349
1.25874e-08,-0.0301
1.26107e-08,-0.0271
1.26340e-08,-0.0234
1.26572e-08,-0.0170
1.26805e-08,-0.0094
1.27038e-08,-0.0038
1.27270e-08,-0.0020
1.27503e-08,-0.0045
1.27736e-08,-0.0102
1.27968e-08,-0.0149
1.28201e-08,-0.0149
1.28434e-08,-0.0116
1.28667e-08,-0.0079
1.28899e-08,-0.0039
1.29132e-08,0.0029
1.29365e-08,0.0126
1.29597e-08,0.0225
1.29830e-08,0.0288
1.30063e-08,0.0297
1.30295e-08,0.0254
1.30528e-08,0.0182
1.30761e-08,0.0114
1.30993e-08,0.0070
1.31226e-08,0.0047
1.31459e-08,0.0031
1.31691e-08,0.0057
1.31924e-08,0.0270
1.32157e-08,0.0917
1.32389e-08,0.1974
1.32622e-08,0.2940
1.32855e-08,0.3816
1.33087e-08,0.4966
1.33320e-08,0.6218
1.33553e-08,0.7389
1.33785e-08,0.8556
1.34018e-08,0.9630
1.34251e-08,1.0510
1.34483e-08,1.1151
1.34716e-08,1.1599
1.34949e-08,1.1967
1.35181e-08,1.2298
1.35414e-08,1.2540
1.35647e-08,1.2677
1.35879e-08,1.2753
1.36112e-08,1.2849
1.36345e-08,1.3042
1.36577e-08,1.3284
1.36810e-08,1.3383
1.37043e-08,1.3262
1.37275e-08,1.3056
1.37508e-08,1.2814
1.37741e-08,1.2421
1.37973e-08,1.1825
1.38206e-08,1.0899
1.38439e-08,0.9493
1.38671e-08,0.8100
1.38904e-08,0.6961
1.39137e-08,0.5680
1.39369e-08,0.4328
1.39602e-08,0.3127
1.39835e-08,0.1961
1.40067e-08,0.0876
1.40300e-08,0.0005
1.40533e-08,-0.0580
1.40765e-08,-0.0924
1.40998e-08,-0.1196
1.41231e-08,-0.1498
1.41463e-08,-0.1738
1.41696e-08,-0.1848
1.41929e-08,-0.1883
1.42161e-08,-0.1903
1.42394e-08,-0.1950
1.42627e-08,-0.2042
1.42859e-08,-0.2039
1.43092e-08,-0.1799
1.43325e-08,-0.1433
1.43557e-08,-0.1047
1.43790e-08,-0.0602
1.44023e-08,-0.0178
1.44255e-08,0.0127
1.44488e-08,0.0387
1.44721e-08,0.0670
1.44953e-08,0.0935
1.45186e-08,0.1096
1.45419e-08,0.1107
1.45651e-08,0.1044
1.45884e-08,0.0995
1.46117e-08,0.0959
1.46349e-08,0.0906
1.46582e-08,0.0826
1.46815e-08,0.0714
1.47047e-08,0.0607
1.47280e-08,0.0567
1.47513e-08,0.0583
1.47745e-08,0.0597
1.47978e-08,0.0587
1.48211e-08,0.0519
1.48443e-08,0.0353
1.48676e-08,0.0139
1.48909e-08,-0.0034
1.49141e-08,-0.0156
1.49374e-08,-0.0266
1.49607e-08,-0.0382
1.49839e-08,-0.0470
1.50072e-08,-0.0488
1.50305e-08,-0.0442
1.50537e-08,-0.0368
1.50770e-08,-0.0293
1.51003e-08,-0.0238
1.51236e-08,-0.0209
1.51468e-08,-0.0182
1.51701e-08,-0.0136
1.51934e-08,-0.0080
1.52166e-08,-0.0035
1.52399e-08,-0.0021
1.52632e-08,-0.0052
1.52864e-08,-0.0101
1.53097e-08,-0.0113
1.53330e-08,-0.0075
1.53562e-08,-0.0016
1.53795e-08,0.0037
1.54028e-08,0.0088
1.54260e-08,0.0145
1.54493e-08,0.0204
1.54726e-08,0.0249
1.54958e-08,0.0265
1.55191e-08,0.0244
1.55424e-08,0.0185
1.55656e-08,0.0110
1.55889e-08,0.0053
1.56122e-08,0.0028
1.56354e-08,0.0025
1.56587e-08,0.0038
1.56820e-08,0.0150
1.57052e-08,0.0558
1.57285e-08,0.1487
1.57518e-08,0.2548
1.57750e-08,0.3420
1.57983e-08,0.4430
1.58216e-08,0.5679
1.58448e-08,0.6883
1.58681e-08,0.8042
1.58914e-08,0.9162
1.59146e-08,1.0150
1.59379e-08,1.0920
1.59612e-08,1.1457
1.59844e-08,1.1855
1.60077e-08,1.2208
1.60310e-08,1.2493
1.60542e-08,1.2671
1.60775e-08,1.2758
1.61008e-08,1.2820
1.61240e-08,1.2947
1.61473e-08,1.3174
1.61706e-08,1.3356
1.61938e-08,1.3324
1.62171e-08,1.3141
1.62404e-08,1.2930
1.62636e-08,1.2626
1.62869e-08,1.2120
1.63102e-08,1.1393
1.63334e-08,1.0192
1.63567e-08,0.8722
1.63800e-08,0.7470
1.64032e-08,0.6288
1.64265e-08,0.4936
1.64498e-08,0.3659
1.64730e-08,0.2472
1.64963e-08,0.1329
1.65196e-08,0.0339
1.65428e-08,-0.0384
1.65661e-08,-0.0825
1.65894e-08,-0.1098
1.66126e-08,-0.1374
1.66359e-08,-0.1646
1.66592e-08,-0.1806
1.66824e-08,-0.1860
1.67057e-08,-0.1882
1.67290e-08,-0.1910
1.67522e-08,-0.1988
1.67755e-08,-0.2061
1.67988e-08,-0.1945
1.68220e-08,-0.1621
1.68453e-08,-0.1237
1.68686e-08,-0.0817
1.68918e-08,-0.0366
1.69151e-08,0.0000
1.69384e-08,0.0273
1.69616e-08,0.0544
1.69849e-08,0.0828
1.70082e-08,0.1051
1.70314e-08,0.1133
1.70547e-08,0.1092
1.70780e-08,0.1027
1.71012e-08,0.0984
1.71245e-08,0.0936
1.71478e-08,0.0865
1.71710e-08,0.0764
1.71943e-08,0.0643
1.72176e-08,0.0564
1.72408e-08,0.0560
1.72641e-08,0.0587
1.72874e-08,0.0597
1.73106e-08,0.0565
1.73339e-08,0.0449
1.73572e-08,0.0247
1.73804e-08,0.0045
1.74037e-08,-0.0102
1.74270e-08,-0.0216
1.74502e-08,-0.0331
1.74735e-08,-0.0439
1.74968e-08,-0.0494
1.75201e-08,-0.0476
1.75433e-08,-0.0410
1.75666e-08,-0.0330
1.75899e-08,-0.0261
1.76131e-08,-0.0220
1.76364e-08,-0.0195
1.76597e-08,-0.0157
1.76829e-08,-0.0101
1.77062e-08,-0.0046
1.77295e-08,-0.0015
1.77527e-08,-0.0027
1.77760e-08,-0.0075
1.77993e-08,-0.0112
1.78225e-08,-0.0100
1.78458e-08,-0.0049
1.78691e-08,0.0009
1.78923e-08,0.0061
1.79156e-08,0.0116
1.79389e-08,0.0178
1.79621e-08,0.0234
1.79854e-08,0.0267
1.80087e-08,0.0265
1.80319e-08,0.0222
1.80552e-08,0.0149
1.80785e-08,0.0078
1.81017e-08,0.0036
1.81250e-08,0.0024
1.81483e-08,0.0026
1.81715e-08,0.0078
1.81948e-08,0.0328
1.82181e-08,0.1019
1.82413e-08,0.2075
1.82646e-08,0.3016
1.82879e-08,0.3911
1.83111e-08,0.5087
1.83344e-08,0.6332
1.83577e-08,0.7489
1.83809e-08,0.8638
1.84042e-08,0.9698
1.84275e-08,1.0570
1.84507e-08,1.1209
1.84740e-08,1.1662
1.84973e-08,1.2033
1.85205e-08,1.2358
1.85438e-08,1.2589
1.85671e-08,1.2716
1.85903e-08,1.2787
1.86136e-08,1.2882
1.86369e-08,1.3070
1.86601e-08,1.3292
1.86834e-08,1.3361
1.87067e-08,1.3228
1.87299e-08,1.3029
1.87532e-08,1.2786
1.87765e-08,1.2376
1.87997e-08,1.1756
1.88230e-08,1.0776
1.88463e-08,0.9345
1.88695e-08,0.7988
1.88928e-08,0.6859
1.89161e-08,0.5552
1.89393e-08,0.4202
1.89626e-08,0.3002
1.89859e-08,0.1833
1.90091e-08,0.0763
1.90324e-08,-0.0081
1.90557e-08,-0.0638
1.90789e-08,-0.0966
1.91022e-08,-0.1238
1.91255e-08,-0.1531
1.91487e-08,-0.1747
1.91720e-08,-0.1836
1.91953e-08,-0.1866
1.92185e-08,-0.1892
1.92418e-08,-0.1953
1.92651e-08,-0.2051
1.92883e-08,-0.2028
1.93116e-08,-0.1767
1.93349e-08,-0.1397
1.93581e-08,-0.1010
1.93814e-08,-0.0562
1.94047e-08,-0.0135
1.94279e-08,0.0287
1.94512e-08,0.1019
1.94745e-08,0.2287
1.94977e-08,0.3615
1.95210e-08,0.4578
1.95443e-08,0.5561
1.95675e-08,0.6769
1.95908e-08,0.7924
1.96141e-08,0.9022
1.96373e-08,1.0064
1.96606e-08,1.0930
1.96839e-08,1.1542
1.97071e-08,1.1943
1.97304e-08,1.2286
1.97537e-08,1.2621
1.97769e-08,1.2856
1.98002e-08,1.2937
1.98235e-08,1.2871
1.98468e-08,1.2719
1.98700e-08,1.2644
1.98933e-08,1.2742
1.99166e-08,1.2839
1.99398e-08,1.2715
1.99631e-08,1.2453
1.99864e-08,1.2221
2.00096e-08,1.1978
2.00329e-08,1.1598
2.00562e-08,1.1037
2.00794e-08,1.0024
2.01027e-08,0.8633
2.01260e-08,0.7414
2.01492e-08,0.6342
2.01725e-08,0.5102
2.01958e-08,0.3886
2.02190e-08,0.2739
2.02423e-08,0.1585
2.02656e-08,0.0544
2.02888e-08,-0.0234
2.03121e-08,-0.0682
2.03354e-08,-0.0917
2.03586e-08,-0.1156
2.03819e-08,-0.1414
2.04052e-08,-0.1565
2.04284e-08,-0.1600
2.04517e-08,-0.1597
2.04750e-08,-0.1610
2.04982e-08,-0.1703
2.05215e-08,-0.1854
2.05448e-08,-0.1860
2.05680e-08,-0.1630
2.05913e-08,-0.1296
2.06146e-08,-0.0912
2.06378e-08,-0.0480
2.06611e-08,-0.0123
2.06844e-08,0.0131
2.07076e-08,0.0389
2.07309e-08,0.0690
2.07542e-08,0.0958
2.07774e-08,0.1086
2.08007e-08,0.1062
2.08240e-08,0.0992
2.08472e-08,0.0941
2.08705e-08,0.0893
2.08938e-08,0.0826
2.09170e-08,0.0723
2.09403e-08,0.0583
2.09636e-08,0.0470
2.09868e-08,0.0450
2.10101e-08,0.0495
2.10334e-08,0.0548
2.10566e-08,0.0568
2.10799e-08,0.0499
2.11032e-08,0.0322
2.11264e-08,0.0122
2.11497e-08,-0.0025
2.11730e-08,-0.0134
2.11962e-08,-0.0251
2.12195e-08,-0.0377
2.12428e-08,-0.0464
2.12660e-08,-0.0474
2.12893e-08,-0.0421
2.13126e-08,-0.0341
2.13358e-08,-0.0262
2.13591e-08,-0.0214
2.13824e-08,-0.0193
2.14056e-08,-0.0160
2.14289e-08,-0.0098
2.14522e-08,-0.0027
2.14754e-08,0.0022
2.14987e-08,0.0019
2.15220e-08,-0.0037
2.15452e-08,-0.0099
2.15685e-08,-0.0113
2.15918e-08,-0.0077
2.16150e-08,-0.0026
2.16383e-08,0.0020
2.16616e-08,0.0070
2.16848e-08,0.0132
2.17081e-08,0.0199
2.17314e-08,0.0252
2.17546e-08,0.0273
2.17779e-08,0.0246
2.18012e-08,0.0176
2.18244e-08,0.0096
2.18477e-08,0.0044
2.18710e-08,0.0027
2.18942e-08,0.0027
2.19175e-08,0.0020
2.19408e-08,-0.0004
2.19640e-08,-0.0028
2.19873e-08,-0.0029
2.20106e-08,-0.0003
2.20338e-08,0.0027
2.20571e-08,0.0044
2.20804e-08,0.0046
2.21037e-08,0.0040
2.21269e-08,0.0032
2.21502e-08,0.0022
2.21735e-08,0.0007
2.21967e-08,-0.0023
2.22200e-08,-0.0065
2.22433e-08,-0.0103
2.22665e-08,-0.0110
2.22898e-08,-0.0080
2.23131e-08,-0.0029
2.23363e-08,0.0017
2.23596e-08,0.0044
2.23829e-08,0.0053
2.24061e-08,0.0055
2.24294e-08,0.0058
2.24527e-08,0.0058
2.24759e-08,0.0049
2.24992e-08,0.0031
2.25225e-08,0.0012
2.25457e-08,0.0000
2.25690e-08,-0.0000
2.25923e-08,0.0008
2.26155e-08,0.0015
2.26388e-08,0.0014
2.26621e-08,0.0008
2.26853e-08,0.0012
2.27086e-08,0.0031
2.27319e-08,0.0056
2.27551e-08,0.0074
2.27784e-08,0.0075
2.28017e-08,0.0058
2.28249e-08,0.0033
2.28482e-08,0.0011
2.28715e-08,-0.0004
2.28947e-08,-0.0013
2.29180e-08,-0.0019
2.29413e-08,-0.0020
2.29645e-08,-0.0013
2.29878e-08,0.0002
2.30111e-08,0.0023
2.30343e-08,0.0039
2.30576e-08,0.0042
2.30809e-08,0.0034
2.31041e-08,0.0023
2.31274e-08,0.0017
2.31507e-08,0.0023
2.31739e-08,0.0098
2.31972e-08,0.0404
2.32205e-08,0.1162
2.32437e-08,0.2217
2.32670e-08,0.3118
2.32903e-08,0.4019
2.33135e-08,0.5222
2.33368e-08,0.6480
2.33601e-08,0.7656
2.33833e-08,0.8818
2.34066e-08,0.9882
2.34299e-08,1.0753
2.34531e-08,1.1390
2.34764e-08,1.1846
2.34997e-08,1.2207
2.35229e-08,1.2487
2.35462e-08,1.2648
2.35695e-08,1.2709
2.35927e-08,1.2742
2.36160e-08,1.2835
2.36393e-08,1.3039
2.36625e-08,1.3262
2.36858e-08,1.3313
2.37091e-08,1.3176
2.37323e-08,1.2990
2.37556e-08,1.2757
2.37789e-08,1.2423
2.38021e-08,1.2084
2.38254e-08,1.1800
2.38487e-08,1.1515
2.38719e-08,1.1225
2.38952e-08,1.0995
2.39185e-08,1.0889
2.39417e-08,1.0893
2.39650e-08,1.0932
2.39883e-08,1.0970
2.40115e-08,1.1034
2.40348e-08,1.1151
2.40581e-08,1.1322
2.40813e-08,1.1503
2.41046e-08,1.1614
2.41279e-08,1.1632
2.41511e-08,1.1609
2.41744e-08,1.1584
2.41977e-08,1.1563
2.42209e-08,1.1592
2.42442e-08,1.1703
2.42675e-08,1.1847
2.42907e-08,1.1975
2.43140e-08,1.2105
2.43373e-08,1.2258
2.43605e-08,1.2405
2.43838e-08,1.2491
2.44071e-08,1.2493
2.44303e-08,1.2439
2.44536e-08,1.2369
