.HEADER
..NAMES
Time,V U1.E3
.DATA
1.02141e-08,-0.0173
1.02237e-08,-0.0181
1.02333e-08,-0.0188
1.02430e-08,-0.0193
1.02526e-08,-0.0198
1.02623e-08,-0.0200
1.02719e-08,-0.0202
1.02816e-08,-0.0204
1.02912e-08,-0.0204
1.03009e-08,-0.0204
1.03105e-08,-0.0202
1.03202e-08,-0.0199
1.03298e-08,-0.0194
1.03394e-08,-0.0187
1.03491e-08,-0.0179
1.03587e-08,-0.0170
1.03684e-08,-0.0160
1.03780e-08,-0.0149
1.03877e-08,-0.0139
1.03973e-08,-0.0129
1.04070e-08,-0.0120
1.04166e-08,-0.0111
1.04262e-08,-0.0103
1.04359e-08,-0.0094
1.04455e-08,-0.0086
1.04552e-08,-0.0077
1.04648e-08,-0.0069
1.04745e-08,-0.0061
1.04841e-08,-0.0052
1.04938e-08,-0.0044
1.05034e-08,-0.0036
1.05130e-08,-0.0029
1.05227e-08,-0.0022
1.05323e-08,-0.0017
1.05420e-08,-0.0012
1.05516e-08,-0.0009
1.05613e-08,-0.0007
1.05709e-08,-0.0005
1.05806e-08,-0.0003
1.05902e-08,-0.0002
1.05999e-08,0.0000
1.06095e-08,0.0002
1.06191e-08,0.0004
1.06288e-08,0.0006
1.06384e-08,0.0008
1.06481e-08,0.0009
1.06577e-08,0.0011
1.06674e-08,0.0011
1.06770e-08,0.0012
1.06867e-08,0.0014
1.06963e-08,0.0016
1.07059e-08,0.0018
1.07156e-08,0.0021
1.07252e-08,0.0024
1.07349e-08,0.0028
1.07445e-08,0.0031
1.07542e-08,0.0034
1.07638e-08,0.0037
1.07735e-08,0.0040
1.07831e-08,0.0042
1.07928e-08,0.0044
1.08024e-08,0.0046
1.08120e-08,0.0048
1.08217e-08,0.0050
1.08313e-08,0.0052
1.08410e-08,0.0054
1.08506e-08,0.0055
1.08603e-08,0.0057
1.08699e-08,0.0059
1.08796e-08,0.0061
1.08892e-08,0.0061
1.08988e-08,0.0062
1.09085e-08,0.0061
1.09181e-08,0.0060
1.09278e-08,0.0058
1.09374e-08,0.0056
1.09471e-08,0.0053
1.09567e-08,0.0051
1.09664e-08,0.0049
1.09760e-08,0.0047
1.09857e-08,0.0046
1.09953e-08,0.0044
1.10049e-08,0.0042
1.10146e-08,0.0039
1.10242e-08,0.0037
1.10339e-08,0.0034
1.10435e-08,0.0031
1.10532e-08,0.0028
1.10628e-08,0.0026
1.10725e-08,0.0024
1.10821e-08,0.0022
1.10917e-08,0.0021
1.11014e-08,0.0019
1.11110e-08,0.0018
1.11207e-08,0.0017
1.11303e-08,0.0016
1.11400e-08,0.0015
1.11496e-08,0.0013
1.11593e-08,0.0012
1.11689e-08,0.0011
1.11786e-08,0.0010
1.11882e-08,0.0009
1.11978e-08,0.0008
1.12075e-08,0.0007
1.12171e-08,0.0007
1.12268e-08,0.0006
1.12364e-08,0.0006
1.12461e-08,0.0007
1.12557e-08,0.0006
1.12654e-08,0.0006
1.12750e-08,0.0005
1.12846e-08,0.0004
1.12943e-08,0.0003
1.13039e-08,0.0001
1.13136e-08,-0.0000
1.13232e-08,-0.0001
1.13329e-08,-0.0002
1.13425e-08,-0.0003
1.13522e-08,-0.0003
1.13618e-08,-0.0004
1.13715e-08,-0.0004
1.13811e-08,-0.0005
1.13907e-08,-0.0006
1.14004e-08,-0.0007
1.14100e-08,-0.0008
1.14197e-08,-0.0009
1.14293e-08,-0.0010
1.14390e-08,-0.0010
1.14486e-08,-0.0011
1.14583e-08,-0.0011
1.14679e-08,-0.0011
1.14775e-08,-0.0011
1.14872e-08,-0.0011
1.14968e-08,-0.0011
1.15065e-08,-0.0011
1.15161e-08,-0.0010
1.15258e-08,-0.0010
1.15354e-08,-0.0010
1.15451e-08,-0.0010
1.15547e-08,-0.0010
1.15644e-08,-0.0010
1.15740e-08,-0.0009
1.15836e-08,-0.0009
1.15933e-08,-0.0008
1.16029e-08,-0.0007
1.16126e-08,-0.0006
1.16222e-08,-0.0005
1.16319e-08,-0.0004
1.16415e-08,-0.0003
1.16512e-08,-0.0003
1.16608e-08,-0.0003
1.16705e-08,-0.0003
1.16801e-08,-0.0003
1.16897e-08,-0.0002
1.16994e-08,-0.0002
1.17090e-08,-0.0001
1.17187e-08,-0.0001
1.17283e-08,0.0000
1.17380e-08,0.0001
1.17476e-08,0.0001
1.17573e-08,0.0001
1.17669e-08,0.0001
1.17765e-08,0.0002
1.17862e-08,0.0002
1.17958e-08,0.0002
1.18055e-08,0.0002
1.18151e-08,0.0002
1.18248e-08,0.0002
1.18344e-08,0.0003
1.18441e-08,0.0003
1.18537e-08,0.0003
1.18634e-08,0.0004
1.18730e-08,0.0004
1.18826e-08,0.0004
1.18923e-08,0.0005
1.19019e-08,0.0005
1.19116e-08,0.0005
1.19212e-08,0.0005
1.19309e-08,0.0005
1.19405e-08,0.0005
1.19502e-08,0.0006
1.19598e-08,0.0006
1.19694e-08,0.0007
1.19791e-08,0.0007
1.19887e-08,0.0008
1.19984e-08,0.0008
1.20080e-08,0.0008
1.20177e-08,0.0009
1.20273e-08,0.0008
1.20370e-08,0.0008
1.20466e-08,0.0008
1.20563e-08,0.0008
1.20659e-08,0.0009
1.20755e-08,0.0009
1.20852e-08,0.0009
1.20948e-08,0.0009
1.21045e-08,0.0009
1.21141e-08,0.0009
1.21238e-08,0.0009
1.21334e-08,0.0009
1.21431e-08,0.0009
1.21527e-08,0.0009
1.21623e-08,0.0009
1.21720e-08,0.0009
1.21816e-08,0.0009
1.21913e-08,0.0008
1.22009e-08,0.0008
1.22106e-08,0.0008
1.22202e-08,0.0008
1.22299e-08,0.0008
1.22395e-08,0.0008
1.22492e-08,0.0008
1.22588e-08,0.0008
1.22684e-08,0.0008
1.22781e-08,0.0008
1.22877e-08,0.0007
1.22974e-08,0.0007
1.23070e-08,0.0007
1.23167e-08,0.0007
1.23263e-08,0.0007
1.23360e-08,0.0007
1.23456e-08,0.0007
1.23552e-08,0.0007
1.23649e-08,0.0007
1.23745e-08,0.0007
1.23842e-08,0.0007
1.23938e-08,0.0007
1.24035e-08,0.0006
1.24131e-08,0.0006
1.24228e-08,0.0006
1.24324e-08,0.0006
1.24421e-08,0.0006
1.24517e-08,0.0006
1.24613e-08,0.0006
1.24710e-08,0.0006
1.24806e-08,0.0006
1.24903e-08,0.0006
1.24999e-08,0.0006
1.25096e-08,0.0006
1.25192e-08,0.0006
1.25289e-08,0.0005
1.25385e-08,0.0005
1.25481e-08,0.0005
1.25578e-08,0.0005
1.25674e-08,0.0005
1.25771e-08,0.0005
1.25867e-08,0.0005
1.25964e-08,0.0005
1.26060e-08,0.0005
1.26157e-08,0.0005
1.26253e-08,0.0005
1.26349e-08,0.0005
1.26446e-08,0.0005
1.26542e-08,0.0004
1.26639e-08,0.0004
1.26735e-08,0.0004
1.26832e-08,0.0004
1.26928e-08,0.0004
1.27025e-08,0.0004
1.27121e-08,0.0005
1.27218e-08,0.0005
1.27314e-08,0.0005
1.27410e-08,0.0005
1.27507e-08,0.0005
1.27603e-08,0.0004
1.27700e-08,0.0004
1.27796e-08,0.0004
1.27893e-08,0.0004
1.27989e-08,0.0004
1.28086e-08,0.0004
1.28182e-08,0.0005
1.28278e-08,0.0005
1.28375e-08,0.0005
1.28471e-08,0.0004
1.28568e-08,0.0002
1.28664e-08,0.0005
1.28761e-08,0.0017
1.28857e-08,0.0040
1.28954e-08,0.0076
1.29050e-08,0.0132
1.29147e-08,0.0218
1.29243e-08,0.0346
1.29339e-08,0.0521
1.29436e-08,0.0747
1.29532e-08,0.1026
1.29629e-08,0.1363
1.29725e-08,0.1760
1.29822e-08,0.2213
1.29918e-08,0.2717
1.30015e-08,0.3261
1.30111e-08,0.3837
1.30207e-08,0.4433
1.30304e-08,0.5038
1.30400e-08,0.5640
1.30497e-08,0.6233
1.30593e-08,0.6806
1.30690e-08,0.7351
1.30786e-08,0.7860
1.30883e-08,0.8331
1.30979e-08,0.8761
1.31076e-08,0.9150
1.31172e-08,0.9497
1.31268e-08,0.9805
1.31365e-08,1.0075
1.31461e-08,1.0311
1.31558e-08,1.0517
1.31654e-08,1.0695
1.31751e-08,1.0849
1.31847e-08,1.0984
1.31944e-08,1.1101
1.32040e-08,1.1203
1.32136e-08,1.1291
1.32233e-08,1.1367
1.32329e-08,1.1434
1.32426e-08,1.1491
1.32522e-08,1.1540
1.32619e-08,1.1581
1.32715e-08,1.1617
1.32812e-08,1.1649
1.32908e-08,1.1680
1.33005e-08,1.1711
1.33101e-08,1.1744
1.33197e-08,1.1779
1.33294e-08,1.1819
1.33390e-08,1.1864
1.33487e-08,1.1913
1.33583e-08,1.1966
1.33680e-08,1.2019
1.33776e-08,1.2072
1.33873e-08,1.2124
1.33969e-08,1.2174
1.34065e-08,1.2220
1.34162e-08,1.2259
1.34258e-08,1.2291
1.34355e-08,1.2315
1.34451e-08,1.2330
1.34548e-08,1.2337
1.34644e-08,1.2333
1.34741e-08,1.2318
1.34837e-08,1.2292
1.34934e-08,1.2254
1.35030e-08,1.2204
1.35126e-08,1.2143
1.35223e-08,1.2071
1.35319e-08,1.1989
1.35416e-08,1.1899
1.35512e-08,1.1803
1.35609e-08,1.1702
1.35705e-08,1.1602
1.35802e-08,1.1503
1.35898e-08,1.1408
1.35994e-08,1.1318
1.36091e-08,1.1236
1.36187e-08,1.1165
1.36284e-08,1.1104
1.36380e-08,1.1056
1.36477e-08,1.1021
1.36573e-08,1.0999
1.36670e-08,1.0991
1.36766e-08,1.0997
1.36863e-08,1.1016
1.36959e-08,1.1046
1.37055e-08,1.1086
1.37152e-08,1.1134
1.37248e-08,1.1189
1.37345e-08,1.1247
1.37441e-08,1.1307
1.37538e-08,1.1367
1.37634e-08,1.1426
1.37731e-08,1.1482
1.37827e-08,1.1535
1.37924e-08,1.1584
1.38020e-08,1.1629
1.38116e-08,1.1670
1.38213e-08,1.1707
1.38309e-08,1.1739
1.38406e-08,1.1767
1.38502e-08,1.1791
1.38599e-08,1.1811
1.38695e-08,1.1826
1.38792e-08,1.1838
1.38888e-08,1.1845
1.38984e-08,1.1848
1.39081e-08,1.1848
1.39177e-08,1.1846
1.39274e-08,1.1841
1.39370e-08,1.1836
1.39467e-08,1.1831
1.39563e-08,1.1825
1.39660e-08,1.1821
1.39756e-08,1.1818
1.39853e-08,1.1817
1.39949e-08,1.1818
1.40045e-08,1.1821
1.40142e-08,1.1826
1.40238e-08,1.1834
1.40335e-08,1.1845
1.40431e-08,1.1859
1.40528e-08,1.1877
1.40624e-08,1.1897
1.40721e-08,1.1919
1.40817e-08,1.1943
1.40913e-08,1.1969
1.41010e-08,1.1996
1.41106e-08,1.2018
1.41203e-08,1.2027
1.41299e-08,1.2012
1.41396e-08,1.1960
1.41492e-08,1.1857
1.41589e-08,1.1692
1.41685e-08,1.1452
1.41782e-08,1.1126
1.41878e-08,1.0705
1.41974e-08,1.0186
1.42071e-08,0.9573
1.42167e-08,0.8873
1.42264e-08,0.8097
1.42360e-08,0.7257
1.42457e-08,0.6370
1.42553e-08,0.5455
1.42650e-08,0.4529
1.42746e-08,0.3609
1.42842e-08,0.2715
1.42939e-08,0.1863
1.43035e-08,0.1069
1.43132e-08,0.0344
1.43228e-08,-0.0306
1.43325e-08,-0.0878
1.43421e-08,-0.1367
1.43518e-08,-0.1768
1.43614e-08,-0.2080
1.43711e-08,-0.2307
1.43807e-08,-0.2460
1.43903e-08,-0.2550
1.44000e-08,-0.2589
1.44096e-08,-0.2589
1.44193e-08,-0.2563
1.44289e-08,-0.2520
1.44386e-08,-0.2467
1.44482e-08,-0.2411
1.44579e-08,-0.2355
1.44675e-08,-0.2301
1.44771e-08,-0.2253
1.44868e-08,-0.2210
1.44964e-08,-0.2175
1.45061e-08,-0.2149
1.45157e-08,-0.2136
1.45254e-08,-0.2135
1.45350e-08,-0.2149
1.45447e-08,-0.2178
1.45543e-08,-0.2223
1.45640e-08,-0.2281
1.45736e-08,-0.2350
1.45832e-08,-0.2425
1.45929e-08,-0.2503
1.46025e-08,-0.2581
1.46122e-08,-0.2652
1.46218e-08,-0.2715
1.46315e-08,-0.2767
1.46411e-08,-0.2808
1.46508e-08,-0.2836
1.46604e-08,-0.2851
1.46700e-08,-0.2854
1.46797e-08,-0.2844
1.46893e-08,-0.2822
1.46990e-08,-0.2789
1.47086e-08,-0.2746
1.47183e-08,-0.2690
1.47279e-08,-0.2615
1.47376e-08,-0.2517
1.47472e-08,-0.2390
1.47568e-08,-0.2233
1.47665e-08,-0.2035
1.47761e-08,-0.1784
1.47858e-08,-0.1468
1.47954e-08,-0.1079
1.48051e-08,-0.0615
1.48147e-08,-0.0077
1.48244e-08,0.0535
1.48340e-08,0.1216
1.48437e-08,0.1954
1.48533e-08,0.2734
1.48629e-08,0.3540
1.48726e-08,0.4354
1.48822e-08,0.5161
1.48919e-08,0.5940
1.49015e-08,0.6678
1.49112e-08,0.7363
1.49208e-08,0.7985
1.49305e-08,0.8538
1.49401e-08,0.9020
1.49497e-08,0.9432
1.49594e-08,0.9779
1.49690e-08,1.0067
1.49787e-08,1.0300
1.49883e-08,1.0487
1.49980e-08,1.0635
1.50076e-08,1.0751
1.50173e-08,1.0843
1.50269e-08,1.0915
1.50366e-08,1.0972
1.50462e-08,1.1021
1.50558e-08,1.1064
1.50655e-08,1.1104
1.50751e-08,1.1140
1.50848e-08,1.1176
1.50944e-08,1.1210
1.51041e-08,1.1246
1.51137e-08,1.1282
1.51234e-08,1.1321
1.51330e-08,1.1362
1.51426e-08,1.1408
1.51523e-08,1.1460
1.51619e-08,1.1518
1.51716e-08,1.1581
1.51812e-08,1.1649
1.51909e-08,1.1721
1.52005e-08,1.1796
1.52102e-08,1.1873
1.52198e-08,1.1948
1.52295e-08,1.2020
1.52391e-08,1.2085
1.52487e-08,1.2141
1.52584e-08,1.2187
1.52680e-08,1.2218
1.52777e-08,1.2233
1.52873e-08,1.2230
1.52970e-08,1.2211
1.53066e-08,1.2175
1.53163e-08,1.2124
1.53259e-08,1.2056
1.53355e-08,1.1972
1.53452e-08,1.1873
1.53548e-08,1.1755
1.53645e-08,1.1607
1.53741e-08,1.1424
1.53838e-08,1.1202
1.53934e-08,1.0935
1.54031e-08,1.0612
1.54127e-08,1.0227
1.54224e-08,0.9776
1.54320e-08,0.9257
1.54416e-08,0.8671
1.54513e-08,0.8021
1.54609e-08,0.7315
1.54706e-08,0.6564
1.54802e-08,0.5779
1.54899e-08,0.4971
1.54995e-08,0.4155
1.55092e-08,0.3346
1.55188e-08,0.2558
1.55284e-08,0.1804
1.55381e-08,0.1091
1.55477e-08,0.0431
1.55574e-08,-0.0166
1.55670e-08,-0.0695
1.55767e-08,-0.1156
1.55863e-08,-0.1547
1.55960e-08,-0.1865
1.56056e-08,-0.2108
1.56153e-08,-0.2282
1.56249e-08,-0.2397
1.56345e-08,-0.2466
1.56442e-08,-0.2498
1.56538e-08,-0.2501
1.56635e-08,-0.2483
1.56731e-08,-0.2452
1.56828e-08,-0.2414
1.56924e-08,-0.2373
1.57021e-08,-0.2333
1.57117e-08,-0.2298
1.57213e-08,-0.2268
1.57310e-08,-0.2247
1.57406e-08,-0.2234
1.57503e-08,-0.2231
1.57599e-08,-0.2239
1.57696e-08,-0.2258
1.57792e-08,-0.2288
1.57889e-08,-0.2328
1.57985e-08,-0.2378
1.58082e-08,-0.2435
1.58178e-08,-0.2497
1.58274e-08,-0.2561
1.58371e-08,-0.2622
1.58467e-08,-0.2678
1.58564e-08,-0.2726
1.58660e-08,-0.2764
1.58757e-08,-0.2790
1.58853e-08,-0.2804
1.58950e-08,-0.2807
1.59046e-08,-0.2799
1.59142e-08,-0.2780
1.59239e-08,-0.2750
1.59335e-08,-0.2710
1.59432e-08,-0.2659
1.59528e-08,-0.2599
1.59625e-08,-0.2529
1.59721e-08,-0.2452
1.59818e-08,-0.2367
1.59914e-08,-0.2277
1.60011e-08,-0.2182
1.60107e-08,-0.2083
1.60203e-08,-0.1980
1.60300e-08,-0.1871
1.60396e-08,-0.1758
1.60493e-08,-0.1639
1.60589e-08,-0.1514
1.60686e-08,-0.1385
1.60782e-08,-0.1250
1.60879e-08,-0.1111
1.60975e-08,-0.0969
1.61071e-08,-0.0825
1.61168e-08,-0.0683
1.61264e-08,-0.0542
1.61361e-08,-0.0406
1.61457e-08,-0.0277
1.61554e-08,-0.0159
1.61650e-08,-0.0053
1.61747e-08,0.0041
1.61843e-08,0.0123
1.61940e-08,0.0192
1.62036e-08,0.0250
1.62132e-08,0.0297
1.62229e-08,0.0335
1.62325e-08,0.0365
1.62422e-08,0.0387
1.62518e-08,0.0403
1.62615e-08,0.0414
1.62711e-08,0.0419
1.62808e-08,0.0420
1.62904e-08,0.0418
1.63000e-08,0.0415
1.63097e-08,0.0412
1.63193e-08,0.0410
1.63290e-08,0.0410
1.63386e-08,0.0412
1.63483e-08,0.0416
1.63579e-08,0.0422
1.63676e-08,0.0430
1.63772e-08,0.0440
1.63869e-08,0.0452
1.63965e-08,0.0467
1.64061e-08,0.0483
1.64158e-08,0.0501
1.64254e-08,0.0521
1.64351e-08,0.0543
1.64447e-08,0.0565
1.64544e-08,0.0588
1.64640e-08,0.0612
1.64737e-08,0.0635
1.64833e-08,0.0658
1.64929e-08,0.0679
1.65026e-08,0.0697
1.65122e-08,0.0712
1.65219e-08,0.0722
1.65315e-08,0.0727
1.65412e-08,0.0726
1.65508e-08,0.0721
1.65605e-08,0.0710
1.65701e-08,0.0696
1.65798e-08,0.0679
1.65894e-08,0.0659
1.65990e-08,0.0634
1.66087e-08,0.0607
1.66183e-08,0.0580
1.66280e-08,0.0559
1.66376e-08,0.0545
1.66473e-08,0.0540
1.66569e-08,0.0551
1.66666e-08,0.0590
1.66762e-08,0.0669
1.66858e-08,0.0796
1.66955e-08,0.0972
1.67051e-08,0.1204
1.67148e-08,0.1496
1.67244e-08,0.1851
1.67341e-08,0.2267
1.67437e-08,0.2737
1.67534e-08,0.3254
1.67630e-08,0.3809
1.67727e-08,0.4388
1.67823e-08,0.4982
1.67919e-08,0.5578
1.68016e-08,0.6169
1.68112e-08,0.6745
1.68209e-08,0.7295
1.68305e-08,0.7813
1.68402e-08,0.8294
1.68498e-08,0.8737
1.68595e-08,0.9139
1.68691e-08,0.9499
1.68788e-08,0.9818
1.68884e-08,1.0097
1.68980e-08,1.0341
1.69077e-08,1.0551
1.69173e-08,1.0731
1.69270e-08,1.0886
1.69366e-08,1.1019
1.69463e-08,1.1134
1.69559e-08,1.1234
1.69656e-08,1.1320
1.69752e-08,1.1393
1.69848e-08,1.1456
1.69945e-08,1.1509
1.70041e-08,1.1552
1.70138e-08,1.1588
1.70234e-08,1.1618
1.70331e-08,1.1644
1.70427e-08,1.1669
1.70524e-08,1.1696
1.70620e-08,1.1725
1.70717e-08,1.1759
1.70813e-08,1.1798
1.70909e-08,1.1844
1.71006e-08,1.1897
1.71102e-08,1.1955
1.71199e-08,1.2015
1.71295e-08,1.2077
1.71392e-08,1.2139
1.71488e-08,1.2200
1.71585e-08,1.2257
1.71681e-08,1.2308
1.71777e-08,1.2351
1.71874e-08,1.2387
1.71970e-08,1.2415
1.72067e-08,1.2434
1.72163e-08,1.2443
1.72260e-08,1.2438
1.72356e-08,1.2409
1.72453e-08,1.2346
1.72549e-08,1.2242
1.72646e-08,1.2088
1.72742e-08,1.1873
1.72838e-08,1.1587
1.72935e-08,1.1226
1.73031e-08,1.0784
1.73128e-08,1.0261
1.73224e-08,0.9659
1.73321e-08,0.8987
1.73417e-08,0.8253
1.73514e-08,0.7471
1.73610e-08,0.6649
1.73706e-08,0.5801
1.73803e-08,0.4942
1.73899e-08,0.4089
1.73996e-08,0.3255
1.74092e-08,0.2454
1.74189e-08,0.1697
1.74285e-08,0.0995
1.74382e-08,0.0358
1.74478e-08,-0.0212
1.74575e-08,-0.0713
1.74671e-08,-0.1141
1.74767e-08,-0.1496
1.74864e-08,-0.1778
1.74960e-08,-0.1994
1.75057e-08,-0.2151
1.75153e-08,-0.2259
1.75250e-08,-0.2325
1.75346e-08,-0.2357
1.75443e-08,-0.2366
1.75539e-08,-0.2358
1.75635e-08,-0.2338
1.75732e-08,-0.2310
1.75828e-08,-0.2280
1.75925e-08,-0.2248
1.76021e-08,-0.2219
1.76118e-08,-0.2194
1.76214e-08,-0.2177
1.76311e-08,-0.2171
1.76407e-08,-0.2178
1.76504e-08,-0.2199
1.76600e-08,-0.2233
1.76696e-08,-0.2280
1.76793e-08,-0.2337
1.76889e-08,-0.2401
1.76986e-08,-0.2470
1.77082e-08,-0.2540
1.77179e-08,-0.2608
1.77275e-08,-0.2672
1.77372e-08,-0.2729
1.77468e-08,-0.2778
1.77564e-08,-0.2815
1.77661e-08,-0.2842
1.77757e-08,-0.2858
1.77854e-08,-0.2862
1.77950e-08,-0.2854
1.78047e-08,-0.2835
1.78143e-08,-0.2805
1.78240e-08,-0.2764
1.78336e-08,-0.2713
1.78433e-08,-0.2650
1.78529e-08,-0.2577
1.78625e-08,-0.2496
1.78722e-08,-0.2407
1.78818e-08,-0.2312
1.78915e-08,-0.2213
1.79011e-08,-0.2108
1.79108e-08,-0.1999
1.79204e-08,-0.1885
1.79301e-08,-0.1764
1.79397e-08,-0.1638
1.79493e-08,-0.1504
1.79590e-08,-0.1363
1.79686e-08,-0.1217
1.79783e-08,-0.1067
1.79879e-08,-0.0916
1.79976e-08,-0.0766
1.80072e-08,-0.0619
1.80169e-08,-0.0479
1.80265e-08,-0.0349
1.80362e-08,-0.0229
1.80458e-08,-0.0120
1.80554e-08,-0.0022
1.80651e-08,0.0063
1.80747e-08,0.0137
1.80844e-08,0.0200
1.80940e-08,0.0252
1.81037e-08,0.0294
1.81133e-08,0.0328
1.81230e-08,0.0354
1.81326e-08,0.0373
1.81422e-08,0.0387
1.81519e-08,0.0394
1.81615e-08,0.0397
1.81712e-08,0.0396
1.81808e-08,0.0393
1.81905e-08,0.0390
1.82001e-08,0.0387
1.82098e-08,0.0386
1.82194e-08,0.0387
1.82291e-08,0.0391
1.82387e-08,0.0398
1.82483e-08,0.0408
1.82580e-08,0.0419
1.82676e-08,0.0431
1.82773e-08,0.0445
1.82869e-08,0.0461
1.82966e-08,0.0479
1.83062e-08,0.0498
1.83159e-08,0.0521
1.83255e-08,0.0546
1.83351e-08,0.0572
1.83448e-08,0.0600
1.83544e-08,0.0628
1.83641e-08,0.0654
1.83737e-08,0.0678
1.83834e-08,0.0698
1.83930e-08,0.0714
1.84027e-08,0.0725
1.84123e-08,0.0732
1.84220e-08,0.0734
1.84316e-08,0.0732
1.84412e-08,0.0725
1.84509e-08,0.0714
1.84605e-08,0.0700
1.84702e-08,0.0682
1.84798e-08,0.0659
1.84895e-08,0.0634
1.84991e-08,0.0613
1.85088e-08,0.0599
1.85184e-08,0.0591
1.85280e-08,0.0593
1.85377e-08,0.0617
1.85473e-08,0.0675
1.85570e-08,0.0776
1.85666e-08,0.0926
1.85763e-08,0.1127
1.85859e-08,0.1387
1.85956e-08,0.1710
1.86052e-08,0.2096
1.86149e-08,0.2539
1.86245e-08,0.3032
1.86341e-08,0.3565
1.86438e-08,0.4129
1.86534e-08,0.4712
1.86631e-08,0.5303
1.86727e-08,0.5893
1.86824e-08,0.6474
1.86920e-08,0.7034
1.87017e-08,0.7566
1.87113e-08,0.8064
1.87209e-08,0.8525
1.87306e-08,0.8945
1.87402e-08,0.9325
1.87499e-08,0.9663
1.87595e-08,0.9961
1.87692e-08,1.0222
1.87788e-08,1.0448
1.87885e-08,1.0644
1.87981e-08,1.0812
1.88078e-08,1.0956
1.88174e-08,1.1081
1.88270e-08,1.1189
1.88367e-08,1.1282
1.88463e-08,1.1362
1.88560e-08,1.1430
1.88656e-08,1.1488
1.88753e-08,1.1537
1.88849e-08,1.1577
1.88946e-08,1.1609
1.89042e-08,1.1635
1.89138e-08,1.1659
1.89235e-08,1.1683
1.89331e-08,1.1709
1.89428e-08,1.1738
1.89524e-08,1.1774
1.89621e-08,1.1816
1.89717e-08,1.1866
1.89814e-08,1.1921
1.89910e-08,1.1980
1.90006e-08,1.2040
1.90103e-08,1.2101
1.90199e-08,1.2161
1.90296e-08,1.2219
1.90392e-08,1.2272
1.90489e-08,1.2319
1.90585e-08,1.2359
1.90682e-08,1.2392
1.90778e-08,1.2417
1.90875e-08,1.2432
1.90971e-08,1.2435
1.91067e-08,1.2419
1.91164e-08,1.2373
1.91260e-08,1.2289
1.91357e-08,1.2159
1.91453e-08,1.1973
1.91550e-08,1.1720
1.91646e-08,1.1392
1.91743e-08,1.0985
1.91839e-08,1.0496
1.91935e-08,0.9927
1.92032e-08,0.9284
1.92128e-08,0.8574
1.92225e-08,0.7812
1.92321e-08,0.7006
1.92418e-08,0.6168
1.92514e-08,0.5312
1.92611e-08,0.4455
1.92707e-08,0.3611
1.92804e-08,0.2794
1.92900e-08,0.2016
1.92996e-08,0.1290
1.93093e-08,0.0625
1.93189e-08,0.0027
1.93286e-08,-0.0503
1.93382e-08,-0.0961
1.93479e-08,-0.1346
1.93575e-08,-0.1659
1.93672e-08,-0.1902
1.93768e-08,-0.2084
1.93864e-08,-0.2213
1.93961e-08,-0.2297
1.94057e-08,-0.2343
1.94154e-08,-0.2361
1.94250e-08,-0.2360
1.94347e-08,-0.2344
1.94443e-08,-0.2319
1.94540e-08,-0.2290
1.94636e-08,-0.2259
1.94733e-08,-0.2229
1.94829e-08,-0.2202
1.94925e-08,-0.2181
1.95022e-08,-0.2170
1.95118e-08,-0.2170
1.95215e-08,-0.2185
1.95311e-08,-0.2214
1.95408e-08,-0.2256
1.95504e-08,-0.2309
1.95601e-08,-0.2371
1.95697e-08,-0.2438
1.95793e-08,-0.2509
1.95890e-08,-0.2578
1.95986e-08,-0.2643
1.96083e-08,-0.2703
1.96179e-08,-0.2755
1.96276e-08,-0.2797
1.96372e-08,-0.2829
1.96469e-08,-0.2850
1.96565e-08,-0.2860
1.96662e-08,-0.2858
1.96758e-08,-0.2844
1.96854e-08,-0.2818
1.96951e-08,-0.2782
1.97047e-08,-0.2735
1.97144e-08,-0.2676
1.97240e-08,-0.2601
1.97337e-08,-0.2506
1.97433e-08,-0.2386
1.97530e-08,-0.2238
1.97626e-08,-0.2057
1.97722e-08,-0.1832
1.97819e-08,-0.1551
1.97915e-08,-0.1202
1.98012e-08,-0.0782
1.98108e-08,-0.0290
1.98205e-08,0.0273
1.98301e-08,0.0905
1.98398e-08,0.1599
1.98494e-08,0.2340
1.98591e-08,0.3114
1.98687e-08,0.3904
1.98783e-08,0.4694
1.98880e-08,0.5465
1.98976e-08,0.6203
1.99073e-08,0.6898
1.99169e-08,0.7539
1.99266e-08,0.8121
1.99362e-08,0.8640
1.99459e-08,0.9093
1.99555e-08,0.9484
1.99651e-08,0.9817
1.99748e-08,1.0095
1.99844e-08,1.0323
1.99941e-08,1.0508
2.00037e-08,1.0657
2.00134e-08,1.0777
2.00230e-08,1.0873
2.00327e-08,1.0950
2.00423e-08,1.1013
2.00520e-08,1.1068
2.00616e-08,1.1116
2.00712e-08,1.1161
2.00809e-08,1.1203
2.00905e-08,1.1244
2.01002e-08,1.1284
2.01098e-08,1.1324
2.01195e-08,1.1364
2.01291e-08,1.1404
2.01388e-08,1.1446
2.01484e-08,1.1492
2.01580e-08,1.1541
2.01677e-08,1.1595
2.01773e-08,1.1653
2.01870e-08,1.1715
2.01966e-08,1.1782
2.02063e-08,1.1852
2.02159e-08,1.1922
2.02256e-08,1.1990
2.02352e-08,1.2051
2.02449e-08,1.2104
2.02545e-08,1.2147
2.02641e-08,1.2178
2.02738e-08,1.2194
2.02834e-08,1.2195
2.02931e-08,1.2182
2.03027e-08,1.2154
2.03124e-08,1.2112
2.03220e-08,1.2056
2.03317e-08,1.1985
