.HEADER
..NAMES
Time,V U2.N2
2.0242e-09,-0.0079
2.0475e-09,-0.0078
2.0708e-09,-0.0060
2.0940e-09,-0.0033
2.1173e-09,-0.0001
2.1406e-09,0.0042
2.1638e-09,0.0101
2.1871e-09,0.0170
2.2104e-09,0.0228
2.2336e-09,0.0254
2.2569e-09,0.0242
2.2802e-09,0.0194
2.3034e-09,0.0128
2.3267e-09,0.0061
2.3500e-09,0.0007
2.3732e-09,-0.0032
2.3965e-09,-0.0058
2.4198e-09,-0.0072
2.4430e-09,-0.0077
2.4663e-09,-0.0075
2.4896e-09,-0.0064
2.5128e-09,-0.0041
2.5361e-09,-0.0007
2.5594e-09,0.0028
2.5826e-09,0.0051
2.6059e-09,0.0056
2.6292e-09,0.0044
2.6524e-09,0.0023
2.6757e-09,-0.0001
2.6990e-09,-0.0023
2.7222e-09,-0.0045
2.7455e-09,-0.0066
2.7688e-09,-0.0084
2.7920e-09,-0.0092
2.8153e-09,-0.0085
2.8386e-09,-0.0062
2.8618e-09,-0.0013
2.8851e-09,0.0118
2.9084e-09,0.0480
2.9316e-09,0.1169
2.9549e-09,0.2120
2.9782e-09,0.3204
3.0014e-09,0.4408
3.0247e-09,0.5711
3.0480e-09,0.7047
3.0712e-09,0.8341
3.0945e-09,0.9544
3.1178e-09,1.0589
3.1410e-09,1.1394
3.1643e-09,1.1959
3.1876e-09,1.2351
3.2108e-09,1.2592
3.2341e-09,1.2700
3.2574e-09,1.2757
3.2806e-09,1.2851
3.3039e-09,1.2965
3.3272e-09,1.3034
3.3504e-09,1.3054
3.3737e-09,1.3065
3.3970e-09,1.3080
3.4202e-09,1.3092
3.4435e-09,1.3090
3.4668e-09,1.3038
3.4901e-09,1.2877
3.5133e-09,1.2598
3.5366e-09,1.2254
3.5599e-09,1.1891
3.5831e-09,1.1525
3.6064e-09,1.1190
3.6297e-09,1.0938
3.6529e-09,1.0788
3.6762e-09,1.0719
3.6995e-09,1.0716
3.7227e-09,1.0785
3.7460e-09,1.0923
3.7693e-09,1.1109
3.7925e-09,1.1314
3.8158e-09,1.1503
3.8391e-09,1.1636
3.8623e-09,1.1699
3.8856e-09,1.1722
3.9089e-09,1.1740
3.9321e-09,1.1760
3.9554e-09,1.1775
3.9787e-09,1.1785
4.0019e-09,1.1802
4.0252e-09,1.1832
4.0485e-09,1.1881
4.0717e-09,1.1959
4.0950e-09,1.2052
4.1183e-09,1.2066
4.1415e-09,1.1852
4.1648e-09,1.1226
4.1881e-09,1.0256
4.2113e-09,0.9050
4.2346e-09,0.7693
4.2579e-09,0.6210
4.2811e-09,0.4694
4.3044e-09,0.3226
4.3277e-09,0.1862
4.3509e-09,0.0673
4.3742e-09,-0.0244
4.3975e-09,-0.0862
4.4207e-09,-0.1247
4.4440e-09,-0.1446
4.4673e-09,-0.1493
4.4905e-09,-0.1482
4.5138e-09,-0.1520
4.5371e-09,-0.1611
4.5603e-09,-0.1684
4.5836e-09,-0.1720
4.6069e-09,-0.1753
4.6301e-09,-0.1798
4.6534e-09,-0.1850
4.6767e-09,-0.1897
4.6999e-09,-0.1893
4.7232e-09,-0.1753
4.7465e-09,-0.1441
4.7697e-09,-0.1005
4.7930e-09,-0.0509
4.8163e-09,0.0006
4.8395e-09,0.0487
4.8628e-09,0.0869
4.8861e-09,0.1124
4.9093e-09,0.1274
4.9326e-09,0.1339
4.9559e-09,0.1317
4.9791e-09,0.1207
5.0024e-09,0.1029
5.0257e-09,0.0812
5.0489e-09,0.0598
5.0722e-09,0.0440
5.0955e-09,0.0367
5.1187e-09,0.0357
5.1420e-09,0.0368
5.1653e-09,0.0381
5.1885e-09,0.0396
5.2118e-09,0.0413
5.2351e-09,0.0419
5.2583e-09,0.0406
5.2816e-09,0.0364
5.3049e-09,0.0275
5.3281e-09,0.0125
5.3514e-09,-0.0069
5.3747e-09,-0.0235
5.3979e-09,-0.0218
5.4212e-09,0.0226
5.4445e-09,0.1078
5.4677e-09,0.2221
5.4910e-09,0.3501
5.5143e-09,0.4927
5.5375e-09,0.6407
5.5608e-09,0.7862
5.5841e-09,0.9245
5.6073e-09,1.0474
5.6306e-09,1.1461
5.6539e-09,1.2130
5.6771e-09,1.2542
5.7004e-09,1.2762
5.7237e-09,1.2808
5.7469e-09,1.2768
5.7702e-09,1.2766
5.7935e-09,1.2854
5.8168e-09,1.2950
5.8400e-09,1.3009
5.8633e-09,1.3057
5.8866e-09,1.3125
5.9098e-09,1.3212
5.9331e-09,1.3305
5.9564e-09,1.3359
5.9796e-09,1.3286
6.0029e-09,1.3024
6.0262e-09,1.2615
6.0494e-09,1.2141
6.0727e-09,1.1655
6.0960e-09,1.1202
6.1192e-09,1.0849
6.1425e-09,1.0634
6.1658e-09,1.0536
6.1890e-09,1.0520
6.2123e-09,1.0580
6.2356e-09,1.0724
6.2588e-09,1.0942
6.2821e-09,1.1206
6.3054e-09,1.1475
6.3286e-09,1.1686
6.3519e-09,1.1797
6.3752e-09,1.1819
6.3984e-09,1.1801
6.4217e-09,1.1777
6.4450e-09,1.1752
6.4682e-09,1.1725
6.4915e-09,1.1707
6.5148e-09,1.1709
6.5380e-09,1.1742
6.5613e-09,1.1820
6.5846e-09,1.1951
6.6078e-09,1.2063
6.6311e-09,1.2045
6.6544e-09,1.1642
6.6776e-09,1.0850
6.7009e-09,0.9722
6.7242e-09,0.8418
6.7474e-09,0.6948
6.7707e-09,0.5400
6.7940e-09,0.3890
6.8172e-09,0.2452
6.8405e-09,0.1162
6.8638e-09,0.0095
6.8870e-09,-0.0669
6.9103e-09,-0.1157
6.9336e-09,-0.1435
6.9568e-09,-0.1522
6.9801e-09,-0.1491
7.0034e-09,-0.1465
7.0266e-09,-0.1518
7.0499e-09,-0.1592
7.0732e-09,-0.1640
7.0964e-09,-0.1680
7.1197e-09,-0.1739
7.1430e-09,-0.1810
7.1662e-09,-0.1886
7.1895e-09,-0.1938
7.2128e-09,-0.1887
7.2360e-09,-0.1660
7.2593e-09,-0.1268
7.2826e-09,-0.0778
7.3058e-09,-0.0244
7.3291e-09,0.0284
7.3524e-09,0.0734
7.3756e-09,0.1052
7.3989e-09,0.1246
7.4222e-09,0.1348
7.4454e-09,0.1366
7.4687e-09,0.1294
7.4920e-09,0.1143
7.5152e-09,0.0933
7.5385e-09,0.0698
7.5618e-09,0.0491
7.5850e-09,0.0362
7.6083e-09,0.0318
7.6316e-09,0.0324
7.6548e-09,0.0347
7.6781e-09,0.0377
7.7014e-09,0.0412
7.7246e-09,0.0437
7.7479e-09,0.0442
7.7712e-09,0.0418
7.7944e-09,0.0352
7.8177e-09,0.0225
7.8410e-09,0.0039
7.8642e-09,-0.0164
7.8875e-09,-0.0265
7.9108e-09,-0.0028
7.9340e-09,0.0651
7.9573e-09,0.1698
7.9806e-09,0.2932
8.0038e-09,0.4314
8.0271e-09,0.5782
8.0504e-09,0.7260
8.0736e-09,0.8684
8.0969e-09,0.9992
8.1202e-09,1.1100
8.1435e-09,1.1910
8.1667e-09,1.2427
8.1900e-09,1.2720
8.2133e-09,1.2824
8.2365e-09,1.2793
8.2598e-09,1.2749
8.2831e-09,1.2790
8.3063e-09,1.2888
8.3296e-09,1.2969
8.3529e-09,1.3024
8.3761e-09,1.3088
8.3994e-09,1.3172
8.4227e-09,1.3271
8.4459e-09,1.3355
8.4692e-09,1.3349
8.4925e-09,1.3171
8.5157e-09,1.2815
8.5390e-09,1.2356
8.5623e-09,1.1863
8.5855e-09,1.1385
8.6088e-09,1.0979
8.6321e-09,1.0703
8.6553e-09,1.0559
8.6786e-09,1.0510
8.7019e-09,1.0538
8.7251e-09,1.0645
8.7484e-09,1.0833
8.7717e-09,1.1085
8.7949e-09,1.1365
8.8182e-09,1.1616
8.8415e-09,1.1778
8.8647e-09,1.1836
8.8880e-09,1.1826
8.9113e-09,1.1797
8.9345e-09,1.1765
8.9578e-09,1.1733
8.9811e-09,1.1707
9.0043e-09,1.1699
9.0276e-09,1.1718
9.0509e-09,1.1776
9.0741e-09,1.1888
9.0974e-09,1.2057
9.1207e-09,1.2262
9.1439e-09,1.2464
9.1672e-09,1.2615
9.1905e-09,1.2680
9.2137e-09,1.2648
9.2370e-09,1.2548
9.2603e-09,1.2423
9.2835e-09,1.2303
9.3068e-09,1.2187
9.3301e-09,1.2069
9.3533e-09,1.1955
9.3766e-09,1.1860
9.3999e-09,1.1800
9.4231e-09,1.1788
9.4464e-09,1.1825
9.4697e-09,1.1896
9.4929e-09,1.1978
9.5162e-09,1.2048
9.5395e-09,1.2090
9.5627e-09,1.2099
9.5860e-09,1.2079
9.6093e-09,1.2042
9.6325e-09,1.1998
9.6558e-09,1.1944
9.6791e-09,1.1875
9.7023e-09,1.1800
9.7256e-09,1.1741
9.7489e-09,1.1723
9.7721e-09,1.1753
9.7954e-09,1.1827
9.8187e-09,1.1921
9.8419e-09,1.2010
9.8652e-09,1.2077
9.8885e-09,1.2118
9.9117e-09,1.2138
9.9350e-09,1.2144
9.9583e-09,1.2140
9.9815e-09,1.2128
1.00048e-08,1.2105
1.00281e-08,1.2065
1.00513e-08,1.2012
1.00746e-08,1.1958
1.00979e-08,1.1922
1.01211e-08,1.1914
1.01444e-08,1.1934
1.01677e-08,1.1970
1.01909e-08,1.2009
1.02142e-08,1.2044
1.02375e-08,1.2071
1.02607e-08,1.2093
1.02840e-08,1.2106
1.03073e-08,1.2106
1.03305e-08,1.2090
1.03538e-08,1.2057
1.03771e-08,1.2011
1.04003e-08,1.1963
1.04236e-08,1.1924
1.04469e-08,1.1905
1.04702e-08,1.1908
1.04934e-08,1.1927
1.05167e-08,1.1951
1.05400e-08,1.1972
1.05632e-08,1.1988
1.05865e-08,1.2003
1.06098e-08,1.2020
1.06330e-08,1.2041
1.06563e-08,1.2059
1.06796e-08,1.2066
1.07028e-08,1.2057
1.07261e-08,1.2034
1.07494e-08,1.2004
1.07726e-08,1.1976
1.07959e-08,1.1957
1.08192e-08,1.1950
1.08424e-08,1.1955
1.08657e-08,1.1967
1.08890e-08,1.1982
1.09122e-08,1.1998
1.09355e-08,1.2015
1.09588e-08,1.2033
1.09820e-08,1.2049
1.10053e-08,1.2058
1.10286e-08,1.2056
1.10518e-08,1.2043
1.10751e-08,1.2023
1.10984e-08,1.2005
1.11216e-08,1.1991
1.11449e-08,1.1984
1.11682e-08,1.1982
1.11914e-08,1.1980
1.12147e-08,1.1979
1.12380e-08,1.1978
1.12612e-08,1.1981
1.12845e-08,1.1990
1.13078e-08,1.2005
1.13310e-08,1.2022
1.13543e-08,1.2036
1.13776e-08,1.2041
1.14008e-08,1.2036
1.14241e-08,1.2023
1.14474e-08,1.2009
1.14706e-08,1.1996
1.14939e-08,1.1988
1.15172e-08,1.1984
1.15404e-08,1.1982
1.15637e-08,1.1982
1.15870e-08,1.1985
1.16102e-08,1.1990
1.16335e-08,1.1999
1.16568e-08,1.2009
1.16800e-08,1.2017
1.17033e-08,1.2022
1.17266e-08,1.2023
1.17498e-08,1.2021
1.17731e-08,1.2017
1.17964e-08,1.2013
1.18196e-08,1.2010
1.18429e-08,1.2006
1.18662e-08,1.2002
1.18894e-08,1.1995
1.19127e-08,1.1989
1.19360e-08,1.1985
1.19592e-08,1.1986
1.19825e-08,1.1993
1.20058e-08,1.2004
1.20290e-08,1.2013
1.20523e-08,1.2020
1.20756e-08,1.2021
1.20988e-08,1.2018
1.21221e-08,1.2014
1.21454e-08,1.2009
1.21686e-08,1.2006
1.21919e-08,1.2003
1.22152e-08,1.2001
1.22384e-08,1.1998
1.22617e-08,1.1995
1.22850e-08,1.1994
1.23082e-08,1.1995
1.23315e-08,1.1998
1.23548e-08,1.2002
1.23780e-08,1.2005
1.24013e-08,1.2008
1.24246e-08,1.2010
1.24478e-08,1.2011
1.24711e-08,1.2012
1.24944e-08,1.2013
1.25176e-08,1.2012
1.25409e-08,1.2009
1.25642e-08,1.2005
1.25874e-08,1.1999
1.26107e-08,1.1995
1.26340e-08,1.1993
1.26572e-08,1.1995
1.26805e-08,1.1999
1.27038e-08,1.2004
1.27270e-08,1.2008
1.27503e-08,1.2009
1.27736e-08,1.2009
1.27968e-08,1.2008
1.28201e-08,1.2007
1.28434e-08,1.2007
1.28667e-08,1.2008
1.28899e-08,1.2007
1.29132e-08,1.2006
1.29365e-08,1.2003
1.29597e-08,1.2001
1.29830e-08,1.2000
1.30063e-08,1.1999
1.30295e-08,1.2000
1.30528e-08,1.2001
1.30761e-08,1.2002
1.30993e-08,1.2004
1.31226e-08,1.2005
1.31459e-08,1.2007
1.31691e-08,1.2009
1.31924e-08,1.2010
1.32157e-08,1.2009
1.32389e-08,1.2007
1.32622e-08,1.2004
1.32855e-08,1.2001
1.33087e-08,1.2000
1.33320e-08,1.2000
1.33553e-08,1.2001
1.33785e-08,1.2003
1.34018e-08,1.2004
1.34251e-08,1.2004
1.34483e-08,1.2004
1.34716e-08,1.2003
1.34949e-08,1.2004
1.35181e-08,1.2005
1.35414e-08,1.2006
1.35647e-08,1.2007
1.35879e-08,1.2007
1.36112e-08,1.2006
1.36345e-08,1.2004
1.36577e-08,1.2003
1.36810e-08,1.2002
1.37043e-08,1.2001
1.37275e-08,1.2001
1.37508e-08,1.2001
1.37741e-08,1.2002
1.37973e-08,1.2003
1.38206e-08,1.2004
1.38439e-08,1.2005
1.38671e-08,1.2006
1.38904e-08,1.2006
1.39137e-08,1.2006
1.39369e-08,1.2004
1.39602e-08,1.2003
1.39835e-08,1.2003
1.40067e-08,1.2003
1.40300e-08,1.2003
1.40533e-08,1.2004
1.40765e-08,1.2003
1.40998e-08,1.2003
1.41231e-08,1.2002
1.41463e-08,1.2002
1.41696e-08,1.2002
1.41929e-08,1.2003
1.42161e-08,1.2004
1.42394e-08,1.2005
1.42627e-08,1.2006
1.42859e-08,1.2005
1.43092e-08,1.2005
1.43325e-08,1.2004
1.43557e-08,1.2003
1.43790e-08,1.2003
1.44023e-08,1.2002
1.44255e-08,1.2002
1.44488e-08,1.2002
1.44721e-08,1.2003
1.44953e-08,1.2003
1.45186e-08,1.2004
1.45419e-08,1.2004
1.45651e-08,1.2004
1.45884e-08,1.2004
1.46117e-08,1.2004
1.46349e-08,1.2003
1.46582e-08,1.2003
1.46815e-08,1.2004
1.47047e-08,1.2004
1.47280e-08,1.2004
1.47513e-08,1.2004
1.47745e-08,1.2003
1.47978e-08,1.2002
1.48211e-08,1.2002
1.48443e-08,1.2002
1.48676e-08,1.2002
1.48909e-08,1.2003
1.49141e-08,1.2004
1.49374e-08,1.2004
1.49607e-08,1.2004
1.49839e-08,1.2004
1.50072e-08,1.2003
1.50305e-08,1.2003
1.50537e-08,1.2003
1.50770e-08,1.2003
1.51003e-08,1.2003
1.51236e-08,1.2003
1.51468e-08,1.2003
1.51701e-08,1.2003
1.51934e-08,1.2003
1.52166e-08,1.2003
1.52399e-08,1.2003
1.52632e-08,1.2003
1.52864e-08,1.2003
1.53097e-08,1.2003
1.53330e-08,1.2000
1.53562e-08,1.1935
1.53795e-08,1.1732
1.54028e-08,1.1193
1.54260e-08,1.0323
1.54493e-08,0.9185
1.54726e-08,0.7961
1.54958e-08,0.6621
1.55191e-08,0.5213
1.55424e-08,0.3815
1.55656e-08,0.2487
1.55889e-08,0.1301
1.56122e-08,0.0314
1.56354e-08,-0.0403
1.56587e-08,-0.0876
1.56820e-08,-0.1181
1.57052e-08,-0.1340
1.57285e-08,-0.1398
1.57518e-08,-0.1446
1.57750e-08,-0.1551
1.57983e-08,-0.1662
1.58216e-08,-0.1718
1.58448e-08,-0.1732
1.58681e-08,-0.1751
1.58914e-08,-0.1778
1.59146e-08,-0.1797
1.59379e-08,-0.1781
1.59612e-08,-0.1673
1.59844e-08,-0.1422
1.60077e-08,-0.1044
1.60310e-08,-0.0607
1.60542e-08,-0.0159
1.60775e-08,0.0275
1.61008e-08,0.0652
1.61240e-08,0.0928
1.61473e-08,0.1099
1.61706e-08,0.1194
1.61938e-08,0.1220
1.62171e-08,0.1167
1.62404e-08,0.1039
1.62636e-08,0.0862
1.62869e-08,0.0673
1.63102e-08,0.0515
1.63334e-08,0.0425
1.63567e-08,0.0401
1.63800e-08,0.0405
1.64032e-08,0.0403
1.64265e-08,0.0397
1.64498e-08,0.0394
1.64730e-08,0.0389
1.64963e-08,0.0370
1.65196e-08,0.0328
1.65428e-08,0.0255
1.65661e-08,0.0138
1.65894e-08,-0.0021
1.66126e-08,-0.0188
1.66359e-08,-0.0258
1.66592e-08,-0.0027
1.66824e-08,0.0650
1.67057e-08,0.1667
1.67290e-08,0.2882
1.67522e-08,0.4221
1.67755e-08,0.5663
1.67988e-08,0.7124
1.68220e-08,0.8538
1.68453e-08,0.9849
1.68686e-08,1.0966
1.68918e-08,1.1790
1.69151e-08,1.2321
1.69384e-08,1.2637
1.69616e-08,1.2777
1.69849e-08,1.2782
1.70082e-08,1.2762
1.70314e-08,1.2820
1.70547e-08,1.2932
1.70780e-08,1.3016
1.71012e-08,1.3062
1.71245e-08,1.3111
1.71478e-08,1.3177
1.71710e-08,1.3256
1.71943e-08,1.3325
1.72176e-08,1.3316
1.72408e-08,1.3145
1.72641e-08,1.2801
1.72874e-08,1.2358
1.73106e-08,1.1886
1.73339e-08,1.1426
1.73572e-08,1.1026
1.73804e-08,1.0746
1.74037e-08,1.0594
1.74270e-08,1.0537
1.74502e-08,1.0556
1.74735e-08,1.0655
1.74968e-08,1.0834
1.75201e-08,1.1075
1.75433e-08,1.1342
1.75666e-08,1.1583
1.75899e-08,1.1740
1.76131e-08,1.1797
1.76364e-08,1.1791
1.76597e-08,1.1771
1.76829e-08,1.1754
1.77062e-08,1.1737
1.77295e-08,1.1721
1.77527e-08,1.1717
1.77760e-08,1.1737
1.77993e-08,1.1791
1.78225e-08,1.1894
1.78458e-08,1.2026
1.78691e-08,1.2087
1.78923e-08,1.1902
1.79156e-08,1.1285
1.79389e-08,1.0309
1.79621e-08,0.9086
1.79854e-08,0.7700
1.80087e-08,0.6179
1.80319e-08,0.4644
1.80552e-08,0.3166
1.80785e-08,0.1795
1.81017e-08,0.0601
1.81250e-08,-0.0317
1.81483e-08,-0.0930
1.81715e-08,-0.1310
1.81948e-08,-0.1488
1.82181e-08,-0.1504
1.82413e-08,-0.1464
1.82646e-08,-0.1485
1.82879e-08,-0.1565
1.83111e-08,-0.1630
1.83344e-08,-0.1670
1.83577e-08,-0.1717
1.83809e-08,-0.1781
1.84042e-08,-0.1851
1.84275e-08,-0.1918
1.84507e-08,-0.1928
1.84740e-08,-0.1793
1.84973e-08,-0.1476
1.85205e-08,-0.1028
1.85438e-08,-0.0514
1.85671e-08,0.0023
1.85903e-08,0.0521
1.86136e-08,0.0906
1.86369e-08,0.1157
1.86601e-08,0.1303
1.86834e-08,0.1364
1.87067e-08,0.1337
1.87299e-08,0.1223
1.87532e-08,0.1039
1.87765e-08,0.0812
1.87997e-08,0.0585
1.88230e-08,0.0415
1.88463e-08,0.0335
1.88695e-08,0.0324
1.88928e-08,0.0340
1.89161e-08,0.0366
1.89393e-08,0.0397
1.89626e-08,0.0425
1.89859e-08,0.0438
1.90091e-08,0.0429
1.90324e-08,0.0387
1.90557e-08,0.0293
1.90789e-08,0.0136
1.91022e-08,-0.0068
1.91255e-08,-0.0241
1.91487e-08,-0.0216
1.91720e-08,0.0227
1.91953e-08,0.1092
1.92185e-08,0.2238
1.92418e-08,0.3539
1.92651e-08,0.4963
1.92883e-08,0.6447
1.93116e-08,0.7903
1.93349e-08,0.9282
1.93581e-08,1.0510
1.93814e-08,1.1490
1.94047e-08,1.2160
1.94279e-08,1.2567
1.94512e-08,1.2774
1.94745e-08,1.2810
1.94977e-08,1.2762
1.95210e-08,1.2755
1.95443e-08,1.2836
1.95675e-08,1.2934
1.95908e-08,1.2998
1.96141e-08,1.3052
1.96373e-08,1.3126
1.96606e-08,1.3218
1.96839e-08,1.3315
1.97071e-08,1.3368
1.97304e-08,1.3289
1.97537e-08,1.3024
1.97769e-08,1.2611
1.98002e-08,1.2131
1.98235e-08,1.1642
1.98468e-08,1.1190
1.98700e-08,1.0840
1.98933e-08,1.0627
1.99166e-08,1.0531
1.99398e-08,1.0517
1.99631e-08,1.0579
1.99864e-08,1.0724
2.00096e-08,1.0944
2.00329e-08,1.1213
2.00562e-08,1.1485
2.00794e-08,1.1698
2.01027e-08,1.1810
2.01260e-08,1.1831
2.01492e-08,1.1808
2.01725e-08,1.1779
2.01958e-08,1.1749
2.02190e-08,1.1719
2.02423e-08,1.1700
2.02656e-08,1.1704
2.02888e-08,1.1740
2.03121e-08,1.1821
2.03354e-08,1.1959
2.03586e-08,1.2149
2.03819e-08,1.2357
2.04052e-08,1.2540
2.04284e-08,1.2654
2.04517e-08,1.2673
2.04750e-08,1.2605
2.04982e-08,1.2489
2.05215e-08,1.2366
2.05448e-08,1.2249
2.05680e-08,1.2133
2.05913e-08,1.2015
2.06146e-08,1.1909
2.06378e-08,1.1829
2.06611e-08,1.1791
2.06844e-08,1.1801
2.07076e-08,1.1856
2.07309e-08,1.1934
2.07542e-08,1.2012
2.07774e-08,1.2070
2.08007e-08,1.2096
2.08240e-08,1.2091
2.08472e-08,1.2061
2.08705e-08,1.2022
2.08938e-08,1.1975
2.09170e-08,1.1914
2.09403e-08,1.1840
2.09636e-08,1.1769
2.09868e-08,1.1727
2.10101e-08,1.1731
2.10334e-08,1.1783
2.10566e-08,1.1869
2.10799e-08,1.1963
2.11032e-08,1.2043
2.11264e-08,1.2097
2.11497e-08,1.2128
2.11730e-08,1.2141
2.11962e-08,1.2142
2.12195e-08,1.2134
2.12428e-08,1.2118
2.12660e-08,1.2088
2.12893e-08,1.2041
2.13126e-08,1.1986
2.13358e-08,1.1939
2.13591e-08,1.1916
2.13824e-08,1.1921
2.14056e-08,1.1950
2.14289e-08,1.1988
2.14522e-08,1.2025
2.14754e-08,1.2056
2.14987e-08,1.2081
2.15220e-08,1.2099
2.15452e-08,1.2107
2.15685e-08,1.2100
2.15918e-08,1.2076
2.16150e-08,1.2036
2.16383e-08,1.1988
2.16616e-08,1.1943
2.16848e-08,1.1913
2.17081e-08,1.1904
2.17314e-08,1.1916
2.17546e-08,1.1938
2.17779e-08,1.1962
2.18012e-08,1.1980
2.18244e-08,1.1994
2.18477e-08,1.2010
2.18710e-08,1.2029
2.18942e-08,1.2050
2.19175e-08,1.2063
2.19408e-08,1.2063
2.19640e-08,1.2047
2.19873e-08,1.2020
2.20106e-08,1.1990
2.20338e-08,1.1966
2.20571e-08,1.1952
2.20804e-08,1.1951
2.21037e-08,1.1960
2.21269e-08,1.1973
2.21502e-08,1.1989
2.21735e-08,1.2005
2.21967e-08,1.2023
2.22200e-08,1.2041
2.22433e-08,1.2054
2.22665e-08,1.2058
2.22898e-08,1.2050
2.23131e-08,1.2034
2.23363e-08,1.2014
2.23596e-08,1.1998
2.23829e-08,1.1987
2.24061e-08,1.1983
2.24294e-08,1.1981
2.24527e-08,1.1980
2.24759e-08,1.1978
2.24992e-08,1.1979
2.25225e-08,1.1984
2.25457e-08,1.1996
2.25690e-08,1.2012
2.25923e-08,1.2029
2.26155e-08,1.2039
2.26388e-08,1.2040
2.26621e-08,1.2031
2.26853e-08,1.2016
2.27086e-08,1.2002
2.27319e-08,1.1992
2.27551e-08,1.1986
2.27784e-08,1.1983
2.28017e-08,1.1982
2.28249e-08,1.1983
2.28482e-08,1.1987
2.28715e-08,1.1994
2.28947e-08,1.2003
2.29180e-08,1.2013
2.29413e-08,1.2020
2.29645e-08,1.2023
2.29878e-08,1.2022
2.30111e-08,1.2019
2.30343e-08,1.2014
2.30576e-08,1.2011
2.30809e-08,1.2008
2.31041e-08,1.2004
2.31274e-08,1.1999
2.31507e-08,1.1992
2.31739e-08,1.1986
2.31972e-08,1.1985
2.32205e-08,1.1989
2.32437e-08,1.1998
2.32670e-08,1.2008
2.32903e-08,1.2017
2.33135e-08,1.2021
2.33368e-08,1.2020
2.33601e-08,1.2016
2.33833e-08,1.2011
2.34066e-08,1.2007
2.34299e-08,1.2004
2.34531e-08,1.2002
2.34764e-08,1.1999
2.34997e-08,1.1997
2.35229e-08,1.1995
2.35462e-08,1.1994
2.35695e-08,1.1996
2.35927e-08,1.2000
2.36160e-08,1.2004
2.36393e-08,1.2007
2.36625e-08,1.2009
2.36858e-08,1.2010
2.37091e-08,1.2011
2.37323e-08,1.2012
2.37556e-08,1.2013
2.37789e-08,1.2011
2.38021e-08,1.2007
2.38254e-08,1.2002
2.38487e-08,1.1997
2.38719e-08,1.1994
2.38952e-08,1.1994
2.39185e-08,1.1997
2.39417e-08,1.2002
2.39650e-08,1.2006
2.39883e-08,1.2008
2.40115e-08,1.2009
2.40348e-08,1.2008
2.40581e-08,1.2008
2.40813e-08,1.2004
2.41046e-08,1.1945
2.41279e-08,1.1752
2.41511e-08,1.1226
2.41744e-08,1.0364
2.41977e-08,0.9243
2.42209e-08,0.8031
2.42442e-08,0.6701
2.42675e-08,0.5293
2.42907e-08,0.3900
2.43140e-08,0.2571
2.43373e-08,0.1378
2.43605e-08,0.0381
2.43838e-08,-0.0345
2.44071e-08,-0.0829
2.44303e-08,-0.1148
2.44536e-08,-0.1317
2.44769e-08,-0.1382
2.45002e-08,-0.1436
2.45234e-08,-0.1548
2.45467e-08,-0.1661
2.45700e-08,-0.1716
2.45932e-08,-0.1731
2.46165e-08,-0.1751
2.46398e-08,-0.1776
2.46630e-08,-0.1795
2.46863e-08,-0.1782
2.47096e-08,-0.1680
2.47328e-08,-0.1433
