.HEADER
..NAMES
Time,V U2.J3
.DATA
2.44769e-08,1.0477
2.45002e-08,0.9549
2.45234e-08,0.8396
2.45467e-08,0.7191
2.45700e-08,0.5948
2.45932e-08,0.4699
2.46165e-08,0.3475
2.46398e-08,0.2371
2.46630e-08,0.1428
2.46863e-08,0.0605
2.47096e-08,0.0021
2.47328e-08,-0.0336
2.47561e-08,-0.0587
2.47794e-08,-0.0786
2.48026e-08,-0.0943
2.48259e-08,-0.1097
2.48492e-08,-0.1287
2.48724e-08,-0.1416
2.48957e-08,-0.1487
2.49190e-08,-0.1569
2.49422e-08,-0.1608
2.49655e-08,-0.1560
2.49888e-08,-0.1468
2.50120e-08,-0.1327
2.50353e-08,-0.1063
2.50586e-08,-0.0704
2.50818e-08,-0.0335
2.51051e-08,0.0032
2.51284e-08,0.0371
2.51516e-08,0.0613
2.51749e-08,0.0765
2.51982e-08,0.0892
2.52214e-08,0.0967
2.52447e-08,0.0955
2.52680e-08,0.0907
2.52912e-08,0.0833
2.53145e-08,0.0714
2.53378e-08,0.0587
2.53610e-08,0.0513
2.53843e-08,0.0481
2.54076e-08,0.0470
2.54308e-08,0.0493
2.54541e-08,0.0514
2.54774e-08,0.0486
2.55006e-08,0.0430
2.55239e-08,0.0372
2.55472e-08,0.0293
2.55704e-08,0.0185
2.55937e-08,0.0076
2.56170e-08,-0.0042
2.56402e-08,-0.0177
2.56635e-08,-0.0294
2.56868e-08,-0.0366
2.57100e-08,-0.0399
2.57333e-08,-0.0391
2.57566e-08,-0.0337
2.57798e-08,-0.0270
2.58031e-08,-0.0217
2.58264e-08,-0.0167
2.58496e-08,-0.0114
2.58729e-08,-0.0069
2.58962e-08,-0.0035
2.59194e-08,-0.0007
2.59427e-08,-0.0000
2.59660e-08,-0.0020
2.59892e-08,-0.0047
2.60125e-08,-0.0067
2.60358e-08,-0.0076
2.60590e-08,-0.0062
2.60823e-08,-0.0021
2.61056e-08,0.0028
2.61288e-08,0.0070
2.61521e-08,0.0106
2.61754e-08,0.0137
2.61986e-08,0.0159
2.62219e-08,0.0174
2.62452e-08,0.0180
2.62684e-08,0.0168
2.62917e-08,0.0136
2.63150e-08,0.0094
2.63382e-08,0.0050
2.63615e-08,0.0011
2.63848e-08,-0.0012
2.64080e-08,-0.0017
2.64313e-08,-0.0013
2.64546e-08,-0.0008
2.64778e-08,-0.0003
2.65011e-08,0.0003
2.65244e-08,0.0011
2.65476e-08,0.0022
2.65709e-08,0.0035
2.65942e-08,0.0040
2.66174e-08,0.0033
2.66407e-08,0.0015
2.66640e-08,-0.0009
2.66872e-08,-0.0033
2.67105e-08,-0.0048
2.67338e-08,-0.0052
2.67570e-08,-0.0046
2.67803e-08,-0.0036
2.68036e-08,-0.0025
2.68269e-08,-0.0013
2.68501e-08,0.0000
2.68734e-08,0.0017
2.68967e-08,0.0036
2.69199e-08,0.0085
2.69432e-08,0.0238
2.69665e-08,0.0654
2.69897e-08,0.1283
2.70130e-08,0.2111
2.70363e-08,0.3156
2.70595e-08,0.4279
2.70828e-08,0.5451
2.71061e-08,0.6649
2.71293e-08,0.7833
2.71526e-08,0.8903
2.71759e-08,0.9844
2.71991e-08,1.0679
2.72224e-08,1.1287
2.72457e-08,1.1673
2.72689e-08,1.1946
2.72922e-08,1.2142
2.73155e-08,1.2277
2.73387e-08,1.2416
2.73620e-08,1.2586
2.73853e-08,1.2698
2.74085e-08,1.2768
2.74318e-08,1.2857
2.74551e-08,1.2901
2.74783e-08,1.2867
2.75016e-08,1.2805
2.75249e-08,1.2703
2.75481e-08,1.2490
2.75714e-08,1.2197
2.75947e-08,1.1891
2.76179e-08,1.1574
2.76412e-08,1.1281
2.76645e-08,1.1086
2.76877e-08,1.0976
2.77110e-08,1.0893
2.77343e-08,1.0872
2.77575e-08,1.0931
2.77808e-08,1.1016
2.78041e-08,1.1124
2.78273e-08,1.1277
2.78506e-08,1.1433
2.78739e-08,1.1541
2.78971e-08,1.1614
2.79204e-08,1.1657
2.79437e-08,1.1656
2.79669e-08,1.1648
2.79902e-08,1.1679
2.80135e-08,1.1731
2.80367e-08,1.1784
2.80600e-08,1.1859
2.80833e-08,1.1956
2.81065e-08,1.2050
2.81298e-08,1.2147
2.81531e-08,1.2196
2.81763e-08,1.2119
2.81996e-08,1.1704
2.82229e-08,1.1003
2.82461e-08,1.0079
2.82694e-08,0.8877
2.82927e-08,0.7585
2.83159e-08,0.6280
2.83392e-08,0.4961
2.83625e-08,0.3656
2.83857e-08,0.2491
2.84090e-08,0.1488
2.84323e-08,0.0610
2.84555e-08,-0.0011
2.84788e-08,-0.0371
2.85021e-08,-0.0603
2.85253e-08,-0.0785
2.85486e-08,-0.0919
2.85719e-08,-0.1071
2.85951e-08,-0.1293
2.86184e-08,-0.1464
2.86417e-08,-0.1568
2.86649e-08,-0.1682
2.86882e-08,-0.1751
2.87115e-08,-0.1717
2.87347e-08,-0.1635
2.87580e-08,-0.1503
2.87813e-08,-0.1218
2.88045e-08,-0.0719
2.88278e-08,0.0078
2.88511e-08,0.1162
2.88743e-08,0.2407
2.88976e-08,0.3768
2.89209e-08,0.5135
2.89441e-08,0.6436
2.89674e-08,0.7732
2.89907e-08,0.8928
2.90139e-08,0.9943
2.90372e-08,1.0811
2.90605e-08,1.1496
2.90838e-08,1.1955
2.91070e-08,1.2202
2.91303e-08,1.2358
2.91536e-08,1.2510
2.91768e-08,1.2630
2.92001e-08,1.2772
2.92234e-08,1.2922
2.92466e-08,1.2974
2.92699e-08,1.2949
2.92932e-08,1.2922
2.93164e-08,1.2850
2.93397e-08,1.2685
2.93630e-08,1.2492
2.93862e-08,1.2268
2.94095e-08,1.1950
2.94328e-08,1.1577
2.94560e-08,1.1244
2.94793e-08,1.0964
2.95026e-08,1.0750
2.95258e-08,1.0668
2.95491e-08,1.0679
2.95724e-08,1.0694
2.95956e-08,1.0744
2.96189e-08,1.0867
2.96422e-08,1.1010
2.96654e-08,1.1152
2.96887e-08,1.1325
2.97120e-08,1.1486
2.97352e-08,1.1574
2.97585e-08,1.1617
2.97818e-08,1.1644
2.98050e-08,1.1649
2.98283e-08,1.1667
2.98516e-08,1.1750
2.98748e-08,1.1863
2.98981e-08,1.1956
2.99214e-08,1.2055
2.99446e-08,1.2166
2.99679e-08,1.2260
2.99912e-08,1.2345
3.00144e-08,1.2417
3.00377e-08,1.2370
3.00610e-08,1.2094
3.00842e-08,1.1458
3.01075e-08,1.0576
3.01308e-08,0.9493
3.01540e-08,0.8191
3.01773e-08,0.6922
3.02006e-08,0.5646
3.02238e-08,0.4324
3.02471e-08,0.3104
3.02704e-08,0.2024
3.02936e-08,0.1084
3.03169e-08,0.0327
3.03402e-08,-0.0158
3.03634e-08,-0.0435
3.03867e-08,-0.0669
3.04100e-08,-0.0858
3.04332e-08,-0.1024
3.04565e-08,-0.1251
3.04798e-08,-0.1477
3.05030e-08,-0.1596
3.05263e-08,-0.1675
3.05496e-08,-0.1759
3.05728e-08,-0.1753
3.05961e-08,-0.1668
3.06194e-08,-0.1555
3.06426e-08,-0.1346
3.06659e-08,-0.0954
3.06892e-08,-0.0343
3.07124e-08,0.0573
3.07357e-08,0.1712
3.07590e-08,0.2974
3.07822e-08,0.4312
3.08055e-08,0.5631
3.08288e-08,0.6930
3.08520e-08,0.8198
3.08753e-08,0.9339
3.08986e-08,1.0296
3.09218e-08,1.1098
3.09451e-08,1.1705
3.09684e-08,1.2076
3.09916e-08,1.2291
3.10149e-08,1.2453
3.10382e-08,1.2596
3.10614e-08,1.2712
3.10847e-08,1.2843
3.11080e-08,1.2940
3.11312e-08,1.2930
3.11545e-08,1.2892
3.11778e-08,1.2859
3.12010e-08,1.2754
3.12243e-08,1.2579
3.12476e-08,1.2388
3.12708e-08,1.2140
3.12941e-08,1.1802
3.13174e-08,1.1454
3.13406e-08,1.1158
3.13639e-08,1.0906
3.13872e-08,1.0738
3.14105e-08,1.0694
3.14337e-08,1.0697
3.14570e-08,1.0703
3.14803e-08,1.0777
3.15035e-08,1.0914
3.15268e-08,1.1056
3.15501e-08,1.1211
3.15733e-08,1.1387
3.15966e-08,1.1520
3.16199e-08,1.1586
3.16431e-08,1.1630
3.16664e-08,1.1659
3.16897e-08,1.1671
3.17129e-08,1.1718
3.17362e-08,1.1818
3.17595e-08,1.1915
3.17827e-08,1.1995
3.18060e-08,1.2092
3.18293e-08,1.2194
3.18525e-08,1.2280
3.18758e-08,1.2366
3.18991e-08,1.2397
3.19223e-08,1.2282
3.19456e-08,1.1850
3.19689e-08,1.1108
3.19921e-08,1.0156
3.20154e-08,0.8967
3.20387e-08,0.7675
3.20619e-08,0.6403
3.20852e-08,0.5107
3.21085e-08,0.3801
3.21317e-08,0.2632
3.21550e-08,0.1619
3.21783e-08,0.0733
3.22015e-08,0.0091
3.22248e-08,-0.0291
3.22481e-08,-0.0541
3.22713e-08,-0.0760
3.22946e-08,-0.0934
3.23179e-08,-0.1111
3.23411e-08,-0.1352
3.23644e-08,-0.1532
3.23877e-08,-0.1616
3.24109e-08,-0.1704
3.24342e-08,-0.1764
3.24575e-08,-0.1720
3.24807e-08,-0.1624
3.25040e-08,-0.1487
3.25273e-08,-0.1210
3.25505e-08,-0.0737
3.25738e-08,-0.0007
3.25971e-08,0.1017
3.26203e-08,0.2204
3.26436e-08,0.3509
3.26669e-08,0.4848
3.26901e-08,0.6148
3.27134e-08,0.7450
3.27367e-08,0.8670
3.27599e-08,0.9736
3.27832e-08,1.0626
3.28065e-08,1.1352
3.28297e-08,1.1869
3.28530e-08,1.2161
3.28763e-08,1.2348
3.28995e-08,1.2509
3.29228e-08,1.2636
3.29461e-08,1.2757
3.29693e-08,1.2886
3.29926e-08,1.2942
3.30159e-08,1.2908
3.30391e-08,1.2880
3.30624e-08,1.2830
3.30857e-08,1.2688
3.31089e-08,1.2503
3.31322e-08,1.2294
3.31555e-08,1.1938
3.31787e-08,1.1398
3.32020e-08,1.0572
3.32253e-08,0.9552
3.32485e-08,0.8409
3.32718e-08,0.7128
3.32951e-08,0.5903
3.33183e-08,0.4671
3.33416e-08,0.3426
3.33649e-08,0.2305
3.33881e-08,0.1344
3.34114e-08,0.0526
3.34347e-08,-0.0139
3.34579e-08,-0.0564
3.34812e-08,-0.0811
3.35045e-08,-0.1011
3.35277e-08,-0.1163
3.35510e-08,-0.1282
3.35743e-08,-0.1417
3.35975e-08,-0.1537
3.36208e-08,-0.1553
3.36441e-08,-0.1535
3.36673e-08,-0.1542
3.36906e-08,-0.1477
3.37139e-08,-0.1331
3.37372e-08,-0.1167
3.37604e-08,-0.0946
3.37837e-08,-0.0600
3.38070e-08,-0.0116
3.38302e-08,0.0602
3.38535e-08,0.1576
3.38768e-08,0.2673
3.39000e-08,0.3877
3.39233e-08,0.5149
3.39466e-08,0.6395
3.39698e-08,0.7624
3.39931e-08,0.8768
3.40164e-08,0.9754
3.40396e-08,1.0601
3.40629e-08,1.1282
3.40862e-08,1.1774
3.41094e-08,1.2068
3.41327e-08,1.2244
3.41560e-08,1.2396
3.41792e-08,1.2500
3.42025e-08,1.2593
3.42258e-08,1.2691
3.42490e-08,1.2730
3.42723e-08,1.2723
3.42956e-08,1.2720
3.43188e-08,1.2682
3.43421e-08,1.2563
3.43654e-08,1.2413
3.43886e-08,1.2227
3.44119e-08,1.1890
3.44352e-08,1.1334
3.44584e-08,1.0477
3.44817e-08,0.9422
3.45050e-08,0.8234
3.45282e-08,0.6917
3.45515e-08,0.5662
3.45748e-08,0.4408
3.45980e-08,0.3161
3.46213e-08,0.2069
3.46446e-08,0.1130
3.46678e-08,0.0330
3.46911e-08,-0.0289
3.47144e-08,-0.0663
3.47376e-08,-0.0866
3.47609e-08,-0.1037
3.47842e-08,-0.1165
3.48074e-08,-0.1278
3.48307e-08,-0.1428
3.48540e-08,-0.1548
3.48772e-08,-0.1572
3.49005e-08,-0.1577
3.49238e-08,-0.1586
3.49470e-08,-0.1504
3.49703e-08,-0.1353
3.49936e-08,-0.1184
3.50168e-08,-0.0939
3.50401e-08,-0.0551
3.50634e-08,0.0004
3.50866e-08,0.0837
3.51099e-08,0.1868
3.51332e-08,0.3021
3.51564e-08,0.4264
3.51797e-08,0.5506
3.52030e-08,0.6762
3.52262e-08,0.7961
3.52495e-08,0.9060
3.52728e-08,1.0012
3.52960e-08,1.0804
3.53193e-08,1.1440
3.53426e-08,1.1855
3.53658e-08,1.2103
3.53891e-08,1.2281
3.54124e-08,1.2422
3.54356e-08,1.2539
3.54589e-08,1.2650
3.54822e-08,1.2741
3.55054e-08,1.2755
3.55287e-08,1.2740
3.55520e-08,1.2727
3.55752e-08,1.2654
3.55985e-08,1.2518
3.56218e-08,1.2361
3.56450e-08,1.2162
3.56683e-08,1.1882
3.56916e-08,1.1574
3.57148e-08,1.1300
3.57381e-08,1.1058
3.57614e-08,1.0883
3.57846e-08,1.0811
3.58079e-08,1.0793
3.58312e-08,1.0789
3.58544e-08,1.0844
3.58777e-08,1.0961
3.59010e-08,1.1087
3.59242e-08,1.1225
3.59475e-08,1.1385
3.59708e-08,1.1521
3.59940e-08,1.1601
3.60173e-08,1.1654
3.60406e-08,1.1689
3.60638e-08,1.1702
3.60871e-08,1.1738
3.61104e-08,1.1816
3.61337e-08,1.1896
3.61569e-08,1.1965
3.61802e-08,1.2050
3.62035e-08,1.2144
3.62267e-08,1.2225
3.62500e-08,1.2304
3.62733e-08,1.2337
3.62965e-08,1.2237
3.63198e-08,1.1840
3.63431e-08,1.1137
3.63663e-08,1.0199
3.63896e-08,0.9035
3.64129e-08,0.7746
3.64361e-08,0.6460
3.64594e-08,0.5169
3.64827e-08,0.3855
3.65059e-08,0.2676
3.65292e-08,0.1652
3.65525e-08,0.0757
3.65757e-08,0.0098
3.65990e-08,-0.0307
3.66223e-08,-0.0555
3.66455e-08,-0.0766
3.66688e-08,-0.0931
3.66921e-08,-0.1094
3.67153e-08,-0.1320
3.67386e-08,-0.1502
3.67619e-08,-0.1596
3.67851e-08,-0.1683
3.68084e-08,-0.1750
3.68317e-08,-0.1719
3.68549e-08,-0.1627
3.68782e-08,-0.1495
3.69015e-08,-0.1240
3.69247e-08,-0.0861
3.69480e-08,-0.0451
3.69713e-08,-0.0049
3.69945e-08,0.0335
3.70178e-08,0.0621
3.70411e-08,0.0784
3.70643e-08,0.0911
3.70876e-08,0.1001
3.71109e-08,0.1006
3.71341e-08,0.0957
3.71574e-08,0.0887
3.71807e-08,0.0768
3.72039e-08,0.0624
3.72272e-08,0.0533
3.72505e-08,0.0499
3.72737e-08,0.0493
3.72970e-08,0.0521
3.73203e-08,0.0562
3.73435e-08,0.0552
3.73668e-08,0.0490
3.73901e-08,0.0422
3.74133e-08,0.0339
3.74366e-08,0.0225
3.74599e-08,0.0105
3.74831e-08,-0.0018
3.75064e-08,-0.0161
3.75297e-08,-0.0291
3.75529e-08,-0.0311
3.75762e-08,-0.0100
3.75995e-08,0.0459
3.76227e-08,0.1250
3.76460e-08,0.2281
3.76693e-08,0.3491
3.76925e-08,0.4688
3.77158e-08,0.5941
3.77391e-08,0.7209
3.77623e-08,0.8391
3.77856e-08,0.9435
3.78089e-08,1.0347
3.78321e-08,1.1077
3.78554e-08,1.1523
3.78787e-08,1.1797
3.79019e-08,1.2020
3.79252e-08,1.2191
3.79485e-08,1.2358
3.79717e-08,1.2588
3.79950e-08,1.2803
3.80183e-08,1.2915
3.80415e-08,1.3015
3.80648e-08,1.3111
3.80881e-08,1.3108
3.81113e-08,1.3038
3.81346e-08,1.2943
3.81579e-08,1.2742
3.81811e-08,1.2406
3.82044e-08,1.2031
3.82277e-08,1.1669
3.82509e-08,1.1315
3.82742e-08,1.1055
3.82975e-08,1.0932
3.83207e-08,1.0861
3.83440e-08,1.0811
3.83673e-08,1.0846
3.83905e-08,1.0942
3.84138e-08,1.1045
3.84371e-08,1.1193
3.84603e-08,1.1375
3.84836e-08,1.1508
3.85069e-08,1.1572
3.85302e-08,1.1605
3.85534e-08,1.1598
3.85767e-08,1.1560
3.86000e-08,1.1568
3.86232e-08,1.1634
3.86465e-08,1.1709
3.86698e-08,1.1790
3.86930e-08,1.1902
3.87163e-08,1.2019
3.87396e-08,1.2128
3.87628e-08,1.2255
3.87861e-08,1.2381
3.88094e-08,1.2458
3.88326e-08,1.2485
3.88559e-08,1.2470
3.88792e-08,1.2400
3.89024e-08,1.2298
3.89257e-08,1.2212
3.89490e-08,1.2149
3.89722e-08,1.2089
3.89955e-08,1.2039
3.90188e-08,1.2003
3.90420e-08,1.1972
3.90653e-08,1.1956
3.90886e-08,1.1974
3.91118e-08,1.2011
3.91351e-08,1.2044
3.91584e-08,1.2065
3.91816e-08,1.2065
3.92049e-08,1.2030
3.92282e-08,1.1974
3.92514e-08,1.1924
3.92747e-08,1.1887
3.92980e-08,1.1861
3.93212e-08,1.1848
3.93445e-08,1.1844
3.93678e-08,1.1846
3.93910e-08,1.1844
3.94143e-08,1.1772
3.94376e-08,1.1542
3.94608e-08,1.1003
3.94841e-08,1.0229
3.95074e-08,0.9278
3.95306e-08,0.8083
3.95539e-08,0.6857
3.95772e-08,0.5608
3.96004e-08,0.4325
3.96237e-08,0.3135
3.96470e-08,0.2068
3.96702e-08,0.1146
3.96935e-08,0.0379
3.97168e-08,-0.0144
3.97400e-08,-0.0442
3.97633e-08,-0.0666
3.97866e-08,-0.0823
3.98098e-08,-0.0942
3.98331e-08,-0.1096
3.98564e-08,-0.1268
3.98796e-08,-0.1381
3.99029e-08,-0.1469
3.99262e-08,-0.1569
3.99494e-08,-0.1593
3.99727e-08,-0.1541
3.99960e-08,-0.1456
4.00192e-08,-0.1297
4.00425e-08,-0.1007
4.00658e-08,-0.0643
4.00890e-08,-0.0271
4.01123e-08,0.0112
4.01356e-08,0.0446
4.01588e-08,0.0669
4.01821e-08,0.0821
4.02054e-08,0.0939
4.02286e-08,0.0983
4.02519e-08,0.0948
4.02752e-08,0.0893
4.02984e-08,0.0804
4.03217e-08,0.0669
4.03450e-08,0.0549
4.03682e-08,0.0480
4.03915e-08,0.0446
4.04148e-08,0.0444
4.04380e-08,0.0480
4.04613e-08,0.0501
4.04846e-08,0.0473
4.05078e-08,0.0428
4.05311e-08,0.0373
4.05544e-08,0.0283
4.05776e-08,0.0171
4.06009e-08,0.0059
4.06242e-08,-0.0068
4.06474e-08,-0.0204
4.06707e-08,-0.0271
4.06940e-08,-0.0171
4.07173e-08,0.0272
4.07405e-08,0.0979
4.07638e-08,0.1924
4.07871e-08,0.3097
4.08103e-08,0.4313
4.08336e-08,0.5554
4.08569e-08,0.6826
4.08801e-08,0.8057
4.09034e-08,0.9136
4.09267e-08,1.0091
4.09499e-08,1.0901
4.09732e-08,1.1435
4.09965e-08,1.1751
4.10197e-08,1.1972
4.10430e-08,1.2148
4.10663e-08,1.2290
4.10895e-08,1.2484
4.11128e-08,1.2717
4.11361e-08,1.2858
4.11593e-08,1.2960
4.11826e-08,1.3074
4.12059e-08,1.3113
4.12291e-08,1.3059
4.12524e-08,1.2979
4.12757e-08,1.2828
4.12989e-08,1.2535
4.13222e-08,1.2166
4.13455e-08,1.1798
4.13687e-08,1.1431
4.13920e-08,1.1121
4.14153e-08,1.0952
4.14385e-08,1.0872
4.14618e-08,1.0810
4.14851e-08,1.0819
4.15083e-08,1.0906
4.15316e-08,1.1009
4.15549e-08,1.1139
4.15781e-08,1.1317
4.16014e-08,1.1477
4.16247e-08,1.1565
4.16479e-08,1.1611
4.16712e-08,1.1621
4.16945e-08,1.1585
4.17177e-08,1.1565
4.17410e-08,1.1610
4.17643e-08,1.1680
4.17875e-08,1.1753
4.18108e-08,1.1856
4.18341e-08,1.1977
4.18573e-08,1.2087
4.18806e-08,1.2206
4.19039e-08,1.2269
4.19271e-08,1.2187
4.19504e-08,1.1747
4.19737e-08,1.1012
4.19969e-08,1.0059
4.20202e-08,0.8821
4.20435e-08,0.7513
4.20667e-08,0.6213
4.20900e-08,0.4893
4.21133e-08,0.3600
4.21365e-08,0.2450
4.21598e-08,0.1458
4.21831e-08,0.0592
4.22063e-08,-0.0009
4.22296e-08,-0.0345
4.22529e-08,-0.0568
4.22761e-08,-0.0750
4.22994e-08,-0.0891
4.23227e-08,-0.1063
4.23459e-08,-0.1309
4.23692e-08,-0.1492
4.23925e-08,-0.1601
4.24157e-08,-0.1719
4.24390e-08,-0.1783
4.24623e-08,-0.1738
4.24855e-08,-0.1651
4.25088e-08,-0.1510
4.25321e-08,-0.1222
4.25553e-08,-0.0817
4.25786e-08,-0.0397
4.26019e-08,0.0023
4.26251e-08,0.0412
4.26484e-08,0.0677
4.26717e-08,0.0825
4.26949e-08,0.0946
4.27182e-08,0.1012
4.27415e-08,0.0989
4.27647e-08,0.0934
4.27880e-08,0.0857
4.28113e-08,0.0723
4.28345e-08,0.0578
4.28578e-08,0.0499
4.28811e-08,0.0472
4.29043e-08,0.0477
4.29276e-08,0.0527
4.29509e-08,0.0576
4.29742e-08,0.0562
4.29974e-08,0.0503
4.30207e-08,0.0435
4.30440e-08,0.0339
4.30672e-08,0.0213
4.30905e-08,0.0090
4.31138e-08,-0.0040
4.31370e-08,-0.0193
4.31603e-08,-0.0328
4.31836e-08,-0.0412
4.32068e-08,-0.0449
4.32301e-08,-0.0435
4.32534e-08,-0.0365
4.32766e-08,-0.0278
4.32999e-08,-0.0213
4.33232e-08,-0.0158
4.33464e-08,-0.0106
4.33697e-08,-0.0065
4.33930e-08,-0.0033
4.34162e-08,-0.0004
4.34395e-08,0.0002
4.34628e-08,-0.0023
4.34860e-08,-0.0060
4.35093e-08,-0.0090
4.35326e-08,-0.0107
4.35558e-08,-0.0092
4.35791e-08,-0.0042
4.36024e-08,0.0022
4.36256e-08,0.0077
4.36489e-08,0.0122
4.36722e-08,0.0157
4.36954e-08,0.0178
4.37187e-08,0.0192
4.37420e-08,0.0198
4.37652e-08,0.0185
4.37885e-08,0.0148
4.38118e-08,0.0099
4.38350e-08,0.0046
4.38583e-08,-0.0000
4.38816e-08,-0.0026
4.39048e-08,-0.0028
4.39281e-08,-0.0018
4.39514e-08,-0.0006
4.39746e-08,0.0003
4.39979e-08,0.0009
4.40212e-08,0.0016
4.40444e-08,0.0027
4.40677e-08,0.0042
4.40910e-08,0.0049
4.41142e-08,0.0042
4.41375e-08,0.0022
4.41608e-08,-0.0008
4.41840e-08,-0.0039
4.42073e-08,-0.0061
4.42306e-08,-0.0066
4.42538e-08,-0.0057
4.42771e-08,-0.0043
4.43004e-08,-0.0027
4.43236e-08,-0.0012
4.43469e-08,0.0003
4.43702e-08,0.0020
4.43934e-08,0.0039
4.44167e-08,0.0083
4.44400e-08,0.0212
4.44632e-08,0.0574
4.44865e-08,0.1176
4.45098e-08,0.1945
4.45330e-08,0.2948
4.45563e-08,0.4079
4.45796e-08,0.5220
4.46028e-08,0.6428
4.46261e-08,0.7626
4.46494e-08,0.8706
4.46726e-08,0.9676
4.46959e-08,1.0532
4.47192e-08,1.1187
4.47424e-08,1.1608
4.47657e-08,1.1898
4.47890e-08,1.2121
4.48122e-08,1.2256
4.48355e-08,1.2387
4.48588e-08,1.2558
4.48820e-08,1.2676
4.49053e-08,1.2745
4.49286e-08,1.2838
4.49518e-08,1.2898
4.49751e-08,1.2870
4.49984e-08,1.2816
4.50216e-08,1.2693
4.50449e-08,1.2383
4.50682e-08,1.1732
4.50914e-08,1.0778
4.51147e-08,0.9620
4.51380e-08,0.8236
4.51612e-08,0.6809
4.51845e-08,0.5455
4.52078e-08,0.4105
4.52310e-08,0.2796
4.52543e-08,0.1683
4.52776e-08,0.0752
4.53008e-08,-0.0051
4.53241e-08,-0.0596
4.53474e-08,-0.0874
4.53707e-08,-0.1037
4.53939e-08,-0.1173
4.54172e-08,-0.1272
4.54405e-08,-0.1394
4.54637e-08,-0.1589
4.54870e-08,-0.1714
4.55103e-08,-0.1738
4.55335e-08,-0.1773
4.55568e-08,-0.1771
4.55801e-08,-0.1650
4.56033e-08,-0.1481
4.56266e-08,-0.1281
4.56499e-08,-0.0956
4.56731e-08,-0.0524
4.56964e-08,-0.0097
4.57197e-08,0.0306
4.57429e-08,0.0671
4.57662e-08,0.0906
4.57895e-08,0.1008
4.58127e-08,0.1085
4.58360e-08,0.1127
4.58593e-08,0.1079
4.58825e-08,0.0992
4.59058e-08,0.0899
4.59291e-08,0.0760
4.59523e-08,0.0608
4.59756e-08,0.0521
4.59989e-08,0.0491
4.60221e-08,0.0483
4.60454e-08,0.0511
4.60687e-08,0.0544
4.60919e-08,0.0511
4.61152e-08,0.0424
4.61385e-08,0.0337
4.61617e-08,0.0236
4.61850e-08,0.0107
4.62083e-08,-0.0018
4.62315e-08,-0.0139
4.62548e-08,-0.0275
4.62781e-08,-0.0394
4.63013e-08,-0.0457
4.63246e-08,-0.0471
4.63479e-08,-0.0443
4.63711e-08,-0.0363
4.63944e-08,-0.0265
4.64177e-08,-0.0195
4.64409e-08,-0.0144
4.64642e-08,-0.0094
4.64875e-08,-0.0053
4.65107e-08,-0.0023
4.65340e-08,0.0003
4.65573e-08,0.0010
4.65805e-08,-0.0013
4.66038e-08,-0.0045
4.66271e-08,-0.0068
4.66503e-08,-0.0075
4.66736e-08,-0.0056
4.66969e-08,-0.0004
4.67201e-08,0.0060
4.67434e-08,0.0112
4.67667e-08,0.0149
4.67899e-08,0.0175
4.68132e-08,0.0189
4.68365e-08,0.0194
4.68597e-08,0.0193
4.68830e-08,0.0175
4.69063e-08,0.0135
4.69295e-08,0.0084
4.69528e-08,0.0033
4.69761e-08,-0.0009
4.69993e-08,-0.0031
4.70226e-08,-0.0031
4.70459e-08,-0.0017
4.70691e-08,-0.0004
4.70924e-08,0.0004
4.71157e-08,0.0010
4.71389e-08,0.0014
4.71622e-08,0.0023
4.71855e-08,0.0036
4.72087e-08,0.0041
4.72320e-08,0.0032
4.72553e-08,0.0012
4.72785e-08,-0.0016
4.73018e-08,-0.0044
4.73251e-08,-0.0061
4.73483e-08,-0.0062
4.73716e-08,-0.0050
4.73949e-08,-0.0033
4.74181e-08,-0.0016
4.74414e-08,-0.0001
4.74647e-08,0.0012
4.74879e-08,0.0028
4.75112e-08,0.0045
4.75345e-08,0.0071
4.75577e-08,0.0157
4.75810e-08,0.0429
4.76043e-08,0.0975
4.76275e-08,0.1685
4.76508e-08,0.2622
4.76741e-08,0.3746
4.76973e-08,0.4874
4.77206e-08,0.6073
4.77439e-08,0.7287
4.77672e-08,0.8406
4.77904e-08,0.9407
4.78137e-08,1.0300
4.78370e-08,1.1032
4.78602e-08,1.1509
4.78835e-08,1.1821
4.79068e-08,1.2066
4.79300e-08,1.2216
4.79533e-08,1.2336
4.79766e-08,1.2502
4.79998e-08,1.2649
4.80231e-08,1.2723
4.80464e-08,1.2812
4.80696e-08,1.2898
4.80929e-08,1.2890
4.81162e-08,1.2839
4.81394e-08,1.2772
4.81627e-08,1.2615
4.81860e-08,1.2346
4.82092e-08,1.2047
4.82325e-08,1.1739
4.82558e-08,1.1416
4.82790e-08,1.1168
4.83023e-08,1.1029
4.83256e-08,1.0930
4.83488e-08,1.0869
4.83721e-08,1.0900
4.83954e-08,1.0981
4.84186e-08,1.1069
4.84419e-08,1.1203
4.84652e-08,1.1369
4.84884e-08,1.1498
4.85117e-08,1.1584
4.85350e-08,1.1648
4.85582e-08,1.1668
4.85815e-08,1.1651
4.86048e-08,1.1663
4.86280e-08,1.1710
4.86513e-08,1.1756
4.86746e-08,1.1816
4.86978e-08,1.1909
4.87211e-08,1.2006
4.87444e-08,1.2099
4.87676e-08,1.2210
4.87909e-08,1.2319
4.88142e-08,1.2391
4.88374e-08,1.2429
4.88607e-08,1.2434
4.88840e-08,1.2386
4.89072e-08,1.2306
4.89305e-08,1.2232
4.89538e-08,1.2167
