.HEADER
..NAMES
Time,V U1.U1
.DATA
1.02044e-08,1.2006
1.02141e-08,1.2006
1.02237e-08,1.2006
1.02333e-08,1.2006
1.02430e-08,1.2006
1.02526e-08,1.2007
1.02623e-08,1.2007
1.02719e-08,1.2007
1.02816e-08,1.2007
1.02912e-08,1.2007
1.03009e-08,1.2006
1.03105e-08,1.2006
1.03202e-08,1.2006
1.03298e-08,1.2006
1.03394e-08,1.2006
1.03491e-08,1.2005
1.03587e-08,1.2005
1.03684e-08,1.2005
1.03780e-08,1.2004
1.03877e-08,1.2004
1.03973e-08,1.2005
1.04070e-08,1.2005
1.04166e-08,1.2005
1.04262e-08,1.2005
1.04359e-08,1.2006
1.04455e-08,1.2006
1.04552e-08,1.2006
1.04648e-08,1.2006
1.04745e-08,1.2007
1.04841e-08,1.2007
1.04938e-08,1.2006
1.05034e-08,1.2006
1.05130e-08,1.2006
1.05227e-08,1.2006
1.05323e-08,1.2006
1.05420e-08,1.2006
1.05516e-08,1.2006
1.05613e-08,1.2006
1.05709e-08,1.2006
1.05806e-08,1.2006
1.05902e-08,1.2006
1.05999e-08,1.2005
1.06095e-08,1.2005
1.06191e-08,1.2005
1.06288e-08,1.2005
1.06384e-08,1.2005
1.06481e-08,1.2005
1.06577e-08,1.2005
1.06674e-08,1.2005
1.06770e-08,1.2005
1.06867e-08,1.2005
1.06963e-08,1.2005
1.07059e-08,1.2005
1.07156e-08,1.2006
1.07252e-08,1.2006
1.07349e-08,1.2006
1.07445e-08,1.2006
1.07542e-08,1.2005
1.07638e-08,1.2005
1.07735e-08,1.2005
1.07831e-08,1.2005
1.07928e-08,1.2005
1.08024e-08,1.2005
1.08120e-08,1.2005
1.08217e-08,1.2005
1.08313e-08,1.2005
1.08410e-08,1.2005
1.08506e-08,1.2005
1.08603e-08,1.2005
1.08699e-08,1.2005
1.08796e-08,1.2005
1.08892e-08,1.2005
1.08988e-08,1.2005
1.09085e-08,1.2005
1.09181e-08,1.2005
1.09278e-08,1.2005
1.09374e-08,1.2005
1.09471e-08,1.2005
1.09567e-08,1.2005
1.09664e-08,1.2005
1.09760e-08,1.2005
1.09857e-08,1.2005
1.09953e-08,1.2002
1.10049e-08,1.1989
1.10146e-08,1.1950
1.10242e-08,1.1861
1.10339e-08,1.1694
1.10435e-08,1.1424
1.10532e-08,1.1034
1.10628e-08,1.0527
1.10725e-08,0.9915
1.10821e-08,0.9220
1.10917e-08,0.8470
1.11014e-08,0.7686
1.11110e-08,0.6887
1.11207e-08,0.6083
1.11303e-08,0.5278
1.11400e-08,0.4477
1.11496e-08,0.3682
1.11593e-08,0.2897
1.11689e-08,0.2124
1.11786e-08,0.1370
1.11882e-08,0.0645
1.11978e-08,-0.0039
1.12075e-08,-0.0669
1.12171e-08,-0.1234
1.12268e-08,-0.1728
1.12364e-08,-0.2144
1.12461e-08,-0.2474
1.12557e-08,-0.2722
1.12654e-08,-0.2897
1.12750e-08,-0.3011
1.12846e-08,-0.3078
1.12943e-08,-0.3114
1.13039e-08,-0.3130
1.13136e-08,-0.3138
1.13232e-08,-0.3141
1.13329e-08,-0.3141
1.13425e-08,-0.3135
1.13522e-08,-0.3119
1.13618e-08,-0.3091
1.13715e-08,-0.3048
1.13811e-08,-0.2990
1.13907e-08,-0.2920
1.14004e-08,-0.2841
1.14100e-08,-0.2758
1.14197e-08,-0.2674
1.14293e-08,-0.2591
1.14390e-08,-0.2508
1.14486e-08,-0.2425
1.14583e-08,-0.2340
1.14679e-08,-0.2255
1.14775e-08,-0.2169
1.14872e-08,-0.2088
1.14968e-08,-0.2020
1.15065e-08,-0.1972
1.15161e-08,-0.1950
1.15258e-08,-0.1958
1.15354e-08,-0.1993
1.15451e-08,-0.2048
1.15547e-08,-0.2115
1.15644e-08,-0.2184
1.15740e-08,-0.2252
1.15836e-08,-0.2314
1.15933e-08,-0.2371
1.16029e-08,-0.2424
1.16126e-08,-0.2473
1.16222e-08,-0.2519
1.16319e-08,-0.2559
1.16415e-08,-0.2589
1.16512e-08,-0.2607
1.16608e-08,-0.2609
1.16705e-08,-0.2592
1.16801e-08,-0.2553
1.16897e-08,-0.2489
1.16994e-08,-0.2401
1.17090e-08,-0.2289
1.17187e-08,-0.2157
1.17283e-08,-0.2008
1.17380e-08,-0.1846
1.17476e-08,-0.1678
1.17573e-08,-0.1508
1.17669e-08,-0.1342
1.17765e-08,-0.1183
1.17862e-08,-0.1035
1.17958e-08,-0.0898
1.18055e-08,-0.0770
1.18151e-08,-0.0648
1.18248e-08,-0.0529
1.18344e-08,-0.0408
1.18441e-08,-0.0286
1.18537e-08,-0.0164
1.18634e-08,-0.0043
1.18730e-08,0.0073
1.18826e-08,0.0180
1.18923e-08,0.0277
1.19019e-08,0.0364
1.19116e-08,0.0441
1.19212e-08,0.0512
1.19309e-08,0.0578
1.19405e-08,0.0641
1.19502e-08,0.0704
1.19598e-08,0.0763
1.19694e-08,0.0818
1.19791e-08,0.0865
1.19887e-08,0.0901
1.19984e-08,0.0925
1.20080e-08,0.0937
1.20177e-08,0.0937
1.20273e-08,0.0927
1.20370e-08,0.0908
1.20466e-08,0.0882
1.20563e-08,0.0849
1.20659e-08,0.0809
1.20755e-08,0.0764
1.20852e-08,0.0714
1.20948e-08,0.0662
1.21045e-08,0.0609
1.21141e-08,0.0558
1.21238e-08,0.0511
1.21334e-08,0.0469
1.21431e-08,0.0434
1.21527e-08,0.0407
1.21623e-08,0.0389
1.21720e-08,0.0381
1.21816e-08,0.0383
1.21913e-08,0.0395
1.22009e-08,0.0415
1.22106e-08,0.0441
1.22202e-08,0.0469
1.22299e-08,0.0497
1.22395e-08,0.0520
1.22492e-08,0.0535
1.22588e-08,0.0544
1.22684e-08,0.0557
1.22781e-08,0.0585
1.22877e-08,0.0637
1.22974e-08,0.0722
1.23070e-08,0.0848
1.23167e-08,0.1025
1.23263e-08,0.1260
1.23360e-08,0.1555
1.23456e-08,0.1910
1.23552e-08,0.2318
1.23649e-08,0.2769
1.23745e-08,0.3250
1.23842e-08,0.3752
1.23938e-08,0.4269
1.24035e-08,0.4797
1.24131e-08,0.5335
1.24228e-08,0.5879
1.24324e-08,0.6423
1.24421e-08,0.6963
1.24517e-08,0.7492
1.24613e-08,0.8006
1.24710e-08,0.8497
1.24806e-08,0.8962
1.24903e-08,0.9396
1.24999e-08,0.9794
1.25096e-08,1.0154
1.25192e-08,1.0474
1.25289e-08,1.0754
1.25385e-08,1.0997
1.25481e-08,1.1209
1.25578e-08,1.1394
1.25674e-08,1.1558
1.25771e-08,1.1705
1.25867e-08,1.1840
1.25964e-08,1.1964
1.26060e-08,1.2079
1.26157e-08,1.2183
1.26253e-08,1.2274
1.26349e-08,1.2353
1.26446e-08,1.2417
1.26542e-08,1.2466
1.26639e-08,1.2499
1.26735e-08,1.2516
1.26832e-08,1.2519
1.26928e-08,1.2507
1.27025e-08,1.2483
1.27121e-08,1.2447
1.27218e-08,1.2402
1.27314e-08,1.2350
1.27410e-08,1.2295
1.27507e-08,1.2239
1.27603e-08,1.2188
1.27700e-08,1.2143
1.27796e-08,1.2106
1.27893e-08,1.2079
1.27989e-08,1.2062
1.28086e-08,1.2054
1.28182e-08,1.2055
1.28278e-08,1.2062
1.28375e-08,1.2072
1.28471e-08,1.2083
1.28568e-08,1.2093
1.28664e-08,1.2103
1.28761e-08,1.2114
1.28857e-08,1.2126
1.28954e-08,1.2139
1.29050e-08,1.2151
1.29147e-08,1.2162
1.29243e-08,1.2167
1.29339e-08,1.2166
1.29436e-08,1.2156
1.29532e-08,1.2138
1.29629e-08,1.2111
1.29725e-08,1.2075
1.29822e-08,1.2031
1.29918e-08,1.1982
1.30015e-08,1.1928
1.30111e-08,1.1874
1.30207e-08,1.1823
1.30304e-08,1.1778
1.30400e-08,1.1742
1.30497e-08,1.1714
1.30593e-08,1.1695
1.30690e-08,1.1684
1.30786e-08,1.1679
1.30883e-08,1.1676
1.30979e-08,1.1676
1.31076e-08,1.1676
1.31172e-08,1.1676
1.31268e-08,1.1676
1.31365e-08,1.1675
1.31461e-08,1.1675
1.31558e-08,1.1676
1.31654e-08,1.1678
1.31751e-08,1.1681
1.31847e-08,1.1686
1.31944e-08,1.1691
1.32040e-08,1.1697
1.32136e-08,1.1703
1.32233e-08,1.1709
1.32329e-08,1.1715
1.32426e-08,1.1723
1.32522e-08,1.1732
1.32619e-08,1.1743
1.32715e-08,1.1757
1.32812e-08,1.1774
1.32908e-08,1.1793
1.33005e-08,1.1815
1.33101e-08,1.1839
1.33197e-08,1.1864
1.33294e-08,1.1890
1.33390e-08,1.1917
1.33487e-08,1.1943
1.33583e-08,1.1968
1.33680e-08,1.1993
1.33776e-08,1.2014
1.33873e-08,1.2033
1.33969e-08,1.2046
1.34065e-08,1.2055
1.34162e-08,1.2059
1.34258e-08,1.2059
1.34355e-08,1.2055
1.34451e-08,1.2048
1.34548e-08,1.2038
1.34644e-08,1.2028
1.34741e-08,1.2016
1.34837e-08,1.2005
1.34934e-08,1.1997
1.35030e-08,1.1991
1.35126e-08,1.1988
1.35223e-08,1.1988
1.35319e-08,1.1990
1.35416e-08,1.1994
1.35512e-08,1.1998
1.35609e-08,1.2002
1.35705e-08,1.2006
1.35802e-08,1.2009
1.35898e-08,1.2012
1.35994e-08,1.2015
1.36091e-08,1.2019
1.36187e-08,1.2023
1.36284e-08,1.2028
1.36380e-08,1.2033
1.36477e-08,1.2038
1.36573e-08,1.2042
1.36670e-08,1.2044
1.36766e-08,1.2045
1.36863e-08,1.2045
1.36959e-08,1.2042
1.37055e-08,1.2038
1.37152e-08,1.2034
1.37248e-08,1.2030
1.37345e-08,1.2026
1.37441e-08,1.2024
1.37538e-08,1.2024
1.37634e-08,1.2025
1.37731e-08,1.2028
1.37827e-08,1.2032
1.37924e-08,1.2037
1.38020e-08,1.2042
1.38116e-08,1.2047
1.38213e-08,1.2051
1.38309e-08,1.2053
1.38406e-08,1.2055
1.38502e-08,1.2055
1.38599e-08,1.2053
1.38695e-08,1.2051
1.38792e-08,1.2047
1.38888e-08,1.2042
1.38984e-08,1.2037
1.39081e-08,1.2031
1.39177e-08,1.2025
1.39274e-08,1.2019
1.39370e-08,1.2013
1.39467e-08,1.2006
1.39563e-08,1.2001
1.39660e-08,1.1996
1.39756e-08,1.1992
1.39853e-08,1.1989
1.39949e-08,1.1987
1.40045e-08,1.1986
1.40142e-08,1.1986
1.40238e-08,1.1987
1.40335e-08,1.1988
1.40431e-08,1.1989
1.40528e-08,1.1991
1.40624e-08,1.1993
1.40721e-08,1.1996
1.40817e-08,1.1999
1.40913e-08,1.2002
1.41010e-08,1.2005
1.41106e-08,1.2007
1.41203e-08,1.2007
1.41299e-08,1.1995
1.41396e-08,1.1956
1.41492e-08,1.1866
1.41589e-08,1.1698
1.41685e-08,1.1425
1.41782e-08,1.1033
1.41878e-08,1.0524
1.41974e-08,0.9910
1.42071e-08,0.9215
1.42167e-08,0.8463
1.42264e-08,0.7680
1.42360e-08,0.6881
1.42457e-08,0.6078
1.42553e-08,0.5275
1.42650e-08,0.4475
1.42746e-08,0.3682
1.42842e-08,0.2898
1.42939e-08,0.2127
1.43035e-08,0.1374
1.43132e-08,0.0649
1.43228e-08,-0.0035
1.43325e-08,-0.0665
1.43421e-08,-0.1230
1.43518e-08,-0.1725
1.43614e-08,-0.2140
1.43711e-08,-0.2472
1.43807e-08,-0.2721
1.43903e-08,-0.2897
1.44000e-08,-0.3012
1.44096e-08,-0.3081
1.44193e-08,-0.3118
1.44289e-08,-0.3136
1.44386e-08,-0.3145
1.44482e-08,-0.3149
1.44579e-08,-0.3149
1.44675e-08,-0.3142
1.44771e-08,-0.3126
1.44868e-08,-0.3097
1.44964e-08,-0.3052
1.45061e-08,-0.2993
1.45157e-08,-0.2922
1.45254e-08,-0.2841
1.45350e-08,-0.2757
1.45447e-08,-0.2671
1.45543e-08,-0.2586
1.45640e-08,-0.2502
1.45736e-08,-0.2418
1.45832e-08,-0.2333
1.45929e-08,-0.2247
1.46025e-08,-0.2162
1.46122e-08,-0.2081
1.46218e-08,-0.2014
1.46315e-08,-0.1967
1.46411e-08,-0.1946
1.46508e-08,-0.1955
1.46604e-08,-0.1990
1.46700e-08,-0.2046
1.46797e-08,-0.2113
1.46893e-08,-0.2183
1.46990e-08,-0.2250
1.47086e-08,-0.2313
1.47183e-08,-0.2369
1.47279e-08,-0.2421
1.47376e-08,-0.2463
1.47472e-08,-0.2486
1.47568e-08,-0.2474
1.47665e-08,-0.2412
1.47761e-08,-0.2287
1.47858e-08,-0.2087
1.47954e-08,-0.1802
1.48051e-08,-0.1423
1.48147e-08,-0.0944
1.48244e-08,-0.0370
1.48340e-08,0.0288
1.48437e-08,0.1010
1.48533e-08,0.1775
1.48629e-08,0.2564
1.48726e-08,0.3359
1.48822e-08,0.4148
1.48919e-08,0.4921
1.49015e-08,0.5670
1.49112e-08,0.6390
1.49208e-08,0.7075
1.49305e-08,0.7725
1.49401e-08,0.8338
1.49497e-08,0.8915
1.49594e-08,0.9453
1.49690e-08,0.9946
1.49787e-08,1.0392
1.49883e-08,1.0784
1.49980e-08,1.1120
1.50076e-08,1.1399
1.50173e-08,1.1625
1.50269e-08,1.1805
1.50366e-08,1.1949
1.50462e-08,1.2068
1.50558e-08,1.2169
1.50655e-08,1.2258
1.50751e-08,1.2338
1.50848e-08,1.2406
1.50944e-08,1.2459
1.51041e-08,1.2491
1.51137e-08,1.2497
1.51234e-08,1.2477
1.51330e-08,1.2430
1.51426e-08,1.2360
1.51523e-08,1.2272
1.51619e-08,1.2170
1.51716e-08,1.2061
1.51812e-08,1.1946
1.51909e-08,1.1831
1.52005e-08,1.1718
1.52102e-08,1.1610
1.52198e-08,1.1514
1.52295e-08,1.1432
1.52391e-08,1.1372
1.52487e-08,1.1335
1.52584e-08,1.1323
1.52680e-08,1.1335
1.52777e-08,1.1368
1.52873e-08,1.1420
1.52970e-08,1.1484
1.53066e-08,1.1556
1.53163e-08,1.1628
1.53259e-08,1.1694
1.53355e-08,1.1749
1.53452e-08,1.1790
1.53548e-08,1.1816
1.53645e-08,1.1827
1.53741e-08,1.1825
1.53838e-08,1.1811
1.53934e-08,1.1787
1.54031e-08,1.1756
1.54127e-08,1.1718
1.54224e-08,1.1676
1.54320e-08,1.1631
1.54416e-08,1.1581
1.54513e-08,1.1527
1.54609e-08,1.1467
1.54706e-08,1.1403
1.54802e-08,1.1338
1.54899e-08,1.1275
1.54995e-08,1.1220
1.55092e-08,1.1179
1.55188e-08,1.1155
1.55284e-08,1.1150
1.55381e-08,1.1162
1.55477e-08,1.1189
1.55574e-08,1.1225
1.55670e-08,1.1264
1.55767e-08,1.1302
1.55863e-08,1.1334
1.55960e-08,1.1359
1.56056e-08,1.1376
1.56153e-08,1.1386
1.56249e-08,1.1394
1.56345e-08,1.1400
1.56442e-08,1.1408
1.56538e-08,1.1419
1.56635e-08,1.1435
1.56731e-08,1.1455
1.56828e-08,1.1479
1.56924e-08,1.1509
1.57021e-08,1.1542
1.57117e-08,1.1579
1.57213e-08,1.1620
1.57310e-08,1.1664
1.57406e-08,1.1710
1.57503e-08,1.1758
1.57599e-08,1.1808
1.57696e-08,1.1859
1.57792e-08,1.1911
1.57889e-08,1.1962
1.57985e-08,1.2011
1.58082e-08,1.2056
1.58178e-08,1.2096
1.58274e-08,1.2128
1.58371e-08,1.2153
1.58467e-08,1.2170
1.58564e-08,1.2179
1.58660e-08,1.2181
1.58757e-08,1.2176
1.58853e-08,1.2166
1.58950e-08,1.2151
1.59046e-08,1.2133
1.59142e-08,1.2113
1.59239e-08,1.2091
1.59335e-08,1.2068
1.59432e-08,1.2045
1.59528e-08,1.2023
1.59625e-08,1.2004
1.59721e-08,1.1991
1.59818e-08,1.1985
1.59914e-08,1.1985
1.60011e-08,1.1986
1.60107e-08,1.1972
1.60203e-08,1.1921
1.60300e-08,1.1802
1.60396e-08,1.1585
1.60493e-08,1.1250
1.60589e-08,1.0792
1.60686e-08,1.0221
1.60782e-08,0.9559
1.60879e-08,0.8831
1.60975e-08,0.8064
1.61071e-08,0.7276
1.61168e-08,0.6481
1.61264e-08,0.5684
1.61361e-08,0.4889
1.61457e-08,0.4099
1.61554e-08,0.3317
1.61650e-08,0.2547
1.61747e-08,0.1792
1.61843e-08,0.1061
1.61940e-08,0.0364
1.62036e-08,-0.0285
1.62132e-08,-0.0873
1.62229e-08,-0.1392
1.62325e-08,-0.1836
1.62422e-08,-0.2199
1.62518e-08,-0.2480
1.62615e-08,-0.2684
1.62711e-08,-0.2823
1.62808e-08,-0.2911
1.62904e-08,-0.2965
1.63000e-08,-0.2997
1.63097e-08,-0.3021
1.63193e-08,-0.3041
1.63290e-08,-0.3060
1.63386e-08,-0.3074
1.63483e-08,-0.3080
1.63579e-08,-0.3074
1.63676e-08,-0.3051
1.63772e-08,-0.3012
1.63869e-08,-0.2957
1.63965e-08,-0.2890
1.64061e-08,-0.2816
1.64158e-08,-0.2739
1.64254e-08,-0.2661
1.64351e-08,-0.2582
1.64447e-08,-0.2501
1.64544e-08,-0.2417
1.64640e-08,-0.2330
1.64737e-08,-0.2240
1.64833e-08,-0.2152
1.64929e-08,-0.2073
1.65026e-08,-0.2013
1.65122e-08,-0.1977
1.65219e-08,-0.1971
1.65315e-08,-0.1993
1.65412e-08,-0.2039
1.65508e-08,-0.2099
1.65605e-08,-0.2164
1.65701e-08,-0.2229
1.65798e-08,-0.2291
1.65894e-08,-0.2348
1.65990e-08,-0.2401
1.66087e-08,-0.2448
1.66183e-08,-0.2481
1.66280e-08,-0.2486
1.66376e-08,-0.2447
1.66473e-08,-0.2349
1.66569e-08,-0.2181
1.66666e-08,-0.1933
1.66762e-08,-0.1593
1.66858e-08,-0.1154
1.66955e-08,-0.0616
1.67051e-08,0.0013
1.67148e-08,0.0715
1.67244e-08,0.1470
1.67341e-08,0.2257
1.67437e-08,0.3056
1.67534e-08,0.3853
1.67630e-08,0.4636
1.67727e-08,0.5396
1.67823e-08,0.6126
1.67919e-08,0.6823
1.68016e-08,0.7484
1.68112e-08,0.8108
1.68209e-08,0.8697
1.68305e-08,0.9248
1.68402e-08,0.9759
1.68498e-08,1.0223
1.68595e-08,1.0637
1.68691e-08,1.0996
1.68788e-08,1.1297
1.68884e-08,1.1543
1.68980e-08,1.1740
1.69077e-08,1.1897
1.69173e-08,1.2026
1.69270e-08,1.2134
1.69366e-08,1.2230
1.69463e-08,1.2316
1.69559e-08,1.2393
1.69656e-08,1.2456
1.69752e-08,1.2500
1.69848e-08,1.2520
1.69945e-08,1.2513
1.70041e-08,1.2478
1.70138e-08,1.2418
1.70234e-08,1.2337
1.70331e-08,1.2239
1.70427e-08,1.2131
1.70524e-08,1.2016
1.70620e-08,1.1897
1.70717e-08,1.1779
1.70813e-08,1.1666
1.70909e-08,1.1561
1.71006e-08,1.1470
1.71102e-08,1.1398
1.71199e-08,1.1349
1.71295e-08,1.1326
1.71392e-08,1.1327
1.71488e-08,1.1351
1.71585e-08,1.1395
1.71681e-08,1.1454
1.71777e-08,1.1524
1.71874e-08,1.1598
1.71970e-08,1.1668
1.72067e-08,1.1729
1.72163e-08,1.1777
1.72260e-08,1.1809
1.72356e-08,1.1825
1.72453e-08,1.1826
1.72549e-08,1.1815
1.72646e-08,1.1794
1.72742e-08,1.1764
1.72838e-08,1.1727
1.72935e-08,1.1687
1.73031e-08,1.1643
1.73128e-08,1.1595
1.73224e-08,1.1542
1.73321e-08,1.1485
1.73417e-08,1.1422
1.73514e-08,1.1356
1.73610e-08,1.1292
1.73706e-08,1.1233
1.73803e-08,1.1185
1.73899e-08,1.1155
1.73996e-08,1.1143
1.74092e-08,1.1150
1.74189e-08,1.1173
1.74285e-08,1.1208
1.74382e-08,1.1249
1.74478e-08,1.1290
1.74575e-08,1.1326
1.74671e-08,1.1355
1.74767e-08,1.1376
1.74864e-08,1.1389
1.74960e-08,1.1397
1.75057e-08,1.1403
1.75153e-08,1.1409
1.75250e-08,1.1417
1.75346e-08,1.1430
1.75443e-08,1.1447
1.75539e-08,1.1468
1.75635e-08,1.1495
1.75732e-08,1.1526
1.75828e-08,1.1562
1.75925e-08,1.1601
1.76021e-08,1.1644
1.76118e-08,1.1689
1.76214e-08,1.1736
1.76311e-08,1.1785
1.76407e-08,1.1836
1.76504e-08,1.1888
1.76600e-08,1.1940
1.76696e-08,1.1991
1.76793e-08,1.2038
1.76889e-08,1.2081
1.76986e-08,1.2117
1.77082e-08,1.2145
1.77179e-08,1.2166
1.77275e-08,1.2178
1.77372e-08,1.2182
1.77468e-08,1.2180
1.77564e-08,1.2171
1.77661e-08,1.2158
1.77757e-08,1.2142
1.77854e-08,1.2122
1.77950e-08,1.2101
1.78047e-08,1.2078
1.78143e-08,1.2054
1.78240e-08,1.2031
1.78336e-08,1.2011
1.78433e-08,1.1995
1.78529e-08,1.1986
1.78625e-08,1.1984
1.78722e-08,1.1986
1.78818e-08,1.1981
1.78915e-08,1.1949
1.79011e-08,1.1862
1.79108e-08,1.1688
1.79204e-08,1.1403
1.79301e-08,1.0994
1.79397e-08,1.0466
1.79493e-08,0.9837
1.79590e-08,0.9132
1.79686e-08,0.8378
1.79783e-08,0.7596
1.79879e-08,0.6802
1.79976e-08,0.6005
1.80072e-08,0.5208
1.80169e-08,0.4415
1.80265e-08,0.3629
1.80362e-08,0.2854
1.80458e-08,0.2092
1.80554e-08,0.1350
1.80651e-08,0.0637
1.80747e-08,-0.0033
1.80844e-08,-0.0647
1.80940e-08,-0.1194
1.81037e-08,-0.1670
1.81133e-08,-0.2066
1.81230e-08,-0.2379
1.81326e-08,-0.2612
1.81422e-08,-0.2775
1.81519e-08,-0.2881
1.81615e-08,-0.2946
1.81712e-08,-0.2986
1.81808e-08,-0.3012
1.81905e-08,-0.3033
1.82001e-08,-0.3052
1.82098e-08,-0.3069
1.82194e-08,-0.3079
1.82291e-08,-0.3078
1.82387e-08,-0.3062
1.82483e-08,-0.3030
1.82580e-08,-0.2981
1.82676e-08,-0.2918
1.82773e-08,-0.2847
1.82869e-08,-0.2771
1.82966e-08,-0.2693
1.83062e-08,-0.2614
1.83159e-08,-0.2534
1.83255e-08,-0.2452
1.83351e-08,-0.2365
1.83448e-08,-0.2276
1.83544e-08,-0.2187
1.83641e-08,-0.2103
1.83737e-08,-0.2034
1.83834e-08,-0.1987
1.83930e-08,-0.1969
1.84027e-08,-0.1980
1.84123e-08,-0.2017
1.84220e-08,-0.2072
1.84316e-08,-0.2137
1.84412e-08,-0.2202
1.84509e-08,-0.2266
1.84605e-08,-0.2325
1.84702e-08,-0.2380
1.84798e-08,-0.2432
1.84895e-08,-0.2481
1.84991e-08,-0.2527
1.85088e-08,-0.2566
1.85184e-08,-0.2595
1.85280e-08,-0.2612
1.85377e-08,-0.2612
1.85473e-08,-0.2593
1.85570e-08,-0.2550
1.85666e-08,-0.2482
1.85763e-08,-0.2388
1.85859e-08,-0.2270
1.85956e-08,-0.2130
1.86052e-08,-0.1974
1.86149e-08,-0.1807
1.86245e-08,-0.1634
1.86341e-08,-0.1462
1.86438e-08,-0.1295
1.86534e-08,-0.1139
1.86631e-08,-0.0995
1.86727e-08,-0.0863
1.86824e-08,-0.0740
1.86920e-08,-0.0623
1.87017e-08,-0.0507
1.87113e-08,-0.0389
1.87209e-08,-0.0270
1.87306e-08,-0.0149
1.87402e-08,-0.0031
1.87499e-08,0.0081
1.87595e-08,0.0184
1.87692e-08,0.0276
1.87788e-08,0.0358
1.87885e-08,0.0432
1.87981e-08,0.0500
1.88078e-08,0.0565
1.88174e-08,0.0629
1.88270e-08,0.0692
1.88367e-08,0.0752
1.88463e-08,0.0808
1.88560e-08,0.0855
1.88656e-08,0.0893
1.88753e-08,0.0918
1.88849e-08,0.0930
1.88946e-08,0.0932
1.89042e-08,0.0923
1.89138e-08,0.0906
1.89235e-08,0.0881
1.89331e-08,0.0848
1.89428e-08,0.0807
1.89524e-08,0.0761
1.89621e-08,0.0711
1.89717e-08,0.0658
1.89814e-08,0.0605
1.89910e-08,0.0554
1.90006e-08,0.0508
1.90103e-08,0.0466
1.90199e-08,0.0432
1.90296e-08,0.0406
1.90392e-08,0.0390
1.90489e-08,0.0384
1.90585e-08,0.0389
1.90682e-08,0.0404
1.90778e-08,0.0427
1.90875e-08,0.0455
1.90971e-08,0.0485
1.91067e-08,0.0513
1.91164e-08,0.0534
1.91260e-08,0.0547
1.91357e-08,0.0556
1.91453e-08,0.0570
1.91550e-08,0.0601
1.91646e-08,0.0658
1.91743e-08,0.0750
1.91839e-08,0.0885
1.91935e-08,0.1073
1.92032e-08,0.1320
1.92128e-08,0.1627
1.92225e-08,0.1993
1.92321e-08,0.2409
1.92418e-08,0.2866
1.92514e-08,0.3351
1.92611e-08,0.3856
1.92707e-08,0.4375
1.92804e-08,0.4905
1.92900e-08,0.5445
1.92996e-08,0.5990
1.93093e-08,0.6535
1.93189e-08,0.7074
1.93286e-08,0.7602
1.93382e-08,0.8113
1.93479e-08,0.8601
1.93575e-08,0.9061
1.93672e-08,0.9488
1.93768e-08,0.9879
1.93864e-08,1.0230
1.93961e-08,1.0541
1.94057e-08,1.0812
1.94154e-08,1.1048
1.94250e-08,1.1252
1.94347e-08,1.1432
1.94443e-08,1.1591
1.94540e-08,1.1735
1.94636e-08,1.1867
1.94733e-08,1.1989
1.94829e-08,1.2101
1.94925e-08,1.2202
1.95022e-08,1.2291
1.95118e-08,1.2366
1.95215e-08,1.2427
1.95311e-08,1.2473
1.95408e-08,1.2503
1.95504e-08,1.2518
1.95601e-08,1.2518
1.95697e-08,1.2504
1.95793e-08,1.2478
1.95890e-08,1.2440
1.95986e-08,1.2394
1.96083e-08,1.2341
1.96179e-08,1.2285
1.96276e-08,1.2230
1.96372e-08,1.2180
1.96469e-08,1.2137
1.96565e-08,1.2102
1.96662e-08,1.2077
1.96758e-08,1.2062
1.96854e-08,1.2056
1.96951e-08,1.2057
1.97047e-08,1.2064
1.97144e-08,1.2075
1.97240e-08,1.2086
1.97337e-08,1.2095
1.97433e-08,1.2099
1.97530e-08,1.2085
1.97626e-08,1.2033
1.97722e-08,1.1922
1.97819e-08,1.1728
1.97915e-08,1.1439
1.98012e-08,1.1051
1.98108e-08,1.0575
1.98205e-08,1.0029
1.98301e-08,0.9429
1.98398e-08,0.8790
1.98494e-08,0.8119
1.98591e-08,0.7422
1.98687e-08,0.6703
1.98783e-08,0.5967
1.98880e-08,0.5220
1.98976e-08,0.4469
1.99073e-08,0.3721
1.99169e-08,0.2983
1.99266e-08,0.2261
1.99362e-08,0.1565
1.99459e-08,0.0905
1.99555e-08,0.0294
1.99651e-08,-0.0258
1.99748e-08,-0.0751
1.99844e-08,-0.1185
1.99941e-08,-0.1564
2.00037e-08,-0.1890
2.00134e-08,-0.2167
2.00230e-08,-0.2397
2.00327e-08,-0.2584
2.00423e-08,-0.2736
2.00520e-08,-0.2860
2.00616e-08,-0.2960
2.00712e-08,-0.3040
2.00809e-08,-0.3100
2.00905e-08,-0.3136
2.01002e-08,-0.3149
2.01098e-08,-0.3138
2.01195e-08,-0.3106
2.01291e-08,-0.3056
2.01388e-08,-0.2993
2.01484e-08,-0.2921
2.01580e-08,-0.2846
2.01677e-08,-0.2769
2.01773e-08,-0.2690
2.01870e-08,-0.2609
2.01966e-08,-0.2526
2.02063e-08,-0.2439
2.02159e-08,-0.2352
2.02256e-08,-0.2267
2.02352e-08,-0.2190
2.02449e-08,-0.2127
2.02545e-08,-0.2085
2.02641e-08,-0.2066
2.02738e-08,-0.2069
2.02834e-08,-0.2090
2.02931e-08,-0.2124
2.03027e-08,-0.2164
2.03124e-08,-0.2209
2.03220e-08,-0.2255
2.03317e-08,-0.2304
2.03413e-08,-0.2354
