.HEADER
..NAMES
Time,V U2.R2
2.0475e-09,1.2993
2.0708e-09,1.3007
2.0940e-09,1.3041
2.1173e-09,1.3141
2.1406e-09,1.3340
2.1638e-09,1.3605
2.1871e-09,1.3809
2.2104e-09,1.3817
2.2336e-09,1.3628
2.2569e-09,1.3361
2.2802e-09,1.3042
2.3034e-09,1.2597
2.3267e-09,1.2049
2.3500e-09,1.1527
2.3732e-09,1.1097
2.3965e-09,1.0756
2.4198e-09,1.0527
2.4430e-09,1.0444
2.4663e-09,1.0517
2.4896e-09,1.0717
2.5128e-09,1.0978
2.5361e-09,1.1234
2.5594e-09,1.1447
2.5826e-09,1.1619
2.6059e-09,1.1760
2.6292e-09,1.1865
2.6524e-09,1.1900
2.6757e-09,1.1837
2.6990e-09,1.1696
2.7222e-09,1.1549
2.7455e-09,1.1462
2.7688e-09,1.1451
2.7920e-09,1.1495
2.8153e-09,1.1602
2.8386e-09,1.1785
2.8618e-09,1.2019
2.8851e-09,1.2246
2.9084e-09,1.2440
2.9316e-09,1.2599
2.9549e-09,1.2710
2.9782e-09,1.2746
3.0014e-09,1.2691
3.0247e-09,1.2555
3.0480e-09,1.2374
3.0712e-09,1.2195
3.0945e-09,1.2045
3.1178e-09,1.1929
3.1410e-09,1.1841
3.1643e-09,1.1781
3.1876e-09,1.1765
3.2108e-09,1.1807
3.2341e-09,1.1900
3.2574e-09,1.2014
3.2806e-09,1.2118
3.3039e-09,1.2195
3.3272e-09,1.2235
3.3504e-09,1.2221
3.3737e-09,1.2152
3.3970e-09,1.2047
3.4202e-09,1.1937
3.4435e-09,1.1837
3.4668e-09,1.1749
3.4901e-09,1.1681
3.5133e-09,1.1648
3.5366e-09,1.1665
3.5599e-09,1.1731
3.5831e-09,1.1832
3.6064e-09,1.1941
3.6297e-09,1.2037
3.6529e-09,1.2111
3.6762e-09,1.2165
3.6995e-09,1.2198
3.7227e-09,1.2204
3.7460e-09,1.2181
3.7693e-09,1.2129
3.7925e-09,1.2060
3.8158e-09,1.1983
3.8391e-09,1.1911
3.8623e-09,1.1860
3.8856e-09,1.1843
3.9089e-09,1.1866
3.9321e-09,1.1917
3.9554e-09,1.1978
3.9787e-09,1.2039
4.0019e-09,1.2095
4.0252e-09,1.2142
4.0485e-09,1.2172
4.0717e-09,1.2176
4.0950e-09,1.2144
4.1183e-09,1.2004
4.1415e-09,1.1620
4.1648e-09,1.0816
4.1881e-09,0.9611
4.2113e-09,0.8383
4.2346e-09,0.7243
4.2579e-09,0.5903
4.2811e-09,0.4323
4.3044e-09,0.2852
4.3277e-09,0.1618
4.3509e-09,0.0588
4.3742e-09,-0.0202
4.3975e-09,-0.0747
4.4207e-09,-0.1092
4.4440e-09,-0.1307
4.4673e-09,-0.1464
4.4905e-09,-0.1607
4.5138e-09,-0.1736
4.5371e-09,-0.1832
4.5603e-09,-0.1886
4.5836e-09,-0.1922
4.6069e-09,-0.1991
4.6301e-09,-0.2125
4.6534e-09,-0.2279
4.6767e-09,-0.2332
4.6999e-09,-0.2181
4.7232e-09,-0.1866
4.7465e-09,-0.1517
4.7697e-09,-0.1162
4.7930e-09,-0.0727
4.8163e-09,-0.0222
4.8395e-09,0.0251
4.8628e-09,0.0645
4.8861e-09,0.0959
4.9093e-09,0.1163
4.9326e-09,0.1228
4.9559e-09,0.1164
4.9791e-09,0.1018
5.0024e-09,0.0856
5.0257e-09,0.0728
5.0489e-09,0.0642
5.0722e-09,0.0575
5.0955e-09,0.0504
5.1187e-09,0.0436
5.1420e-09,0.0410
5.1653e-09,0.0457
5.1885e-09,0.0557
5.2118e-09,0.0641
5.2351e-09,0.0652
5.2583e-09,0.0592
5.2816e-09,0.0491
5.3049e-09,0.0355
5.3281e-09,0.0176
5.3514e-09,-0.0026
5.3747e-09,-0.0191
5.3979e-09,-0.0201
5.4212e-09,0.0172
5.4445e-09,0.1101
5.4677e-09,0.2234
5.4910e-09,0.3335
5.5143e-09,0.4653
5.5375e-09,0.6314
5.5608e-09,0.7944
5.5841e-09,0.9334
5.6073e-09,1.0532
5.6306e-09,1.1505
5.6539e-09,1.2210
5.6771e-09,1.2656
5.7004e-09,1.2870
5.7237e-09,1.2940
5.7469e-09,1.2956
5.7702e-09,1.2972
5.7935e-09,1.2995
5.8168e-09,1.3021
5.8400e-09,1.3058
5.8633e-09,1.3148
5.8866e-09,1.3331
5.9098e-09,1.3588
5.9331e-09,1.3806
5.9564e-09,1.3841
5.9796e-09,1.3669
6.0029e-09,1.3403
6.0262e-09,1.3094
6.0494e-09,1.2667
6.0727e-09,1.2123
6.0960e-09,1.1594
6.1192e-09,1.1159
6.1425e-09,1.0812
6.1658e-09,1.0570
6.1890e-09,1.0469
6.2123e-09,1.0520
6.2356e-09,1.0702
6.2588e-09,1.0954
6.2821e-09,1.1208
6.3054e-09,1.1422
6.3286e-09,1.1593
6.3519e-09,1.1732
6.3752e-09,1.1839
6.3984e-09,1.1885
6.4217e-09,1.1838
6.4450e-09,1.1708
6.4682e-09,1.1560
6.4915e-09,1.1467
6.5148e-09,1.1450
6.5380e-09,1.1490
6.5613e-09,1.1588
6.5846e-09,1.1763
6.6078e-09,1.1995
6.6311e-09,1.2225
6.6544e-09,1.2421
6.6776e-09,1.2581
6.7009e-09,1.2695
6.7242e-09,1.2740
6.7474e-09,1.2696
6.7707e-09,1.2571
6.7940e-09,1.2396
6.8172e-09,1.2217
6.8405e-09,1.2065
6.8638e-09,1.1948
6.8870e-09,1.1860
6.9103e-09,1.1797
6.9336e-09,1.1775
6.9568e-09,1.1808
6.9801e-09,1.1894
7.0034e-09,1.2005
7.0266e-09,1.2109
7.0499e-09,1.2188
7.0732e-09,1.2232
7.0964e-09,1.2225
7.1197e-09,1.2162
7.1430e-09,1.2059
7.1662e-09,1.1948
7.1895e-09,1.1848
7.2128e-09,1.1760
7.2360e-09,1.1691
7.2593e-09,1.1655
7.2826e-09,1.1666
7.3058e-09,1.1727
7.3291e-09,1.1824
7.3524e-09,1.1931
7.3756e-09,1.2028
7.3989e-09,1.2104
7.4222e-09,1.2158
7.4454e-09,1.2192
7.4687e-09,1.2202
7.4920e-09,1.2183
7.5152e-09,1.2135
7.5385e-09,1.2069
7.5618e-09,1.1994
7.5850e-09,1.1923
7.6083e-09,1.1868
7.6316e-09,1.1847
7.6548e-09,1.1865
7.6781e-09,1.1913
7.7014e-09,1.1974
7.7246e-09,1.2036
7.7479e-09,1.2092
7.7712e-09,1.2139
7.7944e-09,1.2170
7.8177e-09,1.2176
7.8410e-09,1.2150
7.8642e-09,1.2033
7.8875e-09,1.1697
7.9108e-09,1.0968
7.9340e-09,0.9789
7.9573e-09,0.8560
7.9806e-09,0.7447
8.0038e-09,0.6155
8.0271e-09,0.4577
8.0504e-09,0.3084
8.0736e-09,0.1829
8.0969e-09,0.0766
8.1202e-09,-0.0065
8.1435e-09,-0.0647
8.1667e-09,-0.1025
8.1900e-09,-0.1261
8.2133e-09,-0.1429
8.2365e-09,-0.1580
8.2598e-09,-0.1716
8.2831e-09,-0.1818
8.3063e-09,-0.1878
8.3296e-09,-0.1912
8.3529e-09,-0.1973
8.3761e-09,-0.2098
8.3994e-09,-0.2256
8.4227e-09,-0.2331
8.4459e-09,-0.2208
8.4692e-09,-0.1906
8.4925e-09,-0.1563
8.5157e-09,-0.1223
8.5390e-09,-0.0804
8.5623e-09,-0.0302
8.5855e-09,0.0178
8.6088e-09,0.0579
8.6321e-09,0.0907
8.6553e-09,0.1131
8.6786e-09,0.1218
8.7019e-09,0.1172
8.7251e-09,0.1038
8.7484e-09,0.0879
8.7717e-09,0.0748
8.7949e-09,0.0660
8.8182e-09,0.0592
8.8415e-09,0.0521
8.8647e-09,0.0449
8.8880e-09,0.0412
8.9113e-09,0.0448
8.9345e-09,0.0544
8.9578e-09,0.0633
8.9811e-09,0.0654
9.0043e-09,0.0600
9.0276e-09,0.0506
9.0509e-09,0.0379
9.0741e-09,0.0207
9.0974e-09,0.0006
9.1207e-09,-0.0185
9.1439e-09,-0.0350
9.1672e-09,-0.0493
9.1905e-09,-0.0596
9.2137e-09,-0.0631
9.2370e-09,-0.0584
9.2603e-09,-0.0470
9.2835e-09,-0.0329
9.3068e-09,-0.0206
9.3301e-09,-0.0121
9.3533e-09,-0.0065
9.3766e-09,-0.0019
9.3999e-09,0.0023
9.4231e-09,0.0045
9.4464e-09,0.0028
9.4697e-09,-0.0031
9.4929e-09,-0.0105
9.5162e-09,-0.0166
9.5395e-09,-0.0200
9.5627e-09,-0.0203
9.5860e-09,-0.0169
9.6093e-09,-0.0098
9.6325e-09,-0.0010
9.6558e-09,0.0075
9.6791e-09,0.0151
9.7023e-09,0.0222
9.7256e-09,0.0281
9.7489e-09,0.0311
9.7721e-09,0.0296
9.7954e-09,0.0236
9.8187e-09,0.0150
9.8419e-09,0.0065
9.8652e-09,-0.0000
9.8885e-09,-0.0042
9.9117e-09,-0.0068
9.9350e-09,-0.0086
9.9583e-09,-0.0095
9.9815e-09,-0.0086
1.00048e-08,-0.0058
1.00281e-08,-0.0014
1.00513e-08,0.0036
1.00746e-08,0.0083
1.00979e-08,0.0113
1.01211e-08,0.0115
1.01444e-08,0.0089
1.01677e-08,0.0047
1.01909e-08,0.0002
1.02142e-08,-0.0040
1.02375e-08,-0.0080
1.02607e-08,-0.0116
1.02840e-08,-0.0141
1.03073e-08,-0.0145
1.03305e-08,-0.0122
1.03538e-08,-0.0079
1.03771e-08,-0.0028
1.04003e-08,0.0018
1.04236e-08,0.0050
1.04469e-08,0.0068
1.04702e-08,0.0077
1.04934e-08,0.0079
1.05167e-08,0.0073
1.05400e-08,0.0061
1.05632e-08,0.0040
1.05865e-08,0.0010
1.06098e-08,-0.0025
1.06330e-08,-0.0054
1.06563e-08,-0.0069
1.06796e-08,-0.0064
1.07028e-08,-0.0045
1.07261e-08,-0.0019
1.07494e-08,0.0007
1.07726e-08,0.0032
1.07959e-08,0.0055
1.08192e-08,0.0073
1.08424e-08,0.0082
1.08657e-08,0.0078
1.08890e-08,0.0059
1.09122e-08,0.0032
1.09355e-08,0.0003
1.09588e-08,-0.0021
1.09820e-08,-0.0036
1.10053e-08,-0.0043
1.10286e-08,-0.0042
1.10518e-08,-0.0039
1.10751e-08,-0.0033
1.10984e-08,-0.0024
1.11216e-08,-0.0009
1.11449e-08,0.0012
1.11682e-08,0.0033
1.11914e-08,0.0048
1.12147e-08,0.0053
1.12380e-08,0.0047
1.12612e-08,0.0034
1.12845e-08,0.0018
1.13078e-08,0.0001
1.13310e-08,-0.0014
1.13543e-08,-0.0027
1.13776e-08,-0.0035
1.14008e-08,-0.0037
1.14241e-08,-0.0031
1.14474e-08,-0.0018
1.14706e-08,-0.0001
1.14939e-08,0.0016
1.15172e-08,0.0028
1.15404e-08,0.0035
1.15637e-08,0.0036
1.15870e-08,0.0033
1.16102e-08,0.0030
1.16335e-08,0.0026
1.16568e-08,0.0019
1.16800e-08,0.0009
1.17033e-08,-0.0004
1.17266e-08,-0.0015
1.17498e-08,-0.0022
1.17731e-08,-0.0023
1.17964e-08,-0.0017
1.18196e-08,-0.0008
1.18429e-08,0.0003
1.18662e-08,0.0014
1.18894e-08,0.0022
1.19127e-08,0.0029
1.19360e-08,0.0032
1.19592e-08,0.0031
1.19825e-08,0.0026
1.20058e-08,0.0017
1.20290e-08,0.0007
1.20523e-08,-0.0003
1.20756e-08,-0.0009
1.20988e-08,-0.0010
1.21221e-08,-0.0009
1.21454e-08,-0.0007
1.21686e-08,-0.0005
1.21919e-08,-0.0002
1.22152e-08,0.0003
1.22384e-08,0.0009
1.22617e-08,0.0017
1.22850e-08,0.0023
1.23082e-08,0.0026
1.23315e-08,0.0025
1.23548e-08,0.0021
1.23780e-08,0.0014
1.24013e-08,0.0007
1.24246e-08,0.0001
1.24478e-08,-0.0004
1.24711e-08,-0.0006
1.24944e-08,-0.0007
1.25176e-08,-0.0005
1.25409e-08,-0.0001
1.25642e-08,0.0005
1.25874e-08,0.0011
1.26107e-08,0.0016
1.26340e-08,0.0018
1.26572e-08,0.0019
1.26805e-08,0.0018
1.27038e-08,0.0016
1.27270e-08,0.0014
1.27503e-08,0.0012
1.27736e-08,0.0009
1.27968e-08,0.0006
1.28201e-08,0.0002
1.28434e-08,-0.0001
1.28667e-08,0.0007
1.28899e-08,0.0095
1.29132e-08,0.0439
1.29365e-08,0.1259
1.29597e-08,0.2373
1.29830e-08,0.3444
1.30063e-08,0.4532
1.30295e-08,0.5905
1.30528e-08,0.7419
1.30761e-08,0.8797
1.30993e-08,0.9991
1.31226e-08,1.1003
1.31459e-08,1.1775
1.31691e-08,1.2304
1.31924e-08,1.2627
1.32157e-08,1.2813
1.32389e-08,1.2934
1.32622e-08,1.3028
1.32855e-08,1.3101
1.33087e-08,1.3144
1.33320e-08,1.3154
1.33553e-08,1.3162
1.33785e-08,1.3227
1.34018e-08,1.3378
1.34251e-08,1.3552
1.34483e-08,1.3607
1.34716e-08,1.3467
1.34949e-08,1.3212
1.35181e-08,1.2944
1.35414e-08,1.2639
1.35647e-08,1.2238
1.35879e-08,1.1798
1.36112e-08,1.1404
1.36345e-08,1.1075
1.36577e-08,1.0818
1.36810e-08,1.0672
1.37043e-08,1.0662
1.37275e-08,1.0776
1.37508e-08,1.0966
1.37741e-08,1.1169
1.37973e-08,1.1340
1.38206e-08,1.1472
1.38439e-08,1.1586
1.38671e-08,1.1698
1.38904e-08,1.1792
1.39137e-08,1.1825
1.39369e-08,1.1772
1.39602e-08,1.1670
1.39835e-08,1.1591
1.40067e-08,1.1578
1.40300e-08,1.1618
1.40533e-08,1.1694
1.40765e-08,1.1813
1.40998e-08,1.1977
1.41231e-08,1.2153
1.41463e-08,1.2310
1.41696e-08,1.2447
1.41929e-08,1.2561
1.42161e-08,1.2629
1.42394e-08,1.2627
1.42627e-08,1.2546
1.42859e-08,1.2408
1.43092e-08,1.2257
1.43325e-08,1.2128
1.43557e-08,1.2035
1.43790e-08,1.1968
1.44023e-08,1.1912
1.44255e-08,1.1868
1.44488e-08,1.1858
1.44721e-08,1.1895
1.44953e-08,1.1968
1.45186e-08,1.2049
1.45419e-08,1.2115
1.45651e-08,1.2156
1.45884e-08,1.2162
1.46117e-08,1.2127
1.46349e-08,1.2058
1.46582e-08,1.1979
1.46815e-08,1.1907
1.47047e-08,1.1841
1.47280e-08,1.1782
1.47513e-08,1.1737
1.47745e-08,1.1726
1.47978e-08,1.1759
1.48211e-08,1.1831
1.48443e-08,1.1921
1.48676e-08,1.2005
1.48909e-08,1.2068
1.49141e-08,1.2109
1.49374e-08,1.2136
1.49607e-08,1.2151
1.49839e-08,1.2151
1.50072e-08,1.2131
1.50305e-08,1.2091
1.50537e-08,1.2038
1.50770e-08,1.1981
1.51003e-08,1.1932
1.51236e-08,1.1904
1.51468e-08,1.1907
1.51701e-08,1.1937
1.51934e-08,1.1979
1.52166e-08,1.2022
1.52399e-08,1.2061
1.52632e-08,1.2098
1.52864e-08,1.2129
1.53097e-08,1.2145
1.53330e-08,1.2140
1.53562e-08,1.2110
1.53795e-08,1.2063
1.54028e-08,1.2012
1.54260e-08,1.1970
1.54493e-08,1.1941
1.54726e-08,1.1924
1.54958e-08,1.1919
1.55191e-08,1.1922
1.55424e-08,1.1933
1.55656e-08,1.1952
1.55889e-08,1.1980
1.56122e-08,1.2016
1.56354e-08,1.2053
1.56587e-08,1.2080
1.56820e-08,1.2089
1.57052e-08,1.2079
1.57285e-08,1.2056
1.57518e-08,1.2029
1.57750e-08,1.2002
1.57983e-08,1.1978
1.58216e-08,1.1956
1.58448e-08,1.1942
1.58681e-08,1.1938
1.58914e-08,1.1948
1.59146e-08,1.1969
1.59379e-08,1.1998
1.59612e-08,1.2026
1.59844e-08,1.2048
1.60077e-08,1.2061
1.60310e-08,1.2065
1.60542e-08,1.2062
1.60775e-08,1.2056
1.61008e-08,1.2046
1.61240e-08,1.2033
1.61473e-08,1.2013
1.61706e-08,1.1991
1.61938e-08,1.1970
1.62171e-08,1.1959
1.62404e-08,1.1959
1.62636e-08,1.1969
1.62869e-08,1.1985
1.63102e-08,1.2003
1.63334e-08,1.2020
1.63567e-08,1.2035
1.63800e-08,1.2045
1.64032e-08,1.2050
1.64265e-08,1.2049
1.64498e-08,1.2040
1.64730e-08,1.2025
1.64963e-08,1.2008
1.65196e-08,1.1992
1.65428e-08,1.1981
1.65661e-08,1.1976
1.65894e-08,1.1974
1.66126e-08,1.1918
1.66359e-08,1.1664
1.66592e-08,1.1047
1.66824e-08,0.9961
1.67057e-08,0.8761
1.67290e-08,0.7661
1.67522e-08,0.6418
1.67755e-08,0.4858
1.67988e-08,0.3310
1.68220e-08,0.1985
1.68453e-08,0.0854
1.68686e-08,-0.0057
1.68918e-08,-0.0713
1.69151e-08,-0.1137
1.69384e-08,-0.1385
1.69616e-08,-0.1534
1.69849e-08,-0.1644
1.70082e-08,-0.1734
1.70314e-08,-0.1790
1.70547e-08,-0.1809
1.70780e-08,-0.1810
1.71012e-08,-0.1850
1.71245e-08,-0.1972
1.71478e-08,-0.2150
1.71710e-08,-0.2272
1.71943e-08,-0.2210
1.72176e-08,-0.1958
1.72408e-08,-0.1642
1.72641e-08,-0.1323
1.72874e-08,-0.0927
1.73106e-08,-0.0431
1.73339e-08,0.0067
1.73572e-08,0.0499
1.73804e-08,0.0862
1.74037e-08,0.1132
1.74270e-08,0.1268
1.74502e-08,0.1260
1.74735e-08,0.1143
1.74968e-08,0.0978
1.75201e-08,0.0824
1.75433e-08,0.0705
1.75666e-08,0.0606
1.75899e-08,0.0506
1.76131e-08,0.0409
1.76364e-08,0.0352
1.76597e-08,0.0377
1.76829e-08,0.0476
1.77062e-08,0.0585
1.77295e-08,0.0636
1.77527e-08,0.0612
1.77760e-08,0.0540
1.77993e-08,0.0433
1.78225e-08,0.0275
1.78458e-08,0.0078
1.78691e-08,-0.0118
1.78923e-08,-0.0295
1.79156e-08,-0.0454
1.79389e-08,-0.0581
1.79621e-08,-0.0645
1.79854e-08,-0.0625
1.80087e-08,-0.0528
1.80319e-08,-0.0391
1.80552e-08,-0.0258
1.80785e-08,-0.0155
1.81017e-08,-0.0079
1.81250e-08,-0.0014
1.81483e-08,0.0045
1.81715e-08,0.0082
1.81948e-08,0.0075
1.82181e-08,0.0018
1.82413e-08,-0.0063
1.82646e-08,-0.0138
1.82879e-08,-0.0189
1.83111e-08,-0.0208
1.83344e-08,-0.0189
1.83577e-08,-0.0129
1.83809e-08,-0.0045
1.84042e-08,0.0041
1.84275e-08,0.0122
1.84507e-08,0.0199
1.84740e-08,0.0270
1.84973e-08,0.0315
1.85205e-08,0.0318
1.85438e-08,0.0272
1.85671e-08,0.0192
1.85903e-08,0.0105
1.86136e-08,0.0032
1.86369e-08,-0.0022
1.86601e-08,-0.0061
1.86834e-08,-0.0091
1.87067e-08,-0.0109
1.87299e-08,-0.0108
1.87532e-08,-0.0082
1.87765e-08,-0.0037
1.87997e-08,0.0019
1.88230e-08,0.0074
1.88463e-08,0.0114
1.88695e-08,0.0127
1.88928e-08,0.0109
1.89161e-08,0.0071
1.89393e-08,0.0026
1.89626e-08,-0.0017
1.89859e-08,-0.0059
1.90091e-08,-0.0101
1.90324e-08,-0.0134
1.90557e-08,-0.0148
1.90789e-08,-0.0135
1.91022e-08,-0.0098
1.91255e-08,-0.0049
1.91487e-08,-0.0000
1.91720e-08,0.0038
1.91953e-08,0.0065
1.92185e-08,0.0081
1.92418e-08,0.0090
1.92651e-08,0.0090
1.92883e-08,0.0080
1.93116e-08,0.0059
1.93349e-08,0.0027
1.93581e-08,-0.0011
1.93814e-08,-0.0047
1.94047e-08,-0.0068
1.94279e-08,-0.0069
1.94512e-08,-0.0053
1.94745e-08,-0.0029
1.94977e-08,-0.0003
1.95210e-08,0.0023
1.95443e-08,0.0048
1.95675e-08,0.0071
1.95908e-08,0.0085
1.96141e-08,0.0086
1.96373e-08,0.0073
1.96606e-08,0.0049
1.96839e-08,0.0020
1.97071e-08,-0.0007
1.97304e-08,-0.0027
1.97537e-08,-0.0038
1.97769e-08,-0.0043
1.98002e-08,-0.0043
1.98235e-08,-0.0039
1.98468e-08,-0.0031
1.98700e-08,-0.0015
1.98933e-08,0.0007
1.99166e-08,0.0031
1.99398e-08,0.0050
1.99631e-08,0.0059
1.99864e-08,0.0055
2.00096e-08,0.0044
2.00329e-08,0.0028
2.00562e-08,0.0011
2.00794e-08,-0.0005
2.01027e-08,-0.0020
2.01260e-08,-0.0030
2.01492e-08,-0.0035
2.01725e-08,-0.0033
2.01958e-08,-0.0023
2.02190e-08,-0.0007
2.02423e-08,0.0010
2.02656e-08,0.0025
2.02888e-08,0.0035
2.03121e-08,0.0039
2.03354e-08,0.0039
2.03586e-08,0.0037
2.03819e-08,0.0034
2.04052e-08,0.0028
2.04284e-08,0.0017
2.04517e-08,0.0003
2.04750e-08,-0.0011
2.04982e-08,-0.0020
2.05215e-08,-0.0023
2.05448e-08,-0.0019
2.05680e-08,-0.0010
2.05913e-08,0.0001
2.06146e-08,0.0012
2.06378e-08,0.0022
2.06611e-08,0.0029
2.06844e-08,0.0034
2.07076e-08,0.0035
2.07309e-08,0.0032
2.07542e-08,0.0024
2.07774e-08,0.0014
2.08007e-08,0.0004
2.08240e-08,-0.0003
2.08472e-08,-0.0007
2.08705e-08,-0.0008
2.08938e-08,-0.0007
2.09170e-08,-0.0006
2.09403e-08,-0.0003
2.09636e-08,0.0002
2.09868e-08,0.0009
2.10101e-08,0.0017
2.10334e-08,0.0025
2.10566e-08,0.0029
2.10799e-08,0.0030
2.11032e-08,0.0026
2.11264e-08,0.0019
2.11497e-08,0.0012
2.11730e-08,0.0006
2.11962e-08,0.0001
2.12195e-08,-0.0003
2.12428e-08,-0.0005
2.12660e-08,-0.0004
2.12893e-08,-0.0001
2.13126e-08,0.0004
2.13358e-08,0.0010
2.13591e-08,0.0016
2.13824e-08,0.0020
2.14056e-08,0.0021
2.14289e-08,0.0021
2.14522e-08,0.0020
2.14754e-08,0.0019
2.14987e-08,0.0017
2.15220e-08,0.0014
2.15452e-08,0.0009
2.15685e-08,0.0005
2.15918e-08,0.0001
2.16150e-08,0.0007
2.16383e-08,0.0084
2.16616e-08,0.0387
2.16848e-08,0.1158
2.17081e-08,0.2274
2.17314e-08,0.3343
2.17546e-08,0.4409
2.17779e-08,0.5764
2.18012e-08,0.7288
2.18244e-08,0.8672
2.18477e-08,0.9887
2.18710e-08,1.0923
2.18942e-08,1.1718
2.19175e-08,1.2271
2.19408e-08,1.2611
2.19640e-08,1.2807
2.19873e-08,1.2931
2.20106e-08,1.3026
2.20338e-08,1.3100
2.20571e-08,1.3146
2.20804e-08,1.3158
2.21037e-08,1.3163
2.21269e-08,1.3220
2.21502e-08,1.3365
2.21735e-08,1.3542
2.21967e-08,1.3615
2.22200e-08,1.3490
2.22433e-08,1.3239
2.22665e-08,1.2976
2.22898e-08,1.2679
2.23131e-08,1.2284
2.23363e-08,1.1841
2.23596e-08,1.1443
2.23829e-08,1.1107
2.24061e-08,1.0840
2.24294e-08,1.0681
2.24527e-08,1.0658
2.24759e-08,1.0761
2.24992e-08,1.0947
2.25225e-08,1.1151
2.25457e-08,1.1326
2.25690e-08,1.1463
2.25923e-08,1.1578
2.26155e-08,1.1690
2.26388e-08,1.1788
2.26621e-08,1.1828
2.26853e-08,1.1783
2.27086e-08,1.1682
2.27319e-08,1.1598
2.27551e-08,1.1579
2.27784e-08,1.1616
2.28017e-08,1.1686
2.28249e-08,1.1800
2.28482e-08,1.1949
2.28715e-08,1.2005
2.28947e-08,1.1789
2.29180e-08,1.1092
2.29413e-08,1.0001
2.29645e-08,0.8910
2.29878e-08,0.7789
2.30111e-08,0.6303
2.30343e-08,0.4548
2.30576e-08,0.2944
2.30809e-08,0.1575
2.31041e-08,0.0431
2.31274e-08,-0.0434
2.31507e-08,-0.1035
2.31739e-08,-0.1412
2.31972e-08,-0.1614
2.32205e-08,-0.1702
2.32437e-08,-0.1731
2.32670e-08,-0.1729
2.32903e-08,-0.1708
2.33135e-08,-0.1678
2.33368e-08,-0.1681
2.33601e-08,-0.1785
2.33833e-08,-0.2005
2.34066e-08,-0.2255
2.34299e-08,-0.2385
2.34531e-08,-0.2296
2.34764e-08,-0.2056
2.34997e-08,-0.1782
2.35229e-08,-0.1448
2.35462e-08,-0.0964
2.35695e-08,-0.0377
2.35927e-08,0.0185
2.36160e-08,0.0671
2.36393e-08,0.1063
2.36625e-08,0.1318
2.36858e-08,0.1415
2.37091e-08,0.1367
2.37323e-08,0.1218
2.37556e-08,0.1030
2.37789e-08,0.0851
2.38021e-08,0.0692
2.38254e-08,0.0542
2.38487e-08,0.0395
2.38719e-08,0.0283
2.38952e-08,0.0259
2.39185e-08,0.0347
2.39417e-08,0.0500
2.39650e-08,0.0633
2.39883e-08,0.0691
2.40115e-08,0.0680
2.40348e-08,0.0626
2.40581e-08,0.0515
2.40813e-08,0.0330
2.41046e-08,0.0098
2.41279e-08,-0.0137
2.41511e-08,-0.0356
2.41744e-08,-0.0547
2.41977e-08,-0.0680
2.42209e-08,-0.0725
2.42442e-08,-0.0675
2.42675e-08,-0.0552
2.42907e-08,-0.0401
2.43140e-08,-0.0260
2.43373e-08,-0.0144
2.43605e-08,-0.0041
2.43838e-08,0.0056
2.44071e-08,0.0135
2.44303e-08,0.0165
2.44536e-08,0.0127
2.44769e-08,0.0036
2.45002e-08,-0.0071
2.45234e-08,-0.0163
