.HEADER
..NAMES
Time,V U1.F3
8.777e-10,-0.2891
8.873e-10,-0.2908
8.970e-10,-0.2910
9.066e-10,-0.2897
9.163e-10,-0.2869
9.259e-10,-0.2828
9.356e-10,-0.2775
9.452e-10,-0.2711
9.549e-10,-0.2635
9.645e-10,-0.2545
9.741e-10,-0.2434
9.838e-10,-0.2298
9.934e-10,-0.2133
1.0031e-09,-0.1934
1.0127e-09,-0.1693
1.0224e-09,-0.1399
1.0320e-09,-0.1044
1.0417e-09,-0.0622
1.0513e-09,-0.0132
1.0609e-09,0.0424
1.0706e-09,0.1042
1.0802e-09,0.1713
1.0899e-09,0.2427
1.0995e-09,0.3170
1.1092e-09,0.3926
1.1188e-09,0.4678
1.1285e-09,0.5409
1.1381e-09,0.6105
1.1478e-09,0.6755
1.1574e-09,0.7350
1.1670e-09,0.7884
1.1767e-09,0.8356
1.1863e-09,0.8764
1.1960e-09,0.9112
1.2056e-09,0.9404
1.2153e-09,0.9648
1.2249e-09,0.9851
1.2346e-09,1.0021
1.2442e-09,1.0164
1.2539e-09,1.0288
1.2635e-09,1.0397
1.2731e-09,1.0495
1.2828e-09,1.0585
1.2924e-09,1.0671
1.3021e-09,1.0755
1.3117e-09,1.0838
1.3214e-09,1.0920
1.3310e-09,1.1003
1.3407e-09,1.1086
1.3503e-09,1.1167
1.3599e-09,1.1247
1.3696e-09,1.1327
1.3792e-09,1.1406
1.3889e-09,1.1484
1.3985e-09,1.1562
1.4082e-09,1.1639
1.4178e-09,1.1715
1.4275e-09,1.1788
1.4371e-09,1.1860
1.4468e-09,1.1927
1.4564e-09,1.1988
1.4660e-09,1.2041
1.4757e-09,1.2084
1.4853e-09,1.2116
1.4950e-09,1.2135
1.5046e-09,1.2138
1.5143e-09,1.2125
1.5239e-09,1.2095
1.5336e-09,1.2049
1.5432e-09,1.1986
1.5528e-09,1.1910
1.5625e-09,1.1819
1.5721e-09,1.1716
1.5818e-09,1.1601
1.5914e-09,1.1477
1.6011e-09,1.1345
1.6107e-09,1.1209
1.6204e-09,1.1070
1.6300e-09,1.0933
1.6396e-09,1.0801
1.6493e-09,1.0676
1.6589e-09,1.0564
1.6686e-09,1.0467
1.6782e-09,1.0388
1.6879e-09,1.0330
1.6975e-09,1.0294
1.7072e-09,1.0280
1.7168e-09,1.0289
1.7265e-09,1.0319
1.7361e-09,1.0369
1.7457e-09,1.0437
1.7554e-09,1.0519
1.7650e-09,1.0612
1.7747e-09,1.0714
1.7843e-09,1.0821
1.7940e-09,1.0930
1.8036e-09,1.1038
1.8133e-09,1.1143
1.8229e-09,1.1242
1.8326e-09,1.1333
1.8422e-09,1.1415
1.8518e-09,1.1486
1.8615e-09,1.1545
1.8711e-09,1.1594
1.8808e-09,1.1632
1.8904e-09,1.1662
1.9001e-09,1.1683
1.9097e-09,1.1698
1.9194e-09,1.1706
1.9290e-09,1.1710
1.9386e-09,1.1711
1.9483e-09,1.1709
1.9579e-09,1.1706
1.9676e-09,1.1702
1.9772e-09,1.1698
1.9869e-09,1.1694
1.9965e-09,1.1690
2.0062e-09,1.1689
2.0158e-09,1.1690
2.0255e-09,1.1694
2.0351e-09,1.1702
2.0447e-09,1.1716
2.0544e-09,1.1734
2.0640e-09,1.1757
2.0737e-09,1.1786
2.0833e-09,1.1818
2.0930e-09,1.1854
2.1026e-09,1.1893
2.1123e-09,1.1935
2.1219e-09,1.1978
2.1315e-09,1.2021
2.1412e-09,1.2065
2.1508e-09,1.2107
2.1605e-09,1.2148
2.1701e-09,1.2186
2.1798e-09,1.2220
2.1894e-09,1.2250
2.1991e-09,1.2276
2.2087e-09,1.2296
2.2183e-09,1.2310
2.2280e-09,1.2312
2.2376e-09,1.2294
2.2473e-09,1.2246
2.2569e-09,1.2158
2.2666e-09,1.2014
2.2762e-09,1.1806
2.2859e-09,1.1523
2.2955e-09,1.1155
2.3052e-09,1.0692
2.3148e-09,1.0130
2.3244e-09,0.9471
2.3341e-09,0.8726
2.3437e-09,0.7904
2.3534e-09,0.7020
2.3630e-09,0.6093
2.3727e-09,0.5143
2.3823e-09,0.4188
2.3920e-09,0.3248
2.4016e-09,0.2342
2.4113e-09,0.1488
2.4209e-09,0.0701
2.4305e-09,-0.0008
2.4402e-09,-0.0632
2.4498e-09,-0.1169
2.4595e-09,-0.1616
2.4691e-09,-0.1968
2.4788e-09,-0.2226
2.4884e-09,-0.2396
2.4981e-09,-0.2495
2.5077e-09,-0.2536
2.5173e-09,-0.2534
2.5270e-09,-0.2502
2.5366e-09,-0.2451
2.5463e-09,-0.2389
2.5559e-09,-0.2326
2.5656e-09,-0.2267
2.5752e-09,-0.2217
2.5849e-09,-0.2178
2.5945e-09,-0.2149
2.6042e-09,-0.2132
2.6138e-09,-0.2127
2.6234e-09,-0.2134
2.6331e-09,-0.2154
2.6427e-09,-0.2188
2.6524e-09,-0.2235
2.6620e-09,-0.2297
2.6717e-09,-0.2369
2.6813e-09,-0.2449
2.6910e-09,-0.2534
2.7006e-09,-0.2619
2.7102e-09,-0.2700
2.7199e-09,-0.2774
2.7295e-09,-0.2839
2.7392e-09,-0.2890
2.7488e-09,-0.2927
2.7585e-09,-0.2948
2.7681e-09,-0.2953
2.7778e-09,-0.2943
2.7874e-09,-0.2918
2.7970e-09,-0.2877
2.8067e-09,-0.2824
2.8163e-09,-0.2760
2.8260e-09,-0.2684
2.8356e-09,-0.2597
2.8453e-09,-0.2500
2.8549e-09,-0.2394
2.8646e-09,-0.2278
2.8742e-09,-0.2155
2.8839e-09,-0.2024
2.8935e-09,-0.1888
2.9031e-09,-0.1747
2.9128e-09,-0.1601
2.9224e-09,-0.1450
2.9321e-09,-0.1295
2.9417e-09,-0.1136
2.9514e-09,-0.0975
2.9610e-09,-0.0813
2.9707e-09,-0.0652
2.9803e-09,-0.0495
2.9900e-09,-0.0344
2.9996e-09,-0.0202
3.0092e-09,-0.0072
3.0189e-09,0.0044
3.0285e-09,0.0145
3.0382e-09,0.0228
3.0478e-09,0.0295
3.0575e-09,0.0346
3.0671e-09,0.0382
3.0768e-09,0.0405
3.0864e-09,0.0416
3.0960e-09,0.0420
3.1057e-09,0.0417
3.1153e-09,0.0410
3.1250e-09,0.0400
3.1346e-09,0.0390
3.1443e-09,0.0379
3.1539e-09,0.0368
3.1636e-09,0.0359
3.1732e-09,0.0352
3.1828e-09,0.0349
3.1925e-09,0.0350
3.2021e-09,0.0356
3.2118e-09,0.0367
3.2214e-09,0.0382
3.2311e-09,0.0402
3.2407e-09,0.0425
3.2504e-09,0.0450
3.2600e-09,0.0479
3.2697e-09,0.0508
3.2793e-09,0.0539
3.2889e-09,0.0570
3.2986e-09,0.0600
3.3082e-09,0.0629
3.3179e-09,0.0656
3.3275e-09,0.0682
3.3372e-09,0.0706
3.3468e-09,0.0728
3.3565e-09,0.0746
3.3661e-09,0.0759
3.3757e-09,0.0767
3.3854e-09,0.0769
3.3950e-09,0.0763
3.4047e-09,0.0752
3.4143e-09,0.0733
3.4240e-09,0.0710
3.4336e-09,0.0681
3.4433e-09,0.0649
3.4529e-09,0.0615
3.4626e-09,0.0576
3.4722e-09,0.0535
3.4818e-09,0.0493
3.4915e-09,0.0458
3.5011e-09,0.0433
3.5108e-09,0.0418
3.5204e-09,0.0420
3.5301e-09,0.0446
3.5397e-09,0.0511
3.5494e-09,0.0623
3.5590e-09,0.0788
3.5687e-09,0.1012
3.5783e-09,0.1298
3.5879e-09,0.1648
3.5976e-09,0.2063
3.6072e-09,0.2539
3.6169e-09,0.3068
3.6265e-09,0.3639
3.6362e-09,0.4238
3.6458e-09,0.4852
3.6555e-09,0.5470
3.6651e-09,0.6082
3.6747e-09,0.6675
3.6844e-09,0.7242
3.6940e-09,0.7775
3.7037e-09,0.8265
3.7133e-09,0.8711
3.7230e-09,0.9111
3.7326e-09,0.9466
3.7423e-09,0.9775
3.7519e-09,1.0043
3.7616e-09,1.0273
3.7712e-09,1.0469
3.7808e-09,1.0635
3.7905e-09,1.0775
3.8001e-09,1.0895
3.8098e-09,1.0998
3.8194e-09,1.1088
3.8291e-09,1.1168
3.8387e-09,1.1239
3.8484e-09,1.1304
3.8580e-09,1.1362
3.8676e-09,1.1414
3.8773e-09,1.1462
3.8869e-09,1.1507
3.8966e-09,1.1550
3.9062e-09,1.1594
3.9159e-09,1.1641
3.9255e-09,1.1690
3.9352e-09,1.1744
3.9448e-09,1.1804
3.9545e-09,1.1870
3.9641e-09,1.1941
3.9737e-09,1.2014
3.9834e-09,1.2088
3.9930e-09,1.2162
4.0027e-09,1.2233
4.0123e-09,1.2300
4.0220e-09,1.2358
4.0316e-09,1.2407
4.0413e-09,1.2445
4.0509e-09,1.2472
4.0605e-09,1.2487
4.0702e-09,1.2488
4.0798e-09,1.2476
4.0895e-09,1.2448
4.0991e-09,1.2397
4.1088e-09,1.2314
4.1184e-09,1.2190
4.1281e-09,1.2020
4.1377e-09,1.1794
4.1474e-09,1.1501
4.1570e-09,1.1137
4.1666e-09,1.0697
4.1763e-09,1.0176
4.1859e-09,0.9573
4.1956e-09,0.8894
4.2052e-09,0.8151
4.2149e-09,0.7355
4.2245e-09,0.6517
4.2342e-09,0.5651
4.2438e-09,0.4774
4.2534e-09,0.3902
4.2631e-09,0.3050
4.2727e-09,0.2234
4.2824e-09,0.1466
4.2920e-09,0.0758
4.3017e-09,0.0120
4.3113e-09,-0.0443
4.3210e-09,-0.0930
4.3306e-09,-0.1341
4.3402e-09,-0.1675
4.3499e-09,-0.1932
4.3595e-09,-0.2116
4.3692e-09,-0.2239
4.3788e-09,-0.2313
4.3885e-09,-0.2348
4.3981e-09,-0.2355
4.4078e-09,-0.2342
4.4174e-09,-0.2317
4.4271e-09,-0.2285
4.4367e-09,-0.2253
4.4463e-09,-0.2225
4.4560e-09,-0.2203
4.4656e-09,-0.2189
4.4753e-09,-0.2184
4.4849e-09,-0.2190
4.4946e-09,-0.2207
4.5042e-09,-0.2236
4.5139e-09,-0.2277
4.5235e-09,-0.2329
4.5331e-09,-0.2392
4.5428e-09,-0.2462
4.5524e-09,-0.2536
4.5621e-09,-0.2611
4.5717e-09,-0.2683
4.5814e-09,-0.2749
4.5910e-09,-0.2806
4.6007e-09,-0.2853
4.6103e-09,-0.2889
4.6200e-09,-0.2911
4.6296e-09,-0.2919
4.6392e-09,-0.2914
4.6489e-09,-0.2895
4.6585e-09,-0.2863
4.6682e-09,-0.2818
4.6778e-09,-0.2760
4.6875e-09,-0.2691
4.6971e-09,-0.2611
4.7068e-09,-0.2520
4.7164e-09,-0.2415
4.7261e-09,-0.2291
4.7357e-09,-0.2145
4.7453e-09,-0.1973
4.7550e-09,-0.1771
4.7646e-09,-0.1529
4.7743e-09,-0.1238
4.7839e-09,-0.0888
4.7936e-09,-0.0476
4.8032e-09,-0.0001
4.8129e-09,0.0534
4.8225e-09,0.1126
4.8321e-09,0.1767
4.8418e-09,0.2447
4.8514e-09,0.3155
4.8611e-09,0.3876
4.8707e-09,0.4594
4.8804e-09,0.5293
4.8900e-09,0.5962
4.8997e-09,0.6592
4.9093e-09,0.7173
4.9190e-09,0.7702
4.9286e-09,0.8177
4.9382e-09,0.8596
4.9479e-09,0.8961
4.9575e-09,0.9274
4.9672e-09,0.9542
4.9768e-09,0.9769
4.9865e-09,0.9963
4.9961e-09,1.0129
5.0058e-09,1.0273
5.0154e-09,1.0400
5.0250e-09,1.0512
5.0347e-09,1.0616
5.0443e-09,1.0713
5.0540e-09,1.0807
5.0636e-09,1.0898
5.0733e-09,1.0988
5.0829e-09,1.1075
5.0926e-09,1.1159
5.1022e-09,1.1241
5.1119e-09,1.1319
5.1215e-09,1.1394
5.1311e-09,1.1467
5.1408e-09,1.1537
5.1504e-09,1.1606
5.1601e-09,1.1672
5.1697e-09,1.1737
5.1794e-09,1.1800
5.1890e-09,1.1860
5.1987e-09,1.1916
5.2083e-09,1.1966
5.2179e-09,1.2009
5.2276e-09,1.2041
5.2372e-09,1.2063
5.2469e-09,1.2073
5.2565e-09,1.2070
5.2662e-09,1.2052
5.2758e-09,1.2021
5.2855e-09,1.1976
5.2951e-09,1.1919
5.3047e-09,1.1850
5.3144e-09,1.1768
5.3240e-09,1.1676
5.3337e-09,1.1573
5.3433e-09,1.1459
5.3530e-09,1.1326
5.3626e-09,1.1167
5.3723e-09,1.0979
5.3819e-09,1.0754
5.3916e-09,1.0484
5.4012e-09,1.0159
5.4108e-09,0.9774
5.4205e-09,0.9326
5.4301e-09,0.8808
5.4398e-09,0.8221
5.4494e-09,0.7571
5.4591e-09,0.6868
5.4687e-09,0.6121
5.4784e-09,0.5339
5.4880e-09,0.4539
5.4976e-09,0.3736
5.5073e-09,0.2945
5.5169e-09,0.2177
5.5266e-09,0.1447
5.5362e-09,0.0767
5.5459e-09,0.0146
5.5555e-09,-0.0408
5.5652e-09,-0.0894
5.5748e-09,-0.1310
5.5845e-09,-0.1656
5.5941e-09,-0.1930
5.6037e-09,-0.2133
5.6134e-09,-0.2274
5.6230e-09,-0.2363
5.6327e-09,-0.2412
5.6423e-09,-0.2428
5.6520e-09,-0.2423
5.6616e-09,-0.2403
5.6713e-09,-0.2376
5.6809e-09,-0.2345
5.6905e-09,-0.2316
5.7002e-09,-0.2293
5.7098e-09,-0.2277
5.7195e-09,-0.2269
5.7291e-09,-0.2268
5.7388e-09,-0.2276
5.7484e-09,-0.2292
5.7581e-09,-0.2317
5.7677e-09,-0.2350
5.7774e-09,-0.2391
5.7870e-09,-0.2440
5.7966e-09,-0.2492
5.8063e-09,-0.2547
5.8159e-09,-0.2601
5.8256e-09,-0.2652
5.8352e-09,-0.2697
5.8449e-09,-0.2735
5.8545e-09,-0.2763
5.8642e-09,-0.2780
5.8738e-09,-0.2785
5.8835e-09,-0.2777
5.8931e-09,-0.2758
5.9027e-09,-0.2727
5.9124e-09,-0.2684
5.9220e-09,-0.2630
5.9317e-09,-0.2566
5.9413e-09,-0.2495
5.9510e-09,-0.2415
5.9606e-09,-0.2324
5.9703e-09,-0.2221
5.9799e-09,-0.2099
5.9895e-09,-0.1955
5.9992e-09,-0.1784
6.0088e-09,-0.1581
6.0185e-09,-0.1337
6.0281e-09,-0.1043
6.0378e-09,-0.0691
6.0474e-09,-0.0279
6.0571e-09,0.0194
6.0667e-09,0.0724
6.0764e-09,0.1308
6.0860e-09,0.1938
6.0956e-09,0.2605
6.1053e-09,0.3297
6.1149e-09,0.3999
6.1246e-09,0.4697
6.1342e-09,0.5376
6.1439e-09,0.6025
6.1535e-09,0.6636
6.1632e-09,0.7201
6.1728e-09,0.7716
6.1824e-09,0.8178
6.1921e-09,0.8587
6.2017e-09,0.8943
6.2114e-09,0.9252
6.2210e-09,0.9517
6.2307e-09,0.9745
6.2403e-09,0.9942
6.2500e-09,1.0113
6.2596e-09,1.0262
6.2693e-09,1.0394
6.2789e-09,1.0513
6.2885e-09,1.0622
6.2982e-09,1.0725
6.3078e-09,1.0821
6.3175e-09,1.0914
6.3271e-09,1.1003
6.3368e-09,1.1088
6.3464e-09,1.1169
6.3561e-09,1.1246
6.3657e-09,1.1319
6.3753e-09,1.1390
6.3850e-09,1.1457
6.3946e-09,1.1523
6.4043e-09,1.1586
6.4139e-09,1.1648
6.4236e-09,1.1707
6.4332e-09,1.1764
6.4429e-09,1.1819
6.4525e-09,1.1870
6.4621e-09,1.1915
6.4718e-09,1.1954
6.4814e-09,1.1983
6.4911e-09,1.2004
6.5007e-09,1.2013
6.5104e-09,1.2010
6.5200e-09,1.1995
6.5297e-09,1.1967
6.5393e-09,1.1927
6.5490e-09,1.1875
6.5586e-09,1.1811
6.5682e-09,1.1735
6.5779e-09,1.1649
6.5875e-09,1.1553
6.5972e-09,1.1448
6.6068e-09,1.1337
6.6165e-09,1.1222
6.6261e-09,1.1104
6.6358e-09,1.0987
6.6454e-09,1.0874
6.6550e-09,1.0768
6.6647e-09,1.0673
6.6743e-09,1.0591
6.6840e-09,1.0525
6.6936e-09,1.0476
6.7033e-09,1.0445
6.7129e-09,1.0433
6.7226e-09,1.0440
6.7322e-09,1.0465
6.7419e-09,1.0506
6.7515e-09,1.0561
6.7611e-09,1.0630
6.7708e-09,1.0708
6.7804e-09,1.0794
6.7901e-09,1.0885
6.7997e-09,1.0979
6.8094e-09,1.1072
6.8190e-09,1.1163
6.8287e-09,1.1249
6.8383e-09,1.1329
6.8480e-09,1.1401
6.8576e-09,1.1465
6.8672e-09,1.1519
6.8769e-09,1.1565
6.8865e-09,1.1604
6.8962e-09,1.1635
6.9058e-09,1.1660
6.9155e-09,1.1679
6.9251e-09,1.1693
6.9348e-09,1.1704
6.9444e-09,1.1712
6.9540e-09,1.1717
6.9637e-09,1.1721
6.9733e-09,1.1723
6.9830e-09,1.1723
6.9926e-09,1.1724
7.0023e-09,1.1725
7.0119e-09,1.1727
7.0216e-09,1.1732
7.0312e-09,1.1739
7.0409e-09,1.1750
7.0505e-09,1.1764
7.0601e-09,1.1782
7.0698e-09,1.1804
7.0794e-09,1.1829
7.0891e-09,1.1857
7.0987e-09,1.1888
7.1084e-09,1.1921
7.1180e-09,1.1956
7.1277e-09,1.1992
7.1373e-09,1.2029
7.1469e-09,1.2065
7.1566e-09,1.2101
7.1662e-09,1.2135
7.1759e-09,1.2168
7.1855e-09,1.2197
7.1952e-09,1.2223
7.2048e-09,1.2245
7.2145e-09,1.2262
7.2241e-09,1.2272
7.2338e-09,1.2266
7.2434e-09,1.2236
7.2530e-09,1.2170
7.2627e-09,1.2057
7.2723e-09,1.1883
7.2820e-09,1.1638
7.2916e-09,1.1314
7.3013e-09,1.0897
7.3109e-09,1.0382
7.3206e-09,0.9768
7.3302e-09,0.9062
7.3398e-09,0.8274
7.3495e-09,0.7417
7.3591e-09,0.6508
7.3688e-09,0.5567
7.3784e-09,0.4614
7.3881e-09,0.3666
7.3977e-09,0.2744
7.4074e-09,0.1866
7.4170e-09,0.1049
7.4266e-09,0.0305
7.4363e-09,-0.0356
7.4459e-09,-0.0932
7.4556e-09,-0.1419
7.4652e-09,-0.1815
7.4749e-09,-0.2115
7.4845e-09,-0.2324
7.4942e-09,-0.2454
7.5038e-09,-0.2520
7.5135e-09,-0.2537
7.5231e-09,-0.2518
7.5327e-09,-0.2475
7.5424e-09,-0.2418
7.5520e-09,-0.2356
7.5617e-09,-0.2295
7.5713e-09,-0.2242
7.5810e-09,-0.2198
7.5906e-09,-0.2164
7.6003e-09,-0.2142
7.6099e-09,-0.2131
7.6196e-09,-0.2132
7.6292e-09,-0.2145
7.6388e-09,-0.2171
7.6485e-09,-0.2211
7.6581e-09,-0.2265
7.6678e-09,-0.2331
7.6774e-09,-0.2407
7.6871e-09,-0.2489
7.6967e-09,-0.2574
7.7064e-09,-0.2657
7.7160e-09,-0.2734
7.7256e-09,-0.2804
7.7353e-09,-0.2861
7.7449e-09,-0.2904
7.7546e-09,-0.2932
7.7642e-09,-0.2944
7.7739e-09,-0.2942
7.7835e-09,-0.2923
7.7932e-09,-0.2890
7.8028e-09,-0.2843
7.8125e-09,-0.2784
7.8221e-09,-0.2715
7.8317e-09,-0.2633
7.8414e-09,-0.2542
7.8510e-09,-0.2440
7.8607e-09,-0.2329
7.8703e-09,-0.2210
7.8800e-09,-0.2083
7.8896e-09,-0.1949
7.8993e-09,-0.1810
7.9089e-09,-0.1666
7.9185e-09,-0.1518
7.9282e-09,-0.1365
7.9378e-09,-0.1208
7.9475e-09,-0.1047
7.9571e-09,-0.0885
7.9668e-09,-0.0724
7.9764e-09,-0.0565
7.9861e-09,-0.0411
7.9957e-09,-0.0264
8.0054e-09,-0.0128
8.0150e-09,-0.0005
8.0246e-09,0.0103
8.0343e-09,0.0195
8.0439e-09,0.0269
8.0536e-09,0.0328
8.0632e-09,0.0370
8.0729e-09,0.0398
8.0825e-09,0.0415
8.0922e-09,0.0421
8.1018e-09,0.0421
8.1114e-09,0.0416
8.1211e-09,0.0408
8.1307e-09,0.0398
8.1404e-09,0.0387
8.1500e-09,0.0377
8.1597e-09,0.0367
8.1693e-09,0.0359
8.1790e-09,0.0354
8.1886e-09,0.0353
8.1983e-09,0.0356
8.2079e-09,0.0365
8.2175e-09,0.0378
8.2272e-09,0.0396
8.2368e-09,0.0417
8.2465e-09,0.0441
8.2561e-09,0.0469
8.2658e-09,0.0498
8.2754e-09,0.0528
8.2851e-09,0.0559
8.2947e-09,0.0589
8.3043e-09,0.0618
8.3140e-09,0.0646
8.3236e-09,0.0673
8.3333e-09,0.0698
8.3429e-09,0.0720
8.3526e-09,0.0740
8.3622e-09,0.0756
8.3719e-09,0.0766
8.3815e-09,0.0771
8.3911e-09,0.0769
8.4008e-09,0.0760
8.4104e-09,0.0745
8.4201e-09,0.0723
8.4297e-09,0.0697
8.4394e-09,0.0666
8.4490e-09,0.0633
8.4587e-09,0.0597
8.4683e-09,0.0559
8.4780e-09,0.0520
8.4876e-09,0.0480
8.4972e-09,0.0440
8.5069e-09,0.0399
8.5165e-09,0.0359
8.5262e-09,0.0319
8.5358e-09,0.0278
8.5455e-09,0.0239
8.5551e-09,0.0201
8.5648e-09,0.0164
8.5744e-09,0.0131
8.5840e-09,0.0100
8.5937e-09,0.0073
8.6033e-09,0.0049
8.6130e-09,0.0028
8.6226e-09,0.0011
8.6323e-09,-0.0004
8.6419e-09,-0.0017
8.6516e-09,-0.0028
8.6612e-09,-0.0037
8.6709e-09,-0.0043
8.6805e-09,-0.0047
8.6901e-09,-0.0049
8.6998e-09,-0.0050
8.7094e-09,-0.0049
8.7191e-09,-0.0049
8.7287e-09,-0.0048
8.7384e-09,-0.0048
8.7480e-09,-0.0049
8.7577e-09,-0.0051
8.7673e-09,-0.0056
8.7769e-09,-0.0062
8.7866e-09,-0.0069
8.7962e-09,-0.0079
8.8059e-09,-0.0089
8.8155e-09,-0.0100
8.8252e-09,-0.0111
8.8348e-09,-0.0121
8.8445e-09,-0.0131
8.8541e-09,-0.0141
8.8638e-09,-0.0151
8.8734e-09,-0.0160
8.8830e-09,-0.0170
8.8927e-09,-0.0179
8.9023e-09,-0.0188
8.9120e-09,-0.0197
8.9216e-09,-0.0204
8.9313e-09,-0.0209
8.9409e-09,-0.0213
8.9506e-09,-0.0216
8.9602e-09,-0.0216
8.9698e-09,-0.0215
8.9795e-09,-0.0212
8.9891e-09,-0.0207
8.9988e-09,-0.0201
9.0084e-09,-0.0195
9.0181e-09,-0.0187
9.0277e-09,-0.0178
9.0374e-09,-0.0169
9.0470e-09,-0.0159
9.0567e-09,-0.0149
9.0663e-09,-0.0138
9.0759e-09,-0.0126
9.0856e-09,-0.0114
9.0952e-09,-0.0103
9.1049e-09,-0.0092
9.1145e-09,-0.0073
9.1242e-09,-0.0045
9.1338e-09,-0.0006
9.1435e-09,0.0049
9.1531e-09,0.0127
9.1627e-09,0.0241
9.1724e-09,0.0399
9.1820e-09,0.0605
9.1917e-09,0.0865
9.2013e-09,0.1181
9.2110e-09,0.1555
9.2206e-09,0.1986
9.2303e-09,0.2471
9.2399e-09,0.3003
9.2496e-09,0.3573
9.2592e-09,0.4166
9.2688e-09,0.4773
9.2785e-09,0.5382
9.2881e-09,0.5983
9.2978e-09,0.6566
9.3074e-09,0.7124
9.3171e-09,0.7649
9.3267e-09,0.8135
9.3364e-09,0.8579
9.3460e-09,0.8980
9.3556e-09,0.9338
9.3653e-09,0.9654
9.3749e-09,0.9931
9.3846e-09,1.0173
9.3942e-09,1.0382
9.4039e-09,1.0563
9.4135e-09,1.0720
9.4232e-09,1.0857
9.4328e-09,1.0977
9.4425e-09,1.1083
9.4521e-09,1.1177
9.4617e-09,1.1260
9.4714e-09,1.1333
9.4810e-09,1.1399
9.4907e-09,1.1457
9.5003e-09,1.1508
9.5100e-09,1.1554
9.5196e-09,1.1597
9.5293e-09,1.1638
9.5389e-09,1.1679
9.5486e-09,1.1721
9.5582e-09,1.1764
9.5678e-09,1.1811
9.5775e-09,1.1861
9.5871e-09,1.1915
9.5968e-09,1.1969
9.6064e-09,1.2023
9.6161e-09,1.2076
9.6257e-09,1.2127
9.6354e-09,1.2174
9.6450e-09,1.2214
9.6546e-09,1.2247
9.6643e-09,1.2271
9.6739e-09,1.2287
9.6836e-09,1.2292
9.6932e-09,1.2286
9.7029e-09,1.2269
9.7125e-09,1.2238
9.7222e-09,1.2190
9.7318e-09,1.2112
9.7415e-09,1.1999
9.7511e-09,1.1843
9.7607e-09,1.1637
9.7704e-09,1.1368
9.7800e-09,1.1030
9.7897e-09,1.0618
9.7993e-09,1.0127
9.8090e-09,0.9556
9.8186e-09,0.8907
9.8283e-09,0.8191
9.8379e-09,0.7419
9.8475e-09,0.6602
9.8572e-09,0.5754
9.8668e-09,0.4891
9.8765e-09,0.4029
9.8861e-09,0.3183
9.8958e-09,0.2368
9.9054e-09,0.1599
9.9151e-09,0.0886
9.9247e-09,0.0240
9.9344e-09,-0.0335
9.9440e-09,-0.0835
9.9536e-09,-0.1261
9.9633e-09,-0.1612
9.9729e-09,-0.1886
9.9826e-09,-0.2087
9.9922e-09,-0.2224
1.00019e-08,-0.2310
1.00115e-08,-0.2355
1.00212e-08,-0.2369
1.00308e-08,-0.2361
1.00404e-08,-0.2338
1.00501e-08,-0.2308
1.00597e-08,-0.2275
1.00694e-08,-0.2246
1.00790e-08,-0.2222
1.00887e-08,-0.2205
1.00983e-08,-0.2196
1.01080e-08,-0.2197
1.01176e-08,-0.2208
1.01273e-08,-0.2231
1.01369e-08,-0.2265
1.01465e-08,-0.2311
