.HEADER
..NAMES
Time,V U2.T8
2.0475e-09,1.2862
2.0708e-09,1.2805
2.0940e-09,1.2839
2.1173e-09,1.2995
2.1406e-09,1.3222
2.1638e-09,1.3448
2.1871e-09,1.3577
2.2104e-09,1.3493
2.2336e-09,1.3219
2.2569e-09,1.2909
2.2802e-09,1.2627
2.3034e-09,1.2246
2.3267e-09,1.1684
2.3500e-09,1.1078
2.3732e-09,1.0616
2.3965e-09,1.0348
2.4198e-09,1.0237
2.4430e-09,1.0274
2.4663e-09,1.0466
2.4896e-09,1.0778
2.5128e-09,1.1121
2.5361e-09,1.1410
2.5594e-09,1.1639
2.5826e-09,1.1846
2.6059e-09,1.2014
2.6292e-09,1.2070
2.6524e-09,1.1995
2.6757e-09,1.1846
2.6990e-09,1.1696
2.7222e-09,1.1596
2.7455e-09,1.1577
2.7688e-09,1.1628
2.7920e-09,1.1701
2.8153e-09,1.1783
2.8386e-09,1.1918
2.8618e-09,1.2141
2.8851e-09,1.2405
2.9084e-09,1.2626
2.9316e-09,1.2758
2.9549e-09,1.2801
2.9782e-09,1.2760
3.0014e-09,1.2635
3.0247e-09,1.2438
3.0480e-09,1.2217
3.0712e-09,1.2019
3.0945e-09,1.1858
3.1178e-09,1.1722
3.1410e-09,1.1628
3.1643e-09,1.1618
3.1876e-09,1.1705
3.2108e-09,1.1846
3.2341e-09,1.1987
3.2574e-09,1.2091
3.2806e-09,1.2151
3.3039e-09,1.2174
3.3272e-09,1.2174
3.3504e-09,1.2154
3.3737e-09,1.2100
3.3970e-09,1.2002
3.4202e-09,1.1876
3.4435e-09,1.1759
3.4668e-09,1.1678
3.4901e-09,1.1644
3.5133e-09,1.1655
3.5366e-09,1.1711
3.5599e-09,1.1807
3.5831e-09,1.1923
3.6064e-09,1.2039
3.6297e-09,1.2144
3.6529e-09,1.2234
3.6762e-09,1.2295
3.6995e-09,1.2300
3.7227e-09,1.2240
3.7460e-09,1.2139
3.7693e-09,1.2034
3.7925e-09,1.1949
3.8158e-09,1.1891
3.8391e-09,1.1857
3.8623e-09,1.1845
3.8856e-09,1.1855
3.9089e-09,1.1890
3.9321e-09,1.1948
3.9554e-09,1.2021
3.9787e-09,1.2091
4.0019e-09,1.2143
4.0252e-09,1.2169
4.0485e-09,1.2170
4.0717e-09,1.2147
4.0950e-09,1.2098
4.1183e-09,1.1942
4.1415e-09,1.1526
4.1648e-09,1.0655
4.1881e-09,0.9366
4.2113e-09,0.8100
4.2346e-09,0.6995
4.2579e-09,0.5710
4.2811e-09,0.4085
4.3044e-09,0.2509
4.3277e-09,0.1298
4.3509e-09,0.0375
4.3742e-09,-0.0342
4.3975e-09,-0.0875
4.4207e-09,-0.1219
4.4440e-09,-0.1404
4.4673e-09,-0.1505
4.4905e-09,-0.1598
4.5138e-09,-0.1684
4.5371e-09,-0.1696
4.5603e-09,-0.1677
4.5836e-09,-0.1720
4.6069e-09,-0.1833
4.6301e-09,-0.1952
4.6534e-09,-0.2019
4.6767e-09,-0.1980
4.6999e-09,-0.1768
4.7232e-09,-0.1423
4.7465e-09,-0.1079
4.7697e-09,-0.0777
4.7930e-09,-0.0400
4.8163e-09,0.0117
4.8395e-09,0.0645
4.8628e-09,0.1022
4.8861e-09,0.1225
4.9093e-09,0.1310
4.9326e-09,0.1309
4.9559e-09,0.1214
4.9791e-09,0.1042
5.0024e-09,0.0846
5.0257e-09,0.0685
5.0489e-09,0.0555
5.0722e-09,0.0424
5.0955e-09,0.0310
5.1187e-09,0.0276
5.1420e-09,0.0332
5.1653e-09,0.0420
5.1885e-09,0.0484
5.2118e-09,0.0496
5.2351e-09,0.0449
5.2583e-09,0.0361
5.2816e-09,0.0268
5.3049e-09,0.0175
5.3281e-09,0.0041
5.3514e-09,-0.0157
5.3747e-09,-0.0349
5.3979e-09,-0.0342
5.4212e-09,0.0148
5.4445e-09,0.1254
5.4677e-09,0.2514
5.4910e-09,0.3630
5.5143e-09,0.4908
5.5375e-09,0.6629
5.5608e-09,0.8429
5.5841e-09,0.9888
5.6073e-09,1.1029
5.6306e-09,1.1916
5.6539e-09,1.2525
5.6771e-09,1.2851
5.7004e-09,1.2945
5.7237e-09,1.2924
5.7469e-09,1.2906
5.7702e-09,1.2925
5.7935e-09,1.2901
5.8168e-09,1.2844
5.8400e-09,1.2863
5.8633e-09,1.2999
5.8866e-09,1.3208
5.9098e-09,1.3428
5.9331e-09,1.3570
5.9564e-09,1.3516
5.9796e-09,1.3255
6.0029e-09,1.2938
6.0262e-09,1.2655
6.0494e-09,1.2303
6.0727e-09,1.1771
6.0960e-09,1.1171
6.1192e-09,1.0697
6.1425e-09,1.0412
6.1658e-09,1.0282
6.1890e-09,1.0293
6.2123e-09,1.0455
6.2356e-09,1.0744
6.2588e-09,1.1077
6.2821e-09,1.1366
6.3054e-09,1.1591
6.3286e-09,1.1793
6.3519e-09,1.1968
6.3752e-09,1.2045
6.3984e-09,1.1992
6.4217e-09,1.1859
6.4450e-09,1.1715
6.4682e-09,1.1610
6.4915e-09,1.1582
6.5148e-09,1.1629
6.5380e-09,1.1705
6.5613e-09,1.1785
6.5846e-09,1.1906
6.6078e-09,1.2069
6.6311e-09,1.2097
6.6544e-09,1.1733
6.6776e-09,1.0764
6.7009e-09,0.9531
6.7242e-09,0.8374
6.7474e-09,0.7087
6.7707e-09,0.5332
6.7940e-09,0.3378
6.8172e-09,0.1751
6.8405e-09,0.0508
6.8638e-09,-0.0466
6.8870e-09,-0.1196
6.9103e-09,-0.1639
6.9336e-09,-0.1785
6.9568e-09,-0.1734
6.9801e-09,-0.1630
7.0034e-09,-0.1568
7.0266e-09,-0.1504
7.0499e-09,-0.1428
7.0732e-09,-0.1428
7.0964e-09,-0.1542
7.1197e-09,-0.1732
7.1430e-09,-0.1941
7.1662e-09,-0.2108
7.1895e-09,-0.2126
7.2128e-09,-0.1939
7.2360e-09,-0.1648
7.2593e-09,-0.1348
7.2826e-09,-0.0968
7.3058e-09,-0.0388
7.3291e-09,0.0311
7.3524e-09,0.0915
7.3756e-09,0.1324
7.3989e-09,0.1574
7.4222e-09,0.1695
7.4454e-09,0.1662
7.4687e-09,0.1458
7.4920e-09,0.1145
7.5152e-09,0.0828
7.5385e-09,0.0568
7.5618e-09,0.0347
7.5850e-09,0.0160
7.6083e-09,0.0064
7.6316e-09,0.0096
7.6548e-09,0.0220
7.6781e-09,0.0367
7.7014e-09,0.0491
7.7246e-09,0.0560
7.7479e-09,0.0560
7.7712e-09,0.0514
7.7944e-09,0.0443
7.8177e-09,0.0317
7.8410e-09,0.0096
7.8642e-09,-0.0185
7.8875e-09,-0.0373
7.9108e-09,-0.0199
7.9340e-09,0.0606
7.9573e-09,0.1814
7.9806e-09,0.2986
8.0038e-09,0.4177
8.0271e-09,0.5778
8.0504e-09,0.7688
8.0736e-09,0.9411
8.0969e-09,1.0752
8.1202e-09,1.1779
8.1435e-09,1.2514
8.1667e-09,1.2936
8.1900e-09,1.3075
8.2133e-09,1.3027
8.2365e-09,1.2928
8.2598e-09,1.2870
8.2831e-09,1.2820
8.3063e-09,1.2740
8.3296e-09,1.2708
8.3529e-09,1.2807
8.3761e-09,1.3022
8.3994e-09,1.3289
8.4227e-09,1.3524
8.4459e-09,1.3609
8.4692e-09,1.3466
8.4925e-09,1.3184
8.5157e-09,1.2901
8.5390e-09,1.2587
8.5623e-09,1.2100
8.5855e-09,1.1458
8.6088e-09,1.0856
8.6321e-09,1.0438
8.6553e-09,1.0212
8.6786e-09,1.0148
8.7019e-09,1.0251
8.7251e-09,1.0515
8.7484e-09,1.0878
8.7717e-09,1.1240
8.7949e-09,1.1536
8.8182e-09,1.1780
8.8415e-09,1.1992
8.8647e-09,1.2123
8.8880e-09,1.2114
8.9113e-09,1.1985
8.9345e-09,1.1810
8.9578e-09,1.1654
8.9811e-09,1.1565
9.0043e-09,1.1560
9.0276e-09,1.1610
9.0509e-09,1.1677
9.0741e-09,1.1777
9.0974e-09,1.1948
9.1207e-09,1.2093
9.1439e-09,1.1977
9.1672e-09,1.1309
9.1905e-09,1.0154
9.2137e-09,0.8955
9.2370e-09,0.7771
9.2603e-09,0.6226
9.2835e-09,0.4278
9.3068e-09,0.2430
9.3301e-09,0.0988
9.3533e-09,-0.0132
9.3766e-09,-0.0989
9.3999e-09,-0.1564
9.4231e-09,-0.1825
9.4464e-09,-0.1825
9.4697e-09,-0.1703
9.4929e-09,-0.1594
9.5162e-09,-0.1519
9.5395e-09,-0.1427
9.5627e-09,-0.1372
9.5860e-09,-0.1430
9.6093e-09,-0.1594
9.6325e-09,-0.1812
9.6558e-09,-0.2025
9.6791e-09,-0.2142
9.7023e-09,-0.2062
9.7256e-09,-0.1813
9.7489e-09,-0.1520
9.7721e-09,-0.1196
9.7954e-09,-0.0710
9.8187e-09,-0.0035
9.8419e-09,0.0651
9.8652e-09,0.1174
9.8885e-09,0.1512
9.9117e-09,0.1706
9.9350e-09,0.1751
9.9583e-09,0.1617
9.9815e-09,0.1330
1.00048e-08,0.0987
1.00281e-08,0.0682
1.00513e-08,0.0432
1.00746e-08,0.0215
1.00979e-08,0.0062
1.01211e-08,0.0034
1.01444e-08,0.0127
1.01677e-08,0.0279
1.01909e-08,0.0429
1.02142e-08,0.0538
1.02375e-08,0.0578
1.02607e-08,0.0555
1.02840e-08,0.0499
1.03073e-08,0.0407
1.03305e-08,0.0232
1.03538e-08,-0.0036
1.03771e-08,-0.0335
1.04003e-08,-0.0585
1.04236e-08,-0.0752
1.04469e-08,-0.0842
1.04702e-08,-0.0851
1.04934e-08,-0.0759
1.05167e-08,-0.0575
1.05400e-08,-0.0346
1.05632e-08,-0.0126
1.05865e-08,0.0064
1.06098e-08,0.0225
1.06330e-08,0.0331
1.06563e-08,0.0344
1.06796e-08,0.0262
1.07028e-08,0.0130
1.07261e-08,-0.0003
1.07494e-08,-0.0110
1.07726e-08,-0.0184
1.07959e-08,-0.0224
1.08192e-08,-0.0235
1.08424e-08,-0.0212
1.08657e-08,-0.0142
1.08890e-08,-0.0025
1.09122e-08,0.0114
1.09355e-08,0.0243
1.09588e-08,0.0339
1.09820e-08,0.0398
1.10053e-08,0.0415
1.10286e-08,0.0382
1.10518e-08,0.0296
1.10751e-08,0.0175
1.10984e-08,0.0044
1.11216e-08,-0.0081
1.11449e-08,-0.0193
1.11682e-08,-0.0270
1.11914e-08,-0.0286
1.12147e-08,-0.0237
1.12380e-08,-0.0147
1.12612e-08,-0.0047
1.12845e-08,0.0041
1.13078e-08,0.0112
1.13310e-08,0.0162
1.13543e-08,0.0185
1.13776e-08,0.0178
1.14008e-08,0.0140
1.14241e-08,0.0076
1.14474e-08,-0.0000
1.14706e-08,-0.0074
1.14939e-08,-0.0132
1.15172e-08,-0.0170
1.15404e-08,-0.0186
1.15637e-08,-0.0178
1.15870e-08,-0.0144
1.16102e-08,-0.0088
1.16335e-08,-0.0020
1.16568e-08,0.0054
1.16800e-08,0.0126
1.17033e-08,0.0181
1.17266e-08,0.0203
1.17498e-08,0.0186
1.17731e-08,0.0137
1.17964e-08,0.0075
1.18196e-08,0.0012
1.18429e-08,-0.0046
1.18662e-08,-0.0091
1.18894e-08,-0.0117
1.19127e-08,-0.0119
1.19360e-08,-0.0097
1.19592e-08,-0.0057
1.19825e-08,-0.0007
1.20058e-08,0.0041
1.20290e-08,0.0080
1.20523e-08,0.0105
1.20756e-08,0.0116
1.20988e-08,0.0113
1.21221e-08,0.0098
1.21454e-08,0.0072
1.21686e-08,0.0038
1.21919e-08,-0.0002
1.22152e-08,-0.0044
1.22384e-08,-0.0079
1.22617e-08,-0.0099
1.22850e-08,-0.0098
1.23082e-08,-0.0078
1.23315e-08,-0.0046
1.23548e-08,-0.0008
1.23780e-08,0.0032
1.24013e-08,0.0068
1.24246e-08,0.0093
1.24478e-08,0.0102
1.24711e-08,0.0093
1.24944e-08,0.0069
1.25176e-08,0.0037
1.25409e-08,0.0002
1.25642e-08,-0.0027
1.25874e-08,-0.0046
1.26107e-08,-0.0054
1.26340e-08,-0.0053
1.26572e-08,-0.0044
1.26805e-08,-0.0029
1.27038e-08,-0.0010
1.27270e-08,0.0013
1.27503e-08,0.0036
1.27736e-08,0.0056
1.27968e-08,0.0068
1.28201e-08,0.0071
1.28434e-08,0.0065
1.28667e-08,0.0051
1.28899e-08,0.0032
1.29132e-08,0.0009
1.29365e-08,-0.0015
1.29597e-08,-0.0035
1.29830e-08,-0.0047
1.30063e-08,-0.0047
1.30295e-08,-0.0036
1.30528e-08,-0.0017
1.30761e-08,0.0006
1.30993e-08,0.0028
1.31226e-08,0.0044
1.31459e-08,0.0053
1.31691e-08,0.0055
1.31924e-08,0.0049
1.32157e-08,0.0039
1.32389e-08,0.0026
1.32622e-08,0.0011
1.32855e-08,-0.0003
1.33087e-08,-0.0014
1.33320e-08,-0.0020
1.33553e-08,-0.0022
1.33785e-08,-0.0020
1.34018e-08,-0.0014
1.34251e-08,-0.0005
1.34483e-08,0.0007
1.34716e-08,0.0020
1.34949e-08,0.0033
1.35181e-08,0.0043
1.35414e-08,0.0047
1.35647e-08,0.0044
1.35879e-08,0.0035
1.36112e-08,0.0022
1.36345e-08,0.0008
1.36577e-08,-0.0005
1.36810e-08,-0.0014
1.37043e-08,-0.0018
1.37275e-08,-0.0017
1.37508e-08,-0.0011
1.37741e-08,-0.0001
1.37973e-08,0.0010
1.38206e-08,0.0020
1.38439e-08,0.0028
1.38671e-08,0.0032
1.38904e-08,0.0032
1.39137e-08,0.0030
1.39369e-08,0.0026
1.39602e-08,0.0022
1.39835e-08,0.0016
1.40067e-08,0.0009
1.40300e-08,0.0002
1.40533e-08,-0.0003
1.40765e-08,-0.0007
1.40998e-08,-0.0007
1.41231e-08,0.0018
1.41463e-08,0.0172
1.41696e-08,0.0669
1.41929e-08,0.1661
1.42161e-08,0.2840
1.42394e-08,0.3874
1.42627e-08,0.4974
1.42859e-08,0.6444
1.43092e-08,0.8075
1.43325e-08,0.9455
1.43557e-08,1.0538
1.43790e-08,1.1408
1.44023e-08,1.2069
1.44255e-08,1.2518
1.44488e-08,1.2765
1.44721e-08,1.2872
1.44953e-08,1.2927
1.45186e-08,1.2977
1.45419e-08,1.2978
1.45651e-08,1.2927
1.45884e-08,1.2919
1.46117e-08,1.2994
1.46349e-08,1.3115
1.46582e-08,1.3237
1.46815e-08,1.3310
1.47047e-08,1.3250
1.47280e-08,1.3028
1.47513e-08,1.2755
1.47745e-08,1.2525
1.47978e-08,1.2264
1.48211e-08,1.1858
1.48443e-08,1.1363
1.48676e-08,1.0951
1.48909e-08,1.0699
1.49141e-08,1.0577
1.49374e-08,1.0552
1.49607e-08,1.0630
1.49839e-08,1.0812
1.50072e-08,1.1053
1.50305e-08,1.1285
1.50537e-08,1.1480
1.50770e-08,1.1662
1.51003e-08,1.1832
1.51236e-08,1.1935
1.51468e-08,1.1933
1.51701e-08,1.1862
1.51934e-08,1.1779
1.52166e-08,1.1720
1.52399e-08,1.1711
1.52632e-08,1.1753
1.52864e-08,1.1814
1.53097e-08,1.1870
1.53330e-08,1.1951
1.53562e-08,1.2099
1.53795e-08,1.2297
1.54028e-08,1.2478
1.54260e-08,1.2590
1.54493e-08,1.2631
1.54726e-08,1.2619
1.54958e-08,1.2554
1.55191e-08,1.2432
1.55424e-08,1.2276
1.55656e-08,1.2122
1.55889e-08,1.1991
1.56122e-08,1.1875
1.56354e-08,1.1779
1.56587e-08,1.1736
1.56820e-08,1.1768
1.57052e-08,1.1853
1.57285e-08,1.1948
1.57518e-08,1.2024
1.57750e-08,1.2071
1.57983e-08,1.2095
1.58216e-08,1.2104
1.58448e-08,1.2102
1.58681e-08,1.2077
1.58914e-08,1.2017
1.59146e-08,1.1929
1.59379e-08,1.1840
1.59612e-08,1.1777
1.59844e-08,1.1748
1.60077e-08,1.1749
1.60310e-08,1.1778
1.60542e-08,1.1835
1.60775e-08,1.1914
1.61008e-08,1.1998
1.61240e-08,1.2078
1.61473e-08,1.2150
1.61706e-08,1.2208
1.61938e-08,1.2230
1.62171e-08,1.2205
1.62404e-08,1.2142
1.62636e-08,1.2069
1.62869e-08,1.2007
1.63102e-08,1.1961
1.63334e-08,1.1930
1.63567e-08,1.1911
1.63800e-08,1.1906
1.64032e-08,1.1921
1.64265e-08,1.1956
1.64498e-08,1.2007
1.64730e-08,1.2059
1.64963e-08,1.2100
1.65196e-08,1.2122
1.65428e-08,1.2128
1.65661e-08,1.2118
1.65894e-08,1.2094
1.66126e-08,1.2059
1.66359e-08,1.2016
1.66592e-08,1.1971
1.66824e-08,1.1926
1.67057e-08,1.1889
1.67290e-08,1.1872
1.67522e-08,1.1883
1.67755e-08,1.1919
1.67988e-08,1.1964
1.68220e-08,1.2007
1.68453e-08,1.2042
1.68686e-08,1.2070
1.68918e-08,1.2088
1.69151e-08,1.2094
1.69384e-08,1.2084
1.69616e-08,1.2060
1.69849e-08,1.2026
1.70082e-08,1.1991
1.70314e-08,1.1963
1.70547e-08,1.1946
1.70780e-08,1.1941
1.71012e-08,1.1945
1.71245e-08,1.1957
1.71478e-08,1.1973
1.71710e-08,1.1995
1.71943e-08,1.2020
1.72176e-08,1.2047
1.72408e-08,1.2070
1.72641e-08,1.2083
1.72874e-08,1.2080
1.73106e-08,1.2064
1.73339e-08,1.2040
1.73572e-08,1.2015
1.73804e-08,1.1991
1.74037e-08,1.1970
1.74270e-08,1.1954
1.74502e-08,1.1947
1.74735e-08,1.1951
1.74968e-08,1.1966
1.75201e-08,1.1988
1.75433e-08,1.2013
1.75666e-08,1.2033
1.75899e-08,1.2046
1.76131e-08,1.2051
1.76364e-08,1.2049
1.76597e-08,1.2042
1.76829e-08,1.2032
1.77062e-08,1.2019
1.77295e-08,1.2004
1.77527e-08,1.1989
1.77760e-08,1.1975
1.77993e-08,1.1967
1.78225e-08,1.1967
1.78458e-08,1.1974
1.78691e-08,1.1985
1.78923e-08,1.1999
1.79156e-08,1.2012
1.79389e-08,1.2026
1.79621e-08,1.2038
1.79854e-08,1.2046
1.80087e-08,1.2046
1.80319e-08,1.2039
1.80552e-08,1.2025
1.80785e-08,1.2009
1.81017e-08,1.1995
1.81250e-08,1.1984
1.81483e-08,1.1979
1.81715e-08,1.1979
1.81948e-08,1.1983
1.82181e-08,1.1989
1.82413e-08,1.1998
1.82646e-08,1.2008
1.82879e-08,1.2018
1.83111e-08,1.2026
1.83344e-08,1.2031
1.83577e-08,1.2031
1.83809e-08,1.2027
1.84042e-08,1.2021
1.84275e-08,1.2015
1.84507e-08,1.2007
1.84740e-08,1.1999
1.84973e-08,1.1991
1.85205e-08,1.1986
1.85438e-08,1.1984
1.85671e-08,1.1986
1.85903e-08,1.1993
1.86136e-08,1.2002
1.86369e-08,1.2012
1.86601e-08,1.2020
1.86834e-08,1.2025
1.87067e-08,1.2026
1.87299e-08,1.2025
1.87532e-08,1.2021
1.87765e-08,1.2015
1.87997e-08,1.2008
1.88230e-08,1.2000
1.88463e-08,1.1995
1.88695e-08,1.1992
1.88928e-08,1.1992
1.89161e-08,1.1994
1.89393e-08,1.1998
1.89626e-08,1.2002
1.89859e-08,1.2006
1.90091e-08,1.2010
1.90324e-08,1.2015
1.90557e-08,1.2018
1.90789e-08,1.2020
1.91022e-08,1.2019
1.91255e-08,1.2016
1.91487e-08,1.2012
1.91720e-08,1.2006
1.91953e-08,1.2001
1.92185e-08,1.1997
1.92418e-08,1.1994
1.92651e-08,1.1994
1.92883e-08,1.1996
1.93116e-08,1.1999
1.93349e-08,1.2004
1.93581e-08,1.2009
1.93814e-08,1.2014
1.94047e-08,1.2016
1.94279e-08,1.2016
1.94512e-08,1.2015
1.94745e-08,1.2012
1.94977e-08,1.2009
1.95210e-08,1.2006
1.95443e-08,1.2004
1.95675e-08,1.2001
1.95908e-08,1.1999
1.96141e-08,1.1999
1.96373e-08,1.1999
1.96606e-08,1.2000
1.96839e-08,1.2002
1.97071e-08,1.2005
1.97304e-08,1.2008
1.97537e-08,1.2010
1.97769e-08,1.2012
1.98002e-08,1.2013
1.98235e-08,1.2013
1.98468e-08,1.2012
1.98700e-08,1.2009
1.98933e-08,1.2005
1.99166e-08,1.2002
1.99398e-08,1.2000
1.99631e-08,1.1999
1.99864e-08,1.1999
2.00096e-08,1.2001
2.00329e-08,1.2003
2.00562e-08,1.2005
2.00794e-08,1.2007
2.01027e-08,1.2009
2.01260e-08,1.2010
2.01492e-08,1.2010
2.01725e-08,1.2010
2.01958e-08,1.2009
2.02190e-08,1.2007
2.02423e-08,1.2006
2.02656e-08,1.2005
2.02888e-08,1.2003
2.03121e-08,1.2002
2.03354e-08,1.2000
2.03586e-08,1.1956
2.03819e-08,1.1726
2.04052e-08,1.1141
2.04284e-08,1.0049
2.04517e-08,0.8770
2.04750e-08,0.7622
2.04982e-08,0.6456
2.05215e-08,0.4915
2.05448e-08,0.3185
2.05680e-08,0.1733
2.05913e-08,0.0648
2.06146e-08,-0.0182
2.06378e-08,-0.0813
2.06611e-08,-0.1235
2.06844e-08,-0.1460
2.07076e-08,-0.1547
2.07309e-08,-0.1583
2.07542e-08,-0.1627
2.07774e-08,-0.1631
2.08007e-08,-0.1588
2.08240e-08,-0.1586
2.08472e-08,-0.1681
2.08705e-08,-0.1825
2.08938e-08,-0.1946
2.09170e-08,-0.1992
2.09403e-08,-0.1893
2.09636e-08,-0.1629
2.09868e-08,-0.1298
2.10101e-08,-0.1000
2.10334e-08,-0.0672
2.10566e-08,-0.0192
2.10799e-08,0.0390
2.11032e-08,0.0888
2.11264e-08,0.1198
2.11497e-08,0.1355
2.11730e-08,0.1409
2.11962e-08,0.1363
2.12195e-08,0.1211
2.12428e-08,0.0993
2.12660e-08,0.0778
2.12893e-08,0.0602
2.13126e-08,0.0443
2.13358e-08,0.0296
2.13591e-08,0.0213
2.13824e-08,0.0238
2.14056e-08,0.0334
2.14289e-08,0.0430
2.14522e-08,0.0485
2.14754e-08,0.0484
2.14987e-08,0.0429
2.15220e-08,0.0352
2.15452e-08,0.0274
2.15685e-08,0.0167
2.15918e-08,-0.0013
2.16150e-08,-0.0240
2.16383e-08,-0.0368
2.16616e-08,-0.0140
2.16848e-08,0.0715
2.17081e-08,0.1975
2.17314e-08,0.3150
2.17546e-08,0.4309
2.17779e-08,0.5857
2.18012e-08,0.7712
2.18244e-08,0.9370
2.18477e-08,1.0657
2.18710e-08,1.1660
2.18942e-08,1.2384
2.19175e-08,1.2819
2.19408e-08,1.2984
2.19640e-08,1.2976
2.19873e-08,1.2925
2.20106e-08,1.2914
2.20338e-08,1.2903
2.20571e-08,1.2839
2.20804e-08,1.2809
2.21037e-08,1.2897
2.21269e-08,1.3089
2.21502e-08,1.3324
2.21735e-08,1.3526
2.21967e-08,1.3578
2.22200e-08,1.3403
2.22433e-08,1.3094
2.22665e-08,1.2801
2.22898e-08,1.2499
2.23131e-08,1.2040
2.23363e-08,1.1433
2.23596e-08,1.0870
2.23829e-08,1.0489
2.24061e-08,1.0288
2.24294e-08,1.0237
2.24527e-08,1.0338
2.24759e-08,1.0587
2.24992e-08,1.0924
2.25225e-08,1.1253
2.25457e-08,1.1514
2.25690e-08,1.1731
2.25923e-08,1.1930
2.26155e-08,1.2059
2.26388e-08,1.2058
2.26621e-08,1.1944
2.26853e-08,1.1787
2.27086e-08,1.1652
2.27319e-08,1.1582
2.27551e-08,1.1596
2.27784e-08,1.1662
2.28017e-08,1.1736
2.28249e-08,1.1833
2.28482e-08,1.2004
2.28715e-08,1.2253
2.28947e-08,1.2509
2.29180e-08,1.2696
2.29413e-08,1.2791
2.29645e-08,1.2800
2.29878e-08,1.2725
2.30111e-08,1.2567
2.30343e-08,1.2352
2.30576e-08,1.2136
2.30809e-08,1.1954
2.31041e-08,1.1803
2.31274e-08,1.1680
2.31507e-08,1.1615
2.31739e-08,1.1647
2.31972e-08,1.1763
2.32205e-08,1.1911
2.32437e-08,1.2039
2.32670e-08,1.2126
2.32903e-08,1.2169
2.33135e-08,1.2181
2.33368e-08,1.2174
2.33601e-08,1.2142
2.33833e-08,1.2069
2.34066e-08,1.1956
2.34299e-08,1.1829
2.34531e-08,1.1725
2.34764e-08,1.1663
2.34997e-08,1.1647
2.35229e-08,1.1676
2.35462e-08,1.1750
2.35695e-08,1.1857
2.35927e-08,1.1976
2.36160e-08,1.2087
2.36393e-08,1.2187
2.36625e-08,1.2269
2.36858e-08,1.2310
2.37091e-08,1.2287
2.37323e-08,1.2207
2.37556e-08,1.2099
2.37789e-08,1.2000
2.38021e-08,1.1926
2.38254e-08,1.1878
2.38487e-08,1.1853
2.38719e-08,1.1850
2.38952e-08,1.1870
2.39185e-08,1.1915
2.39417e-08,1.1981
2.39650e-08,1.2055
2.39883e-08,1.2119
2.40115e-08,1.2161
2.40348e-08,1.2177
2.40581e-08,1.2168
2.40813e-08,1.2137
2.41046e-08,1.2089
2.41279e-08,1.2030
2.41511e-08,1.1968
2.41744e-08,1.1905
2.41977e-08,1.1850
2.42209e-08,1.1818
2.42442e-08,1.1824
2.42675e-08,1.1867
2.42907e-08,1.1931
2.43140e-08,1.1997
2.43373e-08,1.2053
2.43605e-08,1.2095
2.43838e-08,1.2121
2.44071e-08,1.2128
2.44303e-08,1.2116
2.44536e-08,1.2084
2.44769e-08,1.2039
2.45002e-08,1.1990
2.45234e-08,1.1947
2.45467e-08,1.1918
2.45700e-08,1.1907
2.45932e-08,1.1912
2.46165e-08,1.1927
2.46398e-08,1.1951
2.46630e-08,1.1980
