.HEADER
..NAMES
Time,V U1.W2
.DATA
1.02333e-08,-0.2543
1.02430e-08,-0.2555
1.02526e-08,-0.2579
1.02623e-08,-0.2607
1.02719e-08,-0.2635
1.02816e-08,-0.2662
1.02912e-08,-0.2687
1.03009e-08,-0.2713
1.03105e-08,-0.2739
1.03202e-08,-0.2762
1.03298e-08,-0.2775
1.03394e-08,-0.2771
1.03491e-08,-0.2744
1.03587e-08,-0.2683
1.03684e-08,-0.2576
1.03780e-08,-0.2414
1.03877e-08,-0.2190
1.03973e-08,-0.1903
1.04070e-08,-0.1547
1.04166e-08,-0.1120
1.04262e-08,-0.0621
1.04359e-08,-0.0050
1.04455e-08,0.0587
1.04552e-08,0.1281
1.04648e-08,0.2018
1.04745e-08,0.2783
1.04841e-08,0.3560
1.04938e-08,0.4333
1.05034e-08,0.5090
1.05130e-08,0.5818
1.05227e-08,0.6506
1.05323e-08,0.7145
1.05420e-08,0.7726
1.05516e-08,0.8244
1.05613e-08,0.8698
1.05709e-08,0.9093
1.05806e-08,0.9436
1.05902e-08,0.9736
1.05999e-08,1.0003
1.06095e-08,1.0241
1.06191e-08,1.0456
1.06288e-08,1.0649
1.06384e-08,1.0820
1.06481e-08,1.0970
1.06577e-08,1.1099
1.06674e-08,1.1211
1.06770e-08,1.1308
1.06867e-08,1.1394
1.06963e-08,1.1474
1.07059e-08,1.1550
1.07156e-08,1.1624
1.07252e-08,1.1695
1.07349e-08,1.1760
1.07445e-08,1.1819
1.07542e-08,1.1869
1.07638e-08,1.1910
1.07735e-08,1.1944
1.07831e-08,1.1974
1.07928e-08,1.2002
1.08024e-08,1.2028
1.08120e-08,1.2054
1.08217e-08,1.2080
1.08313e-08,1.2107
1.08410e-08,1.2134
1.08506e-08,1.2161
1.08603e-08,1.2187
1.08699e-08,1.2209
1.08796e-08,1.2228
1.08892e-08,1.2244
1.08988e-08,1.2255
1.09085e-08,1.2260
1.09181e-08,1.2256
1.09278e-08,1.2240
1.09374e-08,1.2209
1.09471e-08,1.2163
1.09567e-08,1.2101
1.09664e-08,1.2023
1.09760e-08,1.1929
1.09857e-08,1.1813
1.09953e-08,1.1662
1.10049e-08,1.1456
1.10146e-08,1.1182
1.10242e-08,1.0826
1.10339e-08,1.0382
1.10435e-08,0.9854
1.10532e-08,0.9252
1.10628e-08,0.8587
1.10725e-08,0.7870
1.10821e-08,0.7111
1.10917e-08,0.6324
1.11014e-08,0.5519
1.11110e-08,0.4707
1.11207e-08,0.3902
1.11303e-08,0.3121
1.11400e-08,0.2372
1.11496e-08,0.1663
1.11593e-08,0.1002
1.11689e-08,0.0394
1.11786e-08,-0.0157
1.11882e-08,-0.0647
1.11978e-08,-0.1073
1.12075e-08,-0.1435
1.12171e-08,-0.1738
1.12268e-08,-0.1987
1.12364e-08,-0.2187
1.12461e-08,-0.2341
1.12557e-08,-0.2452
1.12654e-08,-0.2526
1.12750e-08,-0.2569
1.12846e-08,-0.2587
1.12943e-08,-0.2589
1.13039e-08,-0.2579
1.13136e-08,-0.2565
1.13232e-08,-0.2550
1.13329e-08,-0.2539
1.13425e-08,-0.2537
1.13522e-08,-0.2544
1.13618e-08,-0.2559
1.13715e-08,-0.2582
1.13811e-08,-0.2608
1.13907e-08,-0.2634
1.14004e-08,-0.2653
1.14100e-08,-0.2664
1.14197e-08,-0.2665
1.14293e-08,-0.2657
1.14390e-08,-0.2644
1.14486e-08,-0.2631
1.14583e-08,-0.2622
1.14679e-08,-0.2620
1.14775e-08,-0.2626
1.14872e-08,-0.2638
1.14968e-08,-0.2654
1.15065e-08,-0.2668
1.15161e-08,-0.2682
1.15258e-08,-0.2693
1.15354e-08,-0.2703
1.15451e-08,-0.2711
1.15547e-08,-0.2715
1.15644e-08,-0.2712
1.15740e-08,-0.2699
1.15836e-08,-0.2672
1.15933e-08,-0.2630
1.16029e-08,-0.2567
1.16126e-08,-0.2477
1.16222e-08,-0.2348
1.16319e-08,-0.2171
1.16415e-08,-0.1938
1.16512e-08,-0.1643
1.16608e-08,-0.1283
1.16705e-08,-0.0856
1.16801e-08,-0.0359
1.16897e-08,0.0206
1.16994e-08,0.0834
1.17090e-08,0.1516
1.17187e-08,0.2238
1.17283e-08,0.2984
1.17380e-08,0.3740
1.17476e-08,0.4488
1.17573e-08,0.5216
1.17669e-08,0.5914
1.17765e-08,0.6572
1.17862e-08,0.7182
1.17958e-08,0.7740
1.18055e-08,0.8242
1.18151e-08,0.8690
1.18248e-08,0.9088
1.18344e-08,0.9440
1.18441e-08,0.9753
1.18537e-08,1.0031
1.18634e-08,1.0278
1.18730e-08,1.0497
1.18826e-08,1.0690
1.18923e-08,1.0858
1.19019e-08,1.1003
1.19116e-08,1.1128
1.19212e-08,1.1235
1.19309e-08,1.1329
1.19405e-08,1.1413
1.19502e-08,1.1491
1.19598e-08,1.1565
1.19694e-08,1.1634
1.19791e-08,1.1700
1.19887e-08,1.1761
1.19984e-08,1.1818
1.20080e-08,1.1870
1.20177e-08,1.1919
1.20273e-08,1.1963
1.20370e-08,1.2003
1.20466e-08,1.2037
1.20563e-08,1.2066
1.20659e-08,1.2090
1.20755e-08,1.2110
1.20852e-08,1.2129
1.20948e-08,1.2147
1.21045e-08,1.2163
1.21141e-08,1.2179
1.21238e-08,1.2191
1.21334e-08,1.2202
1.21431e-08,1.2212
1.21527e-08,1.2219
1.21623e-08,1.2222
1.21720e-08,1.2217
1.21816e-08,1.2200
1.21913e-08,1.2168
1.22009e-08,1.2120
1.22106e-08,1.2055
1.22202e-08,1.1977
1.22299e-08,1.1887
1.22395e-08,1.1787
1.22492e-08,1.1682
1.22588e-08,1.1576
1.22684e-08,1.1473
1.22781e-08,1.1379
1.22877e-08,1.1296
1.22974e-08,1.1226
1.23070e-08,1.1171
1.23167e-08,1.1131
1.23263e-08,1.1103
1.23360e-08,1.1088
1.23456e-08,1.1084
1.23552e-08,1.1091
1.23649e-08,1.1106
1.23745e-08,1.1131
1.23842e-08,1.1163
1.23938e-08,1.1201
1.24035e-08,1.1244
1.24131e-08,1.1291
1.24228e-08,1.1341
1.24324e-08,1.1391
1.24421e-08,1.1441
1.24517e-08,1.1490
1.24613e-08,1.1538
1.24710e-08,1.1584
1.24806e-08,1.1628
1.24903e-08,1.1667
1.24999e-08,1.1701
1.25096e-08,1.1730
1.25192e-08,1.1752
1.25289e-08,1.1770
1.25385e-08,1.1784
1.25481e-08,1.1795
1.25578e-08,1.1805
1.25674e-08,1.1814
1.25771e-08,1.1823
1.25867e-08,1.1833
1.25964e-08,1.1846
1.26060e-08,1.1861
1.26157e-08,1.1878
1.26253e-08,1.1894
1.26349e-08,1.1908
1.26446e-08,1.1919
1.26542e-08,1.1926
1.26639e-08,1.1930
1.26735e-08,1.1930
1.26832e-08,1.1929
1.26928e-08,1.1925
1.27025e-08,1.1922
1.27121e-08,1.1918
1.27218e-08,1.1917
1.27314e-08,1.1918
1.27410e-08,1.1923
1.27507e-08,1.1932
1.27603e-08,1.1944
1.27700e-08,1.1958
1.27796e-08,1.1975
1.27893e-08,1.1994
1.27989e-08,1.2014
1.28086e-08,1.2034
1.28182e-08,1.2054
1.28278e-08,1.2074
1.28375e-08,1.2092
1.28471e-08,1.2107
1.28568e-08,1.2119
1.28664e-08,1.2120
1.28761e-08,1.2095
1.28857e-08,1.2023
1.28954e-08,1.1875
1.29050e-08,1.1624
1.29147e-08,1.1252
1.29243e-08,1.0759
1.29339e-08,1.0156
1.29436e-08,0.9461
1.29532e-08,0.8692
1.29629e-08,0.7870
1.29725e-08,0.7008
1.29822e-08,0.6119
1.29918e-08,0.5215
1.30015e-08,0.4311
1.30111e-08,0.3425
1.30207e-08,0.2573
1.30304e-08,0.1769
1.30400e-08,0.1025
1.30497e-08,0.0349
1.30593e-08,-0.0252
1.30690e-08,-0.0775
1.30786e-08,-0.1219
1.30883e-08,-0.1592
1.30979e-08,-0.1899
1.31076e-08,-0.2146
1.31172e-08,-0.2336
1.31268e-08,-0.2474
1.31365e-08,-0.2565
1.31461e-08,-0.2615
1.31558e-08,-0.2636
1.31654e-08,-0.2633
1.31751e-08,-0.2615
1.31847e-08,-0.2588
1.31944e-08,-0.2556
1.32040e-08,-0.2525
1.32136e-08,-0.2503
1.32233e-08,-0.2493
1.32329e-08,-0.2499
1.32426e-08,-0.2521
1.32522e-08,-0.2555
1.32619e-08,-0.2594
1.32715e-08,-0.2631
1.32812e-08,-0.2658
1.32908e-08,-0.2670
1.33005e-08,-0.2665
1.33101e-08,-0.2645
1.33197e-08,-0.2615
1.33294e-08,-0.2583
1.33390e-08,-0.2557
1.33487e-08,-0.2543
1.33583e-08,-0.2544
1.33680e-08,-0.2559
1.33776e-08,-0.2585
1.33873e-08,-0.2614
1.33969e-08,-0.2643
1.34065e-08,-0.2671
1.34162e-08,-0.2699
1.34258e-08,-0.2727
1.34355e-08,-0.2755
1.34451e-08,-0.2779
1.34548e-08,-0.2792
1.34644e-08,-0.2789
1.34741e-08,-0.2765
1.34837e-08,-0.2718
1.34934e-08,-0.2649
1.35030e-08,-0.2559
1.35126e-08,-0.2454
1.35223e-08,-0.2333
1.35319e-08,-0.2201
1.35416e-08,-0.2059
1.35512e-08,-0.1910
1.35609e-08,-0.1757
1.35705e-08,-0.1599
1.35802e-08,-0.1437
1.35898e-08,-0.1271
1.35994e-08,-0.1101
1.36091e-08,-0.0928
1.36187e-08,-0.0755
1.36284e-08,-0.0584
1.36380e-08,-0.0419
1.36477e-08,-0.0263
1.36573e-08,-0.0122
1.36670e-08,-0.0000
1.36766e-08,0.0100
1.36863e-08,0.0178
1.36959e-08,0.0236
1.37055e-08,0.0277
1.37152e-08,0.0308
1.37248e-08,0.0333
1.37345e-08,0.0355
1.37441e-08,0.0377
1.37538e-08,0.0398
1.37634e-08,0.0418
1.37731e-08,0.0437
1.37827e-08,0.0455
1.37924e-08,0.0471
1.38020e-08,0.0487
1.38116e-08,0.0504
1.38213e-08,0.0521
1.38309e-08,0.0540
1.38406e-08,0.0558
1.38502e-08,0.0574
1.38599e-08,0.0585
1.38695e-08,0.0590
1.38792e-08,0.0588
1.38888e-08,0.0580
1.38984e-08,0.0570
1.39081e-08,0.0560
1.39177e-08,0.0555
1.39274e-08,0.0555
1.39370e-08,0.0561
1.39467e-08,0.0572
1.39563e-08,0.0587
1.39660e-08,0.0603
1.39756e-08,0.0621
1.39853e-08,0.0640
1.39949e-08,0.0659
1.40045e-08,0.0676
1.40142e-08,0.0692
1.40238e-08,0.0706
1.40335e-08,0.0718
1.40431e-08,0.0731
1.40528e-08,0.0744
1.40624e-08,0.0757
1.40721e-08,0.0770
1.40817e-08,0.0781
1.40913e-08,0.0787
1.41010e-08,0.0784
1.41106e-08,0.0769
1.41203e-08,0.0745
1.41299e-08,0.0720
1.41396e-08,0.0709
1.41492e-08,0.0722
1.41589e-08,0.0770
1.41685e-08,0.0863
1.41782e-08,0.1010
1.41878e-08,0.1223
1.41974e-08,0.1509
1.42071e-08,0.1870
1.42167e-08,0.2300
1.42264e-08,0.2787
1.42360e-08,0.3320
1.42457e-08,0.3887
1.42553e-08,0.4478
1.42650e-08,0.5084
1.42746e-08,0.5693
1.42842e-08,0.6294
1.42939e-08,0.6876
1.43035e-08,0.7428
1.43132e-08,0.7944
1.43228e-08,0.8419
1.43325e-08,0.8852
1.43421e-08,0.9246
1.43518e-08,0.9603
1.43614e-08,0.9926
1.43711e-08,1.0217
1.43807e-08,1.0478
1.43903e-08,1.0710
1.44000e-08,1.0915
1.44096e-08,1.1093
1.44193e-08,1.1248
1.44289e-08,1.1381
1.44386e-08,1.1494
1.44482e-08,1.1590
1.44579e-08,1.1671
1.44675e-08,1.1742
1.44771e-08,1.1806
1.44868e-08,1.1866
1.44964e-08,1.1927
1.45061e-08,1.1989
1.45157e-08,1.2052
1.45254e-08,1.2115
1.45350e-08,1.2175
1.45447e-08,1.2228
1.45543e-08,1.2271
1.45640e-08,1.2303
1.45736e-08,1.2323
1.45832e-08,1.2334
1.45929e-08,1.2339
1.46025e-08,1.2343
1.46122e-08,1.2346
1.46218e-08,1.2350
1.46315e-08,1.2358
1.46411e-08,1.2369
1.46508e-08,1.2388
1.46604e-08,1.2413
1.46700e-08,1.2442
1.46797e-08,1.2473
1.46893e-08,1.2501
1.46990e-08,1.2523
1.47086e-08,1.2538
1.47183e-08,1.2544
1.47279e-08,1.2535
1.47376e-08,1.2500
1.47472e-08,1.2419
1.47568e-08,1.2268
1.47665e-08,1.2028
1.47761e-08,1.1686
1.47858e-08,1.1238
1.47954e-08,1.0693
1.48051e-08,1.0066
1.48147e-08,0.9373
1.48244e-08,0.8626
1.48340e-08,0.7836
1.48437e-08,0.7015
1.48533e-08,0.6173
1.48629e-08,0.5321
1.48726e-08,0.4473
1.48822e-08,0.3644
1.48919e-08,0.2845
1.49015e-08,0.2083
1.49112e-08,0.1368
1.49208e-08,0.0707
1.49305e-08,0.0107
1.49401e-08,-0.0423
1.49497e-08,-0.0880
1.49594e-08,-0.1266
1.49690e-08,-0.1587
1.49787e-08,-0.1852
1.49883e-08,-0.2067
1.49980e-08,-0.2234
1.50076e-08,-0.2359
1.50173e-08,-0.2445
1.50269e-08,-0.2500
1.50366e-08,-0.2530
1.50462e-08,-0.2542
1.50558e-08,-0.2544
1.50655e-08,-0.2542
1.50751e-08,-0.2542
1.50848e-08,-0.2548
1.50944e-08,-0.2561
1.51041e-08,-0.2583
1.51137e-08,-0.2609
1.51234e-08,-0.2637
1.51330e-08,-0.2663
1.51426e-08,-0.2681
1.51523e-08,-0.2688
1.51619e-08,-0.2683
1.51716e-08,-0.2668
1.51812e-08,-0.2644
1.51909e-08,-0.2620
1.52005e-08,-0.2601
1.52102e-08,-0.2594
1.52198e-08,-0.2602
1.52295e-08,-0.2622
1.52391e-08,-0.2650
1.52487e-08,-0.2681
1.52584e-08,-0.2710
1.52680e-08,-0.2734
1.52777e-08,-0.2754
1.52873e-08,-0.2770
1.52970e-08,-0.2784
1.53066e-08,-0.2793
1.53163e-08,-0.2796
1.53259e-08,-0.2788
1.53355e-08,-0.2765
1.53452e-08,-0.2727
1.53548e-08,-0.2675
1.53645e-08,-0.2607
1.53741e-08,-0.2525
1.53838e-08,-0.2429
1.53934e-08,-0.2319
1.54031e-08,-0.2196
1.54127e-08,-0.2063
1.54224e-08,-0.1922
1.54320e-08,-0.1776
1.54416e-08,-0.1626
1.54513e-08,-0.1471
1.54609e-08,-0.1309
1.54706e-08,-0.1143
1.54802e-08,-0.0971
1.54899e-08,-0.0800
1.54995e-08,-0.0632
1.55092e-08,-0.0475
1.55188e-08,-0.0330
1.55284e-08,-0.0203
1.55381e-08,-0.0094
1.55477e-08,-0.0003
1.55574e-08,0.0071
1.55670e-08,0.0132
1.55767e-08,0.0182
1.55863e-08,0.0225
1.55960e-08,0.0265
1.56056e-08,0.0302
1.56153e-08,0.0337
1.56249e-08,0.0371
1.56345e-08,0.0402
1.56442e-08,0.0429
1.56538e-08,0.0452
1.56635e-08,0.0470
1.56731e-08,0.0485
1.56828e-08,0.0499
1.56924e-08,0.0512
1.57021e-08,0.0526
1.57117e-08,0.0539
1.57213e-08,0.0551
1.57310e-08,0.0559
1.57406e-08,0.0564
1.57503e-08,0.0565
1.57599e-08,0.0563
1.57696e-08,0.0560
1.57792e-08,0.0560
1.57889e-08,0.0564
1.57985e-08,0.0570
1.58082e-08,0.0580
1.58178e-08,0.0592
1.58274e-08,0.0606
1.58371e-08,0.0620
1.58467e-08,0.0636
1.58564e-08,0.0651
1.58660e-08,0.0666
1.58757e-08,0.0680
1.58853e-08,0.0692
1.58950e-08,0.0705
1.59046e-08,0.0718
1.59142e-08,0.0733
1.59239e-08,0.0749
1.59335e-08,0.0766
1.59432e-08,0.0781
1.59528e-08,0.0791
1.59625e-08,0.0794
1.59721e-08,0.0787
1.59818e-08,0.0769
1.59914e-08,0.0740
1.60011e-08,0.0709
1.60107e-08,0.0690
1.60203e-08,0.0693
1.60300e-08,0.0729
1.60396e-08,0.0807
1.60493e-08,0.0935
1.60589e-08,0.1124
1.60686e-08,0.1383
1.60782e-08,0.1718
1.60879e-08,0.2125
1.60975e-08,0.2594
1.61071e-08,0.3112
1.61168e-08,0.3666
1.61264e-08,0.4247
1.61361e-08,0.4844
1.61457e-08,0.5447
1.61554e-08,0.6047
1.61650e-08,0.6631
1.61747e-08,0.7191
1.61843e-08,0.7718
1.61940e-08,0.8208
1.62036e-08,0.8659
1.62132e-08,0.9071
1.62229e-08,0.9447
1.62325e-08,0.9788
1.62422e-08,1.0097
1.62518e-08,1.0373
1.62615e-08,1.0619
1.62711e-08,1.0835
1.62808e-08,1.1023
1.62904e-08,1.1185
1.63000e-08,1.1324
1.63097e-08,1.1442
1.63193e-08,1.1542
1.63290e-08,1.1628
1.63386e-08,1.1702
1.63483e-08,1.1770
1.63579e-08,1.1834
1.63676e-08,1.1898
1.63772e-08,1.1962
1.63869e-08,1.2027
1.63965e-08,1.2091
1.64061e-08,1.2151
1.64158e-08,1.2206
1.64254e-08,1.2251
1.64351e-08,1.2286
1.64447e-08,1.2310
1.64544e-08,1.2325
1.64640e-08,1.2333
1.64737e-08,1.2337
1.64833e-08,1.2341
1.64929e-08,1.2345
1.65026e-08,1.2351
1.65122e-08,1.2362
1.65219e-08,1.2380
1.65315e-08,1.2406
1.65412e-08,1.2437
1.65508e-08,1.2471
1.65605e-08,1.2501
1.65701e-08,1.2526
1.65798e-08,1.2542
1.65894e-08,1.2548
1.65990e-08,1.2542
1.66087e-08,1.2516
1.66183e-08,1.2454
1.66280e-08,1.2331
1.66376e-08,1.2129
1.66473e-08,1.1829
1.66569e-08,1.1425
1.66666e-08,1.0919
1.66762e-08,1.0326
1.66858e-08,0.9661
1.66955e-08,0.8937
1.67051e-08,0.8165
1.67148e-08,0.7358
1.67244e-08,0.6524
1.67341e-08,0.5674
1.67437e-08,0.4822
1.67534e-08,0.3983
1.67630e-08,0.3169
1.67727e-08,0.2391
1.67823e-08,0.1656
1.67919e-08,0.0972
1.68016e-08,0.0347
1.68112e-08,-0.0212
1.68209e-08,-0.0698
1.68305e-08,-0.1112
1.68402e-08,-0.1458
1.68498e-08,-0.1746
1.68595e-08,-0.1980
1.68691e-08,-0.2167
1.68788e-08,-0.2308
1.68884e-08,-0.2410
1.68980e-08,-0.2477
1.69077e-08,-0.2518
1.69173e-08,-0.2538
1.69270e-08,-0.2545
1.69366e-08,-0.2546
1.69463e-08,-0.2545
1.69559e-08,-0.2547
1.69656e-08,-0.2556
1.69752e-08,-0.2573
1.69848e-08,-0.2596
1.69945e-08,-0.2622
1.70041e-08,-0.2648
1.70138e-08,-0.2670
1.70234e-08,-0.2683
1.70331e-08,-0.2684
1.70427e-08,-0.2674
1.70524e-08,-0.2655
1.70620e-08,-0.2631
1.70717e-08,-0.2610
1.70813e-08,-0.2599
1.70909e-08,-0.2601
1.71006e-08,-0.2616
1.71102e-08,-0.2641
1.71199e-08,-0.2671
1.71295e-08,-0.2700
1.71392e-08,-0.2724
1.71488e-08,-0.2745
1.71585e-08,-0.2762
1.71681e-08,-0.2777
1.71777e-08,-0.2789
1.71874e-08,-0.2795
1.71970e-08,-0.2792
1.72067e-08,-0.2776
1.72163e-08,-0.2744
1.72260e-08,-0.2692
1.72356e-08,-0.2613
1.72453e-08,-0.2494
1.72549e-08,-0.2325
1.72646e-08,-0.2098
1.72742e-08,-0.1806
1.72838e-08,-0.1446
1.72935e-08,-0.1014
1.73031e-08,-0.0510
1.73128e-08,0.0065
1.73224e-08,0.0705
1.73321e-08,0.1402
1.73417e-08,0.2141
1.73514e-08,0.2908
1.73610e-08,0.3683
1.73706e-08,0.4452
1.73803e-08,0.5198
1.73899e-08,0.5911
1.73996e-08,0.6581
1.74092e-08,0.7199
1.74189e-08,0.7761
1.74285e-08,0.8267
1.74382e-08,0.8717
1.74478e-08,0.9118
1.74575e-08,0.9473
1.74671e-08,0.9790
1.74767e-08,1.0073
1.74864e-08,1.0325
1.74960e-08,1.0549
1.75057e-08,1.0744
1.75153e-08,1.0913
1.75250e-08,1.1056
1.75346e-08,1.1176
1.75443e-08,1.1276
1.75539e-08,1.1361
1.75635e-08,1.1437
1.75732e-08,1.1507
1.75828e-08,1.1575
1.75925e-08,1.1641
1.76021e-08,1.1705
1.76118e-08,1.1765
1.76214e-08,1.1821
1.76311e-08,1.1873
1.76407e-08,1.1920
1.76504e-08,1.1964
1.76600e-08,1.2004
1.76696e-08,1.2039
1.76793e-08,1.2068
1.76889e-08,1.2092
1.76986e-08,1.2113
1.77082e-08,1.2132
1.77179e-08,1.2151
1.77275e-08,1.2169
1.77372e-08,1.2187
1.77468e-08,1.2202
1.77564e-08,1.2216
1.77661e-08,1.2228
1.77757e-08,1.2238
1.77854e-08,1.2244
1.77950e-08,1.2242
1.78047e-08,1.2228
1.78143e-08,1.2197
1.78240e-08,1.2148
1.78336e-08,1.2080
1.78433e-08,1.1994
1.78529e-08,1.1892
1.78625e-08,1.1768
1.78722e-08,1.1608
1.78818e-08,1.1394
1.78915e-08,1.1111
1.79011e-08,1.0746
1.79108e-08,1.0293
1.79204e-08,0.9756
1.79301e-08,0.9146
1.79397e-08,0.8476
1.79493e-08,0.7755
1.79590e-08,0.6995
1.79686e-08,0.6208
1.79783e-08,0.5403
1.79879e-08,0.4591
1.79976e-08,0.3787
1.80072e-08,0.3006
1.80169e-08,0.2256
1.80265e-08,0.1547
1.80362e-08,0.0887
1.80458e-08,0.0280
1.80554e-08,-0.0266
1.80651e-08,-0.0749
1.80747e-08,-0.1164
1.80844e-08,-0.1513
1.80940e-08,-0.1802
1.81037e-08,-0.2037
1.81133e-08,-0.2223
1.81230e-08,-0.2365
1.81326e-08,-0.2468
1.81422e-08,-0.2536
1.81519e-08,-0.2576
1.81615e-08,-0.2593
1.81712e-08,-0.2594
1.81808e-08,-0.2585
1.81905e-08,-0.2571
1.82001e-08,-0.2557
1.82098e-08,-0.2547
1.82194e-08,-0.2545
1.82291e-08,-0.2551
1.82387e-08,-0.2565
1.82483e-08,-0.2586
1.82580e-08,-0.2611
1.82676e-08,-0.2635
1.82773e-08,-0.2654
1.82869e-08,-0.2665
1.82966e-08,-0.2666
1.83062e-08,-0.2657
1.83159e-08,-0.2643
1.83255e-08,-0.2630
1.83351e-08,-0.2622
1.83448e-08,-0.2622
1.83544e-08,-0.2630
1.83641e-08,-0.2644
1.83737e-08,-0.2659
1.83834e-08,-0.2673
1.83930e-08,-0.2684
1.84027e-08,-0.2692
1.84123e-08,-0.2698
1.84220e-08,-0.2703
1.84316e-08,-0.2705
1.84412e-08,-0.2702
1.84509e-08,-0.2689
1.84605e-08,-0.2663
1.84702e-08,-0.2621
1.84798e-08,-0.2558
1.84895e-08,-0.2464
1.84991e-08,-0.2329
1.85088e-08,-0.2142
1.85184e-08,-0.1897
1.85280e-08,-0.1588
1.85377e-08,-0.1212
1.85473e-08,-0.0768
1.85570e-08,-0.0255
1.85666e-08,0.0325
1.85763e-08,0.0966
1.85859e-08,0.1657
1.85956e-08,0.2385
1.86052e-08,0.3134
1.86149e-08,0.3888
1.86245e-08,0.4633
1.86341e-08,0.5355
1.86438e-08,0.6046
1.86534e-08,0.6694
1.86631e-08,0.7295
1.86727e-08,0.7841
1.86824e-08,0.8333
1.86920e-08,0.8771
1.87017e-08,0.9160
1.87113e-08,0.9504
1.87209e-08,0.9809
1.87306e-08,1.0081
1.87402e-08,1.0323
1.87499e-08,1.0536
1.87595e-08,1.0724
1.87692e-08,1.0887
1.87788e-08,1.1026
1.87885e-08,1.1145
1.87981e-08,1.1248
1.88078e-08,1.1338
1.88174e-08,1.1420
1.88270e-08,1.1497
1.88367e-08,1.1571
1.88463e-08,1.1643
1.88560e-08,1.1710
1.88656e-08,1.1773
1.88753e-08,1.1829
1.88849e-08,1.1881
1.88946e-08,1.1927
1.89042e-08,1.1969
1.89138e-08,1.2006
1.89235e-08,1.2038
1.89331e-08,1.2064
1.89428e-08,1.2086
1.89524e-08,1.2105
1.89621e-08,1.2124
1.89717e-08,1.2142
1.89814e-08,1.2160
1.89910e-08,1.2176
1.90006e-08,1.2190
1.90103e-08,1.2202
1.90199e-08,1.2211
1.90296e-08,1.2219
1.90392e-08,1.2220
1.90489e-08,1.2213
1.90585e-08,1.2192
1.90682e-08,1.2157
1.90778e-08,1.2105
1.90875e-08,1.2037
1.90971e-08,1.1956
1.91067e-08,1.1862
1.91164e-08,1.1761
1.91260e-08,1.1654
1.91357e-08,1.1548
1.91453e-08,1.1447
1.91550e-08,1.1355
1.91646e-08,1.1276
1.91743e-08,1.1210
1.91839e-08,1.1159
1.91935e-08,1.1122
1.92032e-08,1.1097
1.92128e-08,1.1084
1.92225e-08,1.1081
1.92321e-08,1.1088
1.92418e-08,1.1105
1.92514e-08,1.1130
1.92611e-08,1.1163
1.92707e-08,1.1203
1.92804e-08,1.1248
1.92900e-08,1.1297
1.92996e-08,1.1348
1.93093e-08,1.1399
1.93189e-08,1.1450
1.93286e-08,1.1499
1.93382e-08,1.1547
1.93479e-08,1.1592
1.93575e-08,1.1634
1.93672e-08,1.1672
1.93768e-08,1.1705
1.93864e-08,1.1732
1.93961e-08,1.1753
1.94057e-08,1.1770
1.94154e-08,1.1783
1.94250e-08,1.1794
1.94347e-08,1.1804
1.94443e-08,1.1813
1.94540e-08,1.1823
1.94636e-08,1.1834
1.94733e-08,1.1847
1.94829e-08,1.1863
1.94925e-08,1.1880
1.95022e-08,1.1896
1.95118e-08,1.1910
1.95215e-08,1.1920
1.95311e-08,1.1927
1.95408e-08,1.1929
1.95504e-08,1.1928
1.95601e-08,1.1925
1.95697e-08,1.1921
1.95793e-08,1.1917
1.95890e-08,1.1914
1.95986e-08,1.1914
1.96083e-08,1.1917
1.96179e-08,1.1923
1.96276e-08,1.1933
1.96372e-08,1.1946
1.96469e-08,1.1961
1.96565e-08,1.1979
1.96662e-08,1.1997
1.96758e-08,1.2016
1.96854e-08,1.2036
1.96951e-08,1.2056
1.97047e-08,1.2075
1.97144e-08,1.2093
1.97240e-08,1.2108
1.97337e-08,1.2118
1.97433e-08,1.2116
1.97530e-08,1.2085
1.97626e-08,1.2000
1.97722e-08,1.1834
1.97819e-08,1.1560
1.97915e-08,1.1164
1.98012e-08,1.0648
1.98108e-08,1.0026
1.98205e-08,0.9314
1.98301e-08,0.8534
1.98398e-08,0.7702
1.98494e-08,0.6834
1.98591e-08,0.5940
1.98687e-08,0.5035
1.98783e-08,0.4133
1.98880e-08,0.3253
1.98976e-08,0.2409
1.99073e-08,0.1616
1.99169e-08,0.0885
1.99266e-08,0.0224
1.99362e-08,-0.0361
1.99459e-08,-0.0868
1.99555e-08,-0.1297
1.99651e-08,-0.1656
1.99748e-08,-0.1952
1.99844e-08,-0.2188
1.99941e-08,-0.2368
2.00037e-08,-0.2496
2.00134e-08,-0.2578
2.00230e-08,-0.2623
2.00327e-08,-0.2638
2.00423e-08,-0.2631
2.00520e-08,-0.2611
2.00616e-08,-0.2581
2.00712e-08,-0.2549
2.00809e-08,-0.2520
2.00905e-08,-0.2499
2.01002e-08,-0.2493
2.01098e-08,-0.2502
2.01195e-08,-0.2527
2.01291e-08,-0.2563
2.01388e-08,-0.2602
2.01484e-08,-0.2638
2.01580e-08,-0.2662
2.01677e-08,-0.2671
2.01773e-08,-0.2662
2.01870e-08,-0.2640
2.01966e-08,-0.2609
2.02063e-08,-0.2578
2.02159e-08,-0.2553
2.02256e-08,-0.2542
2.02352e-08,-0.2546
2.02449e-08,-0.2564
2.02545e-08,-0.2590
2.02641e-08,-0.2620
2.02738e-08,-0.2649
2.02834e-08,-0.2677
2.02931e-08,-0.2704
2.03027e-08,-0.2733
2.03124e-08,-0.2761
2.03220e-08,-0.2783
