.HEADER
..NAMES
Time,V U2.G3&F3
.DATA
2.48026e-08,0.7388
2.48259e-08,0.8519
2.48492e-08,0.9466
2.48724e-08,1.0169
2.48957e-08,1.0724
2.49190e-08,1.1234
2.49422e-08,1.1668
2.49655e-08,1.1933
2.49888e-08,1.2028
2.50120e-08,1.2009
2.50353e-08,1.1964
2.50586e-08,1.1942
2.50818e-08,1.1947
2.51051e-08,1.1955
2.51284e-08,1.1974
2.51516e-08,1.2021
2.51749e-08,1.2108
2.51982e-08,1.2206
2.52214e-08,1.2265
2.52447e-08,1.2258
2.52680e-08,1.2210
2.52912e-08,1.2158
2.53145e-08,1.2098
2.53378e-08,1.1987
2.53610e-08,1.1753
2.53843e-08,1.1276
2.54076e-08,1.0494
2.54308e-08,0.9529
2.54541e-08,0.8603
2.54774e-08,0.7887
2.55006e-08,0.7366
2.55239e-08,0.6928
2.55472e-08,0.6482
2.55704e-08,0.6083
2.55937e-08,0.5803
2.56170e-08,0.5650
2.56402e-08,0.5577
2.56635e-08,0.5529
2.56868e-08,0.5472
2.57100e-08,0.5411
2.57333e-08,0.5361
2.57566e-08,0.5312
2.57798e-08,0.5254
2.58031e-08,0.5182
2.58264e-08,0.5109
2.58496e-08,0.5050
2.58729e-08,0.5007
2.58962e-08,0.4971
2.59194e-08,0.4947
2.59427e-08,0.4966
2.59660e-08,0.5060
2.59892e-08,0.5273
2.60125e-08,0.5747
2.60358e-08,0.6585
2.60590e-08,0.7672
2.60823e-08,0.8762
2.61056e-08,0.9643
2.61288e-08,1.0304
2.61521e-08,1.0846
2.61754e-08,1.1343
2.61986e-08,1.1733
2.62219e-08,1.1953
2.62452e-08,1.2018
2.62684e-08,1.1992
2.62917e-08,1.1954
2.63150e-08,1.1942
2.63382e-08,1.1948
2.63615e-08,1.1958
2.63848e-08,1.1985
2.64080e-08,1.2044
2.64313e-08,1.2136
2.64546e-08,1.2226
2.64778e-08,1.2266
2.65011e-08,1.2246
2.65244e-08,1.2196
2.65476e-08,1.2142
2.65709e-08,1.2072
2.65942e-08,1.1935
2.66174e-08,1.1649
2.66407e-08,1.1084
2.66640e-08,1.0230
2.66872e-08,0.9253
2.67105e-08,0.8382
2.67338e-08,0.7736
2.67570e-08,0.7255
2.67803e-08,0.6816
2.68036e-08,0.6370
2.68269e-08,0.6000
2.68501e-08,0.5759
2.68734e-08,0.5638
2.68967e-08,0.5576
2.69199e-08,0.5523
2.69432e-08,0.5460
2.69665e-08,0.5399
2.69897e-08,0.5351
2.70130e-08,0.5300
2.70363e-08,0.5236
2.70595e-08,0.5160
2.70828e-08,0.5088
2.71061e-08,0.5035
2.71293e-08,0.4997
2.71526e-08,0.4962
2.71759e-08,0.4946
2.71991e-08,0.4983
2.72224e-08,0.5103
2.72457e-08,0.5366
2.72689e-08,0.5934
2.72922e-08,0.6856
2.73155e-08,0.7977
2.73387e-08,0.9031
2.73620e-08,0.9847
2.73853e-08,1.0460
2.74085e-08,1.0983
2.74318e-08,1.1459
2.74551e-08,1.1809
2.74783e-08,1.1986
2.75016e-08,1.2017
2.75249e-08,1.1979
2.75481e-08,1.1943
2.75714e-08,1.1938
2.75947e-08,1.1948
2.76179e-08,1.1963
2.76412e-08,1.1996
2.76645e-08,1.2065
2.76877e-08,1.2161
2.77110e-08,1.2244
2.77343e-08,1.2268
2.77575e-08,1.2236
2.77808e-08,1.2183
2.78041e-08,1.2126
2.78273e-08,1.2045
2.78506e-08,1.1875
2.78739e-08,1.1520
2.78971e-08,1.0855
2.79204e-08,0.9940
2.79437e-08,0.8977
2.79669e-08,0.8179
2.79902e-08,0.7598
2.80135e-08,0.7138
2.80367e-08,0.6689
2.80600e-08,0.6253
2.80833e-08,0.5922
2.81065e-08,0.5723
2.81298e-08,0.5625
2.81531e-08,0.5566
2.81763e-08,0.5509
2.81996e-08,0.5443
2.82229e-08,0.5388
2.82461e-08,0.5341
2.82694e-08,0.5285
2.82927e-08,0.5215
2.83159e-08,0.5137
2.83392e-08,0.5072
2.83625e-08,0.5025
2.83857e-08,0.4987
2.84090e-08,0.4953
2.84323e-08,0.4948
2.84555e-08,0.5007
2.84788e-08,0.5158
2.85021e-08,0.5487
2.85253e-08,0.6157
2.85486e-08,0.7161
2.85719e-08,0.8298
2.85951e-08,0.9298
2.86184e-08,1.0047
2.86417e-08,1.0618
2.86649e-08,1.1129
2.86882e-08,1.1581
2.87115e-08,1.1887
2.87347e-08,1.2016
2.87580e-08,1.2014
2.87813e-08,1.1967
2.88045e-08,1.1939
2.88278e-08,1.1941
2.88511e-08,1.1953
2.88743e-08,1.1970
2.88976e-08,1.2010
2.89209e-08,1.2088
2.89441e-08,1.2187
2.89674e-08,1.2259
2.89907e-08,1.2265
2.90139e-08,1.2222
2.90372e-08,1.2168
2.90605e-08,1.2109
2.90838e-08,1.2012
2.91070e-08,1.1804
2.91303e-08,1.1373
2.91536e-08,1.0629
2.91768e-08,0.9682
2.92001e-08,0.8746
2.92234e-08,0.8005
2.92466e-08,0.7462
2.92699e-08,0.7012
2.92932e-08,0.6560
2.93164e-08,0.6147
2.93397e-08,0.5851
2.93630e-08,0.5682
2.93862e-08,0.5598
2.94095e-08,0.5543
2.94328e-08,0.5486
2.94560e-08,0.5425
2.94793e-08,0.5374
2.95026e-08,0.5325
2.95258e-08,0.5266
2.95491e-08,0.5194
2.95724e-08,0.5120
2.95956e-08,0.5059
2.96189e-08,0.5016
2.96422e-08,0.4977
2.96654e-08,0.4947
2.96887e-08,0.4956
2.97120e-08,0.5037
2.97352e-08,0.5223
2.97585e-08,0.5640
2.97818e-08,0.6429
2.98050e-08,0.7510
2.98283e-08,0.8635
2.98516e-08,0.9555
2.98748e-08,1.0235
2.98981e-08,1.0781
2.99214e-08,1.1287
2.99446e-08,1.1707
2.99679e-08,1.1954
2.99912e-08,1.2032
3.00144e-08,1.2005
3.00377e-08,1.1960
3.00610e-08,1.1942
3.00842e-08,1.1947
3.01075e-08,1.1957
3.01308e-08,1.1977
3.01540e-08,1.2028
3.01773e-08,1.2118
3.02006e-08,1.2215
3.02238e-08,1.2268
3.02471e-08,1.2254
3.02704e-08,1.2205
3.02936e-08,1.2152
3.03169e-08,1.2090
3.03402e-08,1.1971
3.03634e-08,1.1718
3.03867e-08,1.1207
3.04100e-08,1.0398
3.04332e-08,0.9427
3.04565e-08,0.8520
3.04798e-08,0.7828
3.05030e-08,0.7321
3.05263e-08,0.6882
3.05496e-08,0.6436
3.05728e-08,0.6048
3.05961e-08,0.5783
3.06194e-08,0.5641
3.06426e-08,0.5572
3.06659e-08,0.5523
3.06892e-08,0.5465
3.07124e-08,0.5406
3.07357e-08,0.5356
3.07590e-08,0.5307
3.07822e-08,0.5246
3.08055e-08,0.5174
3.08288e-08,0.5102
3.08520e-08,0.5045
3.08753e-08,0.5004
3.08986e-08,0.4968
3.09218e-08,0.4947
3.09451e-08,0.4972
3.09684e-08,0.5075
3.09916e-08,0.5307
3.10149e-08,0.5817
3.10382e-08,0.6691
3.10614e-08,0.7792
3.10847e-08,0.8868
3.11080e-08,0.9721
3.11312e-08,1.0364
3.11545e-08,1.0901
3.11778e-08,1.1392
3.12010e-08,1.1766
3.12243e-08,1.1968
3.12476e-08,1.2018
3.12708e-08,1.1988
3.12941e-08,1.1952
3.13174e-08,1.1942
3.13406e-08,1.1949
3.13639e-08,1.1960
3.13872e-08,1.1989
3.14105e-08,1.2052
3.14337e-08,1.2146
3.14570e-08,1.2233
3.14803e-08,1.2267
3.15035e-08,1.2241
3.15268e-08,1.2190
3.15501e-08,1.2136
3.15733e-08,1.2063
3.15966e-08,1.1914
3.16199e-08,1.1607
3.16431e-08,1.1009
3.16664e-08,1.0134
3.16897e-08,0.9158
3.17129e-08,0.8305
3.17362e-08,0.7680
3.17595e-08,0.7208
3.17827e-08,0.6769
3.18060e-08,0.6327
3.18293e-08,0.5968
3.18525e-08,0.5740
3.18758e-08,0.5627
3.18991e-08,0.5569
3.19223e-08,0.5516
3.19456e-08,0.5453
3.19689e-08,0.5394
3.19921e-08,0.5345
3.20154e-08,0.5294
3.20387e-08,0.5228
3.20619e-08,0.5152
3.20852e-08,0.5082
3.21085e-08,0.5031
3.21317e-08,0.4993
3.21550e-08,0.4959
3.21783e-08,0.4947
3.22015e-08,0.4991
3.22248e-08,0.5121
3.22481e-08,0.5407
3.22713e-08,0.6012
3.22946e-08,0.6962
3.23179e-08,0.8086
3.23411e-08,0.9119
3.23644e-08,0.9912
3.23877e-08,1.0513
3.24109e-08,1.1033
3.24342e-08,1.1499
3.24575e-08,1.1832
3.24807e-08,1.1993
3.25040e-08,1.2014
3.25273e-08,1.1975
3.25505e-08,1.1942
3.25738e-08,1.1939
3.25971e-08,1.1949
3.26203e-08,1.1965
3.26436e-08,1.2002
3.26669e-08,1.2074
3.26901e-08,1.2171
3.27134e-08,1.2249
3.27367e-08,1.2266
3.27599e-08,1.2230
3.27832e-08,1.2177
3.28065e-08,1.2120
3.28297e-08,1.2032
3.28530e-08,1.1849
3.28763e-08,1.1467
3.28995e-08,1.0771
3.29228e-08,0.9841
3.29461e-08,0.8887
3.29693e-08,0.8111
3.29926e-08,0.7549
3.30159e-08,0.7096
3.30391e-08,0.6645
3.30624e-08,0.6215
3.30857e-08,0.5898
3.31089e-08,0.5711
3.31322e-08,0.5620
3.31555e-08,0.5562
3.31787e-08,0.5503
3.32020e-08,0.5437
3.32253e-08,0.5383
3.32485e-08,0.5335
3.32718e-08,0.5278
3.32951e-08,0.5207
3.33183e-08,0.5129
3.33416e-08,0.5065
3.33649e-08,0.5021
3.33881e-08,0.4983
3.34114e-08,0.4951
3.34347e-08,0.4951
3.34579e-08,0.5018
3.34812e-08,0.5181
3.35045e-08,0.5538
3.35277e-08,0.6245
3.35510e-08,0.7273
3.35743e-08,0.8407
3.35975e-08,0.9382
3.36208e-08,1.0109
3.36441e-08,1.0669
3.36673e-08,1.1176
3.36906e-08,1.1617
3.37139e-08,1.1905
3.37372e-08,1.2019
3.37604e-08,1.2009
3.37837e-08,1.1962
3.38070e-08,1.1937
3.38302e-08,1.1941
3.38535e-08,1.1954
3.38768e-08,1.1973
3.39000e-08,1.2017
3.39233e-08,1.2098
3.39466e-08,1.2197
3.39698e-08,1.2262
3.39931e-08,1.2262
3.40164e-08,1.2217
3.40396e-08,1.2162
3.40629e-08,1.2102
3.40862e-08,1.1997
3.41094e-08,1.1772
3.41327e-08,1.1308
3.41560e-08,1.0534
3.41792e-08,0.9578
3.42025e-08,0.8657
3.42258e-08,0.7942
3.42490e-08,0.7414
3.42723e-08,0.6967
3.42956e-08,0.6514
3.43188e-08,0.6111
3.43421e-08,0.5830
3.43654e-08,0.5672
3.43886e-08,0.5594
3.44119e-08,0.5539
3.44352e-08,0.5480
3.44584e-08,0.5419
3.44817e-08,0.5369
3.45050e-08,0.5320
3.45282e-08,0.5259
3.45515e-08,0.5186
3.45748e-08,0.5112
3.45980e-08,0.5054
3.46213e-08,0.5012
3.46446e-08,0.4973
3.46678e-08,0.4946
3.46911e-08,0.4961
3.47144e-08,0.5051
3.47376e-08,0.5252
3.47609e-08,0.5702
3.47842e-08,0.6527
3.48074e-08,0.7624
3.48307e-08,0.8738
3.48540e-08,0.9632
3.48772e-08,1.0293
3.49005e-08,1.0832
3.49238e-08,1.1333
3.49470e-08,1.1739
3.49703e-08,1.1968
3.49936e-08,1.2032
3.50168e-08,1.2000
3.50401e-08,1.1956
3.50634e-08,1.1941
3.50866e-08,1.1948
3.51099e-08,1.1958
3.51332e-08,1.1980
3.51564e-08,1.2036
3.51797e-08,1.2128
3.52030e-08,1.2223
3.52262e-08,1.2269
3.52495e-08,1.2250
3.52728e-08,1.2200
3.52960e-08,1.2147
3.53193e-08,1.2082
3.53426e-08,1.1952
3.53658e-08,1.1679
3.53891e-08,1.1135
3.54124e-08,1.0300
3.54356e-08,0.9327
3.54589e-08,0.8439
3.54822e-08,0.7772
3.55054e-08,0.7276
3.55287e-08,0.6836
3.55520e-08,0.6392
3.55752e-08,0.6016
3.55985e-08,0.5765
3.56218e-08,0.5633
3.56450e-08,0.5567
3.56683e-08,0.5518
3.56916e-08,0.5459
3.57148e-08,0.5401
3.57381e-08,0.5352
3.57614e-08,0.5301
3.57846e-08,0.5239
3.58079e-08,0.5166
3.58312e-08,0.5095
3.58544e-08,0.5041
3.58777e-08,0.5000
3.59010e-08,0.4964
3.59242e-08,0.4946
3.59475e-08,0.4978
3.59708e-08,0.5092
3.59940e-08,0.5343
3.60173e-08,0.5892
3.60406e-08,0.6800
3.60638e-08,0.7914
3.60871e-08,0.8973
3.61104e-08,0.9800
3.61337e-08,1.0426
3.61569e-08,1.0957
3.61802e-08,1.1442
3.62035e-08,1.1799
3.62267e-08,1.1982
3.62500e-08,1.2018
3.62733e-08,1.1984
3.62965e-08,1.1950
3.63198e-08,1.1943
3.63431e-08,1.1950
3.63663e-08,1.1962
3.63896e-08,1.1993
3.64129e-08,1.2061
3.64361e-08,1.2157
3.64594e-08,1.2240
3.64827e-08,1.2267
3.65059e-08,1.2236
3.65292e-08,1.2185
3.65525e-08,1.2130
3.65757e-08,1.2052
3.65990e-08,1.1892
3.66223e-08,1.1561
3.66455e-08,1.0932
3.66688e-08,1.0038
3.66921e-08,0.9063
3.67153e-08,0.8231
3.67386e-08,0.7624
3.67619e-08,0.7161
3.67851e-08,0.6721
3.68084e-08,0.6284
3.68317e-08,0.5937
3.68549e-08,0.5721
3.68782e-08,0.5617
3.69015e-08,0.5561
3.69247e-08,0.5509
3.69480e-08,0.5445
3.69713e-08,0.5388
3.69945e-08,0.5340
3.70178e-08,0.5287
3.70411e-08,0.5221
3.70643e-08,0.5145
3.70876e-08,0.5077
3.71109e-08,0.5027
3.71341e-08,0.4989
3.71574e-08,0.4957
3.71807e-08,0.4949
3.72039e-08,0.5000
3.72272e-08,0.5140
3.72505e-08,0.5451
3.72737e-08,0.6093
3.72970e-08,0.7068
3.73203e-08,0.8193
3.73435e-08,0.9204
3.73668e-08,0.9975
3.73901e-08,1.0563
3.74133e-08,1.1080
3.74366e-08,1.1537
3.74599e-08,1.1853
3.74831e-08,1.1998
3.75064e-08,1.2010
3.75297e-08,1.1970
3.75529e-08,1.1941
3.75762e-08,1.1940
3.75995e-08,1.1951
3.76227e-08,1.1968
3.76460e-08,1.2008
3.76693e-08,1.2084
3.76925e-08,1.2181
3.77158e-08,1.2253
3.77391e-08,1.2264
3.77623e-08,1.2225
3.77856e-08,1.2171
3.78089e-08,1.2112
3.78321e-08,1.2019
3.78554e-08,1.1822
3.78787e-08,1.1411
3.79019e-08,1.0684
3.79252e-08,0.9741
3.79485e-08,0.8796
3.79717e-08,0.8044
3.79950e-08,0.7499
3.80183e-08,0.7051
3.80415e-08,0.6599
3.80648e-08,0.6177
3.80881e-08,0.5873
3.81113e-08,0.5698
3.81346e-08,0.5614
3.81579e-08,0.5557
3.81811e-08,0.5497
3.82044e-08,0.5431
3.82277e-08,0.5378
3.82509e-08,0.5330
3.82742e-08,0.5271
3.82975e-08,0.5198
3.83207e-08,0.5121
3.83440e-08,0.5059
3.83673e-08,0.5016
3.83905e-08,0.4979
3.84138e-08,0.4949
3.84371e-08,0.4955
3.84603e-08,0.5030
3.84836e-08,0.5206
3.85069e-08,0.5597
3.85302e-08,0.6350
3.85534e-08,0.7411
3.85767e-08,0.8541
3.86000e-08,0.9486
3.86232e-08,1.0185
3.86465e-08,1.0732
3.86698e-08,1.1236
3.86930e-08,1.1665
3.87163e-08,1.1932
3.87396e-08,1.2025
3.87628e-08,1.2005
3.87861e-08,1.1957
3.88094e-08,1.1936
3.88326e-08,1.1942
3.88559e-08,1.1955
3.88792e-08,1.1975
3.89024e-08,1.2023
3.89257e-08,1.2109
3.89490e-08,1.2208
3.89722e-08,1.2267
3.89955e-08,1.2259
3.90188e-08,1.2211
3.90420e-08,1.2157
3.90653e-08,1.2095
3.90886e-08,1.1980
3.91118e-08,1.1736
3.91351e-08,1.1238
3.91584e-08,1.0436
3.91816e-08,0.9474
3.92049e-08,0.8571
3.92282e-08,0.7880
3.92514e-08,0.7367
3.92747e-08,0.6921
3.92980e-08,0.6468
3.93212e-08,0.6077
3.93445e-08,0.5810
3.93678e-08,0.5663
3.93910e-08,0.5589
3.94143e-08,0.5534
3.94376e-08,0.5475
3.94608e-08,0.5414
3.94841e-08,0.5365
3.95074e-08,0.5314
3.95306e-08,0.5252
3.95539e-08,0.5178
3.95772e-08,0.5105
3.96004e-08,0.5049
3.96237e-08,0.5007
3.96470e-08,0.4969
3.96702e-08,0.4945
3.96935e-08,0.4967
3.97168e-08,0.5066
3.97400e-08,0.5283
3.97633e-08,0.5768
3.97866e-08,0.6624
3.98098e-08,0.7733
3.98331e-08,0.8831
3.98564e-08,0.9701
3.98796e-08,1.0345
3.99029e-08,1.0880
3.99262e-08,1.1376
3.99494e-08,1.1765
3.99727e-08,1.1978
3.99960e-08,1.2029
4.00192e-08,1.1994
4.00425e-08,1.1952
4.00658e-08,1.1941
4.00890e-08,1.1949
4.01123e-08,1.1960
4.01356e-08,1.1984
4.01588e-08,1.2043
4.01821e-08,1.2138
4.02054e-08,1.2230
4.02286e-08,1.2270
4.02519e-08,1.2246
4.02752e-08,1.2194
4.02984e-08,1.2141
4.03217e-08,1.2073
4.03450e-08,1.1932
4.03682e-08,1.1638
4.03915e-08,1.1060
4.04148e-08,1.0201
4.04380e-08,0.9227
4.04613e-08,0.8361
4.04846e-08,0.7717
4.05078e-08,0.7233
4.05311e-08,0.6791
4.05544e-08,0.6349
4.05776e-08,0.5985
4.06009e-08,0.5748
4.06242e-08,0.5626
4.06474e-08,0.5563
4.06707e-08,0.5513
4.06940e-08,0.5453
4.07173e-08,0.5396
4.07405e-08,0.5348
4.07638e-08,0.5296
4.07871e-08,0.5232
4.08103e-08,0.5159
4.08336e-08,0.5089
4.08569e-08,0.5036
4.08801e-08,0.4996
4.09034e-08,0.4961
4.09267e-08,0.4946
4.09499e-08,0.4986
4.09732e-08,0.5109
4.09965e-08,0.5383
4.10197e-08,0.5971
4.10430e-08,0.6913
4.10663e-08,0.8035
4.10895e-08,0.9076
4.11128e-08,0.9878
4.11361e-08,1.0487
4.11593e-08,1.1014
4.11826e-08,1.1491
4.12059e-08,1.1829
4.12291e-08,1.1994
4.12524e-08,1.2018
4.12757e-08,1.1980
4.12989e-08,1.1948
4.13222e-08,1.1944
4.13455e-08,1.1951
4.13687e-08,1.1964
4.13920e-08,1.1998
4.14153e-08,1.2070
4.14385e-08,1.2167
4.14618e-08,1.2247
4.14851e-08,1.2266
4.15083e-08,1.2231
4.15316e-08,1.2179
4.15549e-08,1.2124
4.15781e-08,1.2041
4.16014e-08,1.1868
4.16247e-08,1.1512
4.16479e-08,1.0852
4.16712e-08,0.9940
4.16945e-08,0.8969
4.17177e-08,0.8158
4.17410e-08,0.7569
4.17643e-08,0.7114
4.17875e-08,0.6673
4.18108e-08,0.6242
4.18341e-08,0.5907
4.18573e-08,0.5704
4.18806e-08,0.5607
4.19039e-08,0.5553
4.19271e-08,0.5501
4.19504e-08,0.5438
4.19737e-08,0.5382
4.19969e-08,0.5334
4.20202e-08,0.5281
4.20435e-08,0.5214
4.20667e-08,0.5138
4.20900e-08,0.5071
4.21133e-08,0.5023
4.21365e-08,0.4986
4.21598e-08,0.4954
4.21831e-08,0.4951
4.22063e-08,0.5009
4.22296e-08,0.5162
4.22529e-08,0.5500
4.22761e-08,0.6183
4.22994e-08,0.7185
4.23227e-08,0.8309
4.23459e-08,0.9295
4.23692e-08,1.0043
4.23925e-08,1.0620
4.24157e-08,1.1133
4.24390e-08,1.1579
4.24623e-08,1.1876
4.24855e-08,1.2005
4.25088e-08,1.2007
4.25321e-08,1.1967
4.25553e-08,1.1941
4.25786e-08,1.1942
4.26019e-08,1.1952
4.26251e-08,1.1970
4.26484e-08,1.2014
4.26717e-08,1.2094
4.26949e-08,1.2190
4.27182e-08,1.2257
4.27415e-08,1.2261
4.27647e-08,1.2219
4.27880e-08,1.2165
4.28113e-08,1.2105
4.28345e-08,1.2004
4.28578e-08,1.1792
4.28811e-08,1.1352
4.29043e-08,1.0595
4.29276e-08,0.9640
4.29509e-08,0.8707
4.29742e-08,0.7978
4.29974e-08,0.7449
4.30207e-08,0.7005
4.30440e-08,0.6553
4.30672e-08,0.6139
4.30905e-08,0.5848
4.31138e-08,0.5686
4.31370e-08,0.5607
4.31603e-08,0.5552
4.31836e-08,0.5491
4.32068e-08,0.5425
4.32301e-08,0.5373
4.32534e-08,0.5324
4.32766e-08,0.5264
4.32999e-08,0.5190
4.33232e-08,0.5114
4.33464e-08,0.5054
4.33697e-08,0.5012
4.33930e-08,0.4976
4.34162e-08,0.4948
4.34395e-08,0.4959
4.34628e-08,0.5043
4.34860e-08,0.5233
4.35093e-08,0.5657
4.35326e-08,0.6447
4.35558e-08,0.7526
4.35791e-08,0.8646
4.36024e-08,0.9564
4.36256e-08,1.0242
4.36489e-08,1.0782
4.36722e-08,1.1283
4.36954e-08,1.1698
4.37187e-08,1.1946
4.37420e-08,1.2025
4.37652e-08,1.1999
4.37885e-08,1.1953
4.38118e-08,1.1935
4.38350e-08,1.1943
4.38583e-08,1.1956
4.38816e-08,1.1979
4.39048e-08,1.2031
4.39281e-08,1.2120
4.39514e-08,1.2216
4.39746e-08,1.2269
4.39979e-08,1.2255
4.40212e-08,1.2205
4.40444e-08,1.2151
4.40677e-08,1.2087
4.40910e-08,1.1962
4.41142e-08,1.1699
4.41375e-08,1.1167
4.41608e-08,1.0339
4.41840e-08,0.9373
4.42073e-08,0.8488
4.42306e-08,0.7822
4.42538e-08,0.7322
4.42771e-08,0.6876
4.43004e-08,0.6424
4.43236e-08,0.6044
4.43469e-08,0.5791
4.43702e-08,0.5655
4.43934e-08,0.5585
4.44167e-08,0.5530
4.44400e-08,0.5469
4.44632e-08,0.5409
4.44865e-08,0.5360
4.45098e-08,0.5309
4.45330e-08,0.5245
4.45563e-08,0.5170
4.45796e-08,0.5098
4.46028e-08,0.5044
4.46261e-08,0.5003
4.46494e-08,0.4966
4.46726e-08,0.4944
4.46959e-08,0.4973
4.47192e-08,0.5082
4.47424e-08,0.5317
4.47657e-08,0.5838
4.47890e-08,0.6728
4.48122e-08,0.7849
4.48355e-08,0.8932
4.48588e-08,0.9777
4.48820e-08,1.0404
4.49053e-08,1.0933
4.49286e-08,1.1422
4.49518e-08,1.1796
4.49751e-08,1.1991
4.49984e-08,1.2029
4.50216e-08,1.1990
4.50449e-08,1.1950
4.50682e-08,1.1941
4.50914e-08,1.1950
4.51147e-08,1.1961
4.51380e-08,1.1989
4.51612e-08,1.2052
4.51845e-08,1.2148
4.52078e-08,1.2237
4.52310e-08,1.2270
4.52543e-08,1.2242
4.52776e-08,1.2189
4.53008e-08,1.2135
4.53241e-08,1.2062
4.53474e-08,1.1909
4.53707e-08,1.1590
4.53939e-08,1.0978
4.54172e-08,1.0098
4.54405e-08,0.9127
4.54637e-08,0.8283
4.54870e-08,0.7661
4.55103e-08,0.7187
4.55335e-08,0.6743
4.55568e-08,0.6305
4.55801e-08,0.5954
4.56033e-08,0.5731
4.56266e-08,0.5618
4.56499e-08,0.5558
4.56731e-08,0.5507
4.56964e-08,0.5447
4.57197e-08,0.5391
4.57429e-08,0.5343
4.57662e-08,0.5290
4.57895e-08,0.5225
4.58127e-08,0.5151
4.58360e-08,0.5083
4.58593e-08,0.5032
4.58825e-08,0.4992
4.59058e-08,0.4957
4.59291e-08,0.4947
4.59523e-08,0.4994
4.59756e-08,0.5128
4.59989e-08,0.5426
4.60221e-08,0.6054
4.60454e-08,0.7028
4.60687e-08,0.8157
4.60919e-08,0.9176
4.61152e-08,0.9952
4.61385e-08,1.0547
4.61617e-08,1.1069
4.61850e-08,1.1537
4.62083e-08,1.1858
4.62315e-08,1.2005
4.62548e-08,1.2016
4.62781e-08,1.1976
4.63013e-08,1.1946
4.63246e-08,1.1944
4.63479e-08,1.1952
4.63711e-08,1.1966
4.63944e-08,1.2003
4.64177e-08,1.2079
4.64409e-08,1.2177
4.64642e-08,1.2252
4.64875e-08,1.2265
4.65107e-08,1.2226
4.65340e-08,1.2174
4.65573e-08,1.2118
4.65805e-08,1.2029
4.66038e-08,1.1843
4.66271e-08,1.1459
4.66503e-08,1.0769
4.66736e-08,0.9841
4.66969e-08,0.8877
4.67201e-08,0.8088
4.67434e-08,0.7517
4.67667e-08,0.7069
4.67899e-08,0.6626
4.68132e-08,0.6201
4.68365e-08,0.5878
4.68597e-08,0.5688
4.68830e-08,0.5598
4.69063e-08,0.5547
4.69295e-08,0.5494
4.69528e-08,0.5431
4.69761e-08,0.5376
4.69993e-08,0.5328
4.70226e-08,0.5274
4.70459e-08,0.5206
4.70691e-08,0.5131
4.70924e-08,0.5066
4.71157e-08,0.5019
4.71389e-08,0.4982
4.71622e-08,0.4952
4.71855e-08,0.4953
4.72087e-08,0.5020
4.72320e-08,0.5186
4.72553e-08,0.5557
4.72785e-08,0.6280
4.73018e-08,0.7307
4.73251e-08,0.8427
4.73483e-08,0.9389
4.73716e-08,1.0114
4.73949e-08,1.0680
4.74181e-08,1.1189
4.74414e-08,1.1622
4.74647e-08,1.1900
4.74879e-08,1.2011
4.75112e-08,1.2005
4.75345e-08,1.1964
4.75577e-08,1.1941
4.75810e-08,1.1943
4.76043e-08,1.1953
4.76275e-08,1.1973
4.76508e-08,1.2021
4.76741e-08,1.2104
4.76973e-08,1.2200
4.77206e-08,1.2261
4.77439e-08,1.2258
4.77672e-08,1.2214
4.77904e-08,1.2159
4.78137e-08,1.2098
4.78370e-08,1.1989
4.78602e-08,1.1760
4.78835e-08,1.1289
4.79068e-08,1.0505
4.79300e-08,0.9541
4.79533e-08,0.8620
4.79766e-08,0.7914
4.79998e-08,0.7399
4.80231e-08,0.6959
4.80464e-08,0.6506
4.80696e-08,0.6102
4.80929e-08,0.5825
4.81162e-08,0.5674
4.81394e-08,0.5600
4.81627e-08,0.5546
4.81860e-08,0.5483
4.82092e-08,0.5418
4.82325e-08,0.5367
4.82558e-08,0.5318
4.82790e-08,0.5257
4.83023e-08,0.5182
4.83256e-08,0.5107
4.83488e-08,0.5048
4.83721e-08,0.5008
4.83954e-08,0.4972
4.84186e-08,0.4947
4.84419e-08,0.4964
4.84652e-08,0.5056
4.84884e-08,0.5262
4.85117e-08,0.5721
4.85350e-08,0.6547
4.85582e-08,0.7642
4.85815e-08,0.8748
4.86048e-08,0.9639
4.86280e-08,1.0298
4.86513e-08,1.0832
4.86746e-08,1.1328
4.86978e-08,1.1728
4.87211e-08,1.1958
4.87444e-08,1.2023
4.87676e-08,1.1993
4.87909e-08,1.1949
4.88142e-08,1.1935
4.88374e-08,1.1944
4.88607e-08,1.1958
4.88840e-08,1.1983
4.89072e-08,1.2039
4.89305e-08,1.2130
4.89538e-08,1.2224
4.89770e-08,1.2270
4.90003e-08,1.2251
4.90236e-08,1.2200
4.90468e-08,1.2145
4.90701e-08,1.2077
4.90934e-08,1.1942
4.91166e-08,1.1659
4.91399e-08,1.1094
4.91632e-08,1.0241
4.91864e-08,0.9273
4.92097e-08,0.8409
4.92330e-08,0.7765
4.92562e-08,0.7277
4.92795e-08,0.6830
4.93028e-08,0.6381
4.93260e-08,0.6012
4.93493e-08,0.5773
4.93726e-08,0.5648
4.93958e-08,0.5581
4.94191e-08,0.5525
4.94424e-08,0.5462
4.94656e-08,0.5404
4.94889e-08,0.5356
4.95122e-08,0.5303
4.95354e-08,0.5238
4.95587e-08,0.5162
4.95820e-08,0.5091
4.96052e-08,0.5039
4.96285e-08,0.4999
4.96518e-08,0.4962
4.96750e-08,0.4944
4.96983e-08,0.4981
4.97216e-08,0.5098
4.97448e-08,0.5355
4.97681e-08,0.5912
