.HEADER
..NAMES
Time,V U2.R8
.DATA
2.45002e-08,0.1316
2.45234e-08,0.1379
2.45467e-08,0.1309
2.45700e-08,0.1135
2.45932e-08,0.0918
2.46165e-08,0.0725
2.46398e-08,0.0573
2.46630e-08,0.0428
2.46863e-08,0.0283
2.47096e-08,0.0183
2.47328e-08,0.0165
2.47561e-08,0.0216
2.47794e-08,0.0292
2.48026e-08,0.0353
2.48259e-08,0.0387
2.48492e-08,0.0387
2.48724e-08,0.0333
2.48957e-08,0.0217
2.49190e-08,0.0065
2.49422e-08,-0.0089
2.49655e-08,-0.0233
2.49888e-08,-0.0367
2.50120e-08,-0.0482
2.50353e-08,-0.0567
2.50586e-08,-0.0597
2.50818e-08,-0.0550
2.51051e-08,-0.0431
2.51284e-08,-0.0279
2.51516e-08,-0.0140
2.51749e-08,-0.0032
2.51982e-08,0.0052
2.52214e-08,0.0115
2.52447e-08,0.0146
2.52680e-08,0.0140
2.52912e-08,0.0107
2.53145e-08,0.0057
2.53378e-08,-0.0002
2.53610e-08,-0.0042
2.53843e-08,0.0056
2.54076e-08,0.0547
2.54308e-08,0.1570
2.54541e-08,0.2788
2.54774e-08,0.3929
2.55006e-08,0.5145
2.55239e-08,0.6563
2.55472e-08,0.8023
2.55704e-08,0.9340
2.55937e-08,1.0514
2.56170e-08,1.1479
2.56402e-08,1.2128
2.56635e-08,1.2500
2.56868e-08,1.2670
2.57100e-08,1.2725
2.57333e-08,1.2741
2.57566e-08,1.2789
2.57798e-08,1.2908
2.58031e-08,1.3031
2.58264e-08,1.3082
2.58496e-08,1.3106
2.58729e-08,1.3194
2.58962e-08,1.3371
2.59194e-08,1.3533
2.59427e-08,1.3528
2.59660e-08,1.3313
2.59892e-08,1.2981
2.60125e-08,1.2609
2.60358e-08,1.2192
2.60590e-08,1.1760
2.60823e-08,1.1384
2.61056e-08,1.1078
2.61288e-08,1.0827
2.61521e-08,1.0651
2.61754e-08,1.0554
2.61986e-08,1.0427
2.62219e-08,1.0122
2.62452e-08,0.9413
2.62684e-08,0.8477
2.62917e-08,0.7552
2.63150e-08,0.6483
2.63382e-08,0.5127
2.63615e-08,0.3653
2.63848e-08,0.2318
2.64080e-08,0.1108
2.64313e-08,0.0016
2.64546e-08,-0.0810
2.64778e-08,-0.1346
2.65011e-08,-0.1616
2.65244e-08,-0.1693
2.65476e-08,-0.1650
2.65709e-08,-0.1543
2.65942e-08,-0.1455
2.66174e-08,-0.1397
2.66407e-08,-0.1319
2.66640e-08,-0.1256
2.66872e-08,-0.1284
2.67105e-08,-0.1416
2.67338e-08,-0.1577
2.67570e-08,-0.1652
2.67803e-08,-0.1589
2.68036e-08,-0.1433
2.68269e-08,-0.1216
2.68501e-08,-0.0895
2.68734e-08,-0.0466
2.68967e-08,-0.0020
2.69199e-08,0.0390
2.69432e-08,0.0766
2.69665e-08,0.1086
2.69897e-08,0.1302
2.70130e-08,0.1393
2.70363e-08,0.1389
2.70595e-08,0.1424
2.70828e-08,0.1755
2.71061e-08,0.2499
2.71293e-08,0.3381
2.71526e-08,0.4273
2.71759e-08,0.5337
2.71991e-08,0.6622
2.72224e-08,0.7966
2.72457e-08,0.9245
2.72689e-08,1.0451
2.72922e-08,1.1459
2.73155e-08,1.2165
2.73387e-08,1.2609
2.73620e-08,1.2819
2.73853e-08,1.2845
2.74085e-08,1.2768
2.74318e-08,1.2686
2.74551e-08,1.2652
2.74783e-08,1.2613
2.75016e-08,1.2542
2.75249e-08,1.2511
2.75481e-08,1.2596
2.75714e-08,1.2804
2.75947e-08,1.3035
2.76179e-08,1.3155
2.76412e-08,1.3120
2.76645e-08,1.2977
2.76877e-08,1.2756
2.77110e-08,1.2442
2.77343e-08,1.2070
2.77575e-08,1.1703
2.77808e-08,1.1359
2.78041e-08,1.1046
2.78273e-08,1.0797
2.78506e-08,1.0584
2.78739e-08,1.0286
2.78971e-08,0.9740
2.79204e-08,0.8851
2.79437e-08,0.7936
2.79669e-08,0.7065
2.79902e-08,0.5988
2.80135e-08,0.4648
2.80367e-08,0.3275
2.80600e-08,0.2044
2.80833e-08,0.0891
2.81065e-08,-0.0119
2.81298e-08,-0.0874
2.81531e-08,-0.1386
2.81763e-08,-0.1673
2.81996e-08,-0.1804
2.82229e-08,-0.1826
2.82461e-08,-0.1784
2.82694e-08,-0.1732
2.82927e-08,-0.1639
2.83159e-08,-0.1496
2.83392e-08,-0.1389
2.83625e-08,-0.1390
2.83857e-08,-0.1480
2.84090e-08,-0.1557
2.84323e-08,-0.1520
2.84555e-08,-0.1375
2.84788e-08,-0.1194
2.85021e-08,-0.0979
2.85253e-08,-0.0673
2.85486e-08,-0.0296
2.85719e-08,0.0077
2.85951e-08,0.0430
2.86184e-08,0.0769
2.86417e-08,0.1057
2.86649e-08,0.1248
2.86882e-08,0.1318
2.87115e-08,0.1264
2.87347e-08,0.1109
2.87580e-08,0.0912
2.87813e-08,0.0736
2.88045e-08,0.0600
2.88278e-08,0.0472
2.88511e-08,0.0336
2.88743e-08,0.0234
2.88976e-08,0.0204
2.89209e-08,0.0235
2.89441e-08,0.0290
2.89674e-08,0.0334
2.89907e-08,0.0355
2.90139e-08,0.0347
2.90372e-08,0.0291
2.90605e-08,0.0179
2.90838e-08,0.0035
2.91070e-08,-0.0105
2.91303e-08,-0.0232
2.91536e-08,-0.0348
2.91768e-08,-0.0449
2.92001e-08,-0.0526
2.92234e-08,-0.0557
2.92466e-08,-0.0519
2.92699e-08,-0.0414
2.92932e-08,-0.0275
2.93164e-08,-0.0147
2.93397e-08,-0.0048
2.93630e-08,0.0029
2.93862e-08,0.0087
2.94095e-08,0.0117
2.94328e-08,0.0115
2.94560e-08,0.0091
2.94793e-08,0.0053
2.95026e-08,0.0005
2.95258e-08,-0.0026
2.95491e-08,0.0075
2.95724e-08,0.0544
2.95956e-08,0.1532
2.96189e-08,0.2741
2.96422e-08,0.3876
2.96654e-08,0.5075
2.96887e-08,0.6474
2.97120e-08,0.7926
2.97352e-08,0.9243
2.97585e-08,1.0418
2.97818e-08,1.1401
2.98050e-08,1.2075
2.98283e-08,1.2471
2.98516e-08,1.2663
2.98748e-08,1.2732
2.98981e-08,1.2757
2.99214e-08,1.2805
2.99446e-08,1.2919
2.99679e-08,1.3041
2.99912e-08,1.3092
3.00144e-08,1.3111
3.00377e-08,1.3189
3.00610e-08,1.3354
3.00842e-08,1.3512
3.01075e-08,1.3514
3.01308e-08,1.3311
3.01540e-08,1.2988
3.01773e-08,1.2624
3.02006e-08,1.2217
3.02238e-08,1.1790
3.02471e-08,1.1414
3.02704e-08,1.1109
3.02936e-08,1.0857
3.03169e-08,1.0676
3.03402e-08,1.0599
3.03634e-08,1.0642
3.03867e-08,1.0809
3.04100e-08,1.1076
3.04332e-08,1.1369
3.04565e-08,1.1588
3.04798e-08,1.1690
3.05030e-08,1.1722
3.05263e-08,1.1751
3.05496e-08,1.1781
3.05728e-08,1.1778
3.05961e-08,1.1729
3.06194e-08,1.1661
3.06426e-08,1.1617
3.06659e-08,1.1626
3.06892e-08,1.1693
3.07124e-08,1.1823
3.07357e-08,1.2011
3.07590e-08,1.2218
3.07822e-08,1.2390
3.08055e-08,1.2504
3.08288e-08,1.2563
3.08520e-08,1.2583
3.08753e-08,1.2580
3.08986e-08,1.2548
3.09218e-08,1.2462
3.09451e-08,1.2310
3.09684e-08,1.2123
3.09916e-08,1.1963
3.10149e-08,1.1869
3.10382e-08,1.1841
3.10614e-08,1.1854
3.10847e-08,1.1894
3.11080e-08,1.1948
3.11312e-08,1.2003
3.11545e-08,1.2051
3.11778e-08,1.2090
3.12010e-08,1.2121
3.12243e-08,1.2137
3.12476e-08,1.2120
3.12708e-08,1.2057
3.12941e-08,1.1960
3.13174e-08,1.1858
3.13406e-08,1.1785
3.13639e-08,1.1757
3.13872e-08,1.1765
3.14105e-08,1.1790
3.14337e-08,1.1820
3.14570e-08,1.1863
3.14803e-08,1.1928
3.15035e-08,1.2011
3.15268e-08,1.2095
3.15501e-08,1.2160
3.15733e-08,1.2195
3.15966e-08,1.2193
3.16199e-08,1.2154
3.16431e-08,1.2095
3.16664e-08,1.2035
3.16897e-08,1.1993
3.17129e-08,1.1968
3.17362e-08,1.1954
3.17595e-08,1.1943
3.17827e-08,1.1940
3.18060e-08,1.1954
3.18293e-08,1.1993
3.18525e-08,1.2049
3.18758e-08,1.2102
3.18991e-08,1.2135
3.19223e-08,1.2141
3.19456e-08,1.2126
3.19689e-08,1.2100
3.19921e-08,1.2068
3.20154e-08,1.2035
3.20387e-08,1.2002
3.20619e-08,1.1969
3.20852e-08,1.1938
3.21085e-08,1.1912
3.21317e-08,1.1903
3.21550e-08,1.1917
3.21783e-08,1.1953
3.22015e-08,1.1999
3.22248e-08,1.2039
3.22481e-08,1.2063
3.22713e-08,1.2070
3.22946e-08,1.2070
3.23179e-08,1.2066
3.23411e-08,1.2058
3.23644e-08,1.2043
3.23877e-08,1.2019
3.24109e-08,1.1991
3.24342e-08,1.1965
3.24575e-08,1.1949
3.24807e-08,1.1948
3.25040e-08,1.1961
3.25273e-08,1.1985
3.25505e-08,1.2010
3.25738e-08,1.2030
3.25971e-08,1.2044
3.26203e-08,1.2054
3.26436e-08,1.2064
3.26669e-08,1.2071
3.26901e-08,1.2070
3.27134e-08,1.2056
3.27367e-08,1.2032
3.27599e-08,1.2005
3.27832e-08,1.1982
3.28065e-08,1.1971
3.28297e-08,1.1971
3.28530e-08,1.1978
3.28763e-08,1.1988
3.28995e-08,1.1999
3.29228e-08,1.2010
3.29461e-08,1.2022
3.29693e-08,1.2034
3.29926e-08,1.2046
3.30159e-08,1.2053
3.30391e-08,1.2051
3.30624e-08,1.2039
3.30857e-08,1.2023
3.31089e-08,1.2006
3.31322e-08,1.1995
3.31555e-08,1.1990
3.31787e-08,1.1988
3.32020e-08,1.1987
3.32253e-08,1.1988
3.32485e-08,1.1992
3.32718e-08,1.2001
3.32951e-08,1.2014
3.33183e-08,1.2029
3.33416e-08,1.2040
3.33649e-08,1.2045
3.33881e-08,1.2042
3.34114e-08,1.2034
3.34347e-08,1.2024
3.34579e-08,1.2015
3.34812e-08,1.2008
3.35045e-08,1.2003
3.35277e-08,1.1999
3.35510e-08,1.1995
3.35743e-08,1.1994
3.35975e-08,1.1997
3.36208e-08,1.2004
3.36441e-08,1.2015
3.36673e-08,1.2024
3.36906e-08,1.2030
3.37139e-08,1.2032
3.37372e-08,1.2031
3.37604e-08,1.2028
3.37837e-08,1.2025
3.38070e-08,1.2021
3.38302e-08,1.2016
3.38535e-08,1.2010
3.38768e-08,1.2003
3.39000e-08,1.1998
3.39233e-08,1.1996
3.39466e-08,1.1999
3.39698e-08,1.2006
3.39931e-08,1.2013
3.40164e-08,1.2019
3.40396e-08,1.2023
3.40629e-08,1.2024
3.40862e-08,1.2025
3.41094e-08,1.2025
3.41327e-08,1.2024
3.41560e-08,1.2022
3.41792e-08,1.2017
3.42025e-08,1.2011
3.42258e-08,1.2006
3.42490e-08,1.2003
3.42723e-08,1.2003
3.42956e-08,1.2006
3.43188e-08,1.2009
3.43421e-08,1.2012
3.43654e-08,1.2014
3.43886e-08,1.2017
3.44119e-08,1.2019
3.44352e-08,1.2022
3.44584e-08,1.2024
3.44817e-08,1.2024
3.45050e-08,1.2022
3.45282e-08,1.2017
3.45515e-08,1.2013
3.45748e-08,1.2009
3.45980e-08,1.2007
3.46213e-08,1.2007
3.46446e-08,1.2008
3.46678e-08,1.2010
3.46911e-08,1.2011
3.47144e-08,1.2013
3.47376e-08,1.2015
3.47609e-08,1.2018
3.47842e-08,1.2020
3.48074e-08,1.2021
3.48307e-08,1.2021
3.48540e-08,1.2019
3.48772e-08,1.2016
3.49005e-08,1.2014
3.49238e-08,1.2012
3.49470e-08,1.2012
3.49703e-08,1.2011
3.49936e-08,1.2010
3.50168e-08,1.2010
3.50401e-08,1.2010
3.50634e-08,1.2011
3.50866e-08,1.2014
3.51099e-08,1.2017
3.51332e-08,1.2019
3.51564e-08,1.2020
3.51797e-08,1.2019
3.52030e-08,1.2018
3.52262e-08,1.2016
3.52495e-08,1.2015
3.52728e-08,1.2014
3.52960e-08,1.2013
3.53193e-08,1.2011
3.53426e-08,1.1968
3.53658e-08,1.1748
3.53891e-08,1.1186
3.54124e-08,1.0129
3.54356e-08,0.8887
3.54589e-08,0.7729
3.54822e-08,0.6522
3.55054e-08,0.5102
3.55287e-08,0.3601
3.55520e-08,0.2252
3.55752e-08,0.1064
3.55985e-08,0.0063
3.56218e-08,-0.0646
3.56450e-08,-0.1096
3.56683e-08,-0.1342
3.56916e-08,-0.1465
3.57148e-08,-0.1541
3.57381e-08,-0.1620
3.57614e-08,-0.1735
3.57846e-08,-0.1831
3.58079e-08,-0.1848
3.58312e-08,-0.1838
3.58544e-08,-0.1889
3.58777e-08,-0.2016
3.59010e-08,-0.2124
3.59242e-08,-0.2075
3.59475e-08,-0.1825
3.59708e-08,-0.1464
3.59940e-08,-0.1076
3.60173e-08,-0.0651
3.60406e-08,-0.0195
3.60638e-08,0.0228
3.60871e-08,0.0588
3.61104e-08,0.0901
3.61337e-08,0.1150
3.61569e-08,0.1298
3.61802e-08,0.1321
3.62035e-08,0.1217
3.62267e-08,0.1014
3.62500e-08,0.0786
3.62733e-08,0.0618
3.62965e-08,0.0544
3.63198e-08,0.0517
3.63431e-08,0.0477
3.63663e-08,0.0432
3.63896e-08,0.0422
3.64129e-08,0.0461
3.64361e-08,0.0519
3.64594e-08,0.0551
3.64827e-08,0.0529
3.65059e-08,0.0450
3.65292e-08,0.0314
3.65525e-08,0.0125
3.65757e-08,-0.0083
3.65990e-08,-0.0263
3.66223e-08,-0.0390
3.66455e-08,-0.0474
3.66688e-08,-0.0528
3.66921e-08,-0.0562
3.67153e-08,-0.0563
3.67386e-08,-0.0502
3.67619e-08,-0.0372
3.67851e-08,-0.0205
3.68084e-08,-0.0061
3.68317e-08,0.0024
3.68549e-08,0.0057
3.68782e-08,0.0060
3.69015e-08,0.0043
3.69247e-08,0.0013
3.69480e-08,-0.0024
3.69713e-08,-0.0059
3.69945e-08,-0.0091
3.70178e-08,-0.0106
3.70411e-08,-0.0016
3.70643e-08,0.0386
3.70876e-08,0.1319
3.71109e-08,0.2555
3.71341e-08,0.3717
3.71574e-08,0.4892
3.71807e-08,0.6239
3.72039e-08,0.7658
3.72272e-08,0.8961
3.72505e-08,1.0133
3.72737e-08,1.1152
3.72970e-08,1.1876
3.73203e-08,1.2319
3.73435e-08,1.2551
3.73668e-08,1.2648
3.73901e-08,1.2703
3.74133e-08,1.2772
3.74366e-08,1.2911
3.74599e-08,1.3071
3.74831e-08,1.3153
3.75064e-08,1.3173
3.75297e-08,1.3222
3.75529e-08,1.3350
3.75762e-08,1.3499
3.75995e-08,1.3522
3.76227e-08,1.3338
3.76460e-08,1.3017
3.76693e-08,1.2648
3.76925e-08,1.2243
3.77158e-08,1.1819
3.77391e-08,1.1450
3.77623e-08,1.1160
3.77856e-08,1.0921
3.78089e-08,1.0741
3.78321e-08,1.0637
3.78554e-08,1.0526
3.78787e-08,1.0269
3.79019e-08,0.9655
3.79252e-08,0.8724
3.79485e-08,0.7751
3.79717e-08,0.6712
3.79950e-08,0.5418
3.80183e-08,0.3942
3.80415e-08,0.2547
3.80648e-08,0.1313
3.80881e-08,0.0205
3.81113e-08,-0.0676
3.81346e-08,-0.1259
3.81579e-08,-0.1570
3.81811e-08,-0.1674
3.82044e-08,-0.1645
3.82277e-08,-0.1546
3.82509e-08,-0.1450
3.82742e-08,-0.1398
3.82975e-08,-0.1345
3.83207e-08,-0.1286
3.83440e-08,-0.1298
3.83673e-08,-0.1412
3.83905e-08,-0.1577
3.84138e-08,-0.1680
3.84371e-08,-0.1642
3.84603e-08,-0.1488
3.84836e-08,-0.1268
3.85069e-08,-0.0963
3.85302e-08,-0.0550
3.85534e-08,-0.0094
3.85767e-08,0.0331
3.86000e-08,0.0713
3.86232e-08,0.1042
3.86465e-08,0.1276
3.86698e-08,0.1385
3.86930e-08,0.1386
3.87163e-08,0.1385
3.87396e-08,0.1607
3.87628e-08,0.2272
3.87861e-08,0.3129
3.88094e-08,0.4004
3.88326e-08,0.5034
3.88559e-08,0.6289
3.88792e-08,0.7634
3.89024e-08,0.8925
3.89257e-08,1.0168
3.89490e-08,1.1242
3.89722e-08,1.2012
3.89955e-08,1.2518
3.90188e-08,1.2774
3.90420e-08,1.2836
3.90653e-08,1.2774
3.90886e-08,1.2680
3.91118e-08,1.2637
3.91351e-08,1.2605
3.91584e-08,1.2541
3.91816e-08,1.2502
3.92049e-08,1.2563
3.92282e-08,1.2751
3.92514e-08,1.2993
3.92747e-08,1.3149
3.92980e-08,1.3152
3.93212e-08,1.3036
3.93445e-08,1.2834
3.93678e-08,1.2533
3.93910e-08,1.2162
3.94143e-08,1.1790
3.94376e-08,1.1436
3.94608e-08,1.1107
3.94841e-08,1.0841
3.95074e-08,1.0675
3.95306e-08,1.0627
3.95539e-08,1.0718
3.95772e-08,1.0943
3.96004e-08,1.1240
3.96237e-08,1.1512
3.96470e-08,1.1702
3.96702e-08,1.1832
3.96935e-08,1.1937
3.97168e-08,1.2007
3.97400e-08,1.2020
3.97633e-08,1.1963
3.97866e-08,1.1858
3.98098e-08,1.1747
3.98331e-08,1.1666
3.98564e-08,1.1635
3.98796e-08,1.1676
3.99029e-08,1.1797
3.99262e-08,1.1970
3.99494e-08,1.2150
3.99727e-08,1.2309
3.99960e-08,1.2431
4.00192e-08,1.2516
4.00425e-08,1.2572
4.00658e-08,1.2590
4.00890e-08,1.2544
4.01123e-08,1.2419
4.01356e-08,1.2241
4.01588e-08,1.2062
4.01821e-08,1.1923
4.02054e-08,1.1834
4.02286e-08,1.1792
4.02519e-08,1.1791
4.02752e-08,1.1823
4.02984e-08,1.1878
4.03217e-08,1.1946
4.03450e-08,1.2020
4.03682e-08,1.2094
4.03915e-08,1.2156
4.04148e-08,1.2184
4.04380e-08,1.2160
4.04613e-08,1.2087
4.04846e-08,1.1987
4.05078e-08,1.1892
4.05311e-08,1.1824
4.05544e-08,1.1786
4.05776e-08,1.1770
4.06009e-08,1.1770
4.06242e-08,1.1793
4.06474e-08,1.1847
4.06707e-08,1.1928
4.06940e-08,1.2021
4.07173e-08,1.2108
4.07405e-08,1.2173
4.07638e-08,1.2205
4.07871e-08,1.2197
4.08103e-08,1.2159
4.08336e-08,1.2107
4.08569e-08,1.2055
4.08801e-08,1.2009
4.09034e-08,1.1969
4.09267e-08,1.1933
4.09499e-08,1.1906
4.09732e-08,1.1900
4.09965e-08,1.1925
4.10197e-08,1.1975
4.10430e-08,1.2035
4.10663e-08,1.2088
4.10895e-08,1.2121
4.11128e-08,1.2134
4.11361e-08,1.2130
4.11593e-08,1.2112
4.11826e-08,1.2083
4.12059e-08,1.2047
4.12291e-08,1.2006
4.12524e-08,1.1963
4.12757e-08,1.1923
4.12989e-08,1.1897
4.13222e-08,1.1893
4.13455e-08,1.1914
4.13687e-08,1.1951
4.13920e-08,1.1992
4.14153e-08,1.2027
4.14385e-08,1.2051
4.14618e-08,1.2067
4.14851e-08,1.2078
4.15083e-08,1.2082
4.15316e-08,1.2075
4.15549e-08,1.2054
4.15781e-08,1.2023
4.16014e-08,1.1989
4.16247e-08,1.1960
4.16479e-08,1.1943
4.16712e-08,1.1941
4.16945e-08,1.1954
4.17177e-08,1.1974
4.17410e-08,1.1996
4.17643e-08,1.2017
4.17875e-08,1.2036
4.18108e-08,1.2055
4.18341e-08,1.2071
4.18573e-08,1.2078
4.18806e-08,1.2072
4.19039e-08,1.2054
4.19271e-08,1.2028
4.19504e-08,1.2003
4.19737e-08,1.1983
4.19969e-08,1.1959
4.20202e-08,1.1826
4.20435e-08,1.1439
4.20667e-08,1.0595
4.20900e-08,0.9384
4.21133e-08,0.8183
4.21365e-08,0.7044
4.21598e-08,0.5740
4.21831e-08,0.4255
4.22063e-08,0.2828
4.22296e-08,0.1573
4.22529e-08,0.0471
4.22761e-08,-0.0383
4.22994e-08,-0.0948
4.23227e-08,-0.1280
4.23459e-08,-0.1450
4.23692e-08,-0.1543
4.23925e-08,-0.1619
4.24157e-08,-0.1717
4.24390e-08,-0.1826
4.24623e-08,-0.1868
4.24855e-08,-0.1843
4.25088e-08,-0.1844
4.25321e-08,-0.1933
4.25553e-08,-0.2063
4.25786e-08,-0.2099
4.26019e-08,-0.1936
4.26251e-08,-0.1613
4.26484e-08,-0.1235
4.26717e-08,-0.0837
4.26949e-08,-0.0397
4.27182e-08,0.0041
4.27415e-08,0.0421
4.27647e-08,0.0751
4.27880e-08,0.1035
4.28113e-08,0.1238
4.28345e-08,0.1327
4.28578e-08,0.1314
4.28811e-08,0.1303
4.29043e-08,0.1543
4.29276e-08,0.2268
4.29509e-08,0.3205
4.29742e-08,0.4158
4.29974e-08,0.5245
4.30207e-08,0.6516
4.30440e-08,0.7832
4.30672e-08,0.9065
4.30905e-08,1.0256
4.31138e-08,1.1281
4.31370e-08,1.1993
4.31603e-08,1.2429
4.31836e-08,1.2617
4.32068e-08,1.2629
4.32301e-08,1.2546
4.32534e-08,1.2468
4.32766e-08,1.2478
4.32999e-08,1.2517
4.33232e-08,1.2519
4.33464e-08,1.2526
4.33697e-08,1.2609
4.33930e-08,1.2805
4.34162e-08,1.3047
4.34395e-08,1.3198
4.34628e-08,1.3185
4.34860e-08,1.3039
4.35093e-08,1.2794
4.35326e-08,1.2448
4.35558e-08,1.2050
4.35791e-08,1.1680
4.36024e-08,1.1352
4.36256e-08,1.1059
4.36489e-08,1.0830
4.36722e-08,1.0656
4.36954e-08,1.0419
4.37187e-08,0.9990
4.37420e-08,0.9201
4.37652e-08,0.8267
4.37885e-08,0.7372
4.38118e-08,0.6350
4.38350e-08,0.5040
4.38583e-08,0.3594
4.38816e-08,0.2269
4.39048e-08,0.1070
4.39281e-08,0.0006
4.39514e-08,-0.0809
4.39746e-08,-0.1364
4.39979e-08,-0.1681
4.40212e-08,-0.1823
4.40444e-08,-0.1841
4.40677e-08,-0.1778
4.40910e-08,-0.1700
4.41142e-08,-0.1610
4.41375e-08,-0.1481
4.41608e-08,-0.1368
4.41840e-08,-0.1359
4.42073e-08,-0.1458
4.42306e-08,-0.1574
4.42538e-08,-0.1592
4.42771e-08,-0.1478
4.43004e-08,-0.1298
4.43236e-08,-0.1089
4.43469e-08,-0.0803
4.43702e-08,-0.0424
4.43934e-08,-0.0018
4.44167e-08,0.0369
4.44400e-08,0.0736
4.44632e-08,0.1051
4.44865e-08,0.1269
4.45098e-08,0.1360
4.45330e-08,0.1320
4.45563e-08,0.1170
4.45796e-08,0.0960
4.46028e-08,0.0757
4.46261e-08,0.0600
4.46494e-08,0.0467
4.46726e-08,0.0331
4.46959e-08,0.0219
4.47192e-08,0.0178
4.47424e-08,0.0212
4.47657e-08,0.0284
4.47890e-08,0.0348
4.48122e-08,0.0381
4.48355e-08,0.0382
4.48588e-08,0.0336
4.48820e-08,0.0233
4.49053e-08,0.0087
4.49286e-08,-0.0068
4.49518e-08,-0.0212
4.49751e-08,-0.0344
4.49984e-08,-0.0458
4.50216e-08,-0.0546
4.50449e-08,-0.0588
4.50682e-08,-0.0561
4.50914e-08,-0.0459
4.51147e-08,-0.0312
4.51380e-08,-0.0167
4.51612e-08,-0.0054
4.51845e-08,0.0030
4.52078e-08,0.0094
4.52310e-08,0.0130
4.52543e-08,0.0133
4.52776e-08,0.0106
4.53008e-08,0.0060
4.53241e-08,0.0004
4.53474e-08,-0.0054
4.53707e-08,-0.0103
4.53939e-08,-0.0123
4.54172e-08,-0.0100
4.54405e-08,-0.0041
4.54637e-08,0.0034
4.54870e-08,0.0106
4.55103e-08,0.0163
4.55335e-08,0.0208
4.55568e-08,0.0246
4.55801e-08,0.0268
4.56033e-08,0.0263
4.56266e-08,0.0220
4.56499e-08,0.0148
4.56731e-08,0.0066
4.56964e-08,-0.0010
4.57197e-08,-0.0069
4.57429e-08,-0.0106
4.57662e-08,-0.0115
4.57895e-08,-0.0101
4.58127e-08,-0.0073
4.58360e-08,-0.0042
4.58593e-08,-0.0008
4.58825e-08,0.0029
4.59058e-08,0.0067
4.59291e-08,0.0095
4.59523e-08,0.0102
4.59756e-08,0.0083
4.59989e-08,0.0044
4.60221e-08,0.0000
4.60454e-08,-0.0037
4.60687e-08,-0.0065
4.60919e-08,-0.0084
4.61152e-08,-0.0094
4.61385e-08,-0.0092
4.61617e-08,-0.0076
4.61850e-08,-0.0047
4.62083e-08,-0.0010
4.62315e-08,0.0032
4.62548e-08,0.0073
4.62781e-08,0.0101
4.63013e-08,0.0109
4.63246e-08,0.0098
4.63479e-08,0.0076
4.63711e-08,0.0050
4.63944e-08,0.0027
4.64177e-08,0.0007
4.64409e-08,-0.0013
4.64642e-08,-0.0030
4.64875e-08,-0.0040
4.65107e-08,-0.0037
4.65340e-08,-0.0022
4.65573e-08,0.0002
4.65805e-08,0.0028
4.66038e-08,0.0050
4.66271e-08,0.0065
4.66503e-08,0.0072
4.66736e-08,0.0069
4.66969e-08,0.0060
4.67201e-08,0.0047
4.67434e-08,0.0031
4.67667e-08,0.0012
4.67899e-08,-0.0010
4.68132e-08,-0.0029
4.68365e-08,-0.0040
4.68597e-08,-0.0038
4.68830e-08,-0.0025
4.69063e-08,-0.0007
4.69295e-08,0.0010
4.69528e-08,0.0025
4.69761e-08,0.0036
4.69993e-08,0.0045
4.70226e-08,0.0080
4.70459e-08,0.0250
4.70691e-08,0.0775
4.70924e-08,0.1789
4.71157e-08,0.2905
4.71389e-08,0.3944
4.71622e-08,0.5111
4.71855e-08,0.6495
4.72087e-08,0.7911
4.72320e-08,0.9185
4.72553e-08,1.0358
4.72785e-08,1.1342
4.73018e-08,1.2039
4.73251e-08,1.2497
4.73483e-08,1.2751
4.73716e-08,1.2883
4.73949e-08,1.2951
4.74181e-08,1.3013
4.74414e-08,1.3114
4.74647e-08,1.3183
4.74879e-08,1.3173
4.75112e-08,1.3152
4.75345e-08,1.3202
4.75577e-08,1.3335
4.75810e-08,1.3448
4.76043e-08,1.3405
4.76275e-08,1.3188
4.76508e-08,1.2896
4.76741e-08,1.2579
4.76973e-08,1.2210
4.77206e-08,1.1817
4.77439e-08,1.1471
4.77672e-08,1.1178
4.77904e-08,1.0924
4.78137e-08,1.0733
4.78370e-08,1.0601
4.78602e-08,1.0406
4.78835e-08,1.0005
4.79068e-08,0.9206
4.79300e-08,0.8223
4.79533e-08,0.7259
4.79766e-08,0.6174
4.79998e-08,0.4841
4.80231e-08,0.3414
4.80464e-08,0.2126
4.80696e-08,0.0960
4.80929e-08,-0.0074
4.81162e-08,-0.0845
4.81394e-08,-0.1335
4.81627e-08,-0.1575
4.81860e-08,-0.1650
4.82092e-08,-0.1626
4.82325e-08,-0.1551
4.82558e-08,-0.1498
4.82790e-08,-0.1460
4.83023e-08,-0.1390
4.83256e-08,-0.1327
4.83488e-08,-0.1349
4.83721e-08,-0.1466
4.83954e-08,-0.1600
4.84186e-08,-0.1638
4.84419e-08,-0.1535
4.84652e-08,-0.1344
4.84884e-08,-0.1099
4.85117e-08,-0.0765
4.85350e-08,-0.0350
4.85582e-08,0.0067
4.85815e-08,0.0446
4.86048e-08,0.0792
4.86280e-08,0.1083
4.86513e-08,0.1277
4.86746e-08,0.1344
4.86978e-08,0.1280
4.87211e-08,0.1105
4.87444e-08,0.0870
4.87676e-08,0.0649
4.87909e-08,0.0492
4.88142e-08,0.0383
4.88374e-08,0.0286
4.88607e-08,0.0216
4.88840e-08,0.0204
4.89072e-08,0.0250
4.89305e-08,0.0324
4.89538e-08,0.0388
4.89770e-08,0.0423
4.90003e-08,0.0420
4.90236e-08,0.0363
4.90468e-08,0.0238
4.90701e-08,0.0067
