.HEADER
..NAMES
Time,V U2.J7
4.4440e-09,-0.0378
4.4673e-09,-0.0396
4.4905e-09,-0.0375
4.5138e-09,-0.0313
4.5371e-09,-0.0222
4.5603e-09,-0.0130
4.5836e-09,-0.0059
4.6069e-09,-0.0018
4.6301e-09,-0.0000
4.6534e-09,0.0003
4.6767e-09,-0.0000
4.6999e-09,-0.0007
4.7232e-09,-0.0014
4.7465e-09,-0.0021
4.7697e-09,-0.0032
4.7930e-09,-0.0043
4.8163e-09,-0.0044
4.8395e-09,-0.0025
4.8628e-09,0.0015
4.8861e-09,0.0067
4.9093e-09,0.0116
4.9326e-09,0.0151
4.9559e-09,0.0169
4.9791e-09,0.0177
5.0024e-09,0.0180
5.0257e-09,0.0175
5.0489e-09,0.0158
5.0722e-09,0.0126
5.0955e-09,0.0083
5.1187e-09,0.0039
5.1420e-09,0.0001
5.1653e-09,-0.0022
5.1885e-09,-0.0026
5.2118e-09,-0.0016
5.2351e-09,0.0000
5.2583e-09,0.0015
5.2816e-09,0.0023
5.3049e-09,0.0028
5.3281e-09,0.0033
5.3514e-09,0.0040
5.3747e-09,0.0048
5.3979e-09,0.0048
5.4212e-09,0.0037
5.4445e-09,0.0015
5.4677e-09,-0.0008
5.4910e-09,-0.0026
5.5143e-09,-0.0035
5.5375e-09,-0.0037
5.5608e-09,-0.0032
5.5841e-09,-0.0023
5.6073e-09,-0.0012
5.6306e-09,0.0001
5.6539e-09,0.0017
5.6771e-09,0.0035
5.7004e-09,0.0052
5.7237e-09,0.0063
5.7469e-09,0.0065
5.7702e-09,0.0057
5.7935e-09,0.0043
5.8168e-09,0.0030
5.8400e-09,0.0023
5.8633e-09,0.0020
5.8866e-09,0.0019
5.9098e-09,0.0017
5.9331e-09,0.0014
5.9564e-09,0.0012
5.9796e-09,0.0014
6.0029e-09,0.0022
6.0262e-09,0.0033
6.0494e-09,0.0044
6.0727e-09,0.0051
6.0960e-09,0.0053
6.1192e-09,0.0050
6.1425e-09,0.0042
6.1658e-09,0.0034
6.1890e-09,0.0027
6.2123e-09,0.0022
6.2356e-09,0.0017
6.2588e-09,0.0011
6.2821e-09,0.0006
6.3054e-09,0.0005
6.3286e-09,0.0009
6.3519e-09,0.0016
6.3752e-09,0.0024
6.3984e-09,0.0049
6.4217e-09,0.0151
6.4450e-09,0.0466
6.4682e-09,0.1054
6.4915e-09,0.1819
6.5148e-09,0.2749
6.5380e-09,0.3760
6.5613e-09,0.4834
6.5846e-09,0.5994
6.6078e-09,0.7152
6.6311e-09,0.8292
6.6544e-09,0.9348
6.6776e-09,1.0237
6.7009e-09,1.0945
6.7242e-09,1.1479
6.7474e-09,1.1846
6.7707e-09,1.2092
6.7940e-09,1.2255
6.8172e-09,1.2337
6.8405e-09,1.2216
6.8638e-09,1.1770
6.8870e-09,1.1068
6.9103e-09,1.0150
6.9336e-09,0.9147
6.9568e-09,0.8094
6.9801e-09,0.6920
7.0034e-09,0.5687
7.0266e-09,0.4381
7.0499e-09,0.3065
7.0732e-09,0.1854
7.0964e-09,0.0821
7.1197e-09,-0.0028
7.1430e-09,-0.0686
7.1662e-09,-0.1185
7.1895e-09,-0.1571
7.2128e-09,-0.1895
7.2360e-09,-0.2169
7.2593e-09,-0.2354
7.2826e-09,-0.2416
7.3058e-09,-0.2377
7.3291e-09,-0.2312
7.3524e-09,-0.2255
7.3756e-09,-0.2205
7.3989e-09,-0.2130
7.4222e-09,-0.1974
7.4454e-09,-0.1727
7.4687e-09,-0.1407
7.4920e-09,-0.1065
7.5152e-09,-0.0731
7.5385e-09,-0.0407
7.5618e-09,-0.0092
7.5850e-09,0.0213
7.6083e-09,0.0503
7.6316e-09,0.0771
7.6548e-09,0.1025
7.6781e-09,0.1292
7.7014e-09,0.1674
7.7246e-09,0.2210
7.7479e-09,0.2871
7.7712e-09,0.3693
7.7944e-09,0.4601
7.8177e-09,0.5589
7.8410e-09,0.6637
7.8642e-09,0.7638
7.8875e-09,0.8612
7.9108e-09,0.9504
7.9340e-09,1.0266
7.9573e-09,1.0883
7.9806e-09,1.1339
8.0038e-09,1.1633
8.0271e-09,1.1806
8.0504e-09,1.1872
8.0736e-09,1.1845
8.0969e-09,1.1558
8.1202e-09,1.0997
8.1435e-09,1.0228
8.1667e-09,0.9268
8.1900e-09,0.8263
8.2133e-09,0.7184
8.2365e-09,0.6013
8.2598e-09,0.4827
8.2831e-09,0.3614
8.3063e-09,0.2448
8.3296e-09,0.1397
8.3529e-09,0.0494
8.3761e-09,-0.0248
8.3994e-09,-0.0817
8.4227e-09,-0.1247
8.4459e-09,-0.1578
8.4692e-09,-0.1854
8.4925e-09,-0.2011
8.5157e-09,-0.1798
8.5390e-09,-0.1146
8.5623e-09,-0.0196
8.5855e-09,0.0964
8.6088e-09,0.2169
8.6321e-09,0.3446
8.6553e-09,0.4878
8.6786e-09,0.6348
8.7019e-09,0.7885
8.7251e-09,0.9347
8.7484e-09,1.0590
8.7717e-09,1.1601
8.7949e-09,1.2382
8.8182e-09,1.2940
8.8415e-09,1.3336
8.8647e-09,1.3638
8.8880e-09,1.3864
8.9113e-09,1.3961
8.9345e-09,1.3651
8.9578e-09,1.2961
8.9811e-09,1.2006
9.0043e-09,1.0885
9.0276e-09,0.9748
9.0509e-09,0.8535
9.0741e-09,0.7196
9.0974e-09,0.5747
9.1207e-09,0.4213
9.1439e-09,0.2743
9.1672e-09,0.1469
9.1905e-09,0.0410
9.2137e-09,-0.0440
9.2370e-09,-0.1092
9.2603e-09,-0.1608
9.2835e-09,-0.2036
9.3068e-09,-0.2412
9.3301e-09,-0.2700
9.3533e-09,-0.2828
9.3766e-09,-0.2792
9.3999e-09,-0.2683
9.4231e-09,-0.2591
9.4464e-09,-0.2535
9.4697e-09,-0.2486
9.4929e-09,-0.2359
9.5162e-09,-0.2106
9.5395e-09,-0.1741
9.5627e-09,-0.1332
9.5860e-09,-0.0944
9.6093e-09,-0.0585
9.6325e-09,-0.0241
9.6558e-09,0.0097
9.6791e-09,0.0427
9.7023e-09,0.0746
9.7256e-09,0.1043
9.7489e-09,0.1322
9.7721e-09,0.1626
9.7954e-09,0.2078
9.8187e-09,0.2632
9.8419e-09,0.3355
9.8652e-09,0.4226
9.8885e-09,0.5161
9.9117e-09,0.6175
9.9350e-09,0.7161
9.9583e-09,0.8101
9.9815e-09,0.9009
1.00048e-08,0.9825
1.00281e-08,1.0520
1.00513e-08,1.1065
1.00746e-08,1.1434
1.00979e-08,1.1650
1.01211e-08,1.1756
1.01444e-08,1.1761
1.01677e-08,1.1627
1.01909e-08,1.1199
1.02142e-08,1.0548
1.02375e-08,0.9696
1.02607e-08,0.8709
1.02840e-08,0.7670
1.03073e-08,0.6522
1.03305e-08,0.5353
1.03538e-08,0.4169
1.03771e-08,0.2990
1.04003e-08,0.1892
1.04236e-08,0.0926
1.04469e-08,0.0100
1.04702e-08,-0.0555
1.04934e-08,-0.1040
1.05167e-08,-0.1402
1.05400e-08,-0.1692
1.05632e-08,-0.1945
1.05865e-08,-0.2142
1.06098e-08,-0.2248
1.06330e-08,-0.2260
1.06563e-08,-0.2225
1.06796e-08,-0.2171
1.07028e-08,-0.2100
1.07261e-08,-0.2003
1.07494e-08,-0.1846
1.07726e-08,-0.1627
1.07959e-08,-0.1346
1.08192e-08,-0.1029
1.08424e-08,-0.0702
1.08657e-08,-0.0374
1.08890e-08,-0.0064
1.09122e-08,0.0216
1.09355e-08,0.0463
1.09588e-08,0.0684
1.09820e-08,0.0872
1.10053e-08,0.1004
1.10286e-08,0.1054
1.10518e-08,0.1031
1.10751e-08,0.0970
1.10984e-08,0.0904
1.11216e-08,0.0853
1.11449e-08,0.0811
1.11682e-08,0.0764
1.11914e-08,0.0702
1.12147e-08,0.0630
1.12380e-08,0.0559
1.12612e-08,0.0496
1.12845e-08,0.0438
1.13078e-08,0.0379
1.13310e-08,0.0315
1.13543e-08,0.0238
1.13776e-08,0.0142
1.14008e-08,0.0029
1.14241e-08,-0.0082
1.14474e-08,-0.0173
1.14706e-08,-0.0237
1.14939e-08,-0.0283
1.15172e-08,-0.0321
1.15404e-08,-0.0351
1.15637e-08,-0.0364
1.15870e-08,-0.0350
1.16102e-08,-0.0306
1.16335e-08,-0.0245
1.16568e-08,-0.0185
1.16800e-08,-0.0139
1.17033e-08,-0.0108
1.17266e-08,-0.0088
1.17498e-08,-0.0073
1.17731e-08,-0.0059
1.17964e-08,-0.0041
1.18196e-08,-0.0019
1.18429e-08,-0.0000
1.18662e-08,0.0010
1.18894e-08,0.0014
1.19127e-08,0.0020
1.19360e-08,0.0039
1.19592e-08,0.0070
1.19825e-08,0.0107
1.20058e-08,0.0137
1.20290e-08,0.0153
1.20523e-08,0.0157
1.20756e-08,0.0156
1.20988e-08,0.0152
1.21221e-08,0.0145
1.21454e-08,0.0132
1.21686e-08,0.0110
1.21919e-08,0.0084
1.22152e-08,0.0055
1.22384e-08,0.0030
1.22617e-08,0.0014
1.22850e-08,0.0009
1.23082e-08,0.0013
1.23315e-08,0.0019
1.23548e-08,0.0021
1.23780e-08,0.0017
1.24013e-08,0.0011
1.24246e-08,0.0009
1.24478e-08,0.0012
1.24711e-08,0.0018
1.24944e-08,0.0019
1.25176e-08,0.0012
1.25409e-08,-0.0001
1.25642e-08,-0.0014
1.25874e-08,-0.0022
1.26107e-08,-0.0025
1.26340e-08,-0.0022
1.26572e-08,-0.0014
1.26805e-08,-0.0006
1.27038e-08,0.0002
1.27270e-08,0.0009
1.27503e-08,0.0017
1.27736e-08,0.0027
1.27968e-08,0.0038
1.28201e-08,0.0045
1.28434e-08,0.0047
1.28667e-08,0.0042
1.28899e-08,0.0034
1.29132e-08,0.0028
1.29365e-08,0.0027
1.29597e-08,0.0028
1.29830e-08,0.0030
1.30063e-08,0.0029
1.30295e-08,0.0026
1.30528e-08,0.0029
1.30761e-08,0.0086
1.30993e-08,0.0293
1.31226e-08,0.0789
1.31459e-08,0.1483
1.31691e-08,0.2357
1.31924e-08,0.3347
1.32157e-08,0.4374
1.32389e-08,0.5506
1.32622e-08,0.6669
1.32855e-08,0.7817
1.33087e-08,0.8927
1.33320e-08,0.9885
1.33553e-08,1.0662
1.33785e-08,1.1262
1.34018e-08,1.1690
1.34251e-08,1.1978
1.34483e-08,1.2183
1.34716e-08,1.2298
1.34949e-08,1.2307
1.35181e-08,1.1984
1.35414e-08,1.1382
1.35647e-08,1.0562
1.35879e-08,0.9576
1.36112e-08,0.8557
1.36345e-08,0.7437
1.36577e-08,0.6231
1.36810e-08,0.4952
1.37043e-08,0.3615
1.37275e-08,0.2344
1.37508e-08,0.1235
1.37741e-08,0.0307
1.37973e-08,-0.0430
1.38206e-08,-0.0985
1.38439e-08,-0.1415
1.38671e-08,-0.1764
1.38904e-08,-0.2062
1.39137e-08,-0.2291
1.39369e-08,-0.2403
1.39602e-08,-0.2395
1.39835e-08,-0.2331
1.40067e-08,-0.2272
1.40300e-08,-0.2223
1.40533e-08,-0.2170
1.40765e-08,-0.2054
1.40998e-08,-0.1845
1.41231e-08,-0.1551
1.41463e-08,-0.1212
1.41696e-08,-0.0876
1.41929e-08,-0.0550
1.42161e-08,-0.0232
1.42394e-08,0.0079
1.42627e-08,0.0378
1.42859e-08,0.0661
1.43092e-08,0.0907
1.43325e-08,0.1082
1.43557e-08,0.1153
1.43790e-08,0.1130
1.44023e-08,0.1059
1.44255e-08,0.0988
1.44488e-08,0.0940
1.44721e-08,0.0904
1.44953e-08,0.0855
1.45186e-08,0.0773
1.45419e-08,0.0669
1.45651e-08,0.0574
1.45884e-08,0.0507
1.46117e-08,0.0467
1.46349e-08,0.0430
1.46582e-08,0.0378
1.46815e-08,0.0301
1.47047e-08,0.0196
1.47280e-08,0.0073
1.47513e-08,-0.0047
1.47745e-08,-0.0143
1.47978e-08,-0.0212
1.48211e-08,-0.0268
1.48443e-08,-0.0324
1.48676e-08,-0.0378
1.48909e-08,-0.0414
1.49141e-08,-0.0412
1.49374e-08,-0.0364
1.49607e-08,-0.0288
1.49839e-08,-0.0212
1.50072e-08,-0.0159
1.50305e-08,-0.0130
1.50537e-08,-0.0112
1.50770e-08,-0.0091
1.51003e-08,-0.0064
1.51236e-08,-0.0033
1.51468e-08,0.0020
1.51701e-08,0.0151
1.51934e-08,0.0509
1.52166e-08,0.1123
1.52399e-08,0.1907
1.52632e-08,0.2884
1.52864e-08,0.3937
1.53097e-08,0.5065
1.53330e-08,0.6274
1.53562e-08,0.7443
1.53795e-08,0.8586
1.54028e-08,0.9614
1.54260e-08,1.0469
1.54493e-08,1.1144
1.54726e-08,1.1633
1.54958e-08,1.1941
1.55191e-08,1.2132
1.55424e-08,1.2264
1.55656e-08,1.2394
1.55889e-08,1.2530
1.56122e-08,1.2639
1.56354e-08,1.2716
1.56587e-08,1.2784
1.56820e-08,1.2862
1.57052e-08,1.2932
1.57285e-08,1.2970
1.57518e-08,1.2944
1.57750e-08,1.2832
1.57983e-08,1.2642
1.58216e-08,1.2391
1.58448e-08,1.2113
1.58681e-08,1.1825
1.58914e-08,1.1548
1.59146e-08,1.1307
1.59379e-08,1.1115
1.59612e-08,1.0942
1.59844e-08,1.0725
1.60077e-08,1.0357
1.60310e-08,0.9774
1.60542e-08,0.9063
1.60775e-08,0.8229
1.61008e-08,0.7303
1.61240e-08,0.6298
1.61473e-08,0.5154
1.61706e-08,0.3982
1.61938e-08,0.2825
1.62171e-08,0.1761
1.62404e-08,0.0860
1.62636e-08,0.0162
1.62869e-08,-0.0357
1.63102e-08,-0.0694
1.63334e-08,-0.0896
1.63567e-08,-0.1017
1.63800e-08,-0.1098
1.64032e-08,-0.1150
1.64265e-08,-0.1162
1.64498e-08,-0.1144
1.64730e-08,-0.1136
1.64963e-08,-0.1174
1.65196e-08,-0.1238
1.65428e-08,-0.1292
1.65661e-08,-0.1295
1.65894e-08,-0.1220
1.66126e-08,-0.1077
1.66359e-08,-0.0879
1.66592e-08,-0.0649
1.66824e-08,-0.0390
1.67057e-08,-0.0107
1.67290e-08,0.0182
1.67522e-08,0.0455
1.67755e-08,0.0694
1.67988e-08,0.0881
1.68220e-08,0.0989
1.68453e-08,0.1002
1.68686e-08,0.0929
1.68918e-08,0.0813
1.69151e-08,0.0695
1.69384e-08,0.0594
1.69616e-08,0.0511
1.69849e-08,0.0437
1.70082e-08,0.0370
1.70314e-08,0.0317
1.70547e-08,0.0293
1.70780e-08,0.0296
1.71012e-08,0.0314
1.71245e-08,0.0325
1.71478e-08,0.0316
1.71710e-08,0.0282
1.71943e-08,0.0219
1.72176e-08,0.0136
1.72408e-08,0.0092
1.72641e-08,0.0205
1.72874e-08,0.0634
1.73106e-08,0.1270
1.73339e-08,0.2108
1.73572e-08,0.3076
1.73804e-08,0.4115
1.74037e-08,0.5309
1.74270e-08,0.6562
1.74502e-08,0.7817
1.74735e-08,0.9021
1.74968e-08,1.0044
1.75201e-08,1.0853
1.75433e-08,1.1464
1.75666e-08,1.1883
1.75899e-08,1.2150
1.76131e-08,1.2326
1.76364e-08,1.2466
1.76597e-08,1.2601
1.76829e-08,1.2705
1.77062e-08,1.2763
1.77295e-08,1.2806
1.77527e-08,1.2878
1.77760e-08,1.2983
1.77993e-08,1.3081
1.78225e-08,1.3127
1.78458e-08,1.3070
1.78691e-08,1.2910
1.78923e-08,1.2672
1.79156e-08,1.2396
1.79389e-08,1.2107
1.79621e-08,1.1807
1.79854e-08,1.1514
1.80087e-08,1.1249
1.80319e-08,1.1027
1.80552e-08,1.0787
1.80785e-08,1.0504
1.81017e-08,1.0000
1.81250e-08,0.9367
1.81483e-08,0.8613
1.81715e-08,0.7731
1.81948e-08,0.6778
1.82181e-08,0.5701
1.82413e-08,0.4546
1.82646e-08,0.3394
1.82879e-08,0.2295
1.83111e-08,0.1316
1.83344e-08,0.0513
1.83577e-08,-0.0121
1.83809e-08,-0.0570
1.84042e-08,-0.0847
1.84275e-08,-0.1005
1.84507e-08,-0.1094
1.84740e-08,-0.1151
1.84973e-08,-0.1175
1.85205e-08,-0.1164
1.85438e-08,-0.1139
1.85671e-08,-0.1141
1.85903e-08,-0.1182
1.86136e-08,-0.1228
1.86369e-08,-0.1250
1.86601e-08,-0.1212
1.86834e-08,-0.1113
1.87067e-08,-0.0957
1.87299e-08,-0.0756
1.87532e-08,-0.0519
1.87765e-08,-0.0247
1.87997e-08,0.0040
1.88230e-08,0.0317
1.88463e-08,0.0566
1.88695e-08,0.0774
1.88928e-08,0.0942
1.89161e-08,0.1097
1.89393e-08,0.1357
1.89626e-08,0.1817
1.89859e-08,0.2404
1.90091e-08,0.3184
1.90324e-08,0.4059
1.90557e-08,0.5005
1.90789e-08,0.6071
1.91022e-08,0.7138
1.91255e-08,0.8229
1.91487e-08,0.9265
1.91720e-08,1.0160
1.91953e-08,1.0883
1.92185e-08,1.1429
1.92418e-08,1.1789
1.92651e-08,1.2012
1.92883e-08,1.2141
1.93116e-08,1.2228
1.93349e-08,1.2301
1.93581e-08,1.2347
1.93814e-08,1.2367
1.94047e-08,1.2389
1.94279e-08,1.2441
1.94512e-08,1.2520
1.94745e-08,1.2609
1.94977e-08,1.2675
1.95210e-08,1.2677
1.95443e-08,1.2602
1.95675e-08,1.2451
1.95908e-08,1.2255
1.96141e-08,1.2032
1.96373e-08,1.1795
1.96606e-08,1.1564
1.96839e-08,1.1355
1.97071e-08,1.1154
1.97304e-08,1.0901
1.97537e-08,1.0520
1.97769e-08,0.9903
1.98002e-08,0.9167
1.98235e-08,0.8323
1.98468e-08,0.7397
1.98700e-08,0.6422
1.98933e-08,0.5312
1.99166e-08,0.4172
1.99398e-08,0.3034
1.99631e-08,0.1976
1.99864e-08,0.1062
2.00096e-08,0.0337
2.00329e-08,-0.0229
2.00562e-08,-0.0625
2.00794e-08,-0.0884
2.01027e-08,-0.1053
2.01260e-08,-0.1172
2.01492e-08,-0.1254
2.01725e-08,-0.1286
2.01958e-08,-0.1272
2.02190e-08,-0.1250
2.02423e-08,-0.1263
2.02656e-08,-0.1303
2.02888e-08,-0.1333
2.03121e-08,-0.1316
2.03354e-08,-0.1223
2.03586e-08,-0.1065
2.03819e-08,-0.0860
2.04052e-08,-0.0634
2.04284e-08,-0.0391
2.04517e-08,-0.0127
2.04750e-08,0.0144
2.04982e-08,0.0403
2.05215e-08,0.0632
2.05448e-08,0.0821
2.05680e-08,0.0982
2.05913e-08,0.1154
2.06146e-08,0.1510
2.06378e-08,0.2026
2.06611e-08,0.2705
2.06844e-08,0.3549
2.07076e-08,0.4457
2.07309e-08,0.5471
2.07542e-08,0.6543
2.07774e-08,0.7602
2.08007e-08,0.8674
2.08240e-08,0.9649
2.08472e-08,1.0468
2.08705e-08,1.1114
2.08938e-08,1.1572
2.09170e-08,1.1858
2.09403e-08,1.2027
2.09636e-08,1.2088
2.09868e-08,1.2060
2.10101e-08,1.1741
2.10334e-08,1.1146
2.10566e-08,1.0337
2.10799e-08,0.9342
2.11032e-08,0.8318
2.11264e-08,0.7240
2.11497e-08,0.6085
2.11730e-08,0.4908
2.11962e-08,0.3688
2.12195e-08,0.2503
2.12428e-08,0.1436
2.12660e-08,0.0522
2.12893e-08,-0.0225
2.13126e-08,-0.0798
2.13358e-08,-0.1243
2.13591e-08,-0.1603
2.13824e-08,-0.1912
2.14056e-08,-0.2087
2.14289e-08,-0.1848
2.14522e-08,-0.1161
2.14754e-08,-0.0171
2.14987e-08,0.1025
2.15220e-08,0.2245
2.15452e-08,0.3543
2.15685e-08,0.4980
2.15918e-08,0.6467
2.16150e-08,0.8014
2.16383e-08,0.9476
2.16616e-08,1.0710
2.16848e-08,1.1698
2.17081e-08,1.2444
2.17314e-08,1.2970
2.17546e-08,1.3345
2.17779e-08,1.3645
2.18012e-08,1.3931
2.18244e-08,1.4177
2.18477e-08,1.4288
2.18710e-08,1.4247
2.18942e-08,1.4134
2.19175e-08,1.4040
2.19408e-08,1.3979
2.19640e-08,1.3911
2.19873e-08,1.3760
2.20106e-08,1.3471
2.20338e-08,1.3065
2.20571e-08,1.2606
2.20804e-08,1.2173
2.21037e-08,1.1786
2.21269e-08,1.1437
2.21502e-08,1.1131
2.21735e-08,1.0866
2.21967e-08,1.0641
2.22200e-08,1.0457
2.22433e-08,1.0356
2.22665e-08,1.0385
2.22898e-08,1.0537
2.23131e-08,1.0743
2.23363e-08,1.0925
2.23596e-08,1.1045
2.23829e-08,1.1120
2.24061e-08,1.1194
2.24294e-08,1.1302
2.24527e-08,1.1437
2.24759e-08,1.1561
2.24992e-08,1.1644
2.25225e-08,1.1694
2.25457e-08,1.1743
2.25690e-08,1.1817
2.25923e-08,1.1923
2.26155e-08,1.2055
2.26388e-08,1.2124
2.26621e-08,1.2048
2.26853e-08,1.1594
2.27086e-08,1.0865
2.27319e-08,0.9929
2.27551e-08,0.8859
2.27784e-08,0.7760
2.28017e-08,0.6550
2.28249e-08,0.5263
2.28482e-08,0.3942
2.28715e-08,0.2652
2.28947e-08,0.1526
2.29180e-08,0.0657
2.29413e-08,0.0023
2.29645e-08,-0.0407
2.29878e-08,-0.0687
2.30111e-08,-0.0893
2.30343e-08,-0.1074
2.30576e-08,-0.1231
2.30809e-08,-0.1203
2.31041e-08,-0.0740
2.31274e-08,0.0036
2.31507e-08,0.1008
2.31739e-08,0.2071
2.31972e-08,0.3124
2.32205e-08,0.4331
2.32437e-08,0.5690
2.32670e-08,0.7162
2.32903e-08,0.8693
2.33135e-08,1.0075
2.33368e-08,1.1216
2.33601e-08,1.2124
2.33833e-08,1.2810
2.34066e-08,1.3306
2.34299e-08,1.3674
2.34531e-08,1.3944
2.34764e-08,1.4095
2.34997e-08,1.3948
2.35229e-08,1.3338
2.35462e-08,1.2402
2.35695e-08,1.1270
2.35927e-08,1.0107
2.36160e-08,0.8959
2.36393e-08,0.7689
2.36625e-08,0.6328
2.36858e-08,0.4863
2.37091e-08,0.3378
2.37323e-08,0.2044
2.37556e-08,0.0949
2.37789e-08,0.0056
2.38021e-08,-0.0654
2.38254e-08,-0.1229
2.38487e-08,-0.1718
2.38719e-08,-0.2161
2.38952e-08,-0.2544
2.39185e-08,-0.2787
2.39417e-08,-0.2843
2.39650e-08,-0.2763
2.39883e-08,-0.2660
2.40115e-08,-0.2589
2.40348e-08,-0.2542
2.40581e-08,-0.2448
2.40813e-08,-0.2228
2.41046e-08,-0.1875
2.41279e-08,-0.1442
2.41511e-08,-0.1021
2.41744e-08,-0.0656
2.41977e-08,-0.0330
2.42209e-08,-0.0017
2.42442e-08,0.0291
2.42675e-08,0.0594
2.42907e-08,0.0882
2.43140e-08,0.1150
2.43373e-08,0.1397
2.43605e-08,0.1763
2.43838e-08,0.2262
2.44071e-08,0.2910
2.44303e-08,0.3748
2.44536e-08,0.4673
2.44769e-08,0.5683
2.45002e-08,0.6715
