.HEADER
..NAMES
Time,V U2.H3
.DATA
8.6553e-09,0.0037
8.6786e-09,0.0027
8.7019e-09,0.0012
8.7251e-09,-0.0001
8.7484e-09,-0.0010
8.7717e-09,-0.0010
8.7949e-09,-0.0004
8.8182e-09,0.0002
8.8415e-09,0.0004
8.8647e-09,0.0004
8.8880e-09,0.0011
8.9113e-09,0.0075
8.9345e-09,0.0296
8.9578e-09,0.0805
8.9811e-09,0.1517
9.0043e-09,0.2408
9.0276e-09,0.3413
9.0509e-09,0.4454
9.0741e-09,0.5587
9.0974e-09,0.6745
9.1207e-09,0.7903
9.1439e-09,0.9009
9.1672e-09,0.9960
9.1905e-09,1.0723
9.2137e-09,1.1307
9.2370e-09,1.1728
9.2603e-09,1.2010
9.2835e-09,1.2208
9.3068e-09,1.2378
9.3301e-09,1.2542
9.3533e-09,1.2674
9.3766e-09,1.2762
9.3999e-09,1.2821
9.4231e-09,1.2876
9.4464e-09,1.2935
9.4697e-09,1.2979
9.4929e-09,1.2977
9.5162e-09,1.2882
9.5395e-09,1.2688
9.5627e-09,1.2423
9.5860e-09,1.2143
9.6093e-09,1.1871
9.6325e-09,1.1609
9.6558e-09,1.1373
9.6791e-09,1.1173
9.7023e-09,1.1009
9.7256e-09,1.0812
9.7489e-09,1.0550
9.7721e-09,1.0027
9.7954e-09,0.9361
9.8187e-09,0.8550
9.8419e-09,0.7622
9.8652e-09,0.6646
9.8885e-09,0.5533
9.9117e-09,0.4360
9.9350e-09,0.3178
9.9583e-09,0.2073
9.9815e-09,0.1114
1.00048e-08,0.0355
1.00281e-08,-0.0223
1.00513e-08,-0.0619
1.00746e-08,-0.0856
1.00979e-08,-0.0981
1.01211e-08,-0.1051
1.01444e-08,-0.1090
1.01677e-08,-0.0974
1.01909e-08,-0.0455
1.02142e-08,0.0334
1.02375e-08,0.1344
1.02607e-08,0.2466
1.02840e-08,0.3575
1.03073e-08,0.4823
1.03305e-08,0.6168
1.03538e-08,0.7601
1.03771e-08,0.9050
1.04003e-08,1.0336
1.04236e-08,1.1394
1.04469e-08,1.2246
1.04702e-08,1.2898
1.04934e-08,1.3359
1.05167e-08,1.3664
1.05400e-08,1.3872
1.05632e-08,1.3973
1.05865e-08,1.3809
1.06098e-08,1.3217
1.06330e-08,1.2306
1.06563e-08,1.1155
1.06796e-08,0.9939
1.07028e-08,0.8720
1.07261e-08,0.7423
1.07494e-08,0.6044
1.07726e-08,0.4549
1.07959e-08,0.3047
1.08192e-08,0.1708
1.08424e-08,0.0611
1.08657e-08,-0.0283
1.08890e-08,-0.0985
1.09122e-08,-0.1525
1.09355e-08,-0.1954
1.09588e-08,-0.2325
1.09820e-08,-0.2630
1.10053e-08,-0.2815
1.10286e-08,-0.2859
1.10518e-08,-0.2784
1.10751e-08,-0.2663
1.10984e-08,-0.2545
1.11216e-08,-0.2464
1.11449e-08,-0.2366
1.11682e-08,-0.2154
1.11914e-08,-0.1791
1.12147e-08,-0.1342
1.12380e-08,-0.0911
1.12612e-08,-0.0528
1.12845e-08,-0.0183
1.13078e-08,0.0139
1.13310e-08,0.0446
1.13543e-08,0.0746
1.13776e-08,0.1020
1.14008e-08,0.1253
1.14241e-08,0.1465
1.14474e-08,0.1792
1.14706e-08,0.2287
1.14939e-08,0.2891
1.15172e-08,0.3684
1.15404e-08,0.4580
1.15637e-08,0.5571
1.15870e-08,0.6600
1.16102e-08,0.7562
1.16335e-08,0.8503
1.16568e-08,0.9369
1.16800e-08,1.0121
1.17033e-08,1.0736
1.17266e-08,1.1194
1.17498e-08,1.1476
1.17731e-08,1.1611
1.17964e-08,1.1657
1.18196e-08,1.1646
1.18429e-08,1.1409
1.18662e-08,1.0890
1.18894e-08,1.0157
1.19127e-08,0.9212
1.19360e-08,0.8213
1.19592e-08,0.7127
1.19825e-08,0.5962
1.20058e-08,0.4780
1.20290e-08,0.3565
1.20523e-08,0.2387
1.20756e-08,0.1325
1.20988e-08,0.0418
1.21221e-08,-0.0345
1.21454e-08,-0.0936
1.21686e-08,-0.1352
1.21919e-08,-0.1649
1.22152e-08,-0.1903
1.22384e-08,-0.2123
1.22617e-08,-0.2267
1.22850e-08,-0.2313
1.23082e-08,-0.2280
1.23315e-08,-0.2214
1.23548e-08,-0.2125
1.23780e-08,-0.2035
1.24013e-08,-0.1920
1.24246e-08,-0.1739
1.24478e-08,-0.1471
1.24711e-08,-0.1149
1.24944e-08,-0.0823
1.25176e-08,-0.0493
1.25409e-08,-0.0165
1.25642e-08,0.0140
1.25874e-08,0.0403
1.26107e-08,0.0631
1.26340e-08,0.0838
1.26572e-08,0.1045
1.26805e-08,0.1293
1.27038e-08,0.1729
1.27270e-08,0.2300
1.27503e-08,0.3008
1.27736e-08,0.3857
1.27968e-08,0.4770
1.28201e-08,0.5801
1.28434e-08,0.6848
1.28667e-08,0.7868
1.28899e-08,0.8857
1.29132e-08,0.9727
1.29365e-08,1.0440
1.29597e-08,1.0992
1.29830e-08,1.1391
