.HEADER
..NAMES
Time,V U2.D7
.DATA
2.45002e-08,-0.0280
2.45234e-08,-0.0217
2.45467e-08,-0.0164
2.45700e-08,-0.0106
2.45932e-08,-0.0036
2.46165e-08,0.0024
2.46398e-08,0.0037
2.46630e-08,0.0012
2.46863e-08,-0.0003
2.47096e-08,0.0022
2.47328e-08,0.0118
2.47561e-08,0.0401
2.47794e-08,0.1115
2.48026e-08,0.2163
2.48259e-08,0.3042
2.48492e-08,0.3813
2.48724e-08,0.4945
2.48957e-08,0.6274
2.49190e-08,0.7531
2.49422e-08,0.8747
2.49655e-08,0.9815
2.49888e-08,1.0635
2.50120e-08,1.1311
2.50353e-08,1.1921
2.50586e-08,1.2320
2.50818e-08,1.2493
2.51051e-08,1.2569
2.51284e-08,1.2614
2.51516e-08,1.2623
2.51749e-08,1.2636
2.51982e-08,1.2753
2.52214e-08,1.2962
2.52447e-08,1.3139
2.52680e-08,1.3149
2.52912e-08,1.2996
2.53145e-08,1.2854
2.53378e-08,1.2766
2.53610e-08,1.2595
2.53843e-08,1.2313
2.54076e-08,1.1984
2.54308e-08,1.1629
2.54541e-08,1.1327
2.54774e-08,1.1149
2.55006e-08,1.1014
2.55239e-08,1.0858
2.55472e-08,1.0693
2.55704e-08,1.0427
2.55937e-08,0.9850
2.56170e-08,0.8937
2.56402e-08,0.8132
2.56635e-08,0.7557
2.56868e-08,0.6650
2.57100e-08,0.5319
2.57333e-08,0.3950
2.57566e-08,0.2686
2.57798e-08,0.1576
2.58031e-08,0.0682
2.58264e-08,-0.0047
2.58496e-08,-0.0704
2.58729e-08,-0.1142
2.58962e-08,-0.1283
2.59194e-08,-0.1246
2.59427e-08,-0.1170
2.59660e-08,-0.1097
2.59892e-08,-0.0884
2.60125e-08,-0.0220
2.60358e-08,0.0924
2.60590e-08,0.1910
2.60823e-08,0.2667
2.61056e-08,0.3889
2.61288e-08,0.5490
2.61521e-08,0.6915
2.61754e-08,0.8308
2.61986e-08,0.9740
2.62219e-08,1.0967
2.62452e-08,1.2013
2.62684e-08,1.2974
2.62917e-08,1.3657
2.63150e-08,1.4011
2.63382e-08,1.4262
2.63615e-08,1.4430
2.63848e-08,1.4359
2.64080e-08,1.4105
2.64313e-08,1.3899
2.64546e-08,1.3821
2.64778e-08,1.3760
2.65011e-08,1.3570
2.65244e-08,1.3237
2.65476e-08,1.2957
2.65709e-08,1.2826
2.65942e-08,1.2647
2.66174e-08,1.2336
2.66407e-08,1.2010
2.66640e-08,1.1675
2.66872e-08,1.1332
2.67105e-08,1.1072
2.67338e-08,1.0848
2.67570e-08,1.0591
2.67803e-08,1.0421
2.68036e-08,1.0407
2.68269e-08,1.0432
2.68501e-08,1.0473
2.68734e-08,1.0640
2.68967e-08,1.0930
2.69199e-08,1.1208
2.69432e-08,1.1401
2.69665e-08,1.1535
2.69897e-08,1.1662
2.70130e-08,1.1811
2.70363e-08,1.1944
2.70595e-08,1.1993
2.70828e-08,1.1984
2.71061e-08,1.1995
2.71293e-08,1.2048
2.71526e-08,1.2131
2.71759e-08,1.2217
2.71991e-08,1.2270
2.72224e-08,1.2320
2.72457e-08,1.2404
2.72689e-08,1.2479
2.72922e-08,1.2504
2.73155e-08,1.2522
2.73387e-08,1.2545
2.73620e-08,1.2514
2.73853e-08,1.2408
2.74085e-08,1.2274
2.74318e-08,1.2152
2.74551e-08,1.2055
2.74783e-08,1.1980
2.75016e-08,1.1904
2.75249e-08,1.1827
2.75481e-08,1.1793
2.75714e-08,1.1823
2.75947e-08,1.1880
2.76179e-08,1.1920
2.76412e-08,1.1935
2.76645e-08,1.1940
2.76877e-08,1.1950
2.77110e-08,1.1957
2.77343e-08,1.1945
2.77575e-08,1.1923
2.77808e-08,1.1909
2.78041e-08,1.1890
2.78273e-08,1.1860
2.78506e-08,1.1840
2.78739e-08,1.1850
2.78971e-08,1.1885
2.79204e-08,1.1931
2.79437e-08,1.1975
2.79669e-08,1.2011
2.79902e-08,1.2054
2.80135e-08,1.2111
2.80367e-08,1.2159
2.80600e-08,1.2168
2.80833e-08,1.2143
2.81065e-08,1.2108
2.81298e-08,1.2076
2.81531e-08,1.2050
2.81763e-08,1.2024
2.81996e-08,1.2002
2.82229e-08,1.1989
2.82461e-08,1.1988
2.82694e-08,1.1992
2.82927e-08,1.2003
2.83159e-08,1.2022
2.83392e-08,1.2045
2.83625e-08,1.2060
2.83857e-08,1.2062
2.84090e-08,1.2055
2.84323e-08,1.2047
2.84555e-08,1.2042
2.84788e-08,1.2031
2.85021e-08,1.2004
2.85253e-08,1.1968
2.85486e-08,1.1941
2.85719e-08,1.1933
2.85951e-08,1.1939
2.86184e-08,1.1951
2.86417e-08,1.1967
2.86649e-08,1.1986
2.86882e-08,1.2008
2.87115e-08,1.2028
2.87347e-08,1.2043
2.87580e-08,1.2050
2.87813e-08,1.2049
2.88045e-08,1.2041
2.88278e-08,1.2026
2.88511e-08,1.2010
2.88743e-08,1.2000
2.88976e-08,1.1996
2.89209e-08,1.1994
2.89441e-08,1.1989
2.89674e-08,1.1985
2.89907e-08,1.1988
2.90139e-08,1.2003
2.90372e-08,1.2020
2.90605e-08,1.2034
2.90838e-08,1.2042
2.91070e-08,1.2045
2.91303e-08,1.2046
2.91536e-08,1.2043
2.91768e-08,1.2035
2.92001e-08,1.2021
2.92234e-08,1.2006
2.92466e-08,1.1993
2.92699e-08,1.1984
2.92932e-08,1.1981
2.93164e-08,1.1985
2.93397e-08,1.1994
2.93630e-08,1.2004
2.93862e-08,1.2010
2.94095e-08,1.2014
2.94328e-08,1.2020
2.94560e-08,1.2026
2.94793e-08,1.2030
2.95026e-08,1.2028
2.95258e-08,1.2022
2.95491e-08,1.2014
2.95724e-08,1.2008
2.95956e-08,1.2003
2.96189e-08,1.1998
2.96422e-08,1.1993
2.96654e-08,1.1991
2.96887e-08,1.1992
2.97120e-08,1.1998
2.97352e-08,1.2007
2.97585e-08,1.2016
2.97818e-08,1.2024
2.98050e-08,1.2028
2.98283e-08,1.2028
2.98516e-08,1.2025
2.98748e-08,1.2021
2.98981e-08,1.2017
2.99214e-08,1.2012
2.99446e-08,1.2006
2.99679e-08,1.2000
2.99912e-08,1.1998
3.00144e-08,1.1999
3.00377e-08,1.2002
3.00610e-08,1.2005
3.00842e-08,1.2007
3.01075e-08,1.2010
3.01308e-08,1.2013
3.01540e-08,1.2017
3.01773e-08,1.2021
3.02006e-08,1.2022
3.02238e-08,1.2020
3.02471e-08,1.2017
3.02704e-08,1.2012
3.02936e-08,1.2007
3.03169e-08,1.2003
3.03402e-08,1.2001
3.03634e-08,1.2000
3.03867e-08,1.2000
3.04100e-08,1.2002
3.04332e-08,1.2006
3.04565e-08,1.2011
3.04798e-08,1.2015
3.05030e-08,1.2017
3.05263e-08,1.2009
3.05496e-08,1.1890
3.05728e-08,1.1529
3.05961e-08,1.0733
3.06194e-08,0.9622
3.06426e-08,0.8644
3.06659e-08,0.7819
3.06892e-08,0.6646
3.07124e-08,0.5224
3.07357e-08,0.3905
3.07590e-08,0.2666
3.07822e-08,0.1578
3.08055e-08,0.0724
3.08288e-08,0.0031
3.08520e-08,-0.0583
3.08753e-08,-0.1007
3.08986e-08,-0.1206
3.09218e-08,-0.1311
3.09451e-08,-0.1373
3.09684e-08,-0.1354
3.09916e-08,-0.1128
3.10149e-08,-0.0373
3.10382e-08,0.0787
3.10614e-08,0.1662
3.10847e-08,0.2455
3.11080e-08,0.3881
3.11312e-08,0.5607
3.11545e-08,0.7129
3.11778e-08,0.8681
3.12010e-08,1.0184
3.12243e-08,1.1385
3.12476e-08,1.2428
3.12708e-08,1.3363
3.12941e-08,1.3940
3.13174e-08,1.4185
3.13406e-08,1.4334
3.13639e-08,1.4375
3.13872e-08,1.4107
3.14105e-08,1.3523
3.14337e-08,1.2594
3.14570e-08,1.1541
3.14803e-08,1.0601
3.15035e-08,0.9462
3.15268e-08,0.7887
3.15501e-08,0.6330
3.15733e-08,0.4974
3.15966e-08,0.3496
3.16199e-08,0.2033
3.16431e-08,0.0811
3.16664e-08,-0.0331
3.16897e-08,-0.1330
3.17129e-08,-0.2003
3.17362e-08,-0.2475
3.17595e-08,-0.2878
3.17827e-08,-0.3057
3.18060e-08,-0.2928
3.18293e-08,-0.2482
3.18525e-08,-0.1371
3.18758e-08,0.0067
3.18991e-08,0.1108
3.19223e-08,0.2178
3.19456e-08,0.3868
3.19689e-08,0.5653
3.19921e-08,0.7279
3.20154e-08,0.8987
3.20387e-08,1.0472
3.20619e-08,1.1564
3.20852e-08,1.2569
3.21085e-08,1.3493
3.21317e-08,1.4072
3.21550e-08,1.4392
3.21783e-08,1.4609
3.22015e-08,1.4643
3.22248e-08,1.4497
3.22481e-08,1.4395
3.22713e-08,1.4414
3.22946e-08,1.4442
3.23179e-08,1.4353
3.23411e-08,1.4020
3.23644e-08,1.3524
3.23877e-08,1.3155
3.24109e-08,1.2899
3.24342e-08,1.2519
3.24575e-08,1.2056
3.24807e-08,1.1603
3.25040e-08,1.1127
3.25273e-08,1.0752
3.25505e-08,1.0567
3.25738e-08,1.0402
3.25971e-08,1.0208
3.26203e-08,1.0130
3.26436e-08,1.0173
3.26669e-08,1.0256
3.26901e-08,1.0442
3.27134e-08,1.0763
3.27367e-08,1.1077
3.27599e-08,1.1269
3.27832e-08,1.1366
3.28065e-08,1.1428
3.28297e-08,1.1523
3.28530e-08,1.1675
3.28763e-08,1.1802
3.28995e-08,1.1846
3.29228e-08,1.1884
3.29461e-08,1.1982
3.29693e-08,1.2136
3.29926e-08,1.2321
3.30159e-08,1.2465
3.30391e-08,1.2464
3.30624e-08,1.2235
3.30857e-08,1.1675
3.31089e-08,1.0649
3.31322e-08,0.9580
3.31555e-08,0.8749
3.31787e-08,0.7679
3.32020e-08,0.6161
3.32253e-08,0.4609
3.32485e-08,0.3198
3.32718e-08,0.1920
3.32951e-08,0.0906
3.33183e-08,0.0133
3.33416e-08,-0.0579
3.33649e-08,-0.1121
3.33881e-08,-0.1364
3.34114e-08,-0.1412
3.34347e-08,-0.1422
3.34579e-08,-0.1429
3.34812e-08,-0.1342
3.35045e-08,-0.0894
3.35277e-08,0.0156
3.35510e-08,0.1187
3.35743e-08,0.1915
3.35975e-08,0.3061
3.36208e-08,0.4758
3.36441e-08,0.6338
3.36673e-08,0.7856
3.36906e-08,0.9462
3.37139e-08,1.0845
3.37372e-08,1.1991
3.37604e-08,1.3048
3.37837e-08,1.3828
3.38070e-08,1.4206
3.38302e-08,1.4420
3.38535e-08,1.4571
3.38768e-08,1.4505
3.39000e-08,1.4232
3.39233e-08,1.3992
3.39466e-08,1.3888
3.39698e-08,1.3836
3.39931e-08,1.3695
3.40164e-08,1.3396
3.40396e-08,1.3105
3.40629e-08,1.2980
3.40862e-08,1.2842
3.41094e-08,1.2537
3.41327e-08,1.2185
3.41560e-08,1.1811
3.41792e-08,1.1397
3.42025e-08,1.1059
3.42258e-08,1.0788
3.42490e-08,1.0482
3.42723e-08,1.0241
3.42956e-08,1.0099
3.43188e-08,0.9818
3.43421e-08,0.9165
3.43654e-08,0.8280
3.43886e-08,0.7636
3.44119e-08,0.7178
3.44352e-08,0.6314
3.44584e-08,0.5082
3.44817e-08,0.3894
3.45050e-08,0.2809
3.45282e-08,0.1843
3.45515e-08,0.1007
3.45748e-08,0.0265
3.45980e-08,-0.0399
3.46213e-08,-0.0839
3.46446e-08,-0.1012
3.46678e-08,-0.1052
3.46911e-08,-0.1069
3.47144e-08,-0.1024
3.47376e-08,-0.0750
3.47609e-08,-0.0008
3.47842e-08,0.1150
3.48074e-08,0.2099
3.48307e-08,0.2905
3.48540e-08,0.4193
3.48772e-08,0.5758
3.49005e-08,0.7119
3.49238e-08,0.8493
3.49470e-08,0.9892
3.49703e-08,1.1043
3.49936e-08,1.2021
3.50168e-08,1.2901
3.50401e-08,1.3500
3.50634e-08,1.3836
3.50866e-08,1.4089
3.51099e-08,1.4244
3.51332e-08,1.4171
3.51564e-08,1.3968
3.51797e-08,1.3859
3.52030e-08,1.3853
3.52262e-08,1.3816
3.52495e-08,1.3621
3.52728e-08,1.3289
3.52960e-08,1.3014
3.53193e-08,1.2856
3.53426e-08,1.2628
3.53658e-08,1.2290
3.53891e-08,1.1960
3.54124e-08,1.1620
3.54356e-08,1.1281
3.54589e-08,1.1034
3.54822e-08,1.0823
3.55054e-08,1.0596
3.55287e-08,1.0452
3.55520e-08,1.0299
3.55752e-08,0.9909
3.55985e-08,0.9099
3.56218e-08,0.8206
3.56450e-08,0.7609
3.56683e-08,0.7027
3.56916e-08,0.5946
3.57148e-08,0.4641
3.57381e-08,0.3470
3.57614e-08,0.2391
3.57846e-08,0.1467
3.58079e-08,0.0698
3.58312e-08,0.0010
3.58544e-08,-0.0558
3.58777e-08,-0.0883
3.59010e-08,-0.0978
3.59242e-08,-0.1003
3.59475e-08,-0.1021
3.59708e-08,-0.0987
3.59940e-08,-0.0956
3.60173e-08,-0.1059
3.60406e-08,-0.1268
3.60638e-08,-0.1381
3.60871e-08,-0.1301
3.61104e-08,-0.1154
3.61337e-08,-0.1115
3.61569e-08,-0.1135
3.61802e-08,-0.1016
3.62035e-08,-0.0742
3.62267e-08,-0.0408
3.62500e-08,-0.0071
3.62733e-08,0.0200
3.62965e-08,0.0404
3.63198e-08,0.0637
3.63431e-08,0.0891
3.63663e-08,0.1037
3.63896e-08,0.1042
3.64129e-08,0.0973
3.64361e-08,0.0850
3.64594e-08,0.0652
3.64827e-08,0.0437
3.65059e-08,0.0313
3.65292e-08,0.0296
3.65525e-08,0.0308
3.65757e-08,0.0287
3.65990e-08,0.0246
3.66223e-08,0.0248
3.66455e-08,0.0310
3.66688e-08,0.0366
3.66921e-08,0.0346
3.67153e-08,0.0245
3.67386e-08,0.0114
3.67619e-08,0.0019
3.67851e-08,-0.0033
3.68084e-08,-0.0060
3.68317e-08,0.0062
3.68549e-08,0.0651
3.68782e-08,0.1657
3.69015e-08,0.2564
3.69247e-08,0.3358
3.69480e-08,0.4539
3.69713e-08,0.6002
3.69945e-08,0.7408
3.70178e-08,0.8721
3.70411e-08,0.9875
3.70643e-08,1.0781
3.70876e-08,1.1509
3.71109e-08,1.2137
3.71341e-08,1.2519
3.71574e-08,1.2636
3.71807e-08,1.2667
3.72039e-08,1.2660
3.72272e-08,1.2478
3.72505e-08,1.1924
3.72737e-08,1.1024
3.72970e-08,1.0195
3.73203e-08,0.9562
3.73435e-08,0.8562
3.73668e-08,0.7099
3.73901e-08,0.5657
3.74133e-08,0.4312
3.74366e-08,0.2930
3.74599e-08,0.1629
3.74831e-08,0.0476
3.75064e-08,-0.0618
3.75297e-08,-0.1498
3.75529e-08,-0.2025
3.75762e-08,-0.2361
3.75995e-08,-0.2617
3.76227e-08,-0.2688
3.76460e-08,-0.2465
3.76693e-08,-0.1797
3.76925e-08,-0.0537
3.77158e-08,0.0698
3.77391e-08,0.1646
3.77623e-08,0.2955
3.77856e-08,0.4699
3.78089e-08,0.6265
3.78321e-08,0.7772
3.78554e-08,0.9344
3.78787e-08,1.0639
3.79019e-08,1.1685
3.79252e-08,1.2679
3.79485e-08,1.3469
3.79717e-08,1.3947
3.79950e-08,1.4289
3.80183e-08,1.4538
3.80415e-08,1.4496
3.80648e-08,1.4137
3.80881e-08,1.3464
3.81113e-08,1.2501
3.81346e-08,1.1509
3.81579e-08,1.0479
3.81811e-08,0.8981
3.82044e-08,0.7229
3.82277e-08,0.5672
3.82509e-08,0.4107
3.82742e-08,0.2491
3.82975e-08,0.1116
3.83207e-08,-0.0059
3.83440e-08,-0.1139
3.83673e-08,-0.1917
3.83905e-08,-0.2368
3.84138e-08,-0.2713
3.84371e-08,-0.2926
3.84603e-08,-0.2921
3.84836e-08,-0.2858
3.85069e-08,-0.2881
3.85302e-08,-0.2906
3.85534e-08,-0.2821
3.85767e-08,-0.2638
3.86000e-08,-0.2386
3.86232e-08,-0.2138
3.86465e-08,-0.1920
3.86698e-08,-0.1603
3.86930e-08,-0.1163
3.87163e-08,-0.0726
3.87396e-08,-0.0292
3.87628e-08,0.0163
3.87861e-08,0.0562
3.88094e-08,0.0911
3.88326e-08,0.1246
3.88559e-08,0.1471
3.88792e-08,0.1565
3.89024e-08,0.1684
3.89257e-08,0.1940
3.89490e-08,0.2474
3.89722e-08,0.3155
3.89955e-08,0.3749
3.90188e-08,0.4392
3.90420e-08,0.5365
3.90653e-08,0.6476
3.90886e-08,0.7508
3.91118e-08,0.8552
3.91351e-08,0.9528
3.91584e-08,1.0314
3.91816e-08,1.0952
3.92049e-08,1.1467
3.92282e-08,1.1802
3.92514e-08,1.1954
3.92747e-08,1.2035
3.92980e-08,1.1965
3.93212e-08,1.1577
3.93445e-08,1.0741
3.93678e-08,0.9749
3.93910e-08,0.9010
3.94143e-08,0.8289
3.94376e-08,0.7124
3.94608e-08,0.5753
3.94841e-08,0.4508
3.95074e-08,0.3282
3.95306e-08,0.2101
3.95539e-08,0.1079
3.95772e-08,0.0138
3.96004e-08,-0.0738
3.96237e-08,-0.1399
3.96470e-08,-0.1801
3.96702e-08,-0.2092
3.96935e-08,-0.2303
3.97168e-08,-0.2348
3.97400e-08,-0.2315
3.97633e-08,-0.2361
3.97866e-08,-0.2453
3.98098e-08,-0.2418
3.98331e-08,-0.2185
3.98564e-08,-0.1873
3.98796e-08,-0.1644
3.99029e-08,-0.1483
3.99262e-08,-0.1238
3.99494e-08,-0.0897
3.99727e-08,-0.0540
3.99960e-08,-0.0192
4.00192e-08,0.0108
4.00425e-08,0.0342
4.00658e-08,0.0593
4.00890e-08,0.0878
4.01123e-08,0.1089
4.01356e-08,0.1209
4.01588e-08,0.1395
4.01821e-08,0.1820
4.02054e-08,0.2535
4.02286e-08,0.3255
4.02519e-08,0.3859
4.02752e-08,0.4693
4.02984e-08,0.5828
4.03217e-08,0.6956
4.03450e-08,0.7983
4.03682e-08,0.8998
4.03915e-08,0.9909
4.04148e-08,1.0640
4.04380e-08,1.1259
4.04613e-08,1.1703
4.04846e-08,1.1940
4.05078e-08,1.2077
4.05311e-08,1.2177
4.05544e-08,1.2082
4.05776e-08,1.1593
4.06009e-08,1.0671
4.06242e-08,0.9723
4.06474e-08,0.9025
4.06707e-08,0.8143
4.06940e-08,0.6812
4.07173e-08,0.5429
4.07405e-08,0.4170
4.07638e-08,0.2902
4.07871e-08,0.1710
4.08103e-08,0.0696
4.08336e-08,-0.0244
4.08569e-08,-0.1061
4.08801e-08,-0.1615
4.09034e-08,-0.1968
4.09267e-08,-0.2241
4.09499e-08,-0.2389
4.09732e-08,-0.2354
4.09965e-08,-0.2306
4.10197e-08,-0.2378
4.10430e-08,-0.2457
4.10663e-08,-0.2378
4.10895e-08,-0.2123
4.11128e-08,-0.1842
4.11361e-08,-0.1658
4.11593e-08,-0.1486
4.11826e-08,-0.1195
4.12059e-08,-0.0828
4.12291e-08,-0.0457
4.12524e-08,-0.0096
4.12757e-08,0.0210
4.12989e-08,0.0465
4.13222e-08,0.0745
4.13455e-08,0.1015
4.13687e-08,0.1176
4.13920e-08,0.1244
4.14153e-08,0.1283
4.14385e-08,0.1242
4.14618e-08,0.1081
4.14851e-08,0.0896
4.15083e-08,0.0790
4.15316e-08,0.0741
4.15549e-08,0.0681
4.15781e-08,0.0583
4.16014e-08,0.0473
4.16247e-08,0.0402
4.16479e-08,0.0381
4.16712e-08,0.0350
4.16945e-08,0.0264
4.17177e-08,0.0135
4.17410e-08,0.0007
4.17643e-08,-0.0081
4.17875e-08,-0.0140
4.18108e-08,-0.0215
4.18341e-08,-0.0307
4.18573e-08,-0.0377
4.18806e-08,-0.0427
4.19039e-08,-0.0475
4.19271e-08,-0.0487
4.19504e-08,-0.0431
4.19737e-08,-0.0333
4.19969e-08,-0.0244
4.20202e-08,-0.0176
4.20435e-08,-0.0119
4.20667e-08,-0.0059
4.20900e-08,0.0006
4.21133e-08,0.0048
4.21365e-08,0.0039
4.21598e-08,-0.0001
4.21831e-08,-0.0022
4.22063e-08,-0.0006
4.22296e-08,0.0029
4.22529e-08,0.0055
4.22761e-08,0.0068
4.22994e-08,0.0082
4.23227e-08,0.0104
4.23459e-08,0.0124
4.23692e-08,0.0145
4.23925e-08,0.0172
4.24157e-08,0.0196
4.24390e-08,0.0197
4.24623e-08,0.0176
4.24855e-08,0.0146
4.25088e-08,0.0117
4.25321e-08,0.0089
4.25553e-08,0.0053
4.25786e-08,0.0001
4.26019e-08,-0.0050
4.26251e-08,-0.0070
4.26484e-08,-0.0053
4.26717e-08,-0.0022
4.26949e-08,-0.0001
4.27182e-08,0.0008
4.27415e-08,0.0013
4.27647e-08,0.0018
4.27880e-08,0.0020
4.28113e-08,0.0017
4.28345e-08,0.0010
4.28578e-08,-0.0000
4.28811e-08,-0.0014
4.29043e-08,-0.0027
4.29276e-08,-0.0035
4.29509e-08,-0.0034
4.29742e-08,-0.0028
4.29974e-08,-0.0025
4.30207e-08,-0.0025
4.30440e-08,-0.0008
4.30672e-08,0.0121
4.30905e-08,0.0560
4.31138e-08,0.1471
4.31370e-08,0.2500
4.31603e-08,0.3316
4.31836e-08,0.4184
4.32068e-08,0.5385
4.32301e-08,0.6687
4.32534e-08,0.7908
4.32766e-08,0.9076
4.32999e-08,1.0068
4.33232e-08,1.0843
4.33464e-08,1.1526
4.33697e-08,1.2091
4.33930e-08,1.2451
4.34162e-08,1.2626
4.34395e-08,1.2725
4.34628e-08,1.2762
4.34860e-08,1.2732
4.35093e-08,1.2751
4.35326e-08,1.2893
4.35558e-08,1.3102
4.35791e-08,1.3215
4.36024e-08,1.3131
4.36256e-08,1.2946
4.36489e-08,1.2811
4.36722e-08,1.2699
4.36954e-08,1.2487
4.37187e-08,1.2187
4.37420e-08,1.1851
4.37652e-08,1.1516
4.37885e-08,1.1269
4.38118e-08,1.1122
4.38350e-08,1.0989
4.38583e-08,1.0860
4.38816e-08,1.0811
4.39048e-08,1.0854
4.39281e-08,1.0948
4.39514e-08,1.1109
4.39746e-08,1.1347
4.39979e-08,1.1577
4.40212e-08,1.1709
4.40444e-08,1.1740
4.40677e-08,1.1728
4.40910e-08,1.1736
4.41142e-08,1.1771
4.41375e-08,1.1785
4.41608e-08,1.1764
4.41840e-08,1.1759
4.42073e-08,1.1816
4.42306e-08,1.1943
4.42538e-08,1.2100
4.42771e-08,1.2200
4.43004e-08,1.2092
4.43236e-08,1.1678
4.43469e-08,1.0782
4.43702e-08,0.9703
4.43934e-08,0.8836
4.44167e-08,0.7935
4.44400e-08,0.6586
4.44632e-08,0.5071
4.44865e-08,0.3659
4.45098e-08,0.2312
4.45330e-08,0.1202
4.45563e-08,0.0378
4.45796e-08,-0.0330
4.46028e-08,-0.0917
4.46261e-08,-0.1257
4.46494e-08,-0.1356
4.46726e-08,-0.1360
4.46959e-08,-0.1336
4.47192e-08,-0.1304
4.47424e-08,-0.1371
4.47657e-08,-0.1583
4.47890e-08,-0.1841
4.48122e-08,-0.1982
4.48355e-08,-0.1919
4.48588e-08,-0.1736
4.48820e-08,-0.1597
4.49053e-08,-0.1476
4.49286e-08,-0.1214
4.49518e-08,-0.0820
4.49751e-08,-0.0372
4.49984e-08,0.0087
4.50216e-08,0.0458
4.50449e-08,0.0707
4.50682e-08,0.0936
4.50914e-08,0.1168
4.51147e-08,0.1299
4.51380e-08,0.1327
4.51612e-08,0.1412
4.51845e-08,0.1789
4.52078e-08,0.2452
4.52310e-08,0.3107
4.52543e-08,0.3745
4.52776e-08,0.4747
4.53008e-08,0.6032
4.53241e-08,0.7273
4.53474e-08,0.8444
4.53707e-08,0.9551
4.53939e-08,1.0487
4.54172e-08,1.1222
4.54405e-08,1.1795
4.54637e-08,1.2127
4.54870e-08,1.2211
4.55103e-08,1.2221
4.55335e-08,1.2201
4.55568e-08,1.1977
4.55801e-08,1.1353
4.56033e-08,1.0368
4.56266e-08,0.9463
4.56499e-08,0.8803
4.56731e-08,0.7891
4.56964e-08,0.6589
4.57197e-08,0.5303
4.57429e-08,0.4089
4.57662e-08,0.2840
4.57895e-08,0.1666
4.58127e-08,0.0631
4.58360e-08,-0.0361
4.58593e-08,-0.1211
4.58825e-08,-0.1784
4.59058e-08,-0.2183
4.59291e-08,-0.2484
4.59523e-08,-0.2593
4.59756e-08,-0.2495
4.59989e-08,-0.2397
4.60221e-08,-0.2417
4.60454e-08,-0.2422
4.60687e-08,-0.2268
4.60919e-08,-0.1965
4.61152e-08,-0.1672
4.61385e-08,-0.1493
4.61617e-08,-0.1319
4.61850e-08,-0.1045
4.62083e-08,-0.0722
4.62315e-08,-0.0398
4.62548e-08,-0.0081
4.62781e-08,0.0186
4.63013e-08,0.0429
4.63246e-08,0.0715
4.63479e-08,0.0980
4.63711e-08,0.1140
4.63944e-08,0.1241
4.64177e-08,0.1321
4.64409e-08,0.1301
4.64642e-08,0.1148
4.64875e-08,0.0970
4.65107e-08,0.0858
4.65340e-08,0.0784
4.65573e-08,0.0689
4.65805e-08,0.0555
4.66038e-08,0.0416
4.66271e-08,0.0328
4.66503e-08,0.0296
4.66736e-08,0.0259
4.66969e-08,0.0180
4.67201e-08,0.0072
4.67434e-08,-0.0024
4.67667e-08,-0.0082
4.67899e-08,-0.0123
4.68132e-08,-0.0189
4.68365e-08,-0.0268
4.68597e-08,-0.0327
4.68830e-08,-0.0382
4.69063e-08,-0.0446
4.69295e-08,-0.0475
4.69528e-08,-0.0435
4.69761e-08,-0.0356
4.69993e-08,-0.0280
4.70226e-08,-0.0217
4.70459e-08,-0.0157
4.70691e-08,-0.0085
4.70924e-08,-0.0002
4.71157e-08,0.0057
4.71389e-08,0.0062
4.71622e-08,0.0037
4.71855e-08,0.0027
4.72087e-08,0.0044
4.72320e-08,0.0068
4.72553e-08,0.0078
4.72785e-08,0.0078
4.73018e-08,0.0082
4.73251e-08,0.0091
4.73483e-08,0.0099
4.73716e-08,0.0113
4.73949e-08,0.0141
4.74181e-08,0.0169
4.74414e-08,0.0178
4.74647e-08,0.0168
4.74879e-08,0.0149
4.75112e-08,0.0130
4.75345e-08,0.0111
4.75577e-08,0.0078
4.75810e-08,0.0024
4.76043e-08,-0.0031
4.76275e-08,-0.0058
4.76508e-08,-0.0052
4.76741e-08,-0.0035
4.76973e-08,-0.0023
4.77206e-08,-0.0018
4.77439e-08,-0.0011
4.77672e-08,-0.0001
4.77904e-08,0.0007
4.78137e-08,0.0011
4.78370e-08,0.0013
4.78602e-08,0.0011
4.78835e-08,0.0004
4.79068e-08,-0.0007
4.79300e-08,-0.0016
4.79533e-08,-0.0018
4.79766e-08,-0.0017
4.79998e-08,-0.0020
4.80231e-08,-0.0027
4.80464e-08,-0.0007
4.80696e-08,0.0156
4.80929e-08,0.0691
4.81162e-08,0.1673
4.81394e-08,0.2674
4.81627e-08,0.3451
4.81860e-08,0.4401
4.82092e-08,0.5666
4.82325e-08,0.6950
4.82558e-08,0.8161
4.82790e-08,0.9305
4.83023e-08,1.0247
4.83256e-08,1.0984
4.83488e-08,1.1648
4.83721e-08,1.2174
4.83954e-08,1.2479
4.84186e-08,1.2634
4.84419e-08,1.2708
4.84652e-08,1.2597
4.84884e-08,1.2172
4.85117e-08,1.1349
4.85350e-08,1.0440
4.85582e-08,0.9736
4.85815e-08,0.8860
4.86048e-08,0.7475
4.86280e-08,0.5943
4.86513e-08,0.4546
4.86746e-08,0.3161
4.86978e-08,0.1839
4.87211e-08,0.0706
4.87444e-08,-0.0341
4.87676e-08,-0.1245
4.87909e-08,-0.1827
4.88142e-08,-0.2145
4.88374e-08,-0.2375
4.88607e-08,-0.2513
4.88840e-08,-0.2490
4.89072e-08,-0.2443
4.89305e-08,-0.2488
4.89538e-08,-0.2535
4.89770e-08,-0.2446
4.90003e-08,-0.2202
4.90236e-08,-0.1932
