.HEADER
..NAMES
Time,V U2.M2
.DATA
2.44071e-08,0.1304
2.44303e-08,0.1148
2.44536e-08,0.0872
2.44769e-08,0.0592
2.45002e-08,0.0433
2.45234e-08,0.0427
2.45467e-08,0.0488
2.45700e-08,0.0519
2.45932e-08,0.0517
2.46165e-08,0.0539
2.46398e-08,0.0598
2.46630e-08,0.0623
2.46863e-08,0.0543
2.47096e-08,0.0357
2.47328e-08,0.0093
2.47561e-08,-0.0197
2.47794e-08,-0.0441
2.48026e-08,-0.0581
2.48259e-08,-0.0614
2.48492e-08,-0.0583
2.48724e-08,-0.0533
2.48957e-08,-0.0467
2.49190e-08,-0.0353
2.49422e-08,-0.0176
2.49655e-08,0.0013
2.49888e-08,0.0132
2.50120e-08,0.0143
2.50353e-08,0.0077
2.50586e-08,-0.0003
2.50818e-08,-0.0065
2.51051e-08,-0.0104
2.51284e-08,-0.0123
2.51516e-08,-0.0120
2.51749e-08,-0.0094
2.51982e-08,-0.0037
2.52214e-08,0.0064
2.52447e-08,0.0200
2.52680e-08,0.0329
2.52912e-08,0.0395
2.53145e-08,0.0376
2.53378e-08,0.0297
2.53610e-08,0.0207
2.53843e-08,0.0134
2.54076e-08,0.0070
2.54308e-08,-0.0002
2.54541e-08,-0.0078
2.54774e-08,-0.0130
2.55006e-08,-0.0135
2.55239e-08,-0.0091
2.55472e-08,-0.0017
2.55704e-08,0.0057
2.55937e-08,0.0106
2.56170e-08,0.0115
2.56402e-08,0.0095
2.56635e-08,0.0065
2.56868e-08,0.0036
2.57100e-08,-0.0003
2.57333e-08,-0.0058
2.57566e-08,-0.0120
2.57798e-08,-0.0159
2.58031e-08,-0.0149
2.58264e-08,-0.0095
2.58496e-08,-0.0023
2.58729e-08,0.0040
2.58962e-08,0.0082
2.59194e-08,0.0104
2.59427e-08,0.0116
2.59660e-08,0.0120
2.59892e-08,0.0114
2.60125e-08,0.0091
2.60358e-08,0.0048
2.60590e-08,-0.0004
2.60823e-08,-0.0043
2.61056e-08,-0.0053
2.61288e-08,-0.0033
2.61521e-08,0.0000
2.61754e-08,0.0066
2.61986e-08,0.0293
2.62219e-08,0.0943
2.62452e-08,0.2082
2.62684e-08,0.3319
2.62917e-08,0.4476
2.63150e-08,0.5722
2.63382e-08,0.7113
2.63615e-08,0.8485
2.63848e-08,0.9732
2.64080e-08,1.0819
2.64313e-08,1.1641
2.64546e-08,1.2183
2.64778e-08,1.2494
2.65011e-08,1.2662
2.65244e-08,1.2804
2.65476e-08,1.2966
2.65709e-08,1.3123
2.65942e-08,1.3196
2.66174e-08,1.3191
2.66407e-08,1.3196
2.66640e-08,1.3252
2.66872e-08,1.3258
2.67105e-08,1.3060
2.67338e-08,1.2674
2.67570e-08,1.2235
2.67803e-08,1.1807
2.68036e-08,1.1416
2.68269e-08,1.1098
2.68501e-08,1.0866
2.68734e-08,1.0698
2.68967e-08,1.0587
2.69199e-08,1.0558
2.69432e-08,1.0642
2.69665e-08,1.0850
2.69897e-08,1.1121
2.70130e-08,1.1352
2.70363e-08,1.1479
2.70595e-08,1.1531
2.70828e-08,1.1578
2.71061e-08,1.1641
2.71293e-08,1.1689
2.71526e-08,1.1704
2.71759e-08,1.1727
2.71991e-08,1.1805
2.72224e-08,1.1942
2.72457e-08,1.2124
2.72689e-08,1.2327
2.72922e-08,1.2504
2.73155e-08,1.2605
2.73387e-08,1.2617
2.73620e-08,1.2569
2.73853e-08,1.2504
2.74085e-08,1.2442
2.74318e-08,1.2362
2.74551e-08,1.2236
2.74783e-08,1.2080
2.75016e-08,1.1948
2.75249e-08,1.1882
2.75481e-08,1.1881
2.75714e-08,1.1911
2.75947e-08,1.1949
2.76179e-08,1.1982
2.76412e-08,1.2003
2.76645e-08,1.2005
2.76877e-08,1.1992
2.77110e-08,1.1964
2.77343e-08,1.1911
2.77575e-08,1.1834
2.77808e-08,1.1755
2.78041e-08,1.1708
2.78273e-08,1.1647
2.78506e-08,1.1409
2.78739e-08,1.0757
2.78971e-08,0.9570
2.79204e-08,0.8305
2.79437e-08,0.7112
2.79669e-08,0.5828
2.79902e-08,0.4355
2.80135e-08,0.2896
2.80367e-08,0.1582
2.80600e-08,0.0451
2.80833e-08,-0.0375
2.81065e-08,-0.0912
2.81298e-08,-0.1200
2.81531e-08,-0.1343
2.81763e-08,-0.1459
2.81996e-08,-0.1590
2.82229e-08,-0.1714
2.82461e-08,-0.1746
2.82694e-08,-0.1721
2.82927e-08,-0.1730
2.83159e-08,-0.1812
2.83392e-08,-0.1845
2.83625e-08,-0.1646
2.83857e-08,-0.1238
2.84090e-08,-0.0762
2.84323e-08,-0.0286
2.84555e-08,0.0171
2.84788e-08,0.0571
2.85021e-08,0.0894
2.85253e-08,0.1155
2.85486e-08,0.1347
2.85719e-08,0.1438
2.85951e-08,0.1393
2.86184e-08,0.1207
2.86417e-08,0.0950
2.86649e-08,0.0747
2.86882e-08,0.0740
2.87115e-08,0.1058
2.87347e-08,0.1835
2.87580e-08,0.2910
2.87813e-08,0.3974
2.88045e-08,0.5120
2.88278e-08,0.6429
2.88511e-08,0.7765
2.88743e-08,0.8936
2.88976e-08,0.9921
2.89209e-08,1.0678
2.89441e-08,1.1178
2.89674e-08,1.1521
2.89907e-08,1.1768
2.90139e-08,1.1993
2.90372e-08,1.2227
2.90605e-08,1.2466
2.90838e-08,1.2695
2.91070e-08,1.2898
2.91303e-08,1.3110
2.91536e-08,1.3323
2.91768e-08,1.3465
2.92001e-08,1.3401
2.92234e-08,1.3089
2.92466e-08,1.2657
2.92699e-08,1.2211
2.92932e-08,1.1780
2.93164e-08,1.1399
2.93397e-08,1.1105
2.93630e-08,1.0901
2.93862e-08,1.0789
2.94095e-08,1.0786
2.94328e-08,1.0893
2.94560e-08,1.1080
2.94793e-08,1.1296
2.95026e-08,1.1468
2.95258e-08,1.1554
2.95491e-08,1.1568
2.95724e-08,1.1562
2.95956e-08,1.1560
2.96189e-08,1.1549
2.96422e-08,1.1516
2.96654e-08,1.1498
2.96887e-08,1.1557
2.97120e-08,1.1709
2.97352e-08,1.1927
2.97585e-08,1.2173
2.97818e-08,1.2395
2.98050e-08,1.2545
2.98283e-08,1.2605
2.98516e-08,1.2590
2.98748e-08,1.2529
2.98981e-08,1.2442
2.99214e-08,1.2330
2.99446e-08,1.2192
2.99679e-08,1.2048
2.99912e-08,1.1940
3.00144e-08,1.1901
3.00377e-08,1.1923
3.00610e-08,1.1972
3.00842e-08,1.2021
3.01075e-08,1.2061
3.01308e-08,1.2091
3.01540e-08,1.2103
3.01773e-08,1.2088
3.02006e-08,1.2042
3.02238e-08,1.1960
3.02471e-08,1.1854
3.02704e-08,1.1751
3.02936e-08,1.1688
3.03169e-08,1.1657
3.03402e-08,1.1515
3.03634e-08,1.1079
3.03867e-08,1.0089
3.04100e-08,0.8826
3.04332e-08,0.7628
3.04565e-08,0.6410
3.04798e-08,0.4996
3.05030e-08,0.3470
3.05263e-08,0.2063
3.05496e-08,0.0817
3.05728e-08,-0.0147
3.05961e-08,-0.0785
3.06194e-08,-0.1152
3.06426e-08,-0.1322
3.06659e-08,-0.1431
3.06892e-08,-0.1541
3.07124e-08,-0.1661
3.07357e-08,-0.1717
3.07590e-08,-0.1693
3.07822e-08,-0.1680
3.08055e-08,-0.1745
3.08288e-08,-0.1836
3.08520e-08,-0.1755
3.08753e-08,-0.1425
3.08986e-08,-0.0967
3.09218e-08,-0.0493
3.09451e-08,-0.0029
3.09684e-08,0.0401
3.09916e-08,0.0767
3.10149e-08,0.1070
3.10382e-08,0.1312
3.10614e-08,0.1457
3.10847e-08,0.1465
3.11080e-08,0.1318
3.11312e-08,0.1062
3.11545e-08,0.0807
3.11778e-08,0.0649
3.12010e-08,0.0586
3.12243e-08,0.0547
3.12476e-08,0.0489
3.12708e-08,0.0439
3.12941e-08,0.0439
3.13174e-08,0.0462
3.13406e-08,0.0439
3.13639e-08,0.0337
3.13872e-08,0.0163
3.14105e-08,-0.0062
3.14337e-08,-0.0293
3.14570e-08,-0.0472
3.14803e-08,-0.0566
3.15035e-08,-0.0589
3.15268e-08,-0.0577
3.15501e-08,-0.0553
3.15733e-08,-0.0502
3.15966e-08,-0.0388
3.16199e-08,-0.0216
3.16431e-08,-0.0043
3.16664e-08,0.0066
3.16897e-08,0.0096
3.17129e-08,0.0077
3.17362e-08,0.0045
3.17595e-08,0.0013
3.17827e-08,-0.0016
3.18060e-08,-0.0034
3.18293e-08,-0.0037
3.18525e-08,-0.0021
3.18758e-08,0.0026
3.18991e-08,0.0114
3.19223e-08,0.0223
3.19456e-08,0.0314
3.19689e-08,0.0348
3.19921e-08,0.0325
3.20154e-08,0.0339
3.20387e-08,0.0592
3.20619e-08,0.1336
3.20852e-08,0.2472
3.21085e-08,0.3583
3.21317e-08,0.4694
3.21550e-08,0.5980
3.21783e-08,0.7420
3.22015e-08,0.8817
3.22248e-08,1.0094
3.22481e-08,1.1166
3.22713e-08,1.1916
3.22946e-08,1.2379
3.23179e-08,1.2611
3.23411e-08,1.2735
3.23644e-08,1.2843
3.23877e-08,1.2951
3.24109e-08,1.3023
3.24342e-08,1.3018
3.24575e-08,1.3012
3.24807e-08,1.3084
3.25040e-08,1.3217
3.25273e-08,1.3242
3.25505e-08,1.3024
3.25738e-08,1.2645
3.25971e-08,1.2224
3.26203e-08,1.1807
3.26436e-08,1.1422
3.26669e-08,1.1104
3.26901e-08,1.0848
3.27134e-08,1.0641
3.27367e-08,1.0508
3.27599e-08,1.0494
3.27832e-08,1.0630
3.28065e-08,1.0886
3.28297e-08,1.1072
3.28530e-08,1.0933
3.28763e-08,1.0217
3.28995e-08,0.9001
3.29228e-08,0.7776
3.29461e-08,0.6603
3.29693e-08,0.5265
3.29926e-08,0.3720
3.30159e-08,0.2269
3.30391e-08,0.1061
3.30624e-08,0.0162
3.30857e-08,-0.0359
3.31089e-08,-0.0588
3.31322e-08,-0.0651
3.31555e-08,-0.0705
3.31787e-08,-0.0836
3.32020e-08,-0.1031
3.32253e-08,-0.1218
3.32485e-08,-0.1331
3.32718e-08,-0.1452
3.32951e-08,-0.1659
3.33183e-08,-0.1914
3.33416e-08,-0.2006
3.33649e-08,-0.1765
3.33881e-08,-0.1281
3.34114e-08,-0.0738
3.34347e-08,-0.0215
3.34579e-08,0.0271
3.34812e-08,0.0686
3.35045e-08,0.1013
3.35277e-08,0.1256
3.35510e-08,0.1385
3.35743e-08,0.1354
3.35975e-08,0.1154
3.36208e-08,0.0844
3.36441e-08,0.0551
3.36673e-08,0.0396
3.36906e-08,0.0393
3.37139e-08,0.0447
3.37372e-08,0.0475
3.37604e-08,0.0485
3.37837e-08,0.0529
3.38070e-08,0.0605
3.38302e-08,0.0634
3.38535e-08,0.0547
3.38768e-08,0.0348
3.39000e-08,0.0071
3.39233e-08,-0.0226
3.39466e-08,-0.0467
3.39698e-08,-0.0602
3.39931e-08,-0.0634
3.40164e-08,-0.0608
3.40396e-08,-0.0561
3.40629e-08,-0.0485
3.40862e-08,-0.0348
3.41094e-08,-0.0148
3.41327e-08,0.0051
3.41560e-08,0.0165
3.41792e-08,0.0166
3.42025e-08,0.0094
3.42258e-08,0.0008
3.42490e-08,-0.0059
3.42723e-08,-0.0105
3.42956e-08,-0.0131
3.43188e-08,-0.0134
3.43421e-08,-0.0109
3.43654e-08,-0.0045
3.43886e-08,0.0069
3.44119e-08,0.0215
3.44352e-08,0.0345
3.44584e-08,0.0405
3.44817e-08,0.0380
3.45050e-08,0.0299
3.45282e-08,0.0211
3.45515e-08,0.0138
3.45748e-08,0.0066
3.45980e-08,-0.0017
3.46213e-08,-0.0100
3.46446e-08,-0.0152
3.46678e-08,-0.0151
3.46911e-08,-0.0098
3.47144e-08,-0.0017
3.47376e-08,0.0062
3.47609e-08,0.0111
3.47842e-08,0.0121
3.48074e-08,0.0102
3.48307e-08,0.0074
3.48540e-08,0.0042
3.48772e-08,-0.0004
3.49005e-08,-0.0067
3.49238e-08,-0.0133
3.49470e-08,-0.0169
3.49703e-08,-0.0154
3.49936e-08,-0.0095
3.50168e-08,-0.0022
3.50401e-08,0.0041
3.50634e-08,0.0083
3.50866e-08,0.0108
3.51099e-08,0.0123
3.51332e-08,0.0129
3.51564e-08,0.0122
3.51797e-08,0.0093
3.52030e-08,0.0044
3.52262e-08,-0.0012
3.52495e-08,-0.0052
3.52728e-08,-0.0060
3.52960e-08,-0.0039
3.53193e-08,-0.0003
3.53426e-08,0.0081
3.53658e-08,0.0361
3.53891e-08,0.1092
3.54124e-08,0.2279
3.54356e-08,0.3481
3.54589e-08,0.4640
3.54822e-08,0.5914
3.55054e-08,0.7311
3.55287e-08,0.8657
3.55520e-08,0.9879
3.55752e-08,1.0937
3.55985e-08,1.1709
3.56218e-08,1.2221
3.56450e-08,1.2509
3.56683e-08,1.2673
3.56916e-08,1.2825
3.57148e-08,1.2992
3.57381e-08,1.3144
3.57614e-08,1.3200
3.57846e-08,1.3194
3.58079e-08,1.3207
3.58312e-08,1.3261
3.58544e-08,1.3240
3.58777e-08,1.3002
3.59010e-08,1.2604
3.59242e-08,1.2170
3.59475e-08,1.1747
3.59708e-08,1.1365
3.59940e-08,1.1063
3.60173e-08,1.0845
3.60406e-08,1.0684
3.60638e-08,1.0583
3.60871e-08,1.0569
3.61104e-08,1.0671
3.61337e-08,1.0888
3.61569e-08,1.1084
3.61802e-08,1.0998
3.62035e-08,1.0396
3.62267e-08,0.9220
3.62500e-08,0.7951
3.62733e-08,0.6772
3.62965e-08,0.5508
3.63198e-08,0.4033
3.63431e-08,0.2588
3.63663e-08,0.1368
3.63896e-08,0.0416
3.64129e-08,-0.0186
3.64361e-08,-0.0487
3.64594e-08,-0.0598
3.64827e-08,-0.0669
3.65059e-08,-0.0809
3.65292e-08,-0.1021
3.65525e-08,-0.1241
3.65757e-08,-0.1380
3.65990e-08,-0.1484
3.66223e-08,-0.1650
3.66455e-08,-0.1879
3.66688e-08,-0.2000
3.66921e-08,-0.1816
3.67153e-08,-0.1358
3.67386e-08,-0.0812
3.67619e-08,-0.0285
3.67851e-08,0.0200
3.68084e-08,0.0613
3.68317e-08,0.0930
3.68549e-08,0.1167
3.68782e-08,0.1310
3.69015e-08,0.1318
3.69247e-08,0.1169
3.69480e-08,0.0896
3.69713e-08,0.0610
3.69945e-08,0.0447
3.70178e-08,0.0530
3.70411e-08,0.0951
3.70643e-08,0.1836
3.70876e-08,0.2974
3.71109e-08,0.4072
3.71341e-08,0.5268
3.71574e-08,0.6605
3.71807e-08,0.7928
3.72039e-08,0.9041
3.72272e-08,0.9965
3.72505e-08,1.0653
3.72737e-08,1.1110
3.72970e-08,1.1448
3.73203e-08,1.1709
3.73435e-08,1.1966
3.73668e-08,1.2230
3.73901e-08,1.2506
3.74133e-08,1.2775
3.74366e-08,1.3013
3.74599e-08,1.3243
3.74831e-08,1.3435
3.75064e-08,1.3522
3.75297e-08,1.3379
3.75529e-08,1.3001
3.75762e-08,1.2537
3.75995e-08,1.2084
3.76227e-08,1.1660
3.76460e-08,1.1297
3.76693e-08,1.1030
3.76925e-08,1.0860
3.77158e-08,1.0787
3.77391e-08,1.0826
3.77623e-08,1.0960
3.77856e-08,1.1151
3.78089e-08,1.1334
3.78321e-08,1.1330
3.78554e-08,1.0956
3.78787e-08,1.0004
3.79019e-08,0.8666
3.79252e-08,0.7361
3.79485e-08,0.6106
3.79717e-08,0.4704
3.79950e-08,0.3196
3.80183e-08,0.1882
3.80415e-08,0.0837
3.80648e-08,0.0102
3.80881e-08,-0.0313
3.81113e-08,-0.0509
3.81346e-08,-0.0597
3.81579e-08,-0.0706
3.81811e-08,-0.0889
3.82044e-08,-0.1138
3.82277e-08,-0.1374
3.82509e-08,-0.1541
3.82742e-08,-0.1694
3.82975e-08,-0.1877
3.83207e-08,-0.2029
3.83440e-08,-0.1963
3.83673e-08,-0.1585
3.83905e-08,-0.1032
3.84138e-08,-0.0473
3.84371e-08,0.0040
3.84603e-08,0.0496
3.84836e-08,0.0859
3.85069e-08,0.1115
3.85302e-08,0.1272
3.85534e-08,0.1311
3.85767e-08,0.1215
3.86000e-08,0.0997
3.86232e-08,0.0721
3.86465e-08,0.0497
3.86698e-08,0.0443
3.86930e-08,0.0660
3.87163e-08,0.1262
3.87396e-08,0.2317
3.87628e-08,0.3449
3.87861e-08,0.4560
3.88094e-08,0.5792
3.88326e-08,0.7110
3.88559e-08,0.8315
3.88792e-08,0.9318
3.89024e-08,1.0163
3.89257e-08,1.0768
3.89490e-08,1.1202
3.89722e-08,1.1532
3.89955e-08,1.1806
3.90188e-08,1.2089
3.90420e-08,1.2379
3.90653e-08,1.2678
3.90886e-08,1.2936
3.91118e-08,1.3156
3.91351e-08,1.3349
3.91584e-08,1.3484
3.91816e-08,1.3477
3.92049e-08,1.3224
3.92282e-08,1.2795
3.92514e-08,1.2336
3.92747e-08,1.1898
3.92980e-08,1.1502
3.93212e-08,1.1193
3.93445e-08,1.0988
3.93678e-08,1.0873
3.93910e-08,1.0847
3.94143e-08,1.0912
3.94376e-08,1.1048
3.94608e-08,1.1225
3.94841e-08,1.1390
3.95074e-08,1.1490
3.95306e-08,1.1512
3.95539e-08,1.1493
3.95772e-08,1.1479
3.96004e-08,1.1476
3.96237e-08,1.1470
3.96470e-08,1.1469
3.96702e-08,1.1524
3.96935e-08,1.1668
3.97168e-08,1.1878
3.97400e-08,1.2118
3.97633e-08,1.2346
3.97866e-08,1.2516
3.98098e-08,1.2596
3.98331e-08,1.2591
3.98564e-08,1.2529
3.98796e-08,1.2437
3.99029e-08,1.2333
3.99262e-08,1.2219
3.99494e-08,1.2097
3.99727e-08,1.1993
3.99960e-08,1.1940
4.00192e-08,1.1947
4.00425e-08,1.1990
4.00658e-08,1.2037
4.00890e-08,1.2073
4.01123e-08,1.2096
4.01356e-08,1.2103
4.01588e-08,1.2083
4.01821e-08,1.2034
4.02054e-08,1.1958
4.02286e-08,1.1863
4.02519e-08,1.1766
4.02752e-08,1.1697
4.02984e-08,1.1683
4.03217e-08,1.1728
4.03450e-08,1.1813
4.03682e-08,1.1907
4.03915e-08,1.1987
4.04148e-08,1.2049
4.04380e-08,1.2099
4.04613e-08,1.2131
4.04846e-08,1.2136
4.05078e-08,1.2113
4.05311e-08,1.2070
4.05544e-08,1.2022
4.05776e-08,1.1981
4.06009e-08,1.1959
4.06242e-08,1.1958
4.06474e-08,1.1976
4.06707e-08,1.2004
4.06940e-08,1.2038
4.07173e-08,1.2076
4.07405e-08,1.2117
4.07638e-08,1.2148
4.07871e-08,1.2152
4.08103e-08,1.2123
4.08336e-08,1.2066
4.08569e-08,1.2003
4.08801e-08,1.1951
4.09034e-08,1.1920
4.09267e-08,1.1909
4.09499e-08,1.1915
4.09732e-08,1.1933
4.09965e-08,1.1959
4.10197e-08,1.1990
4.10430e-08,1.2021
4.10663e-08,1.2048
4.10895e-08,1.2061
4.11128e-08,1.2056
4.11361e-08,1.2038
4.11593e-08,1.2015
4.11826e-08,1.1993
4.12059e-08,1.1975
4.12291e-08,1.1960
4.12524e-08,1.1950
4.12757e-08,1.1950
4.12989e-08,1.1965
4.13222e-08,1.1994
4.13455e-08,1.2030
4.13687e-08,1.2061
4.13920e-08,1.2079
4.14153e-08,1.2079
4.14385e-08,1.2064
4.14618e-08,1.2041
4.14851e-08,1.2018
4.15083e-08,1.1999
4.15316e-08,1.1984
4.15549e-08,1.1973
4.15781e-08,1.1970
4.16014e-08,1.1977
4.16247e-08,1.1991
4.16479e-08,1.2009
4.16712e-08,1.2025
4.16945e-08,1.2034
4.17177e-08,1.2038
4.17410e-08,1.2038
4.17643e-08,1.2034
4.17875e-08,1.2025
4.18108e-08,1.2012
4.18341e-08,1.1995
4.18573e-08,1.1978
4.18806e-08,1.1968
4.19039e-08,1.1969
4.19271e-08,1.1980
4.19504e-08,1.1998
4.19737e-08,1.2002
4.19969e-08,1.1871
4.20202e-08,1.1453
4.20435e-08,1.0517
4.20667e-08,0.9184
4.20900e-08,0.7864
4.21133e-08,0.6594
4.21365e-08,0.5191
4.21598e-08,0.3648
4.21831e-08,0.2215
4.22063e-08,0.0971
4.22296e-08,-0.0008
4.22529e-08,-0.0665
4.22761e-08,-0.1052
4.22994e-08,-0.1242
4.23227e-08,-0.1357
4.23459e-08,-0.1478
4.23692e-08,-0.1627
4.23925e-08,-0.1751
4.24157e-08,-0.1798
4.24390e-08,-0.1820
4.24623e-08,-0.1880
4.24855e-08,-0.1956
4.25088e-08,-0.1882
4.25321e-08,-0.1545
4.25553e-08,-0.1040
4.25786e-08,-0.0516
4.26019e-08,-0.0024
4.26251e-08,0.0422
4.26484e-08,0.0796
4.26717e-08,0.1089
4.26949e-08,0.1310
4.27182e-08,0.1439
4.27415e-08,0.1444
4.27647e-08,0.1310
4.27880e-08,0.1069
4.28113e-08,0.0816
4.28345e-08,0.0680
4.28578e-08,0.0786
4.28811e-08,0.1277
4.29043e-08,0.2255
4.29276e-08,0.3331
4.29509e-08,0.4401
4.29742e-08,0.5614
4.29974e-08,0.6952
4.30207e-08,0.8203
4.30440e-08,0.9260
4.30672e-08,1.0157
4.30905e-08,1.0798
4.31138e-08,1.1246
4.31370e-08,1.1567
4.31603e-08,1.1817
4.31836e-08,1.2068
4.32068e-08,1.2320
4.32301e-08,1.2582
4.32534e-08,1.2807
4.32766e-08,1.3015
4.32999e-08,1.3229
4.33232e-08,1.3419
4.33464e-08,1.3487
4.33697e-08,1.3300
4.33930e-08,1.2914
4.34162e-08,1.2472
4.34395e-08,1.2030
4.34628e-08,1.1612
4.34860e-08,1.1269
4.35093e-08,1.1026
4.35326e-08,1.0872
4.35558e-08,1.0813
4.35791e-08,1.0857
4.36024e-08,1.0990
4.36256e-08,1.1180
4.36489e-08,1.1325
4.36722e-08,1.1211
4.36954e-08,1.0661
4.37187e-08,0.9516
4.37420e-08,0.8172
4.37652e-08,0.6912
4.37885e-08,0.5630
4.38118e-08,0.4155
4.38350e-08,0.2666
4.38583e-08,0.1425
4.38816e-08,0.0461
4.39048e-08,-0.0158
4.39281e-08,-0.0472
4.39514e-08,-0.0593
4.39746e-08,-0.0652
4.39979e-08,-0.0771
4.40212e-08,-0.0971
4.40444e-08,-0.1219
4.40677e-08,-0.1418
4.40910e-08,-0.1562
4.41142e-08,-0.1722
4.41375e-08,-0.1913
4.41608e-08,-0.2021
4.41840e-08,-0.1851
4.42073e-08,-0.1394
4.42306e-08,-0.0829
4.42538e-08,-0.0289
4.42771e-08,0.0205
4.43004e-08,0.0633
4.43236e-08,0.0964
4.43469e-08,0.1197
4.43702e-08,0.1329
4.43934e-08,0.1328
4.44167e-08,0.1182
4.44400e-08,0.0919
4.44632e-08,0.0631
4.44865e-08,0.0442
4.45098e-08,0.0472
4.45330e-08,0.0812
4.45563e-08,0.1618
4.45796e-08,0.2768
4.46028e-08,0.3875
4.46261e-08,0.5024
4.46494e-08,0.6313
4.46726e-08,0.7631
4.46959e-08,0.8759
4.47192e-08,0.9707
4.47424e-08,1.0459
4.47657e-08,1.0975
4.47890e-08,1.1357
4.48122e-08,1.1644
4.48355e-08,1.1911
4.48588e-08,1.2188
4.48820e-08,1.2479
4.49053e-08,1.2768
4.49286e-08,1.3010
4.49518e-08,1.3230
4.49751e-08,1.3419
4.49984e-08,1.3527
4.50216e-08,1.3432
4.50449e-08,1.3083
4.50682e-08,1.2619
4.50914e-08,1.2160
4.51147e-08,1.1731
4.51380e-08,1.1360
4.51612e-08,1.1088
4.51845e-08,1.0918
4.52078e-08,1.0836
4.52310e-08,1.0849
4.52543e-08,1.0950
4.52776e-08,1.1113
4.53008e-08,1.1292
4.53241e-08,1.1337
4.53474e-08,1.1053
4.53707e-08,1.0241
4.53939e-08,0.8939
4.54172e-08,0.7615
4.54405e-08,0.6371
4.54637e-08,0.5030
4.54870e-08,0.3532
4.55103e-08,0.2165
4.55335e-08,0.1066
4.55568e-08,0.0257
4.55801e-08,-0.0223
4.56033e-08,-0.0463
4.56266e-08,-0.0569
4.56499e-08,-0.0675
4.56731e-08,-0.0854
4.56964e-08,-0.1101
4.57197e-08,-0.1351
4.57429e-08,-0.1524
4.57662e-08,-0.1663
4.57895e-08,-0.1825
4.58127e-08,-0.1988
4.58360e-08,-0.1985
4.58593e-08,-0.1674
4.58825e-08,-0.1146
4.59058e-08,-0.0584
4.59291e-08,-0.0067
4.59523e-08,0.0397
4.59756e-08,0.0778
4.59989e-08,0.1053
4.60221e-08,0.1231
4.60454e-08,0.1300
4.60687e-08,0.1238
4.60919e-08,0.1048
4.61152e-08,0.0780
4.61385e-08,0.0538
4.61617e-08,0.0441
4.61850e-08,0.0594
4.62083e-08,0.1093
4.62315e-08,0.2079
4.62548e-08,0.3221
4.62781e-08,0.4311
4.63013e-08,0.5500
4.63246e-08,0.6813
4.63479e-08,0.8069
4.63711e-08,0.9115
4.63944e-08,1.0007
4.64177e-08,1.0666
4.64409e-08,1.1130
4.64642e-08,1.1481
4.64875e-08,1.1758
4.65107e-08,1.2037
4.65340e-08,1.2321
4.65573e-08,1.2619
4.65805e-08,1.2884
4.66038e-08,1.3104
4.66271e-08,1.3302
4.66503e-08,1.3455
4.66736e-08,1.3495
4.66969e-08,1.3295
4.67201e-08,1.2888
4.67434e-08,1.2428
4.67667e-08,1.1989
4.67899e-08,1.1586
4.68132e-08,1.1257
4.68365e-08,1.1029
4.68597e-08,1.0891
4.68830e-08,1.0840
4.69063e-08,1.0883
4.69295e-08,1.1004
4.69528e-08,1.1176
4.69761e-08,1.1352
4.69993e-08,1.1472
4.70226e-08,1.1511
4.70459e-08,1.1496
4.70691e-08,1.1481
4.70924e-08,1.1480
4.71157e-08,1.1477
4.71389e-08,1.1470
4.71622e-08,1.1505
4.71855e-08,1.1629
4.72087e-08,1.1828
4.72320e-08,1.2064
4.72553e-08,1.2298
4.72785e-08,1.2482
4.73018e-08,1.2582
4.73251e-08,1.2593
4.73483e-08,1.2541
4.73716e-08,1.2456
4.73949e-08,1.2358
4.74181e-08,1.2249
4.74414e-08,1.2127
4.74647e-08,1.2013
4.74879e-08,1.1945
4.75112e-08,1.1938
4.75345e-08,1.1975
4.75577e-08,1.2023
4.75810e-08,1.2061
4.76043e-08,1.2087
4.76275e-08,1.2099
4.76508e-08,1.2087
4.76741e-08,1.2045
4.76973e-08,1.1976
4.77206e-08,1.1884
4.77439e-08,1.1785
4.77672e-08,1.1707
4.77904e-08,1.1680
4.78137e-08,1.1713
4.78370e-08,1.1792
4.78602e-08,1.1886
4.78835e-08,1.1968
4.79068e-08,1.2032
4.79300e-08,1.2084
4.79533e-08,1.2122
4.79766e-08,1.2136
4.79998e-08,1.2120
4.80231e-08,1.2081
4.80464e-08,1.2032
4.80696e-08,1.1989
4.80929e-08,1.1961
4.81162e-08,1.1956
4.81394e-08,1.1969
4.81627e-08,1.1995
4.81860e-08,1.2027
4.82092e-08,1.2064
4.82325e-08,1.2105
4.82558e-08,1.2140
4.82790e-08,1.2153
4.83023e-08,1.2130
4.83256e-08,1.2078
4.83488e-08,1.2014
4.83721e-08,1.1959
4.83954e-08,1.1924
4.84186e-08,1.1910
4.84419e-08,1.1912
4.84652e-08,1.1927
4.84884e-08,1.1951
4.85117e-08,1.1980
4.85350e-08,1.2011
4.85582e-08,1.2040
4.85815e-08,1.2057
4.86048e-08,1.2057
4.86280e-08,1.2039
4.86513e-08,1.1945
4.86746e-08,1.1629
4.86978e-08,1.0912
4.87211e-08,0.9665
4.87444e-08,0.8318
4.87676e-08,0.7060
4.87909e-08,0.5756
4.88142e-08,0.4284
4.88374e-08,0.2826
4.88607e-08,0.1542
4.88840e-08,0.0458
4.89072e-08,-0.0328
4.89305e-08,-0.0841
4.89538e-08,-0.1133
4.89770e-08,-0.1299
4.90003e-08,-0.1446
