.HEADER
..NAMES
Time,V U2.E7
.DATA
2.48724e-08,1.1973
2.48957e-08,1.1920
2.49190e-08,1.1913
2.49422e-08,1.1903
2.49655e-08,1.1900
2.49888e-08,1.1905
2.50120e-08,1.1897
2.50353e-08,1.1892
2.50586e-08,1.1917
2.50818e-08,1.1953
2.51051e-08,1.1980
2.51284e-08,1.1886
2.51516e-08,1.1534
2.51749e-08,1.0782
2.51982e-08,0.9846
2.52214e-08,0.8808
2.52447e-08,0.7884
2.52680e-08,0.7296
2.52912e-08,0.6875
2.53145e-08,0.6628
2.53378e-08,0.6466
2.53610e-08,0.6251
2.53843e-08,0.6018
2.54076e-08,0.5807
2.54308e-08,0.5594
2.54541e-08,0.5460
2.54774e-08,0.5417
2.55006e-08,0.5359
2.55239e-08,0.5284
2.55472e-08,0.5170
2.55704e-08,0.5019
2.55937e-08,0.4932
2.56170e-08,0.4906
2.56402e-08,0.4928
2.56635e-08,0.4977
2.56868e-08,0.4999
2.57100e-08,0.5023
2.57333e-08,0.5058
2.57566e-08,0.5112
2.57798e-08,0.5183
2.58031e-08,0.5246
2.58264e-08,0.5285
2.58496e-08,0.5296
2.58729e-08,0.5273
2.58962e-08,0.5222
2.59194e-08,0.5180
2.59427e-08,0.5160
2.59660e-08,0.5176
2.59892e-08,0.5217
2.60125e-08,0.5240
2.60358e-08,0.5241
2.60590e-08,0.5220
2.60823e-08,0.5194
2.61056e-08,0.5190
2.61288e-08,0.5195
2.61521e-08,0.5201
2.61754e-08,0.5198
2.61986e-08,0.5182
2.62219e-08,0.5160
2.62452e-08,0.5141
2.62684e-08,0.5124
2.62917e-08,0.5116
2.63150e-08,0.5122
2.63382e-08,0.5132
2.63615e-08,0.5144
2.63848e-08,0.5148
2.64080e-08,0.5142
2.64313e-08,0.5139
2.64546e-08,0.5141
2.64778e-08,0.5149
2.65011e-08,0.5156
2.65244e-08,0.5151
2.65476e-08,0.5142
2.65709e-08,0.5133
2.65942e-08,0.5131
2.66174e-08,0.5135
2.66407e-08,0.5141
2.66640e-08,0.5146
2.66872e-08,0.5150
2.67105e-08,0.5151
2.67338e-08,0.5149
2.67570e-08,0.5147
2.67803e-08,0.5144
2.68036e-08,0.5144
2.68269e-08,0.5147
2.68501e-08,0.5149
2.68734e-08,0.5148
2.68967e-08,0.5143
2.69199e-08,0.5137
2.69432e-08,0.5135
2.69665e-08,0.5138
2.69897e-08,0.5142
2.70130e-08,0.5144
2.70363e-08,0.5144
2.70595e-08,0.5142
2.70828e-08,0.5142
2.71061e-08,0.5141
2.71293e-08,0.5141
2.71526e-08,0.5140
2.71759e-08,0.5140
2.71991e-08,0.5141
2.72224e-08,0.5141
2.72457e-08,0.5139
2.72689e-08,0.5138
2.72922e-08,0.5137
2.73155e-08,0.5139
2.73387e-08,0.5141
2.73620e-08,0.5142
2.73853e-08,0.5141
2.74085e-08,0.5139
2.74318e-08,0.5138
2.74551e-08,0.5139
2.74783e-08,0.5140
2.75016e-08,0.5140
2.75249e-08,0.5139
2.75481e-08,0.5139
2.75714e-08,0.5138
2.75947e-08,0.5138
2.76179e-08,0.5138
2.76412e-08,0.5138
2.76645e-08,0.5138
2.76877e-08,0.5139
2.77110e-08,0.5139
2.77343e-08,0.5139
2.77575e-08,0.5138
2.77808e-08,0.5137
2.78041e-08,0.5137
2.78273e-08,0.5138
2.78506e-08,0.5138
2.78739e-08,0.5138
2.78971e-08,0.5137
2.79204e-08,0.5137
2.79437e-08,0.5137
2.79669e-08,0.5137
2.79902e-08,0.5137
2.80135e-08,0.5137
2.80367e-08,0.5157
2.80600e-08,0.5319
2.80833e-08,0.5894
2.81065e-08,0.6785
2.81298e-08,0.7916
2.81531e-08,0.9201
2.81763e-08,1.0136
2.81996e-08,1.0786
2.82229e-08,1.1193
2.82461e-08,1.1290
2.82694e-08,1.1385
2.82927e-08,1.1487
2.83159e-08,1.1564
2.83392e-08,1.1721
2.83625e-08,1.1887
2.83857e-08,1.1945
2.84090e-08,1.1982
2.84323e-08,1.1997
2.84555e-08,1.2004
2.84788e-08,1.2104
2.85021e-08,1.2197
2.85253e-08,1.2239
2.85486e-08,1.2231
2.85719e-08,1.2130
2.85951e-08,1.2034
2.86184e-08,1.1960
2.86417e-08,1.1903
2.86649e-08,1.1888
2.86882e-08,1.1878
2.87115e-08,1.1878
2.87347e-08,1.1892
2.87580e-08,1.1895
2.87813e-08,1.1896
2.88045e-08,1.1919
2.88278e-08,1.1950
2.88511e-08,1.1989
2.88743e-08,1.2022
2.88976e-08,1.2006
2.89209e-08,1.1974
2.89441e-08,1.1940
2.89674e-08,1.1923
2.89907e-08,1.1941
2.90139e-08,1.1959
2.90372e-08,1.1970
2.90605e-08,1.1977
2.90838e-08,1.1973
2.91070e-08,1.1972
2.91303e-08,1.1974
2.91536e-08,1.1974
2.91768e-08,1.1982
2.92001e-08,1.1996
2.92234e-08,1.2003
2.92466e-08,1.2004
2.92699e-08,1.1992
2.92932e-08,1.1973
2.93164e-08,1.1968
2.93397e-08,1.1974
2.93630e-08,1.1984
2.93862e-08,1.1992
2.94095e-08,1.1988
2.94328e-08,1.1983
2.94560e-08,1.1981
2.94793e-08,1.1982
2.95026e-08,1.1987
2.95258e-08,1.1989
2.95491e-08,1.1990
2.95724e-08,1.1991
2.95956e-08,1.1992
2.96189e-08,1.1988
2.96422e-08,1.1983
2.96654e-08,1.1979
2.96887e-08,1.1982
2.97120e-08,1.1989
2.97352e-08,1.1993
2.97585e-08,1.1992
2.97818e-08,1.1988
2.98050e-08,1.1984
2.98283e-08,1.1985
2.98516e-08,1.1989
2.98748e-08,1.1991
2.98981e-08,1.1991
2.99214e-08,1.1990
2.99446e-08,1.1989
2.99679e-08,1.1989
2.99912e-08,1.1988
3.00144e-08,1.1987
3.00377e-08,1.1987
3.00610e-08,1.1989
3.00842e-08,1.1992
3.01075e-08,1.1992
3.01308e-08,1.1990
3.01540e-08,1.1988
3.01773e-08,1.1988
3.02006e-08,1.1990
3.02238e-08,1.1992
3.02471e-08,1.1992
3.02704e-08,1.1991
3.02936e-08,1.1990
3.03169e-08,1.1990
3.03402e-08,1.1991
3.03634e-08,1.1991
3.03867e-08,1.1991
3.04100e-08,1.1991
3.04332e-08,1.1992
3.04565e-08,1.1992
3.04798e-08,1.1992
3.05030e-08,1.1991
3.05263e-08,1.1990
3.05496e-08,1.1991
3.05728e-08,1.1992
3.05961e-08,1.1993
3.06194e-08,1.1993
3.06426e-08,1.1992
3.06659e-08,1.1991
3.06892e-08,1.1992
3.07124e-08,1.1993
3.07357e-08,1.1993
3.07590e-08,1.1992
3.07822e-08,1.1992
3.08055e-08,1.1993
3.08288e-08,1.1993
3.08520e-08,1.1993
3.08753e-08,1.1992
3.08986e-08,1.1992
3.09218e-08,1.1992
3.09451e-08,1.1929
3.09684e-08,1.1749
3.09916e-08,1.1256
3.10149e-08,1.0450
3.10382e-08,0.9513
3.10614e-08,0.8467
3.10847e-08,0.7656
3.11080e-08,0.7144
3.11312e-08,0.6771
3.11545e-08,0.6593
3.11778e-08,0.6420
3.12010e-08,0.6183
3.12243e-08,0.5960
3.12476e-08,0.5739
3.12708e-08,0.5527
3.12941e-08,0.5425
3.13174e-08,0.5380
3.13406e-08,0.5315
3.13639e-08,0.5264
3.13872e-08,0.5251
3.14105e-08,0.5605
3.14337e-08,0.6405
3.14570e-08,0.7455
3.14803e-08,0.8817
3.15035e-08,0.9892
3.15268e-08,1.0598
3.15501e-08,1.1118
3.15733e-08,1.1275
3.15966e-08,1.1406
3.16199e-08,1.1581
3.16431e-08,1.1687
3.16664e-08,1.1838
3.16897e-08,1.2008
3.17129e-08,1.2035
3.17362e-08,1.2011
3.17595e-08,1.2003
3.17827e-08,1.1980
3.18060e-08,1.2097
3.18293e-08,1.2252
3.18525e-08,1.2325
3.18758e-08,1.2343
3.18991e-08,1.2224
3.19223e-08,1.2088
3.19456e-08,1.2003
3.19689e-08,1.1932
3.19921e-08,1.1917
3.20154e-08,1.1909
3.20387e-08,1.1900
3.20619e-08,1.1906
3.20852e-08,1.1903
3.21085e-08,1.1892
3.21317e-08,1.1908
3.21550e-08,1.1944
3.21783e-08,1.1983
3.22015e-08,1.1936
3.22248e-08,1.1687
3.22481e-08,1.1030
3.22713e-08,1.0137
3.22946e-08,0.9131
3.23179e-08,0.8132
3.23411e-08,0.7464
3.23644e-08,0.7005
3.23877e-08,0.6697
3.24109e-08,0.6535
3.24342e-08,0.6328
3.24575e-08,0.6091
3.24807e-08,0.5877
3.25040e-08,0.5659
3.25273e-08,0.5492
3.25505e-08,0.5434
3.25738e-08,0.5384
3.25971e-08,0.5310
3.26203e-08,0.5214
3.26436e-08,0.5061
3.26669e-08,0.4951
3.26901e-08,0.4914
3.27134e-08,0.4918
3.27367e-08,0.4968
3.27599e-08,0.4995
3.27832e-08,0.5014
3.28065e-08,0.5048
3.28297e-08,0.5093
3.28530e-08,0.5162
3.28763e-08,0.5229
3.28995e-08,0.5276
3.29228e-08,0.5296
3.29461e-08,0.5284
3.29693e-08,0.5237
3.29926e-08,0.5191
3.30159e-08,0.5165
3.30391e-08,0.5169
3.30624e-08,0.5208
3.30857e-08,0.5237
3.31089e-08,0.5243
3.31322e-08,0.5228
3.31555e-08,0.5200
3.31787e-08,0.5190
3.32020e-08,0.5195
3.32253e-08,0.5200
3.32485e-08,0.5201
3.32718e-08,0.5188
3.32951e-08,0.5168
3.33183e-08,0.5147
3.33416e-08,0.5129
3.33649e-08,0.5118
3.33881e-08,0.5121
3.34114e-08,0.5130
3.34347e-08,0.5142
3.34579e-08,0.5149
3.34812e-08,0.5144
3.35045e-08,0.5140
3.35277e-08,0.5141
3.35510e-08,0.5147
3.35743e-08,0.5156
3.35975e-08,0.5154
3.36208e-08,0.5145
3.36441e-08,0.5136
3.36673e-08,0.5131
3.36906e-08,0.5134
3.37139e-08,0.5141
3.37372e-08,0.5146
3.37604e-08,0.5149
3.37837e-08,0.5152
3.38070e-08,0.5151
3.38302e-08,0.5149
3.38535e-08,0.5147
3.38768e-08,0.5197
3.39000e-08,0.5499
3.39233e-08,0.6240
3.39466e-08,0.7207
3.39698e-08,0.8446
3.39931e-08,0.9630
3.40164e-08,1.0403
3.40396e-08,1.0995
3.40629e-08,1.1260
3.40862e-08,1.1321
3.41094e-08,1.1442
3.41327e-08,1.1521
3.41560e-08,1.1619
3.41792e-08,1.1803
3.42025e-08,1.1926
3.42258e-08,1.1959
3.42490e-08,1.1999
3.42723e-08,1.1956
3.42956e-08,1.1844
3.43188e-08,1.1555
3.43421e-08,1.0851
3.43654e-08,0.9967
3.43886e-08,0.8871
3.44119e-08,0.7861
3.44352e-08,0.7228
3.44584e-08,0.6737
3.44817e-08,0.6489
3.45050e-08,0.6325
3.45282e-08,0.6080
3.45515e-08,0.5860
3.45748e-08,0.5648
3.45980e-08,0.5414
3.46213e-08,0.5294
3.46446e-08,0.5282
3.46678e-08,0.5254
3.46911e-08,0.5248
3.47144e-08,0.5161
3.47376e-08,0.4989
3.47609e-08,0.4890
3.47842e-08,0.4829
3.48074e-08,0.4862
3.48307e-08,0.4945
3.48540e-08,0.4978
3.48772e-08,0.5016
3.49005e-08,0.5047
3.49238e-08,0.5091
3.49470e-08,0.5169
3.49703e-08,0.5237
3.49936e-08,0.5282
3.50168e-08,0.5307
3.50401e-08,0.5291
3.50634e-08,0.5243
3.50866e-08,0.5199
3.51099e-08,0.5156
3.51332e-08,0.5158
3.51564e-08,0.5199
3.51797e-08,0.5227
3.52030e-08,0.5241
3.52262e-08,0.5217
3.52495e-08,0.5181
3.52728e-08,0.5174
3.52960e-08,0.5179
3.53193e-08,0.5193
3.53426e-08,0.5198
3.53658e-08,0.5181
3.53891e-08,0.5157
3.54124e-08,0.5135
3.54356e-08,0.5115
3.54589e-08,0.5106
3.54822e-08,0.5109
3.55054e-08,0.5118
3.55287e-08,0.5137
3.55520e-08,0.5146
3.55752e-08,0.5140
3.55985e-08,0.5135
3.56218e-08,0.5131
3.56450e-08,0.5140
3.56683e-08,0.5153
3.56916e-08,0.5153
3.57148e-08,0.5144
3.57381e-08,0.5132
3.57614e-08,0.5125
3.57846e-08,0.5129
3.58079e-08,0.5137
3.58312e-08,0.5142
3.58544e-08,0.5146
3.58777e-08,0.5147
3.59010e-08,0.5147
3.59242e-08,0.5146
3.59475e-08,0.5142
3.59708e-08,0.5140
3.59940e-08,0.5143
3.60173e-08,0.5146
3.60406e-08,0.5148
3.60638e-08,0.5143
3.60871e-08,0.5135
3.61104e-08,0.5131
3.61337e-08,0.5132
3.61569e-08,0.5138
3.61802e-08,0.5142
3.62035e-08,0.5142
3.62267e-08,0.5140
3.62500e-08,0.5139
3.62733e-08,0.5139
3.62965e-08,0.5139
3.63198e-08,0.5139
3.63431e-08,0.5137
3.63663e-08,0.5138
3.63896e-08,0.5139
3.64129e-08,0.5138
3.64361e-08,0.5136
3.64594e-08,0.5135
3.64827e-08,0.5136
3.65059e-08,0.5139
3.65292e-08,0.5141
3.65525e-08,0.5141
3.65757e-08,0.5138
3.65990e-08,0.5136
3.66223e-08,0.5137
3.66455e-08,0.5138
3.66688e-08,0.5139
3.66921e-08,0.5138
3.67153e-08,0.5137
3.67386e-08,0.5137
3.67619e-08,0.5137
3.67851e-08,0.5137
3.68084e-08,0.5137
3.68317e-08,0.5136
3.68549e-08,0.5137
3.68782e-08,0.5138
3.69015e-08,0.5138
3.69247e-08,0.5137
3.69480e-08,0.5136
3.69713e-08,0.5136
3.69945e-08,0.5136
3.70178e-08,0.5137
3.70411e-08,0.5137
3.70643e-08,0.5136
3.70876e-08,0.5135
3.71109e-08,0.5136
3.71341e-08,0.5136
3.71574e-08,0.5136
3.71807e-08,0.5136
3.72039e-08,0.5169
3.72272e-08,0.5388
3.72505e-08,0.6044
3.72737e-08,0.6964
3.72970e-08,0.8145
3.73203e-08,0.9398
3.73435e-08,1.0247
3.73668e-08,1.0881
3.73901e-08,1.1228
3.74133e-08,1.1294
3.74366e-08,1.1408
3.74599e-08,1.1499
3.74831e-08,1.1581
3.75064e-08,1.1756
3.75297e-08,1.1904
3.75529e-08,1.1946
3.75762e-08,1.1988
3.75995e-08,1.1996
3.76227e-08,1.2012
3.76460e-08,1.2127
3.76693e-08,1.2204
3.76925e-08,1.2241
3.77158e-08,1.2219
3.77391e-08,1.2106
3.77623e-08,1.2021
3.77856e-08,1.1946
3.78089e-08,1.1896
3.78321e-08,1.1886
3.78554e-08,1.1875
3.78787e-08,1.1880
3.79019e-08,1.1893
3.79252e-08,1.1893
3.79485e-08,1.1897
3.79717e-08,1.1924
3.79950e-08,1.1954
3.80183e-08,1.1996
3.80415e-08,1.2021
3.80648e-08,1.1998
3.80881e-08,1.1968
3.81113e-08,1.1934
3.81346e-08,1.1923
3.81579e-08,1.1945
3.81811e-08,1.1959
3.82044e-08,1.1971
3.82277e-08,1.1976
3.82509e-08,1.1971
3.82742e-08,1.1972
3.82975e-08,1.1973
3.83207e-08,1.1973
3.83440e-08,1.1983
3.83673e-08,1.1996
3.83905e-08,1.2002
3.84138e-08,1.2002
3.84371e-08,1.1987
3.84603e-08,1.1970
3.84836e-08,1.1968
3.85069e-08,1.1974
3.85302e-08,1.1985
3.85534e-08,1.1991
3.85767e-08,1.1985
3.86000e-08,1.1982
3.86232e-08,1.1980
3.86465e-08,1.1982
3.86698e-08,1.1986
3.86930e-08,1.1988
3.87163e-08,1.1989
3.87396e-08,1.1991
3.87628e-08,1.1990
3.87861e-08,1.1986
3.88094e-08,1.1981
3.88326e-08,1.1978
3.88559e-08,1.1982
3.88792e-08,1.1989
3.89024e-08,1.1991
3.89257e-08,1.1990
3.89490e-08,1.1985
3.89722e-08,1.1983
3.89955e-08,1.1985
3.90188e-08,1.1988
3.90420e-08,1.1990
3.90653e-08,1.1990
3.90886e-08,1.1988
3.91118e-08,1.1988
3.91351e-08,1.1988
3.91584e-08,1.1987
3.91816e-08,1.1986
3.92049e-08,1.1986
3.92282e-08,1.1988
3.92514e-08,1.1991
3.92747e-08,1.1991
3.92980e-08,1.1989
3.93212e-08,1.1987
3.93445e-08,1.1987
3.93678e-08,1.1989
3.93910e-08,1.1991
3.94143e-08,1.1991
3.94376e-08,1.1990
3.94608e-08,1.1989
3.94841e-08,1.1989
3.95074e-08,1.1990
3.95306e-08,1.1990
3.95539e-08,1.1989
3.95772e-08,1.1990
3.96004e-08,1.1991
3.96237e-08,1.1991
3.96470e-08,1.1991
3.96702e-08,1.1990
3.96935e-08,1.1989
3.97168e-08,1.1990
3.97400e-08,1.1991
3.97633e-08,1.1992
3.97866e-08,1.1991
3.98098e-08,1.1990
3.98331e-08,1.1990
3.98564e-08,1.1991
3.98796e-08,1.1992
3.99029e-08,1.1992
3.99262e-08,1.1991
3.99494e-08,1.1991
3.99727e-08,1.1992
3.99960e-08,1.1992
4.00192e-08,1.1992
4.00425e-08,1.1991
4.00658e-08,1.1992
4.00890e-08,1.1992
4.01123e-08,1.1993
4.01356e-08,1.1993
4.01588e-08,1.1992
4.01821e-08,1.1992
4.02054e-08,1.1992
4.02286e-08,1.1993
4.02519e-08,1.1993
4.02752e-08,1.1993
4.02984e-08,1.1992
4.03217e-08,1.1992
4.03450e-08,1.1993
4.03682e-08,1.1993
4.03915e-08,1.1993
4.04148e-08,1.1993
4.04380e-08,1.1993
4.04613e-08,1.1993
4.04846e-08,1.1993
4.05078e-08,1.1993
4.05311e-08,1.1993
4.05544e-08,1.1993
4.05776e-08,1.1993
4.06009e-08,1.1993
4.06242e-08,1.1994
4.06474e-08,1.1993
4.06707e-08,1.1993
4.06940e-08,1.1993
4.07173e-08,1.1993
4.07405e-08,1.1994
4.07638e-08,1.1994
4.07871e-08,1.1993
4.08103e-08,1.1994
4.08336e-08,1.1994
4.08569e-08,1.1994
4.08801e-08,1.1994
4.09034e-08,1.1994
4.09267e-08,1.1983
4.09499e-08,1.1876
4.09732e-08,1.1612
4.09965e-08,1.0960
4.10197e-08,1.0098
4.10430e-08,0.9109
4.10663e-08,0.8104
4.10895e-08,0.7450
4.11128e-08,0.6988
4.11361e-08,0.6692
4.11593e-08,0.6547
4.11826e-08,0.6333
4.12059e-08,0.6094
4.12291e-08,0.5882
4.12524e-08,0.5650
4.12757e-08,0.5474
4.12989e-08,0.5414
4.13222e-08,0.5356
4.13455e-08,0.5295
4.13687e-08,0.5250
4.13920e-08,0.5314
4.14153e-08,0.5866
4.14385e-08,0.6734
4.14618e-08,0.7917
4.14851e-08,0.9241
4.15083e-08,1.0131
4.15316e-08,1.0807
4.15549e-08,1.1197
4.15781e-08,1.1302
4.16014e-08,1.1480
4.16247e-08,1.1623
4.16479e-08,1.1728
4.16712e-08,1.1907
4.16945e-08,1.2029
4.17177e-08,1.2015
4.17410e-08,1.2012
4.17643e-08,1.1968
4.17875e-08,1.1857
4.18108e-08,1.1689
4.18341e-08,1.1090
4.18573e-08,1.0261
4.18806e-08,0.9206
4.19039e-08,0.8093
4.19271e-08,0.7384
4.19504e-08,0.6850
4.19737e-08,0.6547
4.19969e-08,0.6404
4.20202e-08,0.6164
4.20435e-08,0.5928
4.20667e-08,0.5714
4.20900e-08,0.5462
4.21133e-08,0.5301
4.21365e-08,0.5281
4.21598e-08,0.5257
4.21831e-08,0.5260
4.22063e-08,0.5210
4.22296e-08,0.5033
4.22529e-08,0.4912
4.22761e-08,0.4837
4.22994e-08,0.4846
4.23227e-08,0.4944
4.23459e-08,0.4988
4.23692e-08,0.5022
4.23925e-08,0.5048
4.24157e-08,0.5077
4.24390e-08,0.5150
4.24623e-08,0.5225
4.24855e-08,0.5278
4.25088e-08,0.5313
4.25321e-08,0.5311
4.25553e-08,0.5265
4.25786e-08,0.5220
4.26019e-08,0.5171
4.26251e-08,0.5155
4.26484e-08,0.5196
4.26717e-08,0.5229
4.26949e-08,0.5251
4.27182e-08,0.5236
4.27415e-08,0.5192
4.27647e-08,0.5176
4.27880e-08,0.5179
4.28113e-08,0.5194
4.28345e-08,0.5206
4.28578e-08,0.5193
4.28811e-08,0.5169
4.29043e-08,0.5146
4.29276e-08,0.5125
4.29509e-08,0.5112
4.29742e-08,0.5113
4.29974e-08,0.5120
4.30207e-08,0.5138
4.30440e-08,0.5152
4.30672e-08,0.5147
4.30905e-08,0.5141
4.31138e-08,0.5134
4.31370e-08,0.5140
4.31603e-08,0.5156
4.31836e-08,0.5160
4.32068e-08,0.5153
4.32301e-08,0.5140
4.32534e-08,0.5130
4.32766e-08,0.5131
4.32999e-08,0.5139
4.33232e-08,0.5146
4.33464e-08,0.5149
4.33697e-08,0.5151
4.33930e-08,0.5151
4.34162e-08,0.5151
4.34395e-08,0.5153
4.34628e-08,0.5243
4.34860e-08,0.5660
4.35093e-08,0.6471
4.35326e-08,0.7495
4.35558e-08,0.8777
4.35791e-08,0.9842
4.36024e-08,1.0551
4.36256e-08,1.1086
4.36489e-08,1.1262
4.36722e-08,1.1349
4.36954e-08,1.1470
4.37187e-08,1.1536
4.37420e-08,1.1660
4.37652e-08,1.1845
4.37885e-08,1.1933
4.38118e-08,1.1968
4.38350e-08,1.2003
4.38583e-08,1.1994
4.38816e-08,1.2067
4.39048e-08,1.2178
4.39281e-08,1.2225
4.39514e-08,1.2245
4.39746e-08,1.2169
4.39979e-08,1.2066
4.40212e-08,1.1995
4.40444e-08,1.1925
4.40677e-08,1.1897
4.40910e-08,1.1885
4.41142e-08,1.1878
4.41375e-08,1.1892
4.41608e-08,1.1900
4.41840e-08,1.1898
4.42073e-08,1.1914
4.42306e-08,1.1943
4.42538e-08,1.1977
4.42771e-08,1.2018
4.43004e-08,1.2017
4.43236e-08,1.1986
4.43469e-08,1.1956
4.43702e-08,1.1929
4.43934e-08,1.1939
4.44167e-08,1.1959
4.44400e-08,1.1968
4.44632e-08,1.1978
4.44865e-08,1.1977
4.45098e-08,1.1975
4.45330e-08,1.1978
4.45563e-08,1.1977
4.45796e-08,1.1981
4.46028e-08,1.1993
4.46261e-08,1.2004
4.46494e-08,1.2007
4.46726e-08,1.1994
4.46959e-08,1.1881
4.47192e-08,1.1636
4.47424e-08,1.1027
4.47657e-08,1.0189
4.47890e-08,0.9226
4.48122e-08,0.8200
4.48355e-08,0.7500
4.48588e-08,0.7024
4.48820e-08,0.6703
4.49053e-08,0.6557
4.49286e-08,0.6356
4.49518e-08,0.6115
4.49751e-08,0.5904
4.49984e-08,0.5674
4.50216e-08,0.5484
4.50449e-08,0.5411
4.50682e-08,0.5351
4.50914e-08,0.5288
4.51147e-08,0.5248
4.51380e-08,0.5287
4.51612e-08,0.5781
4.51845e-08,0.6615
4.52078e-08,0.7752
4.52310e-08,0.9095
4.52543e-08,1.0037
4.52776e-08,1.0735
4.53008e-08,1.1168
4.53241e-08,1.1284
4.53474e-08,1.1455
4.53707e-08,1.1606
4.53939e-08,1.1709
4.54172e-08,1.1881
4.54405e-08,1.2016
4.54637e-08,1.2014
4.54870e-08,1.2011
4.55103e-08,1.1978
4.55335e-08,1.1864
4.55568e-08,1.1722
4.55801e-08,1.1166
4.56033e-08,1.0357
4.56266e-08,0.9334
4.56499e-08,0.8197
4.56731e-08,0.7444
4.56964e-08,0.6894
4.57197e-08,0.6560
4.57429e-08,0.6418
4.57662e-08,0.6189
4.57895e-08,0.5948
4.58127e-08,0.5736
4.58360e-08,0.5485
4.58593e-08,0.5308
4.58825e-08,0.5279
4.59058e-08,0.5256
4.59291e-08,0.5255
4.59523e-08,0.5260
4.59756e-08,0.5335
4.59989e-08,0.5896
4.60221e-08,0.6741
4.60454e-08,0.7946
4.60687e-08,0.9279
4.60919e-08,1.0161
4.61152e-08,1.0843
4.61385e-08,1.1193
4.61617e-08,1.1289
4.61850e-08,1.1474
4.62083e-08,1.1617
4.62315e-08,1.1741
4.62548e-08,1.1940
4.62781e-08,1.2061
4.63013e-08,1.2047
4.63246e-08,1.2039
4.63479e-08,1.1956
4.63711e-08,1.1824
4.63944e-08,1.1620
4.64177e-08,1.0999
4.64409e-08,1.0177
4.64642e-08,0.9104
4.64875e-08,0.8014
4.65107e-08,0.7321
4.65340e-08,0.6795
4.65573e-08,0.6523
4.65805e-08,0.6383
4.66038e-08,0.6143
4.66271e-08,0.5911
4.66503e-08,0.5693
4.66736e-08,0.5440
4.66969e-08,0.5290
4.67201e-08,0.5269
4.67434e-08,0.5241
4.67667e-08,0.5252
4.67899e-08,0.5196
4.68132e-08,0.5021
4.68365e-08,0.4904
4.68597e-08,0.4824
4.68830e-08,0.4843
4.69063e-08,0.4943
4.69295e-08,0.4989
4.69528e-08,0.5028
4.69761e-08,0.5052
4.69993e-08,0.5080
4.70226e-08,0.5153
4.70459e-08,0.5226
4.70691e-08,0.5277
4.70924e-08,0.5310
4.71157e-08,0.5304
4.71389e-08,0.5258
4.71622e-08,0.5216
4.71855e-08,0.5166
4.72087e-08,0.5154
4.72320e-08,0.5194
4.72553e-08,0.5227
4.72785e-08,0.5250
4.73018e-08,0.5233
4.73251e-08,0.5189
4.73483e-08,0.5173
4.73716e-08,0.5174
4.73949e-08,0.5190
4.74181e-08,0.5203
4.74414e-08,0.5189
4.74647e-08,0.5164
4.74879e-08,0.5141
4.75112e-08,0.5120
4.75345e-08,0.5108
4.75577e-08,0.5111
4.75810e-08,0.5117
4.76043e-08,0.5143
4.76275e-08,0.5248
4.76508e-08,0.5652
4.76741e-08,0.6445
4.76973e-08,0.7461
4.77206e-08,0.8748
4.77439e-08,0.9840
4.77672e-08,1.0568
4.77904e-08,1.1098
4.78137e-08,1.1256
4.78370e-08,1.1328
4.78602e-08,1.1446
4.78835e-08,1.1525
4.79068e-08,1.1660
4.79300e-08,1.1849
4.79533e-08,1.1941
4.79766e-08,1.1978
4.79998e-08,1.2011
4.80231e-08,1.1927
4.80464e-08,1.1803
4.80696e-08,1.1385
4.80929e-08,1.0624
4.81162e-08,0.9701
4.81394e-08,0.8563
4.81627e-08,0.7658
4.81860e-08,0.7065
4.82092e-08,0.6625
4.82325e-08,0.6443
4.82558e-08,0.6262
4.82790e-08,0.6017
4.83023e-08,0.5807
4.83256e-08,0.5579
4.83488e-08,0.5362
4.83721e-08,0.5286
4.83954e-08,0.5270
4.84186e-08,0.5246
4.84419e-08,0.5250
4.84652e-08,0.5253
4.84884e-08,0.5606
4.85117e-08,0.6360
4.85350e-08,0.7398
4.85582e-08,0.8762
4.85815e-08,0.9829
4.86048e-08,1.0573
4.86280e-08,1.1099
4.86513e-08,1.1247
4.86746e-08,1.1397
4.86978e-08,1.1570
4.87211e-08,1.1681
4.87444e-08,1.1851
4.87676e-08,1.2023
4.87909e-08,1.2046
4.88142e-08,1.2029
4.88374e-08,1.2005
4.88607e-08,1.1961
4.88840e-08,1.2075
4.89072e-08,1.2221
4.89305e-08,1.2304
4.89538e-08,1.2336
4.89770e-08,1.2214
4.90003e-08,1.2082
4.90236e-08,1.1991
4.90468e-08,1.1919
4.90701e-08,1.1912
4.90934e-08,1.1906
4.91166e-08,1.1898
4.91399e-08,1.1904
4.91632e-08,1.1898
4.91864e-08,1.1884
4.92097e-08,1.1900
4.92330e-08,1.1930
4.92562e-08,1.1977
4.92795e-08,1.2033
4.93028e-08,1.2026
4.93260e-08,1.1990
4.93493e-08,1.1947
4.93726e-08,1.1915
4.93958e-08,1.1938
4.94191e-08,1.1966
4.94424e-08,1.1982
4.94656e-08,1.1989
4.94889e-08,1.1976
4.95122e-08,1.1968
4.95354e-08,1.1969
4.95587e-08,1.1971
4.95820e-08,1.1980
4.96052e-08,1.1998
4.96285e-08,1.2010
4.96518e-08,1.2015
4.96750e-08,1.2004
4.96983e-08,1.1977
4.97216e-08,1.1966
4.97448e-08,1.1971
4.97681e-08,1.1985
4.97914e-08,1.2000
4.98146e-08,1.1996
4.98379e-08,1.1987
