.HEADER
..NAMES
Time,V U2.M8
4.4440e-09,0.1297
4.4673e-09,0.1138
4.4905e-09,0.0945
4.5138e-09,0.0740
4.5371e-09,0.0537
4.5603e-09,0.0372
4.5836e-09,0.0309
4.6069e-09,0.0381
4.6301e-09,0.0531
4.6534e-09,0.0647
4.6767e-09,0.0660
4.6999e-09,0.0580
4.7232e-09,0.0455
4.7465e-09,0.0308
4.7697e-09,0.0131
4.7930e-09,-0.0074
4.8163e-09,-0.0288
4.8395e-09,-0.0488
4.8628e-09,-0.0639
4.8861e-09,-0.0705
4.9093e-09,-0.0672
4.9326e-09,-0.0551
4.9559e-09,-0.0372
4.9791e-09,-0.0187
5.0024e-09,-0.0047
5.0257e-09,0.0030
5.0489e-09,0.0067
5.0722e-09,0.0093
5.0955e-09,0.0100
5.1187e-09,0.0064
5.1420e-09,-0.0017
5.1653e-09,-0.0106
5.1885e-09,-0.0155
5.2118e-09,-0.0139
5.2351e-09,-0.0065
5.2583e-09,0.0040
5.2816e-09,0.0149
5.3049e-09,0.0239
5.3281e-09,0.0298
5.3514e-09,0.0333
5.3747e-09,0.0408
5.3979e-09,0.0680
5.4212e-09,0.1439
5.4445e-09,0.2606
5.4677e-09,0.3752
5.4910e-09,0.4847
5.5143e-09,0.6091
5.5375e-09,0.7505
5.5608e-09,0.8867
5.5841e-09,1.0115
5.6073e-09,1.1106
5.6306e-09,1.1805
5.6539e-09,1.2233
5.6771e-09,1.2486
5.7004e-09,1.2644
5.7237e-09,1.2745
5.7469e-09,1.2844
5.7702e-09,1.2970
5.7935e-09,1.3086
5.8168e-09,1.3113
5.8400e-09,1.3052
5.8633e-09,1.2992
5.8866e-09,1.3004
5.9098e-09,1.2997
5.9331e-09,1.2798
5.9564e-09,1.2391
5.9796e-09,1.1923
6.0029e-09,1.1500
6.0262e-09,1.1147
6.0494e-09,1.0879
6.0727e-09,1.0688
6.0960e-09,1.0561
6.1192e-09,1.0516
6.1425e-09,1.0574
6.1658e-09,1.0716
6.1890e-09,1.0810
6.2123e-09,1.0673
6.2356e-09,1.0050
6.2588e-09,0.8875
6.2821e-09,0.7563
6.3054e-09,0.6274
6.3286e-09,0.4930
6.3519e-09,0.3489
6.3752e-09,0.2193
6.3984e-09,0.1061
6.4217e-09,0.0173
6.4450e-09,-0.0404
6.4682e-09,-0.0669
6.4915e-09,-0.0725
6.5148e-09,-0.0705
6.5380e-09,-0.0703
6.5613e-09,-0.0803
6.5846e-09,-0.1016
6.6078e-09,-0.1278
6.6311e-09,-0.1468
6.6544e-09,-0.1552
6.6776e-09,-0.1584
6.7009e-09,-0.1623
6.7242e-09,-0.1620
6.7474e-09,-0.1433
6.7707e-09,-0.1005
6.7940e-09,-0.0449
6.8172e-09,0.0112
6.8405e-09,0.0612
6.8638e-09,0.0989
6.8870e-09,0.1213
6.9103e-09,0.1310
6.9336e-09,0.1310
6.9568e-09,0.1223
6.9801e-09,0.1069
7.0034e-09,0.0871
7.0266e-09,0.0676
7.0499e-09,0.0612
7.0732e-09,0.0946
7.0964e-09,0.1969
7.1197e-09,0.3331
7.1430e-09,0.4635
7.1662e-09,0.5858
7.1895e-09,0.7152
7.2128e-09,0.8415
7.2360e-09,0.9545
7.2593e-09,1.0490
7.2826e-09,1.1136
7.3058e-09,1.1493
7.3291e-09,1.1624
7.3524e-09,1.1674
7.3756e-09,1.1745
7.3989e-09,1.1910
7.4222e-09,1.2208
7.4454e-09,1.2601
7.4687e-09,1.2962
7.4920e-09,1.3164
7.5152e-09,1.3213
7.5385e-09,1.3221
7.5618e-09,1.3244
7.5850e-09,1.3155
7.6083e-09,1.2812
7.6316e-09,1.2269
7.6548e-09,1.1699
7.6781e-09,1.1211
7.7014e-09,1.0873
7.7246e-09,1.0704
7.7479e-09,1.0666
7.7712e-09,1.0712
7.7944e-09,1.0825
7.8177e-09,1.0991
7.8410e-09,1.1157
7.8642e-09,1.1154
7.8875e-09,1.0808
7.9108e-09,0.9836
7.9340e-09,0.8453
7.9573e-09,0.7022
7.9806e-09,0.5599
8.0038e-09,0.4090
8.0271e-09,0.2645
8.0504e-09,0.1455
8.0736e-09,0.0488
8.0969e-09,-0.0180
8.1202e-09,-0.0554
8.1435e-09,-0.0664
8.1667e-09,-0.0646
8.1900e-09,-0.0607
8.2133e-09,-0.0643
8.2365e-09,-0.0823
8.2598e-09,-0.1130
8.2831e-09,-0.1449
8.3063e-09,-0.1659
8.3296e-09,-0.1747
8.3529e-09,-0.1772
8.3761e-09,-0.1762
8.3994e-09,-0.1631
8.4227e-09,-0.1269
8.4459e-09,-0.0714
8.4692e-09,-0.0110
8.4925e-09,0.0460
8.5157e-09,0.0935
8.5390e-09,0.1250
8.5623e-09,0.1391
8.5855e-09,0.1392
8.6088e-09,0.1288
8.6321e-09,0.1113
8.6553e-09,0.0905
8.6786e-09,0.0697
8.7019e-09,0.0503
8.7251e-09,0.0353
8.7484e-09,0.0308
8.7717e-09,0.0394
8.7949e-09,0.0552
8.8182e-09,0.0671
8.8415e-09,0.0686
8.8647e-09,0.0606
8.8880e-09,0.0480
8.9113e-09,0.0326
8.9345e-09,0.0136
8.9578e-09,-0.0083
8.9811e-09,-0.0307
9.0043e-09,-0.0510
9.0276e-09,-0.0656
9.0509e-09,-0.0714
9.0741e-09,-0.0672
9.0974e-09,-0.0544
9.1207e-09,-0.0362
9.1439e-09,-0.0174
9.1672e-09,-0.0033
9.1905e-09,0.0045
9.2137e-09,0.0080
9.2370e-09,0.0099
9.2603e-09,0.0095
9.2835e-09,0.0049
9.3068e-09,-0.0037
9.3301e-09,-0.0125
9.3533e-09,-0.0170
9.3766e-09,-0.0148
9.3999e-09,-0.0069
9.4231e-09,0.0040
9.4464e-09,0.0153
9.4697e-09,0.0245
9.4929e-09,0.0308
9.5162e-09,0.0337
9.5395e-09,0.0337
9.5627e-09,0.0310
9.5860e-09,0.0258
9.6093e-09,0.0181
9.6325e-09,0.0078
9.6558e-09,-0.0031
9.6791e-09,-0.0111
9.7023e-09,-0.0136
9.7256e-09,-0.0111
9.7489e-09,-0.0062
9.7721e-09,-0.0014
9.7954e-09,0.0025
9.8187e-09,0.0058
9.8419e-09,0.0085
9.8652e-09,0.0099
9.8885e-09,0.0091
9.9117e-09,0.0057
9.9350e-09,0.0003
9.9583e-09,-0.0058
9.9815e-09,-0.0108
1.00048e-08,-0.0133
1.00281e-08,-0.0127
1.00513e-08,-0.0092
1.00746e-08,-0.0043
1.00979e-08,0.0003
1.01211e-08,0.0039
1.01444e-08,0.0070
1.01677e-08,0.0100
1.01909e-08,0.0125
1.02142e-08,0.0132
1.02375e-08,0.0112
1.02607e-08,0.0071
1.02840e-08,0.0026
1.03073e-08,-0.0010
1.03305e-08,-0.0027
1.03538e-08,-0.0014
1.03771e-08,0.0106
1.04003e-08,0.0528
1.04236e-08,0.1518
1.04469e-08,0.2833
1.04702e-08,0.4096
1.04934e-08,0.5322
1.05167e-08,0.6699
1.05400e-08,0.8123
1.05632e-08,0.9406
1.05865e-08,1.0506
1.06098e-08,1.1336
1.06330e-08,1.1893
1.06563e-08,1.2219
1.06796e-08,1.2417
1.07028e-08,1.2553
1.07261e-08,1.2674
1.07494e-08,1.2835
1.07726e-08,1.3046
1.07959e-08,1.3228
1.08192e-08,1.3287
1.08424e-08,1.3230
1.08657e-08,1.3156
1.08890e-08,1.3116
1.09122e-08,1.3000
1.09355e-08,1.2672
1.09588e-08,1.2178
1.09820e-08,1.1677
1.10053e-08,1.1245
1.10286e-08,1.0906
1.10518e-08,1.0676
1.10751e-08,1.0549
1.10984e-08,1.0507
1.11216e-08,1.0555
1.11449e-08,1.0686
1.11682e-08,1.0870
1.11914e-08,1.1072
1.12147e-08,1.1281
1.12380e-08,1.1473
1.12612e-08,1.1590
1.12845e-08,1.1594
1.13078e-08,1.1535
1.13310e-08,1.1517
1.13543e-08,1.1591
1.13776e-08,1.1723
1.14008e-08,1.1847
1.14241e-08,1.1955
1.14474e-08,1.2082
1.14706e-08,1.2242
1.14939e-08,1.2416
1.15172e-08,1.2570
1.15404e-08,1.2667
1.15637e-08,1.2684
1.15870e-08,1.2629
1.16102e-08,1.2520
1.16335e-08,1.2377
1.16568e-08,1.2229
1.16800e-08,1.2112
1.17033e-08,1.2038
1.17266e-08,1.1985
1.17498e-08,1.1932
1.17731e-08,1.1892
1.17964e-08,1.1900
1.18196e-08,1.1959
1.18429e-08,1.2029
1.18662e-08,1.2059
1.18894e-08,1.2032
1.19127e-08,1.1967
1.19360e-08,1.1895
1.19592e-08,1.1836
1.19825e-08,1.1796
1.20058e-08,1.1770
1.20290e-08,1.1759
1.20523e-08,1.1766
1.20756e-08,1.1795
1.20988e-08,1.1843
1.21221e-08,1.1910
1.21454e-08,1.1995
1.21686e-08,1.2085
1.21919e-08,1.2149
1.22152e-08,1.2165
1.22384e-08,1.2143
1.22617e-08,1.2111
1.22850e-08,1.2088
1.23082e-08,1.2073
1.23315e-08,1.2051
1.23548e-08,1.2022
1.23780e-08,1.1998
1.24013e-08,1.1993
1.24246e-08,1.2015
1.24478e-08,1.2054
1.24711e-08,1.2093
1.24944e-08,1.2120
1.25176e-08,1.2127
1.25409e-08,1.2113
1.25642e-08,1.2081
1.25874e-08,1.2043
1.26107e-08,1.2012
1.26340e-08,1.1990
1.26572e-08,1.1970
1.26805e-08,1.1945
1.27038e-08,1.1923
1.27270e-08,1.1919
1.27503e-08,1.1939
1.27736e-08,1.1976
1.27968e-08,1.2012
1.28201e-08,1.2034
1.28434e-08,1.1994
1.28667e-08,1.1743
1.28899e-08,1.1109
1.29132e-08,0.9881
1.29365e-08,0.8459
1.29597e-08,0.7151
1.29830e-08,0.5857
1.30063e-08,0.4375
1.30295e-08,0.2889
1.30528e-08,0.1590
1.30761e-08,0.0527
1.30993e-08,-0.0207
1.31226e-08,-0.0667
1.31459e-08,-0.0919
1.31691e-08,-0.1087
1.31924e-08,-0.1221
1.32157e-08,-0.1361
1.32389e-08,-0.1543
1.32622e-08,-0.1750
1.32855e-08,-0.1891
1.33087e-08,-0.1900
1.33320e-08,-0.1828
1.33553e-08,-0.1766
1.33785e-08,-0.1711
1.34018e-08,-0.1518
1.34251e-08,-0.1077
1.34483e-08,-0.0490
1.34716e-08,0.0066
1.34949e-08,0.0529
1.35181e-08,0.0892
1.35414e-08,0.1152
1.35647e-08,0.1321
1.35879e-08,0.1405
1.36112e-08,0.1387
1.36345e-08,0.1276
1.36577e-08,0.1108
1.36810e-08,0.0927
1.37043e-08,0.0813
1.37275e-08,0.0943
1.37508e-08,0.1644
1.37741e-08,0.2863
1.37973e-08,0.4131
1.38206e-08,0.5259
1.38439e-08,0.6411
1.38671e-08,0.7649
1.38904e-08,0.8831
1.39137e-08,0.9884
1.39369e-08,1.0682
1.39602e-08,1.1178
1.39835e-08,1.1420
1.40067e-08,1.1543
1.40300e-08,1.1663
1.40533e-08,1.1839
1.40765e-08,1.2100
1.40998e-08,1.2445
1.41231e-08,1.2800
1.41463e-08,1.3046
1.41696e-08,1.3135
1.41929e-08,1.3147
1.42161e-08,1.3183
1.42394e-08,1.3187
1.42627e-08,1.2985
1.42859e-08,1.2532
1.43092e-08,1.1980
1.43325e-08,1.1482
1.43557e-08,1.1115
1.43790e-08,1.0901
1.44023e-08,1.0809
1.44255e-08,1.0789
1.44488e-08,1.0827
1.44721e-08,1.0931
1.44953e-08,1.1092
1.45186e-08,1.1277
1.45419e-08,1.1459
1.45651e-08,1.1616
1.45884e-08,1.1697
1.46117e-08,1.1654
1.46349e-08,1.1518
1.46582e-08,1.1401
1.46815e-08,1.1402
1.47047e-08,1.1520
1.47280e-08,1.1673
1.47513e-08,1.1804
1.47745e-08,1.1929
1.47978e-08,1.2086
1.48211e-08,1.2278
1.48443e-08,1.2473
1.48676e-08,1.2616
1.48909e-08,1.2663
1.49141e-08,1.2609
1.49374e-08,1.2485
1.49607e-08,1.2329
1.49839e-08,1.2177
1.50072e-08,1.2063
1.50305e-08,1.2006
1.50537e-08,1.1984
1.50770e-08,1.1961
1.51003e-08,1.1935
1.51236e-08,1.1941
1.51468e-08,1.2005
1.51701e-08,1.2099
1.51934e-08,1.2159
1.52166e-08,1.2144
1.52399e-08,1.2061
1.52632e-08,1.1953
1.52864e-08,1.1860
1.53097e-08,1.1801
1.53330e-08,1.1770
1.53562e-08,1.1756
1.53795e-08,1.1756
1.54028e-08,1.1777
1.54260e-08,1.1822
1.54493e-08,1.1891
1.54726e-08,1.1983
1.54958e-08,1.2082
1.55191e-08,1.2156
1.55424e-08,1.2177
1.55656e-08,1.2143
1.55889e-08,1.2088
1.56122e-08,1.2047
1.56354e-08,1.2029
1.56587e-08,1.2018
1.56820e-08,1.1998
1.57052e-08,1.1974
1.57285e-08,1.1965
1.57518e-08,1.1987
1.57750e-08,1.2036
1.57983e-08,1.2094
1.58216e-08,1.2138
1.58448e-08,1.2153
1.58681e-08,1.2138
1.58914e-08,1.2100
1.59146e-08,1.2054
1.59379e-08,1.2014
1.59612e-08,1.1988
1.59844e-08,1.1969
1.60077e-08,1.1947
1.60310e-08,1.1923
1.60542e-08,1.1913
1.60775e-08,1.1931
1.61008e-08,1.1974
1.61240e-08,1.2023
1.61473e-08,1.2054
1.61706e-08,1.2035
1.61938e-08,1.1829
1.62171e-08,1.1285
1.62404e-08,1.0156
1.62636e-08,0.8728
1.62869e-08,0.7401
1.63102e-08,0.6122
1.63334e-08,0.4675
1.63567e-08,0.3159
1.63800e-08,0.1825
1.64032e-08,0.0707
1.64265e-08,-0.0084
1.64498e-08,-0.0588
1.64730e-08,-0.0867
1.64963e-08,-0.1047
1.65196e-08,-0.1191
1.65428e-08,-0.1331
1.65661e-08,-0.1507
1.65894e-08,-0.1715
1.66126e-08,-0.1877
1.66359e-08,-0.1913
1.66592e-08,-0.1851
1.66824e-08,-0.1784
1.67057e-08,-0.1735
1.67290e-08,-0.1578
1.67522e-08,-0.1178
1.67755e-08,-0.0600
1.67988e-08,-0.0030
1.68220e-08,0.0450
1.68453e-08,0.0830
1.68686e-08,0.1108
1.68918e-08,0.1293
1.69151e-08,0.1395
1.69384e-08,0.1398
1.69616e-08,0.1301
1.69849e-08,0.1138
1.70082e-08,0.0955
1.70314e-08,0.0818
1.70547e-08,0.0883
1.70780e-08,0.1459
1.71012e-08,0.2611
1.71245e-08,0.3901
1.71478e-08,0.5050
1.71710e-08,0.6178
1.71943e-08,0.7405
1.72176e-08,0.8608
1.72408e-08,0.9694
1.72641e-08,1.0546
1.72874e-08,1.1097
1.73106e-08,1.1378
1.73339e-08,1.1514
1.73572e-08,1.1630
1.73804e-08,1.1797
1.74037e-08,1.2042
1.74270e-08,1.2375
1.74502e-08,1.2737
1.74735e-08,1.3011
1.74968e-08,1.3127
1.75201e-08,1.3145
1.75433e-08,1.3174
1.75666e-08,1.3196
1.75899e-08,1.3045
1.76131e-08,1.2632
1.76364e-08,1.2082
1.76597e-08,1.1566
1.76829e-08,1.1173
1.77062e-08,1.0933
1.77295e-08,1.0823
1.77527e-08,1.0792
1.77760e-08,1.0818
1.77993e-08,1.0908
1.78225e-08,1.1057
1.78458e-08,1.1166
1.78691e-08,1.1047
1.78923e-08,1.0464
1.79156e-08,0.9254
1.79389e-08,0.7846
1.79621e-08,0.6456
1.79854e-08,0.5030
1.80087e-08,0.3521
1.80319e-08,0.2191
1.80552e-08,0.1086
1.80785e-08,0.0208
1.81017e-08,-0.0370
1.81250e-08,-0.0655
1.81483e-08,-0.0709
1.81715e-08,-0.0676
1.81948e-08,-0.0655
1.82181e-08,-0.0745
1.82413e-08,-0.0982
1.82646e-08,-0.1302
1.82879e-08,-0.1563
1.83111e-08,-0.1690
1.83344e-08,-0.1723
1.83577e-08,-0.1733
1.83809e-08,-0.1698
1.84042e-08,-0.1492
1.84275e-08,-0.1048
1.84507e-08,-0.0471
1.84740e-08,0.0113
1.84973e-08,0.0647
1.85205e-08,0.1060
1.85438e-08,0.1301
1.85671e-08,0.1381
1.85903e-08,0.1345
1.86136e-08,0.1223
1.86369e-08,0.1049
1.86601e-08,0.0851
1.86834e-08,0.0648
1.87067e-08,0.0456
1.87299e-08,0.0328
1.87532e-08,0.0329
1.87765e-08,0.0452
1.87997e-08,0.0601
1.88230e-08,0.0673
1.88463e-08,0.0637
1.88695e-08,0.0531
1.88928e-08,0.0397
1.89161e-08,0.0238
1.89393e-08,0.0044
1.89626e-08,-0.0168
1.89859e-08,-0.0380
1.90091e-08,-0.0564
1.90324e-08,-0.0681
1.90557e-08,-0.0704
1.90789e-08,-0.0629
1.91022e-08,-0.0478
1.91255e-08,-0.0290
1.91487e-08,-0.0122
1.91720e-08,-0.0012
1.91953e-08,0.0042
1.92185e-08,0.0072
1.92418e-08,0.0094
1.92651e-08,0.0084
1.92883e-08,0.0025
1.93116e-08,-0.0066
1.93349e-08,-0.0142
1.93581e-08,-0.0162
1.93814e-08,-0.0117
1.94047e-08,-0.0025
1.94279e-08,0.0086
1.94512e-08,0.0189
1.94745e-08,0.0266
1.94977e-08,0.0311
1.95210e-08,0.0346
1.95443e-08,0.0472
1.95675e-08,0.0914
1.95908e-08,0.1878
1.96141e-08,0.3070
1.96373e-08,0.4194
1.96606e-08,0.5320
1.96839e-08,0.6649
1.97071e-08,0.8062
1.97304e-08,0.9397
1.97537e-08,1.0546
1.97769e-08,1.1422
1.98002e-08,1.1999
1.98235e-08,1.2343
1.98468e-08,1.2548
1.98700e-08,1.2677
1.98933e-08,1.2772
1.99166e-08,1.2881
1.99398e-08,1.3013
1.99631e-08,1.3102
1.99864e-08,1.3090
2.00096e-08,1.3017
2.00329e-08,1.2986
2.00562e-08,1.3009
2.00794e-08,1.2942
2.01027e-08,1.2651
2.01260e-08,1.2198
2.01492e-08,1.1738
2.01725e-08,1.1341
2.01958e-08,1.1023
2.02190e-08,1.0788
2.02423e-08,1.0623
2.02656e-08,1.0527
2.02888e-08,1.0523
2.03121e-08,1.0622
2.03354e-08,1.0799
2.03586e-08,1.1020
2.03819e-08,1.1261
2.04052e-08,1.1482
2.04284e-08,1.1616
2.04517e-08,1.1636
2.04750e-08,1.1601
2.04982e-08,1.1608
2.05215e-08,1.1692
2.05448e-08,1.1802
2.05680e-08,1.1883
2.05913e-08,1.1942
2.06146e-08,1.2031
2.06378e-08,1.2173
2.06611e-08,1.2347
2.06844e-08,1.2512
2.07076e-08,1.2621
2.07309e-08,1.2651
2.07542e-08,1.2611
2.07774e-08,1.2522
2.08007e-08,1.2400
2.08240e-08,1.2271
2.08472e-08,1.2162
2.08705e-08,1.2077
2.08938e-08,1.1997
2.09170e-08,1.1912
2.09403e-08,1.1852
2.09636e-08,1.1856
2.09868e-08,1.1920
2.10101e-08,1.1996
2.10334e-08,1.2032
2.10566e-08,1.2012
2.10799e-08,1.1961
2.11032e-08,1.1909
2.11264e-08,1.1870
2.11497e-08,1.1840
2.11730e-08,1.1768
2.11962e-08,1.1500
2.12195e-08,1.0867
2.12428e-08,0.9665
2.12660e-08,0.8303
2.12893e-08,0.7082
2.13126e-08,0.5891
2.13358e-08,0.4512
2.13591e-08,0.3098
2.13824e-08,0.1810
2.14056e-08,0.0709
2.14289e-08,-0.0081
2.14522e-08,-0.0585
2.14754e-08,-0.0869
2.14987e-08,-0.1070
2.15220e-08,-0.1242
2.15452e-08,-0.1415
2.15685e-08,-0.1605
2.15918e-08,-0.1788
2.16150e-08,-0.1878
2.16383e-08,-0.1832
2.16616e-08,-0.1721
2.16848e-08,-0.1648
2.17081e-08,-0.1610
2.17314e-08,-0.1452
2.17546e-08,-0.1054
2.17779e-08,-0.0506
2.18012e-08,0.0020
2.18244e-08,0.0458
2.18477e-08,0.0792
2.18710e-08,0.1028
2.18942e-08,0.1194
2.19175e-08,0.1306
2.19408e-08,0.1337
2.19640e-08,0.1276
2.19873e-08,0.1141
2.20106e-08,0.0971
2.20338e-08,0.0851
2.20571e-08,0.0980
2.20804e-08,0.1679
2.21037e-08,0.2878
2.21269e-08,0.4130
2.21502e-08,0.5242
2.21735e-08,0.6384
2.21967e-08,0.7608
2.22200e-08,0.8798
2.22433e-08,0.9870
2.22665e-08,1.0704
2.22898e-08,1.1227
2.23131e-08,1.1483
2.23363e-08,1.1604
2.23596e-08,1.1712
2.23829e-08,1.1877
2.24061e-08,1.2129
2.24294e-08,1.2462
2.24527e-08,1.2796
2.24759e-08,1.3017
2.24992e-08,1.3086
2.25225e-08,1.3094
2.25457e-08,1.3138
2.25690e-08,1.3157
2.25923e-08,1.2973
2.26155e-08,1.2538
2.26388e-08,1.1995
2.26621e-08,1.1499
2.26853e-08,1.1129
2.27086e-08,1.0912
2.27319e-08,1.0817
2.27551e-08,1.0791
2.27784e-08,1.0816
2.28017e-08,1.0905
2.28249e-08,1.1048
2.28482e-08,1.1128
2.28715e-08,1.0960
2.28947e-08,1.0268
2.29180e-08,0.9001
2.29413e-08,0.7600
2.29645e-08,0.6215
2.29878e-08,0.4766
2.30111e-08,0.3268
2.30343e-08,0.1987
2.30576e-08,0.0910
2.30809e-08,0.0079
2.31041e-08,-0.0456
2.31274e-08,-0.0698
2.31507e-08,-0.0735
2.31739e-08,-0.0695
2.31972e-08,-0.0679
2.32205e-08,-0.0786
2.32437e-08,-0.1038
2.32670e-08,-0.1354
2.32903e-08,-0.1589
2.33135e-08,-0.1693
2.33368e-08,-0.1716
2.33601e-08,-0.1723
2.33833e-08,-0.1671
2.34066e-08,-0.1427
2.34299e-08,-0.0957
2.34531e-08,-0.0379
2.34764e-08,0.0199
2.34997e-08,0.0719
2.35229e-08,0.1109
2.35462e-08,0.1322
2.35695e-08,0.1383
2.35927e-08,0.1332
2.36160e-08,0.1199
2.36393e-08,0.1019
2.36625e-08,0.0822
2.36858e-08,0.0639
2.37091e-08,0.0586
2.37323e-08,0.0952
2.37556e-08,0.1981
2.37789e-08,0.3353
2.38021e-08,0.4660
2.38254e-08,0.5888
2.38487e-08,0.7173
2.38719e-08,0.8418
2.38952e-08,0.9518
2.39185e-08,1.0416
2.39417e-08,1.1039
2.39650e-08,1.1383
2.39883e-08,1.1531
2.40115e-08,1.1601
2.40348e-08,1.1694
2.40581e-08,1.1878
2.40813e-08,1.2194
2.41046e-08,1.2608
2.41279e-08,1.2986
2.41511e-08,1.3200
2.41744e-08,1.3248
2.41977e-08,1.3246
2.42209e-08,1.3249
2.42442e-08,1.3138
2.42675e-08,1.2780
2.42907e-08,1.2234
2.43140e-08,1.1670
2.43373e-08,1.1195
2.43605e-08,1.0868
2.43838e-08,1.0706
2.44071e-08,1.0676
2.44303e-08,1.0735
2.44536e-08,1.0859
2.44769e-08,1.1030
2.45002e-08,1.1217
2.45234e-08,1.1396
2.45467e-08,1.1564
2.45700e-08,1.1689
2.45932e-08,1.1712
2.46165e-08,1.1604
2.46398e-08,1.1439
