.HEADER
..NAMES
Time,V U2.H2
4.4673e-09,0.4211
4.4905e-09,0.5583
4.5138e-09,0.6955
4.5371e-09,0.8367
4.5603e-09,0.9760
4.5836e-09,1.1014
4.6069e-09,1.2037
4.6301e-09,1.2757
4.6534e-09,1.3240
4.6767e-09,1.3621
4.6999e-09,1.3923
4.7232e-09,1.4125
4.7465e-09,1.4192
4.7697e-09,1.4133
4.7930e-09,1.3991
4.8163e-09,1.3805
4.8395e-09,1.3624
4.8628e-09,1.3465
4.8861e-09,1.3340
4.9093e-09,1.3202
4.9326e-09,1.2999
4.9559e-09,1.2715
4.9791e-09,1.2364
5.0024e-09,1.2015
5.0257e-09,1.1716
5.0489e-09,1.1462
5.0722e-09,1.1230
5.0955e-09,1.0983
5.1187e-09,1.0732
5.1420e-09,1.0464
5.1653e-09,1.0167
5.1885e-09,0.9651
5.2118e-09,0.9019
5.2351e-09,0.8312
5.2583e-09,0.7445
5.2816e-09,0.6524
5.3049e-09,0.5460
5.3281e-09,0.4324
5.3514e-09,0.3285
5.3747e-09,0.2327
5.3979e-09,0.1448
5.4212e-09,0.0697
5.4445e-09,0.0108
5.4677e-09,-0.0290
5.4910e-09,-0.0550
5.5143e-09,-0.0721
5.5375e-09,-0.0830
5.5608e-09,-0.0856
5.5841e-09,-0.0702
5.6073e-09,-0.0186
5.6306e-09,0.0534
5.6539e-09,0.1442
5.6771e-09,0.2550
5.7004e-09,0.3684
5.7237e-09,0.4993
5.7469e-09,0.6385
5.7702e-09,0.7709
5.7935e-09,0.9044
5.8168e-09,1.0314
5.8400e-09,1.1415
5.8633e-09,1.2278
5.8866e-09,1.2860
5.9098e-09,1.3257
5.9331e-09,1.3562
5.9564e-09,1.3772
5.9796e-09,1.3805
6.0029e-09,1.3558
6.0262e-09,1.2969
6.0494e-09,1.2135
6.0727e-09,1.1095
6.0960e-09,0.9899
6.1192e-09,0.8632
6.1425e-09,0.7285
6.1658e-09,0.5901
6.1890e-09,0.4497
6.2123e-09,0.3080
6.2356e-09,0.1736
6.2588e-09,0.0582
6.2821e-09,-0.0318
6.3054e-09,-0.0970
6.3286e-09,-0.1483
6.3519e-09,-0.1916
6.3752e-09,-0.2261
6.3984e-09,-0.2492
6.4217e-09,-0.2607
6.4450e-09,-0.2630
6.4682e-09,-0.2577
6.4915e-09,-0.2472
6.5148e-09,-0.2346
6.5380e-09,-0.2229
6.5613e-09,-0.2111
6.5846e-09,-0.1931
6.6078e-09,-0.1648
6.6311e-09,-0.1274
6.6544e-09,-0.0869
6.6776e-09,-0.0497
6.7009e-09,-0.0164
6.7242e-09,0.0146
6.7474e-09,0.0445
6.7707e-09,0.0737
6.7940e-09,0.0994
6.8172e-09,0.1215
6.8405e-09,0.1440
6.8638e-09,0.1768
6.8870e-09,0.2254
6.9103e-09,0.2827
6.9336e-09,0.3571
6.9568e-09,0.4455
6.9801e-09,0.5421
7.0034e-09,0.6470
7.0266e-09,0.7461
7.0499e-09,0.8399
7.0732e-09,0.9307
7.0964e-09,1.0118
7.1197e-09,1.0777
7.1430e-09,1.1241
7.1662e-09,1.1537
7.1895e-09,1.1727
7.2128e-09,1.1803
7.2360e-09,1.1762
7.2593e-09,1.1460
7.2826e-09,1.0900
7.3058e-09,1.0189
7.3291e-09,0.9258
7.3524e-09,0.8239
7.3756e-09,0.7132
7.3989e-09,0.5917
7.4222e-09,0.4747
7.4454e-09,0.3587
7.4687e-09,0.2435
7.4920e-09,0.1361
7.5152e-09,0.0426
7.5385e-09,-0.0304
7.5618e-09,-0.0841
7.5850e-09,-0.1256
7.6083e-09,-0.1596
7.6316e-09,-0.1859
7.6548e-09,-0.1962
7.6781e-09,-0.1737
7.7014e-09,-0.1100
7.7246e-09,-0.0219
7.7479e-09,0.0911
7.7712e-09,0.2195
7.7944e-09,0.3535
7.8177e-09,0.5016
7.8410e-09,0.6497
7.8642e-09,0.7964
7.8875e-09,0.9420
7.9108e-09,1.0735
7.9340e-09,1.1811
7.9573e-09,1.2573
7.9806e-09,1.3066
8.0038e-09,1.3438
8.0271e-09,1.3727
8.0504e-09,1.3904
8.0736e-09,1.3912
8.0969e-09,1.3547
8.1202e-09,1.2875
8.1435e-09,1.1980
8.1667e-09,1.0834
8.1900e-09,0.9630
8.2133e-09,0.8358
8.2365e-09,0.6970
8.2598e-09,0.5565
8.2831e-09,0.4104
8.3063e-09,0.2620
8.3296e-09,0.1274
8.3529e-09,0.0171
8.3761e-09,-0.0660
8.3994e-09,-0.1267
8.4227e-09,-0.1754
8.4459e-09,-0.2173
8.4692e-09,-0.2487
8.4925e-09,-0.2669
8.5157e-09,-0.2742
8.5390e-09,-0.2703
8.5623e-09,-0.2588
8.5855e-09,-0.2452
8.6088e-09,-0.2323
8.6321e-09,-0.2224
8.6553e-09,-0.2103
8.6786e-09,-0.1891
8.7019e-09,-0.1566
8.7251e-09,-0.1166
8.7484e-09,-0.0765
8.7717e-09,-0.0405
8.7949e-09,-0.0084
8.8182e-09,0.0220
8.8415e-09,0.0531
8.8647e-09,0.0835
8.8880e-09,0.1100
8.9113e-09,0.1289
8.9345e-09,0.1374
8.9578e-09,0.1353
8.9811e-09,0.1255
9.0043e-09,0.1134
9.0276e-09,0.1037
9.0509e-09,0.0971
9.0741e-09,0.0903
9.0974e-09,0.0800
9.1207e-09,0.0665
9.1439e-09,0.0536
9.1672e-09,0.0441
9.1905e-09,0.0386
9.2137e-09,0.0352
9.2370e-09,0.0313
9.2603e-09,0.0248
9.2835e-09,0.0146
9.3068e-09,0.0025
9.3301e-09,-0.0028
9.3533e-09,0.0148
9.3766e-09,0.0655
9.3999e-09,0.1359
9.4231e-09,0.2242
9.4464e-09,0.3244
9.4697e-09,0.4313
9.4929e-09,0.5538
9.5162e-09,0.6803
9.5395e-09,0.8042
9.5627e-09,0.9238
9.5860e-09,1.0284
9.6093e-09,1.1110
9.6325e-09,1.1678
9.6558e-09,1.2025
9.6791e-09,1.2260
9.7023e-09,1.2448
9.7256e-09,1.2604
9.7489e-09,1.2706
9.7721e-09,1.2747
9.7954e-09,1.2765
9.8187e-09,1.2789
9.8419e-09,1.2850
9.8652e-09,1.2931
9.8885e-09,1.3001
9.9117e-09,1.3028
9.9350e-09,1.2965
9.9583e-09,1.2800
9.9815e-09,1.2541
1.00048e-08,1.2233
1.00281e-08,1.1939
1.00513e-08,1.1675
1.00746e-08,1.1431
1.00979e-08,1.1187
1.01211e-08,1.0955
1.01444e-08,1.0793
1.01677e-08,1.0735
1.01909e-08,1.0781
1.02142e-08,1.0911
1.02375e-08,1.1091
1.02607e-08,1.1284
1.02840e-08,1.1451
1.03073e-08,1.1568
1.03305e-08,1.1646
1.03538e-08,1.1711
1.03771e-08,1.1776
1.04003e-08,1.1823
1.04236e-08,1.1833
1.04469e-08,1.1810
1.04702e-08,1.1782
1.04934e-08,1.1784
1.05167e-08,1.1831
1.05400e-08,1.1899
1.05632e-08,1.1900
1.05865e-08,1.1725
1.06098e-08,1.1212
1.06330e-08,1.0478
1.06563e-08,0.9563
1.06796e-08,0.8482
1.07028e-08,0.7345
1.07261e-08,0.6089
1.07494e-08,0.4786
1.07726e-08,0.3505
1.07959e-08,0.2267
1.08192e-08,0.1163
1.08424e-08,0.0290
1.08657e-08,-0.0314
1.08890e-08,-0.0671
1.09122e-08,-0.0898
1.09355e-08,-0.1052
1.09588e-08,-0.1172
1.09820e-08,-0.1258
1.10053e-08,-0.1300
1.10286e-08,-0.1329
1.10518e-08,-0.1352
1.10751e-08,-0.1400
1.10984e-08,-0.1473
1.11216e-08,-0.1548
1.11449e-08,-0.1589
1.11682e-08,-0.1541
1.11914e-08,-0.1382
1.12147e-08,-0.1117
1.12380e-08,-0.0785
1.12612e-08,-0.0447
1.12845e-08,-0.0125
1.13078e-08,0.0180
1.13310e-08,0.0477
1.13543e-08,0.0766
1.13776e-08,0.0997
1.14008e-08,0.1167
1.14241e-08,0.1326
1.14474e-08,0.1621
1.14706e-08,0.2077
1.14939e-08,0.2646
1.15172e-08,0.3418
1.15404e-08,0.4319
1.15637e-08,0.5345
1.15870e-08,0.6477
1.16102e-08,0.7561
1.16335e-08,0.8619
1.16568e-08,0.9629
1.16800e-08,1.0515
1.17033e-08,1.1217
1.17266e-08,1.1685
1.17498e-08,1.1957
1.17731e-08,1.2101
1.17964e-08,1.2155
1.18196e-08,1.2165
1.18429e-08,1.2151
1.18662e-08,1.2146
1.18894e-08,1.2169
1.19127e-08,1.2211
1.19360e-08,1.2275
1.19592e-08,1.2345
1.19825e-08,1.2430
1.20058e-08,1.2509
1.20290e-08,1.2548
1.20523e-08,1.2514
1.20756e-08,1.2382
1.20988e-08,1.2183
1.21221e-08,1.1953
1.21454e-08,1.1711
1.21686e-08,1.1476
1.21919e-08,1.1253
1.22152e-08,1.1074
1.22384e-08,1.0969
1.22617e-08,1.0934
1.22850e-08,1.0967
1.23082e-08,1.1068
1.23315e-08,1.1232
1.23548e-08,1.1430
1.23780e-08,1.1614
1.24013e-08,1.1753
1.24246e-08,1.1845
1.24478e-08,1.1906
1.24711e-08,1.1943
1.24944e-08,1.1951
1.25176e-08,1.1933
1.25409e-08,1.1901
1.25642e-08,1.1869
1.25874e-08,1.1849
1.26107e-08,1.1846
1.26340e-08,1.1814
1.26572e-08,1.1712
1.26805e-08,1.1345
1.27038e-08,1.0739
1.27270e-08,0.9956
1.27503e-08,0.8960
1.27736e-08,0.7878
1.27968e-08,0.6689
1.28201e-08,0.5395
1.28434e-08,0.4127
1.28667e-08,0.2893
1.28899e-08,0.1733
1.29132e-08,0.0746
1.29365e-08,-0.0009
1.29597e-08,-0.0517
1.29830e-08,-0.0827
1.30063e-08,-0.1022
1.30295e-08,-0.1156
1.30528e-08,-0.1235
1.30761e-08,-0.1172
1.30993e-08,-0.0744
1.31226e-08,-0.0027
1.31459e-08,0.0886
1.31691e-08,0.1985
1.31924e-08,0.3098
1.32157e-08,0.4344
1.32389e-08,0.5728
1.32622e-08,0.7094
1.32855e-08,0.8504
1.33087e-08,0.9888
1.33320e-08,1.1122
1.33553e-08,1.2118
1.33785e-08,1.2808
1.34018e-08,1.3274
1.34251e-08,1.3643
1.34483e-08,1.3937
1.34716e-08,1.4067
1.34949e-08,1.3946
1.35181e-08,1.3407
1.35414e-08,1.2568
1.35647e-08,1.1533
1.35879e-08,1.0297
1.36112e-08,0.9024
1.36345e-08,0.7699
1.36577e-08,0.6302
1.36810e-08,0.4895
1.37043e-08,0.3465
1.37275e-08,0.2068
1.37508e-08,0.0847
1.37741e-08,-0.0108
1.37973e-08,-0.0793
1.38206e-08,-0.1319
1.38439e-08,-0.1775
1.38671e-08,-0.2177
1.38904e-08,-0.2483
1.39137e-08,-0.2653
1.39369e-08,-0.2711
1.39602e-08,-0.2672
1.39835e-08,-0.2567
1.40067e-08,-0.2443
1.40300e-08,-0.2327
1.40533e-08,-0.2221
1.40765e-08,-0.2060
1.40998e-08,-0.1786
1.41231e-08,-0.1397
1.41463e-08,-0.0956
1.41696e-08,-0.0549
1.41929e-08,-0.0201
1.42161e-08,0.0102
1.42394e-08,0.0389
1.42627e-08,0.0679
1.42859e-08,0.0949
1.43092e-08,0.1181
1.43325e-08,0.1398
1.43557e-08,0.1689
1.43790e-08,0.2147
1.44023e-08,0.2675
1.44255e-08,0.3388
1.44488e-08,0.4265
1.44721e-08,0.5215
1.44953e-08,0.6284
1.45186e-08,0.7289
1.45419e-08,0.8220
1.45651e-08,0.9133
1.45884e-08,0.9961
1.46117e-08,1.0655
1.46349e-08,1.1164
1.46582e-08,1.1486
1.46815e-08,1.1686
1.47047e-08,1.1790
1.47280e-08,1.1845
1.47513e-08,1.1877
1.47745e-08,1.1927
1.47978e-08,1.2021
1.48211e-08,1.2120
1.48443e-08,1.2214
1.48676e-08,1.2289
1.48909e-08,1.2357
1.49141e-08,1.2427
1.49374e-08,1.2466
1.49607e-08,1.2451
1.49839e-08,1.2352
1.50072e-08,1.2180
1.50305e-08,1.1974
1.50537e-08,1.1751
1.50770e-08,1.1540
1.51003e-08,1.1354
1.51236e-08,1.1208
1.51468e-08,1.1126
1.51701e-08,1.1095
1.51934e-08,1.1107
1.52166e-08,1.1169
1.52399e-08,1.1287
1.52632e-08,1.1453
1.52864e-08,1.1619
1.53097e-08,1.1749
1.53330e-08,1.1831
1.53562e-08,1.1875
1.53795e-08,1.1895
1.54028e-08,1.1893
1.54260e-08,1.1876
1.54493e-08,1.1860
1.54726e-08,1.1852
1.54958e-08,1.1852
1.55191e-08,1.1859
1.55424e-08,1.1881
1.55656e-08,1.1934
1.55889e-08,1.2018
1.56122e-08,1.2117
1.56354e-08,1.2206
1.56587e-08,1.2269
1.56820e-08,1.2306
1.57052e-08,1.2317
1.57285e-08,1.2308
1.57518e-08,1.2277
1.57750e-08,1.2223
1.57983e-08,1.2156
1.58216e-08,1.2082
1.58448e-08,1.2009
1.58681e-08,1.1945
1.58914e-08,1.1903
1.59146e-08,1.1895
1.59379e-08,1.1916
1.59612e-08,1.1950
1.59844e-08,1.1982
1.60077e-08,1.2005
1.60310e-08,1.2024
1.60542e-08,1.2041
1.60775e-08,1.2050
1.61008e-08,1.2048
1.61240e-08,1.2034
1.61473e-08,1.2011
1.61706e-08,1.1980
1.61938e-08,1.1943
1.62171e-08,1.1911
1.62404e-08,1.1894
1.62636e-08,1.1898
1.62869e-08,1.1916
1.63102e-08,1.1941
1.63334e-08,1.1968
1.63567e-08,1.1998
1.63800e-08,1.1981
1.64032e-08,1.1861
1.64265e-08,1.1466
1.64498e-08,1.0792
1.64730e-08,0.9926
1.64963e-08,0.8877
1.65196e-08,0.7739
1.65428e-08,0.6521
1.65661e-08,0.5224
1.65894e-08,0.3976
1.66126e-08,0.2806
1.66359e-08,0.1731
1.66592e-08,0.0819
1.66824e-08,0.0124
1.67057e-08,-0.0337
1.67290e-08,-0.0610
1.67522e-08,-0.0796
1.67755e-08,-0.0947
1.67988e-08,-0.1070
1.68220e-08,-0.1161
1.68453e-08,-0.1232
1.68686e-08,-0.1304
1.68918e-08,-0.1383
1.69151e-08,-0.1468
1.69384e-08,-0.1532
1.69616e-08,-0.1566
1.69849e-08,-0.1539
1.70082e-08,-0.1419
1.70314e-08,-0.1200
1.70547e-08,-0.0890
1.70780e-08,-0.0540
1.71012e-08,-0.0201
1.71245e-08,0.0110
1.71478e-08,0.0394
1.71710e-08,0.0655
1.71943e-08,0.0875
1.72176e-08,0.1022
1.72408e-08,0.1133
1.72641e-08,0.1307
1.72874e-08,0.1707
1.73106e-08,0.2222
1.73339e-08,0.2903
1.73572e-08,0.3767
1.73804e-08,0.4714
1.74037e-08,0.5837
1.74270e-08,0.6981
1.74502e-08,0.8063
1.74735e-08,0.9129
1.74968e-08,1.0094
1.75201e-08,1.0895
1.75433e-08,1.1478
1.75666e-08,1.1820
1.75899e-08,1.2010
1.76131e-08,1.2103
1.76364e-08,1.2139
1.76597e-08,1.2137
1.76829e-08,1.2123
1.77062e-08,1.2136
1.77295e-08,1.2177
1.77527e-08,1.2252
1.77760e-08,1.2343
1.77993e-08,1.2436
1.78225e-08,1.2532
1.78458e-08,1.2591
1.78691e-08,1.2585
1.78923e-08,1.2485
1.79156e-08,1.2297
1.79389e-08,1.2069
1.79621e-08,1.1826
1.79854e-08,1.1584
1.80087e-08,1.1348
1.80319e-08,1.1124
1.80552e-08,1.0881
1.80785e-08,1.0591
1.81017e-08,1.0052
1.81250e-08,0.9366
1.81483e-08,0.8598
1.81715e-08,0.7700
1.81948e-08,0.6768
1.82181e-08,0.5705
1.82413e-08,0.4539
1.82646e-08,0.3403
1.82879e-08,0.2317
1.83111e-08,0.1313
1.83344e-08,0.0466
1.83577e-08,-0.0179
1.83809e-08,-0.0605
1.84042e-08,-0.0883
1.84275e-08,-0.1069
1.84507e-08,-0.1200
1.84740e-08,-0.1260
1.84973e-08,-0.1244
1.85205e-08,-0.1201
1.85438e-08,-0.1157
1.85671e-08,-0.1143
1.85903e-08,-0.1156
1.86136e-08,-0.1167
1.86369e-08,-0.1167
1.86601e-08,-0.1124
1.86834e-08,-0.1028
1.87067e-08,-0.0869
1.87299e-08,-0.0650
1.87532e-08,-0.0412
1.87765e-08,-0.0172
1.87997e-08,0.0068
1.88230e-08,0.0319
1.88463e-08,0.0582
1.88695e-08,0.0809
1.88928e-08,0.0953
1.89161e-08,0.1006
1.89393e-08,0.0983
1.89626e-08,0.0909
1.89859e-08,0.0794
1.90091e-08,0.0664
1.90324e-08,0.0547
1.90557e-08,0.0456
1.90789e-08,0.0380
1.91022e-08,0.0306
1.91255e-08,0.0242
1.91487e-08,0.0210
1.91720e-08,0.0213
1.91953e-08,0.0234
1.92185e-08,0.0244
1.92418e-08,0.0228
1.92651e-08,0.0186
1.92883e-08,0.0123
1.93116e-08,0.0048
1.93349e-08,-0.0033
1.93581e-08,-0.0113
1.93814e-08,-0.0185
1.94047e-08,-0.0250
1.94279e-08,-0.0305
1.94512e-08,-0.0346
1.94745e-08,-0.0357
1.94977e-08,-0.0325
1.95210e-08,-0.0254
1.95443e-08,-0.0166
1.95675e-08,-0.0087
1.95908e-08,-0.0028
1.96141e-08,0.0014
1.96373e-08,0.0044
1.96606e-08,0.0060
1.96839e-08,0.0065
1.97071e-08,0.0062
1.97304e-08,0.0089
1.97537e-08,0.0215
1.97769e-08,0.0610
1.98002e-08,0.1235
1.98235e-08,0.2027
1.98468e-08,0.3030
1.98700e-08,0.4106
1.98933e-08,0.5279
1.99166e-08,0.6520
1.99398e-08,0.7694
1.99631e-08,0.8824
1.99864e-08,0.9859
2.00096e-08,1.0728
2.00329e-08,1.1379
2.00562e-08,1.1792
2.00794e-08,1.2037
2.01027e-08,1.2195
2.01260e-08,1.2266
2.01492e-08,1.2247
2.01725e-08,1.1949
2.01958e-08,1.1390
2.02190e-08,1.0671
2.02423e-08,0.9724
2.02656e-08,0.8709
2.02888e-08,0.7608
2.03121e-08,0.6369
2.03354e-08,0.5136
2.03586e-08,0.3878
2.03819e-08,0.2592
2.04052e-08,0.1387
2.04284e-08,0.0356
2.04517e-08,-0.0444
2.04750e-08,-0.1027
2.04982e-08,-0.1473
2.05215e-08,-0.1843
2.05448e-08,-0.2121
2.05680e-08,-0.2210
2.05913e-08,-0.1914
2.06146e-08,-0.1199
2.06378e-08,-0.0225
2.06611e-08,0.0986
2.06844e-08,0.2284
2.07076e-08,0.3645
2.07309e-08,0.5125
2.07542e-08,0.6583
2.07774e-08,0.8046
2.08007e-08,0.9493
2.08240e-08,1.0789
2.08472e-08,1.1836
2.08705e-08,1.2566
2.08938e-08,1.3045
2.09170e-08,1.3429
2.09403e-08,1.3763
2.09636e-08,1.3980
2.09868e-08,1.4013
2.10101e-08,1.3643
2.10334e-08,1.2956
2.10566e-08,1.2053
2.10799e-08,1.0890
2.11032e-08,0.9670
2.11264e-08,0.8386
2.11497e-08,0.6978
2.11730e-08,0.5536
2.11962e-08,0.4036
2.12195e-08,0.2515
2.12428e-08,0.1153
2.12660e-08,0.0063
2.12893e-08,-0.0736
2.13126e-08,-0.1319
2.13358e-08,-0.1791
2.13591e-08,-0.2196
2.13824e-08,-0.2489
2.14056e-08,-0.2547
2.14289e-08,-0.2138
2.14522e-08,-0.1338
2.14754e-08,-0.0280
2.14987e-08,0.1001
2.15220e-08,0.2274
2.15452e-08,0.3635
2.15685e-08,0.5125
2.15918e-08,0.6620
2.16150e-08,0.8187
2.16383e-08,0.9715
2.16616e-08,1.1041
2.16848e-08,1.2073
2.17081e-08,1.2770
2.17314e-08,1.3248
2.17546e-08,1.3655
2.17779e-08,1.4023
2.18012e-08,1.4316
2.18244e-08,1.4470
2.18477e-08,1.4477
2.18710e-08,1.4359
2.18942e-08,1.4175
2.19175e-08,1.3996
2.19408e-08,1.3841
2.19640e-08,1.3706
2.19873e-08,1.3516
2.20106e-08,1.3207
2.20338e-08,1.2786
2.20571e-08,1.2299
2.20804e-08,1.1850
2.21037e-08,1.1494
2.21269e-08,1.1221
2.21502e-08,1.0989
2.21735e-08,1.0745
2.21967e-08,1.0505
2.22200e-08,1.0331
2.22433e-08,1.0265
2.22665e-08,1.0327
2.22898e-08,1.0491
2.23131e-08,1.0706
2.23363e-08,1.0910
2.23596e-08,1.1053
2.23829e-08,1.1146
2.24061e-08,1.1235
2.24294e-08,1.1367
2.24527e-08,1.1538
2.24759e-08,1.1697
2.24992e-08,1.1804
2.25225e-08,1.1857
2.25457e-08,1.1889
2.25690e-08,1.1940
2.25923e-08,1.2032
2.26155e-08,1.2166
2.26388e-08,1.2315
2.26621e-08,1.2435
2.26853e-08,1.2499
2.27086e-08,1.2507
2.27319e-08,1.2494
2.27551e-08,1.2491
2.27784e-08,1.2504
2.28017e-08,1.2507
2.28249e-08,1.2464
2.28482e-08,1.2364
2.28715e-08,1.2230
2.28947e-08,1.2102
2.29180e-08,1.2016
2.29413e-08,1.1977
2.29645e-08,1.1972
2.29878e-08,1.1975
2.30111e-08,1.1964
2.30343e-08,1.1918
2.30576e-08,1.1772
2.30809e-08,1.1483
2.31041e-08,1.0900
2.31274e-08,1.0137
2.31507e-08,0.9211
2.31739e-08,0.8095
2.31972e-08,0.6911
2.32205e-08,0.5624
2.32437e-08,0.4338
2.32670e-08,0.3154
2.32903e-08,0.2067
2.33135e-08,0.1112
2.33368e-08,0.0345
2.33601e-08,-0.0209
2.33833e-08,-0.0554
2.34066e-08,-0.0772
2.34299e-08,-0.0907
2.34531e-08,-0.1001
2.34764e-08,-0.1067
2.34997e-08,-0.1119
2.35229e-08,-0.1197
2.35462e-08,-0.1287
2.35695e-08,-0.1383
2.35927e-08,-0.1459
2.36160e-08,-0.1492
2.36393e-08,-0.1481
2.36625e-08,-0.1399
2.36858e-08,-0.1235
2.37091e-08,-0.0988
2.37323e-08,-0.0675
2.37556e-08,-0.0343
2.37789e-08,-0.0013
2.38021e-08,0.0295
2.38254e-08,0.0573
2.38487e-08,0.0809
2.38719e-08,0.0967
2.38952e-08,0.1038
2.39185e-08,0.1034
2.39417e-08,0.0965
2.39650e-08,0.0850
2.39883e-08,0.0702
2.40115e-08,0.0557
2.40348e-08,0.0445
2.40581e-08,0.0378
2.40813e-08,0.0345
2.41046e-08,0.0329
2.41279e-08,0.0331
2.41511e-08,0.0348
2.41744e-08,0.0368
2.41977e-08,0.0373
2.42209e-08,0.0348
2.42442e-08,0.0295
2.42675e-08,0.0216
2.42907e-08,0.0115
2.43140e-08,0.0039
2.43373e-08,0.0083
2.43605e-08,0.0447
2.43838e-08,0.1051
2.44071e-08,0.1850
2.44303e-08,0.2853
2.44536e-08,0.3928
2.44769e-08,0.5153
2.45002e-08,0.6455
2.45234e-08,0.7710
2.45467e-08,0.8926
2.45700e-08,1.0017
2.45932e-08,1.0919
2.46165e-08,1.1580
