.HEADER
..NAMES
Time,V U2.N3
.DATA
2.44536e-08,0.0152
2.44769e-08,0.0207
2.45002e-08,0.0262
2.45234e-08,0.0306
2.45467e-08,0.0319
2.45700e-08,0.0293
2.45932e-08,0.0231
2.46165e-08,0.0145
2.46398e-08,0.0051
2.46630e-08,-0.0030
2.46863e-08,-0.0080
2.47096e-08,-0.0095
2.47328e-08,-0.0085
2.47561e-08,-0.0066
2.47794e-08,-0.0043
2.48026e-08,-0.0015
2.48259e-08,0.0016
2.48492e-08,0.0040
2.48724e-08,0.0043
2.48957e-08,0.0020
2.49190e-08,-0.0022
2.49422e-08,-0.0065
2.49655e-08,-0.0096
2.49888e-08,-0.0111
2.50120e-08,-0.0114
2.50353e-08,-0.0108
2.50586e-08,-0.0094
2.50818e-08,-0.0072
2.51051e-08,-0.0041
2.51284e-08,-0.0003
2.51516e-08,0.0039
2.51749e-08,0.0076
2.51982e-08,0.0097
2.52214e-08,0.0094
2.52447e-08,0.0070
2.52680e-08,0.0039
2.52912e-08,0.0011
2.53145e-08,-0.0007
2.53378e-08,-0.0014
2.53610e-08,0.0030
2.53843e-08,0.0264
2.54076e-08,0.0949
2.54308e-08,0.2117
2.54541e-08,0.3414
2.54774e-08,0.4676
2.55006e-08,0.6048
2.55239e-08,0.7527
2.55472e-08,0.8918
2.55704e-08,1.0113
2.55937e-08,1.1052
2.56170e-08,1.1703
2.56402e-08,1.2101
2.56635e-08,1.2348
2.56868e-08,1.2523
2.57100e-08,1.2670
2.57333e-08,1.2824
2.57566e-08,1.3006
2.57798e-08,1.3192
2.58031e-08,1.3308
2.58264e-08,1.3317
2.58496e-08,1.3270
2.58729e-08,1.3232
2.58962e-08,1.3169
2.59194e-08,1.2952
2.59427e-08,1.2539
2.59660e-08,1.2032
2.59892e-08,1.1543
2.60125e-08,1.1124
2.60358e-08,1.0799
2.60590e-08,1.0583
2.60823e-08,1.0472
2.61056e-08,1.0467
2.61288e-08,1.0571
2.61521e-08,1.0755
2.61754e-08,1.0911
2.61986e-08,1.0854
2.62219e-08,1.0363
2.62452e-08,0.9284
2.62684e-08,0.7953
2.62917e-08,0.6618
2.63150e-08,0.5220
2.63382e-08,0.3720
2.63615e-08,0.2348
2.63848e-08,0.1190
2.64080e-08,0.0302
2.64313e-08,-0.0282
2.64546e-08,-0.0565
2.64778e-08,-0.0659
2.65011e-08,-0.0676
2.65244e-08,-0.0704
2.65476e-08,-0.0802
2.65709e-08,-0.0991
2.65942e-08,-0.1242
2.66174e-08,-0.1470
2.66407e-08,-0.1623
2.66640e-08,-0.1719
2.66872e-08,-0.1797
2.67105e-08,-0.1821
2.67338e-08,-0.1669
2.67570e-08,-0.1269
2.67803e-08,-0.0705
2.68036e-08,-0.0110
2.68269e-08,0.0432
2.68501e-08,0.0868
2.68734e-08,0.1158
2.68967e-08,0.1307
2.69199e-08,0.1333
2.69432e-08,0.1248
2.69665e-08,0.1075
2.69897e-08,0.0860
2.70130e-08,0.0656
2.70363e-08,0.0568
2.70595e-08,0.0808
2.70828e-08,0.1627
2.71061e-08,0.2900
2.71293e-08,0.4216
2.71526e-08,0.5485
2.71759e-08,0.6831
2.71991e-08,0.8184
2.72224e-08,0.9386
2.72457e-08,1.0361
2.72689e-08,1.1035
2.72922e-08,1.1394
2.73155e-08,1.1530
2.73387e-08,1.1591
2.73620e-08,1.1682
2.73853e-08,1.1862
2.74085e-08,1.2144
2.74318e-08,1.2504
2.74551e-08,1.2865
2.74783e-08,1.3126
2.75016e-08,1.3257
2.75249e-08,1.3318
2.75481e-08,1.3352
2.75714e-08,1.3286
2.75947e-08,1.2998
2.76179e-08,1.2497
2.76412e-08,1.1925
2.76645e-08,1.1407
2.76877e-08,1.1010
2.77110e-08,1.0760
2.77343e-08,1.0646
2.77575e-08,1.0638
2.77808e-08,1.0728
2.78041e-08,1.0909
2.78273e-08,1.1131
2.78506e-08,1.1240
2.78739e-08,1.1034
2.78971e-08,1.0247
2.79204e-08,0.8927
2.79437e-08,0.7467
2.79669e-08,0.6008
2.79902e-08,0.4454
2.80135e-08,0.2919
2.80367e-08,0.1616
2.80600e-08,0.0580
2.80833e-08,-0.0147
2.81065e-08,-0.0563
2.81298e-08,-0.0706
2.81531e-08,-0.0715
2.81763e-08,-0.0686
2.81996e-08,-0.0718
2.82229e-08,-0.0855
2.82461e-08,-0.1106
2.82694e-08,-0.1400
2.82927e-08,-0.1635
2.83159e-08,-0.1777
2.83392e-08,-0.1861
2.83625e-08,-0.1911
2.83857e-08,-0.1854
2.84090e-08,-0.1570
2.84323e-08,-0.1048
2.84555e-08,-0.0413
2.84788e-08,0.0212
2.85021e-08,0.0753
2.85253e-08,0.1149
2.85486e-08,0.1371
2.85719e-08,0.1435
2.85951e-08,0.1369
2.86184e-08,0.1202
2.86417e-08,0.0975
2.86649e-08,0.0741
2.86882e-08,0.0560
2.87115e-08,0.0572
2.87347e-08,0.1019
2.87580e-08,0.2064
2.87813e-08,0.3406
2.88045e-08,0.4707
2.88278e-08,0.6001
2.88511e-08,0.7363
2.88743e-08,0.8653
2.88976e-08,0.9751
2.89209e-08,1.0596
2.89441e-08,1.1128
2.89674e-08,1.1380
2.89907e-08,1.1471
2.90139e-08,1.1541
2.90372e-08,1.1672
2.90605e-08,1.1910
2.90838e-08,1.2250
2.91070e-08,1.2651
2.91303e-08,1.3010
2.91536e-08,1.3237
2.91768e-08,1.3336
2.92001e-08,1.3377
2.92234e-08,1.3372
2.92466e-08,1.3215
2.92699e-08,1.2824
2.92932e-08,1.2271
2.93164e-08,1.1706
2.93397e-08,1.1230
2.93630e-08,1.0892
2.93862e-08,1.0705
2.94095e-08,1.0645
2.94328e-08,1.0686
2.94560e-08,1.0821
2.94793e-08,1.1029
2.95026e-08,1.1226
2.95258e-08,1.1225
2.95491e-08,1.0812
2.95724e-08,0.9764
2.95956e-08,0.8342
2.96189e-08,0.6872
2.96422e-08,0.5379
2.96654e-08,0.3795
2.96887e-08,0.2341
2.97120e-08,0.1144
2.97352e-08,0.0240
2.97585e-08,-0.0352
2.97818e-08,-0.0638
2.98050e-08,-0.0709
2.98283e-08,-0.0692
2.98516e-08,-0.0682
2.98748e-08,-0.0756
2.98981e-08,-0.0946
2.99214e-08,-0.1230
2.99446e-08,-0.1513
2.99679e-08,-0.1713
2.99912e-08,-0.1826
3.00144e-08,-0.1896
3.00377e-08,-0.1912
3.00610e-08,-0.1770
3.00842e-08,-0.1377
3.01075e-08,-0.0790
3.01308e-08,-0.0145
3.01540e-08,0.0454
3.01773e-08,0.0943
3.02006e-08,0.1269
3.02238e-08,0.1421
3.02471e-08,0.1425
3.02704e-08,0.1309
3.02936e-08,0.1108
3.03169e-08,0.0870
3.03402e-08,0.0648
3.03634e-08,0.0525
3.03867e-08,0.0681
3.04100e-08,0.1371
3.04332e-08,0.2591
3.04565e-08,0.3929
3.04798e-08,0.5206
3.05030e-08,0.6529
3.05263e-08,0.7883
3.05496e-08,0.9098
3.05728e-08,1.0104
3.05961e-08,1.0825
3.06194e-08,1.1238
3.06426e-08,1.1410
3.06659e-08,1.1484
3.06892e-08,1.1576
3.07124e-08,1.1751
3.07357e-08,1.2034
3.07590e-08,1.2409
3.07822e-08,1.2809
3.08055e-08,1.3122
3.08288e-08,1.3293
3.08520e-08,1.3361
3.08753e-08,1.3388
3.08986e-08,1.3335
3.09218e-08,1.3084
3.09451e-08,1.2611
3.09684e-08,1.2039
3.09916e-08,1.1504
3.10149e-08,1.1082
3.10382e-08,1.0806
3.10614e-08,1.0674
3.10847e-08,1.0657
3.11080e-08,1.0735
3.11312e-08,1.0902
3.11545e-08,1.1121
3.11778e-08,1.1261
3.12010e-08,1.1127
3.12243e-08,1.0470
3.12476e-08,0.9222
3.12708e-08,0.7755
3.12941e-08,0.6285
3.13174e-08,0.4751
3.13406e-08,0.3188
3.13639e-08,0.1833
3.13872e-08,0.0745
3.14105e-08,-0.0035
3.14337e-08,-0.0504
3.14570e-08,-0.0685
3.14803e-08,-0.0709
3.15035e-08,-0.0682
3.15268e-08,-0.0701
3.15501e-08,-0.0820
3.15733e-08,-0.1055
3.15966e-08,-0.1352
3.16199e-08,-0.1607
3.16431e-08,-0.1768
3.16664e-08,-0.1858
3.16897e-08,-0.1911
3.17129e-08,-0.1880
3.17362e-08,-0.1643
3.17595e-08,-0.1159
3.17827e-08,-0.0533
3.18060e-08,0.0104
3.18293e-08,0.0667
3.18525e-08,0.1095
3.18758e-08,0.1349
3.18991e-08,0.1439
3.19223e-08,0.1393
3.19456e-08,0.1238
3.19689e-08,0.1015
3.19921e-08,0.0777
3.20154e-08,0.0562
3.20387e-08,0.0401
3.20619e-08,0.0326
3.20852e-08,0.0361
3.21085e-08,0.0482
3.21317e-08,0.0612
3.21550e-08,0.0673
3.21783e-08,0.0648
3.22015e-08,0.0566
3.22248e-08,0.0453
3.22481e-08,0.0300
3.22713e-08,0.0093
3.22946e-08,-0.0160
3.23179e-08,-0.0419
3.23411e-08,-0.0635
3.23644e-08,-0.0762
3.23877e-08,-0.0776
3.24109e-08,-0.0688
3.24342e-08,-0.0529
3.24575e-08,-0.0340
3.24807e-08,-0.0163
3.25040e-08,-0.0031
3.25273e-08,0.0047
3.25505e-08,0.0084
3.25738e-08,0.0086
3.25971e-08,0.0048
3.26203e-08,-0.0029
3.26436e-08,-0.0121
3.26669e-08,-0.0186
3.26901e-08,-0.0194
3.27134e-08,-0.0143
3.27367e-08,-0.0055
3.27599e-08,0.0045
3.27832e-08,0.0140
3.28065e-08,0.0226
3.28297e-08,0.0297
3.28530e-08,0.0345
3.28763e-08,0.0358
3.28995e-08,0.0327
3.29228e-08,0.0252
3.29461e-08,0.0144
3.29693e-08,0.0023
3.29926e-08,-0.0080
3.30159e-08,-0.0141
3.30391e-08,-0.0150
3.30624e-08,-0.0120
3.30857e-08,-0.0074
3.31089e-08,-0.0026
3.31322e-08,0.0019
3.31555e-08,0.0059
3.31787e-08,0.0088
3.32020e-08,0.0093
3.32253e-08,0.0069
3.32485e-08,0.0019
3.32718e-08,-0.0041
3.32951e-08,-0.0095
3.33183e-08,-0.0131
3.33416e-08,-0.0145
3.33649e-08,-0.0138
3.33881e-08,-0.0114
3.34114e-08,-0.0079
3.34347e-08,-0.0035
3.34579e-08,0.0013
3.34812e-08,0.0063
3.35045e-08,0.0106
3.35277e-08,0.0128
3.35510e-08,0.0122
3.35743e-08,0.0089
3.35975e-08,0.0042
3.36208e-08,-0.0001
3.36441e-08,-0.0031
3.36673e-08,-0.0041
3.36906e-08,0.0004
3.37139e-08,0.0238
3.37372e-08,0.0898
3.37604e-08,0.2050
3.37837e-08,0.3339
3.38070e-08,0.4603
3.38302e-08,0.5972
3.38535e-08,0.7456
3.38768e-08,0.8844
3.39000e-08,1.0044
3.39233e-08,1.0990
3.39466e-08,1.1649
3.39698e-08,1.2058
3.39931e-08,1.2315
3.40164e-08,1.2500
3.40396e-08,1.2655
3.40629e-08,1.2816
3.40862e-08,1.3001
3.41094e-08,1.3194
3.41327e-08,1.3319
3.41560e-08,1.3338
3.41792e-08,1.3294
3.42025e-08,1.3253
3.42258e-08,1.3185
3.42490e-08,1.2969
3.42723e-08,1.2560
3.42956e-08,1.2057
3.43188e-08,1.1570
3.43421e-08,1.1148
3.43654e-08,1.0819
3.43886e-08,1.0598
3.44119e-08,1.0483
3.44352e-08,1.0474
3.44584e-08,1.0576
3.44817e-08,1.0761
3.45050e-08,1.0979
3.45282e-08,1.1188
3.45515e-08,1.1367
3.45748e-08,1.1492
3.45980e-08,1.1540
3.46213e-08,1.1522
3.46446e-08,1.1499
3.46678e-08,1.1533
3.46911e-08,1.1628
3.47144e-08,1.1744
3.47376e-08,1.1851
3.47609e-08,1.1966
3.47842e-08,1.2115
3.48074e-08,1.2297
3.48307e-08,1.2483
3.48540e-08,1.2633
3.48772e-08,1.2712
3.49005e-08,1.2708
3.49238e-08,1.2637
3.49470e-08,1.2520
3.49703e-08,1.2375
3.49936e-08,1.2228
3.50168e-08,1.2104
3.50401e-08,1.2014
3.50634e-08,1.1954
3.50866e-08,1.1920
3.51099e-08,1.1922
3.51332e-08,1.1963
3.51564e-08,1.2022
3.51797e-08,1.2060
3.52030e-08,1.2053
3.52262e-08,1.2006
3.52495e-08,1.1942
3.52728e-08,1.1883
3.52960e-08,1.1837
3.53193e-08,1.1793
3.53426e-08,1.1673
3.53658e-08,1.1330
3.53891e-08,1.0572
3.54124e-08,0.9349
3.54356e-08,0.8020
3.54589e-08,0.6765
3.54822e-08,0.5438
3.55054e-08,0.3965
3.55287e-08,0.2552
3.55520e-08,0.1316
3.55752e-08,0.0350
3.55985e-08,-0.0330
3.56218e-08,-0.0749
3.56450e-08,-0.1029
3.56683e-08,-0.1241
3.56916e-08,-0.1427
3.57148e-08,-0.1593
3.57381e-08,-0.1748
3.57614e-08,-0.1872
3.57846e-08,-0.1919
3.58079e-08,-0.1881
3.58312e-08,-0.1813
3.58544e-08,-0.1769
3.58777e-08,-0.1699
3.59010e-08,-0.1473
3.59242e-08,-0.1038
3.59475e-08,-0.0496
3.59708e-08,0.0023
3.59940e-08,0.0465
3.60173e-08,0.0821
3.60406e-08,0.1088
3.60638e-08,0.1273
3.60871e-08,0.1367
3.61104e-08,0.1352
3.61337e-08,0.1240
3.61569e-08,0.1074
3.61802e-08,0.0901
3.62035e-08,0.0752
3.62267e-08,0.0650
3.62500e-08,0.0615
3.62733e-08,0.0629
3.62965e-08,0.0634
3.63198e-08,0.0580
3.63431e-08,0.0475
3.63663e-08,0.0366
3.63896e-08,0.0278
3.64129e-08,0.0186
3.64361e-08,0.0046
3.64594e-08,-0.0147
3.64827e-08,-0.0358
3.65059e-08,-0.0536
3.65292e-08,-0.0641
3.65525e-08,-0.0663
3.65757e-08,-0.0620
3.65990e-08,-0.0536
3.66223e-08,-0.0430
3.66455e-08,-0.0317
3.66688e-08,-0.0214
3.66921e-08,-0.0127
3.67153e-08,-0.0056
3.67386e-08,-0.0006
3.67619e-08,0.0009
3.67851e-08,-0.0018
3.68084e-08,-0.0063
3.68317e-08,-0.0089
3.68549e-08,-0.0070
3.68782e-08,-0.0017
3.69015e-08,0.0046
3.69247e-08,0.0097
3.69480e-08,0.0137
3.69713e-08,0.0178
3.69945e-08,0.0226
3.70178e-08,0.0273
3.70411e-08,0.0298
3.70643e-08,0.0286
3.70876e-08,0.0237
3.71109e-08,0.0162
3.71341e-08,0.0076
3.71574e-08,0.0001
3.71807e-08,-0.0048
3.72039e-08,-0.0066
3.72272e-08,-0.0065
3.72505e-08,-0.0057
3.72737e-08,-0.0047
3.72970e-08,-0.0030
3.73203e-08,-0.0004
3.73435e-08,0.0022
3.73668e-08,0.0033
3.73901e-08,0.0019
3.74133e-08,-0.0014
3.74366e-08,-0.0051
3.74599e-08,-0.0078
3.74831e-08,-0.0090
3.75064e-08,-0.0091
3.75297e-08,-0.0088
3.75529e-08,-0.0080
3.75762e-08,-0.0067
3.75995e-08,-0.0045
3.76227e-08,-0.0012
3.76460e-08,0.0027
3.76693e-08,0.0065
3.76925e-08,0.0089
3.77158e-08,0.0090
3.77391e-08,0.0072
3.77623e-08,0.0046
3.77856e-08,0.0022
3.78089e-08,0.0008
3.78321e-08,0.0003
3.78554e-08,0.0042
3.78787e-08,0.0259
3.79019e-08,0.0899
3.79252e-08,0.2043
3.79485e-08,0.3320
3.79717e-08,0.4575
3.79950e-08,0.5944
3.80183e-08,0.7430
3.80415e-08,0.8820
3.80648e-08,1.0035
3.80881e-08,1.0997
3.81113e-08,1.1673
3.81346e-08,1.2091
3.81579e-08,1.2350
3.81811e-08,1.2529
3.82044e-08,1.2674
3.82277e-08,1.2823
3.82509e-08,1.2997
3.82742e-08,1.3182
3.82975e-08,1.3301
3.83207e-08,1.3316
3.83440e-08,1.3272
3.83673e-08,1.3237
3.83905e-08,1.3179
3.84138e-08,1.2975
3.84371e-08,1.2576
3.84603e-08,1.2078
3.84836e-08,1.1591
3.85069e-08,1.1164
3.85302e-08,1.0829
3.85534e-08,1.0602
3.85767e-08,1.0481
3.86000e-08,1.0466
3.86232e-08,1.0562
3.86465e-08,1.0741
3.86698e-08,1.0903
3.86930e-08,1.0859
3.87163e-08,1.0401
3.87396e-08,0.9361
3.87628e-08,0.8021
3.87861e-08,0.6656
3.88094e-08,0.5264
3.88326e-08,0.3771
3.88559e-08,0.2377
3.88792e-08,0.1195
3.89024e-08,0.0291
3.89257e-08,-0.0308
3.89490e-08,-0.0597
3.89722e-08,-0.0687
3.89955e-08,-0.0695
3.90188e-08,-0.0714
3.90420e-08,-0.0801
3.90653e-08,-0.0980
3.90886e-08,-0.1224
3.91118e-08,-0.1455
3.91351e-08,-0.1613
3.91584e-08,-0.1711
3.91816e-08,-0.1787
3.92049e-08,-0.1813
3.92282e-08,-0.1677
3.92514e-08,-0.1295
3.92747e-08,-0.0734
3.92980e-08,-0.0128
3.93212e-08,0.0424
3.93445e-08,0.0867
3.93678e-08,0.1166
3.93910e-08,0.1322
3.94143e-08,0.1353
3.94376e-08,0.1271
3.94608e-08,0.1099
3.94841e-08,0.0879
3.95074e-08,0.0667
3.95306e-08,0.0569
3.95539e-08,0.0782
3.95772e-08,0.1576
3.96004e-08,0.2834
3.96237e-08,0.4131
3.96470e-08,0.5405
3.96702e-08,0.6763
3.96935e-08,0.8116
3.97168e-08,0.9315
3.97400e-08,1.0311
3.97633e-08,1.1001
3.97866e-08,1.1381
3.98098e-08,1.1525
3.98331e-08,1.1591
3.98564e-08,1.1677
3.98796e-08,1.1852
3.99029e-08,1.2128
3.99262e-08,1.2487
3.99494e-08,1.2851
3.99727e-08,1.3118
3.99960e-08,1.3258
4.00192e-08,1.3326
4.00425e-08,1.3364
4.00658e-08,1.3304
4.00890e-08,1.3023
4.01123e-08,1.2531
4.01356e-08,1.1965
4.01588e-08,1.1443
4.01821e-08,1.1034
4.02054e-08,1.0775
4.02286e-08,1.0654
4.02519e-08,1.0641
4.02752e-08,1.0725
4.02984e-08,1.0901
4.03217e-08,1.1134
4.03450e-08,1.1371
4.03682e-08,1.1567
4.03915e-08,1.1689
4.04148e-08,1.1712
4.04380e-08,1.1627
4.04613e-08,1.1488
4.04846e-08,1.1385
4.05078e-08,1.1383
4.05311e-08,1.1474
4.05544e-08,1.1603
4.05776e-08,1.1743
4.06009e-08,1.1904
4.06242e-08,1.2103
4.06474e-08,1.2328
4.06707e-08,1.2540
4.06940e-08,1.2687
4.07173e-08,1.2731
4.07405e-08,1.2673
4.07638e-08,1.2543
4.07871e-08,1.2377
4.08103e-08,1.2209
4.08336e-08,1.2068
4.08569e-08,1.1971
4.08801e-08,1.1918
4.09034e-08,1.1898
4.09267e-08,1.1913
4.09499e-08,1.1970
4.09732e-08,1.2061
4.09965e-08,1.2150
4.10197e-08,1.2192
4.10430e-08,1.2162
4.10663e-08,1.2076
4.10895e-08,1.1971
4.11128e-08,1.1876
4.11361e-08,1.1806
4.11593e-08,1.1755
4.11826e-08,1.1720
4.12059e-08,1.1707
4.12291e-08,1.1728
4.12524e-08,1.1787
4.12757e-08,1.1879
4.12989e-08,1.1987
4.13222e-08,1.2090
4.13455e-08,1.2163
4.13687e-08,1.2189
4.13920e-08,1.2170
4.14153e-08,1.2128
4.14385e-08,1.2080
4.14618e-08,1.2037
4.14851e-08,1.1997
4.15083e-08,1.1961
4.15316e-08,1.1940
4.15549e-08,1.1948
4.15781e-08,1.1988
4.16014e-08,1.2049
4.16247e-08,1.2110
4.16479e-08,1.2150
4.16712e-08,1.2161
4.16945e-08,1.2148
4.17177e-08,1.2119
4.17410e-08,1.2082
4.17643e-08,1.2043
4.17875e-08,1.2003
4.18108e-08,1.1963
4.18341e-08,1.1926
4.18573e-08,1.1901
4.18806e-08,1.1898
4.19039e-08,1.1922
4.19271e-08,1.1965
4.19504e-08,1.2011
4.19737e-08,1.2047
4.19969e-08,1.2064
4.20202e-08,1.2067
4.20435e-08,1.2059
4.20667e-08,1.2045
4.20900e-08,1.2024
4.21133e-08,1.1996
4.21365e-08,1.1969
4.21598e-08,1.1949
4.21831e-08,1.1944
4.22063e-08,1.1957
4.22296e-08,1.1983
4.22529e-08,1.2014
4.22761e-08,1.2042
4.22994e-08,1.2060
4.23227e-08,1.2068
4.23459e-08,1.2069
4.23692e-08,1.2066
4.23925e-08,1.2059
4.24157e-08,1.2045
4.24390e-08,1.2024
4.24623e-08,1.1998
4.24855e-08,1.1978
4.25088e-08,1.1968
4.25321e-08,1.1973
4.25553e-08,1.1987
4.25786e-08,1.2005
4.26019e-08,1.2022
4.26251e-08,1.2035
4.26484e-08,1.2042
4.26717e-08,1.2045
4.26949e-08,1.2043
4.27182e-08,1.2034
4.27415e-08,1.2021
4.27647e-08,1.2004
4.27880e-08,1.1988
4.28113e-08,1.1978
4.28345e-08,1.1977
4.28578e-08,1.1984
4.28811e-08,1.1995
4.29043e-08,1.2006
4.29276e-08,1.2015
4.29509e-08,1.2022
4.29742e-08,1.2029
4.29974e-08,1.2035
4.30207e-08,1.2038
4.30440e-08,1.2034
4.30672e-08,1.2025
4.30905e-08,1.2013
4.31138e-08,1.2001
4.31370e-08,1.1993
4.31603e-08,1.1991
4.31836e-08,1.1995
4.32068e-08,1.2001
4.32301e-08,1.2009
4.32534e-08,1.2016
4.32766e-08,1.2023
4.32999e-08,1.2028
4.33232e-08,1.2031
4.33464e-08,1.2030
4.33697e-08,1.2025
4.33930e-08,1.2017
4.34162e-08,1.2008
4.34395e-08,1.2002
4.34628e-08,1.1999
4.34860e-08,1.1999
4.35093e-08,1.2000
4.35326e-08,1.2003
4.35558e-08,1.2006
4.35791e-08,1.2010
4.36024e-08,1.2015
4.36256e-08,1.2020
4.36489e-08,1.2018
4.36722e-08,1.1935
4.36954e-08,1.1618
4.37187e-08,1.0867
4.37420e-08,0.9605
4.37652e-08,0.8189
4.37885e-08,0.6834
4.38118e-08,0.5420
4.38350e-08,0.3866
4.38583e-08,0.2396
4.38816e-08,0.1142
4.39048e-08,0.0191
4.39281e-08,-0.0459
4.39514e-08,-0.0841
4.39746e-08,-0.1081
4.39979e-08,-0.1253
4.40212e-08,-0.1411
4.40444e-08,-0.1569
4.40677e-08,-0.1742
4.40910e-08,-0.1904
4.41142e-08,-0.1996
4.41375e-08,-0.1988
4.41608e-08,-0.1931
4.41840e-08,-0.1880
4.42073e-08,-0.1796
4.42306e-08,-0.1553
4.42538e-08,-0.1091
4.42771e-08,-0.0510
4.43004e-08,0.0051
4.43236e-08,0.0531
4.43469e-08,0.0917
4.43702e-08,0.1199
4.43934e-08,0.1376
4.44167e-08,0.1443
4.44400e-08,0.1392
4.44632e-08,0.1246
4.44865e-08,0.1055
4.45098e-08,0.0869
4.45330e-08,0.0715
4.45563e-08,0.0617
4.45796e-08,0.0593
4.46028e-08,0.0626
4.46261e-08,0.0655
4.46494e-08,0.0622
4.46726e-08,0.0523
4.46959e-08,0.0407
4.47192e-08,0.0305
4.47424e-08,0.0193
4.47657e-08,0.0034
4.47890e-08,-0.0175
4.48122e-08,-0.0399
4.48355e-08,-0.0586
4.48588e-08,-0.0696
4.48820e-08,-0.0717
4.49053e-08,-0.0667
4.49286e-08,-0.0568
4.49518e-08,-0.0440
4.49751e-08,-0.0306
4.49984e-08,-0.0188
4.50216e-08,-0.0097
4.50449e-08,-0.0032
4.50682e-08,0.0007
4.50914e-08,0.0010
4.51147e-08,-0.0027
4.51380e-08,-0.0082
4.51612e-08,-0.0115
4.51845e-08,-0.0099
4.52078e-08,-0.0041
4.52310e-08,0.0031
4.52543e-08,0.0095
4.52776e-08,0.0147
4.53008e-08,0.0197
4.53241e-08,0.0250
4.53474e-08,0.0322
4.53707e-08,0.0493
4.53939e-08,0.0957
4.54172e-08,0.1910
4.54405e-08,0.3056
4.54637e-08,0.4175
4.54870e-08,0.5395
4.55103e-08,0.6814
4.55335e-08,0.8231
4.55568e-08,0.9523
4.55801e-08,1.0601
4.56033e-08,1.1403
4.56266e-08,1.1937
4.56499e-08,1.2286
4.56731e-08,1.2530
4.56964e-08,1.2699
4.57197e-08,1.2827
4.57429e-08,1.2942
4.57662e-08,1.3067
4.57895e-08,1.3158
4.58127e-08,1.3175
4.58360e-08,1.3140
4.58593e-08,1.3119
4.58825e-08,1.3108
4.59058e-08,1.2991
4.59291e-08,1.2683
4.59523e-08,1.2253
4.59756e-08,1.1814
4.59989e-08,1.1411
4.60221e-08,1.1066
4.60454e-08,1.0795
4.60687e-08,1.0603
4.60919e-08,1.0503
4.61152e-08,1.0520
4.61385e-08,1.0649
4.61617e-08,1.0811
4.61850e-08,1.0819
4.62083e-08,1.0483
4.62315e-08,0.9577
4.62548e-08,0.8300
4.62781e-08,0.6965
4.63013e-08,0.5624
4.63246e-08,0.4157
4.63479e-08,0.2720
4.63711e-08,0.1465
4.63944e-08,0.0466
4.64177e-08,-0.0231
4.64409e-08,-0.0609
4.64642e-08,-0.0748
4.64875e-08,-0.0778
4.65107e-08,-0.0789
4.65340e-08,-0.0854
4.65573e-08,-0.0994
4.65805e-08,-0.1202
4.66038e-08,-0.1406
4.66271e-08,-0.1550
4.66503e-08,-0.1637
4.66736e-08,-0.1714
4.66969e-08,-0.1770
4.67201e-08,-0.1700
4.67434e-08,-0.1392
4.67667e-08,-0.0876
4.67899e-08,-0.0284
4.68132e-08,0.0275
4.68365e-08,0.0743
4.68597e-08,0.1080
4.68830e-08,0.1278
4.69063e-08,0.1354
4.69295e-08,0.1315
4.69528e-08,0.1174
4.69761e-08,0.0967
4.69993e-08,0.0745
4.70226e-08,0.0600
4.70459e-08,0.0704
4.70691e-08,0.1342
4.70924e-08,0.2532
4.71157e-08,0.3832
4.71389e-08,0.5090
4.71622e-08,0.6418
4.71855e-08,0.7795
4.72087e-08,0.9048
4.72320e-08,1.0118
4.72553e-08,1.0894
4.72785e-08,1.1351
4.73018e-08,1.1537
4.73251e-08,1.1607
4.73483e-08,1.1673
4.73716e-08,1.1816
4.73949e-08,1.2059
4.74181e-08,1.2393
4.74414e-08,1.2758
4.74647e-08,1.3048
4.74879e-08,1.3212
4.75112e-08,1.3291
4.75345e-08,1.3346
4.75577e-08,1.3332
4.75810e-08,1.3116
4.76043e-08,1.2665
4.76275e-08,1.2103
4.76508e-08,1.1562
4.76741e-08,1.1123
4.76973e-08,1.0826
4.77206e-08,1.0671
4.77439e-08,1.0627
4.77672e-08,1.0681
4.77904e-08,1.0833
4.78137e-08,1.1053
4.78370e-08,1.1213
4.78602e-08,1.1114
4.78835e-08,1.0517
4.79068e-08,0.9312
4.79300e-08,0.7851
4.79533e-08,0.6380
4.79766e-08,0.4861
4.79998e-08,0.3295
4.80231e-08,0.1914
4.80464e-08,0.0792
4.80696e-08,-0.0019
4.80929e-08,-0.0518
4.81162e-08,-0.0718
4.81394e-08,-0.0744
4.81627e-08,-0.0707
4.81860e-08,-0.0709
4.82092e-08,-0.0810
4.82325e-08,-0.1029
4.82558e-08,-0.1317
4.82790e-08,-0.1573
4.83023e-08,-0.1739
4.83256e-08,-0.1833
4.83488e-08,-0.1894
4.83721e-08,-0.1879
4.83954e-08,-0.1671
4.84186e-08,-0.1210
4.84419e-08,-0.0590
4.84652e-08,0.0053
4.84884e-08,0.0626
4.85117e-08,0.1068
4.85350e-08,0.1339
4.85582e-08,0.1443
4.85815e-08,0.1409
4.86048e-08,0.1265
4.86280e-08,0.1047
4.86513e-08,0.0806
4.86746e-08,0.0599
4.86978e-08,0.0538
4.87211e-08,0.0836
4.87444e-08,0.1757
4.87676e-08,0.3072
4.87909e-08,0.4387
4.88142e-08,0.5675
4.88374e-08,0.7042
4.88607e-08,0.8362
4.88840e-08,0.9518
4.89072e-08,1.0440
4.89305e-08,1.1049
4.89538e-08,1.1361
4.89770e-08,1.1472
