.HEADER
..NAMES
Time,V U2.H8
.DATA
5.7004e-09,0.5530
5.7237e-09,0.4334
5.7469e-09,0.3286
5.7702e-09,0.2394
5.7935e-09,0.1674
5.8168e-09,0.1131
5.8400e-09,0.0744
5.8633e-09,0.0504
5.8866e-09,0.0328
5.9098e-09,0.0141
5.9331e-09,-0.0085
5.9564e-09,-0.0374
5.9796e-09,-0.0694
6.0029e-09,-0.0990
6.0262e-09,-0.1233
6.0494e-09,-0.1375
6.0727e-09,-0.1387
6.0960e-09,-0.1256
6.1192e-09,-0.1006
6.1425e-09,-0.0685
6.1658e-09,-0.0307
6.1890e-09,0.0081
6.2123e-09,0.0421
6.2356e-09,0.0681
6.2588e-09,0.0828
6.2821e-09,0.0866
6.3054e-09,0.0830
6.3286e-09,0.0752
6.3519e-09,0.0661
6.3752e-09,0.0592
6.3984e-09,0.0622
6.4217e-09,0.0879
6.4450e-09,0.1440
6.4682e-09,0.2223
6.4915e-09,0.3233
6.5148e-09,0.4370
6.5380e-09,0.5486
6.5613e-09,0.6599
6.5846e-09,0.7615
6.6078e-09,0.8493
6.6311e-09,0.9270
6.6544e-09,0.9916
6.6776e-09,1.0423
6.7009e-09,1.0790
6.7242e-09,1.1062
6.7474e-09,1.1319
6.7707e-09,1.1596
6.7940e-09,1.1912
6.8172e-09,1.2243
6.8405e-09,1.2527
6.8638e-09,1.2724
6.8870e-09,1.2813
6.9103e-09,1.2780
6.9336e-09,1.2636
6.9568e-09,1.2411
6.9801e-09,1.2141
7.0034e-09,1.1841
7.0266e-09,1.1525
7.0499e-09,1.1242
7.0732e-09,1.1030
7.0964e-09,1.0917
7.1197e-09,1.0914
7.1430e-09,1.0985
7.1662e-09,1.1087
7.1895e-09,1.1172
7.2128e-09,1.1149
7.2360e-09,1.0930
7.2593e-09,1.0345
7.2826e-09,0.9524
7.3058e-09,0.8483
7.3291e-09,0.7269
7.3524e-09,0.6086
7.3756e-09,0.4869
7.3989e-09,0.3727
7.4222e-09,0.2727
7.4454e-09,0.1860
7.4687e-09,0.1165
