.HEADER
..NAMES
Time,V U2.P8
2.0475e-09,1.0448
2.0708e-09,1.0040
2.0940e-09,0.9274
2.1173e-09,0.8232
2.1406e-09,0.7291
2.1638e-09,0.6450
2.1871e-09,0.5319
2.2104e-09,0.3845
2.2336e-09,0.2454
2.2569e-09,0.1316
2.2802e-09,0.0351
2.3034e-09,-0.0460
2.3267e-09,-0.1079
2.3500e-09,-0.1492
2.3732e-09,-0.1715
2.3965e-09,-0.1811
2.4198e-09,-0.1847
2.4430e-09,-0.1845
2.4663e-09,-0.1760
2.4896e-09,-0.1597
2.5128e-09,-0.1420
2.5361e-09,-0.1312
2.5594e-09,-0.1304
2.5826e-09,-0.1386
2.6059e-09,-0.1478
2.6292e-09,-0.1457
2.6524e-09,-0.1255
2.6757e-09,-0.0979
2.6990e-09,-0.0759
2.7222e-09,-0.0546
2.7455e-09,-0.0208
2.7688e-09,0.0220
2.7920e-09,0.0592
2.8153e-09,0.0872
2.8386e-09,0.1100
2.8618e-09,0.1261
2.8851e-09,0.1340
2.9084e-09,0.1423
2.9316e-09,0.1751
2.9549e-09,0.2561
2.9782e-09,0.3513
3.0014e-09,0.4373
3.0247e-09,0.5319
3.0480e-09,0.6570
3.0712e-09,0.7854
3.0945e-09,0.8989
3.1178e-09,1.0068
3.1410e-09,1.1076
3.1643e-09,1.1865
3.1876e-09,1.2365
3.2108e-09,1.2594
3.2341e-09,1.2689
3.2574e-09,1.2727
3.2806e-09,1.2739
3.3039e-09,1.2703
3.3272e-09,1.2648
3.3504e-09,1.2594
3.3737e-09,1.2540
3.3970e-09,1.2517
3.4202e-09,1.2592
3.4435e-09,1.2769
3.4668e-09,1.2948
3.4901e-09,1.2976
3.5133e-09,1.2828
3.5366e-09,1.2614
3.5599e-09,1.2391
3.5831e-09,1.2097
3.6064e-09,1.1738
3.6297e-09,1.1427
3.6529e-09,1.1194
3.6762e-09,1.0975
3.6995e-09,1.0777
3.7227e-09,1.0675
3.7460e-09,1.0716
3.7693e-09,1.0879
3.7925e-09,1.1104
3.8158e-09,1.1335
3.8391e-09,1.1537
3.8623e-09,1.1690
3.8856e-09,1.1797
3.9089e-09,1.1880
3.9321e-09,1.1956
3.9554e-09,1.2002
3.9787e-09,1.1977
4.0019e-09,1.1883
4.0252e-09,1.1780
4.0485e-09,1.1729
4.0717e-09,1.1742
4.0950e-09,1.1800
4.1183e-09,1.1905
4.1415e-09,1.2060
4.1648e-09,1.2221
4.1881e-09,1.2331
4.2113e-09,1.2393
4.2346e-09,1.2444
4.2579e-09,1.2489
4.2811e-09,1.2497
4.3044e-09,1.2446
4.3277e-09,1.2340
4.3509e-09,1.2198
4.3742e-09,1.2050
4.3975e-09,1.1929
4.4207e-09,1.1856
4.4440e-09,1.1829
4.4673e-09,1.1826
4.4905e-09,1.1830
4.5138e-09,1.1843
4.5371e-09,1.1814
4.5603e-09,1.1580
4.5836e-09,1.0937
4.6069e-09,0.9771
4.6301e-09,0.8519
4.6534e-09,0.7405
4.6767e-09,0.6164
4.6999e-09,0.4537
4.7232e-09,0.2895
4.7465e-09,0.1555
4.7697e-09,0.0475
4.7930e-09,-0.0402
4.8163e-09,-0.1010
4.8395e-09,-0.1362
4.8628e-09,-0.1509
4.8861e-09,-0.1554
4.9093e-09,-0.1553
4.9326e-09,-0.1564
4.9559e-09,-0.1588
4.9791e-09,-0.1615
5.0024e-09,-0.1621
5.0257e-09,-0.1622
5.0489e-09,-0.1671
5.0722e-09,-0.1806
5.0955e-09,-0.1968
5.1187e-09,-0.2012
5.1420e-09,-0.1815
5.1653e-09,-0.1436
5.1885e-09,-0.1046
5.2118e-09,-0.0694
5.2351e-09,-0.0266
5.2583e-09,0.0258
5.2816e-09,0.0730
5.3049e-09,0.1064
5.3281e-09,0.1299
5.3514e-09,0.1445
5.3747e-09,0.1459
5.3979e-09,0.1330
5.4212e-09,0.1105
5.4445e-09,0.0852
5.4677e-09,0.0636
5.4910e-09,0.0493
5.5143e-09,0.0419
5.5375e-09,0.0374
5.5608e-09,0.0324
5.5841e-09,0.0279
5.6073e-09,0.0285
5.6306e-09,0.0366
5.6539e-09,0.0476
5.6771e-09,0.0529
5.7004e-09,0.0477
5.7237e-09,0.0355
5.7469e-09,0.0215
5.7702e-09,0.0058
5.7935e-09,-0.0139
5.8168e-09,-0.0345
5.8400e-09,-0.0496
5.8633e-09,-0.0582
5.8866e-09,-0.0633
5.9098e-09,-0.0651
5.9331e-09,-0.0609
5.9564e-09,-0.0493
5.9796e-09,-0.0325
6.0029e-09,-0.0144
6.0262e-09,0.0001
6.0494e-09,0.0082
6.0727e-09,0.0101
6.0960e-09,0.0093
6.1192e-09,0.0086
6.1425e-09,0.0077
6.1658e-09,0.0046
6.1890e-09,-0.0016
6.2123e-09,-0.0088
6.2356e-09,-0.0135
6.2588e-09,-0.0144
6.2821e-09,-0.0122
6.3054e-09,-0.0076
6.3286e-09,0.0004
6.3519e-09,0.0108
6.3752e-09,0.0202
6.3984e-09,0.0257
6.4217e-09,0.0276
6.4450e-09,0.0280
6.4682e-09,0.0272
6.4915e-09,0.0240
6.5148e-09,0.0175
6.5380e-09,0.0082
6.5613e-09,-0.0019
6.5846e-09,-0.0099
6.6078e-09,-0.0139
6.6311e-09,-0.0138
6.6544e-09,-0.0115
6.6776e-09,-0.0086
6.7009e-09,-0.0056
6.7242e-09,-0.0023
6.7474e-09,0.0014
6.7707e-09,0.0047
6.7940e-09,0.0071
6.8172e-09,0.0086
6.8405e-09,0.0090
6.8638e-09,0.0074
6.8870e-09,0.0030
6.9103e-09,-0.0031
6.9336e-09,-0.0084
6.9568e-09,-0.0112
6.9801e-09,-0.0118
7.0034e-09,-0.0112
7.0266e-09,-0.0099
7.0499e-09,-0.0044
7.0732e-09,0.0176
7.0964e-09,0.0804
7.1197e-09,0.1960
7.1430e-09,0.3185
7.1662e-09,0.4231
7.1895e-09,0.5356
7.2128e-09,0.6801
7.2360e-09,0.8251
7.2593e-09,0.9476
7.2826e-09,1.0528
7.3058e-09,1.1411
7.3291e-09,1.2048
7.3524e-09,1.2443
7.3756e-09,1.2645
7.3989e-09,1.2751
7.4222e-09,1.2825
7.4454e-09,1.2923
7.4687e-09,1.3035
7.4920e-09,1.3127
7.5152e-09,1.3155
7.5385e-09,1.3133
7.5618e-09,1.3131
7.5850e-09,1.3209
7.6083e-09,1.3328
7.6316e-09,1.3357
7.6548e-09,1.3167
7.6781e-09,1.2802
7.7014e-09,1.2435
7.7246e-09,1.2128
7.7479e-09,1.1783
7.7712e-09,1.1386
7.7944e-09,1.1056
7.8177e-09,1.0841
7.8410e-09,1.0685
7.8642e-09,1.0543
7.8875e-09,1.0310
7.9108e-09,0.9839
7.9340e-09,0.8924
7.9573e-09,0.7886
7.9806e-09,0.6983
8.0038e-09,0.5994
8.0271e-09,0.4577
8.0504e-09,0.3020
8.0736e-09,0.1733
8.0969e-09,0.0709
8.1202e-09,-0.0165
8.1435e-09,-0.0861
8.1667e-09,-0.1347
8.1900e-09,-0.1594
8.2133e-09,-0.1658
8.2365e-09,-0.1623
8.2598e-09,-0.1588
8.2831e-09,-0.1548
8.3063e-09,-0.1460
8.3296e-09,-0.1332
8.3529e-09,-0.1235
8.3761e-09,-0.1224
8.3994e-09,-0.1312
8.4227e-09,-0.1456
8.4459e-09,-0.1547
8.4692e-09,-0.1467
8.4925e-09,-0.1228
8.5157e-09,-0.0972
8.5390e-09,-0.0751
8.5623e-09,-0.0441
8.5855e-09,0.0019
8.6088e-09,0.0485
8.6321e-09,0.0827
8.6553e-09,0.1068
8.6786e-09,0.1253
8.7019e-09,0.1347
8.7251e-09,0.1312
8.7484e-09,0.1157
8.7717e-09,0.0939
8.7949e-09,0.0731
8.8182e-09,0.0575
8.8415e-09,0.0458
8.8647e-09,0.0345
8.8880e-09,0.0228
8.9113e-09,0.0138
8.9345e-09,0.0115
8.9578e-09,0.0175
8.9811e-09,0.0280
9.0043e-09,0.0360
9.0276e-09,0.0362
9.0509e-09,0.0307
9.0741e-09,0.0240
9.0974e-09,0.0155
9.1207e-09,0.0010
9.1439e-09,-0.0180
9.1672e-09,-0.0343
9.1905e-09,-0.0448
9.2137e-09,-0.0520
9.2370e-09,-0.0573
9.2603e-09,-0.0579
9.2835e-09,-0.0511
9.3068e-09,-0.0379
9.3301e-09,-0.0222
9.3533e-09,-0.0086
9.3766e-09,0.0002
9.3999e-09,0.0052
9.4231e-09,0.0088
9.4464e-09,0.0122
9.4697e-09,0.0141
9.4929e-09,0.0127
9.5162e-09,0.0073
9.5395e-09,0.0011
9.5627e-09,0.0055
9.5860e-09,0.0420
9.6093e-09,0.1361
9.6325e-09,0.2609
9.6558e-09,0.3742
9.6791e-09,0.4857
9.7023e-09,0.6294
9.7256e-09,0.7885
9.7489e-09,0.9260
9.7721e-09,1.0406
9.7954e-09,1.1383
9.8187e-09,1.2106
9.8419e-09,1.2530
9.8652e-09,1.2703
9.8885e-09,1.2738
9.9117e-09,1.2732
9.9350e-09,1.2757
9.9583e-09,1.2826
9.9815e-09,1.2907
1.00048e-08,1.2955
1.00281e-08,1.2961
1.00513e-08,1.2979
1.00746e-08,1.3079
1.00979e-08,1.3258
1.01211e-08,1.3401
1.01444e-08,1.3351
1.01677e-08,1.3067
1.01909e-08,1.2692
1.02142e-08,1.2348
1.02375e-08,1.1979
1.02607e-08,1.1529
1.02840e-08,1.1106
1.03073e-08,1.0814
1.03305e-08,1.0619
1.03538e-08,1.0486
1.03771e-08,1.0463
1.04003e-08,1.0587
1.04236e-08,1.0835
1.04469e-08,1.1141
1.04702e-08,1.1426
1.04934e-08,1.1625
1.05167e-08,1.1723
1.05400e-08,1.1756
1.05632e-08,1.1782
1.05865e-08,1.1825
1.06098e-08,1.1852
1.06330e-08,1.1817
1.06563e-08,1.1724
1.06796e-08,1.1640
1.07028e-08,1.1635
1.07261e-08,1.1716
1.07494e-08,1.1840
1.07726e-08,1.1989
1.07959e-08,1.2175
1.08192e-08,1.2374
1.08424e-08,1.2519
1.08657e-08,1.2584
1.08890e-08,1.2604
1.09122e-08,1.2604
1.09355e-08,1.2566
1.09588e-08,1.2464
1.09820e-08,1.2302
1.10053e-08,1.2109
1.10286e-08,1.1933
1.10518e-08,1.1821
1.10751e-08,1.1788
1.10984e-08,1.1812
1.11216e-08,1.1851
1.11449e-08,1.1882
1.11682e-08,1.1914
1.11914e-08,1.1962
1.12147e-08,1.2025
1.12380e-08,1.2079
1.12612e-08,1.2107
1.12845e-08,1.2108
1.13078e-08,1.2081
1.13310e-08,1.2016
1.13543e-08,1.1916
1.13776e-08,1.1813
1.14008e-08,1.1751
1.14241e-08,1.1738
1.14474e-08,1.1752
1.14706e-08,1.1776
1.14939e-08,1.1811
1.15172e-08,1.1868
1.15404e-08,1.1950
1.15637e-08,1.2047
1.15870e-08,1.2136
1.16102e-08,1.2191
1.16335e-08,1.2198
1.16568e-08,1.2168
1.16800e-08,1.2120
1.17033e-08,1.2071
1.17266e-08,1.2028
1.17498e-08,1.1991
1.17731e-08,1.1964
1.17964e-08,1.1945
1.18196e-08,1.1932
1.18429e-08,1.1923
1.18662e-08,1.1927
1.18894e-08,1.1959
1.19127e-08,1.2017
1.19360e-08,1.2078
1.19592e-08,1.2116
1.19825e-08,1.2125
1.20058e-08,1.2112
1.20290e-08,1.2044
1.20523e-08,1.1776
1.20756e-08,1.1137
1.20988e-08,0.9949
1.21221e-08,0.8605
1.21454e-08,0.7449
1.21686e-08,0.6292
1.21919e-08,0.4799
1.22152e-08,0.3225
1.22384e-08,0.1929
1.22617e-08,0.0874
1.22850e-08,-0.0007
1.23082e-08,-0.0651
1.23315e-08,-0.1059
1.23548e-08,-0.1275
1.23780e-08,-0.1391
1.24013e-08,-0.1466
1.24246e-08,-0.1556
1.24478e-08,-0.1664
1.24711e-08,-0.1760
1.24944e-08,-0.1810
1.25176e-08,-0.1815
1.25409e-08,-0.1831
1.25642e-08,-0.1913
1.25874e-08,-0.2029
1.26107e-08,-0.2051
1.26340e-08,-0.1847
1.26572e-08,-0.1435
1.26805e-08,-0.0996
1.27038e-08,-0.0626
1.27270e-08,-0.0233
1.27503e-08,0.0237
1.27736e-08,0.0666
1.27968e-08,0.0961
1.28201e-08,0.1165
1.28434e-08,0.1305
1.28667e-08,0.1342
1.28899e-08,0.1254
1.29132e-08,0.1069
1.29365e-08,0.0850
1.29597e-08,0.0658
1.29830e-08,0.0539
1.30063e-08,0.0494
1.30295e-08,0.0479
1.30528e-08,0.0448
1.30761e-08,0.0398
1.30993e-08,0.0375
1.31226e-08,0.0414
1.31459e-08,0.0491
1.31691e-08,0.0528
1.31924e-08,0.0466
1.32157e-08,0.0327
1.32389e-08,0.0170
1.32622e-08,0.0010
1.32855e-08,-0.0172
1.33087e-08,-0.0357
1.33320e-08,-0.0485
1.33553e-08,-0.0543
1.33785e-08,-0.0567
1.34018e-08,-0.0576
1.34251e-08,-0.0546
1.34483e-08,-0.0457
1.34716e-08,-0.0317
1.34949e-08,-0.0157
1.35181e-08,-0.0022
1.35414e-08,0.0053
1.35647e-08,0.0066
1.35879e-08,0.0046
1.36112e-08,0.0031
1.36345e-08,0.0025
1.36577e-08,0.0010
1.36810e-08,-0.0029
1.37043e-08,-0.0069
1.37275e-08,0.0002
1.37508e-08,0.0405
1.37741e-08,0.1383
1.37973e-08,0.2661
1.38206e-08,0.3825
1.38439e-08,0.4954
1.38671e-08,0.6381
1.38904e-08,0.7944
1.39137e-08,0.9287
1.39369e-08,1.0391
1.39602e-08,1.1332
1.39835e-08,1.2036
1.40067e-08,1.2460
1.40300e-08,1.2641
1.40533e-08,1.2686
1.40765e-08,1.2687
1.40998e-08,1.2724
1.41231e-08,1.2816
1.41463e-08,1.2926
1.41696e-08,1.3001
1.41929e-08,1.3022
1.42161e-08,1.3041
1.42394e-08,1.3132
1.42627e-08,1.3294
1.42859e-08,1.3414
1.43092e-08,1.3340
1.43325e-08,1.3037
1.43557e-08,1.2649
1.43790e-08,1.2295
1.44023e-08,1.1923
1.44255e-08,1.1479
1.44488e-08,1.1072
1.44721e-08,1.0801
1.44953e-08,1.0633
1.45186e-08,1.0510
1.45419e-08,1.0354
1.45651e-08,1.0049
1.45884e-08,0.9351
1.46117e-08,0.8341
1.46349e-08,0.7431
1.46582e-08,0.6556
1.46815e-08,0.5314
1.47047e-08,0.3723
1.47280e-08,0.2295
1.47513e-08,0.1159
1.47745e-08,0.0195
1.47978e-08,-0.0611
1.48211e-08,-0.1206
1.48443e-08,-0.1564
1.48676e-08,-0.1700
1.48909e-08,-0.1700
1.49141e-08,-0.1654
1.49374e-08,-0.1604
1.49607e-08,-0.1503
1.49839e-08,-0.1353
1.50072e-08,-0.1208
1.50305e-08,-0.1149
1.50537e-08,-0.1202
1.50770e-08,-0.1346
1.51003e-08,-0.1493
1.51236e-08,-0.1514
1.51468e-08,-0.1347
1.51701e-08,-0.1101
1.51934e-08,-0.0893
1.52166e-08,-0.0646
1.52399e-08,-0.0233
1.52632e-08,0.0264
1.52864e-08,0.0672
1.53097e-08,0.0963
1.53330e-08,0.1193
1.53562e-08,0.1347
1.53795e-08,0.1404
1.54028e-08,0.1453
1.54260e-08,0.1750
1.54493e-08,0.2512
1.54726e-08,0.3454
1.54958e-08,0.4312
1.55191e-08,0.5251
1.55424e-08,0.6498
1.55656e-08,0.7827
1.55889e-08,0.9019
1.56122e-08,1.0130
1.56354e-08,1.1167
1.56587e-08,1.1975
1.56820e-08,1.2474
1.57052e-08,1.2704
1.57285e-08,1.2797
1.57518e-08,1.2827
1.57750e-08,1.2806
1.57983e-08,1.2723
1.58216e-08,1.2626
1.58448e-08,1.2544
1.58681e-08,1.2478
1.58914e-08,1.2453
1.59146e-08,1.2539
1.59379e-08,1.2741
1.59612e-08,1.2947
1.59844e-08,1.3000
1.60077e-08,1.2868
1.60310e-08,1.2658
1.60542e-08,1.2438
1.60775e-08,1.2150
1.61008e-08,1.1787
1.61240e-08,1.1453
1.61473e-08,1.1191
1.61706e-08,1.0950
1.61938e-08,1.0735
1.62171e-08,1.0627
1.62404e-08,1.0672
1.62636e-08,1.0840
1.62869e-08,1.1070
1.63102e-08,1.1310
1.63334e-08,1.1528
1.63567e-08,1.1702
1.63800e-08,1.1828
1.64032e-08,1.1925
1.64265e-08,1.2010
1.64498e-08,1.2057
1.64730e-08,1.2022
1.64963e-08,1.1909
1.65196e-08,1.1784
1.65428e-08,1.1717
1.65661e-08,1.1722
1.65894e-08,1.1780
1.66126e-08,1.1884
1.66359e-08,1.2039
1.66592e-08,1.2204
1.66824e-08,1.2325
1.67057e-08,1.2401
1.67290e-08,1.2465
1.67522e-08,1.2519
1.67755e-08,1.2531
1.67988e-08,1.2477
1.68220e-08,1.2366
1.68453e-08,1.2218
1.68686e-08,1.2063
1.68918e-08,1.1933
1.69151e-08,1.1852
1.69384e-08,1.1819
1.69616e-08,1.1809
1.69849e-08,1.1807
1.70082e-08,1.1819
1.70314e-08,1.1798
1.70547e-08,1.1582
1.70780e-08,1.0952
1.71012e-08,0.9785
1.71245e-08,0.8547
1.71478e-08,0.7458
1.71710e-08,0.6214
1.71943e-08,0.4568
1.72176e-08,0.2925
1.72408e-08,0.1592
1.72641e-08,0.0502
1.72874e-08,-0.0386
1.73106e-08,-0.1001
1.73339e-08,-0.1357
1.73572e-08,-0.1507
1.73804e-08,-0.1553
1.74037e-08,-0.1550
1.74270e-08,-0.1558
1.74502e-08,-0.1579
1.74735e-08,-0.1603
1.74968e-08,-0.1606
1.75201e-08,-0.1604
1.75433e-08,-0.1651
1.75666e-08,-0.1788
1.75899e-08,-0.1954
1.76131e-08,-0.2004
1.76364e-08,-0.1812
1.76597e-08,-0.1437
1.76829e-08,-0.1057
1.77062e-08,-0.0713
1.77295e-08,-0.0281
1.77527e-08,0.0251
1.77760e-08,0.0724
1.77993e-08,0.1059
1.78225e-08,0.1299
1.78458e-08,0.1451
1.78691e-08,0.1478
1.78923e-08,0.1441
1.79156e-08,0.1555
1.79389e-08,0.2124
1.79621e-08,0.3037
1.79854e-08,0.3952
1.80087e-08,0.4867
1.80319e-08,0.6080
1.80552e-08,0.7491
1.80785e-08,0.8777
1.81017e-08,0.9906
1.81250e-08,1.0968
1.81483e-08,1.1853
1.81715e-08,1.2431
1.81948e-08,1.2684
1.82181e-08,1.2737
1.82413e-08,1.2708
1.82646e-08,1.2651
1.82879e-08,1.2561
1.83111e-08,1.2465
1.83344e-08,1.2397
1.83577e-08,1.2356
1.83809e-08,1.2347
1.84042e-08,1.2431
1.84275e-08,1.2643
1.84507e-08,1.2906
1.84740e-08,1.3058
1.84973e-08,1.3007
1.85205e-08,1.2821
1.85438e-08,1.2597
1.85671e-08,1.2308
1.85903e-08,1.1913
1.86136e-08,1.1510
1.86369e-08,1.1199
1.86601e-08,1.0952
1.86834e-08,1.0730
1.87067e-08,1.0589
1.87299e-08,1.0601
1.87532e-08,1.0763
1.87765e-08,1.1014
1.87997e-08,1.1289
1.88230e-08,1.1542
1.88463e-08,1.1744
1.88695e-08,1.1881
1.88928e-08,1.1969
1.89161e-08,1.2034
1.89393e-08,1.2071
1.89626e-08,1.2040
1.89859e-08,1.1928
1.90091e-08,1.1784
1.90324e-08,1.1682
1.90557e-08,1.1656
1.90789e-08,1.1694
1.91022e-08,1.1787
1.91255e-08,1.1946
1.91487e-08,1.2145
1.91720e-08,1.2315
1.91953e-08,1.2422
1.92185e-08,1.2493
1.92418e-08,1.2549
1.92651e-08,1.2567
1.92883e-08,1.2521
1.93116e-08,1.2409
1.93349e-08,1.2253
1.93581e-08,1.2081
1.93814e-08,1.1929
1.94047e-08,1.1826
1.94279e-08,1.1780
1.94512e-08,1.1775
1.94745e-08,1.1786
1.94977e-08,1.1812
1.95210e-08,1.1838
1.95443e-08,1.1734
1.95675e-08,1.1314
1.95908e-08,1.0332
1.96141e-08,0.9064
1.96373e-08,0.7925
1.96606e-08,0.6789
1.96839e-08,0.5274
1.97071e-08,0.3550
1.97304e-08,0.2077
1.97537e-08,0.0891
1.97769e-08,-0.0092
1.98002e-08,-0.0818
1.98235e-08,-0.1265
1.98468e-08,-0.1474
1.98700e-08,-0.1538
1.98933e-08,-0.1535
1.99166e-08,-0.1527
1.99398e-08,-0.1542
1.99631e-08,-0.1567
1.99864e-08,-0.1585
2.00096e-08,-0.1586
2.00329e-08,-0.1616
2.00562e-08,-0.1728
2.00794e-08,-0.1907
2.01027e-08,-0.2030
2.01260e-08,-0.1942
2.01492e-08,-0.1619
2.01725e-08,-0.1222
2.01958e-08,-0.0870
2.02190e-08,-0.0480
2.02423e-08,0.0032
2.02656e-08,0.0555
2.02888e-08,0.0950
2.03121e-08,0.1229
2.03354e-08,0.1425
2.03586e-08,0.1502
2.03819e-08,0.1469
2.04052e-08,0.1478
2.04284e-08,0.1839
2.04517e-08,0.2653
2.04750e-08,0.3587
2.04982e-08,0.4471
2.05215e-08,0.5552
2.05448e-08,0.6928
2.05680e-08,0.8288
2.05913e-08,0.9472
2.06146e-08,1.0569
2.06378e-08,1.1549
2.06611e-08,1.2257
2.06844e-08,1.2631
2.07076e-08,1.2744
2.07309e-08,1.2734
2.07542e-08,1.2682
2.07774e-08,1.2601
2.08007e-08,1.2498
2.08240e-08,1.2414
2.08472e-08,1.2361
2.08705e-08,1.2333
2.08938e-08,1.2370
2.09170e-08,1.2535
2.09403e-08,1.2797
2.09636e-08,1.3017
2.09868e-08,1.3052
2.10101e-08,1.2910
2.10334e-08,1.2700
2.10566e-08,1.2445
2.10799e-08,1.2086
2.11032e-08,1.1667
2.11264e-08,1.1313
2.11497e-08,1.1046
2.11730e-08,1.0805
2.11962e-08,1.0552
2.12195e-08,1.0210
2.12428e-08,0.9615
2.12660e-08,0.8624
2.12893e-08,0.7641
2.13126e-08,0.6833
2.13358e-08,0.5874
2.13591e-08,0.4486
2.13824e-08,0.3042
2.14056e-08,0.1840
2.14289e-08,0.0826
2.14522e-08,-0.0057
2.14754e-08,-0.0763
2.14987e-08,-0.1286
2.15220e-08,-0.1608
2.15452e-08,-0.1777
2.15685e-08,-0.1843
2.15918e-08,-0.1867
2.16150e-08,-0.1823
2.16383e-08,-0.1690
2.16616e-08,-0.1505
2.16848e-08,-0.1354
2.17081e-08,-0.1295
2.17314e-08,-0.1337
2.17546e-08,-0.1429
2.17779e-08,-0.1459
2.18012e-08,-0.1319
2.18244e-08,-0.1055
2.18477e-08,-0.0824
2.18710e-08,-0.0643
2.18942e-08,-0.0367
2.19175e-08,0.0041
2.19408e-08,0.0439
2.19640e-08,0.0740
2.19873e-08,0.0983
2.20106e-08,0.1176
2.20338e-08,0.1275
2.20571e-08,0.1257
2.20804e-08,0.1141
2.21037e-08,0.0981
2.21269e-08,0.0830
2.21502e-08,0.0711
2.21735e-08,0.0597
2.21967e-08,0.0459
2.22200e-08,0.0302
2.22433e-08,0.0171
2.22665e-08,0.0117
2.22898e-08,0.0155
2.23131e-08,0.0242
2.23363e-08,0.0300
2.23596e-08,0.0283
2.23829e-08,0.0222
2.24061e-08,0.0163
2.24294e-08,0.0093
2.24527e-08,-0.0026
2.24759e-08,-0.0176
2.24992e-08,-0.0297
2.25225e-08,-0.0382
2.25457e-08,-0.0455
2.25690e-08,-0.0517
2.25923e-08,-0.0530
2.26155e-08,-0.0475
2.26388e-08,-0.0364
2.26621e-08,-0.0235
2.26853e-08,-0.0130
2.27086e-08,-0.0062
2.27319e-08,-0.0017
2.27551e-08,0.0030
2.27784e-08,0.0088
2.28017e-08,0.0135
2.28249e-08,0.0143
2.28482e-08,0.0104
2.28715e-08,0.0037
2.28947e-08,-0.0021
2.29180e-08,-0.0054
2.29413e-08,-0.0066
2.29645e-08,-0.0059
2.29878e-08,-0.0023
2.30111e-08,0.0043
2.30343e-08,0.0109
2.30576e-08,0.0151
2.30809e-08,0.0174
2.31041e-08,0.0198
2.31274e-08,0.0221
2.31507e-08,0.0224
2.31739e-08,0.0190
2.31972e-08,0.0126
2.32205e-08,0.0051
2.32437e-08,-0.0010
2.32670e-08,-0.0045
2.32903e-08,-0.0059
2.33135e-08,-0.0067
2.33368e-08,-0.0076
2.33601e-08,-0.0082
2.33833e-08,-0.0075
2.34066e-08,-0.0051
2.34299e-08,-0.0017
2.34531e-08,0.0019
2.34764e-08,0.0053
2.34997e-08,0.0077
2.35229e-08,0.0081
2.35462e-08,0.0057
2.35695e-08,0.0015
2.35927e-08,-0.0024
2.36160e-08,-0.0046
2.36393e-08,-0.0056
2.36625e-08,-0.0064
2.36858e-08,-0.0070
2.37091e-08,-0.0039
2.37323e-08,0.0163
2.37556e-08,0.0795
2.37789e-08,0.1936
2.38021e-08,0.3159
2.38254e-08,0.4205
2.38487e-08,0.5349
2.38719e-08,0.6803
2.38952e-08,0.8276
2.39185e-08,0.9523
2.39417e-08,1.0586
2.39650e-08,1.1472
2.39883e-08,1.2103
2.40115e-08,1.2479
2.40348e-08,1.2665
2.40581e-08,1.2753
2.40813e-08,1.2816
2.41046e-08,1.2905
2.41279e-08,1.3013
2.41511e-08,1.3101
2.41744e-08,1.3128
2.41977e-08,1.3111
2.42209e-08,1.3119
2.42442e-08,1.3211
2.42675e-08,1.3345
2.42907e-08,1.3382
2.43140e-08,1.3195
2.43373e-08,1.2832
2.43605e-08,1.2466
2.43838e-08,1.2153
2.44071e-08,1.1800
2.44303e-08,1.1395
2.44536e-08,1.1055
2.44769e-08,1.0827
2.45002e-08,1.0665
2.45234e-08,1.0566
