.HEADER
..NAMES
Time,V U2.R3
.DATA
2.42209e-08,1.1993
2.42442e-08,1.2042
2.42675e-08,1.2077
2.42907e-08,1.2101
2.43140e-08,1.2120
2.43373e-08,1.2135
2.43605e-08,1.2134
2.43838e-08,1.2107
2.44071e-08,1.2054
2.44303e-08,1.1990
2.44536e-08,1.1933
2.44769e-08,1.1897
2.45002e-08,1.1886
2.45234e-08,1.1898
2.45467e-08,1.1924
2.45700e-08,1.1956
2.45932e-08,1.1988
2.46165e-08,1.2019
2.46398e-08,1.2048
2.46630e-08,1.2073
2.46863e-08,1.2085
2.47096e-08,1.2079
2.47328e-08,1.2051
2.47561e-08,1.2011
2.47794e-08,1.1973
2.48026e-08,1.1950
2.48259e-08,1.1942
2.48492e-08,1.1946
2.48724e-08,1.1955
2.48957e-08,1.1968
2.49190e-08,1.1985
2.49422e-08,1.2008
2.49655e-08,1.2035
2.49888e-08,1.2060
2.50120e-08,1.2077
2.50353e-08,1.2079
2.50586e-08,1.2065
2.50818e-08,1.2039
2.51051e-08,1.2010
2.51284e-08,1.1987
2.51516e-08,1.1973
2.51749e-08,1.1966
2.51982e-08,1.1964
2.52214e-08,1.1966
2.52447e-08,1.1973
2.52680e-08,1.1989
2.52912e-08,1.2011
2.53145e-08,1.2032
2.53378e-08,1.2027
2.53610e-08,1.1868
2.53843e-08,1.1401
2.54076e-08,1.0396
2.54308e-08,0.9054
2.54541e-08,0.7794
2.54774e-08,0.6547
2.55006e-08,0.5076
2.55239e-08,0.3533
2.55472e-08,0.2161
2.55704e-08,0.0975
2.55937e-08,0.0029
2.56170e-08,-0.0607
2.56402e-08,-0.0994
2.56635e-08,-0.1198
2.56868e-08,-0.1313
2.57100e-08,-0.1410
2.57333e-08,-0.1533
2.57566e-08,-0.1711
2.57798e-08,-0.1878
2.58031e-08,-0.1948
2.58264e-08,-0.1950
2.58496e-08,-0.1964
2.58729e-08,-0.2022
2.58962e-08,-0.2049
2.59194e-08,-0.1895
2.59427e-08,-0.1510
2.59660e-08,-0.1020
2.59892e-08,-0.0534
2.60125e-08,-0.0042
2.60358e-08,0.0423
2.60590e-08,0.0797
2.60823e-08,0.1076
2.61056e-08,0.1264
2.61288e-08,0.1349
2.61521e-08,0.1329
2.61754e-08,0.1217
2.61986e-08,0.1063
2.62219e-08,0.1025
2.62452e-08,0.1397
2.62684e-08,0.2332
2.62917e-08,0.3488
2.63150e-08,0.4609
2.63382e-08,0.5847
2.63615e-08,0.7215
2.63848e-08,0.8520
2.64080e-08,0.9697
2.64313e-08,1.0722
2.64546e-08,1.1461
2.64778e-08,1.1881
2.65011e-08,1.2064
2.65244e-08,1.2084
2.65476e-08,1.2036
2.65709e-08,1.2019
2.65942e-08,1.2113
2.66174e-08,1.2321
2.66407e-08,1.2542
2.66640e-08,1.2708
2.66872e-08,1.2843
2.67105e-08,1.3011
2.67338e-08,1.3221
2.67570e-08,1.3357
2.67803e-08,1.3273
2.68036e-08,1.2966
2.68269e-08,1.2547
2.68501e-08,1.2074
2.68734e-08,1.1594
2.68967e-08,1.1195
2.69199e-08,1.0916
2.69432e-08,1.0741
2.69665e-08,1.0673
2.69897e-08,1.0710
2.70130e-08,1.0780
2.70363e-08,1.0726
2.70595e-08,1.0351
2.70828e-08,0.9463
2.71061e-08,0.8360
2.71293e-08,0.7230
2.71526e-08,0.5861
2.71759e-08,0.4238
2.71991e-08,0.2674
2.72224e-08,0.1339
2.72457e-08,0.0206
2.72689e-08,-0.0650
2.72922e-08,-0.1181
2.73155e-08,-0.1429
2.73387e-08,-0.1460
2.73620e-08,-0.1374
2.73853e-08,-0.1243
2.74085e-08,-0.1159
2.74318e-08,-0.1179
2.74551e-08,-0.1238
2.74783e-08,-0.1297
2.75016e-08,-0.1396
2.75249e-08,-0.1561
2.75481e-08,-0.1752
2.75714e-08,-0.1853
2.75947e-08,-0.1746
2.76179e-08,-0.1445
2.76412e-08,-0.1055
2.76645e-08,-0.0591
2.76877e-08,-0.0043
2.77110e-08,0.0496
2.77343e-08,0.0939
2.77575e-08,0.1263
2.77808e-08,0.1452
2.78041e-08,0.1497
2.78273e-08,0.1410
2.78506e-08,0.1222
2.78739e-08,0.1031
2.78971e-08,0.1043
2.79204e-08,0.1561
2.79437e-08,0.2570
2.79669e-08,0.3674
2.79902e-08,0.4820
2.80135e-08,0.6188
2.80367e-08,0.7669
2.80600e-08,0.9050
2.80833e-08,1.0281
2.81065e-08,1.1277
2.81298e-08,1.1922
2.81531e-08,1.2253
2.81763e-08,1.2351
2.81996e-08,1.2290
2.82229e-08,1.2175
2.82461e-08,1.2106
2.82694e-08,1.2163
2.82927e-08,1.2323
2.83159e-08,1.2495
2.83392e-08,1.2652
2.83625e-08,1.2834
2.83857e-08,1.3077
2.84090e-08,1.3328
2.84323e-08,1.3428
2.84555e-08,1.3269
2.84788e-08,1.2917
2.85021e-08,1.2479
2.85253e-08,1.1985
2.85486e-08,1.1488
2.85719e-08,1.1074
2.85951e-08,1.0769
2.86184e-08,1.0579
2.86417e-08,1.0523
2.86649e-08,1.0588
2.86882e-08,1.0650
2.87115e-08,1.0541
2.87347e-08,1.0005
2.87580e-08,0.9030
2.87813e-08,0.7957
2.88045e-08,0.6794
2.88278e-08,0.5324
2.88511e-08,0.3691
2.88743e-08,0.2201
2.88976e-08,0.0909
2.89209e-08,-0.0172
2.89441e-08,-0.0940
2.89674e-08,-0.1378
2.89907e-08,-0.1533
2.90139e-08,-0.1499
2.90372e-08,-0.1371
2.90605e-08,-0.1229
2.90838e-08,-0.1163
2.91070e-08,-0.1182
2.91303e-08,-0.1212
2.91536e-08,-0.1258
2.91768e-08,-0.1371
2.92001e-08,-0.1559
2.92234e-08,-0.1752
2.92466e-08,-0.1813
2.92699e-08,-0.1653
2.92932e-08,-0.1334
2.93164e-08,-0.0933
2.93397e-08,-0.0437
2.93630e-08,0.0122
2.93862e-08,0.0636
2.94095e-08,0.1047
2.94328e-08,0.1341
2.94560e-08,0.1498
2.94793e-08,0.1511
2.95026e-08,0.1391
2.95258e-08,0.1163
2.95491e-08,0.0864
2.95724e-08,0.0557
2.95956e-08,0.0329
2.96189e-08,0.0227
2.96422e-08,0.0216
2.96654e-08,0.0239
2.96887e-08,0.0281
2.97120e-08,0.0350
2.97352e-08,0.0438
2.97585e-08,0.0511
2.97818e-08,0.0520
2.98050e-08,0.0451
2.98283e-08,0.0317
2.98516e-08,0.0121
2.98748e-08,-0.0123
2.98981e-08,-0.0370
2.99214e-08,-0.0569
2.99446e-08,-0.0689
2.99679e-08,-0.0720
2.99912e-08,-0.0674
3.00144e-08,-0.0574
3.00377e-08,-0.0438
3.00610e-08,-0.0273
3.00842e-08,-0.0088
3.01075e-08,0.0079
3.01308e-08,0.0182
3.01540e-08,0.0203
3.01773e-08,0.0164
3.02006e-08,0.0090
3.02238e-08,0.0006
3.02471e-08,-0.0074
3.02704e-08,-0.0134
3.02936e-08,-0.0161
3.03169e-08,-0.0151
3.03402e-08,-0.0110
3.03634e-08,-0.0008
3.03867e-08,0.0292
3.04100e-08,0.1013
3.04332e-08,0.2199
3.04565e-08,0.3452
3.04798e-08,0.4586
3.05030e-08,0.5821
3.05263e-08,0.7191
3.05496e-08,0.8481
3.05728e-08,0.9617
3.05961e-08,1.0602
3.06194e-08,1.1349
3.06426e-08,1.1850
3.06659e-08,1.2177
3.06892e-08,1.2394
3.07124e-08,1.2570
3.07357e-08,1.2745
3.07590e-08,1.2959
3.07822e-08,1.3189
3.08055e-08,1.3335
3.08288e-08,1.3358
3.08520e-08,1.3323
3.08753e-08,1.3314
3.08986e-08,1.3336
3.09218e-08,1.3271
3.09451e-08,1.3010
3.09684e-08,1.2605
3.09916e-08,1.2183
3.10149e-08,1.1778
3.10382e-08,1.1394
3.10614e-08,1.1091
3.10847e-08,1.0888
3.11080e-08,1.0761
3.11312e-08,1.0711
3.11545e-08,1.0737
3.11778e-08,1.0830
3.12010e-08,1.0981
3.12243e-08,1.1179
3.12476e-08,1.1384
3.12708e-08,1.1526
3.12941e-08,1.1556
3.13174e-08,1.1516
3.13406e-08,1.1492
3.13639e-08,1.1525
3.13872e-08,1.1595
3.14105e-08,1.1661
3.14337e-08,1.1713
3.14570e-08,1.1783
3.14803e-08,1.1892
3.15035e-08,1.2032
3.15268e-08,1.2191
3.15501e-08,1.2360
3.15733e-08,1.2505
3.15966e-08,1.2590
3.16199e-08,1.2603
3.16431e-08,1.2549
3.16664e-08,1.2453
3.16897e-08,1.2352
3.17129e-08,1.2264
3.17362e-08,1.2177
3.17595e-08,1.2076
3.17827e-08,1.1972
3.18060e-08,1.1907
3.18293e-08,1.1908
3.18525e-08,1.1958
3.18758e-08,1.2019
3.18991e-08,1.2060
3.19223e-08,1.2071
3.19456e-08,1.2055
3.19689e-08,1.2020
3.19921e-08,1.1970
3.20154e-08,1.1844
3.20387e-08,1.1496
3.20619e-08,1.0718
3.20852e-08,0.9442
3.21085e-08,0.8089
3.21317e-08,0.6856
3.21550e-08,0.5518
3.21783e-08,0.4046
3.22015e-08,0.2674
3.22248e-08,0.1490
3.22481e-08,0.0482
3.22713e-08,-0.0267
3.22946e-08,-0.0746
3.23179e-08,-0.1019
3.23411e-08,-0.1171
3.23644e-08,-0.1291
3.23877e-08,-0.1432
3.24109e-08,-0.1625
3.24342e-08,-0.1843
3.24575e-08,-0.1979
3.24807e-08,-0.1995
3.25040e-08,-0.1963
3.25273e-08,-0.1957
3.25505e-08,-0.1972
3.25738e-08,-0.1894
3.25971e-08,-0.1607
3.26203e-08,-0.1156
3.26436e-08,-0.0670
3.26669e-08,-0.0187
3.26901e-08,0.0284
3.27134e-08,0.0675
3.27367e-08,0.0953
3.27599e-08,0.1141
3.27832e-08,0.1244
3.28065e-08,0.1260
3.28297e-08,0.1195
3.28530e-08,0.1056
3.28763e-08,0.0862
3.28995e-08,0.0662
3.29228e-08,0.0531
3.29461e-08,0.0519
3.29693e-08,0.0582
3.29926e-08,0.0630
3.30159e-08,0.0621
3.30391e-08,0.0571
3.30624e-08,0.0518
3.30857e-08,0.0471
3.31089e-08,0.0400
3.31322e-08,0.0282
3.31555e-08,0.0126
3.31787e-08,-0.0059
3.32020e-08,-0.0264
3.32253e-08,-0.0452
3.32485e-08,-0.0579
3.32718e-08,-0.0625
3.32951e-08,-0.0596
3.33183e-08,-0.0517
3.33416e-08,-0.0425
3.33649e-08,-0.0338
3.33881e-08,-0.0245
3.34114e-08,-0.0135
3.34347e-08,-0.0022
3.34579e-08,0.0049
3.34812e-08,0.0050
3.35045e-08,-0.0002
3.35277e-08,-0.0068
3.35510e-08,-0.0117
3.35743e-08,-0.0133
3.35975e-08,-0.0118
3.36208e-08,-0.0078
3.36441e-08,-0.0024
3.36673e-08,0.0032
3.36906e-08,0.0105
3.37139e-08,0.0315
3.37372e-08,0.0878
3.37604e-08,0.1940
3.37837e-08,0.3165
3.38070e-08,0.4270
3.38302e-08,0.5444
3.38535e-08,0.6788
3.38768e-08,0.8114
3.39000e-08,0.9316
3.39233e-08,1.0396
3.39466e-08,1.1252
3.39698e-08,1.1838
3.39931e-08,1.2218
3.40164e-08,1.2454
3.40396e-08,1.2623
3.40629e-08,1.2771
3.40862e-08,1.2943
3.41094e-08,1.3140
3.41327e-08,1.3272
3.41560e-08,1.3285
3.41792e-08,1.3235
3.42025e-08,1.3216
3.42258e-08,1.3255
3.42490e-08,1.3256
3.42723e-08,1.3079
3.42956e-08,1.2730
3.43188e-08,1.2330
3.43421e-08,1.1933
3.43654e-08,1.1540
3.43886e-08,1.1209
3.44119e-08,1.0972
3.44352e-08,1.0805
3.44584e-08,1.0708
3.44817e-08,1.0690
3.45050e-08,1.0718
3.45282e-08,1.0651
3.45515e-08,1.0316
3.45748e-08,0.9483
3.45980e-08,0.8345
3.46213e-08,0.7182
3.46446e-08,0.5913
3.46678e-08,0.4426
3.46911e-08,0.2943
3.47144e-08,0.1674
3.47376e-08,0.0591
3.47609e-08,-0.0272
3.47842e-08,-0.0837
3.48074e-08,-0.1132
3.48307e-08,-0.1221
3.48540e-08,-0.1199
3.48772e-08,-0.1137
3.49005e-08,-0.1111
3.49238e-08,-0.1181
3.49470e-08,-0.1292
3.49703e-08,-0.1374
3.49936e-08,-0.1446
3.50168e-08,-0.1553
3.50401e-08,-0.1695
3.50634e-08,-0.1788
3.50866e-08,-0.1712
3.51099e-08,-0.1434
3.51332e-08,-0.1043
3.51564e-08,-0.0592
3.51797e-08,-0.0077
3.52030e-08,0.0431
3.52262e-08,0.0840
3.52495e-08,0.1130
3.52728e-08,0.1301
3.52960e-08,0.1352
3.53193e-08,0.1292
3.53426e-08,0.1145
3.53658e-08,0.0979
3.53891e-08,0.0962
3.54124e-08,0.1385
3.54356e-08,0.2348
3.54589e-08,0.3460
3.54822e-08,0.4597
3.55054e-08,0.5928
3.55287e-08,0.7385
3.55520e-08,0.8754
3.55752e-08,0.9982
3.55985e-08,1.1019
3.56218e-08,1.1731
3.56450e-08,1.2131
3.56683e-08,1.2291
3.56916e-08,1.2275
3.57148e-08,1.2187
3.57381e-08,1.2121
3.57614e-08,1.2173
3.57846e-08,1.2342
3.58079e-08,1.2532
3.58312e-08,1.2699
3.58544e-08,1.2866
3.58777e-08,1.3072
3.59010e-08,1.3298
3.59242e-08,1.3411
3.59475e-08,1.3286
3.59708e-08,1.2960
3.59940e-08,1.2539
3.60173e-08,1.2057
3.60406e-08,1.1560
3.60638e-08,1.1140
3.60871e-08,1.0830
3.61104e-08,1.0633
3.61337e-08,1.0564
3.61569e-08,1.0618
3.61802e-08,1.0772
3.62035e-08,1.1010
3.62267e-08,1.1312
3.62500e-08,1.1623
3.62733e-08,1.1852
3.62965e-08,1.1933
3.63198e-08,1.1890
3.63431e-08,1.1801
3.63663e-08,1.1717
3.63896e-08,1.1650
3.64129e-08,1.1588
3.64361e-08,1.1542
3.64594e-08,1.1550
3.64827e-08,1.1636
3.65059e-08,1.1789
3.65292e-08,1.1997
3.65525e-08,1.2238
3.65757e-08,1.2465
3.65990e-08,1.2629
3.66223e-08,1.2704
3.66455e-08,1.2680
3.66688e-08,1.2578
3.66921e-08,1.2441
3.67153e-08,1.2297
3.67386e-08,1.2149
3.67619e-08,1.1993
3.67851e-08,1.1847
3.68084e-08,1.1756
3.68317e-08,1.1749
3.68549e-08,1.1816
3.68782e-08,1.1922
3.69015e-08,1.2031
3.69247e-08,1.2116
3.69480e-08,1.2165
3.69713e-08,1.2172
3.69945e-08,1.2132
3.70178e-08,1.1962
3.70411e-08,1.1517
3.70643e-08,1.0587
3.70876e-08,0.9215
3.71109e-08,0.7824
3.71341e-08,0.6545
3.71574e-08,0.5149
3.71807e-08,0.3667
3.72039e-08,0.2340
3.72272e-08,0.1220
3.72505e-08,0.0300
3.72737e-08,-0.0353
3.72970e-08,-0.0757
3.73203e-08,-0.0980
3.73435e-08,-0.1114
3.73668e-08,-0.1239
3.73901e-08,-0.1405
3.74133e-08,-0.1637
3.74366e-08,-0.1884
3.74599e-08,-0.2037
3.74831e-08,-0.2071
3.75064e-08,-0.2056
3.75297e-08,-0.2055
3.75529e-08,-0.2043
3.75762e-08,-0.1899
3.75995e-08,-0.1537
3.76227e-08,-0.1036
3.76460e-08,-0.0525
3.76693e-08,-0.0030
3.76925e-08,0.0435
3.77158e-08,0.0800
3.77391e-08,0.1044
3.77623e-08,0.1191
3.77856e-08,0.1250
3.78089e-08,0.1226
3.78321e-08,0.1131
3.78554e-08,0.0996
3.78787e-08,0.0943
3.79019e-08,0.1212
3.79252e-08,0.2057
3.79485e-08,0.3208
3.79717e-08,0.4343
3.79950e-08,0.5569
3.80183e-08,0.6934
3.80415e-08,0.8239
3.80648e-08,0.9406
3.80881e-08,1.0446
3.81113e-08,1.1233
3.81346e-08,1.1712
3.81579e-08,1.1955
3.81811e-08,1.2022
3.82044e-08,1.2005
3.82277e-08,1.1993
3.82509e-08,1.2077
3.82742e-08,1.2289
3.82975e-08,1.2539
3.83207e-08,1.2739
3.83440e-08,1.2890
3.83673e-08,1.3042
3.83905e-08,1.3224
3.84138e-08,1.3361
3.84371e-08,1.3306
3.84603e-08,1.3028
3.84836e-08,1.2625
3.85069e-08,1.2163
3.85302e-08,1.1676
3.85534e-08,1.1256
3.85767e-08,1.0961
3.86000e-08,1.0777
3.86232e-08,1.0702
3.86465e-08,1.0734
3.86698e-08,1.0820
3.86930e-08,1.0806
3.87163e-08,1.0522
3.87396e-08,0.9738
3.87628e-08,0.8629
3.87861e-08,0.7468
3.88094e-08,0.6168
3.88326e-08,0.4596
3.88559e-08,0.2981
3.88792e-08,0.1579
3.89024e-08,0.0399
3.89257e-08,-0.0520
3.89490e-08,-0.1108
3.89722e-08,-0.1395
3.89955e-08,-0.1452
3.90188e-08,-0.1378
3.90420e-08,-0.1249
3.90653e-08,-0.1152
3.90886e-08,-0.1157
3.91118e-08,-0.1224
3.91351e-08,-0.1294
3.91584e-08,-0.1385
3.91816e-08,-0.1535
3.92049e-08,-0.1728
3.92282e-08,-0.1863
3.92514e-08,-0.1810
3.92747e-08,-0.1538
3.92980e-08,-0.1141
3.93212e-08,-0.0681
3.93445e-08,-0.0146
3.93678e-08,0.0403
3.93910e-08,0.0871
3.94143e-08,0.1220
3.94376e-08,0.1437
3.94608e-08,0.1510
3.94841e-08,0.1445
3.95074e-08,0.1264
3.95306e-08,0.1000
3.95539e-08,0.0699
3.95772e-08,0.0429
3.96004e-08,0.0268
3.96237e-08,0.0229
3.96470e-08,0.0256
3.96702e-08,0.0300
3.96935e-08,0.0357
3.97168e-08,0.0432
3.97400e-08,0.0510
3.97633e-08,0.0550
3.97866e-08,0.0509
3.98098e-08,0.0390
3.98331e-08,0.0213
3.98564e-08,-0.0014
3.98796e-08,-0.0264
3.99029e-08,-0.0489
3.99262e-08,-0.0647
3.99494e-08,-0.0718
3.99727e-08,-0.0702
3.99960e-08,-0.0618
4.00192e-08,-0.0493
4.00425e-08,-0.0341
4.00658e-08,-0.0169
4.00890e-08,0.0006
4.01123e-08,0.0141
4.01356e-08,0.0199
4.01588e-08,0.0181
4.01821e-08,0.0116
4.02054e-08,0.0032
4.02286e-08,-0.0051
4.02519e-08,-0.0118
4.02752e-08,-0.0159
4.02984e-08,-0.0163
4.03217e-08,-0.0131
4.03450e-08,-0.0064
4.03682e-08,0.0100
4.03915e-08,0.0527
4.04148e-08,0.1452
4.04380e-08,0.2718
4.04613e-08,0.3884
4.04846e-08,0.5019
4.05078e-08,0.6334
4.05311e-08,0.7688
4.05544e-08,0.8907
4.05776e-08,1.0000
4.06009e-08,1.0914
4.06242e-08,1.1564
4.06474e-08,1.2001
4.06707e-08,1.2285
4.06940e-08,1.2487
4.07173e-08,1.2661
4.07405e-08,1.2843
4.07638e-08,1.3068
4.07871e-08,1.3272
4.08103e-08,1.3358
4.08336e-08,1.3342
4.08569e-08,1.3306
4.08801e-08,1.3314
4.09034e-08,1.3321
4.09267e-08,1.3185
4.09499e-08,1.2855
4.09732e-08,1.2441
4.09965e-08,1.2037
4.10197e-08,1.1638
4.10430e-08,1.1280
4.10663e-08,1.1021
4.10895e-08,1.0846
4.11128e-08,1.0742
4.11361e-08,1.0717
4.11593e-08,1.0765
4.11826e-08,1.0876
4.12059e-08,1.1044
4.12291e-08,1.1250
4.12524e-08,1.1441
4.12757e-08,1.1543
4.12989e-08,1.1540
4.13222e-08,1.1503
4.13455e-08,1.1505
4.13687e-08,1.1560
4.13920e-08,1.1633
4.14153e-08,1.1691
4.14385e-08,1.1744
4.14618e-08,1.1828
4.14851e-08,1.1948
4.15083e-08,1.2091
4.15316e-08,1.2254
4.15549e-08,1.2416
4.15781e-08,1.2540
4.16014e-08,1.2597
4.16247e-08,1.2585
4.16479e-08,1.2515
4.16712e-08,1.2417
4.16945e-08,1.2323
4.17177e-08,1.2240
4.17410e-08,1.2149
4.17643e-08,1.2042
4.17875e-08,1.1947
4.18108e-08,1.1905
4.18341e-08,1.1927
4.18573e-08,1.1982
4.18806e-08,1.2036
4.19039e-08,1.2064
4.19271e-08,1.2064
4.19504e-08,1.2041
4.19737e-08,1.2002
4.19969e-08,1.1942
4.20202e-08,1.1753
4.20435e-08,1.1283
4.20667e-08,1.0306
4.20900e-08,0.8950
4.21133e-08,0.7622
4.21365e-08,0.6378
4.21598e-08,0.4985
4.21831e-08,0.3517
4.22063e-08,0.2205
4.22296e-08,0.1078
4.22529e-08,0.0156
4.22761e-08,-0.0489
4.22994e-08,-0.0882
4.23227e-08,-0.1092
4.23459e-08,-0.1220
4.23692e-08,-0.1338
4.23925e-08,-0.1493
4.24157e-08,-0.1702
4.24390e-08,-0.1902
4.24623e-08,-0.1995
4.24855e-08,-0.1984
4.25088e-08,-0.1953
4.25321e-08,-0.1960
4.25553e-08,-0.1961
4.25786e-08,-0.1819
4.26019e-08,-0.1461
4.26251e-08,-0.0979
4.26484e-08,-0.0489
4.26717e-08,-0.0006
4.26949e-08,0.0445
4.27182e-08,0.0797
4.27415e-08,0.1041
4.27647e-08,0.1197
4.27880e-08,0.1268
4.28113e-08,0.1254
4.28345e-08,0.1160
4.28578e-08,0.1030
4.28811e-08,0.1002
4.29043e-08,0.1349
4.29276e-08,0.2278
4.29509e-08,0.3413
4.29742e-08,0.4529
4.29974e-08,0.5781
4.30207e-08,0.7151
4.30440e-08,0.8431
4.30672e-08,0.9582
4.30905e-08,1.0608
4.31138e-08,1.1361
4.31370e-08,1.1814
4.31603e-08,1.2035
4.31836e-08,1.2082
4.32068e-08,1.2055
4.32301e-08,1.2040
4.32534e-08,1.2131
4.32766e-08,1.2343
4.32999e-08,1.2571
4.33232e-08,1.2745
4.33464e-08,1.2884
4.33697e-08,1.3039
4.33930e-08,1.3228
4.34162e-08,1.3349
4.34395e-08,1.3262
4.34628e-08,1.2966
4.34860e-08,1.2563
4.35093e-08,1.2099
4.35326e-08,1.1615
4.35558e-08,1.1214
4.35791e-08,1.0936
4.36024e-08,1.0764
4.36256e-08,1.0699
4.36489e-08,1.0737
4.36722e-08,1.0855
4.36954e-08,1.1043
4.37187e-08,1.1293
4.37420e-08,1.1571
4.37652e-08,1.1793
4.37885e-08,1.1879
4.38118e-08,1.1839
4.38350e-08,1.1747
4.38583e-08,1.1666
4.38816e-08,1.1616
4.39048e-08,1.1586
4.39281e-08,1.1567
4.39514e-08,1.1585
4.39746e-08,1.1662
4.39979e-08,1.1795
4.40212e-08,1.1980
4.40444e-08,1.2204
4.40677e-08,1.2424
4.40910e-08,1.2588
4.41142e-08,1.2664
4.41375e-08,1.2642
4.41608e-08,1.2541
4.41840e-08,1.2406
4.42073e-08,1.2275
4.42306e-08,1.2153
4.42538e-08,1.2027
4.42771e-08,1.1901
4.43004e-08,1.1812
4.43236e-08,1.1793
4.43469e-08,1.1844
4.43702e-08,1.1938
4.43934e-08,1.2039
4.44167e-08,1.2117
4.44400e-08,1.2157
4.44632e-08,1.2155
4.44865e-08,1.2114
4.45098e-08,1.1980
4.45330e-08,1.1612
4.45563e-08,1.0827
4.45796e-08,0.9533
4.46028e-08,0.8125
4.46261e-08,0.6844
4.46494e-08,0.5497
4.46726e-08,0.4021
4.46959e-08,0.2641
4.47192e-08,0.1478
4.47424e-08,0.0504
4.47657e-08,-0.0223
4.47890e-08,-0.0692
4.48122e-08,-0.0964
4.48355e-08,-0.1118
4.48588e-08,-0.1242
4.48820e-08,-0.1390
4.49053e-08,-0.1596
4.49286e-08,-0.1839
4.49518e-08,-0.2010
4.49751e-08,-0.2059
4.49984e-08,-0.2041
4.50216e-08,-0.2030
4.50449e-08,-0.2027
4.50682e-08,-0.1930
4.50914e-08,-0.1626
4.51147e-08,-0.1152
4.51380e-08,-0.0645
4.51612e-08,-0.0154
4.51845e-08,0.0320
4.52078e-08,0.0715
4.52310e-08,0.0989
4.52543e-08,0.1160
4.52776e-08,0.1241
4.53008e-08,0.1240
4.53241e-08,0.1165
4.53474e-08,0.1039
4.53707e-08,0.0956
4.53939e-08,0.1120
4.54172e-08,0.1844
4.54405e-08,0.2968
4.54637e-08,0.4094
4.54870e-08,0.5274
4.55103e-08,0.6624
4.55335e-08,0.7962
4.55568e-08,0.9156
4.55801e-08,1.0234
4.56033e-08,1.1091
4.56266e-08,1.1638
4.56499e-08,1.1932
4.56731e-08,1.2034
4.56964e-08,1.2031
4.57197e-08,1.2008
4.57429e-08,1.2059
4.57662e-08,1.2242
4.57895e-08,1.2490
4.58127e-08,1.2698
4.58360e-08,1.2853
4.58593e-08,1.2999
4.58825e-08,1.3177
4.59058e-08,1.3338
4.59291e-08,1.3334
4.59523e-08,1.3098
4.59756e-08,1.2718
4.59989e-08,1.2273
4.60221e-08,1.1789
4.60454e-08,1.1347
4.60687e-08,1.1024
4.60919e-08,1.0814
4.61152e-08,1.0711
4.61385e-08,1.0717
4.61617e-08,1.0797
4.61850e-08,1.0814
4.62083e-08,1.0609
4.62315e-08,0.9941
4.62548e-08,0.8871
4.62781e-08,0.7719
4.63013e-08,0.6478
4.63246e-08,0.4963
4.63479e-08,0.3333
4.63711e-08,0.1880
4.63944e-08,0.0653
4.64177e-08,-0.0330
4.64409e-08,-0.0994
4.64642e-08,-0.1345
4.64875e-08,-0.1445
4.65107e-08,-0.1397
4.65340e-08,-0.1278
4.65573e-08,-0.1169
4.65805e-08,-0.1151
4.66038e-08,-0.1212
4.66271e-08,-0.1280
4.66503e-08,-0.1360
4.66736e-08,-0.1494
4.66969e-08,-0.1680
4.67201e-08,-0.1839
4.67434e-08,-0.1835
4.67667e-08,-0.1606
4.67899e-08,-0.1230
4.68132e-08,-0.0786
4.68365e-08,-0.0270
4.68597e-08,0.0282
4.68830e-08,0.0771
4.69063e-08,0.1146
4.69295e-08,0.1395
4.69528e-08,0.1501
4.69761e-08,0.1466
4.69993e-08,0.1310
4.70226e-08,0.1063
4.70459e-08,0.0767
4.70691e-08,0.0485
4.70924e-08,0.0296
4.71157e-08,0.0233
4.71389e-08,0.0251
4.71622e-08,0.0292
4.71855e-08,0.0344
4.72087e-08,0.0413
4.72320e-08,0.0492
4.72553e-08,0.0544
4.72785e-08,0.0522
4.73018e-08,0.0420
4.73251e-08,0.0255
4.73483e-08,0.0040
4.73716e-08,-0.0208
4.73949e-08,-0.0441
4.74181e-08,-0.0615
4.74414e-08,-0.0706
4.74647e-08,-0.0709
4.74879e-08,-0.0639
4.75112e-08,-0.0522
4.75345e-08,-0.0377
4.75577e-08,-0.0209
4.75810e-08,-0.0033
4.76043e-08,0.0115
4.76275e-08,0.0192
4.76508e-08,0.0189
4.76741e-08,0.0131
4.76973e-08,0.0050
4.77206e-08,-0.0033
4.77439e-08,-0.0104
4.77672e-08,-0.0151
4.77904e-08,-0.0163
4.78137e-08,-0.0139
4.78370e-08,-0.0082
4.78602e-08,0.0050
4.78835e-08,0.0394
4.79068e-08,0.1197
4.79300e-08,0.2442
4.79533e-08,0.3651
4.79766e-08,0.4768
4.79998e-08,0.6040
4.80231e-08,0.7409
4.80464e-08,0.8670
4.80696e-08,0.9791
4.80929e-08,1.0752
4.81162e-08,1.1458
4.81394e-08,1.1934
4.81627e-08,1.2242
4.81860e-08,1.2452
4.82092e-08,1.2627
4.82325e-08,1.2801
4.82558e-08,1.3017
4.82790e-08,1.3236
4.83023e-08,1.3352
4.83256e-08,1.3352
4.83488e-08,1.3311
4.83721e-08,1.3307
4.83954e-08,1.3327
4.84186e-08,1.3237
4.84419e-08,1.2943
4.84652e-08,1.2532
4.84884e-08,1.2122
4.85117e-08,1.1721
4.85350e-08,1.1348
4.85582e-08,1.1064
4.85815e-08,1.0873
4.86048e-08,1.0753
4.86280e-08,1.0712
4.86513e-08,1.0745
4.86746e-08,1.0845
4.86978e-08,1.1003
4.87211e-08,1.1205
4.87444e-08,1.1408
