.HEADER
..NAMES
Time,V U2.G3&F3
.DATA
2.38021e-08,-0.0983
2.38254e-08,-0.2210
2.38487e-08,-0.3284
2.38719e-08,-0.4421
2.38952e-08,-0.5506
2.39185e-08,-0.6304
2.39417e-08,-0.6691
2.39650e-08,-0.6759
2.39883e-08,-0.6740
2.40115e-08,-0.6796
2.40348e-08,-0.6908
2.40581e-08,-0.6955
2.40813e-08,-0.6852
2.41046e-08,-0.6532
2.41279e-08,-0.5748
2.41511e-08,-0.4309
2.41744e-08,-0.2389
2.41977e-08,-0.0438
2.42209e-08,0.1136
2.42442e-08,0.2342
2.42675e-08,0.3423
2.42907e-08,0.4566
2.43140e-08,0.5624
2.43373e-08,0.6368
2.43605e-08,0.6705
2.43838e-08,0.6758
2.44071e-08,0.6755
2.44303e-08,0.6829
2.44536e-08,0.6939
2.44769e-08,0.6966
2.45002e-08,0.6839
2.45234e-08,0.6487
2.45467e-08,0.5644
2.45700e-08,0.4145
2.45932e-08,0.2200
2.46165e-08,0.0275
2.46398e-08,-0.1251
2.46630e-08,-0.2426
2.46863e-08,-0.3503
2.47096e-08,-0.4646
2.47328e-08,-0.5692
2.47561e-08,-0.6414
2.47794e-08,-0.6724
2.48026e-08,-0.6757
2.48259e-08,-0.6744
2.48492e-08,-0.6817
2.48724e-08,-0.6925
2.48957e-08,-0.6948
2.49190e-08,-0.6811
2.49422e-08,-0.6425
2.49655e-08,-0.5516
2.49888e-08,-0.3959
2.50120e-08,-0.1992
2.50353e-08,-0.0093
2.50586e-08,0.1397
2.50818e-08,0.2557
2.51051e-08,0.3644
2.51284e-08,0.4790
2.51516e-08,0.5801
2.51749e-08,0.6467
2.51982e-08,0.6732
2.52214e-08,0.6756
2.52447e-08,0.6763
2.52680e-08,0.6852
2.52912e-08,0.6953
2.53145e-08,0.6954
2.53378e-08,0.6793
2.53610e-08,0.6371
2.53843e-08,0.5399
2.54076e-08,0.3787
2.54308e-08,0.1804
2.54541e-08,-0.0061
2.54774e-08,-0.1505
2.55006e-08,-0.2638
2.55239e-08,-0.3725
2.55472e-08,-0.4868
2.55704e-08,-0.5865
2.55937e-08,-0.6507
2.56170e-08,-0.6747
2.56402e-08,-0.6753
2.56635e-08,-0.6751
2.56868e-08,-0.6839
2.57100e-08,-0.6939
2.57333e-08,-0.6936
2.57566e-08,-0.6760
2.57798e-08,-0.6298
2.58031e-08,-0.5258
2.58264e-08,-0.3592
2.58496e-08,-0.1598
2.58729e-08,0.0236
2.58962e-08,0.1646
2.59194e-08,0.2770
2.59427e-08,0.3869
2.59660e-08,0.5008
2.59892e-08,0.5964
2.60125e-08,0.6549
2.60358e-08,0.6750
2.60590e-08,0.6754
2.60823e-08,0.6774
2.61056e-08,0.6875
2.61288e-08,0.6964
2.61521e-08,0.6937
2.61754e-08,0.6737
2.61986e-08,0.6233
2.62219e-08,0.5129
2.62452e-08,0.3413
2.62684e-08,0.1413
2.62917e-08,-0.0380
2.63150e-08,-0.1747
2.63382e-08,-0.2849
2.63615e-08,-0.3950
2.63848e-08,-0.5084
2.64080e-08,-0.6025
2.64313e-08,-0.6585
2.64546e-08,-0.6760
2.64778e-08,-0.6748
2.65011e-08,-0.6762
2.65244e-08,-0.6862
2.65476e-08,-0.6950
2.65709e-08,-0.6916
2.65942e-08,-0.6700
2.66174e-08,-0.6147
2.66407e-08,-0.4976
2.66640e-08,-0.3212
2.66872e-08,-0.1211
2.67105e-08,0.0546
2.67338e-08,0.1883
2.67570e-08,0.2981
2.67803e-08,0.4095
2.68036e-08,0.5218
2.68269e-08,0.6112
2.68501e-08,0.6617
2.68734e-08,0.6760
2.68967e-08,0.6753
2.69199e-08,0.6789
2.69432e-08,0.6897
2.69665e-08,0.6970
2.69897e-08,0.6913
2.70130e-08,0.6671
2.70363e-08,0.6070
2.70595e-08,0.4834
2.70828e-08,0.3027
2.71061e-08,0.1031
2.71293e-08,-0.0679
2.71526e-08,-0.1976
2.71759e-08,-0.3059
2.71991e-08,-0.4176
2.72224e-08,-0.5292
2.72457e-08,-0.6168
2.72689e-08,-0.6646
2.72922e-08,-0.6765
2.73155e-08,-0.6745
2.73387e-08,-0.6777
2.73620e-08,-0.6885
2.73853e-08,-0.6955
2.74085e-08,-0.6890
2.74318e-08,-0.6627
2.74551e-08,-0.5970
2.74783e-08,-0.4670
2.75016e-08,-0.2822
2.75249e-08,-0.0834
2.75481e-08,0.0838
2.75714e-08,0.2110
2.75947e-08,0.3193
2.76179e-08,0.4322
2.76412e-08,0.5418
2.76645e-08,0.6244
2.76877e-08,0.6669
2.77110e-08,0.6764
2.77343e-08,0.6754
2.77575e-08,0.6808
2.77808e-08,0.6918
2.78041e-08,0.6971
2.78273e-08,0.6882
2.78506e-08,0.6592
2.78739e-08,0.5881
2.78971e-08,0.4517
2.79204e-08,0.2634
2.79437e-08,0.0661
2.79669e-08,-0.0963
2.79902e-08,-0.2198
2.80135e-08,-0.3271
2.80367e-08,-0.4403
2.80600e-08,-0.5490
2.80833e-08,-0.6296
2.81065e-08,-0.6693
2.81298e-08,-0.6766
2.81531e-08,-0.6745
2.81763e-08,-0.6795
2.81996e-08,-0.6906
2.82229e-08,-0.6956
2.82461e-08,-0.6858
2.82694e-08,-0.6542
2.82927e-08,-0.5770
2.83159e-08,-0.4344
2.83392e-08,-0.2428
2.83625e-08,-0.0471
2.83857e-08,0.1115
2.84090e-08,0.2329
2.84323e-08,0.3408
2.84555e-08,0.4548
2.84788e-08,0.5609
2.85021e-08,0.6361
2.85253e-08,0.6708
2.85486e-08,0.6764
2.85719e-08,0.6758
2.85951e-08,0.6829
2.86184e-08,0.6937
2.86417e-08,0.6967
2.86649e-08,0.6845
2.86882e-08,0.6498
2.87115e-08,0.5667
2.87347e-08,0.4180
2.87580e-08,0.2238
2.87813e-08,0.0306
2.88045e-08,-0.1232
2.88278e-08,-0.2413
2.88511e-08,-0.3487
2.88743e-08,-0.4627
2.88976e-08,-0.5677
2.89209e-08,-0.6408
2.89441e-08,-0.6728
2.89674e-08,-0.6763
2.89907e-08,-0.6747
2.90139e-08,-0.6816
2.90372e-08,-0.6924
2.90605e-08,-0.6950
2.90838e-08,-0.6816
2.91070e-08,-0.6437
2.91303e-08,-0.5540
2.91536e-08,-0.3995
2.91768e-08,-0.2030
2.92001e-08,-0.0122
2.92234e-08,0.1380
2.92466e-08,0.2544
2.92699e-08,0.3628
2.92932e-08,0.4771
2.93164e-08,0.5788
2.93397e-08,0.6463
2.93630e-08,0.6736
2.93862e-08,0.6762
2.94095e-08,0.6765
2.94328e-08,0.6851
2.94560e-08,0.6952
2.94793e-08,0.6957
2.95026e-08,0.6799
2.95258e-08,0.6384
2.95491e-08,0.5424
2.95724e-08,0.3822
2.95956e-08,0.1840
2.96189e-08,-0.0034
2.96422e-08,-0.1489
2.96654e-08,-0.2625
2.96887e-08,-0.3708
2.97120e-08,-0.4850
2.97352e-08,-0.5853
2.97585e-08,-0.6504
2.97818e-08,-0.6751
2.98050e-08,-0.6758
2.98283e-08,-0.6753
2.98516e-08,-0.6838
2.98748e-08,-0.6939
2.98981e-08,-0.6939
2.99214e-08,-0.6767
2.99446e-08,-0.6312
2.99679e-08,-0.5284
2.99912e-08,-0.3626
3.00144e-08,-0.1631
3.00377e-08,0.0212
3.00610e-08,0.1632
3.00842e-08,0.2757
3.01075e-08,0.3853
3.01308e-08,0.4991
3.01540e-08,0.5954
3.01773e-08,0.6548
3.02006e-08,0.6755
3.02238e-08,0.6759
3.02471e-08,0.6775
3.02704e-08,0.6874
3.02936e-08,0.6964
3.03169e-08,0.6940
3.03402e-08,0.6745
3.03634e-08,0.6247
3.03867e-08,0.5154
3.04100e-08,0.3444
3.04332e-08,0.1441
3.04565e-08,-0.0361
3.04798e-08,-0.1735
3.05030e-08,-0.2838
3.05263e-08,-0.3936
3.05496e-08,-0.5070
3.05728e-08,-0.6017
3.05961e-08,-0.6585
3.06194e-08,-0.6765
3.06426e-08,-0.6752
3.06659e-08,-0.6763
3.06892e-08,-0.6861
3.07124e-08,-0.6950
3.07357e-08,-0.6920
3.07590e-08,-0.6707
3.07822e-08,-0.6161
3.08055e-08,-0.5000
3.08288e-08,-0.3240
3.08520e-08,-0.1235
3.08753e-08,0.0531
3.08986e-08,0.1875
3.09218e-08,0.2972
3.09451e-08,0.4083
3.09684e-08,0.5206
3.09916e-08,0.6107
3.10149e-08,0.6618
3.10382e-08,0.6765
3.10614e-08,0.6757
3.10847e-08,0.6790
3.11080e-08,0.6896
3.11312e-08,0.6971
3.11545e-08,0.6917
3.11778e-08,0.6679
3.12010e-08,0.6084
3.12243e-08,0.4857
3.12476e-08,0.3052
3.12708e-08,0.1051
3.12941e-08,-0.0670
3.13174e-08,-0.1971
3.13406e-08,-0.3051
3.13639e-08,-0.4166
3.13872e-08,-0.5283
3.14105e-08,-0.6166
3.14337e-08,-0.6649
3.14570e-08,-0.6771
3.14803e-08,-0.6748
3.15035e-08,-0.6777
3.15268e-08,-0.6884
3.15501e-08,-0.6956
3.15733e-08,-0.6894
3.15966e-08,-0.6635
3.16199e-08,-0.5985
3.16431e-08,-0.4692
3.16664e-08,-0.2844
3.16897e-08,-0.0849
3.17129e-08,0.0832
3.17362e-08,0.2106
3.17595e-08,0.3187
3.17827e-08,0.4314
3.18060e-08,0.5412
3.18293e-08,0.6244
3.18525e-08,0.6673
3.18758e-08,0.6769
3.18991e-08,0.6756
3.19223e-08,0.6807
3.19456e-08,0.6917
3.19689e-08,0.6972
3.19921e-08,0.6887
3.20154e-08,0.6600
3.20387e-08,0.5895
3.20619e-08,0.4537
3.20852e-08,0.2652
3.21085e-08,0.0672
3.21317e-08,-0.0960
3.21550e-08,-0.2196
3.21783e-08,-0.3266
3.22015e-08,-0.4396
3.22248e-08,-0.5486
3.22481e-08,-0.6298
3.22713e-08,-0.6698
3.22946e-08,-0.6769
3.23179e-08,-0.6745
3.23411e-08,-0.6794
3.23644e-08,-0.6906
3.23877e-08,-0.6958
3.24109e-08,-0.6861
3.24342e-08,-0.6548
3.24575e-08,-0.5781
3.24807e-08,-0.4360
3.25040e-08,-0.2441
3.25273e-08,-0.0477
3.25505e-08,0.1116
3.25738e-08,0.2329
3.25971e-08,0.3405
3.26203e-08,0.4542
3.26436e-08,0.5607
3.26669e-08,0.6364
3.26901e-08,0.6713
3.27134e-08,0.6768
3.27367e-08,0.6758
3.27599e-08,0.6827
3.27832e-08,0.6936
3.28065e-08,0.6969
3.28297e-08,0.6849
3.28530e-08,0.6505
3.28763e-08,0.5678
3.28995e-08,0.4194
3.29228e-08,0.2247
3.29461e-08,0.0308
3.29693e-08,-0.1235
3.29926e-08,-0.2414
3.30159e-08,-0.3485
3.30391e-08,-0.4624
3.30624e-08,-0.5678
3.30857e-08,-0.6413
3.31089e-08,-0.6732
3.31322e-08,-0.6765
3.31555e-08,-0.6746
3.31787e-08,-0.6815
3.32020e-08,-0.6925
3.32253e-08,-0.6953
3.32485e-08,-0.6820
3.32718e-08,-0.6443
3.32951e-08,-0.5551
3.33183e-08,-0.4007
3.33416e-08,-0.2036
3.33649e-08,-0.0120
3.33881e-08,0.1385
3.34114e-08,0.2547
3.34347e-08,0.3627
3.34579e-08,0.4769
3.34812e-08,0.5789
3.35045e-08,0.6467
3.35277e-08,0.6741
3.35510e-08,0.6764
3.35743e-08,0.6764
3.35975e-08,0.6849
3.36208e-08,0.6952
3.36441e-08,0.6959
3.36673e-08,0.6803
3.36906e-08,0.6391
3.37139e-08,0.5435
3.37372e-08,0.3831
3.37604e-08,0.1842
3.37837e-08,-0.0039
3.38070e-08,-0.1496
3.38302e-08,-0.2628
3.38535e-08,-0.3708
3.38768e-08,-0.4850
3.39000e-08,-0.5858
3.39233e-08,-0.6510
3.39466e-08,-0.6755
3.39698e-08,-0.6758
3.39931e-08,-0.6751
3.40164e-08,-0.6837
3.40396e-08,-0.6940
3.40629e-08,-0.6942
3.40862e-08,-0.6772
3.41094e-08,-0.6320
3.41327e-08,-0.5297
3.41560e-08,-0.3637
3.41792e-08,-0.1634
3.42025e-08,0.0217
3.42258e-08,0.1638
3.42490e-08,0.2759
3.42723e-08,0.3852
3.42956e-08,0.4991
3.43188e-08,0.5958
3.43421e-08,0.6553
3.43654e-08,0.6758
3.43886e-08,0.6760
3.44119e-08,0.6773
3.44352e-08,0.6872
3.44584e-08,0.6964
3.44817e-08,0.6944
3.45050e-08,0.6751
3.45282e-08,0.6257
3.45515e-08,0.5167
3.45748e-08,0.3453
3.45980e-08,0.1443
3.46213e-08,-0.0365
3.46446e-08,-0.1740
3.46678e-08,-0.2838
3.46911e-08,-0.3934
3.47144e-08,-0.5070
3.47376e-08,-0.6022
3.47609e-08,-0.6591
3.47842e-08,-0.6768
3.48074e-08,-0.6751
3.48307e-08,-0.6760
3.48540e-08,-0.6860
3.48772e-08,-0.6952
3.49005e-08,-0.6924
3.49238e-08,-0.6713
3.49470e-08,-0.6171
3.49703e-08,-0.5014
3.49936e-08,-0.3250
3.50168e-08,-0.1237
3.50401e-08,0.0536
3.50634e-08,0.1880
3.50866e-08,0.2971
3.51099e-08,0.4081
3.51332e-08,0.5206
3.51564e-08,0.6111
3.51797e-08,0.6623
3.52030e-08,0.6768
3.52262e-08,0.6756
3.52495e-08,0.6787
3.52728e-08,0.6895
3.52960e-08,0.6972
3.53193e-08,0.6921
3.53426e-08,0.6686
3.53658e-08,0.6095
3.53891e-08,0.4871
3.54124e-08,0.3060
3.54356e-08,0.1050
3.54589e-08,-0.0675
3.54822e-08,-0.1975
3.55054e-08,-0.3050
3.55287e-08,-0.4163
3.55520e-08,-0.5284
3.55752e-08,-0.6172
3.55985e-08,-0.6654
3.56218e-08,-0.6772
3.56450e-08,-0.6746
3.56683e-08,-0.6774
3.56916e-08,-0.6884
3.57148e-08,-0.6959
3.57381e-08,-0.6898
3.57614e-08,-0.6641
3.57846e-08,-0.5995
3.58079e-08,-0.4705
3.58312e-08,-0.2852
3.58544e-08,-0.0849
3.58777e-08,0.0838
3.59010e-08,0.2110
3.59242e-08,0.3186
3.59475e-08,0.4311
3.59708e-08,0.5413
3.59940e-08,0.6249
3.60173e-08,0.6678
3.60406e-08,0.6771
3.60638e-08,0.6755
3.60871e-08,0.6804
3.61104e-08,0.6916
3.61337e-08,0.6975
3.61569e-08,0.6892
3.61802e-08,0.6608
3.62035e-08,0.5906
3.62267e-08,0.4550
3.62500e-08,0.2658
3.62733e-08,0.0669
3.62965e-08,-0.0967
3.63198e-08,-0.2200
3.63431e-08,-0.3265
3.63663e-08,-0.4394
3.63896e-08,-0.5489
3.64129e-08,-0.6304
3.64361e-08,-0.6703
3.64594e-08,-0.6771
3.64827e-08,-0.6743
3.65059e-08,-0.6792
3.65292e-08,-0.6906
3.65525e-08,-0.6960
3.65757e-08,-0.6865
3.65990e-08,-0.6555
3.66223e-08,-0.5793
3.66455e-08,-0.4373
3.66688e-08,-0.2448
3.66921e-08,-0.0474
3.67153e-08,0.1123
3.67386e-08,0.2333
3.67619e-08,0.3404
3.67851e-08,0.4540
3.68084e-08,0.5609
3.68317e-08,0.6369
3.68549e-08,0.6718
3.68782e-08,0.6769
3.69015e-08,0.6757
3.69247e-08,0.6825
3.69480e-08,0.6936
3.69713e-08,0.6972
3.69945e-08,0.6855
3.70178e-08,0.6514
3.70411e-08,0.5691
3.70643e-08,0.4207
3.70876e-08,0.2253
3.71109e-08,0.0305
3.71341e-08,-0.1242
3.71574e-08,-0.2417
3.71807e-08,-0.3483
3.72039e-08,-0.4622
3.72272e-08,-0.5681
3.72505e-08,-0.6419
3.72737e-08,-0.6737
3.72970e-08,-0.6765
3.73203e-08,-0.6743
3.73435e-08,-0.6812
3.73668e-08,-0.6925
3.73901e-08,-0.6956
3.74133e-08,-0.6825
3.74366e-08,-0.6451
3.74599e-08,-0.5564
3.74831e-08,-0.4021
3.75064e-08,-0.2043
3.75297e-08,-0.0118
3.75529e-08,0.1391
3.75762e-08,0.2548
3.75995e-08,0.3625
3.76227e-08,0.4767
3.76460e-08,0.5792
3.76693e-08,0.6473
3.76925e-08,0.6746
3.77158e-08,0.6766
3.77391e-08,0.6762
3.77623e-08,0.6847
3.77856e-08,0.6953
3.78089e-08,0.6963
3.78321e-08,0.6809
3.78554e-08,0.6400
3.78787e-08,0.5449
3.79019e-08,0.3845
3.79252e-08,0.1848
3.79485e-08,-0.0042
3.79717e-08,-0.1501
3.79950e-08,-0.2629
3.80183e-08,-0.3705
3.80415e-08,-0.4848
3.80648e-08,-0.5861
3.80881e-08,-0.6517
3.81113e-08,-0.6760
3.81346e-08,-0.6758
3.81579e-08,-0.6748
3.81811e-08,-0.6835
3.82044e-08,-0.6941
3.82277e-08,-0.6945
3.82509e-08,-0.6776
3.82742e-08,-0.6327
3.82975e-08,-0.5309
3.83207e-08,-0.3649
3.83440e-08,-0.1638
3.83673e-08,0.0221
3.83905e-08,0.1645
3.84138e-08,0.2760
3.84371e-08,0.3849
3.84603e-08,0.4989
3.84836e-08,0.5961
3.85069e-08,0.6559
3.85302e-08,0.6763
3.85534e-08,0.6761
3.85767e-08,0.6771
3.86000e-08,0.6870
3.86232e-08,0.6965
3.86465e-08,0.6947
3.86698e-08,0.6755
3.86930e-08,0.6264
3.87163e-08,0.5180
3.87396e-08,0.3465
3.87628e-08,0.1446
3.87861e-08,-0.0370
3.88094e-08,-0.1747
3.88326e-08,-0.2838
3.88559e-08,-0.3930
3.88792e-08,-0.5069
3.89024e-08,-0.6027
3.89257e-08,-0.6597
3.89490e-08,-0.6772
3.89722e-08,-0.6751
3.89955e-08,-0.6758
3.90188e-08,-0.6859
3.90420e-08,-0.6953
3.90653e-08,-0.6927
3.90886e-08,-0.6716
3.91118e-08,-0.6178
3.91351e-08,-0.5027
3.91584e-08,-0.3262
3.91816e-08,-0.1240
3.92049e-08,0.0542
3.92282e-08,0.1886
3.92514e-08,0.2972
3.92747e-08,0.4077
3.92980e-08,0.5205
3.93212e-08,0.6115
3.93445e-08,0.6630
3.93678e-08,0.6772
3.93910e-08,0.6757
3.94143e-08,0.6785
3.94376e-08,0.6893
3.94608e-08,0.6973
3.94841e-08,0.6925
3.95074e-08,0.6690
3.95306e-08,0.6103
3.95539e-08,0.4884
3.95772e-08,0.3071
3.96004e-08,0.1053
3.96237e-08,-0.0681
3.96470e-08,-0.1981
3.96702e-08,-0.3050
3.96935e-08,-0.4160
3.97168e-08,-0.5284
3.97400e-08,-0.6177
3.97633e-08,-0.6661
3.97866e-08,-0.6776
3.98098e-08,-0.6745
3.98331e-08,-0.6771
3.98564e-08,-0.6882
3.98796e-08,-0.6960
3.99029e-08,-0.6901
3.99262e-08,-0.6645
3.99494e-08,-0.6003
3.99727e-08,-0.4719
3.99960e-08,-0.2864
4.00192e-08,-0.0850
4.00425e-08,0.0844
4.00658e-08,0.2116
4.00890e-08,0.3186
4.01123e-08,0.4307
4.01356e-08,0.5412
4.01588e-08,0.6253
4.01821e-08,0.6684
4.02054e-08,0.6775
4.02286e-08,0.6755
4.02519e-08,0.6801
4.02752e-08,0.6915
4.02984e-08,0.6976
4.03217e-08,0.6895
4.03450e-08,0.6612
4.03682e-08,0.5916
4.03915e-08,0.4564
4.04148e-08,0.2669
4.04380e-08,0.0671
4.04613e-08,-0.0972
4.04846e-08,-0.2204
4.05078e-08,-0.3264
4.05311e-08,-0.4389
4.05544e-08,-0.5488
4.05776e-08,-0.6309
4.06009e-08,-0.6709
4.06242e-08,-0.6774
4.06474e-08,-0.6742
4.06707e-08,-0.6789
4.06940e-08,-0.6904
4.07173e-08,-0.6962
4.07405e-08,-0.6868
4.07638e-08,-0.6559
4.07871e-08,-0.5802
4.08103e-08,-0.4388
4.08336e-08,-0.2460
4.08569e-08,-0.0477
4.08801e-08,0.1127
4.09034e-08,0.2336
4.09267e-08,0.3401
4.09499e-08,0.4535
4.09732e-08,0.5608
4.09965e-08,0.6373
4.10197e-08,0.6723
4.10430e-08,0.6772
4.10663e-08,0.6756
4.10895e-08,0.6821
4.11128e-08,0.6935
4.11361e-08,0.6973
4.11593e-08,0.6857
4.11826e-08,0.6518
4.12059e-08,0.5702
4.12291e-08,0.4224
4.12524e-08,0.2268
4.12757e-08,0.0311
4.12989e-08,-0.1241
4.13222e-08,-0.2416
4.13455e-08,-0.3478
4.13687e-08,-0.4616
4.13920e-08,-0.5679
4.14153e-08,-0.6422
4.14385e-08,-0.6742
4.14618e-08,-0.6767
4.14851e-08,-0.6742
4.15083e-08,-0.6810
4.15316e-08,-0.6924
4.15549e-08,-0.6957
4.15781e-08,-0.6827
4.16014e-08,-0.6456
4.16247e-08,-0.5579
4.16479e-08,-0.4045
4.16712e-08,-0.2068
4.16945e-08,-0.0135
4.17177e-08,0.1383
4.17410e-08,0.2542
4.17643e-08,0.3614
4.17875e-08,0.4754
4.18108e-08,0.5784
4.18341e-08,0.6472
4.18573e-08,0.6749
4.18806e-08,0.6768
4.19039e-08,0.6761
4.19271e-08,0.6844
4.19504e-08,0.6951
4.19737e-08,0.6964
4.19969e-08,0.6812
4.20202e-08,0.6405
4.20435e-08,0.5467
4.20667e-08,0.3877
4.20900e-08,0.1885
4.21133e-08,-0.0014
4.21365e-08,-0.1484
4.21598e-08,-0.2616
4.21831e-08,-0.3689
4.22063e-08,-0.4830
4.22296e-08,-0.5848
4.22529e-08,-0.6512
4.22761e-08,-0.6762
4.22994e-08,-0.6762
4.23227e-08,-0.6749
4.23459e-08,-0.6833
4.23692e-08,-0.6939
4.23925e-08,-0.6946
4.24157e-08,-0.6778
4.24390e-08,-0.6333
4.24623e-08,-0.5329
4.24855e-08,-0.3683
4.25088e-08,-0.1678
4.25321e-08,0.0190
4.25553e-08,0.1625
4.25786e-08,0.2745
4.26019e-08,0.3831
4.26251e-08,0.4968
4.26484e-08,0.5946
4.26717e-08,0.6553
4.26949e-08,0.6765
4.27182e-08,0.6764
4.27415e-08,0.6771
4.27647e-08,0.6867
4.27880e-08,0.6964
4.28113e-08,0.6949
4.28345e-08,0.6758
4.28578e-08,0.6272
4.28811e-08,0.5201
4.29043e-08,0.3499
4.29276e-08,0.1485
4.29509e-08,-0.0340
4.29742e-08,-0.1727
4.29974e-08,-0.2823
4.30207e-08,-0.3911
4.30440e-08,-0.5048
4.30672e-08,-0.6011
4.30905e-08,-0.6590
4.31138e-08,-0.6773
4.31370e-08,-0.6754
4.31603e-08,-0.6758
4.31836e-08,-0.6856
4.32068e-08,-0.6951
4.32301e-08,-0.6928
4.32534e-08,-0.6719
4.32766e-08,-0.6187
4.32999e-08,-0.5049
4.33232e-08,-0.3297
4.33464e-08,-0.1278
4.33697e-08,0.0511
4.33930e-08,0.1864
4.34162e-08,0.2955
4.34395e-08,0.4057
4.34628e-08,0.5185
4.34860e-08,0.6100
4.35093e-08,0.6623
4.35326e-08,0.6773
4.35558e-08,0.6758
4.35791e-08,0.6784
4.36024e-08,0.6890
4.36256e-08,0.6972
4.36489e-08,0.6926
4.36722e-08,0.6693
4.36954e-08,0.6112
4.37187e-08,0.4907
4.37420e-08,0.3106
4.37652e-08,0.1091
4.37885e-08,-0.0650
4.38118e-08,-0.1959
4.38350e-08,-0.3032
4.38583e-08,-0.4139
4.38816e-08,-0.5263
4.39048e-08,-0.6161
4.39281e-08,-0.6654
4.39514e-08,-0.6776
4.39746e-08,-0.6747
4.39979e-08,-0.6771
4.40212e-08,-0.6880
4.40444e-08,-0.6959
4.40677e-08,-0.6902
4.40910e-08,-0.6648
4.41142e-08,-0.6014
4.41375e-08,-0.4742
4.41608e-08,-0.2898
4.41840e-08,-0.0888
4.42073e-08,0.0814
4.42306e-08,0.2094
4.42538e-08,0.3168
4.42771e-08,0.4286
4.43004e-08,0.5393
4.43236e-08,0.6239
4.43469e-08,0.6677
4.43702e-08,0.6774
4.43934e-08,0.6756
4.44167e-08,0.6801
4.44400e-08,0.6913
4.44632e-08,0.6975
4.44865e-08,0.6895
4.45098e-08,0.6615
4.45330e-08,0.5926
4.45563e-08,0.4587
4.45796e-08,0.2704
4.46028e-08,0.0708
4.46261e-08,-0.0943
4.46494e-08,-0.2183
4.46726e-08,-0.3246
4.46959e-08,-0.4370
4.47192e-08,-0.5469
4.47424e-08,-0.6294
4.47657e-08,-0.6702
4.47890e-08,-0.6774
4.48122e-08,-0.6743
4.48355e-08,-0.6788
4.48588e-08,-0.6902
4.48820e-08,-0.6960
4.49053e-08,-0.6869
4.49286e-08,-0.6562
4.49518e-08,-0.5814
4.49751e-08,-0.4410
4.49984e-08,-0.2493
4.50216e-08,-0.0511
4.50449e-08,0.1099
4.50682e-08,0.2315
4.50914e-08,0.3384
4.51147e-08,0.4517
4.51380e-08,0.5591
4.51612e-08,0.6360
4.51845e-08,0.6717
4.52078e-08,0.6772
4.52310e-08,0.6756
4.52543e-08,0.6820
4.52776e-08,0.6933
4.53008e-08,0.6972
4.53241e-08,0.6858
4.53474e-08,0.6521
4.53707e-08,0.5713
4.53939e-08,0.4244
4.54172e-08,0.2296
4.54405e-08,0.0340
4.54637e-08,-0.1218
4.54870e-08,-0.2399
4.55103e-08,-0.3463
4.55335e-08,-0.4600
4.55568e-08,-0.5664
4.55801e-08,-0.6410
4.56033e-08,-0.6737
4.56266e-08,-0.6767
4.56499e-08,-0.6743
4.56731e-08,-0.6809
4.56964e-08,-0.6922
4.57197e-08,-0.6956
4.57429e-08,-0.6827
4.57662e-08,-0.6459
4.57895e-08,-0.5587
4.58127e-08,-0.4057
4.58360e-08,-0.2084
4.58593e-08,-0.0152
4.58825e-08,0.1368
4.59058e-08,0.2530
4.59291e-08,0.3604
4.59523e-08,0.4745
4.59756e-08,0.5775
4.59989e-08,0.6464
4.60221e-08,0.6745
4.60454e-08,0.6766
4.60687e-08,0.6761
4.60919e-08,0.6843
4.61152e-08,0.6950
4.61385e-08,0.6963
4.61617e-08,0.6812
4.61850e-08,0.6408
4.62083e-08,0.5472
4.62315e-08,0.3880
4.62548e-08,0.1889
4.62781e-08,-0.0008
4.63013e-08,-0.1477
4.63246e-08,-0.2610
4.63479e-08,-0.3684
4.63711e-08,-0.4827
4.63944e-08,-0.5845
4.64177e-08,-0.6508
4.64409e-08,-0.6758
4.64642e-08,-0.6759
4.64875e-08,-0.6747
4.65107e-08,-0.6832
4.65340e-08,-0.6938
4.65573e-08,-0.6944
4.65805e-08,-0.6778
4.66038e-08,-0.6335
4.66271e-08,-0.5332
4.66503e-08,-0.3684
4.66736e-08,-0.1678
4.66969e-08,0.0188
4.67201e-08,0.1621
4.67434e-08,0.2741
4.67667e-08,0.3828
4.67899e-08,0.4969
4.68132e-08,0.5945
4.68365e-08,0.6551
4.68597e-08,0.6761
4.68830e-08,0.6760
4.69063e-08,0.6769
4.69295e-08,0.6866
4.69528e-08,0.6963
4.69761e-08,0.6947
4.69993e-08,0.6757
4.70226e-08,0.6273
4.70459e-08,0.5203
4.70691e-08,0.3500
4.70924e-08,0.1486
4.71157e-08,-0.0338
4.71389e-08,-0.1722
4.71622e-08,-0.2819
4.71855e-08,-0.3910
4.72087e-08,-0.5049
4.72320e-08,-0.6011
4.72553e-08,-0.6588
4.72785e-08,-0.6769
4.73018e-08,-0.6751
4.73251e-08,-0.6756
4.73483e-08,-0.6855
4.73716e-08,-0.6950
4.73949e-08,-0.6926
4.74181e-08,-0.6718
4.74414e-08,-0.6188
4.74647e-08,-0.5051
4.74879e-08,-0.3297
4.75112e-08,-0.1278
4.75345e-08,0.0509
4.75577e-08,0.1860
4.75810e-08,0.2951
4.76043e-08,0.4056
4.76275e-08,0.5186
4.76508e-08,0.6100
4.76741e-08,0.6620
4.76973e-08,0.6768
4.77206e-08,0.6755
4.77439e-08,0.6782
4.77672e-08,0.6890
4.77904e-08,0.6971
4.78137e-08,0.6924
4.78370e-08,0.6692
