.HEADER
..NAMES
Time,V U2.C3
2.0242e-09,0.0012
2.0475e-09,0.0036
2.0708e-09,0.0046
2.0940e-09,0.0052
2.1173e-09,0.0040
2.1406e-09,0.0008
2.1638e-09,-0.0029
2.1871e-09,-0.0059
2.2104e-09,-0.0078
2.2336e-09,-0.0063
2.2569e-09,0.0005
2.2802e-09,0.0101
2.3034e-09,0.0181
2.3267e-09,0.0220
2.3500e-09,0.0227
2.3732e-09,0.0223
2.3965e-09,0.0210
2.4198e-09,0.0182
2.4430e-09,0.0132
2.4663e-09,0.0068
2.4896e-09,0.0007
2.5128e-09,-0.0035
2.5361e-09,-0.0053
2.5594e-09,-0.0057
2.5826e-09,-0.0056
2.6059e-09,-0.0054
2.6292e-09,-0.0047
2.6524e-09,0.0000
2.6757e-09,0.0226
2.6990e-09,0.0876
2.7222e-09,0.1949
2.7455e-09,0.2948
2.7688e-09,0.3737
2.7920e-09,0.4788
2.8153e-09,0.6117
2.8386e-09,0.7376
2.8618e-09,0.8516
2.8851e-09,0.9591
2.9084e-09,1.0539
2.9316e-09,1.1281
2.9549e-09,1.1843
2.9782e-09,1.2285
3.0014e-09,1.2616
3.0247e-09,1.2820
3.0480e-09,1.2844
3.0712e-09,1.2621
3.0945e-09,1.2078
3.1178e-09,1.1141
3.1410e-09,1.0171
3.1643e-09,0.9417
3.1876e-09,0.8337
3.2108e-09,0.6768
3.2341e-09,0.5203
3.2574e-09,0.3802
3.2806e-09,0.2396
3.3039e-09,0.1013
3.3272e-09,-0.0132
3.3504e-09,-0.1015
3.3737e-09,-0.1724
3.3970e-09,-0.2251
3.4202e-09,-0.2548
3.4435e-09,-0.2617
3.4668e-09,-0.2544
3.4901e-09,-0.2376
3.5133e-09,-0.1882
3.5366e-09,-0.0693
3.5599e-09,0.0624
3.5831e-09,0.1628
3.6064e-09,0.2964
3.6297e-09,0.4755
3.6529e-09,0.6452
3.6762e-09,0.8042
3.6995e-09,0.9668
3.7227e-09,1.1131
3.7460e-09,1.2279
3.7693e-09,1.3178
3.7925e-09,1.3894
3.8158e-09,1.4403
3.8391e-09,1.4686
3.8623e-09,1.4783
3.8856e-09,1.4705
3.9089e-09,1.4517
3.9321e-09,1.4313
3.9554e-09,1.4151
3.9787e-09,1.4055
4.0019e-09,1.3878
4.0252e-09,1.3481
4.0485e-09,1.3055
4.0717e-09,1.2767
4.0950e-09,1.2440
4.1183e-09,1.1982
4.1415e-09,1.1555
4.1648e-09,1.1185
4.1881e-09,1.0792
4.2113e-09,1.0431
4.2346e-09,1.0205
4.2579e-09,1.0110
4.2811e-09,1.0082
4.3044e-09,1.0103
4.3277e-09,1.0180
4.3509e-09,1.0331
4.3742e-09,1.0573
4.3975e-09,1.0876
4.4207e-09,1.1175
4.4440e-09,1.1405
4.4673e-09,1.1543
4.4905e-09,1.1648
4.5138e-09,1.1787
4.5371e-09,1.1914
4.5603e-09,1.1978
4.5836e-09,1.2036
4.6069e-09,1.2130
4.6301e-09,1.2220
4.6534e-09,1.2302
4.6767e-09,1.2419
4.6999e-09,1.2556
4.7232e-09,1.2644
4.7465e-09,1.2661
4.7697e-09,1.2636
4.7930e-09,1.2599
4.8163e-09,1.2557
4.8395e-09,1.2498
4.8628e-09,1.2402
4.8861e-09,1.2266
4.9093e-09,1.2117
4.9326e-09,1.1990
4.9559e-09,1.1907
4.9791e-09,1.1857
5.0024e-09,1.1815
5.0257e-09,1.1789
5.0489e-09,1.1796
5.0722e-09,1.1818
5.0955e-09,1.1843
5.1187e-09,1.1871
5.1420e-09,1.1793
5.1653e-09,1.1428
5.1885e-09,1.0581
5.2118e-09,0.9373
5.2351e-09,0.8339
5.2583e-09,0.7479
5.2816e-09,0.6256
5.3049e-09,0.4823
5.3281e-09,0.3531
5.3514e-09,0.2386
5.3747e-09,0.1364
5.3979e-09,0.0520
5.4212e-09,-0.0095
5.4445e-09,-0.0544
5.4677e-09,-0.0891
5.4910e-09,-0.1139
5.5143e-09,-0.1283
5.5375e-09,-0.1308
5.5608e-09,-0.1253
5.5841e-09,-0.1060
5.6073e-09,-0.0375
5.6306e-09,0.0776
5.6539e-09,0.1700
5.6771e-09,0.2589
5.7004e-09,0.4135
5.7237e-09,0.5906
5.7469e-09,0.7514
5.7702e-09,0.9097
5.7935e-09,1.0641
5.8168e-09,1.1964
5.8400e-09,1.2950
5.8633e-09,1.3677
5.8866e-09,1.4167
5.9098e-09,1.4408
5.9331e-09,1.4447
5.9564e-09,1.4314
5.9796e-09,1.4099
6.0029e-09,1.3900
6.0262e-09,1.3771
6.0494e-09,1.3722
6.0727e-09,1.3690
6.0960e-09,1.3506
6.1192e-09,1.3185
6.1425e-09,1.2969
6.1658e-09,1.2807
6.1890e-09,1.2470
6.2123e-09,1.2028
6.2356e-09,1.1632
6.2588e-09,1.1241
6.2821e-09,1.0817
6.3054e-09,1.0457
6.3286e-09,1.0235
6.3519e-09,1.0120
6.3752e-09,1.0080
6.3984e-09,1.0123
6.4217e-09,1.0273
6.4450e-09,1.0542
6.4682e-09,1.0892
6.4915e-09,1.1241
6.5148e-09,1.1518
6.5380e-09,1.1688
6.5613e-09,1.1772
6.5846e-09,1.1847
6.6078e-09,1.1924
6.6311e-09,1.1939
6.6544e-09,1.1916
6.6776e-09,1.1944
6.7009e-09,1.2023
6.7242e-09,1.2109
6.7474e-09,1.2218
6.7707e-09,1.2371
6.7940e-09,1.2516
6.8172e-09,1.2599
6.8405e-09,1.2629
6.8638e-09,1.2639
6.8870e-09,1.2637
6.9103e-09,1.2604
6.9336e-09,1.2515
6.9568e-09,1.2368
6.9801e-09,1.2189
7.0034e-09,1.2019
7.0266e-09,1.1888
7.0499e-09,1.1805
7.0732e-09,1.1751
7.0964e-09,1.1727
7.1197e-09,1.1750
7.1430e-09,1.1813
7.1662e-09,1.1882
7.1895e-09,1.1944
7.2128e-09,1.1995
7.2360e-09,1.2011
7.2593e-09,1.1973
7.2826e-09,1.1905
7.3058e-09,1.1849
7.3291e-09,1.1818
7.3524e-09,1.1801
7.3756e-09,1.1790
7.3989e-09,1.1788
7.4222e-09,1.1808
7.4454e-09,1.1855
7.4687e-09,1.1924
7.4920e-09,1.1998
7.5152e-09,1.2065
7.5385e-09,1.2115
7.5618e-09,1.2154
7.5850e-09,1.2179
7.6083e-09,1.2186
7.6316e-09,1.2171
7.6548e-09,1.2138
7.6781e-09,1.2086
7.7014e-09,1.2019
7.7246e-09,1.1961
7.7479e-09,1.1935
7.7712e-09,1.1941
7.7944e-09,1.1964
7.8177e-09,1.1991
7.8410e-09,1.2020
7.8642e-09,1.2051
7.8875e-09,1.2077
7.9108e-09,1.2090
7.9340e-09,1.2085
7.9573e-09,1.2062
7.9806e-09,1.2026
8.0038e-09,1.1988
8.0271e-09,1.1955
8.0504e-09,1.1873
8.0736e-09,1.1588
8.0969e-09,1.0938
8.1202e-09,0.9836
8.1435e-09,0.8730
8.1667e-09,0.7881
8.1900e-09,0.6804
8.2133e-09,0.5415
8.2365e-09,0.4064
8.2598e-09,0.2870
8.2831e-09,0.1766
8.3063e-09,0.0792
8.3296e-09,0.0039
8.3529e-09,-0.0522
8.3761e-09,-0.0944
8.3994e-09,-0.1260
8.4227e-09,-0.1460
8.4459e-09,-0.1519
8.4692e-09,-0.1466
8.4925e-09,-0.1295
8.5157e-09,-0.0740
8.5390e-09,0.0427
8.5623e-09,0.1518
8.5855e-09,0.2334
8.6088e-09,0.3666
8.6321e-09,0.5435
8.6553e-09,0.7086
8.6786e-09,0.8627
8.7019e-09,1.0176
8.7251e-09,1.1565
8.7484e-09,1.2631
8.7717e-09,1.3432
8.7949e-09,1.4007
8.8182e-09,1.4355
8.8415e-09,1.4482
8.8647e-09,1.4414
8.8880e-09,1.4154
8.9113e-09,1.3695
8.9345e-09,1.2876
8.9578e-09,1.1718
8.9811e-09,1.0667
9.0043e-09,0.9611
9.0276e-09,0.8059
9.0509e-09,0.6362
9.0741e-09,0.4886
9.0974e-09,0.3377
9.1207e-09,0.1798
9.1439e-09,0.0422
9.1672e-09,-0.0681
9.1905e-09,-0.1617
9.2137e-09,-0.2383
9.2370e-09,-0.2885
9.2603e-09,-0.3120
9.2835e-09,-0.3151
9.3068e-09,-0.3038
9.3301e-09,-0.2718
9.3533e-09,-0.1777
9.3766e-09,-0.0219
9.3999e-09,0.1048
9.4231e-09,0.2096
9.4464e-09,0.3738
9.4697e-09,0.5592
9.4929e-09,0.7276
9.5162e-09,0.8937
9.5395e-09,1.0515
9.5627e-09,1.1832
9.5860e-09,1.2863
9.6093e-09,1.3712
9.6325e-09,1.4337
9.6558e-09,1.4715
9.6791e-09,1.4904
9.7023e-09,1.4894
9.7256e-09,1.4717
9.7489e-09,1.4489
9.7721e-09,1.4323
9.7954e-09,1.4251
9.8187e-09,1.4179
9.8419e-09,1.3875
9.8652e-09,1.3339
9.8885e-09,1.2903
9.9117e-09,1.2588
9.9350e-09,1.2150
9.9583e-09,1.1640
9.9815e-09,1.1212
1.00048e-08,1.0831
1.00281e-08,1.0463
1.00513e-08,1.0197
1.00746e-08,1.0075
1.00979e-08,1.0039
1.01211e-08,1.0035
1.01444e-08,0.9932
1.01677e-08,0.9606
1.01909e-08,0.8937
1.02142e-08,0.8122
1.02375e-08,0.7518
1.02607e-08,0.6925
1.02840e-08,0.5848
1.03073e-08,0.4517
1.03305e-08,0.3354
1.03538e-08,0.2357
1.03771e-08,0.1418
1.04003e-08,0.0591
1.04236e-08,0.0015
1.04469e-08,-0.0353
1.04702e-08,-0.0620
1.04934e-08,-0.0767
1.05167e-08,-0.0771
1.05400e-08,-0.0683
1.05632e-08,-0.0595
1.05865e-08,-0.0399
1.06098e-08,0.0322
1.06330e-08,0.1432
1.06563e-08,0.2304
1.06796e-08,0.3202
1.07028e-08,0.4662
1.07261e-08,0.6256
1.07494e-08,0.7681
1.07726e-08,0.9135
1.07959e-08,1.0580
1.08192e-08,1.1801
1.08424e-08,1.2705
1.08657e-08,1.3394
1.08890e-08,1.3907
1.09122e-08,1.4199
1.09355e-08,1.4296
1.09588e-08,1.4227
1.09820e-08,1.4047
1.10053e-08,1.3833
1.10286e-08,1.3655
1.10518e-08,1.3577
1.10751e-08,1.3533
1.10984e-08,1.3347
1.11216e-08,1.3052
1.11449e-08,1.2863
1.11682e-08,1.2707
1.11914e-08,1.2392
1.12147e-08,1.2013
1.12380e-08,1.1682
1.12612e-08,1.1333
1.12845e-08,1.0937
1.13078e-08,1.0604
1.13310e-08,1.0411
1.13543e-08,1.0316
1.13776e-08,1.0249
1.14008e-08,1.0065
1.14241e-08,0.9646
1.14474e-08,0.8865
1.14706e-08,0.8028
1.14939e-08,0.7436
1.15172e-08,0.6709
1.15404e-08,0.5537
1.15637e-08,0.4228
1.15870e-08,0.3090
1.16102e-08,0.2054
1.16335e-08,0.1074
1.16568e-08,0.0265
1.16800e-08,-0.0302
1.17033e-08,-0.0684
1.17266e-08,-0.0970
1.17498e-08,-0.1115
1.17731e-08,-0.1082
1.17964e-08,-0.0944
1.18196e-08,-0.0840
1.18429e-08,-0.0878
1.18662e-08,-0.1039
1.18894e-08,-0.1232
1.19127e-08,-0.1328
1.19360e-08,-0.1260
1.19592e-08,-0.1147
1.19825e-08,-0.1106
1.20058e-08,-0.1028
1.20290e-08,-0.0778
1.20523e-08,-0.0437
1.20756e-08,-0.0114
1.20988e-08,0.0204
1.21221e-08,0.0522
1.21454e-08,0.0771
1.21686e-08,0.0905
1.21919e-08,0.0982
1.22152e-08,0.1054
1.22384e-08,0.1138
1.22617e-08,0.1306
1.22850e-08,0.1769
1.23082e-08,0.2545
1.23315e-08,0.3236
1.23548e-08,0.3947
1.23780e-08,0.5099
1.24013e-08,0.6433
1.24246e-08,0.7637
1.24478e-08,0.8772
1.24711e-08,0.9880
1.24944e-08,1.0825
1.25176e-08,1.1489
1.25409e-08,1.1928
1.25642e-08,1.2211
1.25874e-08,1.2354
1.26107e-08,1.2366
1.26340e-08,1.2301
1.26572e-08,1.2248
1.26805e-08,1.2266
1.27038e-08,1.2371
1.27270e-08,1.2543
1.27503e-08,1.2732
1.27736e-08,1.2818
1.27968e-08,1.2788
1.28201e-08,1.2770
1.28434e-08,1.2733
1.28667e-08,1.2533
1.28899e-08,1.2218
1.29132e-08,1.1914
1.29365e-08,1.1613
1.29597e-08,1.1285
1.29830e-08,1.1001
1.30063e-08,1.0832
1.30295e-08,1.0763
1.30528e-08,1.0675
1.30761e-08,1.0412
1.30993e-08,0.9826
1.31226e-08,0.8919
1.31459e-08,0.8103
1.31691e-08,0.7460
1.31924e-08,0.6446
1.32157e-08,0.5074
1.32389e-08,0.3712
1.32622e-08,0.2486
1.32855e-08,0.1365
1.33087e-08,0.0369
1.33320e-08,-0.0393
1.33553e-08,-0.0898
1.33785e-08,-0.1206
1.34018e-08,-0.1379
1.34251e-08,-0.1415
1.34483e-08,-0.1288
1.34716e-08,-0.1078
1.34949e-08,-0.0794
1.35181e-08,-0.0116
1.35414e-08,0.1066
1.35647e-08,0.2070
1.35879e-08,0.2862
1.36112e-08,0.4191
1.36345e-08,0.5843
1.36577e-08,0.7335
1.36810e-08,0.8764
1.37043e-08,1.0219
1.37275e-08,1.1539
1.37508e-08,1.2564
1.37741e-08,1.3353
1.37973e-08,1.3957
1.38206e-08,1.4348
1.38439e-08,1.4513
1.38671e-08,1.4464
1.38904e-08,1.4280
1.39137e-08,1.4059
1.39369e-08,1.3857
1.39602e-08,1.3712
1.39835e-08,1.3605
1.40067e-08,1.3386
1.40300e-08,1.3020
1.40533e-08,1.2749
1.40765e-08,1.2601
1.40998e-08,1.2338
1.41231e-08,1.1961
1.41463e-08,1.1632
1.41696e-08,1.1330
1.41929e-08,1.0981
1.42161e-08,1.0655
1.42394e-08,1.0446
1.42627e-08,1.0334
1.42859e-08,1.0268
1.43092e-08,1.0249
1.43325e-08,1.0316
1.43557e-08,1.0498
1.43790e-08,1.0777
1.44023e-08,1.1087
1.44255e-08,1.1365
1.44488e-08,1.1569
1.44721e-08,1.1700
1.44953e-08,1.1820
1.45186e-08,1.1952
1.45419e-08,1.2027
1.45651e-08,1.2035
1.45884e-08,1.2058
1.46117e-08,1.2118
1.46349e-08,1.2169
1.46582e-08,1.2227
1.46815e-08,1.2330
1.47047e-08,1.2444
1.47280e-08,1.2510
1.47513e-08,1.2527
1.47745e-08,1.2531
1.47978e-08,1.2540
1.48211e-08,1.2536
1.48443e-08,1.2488
1.48676e-08,1.2386
1.48909e-08,1.2248
1.49141e-08,1.2104
1.49374e-08,1.1982
1.49607e-08,1.1894
1.49839e-08,1.1826
1.50072e-08,1.1772
1.50305e-08,1.1754
1.50537e-08,1.1778
1.50770e-08,1.1819
1.51003e-08,1.1864
1.51236e-08,1.1917
1.51468e-08,1.1956
1.51701e-08,1.1950
1.51934e-08,1.1912
1.52166e-08,1.1878
1.52399e-08,1.1865
1.52632e-08,1.1860
1.52864e-08,1.1851
1.53097e-08,1.1842
1.53330e-08,1.1846
1.53562e-08,1.1871
1.53795e-08,1.1915
1.54028e-08,1.1971
1.54260e-08,1.2025
1.54493e-08,1.2069
1.54726e-08,1.2103
1.54958e-08,1.2133
1.55191e-08,1.2152
1.55424e-08,1.2155
1.55656e-08,1.2144
1.55889e-08,1.2115
1.56122e-08,1.2065
1.56354e-08,1.2012
1.56587e-08,1.1978
1.56820e-08,1.1971
1.57052e-08,1.1977
1.57285e-08,1.1986
1.57518e-08,1.1998
1.57750e-08,1.2016
1.57983e-08,1.2037
1.58216e-08,1.2053
1.58448e-08,1.2059
1.58681e-08,1.2051
1.58914e-08,1.2030
1.59146e-08,1.2004
1.59379e-08,1.1979
1.59612e-08,1.1920
1.59844e-08,1.1669
1.60077e-08,1.1079
1.60310e-08,1.0021
1.60542e-08,0.8868
1.60775e-08,0.7969
1.61008e-08,0.6948
1.61240e-08,0.5587
1.61473e-08,0.4191
1.61706e-08,0.2974
1.61938e-08,0.1863
1.62171e-08,0.0874
1.62404e-08,0.0101
1.62636e-08,-0.0471
1.62869e-08,-0.0891
1.63102e-08,-0.1211
1.63334e-08,-0.1422
1.63567e-08,-0.1501
1.63800e-08,-0.1472
1.64032e-08,-0.1424
1.64265e-08,-0.1475
1.64498e-08,-0.1631
1.64730e-08,-0.1803
1.64963e-08,-0.1844
1.65196e-08,-0.1675
1.65428e-08,-0.1426
1.65661e-08,-0.1229
1.65894e-08,-0.0990
1.66126e-08,-0.0616
1.66359e-08,-0.0203
1.66592e-08,0.0164
1.66824e-08,0.0505
1.67057e-08,0.0804
1.67290e-08,0.0996
1.67522e-08,0.1069
1.67755e-08,0.1086
1.67988e-08,0.1097
1.68220e-08,0.1091
1.68453e-08,0.1018
1.68686e-08,0.0852
1.68918e-08,0.0641
1.69151e-08,0.0473
1.69384e-08,0.0399
1.69616e-08,0.0404
1.69849e-08,0.0424
1.70082e-08,0.0408
1.70314e-08,0.0380
1.70547e-08,0.0373
1.70780e-08,0.0351
1.71012e-08,0.0272
1.71245e-08,0.0152
1.71478e-08,0.0009
1.71710e-08,-0.0161
1.71943e-08,-0.0336
1.72176e-08,-0.0453
1.72408e-08,-0.0482
1.72641e-08,-0.0455
1.72874e-08,-0.0423
1.73106e-08,-0.0402
1.73339e-08,-0.0369
1.73572e-08,-0.0297
1.73804e-08,-0.0191
1.74037e-08,-0.0084
1.74270e-08,-0.0009
1.74502e-08,0.0026
1.74735e-08,0.0039
1.74968e-08,0.0048
1.75201e-08,0.0049
1.75433e-08,0.0030
1.75666e-08,-0.0002
1.75899e-08,-0.0034
1.76131e-08,-0.0059
1.76364e-08,-0.0063
1.76597e-08,-0.0020
1.76829e-08,0.0066
1.77062e-08,0.0155
1.77295e-08,0.0210
1.77527e-08,0.0226
1.77760e-08,0.0223
1.77993e-08,0.0213
1.78225e-08,0.0192
1.78458e-08,0.0153
1.78691e-08,0.0095
1.78923e-08,0.0032
1.79156e-08,-0.0017
1.79389e-08,-0.0043
1.79621e-08,-0.0050
1.79854e-08,-0.0049
1.80087e-08,-0.0046
1.80319e-08,-0.0044
1.80552e-08,-0.0038
1.80785e-08,-0.0023
1.81017e-08,0.0008
1.81250e-08,0.0046
1.81483e-08,0.0067
1.81715e-08,0.0059
1.81948e-08,0.0029
1.82181e-08,-0.0003
1.82413e-08,-0.0029
1.82646e-08,-0.0050
1.82879e-08,-0.0070
1.83111e-08,-0.0082
1.83344e-08,-0.0080
1.83577e-08,-0.0059
1.83809e-08,-0.0022
1.84042e-08,0.0021
1.84275e-08,0.0055
1.84507e-08,0.0073
1.84740e-08,0.0094
1.84973e-08,0.0227
1.85205e-08,0.0688
1.85438e-08,0.1658
1.85671e-08,0.2695
1.85903e-08,0.3476
1.86136e-08,0.4455
1.86369e-08,0.5784
1.86601e-08,0.7078
1.86834e-08,0.8255
1.87067e-08,0.9382
1.87299e-08,1.0385
1.87532e-08,1.1179
1.87765e-08,1.1765
1.87997e-08,1.2209
1.88230e-08,1.2544
1.88463e-08,1.2759
1.88695e-08,1.2840
1.88928e-08,1.2797
1.89161e-08,1.2731
1.89393e-08,1.2747
1.89626e-08,1.2871
1.89859e-08,1.3050
1.90091e-08,1.3128
1.90324e-08,1.3002
1.90557e-08,1.2814
1.90789e-08,1.2690
1.91022e-08,1.2502
1.91255e-08,1.2179
1.91487e-08,1.1837
1.91720e-08,1.1531
1.91953e-08,1.1231
1.92185e-08,1.0966
1.92418e-08,1.0814
1.92651e-08,1.0781
1.92883e-08,1.0780
1.93116e-08,1.0623
1.93349e-08,1.0181
1.93581e-08,0.9328
1.93814e-08,0.8354
1.94047e-08,0.7641
1.94279e-08,0.6896
1.94512e-08,0.5691
1.94745e-08,0.4276
1.94977e-08,0.3009
1.95210e-08,0.1897
1.95443e-08,0.0901
1.95675e-08,0.0066
1.95908e-08,-0.0536
1.96141e-08,-0.0913
1.96373e-08,-0.1154
1.96606e-08,-0.1266
1.96839e-08,-0.1222
1.97071e-08,-0.1054
1.97304e-08,-0.0908
1.97537e-08,-0.0934
1.97769e-08,-0.1129
1.98002e-08,-0.1371
1.98235e-08,-0.1502
1.98468e-08,-0.1431
1.98700e-08,-0.1269
1.98933e-08,-0.1174
1.99166e-08,-0.1069
1.99398e-08,-0.0796
1.99631e-08,-0.0409
1.99864e-08,-0.0035
2.00096e-08,0.0308
2.00329e-08,0.0630
2.00562e-08,0.0881
2.00794e-08,0.1020
2.01027e-08,0.1084
2.01260e-08,0.1132
2.01492e-08,0.1148
2.01725e-08,0.1059
2.01958e-08,0.0831
2.02190e-08,0.0539
2.02423e-08,0.0306
2.02656e-08,0.0199
2.02888e-08,0.0202
2.03121e-08,0.0244
2.03354e-08,0.0266
2.03586e-08,0.0282
2.03819e-08,0.0334
2.04052e-08,0.0386
2.04284e-08,0.0369
2.04517e-08,0.0277
2.04750e-08,0.0140
2.04982e-08,-0.0033
2.05215e-08,-0.0221
2.05448e-08,-0.0364
2.05680e-08,-0.0421
2.05913e-08,-0.0420
2.06146e-08,-0.0420
2.06378e-08,-0.0438
2.06611e-08,-0.0435
2.06844e-08,-0.0365
2.07076e-08,-0.0236
2.07309e-08,-0.0095
2.07542e-08,0.0014
2.07774e-08,0.0079
2.08007e-08,0.0114
2.08240e-08,0.0135
2.08472e-08,0.0136
2.08705e-08,0.0099
2.08938e-08,0.0029
2.09170e-08,-0.0048
2.09403e-08,-0.0110
2.09636e-08,-0.0138
2.09868e-08,-0.0104
2.10101e-08,-0.0012
2.10334e-08,0.0095
2.10566e-08,0.0169
2.10799e-08,0.0200
2.11032e-08,0.0212
2.11264e-08,0.0223
2.11497e-08,0.0223
2.11730e-08,0.0195
2.11962e-08,0.0138
2.12195e-08,0.0069
2.12428e-08,0.0009
2.12660e-08,-0.0030
2.12893e-08,-0.0052
2.13126e-08,-0.0067
2.13358e-08,-0.0081
2.13591e-08,-0.0090
2.13824e-08,-0.0077
2.14056e-08,0.0040
2.14289e-08,0.0432
2.14522e-08,0.1332
2.14754e-08,0.2466
2.14987e-08,0.3313
2.15220e-08,0.4155
2.15452e-08,0.5397
2.15685e-08,0.6704
2.15918e-08,0.7877
2.16150e-08,0.8980
2.16383e-08,0.9999
2.16616e-08,1.0856
2.16848e-08,1.1510
2.17081e-08,1.2025
2.17314e-08,1.2429
2.17546e-08,1.2714
2.17779e-08,1.2861
2.18012e-08,1.2864
2.18244e-08,1.2810
2.18477e-08,1.2813
2.18710e-08,1.2922
2.18942e-08,1.3098
2.19175e-08,1.3208
2.19408e-08,1.3104
2.19640e-08,1.2871
2.19873e-08,1.2702
2.20106e-08,1.2533
2.20338e-08,1.2230
2.20571e-08,1.1876
2.20804e-08,1.1571
2.21037e-08,1.1296
2.21269e-08,1.1046
2.21502e-08,1.0887
2.21735e-08,1.0843
2.21967e-08,1.0859
2.22200e-08,1.0875
2.22433e-08,1.0890
2.22665e-08,1.0950
2.22898e-08,1.1100
2.23131e-08,1.1320
2.23363e-08,1.1532
2.23596e-08,1.1669
2.23829e-08,1.1715
2.24061e-08,1.1718
2.24294e-08,1.1747
2.24527e-08,1.1792
2.24759e-08,1.1802
2.24992e-08,1.1805
2.25225e-08,1.1857
2.25457e-08,1.1952
2.25690e-08,1.2063
2.25923e-08,1.2201
2.26155e-08,1.2357
2.26388e-08,1.2469
2.26621e-08,1.2493
2.26853e-08,1.2450
2.27086e-08,1.2393
2.27319e-08,1.2353
2.27551e-08,1.2319
2.27784e-08,1.2260
2.28017e-08,1.2168
2.28249e-08,1.2066
2.28482e-08,1.1986
2.28715e-08,1.1942
2.28947e-08,1.1924
2.29180e-08,1.1908
2.29413e-08,1.1895
2.29645e-08,1.1904
2.29878e-08,1.1934
2.30111e-08,1.1970
2.30343e-08,1.2007
2.30576e-08,1.2035
2.30809e-08,1.2024
2.31041e-08,1.1961
2.31274e-08,1.1881
2.31507e-08,1.1826
2.31739e-08,1.1811
2.31972e-08,1.1820
2.32205e-08,1.1838
2.32437e-08,1.1863
2.32670e-08,1.1901
2.32903e-08,1.1956
2.33135e-08,1.2016
2.33368e-08,1.2064
2.33601e-08,1.2088
2.33833e-08,1.2090
2.34066e-08,1.2082
2.34299e-08,1.2076
2.34531e-08,1.2073
2.34764e-08,1.2071
2.34997e-08,1.2063
2.35229e-08,1.2039
2.35462e-08,1.2001
2.35695e-08,1.1969
2.35927e-08,1.1962
2.36160e-08,1.1980
2.36393e-08,1.2005
2.36625e-08,1.2027
2.36858e-08,1.2046
2.37091e-08,1.2064
2.37323e-08,1.2078
2.37556e-08,1.2080
2.37789e-08,1.2064
2.38021e-08,1.2030
2.38254e-08,1.1989
2.38487e-08,1.1953
2.38719e-08,1.1934
2.38952e-08,1.1934
2.39185e-08,1.1948
2.39417e-08,1.1964
2.39650e-08,1.1976
2.39883e-08,1.1981
2.40115e-08,1.1989
2.40348e-08,1.2003
2.40581e-08,1.2019
2.40813e-08,1.2028
2.41046e-08,1.2028
2.41279e-08,1.2024
2.41511e-08,1.2021
2.41744e-08,1.2018
2.41977e-08,1.2011
2.42209e-08,1.1998
2.42442e-08,1.1982
2.42675e-08,1.1968
2.42907e-08,1.1964
2.43140e-08,1.1974
2.43373e-08,1.1996
2.43605e-08,1.2020
2.43838e-08,1.2038
2.44071e-08,1.2046
2.44303e-08,1.2044
2.44536e-08,1.2038
2.44769e-08,1.2030
2.45002e-08,1.2019
2.45234e-08,1.2005
2.45467e-08,1.1991
2.45700e-08,1.1983
2.45932e-08,1.1984
2.46165e-08,1.1989
2.46398e-08,1.1996
2.46630e-08,1.1999
