.HEADER
..NAMES
Time,V U2.C7
2.0475e-09,1.1097
2.0708e-09,1.2346
2.0940e-09,1.3264
2.1173e-09,1.3928
2.1406e-09,1.4434
2.1638e-09,1.4755
2.1871e-09,1.4852
2.2104e-09,1.4741
2.2336e-09,1.4518
2.2569e-09,1.4349
2.2802e-09,1.4314
2.3034e-09,1.4224
2.3267e-09,1.3874
2.3500e-09,1.3421
2.3732e-09,1.3034
2.3965e-09,1.2602
2.4198e-09,1.2120
2.4430e-09,1.1710
2.4663e-09,1.1345
2.4896e-09,1.0971
2.5128e-09,1.0592
2.5361e-09,1.0282
2.5594e-09,1.0133
2.5826e-09,1.0111
2.6059e-09,1.0123
2.6292e-09,1.0155
2.6524e-09,1.0248
2.6757e-09,1.0449
2.6990e-09,1.0756
2.7222e-09,1.1069
2.7455e-09,1.1281
2.7688e-09,1.1409
2.7920e-09,1.1524
2.8153e-09,1.1619
2.8386e-09,1.1693
2.8618e-09,1.1818
2.8851e-09,1.1996
2.9084e-09,1.2149
2.9316e-09,1.2255
2.9549e-09,1.2359
2.9782e-09,1.2495
3.0014e-09,1.2631
3.0247e-09,1.2695
3.0480e-09,1.2591
3.0712e-09,1.2219
3.0945e-09,1.1418
3.1178e-09,1.0213
3.1410e-09,0.9104
3.1643e-09,0.8108
3.1876e-09,0.6773
3.2108e-09,0.5289
3.2341e-09,0.3917
3.2574e-09,0.2611
3.2806e-09,0.1460
3.3039e-09,0.0565
3.3272e-09,-0.0089
3.3504e-09,-0.0574
3.3737e-09,-0.0965
3.3970e-09,-0.1269
3.4202e-09,-0.1450
3.4435e-09,-0.1540
3.4668e-09,-0.1618
3.4901e-09,-0.1753
3.5133e-09,-0.1980
3.5366e-09,-0.2222
3.5599e-09,-0.2268
3.5831e-09,-0.2053
3.6064e-09,-0.1758
3.6297e-09,-0.1457
3.6529e-09,-0.1065
3.6762e-09,-0.0637
3.6995e-09,-0.0248
3.7227e-09,0.0147
3.7460e-09,0.0540
3.7693e-09,0.0848
3.7925e-09,0.1012
3.8158e-09,0.1052
3.8391e-09,0.1047
3.8623e-09,0.1042
3.8856e-09,0.1011
3.9089e-09,0.0921
3.9321e-09,0.0775
3.9554e-09,0.0620
3.9787e-09,0.0538
4.0019e-09,0.0569
4.0252e-09,0.0644
4.0485e-09,0.0685
4.0717e-09,0.0687
4.0950e-09,0.0634
4.1183e-09,0.0499
4.1415e-09,0.0325
4.1648e-09,0.0166
4.1881e-09,0.0003
4.2113e-09,-0.0186
4.2346e-09,-0.0371
4.2579e-09,-0.0492
4.2811e-09,-0.0516
4.3044e-09,-0.0473
4.3277e-09,-0.0411
4.3509e-09,-0.0358
4.3742e-09,-0.0316
4.3975e-09,-0.0267
4.4207e-09,-0.0190
4.4440e-09,-0.0102
4.4673e-09,-0.0039
4.4905e-09,-0.0014
4.5138e-09,-0.0031
4.5371e-09,-0.0082
4.5603e-09,-0.0135
4.5836e-09,-0.0148
4.6069e-09,-0.0125
4.6301e-09,-0.0096
4.6534e-09,-0.0061
4.6767e-09,0.0001
4.6999e-09,0.0095
4.7232e-09,0.0197
4.7465e-09,0.0272
4.7697e-09,0.0296
4.7930e-09,0.0270
4.8163e-09,0.0210
4.8395e-09,0.0145
4.8628e-09,0.0097
4.8861e-09,0.0063
4.9093e-09,0.0033
4.9326e-09,0.0002
4.9559e-09,-0.0028
4.9791e-09,-0.0045
5.0024e-09,-0.0032
5.0257e-09,0.0000
5.0489e-09,0.0028
5.0722e-09,0.0040
5.0955e-09,0.0046
5.1187e-09,0.0053
5.1420e-09,0.0088
5.1653e-09,0.0266
5.1885e-09,0.0809
5.2118e-09,0.1769
5.2351e-09,0.2723
5.2583e-09,0.3543
5.2816e-09,0.4618
5.3049e-09,0.5918
5.3281e-09,0.7161
5.3514e-09,0.8367
5.3747e-09,0.9511
5.3979e-09,1.0481
5.4212e-09,1.1222
5.4445e-09,1.1751
5.4677e-09,1.2146
5.4910e-09,1.2453
5.5143e-09,1.2645
5.5375e-09,1.2689
5.5608e-09,1.2537
5.5841e-09,1.2112
5.6073e-09,1.1299
5.6306e-09,1.0420
5.6539e-09,0.9614
5.6771e-09,0.8438
5.7004e-09,0.6946
5.7237e-09,0.5505
5.7469e-09,0.4005
5.7702e-09,0.2474
5.7935e-09,0.1130
5.8168e-09,0.0025
5.8400e-09,-0.0877
5.8633e-09,-0.1590
5.8866e-09,-0.2108
5.9098e-09,-0.2392
5.9331e-09,-0.2480
5.9564e-09,-0.2479
5.9796e-09,-0.2463
6.0029e-09,-0.2482
6.0262e-09,-0.2546
6.0494e-09,-0.2538
6.0727e-09,-0.2364
6.0960e-09,-0.2139
6.1192e-09,-0.1934
6.1425e-09,-0.1635
6.1658e-09,-0.1252
6.1890e-09,-0.0883
6.2123e-09,-0.0471
6.2356e-09,0.0011
6.2588e-09,0.0472
6.2821e-09,0.0838
6.3054e-09,0.1096
6.3286e-09,0.1284
6.3519e-09,0.1421
6.3752e-09,0.1470
6.3984e-09,0.1411
6.4217e-09,0.1264
6.4450e-09,0.1062
6.4682e-09,0.0872
6.4915e-09,0.0756
6.5148e-09,0.0698
6.5380e-09,0.0648
6.5613e-09,0.0613
6.5846e-09,0.0584
6.6078e-09,0.0512
6.6311e-09,0.0408
6.6544e-09,0.0313
6.6776e-09,0.0205
6.7009e-09,0.0045
6.7242e-09,-0.0144
6.7474e-09,-0.0313
6.7707e-09,-0.0429
6.7940e-09,-0.0494
6.8172e-09,-0.0457
6.8405e-09,-0.0124
6.8638e-09,0.0739
6.8870e-09,0.1892
6.9103e-09,0.2894
6.9336e-09,0.3951
6.9568e-09,0.5305
6.9801e-09,0.6673
7.0034e-09,0.7923
7.0266e-09,0.9101
7.0499e-09,1.0133
7.0732e-09,1.0958
7.0964e-09,1.1553
7.1197e-09,1.1971
7.1430e-09,1.2309
7.1662e-09,1.2592
7.1895e-09,1.2784
7.2128e-09,1.2890
7.2360e-09,1.2966
7.2593e-09,1.3098
7.2826e-09,1.3329
7.3058e-09,1.3537
7.3291e-09,1.3531
7.3524e-09,1.3331
7.3756e-09,1.3086
7.3989e-09,1.2781
7.4222e-09,1.2372
7.4454e-09,1.1968
7.4687e-09,1.1628
7.4920e-09,1.1312
7.5152e-09,1.1021
7.5385e-09,1.0815
7.5618e-09,1.0751
7.5850e-09,1.0804
7.6083e-09,1.0884
7.6316e-09,1.0856
7.6548e-09,1.0599
7.6781e-09,0.9953
7.7014e-09,0.8974
7.7246e-09,0.8097
7.7479e-09,0.7269
7.7712e-09,0.6064
7.7944e-09,0.4711
7.8177e-09,0.3462
7.8410e-09,0.2278
7.8642e-09,0.1252
7.8875e-09,0.0505
7.9108e-09,0.0019
7.9340e-09,-0.0302
7.9573e-09,-0.0538
7.9806e-09,-0.0696
8.0038e-09,-0.0755
8.0271e-09,-0.0769
8.0504e-09,-0.0838
8.0736e-09,-0.1024
8.0969e-09,-0.1336
8.1202e-09,-0.1669
8.1435e-09,-0.1816
8.1667e-09,-0.1722
8.1900e-09,-0.1553
8.2133e-09,-0.1352
8.2365e-09,-0.1033
8.2598e-09,-0.0661
8.2831e-09,-0.0305
8.3063e-09,0.0083
8.3296e-09,0.0478
8.3529e-09,0.0780
8.3761e-09,0.0927
8.3994e-09,0.0947
8.4227e-09,0.0918
8.4459e-09,0.0877
8.4692e-09,0.0795
8.4925e-09,0.0653
8.5157e-09,0.0475
8.5390e-09,0.0318
8.5623e-09,0.0264
8.5855e-09,0.0339
8.6088e-09,0.0466
8.6321e-09,0.0569
8.6553e-09,0.0633
8.6786e-09,0.0632
8.7019e-09,0.0538
8.7251e-09,0.0397
8.7484e-09,0.0256
8.7717e-09,0.0091
8.7949e-09,-0.0113
8.8182e-09,-0.0313
8.8415e-09,-0.0443
8.8647e-09,-0.0476
8.8880e-09,-0.0416
8.9113e-09,-0.0184
8.9345e-09,0.0431
8.9578e-09,0.1497
8.9811e-09,0.2580
9.0043e-09,0.3524
9.0276e-09,0.4694
9.0509e-09,0.6035
9.0741e-09,0.7249
9.0974e-09,0.8378
9.1207e-09,0.9418
9.1439e-09,1.0300
9.1672e-09,1.1001
9.1905e-09,1.1529
9.2137e-09,1.1951
9.2370e-09,1.2322
9.2603e-09,1.2620
9.2835e-09,1.2805
9.3068e-09,1.2797
9.3301e-09,1.2504
9.3533e-09,1.1761
9.3766e-09,1.0850
9.3999e-09,0.9978
9.4231e-09,0.8755
9.4464e-09,0.7196
9.4697e-09,0.5679
9.4929e-09,0.4105
9.5162e-09,0.2502
9.5395e-09,0.1104
9.5627e-09,-0.0027
9.5860e-09,-0.0914
9.6093e-09,-0.1579
9.6325e-09,-0.2049
9.6558e-09,-0.2307
9.6791e-09,-0.2384
9.7023e-09,-0.2381
9.7256e-09,-0.2374
9.7489e-09,-0.2418
9.7721e-09,-0.2533
9.7954e-09,-0.2607
9.8187e-09,-0.2517
9.8419e-09,-0.2332
9.8652e-09,-0.2125
9.8885e-09,-0.1798
9.9117e-09,-0.1367
9.9350e-09,-0.0944
9.9583e-09,-0.0487
9.9815e-09,0.0034
1.00048e-08,0.0532
1.00281e-08,0.0928
1.00513e-08,0.1197
1.00746e-08,0.1370
1.00979e-08,0.1474
1.01211e-08,0.1490
1.01444e-08,0.1407
1.01677e-08,0.1245
1.01909e-08,0.1033
1.02142e-08,0.0831
1.02375e-08,0.0709
1.02607e-08,0.0662
1.02840e-08,0.0645
1.03073e-08,0.0650
1.03305e-08,0.0659
1.03538e-08,0.0612
1.03771e-08,0.0506
1.04003e-08,0.0391
1.04236e-08,0.0255
1.04469e-08,0.0067
1.04702e-08,-0.0151
1.04934e-08,-0.0349
1.05167e-08,-0.0489
1.05400e-08,-0.0564
1.05632e-08,-0.0532
1.05865e-08,-0.0217
1.06098e-08,0.0624
1.06330e-08,0.1799
1.06563e-08,0.2818
1.06796e-08,0.3853
1.07028e-08,0.5196
1.07261e-08,0.6566
1.07494e-08,0.7814
1.07726e-08,0.8993
1.07959e-08,1.0023
1.08192e-08,1.0851
1.08424e-08,1.1454
1.08657e-08,1.1880
1.08890e-08,1.2233
1.09122e-08,1.2540
1.09355e-08,1.2757
1.09588e-08,1.2834
1.09820e-08,1.2711
1.10053e-08,1.2246
1.10286e-08,1.1429
1.10518e-08,1.0600
1.10751e-08,0.9664
1.10984e-08,0.8269
1.11216e-08,0.6698
1.11449e-08,0.5151
1.11682e-08,0.3511
1.11914e-08,0.1942
1.12147e-08,0.0616
1.12380e-08,-0.0448
1.12612e-08,-0.1275
1.12845e-08,-0.1895
1.13078e-08,-0.2285
1.13310e-08,-0.2435
1.13543e-08,-0.2445
1.13776e-08,-0.2415
1.14008e-08,-0.2400
1.14241e-08,-0.2453
1.14474e-08,-0.2547
1.14706e-08,-0.2539
1.14939e-08,-0.2391
1.15172e-08,-0.2218
1.15404e-08,-0.2005
1.15637e-08,-0.1652
1.15870e-08,-0.1242
1.16102e-08,-0.0825
1.16335e-08,-0.0328
1.16568e-08,0.0212
1.16800e-08,0.0688
1.17033e-08,0.1047
1.17266e-08,0.1293
1.17498e-08,0.1460
1.17731e-08,0.1548
1.17964e-08,0.1525
1.18196e-08,0.1397
1.18429e-08,0.1196
1.18662e-08,0.0966
1.18894e-08,0.0780
1.19127e-08,0.0683
1.19360e-08,0.0641
1.19592e-08,0.0619
1.19825e-08,0.0623
1.20058e-08,0.0615
1.20290e-08,0.0550
1.20523e-08,0.0457
1.20756e-08,0.0356
1.20988e-08,0.0211
1.21221e-08,0.0008
1.21454e-08,-0.0209
1.21686e-08,-0.0390
1.21919e-08,-0.0513
1.22152e-08,-0.0571
1.22384e-08,-0.0471
1.22617e-08,0.0024
1.22850e-08,0.1062
1.23082e-08,0.2217
1.23315e-08,0.3193
1.23548e-08,0.4365
1.23780e-08,0.5779
1.24013e-08,0.7095
1.24246e-08,0.8320
1.24478e-08,0.9456
1.24711e-08,1.0413
1.24944e-08,1.1149
1.25176e-08,1.1663
1.25409e-08,1.2038
1.25642e-08,1.2365
1.25874e-08,1.2632
1.26107e-08,1.2798
1.26340e-08,1.2795
1.26572e-08,1.2568
1.26805e-08,1.1934
1.27038e-08,1.1082
1.27270e-08,1.0283
1.27503e-08,0.9181
1.27736e-08,0.7657
1.27968e-08,0.6120
1.28201e-08,0.4529
1.28434e-08,0.2868
1.28667e-08,0.1385
1.28899e-08,0.0162
1.29132e-08,-0.0817
1.29365e-08,-0.1558
1.29597e-08,-0.2090
1.29830e-08,-0.2381
1.30063e-08,-0.2455
1.30295e-08,-0.2431
1.30528e-08,-0.2366
1.30761e-08,-0.2088
1.30993e-08,-0.1172
1.31226e-08,0.0146
1.31459e-08,0.1234
1.31691e-08,0.2365
1.31924e-08,0.3894
1.32157e-08,0.5544
1.32389e-08,0.7235
1.32622e-08,0.8897
1.32855e-08,1.0448
1.33087e-08,1.1847
1.33320e-08,1.2926
1.33553e-08,1.3684
1.33785e-08,1.4245
1.34018e-08,1.4624
1.34251e-08,1.4779
1.34483e-08,1.4684
1.34716e-08,1.4314
1.34949e-08,1.3699
1.35181e-08,1.2741
1.35414e-08,1.1646
1.35647e-08,1.0547
1.35879e-08,0.9138
1.36112e-08,0.7514
1.36345e-08,0.5943
1.36577e-08,0.4295
1.36810e-08,0.2658
1.37043e-08,0.1205
1.37275e-08,-0.0043
1.37508e-08,-0.1099
1.37741e-08,-0.1966
1.37973e-08,-0.2600
1.38206e-08,-0.2950
1.38439e-08,-0.3076
1.38671e-08,-0.3080
1.38904e-08,-0.3032
1.39137e-08,-0.2970
1.39369e-08,-0.2908
1.39602e-08,-0.2787
1.39835e-08,-0.2543
1.40067e-08,-0.2246
1.40300e-08,-0.1948
1.40533e-08,-0.1577
1.40765e-08,-0.1153
1.40998e-08,-0.0741
1.41231e-08,-0.0292
1.41463e-08,0.0192
1.41696e-08,0.0636
1.41929e-08,0.0990
1.42161e-08,0.1246
1.42394e-08,0.1435
1.42627e-08,0.1572
1.42859e-08,0.1624
1.43092e-08,0.1583
1.43325e-08,0.1467
1.43557e-08,0.1293
1.43790e-08,0.1107
1.44023e-08,0.0959
1.44255e-08,0.0849
1.44488e-08,0.0749
1.44721e-08,0.0660
1.44953e-08,0.0575
1.45186e-08,0.0467
1.45419e-08,0.0347
1.45651e-08,0.0238
1.45884e-08,0.0117
1.46117e-08,-0.0040
1.46349e-08,-0.0213
1.46582e-08,-0.0367
1.46815e-08,-0.0476
1.47047e-08,-0.0543
1.47280e-08,-0.0579
1.47513e-08,-0.0588
1.47745e-08,-0.0572
1.47978e-08,-0.0533
1.48211e-08,-0.0460
1.48443e-08,-0.0356
1.48676e-08,-0.0248
1.48909e-08,-0.0155
1.49141e-08,-0.0087
1.49374e-08,-0.0049
1.49607e-08,-0.0033
1.49839e-08,-0.0017
1.50072e-08,-0.0002
1.50305e-08,0.0003
1.50537e-08,0.0003
1.50770e-08,0.0019
1.51003e-08,0.0059
1.51236e-08,0.0117
1.51468e-08,0.0177
1.51701e-08,0.0226
1.51934e-08,0.0255
1.52166e-08,0.0259
1.52399e-08,0.0245
1.52632e-08,0.0226
1.52864e-08,0.0200
1.53097e-08,0.0163
1.53330e-08,0.0116
1.53562e-08,0.0063
1.53795e-08,0.0016
1.54028e-08,-0.0015
1.54260e-08,-0.0027
1.54493e-08,-0.0031
1.54726e-08,-0.0032
1.54958e-08,-0.0027
1.55191e-08,-0.0013
1.55424e-08,0.0010
1.55656e-08,0.0108
1.55889e-08,0.0443
1.56122e-08,0.1249
1.56354e-08,0.2298
1.56587e-08,0.3139
1.56820e-08,0.4049
1.57052e-08,0.5283
1.57285e-08,0.6516
1.57518e-08,0.7696
1.57750e-08,0.8877
1.57983e-08,0.9940
1.58216e-08,1.0811
1.58448e-08,1.1456
1.58681e-08,1.1928
1.58914e-08,1.2308
1.59146e-08,1.2591
1.59379e-08,1.2741
1.59612e-08,1.2784
1.59844e-08,1.2800
1.60077e-08,1.2879
1.60310e-08,1.3073
1.60542e-08,1.3273
1.60775e-08,1.3287
1.61008e-08,1.3134
1.61240e-08,1.2959
1.61473e-08,1.2730
1.61706e-08,1.2399
1.61938e-08,1.2080
1.62171e-08,1.1805
1.62404e-08,1.1514
1.62636e-08,1.1220
1.62869e-08,1.0992
1.63102e-08,1.0888
1.63334e-08,1.0887
1.63567e-08,1.0912
1.63800e-08,1.0940
1.64032e-08,1.1001
1.64265e-08,1.1123
1.64498e-08,1.1303
1.64730e-08,1.1491
1.64963e-08,1.1603
1.65196e-08,1.1625
1.65428e-08,1.1615
1.65661e-08,1.1600
1.65894e-08,1.1585
1.66126e-08,1.1621
1.66359e-08,1.1733
1.66592e-08,1.1864
1.66824e-08,1.1979
1.67057e-08,1.2104
1.67290e-08,1.2255
1.67522e-08,1.2400
1.67755e-08,1.2482
1.67988e-08,1.2483
1.68220e-08,1.2433
1.68453e-08,1.2370
1.68686e-08,1.2314
1.68918e-08,1.2266
1.69151e-08,1.2210
1.69384e-08,1.2135
1.69616e-08,1.2053
1.69849e-08,1.1985
1.70082e-08,1.1941
1.70314e-08,1.1940
1.70547e-08,1.1981
1.70780e-08,1.2027
1.71012e-08,1.2042
1.71245e-08,1.2038
1.71478e-08,1.2035
1.71710e-08,1.2023
1.71943e-08,1.1968
1.72176e-08,1.1740
1.72408e-08,1.1234
1.72641e-08,1.0286
1.72874e-08,0.9113
1.73106e-08,0.8145
1.73339e-08,0.7245
1.73572e-08,0.6052
1.73804e-08,0.4774
1.74037e-08,0.3565
1.74270e-08,0.2416
1.74502e-08,0.1388
1.74735e-08,0.0575
1.74968e-08,-0.0020
1.75201e-08,-0.0468
1.75433e-08,-0.0854
1.75666e-08,-0.1159
1.75899e-08,-0.1327
1.76131e-08,-0.1389
1.76364e-08,-0.1401
1.76597e-08,-0.1204
1.76829e-08,-0.0375
1.77062e-08,0.0803
1.77295e-08,0.1806
1.77527e-08,0.3032
1.77760e-08,0.4694
1.77993e-08,0.6371
1.78225e-08,0.8020
1.78458e-08,0.9602
1.78691e-08,1.0980
1.78923e-08,1.2126
1.79156e-08,1.2965
1.79389e-08,1.3526
1.79621e-08,1.3903
1.79854e-08,1.4110
1.80087e-08,1.4161
1.80319e-08,1.4100
1.80552e-08,1.3968
1.80785e-08,1.3865
1.81017e-08,1.3906
1.81250e-08,1.3985
1.81483e-08,1.3865
1.81715e-08,1.3597
1.81948e-08,1.3357
1.82181e-08,1.3049
1.82413e-08,1.2596
1.82646e-08,1.2126
1.82879e-08,1.1670
1.83111e-08,1.1204
1.83344e-08,1.0762
1.83577e-08,1.0409
1.83809e-08,1.0218
1.84042e-08,1.0187
1.84275e-08,1.0241
1.84507e-08,1.0311
1.84740e-08,1.0245
1.84973e-08,0.9931
1.85205e-08,0.9219
1.85438e-08,0.8370
1.85671e-08,0.7616
1.85903e-08,0.6673
1.86136e-08,0.5430
1.86369e-08,0.4177
1.86601e-08,0.2975
1.86834e-08,0.1875
1.87067e-08,0.0995
1.87299e-08,0.0359
1.87532e-08,-0.0070
1.87765e-08,-0.0335
1.87997e-08,-0.0503
1.88230e-08,-0.0582
1.88463e-08,-0.0592
1.88695e-08,-0.0609
1.88928e-08,-0.0713
1.89161e-08,-0.0951
1.89393e-08,-0.1294
1.89626e-08,-0.1583
1.89859e-08,-0.1665
1.90091e-08,-0.1590
1.90324e-08,-0.1469
1.90557e-08,-0.1257
1.90789e-08,-0.0932
1.91022e-08,-0.0575
1.91255e-08,-0.0201
1.91487e-08,0.0196
1.91720e-08,0.0552
1.91953e-08,0.0796
1.92185e-08,0.0903
1.92418e-08,0.0912
1.92651e-08,0.0881
1.92883e-08,0.0819
1.93116e-08,0.0704
1.93349e-08,0.0536
1.93581e-08,0.0354
1.93814e-08,0.0233
1.94047e-08,0.0234
1.94279e-08,0.0334
1.94512e-08,0.0453
1.94745e-08,0.0553
1.94977e-08,0.0617
1.95210e-08,0.0605
1.95443e-08,0.0515
1.95675e-08,0.0390
1.95908e-08,0.0242
1.96141e-08,0.0054
1.96373e-08,-0.0156
1.96606e-08,-0.0337
1.96839e-08,-0.0437
1.97071e-08,-0.0451
1.97304e-08,-0.0415
1.97537e-08,-0.0361
1.97769e-08,-0.0302
1.98002e-08,-0.0233
1.98235e-08,-0.0140
1.98468e-08,-0.0034
1.98700e-08,0.0052
1.98933e-08,0.0094
1.99166e-08,0.0086
1.99398e-08,0.0028
1.99631e-08,-0.0058
1.99864e-08,-0.0130
2.00096e-08,-0.0165
2.00329e-08,-0.0174
2.00562e-08,-0.0165
2.00794e-08,-0.0122
2.01027e-08,-0.0034
2.01260e-08,0.0083
2.01492e-08,0.0195
2.01725e-08,0.0267
2.01958e-08,0.0287
2.02190e-08,0.0260
2.02423e-08,0.0206
2.02656e-08,0.0147
2.02888e-08,0.0094
2.03121e-08,0.0044
2.03354e-08,-0.0004
2.03586e-08,-0.0047
2.03819e-08,-0.0077
2.04052e-08,-0.0077
2.04284e-08,-0.0047
2.04517e-08,-0.0004
2.04750e-08,0.0033
2.04982e-08,0.0062
2.05215e-08,0.0088
2.05448e-08,0.0120
2.05680e-08,0.0236
2.05913e-08,0.0613
2.06146e-08,0.1478
2.06378e-08,0.2474
2.06611e-08,0.3253
2.06844e-08,0.4205
2.07076e-08,0.5477
2.07309e-08,0.6716
2.07542e-08,0.7928
2.07774e-08,0.9118
2.08007e-08,1.0169
2.08240e-08,1.1005
2.08472e-08,1.1607
2.08705e-08,1.2048
2.08938e-08,1.2396
2.09170e-08,1.2629
2.09403e-08,1.2730
2.09636e-08,1.2744
2.09868e-08,1.2754
2.10101e-08,1.2852
2.10334e-08,1.3068
2.10566e-08,1.3256
2.10799e-08,1.3239
2.11032e-08,1.3085
2.11264e-08,1.2929
2.11497e-08,1.2701
2.11730e-08,1.2377
2.11962e-08,1.2074
2.12195e-08,1.1792
2.12428e-08,1.1481
2.12660e-08,1.1174
2.12893e-08,1.0948
2.13126e-08,1.0856
2.13358e-08,1.0859
2.13591e-08,1.0870
2.13824e-08,1.0753
2.14056e-08,1.0416
2.14289e-08,0.9682
2.14522e-08,0.8728
2.14754e-08,0.7927
2.14987e-08,0.7073
2.15220e-08,0.5828
2.15452e-08,0.4490
2.15685e-08,0.3232
2.15918e-08,0.2044
2.16150e-08,0.1037
2.16383e-08,0.0310
2.16616e-08,-0.0178
2.16848e-08,-0.0509
2.17081e-08,-0.0743
2.17314e-08,-0.0875
2.17546e-08,-0.0894
2.17779e-08,-0.0877
2.18012e-08,-0.0887
2.18244e-08,-0.0750
2.18477e-08,-0.0048
2.18710e-08,0.1038
2.18942e-08,0.1980
2.19175e-08,0.3079
2.19408e-08,0.4587
2.19640e-08,0.6173
2.19873e-08,0.7771
2.20106e-08,0.9356
2.20338e-08,1.0793
2.20571e-08,1.2033
2.20804e-08,1.2961
2.21037e-08,1.3566
2.21269e-08,1.3953
2.21502e-08,1.4160
2.21735e-08,1.4188
2.21967e-08,1.4040
2.22200e-08,1.3668
2.22433e-08,1.3049
2.22665e-08,1.2091
2.22898e-08,1.1074
2.23131e-08,1.0114
2.23363e-08,0.8847
2.23596e-08,0.7349
2.23829e-08,0.5868
2.24061e-08,0.4268
2.24294e-08,0.2642
2.24527e-08,0.1175
2.24759e-08,-0.0091
2.24992e-08,-0.1147
2.25225e-08,-0.1997
2.25457e-08,-0.2612
2.25690e-08,-0.2929
2.25923e-08,-0.2991
2.26155e-08,-0.2915
2.26388e-08,-0.2801
2.26621e-08,-0.2719
2.26853e-08,-0.2678
2.27086e-08,-0.2580
2.27319e-08,-0.2354
2.27551e-08,-0.2086
2.27784e-08,-0.1828
2.28017e-08,-0.1499
2.28249e-08,-0.1129
2.28482e-08,-0.0780
2.28715e-08,-0.0385
2.28947e-08,0.0074
2.29180e-08,0.0524
2.29413e-08,0.0898
2.29645e-08,0.1171
2.29878e-08,0.1378
2.30111e-08,0.1544
2.30343e-08,0.1634
2.30576e-08,0.1659
2.30809e-08,0.1706
2.31041e-08,0.2008
2.31274e-08,0.2696
2.31507e-08,0.3351
2.31739e-08,0.3986
2.31972e-08,0.4964
2.32205e-08,0.6057
2.32437e-08,0.7089
2.32670e-08,0.8121
2.32903e-08,0.9085
2.33135e-08,0.9939
2.33368e-08,1.0602
2.33601e-08,1.1049
2.33833e-08,1.1368
2.34066e-08,1.1623
2.34299e-08,1.1807
2.34531e-08,1.1925
2.34764e-08,1.2012
2.34997e-08,1.2125
2.35229e-08,1.2330
2.35462e-08,1.2614
2.35695e-08,1.2831
2.35927e-08,1.2898
2.36160e-08,1.2918
2.36393e-08,1.2893
2.36625e-08,1.2715
2.36858e-08,1.2449
2.37091e-08,1.2189
2.37323e-08,1.1919
2.37556e-08,1.1631
2.37789e-08,1.1360
2.38021e-08,1.1172
2.38254e-08,1.1107
2.38487e-08,1.1119
2.38719e-08,1.1087
2.38952e-08,1.0861
2.39185e-08,1.0281
2.39417e-08,0.9297
2.39650e-08,0.8350
2.39883e-08,0.7540
2.40115e-08,0.6411
2.40348e-08,0.5043
2.40581e-08,0.3740
2.40813e-08,0.2478
2.41046e-08,0.1313
2.41279e-08,0.0404
2.41511e-08,-0.0205
2.41744e-08,-0.0597
2.41977e-08,-0.0864
2.42209e-08,-0.1041
2.42442e-08,-0.1091
2.42675e-08,-0.1040
2.42907e-08,-0.1000
2.43140e-08,-0.1068
2.43373e-08,-0.1288
2.43605e-08,-0.1594
2.43838e-08,-0.1781
2.44071e-08,-0.1730
2.44303e-08,-0.1570
2.44536e-08,-0.1387
2.44769e-08,-0.1095
