.HEADER
..NAMES
Time,V U2.L7
4.5138e-09,1.1849
4.5371e-09,1.1443
4.5603e-09,1.0571
4.5836e-09,0.9283
4.6069e-09,0.7725
4.6301e-09,0.6090
4.6534e-09,0.4532
4.6767e-09,0.3110
4.6999e-09,0.1913
4.7232e-09,0.0998
4.7465e-09,0.0353
4.7697e-09,-0.0088
4.7930e-09,-0.0445
4.8163e-09,-0.0802
4.8395e-09,-0.1167
4.8628e-09,-0.1486
4.8861e-09,-0.1710
4.9093e-09,-0.1838
4.9326e-09,-0.1880
4.9559e-09,-0.1833
4.9791e-09,-0.1672
5.0024e-09,-0.1384
5.0257e-09,-0.0974
5.0489e-09,-0.0455
5.0722e-09,0.0131
5.0955e-09,0.0706
5.1187e-09,0.1171
5.1420e-09,0.1450
5.1653e-09,0.1528
5.1885e-09,0.1460
5.2118e-09,0.1336
5.2351e-09,0.1225
5.2583e-09,0.1148
5.2816e-09,0.1092
5.3049e-09,0.1045
5.3281e-09,0.1005
5.3514e-09,0.0962
5.3747e-09,0.0892
5.3979e-09,0.0772
5.4212e-09,0.0599
5.4445e-09,0.0385
5.4677e-09,0.0152
5.4910e-09,-0.0085
5.5143e-09,-0.0311
5.5375e-09,-0.0511
5.5608e-09,-0.0661
5.5841e-09,-0.0737
5.6073e-09,-0.0731
5.6306e-09,-0.0651
5.6539e-09,-0.0522
5.6771e-09,-0.0379
5.7004e-09,-0.0258
5.7237e-09,-0.0187
5.7469e-09,-0.0170
5.7702e-09,-0.0183
5.7935e-09,-0.0190
5.8168e-09,-0.0162
5.8400e-09,-0.0098
5.8633e-09,-0.0013
5.8866e-09,0.0076
5.9098e-09,0.0160
5.9331e-09,0.0238
5.9564e-09,0.0309
5.9796e-09,0.0363
6.0029e-09,0.0389
6.0262e-09,0.0380
6.0494e-09,0.0338
6.0727e-09,0.0271
6.0960e-09,0.0190
6.1192e-09,0.0110
6.1425e-09,0.0043
6.1658e-09,0.0002
6.1890e-09,-0.0012
6.2123e-09,-0.0006
6.2356e-09,0.0010
6.2588e-09,0.0022
6.2821e-09,0.0018
6.3054e-09,-0.0005
6.3286e-09,-0.0045
6.3519e-09,-0.0091
6.3752e-09,-0.0129
6.3984e-09,-0.0149
6.4217e-09,-0.0147
6.4450e-09,-0.0131
6.4682e-09,-0.0107
6.4915e-09,-0.0080
6.5148e-09,-0.0048
6.5380e-09,-0.0012
6.5613e-09,0.0027
6.5846e-09,0.0059
6.6078e-09,0.0077
6.6311e-09,0.0079
6.6544e-09,0.0067
6.6776e-09,0.0049
6.7009e-09,0.0034
6.7242e-09,0.0028
6.7474e-09,0.0033
6.7707e-09,0.0047
6.7940e-09,0.0065
6.8172e-09,0.0081
6.8405e-09,0.0089
6.8638e-09,0.0087
6.8870e-09,0.0077
6.9103e-09,0.0058
6.9336e-09,0.0037
6.9568e-09,0.0016
6.9801e-09,-0.0001
7.0034e-09,0.0001
7.0266e-09,0.0080
7.0499e-09,0.0384
7.0732e-09,0.1115
7.0964e-09,0.2250
7.1197e-09,0.3683
7.1430e-09,0.5231
7.1662e-09,0.6736
7.1895e-09,0.8135
7.2128e-09,0.9323
7.2360e-09,1.0240
7.2593e-09,1.0897
7.2826e-09,1.1346
7.3058e-09,1.1704
7.3291e-09,1.2058
7.3524e-09,1.2427
7.3756e-09,1.2760
7.3989e-09,1.3008
7.4222e-09,1.3165
7.4454e-09,1.3233
7.4687e-09,1.3209
7.4920e-09,1.3073
7.5152e-09,1.2818
7.5385e-09,1.2454
7.5618e-09,1.1993
7.5850e-09,1.1470
7.6083e-09,1.0952
7.6316e-09,1.0534
7.6548e-09,1.0293
7.6781e-09,1.0251
7.7014e-09,1.0363
7.7246e-09,1.0540
7.7479e-09,1.0707
7.7712e-09,1.0835
7.7944e-09,1.0930
7.8177e-09,1.0990
7.8410e-09,1.0941
7.8642e-09,1.0672
7.8875e-09,0.9988
7.9108e-09,0.8917
7.9340e-09,0.7604
7.9573e-09,0.6210
7.9806e-09,0.4895
8.0038e-09,0.3690
8.0271e-09,0.2662
8.0504e-09,0.1866
8.0736e-09,0.1279
8.0969e-09,0.0835
8.1202e-09,0.0415
8.1435e-09,-0.0063
8.1667e-09,-0.0595
8.1900e-09,-0.1100
8.2133e-09,-0.1484
8.2365e-09,-0.1716
8.2598e-09,-0.1801
8.2831e-09,-0.1765
8.3063e-09,-0.1624
8.3296e-09,-0.1388
8.3529e-09,-0.1065
8.3761e-09,-0.0653
8.3994e-09,-0.0168
8.4227e-09,0.0333
8.4459e-09,0.0756
8.4692e-09,0.1019
8.4925e-09,0.1104
8.5157e-09,0.1060
8.5390e-09,0.0979
8.5623e-09,0.0933
8.5855e-09,0.0940
8.6088e-09,0.0977
8.6321e-09,0.1018
8.6553e-09,0.1045
8.6786e-09,0.1044
8.7019e-09,0.0992
8.7251e-09,0.0873
8.7484e-09,0.0690
8.7717e-09,0.0469
8.7949e-09,0.0239
8.8182e-09,0.0023
8.8415e-09,-0.0169
8.8647e-09,-0.0332
8.8880e-09,-0.0460
8.9113e-09,-0.0539
8.9345e-09,-0.0559
8.9578e-09,-0.0520
8.9811e-09,-0.0435
9.0043e-09,-0.0331
9.0276e-09,-0.0242
9.0509e-09,-0.0201
9.0741e-09,-0.0212
9.0974e-09,-0.0250
9.1207e-09,-0.0272
9.1439e-09,-0.0248
9.1672e-09,-0.0174
9.1905e-09,-0.0070
9.2137e-09,0.0036
9.2370e-09,0.0128
9.2603e-09,0.0204
9.2835e-09,0.0264
9.3068e-09,0.0306
9.3301e-09,0.0325
9.3533e-09,0.0317
9.3766e-09,0.0286
9.3999e-09,0.0238
9.4231e-09,0.0181
9.4464e-09,0.0125
9.4697e-09,0.0078
9.4929e-09,0.0052
9.5162e-09,0.0084
9.5395e-09,0.0269
9.5627e-09,0.0811
9.5860e-09,0.1773
9.6093e-09,0.3061
9.6325e-09,0.4525
9.6558e-09,0.5986
9.6791e-09,0.7379
9.7023e-09,0.8628
9.7256e-09,0.9663
9.7489e-09,1.0463
9.7721e-09,1.1039
9.7954e-09,1.1470
9.8187e-09,1.1853
9.8419e-09,1.2237
9.8652e-09,1.2607
9.8885e-09,1.2910
9.9117e-09,1.3122
9.9350e-09,1.3239
9.9583e-09,1.3260
9.9815e-09,1.3169
1.00048e-08,1.2959
1.00281e-08,1.2640
1.00513e-08,1.2228
1.00746e-08,1.1744
1.00979e-08,1.1238
1.01211e-08,1.0787
1.01444e-08,1.0474
1.01677e-08,1.0344
1.01909e-08,1.0380
1.02142e-08,1.0510
1.02375e-08,1.0654
1.02607e-08,1.0771
1.02840e-08,1.0861
1.03073e-08,1.0935
1.03305e-08,1.0945
1.03538e-08,1.0795
1.03771e-08,1.0297
1.04003e-08,0.9363
1.04236e-08,0.8127
1.04469e-08,0.6739
1.04702e-08,0.5390
1.04934e-08,0.4140
1.05167e-08,0.3034
1.05400e-08,0.2142
1.05632e-08,0.1470
1.05865e-08,0.0977
1.06098e-08,0.0563
1.06330e-08,0.0121
1.06563e-08,-0.0380
1.06796e-08,-0.0891
1.07028e-08,-0.1316
1.07261e-08,-0.1603
1.07494e-08,-0.1747
1.07726e-08,-0.1765
1.07959e-08,-0.1675
1.08192e-08,-0.1483
1.08424e-08,-0.1199
1.08657e-08,-0.0825
1.08890e-08,-0.0364
1.09122e-08,0.0141
1.09355e-08,0.0608
1.09588e-08,0.0943
1.09820e-08,0.1095
1.10053e-08,0.1091
1.10286e-08,0.1013
1.10518e-08,0.0948
1.10751e-08,0.0933
1.10984e-08,0.0959
1.11216e-08,0.0995
1.11449e-08,0.1022
1.11682e-08,0.1030
1.11914e-08,0.1001
1.12147e-08,0.0914
1.12380e-08,0.0761
1.12612e-08,0.0559
1.12845e-08,0.0334
1.13078e-08,0.0113
1.13310e-08,-0.0091
1.13543e-08,-0.0270
1.13776e-08,-0.0415
1.14008e-08,-0.0516
1.14241e-08,-0.0560
1.14474e-08,-0.0543
1.14706e-08,-0.0473
1.14939e-08,-0.0371
1.15172e-08,-0.0272
1.15404e-08,-0.0208
1.15637e-08,-0.0197
1.15870e-08,-0.0228
1.16102e-08,-0.0261
1.16335e-08,-0.0258
1.16568e-08,-0.0203
1.16800e-08,-0.0110
1.17033e-08,-0.0005
1.17266e-08,0.0090
1.17498e-08,0.0170
1.17731e-08,0.0236
1.17964e-08,0.0288
1.18196e-08,0.0319
1.18429e-08,0.0324
1.18662e-08,0.0303
1.18894e-08,0.0261
1.19127e-08,0.0205
1.19360e-08,0.0145
1.19592e-08,0.0092
1.19825e-08,0.0055
1.20058e-08,0.0037
1.20290e-08,0.0037
1.20523e-08,0.0048
1.20756e-08,0.0058
1.20988e-08,0.0058
1.21221e-08,0.0038
1.21454e-08,-0.0002
1.21686e-08,-0.0055
1.21919e-08,-0.0104
1.22152e-08,-0.0134
1.22384e-08,-0.0138
1.22617e-08,-0.0121
1.22850e-08,-0.0095
1.23082e-08,-0.0070
1.23315e-08,-0.0048
1.23548e-08,-0.0025
1.23780e-08,0.0001
1.24013e-08,0.0027
1.24246e-08,0.0047
1.24478e-08,0.0055
1.24711e-08,0.0051
1.24944e-08,0.0039
1.25176e-08,0.0026
1.25409e-08,0.0021
1.25642e-08,0.0026
1.25874e-08,0.0040
1.26107e-08,0.0059
1.26340e-08,0.0077
1.26572e-08,0.0088
1.26805e-08,0.0090
1.27038e-08,0.0082
1.27270e-08,0.0066
1.27503e-08,0.0045
1.27736e-08,0.0024
1.27968e-08,0.0008
1.28201e-08,0.0001
1.28434e-08,0.0029
1.28667e-08,0.0174
1.28899e-08,0.0635
1.29132e-08,0.1532
1.29365e-08,0.2799
1.29597e-08,0.4294
1.29830e-08,0.5830
1.30063e-08,0.7303
1.30295e-08,0.8626
1.30528e-08,0.9710
1.30761e-08,1.0523
1.30993e-08,1.1088
1.31226e-08,1.1489
1.31459e-08,1.1841
1.31691e-08,1.2205
1.31924e-08,1.2569
1.32157e-08,1.2871
1.32389e-08,1.3081
1.32622e-08,1.3200
1.32855e-08,1.3231
1.33087e-08,1.3164
1.33320e-08,1.2981
1.33553e-08,1.2684
1.33785e-08,1.2282
1.34018e-08,1.1793
1.34251e-08,1.1265
1.34483e-08,1.0778
1.34716e-08,1.0423
1.34949e-08,1.0261
1.35181e-08,1.0287
1.35414e-08,1.0434
1.35647e-08,1.0612
1.35879e-08,1.0763
1.36112e-08,1.0876
1.36345e-08,1.0962
1.36577e-08,1.1032
1.36810e-08,1.1093
1.37043e-08,1.1162
1.37275e-08,1.1266
1.37508e-08,1.1420
1.37741e-08,1.1619
1.37973e-08,1.1844
1.38206e-08,1.2075
1.38439e-08,1.2297
1.38671e-08,1.2498
1.38904e-08,1.2658
1.39137e-08,1.2757
1.39369e-08,1.2778
1.39602e-08,1.2720
1.39835e-08,1.2599
1.40067e-08,1.2443
1.40300e-08,1.2288
1.40533e-08,1.2169
1.40765e-08,1.2108
1.40998e-08,1.2099
1.41231e-08,1.2114
1.41463e-08,1.2114
1.41696e-08,1.2079
1.41929e-08,1.2011
1.42161e-08,1.1928
1.42394e-08,1.1845
1.42627e-08,1.1771
1.42859e-08,1.1708
1.43092e-08,1.1661
1.43325e-08,1.1637
1.43557e-08,1.1645
1.43790e-08,1.1685
1.44023e-08,1.1753
1.44255e-08,1.1839
1.44488e-08,1.1931
1.44721e-08,1.2010
1.44953e-08,1.2009
1.45186e-08,1.1822
1.45419e-08,1.1243
1.45651e-08,1.0170
1.45884e-08,0.8742
1.46117e-08,0.7121
1.46349e-08,0.5527
1.46582e-08,0.4049
1.46815e-08,0.2747
1.47047e-08,0.1701
1.47280e-08,0.0920
1.47513e-08,0.0365
1.47745e-08,-0.0055
1.47978e-08,-0.0448
1.48211e-08,-0.0856
1.48443e-08,-0.1253
1.48676e-08,-0.1574
1.48909e-08,-0.1796
1.49141e-08,-0.1923
1.49374e-08,-0.1955
1.49607e-08,-0.1874
1.49839e-08,-0.1654
1.50072e-08,-0.1298
1.50305e-08,-0.0820
1.50537e-08,-0.0252
1.50770e-08,0.0344
1.51003e-08,0.0879
1.51236e-08,0.1259
1.51468e-08,0.1438
1.51701e-08,0.1438
1.51934e-08,0.1340
1.52166e-08,0.1231
1.52399e-08,0.1157
1.52632e-08,0.1117
1.52864e-08,0.1090
1.53097e-08,0.1066
1.53330e-08,0.1039
1.53562e-08,0.0992
1.53795e-08,0.0903
1.54028e-08,0.0756
1.54260e-08,0.0557
1.54493e-08,0.0326
1.54726e-08,0.0079
1.54958e-08,-0.0165
1.55191e-08,-0.0390
1.55424e-08,-0.0574
1.55656e-08,-0.0691
1.55889e-08,-0.0726
1.56122e-08,-0.0681
1.56354e-08,-0.0576
1.56587e-08,-0.0443
1.56820e-08,-0.0317
1.57052e-08,-0.0228
1.57285e-08,-0.0194
1.57518e-08,-0.0202
1.57750e-08,-0.0219
1.57983e-08,-0.0211
1.58216e-08,-0.0163
1.58448e-08,-0.0082
1.58681e-08,0.0012
1.58914e-08,0.0105
1.59146e-08,0.0191
1.59379e-08,0.0271
1.59612e-08,0.0338
1.59844e-08,0.0382
1.60077e-08,0.0392
1.60310e-08,0.0367
1.60542e-08,0.0311
1.60775e-08,0.0235
1.61008e-08,0.0153
1.61240e-08,0.0079
1.61473e-08,0.0028
1.61706e-08,0.0005
1.61938e-08,0.0005
1.62171e-08,0.0019
1.62404e-08,0.0033
1.62636e-08,0.0034
1.62869e-08,0.0018
1.63102e-08,-0.0018
1.63334e-08,-0.0065
1.63567e-08,-0.0112
1.63800e-08,-0.0143
1.64032e-08,-0.0153
1.64265e-08,-0.0144
1.64498e-08,-0.0123
1.64730e-08,-0.0097
1.64963e-08,-0.0067
1.65196e-08,-0.0032
1.65428e-08,0.0006
1.65661e-08,0.0042
1.65894e-08,0.0067
1.66126e-08,0.0076
1.66359e-08,0.0069
1.66592e-08,0.0053
1.66824e-08,0.0036
1.67057e-08,0.0026
1.67290e-08,0.0027
1.67522e-08,0.0040
1.67755e-08,0.0059
1.67988e-08,0.0077
1.68220e-08,0.0090
1.68453e-08,0.0093
1.68686e-08,0.0086
1.68918e-08,0.0070
1.69151e-08,0.0050
1.69384e-08,0.0028
1.69616e-08,0.0008
1.69849e-08,-0.0005
1.70082e-08,-0.0013
1.70314e-08,-0.0016
1.70547e-08,-0.0015
1.70780e-08,-0.0011
1.71012e-08,-0.0004
1.71245e-08,0.0005
1.71478e-08,0.0015
1.71710e-08,0.0020
1.71943e-08,0.0019
1.72176e-08,0.0011
1.72408e-08,0.0001
1.72641e-08,-0.0008
1.72874e-08,-0.0010
1.73106e-08,-0.0006
1.73339e-08,0.0005
1.73572e-08,0.0017
1.73804e-08,0.0029
1.74037e-08,0.0037
1.74270e-08,0.0042
1.74502e-08,0.0043
1.74735e-08,0.0041
1.74968e-08,0.0038
1.75201e-08,0.0033
1.75433e-08,0.0027
1.75666e-08,0.0023
1.75899e-08,0.0019
1.76131e-08,0.0018
1.76364e-08,0.0019
1.76597e-08,0.0021
1.76829e-08,0.0024
1.77062e-08,0.0028
1.77295e-08,0.0030
1.77527e-08,0.0030
1.77760e-08,0.0027
1.77993e-08,0.0021
1.78225e-08,0.0017
1.78458e-08,0.0054
1.78691e-08,0.0242
1.78923e-08,0.0790
1.79156e-08,0.1772
1.79389e-08,0.3104
1.79621e-08,0.4621
1.79854e-08,0.6147
1.80087e-08,0.7595
1.80319e-08,0.8877
1.80552e-08,0.9913
1.80785e-08,1.0680
1.81017e-08,1.1205
1.81250e-08,1.1585
1.81483e-08,1.1926
1.81715e-08,1.2280
1.81948e-08,1.2623
1.82181e-08,1.2900
1.82413e-08,1.3089
1.82646e-08,1.3192
1.82879e-08,1.3210
1.83111e-08,1.3125
1.83344e-08,1.2923
1.83577e-08,1.2606
1.83809e-08,1.2186
1.84042e-08,1.1683
1.84275e-08,1.1155
1.84507e-08,1.0686
1.84740e-08,1.0367
1.84973e-08,1.0247
1.85205e-08,1.0305
1.85438e-08,1.0465
1.85671e-08,1.0641
1.85903e-08,1.0786
1.86136e-08,1.0896
1.86369e-08,1.0984
1.86601e-08,1.1057
1.86834e-08,1.1121
1.87067e-08,1.1194
1.87299e-08,1.1303
1.87532e-08,1.1461
1.87765e-08,1.1661
1.87997e-08,1.1887
1.88230e-08,1.2118
1.88463e-08,1.2339
1.88695e-08,1.2535
1.88928e-08,1.2686
1.89161e-08,1.2769
1.89393e-08,1.2773
1.89626e-08,1.2700
1.89859e-08,1.2569
1.90091e-08,1.2410
1.90324e-08,1.2259
1.90557e-08,1.2149
1.90789e-08,1.2098
1.91022e-08,1.2096
1.91255e-08,1.2110
1.91487e-08,1.2105
1.91720e-08,1.2064
1.91953e-08,1.1993
1.92185e-08,1.1911
1.92418e-08,1.1832
1.92651e-08,1.1761
1.92883e-08,1.1701
1.93116e-08,1.1656
1.93349e-08,1.1636
1.93581e-08,1.1648
1.93814e-08,1.1695
1.94047e-08,1.1768
1.94279e-08,1.1858
1.94512e-08,1.1950
1.94745e-08,1.2030
1.94977e-08,1.2085
1.95210e-08,1.2109
1.95443e-08,1.2107
1.95675e-08,1.2089
1.95908e-08,1.2068
1.96141e-08,1.2058
1.96373e-08,1.2065
1.96606e-08,1.2092
1.96839e-08,1.2131
1.97071e-08,1.2168
1.97304e-08,1.2189
1.97537e-08,1.2189
1.97769e-08,1.2169
1.98002e-08,1.2137
1.98235e-08,1.2102
1.98468e-08,1.2065
1.98700e-08,1.2026
1.98933e-08,1.1988
1.99166e-08,1.1954
1.99398e-08,1.1933
1.99631e-08,1.1929
1.99864e-08,1.1941
2.00096e-08,1.1963
2.00329e-08,1.1986
2.00562e-08,1.2002
2.00794e-08,1.2005
2.01027e-08,1.1997
2.01260e-08,1.1983
2.01492e-08,1.1968
2.01725e-08,1.1960
2.01958e-08,1.1960
2.02190e-08,1.1971
2.02423e-08,1.1990
2.02656e-08,1.2014
2.02888e-08,1.2037
2.03121e-08,1.2057
2.03354e-08,1.2068
2.03586e-08,1.2072
2.03819e-08,1.2071
2.04052e-08,1.2065
2.04284e-08,1.2057
2.04517e-08,1.2046
2.04750e-08,1.2033
2.04982e-08,1.2022
2.05215e-08,1.2015
2.05448e-08,1.2015
2.05680e-08,1.2022
2.05913e-08,1.2031
2.06146e-08,1.2039
2.06378e-08,1.2040
2.06611e-08,1.2034
2.06844e-08,1.2023
2.07076e-08,1.2010
2.07309e-08,1.1998
2.07542e-08,1.1991
2.07774e-08,1.1989
2.08007e-08,1.1990
2.08240e-08,1.1995
2.08472e-08,1.2001
2.08705e-08,1.2009
2.08938e-08,1.2016
2.09170e-08,1.2022
2.09403e-08,1.2025
2.09636e-08,1.2026
2.09868e-08,1.2025
2.10101e-08,1.2022
2.10334e-08,1.2019
2.10566e-08,1.2015
2.10799e-08,1.2013
2.11032e-08,1.2013
2.11264e-08,1.2017
2.11497e-08,1.2023
2.11730e-08,1.2029
2.11962e-08,1.2034
2.12195e-08,1.2035
2.12428e-08,1.2032
2.12660e-08,1.2027
2.12893e-08,1.2021
2.13126e-08,1.2016
2.13358e-08,1.2013
2.13591e-08,1.2011
2.13824e-08,1.2011
2.14056e-08,1.2012
2.14289e-08,1.2013
2.14522e-08,1.2014
2.14754e-08,1.2016
2.14987e-08,1.2018
2.15220e-08,1.2019
2.15452e-08,1.2019
2.15685e-08,1.2017
2.15918e-08,1.2015
2.16150e-08,1.2012
2.16383e-08,1.2010
2.16616e-08,1.2010
2.16848e-08,1.2011
2.17081e-08,1.2013
2.17314e-08,1.2016
2.17546e-08,1.2020
2.17779e-08,1.2022
2.18012e-08,1.2022
2.18244e-08,1.2022
2.18477e-08,1.2020
2.18710e-08,1.2018
2.18942e-08,1.2017
2.19175e-08,1.2016
2.19408e-08,1.2015
2.19640e-08,1.2015
2.19873e-08,1.2016
2.20106e-08,1.2016
2.20338e-08,1.2017
2.20571e-08,1.2018
2.20804e-08,1.2019
2.21037e-08,1.2019
2.21269e-08,1.2018
2.21502e-08,1.2017
2.21735e-08,1.2015
2.21967e-08,1.2014
2.22200e-08,1.2013
2.22433e-08,1.2012
2.22665e-08,1.2013
2.22898e-08,1.2014
2.23131e-08,1.2015
2.23363e-08,1.2016
2.23596e-08,1.2017
2.23829e-08,1.2017
2.24061e-08,1.2017
2.24294e-08,1.2016
2.24527e-08,1.2016
2.24759e-08,1.2015
2.24992e-08,1.2015
2.25225e-08,1.2015
2.25457e-08,1.2015
2.25690e-08,1.2015
2.25923e-08,1.2015
2.26155e-08,1.2016
2.26388e-08,1.2016
2.26621e-08,1.2017
2.26853e-08,1.2017
2.27086e-08,1.2017
2.27319e-08,1.2016
2.27551e-08,1.2015
2.27784e-08,1.2014
2.28017e-08,1.2010
2.28249e-08,1.1951
2.28482e-08,1.1739
2.28715e-08,1.1163
2.28947e-08,1.0116
2.29180e-08,0.8712
2.29413e-08,0.7104
2.29645e-08,0.5500
2.29878e-08,0.3990
2.30111e-08,0.2643
2.30343e-08,0.1553
2.30576e-08,0.0743
2.30809e-08,0.0184
2.31041e-08,-0.0216
2.31274e-08,-0.0574
2.31507e-08,-0.0943
2.31739e-08,-0.1301
2.31972e-08,-0.1584
2.32205e-08,-0.1770
2.32437e-08,-0.1865
2.32670e-08,-0.1876
2.32903e-08,-0.1790
2.33135e-08,-0.1581
2.33368e-08,-0.1247
2.33601e-08,-0.0795
2.33833e-08,-0.0245
2.34066e-08,0.0346
2.34299e-08,0.0889
2.34531e-08,0.1288
2.34764e-08,0.1487
2.34997e-08,0.1501
2.35229e-08,0.1404
2.35462e-08,0.1284
2.35695e-08,0.1190
2.35927e-08,0.1124
2.36160e-08,0.1072
2.36393e-08,0.1028
2.36625e-08,0.0989
2.36858e-08,0.0938
2.37091e-08,0.0850
2.37323e-08,0.0708
2.37556e-08,0.0517
2.37789e-08,0.0295
2.38021e-08,0.0060
2.38254e-08,-0.0173
2.38487e-08,-0.0392
2.38719e-08,-0.0575
2.38952e-08,-0.0699
2.39185e-08,-0.0744
2.39417e-08,-0.0709
2.39650e-08,-0.0608
2.39883e-08,-0.0471
2.40115e-08,-0.0333
2.40348e-08,-0.0230
2.40581e-08,-0.0182
2.40813e-08,-0.0180
2.41046e-08,-0.0194
2.41279e-08,-0.0188
2.41511e-08,-0.0145
2.41744e-08,-0.0070
2.41977e-08,0.0017
2.42209e-08,0.0104
2.42442e-08,0.0185
2.42675e-08,0.0261
2.42907e-08,0.0327
2.43140e-08,0.0372
2.43373e-08,0.0385
2.43605e-08,0.0363
2.43838e-08,0.0311
2.44071e-08,0.0238
2.44303e-08,0.0156
2.44536e-08,0.0079
2.44769e-08,0.0022
2.45002e-08,-0.0009
2.45234e-08,-0.0014
2.45467e-08,-0.0003
2.45700e-08,0.0013
2.45932e-08,0.0019
2.46165e-08,0.0008
2.46398e-08,-0.0022
2.46630e-08,-0.0066
