.HEADER
..NAMES
Time,V U2.L3
4.4905e-09,1.2031
4.5138e-09,1.1658
4.5371e-09,1.0790
4.5603e-09,0.9349
4.5836e-09,0.7768
4.6069e-09,0.6357
4.6301e-09,0.4893
4.6534e-09,0.3321
4.6767e-09,0.1869
4.6999e-09,0.0716
4.7232e-09,-0.0099
4.7465e-09,-0.0616
4.7697e-09,-0.0924
4.7930e-09,-0.1145
4.8163e-09,-0.1362
4.8395e-09,-0.1605
4.8628e-09,-0.1817
4.8861e-09,-0.1898
4.9093e-09,-0.1823
4.9326e-09,-0.1653
4.9559e-09,-0.1438
4.9791e-09,-0.1095
5.0024e-09,-0.0520
5.0257e-09,0.0172
5.0489e-09,0.0762
5.0722e-09,0.1165
5.0955e-09,0.1418
5.1187e-09,0.1558
5.1420e-09,0.1595
5.1653e-09,0.1542
5.1885e-09,0.1410
5.2118e-09,0.1218
5.2351e-09,0.1001
5.2583e-09,0.0816
5.2816e-09,0.0718
5.3049e-09,0.0704
5.3281e-09,0.0706
5.3514e-09,0.0715
5.3747e-09,0.0911
5.3979e-09,0.1663
5.4212e-09,0.2822
5.4445e-09,0.3936
5.4677e-09,0.5034
5.4910e-09,0.6336
5.5143e-09,0.7761
5.5375e-09,0.9133
5.5608e-09,1.0325
5.5841e-09,1.1257
5.6073e-09,1.1893
5.6306e-09,1.2297
5.6539e-09,1.2572
5.6771e-09,1.2823
5.7004e-09,1.3085
5.7237e-09,1.3274
5.7469e-09,1.3301
5.7702e-09,1.3190
5.7935e-09,1.3061
5.8168e-09,1.2934
5.8400e-09,1.2665
5.8633e-09,1.2198
5.8866e-09,1.1675
5.9098e-09,1.1232
5.9331e-09,1.0896
5.9564e-09,1.0655
5.9796e-09,1.0500
6.0029e-09,1.0425
6.0262e-09,1.0427
6.0494e-09,1.0520
6.0727e-09,1.0708
6.0960e-09,1.0962
6.1192e-09,1.1204
6.1425e-09,1.1351
6.1658e-09,1.1409
6.1890e-09,1.1469
6.2123e-09,1.1605
6.2356e-09,1.1796
6.2588e-09,1.1977
6.2821e-09,1.2138
6.3054e-09,1.2309
6.3286e-09,1.2487
6.3519e-09,1.2635
6.3752e-09,1.2715
6.3984e-09,1.2711
6.4217e-09,1.2629
6.4450e-09,1.2496
6.4682e-09,1.2357
6.4915e-09,1.2242
6.5148e-09,1.2149
6.5380e-09,1.2055
6.5613e-09,1.1952
6.5846e-09,1.1875
6.6078e-09,1.1858
6.6311e-09,1.1886
6.6544e-09,1.1905
6.6776e-09,1.1878
6.7009e-09,1.1816
6.7242e-09,1.1751
6.7474e-09,1.1707
6.7707e-09,1.1690
6.7940e-09,1.1701
6.8172e-09,1.1737
6.8405e-09,1.1794
6.8638e-09,1.1869
6.8870e-09,1.1962
6.9103e-09,1.2056
6.9336e-09,1.2124
6.9568e-09,1.2148
6.9801e-09,1.2099
7.0034e-09,1.1849
7.0266e-09,1.1217
7.0499e-09,0.9970
7.0732e-09,0.8381
7.0964e-09,0.6916
7.1197e-09,0.5503
7.1430e-09,0.3951
7.1662e-09,0.2423
7.1895e-09,0.1139
7.2128e-09,0.0193
7.2360e-09,-0.0435
7.2593e-09,-0.0811
7.2826e-09,-0.1056
7.3058e-09,-0.1269
7.3291e-09,-0.1504
7.3524e-09,-0.1743
7.3756e-09,-0.1887
7.3989e-09,-0.1870
7.4222e-09,-0.1728
7.4454e-09,-0.1534
7.4687e-09,-0.1261
7.4920e-09,-0.0778
7.5152e-09,-0.0104
7.5385e-09,0.0546
7.5618e-09,0.1021
7.5850e-09,0.1328
7.6083e-09,0.1511
7.6316e-09,0.1589
7.6548e-09,0.1571
7.6781e-09,0.1469
7.7014e-09,0.1297
7.7246e-09,0.1085
7.7479e-09,0.0880
7.7712e-09,0.0744
7.7944e-09,0.0704
7.8177e-09,0.0707
7.8410e-09,0.0705
7.8642e-09,0.0781
7.8875e-09,0.1278
7.9108e-09,0.2328
7.9340e-09,0.3497
7.9573e-09,0.4563
7.9806e-09,0.5776
8.0038e-09,0.7174
8.0271e-09,0.8586
8.0504e-09,0.9867
8.0736e-09,1.0912
8.0969e-09,1.1667
8.1202e-09,1.2153
8.1435e-09,1.2467
8.1667e-09,1.2716
8.1900e-09,1.2978
8.2133e-09,1.3211
8.2365e-09,1.3308
8.2598e-09,1.3242
8.2831e-09,1.3108
8.3063e-09,1.2991
8.3296e-09,1.2800
8.3529e-09,1.2407
8.3761e-09,1.1884
8.3994e-09,1.1399
8.4227e-09,1.1019
8.4459e-09,1.0740
8.4692e-09,1.0551
8.4925e-09,1.0444
8.5157e-09,1.0413
8.5390e-09,1.0468
8.5623e-09,1.0619
8.5855e-09,1.0854
8.6088e-09,1.1113
8.6321e-09,1.1299
8.6553e-09,1.1290
8.6786e-09,1.0975
8.7019e-09,1.0218
8.7251e-09,0.8969
8.7484e-09,0.7618
8.7717e-09,0.6417
8.7949e-09,0.5138
8.8182e-09,0.3734
8.8415e-09,0.2424
8.8647e-09,0.1358
8.8880e-09,0.0570
8.9113e-09,0.0019
8.9345e-09,-0.0374
8.9578e-09,-0.0708
8.9811e-09,-0.1030
9.0043e-09,-0.1357
9.0276e-09,-0.1646
9.0509e-09,-0.1821
9.0741e-09,-0.1850
9.0974e-09,-0.1755
9.1207e-09,-0.1563
9.1439e-09,-0.1217
9.1672e-09,-0.0658
9.1905e-09,-0.0017
9.2137e-09,0.0503
9.2370e-09,0.0848
9.2603e-09,0.1072
9.2835e-09,0.1220
9.3068e-09,0.1296
9.3301e-09,0.1299
9.3533e-09,0.1229
9.3766e-09,0.1104
9.3999e-09,0.0960
9.4231e-09,0.0841
9.4464e-09,0.0785
9.4697e-09,0.0783
9.4929e-09,0.0783
9.5162e-09,0.0797
9.5395e-09,0.1007
9.5627e-09,0.1763
9.5860e-09,0.2912
9.6093e-09,0.4007
9.6325e-09,0.5083
9.6558e-09,0.6376
9.6791e-09,0.7812
9.7023e-09,0.9190
9.7256e-09,1.0370
9.7489e-09,1.1269
9.7721e-09,1.1861
9.7954e-09,1.2223
9.8187e-09,1.2473
9.8419e-09,1.2715
9.8652e-09,1.2976
9.8885e-09,1.3171
9.9117e-09,1.3211
9.9350e-09,1.3125
9.9583e-09,1.3020
9.9815e-09,1.2909
1.00048e-08,1.2646
1.00281e-08,1.2180
1.00513e-08,1.1659
1.00746e-08,1.1225
1.00979e-08,1.0900
1.01211e-08,1.0665
1.01444e-08,1.0510
1.01677e-08,1.0433
1.01909e-08,1.0439
1.02142e-08,1.0546
1.02375e-08,1.0753
1.02607e-08,1.1019
1.02840e-08,1.1257
1.03073e-08,1.1369
1.03305e-08,1.1227
1.03538e-08,1.0749
1.03771e-08,0.9757
1.04003e-08,0.8399
1.04236e-08,0.7111
1.04469e-08,0.5912
1.04702e-08,0.4570
1.04934e-08,0.3183
1.05167e-08,0.1963
1.05400e-08,0.1010
1.05632e-08,0.0318
1.05865e-08,-0.0164
1.06098e-08,-0.0526
1.06330e-08,-0.0850
1.06563e-08,-0.1173
1.06796e-08,-0.1496
1.07028e-08,-0.1751
1.07261e-08,-0.1867
1.07494e-08,-0.1835
1.07726e-08,-0.1690
1.07959e-08,-0.1439
1.08192e-08,-0.0999
1.08424e-08,-0.0380
1.08657e-08,0.0227
1.08890e-08,0.0668
1.09122e-08,0.0951
1.09355e-08,0.1138
1.09588e-08,0.1255
1.09820e-08,0.1302
1.10053e-08,0.1278
1.10286e-08,0.1187
1.10518e-08,0.1053
1.10751e-08,0.0914
1.10984e-08,0.0815
1.11216e-08,0.0782
1.11449e-08,0.0785
1.11682e-08,0.0781
1.11914e-08,0.0834
1.12147e-08,0.1235
1.12380e-08,0.2200
1.12612e-08,0.3366
1.12845e-08,0.4415
1.13078e-08,0.5569
1.13310e-08,0.6948
1.13543e-08,0.8386
1.13776e-08,0.9702
1.14008e-08,1.0774
1.14241e-08,1.1544
1.14474e-08,1.2027
1.14706e-08,1.2327
1.14939e-08,1.2562
1.15172e-08,1.2815
1.15404e-08,1.3065
1.15637e-08,1.3206
1.15870e-08,1.3188
1.16102e-08,1.3083
1.16335e-08,1.2986
1.16568e-08,1.2832
1.16800e-08,1.2478
1.17033e-08,1.1966
1.17266e-08,1.1470
1.17498e-08,1.1082
1.17731e-08,1.0794
1.17964e-08,1.0590
1.18196e-08,1.0465
1.18429e-08,1.0420
1.18662e-08,1.0467
1.18894e-08,1.0618
1.19127e-08,1.0859
1.19360e-08,1.1126
1.19592e-08,1.1328
1.19825e-08,1.1415
1.20058e-08,1.1442
1.20290e-08,1.1512
1.20523e-08,1.1667
1.20756e-08,1.1853
1.20988e-08,1.2020
1.21221e-08,1.2185
1.21454e-08,1.2369
1.21686e-08,1.2547
1.21919e-08,1.2673
1.22152e-08,1.2716
1.22384e-08,1.2672
1.22617e-08,1.2562
1.22850e-08,1.2422
1.23082e-08,1.2293
1.23315e-08,1.2189
1.23548e-08,1.2094
1.23780e-08,1.1991
1.24013e-08,1.1896
1.24246e-08,1.1850
1.24478e-08,1.1869
1.24711e-08,1.1911
1.24944e-08,1.1918
1.25176e-08,1.1872
1.25409e-08,1.1800
1.25642e-08,1.1736
1.25874e-08,1.1696
1.26107e-08,1.1687
1.26340e-08,1.1707
1.26572e-08,1.1752
1.26805e-08,1.1820
1.27038e-08,1.1908
1.27270e-08,1.2007
1.27503e-08,1.2093
1.27736e-08,1.2141
1.27968e-08,1.2146
1.28201e-08,1.2130
1.28434e-08,1.2119
1.28667e-08,1.2118
1.28899e-08,1.2108
1.29132e-08,1.2084
1.29365e-08,1.2058
1.29597e-08,1.2050
1.29830e-08,1.2067
1.30063e-08,1.2096
1.30295e-08,1.2118
1.30528e-08,1.2115
1.30761e-08,1.2084
1.30993e-08,1.2034
1.31226e-08,1.1985
1.31459e-08,1.1947
1.31691e-08,1.1919
1.31924e-08,1.1901
1.32157e-08,1.1897
1.32389e-08,1.1912
1.32622e-08,1.1946
1.32855e-08,1.1981
1.33087e-08,1.2004
1.33320e-08,1.2009
1.33553e-08,1.2005
1.33785e-08,1.2003
1.34018e-08,1.2003
1.34251e-08,1.2003
1.34483e-08,1.1999
1.34716e-08,1.1992
1.34949e-08,1.1989
1.35181e-08,1.1999
1.35414e-08,1.2023
1.35647e-08,1.2052
1.35879e-08,1.2071
1.36112e-08,1.2074
1.36345e-08,1.2064
1.36577e-08,1.2048
1.36810e-08,1.2030
1.37043e-08,1.2011
1.37275e-08,1.1994
1.37508e-08,1.1983
1.37741e-08,1.1981
1.37973e-08,1.1990
1.38206e-08,1.2003
1.38439e-08,1.2013
1.38671e-08,1.2017
1.38904e-08,1.2013
1.39137e-08,1.2008
1.39369e-08,1.2004
1.39602e-08,1.2002
1.39835e-08,1.1997
1.40067e-08,1.1989
1.40300e-08,1.1981
1.40533e-08,1.1980
1.40765e-08,1.1989
1.40998e-08,1.2004
1.41231e-08,1.2018
1.41463e-08,1.2028
1.41696e-08,1.2031
1.41929e-08,1.2030
1.42161e-08,1.2025
1.42394e-08,1.2017
1.42627e-08,1.2009
1.42859e-08,1.2002
1.43092e-08,1.1998
1.43325e-08,1.2001
1.43557e-08,1.2007
1.43790e-08,1.2015
1.44023e-08,1.2019
1.44255e-08,1.2019
1.44488e-08,1.2017
1.44721e-08,1.1993
1.44953e-08,1.1811
1.45186e-08,1.1285
1.45419e-08,1.0151
1.45651e-08,0.8587
1.45884e-08,0.7116
1.46117e-08,0.5752
1.46349e-08,0.4227
1.46582e-08,0.2662
1.46815e-08,0.1306
1.47047e-08,0.0289
1.47280e-08,-0.0382
1.47513e-08,-0.0765
1.47745e-08,-0.0984
1.47978e-08,-0.1165
1.48211e-08,-0.1374
1.48443e-08,-0.1606
1.48676e-08,-0.1765
1.48909e-08,-0.1779
1.49141e-08,-0.1672
1.49374e-08,-0.1520
1.49607e-08,-0.1308
1.49839e-08,-0.0890
1.50072e-08,-0.0239
1.50305e-08,0.0435
1.50537e-08,0.0943
1.50770e-08,0.1274
1.51003e-08,0.1477
1.51236e-08,0.1577
1.51468e-08,0.1581
1.51701e-08,0.1496
1.51934e-08,0.1327
1.52166e-08,0.1099
1.52399e-08,0.0868
1.52632e-08,0.0705
1.52864e-08,0.0653
1.53097e-08,0.0668
1.53330e-08,0.0676
1.53562e-08,0.0731
1.53795e-08,0.1140
1.54028e-08,0.2121
1.54260e-08,0.3320
1.54493e-08,0.4399
1.54726e-08,0.5551
1.54958e-08,0.6910
1.55191e-08,0.8332
1.55424e-08,0.9644
1.55656e-08,1.0739
1.55889e-08,1.1551
1.56122e-08,1.2082
1.56354e-08,1.2418
1.56587e-08,1.2675
1.56820e-08,1.2940
1.57052e-08,1.3193
1.57285e-08,1.3321
1.57518e-08,1.3270
1.57750e-08,1.3125
1.57983e-08,1.2996
1.58216e-08,1.2827
1.58448e-08,1.2473
1.58681e-08,1.1962
1.58914e-08,1.1462
1.59146e-08,1.1070
1.59379e-08,1.0784
1.59612e-08,1.0585
1.59844e-08,1.0467
1.60077e-08,1.0420
1.60310e-08,1.0451
1.60542e-08,1.0579
1.60775e-08,1.0799
1.61008e-08,1.1062
1.61240e-08,1.1271
1.61473e-08,1.1313
1.61706e-08,1.1069
1.61938e-08,1.0423
1.62171e-08,0.9252
1.62404e-08,0.7897
1.62636e-08,0.6696
1.62869e-08,0.5446
1.63102e-08,0.4040
1.63334e-08,0.2691
1.63567e-08,0.1567
1.63800e-08,0.0719
1.64032e-08,0.0119
1.64265e-08,-0.0303
1.64498e-08,-0.0646
1.64730e-08,-0.0967
1.64963e-08,-0.1291
1.65196e-08,-0.1591
1.65428e-08,-0.1793
1.65661e-08,-0.1853
1.65894e-08,-0.1783
1.66126e-08,-0.1618
1.66359e-08,-0.1313
1.66592e-08,-0.0791
1.66824e-08,-0.0150
1.67057e-08,0.0400
1.67290e-08,0.0775
1.67522e-08,0.1023
1.67755e-08,0.1192
1.67988e-08,0.1287
1.68220e-08,0.1308
1.68453e-08,0.1254
1.68686e-08,0.1136
1.68918e-08,0.0991
1.69151e-08,0.0861
1.69384e-08,0.0791
1.69616e-08,0.0781
1.69849e-08,0.0773
1.70082e-08,0.0693
1.70314e-08,0.0521
1.70547e-08,0.0308
1.70780e-08,0.0095
1.71012e-08,-0.0133
1.71245e-08,-0.0377
1.71478e-08,-0.0584
1.71710e-08,-0.0692
1.71943e-08,-0.0685
1.72176e-08,-0.0593
1.72408e-08,-0.0463
1.72641e-08,-0.0340
1.72874e-08,-0.0247
1.73106e-08,-0.0184
1.73339e-08,-0.0133
1.73572e-08,-0.0078
1.73804e-08,-0.0030
1.74037e-08,-0.0010
1.74270e-08,-0.0017
1.74502e-08,-0.0013
1.74735e-08,0.0038
1.74968e-08,0.0133
1.75201e-08,0.0235
1.75433e-08,0.0314
1.75666e-08,0.0363
1.75899e-08,0.0379
1.76131e-08,0.0358
1.76364e-08,0.0298
1.76597e-08,0.0208
1.76829e-08,0.0104
1.77062e-08,0.0012
1.77295e-08,-0.0046
1.77527e-08,-0.0058
1.77760e-08,-0.0037
1.77993e-08,-0.0011
1.78225e-08,-0.0003
1.78458e-08,-0.0011
1.78691e-08,-0.0021
1.78923e-08,-0.0025
1.79156e-08,-0.0033
1.79389e-08,-0.0056
1.79621e-08,-0.0090
1.79854e-08,-0.0118
1.80087e-08,-0.0125
1.80319e-08,-0.0106
1.80552e-08,-0.0065
1.80785e-08,-0.0013
1.81017e-08,0.0038
1.81250e-08,0.0079
1.81483e-08,0.0106
1.81715e-08,0.0117
1.81948e-08,0.0109
1.82181e-08,0.0081
1.82413e-08,0.0044
1.82646e-08,0.0017
1.82879e-08,0.0013
1.83111e-08,0.0027
1.83344e-08,0.0046
1.83577e-08,0.0059
1.83809e-08,0.0065
1.84042e-08,0.0066
1.84275e-08,0.0065
1.84507e-08,0.0061
1.84740e-08,0.0049
1.84973e-08,0.0027
1.85205e-08,0.0000
1.85438e-08,-0.0024
1.85671e-08,-0.0037
1.85903e-08,-0.0035
1.86136e-08,-0.0024
1.86369e-08,-0.0007
1.86601e-08,0.0040
1.86834e-08,0.0235
1.87067e-08,0.0851
1.87299e-08,0.2056
1.87532e-08,0.3491
1.87765e-08,0.4806
1.87997e-08,0.6149
1.88230e-08,0.7643
1.88463e-08,0.9117
1.88695e-08,1.0362
1.88928e-08,1.1290
1.89161e-08,1.1894
1.89393e-08,1.2232
1.89626e-08,1.2427
1.89859e-08,1.2593
1.90091e-08,1.2794
1.90324e-08,1.2999
1.90557e-08,1.3111
1.90789e-08,1.3085
1.91022e-08,1.2975
1.91255e-08,1.2846
1.91487e-08,1.2625
1.91720e-08,1.2186
1.91953e-08,1.1589
1.92185e-08,1.1037
1.92418e-08,1.0646
1.92651e-08,1.0408
1.92883e-08,1.0291
1.93116e-08,1.0275
1.93349e-08,1.0348
1.93581e-08,1.0502
1.93814e-08,1.0731
1.94047e-08,1.1006
1.94279e-08,1.1265
1.94512e-08,1.1437
1.94745e-08,1.1495
1.94977e-08,1.1509
1.95210e-08,1.1579
1.95443e-08,1.1738
1.95675e-08,1.1934
1.95908e-08,1.2116
1.96141e-08,1.2299
1.96373e-08,1.2500
1.96606e-08,1.2685
1.96839e-08,1.2792
1.97071e-08,1.2789
1.97304e-08,1.2683
1.97537e-08,1.2508
1.97769e-08,1.2319
1.98002e-08,1.2162
1.98235e-08,1.2052
1.98468e-08,1.1973
1.98700e-08,1.1902
1.98933e-08,1.1847
1.99166e-08,1.1837
1.99398e-08,1.1874
1.99631e-08,1.1916
1.99864e-08,1.1909
2.00096e-08,1.1846
2.00329e-08,1.1762
2.00562e-08,1.1695
2.00794e-08,1.1661
2.01027e-08,1.1662
2.01260e-08,1.1697
2.01492e-08,1.1763
2.01725e-08,1.1856
2.01958e-08,1.1969
2.02190e-08,1.2083
2.02423e-08,1.2168
2.02656e-08,1.2199
2.02888e-08,1.2179
2.03121e-08,1.2137
2.03354e-08,1.2104
2.03586e-08,1.2087
2.03819e-08,1.2075
2.04052e-08,1.2057
2.04284e-08,1.2046
2.04517e-08,1.2054
2.04750e-08,1.2082
2.04982e-08,1.2113
2.05215e-08,1.2127
2.05448e-08,1.2110
2.05680e-08,1.2066
2.05913e-08,1.2007
2.06146e-08,1.1953
2.06378e-08,1.1912
2.06611e-08,1.1887
2.06844e-08,1.1875
2.07076e-08,1.1882
2.07309e-08,1.1913
2.07542e-08,1.1961
2.07774e-08,1.2005
2.08007e-08,1.2029
2.08240e-08,1.2028
2.08472e-08,1.2015
2.08705e-08,1.2002
2.08938e-08,1.1993
2.09170e-08,1.1988
2.09403e-08,1.1984
2.09636e-08,1.1983
2.09868e-08,1.1991
2.10101e-08,1.2010
2.10334e-08,1.2040
2.10566e-08,1.2068
2.10799e-08,1.2082
2.11032e-08,1.2078
2.11264e-08,1.2061
2.11497e-08,1.2039
2.11730e-08,1.2017
2.11962e-08,1.1995
2.12195e-08,1.1977
2.12428e-08,1.1968
2.12660e-08,1.1972
2.12893e-08,1.1988
2.13126e-08,1.2008
2.13358e-08,1.2022
2.13591e-08,1.2025
2.13824e-08,1.2019
2.14056e-08,1.2008
2.14289e-08,1.1999
2.14522e-08,1.1992
2.14754e-08,1.1985
2.14987e-08,1.1978
2.15220e-08,1.1975
2.15452e-08,1.1981
2.15685e-08,1.1994
2.15918e-08,1.2012
2.16150e-08,1.2026
2.16383e-08,1.2034
2.16616e-08,1.2035
2.16848e-08,1.2030
2.17081e-08,1.2022
2.17314e-08,1.2012
2.17546e-08,1.2002
2.17779e-08,1.1994
2.18012e-08,1.1992
2.18244e-08,1.1997
2.18477e-08,1.2008
2.18710e-08,1.2018
2.18942e-08,1.2023
2.19175e-08,1.2023
2.19408e-08,1.2019
2.19640e-08,1.2004
2.19873e-08,1.1869
2.20106e-08,1.1437
2.20338e-08,1.0437
2.20571e-08,0.8925
2.20804e-08,0.7417
2.21037e-08,0.6061
2.21269e-08,0.4571
2.21502e-08,0.2991
2.21735e-08,0.1578
2.21967e-08,0.0483
2.22200e-08,-0.0265
2.22433e-08,-0.0704
2.22665e-08,-0.0948
2.22898e-08,-0.1132
2.23131e-08,-0.1332
2.23363e-08,-0.1563
2.23596e-08,-0.1745
2.23829e-08,-0.1788
2.24061e-08,-0.1700
2.24294e-08,-0.1554
2.24527e-08,-0.1365
2.24759e-08,-0.1001
2.24992e-08,-0.0388
2.25225e-08,0.0298
2.25457e-08,0.0845
2.25690e-08,0.1210
2.25923e-08,0.1439
2.26155e-08,0.1561
2.26388e-08,0.1587
2.26621e-08,0.1523
2.26853e-08,0.1372
2.27086e-08,0.1153
2.27319e-08,0.0917
2.27551e-08,0.0733
2.27784e-08,0.0657
2.28017e-08,0.0663
2.28249e-08,0.0672
2.28482e-08,0.0705
2.28715e-08,0.1027
2.28947e-08,0.1913
2.29180e-08,0.3101
2.29413e-08,0.4198
2.29645e-08,0.5318
2.29878e-08,0.6643
2.30111e-08,0.8060
2.30343e-08,0.9395
2.30576e-08,1.0535
2.30809e-08,1.1402
2.31041e-08,1.1982
2.31274e-08,1.2349
2.31507e-08,1.2617
2.31739e-08,1.2882
2.31972e-08,1.3147
2.32205e-08,1.3308
2.32437e-08,1.3289
2.32670e-08,1.3154
2.32903e-08,1.3021
2.33135e-08,1.2867
2.33368e-08,1.2550
2.33601e-08,1.2059
2.33833e-08,1.1549
2.34066e-08,1.1138
2.34299e-08,1.0834
2.34531e-08,1.0621
2.34764e-08,1.0490
2.34997e-08,1.0430
2.35229e-08,1.0445
2.35462e-08,1.0552
2.35695e-08,1.0754
2.35927e-08,1.1013
2.36160e-08,1.1237
2.36393e-08,1.1323
2.36625e-08,1.1148
2.36858e-08,1.0615
2.37091e-08,0.9545
2.37323e-08,0.8193
2.37556e-08,0.6960
2.37789e-08,0.5739
2.38021e-08,0.4353
2.38254e-08,0.2971
2.38487e-08,0.1787
2.38719e-08,0.0875
2.38952e-08,0.0219
2.39185e-08,-0.0234
2.39417e-08,-0.0587
2.39650e-08,-0.0906
2.39883e-08,-0.1225
2.40115e-08,-0.1534
2.40348e-08,-0.1762
2.40581e-08,-0.1853
2.40813e-08,-0.1807
2.41046e-08,-0.1662
2.41279e-08,-0.1397
2.41511e-08,-0.0923
2.41744e-08,-0.0292
2.41977e-08,0.0290
2.42209e-08,0.0703
2.42442e-08,0.0977
2.42675e-08,0.1164
2.42907e-08,0.1277
2.43140e-08,0.1315
2.43373e-08,0.1277
2.43605e-08,0.1171
2.43838e-08,0.1027
2.44071e-08,0.0888
2.44303e-08,0.0799
2.44536e-08,0.0777
2.44769e-08,0.0779
2.45002e-08,0.0776
2.45234e-08,0.0883
2.45467e-08,0.1428
2.45700e-08,0.2481
2.45932e-08,0.3623
2.46165e-08,0.4665
2.46398e-08,0.5860
2.46630e-08,0.7261
2.46863e-08,0.8671
2.47096e-08,0.9928
2.47328e-08,1.0934
