.HEADER
..NAMES
Time,V U2.P3
4.4440e-09,1.0602
4.4673e-09,1.0492
4.4905e-09,1.0545
4.5138e-09,1.0708
4.5371e-09,1.0738
4.5603e-09,1.0390
4.5836e-09,0.9509
4.6069e-09,0.8403
4.6301e-09,0.7359
4.6534e-09,0.6114
4.6767e-09,0.4478
4.6999e-09,0.2835
4.7232e-09,0.1440
4.7465e-09,0.0247
4.7697e-09,-0.0689
4.7930e-09,-0.1292
4.8163e-09,-0.1536
4.8395e-09,-0.1528
4.8628e-09,-0.1437
4.8861e-09,-0.1332
4.9093e-09,-0.1193
4.9326e-09,-0.1005
4.9559e-09,-0.0820
4.9791e-09,-0.0764
5.0024e-09,-0.0906
5.0257e-09,-0.1171
5.0489e-09,-0.1428
5.0722e-09,-0.1544
5.0955e-09,-0.1470
5.1187e-09,-0.1289
5.1420e-09,-0.1036
5.1653e-09,-0.0642
5.1885e-09,-0.0125
5.2118e-09,0.0387
5.2351e-09,0.0849
5.2583e-09,0.1271
5.2816e-09,0.1586
5.3049e-09,0.1689
5.3281e-09,0.1557
5.3514e-09,0.1290
5.3747e-09,0.1002
5.3979e-09,0.0731
5.4212e-09,0.0457
5.4445e-09,0.0180
5.4677e-09,-0.0051
5.4910e-09,-0.0173
5.5143e-09,-0.0162
5.5375e-09,-0.0041
5.5608e-09,0.0144
5.5841e-09,0.0325
5.6073e-09,0.0444
5.6306e-09,0.0482
5.6539e-09,0.0430
5.6771e-09,0.0293
5.7004e-09,0.0110
5.7237e-09,-0.0088
5.7469e-09,-0.0303
5.7702e-09,-0.0530
5.7935e-09,-0.0711
5.8168e-09,-0.0775
5.8400e-09,-0.0706
5.8633e-09,-0.0553
5.8866e-09,-0.0368
5.9098e-09,-0.0176
5.9331e-09,0.0014
5.9564e-09,0.0186
5.9796e-09,0.0320
6.0029e-09,0.0398
6.0262e-09,0.0410
6.0494e-09,0.0347
6.0727e-09,0.0213
6.0960e-09,0.0045
6.1192e-09,-0.0105
6.1425e-09,-0.0200
6.1658e-09,-0.0227
6.1890e-09,-0.0198
6.2123e-09,-0.0134
6.2356e-09,-0.0045
6.2588e-09,0.0071
6.2821e-09,0.0205
6.3054e-09,0.0325
6.3286e-09,0.0392
6.3519e-09,0.0392
6.3752e-09,0.0334
6.3984e-09,0.0235
6.4217e-09,0.0115
6.4450e-09,-0.0004
6.4682e-09,-0.0107
6.4915e-09,-0.0185
6.5148e-09,-0.0239
6.5380e-09,-0.0262
6.5613e-09,-0.0238
6.5846e-09,-0.0162
6.6078e-09,-0.0050
6.6311e-09,0.0065
6.6544e-09,0.0155
6.6776e-09,0.0204
6.7009e-09,0.0213
6.7242e-09,0.0191
6.7474e-09,0.0144
6.7707e-09,0.0076
6.7940e-09,-0.0005
6.8172e-09,-0.0085
6.8405e-09,-0.0147
6.8638e-09,-0.0177
6.8870e-09,-0.0169
6.9103e-09,-0.0123
6.9336e-09,-0.0055
6.9568e-09,0.0018
6.9801e-09,0.0082
7.0034e-09,0.0134
7.0266e-09,0.0174
7.0499e-09,0.0198
7.0732e-09,0.0195
7.0964e-09,0.0161
7.1197e-09,0.0099
7.1430e-09,0.0025
7.1662e-09,-0.0043
7.1895e-09,-0.0091
7.2128e-09,-0.0113
7.2360e-09,-0.0109
7.2593e-09,-0.0085
7.2826e-09,-0.0046
7.3058e-09,0.0002
7.3291e-09,0.0054
7.3524e-09,0.0102
7.3756e-09,0.0136
7.3989e-09,0.0147
7.4222e-09,0.0131
7.4454e-09,0.0096
7.4687e-09,0.0053
7.4920e-09,0.0010
7.5152e-09,-0.0026
7.5385e-09,-0.0056
7.5618e-09,-0.0076
7.5850e-09,-0.0083
7.6083e-09,-0.0071
7.6316e-09,-0.0042
7.6548e-09,0.0000
7.6781e-09,0.0046
7.7014e-09,0.0086
7.7246e-09,0.0109
7.7479e-09,0.0115
7.7712e-09,0.0105
7.7944e-09,0.0085
7.8177e-09,0.0057
7.8410e-09,0.0024
7.8642e-09,-0.0009
7.8875e-09,-0.0037
7.9108e-09,-0.0052
7.9340e-09,-0.0052
7.9573e-09,-0.0037
7.9806e-09,-0.0013
8.0038e-09,0.0015
8.0271e-09,0.0041
8.0504e-09,0.0063
8.0736e-09,0.0079
8.0969e-09,0.0087
8.1202e-09,0.0087
8.1435e-09,0.0075
8.1667e-09,0.0053
8.1900e-09,0.0025
8.2133e-09,-0.0003
8.2365e-09,-0.0024
8.2598e-09,-0.0034
8.2831e-09,-0.0033
8.3063e-09,-0.0023
8.3296e-09,-0.0007
8.3529e-09,0.0012
8.3761e-09,0.0034
8.3994e-09,0.0054
8.4227e-09,0.0068
8.4459e-09,0.0073
8.4692e-09,0.0069
8.4925e-09,0.0057
8.5157e-09,0.0040
8.5390e-09,0.0023
8.5623e-09,0.0007
8.5855e-09,-0.0005
8.6088e-09,-0.0013
8.6321e-09,-0.0016
8.6553e-09,-0.0013
8.6786e-09,0.0001
8.7019e-09,0.0069
8.7251e-09,0.0324
8.7484e-09,0.1014
8.7717e-09,0.2146
8.7949e-09,0.3304
8.8182e-09,0.4433
8.8415e-09,0.5882
8.8647e-09,0.7531
8.8880e-09,0.9003
8.9113e-09,1.0245
8.9345e-09,1.1305
8.9578e-09,1.2125
8.9811e-09,1.2637
9.0043e-09,1.2858
9.0276e-09,1.2933
9.0509e-09,1.2983
9.0741e-09,1.2993
9.0974e-09,1.2938
9.1207e-09,1.2832
9.1439e-09,1.2745
9.1672e-09,1.2747
9.1905e-09,1.2833
9.2137e-09,1.2960
9.2370e-09,1.3042
9.2603e-09,1.2971
9.2835e-09,1.2768
9.3068e-09,1.2538
9.3301e-09,1.2251
9.3533e-09,1.1849
9.3766e-09,1.1411
9.3999e-09,1.1040
9.4231e-09,1.0734
9.4464e-09,1.0486
9.4697e-09,1.0365
9.4929e-09,1.0438
9.5162e-09,1.0671
9.5395e-09,1.0951
9.5627e-09,1.1207
9.5860e-09,1.1445
9.6093e-09,1.1681
9.6325e-09,1.1897
9.6558e-09,1.2051
9.6791e-09,1.2119
9.7023e-09,1.2105
9.7256e-09,1.2025
9.7489e-09,1.1916
9.7721e-09,1.1836
9.7954e-09,1.1808
9.8187e-09,1.1834
9.8419e-09,1.1920
9.8652e-09,1.2057
9.8885e-09,1.2207
9.9117e-09,1.2350
9.9350e-09,1.2492
9.9583e-09,1.2620
9.9815e-09,1.2681
1.00048e-08,1.2634
1.00281e-08,1.2499
1.00513e-08,1.2332
1.00746e-08,1.2165
1.00979e-08,1.2009
1.01211e-08,1.1872
1.01444e-08,1.1766
1.01677e-08,1.1703
1.01909e-08,1.1682
1.02142e-08,1.1708
1.02375e-08,1.1786
1.02607e-08,1.1903
1.02840e-08,1.2022
1.03073e-08,1.2113
1.03305e-08,1.2156
1.03538e-08,1.2150
1.03771e-08,1.2109
1.04003e-08,1.2049
1.04236e-08,1.1976
1.04469e-08,1.1890
1.04702e-08,1.1805
1.04934e-08,1.1751
1.05167e-08,1.1749
1.05400e-08,1.1796
1.05632e-08,1.1876
1.05865e-08,1.1972
1.06098e-08,1.2068
1.06330e-08,1.2148
1.06563e-08,1.2203
1.06796e-08,1.2233
1.07028e-08,1.2244
1.07261e-08,1.2230
1.07494e-08,1.2182
1.07726e-08,1.2104
1.07959e-08,1.2016
1.08192e-08,1.1939
1.08424e-08,1.1890
1.08657e-08,1.1874
1.08890e-08,1.1886
1.09122e-08,1.1920
1.09355e-08,1.1968
1.09588e-08,1.2026
1.09820e-08,1.2085
1.10053e-08,1.2133
1.10286e-08,1.2158
1.10518e-08,1.2153
1.10751e-08,1.2121
1.10984e-08,1.2067
1.11216e-08,1.2008
1.11449e-08,1.1957
1.11682e-08,1.1922
1.11914e-08,1.1900
1.12147e-08,1.1890
1.12380e-08,1.1893
1.12612e-08,1.1916
1.12845e-08,1.1959
1.13078e-08,1.2012
1.13310e-08,1.2065
1.13543e-08,1.2105
1.13776e-08,1.2126
1.14008e-08,1.2126
1.14241e-08,1.2108
1.14474e-08,1.2077
1.14706e-08,1.2039
1.14939e-08,1.2000
1.15172e-08,1.1963
1.15404e-08,1.1936
1.15637e-08,1.1927
1.15870e-08,1.1937
1.16102e-08,1.1964
1.16335e-08,1.2000
1.16568e-08,1.2034
1.16800e-08,1.2061
1.17033e-08,1.2080
1.17266e-08,1.2090
1.17498e-08,1.2091
1.17731e-08,1.2082
1.17964e-08,1.2062
1.18196e-08,1.2033
1.18429e-08,1.2000
1.18662e-08,1.1970
1.18894e-08,1.1950
1.19127e-08,1.1944
1.19360e-08,1.1951
1.19592e-08,1.1968
1.19825e-08,1.1992
1.20058e-08,1.2017
1.20290e-08,1.2043
1.20523e-08,1.2064
1.20756e-08,1.2076
1.20988e-08,1.2076
1.21221e-08,1.2063
1.21454e-08,1.2043
1.21686e-08,1.2020
1.21919e-08,1.1999
1.22152e-08,1.1984
1.22384e-08,1.1974
1.22617e-08,1.1971
1.22850e-08,1.1973
1.23082e-08,1.1982
1.23315e-08,1.1997
1.23548e-08,1.2017
1.23780e-08,1.2037
1.24013e-08,1.2053
1.24246e-08,1.2062
1.24478e-08,1.2061
1.24711e-08,1.2052
1.24944e-08,1.2039
1.25176e-08,1.2023
1.25409e-08,1.2006
1.25642e-08,1.1991
1.25874e-08,1.1980
1.26107e-08,1.1976
1.26340e-08,1.1980
1.26572e-08,1.1991
1.26805e-08,1.2006
1.27038e-08,1.2020
1.27270e-08,1.2032
1.27503e-08,1.2040
1.27736e-08,1.2044
1.27968e-08,1.2044
1.28201e-08,1.2040
1.28434e-08,1.2033
1.28667e-08,1.2022
1.28899e-08,1.2009
1.29132e-08,1.1997
1.29365e-08,1.1989
1.29597e-08,1.1986
1.29830e-08,1.1989
1.30063e-08,1.1996
1.30295e-08,1.2006
1.30528e-08,1.2017
1.30761e-08,1.2027
1.30993e-08,1.2035
1.31226e-08,1.2040
1.31459e-08,1.2039
1.31691e-08,1.2034
1.31924e-08,1.2026
1.32157e-08,1.2016
1.32389e-08,1.2008
1.32622e-08,1.2001
1.32855e-08,1.1997
1.33087e-08,1.1996
1.33320e-08,1.1997
1.33553e-08,1.2001
1.33785e-08,1.2007
1.34018e-08,1.2014
1.34251e-08,1.2022
1.34483e-08,1.2029
1.34716e-08,1.2032
1.34949e-08,1.2032
1.35181e-08,1.2029
1.35414e-08,1.2023
1.35647e-08,1.2017
1.35879e-08,1.2010
1.36112e-08,1.2004
1.36345e-08,1.2000
1.36577e-08,1.1998
1.36810e-08,1.2000
1.37043e-08,1.2004
1.37275e-08,1.2010
1.37508e-08,1.2016
1.37741e-08,1.2021
1.37973e-08,1.2024
1.38206e-08,1.2026
1.38439e-08,1.2026
1.38671e-08,1.2024
1.38904e-08,1.2021
1.39137e-08,1.2016
1.39369e-08,1.2011
1.39602e-08,1.2007
1.39835e-08,1.2003
1.40067e-08,1.2002
1.40300e-08,1.2003
1.40533e-08,1.2006
1.40765e-08,1.2010
1.40998e-08,1.2014
1.41231e-08,1.2018
1.41463e-08,1.2022
1.41696e-08,1.2023
1.41929e-08,1.2023
1.42161e-08,1.2021
1.42394e-08,1.2018
1.42627e-08,1.2014
1.42859e-08,1.2010
1.43092e-08,1.2008
1.43325e-08,1.2006
1.43557e-08,1.2006
1.43790e-08,1.2006
1.44023e-08,1.2008
1.44255e-08,1.2010
1.44488e-08,1.2013
1.44721e-08,1.2016
1.44953e-08,1.2010
1.45186e-08,1.1908
1.45419e-08,1.1558
1.45651e-08,1.0759
1.45884e-08,0.9517
1.46117e-08,0.8255
1.46349e-08,0.7044
1.46582e-08,0.5497
1.46815e-08,0.3746
1.47047e-08,0.2229
1.47280e-08,0.0984
1.47513e-08,-0.0057
1.47745e-08,-0.0838
1.47978e-08,-0.1307
1.48211e-08,-0.1489
1.48443e-08,-0.1541
1.48676e-08,-0.1589
1.48909e-08,-0.1600
1.49141e-08,-0.1542
1.49374e-08,-0.1439
1.49607e-08,-0.1365
1.49839e-08,-0.1402
1.50072e-08,-0.1525
1.50305e-08,-0.1655
1.50537e-08,-0.1707
1.50770e-08,-0.1590
1.51003e-08,-0.1327
1.51236e-08,-0.1025
1.51468e-08,-0.0660
1.51701e-08,-0.0170
1.51934e-08,0.0355
1.52166e-08,0.0805
1.52399e-08,0.1178
1.52632e-08,0.1476
1.52864e-08,0.1627
1.53097e-08,0.1571
1.53330e-08,0.1354
1.53562e-08,0.1117
1.53795e-08,0.1008
1.54028e-08,0.1191
1.54260e-08,0.1840
1.54493e-08,0.2750
1.54726e-08,0.3680
1.54958e-08,0.4851
1.55191e-08,0.6430
1.55424e-08,0.8077
1.55656e-08,0.9512
1.55889e-08,1.0732
1.56122e-08,1.1700
1.56354e-08,1.2346
1.56587e-08,1.2622
1.56820e-08,1.2629
1.57052e-08,1.2552
1.57285e-08,1.2457
1.57518e-08,1.2314
1.57750e-08,1.2134
1.57983e-08,1.2018
1.58216e-08,1.2072
1.58448e-08,1.2300
1.58681e-08,1.2611
1.58914e-08,1.2916
1.59146e-08,1.3107
1.59379e-08,1.3122
1.59612e-08,1.3023
1.59844e-08,1.2842
1.60077e-08,1.2515
1.60310e-08,1.2044
1.60542e-08,1.1539
1.60775e-08,1.1069
1.61008e-08,1.0655
1.61240e-08,1.0363
1.61473e-08,1.0285
1.61706e-08,1.0414
1.61938e-08,1.0528
1.62171e-08,1.0356
1.62404e-08,0.9668
1.62636e-08,0.8702
1.62869e-08,0.7807
1.63102e-08,0.6732
1.63334e-08,0.5151
1.63567e-08,0.3428
1.63800e-08,0.1899
1.64032e-08,0.0530
1.64265e-08,-0.0612
1.64498e-08,-0.1414
1.64730e-08,-0.1815
1.64963e-08,-0.1903
1.65196e-08,-0.1844
1.65428e-08,-0.1716
1.65661e-08,-0.1496
1.65894e-08,-0.1183
1.66126e-08,-0.0847
1.66359e-08,-0.0633
1.66592e-08,-0.0656
1.66824e-08,-0.0869
1.67057e-08,-0.1147
1.67290e-08,-0.1344
1.67522e-08,-0.1373
1.67755e-08,-0.1301
1.67988e-08,-0.1172
1.68220e-08,-0.0891
1.68453e-08,-0.0434
1.68686e-08,0.0078
1.68918e-08,0.0583
1.69151e-08,0.1086
1.69384e-08,0.1518
1.69616e-08,0.1748
1.69849e-08,0.1721
1.70082e-08,0.1521
1.70314e-08,0.1307
1.70547e-08,0.1232
1.70780e-08,0.1506
1.71012e-08,0.2187
1.71245e-08,0.2988
1.71478e-08,0.3859
1.71710e-08,0.5154
1.71943e-08,0.6828
1.72176e-08,0.8488
1.72408e-08,0.9958
1.72641e-08,1.1217
1.72874e-08,1.2191
1.73106e-08,1.2785
1.73339e-08,1.2995
1.73572e-08,1.2968
1.73804e-08,1.2866
1.74037e-08,1.2688
1.74270e-08,1.2412
1.74502e-08,1.2107
1.74735e-08,1.1922
1.74968e-08,1.1959
1.75201e-08,1.2181
1.75433e-08,1.2498
1.75666e-08,1.2804
1.75899e-08,1.2987
1.76131e-08,1.3026
1.76364e-08,1.2989
1.76597e-08,1.2845
1.76829e-08,1.2515
1.77062e-08,1.2039
1.77295e-08,1.1520
1.77527e-08,1.1010
1.77760e-08,1.0553
1.77993e-08,1.0255
1.78225e-08,1.0204
1.78458e-08,1.0316
1.78691e-08,1.0324
1.78923e-08,0.9960
1.79156e-08,0.9136
1.79389e-08,0.8242
1.79621e-08,0.7416
1.79854e-08,0.6218
1.80087e-08,0.4584
1.80319e-08,0.2969
1.80552e-08,0.1521
1.80785e-08,0.0206
1.81017e-08,-0.0852
1.81250e-08,-0.1550
1.81483e-08,-0.1872
1.81715e-08,-0.1944
1.81948e-08,-0.1910
1.82181e-08,-0.1777
1.82413e-08,-0.1518
1.82646e-08,-0.1155
1.82879e-08,-0.0800
1.83111e-08,-0.0621
1.83344e-08,-0.0681
1.83577e-08,-0.0898
1.83809e-08,-0.1136
1.84042e-08,-0.1259
1.84275e-08,-0.1244
1.84507e-08,-0.1181
1.84740e-08,-0.1047
1.84973e-08,-0.0737
1.85205e-08,-0.0289
1.85438e-08,0.0185
1.85671e-08,0.0673
1.85903e-08,0.1166
1.86136e-08,0.1552
1.86369e-08,0.1709
1.86601e-08,0.1635
1.86834e-08,0.1440
1.87067e-08,0.1213
1.87299e-08,0.0954
1.87532e-08,0.0636
1.87765e-08,0.0279
1.87997e-08,-0.0043
1.88230e-08,-0.0250
1.88463e-08,-0.0306
1.88695e-08,-0.0224
1.88928e-08,-0.0051
1.89161e-08,0.0139
1.89393e-08,0.0289
1.89626e-08,0.0381
1.89859e-08,0.0397
1.90091e-08,0.0333
1.90324e-08,0.0215
1.90557e-08,0.0054
1.90789e-08,-0.0166
1.91022e-08,-0.0427
1.91255e-08,-0.0648
1.91487e-08,-0.0749
1.91720e-08,-0.0724
1.91953e-08,-0.0622
1.92185e-08,-0.0481
1.92418e-08,-0.0311
1.92651e-08,-0.0116
1.92883e-08,0.0086
1.93116e-08,0.0269
1.93349e-08,0.0407
1.93581e-08,0.0471
1.93814e-08,0.0440
1.94047e-08,0.0319
1.94279e-08,0.0150
1.94512e-08,-0.0013
1.94745e-08,-0.0132
1.94977e-08,-0.0197
1.95210e-08,-0.0194
1.95443e-08,-0.0037
1.95675e-08,0.0498
1.95908e-08,0.1575
1.96141e-08,0.2885
1.96373e-08,0.4132
1.96606e-08,0.5515
1.96839e-08,0.7142
1.97071e-08,0.8687
1.97304e-08,0.9943
1.97537e-08,1.0976
1.97769e-08,1.1793
1.98002e-08,1.2332
1.98235e-08,1.2562
1.98468e-08,1.2596
1.98700e-08,1.2604
1.98933e-08,1.2645
1.99166e-08,1.2696
1.99398e-08,1.2723
1.99631e-08,1.2747
1.99864e-08,1.2816
2.00096e-08,1.2945
2.00329e-08,1.3102
2.00562e-08,1.3222
2.00794e-08,1.3196
2.01027e-08,1.2981
2.01260e-08,1.2675
2.01492e-08,1.2329
2.01725e-08,1.1895
2.01958e-08,1.1410
2.02190e-08,1.0997
2.02423e-08,1.0696
2.02656e-08,1.0475
2.02888e-08,1.0356
2.03121e-08,1.0408
2.03354e-08,1.0618
2.03586e-08,1.0766
2.03819e-08,1.0583
2.04052e-08,0.9836
2.04284e-08,0.8765
2.04517e-08,0.7737
2.04750e-08,0.6546
2.04982e-08,0.4906
2.05215e-08,0.3187
2.05448e-08,0.1711
2.05680e-08,0.0428
2.05913e-08,-0.0605
2.06146e-08,-0.1297
2.06378e-08,-0.1601
2.06611e-08,-0.1606
2.06844e-08,-0.1487
2.07076e-08,-0.1345
2.07309e-08,-0.1173
2.07542e-08,-0.0964
2.07774e-08,-0.0757
2.08007e-08,-0.0669
2.08240e-08,-0.0792
2.08472e-08,-0.1069
2.08705e-08,-0.1377
2.08938e-08,-0.1568
2.09170e-08,-0.1560
2.09403e-08,-0.1420
2.09636e-08,-0.1201
2.09868e-08,-0.0827
2.10101e-08,-0.0299
2.10334e-08,0.0248
2.10566e-08,0.0748
2.10799e-08,0.1212
2.11032e-08,0.1585
2.11264e-08,0.1752
2.11497e-08,0.1663
2.11730e-08,0.1404
2.11962e-08,0.1098
2.12195e-08,0.0798
2.12428e-08,0.0495
2.12660e-08,0.0191
2.12893e-08,-0.0069
2.13126e-08,-0.0220
2.13358e-08,-0.0231
2.13591e-08,-0.0117
2.13824e-08,0.0080
2.14056e-08,0.0291
2.14289e-08,0.0447
2.14522e-08,0.0522
2.14754e-08,0.0500
2.14987e-08,0.0379
2.15220e-08,0.0191
2.15452e-08,-0.0020
2.15685e-08,-0.0250
2.15918e-08,-0.0498
2.16150e-08,-0.0714
2.16383e-08,-0.0816
2.16616e-08,-0.0777
2.16848e-08,-0.0635
2.17081e-08,-0.0446
2.17314e-08,-0.0239
2.17546e-08,-0.0028
2.17779e-08,0.0167
2.18012e-08,0.0323
2.18244e-08,0.0420
2.18477e-08,0.0448
2.18710e-08,0.0395
2.18942e-08,0.0263
2.19175e-08,0.0084
2.19408e-08,-0.0089
2.19640e-08,-0.0210
2.19873e-08,-0.0261
2.20106e-08,-0.0239
2.20338e-08,-0.0106
2.20571e-08,0.0293
2.20804e-08,0.1194
2.21037e-08,0.2466
2.21269e-08,0.3720
2.21502e-08,0.4975
2.21735e-08,0.6493
2.21967e-08,0.8068
2.22200e-08,0.9393
2.22433e-08,1.0476
2.22665e-08,1.1369
2.22898e-08,1.2029
2.23131e-08,1.2397
2.23363e-08,1.2531
2.23596e-08,1.2584
2.23829e-08,1.2661
2.24061e-08,1.2746
2.24294e-08,1.2804
2.24527e-08,1.2830
2.24759e-08,1.2866
2.24992e-08,1.2952
2.25225e-08,1.3070
2.25457e-08,1.3179
2.25690e-08,1.3187
2.25923e-08,1.3016
2.26155e-08,1.2723
2.26388e-08,1.2402
2.26621e-08,1.2024
2.26853e-08,1.1571
2.27086e-08,1.1147
2.27319e-08,1.0833
2.27551e-08,1.0606
2.27784e-08,1.0455
2.28017e-08,1.0439
2.28249e-08,1.0595
2.28482e-08,1.0782
2.28715e-08,1.0738
2.28947e-08,1.0195
2.29180e-08,0.9172
2.29413e-08,0.8094
2.29645e-08,0.7021
2.29878e-08,0.5552
2.30111e-08,0.3815
2.30343e-08,0.2251
2.30576e-08,0.0919
2.30809e-08,-0.0205
2.31041e-08,-0.1024
2.31274e-08,-0.1470
2.31507e-08,-0.1576
2.31739e-08,-0.1492
2.31972e-08,-0.1373
2.32205e-08,-0.1233
2.32437e-08,-0.1058
2.32670e-08,-0.0858
2.32903e-08,-0.0718
2.33135e-08,-0.0763
2.33368e-08,-0.0991
2.33601e-08,-0.1295
2.33833e-08,-0.1535
2.34066e-08,-0.1589
2.34299e-08,-0.1470
2.34531e-08,-0.1272
2.34764e-08,-0.0962
2.34997e-08,-0.0483
2.35229e-08,0.0067
2.35462e-08,0.0577
2.35695e-08,0.1042
2.35927e-08,0.1450
2.36160e-08,0.1698
2.36393e-08,0.1698
2.36625e-08,0.1487
2.36858e-08,0.1189
2.37091e-08,0.0893
2.37323e-08,0.0604
2.37556e-08,0.0310
2.37789e-08,0.0036
2.38021e-08,-0.0156
2.38254e-08,-0.0217
2.38487e-08,-0.0146
2.38719e-08,0.0022
2.38952e-08,0.0229
2.39185e-08,0.0403
2.39417e-08,0.0500
2.39650e-08,0.0508
2.39883e-08,0.0418
2.40115e-08,0.0247
2.40348e-08,0.0044
2.40581e-08,-0.0172
2.40813e-08,-0.0409
2.41046e-08,-0.0639
2.41279e-08,-0.0785
2.41511e-08,-0.0793
2.41744e-08,-0.0680
2.41977e-08,-0.0503
2.42209e-08,-0.0304
2.42442e-08,-0.0099
2.42675e-08,0.0098
2.42907e-08,0.0265
2.43140e-08,0.0380
2.43373e-08,0.0432
2.43605e-08,0.0409
2.43838e-08,0.0306
2.44071e-08,0.0143
2.44303e-08,-0.0032
2.44536e-08,-0.0171
2.44769e-08,-0.0244
2.45002e-08,-0.0245
2.45234e-08,-0.0164
2.45467e-08,0.0099
