.HEADER
..NAMES
Time,V U2.N7
2.0242e-09,1.3378
2.0475e-09,1.3454
2.0708e-09,1.3386
2.0940e-09,1.3212
2.1173e-09,1.3030
2.1406e-09,1.2873
2.1638e-09,1.2637
2.1871e-09,1.2242
2.2104e-09,1.1759
2.2336e-09,1.1293
2.2569e-09,1.0893
2.2802e-09,1.0588
2.3034e-09,1.0404
2.3267e-09,1.0340
2.3500e-09,1.0374
2.3732e-09,1.0490
2.3965e-09,1.0665
2.4198e-09,1.0867
2.4430e-09,1.1073
2.4663e-09,1.1270
2.4896e-09,1.1429
2.5128e-09,1.1510
2.5361e-09,1.1521
2.5594e-09,1.1531
2.5826e-09,1.1607
2.6059e-09,1.1755
2.6292e-09,1.1922
2.6524e-09,1.2066
2.6757e-09,1.2194
2.6990e-09,1.2324
2.7222e-09,1.2455
2.7455e-09,1.2574
2.7688e-09,1.2660
2.7920e-09,1.2689
2.8153e-09,1.2650
2.8386e-09,1.2549
2.8618e-09,1.2404
2.8851e-09,1.2247
2.9084e-09,1.2110
2.9316e-09,1.2017
2.9549e-09,1.1960
2.9782e-09,1.1919
3.0014e-09,1.1890
3.0247e-09,1.1887
3.0480e-09,1.1917
3.0712e-09,1.1955
3.0945e-09,1.1968
3.1178e-09,1.1938
3.1410e-09,1.1877
3.1643e-09,1.1811
3.1876e-09,1.1762
3.2108e-09,1.1737
3.2341e-09,1.1737
3.2574e-09,1.1753
3.2806e-09,1.1780
3.3039e-09,1.1818
3.3272e-09,1.1866
3.3504e-09,1.1928
3.3737e-09,1.2003
3.3970e-09,1.2081
3.4202e-09,1.2138
3.4435e-09,1.2156
3.4668e-09,1.2139
3.4901e-09,1.2105
3.5133e-09,1.2075
3.5366e-09,1.2052
3.5599e-09,1.2033
3.5831e-09,1.2018
3.6064e-09,1.2012
3.6297e-09,1.2020
3.6529e-09,1.2042
3.6762e-09,1.2070
3.6995e-09,1.2093
3.7227e-09,1.2100
3.7460e-09,1.2088
3.7693e-09,1.2059
3.7925e-09,1.2022
3.8158e-09,1.1988
3.8391e-09,1.1963
3.8623e-09,1.1948
3.8856e-09,1.1936
3.9089e-09,1.1922
3.9321e-09,1.1913
3.9554e-09,1.1917
3.9787e-09,1.1939
4.0019e-09,1.1971
4.0252e-09,1.2001
4.0485e-09,1.2020
4.0717e-09,1.2024
4.0950e-09,1.1983
4.1183e-09,1.1756
4.1415e-09,1.1169
4.1648e-09,1.0014
4.1881e-09,0.8562
4.2113e-09,0.7155
4.2346e-09,0.5732
4.2579e-09,0.4171
4.2811e-09,0.2660
4.3044e-09,0.1370
4.3277e-09,0.0377
4.3509e-09,-0.0318
4.3742e-09,-0.0739
4.3975e-09,-0.0989
4.4207e-09,-0.1159
4.4440e-09,-0.1308
4.4673e-09,-0.1471
4.4905e-09,-0.1662
4.5138e-09,-0.1857
4.5371e-09,-0.1967
4.5603e-09,-0.1953
4.5836e-09,-0.1865
4.6069e-09,-0.1768
4.6301e-09,-0.1646
4.6534e-09,-0.1374
4.6767e-09,-0.0888
4.6999e-09,-0.0296
4.7232e-09,0.0265
4.7465e-09,0.0737
4.7697e-09,0.1102
4.7930e-09,0.1341
4.8163e-09,0.1454
4.8395e-09,0.1450
4.8628e-09,0.1345
4.8861e-09,0.1175
4.9093e-09,0.0984
4.9326e-09,0.0807
4.9559e-09,0.0664
4.9791e-09,0.0580
5.0024e-09,0.0577
5.0257e-09,0.0626
5.0489e-09,0.0648
5.0722e-09,0.0585
5.0955e-09,0.0450
5.1187e-09,0.0300
5.1420e-09,0.0163
5.1653e-09,0.0017
5.1885e-09,-0.0162
5.2118e-09,-0.0363
5.2351e-09,-0.0548
5.2583e-09,-0.0679
5.2816e-09,-0.0730
5.3049e-09,-0.0697
5.3281e-09,-0.0595
5.3514e-09,-0.0450
5.3747e-09,-0.0295
5.3979e-09,-0.0164
5.4212e-09,-0.0076
5.4445e-09,-0.0025
5.4677e-09,0.0007
5.4910e-09,0.0018
5.5143e-09,-0.0002
5.5375e-09,-0.0050
5.5608e-09,-0.0092
5.5841e-09,-0.0089
5.6073e-09,-0.0034
5.6306e-09,0.0051
5.6539e-09,0.0135
5.6771e-09,0.0201
5.7004e-09,0.0247
5.7237e-09,0.0277
5.7469e-09,0.0292
5.7702e-09,0.0288
5.7935e-09,0.0262
5.8168e-09,0.0209
5.8400e-09,0.0132
5.8633e-09,0.0041
5.8866e-09,-0.0046
5.9098e-09,-0.0103
5.9331e-09,-0.0117
5.9564e-09,-0.0095
5.9796e-09,-0.0060
6.0029e-09,-0.0031
6.0262e-09,-0.0008
6.0494e-09,0.0012
6.0727e-09,0.0025
6.0960e-09,0.0023
6.1192e-09,0.0000
6.1425e-09,-0.0040
6.1658e-09,-0.0082
6.1890e-09,-0.0113
6.2123e-09,-0.0125
6.2356e-09,-0.0116
6.2588e-09,-0.0091
6.2821e-09,-0.0058
6.3054e-09,-0.0025
6.3286e-09,0.0004
6.3519e-09,0.0029
6.3752e-09,0.0056
6.3984e-09,0.0081
6.4217e-09,0.0095
6.4450e-09,0.0088
6.4682e-09,0.0061
6.4915e-09,0.0025
6.5148e-09,-0.0006
6.5380e-09,-0.0021
6.5613e-09,-0.0022
6.5846e-09,-0.0014
6.6078e-09,0.0000
6.6311e-09,0.0017
6.6544e-09,0.0034
6.6776e-09,0.0048
6.7009e-09,0.0057
6.7242e-09,0.0056
6.7474e-09,0.0045
6.7707e-09,0.0026
6.7940e-09,0.0002
6.8172e-09,-0.0020
6.8405e-09,-0.0033
6.8638e-09,-0.0036
6.8870e-09,-0.0033
6.9103e-09,-0.0028
6.9336e-09,-0.0024
6.9568e-09,-0.0017
6.9801e-09,-0.0004
7.0034e-09,0.0012
7.0266e-09,0.0027
7.0499e-09,0.0034
7.0732e-09,0.0031
7.0964e-09,0.0020
7.1197e-09,0.0005
7.1430e-09,-0.0009
7.1662e-09,-0.0017
7.1895e-09,-0.0018
7.2128e-09,-0.0014
7.2360e-09,-0.0007
7.2593e-09,0.0001
7.2826e-09,0.0011
7.3058e-09,0.0021
7.3291e-09,0.0029
7.3524e-09,0.0033
7.3756e-09,0.0031
7.3989e-09,0.0023
7.4222e-09,0.0013
7.4454e-09,0.0006
7.4687e-09,0.0001
7.4920e-09,-0.0002
7.5152e-09,-0.0004
7.5385e-09,-0.0006
7.5618e-09,-0.0007
7.5850e-09,-0.0004
7.6083e-09,0.0002
7.6316e-09,0.0010
7.6548e-09,0.0018
7.6781e-09,0.0022
7.7014e-09,0.0021
7.7246e-09,0.0015
7.7479e-09,0.0007
7.7712e-09,0.0000
7.7944e-09,-0.0004
7.8177e-09,-0.0006
7.8410e-09,-0.0006
7.8642e-09,-0.0005
7.8875e-09,-0.0002
7.9108e-09,0.0003
7.9340e-09,0.0009
7.9573e-09,0.0013
7.9806e-09,0.0016
8.0038e-09,0.0015
8.0271e-09,0.0013
8.0504e-09,0.0011
8.0736e-09,0.0008
8.0969e-09,0.0006
8.1202e-09,0.0005
8.1435e-09,0.0003
8.1667e-09,0.0000
8.1900e-09,-0.0001
8.2133e-09,0.0000
8.2365e-09,0.0004
8.2598e-09,0.0009
8.2831e-09,0.0013
8.3063e-09,0.0015
8.3296e-09,0.0015
8.3529e-09,0.0012
8.3761e-09,0.0009
8.3994e-09,0.0006
8.4227e-09,0.0004
8.4459e-09,0.0002
8.4692e-09,0.0001
8.4925e-09,0.0001
8.5157e-09,0.0002
8.5390e-09,0.0004
8.5623e-09,0.0007
8.5855e-09,0.0009
8.6088e-09,0.0010
8.6321e-09,0.0010
8.6553e-09,0.0010
8.6786e-09,0.0009
8.7019e-09,0.0009
8.7251e-09,0.0008
8.7484e-09,0.0007
8.7717e-09,0.0005
8.7949e-09,0.0003
8.8182e-09,0.0002
8.8415e-09,0.0003
8.8647e-09,0.0005
8.8880e-09,0.0007
8.9113e-09,0.0010
8.9345e-09,0.0011
8.9578e-09,0.0011
8.9811e-09,0.0010
9.0043e-09,0.0009
9.0276e-09,0.0008
9.0509e-09,0.0007
9.0741e-09,0.0006
9.0974e-09,0.0005
9.1207e-09,0.0005
9.1439e-09,0.0005
9.1672e-09,0.0006
9.1905e-09,0.0007
9.2137e-09,0.0008
9.2370e-09,0.0008
9.2603e-09,0.0009
9.2835e-09,0.0009
9.3068e-09,0.0009
9.3301e-09,0.0009
9.3533e-09,0.0009
9.3766e-09,0.0008
9.3999e-09,0.0007
9.4231e-09,0.0006
9.4464e-09,0.0005
9.4697e-09,0.0005
9.4929e-09,0.0006
9.5162e-09,0.0008
9.5395e-09,0.0009
9.5627e-09,0.0009
9.5860e-09,0.0009
9.6093e-09,0.0009
9.6325e-09,0.0009
9.6558e-09,0.0008
9.6791e-09,0.0008
9.7023e-09,0.0008
9.7256e-09,0.0007
9.7489e-09,0.0007
9.7721e-09,0.0007
9.7954e-09,0.0007
9.8187e-09,0.0008
9.8419e-09,0.0008
9.8652e-09,0.0008
9.8885e-09,0.0008
9.9117e-09,0.0009
9.9350e-09,0.0009
9.9583e-09,0.0009
9.9815e-09,0.0009
1.00048e-08,0.0009
1.00281e-08,0.0008
1.00513e-08,0.0007
1.00746e-08,0.0007
1.00979e-08,0.0007
1.01211e-08,0.0008
1.01444e-08,0.0008
1.01677e-08,0.0009
1.01909e-08,0.0009
1.02142e-08,0.0009
1.02375e-08,0.0009
1.02607e-08,0.0009
1.02840e-08,0.0009
1.03073e-08,0.0009
1.03305e-08,0.0009
1.03538e-08,0.0008
1.03771e-08,0.0008
1.04003e-08,0.0008
1.04236e-08,0.0008
1.04469e-08,0.0008
1.04702e-08,0.0009
1.04934e-08,0.0009
1.05167e-08,0.0009
1.05400e-08,0.0009
1.05632e-08,0.0009
1.05865e-08,0.0010
1.06098e-08,0.0010
1.06330e-08,0.0009
1.06563e-08,0.0009
1.06796e-08,0.0009
1.07028e-08,0.0009
1.07261e-08,0.0009
1.07494e-08,0.0009
1.07726e-08,0.0009
1.07959e-08,0.0009
1.08192e-08,0.0009
1.08424e-08,0.0009
1.08657e-08,0.0009
1.08890e-08,0.0009
1.09122e-08,0.0009
1.09355e-08,0.0009
1.09588e-08,0.0009
1.09820e-08,0.0009
1.10053e-08,0.0009
1.10286e-08,0.0009
1.10518e-08,0.0009
1.10751e-08,0.0009
1.10984e-08,0.0009
1.11216e-08,0.0009
1.11449e-08,0.0009
1.11682e-08,0.0010
1.11914e-08,0.0010
1.12147e-08,0.0010
1.12380e-08,0.0010
1.12612e-08,0.0010
1.12845e-08,0.0010
1.13078e-08,0.0010
1.13310e-08,0.0010
1.13543e-08,0.0010
1.13776e-08,0.0010
1.14008e-08,0.0010
1.14241e-08,0.0010
1.14474e-08,0.0010
1.14706e-08,0.0010
1.14939e-08,0.0010
1.15172e-08,0.0010
1.15404e-08,0.0010
1.15637e-08,0.0010
1.15870e-08,0.0011
1.16102e-08,0.0031
1.16335e-08,0.0167
1.16568e-08,0.0637
1.16800e-08,0.1675
1.17033e-08,0.2996
1.17266e-08,0.4285
1.17498e-08,0.5643
1.17731e-08,0.7149
1.17964e-08,0.8614
1.18196e-08,0.9891
1.18429e-08,1.0907
1.18662e-08,1.1635
1.18894e-08,1.2080
1.19127e-08,1.2337
1.19360e-08,1.2503
1.19592e-08,1.2636
1.19825e-08,1.2777
1.20058e-08,1.2949
1.20290e-08,1.3133
1.20523e-08,1.3243
1.20756e-08,1.3236
1.20988e-08,1.3157
1.21221e-08,1.3085
1.21454e-08,1.3010
1.21686e-08,1.2797
1.21919e-08,1.2382
1.22152e-08,1.1869
1.22384e-08,1.1375
1.22617e-08,1.0955
1.22850e-08,1.0636
1.23082e-08,1.0445
1.23315e-08,1.0376
1.23548e-08,1.0420
1.23780e-08,1.0565
1.24013e-08,1.0777
1.24246e-08,1.1010
1.24478e-08,1.1229
1.24711e-08,1.1415
1.24944e-08,1.1539
1.25176e-08,1.1572
1.25409e-08,1.1542
1.25642e-08,1.1526
1.25874e-08,1.1586
1.26107e-08,1.1714
1.26340e-08,1.1853
1.26572e-08,1.1975
1.26805e-08,1.2100
1.27038e-08,1.2252
1.27270e-08,1.2421
1.27503e-08,1.2577
1.27736e-08,1.2686
1.27968e-08,1.2720
1.28201e-08,1.2671
1.28434e-08,1.2555
1.28667e-08,1.2395
1.28899e-08,1.2226
1.29132e-08,1.2081
1.29365e-08,1.1984
1.29597e-08,1.1927
1.29830e-08,1.1894
1.30063e-08,1.1883
1.30295e-08,1.1908
1.30528e-08,1.1963
1.30761e-08,1.2016
1.30993e-08,1.2028
1.31226e-08,1.1989
1.31459e-08,1.1919
1.31691e-08,1.1848
1.31924e-08,1.1794
1.32157e-08,1.1761
1.32389e-08,1.1746
1.32622e-08,1.1745
1.32855e-08,1.1761
1.33087e-08,1.1796
1.33320e-08,1.1853
1.33553e-08,1.1931
1.33785e-08,1.2023
1.34018e-08,1.2111
1.34251e-08,1.2168
1.34483e-08,1.2179
1.34716e-08,1.2152
1.34949e-08,1.2111
1.35181e-08,1.2074
1.35414e-08,1.2043
1.35647e-08,1.2016
1.35879e-08,1.1996
1.36112e-08,1.1993
1.36345e-08,1.2010
1.36577e-08,1.2044
1.36810e-08,1.2082
1.37043e-08,1.2110
1.37275e-08,1.2119
1.37508e-08,1.2106
1.37741e-08,1.2078
1.37973e-08,1.2042
1.38206e-08,1.2007
1.38439e-08,1.1980
1.38671e-08,1.1957
1.38904e-08,1.1935
1.39137e-08,1.1915
1.39369e-08,1.1906
1.39602e-08,1.1916
1.39835e-08,1.1947
1.40067e-08,1.1988
1.40300e-08,1.2022
1.40533e-08,1.2041
1.40765e-08,1.2042
1.40998e-08,1.1972
1.41231e-08,1.1683
1.41463e-08,1.0980
1.41696e-08,0.9714
1.41929e-08,0.8251
1.42161e-08,0.6863
1.42394e-08,0.5410
1.42627e-08,0.3839
1.42859e-08,0.2373
1.43092e-08,0.1147
1.43325e-08,0.0223
1.43557e-08,-0.0408
1.43790e-08,-0.0780
1.44023e-08,-0.1008
1.44255e-08,-0.1170
1.44488e-08,-0.1323
1.44721e-08,-0.1494
1.44953e-08,-0.1695
1.45186e-08,-0.1885
1.45419e-08,-0.1971
1.45651e-08,-0.1936
1.45884e-08,-0.1840
1.46117e-08,-0.1742
1.46349e-08,-0.1597
1.46582e-08,-0.1274
1.46815e-08,-0.0750
1.47047e-08,-0.0157
1.47280e-08,0.0386
1.47513e-08,0.0834
1.47745e-08,0.1171
1.47978e-08,0.1380
1.48211e-08,0.1465
1.48443e-08,0.1436
1.48676e-08,0.1314
1.48909e-08,0.1136
1.49141e-08,0.0948
1.49374e-08,0.0779
1.49607e-08,0.0647
1.49839e-08,0.0581
1.50072e-08,0.0595
1.50305e-08,0.0647
1.50537e-08,0.0654
1.50770e-08,0.0572
1.51003e-08,0.0427
1.51236e-08,0.0277
1.51468e-08,0.0139
1.51701e-08,-0.0014
1.51934e-08,-0.0201
1.52166e-08,-0.0401
1.52399e-08,-0.0576
1.52632e-08,-0.0690
1.52864e-08,-0.0720
1.53097e-08,-0.0669
1.53330e-08,-0.0555
1.53562e-08,-0.0392
1.53795e-08,-0.0126
1.54028e-08,0.0424
1.54260e-08,0.1498
1.54493e-08,0.2880
1.54726e-08,0.4204
1.54958e-08,0.5569
1.55191e-08,0.7067
1.55424e-08,0.8514
1.55656e-08,0.9789
1.55889e-08,1.0858
1.56122e-08,1.1680
1.56354e-08,1.2234
1.56587e-08,1.2572
1.56820e-08,1.2789
1.57052e-08,1.2941
1.57285e-08,1.3082
1.57518e-08,1.3236
1.57750e-08,1.3390
1.57983e-08,1.3454
1.58216e-08,1.3377
1.58448e-08,1.3206
1.58681e-08,1.3032
1.58914e-08,1.2881
1.59146e-08,1.2642
1.59379e-08,1.2241
1.59612e-08,1.1762
1.59844e-08,1.1305
1.60077e-08,1.0908
1.60310e-08,1.0602
1.60542e-08,1.0419
1.60775e-08,1.0354
1.61008e-08,1.0385
1.61240e-08,1.0500
1.61473e-08,1.0675
1.61706e-08,1.0877
1.61938e-08,1.1083
1.62171e-08,1.1280
1.62404e-08,1.1438
1.62636e-08,1.1517
1.62869e-08,1.1530
1.63102e-08,1.1545
1.63334e-08,1.1626
1.63567e-08,1.1775
1.63800e-08,1.1936
1.64032e-08,1.2075
1.64265e-08,1.2201
1.64498e-08,1.2331
1.64730e-08,1.2462
1.64963e-08,1.2581
1.65196e-08,1.2667
1.65428e-08,1.2695
1.65661e-08,1.2656
1.65894e-08,1.2555
1.66126e-08,1.2412
1.66359e-08,1.2256
1.66592e-08,1.2121
1.66824e-08,1.2028
1.67057e-08,1.1970
1.67290e-08,1.1927
1.67522e-08,1.1897
1.67755e-08,1.1895
1.67988e-08,1.1926
1.68220e-08,1.1963
1.68453e-08,1.1974
1.68686e-08,1.1942
1.68918e-08,1.1883
1.69151e-08,1.1820
1.69384e-08,1.1773
1.69616e-08,1.1750
1.69849e-08,1.1749
1.70082e-08,1.1763
1.70314e-08,1.1789
1.70547e-08,1.1826
1.70780e-08,1.1873
1.71012e-08,1.1935
1.71245e-08,1.2011
1.71478e-08,1.2089
1.71710e-08,1.2145
1.71943e-08,1.2162
1.72176e-08,1.2145
1.72408e-08,1.2114
1.72641e-08,1.2084
1.72874e-08,1.2062
1.73106e-08,1.2042
1.73339e-08,1.2027
1.73572e-08,1.2020
1.73804e-08,1.2028
1.74037e-08,1.2051
1.74270e-08,1.2078
1.74502e-08,1.2100
1.74735e-08,1.2106
1.74968e-08,1.2094
1.75201e-08,1.2066
1.75433e-08,1.2030
1.75666e-08,1.1997
1.75899e-08,1.1973
1.76131e-08,1.1958
1.76364e-08,1.1944
1.76597e-08,1.1930
1.76829e-08,1.1920
1.77062e-08,1.1925
1.77295e-08,1.1947
1.77527e-08,1.1979
1.77760e-08,1.2008
1.77993e-08,1.2027
1.78225e-08,1.2030
1.78458e-08,1.1982
1.78691e-08,1.1741
1.78923e-08,1.1126
1.79156e-08,0.9931
1.79389e-08,0.8476
1.79621e-08,0.7105
1.79854e-08,0.5683
1.80087e-08,0.4115
1.80319e-08,0.2618
1.80552e-08,0.1350
1.80785e-08,0.0376
1.81017e-08,-0.0301
1.81250e-08,-0.0714
1.81483e-08,-0.0965
1.81715e-08,-0.1144
1.81948e-08,-0.1300
1.82181e-08,-0.1469
1.82413e-08,-0.1663
1.82646e-08,-0.1857
1.82879e-08,-0.1958
1.83111e-08,-0.1935
1.83344e-08,-0.1846
1.83577e-08,-0.1753
1.83809e-08,-0.1632
1.84042e-08,-0.1346
1.84275e-08,-0.0845
1.84507e-08,-0.0254
1.84740e-08,0.0294
1.84973e-08,0.0755
1.85205e-08,0.1111
1.85438e-08,0.1342
1.85671e-08,0.1450
1.85903e-08,0.1442
1.86136e-08,0.1335
1.86369e-08,0.1165
1.86601e-08,0.0979
1.86834e-08,0.0807
1.87067e-08,0.0668
1.87299e-08,0.0588
1.87532e-08,0.0591
1.87765e-08,0.0640
1.87997e-08,0.0656
1.88230e-08,0.0584
1.88463e-08,0.0444
1.88695e-08,0.0296
1.88928e-08,0.0163
1.89161e-08,0.0017
1.89393e-08,-0.0165
1.89626e-08,-0.0366
1.89859e-08,-0.0548
1.90091e-08,-0.0674
1.90324e-08,-0.0718
1.90557e-08,-0.0680
1.90789e-08,-0.0576
1.91022e-08,-0.0425
1.91255e-08,-0.0188
1.91487e-08,0.0298
1.91720e-08,0.1264
1.91953e-08,0.2615
1.92185e-08,0.3975
1.92418e-08,0.5322
1.92651e-08,0.6789
1.92883e-08,0.8259
1.93116e-08,0.9571
1.93349e-08,1.0681
1.93581e-08,1.1551
1.93814e-08,1.2151
1.94047e-08,1.2518
1.94279e-08,1.2747
1.94512e-08,1.2907
1.94745e-08,1.3049
1.94977e-08,1.3203
1.95210e-08,1.3362
1.95443e-08,1.3450
1.95675e-08,1.3400
1.95908e-08,1.3239
1.96141e-08,1.3059
1.96373e-08,1.2905
1.96606e-08,1.2693
1.96839e-08,1.2326
1.97071e-08,1.1853
1.97304e-08,1.1382
1.97537e-08,1.0971
1.97769e-08,1.0647
1.98002e-08,1.0442
1.98235e-08,1.0358
1.98468e-08,1.0374
1.98700e-08,1.0474
1.98933e-08,1.0639
1.99166e-08,1.0839
1.99398e-08,1.1047
1.99631e-08,1.1248
1.99864e-08,1.1415
2.00096e-08,1.1509
2.00329e-08,1.1529
2.00562e-08,1.1537
2.00794e-08,1.1602
2.01027e-08,1.1741
2.01260e-08,1.1906
2.01492e-08,1.2052
2.01725e-08,1.2178
2.01958e-08,1.2305
2.02190e-08,1.2436
2.02423e-08,1.2559
2.02656e-08,1.2653
2.02888e-08,1.2694
2.03121e-08,1.2668
2.03354e-08,1.2576
2.03586e-08,1.2438
2.03819e-08,1.2282
2.04052e-08,1.2141
2.04284e-08,1.2040
2.04517e-08,1.1977
2.04750e-08,1.1933
2.04982e-08,1.1900
2.05215e-08,1.1892
2.05448e-08,1.1918
2.05680e-08,1.1957
2.05913e-08,1.1975
2.06146e-08,1.1951
2.06378e-08,1.1895
2.06611e-08,1.1829
2.06844e-08,1.1778
2.07076e-08,1.1750
2.07309e-08,1.1746
2.07542e-08,1.1759
2.07774e-08,1.1784
2.08007e-08,1.1818
2.08240e-08,1.1863
2.08472e-08,1.1922
2.08705e-08,1.1996
2.08938e-08,1.2075
2.09170e-08,1.2137
2.09403e-08,1.2162
2.09636e-08,1.2150
2.09868e-08,1.2119
2.10101e-08,1.2088
2.10334e-08,1.2064
2.10566e-08,1.2044
2.10799e-08,1.2028
2.11032e-08,1.2019
2.11264e-08,1.2025
2.11497e-08,1.2045
2.11730e-08,1.2072
2.11962e-08,1.2096
2.12195e-08,1.2106
2.12428e-08,1.2097
2.12660e-08,1.2071
2.12893e-08,1.2036
2.13126e-08,1.2001
2.13358e-08,1.1976
2.13591e-08,1.1959
2.13824e-08,1.1946
2.14056e-08,1.1932
2.14289e-08,1.1921
2.14522e-08,1.1922
2.14754e-08,1.1941
2.14987e-08,1.1972
2.15220e-08,1.2003
2.15452e-08,1.2024
2.15685e-08,1.2031
2.15918e-08,1.2001
2.16150e-08,1.1804
2.16383e-08,1.1281
2.16616e-08,1.0202
2.16848e-08,0.8756
2.17081e-08,0.7343
2.17314e-08,0.5943
2.17546e-08,0.4401
2.17779e-08,0.2871
2.18012e-08,0.1547
2.18244e-08,0.0515
2.18477e-08,-0.0216
2.18710e-08,-0.0672
2.18942e-08,-0.0940
2.19175e-08,-0.1122
2.19408e-08,-0.1275
2.19640e-08,-0.1439
2.19873e-08,-0.1626
2.20106e-08,-0.1825
2.20338e-08,-0.1951
2.20571e-08,-0.1952
2.20804e-08,-0.1869
2.21037e-08,-0.1771
2.21269e-08,-0.1660
2.21502e-08,-0.1417
2.21735e-08,-0.0955
2.21967e-08,-0.0368
2.22200e-08,0.0201
2.22433e-08,0.0682
2.22665e-08,0.1060
2.22898e-08,0.1316
2.23131e-08,0.1445
2.23363e-08,0.1457
2.23596e-08,0.1365
2.23829e-08,0.1202
2.24061e-08,0.1013
2.24294e-08,0.0835
2.24527e-08,0.0688
2.24759e-08,0.0595
2.24992e-08,0.0581
2.25225e-08,0.0627
2.25457e-08,0.0656
2.25690e-08,0.0605
2.25923e-08,0.0475
2.26155e-08,0.0323
2.26388e-08,0.0186
2.26621e-08,0.0045
2.26853e-08,-0.0130
2.27086e-08,-0.0329
2.27319e-08,-0.0519
2.27551e-08,-0.0659
2.27784e-08,-0.0720
2.28017e-08,-0.0697
2.28249e-08,-0.0603
2.28482e-08,-0.0458
2.28715e-08,-0.0241
2.28947e-08,0.0183
2.29180e-08,0.1078
2.29413e-08,0.2407
2.29645e-08,0.3789
2.29878e-08,0.5133
2.30111e-08,0.6584
2.30343e-08,0.8068
2.30576e-08,0.9415
2.30809e-08,1.0556
2.31041e-08,1.1459
2.31274e-08,1.2094
2.31507e-08,1.2485
2.31739e-08,1.2725
2.31972e-08,1.2888
2.32205e-08,1.3028
2.32437e-08,1.3178
2.32670e-08,1.3342
2.32903e-08,1.3450
2.33135e-08,1.3423
2.33368e-08,1.3272
2.33601e-08,1.3086
2.33833e-08,1.2930
2.34066e-08,1.2735
2.34299e-08,1.2390
2.34531e-08,1.1920
2.34764e-08,1.1439
2.34997e-08,1.1015
2.35229e-08,1.0677
2.35462e-08,1.0454
2.35695e-08,1.0355
2.35927e-08,1.0360
2.36160e-08,1.0452
2.36393e-08,1.0612
2.36625e-08,1.0811
2.36858e-08,1.1020
2.37091e-08,1.1222
2.37323e-08,1.1397
2.37556e-08,1.1503
2.37789e-08,1.1530
2.38021e-08,1.1532
2.38254e-08,1.1584
2.38487e-08,1.1715
2.38719e-08,1.1881
2.38952e-08,1.2033
2.39185e-08,1.2162
2.39417e-08,1.2288
2.39650e-08,1.2420
2.39883e-08,1.2546
2.40115e-08,1.2646
2.40348e-08,1.2696
2.40581e-08,1.2678
2.40813e-08,1.2588
2.41046e-08,1.2359
2.41279e-08,1.1862
2.41511e-08,1.0897
2.41744e-08,0.9441
2.41977e-08,0.7930
2.42209e-08,0.6505
2.42442e-08,0.4967
2.42675e-08,0.3363
2.42907e-08,0.1937
2.43140e-08,0.0790
2.43373e-08,-0.0064
2.43605e-08,-0.0654
2.43838e-08,-0.1029
2.44071e-08,-0.1290
2.44303e-08,-0.1484
2.44536e-08,-0.1655
2.44769e-08,-0.1822
2.45002e-08,-0.1998
2.45234e-08,-0.2128
2.45467e-08,-0.2135
2.45700e-08,-0.2029
2.45932e-08,-0.1876
2.46165e-08,-0.1717
2.46398e-08,-0.1481
2.46630e-08,-0.1053
