.HEADER
..NAMES
Time,V U2.M8
.DATA
2.45932e-08,-0.1788
2.46165e-08,-0.1733
2.46398e-08,-0.1664
2.46630e-08,-0.1418
2.46863e-08,-0.0935
2.47096e-08,-0.0353
2.47328e-08,0.0179
2.47561e-08,0.0622
2.47794e-08,0.0965
2.48026e-08,0.1203
2.48259e-08,0.1353
2.48492e-08,0.1416
2.48724e-08,0.1381
2.48957e-08,0.1259
2.49190e-08,0.1086
2.49422e-08,0.0894
2.49655e-08,0.0703
2.49888e-08,0.0565
2.50120e-08,0.0532
2.50353e-08,0.0594
2.50586e-08,0.0653
2.50818e-08,0.0624
2.51051e-08,0.0508
2.51284e-08,0.0375
2.51516e-08,0.0266
2.51749e-08,0.0154
2.51982e-08,-0.0002
2.52214e-08,-0.0199
2.52447e-08,-0.0402
2.52680e-08,-0.0567
2.52912e-08,-0.0657
2.53145e-08,-0.0661
2.53378e-08,-0.0596
2.53610e-08,-0.0467
2.53843e-08,-0.0187
2.54076e-08,0.0454
2.54308e-08,0.1643
2.54541e-08,0.3032
2.54774e-08,0.4320
2.55006e-08,0.5639
2.55239e-08,0.7088
2.55472e-08,0.8484
2.55704e-08,0.9691
2.55937e-08,1.0739
2.56170e-08,1.1547
2.56402e-08,1.2125
2.56635e-08,1.2488
2.56868e-08,1.2722
2.57100e-08,1.2878
2.57333e-08,1.3012
2.57566e-08,1.3185
2.57798e-08,1.3381
2.58031e-08,1.3501
2.58264e-08,1.3466
2.58496e-08,1.3321
2.58729e-08,1.3171
2.58962e-08,1.3046
2.59194e-08,1.2823
2.59427e-08,1.2416
2.59660e-08,1.1919
2.59892e-08,1.1458
2.60125e-08,1.1061
2.60358e-08,1.0750
2.60590e-08,1.0554
2.60823e-08,1.0468
2.61056e-08,1.0468
2.61288e-08,1.0543
2.61521e-08,1.0675
2.61754e-08,1.0835
2.61986e-08,1.1011
2.62219e-08,1.1205
2.62452e-08,1.1392
2.62684e-08,1.1506
2.62917e-08,1.1521
2.63150e-08,1.1501
2.63382e-08,1.1537
2.63615e-08,1.1655
2.63848e-08,1.1808
2.64080e-08,1.1946
2.64313e-08,1.2073
2.64546e-08,1.2214
2.64778e-08,1.2364
2.65011e-08,1.2504
2.65244e-08,1.2615
2.65476e-08,1.2674
2.65709e-08,1.2667
2.65942e-08,1.2572
2.66174e-08,1.2256
2.66407e-08,1.1577
2.66640e-08,1.0318
2.66872e-08,0.8795
2.67105e-08,0.7390
2.67338e-08,0.6064
2.67570e-08,0.4572
2.67803e-08,0.3026
2.68036e-08,0.1680
2.68269e-08,0.0586
2.68501e-08,-0.0196
2.68734e-08,-0.0723
2.68967e-08,-0.1045
2.69199e-08,-0.1270
2.69432e-08,-0.1448
2.69665e-08,-0.1615
2.69897e-08,-0.1803
2.70130e-08,-0.2008
2.70363e-08,-0.2144
2.70595e-08,-0.2133
2.70828e-08,-0.2013
2.71061e-08,-0.1882
2.71293e-08,-0.1769
2.71526e-08,-0.1546
2.71759e-08,-0.1089
2.71991e-08,-0.0476
2.72224e-08,0.0100
2.72457e-08,0.0564
2.72689e-08,0.0925
2.72922e-08,0.1190
2.73155e-08,0.1363
2.73387e-08,0.1448
2.73620e-08,0.1436
2.73853e-08,0.1336
2.74085e-08,0.1183
2.74318e-08,0.1014
2.74551e-08,0.0844
2.74783e-08,0.0699
2.75016e-08,0.0629
2.75249e-08,0.0654
2.75481e-08,0.0711
2.75714e-08,0.0696
2.75947e-08,0.0577
2.76179e-08,0.0412
2.76412e-08,0.0271
2.76645e-08,0.0151
2.76877e-08,0.0000
2.77110e-08,-0.0195
2.77343e-08,-0.0401
2.77575e-08,-0.0569
2.77808e-08,-0.0666
2.78041e-08,-0.0680
2.78273e-08,-0.0626
2.78506e-08,-0.0527
2.78739e-08,-0.0402
2.78971e-08,-0.0275
2.79204e-08,-0.0177
2.79437e-08,-0.0112
2.79669e-08,-0.0060
2.79902e-08,-0.0001
2.80135e-08,0.0040
2.80367e-08,0.0030
2.80600e-08,-0.0027
2.80833e-08,-0.0079
2.81065e-08,-0.0078
2.81298e-08,-0.0016
2.81531e-08,0.0070
2.81763e-08,0.0149
2.81996e-08,0.0208
2.82229e-08,0.0251
2.82461e-08,0.0284
2.82694e-08,0.0304
2.82927e-08,0.0304
2.83159e-08,0.0280
2.83392e-08,0.0233
2.83625e-08,0.0165
2.83857e-08,0.0080
2.84090e-08,-0.0005
2.84323e-08,-0.0061
2.84555e-08,-0.0070
2.84788e-08,-0.0049
2.85021e-08,-0.0028
2.85253e-08,-0.0020
2.85486e-08,-0.0015
2.85719e-08,0.0001
2.85951e-08,0.0027
2.86184e-08,0.0045
2.86417e-08,0.0038
2.86649e-08,0.0004
2.86882e-08,-0.0040
2.87115e-08,-0.0079
2.87347e-08,-0.0101
2.87580e-08,-0.0102
2.87813e-08,-0.0086
2.88045e-08,-0.0056
2.88278e-08,-0.0023
2.88511e-08,0.0004
2.88743e-08,0.0025
2.88976e-08,0.0048
2.89209e-08,0.0078
2.89441e-08,0.0103
2.89674e-08,0.0107
2.89907e-08,0.0086
2.90139e-08,0.0052
2.90372e-08,0.0023
2.90605e-08,0.0009
2.90838e-08,0.0008
2.91070e-08,0.0021
2.91303e-08,0.0128
2.91536e-08,0.0538
2.91768e-08,0.1499
2.92001e-08,0.2801
2.92234e-08,0.4055
2.92466e-08,0.5275
2.92699e-08,0.6640
2.92932e-08,0.8060
2.93164e-08,0.9347
2.93397e-08,1.0452
2.93630e-08,1.1303
2.93862e-08,1.1877
2.94095e-08,1.2220
2.94328e-08,1.2421
2.94560e-08,1.2553
2.94793e-08,1.2668
2.95026e-08,1.2823
2.95258e-08,1.3031
2.95491e-08,1.3211
2.95724e-08,1.3268
2.95956e-08,1.3207
2.96189e-08,1.3133
2.96422e-08,1.3096
2.96654e-08,1.2989
2.96887e-08,1.2676
2.97120e-08,1.2195
2.97352e-08,1.1699
2.97585e-08,1.1267
2.97818e-08,1.0922
2.98050e-08,1.0685
2.98283e-08,1.0553
2.98516e-08,1.0508
2.98748e-08,1.0550
2.98981e-08,1.0675
2.99214e-08,1.0851
2.99446e-08,1.1051
2.99679e-08,1.1262
2.99912e-08,1.1460
3.00144e-08,1.1585
3.00377e-08,1.1596
3.00610e-08,1.1540
3.00842e-08,1.1519
3.01075e-08,1.1591
3.01308e-08,1.1719
3.01540e-08,1.1842
3.01773e-08,1.1948
3.02006e-08,1.2071
3.02238e-08,1.2226
3.02471e-08,1.2397
3.02704e-08,1.2551
3.02936e-08,1.2651
3.03169e-08,1.2675
3.03402e-08,1.2627
3.03634e-08,1.2522
3.03867e-08,1.2380
3.04100e-08,1.2231
3.04332e-08,1.2113
3.04565e-08,1.2039
3.04798e-08,1.1985
3.05030e-08,1.1930
3.05263e-08,1.1886
3.05496e-08,1.1890
3.05728e-08,1.1947
3.05961e-08,1.2017
3.06194e-08,1.2050
3.06426e-08,1.2027
3.06659e-08,1.1965
3.06892e-08,1.1895
3.07124e-08,1.1836
3.07357e-08,1.1795
3.07590e-08,1.1769
3.07822e-08,1.1758
3.08055e-08,1.1764
3.08288e-08,1.1791
3.08520e-08,1.1835
3.08753e-08,1.1899
3.08986e-08,1.1983
3.09218e-08,1.2074
3.09451e-08,1.2140
3.09684e-08,1.2160
3.09916e-08,1.2139
3.10149e-08,1.2108
3.10382e-08,1.2085
3.10614e-08,1.2070
3.10847e-08,1.2049
3.11080e-08,1.2020
3.11312e-08,1.1995
3.11545e-08,1.1989
3.11778e-08,1.2008
3.12010e-08,1.2045
3.12243e-08,1.2084
3.12476e-08,1.2112
3.12708e-08,1.2121
3.12941e-08,1.2108
3.13174e-08,1.2077
3.13406e-08,1.2040
3.13639e-08,1.2009
3.13872e-08,1.1987
3.14105e-08,1.1967
3.14337e-08,1.1943
3.14570e-08,1.1920
3.14803e-08,1.1914
3.15035e-08,1.1932
3.15268e-08,1.1968
3.15501e-08,1.2004
3.15733e-08,1.2028
3.15966e-08,1.1999
3.16199e-08,1.1773
3.16431e-08,1.1191
3.16664e-08,1.0024
3.16897e-08,0.8597
3.17129e-08,0.7250
3.17362e-08,0.5959
3.17595e-08,0.4501
3.17827e-08,0.3003
3.18060e-08,0.1676
3.18293e-08,0.0586
3.18525e-08,-0.0182
3.18758e-08,-0.0666
3.18991e-08,-0.0928
3.19223e-08,-0.1094
3.19456e-08,-0.1222
3.19689e-08,-0.1357
3.19921e-08,-0.1530
3.20154e-08,-0.1736
3.20387e-08,-0.1889
3.20619e-08,-0.1914
3.20852e-08,-0.1847
3.21085e-08,-0.1777
3.21317e-08,-0.1721
3.21550e-08,-0.1549
3.21783e-08,-0.1138
3.22015e-08,-0.0557
3.22248e-08,0.0014
3.22481e-08,0.0492
3.22713e-08,0.0867
3.22946e-08,0.1137
3.23179e-08,0.1313
3.23411e-08,0.1403
3.23644e-08,0.1394
3.23877e-08,0.1290
3.24109e-08,0.1124
3.24342e-08,0.0936
3.24575e-08,0.0748
3.24807e-08,0.0595
3.25040e-08,0.0529
3.25273e-08,0.0569
3.25505e-08,0.0646
3.25738e-08,0.0658
3.25971e-08,0.0570
3.26203e-08,0.0432
3.26436e-08,0.0309
3.26669e-08,0.0200
3.26901e-08,0.0058
3.27134e-08,-0.0134
3.27367e-08,-0.0345
3.27599e-08,-0.0530
3.27832e-08,-0.0646
3.28065e-08,-0.0673
3.28297e-08,-0.0625
3.28530e-08,-0.0519
3.28763e-08,-0.0307
3.28995e-08,0.0175
3.29228e-08,0.1189
3.29461e-08,0.2571
3.29693e-08,0.3918
3.29926e-08,0.5201
3.30159e-08,0.6597
3.30391e-08,0.8036
3.30624e-08,0.9317
3.30857e-08,1.0424
3.31089e-08,1.1314
3.31322e-08,1.1973
3.31555e-08,1.2397
3.31787e-08,1.2663
3.32020e-08,1.2835
3.32253e-08,1.2968
3.32485e-08,1.3123
3.32718e-08,1.3319
3.32951e-08,1.3480
3.33183e-08,1.3500
3.33416e-08,1.3375
3.33649e-08,1.3209
3.33881e-08,1.3080
3.34114e-08,1.2911
3.34347e-08,1.2571
3.34579e-08,1.2085
3.34812e-08,1.1597
3.35045e-08,1.1176
3.35277e-08,1.0835
3.35510e-08,1.0600
3.35743e-08,1.0481
3.35975e-08,1.0455
3.36208e-08,1.0507
3.36441e-08,1.0621
3.36673e-08,1.0774
3.36906e-08,1.0945
3.37139e-08,1.1135
3.37372e-08,1.1332
3.37604e-08,1.1479
3.37837e-08,1.1527
3.38070e-08,1.1506
3.38302e-08,1.1511
3.38535e-08,1.1604
3.38768e-08,1.1756
3.39000e-08,1.1905
3.39233e-08,1.2033
3.39466e-08,1.2165
3.39698e-08,1.2312
3.39931e-08,1.2458
3.40164e-08,1.2581
3.40396e-08,1.2660
3.40629e-08,1.2677
3.40862e-08,1.2619
3.41094e-08,1.2394
3.41327e-08,1.1860
3.41560e-08,1.0784
3.41792e-08,0.9279
3.42025e-08,0.7840
3.42258e-08,0.6524
3.42490e-08,0.5093
3.42723e-08,0.3518
3.42956e-08,0.2103
3.43188e-08,0.0918
3.43421e-08,0.0036
3.43654e-08,-0.0566
3.43886e-08,-0.0946
3.44119e-08,-0.1199
3.44352e-08,-0.1394
3.44584e-08,-0.1560
3.44817e-08,-0.1740
3.45050e-08,-0.1945
3.45282e-08,-0.2116
3.45515e-08,-0.2153
3.45748e-08,-0.2056
3.45980e-08,-0.1922
3.46213e-08,-0.1816
3.46446e-08,-0.1649
3.46678e-08,-0.1266
3.46911e-08,-0.0679
3.47144e-08,-0.0078
3.47376e-08,0.0418
3.47609e-08,0.0810
3.47842e-08,0.1107
3.48074e-08,0.1310
3.48307e-08,0.1427
3.48540e-08,0.1449
3.48772e-08,0.1374
3.49005e-08,0.1233
3.49238e-08,0.1067
3.49470e-08,0.0898
3.49703e-08,0.0740
3.49936e-08,0.0640
3.50168e-08,0.0639
3.50401e-08,0.0698
3.50634e-08,0.0712
3.50866e-08,0.0621
3.51099e-08,0.0462
3.51332e-08,0.0312
3.51564e-08,0.0193
3.51797e-08,0.0056
3.52030e-08,-0.0129
3.52262e-08,-0.0337
3.52495e-08,-0.0522
3.52728e-08,-0.0644
3.52960e-08,-0.0683
3.53193e-08,-0.0649
3.53426e-08,-0.0563
3.53658e-08,-0.0413
3.53891e-08,-0.0083
3.54124e-08,0.0660
3.54356e-08,0.1919
3.54589e-08,0.3288
3.54822e-08,0.4569
3.55054e-08,0.5908
3.55287e-08,0.7359
3.55520e-08,0.8720
3.55752e-08,0.9912
3.55985e-08,1.0940
3.56218e-08,1.1724
3.56450e-08,1.2266
3.56683e-08,1.2593
3.56916e-08,1.2797
3.57148e-08,1.2933
3.57381e-08,1.3064
3.57614e-08,1.3237
3.57846e-08,1.3414
3.58079e-08,1.3492
3.58312e-08,1.3416
3.58544e-08,1.3256
3.58777e-08,1.3116
3.59010e-08,1.2989
3.59242e-08,1.2744
3.59475e-08,1.2321
3.59708e-08,1.1831
3.59940e-08,1.1382
3.60173e-08,1.0995
3.60406e-08,1.0702
3.60638e-08,1.0528
3.60871e-08,1.0459
3.61104e-08,1.0468
3.61337e-08,1.0547
3.61569e-08,1.0679
3.61802e-08,1.0842
3.62035e-08,1.1030
3.62267e-08,1.1238
3.62500e-08,1.1425
3.62733e-08,1.1526
3.62965e-08,1.1531
3.63198e-08,1.1517
3.63431e-08,1.1569
3.63663e-08,1.1697
3.63896e-08,1.1848
3.64129e-08,1.1979
3.64361e-08,1.2102
3.64594e-08,1.2239
3.64827e-08,1.2382
3.65059e-08,1.2516
3.65292e-08,1.2622
3.65525e-08,1.2675
3.65757e-08,1.2662
3.65990e-08,1.2586
3.66223e-08,1.2463
3.66455e-08,1.2316
3.66688e-08,1.2183
3.66921e-08,1.2094
3.67153e-08,1.2040
3.67386e-08,1.1990
3.67619e-08,1.1932
3.67851e-08,1.1895
3.68084e-08,1.1906
3.68317e-08,1.1952
3.68549e-08,1.1993
3.68782e-08,1.1994
3.69015e-08,1.1954
3.69247e-08,1.1894
3.69480e-08,1.1833
3.69713e-08,1.1787
3.69945e-08,1.1763
3.70178e-08,1.1757
3.70411e-08,1.1769
3.70643e-08,1.1795
3.70876e-08,1.1832
3.71109e-08,1.1879
3.71341e-08,1.1943
3.71574e-08,1.2024
3.71807e-08,1.2101
3.72039e-08,1.2145
3.72272e-08,1.2144
3.72505e-08,1.2118
3.72737e-08,1.2093
3.72970e-08,1.2079
3.73203e-08,1.2067
3.73435e-08,1.2050
3.73668e-08,1.2030
3.73901e-08,1.2016
3.74133e-08,1.2018
3.74366e-08,1.2037
3.74599e-08,1.2066
3.74831e-08,1.2094
3.75064e-08,1.2110
3.75297e-08,1.2107
3.75529e-08,1.2083
3.75762e-08,1.2047
3.75995e-08,1.2011
3.76227e-08,1.1987
3.76460e-08,1.1973
3.76693e-08,1.1957
3.76925e-08,1.1938
3.77158e-08,1.1924
3.77391e-08,1.1927
3.77623e-08,1.1951
3.77856e-08,1.1983
3.78089e-08,1.2011
3.78321e-08,1.2027
3.78554e-08,1.2030
3.78787e-08,1.2027
3.79019e-08,1.2021
3.79252e-08,1.2014
3.79485e-08,1.2007
3.79717e-08,1.2000
3.79950e-08,1.1991
3.80183e-08,1.1984
3.80415e-08,1.1981
3.80648e-08,1.1989
3.80881e-08,1.2009
3.81113e-08,1.2034
3.81346e-08,1.2053
3.81579e-08,1.2058
3.81811e-08,1.2053
3.82044e-08,1.2045
3.82277e-08,1.2039
3.82509e-08,1.2034
3.82742e-08,1.2026
3.82975e-08,1.2013
3.83207e-08,1.2000
3.83440e-08,1.1990
3.83673e-08,1.1987
3.83905e-08,1.1992
3.84138e-08,1.2002
3.84371e-08,1.2014
3.84603e-08,1.2023
3.84836e-08,1.2027
3.85069e-08,1.2024
3.85302e-08,1.2021
3.85534e-08,1.2019
3.85767e-08,1.2017
3.86000e-08,1.2012
3.86232e-08,1.2003
3.86465e-08,1.1993
3.86698e-08,1.1987
3.86930e-08,1.1990
3.87163e-08,1.1999
3.87396e-08,1.2010
3.87628e-08,1.2018
3.87861e-08,1.2022
3.88094e-08,1.2024
3.88326e-08,1.2025
3.88559e-08,1.2025
3.88792e-08,1.2024
3.89024e-08,1.2022
3.89257e-08,1.2018
3.89490e-08,1.2012
3.89722e-08,1.2005
3.89955e-08,1.2001
3.90188e-08,1.2002
3.90420e-08,1.2007
3.90653e-08,1.2013
3.90886e-08,1.2003
3.91118e-08,1.1860
3.91351e-08,1.1427
3.91584e-08,1.0439
3.91816e-08,0.9044
3.92049e-08,0.7698
3.92282e-08,0.6434
3.92514e-08,0.5036
3.92747e-08,0.3512
3.92980e-08,0.2132
3.93212e-08,0.0938
3.93445e-08,0.0042
3.93678e-08,-0.0552
3.93910e-08,-0.0890
3.94143e-08,-0.1084
3.94376e-08,-0.1219
3.94608e-08,-0.1340
3.94841e-08,-0.1495
3.95074e-08,-0.1690
3.95306e-08,-0.1860
3.95539e-08,-0.1908
3.95772e-08,-0.1846
3.96004e-08,-0.1767
3.96237e-08,-0.1724
3.96470e-08,-0.1617
3.96702e-08,-0.1290
3.96935e-08,-0.0752
3.97168e-08,-0.0178
3.97400e-08,0.0324
3.97633e-08,0.0735
3.97866e-08,0.1043
3.98098e-08,0.1252
3.98331e-08,0.1378
3.98564e-08,0.1411
3.98796e-08,0.1345
3.99029e-08,0.1204
3.99262e-08,0.1024
3.99494e-08,0.0829
3.99727e-08,0.0648
3.99960e-08,0.0540
4.00192e-08,0.0545
4.00425e-08,0.0618
4.00658e-08,0.0654
4.00890e-08,0.0590
4.01123e-08,0.0460
4.01356e-08,0.0334
4.01588e-08,0.0232
4.01821e-08,0.0109
4.02054e-08,-0.0063
4.02286e-08,-0.0267
4.02519e-08,-0.0463
4.02752e-08,-0.0606
4.02984e-08,-0.0667
4.03217e-08,-0.0647
4.03450e-08,-0.0567
4.03682e-08,-0.0447
4.03915e-08,-0.0315
4.04148e-08,-0.0203
4.04380e-08,-0.0124
4.04613e-08,-0.0062
4.04846e-08,0.0005
4.05078e-08,0.0060
4.05311e-08,0.0066
4.05544e-08,0.0012
4.05776e-08,-0.0061
4.06009e-08,-0.0095
4.06242e-08,-0.0066
4.06474e-08,0.0007
4.06707e-08,0.0088
4.06940e-08,0.0156
4.07173e-08,0.0207
4.07405e-08,0.0247
4.07638e-08,0.0279
4.07871e-08,0.0296
4.08103e-08,0.0290
4.08336e-08,0.0260
4.08569e-08,0.0202
4.08801e-08,0.0118
4.09034e-08,0.0024
4.09267e-08,-0.0050
4.09499e-08,-0.0079
4.09732e-08,-0.0069
4.09965e-08,-0.0047
4.10197e-08,-0.0034
4.10430e-08,-0.0028
4.10663e-08,-0.0012
4.10895e-08,0.0018
4.11128e-08,0.0047
4.11361e-08,0.0055
4.11593e-08,0.0034
4.11826e-08,-0.0008
4.12059e-08,-0.0055
4.12291e-08,-0.0090
4.12524e-08,-0.0104
4.12757e-08,-0.0097
4.12989e-08,-0.0073
4.13222e-08,-0.0042
4.13455e-08,-0.0015
4.13687e-08,0.0006
4.13920e-08,0.0030
4.14153e-08,0.0062
4.14385e-08,0.0094
4.14618e-08,0.0111
4.14851e-08,0.0100
4.15083e-08,0.0069
4.15316e-08,0.0034
4.15549e-08,0.0012
4.15781e-08,0.0004
4.16014e-08,0.0008
4.16247e-08,0.0077
4.16479e-08,0.0372
4.16712e-08,0.1182
4.16945e-08,0.2455
4.17177e-08,0.3713
4.17410e-08,0.4923
4.17643e-08,0.6254
4.17875e-08,0.7700
4.18108e-08,0.9017
4.18341e-08,1.0183
4.18573e-08,1.1102
4.18806e-08,1.1746
4.19039e-08,1.2143
4.19271e-08,1.2374
4.19504e-08,1.2523
4.19737e-08,1.2634
4.19969e-08,1.2772
4.20202e-08,1.2969
4.20435e-08,1.3169
4.20667e-08,1.3262
4.20900e-08,1.3227
4.21133e-08,1.3150
4.21365e-08,1.3111
4.21598e-08,1.3041
4.21831e-08,1.2781
4.22063e-08,1.2326
4.22296e-08,1.1825
4.22529e-08,1.1377
4.22761e-08,1.1004
4.22994e-08,1.0735
4.23227e-08,1.0575
4.23459e-08,1.0505
4.23692e-08,1.0525
4.23925e-08,1.0633
4.24157e-08,1.0801
4.24390e-08,1.0997
4.24623e-08,1.1205
4.24855e-08,1.1412
4.25088e-08,1.1562
4.25321e-08,1.1602
4.25553e-08,1.1553
4.25786e-08,1.1516
4.26019e-08,1.1565
4.26251e-08,1.1683
4.26484e-08,1.1808
4.26717e-08,1.1914
4.26949e-08,1.2031
4.27182e-08,1.2182
4.27415e-08,1.2353
4.27647e-08,1.2515
4.27880e-08,1.2632
4.28113e-08,1.2676
4.28345e-08,1.2646
4.28578e-08,1.2555
4.28811e-08,1.2421
4.29043e-08,1.2270
4.29276e-08,1.2140
4.29509e-08,1.2054
4.29742e-08,1.1997
4.29974e-08,1.1942
4.30207e-08,1.1892
4.30440e-08,1.1883
4.30672e-08,1.1929
4.30905e-08,1.2001
4.31138e-08,1.2046
4.31370e-08,1.2036
4.31603e-08,1.1982
4.31836e-08,1.1913
4.32068e-08,1.1851
4.32301e-08,1.1805
4.32534e-08,1.1774
4.32766e-08,1.1757
4.32999e-08,1.1758
4.33232e-08,1.1780
4.33464e-08,1.1821
4.33697e-08,1.1879
4.33930e-08,1.1959
4.34162e-08,1.2051
4.34395e-08,1.2126
4.34628e-08,1.2158
4.34860e-08,1.2146
4.35093e-08,1.2116
4.35326e-08,1.2091
4.35558e-08,1.2074
4.35791e-08,1.2055
4.36024e-08,1.2026
4.36256e-08,1.1999
4.36489e-08,1.1987
4.36722e-08,1.2001
4.36954e-08,1.2034
4.37187e-08,1.2074
4.37420e-08,1.2105
4.37652e-08,1.2120
4.37885e-08,1.2113
4.38118e-08,1.2087
4.38350e-08,1.2050
4.38583e-08,1.2016
4.38816e-08,1.1992
4.39048e-08,1.1972
4.39281e-08,1.1948
4.39514e-08,1.1924
4.39746e-08,1.1912
4.39979e-08,1.1925
4.40212e-08,1.1957
4.40444e-08,1.1995
4.40677e-08,1.2022
4.40910e-08,1.2035
4.41142e-08,1.2037
4.41375e-08,1.2034
4.41608e-08,1.2029
4.41840e-08,1.2020
4.42073e-08,1.2008
4.42306e-08,1.1994
4.42538e-08,1.1980
4.42771e-08,1.1971
4.43004e-08,1.1971
4.43236e-08,1.1986
4.43469e-08,1.2012
4.43702e-08,1.2039
4.43934e-08,1.2056
4.44167e-08,1.2059
4.44400e-08,1.2053
4.44632e-08,1.2047
4.44865e-08,1.2043
4.45098e-08,1.2037
4.45330e-08,1.2024
4.45563e-08,1.2007
4.45796e-08,1.1991
4.46028e-08,1.1981
4.46261e-08,1.1982
4.46494e-08,1.1991
4.46726e-08,1.2004
4.46959e-08,1.2016
4.47192e-08,1.2025
4.47424e-08,1.2028
4.47657e-08,1.2027
4.47890e-08,1.2025
4.48122e-08,1.2023
4.48355e-08,1.2019
4.48588e-08,1.2010
4.48820e-08,1.1997
4.49053e-08,1.1986
4.49286e-08,1.1982
4.49518e-08,1.1988
4.49751e-08,1.1999
4.49984e-08,1.2010
4.50216e-08,1.2017
4.50449e-08,1.2022
4.50682e-08,1.2024
4.50914e-08,1.2026
4.51147e-08,1.2027
4.51380e-08,1.2026
4.51612e-08,1.2022
4.51845e-08,1.2016
4.52078e-08,1.2007
4.52310e-08,1.1999
4.52543e-08,1.1997
4.52776e-08,1.2000
4.53008e-08,1.2006
4.53241e-08,1.2012
4.53474e-08,1.2016
4.53707e-08,1.2018
4.53939e-08,1.2019
4.54172e-08,1.2022
4.54405e-08,1.2023
4.54637e-08,1.2022
4.54870e-08,1.2017
4.55103e-08,1.2009
4.55335e-08,1.2003
4.55568e-08,1.2000
4.55801e-08,1.2000
4.56033e-08,1.2002
4.56266e-08,1.2007
4.56499e-08,1.2010
4.56731e-08,1.2012
4.56964e-08,1.2013
4.57197e-08,1.2015
4.57429e-08,1.2017
4.57662e-08,1.2019
4.57895e-08,1.2019
4.58127e-08,1.2015
4.58360e-08,1.2010
4.58593e-08,1.2006
4.58825e-08,1.2004
4.59058e-08,1.2005
4.59291e-08,1.2006
4.59523e-08,1.2008
4.59756e-08,1.2010
4.59989e-08,1.2011
4.60221e-08,1.2013
4.60454e-08,1.2016
4.60687e-08,1.2017
4.60919e-08,1.2018
4.61152e-08,1.2016
4.61385e-08,1.2013
4.61617e-08,1.2009
4.61850e-08,1.2007
4.62083e-08,1.2006
4.62315e-08,1.2007
4.62548e-08,1.2008
4.62781e-08,1.2009
4.63013e-08,1.2009
4.63246e-08,1.2010
4.63479e-08,1.2012
4.63711e-08,1.2014
4.63944e-08,1.2015
4.64177e-08,1.2015
4.64409e-08,1.2014
4.64642e-08,1.2012
4.64875e-08,1.2009
4.65107e-08,1.2008
4.65340e-08,1.2008
4.65573e-08,1.2008
4.65805e-08,1.2009
4.66038e-08,1.2009
4.66271e-08,1.2009
4.66503e-08,1.2010
4.66736e-08,1.2012
4.66969e-08,1.2014
4.67201e-08,1.2014
4.67434e-08,1.2014
4.67667e-08,1.2012
4.67899e-08,1.2011
4.68132e-08,1.2010
4.68365e-08,1.2009
4.68597e-08,1.2009
4.68830e-08,1.2010
4.69063e-08,1.2010
4.69295e-08,1.2009
4.69528e-08,1.2010
4.69761e-08,1.2011
4.69993e-08,1.2012
4.70226e-08,1.2013
4.70459e-08,1.2013
4.70691e-08,1.2013
4.70924e-08,1.2012
4.71157e-08,1.2011
4.71389e-08,1.2010
4.71622e-08,1.2010
4.71855e-08,1.2010
4.72087e-08,1.2010
4.72320e-08,1.2010
4.72553e-08,1.2010
4.72785e-08,1.2010
4.73018e-08,1.2011
4.73251e-08,1.2012
4.73483e-08,1.2013
4.73716e-08,1.2013
4.73949e-08,1.2012
4.74181e-08,1.2011
4.74414e-08,1.2011
4.74647e-08,1.2011
4.74879e-08,1.2011
4.75112e-08,1.2011
4.75345e-08,1.2010
4.75577e-08,1.2010
4.75810e-08,1.2010
4.76043e-08,1.2010
4.76275e-08,1.2011
4.76508e-08,1.2012
4.76741e-08,1.2012
4.76973e-08,1.2012
4.77206e-08,1.2012
4.77439e-08,1.2011
4.77672e-08,1.2011
4.77904e-08,1.2011
4.78137e-08,1.2011
4.78370e-08,1.2011
4.78602e-08,1.2010
4.78835e-08,1.2010
4.79068e-08,1.2011
4.79300e-08,1.2011
4.79533e-08,1.2012
4.79766e-08,1.2012
4.79998e-08,1.2012
4.80231e-08,1.2012
4.80464e-08,1.2012
4.80696e-08,1.2011
4.80929e-08,1.2011
4.81162e-08,1.2011
4.81394e-08,1.2011
4.81627e-08,1.2011
4.81860e-08,1.2011
4.82092e-08,1.2011
4.82325e-08,1.2011
4.82558e-08,1.2011
4.82790e-08,1.2012
4.83023e-08,1.2012
4.83256e-08,1.2012
4.83488e-08,1.2012
4.83721e-08,1.2012
4.83954e-08,1.2012
4.84186e-08,1.2012
4.84419e-08,1.2011
4.84652e-08,1.2011
4.84884e-08,1.2011
4.85117e-08,1.2011
4.85350e-08,1.2011
4.85582e-08,1.2011
4.85815e-08,1.2011
4.86048e-08,1.2012
4.86280e-08,1.2012
4.86513e-08,1.2012
4.86746e-08,1.2012
4.86978e-08,1.2012
4.87211e-08,1.2012
4.87444e-08,1.2012
4.87676e-08,1.2012
4.87909e-08,1.2011
4.88142e-08,1.2011
4.88374e-08,1.2011
4.88607e-08,1.2011
4.88840e-08,1.2011
4.89072e-08,1.2012
4.89305e-08,1.2012
4.89538e-08,1.2012
4.89770e-08,1.2012
4.90003e-08,1.2012
4.90236e-08,1.2012
4.90468e-08,1.2012
4.90701e-08,1.2011
4.90934e-08,1.1984
4.91166e-08,1.1791
4.91399e-08,1.1266
4.91632e-08,1.0153
4.91864e-08,0.8742
4.92097e-08,0.7428
4.92330e-08,0.6161
4.92562e-08,0.4725
4.92795e-08,0.3220
