.HEADER
..NAMES
Time,V U2.K3
.DATA
2.43838e-08,0.0093
2.44071e-08,0.0103
2.44303e-08,0.0104
2.44536e-08,0.0087
2.44769e-08,0.0050
2.45002e-08,-0.0000
2.45234e-08,-0.0049
2.45467e-08,-0.0083
2.45700e-08,-0.0094
2.45932e-08,-0.0081
2.46165e-08,-0.0050
2.46398e-08,-0.0009
2.46630e-08,0.0030
2.46863e-08,0.0060
2.47096e-08,0.0076
2.47328e-08,0.0077
2.47561e-08,0.0070
2.47794e-08,0.0060
2.48026e-08,0.0052
2.48259e-08,0.0045
2.48492e-08,0.0036
2.48724e-08,0.0020
2.48957e-08,-0.0002
2.49190e-08,-0.0026
2.49422e-08,-0.0048
2.49655e-08,-0.0063
2.49888e-08,-0.0064
2.50120e-08,-0.0049
2.50353e-08,-0.0019
2.50586e-08,0.0017
2.50818e-08,0.0049
2.51051e-08,0.0067
2.51284e-08,0.0069
2.51516e-08,0.0060
2.51749e-08,0.0045
2.51982e-08,0.0028
2.52214e-08,0.0012
2.52447e-08,0.0002
2.52680e-08,-0.0004
2.52912e-08,-0.0007
2.53145e-08,-0.0011
2.53378e-08,-0.0018
2.53610e-08,-0.0024
2.53843e-08,-0.0002
2.54076e-08,0.0127
2.54308e-08,0.0535
2.54541e-08,0.1301
2.54774e-08,0.2292
2.55006e-08,0.3497
2.55239e-08,0.4795
2.55472e-08,0.6208
2.55704e-08,0.7662
2.55937e-08,0.8957
2.56170e-08,1.0013
2.56402e-08,1.0842
2.56635e-08,1.1537
2.56868e-08,1.2143
2.57100e-08,1.2623
2.57333e-08,1.2880
2.57566e-08,1.2959
2.57798e-08,1.2969
2.58031e-08,1.2946
2.58264e-08,1.2914
2.58496e-08,1.2861
2.58729e-08,1.2843
2.58962e-08,1.2946
2.59194e-08,1.3151
2.59427e-08,1.3360
2.59660e-08,1.3486
2.59892e-08,1.3484
2.60125e-08,1.3372
2.60358e-08,1.3172
2.60590e-08,1.2876
2.60823e-08,1.2495
2.61056e-08,1.2087
2.61288e-08,1.1715
2.61521e-08,1.1413
2.61754e-08,1.1177
2.61986e-08,1.0982
2.62219e-08,1.0829
2.62452e-08,1.0738
2.62684e-08,1.0731
2.62917e-08,1.0828
2.63150e-08,1.1017
2.63382e-08,1.1261
2.63615e-08,1.1508
2.63848e-08,1.1720
2.64080e-08,1.1870
2.64313e-08,1.1943
2.64546e-08,1.1934
2.64778e-08,1.1850
2.65011e-08,1.1735
2.65244e-08,1.1640
2.65476e-08,1.1604
2.65709e-08,1.1626
2.65942e-08,1.1678
2.66174e-08,1.1750
2.66407e-08,1.1847
2.66640e-08,1.1967
2.66872e-08,1.2094
2.67105e-08,1.2210
2.67338e-08,1.2315
2.67570e-08,1.2424
2.67803e-08,1.2532
2.68036e-08,1.2603
2.68269e-08,1.2596
2.68501e-08,1.2504
2.68734e-08,1.2358
2.68967e-08,1.2197
2.69199e-08,1.2046
2.69432e-08,1.1918
2.69665e-08,1.1829
2.69897e-08,1.1797
2.70130e-08,1.1825
2.70363e-08,1.1889
2.70595e-08,1.1957
2.70828e-08,1.2008
2.71061e-08,1.2044
2.71293e-08,1.2073
2.71526e-08,1.2098
2.71759e-08,1.2114
2.71991e-08,1.2117
2.72224e-08,1.2103
2.72457e-08,1.2069
2.72689e-08,1.2012
2.72922e-08,1.1932
2.73155e-08,1.1843
2.73387e-08,1.1765
2.73620e-08,1.1722
2.73853e-08,1.1729
2.74085e-08,1.1782
2.74318e-08,1.1866
2.74551e-08,1.1959
2.74783e-08,1.2040
2.75016e-08,1.2102
2.75249e-08,1.2140
2.75481e-08,1.2154
2.75714e-08,1.2145
2.75947e-08,1.2122
2.76179e-08,1.2097
2.76412e-08,1.2076
2.76645e-08,1.2053
2.76877e-08,1.2021
2.77110e-08,1.1977
2.77343e-08,1.1931
2.77575e-08,1.1901
2.77808e-08,1.1895
2.78041e-08,1.1914
2.78273e-08,1.1955
2.78506e-08,1.2009
2.78739e-08,1.2000
2.78971e-08,1.1838
2.79204e-08,1.1299
2.79437e-08,1.0381
2.79669e-08,0.9223
2.79902e-08,0.7860
2.80135e-08,0.6432
2.80367e-08,0.4885
2.80600e-08,0.3363
2.80833e-08,0.2055
2.81065e-08,0.1031
2.81298e-08,0.0235
2.81531e-08,-0.0445
2.81763e-08,-0.1029
2.81996e-08,-0.1459
2.82229e-08,-0.1629
2.82461e-08,-0.1626
2.82694e-08,-0.1573
2.82927e-08,-0.1510
2.83159e-08,-0.1456
2.83392e-08,-0.1409
2.83625e-08,-0.1438
2.83857e-08,-0.1614
2.84090e-08,-0.1884
2.84323e-08,-0.2121
2.84555e-08,-0.2234
2.84788e-08,-0.2191
2.85021e-08,-0.2019
2.85253e-08,-0.1744
2.85486e-08,-0.1362
2.85719e-08,-0.0894
2.85951e-08,-0.0413
2.86184e-08,0.0023
2.86417e-08,0.0386
2.86649e-08,0.0688
2.86882e-08,0.0954
2.87115e-08,0.1166
2.87347e-08,0.1298
2.87580e-08,0.1319
2.87813e-08,0.1212
2.88045e-08,0.1000
2.88278e-08,0.0739
2.88511e-08,0.0492
2.88743e-08,0.0300
2.88976e-08,0.0187
2.89209e-08,0.0159
2.89441e-08,0.0220
2.89674e-08,0.0349
2.89907e-08,0.0493
2.90139e-08,0.0594
2.90372e-08,0.0620
2.90605e-08,0.0586
2.90838e-08,0.0521
2.91070e-08,0.0437
2.91303e-08,0.0336
2.91536e-08,0.0285
2.91768e-08,0.0465
2.92001e-08,0.1008
2.92234e-08,0.1827
2.92466e-08,0.2853
2.92699e-08,0.4018
2.92932e-08,0.5361
2.93164e-08,0.6878
2.93397e-08,0.8378
2.93630e-08,0.9685
2.93862e-08,1.0740
2.94095e-08,1.1605
2.94328e-08,1.2337
2.94560e-08,1.2904
2.94793e-08,1.3199
2.95026e-08,1.3230
2.95258e-08,1.3142
2.95491e-08,1.3032
2.95724e-08,1.2934
2.95956e-08,1.2833
2.96189e-08,1.2755
2.96422e-08,1.2789
2.96654e-08,1.2957
2.96887e-08,1.3180
2.97120e-08,1.3365
2.97352e-08,1.3456
2.97585e-08,1.3457
2.97818e-08,1.3381
2.98050e-08,1.3208
2.98283e-08,1.2911
2.98516e-08,1.2515
2.98748e-08,1.2082
2.98981e-08,1.1668
2.99214e-08,1.1305
2.99446e-08,1.0995
2.99679e-08,1.0749
2.99912e-08,1.0588
3.00144e-08,1.0535
3.00377e-08,1.0609
3.00610e-08,1.0804
3.00842e-08,1.1077
3.01075e-08,1.1365
3.01308e-08,1.1621
3.01540e-08,1.1825
3.01773e-08,1.1968
3.02006e-08,1.2037
3.02238e-08,1.2016
3.02471e-08,1.1922
3.02704e-08,1.1801
3.02936e-08,1.1703
3.03169e-08,1.1645
3.03402e-08,1.1617
3.03634e-08,1.1592
3.03867e-08,1.1501
3.04100e-08,1.1246
3.04332e-08,1.0643
3.04565e-08,0.9775
3.04798e-08,0.8679
3.05030e-08,0.7453
3.05263e-08,0.6121
3.05496e-08,0.4696
3.05728e-08,0.3304
3.05961e-08,0.2081
3.06194e-08,0.1054
3.06426e-08,0.0172
3.06659e-08,-0.0603
3.06892e-08,-0.1263
3.07124e-08,-0.1702
3.07357e-08,-0.1884
3.07590e-08,-0.1912
3.07822e-08,-0.1857
3.08055e-08,-0.1764
3.08288e-08,-0.1649
3.08520e-08,-0.1548
3.08753e-08,-0.1547
3.08986e-08,-0.1675
3.09218e-08,-0.1850
3.09451e-08,-0.1980
3.09684e-08,-0.2009
3.09916e-08,-0.1935
3.10149e-08,-0.1783
3.10382e-08,-0.1551
3.10614e-08,-0.1227
3.10847e-08,-0.0841
3.11080e-08,-0.0448
3.11312e-08,-0.0078
3.11545e-08,0.0263
3.11778e-08,0.0588
3.12010e-08,0.0891
3.12243e-08,0.1135
3.12476e-08,0.1289
3.12708e-08,0.1327
3.12941e-08,0.1240
3.13174e-08,0.1055
3.13406e-08,0.0821
3.13639e-08,0.0592
3.13872e-08,0.0409
3.14105e-08,0.0292
3.14337e-08,0.0246
3.14570e-08,0.0268
3.14803e-08,0.0336
3.15035e-08,0.0412
3.15268e-08,0.0459
3.15501e-08,0.0464
3.15733e-08,0.0444
3.15966e-08,0.0415
3.16199e-08,0.0370
3.16431e-08,0.0294
3.16664e-08,0.0186
3.16897e-08,0.0057
3.17129e-08,-0.0083
3.17362e-08,-0.0239
3.17595e-08,-0.0406
3.17827e-08,-0.0552
3.18060e-08,-0.0629
3.18293e-08,-0.0614
3.18525e-08,-0.0520
3.18758e-08,-0.0387
3.18991e-08,-0.0246
3.19223e-08,-0.0113
3.19456e-08,-0.0002
3.19689e-08,0.0072
3.19921e-08,0.0098
3.20154e-08,0.0087
3.20387e-08,0.0062
3.20619e-08,0.0038
3.20852e-08,0.0015
3.21085e-08,-0.0015
3.21317e-08,-0.0056
3.21550e-08,-0.0100
3.21783e-08,-0.0136
3.22015e-08,-0.0153
3.22248e-08,-0.0142
3.22481e-08,-0.0096
3.22713e-08,-0.0015
3.22946e-08,0.0088
3.23179e-08,0.0192
3.23411e-08,0.0270
3.23644e-08,0.0305
3.23877e-08,0.0293
3.24109e-08,0.0244
3.24342e-08,0.0175
3.24575e-08,0.0105
3.24807e-08,0.0044
3.25040e-08,-0.0006
3.25273e-08,-0.0043
3.25505e-08,-0.0069
3.25738e-08,-0.0084
3.25971e-08,-0.0090
3.26203e-08,-0.0091
3.26436e-08,-0.0082
3.26669e-08,-0.0056
3.26901e-08,-0.0008
3.27134e-08,0.0051
3.27367e-08,0.0104
3.27599e-08,0.0134
3.27832e-08,0.0135
3.28065e-08,0.0109
3.28297e-08,0.0061
3.28530e-08,0.0001
3.28763e-08,-0.0046
3.28995e-08,-0.0009
3.29228e-08,0.0260
3.29461e-08,0.0914
3.29693e-08,0.1852
3.29926e-08,0.3018
3.30159e-08,0.4312
3.30391e-08,0.5718
3.30624e-08,0.7217
3.30857e-08,0.8636
3.31089e-08,0.9818
3.31322e-08,1.0743
3.31555e-08,1.1485
3.31787e-08,1.2116
3.32020e-08,1.2631
3.32253e-08,1.2926
3.32485e-08,1.2995
3.32718e-08,1.2957
3.32951e-08,1.2895
3.33183e-08,1.2844
3.33416e-08,1.2792
3.33649e-08,1.2762
3.33881e-08,1.2838
3.34114e-08,1.3044
3.34347e-08,1.3292
3.34579e-08,1.3479
3.34812e-08,1.3538
3.35045e-08,1.3470
3.35277e-08,1.3305
3.35510e-08,1.3046
3.35743e-08,1.2687
3.35975e-08,1.2265
3.36208e-08,1.1848
3.36441e-08,1.1489
3.36673e-08,1.1203
3.36906e-08,1.0971
3.37139e-08,1.0786
3.37372e-08,1.0669
3.37604e-08,1.0644
3.37837e-08,1.0731
3.38070e-08,1.0926
3.38302e-08,1.1190
3.38535e-08,1.1465
3.38768e-08,1.1705
3.39000e-08,1.1880
3.39233e-08,1.1979
3.39466e-08,1.1992
3.39698e-08,1.1922
3.39931e-08,1.1799
3.40164e-08,1.1677
3.40396e-08,1.1604
3.40629e-08,1.1593
3.40862e-08,1.1625
3.41094e-08,1.1680
3.41327e-08,1.1763
3.41560e-08,1.1883
3.41792e-08,1.2028
3.42025e-08,1.2171
3.42258e-08,1.2300
3.42490e-08,1.2423
3.42723e-08,1.2545
3.42956e-08,1.2635
3.43188e-08,1.2651
3.43421e-08,1.2572
3.43654e-08,1.2423
3.43886e-08,1.2249
3.44119e-08,1.2083
3.44352e-08,1.1940
3.44584e-08,1.1830
3.44817e-08,1.1773
3.45050e-08,1.1779
3.45282e-08,1.1835
3.45515e-08,1.1910
3.45748e-08,1.1977
3.45980e-08,1.2029
3.46213e-08,1.2073
3.46446e-08,1.2112
3.46678e-08,1.2142
3.46911e-08,1.2153
3.47144e-08,1.2140
3.47376e-08,1.2102
3.47609e-08,1.2039
3.47842e-08,1.1954
3.48074e-08,1.1856
3.48307e-08,1.1766
3.48540e-08,1.1709
3.48772e-08,1.1700
3.49005e-08,1.1744
3.49238e-08,1.1825
3.49470e-08,1.1922
3.49703e-08,1.2012
3.49936e-08,1.2086
3.50168e-08,1.2139
3.50401e-08,1.2167
3.50634e-08,1.2171
3.50866e-08,1.2153
3.51099e-08,1.2125
3.51332e-08,1.2097
3.51564e-08,1.2067
3.51797e-08,1.2029
3.52030e-08,1.1979
3.52262e-08,1.1926
3.52495e-08,1.1888
3.52728e-08,1.1876
3.52960e-08,1.1893
3.53193e-08,1.1934
3.53426e-08,1.1993
3.53658e-08,1.2059
3.53891e-08,1.2119
3.54124e-08,1.2156
3.54356e-08,1.2160
3.54589e-08,1.2136
3.54822e-08,1.2098
3.55054e-08,1.2058
3.55287e-08,1.2020
3.55520e-08,1.1986
3.55752e-08,1.1958
3.55985e-08,1.1938
3.56218e-08,1.1926
3.56450e-08,1.1920
3.56683e-08,1.1918
3.56916e-08,1.1924
3.57148e-08,1.1943
3.57381e-08,1.1978
3.57614e-08,1.2024
3.57846e-08,1.2068
3.58079e-08,1.2099
3.58312e-08,1.2110
3.58544e-08,1.2099
3.58777e-08,1.2072
3.59010e-08,1.2034
3.59242e-08,1.1996
3.59475e-08,1.1965
3.59708e-08,1.1947
3.59940e-08,1.1943
3.60173e-08,1.1950
3.60406e-08,1.1962
3.60638e-08,1.1974
3.60871e-08,1.1985
3.61104e-08,1.1998
3.61337e-08,1.2014
3.61569e-08,1.2034
3.61802e-08,1.2053
3.62035e-08,1.2069
3.62267e-08,1.2078
3.62500e-08,1.2077
3.62733e-08,1.2062
3.62965e-08,1.2035
3.63198e-08,1.2001
3.63431e-08,1.1972
3.63663e-08,1.1954
3.63896e-08,1.1950
3.64129e-08,1.1958
3.64361e-08,1.1973
3.64594e-08,1.1991
3.64827e-08,1.2008
3.65059e-08,1.2022
3.65292e-08,1.2030
3.65525e-08,1.2033
3.65757e-08,1.2036
3.65990e-08,1.2039
3.66223e-08,1.2042
3.66455e-08,1.2041
3.66688e-08,1.2035
3.66921e-08,1.2021
3.67153e-08,1.2004
3.67386e-08,1.1985
3.67619e-08,1.1970
3.67851e-08,1.1962
3.68084e-08,1.1965
3.68317e-08,1.1977
3.68549e-08,1.1996
3.68782e-08,1.2015
3.69015e-08,1.2030
3.69247e-08,1.2037
3.69480e-08,1.2038
3.69713e-08,1.2035
3.69945e-08,1.2029
3.70178e-08,1.2024
3.70411e-08,1.2019
3.70643e-08,1.2015
3.70876e-08,1.2010
3.71109e-08,1.2005
3.71341e-08,1.1997
3.71574e-08,1.1989
3.71807e-08,1.1983
3.72039e-08,1.1981
3.72272e-08,1.1986
3.72505e-08,1.1998
3.72737e-08,1.2012
3.72970e-08,1.2025
3.73203e-08,1.2034
3.73435e-08,1.2037
3.73668e-08,1.2034
3.73901e-08,1.2026
3.74133e-08,1.2016
3.74366e-08,1.2008
3.74599e-08,1.2003
3.74831e-08,1.2000
3.75064e-08,1.2000
3.75297e-08,1.1999
3.75529e-08,1.1998
3.75762e-08,1.1997
3.75995e-08,1.1996
3.76227e-08,1.1998
3.76460e-08,1.2002
3.76693e-08,1.2008
3.76925e-08,1.2017
3.77158e-08,1.2025
3.77391e-08,1.2029
3.77623e-08,1.2029
3.77856e-08,1.2024
3.78089e-08,1.2016
3.78321e-08,1.2007
3.78554e-08,1.1991
3.78787e-08,1.1891
3.79019e-08,1.1629
3.79252e-08,1.0984
3.79485e-08,1.0031
3.79717e-08,0.8864
3.79950e-08,0.7524
3.80183e-08,0.6116
3.80415e-08,0.4592
3.80648e-08,0.3128
3.80881e-08,0.1895
3.81113e-08,0.0938
3.81346e-08,0.0177
3.81579e-08,-0.0478
3.81811e-08,-0.1041
3.82044e-08,-0.1436
3.82277e-08,-0.1589
3.82509e-08,-0.1614
3.82742e-08,-0.1604
3.82975e-08,-0.1582
3.83207e-08,-0.1549
3.83440e-08,-0.1507
3.83673e-08,-0.1539
3.83905e-08,-0.1704
3.84138e-08,-0.1936
3.84371e-08,-0.2118
3.84603e-08,-0.2178
3.84836e-08,-0.2100
3.85069e-08,-0.1912
3.85302e-08,-0.1628
3.85534e-08,-0.1238
3.85767e-08,-0.0773
3.86000e-08,-0.0308
3.86232e-08,0.0101
3.86465e-08,0.0434
3.86698e-08,0.0708
3.86930e-08,0.0946
3.87163e-08,0.1130
3.87396e-08,0.1237
3.87628e-08,0.1242
3.87861e-08,0.1135
3.88094e-08,0.0942
3.88326e-08,0.0713
3.88559e-08,0.0498
3.88792e-08,0.0331
3.89024e-08,0.0230
3.89257e-08,0.0206
3.89490e-08,0.0265
3.89722e-08,0.0383
3.89955e-08,0.0508
3.90188e-08,0.0586
3.90420e-08,0.0595
3.90653e-08,0.0550
3.90886e-08,0.0479
3.91118e-08,0.0385
3.91351e-08,0.0285
3.91584e-08,0.0264
3.91816e-08,0.0536
3.92049e-08,0.1160
3.92282e-08,0.2052
3.92514e-08,0.3131
3.92747e-08,0.4336
3.92980e-08,0.5729
3.93212e-08,0.7248
3.93445e-08,0.8698
3.93678e-08,0.9928
3.93910e-08,1.0917
3.94143e-08,1.1740
3.94376e-08,1.2443
3.94608e-08,1.2964
3.94841e-08,1.3200
3.95074e-08,1.3202
3.95306e-08,1.3108
3.95539e-08,1.3003
3.95772e-08,1.2909
3.96004e-08,1.2811
3.96237e-08,1.2758
3.96470e-08,1.2832
3.96702e-08,1.3028
3.96935e-08,1.3254
3.97168e-08,1.3418
3.97400e-08,1.3477
3.97633e-08,1.3445
3.97866e-08,1.3336
3.98098e-08,1.3125
3.98331e-08,1.2798
3.98564e-08,1.2391
3.98796e-08,1.1966
3.99029e-08,1.1574
3.99262e-08,1.1233
3.99494e-08,1.0943
3.99727e-08,1.0716
3.99960e-08,1.0576
4.00192e-08,1.0548
4.00425e-08,1.0650
4.00658e-08,1.0868
4.00890e-08,1.1150
4.01123e-08,1.1435
4.01356e-08,1.1678
4.01588e-08,1.1863
4.01821e-08,1.1983
4.02054e-08,1.2023
4.02286e-08,1.1978
4.02519e-08,1.1871
4.02752e-08,1.1756
4.02984e-08,1.1676
4.03217e-08,1.1637
4.03450e-08,1.1623
4.03682e-08,1.1634
4.03915e-08,1.1693
4.04148e-08,1.1811
4.04380e-08,1.1968
4.04613e-08,1.2129
4.04846e-08,1.2280
4.05078e-08,1.2430
4.05311e-08,1.2571
4.05544e-08,1.2668
4.05776e-08,1.2678
4.06009e-08,1.2592
4.06242e-08,1.2445
4.06474e-08,1.2281
4.06707e-08,1.2122
4.06940e-08,1.1975
4.07173e-08,1.1851
4.07405e-08,1.1774
4.07638e-08,1.1757
4.07871e-08,1.1790
4.08103e-08,1.1849
4.08336e-08,1.1914
4.08569e-08,1.1981
4.08801e-08,1.2050
4.09034e-08,1.2116
4.09267e-08,1.2165
4.09499e-08,1.2186
4.09732e-08,1.2173
4.09965e-08,1.2128
4.10197e-08,1.2055
4.10430e-08,1.1960
4.10663e-08,1.1857
4.10895e-08,1.1767
4.11128e-08,1.1709
4.11361e-08,1.1698
4.11593e-08,1.1735
4.11826e-08,1.1805
4.12059e-08,1.1889
4.12291e-08,1.1973
4.12524e-08,1.2050
4.12757e-08,1.2116
4.12989e-08,1.2165
4.13222e-08,1.2187
4.13455e-08,1.2182
4.13687e-08,1.2159
4.13920e-08,1.2128
4.14153e-08,1.2087
4.14385e-08,1.2035
4.14618e-08,1.1971
4.14851e-08,1.1911
4.15083e-08,1.1873
4.15316e-08,1.1864
4.15549e-08,1.1884
4.15781e-08,1.1924
4.16014e-08,1.1980
4.16247e-08,1.2044
4.16479e-08,1.2102
4.16712e-08,1.2140
4.16945e-08,1.2150
4.17177e-08,1.2138
4.17410e-08,1.2113
4.17643e-08,1.2081
4.17875e-08,1.2045
4.18108e-08,1.2004
4.18341e-08,1.1965
4.18573e-08,1.1933
4.18806e-08,1.1911
4.19039e-08,1.1899
4.19271e-08,1.1897
4.19504e-08,1.1907
4.19737e-08,1.1933
4.19969e-08,1.1974
4.20202e-08,1.2022
4.20435e-08,1.2066
4.20667e-08,1.2095
4.20900e-08,1.2105
4.21133e-08,1.2097
4.21365e-08,1.2074
4.21598e-08,1.2043
4.21831e-08,1.2009
4.22063e-08,1.1978
4.22296e-08,1.1956
4.22529e-08,1.1944
4.22761e-08,1.1942
4.22994e-08,1.1946
4.23227e-08,1.1953
4.23459e-08,1.1966
4.23692e-08,1.1985
4.23925e-08,1.2009
4.24157e-08,1.2034
4.24390e-08,1.2057
4.24623e-08,1.2073
4.24855e-08,1.2081
4.25088e-08,1.2078
4.25321e-08,1.2061
4.25553e-08,1.2034
4.25786e-08,1.2002
4.26019e-08,1.1975
4.26251e-08,1.1958
4.26484e-08,1.1953
4.26717e-08,1.1955
4.26949e-08,1.1964
4.27182e-08,1.1977
4.27415e-08,1.1993
4.27647e-08,1.2008
4.27880e-08,1.2021
4.28113e-08,1.2031
4.28345e-08,1.2039
4.28578e-08,1.2033
4.28811e-08,1.1927
4.29043e-08,1.1633
4.29276e-08,1.0935
4.29509e-08,0.9939
4.29742e-08,0.8726
4.29974e-08,0.7360
4.30207e-08,0.5924
4.30440e-08,0.4389
4.30672e-08,0.2944
4.30905e-08,0.1746
4.31138e-08,0.0826
4.31370e-08,0.0093
4.31603e-08,-0.0540
4.31836e-08,-0.1081
4.32068e-08,-0.1443
4.32301e-08,-0.1569
4.32534e-08,-0.1584
4.32766e-08,-0.1569
4.32999e-08,-0.1550
4.33232e-08,-0.1523
4.33464e-08,-0.1497
4.33697e-08,-0.1556
4.33930e-08,-0.1746
4.34162e-08,-0.1988
4.34395e-08,-0.2167
4.34628e-08,-0.2212
4.34860e-08,-0.2113
4.35093e-08,-0.1903
4.35326e-08,-0.1596
4.35558e-08,-0.1185
4.35791e-08,-0.0708
4.36024e-08,-0.0242
4.36256e-08,0.0161
4.36489e-08,0.0485
4.36722e-08,0.0751
4.36954e-08,0.0980
4.37187e-08,0.1153
4.37420e-08,0.1245
4.37652e-08,0.1230
4.37885e-08,0.1105
4.38118e-08,0.0899
4.38350e-08,0.0666
4.38583e-08,0.0455
4.38816e-08,0.0298
4.39048e-08,0.0212
4.39281e-08,0.0207
4.39514e-08,0.0282
4.39746e-08,0.0411
4.39979e-08,0.0537
4.40212e-08,0.0609
4.40444e-08,0.0607
4.40677e-08,0.0554
4.40910e-08,0.0475
4.41142e-08,0.0372
4.41375e-08,0.0240
4.41608e-08,0.0087
4.41840e-08,-0.0064
4.42073e-08,-0.0201
4.42306e-08,-0.0334
4.42538e-08,-0.0473
4.42771e-08,-0.0592
4.43004e-08,-0.0643
4.43236e-08,-0.0600
4.43469e-08,-0.0477
4.43702e-08,-0.0318
4.43934e-08,-0.0162
4.44167e-08,-0.0023
4.44400e-08,0.0087
4.44632e-08,0.0147
4.44865e-08,0.0145
4.45098e-08,0.0091
4.45330e-08,0.0019
4.45563e-08,-0.0041
4.45796e-08,-0.0081
4.46028e-08,-0.0108
4.46261e-08,-0.0130
4.46494e-08,-0.0148
4.46726e-08,-0.0153
4.46959e-08,-0.0141
4.47192e-08,-0.0107
4.47424e-08,-0.0048
4.47657e-08,0.0036
4.47890e-08,0.0137
4.48122e-08,0.0238
4.48355e-08,0.0311
4.48588e-08,0.0336
4.48820e-08,0.0308
4.49053e-08,0.0236
4.49286e-08,0.0144
4.49518e-08,0.0053
4.49751e-08,-0.0021
4.49984e-08,-0.0074
4.50216e-08,-0.0103
4.50449e-08,-0.0108
4.50682e-08,-0.0094
4.50914e-08,-0.0072
4.51147e-08,-0.0053
4.51380e-08,-0.0035
4.51612e-08,-0.0010
4.51845e-08,0.0030
4.52078e-08,0.0079
4.52310e-08,0.0120
4.52543e-08,0.0139
4.52776e-08,0.0129
4.53008e-08,0.0094
4.53241e-08,0.0039
4.53474e-08,-0.0029
4.53707e-08,-0.0089
4.53939e-08,-0.0079
4.54172e-08,0.0127
4.54405e-08,0.0697
4.54637e-08,0.1591
4.54870e-08,0.2706
4.55103e-08,0.3988
4.55335e-08,0.5360
4.55568e-08,0.6847
4.55801e-08,0.8288
4.56033e-08,0.9518
4.56266e-08,1.0491
4.56499e-08,1.1263
4.56731e-08,1.1917
4.56964e-08,1.2462
4.57197e-08,1.2820
4.57429e-08,1.2940
4.57662e-08,1.2928
4.57895e-08,1.2882
4.58127e-08,1.2838
4.58360e-08,1.2800
4.58593e-08,1.2771
4.58825e-08,1.2826
4.59058e-08,1.3012
4.59291e-08,1.3261
4.59523e-08,1.3466
4.59756e-08,1.3552
4.59989e-08,1.3503
4.60221e-08,1.3351
4.60454e-08,1.3108
4.60687e-08,1.2766
4.60919e-08,1.2352
4.61152e-08,1.1931
4.61385e-08,1.1560
4.61617e-08,1.1262
4.61850e-08,1.1024
4.62083e-08,1.0832
4.62315e-08,1.0701
4.62548e-08,1.0655
4.62781e-08,1.0717
4.63013e-08,1.0889
4.63246e-08,1.1138
4.63479e-08,1.1410
4.63711e-08,1.1655
4.63944e-08,1.1841
4.64177e-08,1.1951
4.64409e-08,1.1979
4.64642e-08,1.1923
4.64875e-08,1.1808
4.65107e-08,1.1683
4.65340e-08,1.1601
4.65573e-08,1.1582
4.65805e-08,1.1611
4.66038e-08,1.1659
4.66271e-08,1.1654
4.66503e-08,1.1532
4.66736e-08,1.1070
4.66969e-08,1.0281
4.67201e-08,0.9246
4.67434e-08,0.8022
4.67667e-08,0.6719
4.67899e-08,0.5286
4.68132e-08,0.3827
4.68365e-08,0.2488
4.68597e-08,0.1354
4.68830e-08,0.0405
4.69063e-08,-0.0417
4.69295e-08,-0.1121
4.69528e-08,-0.1636
4.69761e-08,-0.1868
4.69993e-08,-0.1887
4.70226e-08,-0.1810
4.70459e-08,-0.1700
4.70691e-08,-0.1590
4.70924e-08,-0.1494
4.71157e-08,-0.1472
4.71389e-08,-0.1586
4.71622e-08,-0.1789
4.71855e-08,-0.1974
4.72087e-08,-0.2064
4.72320e-08,-0.2036
4.72553e-08,-0.1914
4.72785e-08,-0.1715
4.73018e-08,-0.1426
4.73251e-08,-0.1052
4.73483e-08,-0.0639
4.73716e-08,-0.0231
4.73949e-08,0.0152
4.74181e-08,0.0510
4.74414e-08,0.0847
4.74647e-08,0.1127
4.74879e-08,0.1316
4.75112e-08,0.1382
4.75345e-08,0.1312
4.75577e-08,0.1126
4.75810e-08,0.0877
4.76043e-08,0.0626
4.76275e-08,0.0421
4.76508e-08,0.0284
4.76741e-08,0.0219
4.76973e-08,0.0226
4.77206e-08,0.0291
4.77439e-08,0.0380
4.77672e-08,0.0452
4.77904e-08,0.0484
4.78137e-08,0.0482
4.78370e-08,0.0467
4.78602e-08,0.0439
4.78835e-08,0.0398
4.79068e-08,0.0397
4.79300e-08,0.0620
4.79533e-08,0.1184
4.79766e-08,0.1992
4.79998e-08,0.3015
4.80231e-08,0.4161
4.80464e-08,0.5498
4.80696e-08,0.6986
4.80929e-08,0.8442
4.81162e-08,0.9702
4.81394e-08,1.0722
4.81627e-08,1.1569
4.81860e-08,1.2291
4.82092e-08,1.2863
4.82325e-08,1.3167
4.82558e-08,1.3233
4.82790e-08,1.3190
4.83023e-08,1.3111
4.83256e-08,1.3027
4.83488e-08,1.2917
4.83721e-08,1.2821
4.83954e-08,1.2838
4.84186e-08,1.2981
4.84419e-08,1.3174
4.84652e-08,1.3334
4.84884e-08,1.3406
4.85117e-08,1.3397
4.85350e-08,1.3316
4.85582e-08,1.3137
4.85815e-08,1.2837
4.86048e-08,1.2449
4.86280e-08,1.2037
4.86513e-08,1.1652
4.86746e-08,1.1320
4.86978e-08,1.1034
4.87211e-08,1.0805
4.87444e-08,1.0651
4.87676e-08,1.0593
4.87909e-08,1.0651
4.88142e-08,1.0823
4.88374e-08,1.1070
4.88607e-08,1.1339
4.88840e-08,1.1587
4.89072e-08,1.1790
4.89305e-08,1.1937
4.89538e-08,1.2009
4.89770e-08,1.1994
4.90003e-08,1.1908
4.90236e-08,1.1799
