.HEADER
..NAMES
Time,V U2.G3&F3
3.1410e-09,-0.6426
3.1643e-09,-0.6408
3.1876e-09,-0.6434
3.2108e-09,-0.6520
3.2341e-09,-0.6617
3.2574e-09,-0.6704
3.2806e-09,-0.6803
3.3039e-09,-0.6940
3.3272e-09,-0.7093
3.3504e-09,-0.7201
3.3737e-09,-0.7238
3.3970e-09,-0.7229
3.4202e-09,-0.7187
3.4435e-09,-0.7087
3.4668e-09,-0.6864
3.4901e-09,-0.6393
3.5133e-09,-0.5373
3.5366e-09,-0.3667
3.5599e-09,-0.1567
3.5831e-09,0.0410
3.6064e-09,0.1909
3.6297e-09,0.3009
3.6529e-09,0.3966
3.6762e-09,0.4915
3.6995e-09,0.5711
3.7227e-09,0.6206
3.7460e-09,0.6397
3.7693e-09,0.6411
3.7925e-09,0.6411
3.8158e-09,0.6474
3.8391e-09,0.6574
3.8623e-09,0.6653
3.8856e-09,0.6717
3.9089e-09,0.6815
3.9321e-09,0.6974
3.9554e-09,0.7143
3.9787e-09,0.7241
4.0019e-09,0.7255
4.0252e-09,0.7231
4.0485e-09,0.7190
4.0717e-09,0.7092
4.0950e-09,0.6848
4.1183e-09,0.6314
4.1415e-09,0.5195
4.1648e-09,0.3428
4.1881e-09,0.1335
4.2113e-09,-0.0584
4.2346e-09,-0.2038
4.2579e-09,-0.3126
4.2811e-09,-0.4078
4.3044e-09,-0.4998
4.3277e-09,-0.5756
4.3509e-09,-0.6234
4.3742e-09,-0.6422
4.3975e-09,-0.6431
4.4207e-09,-0.6409
4.4440e-09,-0.6453
4.4673e-09,-0.6548
4.4905e-09,-0.6645
4.5138e-09,-0.6731
4.5371e-09,-0.6835
4.5603e-09,-0.6980
4.5836e-09,-0.7129
4.6069e-09,-0.7220
4.6301e-09,-0.7242
4.6534e-09,-0.7223
4.6767e-09,-0.7168
4.6999e-09,-0.7043
4.7232e-09,-0.6768
4.7465e-09,-0.6174
4.7697e-09,-0.4947
4.7930e-09,-0.3087
4.8163e-09,-0.0986
4.8395e-09,0.0857
4.8628e-09,0.2218
4.8861e-09,0.3264
4.9093e-09,0.4228
4.9326e-09,0.5158
4.9559e-09,0.5869
4.9791e-09,0.6271
5.0024e-09,0.6398
5.0257e-09,0.6402
5.0489e-09,0.6422
5.0722e-09,0.6504
5.0955e-09,0.6599
5.1187e-09,0.6667
5.1420e-09,0.6737
5.1653e-09,0.6855
5.1885e-09,0.7025
5.2118e-09,0.7179
5.2351e-09,0.7249
5.2583e-09,0.7248
5.2816e-09,0.7221
5.3049e-09,0.7171
5.3281e-09,0.7040
5.3514e-09,0.6737
5.3747e-09,0.6075
5.3979e-09,0.4770
5.4212e-09,0.2863
5.4445e-09,0.0760
5.4677e-09,-0.1050
5.4910e-09,-0.2382
5.5143e-09,-0.3401
5.5375e-09,-0.4342
5.5608e-09,-0.5236
5.5841e-09,-0.5928
5.6073e-09,-0.6322
5.6306e-09,-0.6441
5.6539e-09,-0.6422
5.6771e-09,-0.6411
5.7004e-09,-0.6475
5.7237e-09,-0.6577
5.7469e-09,-0.6670
5.7702e-09,-0.6755
5.7935e-09,-0.6870
5.8168e-09,-0.7024
5.8400e-09,-0.7164
5.8633e-09,-0.7234
5.8866e-09,-0.7240
5.9098e-09,-0.7212
5.9331e-09,-0.7143
5.9564e-09,-0.6988
5.9796e-09,-0.6651
6.0029e-09,-0.5918
6.0262e-09,-0.4512
6.0494e-09,-0.2555
6.0727e-09,-0.0479
6.0960e-09,0.1248
6.1192e-09,0.2517
6.1425e-09,0.3521
6.1658e-09,0.4479
6.1890e-09,0.5362
6.2123e-09,0.5999
6.2356e-09,0.6328
6.2588e-09,0.6412
6.2821e-09,0.6410
6.3054e-09,0.6442
6.3286e-09,0.6530
6.3519e-09,0.6619
6.3752e-09,0.6687
6.3984e-09,0.6765
6.4217e-09,0.6897
6.4450e-09,0.7068
6.4682e-09,0.7203
6.4915e-09,0.7253
6.5148e-09,0.7243
6.5380e-09,0.7212
6.5613e-09,0.7146
6.5846e-09,0.6979
6.6078e-09,0.6601
6.6311e-09,0.5771
6.6544e-09,0.4249
6.6776e-09,0.2225
6.7009e-09,0.0171
6.7242e-09,-0.1477
6.7474e-09,-0.2681
6.7707e-09,-0.3662
6.7940e-09,-0.4611
6.8172e-09,-0.5469
6.8405e-09,-0.6069
6.8638e-09,-0.6367
6.8870e-09,-0.6425
6.9103e-09,-0.6402
6.9336e-09,-0.6418
6.9568e-09,-0.6503
6.9801e-09,-0.6603
7.0034e-09,-0.6689
7.0266e-09,-0.6781
7.0499e-09,-0.6913
7.0732e-09,-0.7073
7.0964e-09,-0.7194
7.1197e-09,-0.7240
7.1430e-09,-0.7233
7.1662e-09,-0.7198
7.1895e-09,-0.7112
7.2128e-09,-0.6918
7.2360e-09,-0.6506
7.2593e-09,-0.5607
7.2826e-09,-0.4018
7.3058e-09,-0.1953
7.3291e-09,0.0087
7.3524e-09,0.1686
7.3756e-09,0.2846
7.3989e-09,0.3806
7.4222e-09,0.4753
7.4454e-09,0.5587
7.4687e-09,0.6144
7.4920e-09,0.6389
7.5152e-09,0.6425
7.5385e-09,0.6414
7.5618e-09,0.6460
7.5850e-09,0.6556
7.6083e-09,0.6642
7.6316e-09,0.6709
7.6548e-09,0.6797
7.6781e-09,0.6943
7.7014e-09,0.7114
7.7246e-09,0.7229
7.7479e-09,0.7257
7.7712e-09,0.7237
7.7944e-09,0.7200
7.8177e-09,0.7115
7.8410e-09,0.6902
7.8642e-09,0.6429
7.8875e-09,0.5417
7.9108e-09,0.3736
7.9340e-09,0.1675
7.9573e-09,-0.0284
7.9806e-09,-0.1802
8.0038e-09,-0.2937
8.0271e-09,-0.3908
8.0504e-09,-0.4847
8.0736e-09,-0.5640
8.0969e-09,-0.6159
8.1202e-09,-0.6389
8.1435e-09,-0.6422
8.1667e-09,-0.6406
8.1900e-09,-0.6441
8.2133e-09,-0.6531
8.2365e-09,-0.6626
8.2598e-09,-0.6713
8.2831e-09,-0.6815
8.3063e-09,-0.6957
8.3296e-09,-0.7109
8.3529e-09,-0.7209
8.3761e-09,-0.7238
8.3994e-09,-0.7226
8.4227e-09,-0.7181
8.4459e-09,-0.7071
8.4692e-09,-0.6830
8.4925e-09,-0.6320
8.5157e-09,-0.5230
8.5390e-09,-0.3467
8.5623e-09,-0.1354
8.5855e-09,0.0586
8.6088e-09,0.2039
8.6321e-09,0.3113
8.6553e-09,0.4067
8.6786e-09,0.5008
8.7019e-09,0.5777
8.7251e-09,0.6240
8.7484e-09,0.6407
8.7717e-09,0.6412
8.7949e-09,0.6415
8.8182e-09,0.6484
8.8415e-09,0.6583
8.8647e-09,0.6660
8.8880e-09,0.6725
8.9113e-09,0.6829
8.9345e-09,0.6992
8.9578e-09,0.7156
8.9811e-09,0.7246
9.0043e-09,0.7254
9.0276e-09,0.7228
9.0509e-09,0.7184
9.0741e-09,0.7074
9.0974e-09,0.6808
9.1207e-09,0.6228
9.1439e-09,0.5037
9.1672e-09,0.3219
9.1905e-09,0.1125
9.2137e-09,-0.0750
9.2370e-09,-0.2158
9.2603e-09,-0.3223
9.2835e-09,-0.4174
9.3068e-09,-0.5084
9.3301e-09,-0.5816
9.3533e-09,-0.6262
9.3766e-09,-0.6427
9.3999e-09,-0.6428
9.4231e-09,-0.6411
9.4464e-09,-0.6462
9.4697e-09,-0.6558
9.4929e-09,-0.6653
9.5162e-09,-0.6740
9.5395e-09,-0.6849
9.5627e-09,-0.6997
9.5860e-09,-0.7142
9.6093e-09,-0.7224
9.6325e-09,-0.7241
9.6558e-09,-0.7219
9.6791e-09,-0.7159
9.7023e-09,-0.7023
9.7256e-09,-0.6726
9.7489e-09,-0.6082
9.7721e-09,-0.4781
9.7954e-09,-0.2871
9.8187e-09,-0.0770
9.8419e-09,0.1026
9.8652e-09,0.2341
9.8885e-09,0.3366
9.9117e-09,0.4329
9.9350e-09,0.5246
9.9583e-09,0.5928
9.9815e-09,0.6297
1.00048e-08,0.6402
1.00281e-08,0.6400
1.00513e-08,0.6426
1.00746e-08,0.6513
1.00979e-08,0.6607
1.01211e-08,0.6674
1.01444e-08,0.6746
1.01677e-08,0.6870
1.01909e-08,0.7044
1.02142e-08,0.7191
1.02375e-08,0.7252
1.02607e-08,0.7246
1.02840e-08,0.7218
1.03073e-08,0.7162
1.03305e-08,0.7019
1.03538e-08,0.6691
1.03771e-08,0.5974
1.04003e-08,0.4601
1.04236e-08,0.2654
1.04469e-08,0.0560
1.04702e-08,-0.1203
1.04934e-08,-0.2495
1.05167e-08,-0.3495
1.05400e-08,-0.4435
1.05632e-08,-0.5316
1.05865e-08,-0.5981
1.06098e-08,-0.6345
1.06330e-08,-0.6444
1.06563e-08,-0.6420
1.06796e-08,-0.6415
1.07028e-08,-0.6485
1.07261e-08,-0.6588
1.07494e-08,-0.6679
1.07726e-08,-0.6765
1.07959e-08,-0.6884
1.08192e-08,-0.7039
1.08424e-08,-0.7174
1.08657e-08,-0.7237
1.08890e-08,-0.7239
1.09122e-08,-0.7207
1.09355e-08,-0.7133
1.09588e-08,-0.6964
1.09820e-08,-0.6600
1.10053e-08,-0.5803
1.10286e-08,-0.4324
1.10518e-08,-0.2328
1.10751e-08,-0.0271
1.10984e-08,0.1402
1.11216e-08,0.2630
1.11449e-08,0.3622
1.11682e-08,0.4580
1.11914e-08,0.5445
1.12147e-08,0.6048
1.12380e-08,0.6345
1.12612e-08,0.6411
1.12845e-08,0.6408
1.13078e-08,0.6448
1.13310e-08,0.6540
1.13543e-08,0.6626
1.13776e-08,0.6693
1.14008e-08,0.6776
1.14241e-08,0.6914
1.14474e-08,0.7086
1.14706e-08,0.7213
1.14939e-08,0.7254
1.15172e-08,0.7240
1.15404e-08,0.7207
1.15637e-08,0.7135
1.15870e-08,0.6952
1.16102e-08,0.6543
1.16335e-08,0.5648
1.16568e-08,0.4058
1.16800e-08,0.2004
1.17033e-08,-0.0028
1.17266e-08,-0.1626
1.17498e-08,-0.2795
1.17731e-08,-0.3764
1.17964e-08,-0.4709
1.18196e-08,-0.5547
1.18429e-08,-0.6118
1.18662e-08,-0.6385
1.18894e-08,-0.6426
1.19127e-08,-0.6400
1.19360e-08,-0.6424
1.19592e-08,-0.6514
1.19825e-08,-0.6614
1.20058e-08,-0.6698
1.20290e-08,-0.6792
1.20523e-08,-0.6929
1.20756e-08,-0.7088
1.20988e-08,-0.7203
1.21221e-08,-0.7242
1.21454e-08,-0.7231
1.21686e-08,-0.7192
1.21919e-08,-0.7099
1.22152e-08,-0.6888
1.22384e-08,-0.6442
1.22617e-08,-0.5473
1.22850e-08,-0.3820
1.23082e-08,-0.1736
1.23315e-08,0.0269
1.23548e-08,0.1815
1.23780e-08,0.2944
1.24013e-08,0.3901
1.24246e-08,0.4846
1.24478e-08,0.5656
1.24711e-08,0.6179
1.24944e-08,0.6397
1.25176e-08,0.6422
1.25409e-08,0.6416
1.25642e-08,0.6470
1.25874e-08,0.6567
1.26107e-08,0.6649
1.26340e-08,0.6716
1.26572e-08,0.6809
1.26805e-08,0.6961
1.27038e-08,0.7129
1.27270e-08,0.7235
1.27503e-08,0.7255
1.27736e-08,0.7234
1.27968e-08,0.7194
1.28201e-08,0.7101
1.28434e-08,0.6868
1.28667e-08,0.6355
1.28899e-08,0.5271
1.29132e-08,0.3530
1.29365e-08,0.1455
1.29597e-08,-0.0467
1.29830e-08,-0.1934
1.30063e-08,-0.3041
1.30295e-08,-0.4007
1.30528e-08,-0.4941
1.30761e-08,-0.5709
1.30993e-08,-0.6196
1.31226e-08,-0.6399
1.31459e-08,-0.6419
1.31691e-08,-0.6405
1.31924e-08,-0.6449
1.32157e-08,-0.6541
1.32389e-08,-0.6635
1.32622e-08,-0.6721
1.32855e-08,-0.6827
1.33087e-08,-0.6973
1.33320e-08,-0.7123
1.33553e-08,-0.7215
1.33785e-08,-0.7238
1.34018e-08,-0.7223
1.34251e-08,-0.7173
1.34483e-08,-0.7054
1.34716e-08,-0.6794
1.34949e-08,-0.6240
1.35181e-08,-0.5080
1.35414e-08,-0.3263
1.35647e-08,-0.1143
1.35879e-08,0.0758
1.36112e-08,0.2166
1.36345e-08,0.3216
1.36577e-08,0.4167
1.36810e-08,0.5097
1.37043e-08,0.5839
1.37275e-08,0.6272
1.37508e-08,0.6414
1.37741e-08,0.6413
1.37973e-08,0.6419
1.38206e-08,0.6493
1.38439e-08,0.6592
1.38671e-08,0.6667
1.38904e-08,0.6734
1.39137e-08,0.6844
1.39369e-08,0.7009
1.39602e-08,0.7169
1.39835e-08,0.7250
1.40067e-08,0.7252
1.40300e-08,0.7225
1.40533e-08,0.7177
1.40765e-08,0.7056
1.40998e-08,0.6767
1.41231e-08,0.6138
1.41463e-08,0.4875
1.41696e-08,0.3010
1.41929e-08,0.0921
1.42161e-08,-0.0909
1.42394e-08,-0.2274
1.42627e-08,-0.3319
1.42859e-08,-0.4269
1.43092e-08,-0.5168
1.43325e-08,-0.5872
1.43557e-08,-0.6288
1.43790e-08,-0.6431
1.44023e-08,-0.6425
1.44255e-08,-0.6414
1.44488e-08,-0.6471
1.44721e-08,-0.6568
1.44953e-08,-0.6661
1.45186e-08,-0.6749
1.45419e-08,-0.6863
1.45651e-08,-0.7013
1.45884e-08,-0.7153
1.46117e-08,-0.7228
1.46349e-08,-0.7240
1.46582e-08,-0.7215
1.46815e-08,-0.7150
1.47047e-08,-0.7001
1.47280e-08,-0.6681
1.47513e-08,-0.5982
1.47745e-08,-0.4607
1.47978e-08,-0.2653
1.48211e-08,-0.0561
1.48443e-08,0.1186
1.48676e-08,0.2459
1.48909e-08,0.3466
1.49141e-08,0.4428
1.49374e-08,0.5331
1.49607e-08,0.5982
1.49839e-08,0.6319
1.50072e-08,0.6403
1.50305e-08,0.6399
1.50537e-08,0.6432
1.50770e-08,0.6523
1.51003e-08,0.6615
1.51236e-08,0.6681
1.51468e-08,0.6756
1.51701e-08,0.6887
1.51934e-08,0.7062
1.52166e-08,0.7203
1.52399e-08,0.7254
1.52632e-08,0.7244
1.52864e-08,0.7214
1.53097e-08,0.7153
1.53330e-08,0.6996
1.53562e-08,0.6641
1.53795e-08,0.5866
1.54028e-08,0.4425
1.54260e-08,0.2441
1.54493e-08,0.0362
1.54726e-08,-0.1353
1.54958e-08,-0.2606
1.55191e-08,-0.3591
1.55424e-08,-0.4529
1.55656e-08,-0.5395
1.55889e-08,-0.6032
1.56122e-08,-0.6366
1.56354e-08,-0.6446
1.56587e-08,-0.6418
1.56820e-08,-0.6420
1.57052e-08,-0.6495
1.57285e-08,-0.6598
1.57518e-08,-0.6688
1.57750e-08,-0.6776
1.57983e-08,-0.6899
1.58216e-08,-0.7055
1.58448e-08,-0.7183
1.58681e-08,-0.7239
1.58914e-08,-0.7237
1.59146e-08,-0.7202
1.59379e-08,-0.7121
1.59612e-08,-0.6937
1.59844e-08,-0.6543
1.60077e-08,-0.5680
1.60310e-08,-0.4129
1.60542e-08,-0.2102
1.60775e-08,-0.0070
1.61008e-08,0.1549
1.61240e-08,0.2738
1.61473e-08,0.3721
1.61706e-08,0.4678
1.61938e-08,0.5523
1.62171e-08,0.6093
1.62404e-08,0.6358
1.62636e-08,0.6409
1.62869e-08,0.6408
1.63102e-08,0.6456
1.63334e-08,0.6550
1.63567e-08,0.6634
1.63800e-08,0.6699
1.64032e-08,0.6787
1.64265e-08,0.6932
1.64498e-08,0.7104
1.64730e-08,0.7222
1.64963e-08,0.7254
1.65196e-08,0.7237
1.65428e-08,0.7203
1.65661e-08,0.7122
1.65894e-08,0.6922
1.66126e-08,0.6480
1.66359e-08,0.5519
1.66592e-08,0.3869
1.66824e-08,0.1795
1.67057e-08,-0.0209
1.67290e-08,-0.1760
1.67522e-08,-0.2898
1.67755e-08,-0.3859
1.67988e-08,-0.4801
1.68220e-08,-0.5617
1.68453e-08,-0.6159
1.68686e-08,-0.6399
1.68918e-08,-0.6427
1.69151e-08,-0.6401
1.69384e-08,-0.6432
1.69616e-08,-0.6525
1.69849e-08,-0.6623
1.70082e-08,-0.6707
1.70314e-08,-0.6804
1.70547e-08,-0.6944
1.70780e-08,-0.7102
1.71012e-08,-0.7210
1.71245e-08,-0.7242
1.71478e-08,-0.7229
1.71710e-08,-0.7185
1.71943e-08,-0.7084
1.72176e-08,-0.6857
1.72408e-08,-0.6373
1.72641e-08,-0.5332
1.72874e-08,-0.3617
1.73106e-08,-0.1520
1.73339e-08,0.0446
1.73572e-08,0.1940
1.73804e-08,0.3041
1.74037e-08,0.3997
1.74270e-08,0.4937
1.74502e-08,0.5721
1.74735e-08,0.6211
1.74968e-08,0.6403
1.75201e-08,0.6419
1.75433e-08,0.6418
1.75666e-08,0.6479
1.75899e-08,0.6576
1.76131e-08,0.6655
1.76364e-08,0.6723
1.76597e-08,0.6822
1.76829e-08,0.6979
1.77062e-08,0.7144
1.77295e-08,0.7240
1.77527e-08,0.7254
1.77760e-08,0.7231
1.77993e-08,0.7188
1.78225e-08,0.7085
1.78458e-08,0.6832
1.78691e-08,0.6275
1.78923e-08,0.5118
1.79156e-08,0.3319
1.79389e-08,0.1234
1.79621e-08,-0.0649
1.79854e-08,-0.2068
1.80087e-08,-0.3148
1.80319e-08,-0.4110
1.80552e-08,-0.5036
1.80785e-08,-0.5777
1.81017e-08,-0.6233
1.81250e-08,-0.6408
1.81483e-08,-0.6417
1.81715e-08,-0.6406
1.81948e-08,-0.6457
1.82181e-08,-0.6552
1.82413e-08,-0.6644
1.82646e-08,-0.6730
1.82879e-08,-0.6840
1.83111e-08,-0.6990
1.83344e-08,-0.7137
1.83577e-08,-0.7221
1.83809e-08,-0.7238
1.84042e-08,-0.7220
1.84275e-08,-0.7165
1.84507e-08,-0.7035
1.84740e-08,-0.6755
1.84973e-08,-0.6154
1.85205e-08,-0.4924
1.85438e-08,-0.3056
1.85671e-08,-0.0936
1.85903e-08,0.0920
1.86136e-08,0.2284
1.86369e-08,0.3313
1.86601e-08,0.4263
1.86834e-08,0.5182
1.87067e-08,0.5896
1.87299e-08,0.6298
1.87532e-08,0.6419
1.87765e-08,0.6413
1.87997e-08,0.6425
1.88230e-08,0.6503
1.88463e-08,0.6601
1.88695e-08,0.6674
1.88928e-08,0.6744
1.89161e-08,0.6859
1.89393e-08,0.7027
1.89626e-08,0.7181
1.89859e-08,0.7253
1.90091e-08,0.7250
1.90324e-08,0.7222
1.90557e-08,0.7169
1.90789e-08,0.7036
1.91022e-08,0.6723
1.91255e-08,0.6041
1.91487e-08,0.4707
1.91720e-08,0.2800
1.91953e-08,0.0720
1.92185e-08,-0.1062
1.92418e-08,-0.2384
1.92651e-08,-0.3412
1.92883e-08,-0.4361
1.93116e-08,-0.5248
1.93349e-08,-0.5925
1.93581e-08,-0.6310
1.93814e-08,-0.6432
1.94047e-08,-0.6421
1.94279e-08,-0.6417
1.94512e-08,-0.6480
1.94745e-08,-0.6578
1.94977e-08,-0.6670
1.95210e-08,-0.6759
1.95443e-08,-0.6877
1.95675e-08,-0.7029
1.95908e-08,-0.7164
1.96141e-08,-0.7231
1.96373e-08,-0.7238
1.96606e-08,-0.7211
1.96839e-08,-0.7140
1.97071e-08,-0.6978
1.97304e-08,-0.6633
1.97537e-08,-0.5874
1.97769e-08,-0.4427
1.98002e-08,-0.2431
1.98235e-08,-0.0350
1.98468e-08,0.1347
1.98700e-08,0.2579
1.98933e-08,0.3569
1.99166e-08,0.4530
1.99398e-08,0.5416
1.99631e-08,0.6035
1.99864e-08,0.6340
2.00096e-08,0.6405
2.00329e-08,0.6399
2.00562e-08,0.6438
2.00794e-08,0.6533
2.01027e-08,0.6623
2.01260e-08,0.6687
2.01492e-08,0.6767
2.01725e-08,0.6904
2.01958e-08,0.7080
2.02190e-08,0.7213
2.02423e-08,0.7256
2.02656e-08,0.7242
2.02888e-08,0.7210
2.03121e-08,0.7143
2.03354e-08,0.6971
2.03586e-08,0.6586
2.03819e-08,0.5745
2.04052e-08,0.4222
2.04284e-08,0.2194
2.04517e-08,0.0133
2.04750e-08,-0.1524
2.04982e-08,-0.2731
2.05215e-08,-0.3700
2.05448e-08,-0.4637
2.05680e-08,-0.5486
2.05913e-08,-0.6089
2.06146e-08,-0.6388
2.06378e-08,-0.6444
2.06611e-08,-0.6412
2.06844e-08,-0.6423
2.07076e-08,-0.6506
2.07309e-08,-0.6609
2.07542e-08,-0.6697
2.07774e-08,-0.6787
2.08007e-08,-0.6916
2.08240e-08,-0.7073
2.08472e-08,-0.7195
2.08705e-08,-0.7242
2.08938e-08,-0.7235
2.09170e-08,-0.7196
2.09403e-08,-0.7107
2.09636e-08,-0.6907
2.09868e-08,-0.6479
2.10101e-08,-0.5545
2.10334e-08,-0.3926
2.10566e-08,-0.1874
2.10799e-08,0.0126
2.11032e-08,0.1690
2.11264e-08,0.2845
2.11497e-08,0.3820
2.11730e-08,0.4776
2.11962e-08,0.5597
2.12195e-08,0.6132
2.12428e-08,0.6368
2.12660e-08,0.6407
2.12893e-08,0.6409
2.13126e-08,0.6465
2.13358e-08,0.6561
2.13591e-08,0.6641
2.13824e-08,0.6706
2.14056e-08,0.6800
2.14289e-08,0.6951
2.14522e-08,0.7120
2.14754e-08,0.7229
2.14987e-08,0.7253
2.15220e-08,0.7234
2.15452e-08,0.7197
2.15685e-08,0.7109
2.15918e-08,0.6890
2.16150e-08,0.6411
2.16383e-08,0.5383
2.16616e-08,0.3679
2.16848e-08,0.1591
2.17081e-08,-0.0379
2.17314e-08,-0.1885
2.17546e-08,-0.2997
2.17779e-08,-0.3954
2.18012e-08,-0.4890
2.18244e-08,-0.5683
2.18477e-08,-0.6196
2.18710e-08,-0.6410
2.18942e-08,-0.6427
2.19175e-08,-0.6403
2.19408e-08,-0.6440
2.19640e-08,-0.6536
2.19873e-08,-0.6633
2.20106e-08,-0.6716
2.20338e-08,-0.6816
2.20571e-08,-0.6960
2.20804e-08,-0.7115
2.21037e-08,-0.7216
2.21269e-08,-0.7242
2.21502e-08,-0.7226
2.21735e-08,-0.7178
2.21967e-08,-0.7068
2.22200e-08,-0.6823
2.22433e-08,-0.6298
2.22665e-08,-0.5186
2.22898e-08,-0.3414
2.23131e-08,-0.1309
2.23363e-08,0.0615
2.23596e-08,0.2059
2.23829e-08,0.3136
2.24061e-08,0.4092
2.24294e-08,0.5026
2.24527e-08,0.5783
2.24759e-08,0.6240
2.24992e-08,0.6407
2.25225e-08,0.6417
2.25457e-08,0.6421
2.25690e-08,0.6489
2.25923e-08,0.6585
2.26155e-08,0.6662
2.26388e-08,0.6730
2.26621e-08,0.6836
2.26853e-08,0.6997
2.27086e-08,0.7158
2.27319e-08,0.7244
2.27551e-08,0.7252
2.27784e-08,0.7228
2.28017e-08,0.7182
2.28249e-08,0.7068
2.28482e-08,0.6793
2.28715e-08,0.6189
2.28947e-08,0.4957
2.29180e-08,0.3104
2.29413e-08,0.1014
2.29645e-08,-0.0826
2.29878e-08,-0.2199
2.30111e-08,-0.3254
2.30343e-08,-0.4213
2.30576e-08,-0.5128
2.30809e-08,-0.5843
2.31041e-08,-0.6266
2.31274e-08,-0.6415
2.31507e-08,-0.6414
2.31739e-08,-0.6407
2.31972e-08,-0.6466
2.32205e-08,-0.6562
2.32437e-08,-0.6653
2.32670e-08,-0.6740
2.32903e-08,-0.6854
2.33135e-08,-0.7007
2.33368e-08,-0.7150
2.33601e-08,-0.7226
2.33833e-08,-0.7238
2.34066e-08,-0.7216
2.34299e-08,-0.7156
2.34531e-08,-0.7015
2.34764e-08,-0.6713
2.34997e-08,-0.6061
2.35229e-08,-0.4760
2.35462e-08,-0.2847
2.35695e-08,-0.0732
2.35927e-08,0.1079
2.36160e-08,0.2400
2.36393e-08,0.3410
2.36625e-08,0.4359
2.36858e-08,0.5265
2.37091e-08,0.5950
2.37323e-08,0.6322
2.37556e-08,0.6423
2.37789e-08,0.6414
2.38021e-08,0.6430
2.38254e-08,0.6514
2.38487e-08,0.6610
2.38719e-08,0.6681
2.38952e-08,0.6753
2.39185e-08,0.6874
2.39417e-08,0.7044
2.39650e-08,0.7192
2.39883e-08,0.7255
2.40115e-08,0.7248
2.40348e-08,0.7218
2.40581e-08,0.7160
