.HEADER
..NAMES
Time,V U2.K2
.DATA
2.45002e-08,-0.0228
2.45234e-08,-0.0239
2.45467e-08,-0.0222
2.45700e-08,-0.0181
2.45932e-08,-0.0122
2.46165e-08,-0.0055
2.46398e-08,0.0010
2.46630e-08,0.0061
2.46863e-08,0.0085
2.47096e-08,0.0076
2.47328e-08,0.0033
2.47561e-08,-0.0031
2.47794e-08,-0.0097
2.48026e-08,-0.0145
2.48259e-08,-0.0156
2.48492e-08,-0.0126
2.48724e-08,-0.0065
2.48957e-08,0.0010
2.49190e-08,0.0083
2.49422e-08,0.0137
2.49655e-08,0.0161
2.49888e-08,0.0155
2.50120e-08,0.0124
2.50353e-08,0.0080
2.50586e-08,0.0032
2.50818e-08,-0.0008
2.51051e-08,-0.0033
2.51284e-08,-0.0039
2.51516e-08,-0.0027
2.51749e-08,-0.0001
2.51982e-08,0.0034
2.52214e-08,0.0069
2.52447e-08,0.0098
2.52680e-08,0.0113
2.52912e-08,0.0109
2.53145e-08,0.0085
2.53378e-08,0.0045
2.53610e-08,-0.0002
2.53843e-08,-0.0043
2.54076e-08,-0.0066
2.54308e-08,-0.0065
2.54541e-08,-0.0040
2.54774e-08,-0.0000
2.55006e-08,0.0042
2.55239e-08,0.0074
2.55472e-08,0.0087
2.55704e-08,0.0079
2.55937e-08,0.0054
2.56170e-08,0.0020
2.56402e-08,-0.0015
2.56635e-08,-0.0042
2.56868e-08,-0.0057
2.57100e-08,-0.0058
2.57333e-08,-0.0044
2.57566e-08,-0.0019
2.57798e-08,0.0011
2.58031e-08,0.0041
2.58264e-08,0.0065
2.58496e-08,0.0078
2.58729e-08,0.0077
2.58962e-08,0.0061
2.59194e-08,0.0034
2.59427e-08,0.0001
2.59660e-08,-0.0030
2.59892e-08,-0.0050
2.60125e-08,-0.0053
2.60358e-08,-0.0038
2.60590e-08,-0.0009
2.60823e-08,0.0026
2.61056e-08,0.0058
2.61288e-08,0.0078
2.61521e-08,0.0081
2.61754e-08,0.0069
2.61986e-08,0.0046
2.62219e-08,0.0019
2.62452e-08,-0.0006
2.62684e-08,-0.0023
2.62917e-08,-0.0029
2.63150e-08,-0.0025
2.63382e-08,-0.0012
2.63615e-08,0.0007
2.63848e-08,0.0027
2.64080e-08,0.0045
2.64313e-08,0.0057
2.64546e-08,0.0060
2.64778e-08,0.0052
2.65011e-08,0.0037
2.65244e-08,0.0016
2.65476e-08,-0.0005
2.65709e-08,-0.0021
2.65942e-08,-0.0027
2.66174e-08,-0.0021
2.66407e-08,-0.0006
2.66640e-08,0.0016
2.66872e-08,0.0037
2.67105e-08,0.0053
2.67338e-08,0.0058
2.67570e-08,0.0053
2.67803e-08,0.0038
2.68036e-08,0.0018
2.68269e-08,-0.0000
2.68501e-08,-0.0013
2.68734e-08,-0.0018
2.68967e-08,-0.0015
2.69199e-08,-0.0005
2.69432e-08,0.0009
2.69665e-08,0.0025
2.69897e-08,0.0038
2.70130e-08,0.0047
2.70363e-08,0.0050
2.70595e-08,0.0045
2.70828e-08,0.0034
2.71061e-08,0.0019
2.71293e-08,0.0004
2.71526e-08,-0.0009
2.71759e-08,-0.0015
2.71991e-08,-0.0013
2.72224e-08,-0.0003
2.72457e-08,0.0012
2.72689e-08,0.0028
2.72922e-08,0.0042
2.73155e-08,0.0049
2.73387e-08,0.0048
2.73620e-08,0.0040
2.73853e-08,0.0026
2.74085e-08,0.0012
2.74318e-08,-0.0000
2.74551e-08,-0.0007
2.74783e-08,-0.0007
2.75016e-08,-0.0002
2.75249e-08,0.0008
2.75481e-08,0.0019
2.75714e-08,0.0029
2.75947e-08,0.0037
2.76179e-08,0.0040
2.76412e-08,0.0039
2.76645e-08,0.0032
2.76877e-08,0.0023
2.77110e-08,0.0012
2.77343e-08,0.0003
2.77575e-08,-0.0003
2.77808e-08,-0.0003
2.78041e-08,0.0002
2.78273e-08,0.0012
2.78506e-08,0.0038
2.78739e-08,0.0135
2.78971e-08,0.0426
2.79204e-08,0.0966
2.79437e-08,0.1642
2.79669e-08,0.2440
2.79902e-08,0.3351
2.80135e-08,0.4274
2.80367e-08,0.5090
2.80600e-08,0.5731
2.80833e-08,0.6284
2.81065e-08,0.6815
2.81298e-08,0.7288
2.81531e-08,0.7769
2.81763e-08,0.8351
2.81996e-08,0.9063
2.82229e-08,0.9829
2.82461e-08,1.0558
2.82694e-08,1.1238
2.82927e-08,1.1829
2.83159e-08,1.2266
2.83392e-08,1.2534
2.83625e-08,1.2669
2.83857e-08,1.2705
2.84090e-08,1.2633
2.84323e-08,1.2470
2.84555e-08,1.2285
2.84788e-08,1.2146
2.85021e-08,1.2085
2.85253e-08,1.2115
2.85486e-08,1.2235
2.85719e-08,1.2407
2.85951e-08,1.2558
2.86184e-08,1.2624
2.86417e-08,1.2567
2.86649e-08,1.2389
2.86882e-08,1.2122
2.87115e-08,1.1818
2.87347e-08,1.1535
2.87580e-08,1.1316
2.87813e-08,1.1194
2.88045e-08,1.1181
2.88278e-08,1.1255
2.88511e-08,1.1374
2.88743e-08,1.1501
2.88976e-08,1.1609
2.89209e-08,1.1678
2.89441e-08,1.1695
2.89674e-08,1.1667
2.89907e-08,1.1615
2.90139e-08,1.1549
2.90372e-08,1.1479
2.90605e-08,1.1430
2.90838e-08,1.1431
2.91070e-08,1.1497
2.91303e-08,1.1622
2.91536e-08,1.1788
2.91768e-08,1.1968
2.92001e-08,1.2117
2.92234e-08,1.2194
2.92466e-08,1.2186
2.92699e-08,1.2112
2.92932e-08,1.2004
2.93164e-08,1.1899
2.93397e-08,1.1829
2.93630e-08,1.1820
2.93862e-08,1.1873
2.94095e-08,1.1973
2.94328e-08,1.2093
2.94560e-08,1.2206
2.94793e-08,1.2288
2.95026e-08,1.2322
2.95258e-08,1.2302
2.95491e-08,1.2236
2.95724e-08,1.2138
2.95956e-08,1.2027
2.96189e-08,1.1922
2.96422e-08,1.1842
2.96654e-08,1.1800
2.96887e-08,1.1806
2.97120e-08,1.1858
2.97352e-08,1.1947
2.97585e-08,1.2051
2.97818e-08,1.2142
2.98050e-08,1.2193
2.98283e-08,1.2187
2.98516e-08,1.2122
2.98748e-08,1.2016
2.98981e-08,1.1901
2.99214e-08,1.1805
2.99446e-08,1.1752
2.99679e-08,1.1751
2.99912e-08,1.1798
3.00144e-08,1.1876
3.00377e-08,1.1962
3.00610e-08,1.2037
3.00842e-08,1.2087
3.01075e-08,1.2103
3.01308e-08,1.2087
3.01540e-08,1.2044
3.01773e-08,1.1986
3.02006e-08,1.1926
3.02238e-08,1.1878
3.02471e-08,1.1851
3.02704e-08,1.1854
3.02936e-08,1.1886
3.03169e-08,1.1942
3.03402e-08,1.2008
3.03634e-08,1.2072
3.03867e-08,1.2115
3.04100e-08,1.2125
3.04332e-08,1.2098
3.04565e-08,1.2041
3.04798e-08,1.1969
3.05030e-08,1.1904
3.05263e-08,1.1864
3.05496e-08,1.1859
3.05728e-08,1.1889
3.05961e-08,1.1943
3.06194e-08,1.2005
3.06426e-08,1.2060
3.06659e-08,1.2093
3.06892e-08,1.2101
3.07124e-08,1.2082
3.07357e-08,1.2043
3.07590e-08,1.1993
3.07822e-08,1.1943
3.08055e-08,1.1901
3.08288e-08,1.1877
3.08520e-08,1.1876
3.08753e-08,1.1897
3.08986e-08,1.1937
3.09218e-08,1.1988
3.09451e-08,1.2037
3.09684e-08,1.2073
3.09916e-08,1.2086
3.10149e-08,1.2073
3.10382e-08,1.2036
3.10614e-08,1.1985
3.10847e-08,1.1932
3.11080e-08,1.1892
3.11312e-08,1.1876
3.11545e-08,1.1886
3.11778e-08,1.1919
3.12010e-08,1.1965
3.12243e-08,1.2011
3.12476e-08,1.2046
3.12708e-08,1.2061
3.12941e-08,1.2057
3.13174e-08,1.2035
3.13406e-08,1.2003
3.13639e-08,1.1968
3.13872e-08,1.1938
3.14105e-08,1.1917
3.14337e-08,1.1911
3.14570e-08,1.1921
3.14803e-08,1.1944
3.15035e-08,1.1976
3.15268e-08,1.2009
3.15501e-08,1.2036
3.15733e-08,1.2043
3.15966e-08,1.1965
3.16199e-08,1.1750
3.16431e-08,1.1243
3.16664e-08,1.0518
3.16897e-08,0.9685
3.17129e-08,0.8738
3.17362e-08,0.7773
3.17595e-08,0.6867
3.17827e-08,0.6149
3.18060e-08,0.5595
3.18293e-08,0.5078
3.18525e-08,0.4568
3.18758e-08,0.4070
3.18991e-08,0.3492
3.19223e-08,0.2773
3.19456e-08,0.1943
3.19689e-08,0.1115
3.19921e-08,0.0363
3.20154e-08,-0.0302
3.20387e-08,-0.0826
3.20619e-08,-0.1165
3.20852e-08,-0.1334
3.21085e-08,-0.1384
3.21317e-08,-0.1337
3.21550e-08,-0.1197
3.21783e-08,-0.1010
3.22015e-08,-0.0855
3.22248e-08,-0.0787
3.22481e-08,-0.0817
3.22713e-08,-0.0934
3.22946e-08,-0.1107
3.23179e-08,-0.1269
3.23411e-08,-0.1344
3.23644e-08,-0.1281
3.23877e-08,-0.1074
3.24109e-08,-0.0758
3.24342e-08,-0.0390
3.24575e-08,-0.0035
3.24807e-08,0.0254
3.25040e-08,0.0445
3.25273e-08,0.0519
3.25505e-08,0.0491
3.25738e-08,0.0405
3.25971e-08,0.0308
3.26203e-08,0.0233
3.26436e-08,0.0198
3.26669e-08,0.0216
3.26901e-08,0.0287
3.27134e-08,0.0388
3.27367e-08,0.0496
3.27599e-08,0.0598
3.27832e-08,0.0676
3.28065e-08,0.0701
3.28297e-08,0.0651
3.28530e-08,0.0530
3.28763e-08,0.0359
3.28995e-08,0.0170
3.29228e-08,0.0003
3.29461e-08,-0.0097
3.29693e-08,-0.0105
3.29926e-08,-0.0033
3.30159e-08,0.0081
3.30391e-08,0.0195
3.30624e-08,0.0271
3.30857e-08,0.0283
3.31089e-08,0.0222
3.31322e-08,0.0102
3.31555e-08,-0.0045
3.31787e-08,-0.0190
3.32020e-08,-0.0302
3.32253e-08,-0.0362
3.32485e-08,-0.0361
3.32718e-08,-0.0304
3.32951e-08,-0.0207
3.33183e-08,-0.0091
3.33416e-08,0.0022
3.33649e-08,0.0111
3.33881e-08,0.0159
3.34114e-08,0.0158
3.34347e-08,0.0106
3.34579e-08,0.0014
3.34812e-08,-0.0097
3.35045e-08,-0.0198
3.35277e-08,-0.0260
3.35510e-08,-0.0262
3.35743e-08,-0.0198
3.35975e-08,-0.0084
3.36208e-08,0.0047
3.36441e-08,0.0163
3.36673e-08,0.0234
3.36906e-08,0.0249
3.37139e-08,0.0210
3.37372e-08,0.0133
3.37604e-08,0.0041
3.37837e-08,-0.0040
3.38070e-08,-0.0094
3.38302e-08,-0.0114
3.38535e-08,-0.0096
3.38768e-08,-0.0048
3.39000e-08,0.0017
3.39233e-08,0.0085
3.39466e-08,0.0142
3.39698e-08,0.0174
3.39931e-08,0.0175
3.40164e-08,0.0142
3.40396e-08,0.0082
3.40629e-08,0.0008
3.40862e-08,-0.0063
3.41094e-08,-0.0116
3.41327e-08,-0.0134
3.41560e-08,-0.0111
3.41792e-08,-0.0054
3.42025e-08,0.0023
3.42258e-08,0.0096
3.42490e-08,0.0146
3.42723e-08,0.0157
3.42956e-08,0.0129
3.43188e-08,0.0071
3.43421e-08,-0.0000
3.43654e-08,-0.0066
3.43886e-08,-0.0110
3.44119e-08,-0.0125
3.44352e-08,-0.0110
3.44584e-08,-0.0071
3.44817e-08,-0.0017
3.45050e-08,0.0041
3.45282e-08,0.0089
3.45515e-08,0.0120
3.45748e-08,0.0127
3.45980e-08,0.0108
3.46213e-08,0.0067
3.46446e-08,0.0013
3.46678e-08,-0.0042
3.46911e-08,-0.0084
3.47144e-08,-0.0103
3.47376e-08,-0.0094
3.47609e-08,-0.0058
3.47842e-08,-0.0004
3.48074e-08,0.0055
3.48307e-08,0.0103
3.48540e-08,0.0127
3.48772e-08,0.0122
3.49005e-08,0.0090
3.49238e-08,0.0042
3.49470e-08,-0.0010
3.49703e-08,-0.0050
3.49936e-08,-0.0071
3.50168e-08,-0.0070
3.50401e-08,-0.0049
3.50634e-08,-0.0015
3.50866e-08,0.0024
3.51099e-08,0.0059
3.51332e-08,0.0083
3.51564e-08,0.0092
3.51797e-08,0.0084
3.52030e-08,0.0060
3.52262e-08,0.0026
3.52495e-08,-0.0011
3.52728e-08,-0.0042
3.52960e-08,-0.0059
3.53193e-08,-0.0058
3.53426e-08,-0.0033
3.53658e-08,0.0055
3.53891e-08,0.0290
3.54124e-08,0.0784
3.54356e-08,0.1436
3.54589e-08,0.2186
3.54822e-08,0.3056
3.55054e-08,0.3955
3.55287e-08,0.4791
3.55520e-08,0.5458
3.55752e-08,0.6011
3.55985e-08,0.6552
3.56218e-08,0.7054
3.56450e-08,0.7537
3.56683e-08,0.8106
3.56916e-08,0.8800
3.57148e-08,0.9574
3.57381e-08,1.0327
3.57614e-08,1.1024
3.57846e-08,1.1648
3.58079e-08,1.2127
3.58312e-08,1.2432
3.58544e-08,1.2592
3.58777e-08,1.2651
3.59010e-08,1.2614
3.59242e-08,1.2485
3.59475e-08,1.2318
3.59708e-08,1.2184
3.59940e-08,1.2118
3.60173e-08,1.2133
3.60406e-08,1.2230
3.60638e-08,1.2385
3.60871e-08,1.2536
3.61104e-08,1.2614
3.61337e-08,1.2581
3.61569e-08,1.2428
3.61802e-08,1.2181
3.62035e-08,1.1889
3.62267e-08,1.1607
3.62500e-08,1.1379
3.62733e-08,1.1237
3.62965e-08,1.1200
3.63198e-08,1.1255
3.63431e-08,1.1361
3.63663e-08,1.1480
3.63896e-08,1.1585
3.64129e-08,1.1655
3.64361e-08,1.1675
3.64594e-08,1.1650
3.64827e-08,1.1601
3.65059e-08,1.1541
3.65292e-08,1.1480
3.65525e-08,1.1434
3.65757e-08,1.1432
3.65990e-08,1.1489
3.66223e-08,1.1601
3.66455e-08,1.1753
3.66688e-08,1.1923
3.66921e-08,1.2073
3.67153e-08,1.2162
3.67386e-08,1.2170
3.67619e-08,1.2110
3.67851e-08,1.2012
3.68084e-08,1.1910
3.68317e-08,1.1837
3.68549e-08,1.1819
3.68782e-08,1.1862
3.69015e-08,1.1955
3.69247e-08,1.2071
3.69480e-08,1.2185
3.69713e-08,1.2272
3.69945e-08,1.2313
3.70178e-08,1.2302
3.70411e-08,1.2243
3.70643e-08,1.2150
3.70876e-08,1.2043
3.71109e-08,1.1940
3.71341e-08,1.1859
3.71574e-08,1.1814
3.71807e-08,1.1812
3.72039e-08,1.1855
3.72272e-08,1.1934
3.72505e-08,1.2030
3.72737e-08,1.2118
3.72970e-08,1.2175
3.73203e-08,1.2179
3.73435e-08,1.2127
3.73668e-08,1.2033
3.73901e-08,1.1922
3.74133e-08,1.1825
3.74366e-08,1.1765
3.74599e-08,1.1754
3.74831e-08,1.1792
3.75064e-08,1.1862
3.75297e-08,1.1945
3.75529e-08,1.2020
3.75762e-08,1.2072
3.75995e-08,1.2093
3.76227e-08,1.2082
3.76460e-08,1.2043
3.76693e-08,1.1989
3.76925e-08,1.1932
3.77158e-08,1.1885
3.77391e-08,1.1857
3.77623e-08,1.1857
3.77856e-08,1.1884
3.78089e-08,1.1934
3.78321e-08,1.1974
3.78554e-08,1.1920
3.78787e-08,1.1675
3.79019e-08,1.1103
3.79252e-08,1.0345
3.79485e-08,0.9450
3.79717e-08,0.8418
3.79950e-08,0.7396
3.80183e-08,0.6486
3.80415e-08,0.5807
3.80648e-08,0.5274
3.80881e-08,0.4774
3.81113e-08,0.4330
3.81346e-08,0.3876
3.81579e-08,0.3298
3.81811e-08,0.2560
3.82044e-08,0.1727
3.82277e-08,0.0918
3.82509e-08,0.0163
3.82742e-08,-0.0505
3.82975e-08,-0.1008
3.83207e-08,-0.1319
3.83440e-08,-0.1464
3.83673e-08,-0.1483
3.83905e-08,-0.1380
3.84138e-08,-0.1173
3.84371e-08,-0.0938
3.84603e-08,-0.0763
3.84836e-08,-0.0695
3.85069e-08,-0.0744
3.85302e-08,-0.0899
3.85534e-08,-0.1114
3.85767e-08,-0.1302
3.86000e-08,-0.1380
3.86232e-08,-0.1300
3.86465e-08,-0.1063
3.86698e-08,-0.0710
3.86930e-08,-0.0309
3.87163e-08,0.0069
3.87396e-08,0.0369
3.87628e-08,0.0550
3.87861e-08,0.0598
3.88094e-08,0.0539
3.88326e-08,0.0426
3.88559e-08,0.0305
3.88792e-08,0.0209
3.89024e-08,0.0161
3.89257e-08,0.0179
3.89490e-08,0.0255
3.89722e-08,0.0367
3.89955e-08,0.0495
3.90188e-08,0.0623
3.90420e-08,0.0720
3.90653e-08,0.0746
3.90886e-08,0.0685
3.91118e-08,0.0575
3.91351e-08,0.0517
3.91584e-08,0.0691
3.91816e-08,0.1105
3.92049e-08,0.1734
3.92282e-08,0.2607
3.92514e-08,0.3637
3.92747e-08,0.4685
3.92980e-08,0.5573
3.93212e-08,0.6263
3.93445e-08,0.6825
3.93678e-08,0.7255
3.93910e-08,0.7579
3.94143e-08,0.7921
3.94376e-08,0.8393
3.94608e-08,0.9010
3.94841e-08,0.9705
3.95074e-08,1.0432
3.95306e-08,1.1167
3.95539e-08,1.1832
3.95772e-08,1.2350
3.96004e-08,1.2706
3.96237e-08,1.2913
3.96470e-08,1.2963
3.96702e-08,1.2840
3.96935e-08,1.2587
3.97168e-08,1.2292
3.97400e-08,1.2041
3.97633e-08,1.1891
3.97866e-08,1.1889
3.98098e-08,1.2044
3.98331e-08,1.2302
3.98564e-08,1.2564
3.98796e-08,1.2737
3.99029e-08,1.2758
3.99262e-08,1.2611
3.99494e-08,1.2325
3.99727e-08,1.1961
3.99960e-08,1.1593
4.00192e-08,1.1289
4.00425e-08,1.1106
4.00658e-08,1.1060
4.00890e-08,1.1131
4.01123e-08,1.1277
4.01356e-08,1.1458
4.01588e-08,1.1633
4.01821e-08,1.1765
4.02054e-08,1.1830
4.02286e-08,1.1828
4.02519e-08,1.1765
4.02752e-08,1.1649
4.02984e-08,1.1505
4.03217e-08,1.1379
4.03450e-08,1.1318
4.03682e-08,1.1349
4.03915e-08,1.1479
4.04148e-08,1.1692
4.04380e-08,1.1943
4.04613e-08,1.2164
4.04846e-08,1.2296
4.05078e-08,1.2315
4.05311e-08,1.2233
4.05544e-08,1.2084
4.05776e-08,1.1917
4.06009e-08,1.1785
4.06242e-08,1.1726
4.06474e-08,1.1751
4.06707e-08,1.1849
4.06940e-08,1.1992
4.07173e-08,1.2148
4.07405e-08,1.2281
4.07638e-08,1.2364
4.07871e-08,1.2383
4.08103e-08,1.2337
4.08336e-08,1.2235
4.08569e-08,1.2095
4.08801e-08,1.1942
4.09034e-08,1.1807
4.09267e-08,1.1716
4.09499e-08,1.1691
4.09732e-08,1.1741
4.09965e-08,1.1856
4.10197e-08,1.2008
4.10430e-08,1.2156
4.10663e-08,1.2257
4.10895e-08,1.2280
4.11128e-08,1.2219
4.11361e-08,1.2093
4.11593e-08,1.1938
4.11826e-08,1.1795
4.12059e-08,1.1700
4.12291e-08,1.1671
4.12524e-08,1.1710
4.12757e-08,1.1798
4.12989e-08,1.1910
4.13222e-08,1.2021
4.13455e-08,1.2107
4.13687e-08,1.2153
4.13920e-08,1.2153
4.14153e-08,1.2111
4.14385e-08,1.2038
4.14618e-08,1.1949
4.14851e-08,1.1864
4.15083e-08,1.1802
4.15316e-08,1.1780
4.15549e-08,1.1805
4.15781e-08,1.1860
4.16014e-08,1.1862
4.16247e-08,1.1726
4.16479e-08,1.1273
4.16712e-08,1.0588
4.16945e-08,0.9739
4.17177e-08,0.8715
4.17410e-08,0.7650
4.17643e-08,0.6648
4.17875e-08,0.5865
4.18108e-08,0.5269
4.18341e-08,0.4749
4.18573e-08,0.4298
4.18806e-08,0.3879
4.19039e-08,0.3376
4.19271e-08,0.2715
4.19504e-08,0.1932
4.19737e-08,0.1133
4.19969e-08,0.0372
4.20202e-08,-0.0328
4.20435e-08,-0.0896
4.20667e-08,-0.1283
4.20900e-08,-0.1495
4.21133e-08,-0.1567
4.21365e-08,-0.1504
4.21598e-08,-0.1310
4.21831e-08,-0.1050
4.22063e-08,-0.0817
4.22296e-08,-0.0680
4.22529e-08,-0.0668
4.22761e-08,-0.0781
4.22994e-08,-0.0988
4.23227e-08,-0.1208
4.23459e-08,-0.1349
4.23692e-08,-0.1344
4.23925e-08,-0.1171
4.24157e-08,-0.0857
4.24390e-08,-0.0462
4.24623e-08,-0.0058
4.24855e-08,0.0288
4.25088e-08,0.0528
4.25321e-08,0.0633
4.25553e-08,0.0613
4.25786e-08,0.0514
4.26019e-08,0.0385
4.26251e-08,0.0263
4.26484e-08,0.0177
4.26717e-08,0.0153
4.26949e-08,0.0194
4.27182e-08,0.0285
4.27415e-08,0.0410
4.27647e-08,0.0551
4.27880e-08,0.0679
4.28113e-08,0.0751
4.28345e-08,0.0735
4.28578e-08,0.0649
4.28811e-08,0.0565
4.29043e-08,0.0669
4.29276e-08,0.1015
4.29509e-08,0.1565
4.29742e-08,0.2359
4.29974e-08,0.3351
4.30207e-08,0.4409
4.30440e-08,0.5354
4.30672e-08,0.6100
4.30905e-08,0.6708
4.31138e-08,0.7196
4.31370e-08,0.7548
4.31603e-08,0.7881
4.31836e-08,0.8313
4.32068e-08,0.8891
4.32301e-08,0.9559
4.32534e-08,1.0258
4.32766e-08,1.0982
4.32999e-08,1.1661
4.33232e-08,1.2214
4.33464e-08,1.2612
4.33697e-08,1.2865
4.33930e-08,1.2972
4.34162e-08,1.2905
4.34395e-08,1.2686
4.34628e-08,1.2397
4.34860e-08,1.2124
4.35093e-08,1.1932
4.35326e-08,1.1874
4.35558e-08,1.1977
4.35791e-08,1.2205
4.36024e-08,1.2470
4.36256e-08,1.2675
4.36489e-08,1.2745
4.36722e-08,1.2651
4.36954e-08,1.2408
4.37187e-08,1.2067
4.37420e-08,1.1700
4.37652e-08,1.1375
4.37885e-08,1.1152
4.38118e-08,1.1064
4.38350e-08,1.1098
4.38583e-08,1.1219
4.38816e-08,1.1387
4.39048e-08,1.1565
4.39281e-08,1.1714
4.39514e-08,1.1804
4.39746e-08,1.1830
4.39979e-08,1.1793
4.40212e-08,1.1699
4.40444e-08,1.1563
4.40677e-08,1.1427
4.40910e-08,1.1340
4.41142e-08,1.1337
4.41375e-08,1.1431
4.41608e-08,1.1617
4.41840e-08,1.1859
4.42073e-08,1.2094
4.42306e-08,1.2257
4.42538e-08,1.2312
4.42771e-08,1.2263
4.43004e-08,1.2135
4.43236e-08,1.1974
4.43469e-08,1.1830
4.43702e-08,1.1747
4.43934e-08,1.1746
4.44167e-08,1.1819
4.44400e-08,1.1946
4.44632e-08,1.2095
4.44865e-08,1.2233
4.45098e-08,1.2331
4.45330e-08,1.2371
4.45563e-08,1.2348
4.45796e-08,1.2267
4.46028e-08,1.2141
4.46261e-08,1.1993
4.46494e-08,1.1851
4.46726e-08,1.1743
4.46959e-08,1.1694
4.47192e-08,1.1718
4.47424e-08,1.1812
4.47657e-08,1.1953
4.47890e-08,1.2105
4.48122e-08,1.2224
4.48355e-08,1.2274
4.48588e-08,1.2240
4.48820e-08,1.2134
4.49053e-08,1.1987
4.49286e-08,1.1839
4.49518e-08,1.1728
4.49751e-08,1.1678
4.49984e-08,1.1695
4.50216e-08,1.1767
4.50449e-08,1.1871
4.50682e-08,1.1981
4.50914e-08,1.2075
4.51147e-08,1.2135
4.51380e-08,1.2152
4.51612e-08,1.2125
4.51845e-08,1.2064
4.52078e-08,1.1981
4.52310e-08,1.1894
4.52543e-08,1.1823
4.52776e-08,1.1786
4.53008e-08,1.1793
4.53241e-08,1.1838
4.53474e-08,1.1848
4.53707e-08,1.1746
4.53939e-08,1.1345
4.54172e-08,1.0703
4.54405e-08,0.9892
4.54637e-08,0.8900
4.54870e-08,0.7838
4.55103e-08,0.6817
4.55335e-08,0.5995
4.55568e-08,0.5368
4.55801e-08,0.4828
4.56033e-08,0.4357
4.56266e-08,0.3938
4.56499e-08,0.3452
4.56731e-08,0.2818
4.56964e-08,0.2053
4.57197e-08,0.1259
4.57429e-08,0.0498
4.57662e-08,-0.0212
4.57895e-08,-0.0802
4.58127e-08,-0.1218
4.58360e-08,-0.1460
4.58593e-08,-0.1560
4.58825e-08,-0.1526
4.59058e-08,-0.1357
4.59291e-08,-0.1106
4.59523e-08,-0.0866
4.59756e-08,-0.0710
4.59989e-08,-0.0670
4.60221e-08,-0.0757
4.60454e-08,-0.0946
4.60687e-08,-0.1165
4.60919e-08,-0.1322
4.61152e-08,-0.1344
4.61385e-08,-0.1203
4.61617e-08,-0.0916
4.61850e-08,-0.0536
4.62083e-08,-0.0133
4.62315e-08,0.0224
4.62548e-08,0.0485
4.62781e-08,0.0615
4.63013e-08,0.0618
4.63246e-08,0.0534
4.63479e-08,0.0411
4.63711e-08,0.0289
4.63944e-08,0.0197
4.64177e-08,0.0160
4.64409e-08,0.0188
4.64642e-08,0.0267
4.64875e-08,0.0382
4.65107e-08,0.0518
4.65340e-08,0.0650
4.65573e-08,0.0734
4.65805e-08,0.0735
4.66038e-08,0.0642
4.66271e-08,0.0470
4.66503e-08,0.0250
4.66736e-08,0.0030
4.66969e-08,-0.0129
4.67201e-08,-0.0187
4.67434e-08,-0.0144
4.67667e-08,-0.0030
4.67899e-08,0.0110
4.68132e-08,0.0232
4.68365e-08,0.0295
4.68597e-08,0.0278
4.68830e-08,0.0186
4.69063e-08,0.0044
4.69295e-08,-0.0116
4.69528e-08,-0.0260
4.69761e-08,-0.0360
4.69993e-08,-0.0399
4.70226e-08,-0.0374
4.70459e-08,-0.0294
4.70691e-08,-0.0176
4.70924e-08,-0.0042
4.71157e-08,0.0083
4.71389e-08,0.0174
4.71622e-08,0.0212
4.71855e-08,0.0185
4.72087e-08,0.0098
4.72320e-08,-0.0029
4.72553e-08,-0.0164
4.72785e-08,-0.0269
4.73018e-08,-0.0310
4.73251e-08,-0.0274
4.73483e-08,-0.0168
4.73716e-08,-0.0023
4.73949e-08,0.0122
4.74181e-08,0.0231
4.74414e-08,0.0281
4.74647e-08,0.0267
4.74879e-08,0.0200
4.75112e-08,0.0102
4.75345e-08,-0.0000
4.75577e-08,-0.0084
4.75810e-08,-0.0133
4.76043e-08,-0.0141
4.76275e-08,-0.0108
4.76508e-08,-0.0045
4.76741e-08,0.0035
4.76973e-08,0.0113
4.77206e-08,0.0174
4.77439e-08,0.0203
4.77672e-08,0.0191
4.77904e-08,0.0140
4.78137e-08,0.0059
4.78370e-08,-0.0033
4.78602e-08,-0.0114
4.78835e-08,-0.0161
4.79068e-08,-0.0161
4.79300e-08,-0.0113
4.79533e-08,-0.0031
4.79766e-08,0.0060
4.79998e-08,0.0135
4.80231e-08,0.0173
4.80464e-08,0.0166
4.80696e-08,0.0118
4.80929e-08,0.0044
4.81162e-08,-0.0034
4.81394e-08,-0.0098
4.81627e-08,-0.0135
4.81860e-08,-0.0140
4.82092e-08,-0.0113
4.82325e-08,-0.0062
4.82558e-08,0.0001
4.82790e-08,0.0065
4.83023e-08,0.0115
4.83256e-08,0.0142
4.83488e-08,0.0139
4.83721e-08,0.0107
4.83954e-08,0.0051
4.84186e-08,-0.0016
4.84419e-08,-0.0077
4.84652e-08,-0.0118
4.84884e-08,-0.0126
4.85117e-08,-0.0100
4.85350e-08,-0.0046
4.85582e-08,0.0023
4.85815e-08,0.0088
4.86048e-08,0.0132
4.86280e-08,0.0143
4.86513e-08,0.0122
4.86746e-08,0.0075
4.86978e-08,0.0017
4.87211e-08,-0.0037
4.87444e-08,-0.0074
4.87676e-08,-0.0088
4.87909e-08,-0.0078
4.88142e-08,-0.0048
4.88374e-08,-0.0007
4.88607e-08,0.0037
4.88840e-08,0.0075
4.89072e-08,0.0098
4.89305e-08,0.0103
4.89538e-08,0.0086
4.89770e-08,0.0053
4.90003e-08,0.0010
4.90236e-08,-0.0034
4.90468e-08,-0.0066
