.HEADER
..NAMES
Time,V U2.M7
.DATA
2.45700e-08,1.3223
2.45932e-08,1.3072
2.46165e-08,1.2927
2.46398e-08,1.2771
2.46630e-08,1.2466
2.46863e-08,1.1963
2.47096e-08,1.1401
2.47328e-08,1.0939
2.47561e-08,1.0625
2.47794e-08,1.0450
2.48026e-08,1.0387
2.48259e-08,1.0402
2.48492e-08,1.0483
2.48724e-08,1.0637
2.48957e-08,1.0847
2.49190e-08,1.1070
2.49422e-08,1.1272
2.49655e-08,1.1432
2.49888e-08,1.1525
2.50120e-08,1.1539
2.50353e-08,1.1520
2.50586e-08,1.1557
2.50818e-08,1.1701
2.51051e-08,1.1912
2.51284e-08,1.2110
2.51516e-08,1.2264
2.51749e-08,1.2401
2.51982e-08,1.2544
2.52214e-08,1.2674
2.52447e-08,1.2750
2.52680e-08,1.2741
2.52912e-08,1.2643
2.53145e-08,1.2489
2.53378e-08,1.2323
2.53610e-08,1.2175
2.53843e-08,1.2060
2.54076e-08,1.1988
2.54308e-08,1.1955
2.54541e-08,1.1937
2.54774e-08,1.1921
2.55006e-08,1.1915
2.55239e-08,1.1935
2.55472e-08,1.1966
2.55704e-08,1.1970
2.55937e-08,1.1918
2.56170e-08,1.1827
2.56402e-08,1.1739
2.56635e-08,1.1691
2.56868e-08,1.1690
2.57100e-08,1.1724
2.57333e-08,1.1772
2.57566e-08,1.1830
2.57798e-08,1.1899
2.58031e-08,1.1977
2.58264e-08,1.2056
2.58496e-08,1.2124
2.58729e-08,1.2169
2.58962e-08,1.2182
2.59194e-08,1.2159
2.59427e-08,1.2112
2.59660e-08,1.2069
2.59892e-08,1.2047
2.60125e-08,1.2048
2.60358e-08,1.2055
2.60590e-08,1.2060
2.60823e-08,1.2065
2.61056e-08,1.2080
2.61288e-08,1.2107
2.61521e-08,1.2129
2.61754e-08,1.2132
2.61986e-08,1.2106
2.62219e-08,1.2059
2.62452e-08,1.2006
2.62684e-08,1.1960
2.62917e-08,1.1931
2.63150e-08,1.1918
2.63382e-08,1.1920
2.63615e-08,1.1930
2.63848e-08,1.1942
2.64080e-08,1.1959
2.64313e-08,1.1984
2.64546e-08,1.2014
2.64778e-08,1.2037
2.65011e-08,1.2044
2.65244e-08,1.2032
2.65476e-08,1.2011
2.65709e-08,1.1993
2.65942e-08,1.1985
2.66174e-08,1.1986
2.66407e-08,1.1990
2.66640e-08,1.1997
2.66872e-08,1.2008
2.67105e-08,1.2025
2.67338e-08,1.2046
2.67570e-08,1.2065
2.67803e-08,1.2077
2.68036e-08,1.2078
2.68269e-08,1.2065
2.68501e-08,1.2043
2.68734e-08,1.2021
2.68967e-08,1.2006
2.69199e-08,1.1999
2.69432e-08,1.1997
2.69665e-08,1.1997
2.69897e-08,1.1997
2.70130e-08,1.2001
2.70363e-08,1.2011
2.70595e-08,1.2023
2.70828e-08,1.2033
2.71061e-08,1.2034
2.71293e-08,1.2028
2.71526e-08,1.2017
2.71759e-08,1.2005
2.71991e-08,1.1996
2.72224e-08,1.1992
2.72457e-08,1.1991
2.72689e-08,1.1993
2.72922e-08,1.1997
2.73155e-08,1.2003
2.73387e-08,1.2013
2.73620e-08,1.2025
2.73853e-08,1.2035
2.74085e-08,1.2039
2.74318e-08,1.2036
2.74551e-08,1.2028
2.74783e-08,1.2019
2.75016e-08,1.2013
2.75249e-08,1.2010
2.75481e-08,1.2009
2.75714e-08,1.2009
2.75947e-08,1.2009
2.76179e-08,1.2011
2.76412e-08,1.2016
2.76645e-08,1.2022
2.76877e-08,1.2028
2.77110e-08,1.2030
2.77343e-08,1.2029
2.77575e-08,1.2024
2.77808e-08,1.2017
2.78041e-08,1.2011
2.78273e-08,1.2000
2.78506e-08,1.1889
2.78739e-08,1.1508
2.78971e-08,1.0606
2.79204e-08,0.9168
2.79437e-08,0.7673
2.79669e-08,0.6382
2.79902e-08,0.5027
2.80135e-08,0.3518
2.80367e-08,0.2088
2.80600e-08,0.0890
2.80833e-08,0.0004
2.81065e-08,-0.0554
2.81298e-08,-0.0858
2.81531e-08,-0.1046
2.81763e-08,-0.1208
2.81996e-08,-0.1383
2.82229e-08,-0.1583
2.82461e-08,-0.1796
2.82694e-08,-0.1949
2.82927e-08,-0.1950
2.83159e-08,-0.1807
2.83392e-08,-0.1623
2.83625e-08,-0.1445
2.83857e-08,-0.1175
2.84090e-08,-0.0687
2.84323e-08,-0.0044
2.84555e-08,0.0552
2.84788e-08,0.0987
2.85021e-08,0.1264
2.85253e-08,0.1420
2.85486e-08,0.1486
2.85719e-08,0.1483
2.85951e-08,0.1401
2.86184e-08,0.1245
2.86417e-08,0.1053
2.86649e-08,0.0874
2.86882e-08,0.0731
2.87115e-08,0.0640
2.87347e-08,0.0621
2.87580e-08,0.0655
2.87813e-08,0.0662
2.88045e-08,0.0560
2.88278e-08,0.0353
2.88511e-08,0.0120
2.88743e-08,-0.0071
2.88976e-08,-0.0230
2.89209e-08,-0.0396
2.89441e-08,-0.0568
2.89674e-08,-0.0705
2.89907e-08,-0.0759
2.90139e-08,-0.0714
2.90372e-08,-0.0592
2.90605e-08,-0.0439
2.90838e-08,-0.0294
2.91070e-08,-0.0174
2.91303e-08,-0.0090
2.91536e-08,-0.0044
2.91768e-08,-0.0023
2.92001e-08,-0.0005
2.92234e-08,0.0012
2.92466e-08,0.0011
2.92699e-08,-0.0010
2.92932e-08,-0.0019
2.93164e-08,0.0023
2.93397e-08,0.0122
2.93630e-08,0.0238
2.93862e-08,0.0323
2.94095e-08,0.0356
2.94328e-08,0.0347
2.94560e-08,0.0316
2.94793e-08,0.0275
2.95026e-08,0.0221
2.95258e-08,0.0150
2.95491e-08,0.0069
2.95724e-08,-0.0007
2.95956e-08,-0.0066
2.96189e-08,-0.0098
2.96422e-08,-0.0096
2.96654e-08,-0.0062
2.96887e-08,-0.0020
2.97120e-08,0.0005
2.97352e-08,0.0005
2.97585e-08,-0.0009
2.97818e-08,-0.0022
2.98050e-08,-0.0031
2.98283e-08,-0.0048
2.98516e-08,-0.0078
2.98748e-08,-0.0112
2.98981e-08,-0.0131
2.99214e-08,-0.0120
2.99446e-08,-0.0081
2.99679e-08,-0.0029
2.99912e-08,0.0021
3.00144e-08,0.0059
3.00377e-08,0.0082
3.00610e-08,0.0091
3.00842e-08,0.0090
3.01075e-08,0.0085
3.01308e-08,0.0076
3.01540e-08,0.0060
3.01773e-08,0.0034
3.02006e-08,0.0008
3.02238e-08,-0.0005
3.02471e-08,0.0002
3.02704e-08,0.0023
3.02936e-08,0.0045
3.03169e-08,0.0058
3.03402e-08,0.0064
3.03634e-08,0.0110
3.03867e-08,0.0345
3.04100e-08,0.1043
3.04332e-08,0.2287
3.04565e-08,0.3641
3.04798e-08,0.4859
3.05030e-08,0.6144
3.05263e-08,0.7576
3.05496e-08,0.8959
3.05728e-08,1.0174
3.05961e-08,1.1138
3.06194e-08,1.1788
3.06426e-08,1.2161
3.06659e-08,1.2378
3.06892e-08,1.2539
3.07124e-08,1.2693
3.07357e-08,1.2871
3.07590e-08,1.3072
3.07822e-08,1.3236
3.08055e-08,1.3271
3.08288e-08,1.3166
3.08520e-08,1.3013
3.08753e-08,1.2878
3.08986e-08,1.2683
3.09218e-08,1.2295
3.09451e-08,1.1749
3.09684e-08,1.1216
3.09916e-08,1.0810
3.10149e-08,1.0547
3.10382e-08,1.0416
3.10614e-08,1.0384
3.10847e-08,1.0421
3.11080e-08,1.0528
3.11312e-08,1.0708
3.11545e-08,1.0928
3.11778e-08,1.1145
3.12010e-08,1.1334
3.12243e-08,1.1473
3.12476e-08,1.1537
3.12708e-08,1.1529
3.12941e-08,1.1521
3.13174e-08,1.1599
3.13406e-08,1.1777
3.13639e-08,1.1989
3.13872e-08,1.2167
3.14105e-08,1.2311
3.14337e-08,1.2451
3.14570e-08,1.2594
3.14803e-08,1.2708
3.15035e-08,1.2755
3.15268e-08,1.2711
3.15501e-08,1.2588
3.15733e-08,1.2422
3.15966e-08,1.2185
3.16199e-08,1.1731
3.16431e-08,1.0852
3.16664e-08,0.9437
3.16897e-08,0.7868
3.17129e-08,0.6488
3.17362e-08,0.5129
3.17595e-08,0.3639
3.17827e-08,0.2198
3.18060e-08,0.0970
3.18293e-08,0.0007
3.18525e-08,-0.0677
3.18758e-08,-0.1103
3.18991e-08,-0.1362
3.19223e-08,-0.1535
3.19456e-08,-0.1676
3.19689e-08,-0.1821
3.19921e-08,-0.1979
3.20154e-08,-0.2089
3.20387e-08,-0.2055
3.20619e-08,-0.1858
3.20852e-08,-0.1595
3.21085e-08,-0.1350
3.21317e-08,-0.1068
3.21550e-08,-0.0625
3.21783e-08,-0.0031
3.22015e-08,0.0549
3.22248e-08,0.0991
3.22481e-08,0.1290
3.22713e-08,0.1469
3.22946e-08,0.1550
3.23179e-08,0.1554
3.23411e-08,0.1488
3.23644e-08,0.1359
3.23877e-08,0.1192
3.24109e-08,0.1021
3.24342e-08,0.0860
3.24575e-08,0.0722
3.24807e-08,0.0639
3.25040e-08,0.0618
3.25273e-08,0.0601
3.25505e-08,0.0504
3.25738e-08,0.0308
3.25971e-08,0.0076
3.26203e-08,-0.0123
3.26436e-08,-0.0279
3.26669e-08,-0.0426
3.26901e-08,-0.0572
3.27134e-08,-0.0691
3.27367e-08,-0.0745
3.27599e-08,-0.0718
3.27832e-08,-0.0621
3.28065e-08,-0.0487
3.28297e-08,-0.0347
3.28530e-08,-0.0222
3.28763e-08,-0.0126
3.28995e-08,-0.0069
3.29228e-08,-0.0039
3.29461e-08,-0.0011
3.29693e-08,0.0022
3.29926e-08,0.0046
3.30159e-08,0.0045
3.30391e-08,0.0040
3.30624e-08,0.0067
3.30857e-08,0.0141
3.31089e-08,0.0237
3.31322e-08,0.0315
3.31555e-08,0.0350
3.31787e-08,0.0344
3.32020e-08,0.0314
3.32253e-08,0.0271
3.32485e-08,0.0217
3.32718e-08,0.0153
3.32951e-08,0.0082
3.33183e-08,0.0015
3.33416e-08,-0.0042
3.33649e-08,-0.0081
3.33881e-08,-0.0093
3.34114e-08,-0.0075
3.34347e-08,-0.0041
3.34579e-08,-0.0017
3.34812e-08,-0.0014
3.35045e-08,-0.0028
3.35277e-08,-0.0041
3.35510e-08,-0.0048
3.35743e-08,-0.0056
3.35975e-08,-0.0074
3.36208e-08,-0.0097
3.36441e-08,-0.0112
3.36673e-08,-0.0106
3.36906e-08,-0.0076
3.37139e-08,-0.0032
3.37372e-08,0.0014
3.37604e-08,0.0052
3.37837e-08,0.0077
3.38070e-08,0.0088
3.38302e-08,0.0087
3.38535e-08,0.0082
3.38768e-08,0.0076
3.39000e-08,0.0065
3.39233e-08,0.0047
3.39466e-08,0.0025
3.39698e-08,0.0010
3.39931e-08,0.0010
3.40164e-08,0.0024
3.40396e-08,0.0042
3.40629e-08,0.0054
3.40862e-08,0.0057
3.41094e-08,0.0054
3.41327e-08,0.0048
3.41560e-08,0.0040
3.41792e-08,0.0028
3.42025e-08,0.0011
3.42258e-08,-0.0007
3.42490e-08,-0.0024
3.42723e-08,-0.0034
3.42956e-08,-0.0034
3.43188e-08,-0.0023
3.43421e-08,-0.0006
3.43654e-08,0.0010
3.43886e-08,0.0020
3.44119e-08,0.0023
3.44352e-08,0.0024
3.44584e-08,0.0025
3.44817e-08,0.0025
3.45050e-08,0.0022
3.45282e-08,0.0014
3.45515e-08,0.0005
3.45748e-08,-0.0000
3.45980e-08,0.0001
3.46213e-08,0.0008
3.46446e-08,0.0018
3.46678e-08,0.0028
3.46911e-08,0.0035
3.47144e-08,0.0039
3.47376e-08,0.0039
3.47609e-08,0.0038
3.47842e-08,0.0035
3.48074e-08,0.0030
3.48307e-08,0.0022
3.48540e-08,0.0013
3.48772e-08,0.0005
3.49005e-08,0.0002
3.49238e-08,0.0005
3.49470e-08,0.0012
3.49703e-08,0.0018
3.49936e-08,0.0021
3.50168e-08,0.0022
3.50401e-08,0.0023
3.50634e-08,0.0023
3.50866e-08,0.0022
3.51099e-08,0.0020
3.51332e-08,0.0016
3.51564e-08,0.0011
3.51797e-08,0.0006
3.52030e-08,0.0005
3.52262e-08,0.0006
3.52495e-08,0.0011
3.52728e-08,0.0016
3.52960e-08,0.0020
3.53193e-08,0.0023
3.53426e-08,0.0028
3.53658e-08,0.0088
3.53891e-08,0.0366
3.54124e-08,0.1139
3.54356e-08,0.2432
3.54589e-08,0.3794
3.54822e-08,0.5025
3.55054e-08,0.6344
3.55287e-08,0.7787
3.55520e-08,0.9153
3.55752e-08,1.0328
3.55985e-08,1.1238
3.56218e-08,1.1837
3.56450e-08,1.2177
3.56683e-08,1.2382
3.56916e-08,1.2540
3.57148e-08,1.2696
3.57381e-08,1.2878
3.57614e-08,1.3086
3.57846e-08,1.3250
3.58079e-08,1.3278
3.58312e-08,1.3166
3.58544e-08,1.3010
3.58777e-08,1.2866
3.59010e-08,1.2644
3.59242e-08,1.2224
3.59475e-08,1.1665
3.59708e-08,1.1141
3.59940e-08,1.0752
3.60173e-08,1.0508
3.60406e-08,1.0394
3.60638e-08,1.0378
3.60871e-08,1.0433
3.61104e-08,1.0559
3.61337e-08,1.0753
3.61569e-08,1.0974
3.61802e-08,1.1183
3.62035e-08,1.1360
3.62267e-08,1.1485
3.62500e-08,1.1536
3.62733e-08,1.1523
3.62965e-08,1.1520
3.63198e-08,1.1610
3.63431e-08,1.1798
3.63663e-08,1.2011
3.63896e-08,1.2190
3.64129e-08,1.2337
3.64361e-08,1.2482
3.64594e-08,1.2623
3.64827e-08,1.2729
3.65059e-08,1.2760
3.65292e-08,1.2701
3.65525e-08,1.2567
3.65757e-08,1.2401
3.65990e-08,1.2241
3.66223e-08,1.2107
3.66455e-08,1.2013
3.66688e-08,1.1964
3.66921e-08,1.1945
3.67153e-08,1.1932
3.67386e-08,1.1922
3.67619e-08,1.1929
3.67851e-08,1.1957
3.68084e-08,1.1976
3.68317e-08,1.1951
3.68549e-08,1.1873
3.68782e-08,1.1778
3.69015e-08,1.1707
3.69247e-08,1.1683
3.69480e-08,1.1701
3.69713e-08,1.1744
3.69945e-08,1.1799
3.70178e-08,1.1865
3.70411e-08,1.1942
3.70643e-08,1.2023
3.70876e-08,1.2097
3.71109e-08,1.2153
3.71341e-08,1.2181
3.71574e-08,1.2174
3.71807e-08,1.2136
3.72039e-08,1.2087
3.72272e-08,1.2053
3.72505e-08,1.2043
3.72737e-08,1.2049
3.72970e-08,1.2057
3.73203e-08,1.2063
3.73435e-08,1.2074
3.73668e-08,1.2097
3.73901e-08,1.2123
3.74133e-08,1.2136
3.74366e-08,1.2123
3.74599e-08,1.2084
3.74831e-08,1.2032
3.75064e-08,1.1981
3.75297e-08,1.1943
3.75529e-08,1.1921
3.75762e-08,1.1917
3.75995e-08,1.1924
3.76227e-08,1.1937
3.76460e-08,1.1952
3.76693e-08,1.1974
3.76925e-08,1.2002
3.77158e-08,1.2029
3.77391e-08,1.2044
3.77623e-08,1.2041
3.77856e-08,1.2022
3.78089e-08,1.2001
3.78321e-08,1.1987
3.78554e-08,1.1984
3.78787e-08,1.1987
3.79019e-08,1.1993
3.79252e-08,1.2003
3.79485e-08,1.2018
3.79717e-08,1.2037
3.79950e-08,1.2058
3.80183e-08,1.2074
3.80415e-08,1.2080
3.80648e-08,1.2074
3.80881e-08,1.2055
3.81113e-08,1.2032
3.81346e-08,1.2012
3.81579e-08,1.2001
3.81811e-08,1.1997
3.82044e-08,1.1997
3.82277e-08,1.1997
3.82509e-08,1.2000
3.82742e-08,1.2007
3.82975e-08,1.2019
3.83207e-08,1.2030
3.83440e-08,1.2036
3.83673e-08,1.2033
3.83905e-08,1.2023
3.84138e-08,1.2011
3.84371e-08,1.2000
3.84603e-08,1.1994
3.84836e-08,1.1991
3.85069e-08,1.1992
3.85302e-08,1.1995
3.85534e-08,1.2001
3.85767e-08,1.2009
3.86000e-08,1.2020
3.86232e-08,1.2032
3.86465e-08,1.2039
3.86698e-08,1.2039
3.86930e-08,1.2033
3.87163e-08,1.2024
3.87396e-08,1.2016
3.87628e-08,1.2012
3.87861e-08,1.2010
3.88094e-08,1.2009
3.88326e-08,1.2009
3.88559e-08,1.2011
3.88792e-08,1.2014
3.89024e-08,1.2020
3.89257e-08,1.2026
3.89490e-08,1.2030
3.89722e-08,1.2031
3.89955e-08,1.2027
3.90188e-08,1.2021
3.90420e-08,1.2014
3.90653e-08,1.2009
3.90886e-08,1.1970
3.91118e-08,1.1753
3.91351e-08,1.1157
3.91584e-08,0.9954
3.91816e-08,0.8431
3.92049e-08,0.7045
3.92282e-08,0.5756
3.92514e-08,0.4304
3.92747e-08,0.2805
3.92980e-08,0.1476
3.93212e-08,0.0421
3.93445e-08,-0.0306
3.93678e-08,-0.0727
3.93910e-08,-0.0960
3.94143e-08,-0.1128
3.94376e-08,-0.1291
3.94608e-08,-0.1476
3.94841e-08,-0.1686
3.95074e-08,-0.1883
3.95306e-08,-0.1970
3.95539e-08,-0.1893
3.95772e-08,-0.1718
3.96004e-08,-0.1540
3.96237e-08,-0.1337
3.96470e-08,-0.0968
3.96702e-08,-0.0384
3.96935e-08,0.0258
3.97168e-08,0.0782
3.97400e-08,0.1139
3.97633e-08,0.1355
3.97866e-08,0.1464
3.98098e-08,0.1496
3.98331e-08,0.1456
3.98564e-08,0.1335
3.98796e-08,0.1155
3.99029e-08,0.0965
3.99262e-08,0.0800
3.99494e-08,0.0679
3.99727e-08,0.0621
3.99960e-08,0.0634
4.00192e-08,0.0668
4.00425e-08,0.0628
4.00658e-08,0.0470
4.00890e-08,0.0240
4.01123e-08,0.0024
4.01356e-08,-0.0148
4.01588e-08,-0.0308
4.01821e-08,-0.0480
4.02054e-08,-0.0642
4.02286e-08,-0.0743
4.02519e-08,-0.0749
4.02752e-08,-0.0662
4.02984e-08,-0.0520
4.03217e-08,-0.0367
4.03450e-08,-0.0232
4.03682e-08,-0.0128
4.03915e-08,-0.0062
4.04148e-08,-0.0031
4.04380e-08,-0.0014
4.04613e-08,0.0005
4.04846e-08,0.0016
4.05078e-08,0.0003
4.05311e-08,-0.0019
4.05544e-08,-0.0006
4.05776e-08,0.0066
4.06009e-08,0.0179
4.06242e-08,0.0284
4.06474e-08,0.0345
4.06707e-08,0.0356
4.06940e-08,0.0335
4.07173e-08,0.0299
4.07405e-08,0.0251
4.07638e-08,0.0189
4.07871e-08,0.0112
4.08103e-08,0.0032
4.08336e-08,-0.0038
4.08569e-08,-0.0086
4.08801e-08,-0.0101
4.09034e-08,-0.0082
4.09267e-08,-0.0042
4.09499e-08,-0.0005
4.09732e-08,0.0008
4.09965e-08,-0.0001
4.10197e-08,-0.0015
4.10430e-08,-0.0026
4.10663e-08,-0.0037
4.10895e-08,-0.0060
4.11128e-08,-0.0094
4.11361e-08,-0.0124
4.11593e-08,-0.0129
4.11826e-08,-0.0104
4.12059e-08,-0.0057
4.12291e-08,-0.0004
4.12524e-08,0.0041
4.12757e-08,0.0073
4.12989e-08,0.0089
4.13222e-08,0.0092
4.13455e-08,0.0089
4.13687e-08,0.0082
4.13920e-08,0.0070
4.14153e-08,0.0049
4.14385e-08,0.0021
4.14618e-08,0.0000
4.14851e-08,-0.0004
4.15083e-08,0.0011
4.15316e-08,0.0034
4.15549e-08,0.0053
4.15781e-08,0.0061
4.16014e-08,0.0075
4.16247e-08,0.0185
4.16479e-08,0.0598
4.16712e-08,0.1595
4.16945e-08,0.2964
4.17177e-08,0.4247
4.17410e-08,0.5453
4.17643e-08,0.6830
4.17875e-08,0.8267
4.18108e-08,0.9581
4.18341e-08,1.0686
4.18573e-08,1.1498
4.18806e-08,1.2001
4.19039e-08,1.2281
4.19271e-08,1.2463
4.19504e-08,1.2616
4.19737e-08,1.2778
4.19969e-08,1.2969
4.20202e-08,1.3164
4.20435e-08,1.3276
4.20667e-08,1.3235
4.20900e-08,1.3090
4.21133e-08,1.2945
4.21365e-08,1.2803
4.21598e-08,1.2526
4.21831e-08,1.2040
4.22063e-08,1.1476
4.22296e-08,1.0999
4.22529e-08,1.0664
4.22761e-08,1.0468
4.22994e-08,1.0389
4.23227e-08,1.0392
4.23459e-08,1.0461
4.23692e-08,1.0606
4.23925e-08,1.0813
4.24157e-08,1.1036
4.24390e-08,1.1242
4.24623e-08,1.1410
4.24855e-08,1.1516
4.25088e-08,1.1540
4.25321e-08,1.1519
4.25553e-08,1.1544
4.25786e-08,1.1676
4.26019e-08,1.1882
4.26251e-08,1.2082
4.26484e-08,1.2239
4.26717e-08,1.2377
4.26949e-08,1.2522
4.27182e-08,1.2657
4.27415e-08,1.2744
4.27647e-08,1.2747
4.27880e-08,1.2660
4.28113e-08,1.2512
4.28345e-08,1.2347
4.28578e-08,1.2195
4.28811e-08,1.2074
4.29043e-08,1.1995
4.29276e-08,1.1957
4.29509e-08,1.1938
4.29742e-08,1.1921
4.29974e-08,1.1912
4.30207e-08,1.1929
4.30440e-08,1.1962
4.30672e-08,1.1972
4.30905e-08,1.1927
4.31138e-08,1.1839
4.31370e-08,1.1748
4.31603e-08,1.1694
4.31836e-08,1.1688
4.32068e-08,1.1717
4.32301e-08,1.1763
4.32534e-08,1.1819
4.32766e-08,1.1886
4.32999e-08,1.1964
4.33232e-08,1.2044
4.33464e-08,1.2114
4.33697e-08,1.2163
4.33930e-08,1.2181
4.34162e-08,1.2163
4.34395e-08,1.2118
4.34628e-08,1.2073
4.34860e-08,1.2048
4.35093e-08,1.2047
4.35326e-08,1.2053
4.35558e-08,1.2057
4.35791e-08,1.2062
4.36024e-08,1.2076
4.36256e-08,1.2101
4.36489e-08,1.2126
4.36722e-08,1.2132
4.36954e-08,1.2110
4.37187e-08,1.2065
4.37420e-08,1.2012
4.37652e-08,1.1965
4.37885e-08,1.1933
4.38118e-08,1.1918
4.38350e-08,1.1918
4.38583e-08,1.1927
4.38816e-08,1.1939
4.39048e-08,1.1955
4.39281e-08,1.1978
4.39514e-08,1.2008
4.39746e-08,1.2034
4.39979e-08,1.2043
4.40212e-08,1.2033
4.40444e-08,1.2012
4.40677e-08,1.1992
4.40910e-08,1.1936
4.41142e-08,1.1691
4.41375e-08,1.1043
4.41608e-08,0.9789
4.41840e-08,0.8271
4.42073e-08,0.6922
4.42306e-08,0.5639
4.42538e-08,0.4186
4.42771e-08,0.2709
4.43004e-08,0.1410
4.43236e-08,0.0379
4.43469e-08,-0.0332
4.43702e-08,-0.0747
4.43934e-08,-0.0985
4.44167e-08,-0.1159
4.44400e-08,-0.1326
4.44632e-08,-0.1515
4.44865e-08,-0.1728
4.45098e-08,-0.1917
4.45330e-08,-0.1982
4.45563e-08,-0.1880
4.45796e-08,-0.1692
4.46028e-08,-0.1513
4.46261e-08,-0.1302
4.46494e-08,-0.0917
4.46726e-08,-0.0326
4.46959e-08,0.0302
4.47192e-08,0.0803
4.47424e-08,0.1143
4.47657e-08,0.1349
4.47890e-08,0.1452
4.48122e-08,0.1481
4.48355e-08,0.1440
4.48588e-08,0.1321
4.48820e-08,0.1147
4.49053e-08,0.0965
4.49286e-08,0.0804
4.49518e-08,0.0682
4.49751e-08,0.0625
4.49984e-08,0.0638
4.50216e-08,0.0665
4.50449e-08,0.0613
4.50682e-08,0.0442
4.50914e-08,0.0210
4.51147e-08,-0.0000
4.51380e-08,-0.0166
4.51612e-08,-0.0323
4.51845e-08,-0.0491
4.52078e-08,-0.0645
4.52310e-08,-0.0738
4.52543e-08,-0.0737
4.52776e-08,-0.0647
4.53008e-08,-0.0507
4.53241e-08,-0.0359
4.53474e-08,-0.0228
4.53707e-08,-0.0128
4.53939e-08,-0.0068
4.54172e-08,-0.0039
4.54405e-08,-0.0019
4.54637e-08,0.0005
4.54870e-08,0.0017
4.55103e-08,0.0005
4.55335e-08,-0.0014
4.55568e-08,0.0002
4.55801e-08,0.0078
4.56033e-08,0.0190
4.56266e-08,0.0290
4.56499e-08,0.0344
4.56731e-08,0.0351
4.56964e-08,0.0327
4.57197e-08,0.0290
4.57429e-08,0.0243
4.57662e-08,0.0180
4.57895e-08,0.0105
4.58127e-08,0.0028
4.58360e-08,-0.0038
4.58593e-08,-0.0084
4.58825e-08,-0.0098
4.59058e-08,-0.0078
4.59291e-08,-0.0038
4.59523e-08,-0.0004
4.59756e-08,0.0005
4.59989e-08,-0.0006
4.60221e-08,-0.0021
4.60454e-08,-0.0030
4.60687e-08,-0.0040
4.60919e-08,-0.0063
4.61152e-08,-0.0096
4.61385e-08,-0.0123
4.61617e-08,-0.0125
4.61850e-08,-0.0099
4.62083e-08,-0.0052
4.62315e-08,-0.0000
4.62548e-08,0.0043
4.62781e-08,0.0073
4.63013e-08,0.0087
4.63246e-08,0.0089
4.63479e-08,0.0085
4.63711e-08,0.0079
4.63944e-08,0.0068
4.64177e-08,0.0047
4.64409e-08,0.0021
4.64642e-08,0.0001
4.64875e-08,-0.0001
4.65107e-08,0.0014
4.65340e-08,0.0037
4.65573e-08,0.0054
4.65805e-08,0.0060
4.66038e-08,0.0078
4.66271e-08,0.0207
4.66503e-08,0.0672
4.66736e-08,0.1730
4.66969e-08,0.3107
4.67201e-08,0.4371
4.67434e-08,0.5588
4.67667e-08,0.6983
4.67899e-08,0.8413
4.68132e-08,0.9706
4.68365e-08,1.0784
4.68597e-08,1.1562
4.68830e-08,1.2037
4.69063e-08,1.2301
4.69295e-08,1.2477
4.69528e-08,1.2630
4.69761e-08,1.2795
4.69993e-08,1.2989
4.70226e-08,1.3181
4.70459e-08,1.3279
4.70691e-08,1.3224
4.70924e-08,1.3075
4.71157e-08,1.2933
4.71389e-08,1.2783
4.71622e-08,1.2484
4.71855e-08,1.1981
4.72087e-08,1.1420
4.72320e-08,1.0957
4.72553e-08,1.0637
4.72785e-08,1.0455
4.73018e-08,1.0386
4.73251e-08,1.0396
4.73483e-08,1.0474
4.73716e-08,1.0626
4.73949e-08,1.0837
4.74181e-08,1.1059
4.74414e-08,1.1261
4.74647e-08,1.1424
4.74879e-08,1.1522
4.75112e-08,1.1538
4.75345e-08,1.1517
4.75577e-08,1.1552
4.75810e-08,1.1695
4.76043e-08,1.1904
4.76275e-08,1.2101
4.76508e-08,1.2254
4.76741e-08,1.2393
4.76973e-08,1.2537
4.77206e-08,1.2669
4.77439e-08,1.2748
4.77672e-08,1.2742
4.77904e-08,1.2646
4.78137e-08,1.2494
4.78370e-08,1.2329
4.78602e-08,1.2180
4.78835e-08,1.2063
4.79068e-08,1.1990
4.79300e-08,1.1955
4.79533e-08,1.1936
4.79766e-08,1.1919
4.79998e-08,1.1913
4.80231e-08,1.1932
4.80464e-08,1.1965
4.80696e-08,1.1970
4.80929e-08,1.1919
4.81162e-08,1.1829
4.81394e-08,1.1740
4.81627e-08,1.1691
4.81860e-08,1.1689
4.82092e-08,1.1721
4.82325e-08,1.1768
4.82558e-08,1.1825
4.82790e-08,1.1894
4.83023e-08,1.1973
4.83256e-08,1.2052
4.83488e-08,1.2120
4.83721e-08,1.2166
4.83954e-08,1.2181
4.84186e-08,1.2159
4.84419e-08,1.2113
4.84652e-08,1.2069
4.84884e-08,1.2047
4.85117e-08,1.2047
4.85350e-08,1.2054
4.85582e-08,1.2058
4.85815e-08,1.2063
4.86048e-08,1.2078
4.86280e-08,1.2104
4.86513e-08,1.2128
4.86746e-08,1.2131
4.86978e-08,1.2106
4.87211e-08,1.2059
4.87444e-08,1.2006
4.87676e-08,1.1961
4.87909e-08,1.1931
4.88142e-08,1.1918
4.88374e-08,1.1919
4.88607e-08,1.1928
4.88840e-08,1.1940
4.89072e-08,1.1957
4.89305e-08,1.1981
4.89538e-08,1.2011
4.89770e-08,1.2035
4.90003e-08,1.2043
4.90236e-08,1.2031
4.90468e-08,1.2010
4.90701e-08,1.1992
4.90934e-08,1.1984
4.91166e-08,1.1984
4.91399e-08,1.1989
4.91632e-08,1.1995
4.91864e-08,1.2006
