.HEADER
..NAMES
Time,V U2.L7
.DATA
1.09820e-08,1.0384
1.10053e-08,1.0264
1.10286e-08,1.0318
1.10518e-08,1.0470
1.10751e-08,1.0638
1.10984e-08,1.0779
1.11216e-08,1.0889
1.11449e-08,1.0980
1.11682e-08,1.1055
1.11914e-08,1.1120
1.12147e-08,1.1197
1.12380e-08,1.1309
1.12612e-08,1.1468
1.12845e-08,1.1668
1.13078e-08,1.1890
1.13310e-08,1.2118
1.13543e-08,1.2336
1.13776e-08,1.2529
1.14008e-08,1.2678
1.14241e-08,1.2760
1.14474e-08,1.2764
1.14706e-08,1.2693
1.14939e-08,1.2566
1.15172e-08,1.2410
1.15404e-08,1.2262
1.15637e-08,1.2148
1.15870e-08,1.2023
1.16102e-08,1.1774
1.16335e-08,1.1148
1.16568e-08,1.0034
1.16800e-08,0.8541
1.17033e-08,0.6834
1.17266e-08,0.5144
1.17498e-08,0.3562
1.17731e-08,0.2170
1.17964e-08,0.1057
1.18196e-08,0.0243
1.18429e-08,-0.0296
1.18662e-08,-0.0658
1.18894e-08,-0.0955
1.19127e-08,-0.1241
1.19360e-08,-0.1499
1.19592e-08,-0.1677
1.19825e-08,-0.1771
1.20058e-08,-0.1801
1.20290e-08,-0.1775
1.20523e-08,-0.1674
1.20756e-08,-0.1464
1.20988e-08,-0.1131
1.21221e-08,-0.0670
1.21454e-08,-0.0100
1.21686e-08,0.0520
1.21919e-08,0.1091
1.22152e-08,0.1505
1.22384e-08,0.1698
1.22617e-08,0.1688
1.22850e-08,0.1557
1.23082e-08,0.1401
1.23315e-08,0.1271
1.23548e-08,0.1169
1.23780e-08,0.1079
1.24013e-08,0.0998
1.24246e-08,0.0926
1.24478e-08,0.0852
1.24711e-08,0.0753
1.24944e-08,0.0615
1.25176e-08,0.0438
1.25409e-08,0.0233
1.25642e-08,0.0010
1.25874e-08,-0.0221
1.26107e-08,-0.0445
1.26340e-08,-0.0637
1.26572e-08,-0.0766
1.26805e-08,-0.0808
1.27038e-08,-0.0761
1.27270e-08,-0.0641
1.27503e-08,-0.0482
1.27736e-08,-0.0321
1.27968e-08,-0.0200
1.28201e-08,-0.0139
1.28434e-08,-0.0130
1.28667e-08,-0.0140
1.28899e-08,-0.0132
1.29132e-08,-0.0089
1.29365e-08,-0.0018
1.29597e-08,0.0062
1.29830e-08,0.0137
1.30063e-08,0.0208
1.30295e-08,0.0277
1.30528e-08,0.0341
1.30761e-08,0.0388
1.30993e-08,0.0405
1.31226e-08,0.0386
1.31459e-08,0.0331
1.31691e-08,0.0250
1.31924e-08,0.0156
1.32157e-08,0.0068
1.32389e-08,0.0003
1.32622e-08,-0.0032
1.32855e-08,-0.0038
1.33087e-08,-0.0024
1.33320e-08,-0.0005
1.33553e-08,0.0006
1.33785e-08,-0.0001
1.34018e-08,-0.0027
1.34251e-08,-0.0067
1.34483e-08,-0.0108
1.34716e-08,-0.0137
1.34949e-08,-0.0146
1.35181e-08,-0.0138
1.35414e-08,-0.0120
1.35647e-08,-0.0097
1.35879e-08,-0.0070
1.36112e-08,-0.0035
1.36345e-08,0.0007
1.36577e-08,0.0049
1.36810e-08,0.0081
1.37043e-08,0.0095
1.37275e-08,0.0091
1.37508e-08,0.0073
1.37741e-08,0.0051
1.37973e-08,0.0035
1.38206e-08,0.0030
1.38439e-08,0.0037
1.38671e-08,0.0053
1.38904e-08,0.0070
1.39137e-08,0.0082
1.39369e-08,0.0086
1.39602e-08,0.0081
1.39835e-08,0.0068
1.40067e-08,0.0049
1.40300e-08,0.0028
1.40533e-08,0.0009
1.40765e-08,-0.0004
1.40998e-08,0.0019
1.41231e-08,0.0175
1.41463e-08,0.0655
1.41696e-08,0.1577
1.41929e-08,0.2855
1.42161e-08,0.4352
1.42394e-08,0.5887
1.42627e-08,0.7351
1.42859e-08,0.8666
1.43092e-08,0.9735
1.43325e-08,1.0535
1.43557e-08,1.1092
1.43790e-08,1.1493
1.44023e-08,1.1849
1.44255e-08,1.2215
1.44488e-08,1.2576
1.44721e-08,1.2875
1.44953e-08,1.3081
1.45186e-08,1.3200
1.45419e-08,1.3230
1.45651e-08,1.3160
1.45884e-08,1.2973
1.46117e-08,1.2670
1.46349e-08,1.2263
1.46582e-08,1.1769
1.46815e-08,1.1241
1.47047e-08,1.0758
1.47280e-08,1.0414
1.47513e-08,1.0263
1.47745e-08,1.0296
1.47978e-08,1.0444
1.48211e-08,1.0619
1.48443e-08,1.0767
1.48676e-08,1.0878
1.48909e-08,1.0964
1.49141e-08,1.1033
1.49374e-08,1.1093
1.49607e-08,1.1163
1.49839e-08,1.1270
1.50072e-08,1.1425
1.50305e-08,1.1625
1.50537e-08,1.1850
1.50770e-08,1.2081
1.51003e-08,1.2304
1.51236e-08,1.2504
1.51468e-08,1.2663
1.51701e-08,1.2758
1.51934e-08,1.2775
1.52166e-08,1.2713
1.52399e-08,1.2590
1.52632e-08,1.2434
1.52864e-08,1.2281
1.53097e-08,1.2163
1.53330e-08,1.2053
1.53562e-08,1.1847
1.53795e-08,1.1319
1.54028e-08,1.0300
1.54260e-08,0.8858
1.54493e-08,0.7161
1.54726e-08,0.5438
1.54958e-08,0.3814
1.55191e-08,0.2372
1.55424e-08,0.1197
1.55656e-08,0.0331
1.55889e-08,-0.0250
1.56122e-08,-0.0626
1.56354e-08,-0.0917
1.56587e-08,-0.1196
1.56820e-08,-0.1459
1.57052e-08,-0.1654
1.57285e-08,-0.1764
1.57518e-08,-0.1805
1.57750e-08,-0.1790
1.57983e-08,-0.1707
1.58216e-08,-0.1521
1.58448e-08,-0.1211
1.58681e-08,-0.0772
1.58914e-08,-0.0215
1.59146e-08,0.0409
1.59379e-08,0.1005
1.59612e-08,0.1462
1.59844e-08,0.1701
1.60077e-08,0.1723
1.60310e-08,0.1601
1.60542e-08,0.1436
1.60775e-08,0.1292
1.61008e-08,0.1182
1.61240e-08,0.1091
1.61473e-08,0.1009
1.61706e-08,0.0936
1.61938e-08,0.0865
1.62171e-08,0.0774
1.62404e-08,0.0646
1.62636e-08,0.0476
1.62869e-08,0.0274
1.63102e-08,0.0052
1.63334e-08,-0.0180
1.63567e-08,-0.0409
1.63800e-08,-0.0611
1.64032e-08,-0.0756
1.64265e-08,-0.0816
1.64498e-08,-0.0784
1.64730e-08,-0.0674
1.64963e-08,-0.0515
1.65196e-08,-0.0348
1.65428e-08,-0.0214
1.65661e-08,-0.0140
1.65894e-08,-0.0124
1.66126e-08,-0.0135
1.66359e-08,-0.0135
1.66592e-08,-0.0101
1.66824e-08,-0.0034
1.67057e-08,0.0045
1.67290e-08,0.0123
1.67522e-08,0.0196
1.67755e-08,0.0266
1.67988e-08,0.0332
1.68220e-08,0.0384
1.68453e-08,0.0408
1.68686e-08,0.0396
1.68918e-08,0.0347
1.69151e-08,0.0268
1.69384e-08,0.0174
1.69616e-08,0.0082
1.69849e-08,0.0010
1.70082e-08,-0.0032
1.70314e-08,-0.0042
1.70547e-08,-0.0029
1.70780e-08,-0.0009
1.71012e-08,0.0005
1.71245e-08,0.0003
1.71478e-08,-0.0020
1.71710e-08,-0.0058
1.71943e-08,-0.0101
1.72176e-08,-0.0134
1.72408e-08,-0.0147
1.72641e-08,-0.0142
1.72874e-08,-0.0125
1.73106e-08,-0.0102
1.73339e-08,-0.0076
1.73572e-08,-0.0042
1.73804e-08,-0.0001
1.74037e-08,0.0042
1.74270e-08,0.0077
1.74502e-08,0.0096
1.74735e-08,0.0095
1.74968e-08,0.0078
1.75201e-08,0.0055
1.75433e-08,0.0037
1.75666e-08,0.0029
1.75899e-08,0.0034
1.76131e-08,0.0049
1.76364e-08,0.0067
1.76597e-08,0.0081
1.76829e-08,0.0087
1.77062e-08,0.0084
1.77295e-08,0.0072
1.77527e-08,0.0054
1.77760e-08,0.0032
1.77993e-08,0.0012
1.78225e-08,-0.0004
1.78458e-08,-0.0015
1.78691e-08,-0.0021
1.78923e-08,-0.0023
1.79156e-08,-0.0021
1.79389e-08,-0.0015
1.79621e-08,-0.0003
1.79854e-08,0.0010
1.80087e-08,0.0021
1.80319e-08,0.0024
1.80552e-08,0.0019
1.80785e-08,0.0009
1.81017e-08,-0.0002
1.81250e-08,-0.0007
1.81483e-08,-0.0006
1.81715e-08,0.0002
1.81948e-08,0.0014
1.82181e-08,0.0026
1.82413e-08,0.0036
1.82646e-08,0.0041
1.82879e-08,0.0044
1.83111e-08,0.0044
1.83344e-08,0.0041
1.83577e-08,0.0037
1.83809e-08,0.0031
1.84042e-08,0.0025
1.84275e-08,0.0020
1.84507e-08,0.0017
1.84740e-08,0.0016
1.84973e-08,0.0017
1.85205e-08,0.0020
1.85438e-08,0.0024
1.85671e-08,0.0028
1.85903e-08,0.0030
1.86136e-08,0.0028
1.86369e-08,0.0023
1.86601e-08,0.0016
1.86834e-08,0.0010
1.87067e-08,0.0006
1.87299e-08,0.0006
1.87532e-08,0.0009
1.87765e-08,0.0013
1.87997e-08,0.0017
1.88230e-08,0.0020
1.88463e-08,0.0022
1.88695e-08,0.0023
1.88928e-08,0.0024
1.89161e-08,0.0025
1.89393e-08,0.0024
1.89626e-08,0.0023
1.89859e-08,0.0021
1.90091e-08,0.0019
1.90324e-08,0.0018
1.90557e-08,0.0018
1.90789e-08,0.0023
1.91022e-08,0.0066
1.91255e-08,0.0253
1.91487e-08,0.0777
1.91720e-08,0.1735
1.91953e-08,0.3031
1.92185e-08,0.4523
1.92418e-08,0.6039
1.92651e-08,0.7481
1.92883e-08,0.8774
1.93116e-08,0.9824
1.93349e-08,1.0610
1.93581e-08,1.1158
1.93814e-08,1.1553
1.94047e-08,1.1905
1.94279e-08,1.2261
1.94512e-08,1.2606
1.94745e-08,1.2884
1.94977e-08,1.3074
1.95210e-08,1.3180
1.95443e-08,1.3201
1.95675e-08,1.3121
1.95908e-08,1.2925
1.96141e-08,1.2619
1.96373e-08,1.2210
1.96606e-08,1.1719
1.96839e-08,1.1198
1.97071e-08,1.0729
1.97304e-08,1.0403
1.97537e-08,1.0269
1.97769e-08,1.0312
1.98002e-08,1.0460
1.98235e-08,1.0630
1.98468e-08,1.0773
1.98700e-08,1.0885
1.98933e-08,1.0975
1.99166e-08,1.1050
1.99398e-08,1.1116
1.99631e-08,1.1191
1.99864e-08,1.1300
2.00096e-08,1.1455
2.00329e-08,1.1653
2.00562e-08,1.1875
2.00794e-08,1.2103
2.01027e-08,1.2322
2.01260e-08,1.2517
2.01492e-08,1.2669
2.01725e-08,1.2757
2.01958e-08,1.2767
2.02190e-08,1.2701
2.02423e-08,1.2577
2.02656e-08,1.2422
2.02888e-08,1.2272
2.03121e-08,1.2161
2.03354e-08,1.2106
2.03586e-08,1.2099
2.03819e-08,1.2110
2.04052e-08,1.2104
2.04284e-08,1.2064
2.04517e-08,1.1996
2.04750e-08,1.1915
2.04982e-08,1.1837
2.05215e-08,1.1767
2.05448e-08,1.1707
2.05680e-08,1.1661
2.05913e-08,1.1640
2.06146e-08,1.1651
2.06378e-08,1.1694
2.06611e-08,1.1765
2.06844e-08,1.1852
2.07076e-08,1.1943
2.07309e-08,1.2022
2.07542e-08,1.2079
2.07774e-08,1.2105
2.08007e-08,1.2106
2.08240e-08,1.2090
2.08472e-08,1.2070
2.08705e-08,1.2060
2.08938e-08,1.2066
2.09170e-08,1.2091
2.09403e-08,1.2128
2.09636e-08,1.2165
2.09868e-08,1.2187
2.10101e-08,1.2187
2.10334e-08,1.2168
2.10566e-08,1.2138
2.10799e-08,1.2104
2.11032e-08,1.2068
2.11264e-08,1.2029
2.11497e-08,1.1991
2.11730e-08,1.1957
2.11962e-08,1.1936
2.12195e-08,1.1930
2.12428e-08,1.1941
2.12660e-08,1.1962
2.12893e-08,1.1984
2.13126e-08,1.2000
2.13358e-08,1.2004
2.13591e-08,1.1997
2.13824e-08,1.1983
2.14056e-08,1.1969
2.14289e-08,1.1961
2.14522e-08,1.1961
2.14754e-08,1.1971
2.14987e-08,1.1989
2.15220e-08,1.2012
2.15452e-08,1.2036
2.15685e-08,1.2043
2.15918e-08,1.1957
2.16150e-08,1.1660
2.16383e-08,1.0930
2.16616e-08,0.9747
2.16848e-08,0.8245
2.17081e-08,0.6596
2.17314e-08,0.4999
2.17546e-08,0.3518
2.17779e-08,0.2239
2.18012e-08,0.1240
2.18244e-08,0.0524
2.18477e-08,0.0043
2.18710e-08,-0.0321
2.18942e-08,-0.0673
2.19175e-08,-0.1046
2.19408e-08,-0.1398
2.19640e-08,-0.1664
2.19873e-08,-0.1832
2.20106e-08,-0.1906
2.20338e-08,-0.1889
2.20571e-08,-0.1762
2.20804e-08,-0.1507
2.21037e-08,-0.1126
2.21269e-08,-0.0629
2.21502e-08,-0.0050
2.21735e-08,0.0544
2.21967e-08,0.1056
2.22200e-08,0.1396
2.22433e-08,0.1529
2.22665e-08,0.1493
2.22898e-08,0.1373
2.23131e-08,0.1251
2.23363e-08,0.1162
2.23596e-08,0.1103
2.23829e-08,0.1057
2.24061e-08,0.1022
2.24294e-08,0.0988
2.24527e-08,0.0933
2.24759e-08,0.0830
2.24992e-08,0.0669
2.25225e-08,0.0461
2.25457e-08,0.0226
2.25690e-08,-0.0016
2.25923e-08,-0.0250
2.26155e-08,-0.0461
2.26388e-08,-0.0629
2.26621e-08,-0.0728
2.26853e-08,-0.0746
2.27086e-08,-0.0684
2.27319e-08,-0.0565
2.27551e-08,-0.0420
2.27784e-08,-0.0288
2.28017e-08,-0.0201
2.28249e-08,-0.0171
2.28482e-08,-0.0182
2.28715e-08,-0.0196
2.28947e-08,-0.0182
2.29180e-08,-0.0128
2.29413e-08,-0.0046
2.29645e-08,0.0045
2.29878e-08,0.0134
2.30111e-08,0.0217
2.30343e-08,0.0293
2.30576e-08,0.0354
2.30809e-08,0.0389
2.31041e-08,0.0389
2.31274e-08,0.0355
2.31507e-08,0.0293
2.31739e-08,0.0214
2.31972e-08,0.0131
2.32205e-08,0.0059
2.32437e-08,0.0010
2.32670e-08,-0.0012
2.32903e-08,-0.0010
2.33135e-08,0.0006
2.33368e-08,0.0021
2.33601e-08,0.0023
2.33833e-08,0.0006
2.34066e-08,-0.0031
2.34299e-08,-0.0079
2.34531e-08,-0.0122
2.34764e-08,-0.0149
2.34997e-08,-0.0154
2.35229e-08,-0.0140
2.35462e-08,-0.0117
2.35695e-08,-0.0090
2.35927e-08,-0.0059
2.36160e-08,-0.0023
2.36393e-08,0.0016
2.36625e-08,0.0050
2.36858e-08,0.0073
2.37091e-08,0.0079
2.37323e-08,0.0070
2.37556e-08,0.0053
2.37789e-08,0.0036
2.38021e-08,0.0027
2.38254e-08,0.0028
2.38487e-08,0.0041
2.38719e-08,0.0059
2.38952e-08,0.0076
2.39185e-08,0.0088
2.39417e-08,0.0089
2.39650e-08,0.0081
2.39883e-08,0.0064
2.40115e-08,0.0042
2.40348e-08,0.0020
2.40581e-08,0.0002
2.40813e-08,-0.0011
2.41046e-08,-0.0017
2.41279e-08,-0.0018
2.41511e-08,-0.0017
2.41744e-08,-0.0013
2.41977e-08,-0.0006
2.42209e-08,0.0005
2.42442e-08,0.0014
2.42675e-08,0.0019
2.42907e-08,0.0017
2.43140e-08,0.0009
2.43373e-08,-0.0001
2.43605e-08,-0.0009
2.43838e-08,-0.0010
2.44071e-08,-0.0005
2.44303e-08,0.0006
2.44536e-08,0.0019
2.44769e-08,0.0030
2.45002e-08,0.0038
2.45234e-08,0.0042
2.45467e-08,0.0042
2.45700e-08,0.0040
2.45932e-08,0.0036
