.HEADER
..NAMES
Time,V U2.D3
.DATA
2.43373e-08,1.3467
2.43605e-08,1.3292
2.43838e-08,1.3007
2.44071e-08,1.2705
2.44303e-08,1.2379
2.44536e-08,1.2040
2.44769e-08,1.1786
2.45002e-08,1.1615
2.45234e-08,1.1406
2.45467e-08,1.1146
2.45700e-08,1.0956
2.45932e-08,1.0916
2.46165e-08,1.0976
2.46398e-08,1.1056
2.46630e-08,1.1134
2.46863e-08,1.1228
2.47096e-08,1.1330
2.47328e-08,1.1413
2.47561e-08,1.1473
2.47794e-08,1.1531
2.48026e-08,1.1571
2.48259e-08,1.1558
2.48492e-08,1.1511
2.48724e-08,1.1493
2.48957e-08,1.1539
2.49190e-08,1.1650
2.49422e-08,1.1805
2.49655e-08,1.1957
2.49888e-08,1.2064
2.50120e-08,1.2140
2.50353e-08,1.2176
2.50586e-08,1.2028
2.50818e-08,1.1499
2.51051e-08,1.0489
2.51284e-08,0.9419
2.51516e-08,0.8555
2.51749e-08,0.7478
2.51982e-08,0.6054
2.52214e-08,0.4686
2.52447e-08,0.3486
2.52680e-08,0.2283
2.52912e-08,0.1131
2.53145e-08,0.0258
2.53378e-08,-0.0255
2.53610e-08,-0.0551
2.53843e-08,-0.0806
2.54076e-08,-0.1045
2.54308e-08,-0.1205
2.54541e-08,-0.1291
2.54774e-08,-0.1399
2.55006e-08,-0.1599
2.55239e-08,-0.1869
2.55472e-08,-0.2153
2.55704e-08,-0.2384
2.55937e-08,-0.2463
2.56170e-08,-0.2373
2.56402e-08,-0.2199
2.56635e-08,-0.1933
2.56868e-08,-0.1455
2.57100e-08,-0.0587
2.57333e-08,0.0805
2.57566e-08,0.2323
2.57798e-08,0.3581
2.58031e-08,0.4908
2.58264e-08,0.6502
2.58496e-08,0.7944
2.58729e-08,0.9108
2.58962e-08,1.0201
2.59194e-08,1.1221
2.59427e-08,1.1934
2.59660e-08,1.2270
2.59892e-08,1.2417
2.60125e-08,1.2588
2.60358e-08,1.2813
2.60590e-08,1.3006
2.60823e-08,1.3128
2.61056e-08,1.3235
2.61288e-08,1.3386
2.61521e-08,1.3558
2.61754e-08,1.3711
2.61986e-08,1.3815
2.62219e-08,1.3774
2.62452e-08,1.3542
2.62684e-08,1.3212
2.62917e-08,1.2758
2.63150e-08,1.2014
2.63382e-08,1.0849
2.63615e-08,0.9410
2.63848e-08,0.8105
2.64080e-08,0.6951
2.64313e-08,0.5566
2.64546e-08,0.4112
2.64778e-08,0.2928
2.65011e-08,0.1934
2.65244e-08,0.0939
2.65476e-08,0.0064
2.65709e-08,-0.0515
2.65942e-08,-0.0831
2.66174e-08,-0.1075
2.66407e-08,-0.1349
2.66640e-08,-0.1604
2.66872e-08,-0.1786
2.67105e-08,-0.1930
2.67338e-08,-0.2091
2.67570e-08,-0.2273
2.67803e-08,-0.2437
2.68036e-08,-0.2533
2.68269e-08,-0.2509
2.68501e-08,-0.2321
2.68734e-08,-0.2020
2.68967e-08,-0.1677
2.69199e-08,-0.1270
2.69432e-08,-0.0810
2.69665e-08,-0.0414
2.69897e-08,-0.0110
2.70130e-08,0.0203
2.70363e-08,0.0541
2.70595e-08,0.0791
2.70828e-08,0.0881
2.71061e-08,0.0873
2.71293e-08,0.0844
2.71526e-08,0.0798
2.71759e-08,0.0712
2.71991e-08,0.0614
2.72224e-08,0.0558
2.72457e-08,0.0555
2.72689e-08,0.0578
2.72922e-08,0.0623
2.73155e-08,0.0705
2.73387e-08,0.0800
2.73620e-08,0.0850
2.73853e-08,0.0823
2.74085e-08,0.0718
2.74318e-08,0.0552
2.74551e-08,0.0365
2.74783e-08,0.0198
2.75016e-08,0.0046
2.75249e-08,-0.0114
2.75481e-08,-0.0263
2.75714e-08,-0.0366
2.75947e-08,-0.0418
2.76179e-08,-0.0435
2.76412e-08,-0.0415
2.76645e-08,-0.0348
2.76877e-08,-0.0251
2.77110e-08,-0.0161
2.77343e-08,-0.0096
2.77575e-08,-0.0044
2.77808e-08,-0.0003
2.78041e-08,0.0004
2.78273e-08,-0.0043
2.78506e-08,-0.0125
2.78739e-08,-0.0209
2.78971e-08,-0.0268
2.79204e-08,-0.0291
2.79437e-08,-0.0269
2.79669e-08,-0.0210
2.79902e-08,-0.0130
2.80135e-08,-0.0043
2.80367e-08,0.0042
2.80600e-08,0.0117
2.80833e-08,0.0180
2.81065e-08,0.0229
2.81298e-08,0.0257
2.81531e-08,0.0254
2.81763e-08,0.0218
2.81996e-08,0.0164
2.82229e-08,0.0109
2.82461e-08,0.0055
2.82694e-08,-0.0001
2.82927e-08,-0.0051
2.83159e-08,-0.0079
2.83392e-08,-0.0077
2.83625e-08,-0.0048
2.83857e-08,0.0002
2.84090e-08,0.0066
2.84323e-08,0.0125
2.84555e-08,0.0160
2.84788e-08,0.0163
2.85021e-08,0.0141
2.85253e-08,0.0102
2.85486e-08,0.0057
2.85719e-08,0.0008
2.85951e-08,-0.0039
2.86184e-08,-0.0080
2.86417e-08,-0.0109
2.86649e-08,-0.0120
2.86882e-08,-0.0113
2.87115e-08,-0.0092
2.87347e-08,-0.0062
2.87580e-08,-0.0026
2.87813e-08,0.0015
2.88045e-08,0.0091
2.88278e-08,0.0322
2.88511e-08,0.0933
2.88743e-08,0.1941
2.88976e-08,0.2878
2.89209e-08,0.3614
2.89441e-08,0.4581
2.89674e-08,0.5807
2.89907e-08,0.6981
2.90139e-08,0.8071
2.90372e-08,0.9206
2.90605e-08,1.0288
2.90838e-08,1.1117
2.91070e-08,1.1653
2.91303e-08,1.2031
2.91536e-08,1.2372
2.91768e-08,1.2655
2.92001e-08,1.2806
2.92234e-08,1.2842
2.92466e-08,1.2876
2.92699e-08,1.2977
2.92932e-08,1.3143
2.93164e-08,1.3347
2.93397e-08,1.3514
2.93630e-08,1.3533
2.93862e-08,1.3418
2.94095e-08,1.3232
2.94328e-08,1.2846
2.94560e-08,1.2041
2.94793e-08,1.0763
2.95026e-08,0.9449
2.95258e-08,0.8325
2.95491e-08,0.6972
2.95724e-08,0.5310
2.95956e-08,0.3783
2.96189e-08,0.2521
2.96422e-08,0.1318
2.96654e-08,0.0196
2.96887e-08,-0.0618
2.97120e-08,-0.1035
2.97352e-08,-0.1222
2.97585e-08,-0.1374
2.97818e-08,-0.1527
2.98050e-08,-0.1626
2.98283e-08,-0.1695
2.98516e-08,-0.1819
2.98748e-08,-0.2026
2.98981e-08,-0.2274
2.99214e-08,-0.2501
2.99446e-08,-0.2641
2.99679e-08,-0.2613
2.99912e-08,-0.2421
3.00144e-08,-0.2149
3.00377e-08,-0.1789
3.00610e-08,-0.1229
3.00842e-08,-0.0310
3.01075e-08,0.1095
3.01308e-08,0.2614
3.01540e-08,0.3890
3.01773e-08,0.5178
3.02006e-08,0.6671
3.02238e-08,0.8032
3.02471e-08,0.9127
3.02704e-08,1.0138
3.02936e-08,1.1077
3.03169e-08,1.1746
3.03402e-08,1.2088
3.03634e-08,1.2274
3.03867e-08,1.2485
3.04100e-08,1.2744
3.04332e-08,1.2970
3.04565e-08,1.3115
3.04798e-08,1.3224
3.05030e-08,1.3351
3.05263e-08,1.3488
3.05496e-08,1.3609
3.05728e-08,1.3685
3.05961e-08,1.3622
3.06194e-08,1.3378
3.06426e-08,1.3041
3.06659e-08,1.2593
3.06892e-08,1.1882
3.07124e-08,1.0770
3.07357e-08,0.9374
3.07590e-08,0.8114
3.07822e-08,0.7027
3.08055e-08,0.5708
3.08288e-08,0.4286
3.08520e-08,0.3110
3.08753e-08,0.2112
3.08986e-08,0.1101
3.09218e-08,0.0183
3.09451e-08,-0.0452
3.09684e-08,-0.0815
3.09916e-08,-0.1086
3.10149e-08,-0.1370
3.10382e-08,-0.1624
3.10614e-08,-0.1797
3.10847e-08,-0.1919
3.11080e-08,-0.2054
3.11312e-08,-0.2216
3.11545e-08,-0.2367
3.11778e-08,-0.2459
3.12010e-08,-0.2440
3.12243e-08,-0.2266
3.12476e-08,-0.1982
3.12708e-08,-0.1664
3.12941e-08,-0.1288
3.13174e-08,-0.0856
3.13406e-08,-0.0482
3.13639e-08,-0.0197
3.13872e-08,0.0103
3.14105e-08,0.0443
3.14337e-08,0.0712
3.14570e-08,0.0833
3.14803e-08,0.0855
3.15035e-08,0.0854
3.15268e-08,0.0832
3.15501e-08,0.0759
3.15733e-08,0.0661
3.15966e-08,0.0595
3.16199e-08,0.0577
3.16431e-08,0.0585
3.16664e-08,0.0614
3.16897e-08,0.0681
3.17129e-08,0.0766
3.17362e-08,0.0813
3.17595e-08,0.0789
3.17827e-08,0.0694
3.18060e-08,0.0540
3.18293e-08,0.0367
3.18525e-08,0.0217
3.18758e-08,0.0081
3.18991e-08,-0.0065
3.19223e-08,-0.0207
3.19456e-08,-0.0311
3.19689e-08,-0.0371
3.19921e-08,-0.0403
3.20154e-08,-0.0403
3.20387e-08,-0.0357
3.20619e-08,-0.0276
3.20852e-08,-0.0194
3.21085e-08,-0.0130
3.21317e-08,-0.0074
3.21550e-08,-0.0024
3.21783e-08,-0.0003
3.22015e-08,-0.0036
3.22248e-08,-0.0108
3.22481e-08,-0.0183
3.22713e-08,-0.0240
3.22946e-08,-0.0263
3.23179e-08,-0.0245
3.23411e-08,-0.0193
3.23644e-08,-0.0122
3.23877e-08,-0.0045
3.24109e-08,0.0029
3.24342e-08,0.0096
3.24575e-08,0.0152
3.24807e-08,0.0199
3.25040e-08,0.0231
3.25273e-08,0.0237
3.25505e-08,0.0213
3.25738e-08,0.0172
3.25971e-08,0.0128
3.26203e-08,0.0081
3.26436e-08,0.0027
3.26669e-08,-0.0025
3.26901e-08,-0.0059
3.27134e-08,-0.0066
3.27367e-08,-0.0047
3.27599e-08,-0.0005
3.27832e-08,0.0052
3.28065e-08,0.0108
3.28297e-08,0.0144
3.28530e-08,0.0150
3.28763e-08,0.0131
3.28995e-08,0.0098
3.29228e-08,0.0059
3.29461e-08,0.0017
3.29693e-08,-0.0024
3.29926e-08,-0.0061
3.30159e-08,-0.0088
3.30391e-08,-0.0100
3.30624e-08,-0.0098
3.30857e-08,-0.0084
3.31089e-08,-0.0063
3.31322e-08,-0.0034
3.31555e-08,0.0000
3.31787e-08,0.0071
3.32020e-08,0.0301
3.32253e-08,0.0905
3.32485e-08,0.1894
3.32718e-08,0.2841
3.32951e-08,0.3593
3.33183e-08,0.4545
3.33416e-08,0.5770
3.33649e-08,0.6945
3.33881e-08,0.8034
3.34114e-08,0.9165
3.34347e-08,1.0247
3.34579e-08,1.1079
3.34812e-08,1.1622
3.35045e-08,1.2004
3.35277e-08,1.2346
3.35510e-08,1.2630
3.35743e-08,1.2787
3.35975e-08,1.2831
3.36208e-08,1.2870
3.36441e-08,1.2975
3.36673e-08,1.3145
3.36906e-08,1.3351
3.37139e-08,1.3519
3.37372e-08,1.3544
3.37604e-08,1.3433
3.37837e-08,1.3245
3.38070e-08,1.2859
3.38302e-08,1.2059
3.38535e-08,1.0799
3.38768e-08,0.9501
3.39000e-08,0.8381
3.39233e-08,0.7031
3.39466e-08,0.5379
3.39698e-08,0.3858
3.39931e-08,0.2593
3.40164e-08,0.1388
3.40396e-08,0.0267
3.40629e-08,-0.0552
3.40862e-08,-0.0984
3.41094e-08,-0.1186
3.41327e-08,-0.1351
3.41560e-08,-0.1510
3.41792e-08,-0.1615
3.42025e-08,-0.1689
3.42258e-08,-0.1817
3.42490e-08,-0.2027
3.42723e-08,-0.2273
3.42956e-08,-0.2497
3.43188e-08,-0.2635
3.43421e-08,-0.2606
3.43654e-08,-0.2418
3.43886e-08,-0.2151
3.44119e-08,-0.1798
3.44352e-08,-0.1254
3.44584e-08,-0.0360
3.44817e-08,0.1027
3.45050e-08,0.2565
3.45282e-08,0.3827
3.45515e-08,0.5088
3.45748e-08,0.6592
3.45980e-08,0.7970
3.46213e-08,0.9062
3.46446e-08,1.0076
3.46678e-08,1.1032
3.46911e-08,1.1721
3.47144e-08,1.2076
3.47376e-08,1.2268
3.47609e-08,1.2484
3.47842e-08,1.2750
3.48074e-08,1.2979
3.48307e-08,1.3121
3.48540e-08,1.3223
3.48772e-08,1.3345
3.49005e-08,1.3480
3.49238e-08,1.3601
3.49470e-08,1.3681
3.49703e-08,1.3627
3.49936e-08,1.3387
3.50168e-08,1.3053
3.50401e-08,1.2619
3.50634e-08,1.1918
3.50866e-08,1.0807
3.51099e-08,0.9411
3.51332e-08,0.8154
3.51564e-08,0.7068
3.51797e-08,0.5742
3.52030e-08,0.4308
3.52262e-08,0.3131
3.52495e-08,0.2130
3.52728e-08,0.1108
3.52960e-08,0.0182
3.53193e-08,-0.0456
3.53426e-08,-0.0819
3.53658e-08,-0.1088
3.53891e-08,-0.1370
3.54124e-08,-0.1620
3.54356e-08,-0.1787
3.54589e-08,-0.1908
3.54822e-08,-0.2044
3.55054e-08,-0.2208
3.55287e-08,-0.2362
3.55520e-08,-0.2459
3.55752e-08,-0.2446
3.55985e-08,-0.2274
3.56218e-08,-0.1994
3.56450e-08,-0.1679
3.56683e-08,-0.1285
3.56916e-08,-0.0700
3.57148e-08,0.0232
3.57381e-08,0.1592
3.57614e-08,0.2963
3.57846e-08,0.4070
3.58079e-08,0.5274
3.58312e-08,0.6697
3.58544e-08,0.7975
3.58777e-08,0.9067
3.59010e-08,1.0142
3.59242e-08,1.1136
3.59475e-08,1.1839
3.59708e-08,1.2221
3.59940e-08,1.2454
3.60173e-08,1.2697
3.60406e-08,1.2950
3.60638e-08,1.3127
3.60871e-08,1.3196
3.61104e-08,1.3225
3.61337e-08,1.3281
3.61569e-08,1.3361
3.61802e-08,1.3442
3.62035e-08,1.3492
3.62267e-08,1.3415
3.62500e-08,1.3188
3.62733e-08,1.2914
3.62965e-08,1.2617
3.63198e-08,1.2268
3.63431e-08,1.1950
3.63663e-08,1.1727
3.63896e-08,1.1505
3.64129e-08,1.1215
3.64361e-08,1.0952
3.64594e-08,1.0839
3.64827e-08,1.0870
3.65059e-08,1.0959
3.65292e-08,1.1057
3.65525e-08,1.1170
3.65757e-08,1.1302
3.65990e-08,1.1421
3.66223e-08,1.1506
3.66455e-08,1.1572
3.66688e-08,1.1624
3.66921e-08,1.1623
3.67153e-08,1.1565
3.67386e-08,1.1509
3.67619e-08,1.1507
3.67851e-08,1.1571
3.68084e-08,1.1695
3.68317e-08,1.1845
3.68549e-08,1.1970
3.68782e-08,1.2064
3.69015e-08,1.2167
3.69247e-08,1.2291
3.69480e-08,1.2402
3.69713e-08,1.2469
3.69945e-08,1.2494
3.70178e-08,1.2475
3.70411e-08,1.2408
3.70643e-08,1.2306
3.70876e-08,1.2205
3.71109e-08,1.2129
3.71341e-08,1.2068
3.71574e-08,1.2002
3.71807e-08,1.1947
3.72039e-08,1.1939
3.72272e-08,1.1984
3.72505e-08,1.2055
3.72737e-08,1.2121
3.72970e-08,1.2161
3.73203e-08,1.2163
3.73435e-08,1.2128
3.73668e-08,1.2078
3.73901e-08,1.2026
3.74133e-08,1.1976
3.74366e-08,1.1927
3.74599e-08,1.1877
3.74831e-08,1.1827
3.75064e-08,1.1787
3.75297e-08,1.1776
3.75529e-08,1.1802
3.75762e-08,1.1853
3.75995e-08,1.1909
3.76227e-08,1.1959
3.76460e-08,1.2008
3.76693e-08,1.2060
3.76925e-08,1.2103
3.77158e-08,1.2125
3.77391e-08,1.2121
3.77623e-08,1.2090
3.77856e-08,1.2038
3.78089e-08,1.1978
3.78321e-08,1.1934
3.78554e-08,1.1918
3.78787e-08,1.1927
3.79019e-08,1.1948
3.79252e-08,1.1973
3.79485e-08,1.2000
3.79717e-08,1.2031
3.79950e-08,1.2066
3.80183e-08,1.2099
3.80415e-08,1.2120
3.80648e-08,1.2123
3.80881e-08,1.2109
3.81113e-08,1.2084
3.81346e-08,1.2053
3.81579e-08,1.1978
3.81811e-08,1.1726
3.82044e-08,1.1150
3.82277e-08,1.0126
3.82509e-08,0.9028
3.82742e-08,0.8190
3.82975e-08,0.7262
3.83207e-08,0.5997
3.83440e-08,0.4727
3.83673e-08,0.3600
3.83905e-08,0.2468
3.84138e-08,0.1359
3.84371e-08,0.0475
3.84603e-08,-0.0098
3.84836e-08,-0.0482
3.85069e-08,-0.0827
3.85302e-08,-0.1149
3.85534e-08,-0.1363
3.85767e-08,-0.1449
3.86000e-08,-0.1504
3.86232e-08,-0.1630
3.86465e-08,-0.1831
3.86698e-08,-0.2056
3.86930e-08,-0.2243
3.87163e-08,-0.2291
3.87396e-08,-0.2170
3.87628e-08,-0.1976
3.87861e-08,-0.1742
3.88094e-08,-0.1349
3.88326e-08,-0.0599
3.88559e-08,0.0683
3.88792e-08,0.2160
3.89024e-08,0.3388
3.89257e-08,0.4639
3.89490e-08,0.6190
3.89722e-08,0.7657
3.89955e-08,0.8862
3.90188e-08,1.0003
3.90420e-08,1.1111
3.90653e-08,1.1935
3.90886e-08,1.2348
3.91118e-08,1.2509
3.91351e-08,1.2652
3.91584e-08,1.2844
3.91816e-08,1.3017
3.92049e-08,1.3117
3.92282e-08,1.3188
3.92514e-08,1.3295
3.92747e-08,1.3435
3.92980e-08,1.3580
3.93212e-08,1.3701
3.93445e-08,1.3706
3.93678e-08,1.3530
3.93910e-08,1.3252
3.94143e-08,1.2858
3.94376e-08,1.2183
3.94608e-08,1.1092
3.94841e-08,0.9680
3.95074e-08,0.8352
3.95306e-08,0.7185
3.95539e-08,0.5789
3.95772e-08,0.4269
3.96004e-08,0.3003
3.96237e-08,0.1971
3.96470e-08,0.0964
3.96702e-08,0.0070
3.96935e-08,-0.0529
3.97168e-08,-0.0843
3.97400e-08,-0.1062
3.97633e-08,-0.1307
3.97866e-08,-0.1541
3.98098e-08,-0.1710
3.98331e-08,-0.1843
3.98564e-08,-0.2003
3.98796e-08,-0.2202
3.99029e-08,-0.2396
3.99262e-08,-0.2527
3.99494e-08,-0.2540
3.99727e-08,-0.2388
3.99960e-08,-0.2109
4.00192e-08,-0.1781
4.00425e-08,-0.1385
4.00658e-08,-0.0917
4.00890e-08,-0.0487
4.01123e-08,-0.0147
4.01356e-08,0.0191
4.01588e-08,0.0554
4.01821e-08,0.0830
4.02054e-08,0.0936
4.02286e-08,0.0925
4.02519e-08,0.0883
4.02752e-08,0.0824
4.02984e-08,0.0723
4.03217e-08,0.0604
4.03450e-08,0.0526
4.03682e-08,0.0510
4.03915e-08,0.0531
4.04148e-08,0.0579
4.04380e-08,0.0669
4.04613e-08,0.0781
4.04846e-08,0.0853
4.05078e-08,0.0848
4.05311e-08,0.0764
4.05544e-08,0.0613
4.05776e-08,0.0431
4.06009e-08,0.0257
4.06242e-08,0.0091
4.06474e-08,-0.0086
4.06707e-08,-0.0241
4.06940e-08,-0.0237
4.07173e-08,0.0147
4.07405e-08,0.1075
4.07638e-08,0.2143
4.07871e-08,0.3008
4.08103e-08,0.4014
4.08336e-08,0.5377
4.08569e-08,0.6716
4.08801e-08,0.7901
4.09034e-08,0.9078
4.09267e-08,1.0208
4.09499e-08,1.1061
4.09732e-08,1.1549
4.09965e-08,1.1818
4.10197e-08,1.2058
4.10430e-08,1.2311
4.10663e-08,1.2505
4.10895e-08,1.2612
4.11128e-08,1.2715
4.11361e-08,1.2898
4.11593e-08,1.3159
4.11826e-08,1.3462
4.12059e-08,1.3747
4.12291e-08,1.3886
4.12524e-08,1.3830
4.12757e-08,1.3659
4.12989e-08,1.3305
4.13222e-08,1.2580
4.13455e-08,1.1336
4.13687e-08,0.9884
4.13920e-08,0.8614
4.14153e-08,0.7310
4.14385e-08,0.5677
4.14618e-08,0.4077
4.14851e-08,0.2799
4.15083e-08,0.1681
4.15316e-08,0.0607
4.15549e-08,-0.0246
4.15781e-08,-0.0734
4.16014e-08,-0.0958
4.16247e-08,-0.1130
4.16479e-08,-0.1337
4.16712e-08,-0.1522
4.16945e-08,-0.1668
4.17177e-08,-0.1840
4.17410e-08,-0.2083
4.17643e-08,-0.2364
4.17875e-08,-0.2617
4.18108e-08,-0.2778
4.18341e-08,-0.2769
4.18573e-08,-0.2563
4.18806e-08,-0.2245
4.19039e-08,-0.1869
4.19271e-08,-0.1354
4.19504e-08,-0.0563
4.19737e-08,0.0678
4.19969e-08,0.2218
4.20202e-08,0.3558
4.20435e-08,0.4719
4.20667e-08,0.6080
4.20900e-08,0.7469
4.21133e-08,0.8608
4.21365e-08,0.9605
4.21598e-08,1.0595
4.21831e-08,1.1422
4.22063e-08,1.1930
4.22296e-08,1.2199
4.22529e-08,1.2431
4.22761e-08,1.2717
4.22994e-08,1.2997
4.23227e-08,1.3188
4.23459e-08,1.3293
4.23692e-08,1.3379
4.23925e-08,1.3474
4.24157e-08,1.3561
4.24390e-08,1.3620
4.24623e-08,1.3585
4.24855e-08,1.3379
4.25088e-08,1.3056
4.25321e-08,1.2676
4.25553e-08,1.2108
4.25786e-08,1.1207
4.26019e-08,0.9918
4.26251e-08,0.8604
4.26484e-08,0.7520
4.26717e-08,0.6338
4.26949e-08,0.4901
4.27182e-08,0.3585
4.27415e-08,0.2517
4.27647e-08,0.1482
4.27880e-08,0.0464
4.28113e-08,-0.0327
4.28345e-08,-0.0798
4.28578e-08,-0.1085
4.28811e-08,-0.1350
4.29043e-08,-0.1605
4.29276e-08,-0.1783
4.29509e-08,-0.1885
4.29742e-08,-0.1978
4.29974e-08,-0.2106
4.30207e-08,-0.2251
4.30440e-08,-0.2364
4.30672e-08,-0.2400
4.30905e-08,-0.2304
4.31138e-08,-0.2077
4.31370e-08,-0.1798
4.31603e-08,-0.1471
4.31836e-08,-0.0989
4.32068e-08,-0.0203
4.32301e-08,0.1045
4.32534e-08,0.2467
4.32766e-08,0.3665
4.32999e-08,0.4826
4.33232e-08,0.6233
4.33464e-08,0.7606
4.33697e-08,0.8755
4.33930e-08,0.9833
4.34162e-08,1.0876
4.34395e-08,1.1682
4.34628e-08,1.2140
4.34860e-08,1.2381
4.35093e-08,1.2595
4.35326e-08,1.2834
4.35558e-08,1.3029
4.35791e-08,1.3124
4.36024e-08,1.3163
4.36256e-08,1.3220
4.36489e-08,1.3312
4.36722e-08,1.3416
4.36954e-08,1.3505
4.37187e-08,1.3493
4.37420e-08,1.3319
4.37652e-08,1.3051
4.37885e-08,1.2691
4.38118e-08,1.2083
4.38350e-08,1.1074
4.38583e-08,0.9726
4.38816e-08,0.8450
4.39048e-08,0.7342
4.39281e-08,0.5998
4.39514e-08,0.4495
4.39746e-08,0.3217
4.39979e-08,0.2152
4.40212e-08,0.1100
4.40444e-08,0.0144
4.40677e-08,-0.0518
4.40910e-08,-0.0875
4.41142e-08,-0.1105
4.41375e-08,-0.1338
4.41608e-08,-0.1552
4.41840e-08,-0.1695
4.42073e-08,-0.1797
4.42306e-08,-0.1929
4.42538e-08,-0.2108
4.42771e-08,-0.2293
4.43004e-08,-0.2432
4.43236e-08,-0.2470
4.43469e-08,-0.2352
4.43702e-08,-0.2109
4.43934e-08,-0.1815
4.44167e-08,-0.1452
4.44400e-08,-0.1009
4.44632e-08,-0.0596
4.44865e-08,-0.0264
4.45098e-08,0.0076
4.45330e-08,0.0457
4.45563e-08,0.0769
4.45796e-08,0.0920
4.46028e-08,0.0947
4.46261e-08,0.0931
4.46494e-08,0.0884
4.46726e-08,0.0782
4.46959e-08,0.0650
4.47192e-08,0.0551
4.47424e-08,0.0512
4.47657e-08,0.0512
4.47890e-08,0.0541
4.48122e-08,0.0618
4.48355e-08,0.0726
4.48588e-08,0.0806
4.48820e-08,0.0819
4.49053e-08,0.0755
4.49286e-08,0.0624
4.49518e-08,0.0460
4.49751e-08,0.0302
4.49984e-08,0.0149
4.50216e-08,-0.0020
4.50449e-08,-0.0176
4.50682e-08,-0.0189
4.50914e-08,0.0175
4.51147e-08,0.1064
4.51380e-08,0.2105
4.51612e-08,0.2978
4.51845e-08,0.3975
4.52078e-08,0.5306
4.52310e-08,0.6665
4.52543e-08,0.7877
4.52776e-08,0.9066
4.53008e-08,1.0209
4.53241e-08,1.1085
4.53474e-08,1.1589
4.53707e-08,1.1861
4.53939e-08,1.2090
4.54172e-08,1.2331
4.54405e-08,1.2515
4.54637e-08,1.2613
4.54870e-08,1.2704
4.55103e-08,1.2871
4.55335e-08,1.3123
4.55568e-08,1.3424
4.55801e-08,1.3710
4.56033e-08,1.3859
4.56266e-08,1.3822
4.56499e-08,1.3683
4.56731e-08,1.3472
4.56964e-08,1.3152
4.57197e-08,1.2787
4.57429e-08,1.2464
4.57662e-08,1.2128
4.57895e-08,1.1705
4.58127e-08,1.1277
4.58360e-08,1.1002
4.58593e-08,1.0919
4.58825e-08,1.0952
4.59058e-08,1.1034
4.59291e-08,1.1164
4.59523e-08,1.1344
4.59756e-08,1.1530
4.59989e-08,1.1672
4.60221e-08,1.1762
4.60454e-08,1.1799
4.60687e-08,1.1752
4.60919e-08,1.1615
4.61152e-08,1.1454
4.61385e-08,1.1340
4.61617e-08,1.1306
4.61850e-08,1.1360
4.62083e-08,1.1476
4.62315e-08,1.1603
4.62548e-08,1.1727
4.62781e-08,1.1857
4.63013e-08,1.1886
4.63246e-08,1.1630
4.63479e-08,1.0870
4.63711e-08,0.9860
4.63944e-08,0.8999
4.64177e-08,0.8073
4.64409e-08,0.6720
4.64642e-08,0.5244
4.64875e-08,0.3920
4.65107e-08,0.2650
4.65340e-08,0.1391
4.65573e-08,0.0354
4.65805e-08,-0.0296
4.66038e-08,-0.0627
4.66271e-08,-0.0832
4.66503e-08,-0.1007
4.66736e-08,-0.1115
4.66969e-08,-0.1142
4.67201e-08,-0.1172
4.67434e-08,-0.1306
4.67667e-08,-0.1554
4.67899e-08,-0.1862
4.68132e-08,-0.2167
4.68365e-08,-0.2368
4.68597e-08,-0.2399
4.68830e-08,-0.2315
4.69063e-08,-0.2142
4.69295e-08,-0.1830
4.69528e-08,-0.1442
4.69761e-08,-0.1090
4.69993e-08,-0.0722
4.70226e-08,-0.0241
4.70459e-08,0.0287
4.70691e-08,0.0697
4.70924e-08,0.0923
4.71157e-08,0.1019
4.71389e-08,0.1034
4.71622e-08,0.0956
4.71855e-08,0.0782
4.72087e-08,0.0570
4.72320e-08,0.0399
4.72553e-08,0.0294
4.72785e-08,0.0247
4.73018e-08,0.0275
4.73251e-08,0.0394
4.73483e-08,0.0566
4.73716e-08,0.0727
4.73949e-08,0.0826
4.74181e-08,0.0836
4.74414e-08,0.0769
4.74647e-08,0.0675
4.74879e-08,0.0568
4.75112e-08,0.0412
4.75345e-08,0.0197
4.75577e-08,-0.0036
4.75810e-08,-0.0243
4.76043e-08,-0.0416
4.76275e-08,-0.0544
4.76508e-08,-0.0596
4.76741e-08,-0.0553
4.76973e-08,-0.0440
4.77206e-08,-0.0302
4.77439e-08,-0.0161
4.77672e-08,-0.0015
4.77904e-08,0.0116
4.78137e-08,0.0183
4.78370e-08,0.0163
4.78602e-08,0.0074
4.78835e-08,-0.0046
4.79068e-08,-0.0165
4.79300e-08,-0.0258
4.79533e-08,-0.0310
4.79766e-08,-0.0322
4.79998e-08,-0.0298
4.80231e-08,-0.0242
4.80464e-08,-0.0164
4.80696e-08,-0.0068
4.80929e-08,0.0044
4.81162e-08,0.0166
4.81394e-08,0.0272
4.81627e-08,0.0341
4.81860e-08,0.0422
4.82092e-08,0.0683
4.82325e-08,0.1362
4.82558e-08,0.2295
4.82790e-08,0.3061
4.83023e-08,0.3755
4.83256e-08,0.4775
4.83488e-08,0.5995
4.83721e-08,0.7153
4.83954e-08,0.8307
4.84186e-08,0.9520
4.84419e-08,1.0614
4.84652e-08,1.1400
4.84884e-08,1.1895
4.85117e-08,1.2249
4.85350e-08,1.2553
4.85582e-08,1.2765
4.85815e-08,1.2832
4.86048e-08,1.2810
4.86280e-08,1.2809
4.86513e-08,1.2886
4.86746e-08,1.3036
4.86978e-08,1.3231
4.87211e-08,1.3375
4.87444e-08,1.3385
