.HEADER
..NAMES
Time,V U2.E7
6.0262e-09,1.1996
6.0494e-09,1.2006
6.0727e-09,1.2010
6.0960e-09,1.2122
6.1192e-09,1.2209
6.1425e-09,1.2249
6.1658e-09,1.2236
6.1890e-09,1.2122
6.2123e-09,1.2029
6.2356e-09,1.1954
6.2588e-09,1.1885
6.2821e-09,1.1757
6.3054e-09,1.1448
6.3286e-09,1.0768
6.3519e-09,0.9891
6.3752e-09,0.8873
6.3984e-09,0.7895
6.4217e-09,0.7271
6.4450e-09,0.6859
6.4682e-09,0.6636
6.4915e-09,0.6517
6.5148e-09,0.6297
6.5380e-09,0.6030
6.5613e-09,0.5784
6.5846e-09,0.5547
6.6078e-09,0.5408
6.6311e-09,0.5366
6.6544e-09,0.5321
6.6776e-09,0.5264
6.7009e-09,0.5167
6.7242e-09,0.5019
6.7474e-09,0.4919
6.7707e-09,0.4879
6.7940e-09,0.4902
6.8172e-09,0.4976
6.8405e-09,0.5019
6.8638e-09,0.5046
6.8870e-09,0.5064
6.9103e-09,0.5090
6.9336e-09,0.5155
6.9568e-09,0.5226
6.9801e-09,0.5276
7.0034e-09,0.5296
7.0266e-09,0.5272
7.0499e-09,0.5222
7.0732e-09,0.5182
7.0964e-09,0.5161
7.1197e-09,0.5171
7.1430e-09,0.5211
7.1662e-09,0.5237
7.1895e-09,0.5245
7.2128e-09,0.5227
7.2360e-09,0.5192
7.2593e-09,0.5176
7.2826e-09,0.5177
7.3058e-09,0.5188
7.3291e-09,0.5197
7.3524e-09,0.5185
7.3756e-09,0.5161
7.3989e-09,0.5135
7.4222e-09,0.5117
7.4454e-09,0.5112
7.4687e-09,0.5120
7.4920e-09,0.5130
7.5152e-09,0.5141
7.5385e-09,0.5145
7.5618e-09,0.5140
7.5850e-09,0.5136
7.6083e-09,0.5135
7.6316e-09,0.5140
7.6548e-09,0.5149
7.6781e-09,0.5150
7.7014e-09,0.5144
7.7246e-09,0.5134
7.7479e-09,0.5127
7.7712e-09,0.5129
7.7944e-09,0.5137
7.8177e-09,0.5145
7.8410e-09,0.5150
7.8642e-09,0.5150
7.8875e-09,0.5146
7.9108e-09,0.5143
7.9340e-09,0.5141
7.9573e-09,0.5141
7.9806e-09,0.5144
8.0038e-09,0.5146
8.0271e-09,0.5146
8.0504e-09,0.5143
8.0736e-09,0.5137
8.0969e-09,0.5133
8.1202e-09,0.5134
8.1435e-09,0.5143
8.1667e-09,0.5231
8.1900e-09,0.5635
8.2133e-09,0.6426
8.2365e-09,0.7454
8.2598e-09,0.8732
8.2831e-09,0.9817
8.3063e-09,1.0547
8.3296e-09,1.1080
8.3529e-09,1.1258
8.3761e-09,1.1335
8.3994e-09,1.1452
8.4227e-09,1.1525
8.4459e-09,1.1651
8.4692e-09,1.1836
8.4925e-09,1.1931
8.5157e-09,1.1969
8.5390e-09,1.2003
8.5623e-09,1.1993
8.5855e-09,1.2059
8.6088e-09,1.2170
8.6321e-09,1.2225
8.6553e-09,1.2249
8.6786e-09,1.2175
8.7019e-09,1.2067
8.7251e-09,1.1990
8.7484e-09,1.1920
8.7717e-09,1.1893
8.7949e-09,1.1883
8.8182e-09,1.1877
8.8415e-09,1.1889
8.8647e-09,1.1898
8.8880e-09,1.1896
8.9113e-09,1.1910
8.9345e-09,1.1939
8.9578e-09,1.1973
8.9811e-09,1.2015
9.0043e-09,1.2017
9.0276e-09,1.1987
9.0509e-09,1.1955
9.0741e-09,1.1925
9.0974e-09,1.1933
9.1207e-09,1.1954
9.1439e-09,1.1966
9.1672e-09,1.1977
9.1905e-09,1.1976
9.2137e-09,1.1973
9.2370e-09,1.1975
9.2603e-09,1.1975
9.2835e-09,1.1978
9.3068e-09,1.1991
9.3301e-09,1.2001
9.3533e-09,1.2005
9.3766e-09,1.1996
9.3999e-09,1.1889
9.4231e-09,1.1662
9.4464e-09,1.1091
9.4697e-09,1.0262
9.4929e-09,0.9301
9.5162e-09,0.8268
9.5395e-09,0.7515
9.5627e-09,0.7025
9.5860e-09,0.6699
9.6093e-09,0.6541
9.6325e-09,0.6363
9.6558e-09,0.6127
9.6791e-09,0.5907
9.7023e-09,0.5686
9.7256e-09,0.5489
9.7489e-09,0.5401
9.7721e-09,0.5350
9.7954e-09,0.5288
9.8187e-09,0.5226
9.8419e-09,0.5094
9.8652e-09,0.4968
9.8885e-09,0.4907
9.9117e-09,0.4890
9.9350e-09,0.4943
9.9583e-09,0.4991
9.9815e-09,0.5020
1.00048e-08,0.5051
1.00281e-08,0.5086
1.00513e-08,0.5145
1.00746e-08,0.5214
1.00979e-08,0.5264
1.01211e-08,0.5286
1.01444e-08,0.5281
1.01677e-08,0.5243
1.01909e-08,0.5201
1.02142e-08,0.5172
1.02375e-08,0.5162
1.02607e-08,0.5191
1.02840e-08,0.5225
1.03073e-08,0.5241
1.03305e-08,0.5237
1.03538e-08,0.5207
1.03771e-08,0.5185
1.04003e-08,0.5183
1.04236e-08,0.5189
1.04469e-08,0.5196
1.04702e-08,0.5190
1.04934e-08,0.5169
1.05167e-08,0.5147
1.05400e-08,0.5129
1.05632e-08,0.5116
1.05865e-08,0.5117
1.06098e-08,0.5124
1.06330e-08,0.5134
1.06563e-08,0.5145
1.06796e-08,0.5145
1.07028e-08,0.5141
1.07261e-08,0.5138
1.07494e-08,0.5140
1.07726e-08,0.5148
1.07959e-08,0.5151
1.08192e-08,0.5147
1.08424e-08,0.5138
1.08657e-08,0.5130
1.08890e-08,0.5130
1.09122e-08,0.5136
1.09355e-08,0.5143
1.09588e-08,0.5148
1.09820e-08,0.5149
1.10053e-08,0.5148
1.10286e-08,0.5147
1.10518e-08,0.5145
1.10751e-08,0.5142
1.10984e-08,0.5144
1.11216e-08,0.5146
1.11449e-08,0.5147
1.11682e-08,0.5146
1.11914e-08,0.5140
1.12147e-08,0.5135
1.12380e-08,0.5134
1.12612e-08,0.5138
1.12845e-08,0.5187
1.13078e-08,0.5457
1.13310e-08,0.6165
1.13543e-08,0.7118
1.13776e-08,0.8340
1.14008e-08,0.9549
1.14241e-08,1.0359
1.14474e-08,1.0958
1.14706e-08,1.1237
1.14939e-08,1.1306
1.15172e-08,1.1422
1.15404e-08,1.1507
1.15637e-08,1.1602
1.15870e-08,1.1784
1.16102e-08,1.1916
1.16335e-08,1.1958
1.16568e-08,1.1999
1.16800e-08,1.1994
1.17033e-08,1.2027
1.17266e-08,1.2142
1.17498e-08,1.2214
1.17731e-08,1.2250
1.17964e-08,1.2208
1.18196e-08,1.2095
1.18429e-08,1.2011
1.18662e-08,1.1937
1.18894e-08,1.1897
1.19127e-08,1.1886
1.19360e-08,1.1876
1.19592e-08,1.1884
1.19825e-08,1.1896
1.20058e-08,1.1896
1.20290e-08,1.1903
1.20523e-08,1.1930
1.20756e-08,1.1961
1.20988e-08,1.2004
1.21221e-08,1.2022
1.21454e-08,1.1997
1.21686e-08,1.1965
1.21919e-08,1.1931
1.22152e-08,1.1926
1.22384e-08,1.1949
1.22617e-08,1.1963
1.22850e-08,1.1975
1.23082e-08,1.1977
1.23315e-08,1.1972
1.23548e-08,1.1974
1.23780e-08,1.1974
1.24013e-08,1.1976
1.24246e-08,1.1986
1.24478e-08,1.1998
1.24711e-08,1.2004
1.24944e-08,1.2002
1.25176e-08,1.1933
1.25409e-08,1.1751
1.25642e-08,1.1302
1.25874e-08,1.0523
1.26107e-08,0.9607
1.26340e-08,0.8566
1.26572e-08,0.7709
1.26805e-08,0.7172
1.27038e-08,0.6783
1.27270e-08,0.6592
1.27503e-08,0.6432
1.27736e-08,0.6201
1.27968e-08,0.5974
1.28201e-08,0.5757
1.28434e-08,0.5539
1.28667e-08,0.5420
1.28899e-08,0.5372
1.29132e-08,0.5305
1.29365e-08,0.5250
1.29597e-08,0.5140
1.29830e-08,0.4997
1.30063e-08,0.4923
1.30295e-08,0.4888
1.30528e-08,0.4924
1.30761e-08,0.4982
1.30993e-08,0.5010
1.31226e-08,0.5042
1.31459e-08,0.5081
1.31691e-08,0.5236
1.31924e-08,0.5769
1.32157e-08,0.6650
1.32389e-08,0.7746
1.32622e-08,0.9048
1.32855e-08,1.0044
1.33087e-08,1.0693
1.33320e-08,1.1152
1.33553e-08,1.1266
1.33785e-08,1.1367
1.34018e-08,1.1525
1.34251e-08,1.1624
1.34483e-08,1.1775
1.34716e-08,1.1935
1.34949e-08,1.1983
1.35181e-08,1.2004
1.35414e-08,1.2030
1.35647e-08,1.2026
1.35879e-08,1.2109
1.36112e-08,1.2203
1.36345e-08,1.2236
1.36577e-08,1.2238
1.36810e-08,1.2138
1.37043e-08,1.2033
1.37275e-08,1.1967
1.37508e-08,1.1910
1.37741e-08,1.1821
1.37973e-08,1.1599
1.38206e-08,1.1008
1.38439e-08,1.0172
1.38671e-08,0.9210
1.38904e-08,0.8172
1.39137e-08,0.7471
1.39369e-08,0.7022
1.39602e-08,0.6714
1.39835e-08,0.6592
1.40067e-08,0.6384
1.40300e-08,0.6112
1.40533e-08,0.5872
1.40765e-08,0.5624
1.40998e-08,0.5448
1.41231e-08,0.5394
1.41463e-08,0.5350
1.41696e-08,0.5288
1.41929e-08,0.5210
1.42161e-08,0.5061
1.42394e-08,0.4943
1.42627e-08,0.4898
1.42859e-08,0.4896
1.43092e-08,0.4965
1.43325e-08,0.5011
1.43557e-08,0.5032
1.43790e-08,0.5058
1.44023e-08,0.5076
1.44255e-08,0.5135
1.44488e-08,0.5208
1.44721e-08,0.5263
1.44953e-08,0.5294
1.45186e-08,0.5284
1.45419e-08,0.5237
1.45651e-08,0.5193
1.45884e-08,0.5168
1.46117e-08,0.5167
1.46349e-08,0.5204
1.46582e-08,0.5235
1.46815e-08,0.5245
1.47047e-08,0.5235
1.47280e-08,0.5199
1.47513e-08,0.5181
1.47745e-08,0.5180
1.47978e-08,0.5187
1.48211e-08,0.5198
1.48443e-08,0.5191
1.48676e-08,0.5168
1.48909e-08,0.5144
1.49141e-08,0.5124
1.49374e-08,0.5114
1.49607e-08,0.5119
1.49839e-08,0.5129
1.50072e-08,0.5139
1.50305e-08,0.5146
1.50537e-08,0.5141
1.50770e-08,0.5137
1.51003e-08,0.5136
1.51236e-08,0.5139
1.51468e-08,0.5149
1.51701e-08,0.5152
1.51934e-08,0.5146
1.52166e-08,0.5137
1.52399e-08,0.5129
1.52632e-08,0.5129
1.52864e-08,0.5136
1.53097e-08,0.5143
1.53330e-08,0.5149
1.53562e-08,0.5150
1.53795e-08,0.5147
1.54028e-08,0.5144
1.54260e-08,0.5142
1.54493e-08,0.5141
1.54726e-08,0.5144
1.54958e-08,0.5146
1.55191e-08,0.5147
1.55424e-08,0.5144
1.55656e-08,0.5138
1.55889e-08,0.5134
1.56122e-08,0.5134
1.56354e-08,0.5138
1.56587e-08,0.5184
1.56820e-08,0.5445
1.57052e-08,0.6145
1.57285e-08,0.7092
1.57518e-08,0.8308
1.57750e-08,0.9533
1.57983e-08,1.0342
1.58216e-08,1.0949
1.58448e-08,1.1248
1.58681e-08,1.1307
1.58914e-08,1.1423
1.59146e-08,1.1508
1.59379e-08,1.1598
1.59612e-08,1.1779
1.59844e-08,1.1918
1.60077e-08,1.1956
1.60310e-08,1.1997
1.60542e-08,1.1998
1.60775e-08,1.2023
1.61008e-08,1.2141
1.61240e-08,1.2213
1.61473e-08,1.2247
1.61706e-08,1.2212
1.61938e-08,1.2096
1.62171e-08,1.2014
1.62404e-08,1.1940
1.62636e-08,1.1896
1.62869e-08,1.1887
1.63102e-08,1.1876
1.63334e-08,1.1883
1.63567e-08,1.1896
1.63800e-08,1.1896
1.64032e-08,1.1902
1.64265e-08,1.1929
1.64498e-08,1.1960
1.64730e-08,1.2003
1.64963e-08,1.2023
1.65196e-08,1.1997
1.65428e-08,1.1966
1.65661e-08,1.1932
1.65894e-08,1.1926
1.66126e-08,1.1949
1.66359e-08,1.1963
1.66592e-08,1.1974
1.66824e-08,1.1978
1.67057e-08,1.1973
1.67290e-08,1.1974
1.67522e-08,1.1975
1.67755e-08,1.1976
1.67988e-08,1.1986
1.68220e-08,1.1999
1.68453e-08,1.2005
1.68686e-08,1.2003
1.68918e-08,1.1987
1.69151e-08,1.1970
1.69384e-08,1.1970
1.69616e-08,1.1976
1.69849e-08,1.1988
1.70082e-08,1.1993
1.70314e-08,1.1986
1.70547e-08,1.1983
1.70780e-08,1.1981
1.71012e-08,1.1984
1.71245e-08,1.1988
1.71478e-08,1.1989
1.71710e-08,1.1990
1.71943e-08,1.1992
1.72176e-08,1.1991
1.72408e-08,1.1987
1.72641e-08,1.1982
1.72874e-08,1.1979
1.73106e-08,1.1984
1.73339e-08,1.1991
1.73572e-08,1.1993
1.73804e-08,1.1992
1.74037e-08,1.1986
1.74270e-08,1.1984
1.74502e-08,1.1987
1.74735e-08,1.1990
1.74968e-08,1.1991
1.75201e-08,1.1991
1.75433e-08,1.1990
1.75666e-08,1.1990
1.75899e-08,1.1990
1.76131e-08,1.1988
1.76364e-08,1.1987
1.76597e-08,1.1988
1.76829e-08,1.1990
1.77062e-08,1.1993
1.77295e-08,1.1992
1.77527e-08,1.1990
1.77760e-08,1.1988
1.77993e-08,1.1988
1.78225e-08,1.1991
1.78458e-08,1.1993
1.78691e-08,1.1992
1.78923e-08,1.1991
1.79156e-08,1.1990
1.79389e-08,1.1991
1.79621e-08,1.1991
1.79854e-08,1.1991
1.80087e-08,1.1991
1.80319e-08,1.1991
1.80552e-08,1.1992
1.80785e-08,1.1993
1.81017e-08,1.1992
1.81250e-08,1.1988
1.81483e-08,1.1909
1.81715e-08,1.1706
1.81948e-08,1.1156
1.82181e-08,1.0333
1.82413e-08,0.9367
1.82646e-08,0.8328
1.82879e-08,0.7562
1.83111e-08,0.7065
1.83344e-08,0.6725
1.83577e-08,0.6558
1.83809e-08,0.6379
1.84042e-08,0.6144
1.84275e-08,0.5926
1.84507e-08,0.5703
1.84740e-08,0.5502
1.84973e-08,0.5414
1.85205e-08,0.5367
1.85438e-08,0.5306
1.85671e-08,0.5241
1.85903e-08,0.5107
1.86136e-08,0.4977
1.86369e-08,0.4916
1.86601e-08,0.4901
1.86834e-08,0.4951
1.87067e-08,0.4998
1.87299e-08,0.5023
1.87532e-08,0.5053
1.87765e-08,0.5089
1.87997e-08,0.5147
1.88230e-08,0.5216
1.88463e-08,0.5268
1.88695e-08,0.5292
1.88928e-08,0.5290
1.89161e-08,0.5253
1.89393e-08,0.5208
1.89626e-08,0.5178
1.89859e-08,0.5166
1.90091e-08,0.5196
1.90324e-08,0.5231
1.90557e-08,0.5247
1.90789e-08,0.5242
1.91022e-08,0.5212
1.91255e-08,0.5191
1.91487e-08,0.5189
1.91720e-08,0.5195
1.91953e-08,0.5202
1.92185e-08,0.5195
1.92418e-08,0.5175
1.92651e-08,0.5153
1.92883e-08,0.5135
1.93116e-08,0.5121
1.93349e-08,0.5121
1.93581e-08,0.5127
1.93814e-08,0.5138
1.94047e-08,0.5177
1.94279e-08,0.5372
1.94512e-08,0.5983
1.94745e-08,0.6889
1.94977e-08,0.8054
1.95210e-08,0.9327
1.95443e-08,1.0222
1.95675e-08,1.0853
1.95908e-08,1.1208
1.96141e-08,1.1287
1.96373e-08,1.1390
1.96606e-08,1.1492
1.96839e-08,1.1583
1.97071e-08,1.1755
1.97304e-08,1.1912
1.97537e-08,1.1964
1.97769e-08,1.2000
1.98002e-08,1.2004
1.98235e-08,1.2015
1.98468e-08,1.2122
1.98700e-08,1.2210
1.98933e-08,1.2253
1.99166e-08,1.2234
1.99398e-08,1.2123
1.99631e-08,1.2026
1.99864e-08,1.1951
2.00096e-08,1.1882
2.00329e-08,1.1748
2.00562e-08,1.1417
2.00794e-08,1.0713
2.01027e-08,0.9839
2.01260e-08,0.8819
2.01492e-08,0.7863
2.01725e-08,0.7277
2.01958e-08,0.6864
2.02190e-08,0.6648
2.02423e-08,0.6528
2.02656e-08,0.6289
2.02888e-08,0.6024
2.03121e-08,0.5780
2.03354e-08,0.5538
2.03586e-08,0.5408
2.03819e-08,0.5374
2.04052e-08,0.5320
2.04284e-08,0.5262
2.04517e-08,0.5161
2.04750e-08,0.5008
2.04982e-08,0.4919
2.05215e-08,0.4882
2.05448e-08,0.4908
2.05680e-08,0.4983
2.05913e-08,0.5019
2.06146e-08,0.5046
2.06378e-08,0.5065
2.06611e-08,0.5092
2.06844e-08,0.5158
2.07076e-08,0.5227
2.07309e-08,0.5276
2.07542e-08,0.5295
2.07774e-08,0.5269
2.08007e-08,0.5218
2.08240e-08,0.5181
2.08472e-08,0.5161
2.08705e-08,0.5175
2.08938e-08,0.5215
2.09170e-08,0.5238
2.09403e-08,0.5244
2.09636e-08,0.5224
2.09868e-08,0.5189
2.10101e-08,0.5177
2.10334e-08,0.5178
2.10566e-08,0.5189
2.10799e-08,0.5197
2.11032e-08,0.5184
2.11264e-08,0.5159
2.11497e-08,0.5135
2.11730e-08,0.5116
2.11962e-08,0.5113
2.12195e-08,0.5122
2.12428e-08,0.5131
2.12660e-08,0.5142
2.12893e-08,0.5145
2.13126e-08,0.5139
2.13358e-08,0.5136
2.13591e-08,0.5135
2.13824e-08,0.5141
2.14056e-08,0.5150
2.14289e-08,0.5150
2.14522e-08,0.5144
2.14754e-08,0.5134
2.14987e-08,0.5128
2.15220e-08,0.5130
2.15452e-08,0.5138
2.15685e-08,0.5146
2.15918e-08,0.5150
2.16150e-08,0.5150
2.16383e-08,0.5146
2.16616e-08,0.5144
2.16848e-08,0.5141
2.17081e-08,0.5142
2.17314e-08,0.5145
2.17546e-08,0.5147
2.17779e-08,0.5147
2.18012e-08,0.5143
2.18244e-08,0.5137
2.18477e-08,0.5134
2.18710e-08,0.5135
2.18942e-08,0.5146
2.19175e-08,0.5243
2.19408e-08,0.5659
2.19640e-08,0.6466
2.19873e-08,0.7485
2.20106e-08,0.8768
2.20338e-08,0.9842
2.20571e-08,1.0557
2.20804e-08,1.1092
2.21037e-08,1.1263
2.21269e-08,1.1344
2.21502e-08,1.1462
2.21735e-08,1.1529
2.21967e-08,1.1655
2.22200e-08,1.1842
2.22433e-08,1.1932
2.22665e-08,1.1969
2.22898e-08,1.2005
2.23131e-08,1.1995
2.23363e-08,1.2065
2.23596e-08,1.2174
2.23829e-08,1.2224
2.24061e-08,1.2247
2.24294e-08,1.2172
2.24527e-08,1.2065
2.24759e-08,1.1990
2.24992e-08,1.1919
2.25225e-08,1.1893
2.25457e-08,1.1883
2.25690e-08,1.1878
2.25923e-08,1.1891
2.26155e-08,1.1898
2.26388e-08,1.1897
2.26621e-08,1.1912
2.26853e-08,1.1941
2.27086e-08,1.1974
2.27319e-08,1.2016
2.27551e-08,1.2016
2.27784e-08,1.1986
2.28017e-08,1.1956
2.28249e-08,1.1926
2.28482e-08,1.1935
2.28715e-08,1.1956
2.28947e-08,1.1966
2.29180e-08,1.1978
2.29413e-08,1.1976
2.29645e-08,1.1974
2.29878e-08,1.1976
2.30111e-08,1.1975
2.30343e-08,1.1979
2.30576e-08,1.1992
2.30809e-08,1.2002
2.31041e-08,1.2006
2.31274e-08,1.1994
2.31507e-08,1.1884
2.31739e-08,1.1647
2.31972e-08,1.1055
2.32205e-08,1.0223
2.32437e-08,0.9257
2.32670e-08,0.8229
2.32903e-08,0.7499
2.33135e-08,0.7015
2.33368e-08,0.6693
2.33601e-08,0.6540
2.33833e-08,0.6354
2.34066e-08,0.6116
2.34299e-08,0.5902
2.34531e-08,0.5677
2.34764e-08,0.5484
2.34997e-08,0.5403
2.35229e-08,0.5348
2.35462e-08,0.5286
2.35695e-08,0.5223
2.35927e-08,0.5087
2.36160e-08,0.4965
2.36393e-08,0.4907
2.36625e-08,0.4893
2.36858e-08,0.4947
2.37091e-08,0.4993
2.37323e-08,0.5021
2.37556e-08,0.5053
2.37789e-08,0.5089
2.38021e-08,0.5149
2.38254e-08,0.5217
2.38487e-08,0.5265
2.38719e-08,0.5287
2.38952e-08,0.5281
2.39185e-08,0.5241
2.39417e-08,0.5200
2.39650e-08,0.5172
2.39883e-08,0.5164
2.40115e-08,0.5194
2.40348e-08,0.5227
2.40581e-08,0.5242
2.40813e-08,0.5236
2.41046e-08,0.5206
2.41279e-08,0.5186
2.41511e-08,0.5184
2.41744e-08,0.5190
2.41977e-08,0.5197
2.42209e-08,0.5189
2.42442e-08,0.5168
2.42675e-08,0.5147
2.42907e-08,0.5129
2.43140e-08,0.5117
2.43373e-08,0.5118
2.43605e-08,0.5124
2.43838e-08,0.5135
2.44071e-08,0.5146
2.44303e-08,0.5146
2.44536e-08,0.5141
2.44769e-08,0.5139
2.45002e-08,0.5141
2.45234e-08,0.5149
2.45467e-08,0.5152
2.45700e-08,0.5147
2.45932e-08,0.5138
2.46165e-08,0.5130
2.46398e-08,0.5131
2.46630e-08,0.5137
2.46863e-08,0.5144
2.47096e-08,0.5148
2.47328e-08,0.5150
2.47561e-08,0.5149
2.47794e-08,0.5147
2.48026e-08,0.5145
2.48259e-08,0.5143
2.48492e-08,0.5144
2.48724e-08,0.5146
2.48957e-08,0.5148
2.49190e-08,0.5146
2.49422e-08,0.5140
2.49655e-08,0.5135
2.49888e-08,0.5135
2.50120e-08,0.5138
