.HEADER
..NAMES
Time,V U2.C2
4.4673e-09,1.0164
4.4905e-09,0.8689
4.5138e-09,0.7435
4.5371e-09,0.6151
4.5603e-09,0.4674
4.5836e-09,0.3360
4.6069e-09,0.2246
4.6301e-09,0.1163
4.6534e-09,0.0178
4.6767e-09,-0.0584
4.6999e-09,-0.1091
4.7232e-09,-0.1358
4.7465e-09,-0.1501
4.7697e-09,-0.1657
4.7930e-09,-0.1852
4.8163e-09,-0.1993
4.8395e-09,-0.2035
4.8628e-09,-0.2063
4.8861e-09,-0.2122
4.9093e-09,-0.2146
4.9326e-09,-0.2043
4.9559e-09,-0.1773
4.9791e-09,-0.1434
5.0024e-09,-0.1075
5.0257e-09,-0.0612
5.0489e-09,-0.0064
5.0722e-09,0.0602
5.0955e-09,0.1673
5.1187e-09,0.3040
5.1420e-09,0.4194
5.1653e-09,0.5228
5.1885e-09,0.6455
5.2118e-09,0.7634
5.2351e-09,0.8651
5.2583e-09,0.9712
5.2816e-09,1.0718
5.3049e-09,1.1474
5.3281e-09,1.2002
5.3514e-09,1.2378
5.3747e-09,1.2632
5.3979e-09,1.2824
5.4212e-09,1.2996
5.4445e-09,1.3087
5.4677e-09,1.3048
5.4910e-09,1.2946
5.5143e-09,1.2888
5.5375e-09,1.2904
5.5608e-09,1.2900
5.5841e-09,1.2755
5.6073e-09,1.2515
5.6306e-09,1.2263
5.6539e-09,1.1901
5.6771e-09,1.1329
5.7004e-09,1.0493
5.7237e-09,0.9245
5.7469e-09,0.7959
5.7702e-09,0.6931
5.7935e-09,0.5733
5.8168e-09,0.4364
5.8400e-09,0.3164
5.8633e-09,0.2037
5.8866e-09,0.0936
5.9098e-09,0.0005
5.9331e-09,-0.0671
5.9564e-09,-0.1097
5.9796e-09,-0.1316
6.0029e-09,-0.1439
6.0262e-09,-0.1576
6.0494e-09,-0.1706
6.0727e-09,-0.1746
6.0960e-09,-0.1726
6.1192e-09,-0.1757
6.1425e-09,-0.1845
6.1658e-09,-0.1898
6.1890e-09,-0.1808
6.2123e-09,-0.1554
6.2356e-09,-0.1258
6.2588e-09,-0.0939
6.2821e-09,-0.0524
6.3054e-09,-0.0037
6.3286e-09,0.0667
6.3519e-09,0.1888
6.3752e-09,0.3291
6.3984e-09,0.4387
6.4217e-09,0.5500
6.4450e-09,0.6807
6.4682e-09,0.7929
6.4915e-09,0.8955
6.5148e-09,1.0049
6.5380e-09,1.0988
6.5613e-09,1.1648
6.5846e-09,1.2095
6.6078e-09,1.2397
6.6311e-09,1.2606
6.6544e-09,1.2807
6.6776e-09,1.3004
6.7009e-09,1.3092
6.7242e-09,1.3043
6.7474e-09,1.2959
6.7707e-09,1.2948
6.7940e-09,1.3004
6.8172e-09,1.2993
6.8405e-09,1.2816
6.8638e-09,1.2563
6.8870e-09,1.2279
6.9103e-09,1.1909
6.9336e-09,1.1567
6.9568e-09,1.1376
6.9801e-09,1.1230
7.0034e-09,1.1052
7.0266e-09,1.0893
7.0499e-09,1.0775
7.0732e-09,1.0727
7.0964e-09,1.0807
7.1197e-09,1.0972
7.1430e-09,1.1110
7.1662e-09,1.1196
7.1895e-09,1.1289
7.2128e-09,1.1413
7.2360e-09,1.1539
7.2593e-09,1.1643
7.2826e-09,1.1717
7.3058e-09,1.1757
7.3291e-09,1.1764
7.3524e-09,1.1761
7.3756e-09,1.1816
7.3989e-09,1.1962
7.4222e-09,1.2132
7.4454e-09,1.2259
7.4687e-09,1.2336
7.4920e-09,1.2369
7.5152e-09,1.2387
7.5385e-09,1.2423
7.5618e-09,1.2453
7.5850e-09,1.2431
7.6083e-09,1.2362
7.6316e-09,1.2280
7.6548e-09,1.2196
7.6781e-09,1.2119
7.7014e-09,1.2068
7.7246e-09,1.2039
7.7479e-09,1.2006
7.7712e-09,1.1958
7.7944e-09,1.1919
7.8177e-09,1.1919
7.8410e-09,1.1963
7.8642e-09,1.2013
7.8875e-09,1.2029
7.9108e-09,1.2001
7.9340e-09,1.1944
7.9573e-09,1.1886
7.9806e-09,1.1855
8.0038e-09,1.1848
8.0271e-09,1.1847
8.0504e-09,1.1852
8.0736e-09,1.1861
8.0969e-09,1.1872
8.1202e-09,1.1897
8.1435e-09,1.1945
8.1667e-09,1.2003
8.1900e-09,1.2042
8.2133e-09,1.2055
8.2365e-09,1.2054
8.2598e-09,1.2059
8.2831e-09,1.2076
8.3063e-09,1.2091
8.3296e-09,1.2088
8.3529e-09,1.2061
8.3761e-09,1.2024
8.3994e-09,1.1994
8.4227e-09,1.1986
8.4459e-09,1.2002
8.4692e-09,1.2031
8.4925e-09,1.2058
8.5157e-09,1.2071
8.5390e-09,1.2069
8.5623e-09,1.2062
8.5855e-09,1.2061
8.6088e-09,1.2060
8.6321e-09,1.2047
8.6553e-09,1.2021
8.6786e-09,1.1992
8.7019e-09,1.1972
8.7251e-09,1.1967
8.7484e-09,1.1974
8.7717e-09,1.1981
8.7949e-09,1.1981
8.8182e-09,1.1977
8.8415e-09,1.1975
8.8647e-09,1.1983
8.8880e-09,1.2003
8.9113e-09,1.2026
8.9345e-09,1.2042
8.9578e-09,1.2040
8.9811e-09,1.2024
9.0043e-09,1.2006
9.0276e-09,1.1995
9.0509e-09,1.1992
9.0741e-09,1.1991
9.0974e-09,1.1990
9.1207e-09,1.1990
9.1439e-09,1.1995
9.1672e-09,1.2007
9.1905e-09,1.2023
9.2137e-09,1.2036
9.2370e-09,1.2041
9.2603e-09,1.2037
9.2835e-09,1.2027
9.3068e-09,1.2020
9.3301e-09,1.2020
9.3533e-09,1.2024
9.3766e-09,1.2024
9.3999e-09,1.2016
9.4231e-09,1.2003
9.4464e-09,1.1992
9.4697e-09,1.1990
9.4929e-09,1.1996
9.5162e-09,1.2005
9.5395e-09,1.2013
9.5627e-09,1.2019
9.5860e-09,1.2021
9.6093e-09,1.2023
9.6325e-09,1.2024
9.6558e-09,1.2023
9.6791e-09,1.2018
9.7023e-09,1.2009
9.7256e-09,1.1998
9.7489e-09,1.1992
9.7721e-09,1.1994
9.7954e-09,1.2001
9.8187e-09,1.2009
9.8419e-09,1.2011
9.8652e-09,1.2010
9.8885e-09,1.2008
9.9117e-09,1.2010
9.9350e-09,1.2014
9.9583e-09,1.2020
9.9815e-09,1.2023
1.00048e-08,1.2021
1.00281e-08,1.1967
1.00513e-08,1.1712
1.00746e-08,1.1105
1.00979e-08,1.0023
1.01211e-08,0.8891
1.01444e-08,0.8013
1.01677e-08,0.6970
1.01909e-08,0.5689
1.02142e-08,0.4460
1.02375e-08,0.3232
1.02607e-08,0.2002
1.02840e-08,0.0961
1.03073e-08,0.0175
1.03305e-08,-0.0405
1.03538e-08,-0.0793
1.03771e-08,-0.1057
1.04003e-08,-0.1290
1.04236e-08,-0.1482
1.04469e-08,-0.1560
1.04702e-08,-0.1555
1.04934e-08,-0.1620
1.05167e-08,-0.1812
1.05400e-08,-0.2009
1.05632e-08,-0.2042
1.05865e-08,-0.1868
1.06098e-08,-0.1605
1.06330e-08,-0.1305
1.06563e-08,-0.0924
1.06796e-08,-0.0469
1.07028e-08,0.0260
1.07261e-08,0.1586
1.07494e-08,0.3086
1.07726e-08,0.4275
1.07959e-08,0.5477
1.08192e-08,0.6857
1.08424e-08,0.8060
1.08657e-08,0.9164
1.08890e-08,1.0322
1.09122e-08,1.1315
1.09355e-08,1.1987
1.09588e-08,1.2383
1.09820e-08,1.2602
1.10053e-08,1.2753
1.10286e-08,1.2938
1.10518e-08,1.3155
1.10751e-08,1.3266
1.10984e-08,1.3220
1.11216e-08,1.3127
1.11449e-08,1.3110
1.11682e-08,1.3165
1.11914e-08,1.3137
1.12147e-08,1.2927
1.12380e-08,1.2634
1.12612e-08,1.2293
1.12845e-08,1.1776
1.13078e-08,1.1087
1.13310e-08,1.0125
1.13543e-08,0.8797
1.13776e-08,0.7521
1.14008e-08,0.6460
1.14241e-08,0.5193
1.14474e-08,0.3862
1.14706e-08,0.2757
1.14939e-08,0.1721
1.15172e-08,0.0704
1.15404e-08,-0.0155
1.15637e-08,-0.0775
1.15870e-08,-0.1163
1.16102e-08,-0.1373
1.16335e-08,-0.1509
1.16568e-08,-0.1660
1.16800e-08,-0.1785
1.17033e-08,-0.1819
1.17266e-08,-0.1810
1.17498e-08,-0.1835
1.17731e-08,-0.1876
1.17964e-08,-0.1859
1.18196e-08,-0.1697
1.18429e-08,-0.1407
1.18662e-08,-0.1107
1.18894e-08,-0.0767
1.19127e-08,-0.0322
1.19360e-08,0.0203
1.19592e-08,0.1017
1.19825e-08,0.2308
1.20058e-08,0.3605
1.20290e-08,0.4643
1.20523e-08,0.5799
1.20756e-08,0.7058
1.20988e-08,0.8167
1.21221e-08,0.9234
1.21454e-08,1.0312
1.21686e-08,1.1202
1.21919e-08,1.1812
1.22152e-08,1.2226
1.22384e-08,1.2497
1.22617e-08,1.2686
1.22850e-08,1.2867
1.23082e-08,1.3015
1.23315e-08,1.3045
1.23548e-08,1.2973
1.23780e-08,1.2905
1.24013e-08,1.2921
1.24246e-08,1.2980
1.24478e-08,1.2932
1.24711e-08,1.2730
1.24944e-08,1.2479
1.25176e-08,1.2191
1.25409e-08,1.1838
1.25642e-08,1.1548
1.25874e-08,1.1379
1.26107e-08,1.1220
1.26340e-08,1.1033
1.26572e-08,1.0868
1.26805e-08,1.0751
1.27038e-08,1.0724
1.27270e-08,1.0823
1.27503e-08,1.0983
1.27736e-08,1.1111
1.27968e-08,1.1206
1.28201e-08,1.1322
1.28434e-08,1.1464
1.28667e-08,1.1595
1.28899e-08,1.1691
1.29132e-08,1.1748
1.29365e-08,1.1772
1.29597e-08,1.1770
1.29830e-08,1.1775
1.30063e-08,1.1850
1.30295e-08,1.2002
1.30528e-08,1.2155
1.30761e-08,1.2262
1.30993e-08,1.2323
1.31226e-08,1.2351
1.31459e-08,1.2360
1.31691e-08,1.2233
1.31924e-08,1.1794
1.32157e-08,1.0803
1.32389e-08,0.9556
1.32622e-08,0.8515
1.32855e-08,0.7480
1.33087e-08,0.6166
1.33320e-08,0.4841
1.33553e-08,0.3577
1.33785e-08,0.2273
1.34018e-08,0.1101
1.34251e-08,0.0214
1.34483e-08,-0.0404
1.34716e-08,-0.0781
1.34949e-08,-0.1015
1.35181e-08,-0.1236
1.35414e-08,-0.1477
1.35647e-08,-0.1647
1.35879e-08,-0.1695
1.36112e-08,-0.1737
1.36345e-08,-0.1895
1.36577e-08,-0.2112
1.36810e-08,-0.2212
1.37043e-08,-0.2091
1.37275e-08,-0.1829
1.37508e-08,-0.1510
1.37741e-08,-0.1103
1.37973e-08,-0.0674
1.38206e-08,-0.0343
1.38439e-08,-0.0051
1.38671e-08,0.0284
1.38904e-08,0.0635
1.39137e-08,0.0959
1.39369e-08,0.1181
1.39602e-08,0.1227
1.39835e-08,0.1137
1.40067e-08,0.1032
1.40300e-08,0.0956
1.40533e-08,0.0860
1.40765e-08,0.0725
1.40998e-08,0.0606
1.41231e-08,0.0550
1.41463e-08,0.0551
1.41696e-08,0.0588
1.41929e-08,0.0640
1.42161e-08,0.0675
1.42394e-08,0.0632
1.42627e-08,0.0473
1.42859e-08,0.0258
1.43092e-08,0.0071
1.43325e-08,-0.0058
1.43557e-08,-0.0146
1.43790e-08,-0.0233
1.44023e-08,-0.0346
1.44255e-08,-0.0401
1.44488e-08,-0.0177
1.44721e-08,0.0602
1.44953e-08,0.1793
1.45186e-08,0.2811
1.45419e-08,0.3747
1.45651e-08,0.4996
1.45884e-08,0.6285
1.46117e-08,0.7498
1.46349e-08,0.8785
1.46582e-08,0.9972
1.46815e-08,1.0877
1.47047e-08,1.1506
1.47280e-08,1.1924
1.47513e-08,1.2209
1.47745e-08,1.2480
1.47978e-08,1.2786
1.48211e-08,1.3019
1.48443e-08,1.3089
1.48676e-08,1.3099
1.48909e-08,1.3217
1.49141e-08,1.3438
1.49374e-08,1.3603
1.49607e-08,1.3564
1.49839e-08,1.3353
1.50072e-08,1.3075
1.50305e-08,1.2644
1.50537e-08,1.1977
1.50770e-08,1.1006
1.51003e-08,0.9620
1.51236e-08,0.8206
1.51468e-08,0.7017
1.51701e-08,0.5646
1.51934e-08,0.4178
1.52166e-08,0.2959
1.52399e-08,0.1851
1.52632e-08,0.0776
1.52864e-08,-0.0142
1.53097e-08,-0.0817
1.53330e-08,-0.1234
1.53562e-08,-0.1445
1.53795e-08,-0.1583
1.54028e-08,-0.1756
1.54260e-08,-0.1934
1.54493e-08,-0.2023
1.54726e-08,-0.2042
1.54958e-08,-0.2086
1.55191e-08,-0.2144
1.55424e-08,-0.2129
1.55656e-08,-0.1960
1.55889e-08,-0.1648
1.56122e-08,-0.1307
1.56354e-08,-0.0924
1.56587e-08,-0.0438
1.56820e-08,0.0009
1.57052e-08,0.0319
1.57285e-08,0.0574
1.57518e-08,0.0823
1.57750e-08,0.1047
1.57983e-08,0.1223
1.58216e-08,0.1292
1.58448e-08,0.1231
1.58681e-08,0.1111
1.58914e-08,0.1001
1.59146e-08,0.0895
1.59379e-08,0.0770
1.59612e-08,0.0667
1.59844e-08,0.0624
1.60077e-08,0.0617
1.60310e-08,0.0607
1.60542e-08,0.0582
1.60775e-08,0.0552
1.61008e-08,0.0508
1.61240e-08,0.0393
1.61473e-08,0.0193
1.61706e-08,-0.0016
1.61938e-08,-0.0178
1.62171e-08,-0.0289
1.62404e-08,-0.0361
1.62636e-08,-0.0417
1.62869e-08,-0.0455
1.63102e-08,-0.0353
1.63334e-08,0.0118
1.63567e-08,0.1134
1.63800e-08,0.2293
1.64032e-08,0.3226
1.64265e-08,0.4290
1.64498e-08,0.5598
1.64730e-08,0.6809
1.64963e-08,0.8010
1.65196e-08,0.9262
1.65428e-08,1.0330
1.65661e-08,1.1133
1.65894e-08,1.1709
1.66126e-08,1.2100
1.66359e-08,1.2391
1.66592e-08,1.2679
1.66824e-08,1.2957
1.67057e-08,1.3114
1.67290e-08,1.3139
1.67522e-08,1.3178
1.67755e-08,1.3328
1.67988e-08,1.3511
1.68220e-08,1.3565
1.68453e-08,1.3424
1.68686e-08,1.3180
1.68918e-08,1.2865
1.69151e-08,1.2341
1.69384e-08,1.1580
1.69616e-08,1.0425
1.69849e-08,0.8973
1.70082e-08,0.7703
1.70314e-08,0.6511
1.70547e-08,0.5066
1.70780e-08,0.3683
1.71012e-08,0.2519
1.71245e-08,0.1385
1.71478e-08,0.0340
1.71710e-08,-0.0479
1.71943e-08,-0.1043
1.72176e-08,-0.1358
1.72408e-08,-0.1519
1.72641e-08,-0.1665
1.72874e-08,-0.1842
1.73106e-08,-0.1976
1.73339e-08,-0.2007
1.73572e-08,-0.2017
1.73804e-08,-0.2076
1.74037e-08,-0.2124
1.74270e-08,-0.2063
1.74502e-08,-0.1829
1.74735e-08,-0.1493
1.74968e-08,-0.1151
1.75201e-08,-0.0731
1.75433e-08,-0.0222
1.75666e-08,0.0369
1.75899e-08,0.1320
1.76131e-08,0.2713
1.76364e-08,0.3965
1.76597e-08,0.4991
1.76829e-08,0.6200
1.77062e-08,0.7417
1.77295e-08,0.8449
1.77527e-08,0.9505
1.77760e-08,1.0547
1.77993e-08,1.1355
1.78225e-08,1.1912
1.78458e-08,1.2302
1.78691e-08,1.2562
1.78923e-08,1.2755
1.79156e-08,1.2940
1.79389e-08,1.3068
1.79621e-08,1.3060
1.79854e-08,1.2956
1.80087e-08,1.2877
1.80319e-08,1.2889
1.80552e-08,1.2921
1.80785e-08,1.2826
1.81017e-08,1.2596
1.81250e-08,1.2342
1.81483e-08,1.2008
1.81715e-08,1.1466
1.81948e-08,1.0720
1.82181e-08,0.9560
1.82413e-08,0.8224
1.82646e-08,0.7136
1.82879e-08,0.6012
1.83111e-08,0.4659
1.83344e-08,0.3412
1.83577e-08,0.2299
1.83809e-08,0.1193
1.84042e-08,0.0203
1.84275e-08,-0.0543
1.84507e-08,-0.1035
1.84740e-08,-0.1296
1.84973e-08,-0.1425
1.85205e-08,-0.1547
1.85438e-08,-0.1685
1.85671e-08,-0.1757
1.85903e-08,-0.1750
1.86136e-08,-0.1765
1.86369e-08,-0.1838
1.86601e-08,-0.1902
1.86834e-08,-0.1851
1.87067e-08,-0.1627
1.87299e-08,-0.1328
1.87532e-08,-0.1020
1.87765e-08,-0.0626
1.87997e-08,-0.0150
1.88230e-08,0.0473
1.88463e-08,0.1569
1.88695e-08,0.2975
1.88928e-08,0.4158
1.89161e-08,0.5234
1.89393e-08,0.6506
1.89626e-08,0.7695
1.89859e-08,0.8739
1.90091e-08,0.9816
1.90324e-08,1.0805
1.90557e-08,1.1536
1.90789e-08,1.2022
1.91022e-08,1.2348
1.91255e-08,1.2571
1.91487e-08,1.2763
1.91720e-08,1.2961
1.91953e-08,1.3078
1.92185e-08,1.3056
1.92418e-08,1.2969
1.92651e-08,1.2933
1.92883e-08,1.2979
1.93116e-08,1.2999
1.93349e-08,1.2861
1.93581e-08,1.2615
1.93814e-08,1.2342
1.94047e-08,1.1995
1.94279e-08,1.1636
1.94512e-08,1.1405
1.94745e-08,1.1256
1.94977e-08,1.1087
1.95210e-08,1.0917
1.95443e-08,1.0786
1.95675e-08,1.0720
1.95908e-08,1.0769
1.96141e-08,1.0923
1.96373e-08,1.1078
1.96606e-08,1.1176
1.96839e-08,1.1264
1.97071e-08,1.1382
1.97304e-08,1.1513
1.97537e-08,1.1624
1.97769e-08,1.1703
1.98002e-08,1.1750
1.98235e-08,1.1765
1.98468e-08,1.1761
1.98700e-08,1.1795
1.98933e-08,1.1920
1.99166e-08,1.2090
1.99398e-08,1.2230
1.99631e-08,1.2318
1.99864e-08,1.2361
2.00096e-08,1.2377
2.00329e-08,1.2328
2.00562e-08,1.2059
2.00794e-08,1.1331
2.01027e-08,1.0118
2.01260e-08,0.8954
2.01492e-08,0.8005
2.01725e-08,0.6797
2.01958e-08,0.5438
2.02190e-08,0.4191
2.02423e-08,0.2904
2.02656e-08,0.1648
2.02888e-08,0.0625
2.03121e-08,-0.0119
2.03354e-08,-0.0611
2.03586e-08,-0.0902
2.03819e-08,-0.1118
2.04052e-08,-0.1362
2.04284e-08,-0.1584
2.04517e-08,-0.1686
2.04750e-08,-0.1713
2.04982e-08,-0.1816
2.05215e-08,-0.2025
2.05448e-08,-0.2198
2.05680e-08,-0.2174
2.05913e-08,-0.1955
2.06146e-08,-0.1664
2.06378e-08,-0.1302
2.06611e-08,-0.0859
2.06844e-08,-0.0478
2.07076e-08,-0.0189
2.07309e-08,0.0121
2.07542e-08,0.0465
2.07774e-08,0.0800
2.08007e-08,0.1080
2.08240e-08,0.1214
2.08472e-08,0.1176
2.08705e-08,0.1071
2.08938e-08,0.0990
2.09170e-08,0.0913
2.09403e-08,0.0792
2.09636e-08,0.0657
2.09868e-08,0.0573
2.10101e-08,0.0552
2.10334e-08,0.0574
2.10566e-08,0.0619
2.10799e-08,0.0665
2.11032e-08,0.0666
2.11264e-08,0.0558
2.11497e-08,0.0355
2.11730e-08,0.0148
2.11962e-08,-0.0008
2.12195e-08,-0.0112
2.12428e-08,-0.0192
2.12660e-08,-0.0291
2.12893e-08,-0.0409
2.13126e-08,-0.0488
2.13358e-08,-0.0497
2.13591e-08,-0.0460
2.13824e-08,-0.0401
2.14056e-08,-0.0317
2.14289e-08,-0.0223
2.14522e-08,-0.0142
2.14754e-08,-0.0077
2.14987e-08,-0.0018
2.15220e-08,0.0029
2.15452e-08,0.0034
2.15685e-08,-0.0019
2.15918e-08,-0.0102
2.16150e-08,-0.0158
2.16383e-08,-0.0147
2.16616e-08,-0.0077
2.16848e-08,0.0014
2.17081e-08,0.0090
2.17314e-08,0.0138
2.17546e-08,0.0172
2.17779e-08,0.0199
2.18012e-08,0.0217
2.18244e-08,0.0230
2.18477e-08,0.0236
2.18710e-08,0.0219
2.18942e-08,0.0174
2.19175e-08,0.0119
2.19408e-08,0.0075
2.19640e-08,0.0046
2.19873e-08,0.0015
2.20106e-08,-0.0024
2.20338e-08,-0.0059
2.20571e-08,-0.0067
2.20804e-08,-0.0036
2.21037e-08,0.0020
2.21269e-08,0.0073
2.21502e-08,0.0100
2.21735e-08,0.0093
2.21967e-08,0.0059
2.22200e-08,0.0012
2.22433e-08,-0.0029
2.22665e-08,-0.0050
2.22898e-08,-0.0055
2.23131e-08,-0.0058
2.23363e-08,-0.0065
2.23596e-08,-0.0064
2.23829e-08,-0.0048
2.24061e-08,-0.0021
2.24294e-08,0.0005
2.24527e-08,0.0022
2.24759e-08,0.0032
2.24992e-08,0.0042
2.25225e-08,0.0059
2.25457e-08,0.0110
2.25690e-08,0.0304
2.25923e-08,0.0866
2.26155e-08,0.1891
2.26388e-08,0.2860
2.26621e-08,0.3638
2.26853e-08,0.4680
2.27086e-08,0.5903
2.27319e-08,0.7071
2.27551e-08,0.8294
2.27784e-08,0.9499
2.28017e-08,1.0503
2.28249e-08,1.1280
2.28482e-08,1.1851
2.28715e-08,1.2218
2.28947e-08,1.2462
2.29180e-08,1.2676
2.29413e-08,1.2845
2.29645e-08,1.2895
2.29878e-08,1.2876
2.30111e-08,1.2938
2.30343e-08,1.3122
2.30576e-08,1.3310
2.30809e-08,1.3337
2.31041e-08,1.3185
2.31274e-08,1.2982
2.31507e-08,1.2699
2.31739e-08,1.2177
2.31972e-08,1.1353
2.32205e-08,1.0066
2.32437e-08,0.8635
2.32670e-08,0.7440
2.32903e-08,0.6134
2.33135e-08,0.4627
2.33368e-08,0.3279
2.33601e-08,0.2076
2.33833e-08,0.0927
2.34066e-08,-0.0054
2.34299e-08,-0.0763
2.34531e-08,-0.1191
2.34764e-08,-0.1385
2.34997e-08,-0.1487
2.35229e-08,-0.1634
2.35462e-08,-0.1819
2.35695e-08,-0.1930
2.35927e-08,-0.1951
2.36160e-08,-0.1997
2.36393e-08,-0.2097
2.36625e-08,-0.2158
2.36858e-08,-0.2070
2.37091e-08,-0.1803
2.37323e-08,-0.1467
2.37556e-08,-0.1103
2.37789e-08,-0.0635
2.38021e-08,-0.0086
2.38254e-08,0.0629
2.38487e-08,0.1819
2.38719e-08,0.3244
2.38952e-08,0.4410
2.39185e-08,0.5497
2.39417e-08,0.6748
2.39650e-08,0.7864
2.39883e-08,0.8851
2.40115e-08,0.9897
2.40348e-08,1.0854
2.40581e-08,1.1561
2.40813e-08,1.2048
2.41046e-08,1.2389
2.41279e-08,1.2630
2.41511e-08,1.2834
2.41744e-08,1.3027
2.41977e-08,1.3123
2.42209e-08,1.3077
2.42442e-08,1.2973
2.42675e-08,1.2921
2.42907e-08,1.2942
2.43140e-08,1.2924
2.43373e-08,1.2754
2.43605e-08,1.2495
2.43838e-08,1.2209
2.44071e-08,1.1783
2.44303e-08,1.1168
2.44536e-08,1.0289
2.44769e-08,0.9021
2.45002e-08,0.7760
2.45234e-08,0.6744
2.45467e-08,0.5538
2.45700e-08,0.4194
2.45932e-08,0.3016
