.HEADER
..NAMES
Time,V U2.G3&F3
.DATA
2.48026e-08,0.9594
2.48259e-08,0.8662
2.48492e-08,0.7963
2.48724e-08,0.7474
2.48957e-08,0.7053
2.49190e-08,0.6604
2.49422e-08,0.6170
2.49655e-08,0.5848
2.49888e-08,0.5669
2.50120e-08,0.5602
2.50353e-08,0.5564
2.50586e-08,0.5497
2.50818e-08,0.5403
2.51051e-08,0.5325
2.51284e-08,0.5279
2.51516e-08,0.5243
2.51749e-08,0.5186
2.51982e-08,0.5109
2.52214e-08,0.5042
2.52447e-08,0.5000
2.52680e-08,0.4971
2.52912e-08,0.4952
2.53145e-08,0.4966
2.53378e-08,0.5043
2.53610e-08,0.5227
2.53843e-08,0.5658
2.54076e-08,0.6464
2.54308e-08,0.7553
2.54541e-08,0.8660
2.54774e-08,0.9548
2.55006e-08,1.0199
2.55239e-08,1.0722
2.55472e-08,1.1211
2.55704e-08,1.1641
2.55937e-08,1.1934
2.56170e-08,1.2050
2.56402e-08,1.2019
2.56635e-08,1.1939
2.56868e-08,1.1902
2.57100e-08,1.1929
2.57333e-08,1.1980
2.57566e-08,1.2018
2.57798e-08,1.2052
2.58031e-08,1.2114
2.58264e-08,1.2197
2.58496e-08,1.2252
2.58729e-08,1.2250
2.58962e-08,1.2203
2.59194e-08,1.2137
2.59427e-08,1.2059
2.59660e-08,1.1936
2.59892e-08,1.1685
2.60125e-08,1.1154
2.60358e-08,1.0308
2.60590e-08,0.9323
2.60823e-08,0.8448
2.61056e-08,0.7819
2.61288e-08,0.7356
2.61521e-08,0.6927
2.61754e-08,0.6471
2.61986e-08,0.6065
2.62219e-08,0.5784
2.62452e-08,0.5641
2.62684e-08,0.5588
2.62917e-08,0.5543
2.63150e-08,0.5467
2.63382e-08,0.5377
2.63615e-08,0.5311
2.63848e-08,0.5271
2.64080e-08,0.5231
2.64313e-08,0.5166
2.64546e-08,0.5090
2.64778e-08,0.5031
2.65011e-08,0.4994
2.65244e-08,0.4965
2.65476e-08,0.4951
2.65709e-08,0.4978
2.65942e-08,0.5079
2.66174e-08,0.5312
2.66407e-08,0.5844
2.66640e-08,0.6750
2.66872e-08,0.7874
2.67105e-08,0.8937
2.67338e-08,0.9753
2.67570e-08,1.0358
2.67803e-08,1.0870
2.68036e-08,1.1352
2.68269e-08,1.1750
2.68501e-08,1.1993
2.68734e-08,1.2059
2.68967e-08,1.2002
2.69199e-08,1.1927
2.69432e-08,1.1908
2.69665e-08,1.1945
2.69897e-08,1.1993
2.70130e-08,1.2025
2.70363e-08,1.2064
2.70595e-08,1.2136
2.70828e-08,1.2217
2.71061e-08,1.2257
2.71293e-08,1.2239
2.71526e-08,1.2185
2.71759e-08,1.2117
2.71991e-08,1.2033
2.72224e-08,1.1886
2.72457e-08,1.1579
2.72689e-08,1.0962
2.72922e-08,1.0060
2.73155e-08,0.9076
2.73387e-08,0.8251
2.73620e-08,0.7669
2.73853e-08,0.7227
2.74085e-08,0.6795
2.74318e-08,0.6346
2.74551e-08,0.5968
2.74783e-08,0.5720
2.75016e-08,0.5606
2.75249e-08,0.5564
2.75481e-08,0.5518
2.75714e-08,0.5439
2.75947e-08,0.5354
2.76179e-08,0.5295
2.76412e-08,0.5258
2.76645e-08,0.5215
2.76877e-08,0.5146
2.77110e-08,0.5074
2.77343e-08,0.5021
2.77575e-08,0.4985
2.77808e-08,0.4958
2.78041e-08,0.4952
2.78273e-08,0.4997
2.78506e-08,0.5125
2.78739e-08,0.5424
2.78971e-08,0.6064
2.79204e-08,0.7052
2.79437e-08,0.8178
2.79669e-08,0.9174
2.79902e-08,0.9922
2.80135e-08,1.0495
2.80367e-08,1.1002
2.80600e-08,1.1469
2.80833e-08,1.1826
2.81065e-08,1.2019
2.81298e-08,1.2045
2.81531e-08,1.1977
2.81763e-08,1.1917
2.81996e-08,1.1918
2.82229e-08,1.1961
2.82461e-08,1.2003
2.82694e-08,1.2034
2.82927e-08,1.2083
2.83159e-08,1.2161
2.83392e-08,1.2234
2.83625e-08,1.2255
2.83857e-08,1.2225
2.84090e-08,1.2166
2.84323e-08,1.2095
2.84555e-08,1.2001
2.84788e-08,1.1825
2.85021e-08,1.1449
2.85253e-08,1.0748
2.85486e-08,0.9797
2.85719e-08,0.8829
2.85951e-08,0.8066
2.86184e-08,0.7536
2.86417e-08,0.7113
2.86649e-08,0.6676
2.86882e-08,0.6237
2.87115e-08,0.5886
2.87347e-08,0.5674
2.87580e-08,0.5588
2.87813e-08,0.5554
2.88045e-08,0.5502
2.88278e-08,0.5416
2.88511e-08,0.5334
2.88743e-08,0.5281
2.88976e-08,0.5247
2.89209e-08,0.5198
2.89441e-08,0.5126
2.89674e-08,0.5057
2.89907e-08,0.5009
2.90139e-08,0.4976
2.90372e-08,0.4954
2.90605e-08,0.4959
2.90838e-08,0.5022
2.91070e-08,0.5183
2.91303e-08,0.5557
2.91536e-08,0.6293
2.91768e-08,0.7332
2.92001e-08,0.8444
2.92234e-08,0.9380
2.92466e-08,1.0077
2.92699e-08,1.0624
2.92932e-08,1.1119
2.93164e-08,1.1562
2.93397e-08,1.1881
2.93630e-08,1.2032
2.93862e-08,1.2028
2.94095e-08,1.1957
2.94328e-08,1.1910
2.94560e-08,1.1924
2.94793e-08,1.1970
2.95026e-08,1.2011
2.95258e-08,1.2046
2.95491e-08,1.2102
2.95724e-08,1.2182
2.95956e-08,1.2244
2.96189e-08,1.2251
2.96422e-08,1.2211
2.96654e-08,1.2148
2.96887e-08,1.2072
2.97120e-08,1.1962
2.97352e-08,1.1745
2.97585e-08,1.1276
2.97818e-08,1.0477
2.98050e-08,0.9494
2.98283e-08,0.8578
2.98516e-08,0.7904
2.98748e-08,0.7428
2.98981e-08,0.7008
2.99214e-08,0.6556
2.99446e-08,0.6131
2.99679e-08,0.5822
2.99912e-08,0.5657
3.00144e-08,0.5597
3.00377e-08,0.5558
3.00610e-08,0.5488
3.00842e-08,0.5393
3.01075e-08,0.5318
3.01308e-08,0.5275
3.01540e-08,0.5238
3.01773e-08,0.5179
3.02006e-08,0.5101
3.02238e-08,0.5037
3.02471e-08,0.4997
3.02704e-08,0.4968
3.02936e-08,0.4952
3.03169e-08,0.4971
3.03402e-08,0.5056
3.03634e-08,0.5257
3.03867e-08,0.5723
3.04100e-08,0.6566
3.04332e-08,0.7668
3.04565e-08,0.8759
3.04798e-08,0.9620
3.05030e-08,1.0253
3.05263e-08,1.0771
3.05496e-08,1.1257
3.05728e-08,1.1676
3.05961e-08,1.1952
3.06194e-08,1.2051
3.06426e-08,1.2010
3.06659e-08,1.1933
3.06892e-08,1.1902
3.07124e-08,1.1934
3.07357e-08,1.1984
3.07590e-08,1.2021
3.07822e-08,1.2057
3.08055e-08,1.2122
3.08288e-08,1.2205
3.08520e-08,1.2254
3.08753e-08,1.2246
3.08986e-08,1.2197
3.09218e-08,1.2130
3.09451e-08,1.2050
3.09684e-08,1.1918
3.09916e-08,1.1645
3.10149e-08,1.1079
3.10382e-08,1.0208
3.10614e-08,0.9223
3.10847e-08,0.8372
3.11080e-08,0.7767
3.11312e-08,0.7314
3.11545e-08,0.6882
3.11778e-08,0.6425
3.12010e-08,0.6030
3.12243e-08,0.5764
3.12476e-08,0.5634
3.12708e-08,0.5585
3.12941e-08,0.5538
3.13174e-08,0.5458
3.13406e-08,0.5369
3.13639e-08,0.5306
3.13872e-08,0.5268
3.14105e-08,0.5226
3.14337e-08,0.5158
3.14570e-08,0.5082
3.14803e-08,0.5027
3.15035e-08,0.4991
3.15268e-08,0.4962
3.15501e-08,0.4951
3.15733e-08,0.4985
3.15966e-08,0.5095
3.16199e-08,0.5350
3.16431e-08,0.5920
3.16664e-08,0.6858
3.16897e-08,0.7990
3.17129e-08,0.9034
3.17362e-08,0.9825
3.17595e-08,1.0414
3.17827e-08,1.0921
3.18060e-08,1.1397
3.18293e-08,1.1782
3.18525e-08,1.2008
3.18758e-08,1.2058
3.18991e-08,1.1994
3.19223e-08,1.1922
3.19456e-08,1.1910
3.19689e-08,1.1950
3.19921e-08,1.1997
3.20154e-08,1.2029
3.20387e-08,1.2070
3.20619e-08,1.2144
3.20852e-08,1.2223
3.21085e-08,1.2258
3.21317e-08,1.2235
3.21550e-08,1.2179
3.21783e-08,1.2110
3.22015e-08,1.2022
3.22248e-08,1.1864
3.22481e-08,1.1531
3.22713e-08,1.0879
3.22946e-08,0.9956
3.23179e-08,0.8979
3.23411e-08,0.8181
3.23644e-08,0.7621
3.23877e-08,0.7185
3.24109e-08,0.6748
3.24342e-08,0.6302
3.24575e-08,0.5936
3.24807e-08,0.5703
3.25040e-08,0.5601
3.25273e-08,0.5561
3.25505e-08,0.5512
3.25738e-08,0.5430
3.25971e-08,0.5346
3.26203e-08,0.5291
3.26436e-08,0.5256
3.26669e-08,0.5210
3.26901e-08,0.5139
3.27134e-08,0.5067
3.27367e-08,0.5017
3.27599e-08,0.4982
3.27832e-08,0.4956
3.28065e-08,0.4954
3.28297e-08,0.5005
3.28530e-08,0.5144
3.28763e-08,0.5472
3.28995e-08,0.6154
3.29228e-08,0.7170
3.29461e-08,0.8297
3.29693e-08,0.9268
3.29926e-08,0.9991
3.30159e-08,1.0552
3.30391e-08,1.1055
3.30624e-08,1.1516
3.30857e-08,1.1857
3.31089e-08,1.2032
3.31322e-08,1.2042
3.31555e-08,1.1969
3.31787e-08,1.1914
3.32020e-08,1.1921
3.32253e-08,1.1966
3.32485e-08,1.2006
3.32718e-08,1.2038
3.32951e-08,1.2089
3.33183e-08,1.2170
3.33416e-08,1.2239
3.33649e-08,1.2254
3.33881e-08,1.2220
3.34114e-08,1.2159
3.34347e-08,1.2087
3.34579e-08,1.1988
3.34812e-08,1.1799
3.35045e-08,1.1393
3.35277e-08,1.0660
3.35510e-08,0.9695
3.35743e-08,0.8739
3.35975e-08,0.8002
3.36208e-08,0.7488
3.36441e-08,0.7068
3.36673e-08,0.6628
3.36906e-08,0.6194
3.37139e-08,0.5856
3.37372e-08,0.5658
3.37604e-08,0.5581
3.37837e-08,0.5548
3.38070e-08,0.5493
3.38302e-08,0.5406
3.38535e-08,0.5327
3.38768e-08,0.5277
3.39000e-08,0.5243
3.39233e-08,0.5192
3.39466e-08,0.5119
3.39698e-08,0.5051
3.39931e-08,0.5005
3.40164e-08,0.4974
3.40396e-08,0.4953
3.40629e-08,0.4962
3.40862e-08,0.5033
3.41094e-08,0.5208
3.41327e-08,0.5617
3.41560e-08,0.6393
3.41792e-08,0.7453
3.42025e-08,0.8556
3.42258e-08,0.9464
3.42490e-08,1.0139
3.42723e-08,1.0677
3.42956e-08,1.1170
3.43188e-08,1.1604
3.43421e-08,1.1906
3.43654e-08,1.2038
3.43886e-08,1.2022
3.44119e-08,1.1949
3.44352e-08,1.1909
3.44584e-08,1.1929
3.44817e-08,1.1976
3.45050e-08,1.2014
3.45282e-08,1.2050
3.45515e-08,1.2110
3.45748e-08,1.2191
3.45980e-08,1.2247
3.46213e-08,1.2249
3.46446e-08,1.2205
3.46678e-08,1.2140
3.46911e-08,1.2064
3.47144e-08,1.1947
3.47376e-08,1.1712
3.47609e-08,1.1210
3.47842e-08,1.0385
3.48074e-08,0.9396
3.48307e-08,0.8498
3.48540e-08,0.7847
3.48772e-08,0.7383
3.49005e-08,0.6961
3.49238e-08,0.6509
3.49470e-08,0.6092
3.49703e-08,0.5797
3.49936e-08,0.5645
3.50168e-08,0.5591
3.50401e-08,0.5551
3.50634e-08,0.5478
3.50866e-08,0.5384
3.51099e-08,0.5312
3.51332e-08,0.5271
3.51564e-08,0.5233
3.51797e-08,0.5171
3.52030e-08,0.5094
3.52262e-08,0.5032
3.52495e-08,0.4994
3.52728e-08,0.4966
3.52960e-08,0.4951
3.53193e-08,0.4976
3.53426e-08,0.5070
3.53658e-08,0.5289
3.53891e-08,0.5793
3.54124e-08,0.6670
3.54356e-08,0.7782
3.54589e-08,0.8855
3.54822e-08,0.9690
3.55054e-08,1.0307
3.55287e-08,1.0821
3.55520e-08,1.1303
3.55752e-08,1.1710
3.55985e-08,1.1968
3.56218e-08,1.2050
3.56450e-08,1.2002
3.56683e-08,1.1927
3.56916e-08,1.1904
3.57148e-08,1.1939
3.57381e-08,1.1989
3.57614e-08,1.2024
3.57846e-08,1.2062
3.58079e-08,1.2130
3.58312e-08,1.2212
3.58544e-08,1.2256
3.58777e-08,1.2242
3.59010e-08,1.2190
3.59242e-08,1.2122
3.59475e-08,1.2039
3.59708e-08,1.1898
3.59940e-08,1.1603
3.60173e-08,1.1001
3.60406e-08,1.0105
3.60638e-08,0.9123
3.60871e-08,0.8295
3.61104e-08,0.7713
3.61337e-08,0.7269
3.61569e-08,0.6835
3.61802e-08,0.6380
3.62035e-08,0.5995
3.62267e-08,0.5743
3.62500e-08,0.5627
3.62733e-08,0.5582
3.62965e-08,0.5532
3.63198e-08,0.5449
3.63431e-08,0.5361
3.63663e-08,0.5301
3.63896e-08,0.5265
3.64129e-08,0.5221
3.64361e-08,0.5150
3.64594e-08,0.5075
3.64827e-08,0.5022
3.65059e-08,0.4987
3.65292e-08,0.4960
3.65525e-08,0.4952
3.65757e-08,0.4992
3.65990e-08,0.5112
3.66223e-08,0.5391
3.66455e-08,0.5999
3.66688e-08,0.6966
3.66921e-08,0.8100
3.67153e-08,0.9122
3.67386e-08,0.9889
3.67619e-08,1.0464
3.67851e-08,1.0968
3.68084e-08,1.1438
3.68317e-08,1.1809
3.68549e-08,1.2017
3.68782e-08,1.2053
3.69015e-08,1.1985
3.69247e-08,1.1917
3.69480e-08,1.1911
3.69713e-08,1.1954
3.69945e-08,1.2000
3.70178e-08,1.2032
3.70411e-08,1.2077
3.70643e-08,1.2153
3.70876e-08,1.2229
3.71109e-08,1.2258
3.71341e-08,1.2231
3.71574e-08,1.2172
3.71807e-08,1.2102
3.72039e-08,1.2010
3.72272e-08,1.1841
3.72505e-08,1.1479
3.72737e-08,1.0792
3.72970e-08,0.9851
3.73203e-08,0.8885
3.73435e-08,0.8114
3.73668e-08,0.7574
3.73901e-08,0.7143
3.74133e-08,0.6702
3.74366e-08,0.6260
3.74599e-08,0.5905
3.74831e-08,0.5688
3.75064e-08,0.5597
3.75297e-08,0.5558
3.75529e-08,0.5505
3.75762e-08,0.5421
3.75995e-08,0.5339
3.76227e-08,0.5287
3.76460e-08,0.5253
3.76693e-08,0.5204
3.76925e-08,0.5131
3.77158e-08,0.5061
3.77391e-08,0.5013
3.77623e-08,0.4979
3.77856e-08,0.4954
3.78089e-08,0.4956
3.78321e-08,0.5014
3.78554e-08,0.5166
3.78787e-08,0.5524
3.79019e-08,0.6247
3.79252e-08,0.7290
3.79485e-08,0.8416
3.79717e-08,0.9363
3.79950e-08,1.0062
3.80183e-08,1.0611
3.80415e-08,1.1110
3.80648e-08,1.1563
3.80881e-08,1.1888
3.81113e-08,1.2044
3.81346e-08,1.2038
3.81579e-08,1.1962
3.81811e-08,1.1911
3.82044e-08,1.1924
3.82277e-08,1.1971
3.82509e-08,1.2010
3.82742e-08,1.2041
3.82975e-08,1.2096
3.83207e-08,1.2178
3.83440e-08,1.2243
3.83673e-08,1.2253
3.83905e-08,1.2214
3.84138e-08,1.2152
3.84371e-08,1.2079
3.84603e-08,1.1975
3.84836e-08,1.1771
3.85069e-08,1.1330
3.85302e-08,1.0563
3.85534e-08,0.9585
3.85767e-08,0.8645
3.86000e-08,0.7936
3.86232e-08,0.7441
3.86465e-08,0.7023
3.86698e-08,0.6579
3.86930e-08,0.6152
3.87163e-08,0.5828
3.87396e-08,0.5647
3.87628e-08,0.5579
3.87861e-08,0.5545
3.88094e-08,0.5485
3.88326e-08,0.5397
3.88559e-08,0.5320
3.88792e-08,0.5273
3.89024e-08,0.5238
3.89257e-08,0.5184
3.89490e-08,0.5110
3.89722e-08,0.5044
3.89955e-08,0.5001
3.90188e-08,0.4971
3.90420e-08,0.4952
3.90653e-08,0.4967
3.90886e-08,0.5047
3.91118e-08,0.5238
3.91351e-08,0.5682
3.91584e-08,0.6497
3.91816e-08,0.7575
3.92049e-08,0.8666
3.92282e-08,0.9546
3.92514e-08,1.0200
3.92747e-08,1.0730
3.92980e-08,1.1220
3.93212e-08,1.1644
3.93445e-08,1.1928
3.93678e-08,1.2042
3.93910e-08,1.2014
3.94143e-08,1.1942
3.94376e-08,1.1909
3.94608e-08,1.1934
3.94841e-08,1.1981
3.95074e-08,1.2018
3.95306e-08,1.2055
3.95539e-08,1.2118
3.95772e-08,1.2199
3.96004e-08,1.2250
3.96237e-08,1.2245
3.96470e-08,1.2198
3.96702e-08,1.2132
3.96935e-08,1.2054
3.97168e-08,1.1930
3.97400e-08,1.1676
3.97633e-08,1.1141
3.97866e-08,1.0291
3.98098e-08,0.9300
3.98331e-08,0.8422
3.98564e-08,0.7793
3.98796e-08,0.7338
3.99029e-08,0.6914
3.99262e-08,0.6461
3.99494e-08,0.6055
3.99727e-08,0.5773
3.99960e-08,0.5633
4.00192e-08,0.5583
4.00425e-08,0.5542
4.00658e-08,0.5467
4.00890e-08,0.5375
4.01123e-08,0.5307
4.01356e-08,0.5267
4.01588e-08,0.5228
4.01821e-08,0.5164
4.02054e-08,0.5088
4.02286e-08,0.5029
4.02519e-08,0.4991
4.02752e-08,0.4964
4.02984e-08,0.4951
4.03217e-08,0.4981
4.03450e-08,0.5084
4.03682e-08,0.5323
4.03915e-08,0.5864
4.04148e-08,0.6773
4.04380e-08,0.7893
4.04613e-08,0.8946
4.04846e-08,0.9756
4.05078e-08,1.0359
4.05311e-08,1.0869
4.05544e-08,1.1348
4.05776e-08,1.1742
4.06009e-08,1.1982
4.06242e-08,1.2049
4.06474e-08,1.1994
4.06707e-08,1.1922
4.06940e-08,1.1906
4.07173e-08,1.1944
4.07405e-08,1.1993
4.07638e-08,1.2027
4.07871e-08,1.2067
4.08103e-08,1.2139
4.08336e-08,1.2218
4.08569e-08,1.2257
4.08801e-08,1.2238
4.09034e-08,1.2183
4.09267e-08,1.2114
4.09499e-08,1.2029
4.09732e-08,1.1877
4.09965e-08,1.1557
4.10197e-08,1.0919
4.10430e-08,1.0002
4.10663e-08,0.9024
4.10895e-08,0.8221
4.11128e-08,0.7661
4.11361e-08,0.7225
4.11593e-08,0.6787
4.11826e-08,0.6335
4.12059e-08,0.5962
4.12291e-08,0.5725
4.12524e-08,0.5621
4.12757e-08,0.5579
4.12989e-08,0.5526
4.13222e-08,0.5440
4.13455e-08,0.5353
4.13687e-08,0.5296
4.13920e-08,0.5261
4.14153e-08,0.5215
4.14385e-08,0.5142
4.14618e-08,0.5068
4.14851e-08,0.5017
4.15083e-08,0.4984
4.15316e-08,0.4958
4.15549e-08,0.4953
4.15781e-08,0.5000
4.16014e-08,0.5131
4.16247e-08,0.5436
4.16479e-08,0.6082
4.16712e-08,0.7076
4.16945e-08,0.8210
4.17177e-08,0.9208
4.17410e-08,0.9951
4.17643e-08,1.0515
4.17875e-08,1.1015
4.18108e-08,1.1478
4.18341e-08,1.1835
4.18573e-08,1.2026
4.18806e-08,1.2048
4.19039e-08,1.1975
4.19271e-08,1.1912
4.19504e-08,1.1913
4.19737e-08,1.1959
4.19969e-08,1.2004
4.20202e-08,1.2036
4.20435e-08,1.2083
4.20667e-08,1.2162
4.20900e-08,1.2235
4.21133e-08,1.2257
4.21365e-08,1.2226
4.21598e-08,1.2166
4.21831e-08,1.2094
4.22063e-08,1.1997
4.22296e-08,1.1815
4.22529e-08,1.1422
4.22761e-08,1.0701
4.22994e-08,0.9745
4.23227e-08,0.8792
4.23459e-08,0.8050
4.23692e-08,0.7529
4.23925e-08,0.7101
4.24157e-08,0.6656
4.24390e-08,0.6218
4.24623e-08,0.5877
4.24855e-08,0.5676
4.25088e-08,0.5595
4.25321e-08,0.5557
4.25553e-08,0.5499
4.25786e-08,0.5412
4.26019e-08,0.5333
4.26251e-08,0.5284
4.26484e-08,0.5249
4.26717e-08,0.5197
4.26949e-08,0.5123
4.27182e-08,0.5054
4.27415e-08,0.5008
4.27647e-08,0.4976
4.27880e-08,0.4953
4.28113e-08,0.4959
4.28345e-08,0.5025
4.28578e-08,0.5190
4.28811e-08,0.5580
4.29043e-08,0.6345
4.29276e-08,0.7413
4.29509e-08,0.8534
4.29742e-08,0.9453
4.29974e-08,1.0128
4.30207e-08,1.0666
4.30440e-08,1.1163
4.30672e-08,1.1607
4.30905e-08,1.1916
4.31138e-08,1.2052
4.31370e-08,1.2033
4.31603e-08,1.1953
4.31836e-08,1.1909
4.32068e-08,1.1928
4.32301e-08,1.1976
4.32534e-08,1.2013
4.32766e-08,1.2045
4.32999e-08,1.2103
4.33232e-08,1.2187
4.33464e-08,1.2248
4.33697e-08,1.2252
4.33930e-08,1.2209
4.34162e-08,1.2145
4.34395e-08,1.2071
4.34628e-08,1.1960
4.34860e-08,1.1739
4.35093e-08,1.1265
4.35326e-08,1.0467
4.35558e-08,0.9481
4.35791e-08,0.8559
4.36024e-08,0.7877
4.36256e-08,0.7396
4.36489e-08,0.6977
4.36722e-08,0.6530
4.36954e-08,0.6111
4.37187e-08,0.5802
4.37420e-08,0.5635
4.37652e-08,0.5574
4.37885e-08,0.5539
4.38118e-08,0.5475
4.38350e-08,0.5387
4.38583e-08,0.5314
4.38816e-08,0.5270
4.39048e-08,0.5234
4.39281e-08,0.5177
4.39514e-08,0.5102
4.39746e-08,0.5039
4.39979e-08,0.4998
4.40212e-08,0.4968
4.40444e-08,0.4951
4.40677e-08,0.4971
4.40910e-08,0.5060
4.41142e-08,0.5269
4.41375e-08,0.5750
4.41608e-08,0.6602
4.41840e-08,0.7696
4.42073e-08,0.8771
4.42306e-08,0.9624
4.42538e-08,1.0259
4.42771e-08,1.0784
4.43004e-08,1.1271
4.43236e-08,1.1683
4.43469e-08,1.1949
4.43702e-08,1.2045
4.43934e-08,1.2007
4.44167e-08,1.1936
4.44400e-08,1.1910
4.44632e-08,1.1939
4.44865e-08,1.1986
4.45098e-08,1.2021
4.45330e-08,1.2059
4.45563e-08,1.2126
4.45796e-08,1.2207
4.46028e-08,1.2252
4.46261e-08,1.2242
4.46494e-08,1.2192
4.46726e-08,1.2125
4.46959e-08,1.2045
4.47192e-08,1.1912
4.47424e-08,1.1637
4.47657e-08,1.1068
4.47890e-08,1.0195
4.48122e-08,0.9204
4.48355e-08,0.8347
4.48588e-08,0.7739
4.48820e-08,0.7293
4.49053e-08,0.6867
4.49286e-08,0.6415
4.49518e-08,0.6019
4.49751e-08,0.5751
4.49984e-08,0.5623
4.50216e-08,0.5578
4.50449e-08,0.5535
4.50682e-08,0.5457
4.50914e-08,0.5366
4.51147e-08,0.5301
4.51380e-08,0.5263
4.51612e-08,0.5222
4.51845e-08,0.5156
4.52078e-08,0.5081
4.52310e-08,0.5024
4.52543e-08,0.4988
4.52776e-08,0.4961
4.53008e-08,0.4952
4.53241e-08,0.4988
4.53474e-08,0.5101
4.53707e-08,0.5362
4.53939e-08,0.5941
4.54172e-08,0.6878
4.54405e-08,0.8001
4.54637e-08,0.9034
4.54870e-08,0.9820
4.55103e-08,1.0410
4.55335e-08,1.0917
4.55568e-08,1.1390
4.55801e-08,1.1770
4.56033e-08,1.1994
4.56266e-08,1.2046
4.56499e-08,1.1986
4.56731e-08,1.1918
4.56964e-08,1.1909
4.57197e-08,1.1950
4.57429e-08,1.1997
4.57662e-08,1.2030
4.57895e-08,1.2074
4.58127e-08,1.2148
4.58360e-08,1.2225
4.58593e-08,1.2256
4.58825e-08,1.2233
4.59058e-08,1.2176
4.59291e-08,1.2106
4.59523e-08,1.2017
4.59756e-08,1.1854
4.59989e-08,1.1508
4.60221e-08,1.0836
4.60454e-08,0.9900
4.60687e-08,0.8929
4.60919e-08,0.8152
4.61152e-08,0.7613
4.61385e-08,0.7182
4.61617e-08,0.6741
4.61850e-08,0.6291
4.62083e-08,0.5931
4.62315e-08,0.5708
4.62548e-08,0.5615
4.62781e-08,0.5575
4.63013e-08,0.5520
4.63246e-08,0.5431
4.63479e-08,0.5345
4.63711e-08,0.5292
4.63944e-08,0.5257
4.64177e-08,0.5208
4.64409e-08,0.5134
4.64642e-08,0.5061
4.64875e-08,0.5013
4.65107e-08,0.4980
4.65340e-08,0.4956
4.65573e-08,0.4955
4.65805e-08,0.5010
4.66038e-08,0.5152
4.66271e-08,0.5484
4.66503e-08,0.6168
4.66736e-08,0.7187
4.66969e-08,0.8318
4.67201e-08,0.9292
4.67434e-08,1.0012
4.67667e-08,1.0564
4.67899e-08,1.1061
4.68132e-08,1.1517
4.68365e-08,1.1859
4.68597e-08,1.2033
4.68830e-08,1.2042
4.69063e-08,1.1966
4.69295e-08,1.1909
4.69528e-08,1.1916
4.69761e-08,1.1964
4.69993e-08,1.2007
4.70226e-08,1.2039
4.70459e-08,1.2090
4.70691e-08,1.2170
4.70924e-08,1.2240
4.71157e-08,1.2256
4.71389e-08,1.2221
4.71622e-08,1.2159
4.71855e-08,1.2086
4.72087e-08,1.1984
4.72320e-08,1.1786
4.72553e-08,1.1361
4.72785e-08,1.0607
4.73018e-08,0.9638
4.73251e-08,0.8701
4.73483e-08,0.7988
4.73716e-08,0.7485
4.73949e-08,0.7060
4.74181e-08,0.6611
4.74414e-08,0.6179
4.74647e-08,0.5852
4.74879e-08,0.5666
4.75112e-08,0.5594
4.75345e-08,0.5555
4.75577e-08,0.5492
4.75810e-08,0.5403
4.76043e-08,0.5327
4.76275e-08,0.5281
4.76508e-08,0.5245
4.76741e-08,0.5190
4.76973e-08,0.5114
4.77206e-08,0.5048
4.77439e-08,0.5004
4.77672e-08,0.4973
4.77904e-08,0.4952
4.78137e-08,0.4963
4.78370e-08,0.5037
4.78602e-08,0.5217
4.78835e-08,0.5641
4.79068e-08,0.6446
4.79300e-08,0.7536
4.79533e-08,0.8647
4.79766e-08,0.9539
4.79998e-08,1.0193
4.80231e-08,1.0721
4.80464e-08,1.1215
4.80696e-08,1.1649
4.80929e-08,1.1942
4.81162e-08,1.2059
4.81394e-08,1.2026
4.81627e-08,1.1946
4.81860e-08,1.1907
4.82092e-08,1.1932
4.82325e-08,1.1981
4.82558e-08,1.2016
4.82790e-08,1.2049
4.83023e-08,1.2111
4.83256e-08,1.2195
4.83488e-08,1.2251
4.83721e-08,1.2249
4.83954e-08,1.2203
4.84186e-08,1.2138
4.84419e-08,1.2063
4.84652e-08,1.1944
4.84884e-08,1.1705
4.85117e-08,1.1195
4.85350e-08,1.0368
4.85582e-08,0.9378
4.85815e-08,0.8479
4.86048e-08,0.7823
4.86280e-08,0.7354
4.86513e-08,0.6932
4.86746e-08,0.6483
4.86978e-08,0.6073
4.87211e-08,0.5779
4.87444e-08,0.5626
4.87676e-08,0.5571
4.87909e-08,0.5534
4.88142e-08,0.5466
4.88374e-08,0.5378
4.88607e-08,0.5308
4.88840e-08,0.5267
4.89072e-08,0.5229
4.89305e-08,0.5169
4.89538e-08,0.5095
4.89770e-08,0.5035
4.90003e-08,0.4995
4.90236e-08,0.4966
4.90468e-08,0.4951
4.90701e-08,0.4976
4.90934e-08,0.5074
4.91166e-08,0.5303
4.91399e-08,0.5822
4.91632e-08,0.6709
4.91864e-08,0.7815
4.92097e-08,0.8873
4.92330e-08,0.9698
4.92562e-08,1.0317
4.92795e-08,1.0837
4.93028e-08,1.1321
4.93260e-08,1.1720
4.93493e-08,1.1969
4.93726e-08,1.2046
4.93958e-08,1.2000
4.94191e-08,1.1931
4.94424e-08,1.1911
4.94656e-08,1.1945
4.94889e-08,1.1991
4.95122e-08,1.2024
4.95354e-08,1.2064
4.95587e-08,1.2135
4.95820e-08,1.2214
4.96052e-08,1.2254
4.96285e-08,1.2238
4.96518e-08,1.2185
4.96750e-08,1.2117
4.96983e-08,1.2035
4.97216e-08,1.1892
4.97448e-08,1.1595
4.97681e-08,1.0993
