.HEADER
..NAMES
Time,V U2.J7
.DATA
2.43373e-08,-0.1659
2.43605e-08,-0.1736
2.43838e-08,-0.1746
2.44071e-08,-0.1642
2.44303e-08,-0.1430
2.44536e-08,-0.1136
2.44769e-08,-0.0811
2.45002e-08,-0.0480
2.45234e-08,-0.0147
2.45467e-08,0.0173
2.45700e-08,0.0470
2.45932e-08,0.0729
2.46165e-08,0.0934
2.46398e-08,0.1058
2.46630e-08,0.1076
2.46863e-08,0.0992
2.47096e-08,0.0854
2.47328e-08,0.0719
2.47561e-08,0.0620
2.47794e-08,0.0563
2.48026e-08,0.0526
2.48259e-08,0.0493
2.48492e-08,0.0458
2.48724e-08,0.0436
2.48957e-08,0.0435
2.49190e-08,0.0449
2.49422e-08,0.0455
2.49655e-08,0.0431
2.49888e-08,0.0370
2.50120e-08,0.0271
2.50353e-08,0.0142
2.50586e-08,0.0005
2.50818e-08,-0.0117
2.51051e-08,-0.0212
2.51284e-08,-0.0284
2.51516e-08,-0.0344
2.51749e-08,-0.0389
2.51982e-08,-0.0408
2.52214e-08,-0.0385
2.52447e-08,-0.0316
2.52680e-08,-0.0217
2.52912e-08,-0.0119
2.53145e-08,-0.0047
2.53378e-08,-0.0011
2.53610e-08,-0.0002
2.53843e-08,-0.0004
2.54076e-08,-0.0011
2.54308e-08,-0.0017
2.54541e-08,-0.0021
2.54774e-08,-0.0028
2.55006e-08,-0.0040
2.55239e-08,-0.0052
2.55472e-08,-0.0052
2.55704e-08,-0.0031
2.55937e-08,0.0013
2.56170e-08,0.0069
2.56402e-08,0.0120
2.56635e-08,0.0162
2.56868e-08,0.0237
2.57100e-08,0.0447
2.57333e-08,0.0947
2.57566e-08,0.1627
2.57798e-08,0.2488
2.58031e-08,0.3443
2.58264e-08,0.4424
2.58496e-08,0.5519
2.58729e-08,0.6644
2.58962e-08,0.7782
2.59194e-08,0.8886
2.59427e-08,0.9862
2.59660e-08,1.0659
2.59892e-08,1.1276
2.60125e-08,1.1706
2.60358e-08,1.1994
2.60590e-08,1.2197
2.60823e-08,1.2370
2.61056e-08,1.2540
2.61288e-08,1.2673
2.61521e-08,1.2746
2.61754e-08,1.2780
2.61986e-08,1.2821
2.62219e-08,1.2881
2.62452e-08,1.2936
2.62684e-08,1.2954
2.62917e-08,1.2890
2.63150e-08,1.2741
2.63382e-08,1.2521
2.63615e-08,1.2270
2.63848e-08,1.2018
2.64080e-08,1.1768
2.64313e-08,1.1535
2.64546e-08,1.1327
2.64778e-08,1.1149
2.65011e-08,1.1006
2.65244e-08,1.0916
2.65476e-08,1.0908
2.65709e-08,1.0992
2.65942e-08,1.1136
2.66174e-08,1.1289
2.66407e-08,1.1415
2.66640e-08,1.1502
2.66872e-08,1.1563
2.67105e-08,1.1616
2.67338e-08,1.1671
2.67570e-08,1.1719
2.67803e-08,1.1749
2.68036e-08,1.1762
2.68269e-08,1.1772
2.68501e-08,1.1797
2.68734e-08,1.1842
2.68967e-08,1.1903
2.69199e-08,1.1904
2.69432e-08,1.1765
2.69665e-08,1.1277
2.69897e-08,1.0563
2.70130e-08,0.9654
2.70363e-08,0.8604
2.70595e-08,0.7525
2.70828e-08,0.6317
2.71061e-08,0.5056
2.71293e-08,0.3785
2.71526e-08,0.2549
2.71759e-08,0.1474
2.71991e-08,0.0625
2.72224e-08,-0.0009
2.72457e-08,-0.0438
2.72689e-08,-0.0710
2.72922e-08,-0.0901
2.73155e-08,-0.1062
2.73387e-08,-0.1223
2.73620e-08,-0.1356
2.73853e-08,-0.1434
2.74085e-08,-0.1477
2.74318e-08,-0.1534
2.74551e-08,-0.1621
2.74783e-08,-0.1703
2.75016e-08,-0.1740
2.75249e-08,-0.1673
2.75481e-08,-0.1495
2.75714e-08,-0.1224
2.75947e-08,-0.0907
2.76179e-08,-0.0582
2.76412e-08,-0.0253
2.76645e-08,0.0067
2.76877e-08,0.0370
2.77110e-08,0.0642
2.77343e-08,0.0868
2.77575e-08,0.1024
2.77808e-08,0.1079
2.78041e-08,0.1025
2.78273e-08,0.0899
2.78506e-08,0.0760
2.78739e-08,0.0650
2.78971e-08,0.0583
2.79204e-08,0.0544
2.79437e-08,0.0510
2.79669e-08,0.0472
2.79902e-08,0.0440
2.80135e-08,0.0428
2.80367e-08,0.0437
2.80600e-08,0.0447
2.80833e-08,0.0435
2.81065e-08,0.0389
2.81298e-08,0.0303
2.81531e-08,0.0184
2.81763e-08,0.0077
2.81996e-08,0.0087
2.82229e-08,0.0380
2.82461e-08,0.0960
2.82694e-08,0.1734
2.82927e-08,0.2673
2.83159e-08,0.3689
2.83392e-08,0.4819
2.83625e-08,0.6067
2.83857e-08,0.7338
2.84090e-08,0.8590
2.84323e-08,0.9702
2.84555e-08,1.0590
2.84788e-08,1.1256
2.85021e-08,1.1725
2.85253e-08,1.2027
2.85486e-08,1.2224
2.85719e-08,1.2377
2.85951e-08,1.2524
2.86184e-08,1.2655
2.86417e-08,1.2740
2.86649e-08,1.2790
2.86882e-08,1.2856
2.87115e-08,1.2961
2.87347e-08,1.3080
2.87580e-08,1.3162
2.87813e-08,1.3150
2.88045e-08,1.3019
2.88278e-08,1.2793
2.88511e-08,1.2512
2.88743e-08,1.2218
2.88976e-08,1.1918
2.89209e-08,1.1619
2.89441e-08,1.1338
2.89674e-08,1.1095
2.89907e-08,1.0907
2.90139e-08,1.0791
2.90372e-08,1.0773
2.90605e-08,1.0862
2.90838e-08,1.1029
2.91070e-08,1.1215
2.91303e-08,1.1372
2.91536e-08,1.1483
2.91768e-08,1.1557
2.92001e-08,1.1616
2.92234e-08,1.1672
2.92466e-08,1.1717
2.92699e-08,1.1734
2.92932e-08,1.1722
2.93164e-08,1.1703
2.93397e-08,1.1707
2.93630e-08,1.1746
2.93862e-08,1.1823
2.94095e-08,1.1885
2.94328e-08,1.1864
2.94560e-08,1.1568
2.94793e-08,1.0975
2.95026e-08,1.0159
2.95258e-08,0.9167
2.95491e-08,0.8099
2.95724e-08,0.6954
2.95956e-08,0.5685
2.96189e-08,0.4385
2.96422e-08,0.3087
2.96654e-08,0.1899
2.96887e-08,0.0925
2.97120e-08,0.0196
2.97352e-08,-0.0317
2.97585e-08,-0.0644
2.97818e-08,-0.0857
2.98050e-08,-0.1015
2.98283e-08,-0.1163
2.98516e-08,-0.1298
2.98748e-08,-0.1389
2.98981e-08,-0.1433
2.99214e-08,-0.1473
2.99446e-08,-0.1553
2.99679e-08,-0.1656
2.99912e-08,-0.1739
3.00144e-08,-0.1742
3.00377e-08,-0.1624
3.00610e-08,-0.1394
3.00842e-08,-0.1090
3.01075e-08,-0.0762
3.01308e-08,-0.0429
3.01540e-08,-0.0096
3.01773e-08,0.0229
3.02006e-08,0.0532
3.02238e-08,0.0795
3.02471e-08,0.0994
3.02704e-08,0.1098
3.02936e-08,0.1089
3.03169e-08,0.0982
3.03402e-08,0.0834
3.03634e-08,0.0699
3.03867e-08,0.0607
3.04100e-08,0.0554
3.04332e-08,0.0515
3.04565e-08,0.0474
3.04798e-08,0.0433
3.05030e-08,0.0411
3.05263e-08,0.0418
3.05496e-08,0.0442
3.05728e-08,0.0454
3.05961e-08,0.0431
3.06194e-08,0.0364
3.06426e-08,0.0256
3.06659e-08,0.0131
3.06892e-08,0.0066
3.07124e-08,0.0205
3.07357e-08,0.0678
3.07590e-08,0.1355
3.07822e-08,0.2241
3.08055e-08,0.3231
3.08288e-08,0.4292
3.08520e-08,0.5512
3.08753e-08,0.6779
3.08986e-08,0.8064
3.09218e-08,0.9259
3.09451e-08,1.0253
3.09684e-08,1.1014
3.09916e-08,1.1569
3.10149e-08,1.1934
3.10382e-08,1.2167
3.10614e-08,1.2328
3.10847e-08,1.2468
3.11080e-08,1.2605
3.11312e-08,1.2705
3.11545e-08,1.2761
3.11778e-08,1.2811
3.12010e-08,1.2900
3.12243e-08,1.3022
3.12476e-08,1.3132
3.12708e-08,1.3165
3.12941e-08,1.3015
3.13174e-08,1.2611
3.13406e-08,1.1813
3.13639e-08,1.0763
3.13872e-08,0.9514
3.14105e-08,0.8129
3.14337e-08,0.6714
3.14570e-08,0.5227
3.14803e-08,0.3770
3.15035e-08,0.2389
3.15268e-08,0.1155
3.15501e-08,0.0183
3.15733e-08,-0.0478
3.15966e-08,-0.0903
3.16199e-08,-0.1147
3.16431e-08,-0.1283
3.16664e-08,-0.1378
3.16897e-08,-0.1465
3.17129e-08,-0.1557
3.17362e-08,-0.1636
3.17595e-08,-0.1693
3.17827e-08,-0.1748
3.18060e-08,-0.1828
3.18293e-08,-0.1910
3.18525e-08,-0.1946
3.18758e-08,-0.1893
3.18991e-08,-0.1707
3.19223e-08,-0.1362
3.19456e-08,-0.0783
3.19689e-08,0.0152
3.19921e-08,0.1307
3.20154e-08,0.2634
3.20387e-08,0.4030
3.20619e-08,0.5404
3.20852e-08,0.6795
3.21085e-08,0.8124
3.21317e-08,0.9322
3.21550e-08,1.0359
3.21783e-08,1.1146
3.22015e-08,1.1692
3.22248e-08,1.2064
3.22481e-08,1.2303
3.22713e-08,1.2446
3.22946e-08,1.2538
3.23179e-08,1.2625
3.23411e-08,1.2737
3.23644e-08,1.2847
3.23877e-08,1.2925
3.24109e-08,1.2970
3.24342e-08,1.3001
3.24575e-08,1.3014
3.24807e-08,1.2974
3.25040e-08,1.2853
3.25273e-08,1.2622
3.25505e-08,1.2301
3.25738e-08,1.1936
3.25971e-08,1.1583
3.26203e-08,1.1274
3.26436e-08,1.1005
3.26669e-08,1.0789
3.26901e-08,1.0645
3.27134e-08,1.0585
3.27367e-08,1.0601
3.27599e-08,1.0684
3.27832e-08,1.0828
3.28065e-08,1.1022
3.28297e-08,1.1229
3.28530e-08,1.1408
3.28763e-08,1.1535
3.28995e-08,1.1606
3.29228e-08,1.1643
3.29461e-08,1.1668
3.29693e-08,1.1695
3.29926e-08,1.1719
3.30159e-08,1.1734
3.30391e-08,1.1754
3.30624e-08,1.1800
3.30857e-08,1.1884
3.31089e-08,1.1998
3.31322e-08,1.2126
3.31555e-08,1.2254
3.31787e-08,1.2367
3.32020e-08,1.2450
3.32253e-08,1.2491
3.32485e-08,1.2494
3.32718e-08,1.2467
3.32951e-08,1.2419
3.33183e-08,1.2353
3.33416e-08,1.2269
3.33649e-08,1.2168
3.33881e-08,1.2064
3.34114e-08,1.1978
3.34347e-08,1.1931
3.34579e-08,1.1922
3.34812e-08,1.1937
3.35045e-08,1.1960
3.35277e-08,1.1985
3.35510e-08,1.2007
3.35743e-08,1.2023
3.35975e-08,1.2030
3.36208e-08,1.2026
3.36441e-08,1.2012
3.36673e-08,1.1987
3.36906e-08,1.1951
3.37139e-08,1.1908
3.37372e-08,1.1867
3.37604e-08,1.1839
3.37837e-08,1.1784
3.38070e-08,1.1652
3.38302e-08,1.1269
3.38535e-08,1.0611
3.38768e-08,0.9784
3.39000e-08,0.8797
3.39233e-08,0.7762
3.39466e-08,0.6665
3.39698e-08,0.5458
3.39931e-08,0.4256
3.40164e-08,0.3064
3.40396e-08,0.1978
3.40629e-08,0.1071
3.40862e-08,0.0363
3.41094e-08,-0.0164
3.41327e-08,-0.0517
3.41560e-08,-0.0757
3.41792e-08,-0.0938
3.42025e-08,-0.1106
3.42258e-08,-0.1259
3.42490e-08,-0.1362
3.42723e-08,-0.1413
3.42956e-08,-0.1449
3.43188e-08,-0.1513
3.43421e-08,-0.1584
3.43654e-08,-0.1628
3.43886e-08,-0.1596
3.44119e-08,-0.1453
3.44352e-08,-0.1144
3.44584e-08,-0.0504
3.44817e-08,0.0465
3.45050e-08,0.1645
3.45282e-08,0.2991
3.45515e-08,0.4357
3.45748e-08,0.5745
3.45980e-08,0.7187
3.46213e-08,0.8556
3.46446e-08,0.9819
3.46678e-08,1.0873
3.46911e-08,1.1627
3.47144e-08,1.2129
3.47376e-08,1.2446
3.47609e-08,1.2622
3.47842e-08,1.2712
3.48074e-08,1.2766
3.48307e-08,1.2831
3.48540e-08,1.2912
3.48772e-08,1.2970
3.49005e-08,1.2995
3.49238e-08,1.3015
3.49470e-08,1.3051
3.49703e-08,1.3076
3.49936e-08,1.3048
3.50168e-08,1.2915
3.50401e-08,1.2596
3.50634e-08,1.2064
3.50866e-08,1.1190
3.51099e-08,1.0100
3.51332e-08,0.8862
3.51564e-08,0.7507
3.51797e-08,0.6172
3.52030e-08,0.4816
3.52262e-08,0.3497
3.52495e-08,0.2284
3.52728e-08,0.1203
3.52960e-08,0.0349
3.53193e-08,-0.0245
3.53426e-08,-0.0648
3.53658e-08,-0.0910
3.53891e-08,-0.1081
3.54124e-08,-0.1215
3.54356e-08,-0.1335
3.54589e-08,-0.1457
3.54822e-08,-0.1564
3.55054e-08,-0.1642
3.55287e-08,-0.1699
3.55520e-08,-0.1753
3.55752e-08,-0.1790
3.55985e-08,-0.1774
3.56218e-08,-0.1680
3.56450e-08,-0.1475
3.56683e-08,-0.1163
3.56916e-08,-0.0783
3.57148e-08,-0.0391
3.57381e-08,-0.0028
3.57614e-08,0.0303
3.57846e-08,0.0597
3.58079e-08,0.0841
3.58312e-08,0.1019
3.58544e-08,0.1122
3.58777e-08,0.1141
3.59010e-08,0.1078
3.59242e-08,0.0950
3.59475e-08,0.0801
3.59708e-08,0.0671
3.59940e-08,0.0580
3.60173e-08,0.0529
3.60406e-08,0.0507
3.60638e-08,0.0494
3.60871e-08,0.0478
3.61104e-08,0.0462
3.61337e-08,0.0456
3.61569e-08,0.0451
3.61802e-08,0.0427
3.62035e-08,0.0363
3.62267e-08,0.0258
3.62500e-08,0.0123
3.62733e-08,-0.0024
3.62965e-08,-0.0141
3.63198e-08,-0.0143
3.63431e-08,0.0129
3.63663e-08,0.0710
3.63896e-08,0.1496
3.64129e-08,0.2473
3.64361e-08,0.3542
3.64594e-08,0.4704
3.64827e-08,0.5977
3.65059e-08,0.7251
3.65292e-08,0.8495
3.65525e-08,0.9604
3.65757e-08,1.0493
3.65990e-08,1.1166
3.66223e-08,1.1648
3.66455e-08,1.1963
3.66688e-08,1.2167
3.66921e-08,1.2320
3.67153e-08,1.2467
3.67386e-08,1.2613
3.67619e-08,1.2727
3.67851e-08,1.2812
3.68084e-08,1.2901
3.68317e-08,1.3018
3.68549e-08,1.3135
3.68782e-08,1.3209
3.69015e-08,1.3191
3.69247e-08,1.3053
3.69480e-08,1.2815
3.69713e-08,1.2517
3.69945e-08,1.2203
3.70178e-08,1.1888
3.70411e-08,1.1578
3.70643e-08,1.1296
3.70876e-08,1.1061
3.71109e-08,1.0887
3.71341e-08,1.0785
3.71574e-08,1.0773
3.71807e-08,1.0859
3.72039e-08,1.1020
3.72272e-08,1.1205
3.72505e-08,1.1368
3.72737e-08,1.1484
3.72970e-08,1.1559
3.73203e-08,1.1612
3.73435e-08,1.1655
3.73668e-08,1.1687
3.73901e-08,1.1697
3.74133e-08,1.1686
3.74366e-08,1.1674
3.74599e-08,1.1687
3.74831e-08,1.1736
3.75064e-08,1.1822
3.75297e-08,1.1938
3.75529e-08,1.2071
3.75762e-08,1.2200
3.75995e-08,1.2305
3.76227e-08,1.2377
3.76460e-08,1.2424
3.76693e-08,1.2449
3.76925e-08,1.2452
3.77158e-08,1.2423
3.77391e-08,1.2354
3.77623e-08,1.2252
3.77856e-08,1.2138
3.78089e-08,1.2043
3.78321e-08,1.1984
3.78554e-08,1.1960
3.78787e-08,1.1958
3.79019e-08,1.1969
3.79252e-08,1.1985
3.79485e-08,1.2003
3.79717e-08,1.2021
3.79950e-08,1.2037
3.80183e-08,1.2051
3.80415e-08,1.2056
3.80648e-08,1.2044
3.80881e-08,1.2010
3.81113e-08,1.1961
3.81346e-08,1.1910
3.81579e-08,1.1871
3.81811e-08,1.1852
3.82044e-08,1.1852
3.82277e-08,1.1861
3.82509e-08,1.1876
3.82742e-08,1.1898
3.82975e-08,1.1934
3.83207e-08,1.1981
3.83440e-08,1.2032
3.83673e-08,1.2075
3.83905e-08,1.2102
3.84138e-08,1.2109
3.84371e-08,1.2098
3.84603e-08,1.2075
3.84836e-08,1.2050
3.85069e-08,1.2030
3.85302e-08,1.2018
3.85534e-08,1.2011
3.85767e-08,1.2005
3.86000e-08,1.1999
3.86232e-08,1.1997
3.86465e-08,1.2006
3.86698e-08,1.2026
3.86930e-08,1.2051
3.87163e-08,1.2071
3.87396e-08,1.2081
3.87628e-08,1.2081
3.87861e-08,1.2072
3.88094e-08,1.2059
3.88326e-08,1.2044
3.88559e-08,1.2028
3.88792e-08,1.2011
3.89024e-08,1.1993
3.89257e-08,1.1977
3.89490e-08,1.1966
3.89722e-08,1.1964
3.89955e-08,1.1972
3.90188e-08,1.1989
3.90420e-08,1.2009
3.90653e-08,1.2023
3.90886e-08,1.2030
3.91118e-08,1.2032
3.91351e-08,1.2032
3.91584e-08,1.2032
3.91816e-08,1.2032
3.92049e-08,1.2029
3.92282e-08,1.2022
3.92514e-08,1.2011
3.92747e-08,1.2000
3.92980e-08,1.1992
3.93212e-08,1.1990
3.93445e-08,1.1994
3.93678e-08,1.2003
3.93910e-08,1.2013
3.94143e-08,1.2022
3.94376e-08,1.2029
3.94608e-08,1.2033
3.94841e-08,1.2038
3.95074e-08,1.2041
3.95306e-08,1.2042
3.95539e-08,1.2037
3.95772e-08,1.2028
3.96004e-08,1.2018
3.96237e-08,1.2009
3.96470e-08,1.2004
3.96702e-08,1.2004
3.96935e-08,1.2006
3.97168e-08,1.2008
3.97400e-08,1.2010
3.97633e-08,1.2012
3.97866e-08,1.2014
3.98098e-08,1.2018
3.98331e-08,1.2023
3.98564e-08,1.2028
3.98796e-08,1.2031
3.99029e-08,1.2030
3.99262e-08,1.2025
3.99494e-08,1.2018
3.99727e-08,1.2012
3.99960e-08,1.2008
4.00192e-08,1.2007
4.00425e-08,1.2006
4.00658e-08,1.2007
4.00890e-08,1.2007
4.01123e-08,1.2009
4.01356e-08,1.2013
4.01588e-08,1.2017
4.01821e-08,1.2022
4.02054e-08,1.2024
4.02286e-08,1.2025
4.02519e-08,1.2024
4.02752e-08,1.2021
4.02984e-08,1.2019
4.03217e-08,1.2017
4.03450e-08,1.2016
4.03682e-08,1.2015
4.03915e-08,1.2014
4.04148e-08,1.2011
4.04380e-08,1.2009
4.04613e-08,1.2009
4.04846e-08,1.2011
4.05078e-08,1.2015
4.05311e-08,1.2019
4.05544e-08,1.2021
4.05776e-08,1.2022
4.06009e-08,1.2022
4.06242e-08,1.2020
4.06474e-08,1.2019
4.06707e-08,1.2018
4.06940e-08,1.2017
4.07173e-08,1.2015
4.07405e-08,1.2014
4.07638e-08,1.2012
4.07871e-08,1.2011
4.08103e-08,1.2012
4.08336e-08,1.2013
4.08569e-08,1.2015
4.08801e-08,1.2016
4.09034e-08,1.2017
4.09267e-08,1.2017
4.09499e-08,1.2017
4.09732e-08,1.2018
4.09965e-08,1.2019
4.10197e-08,1.2019
4.10430e-08,1.2019
4.10663e-08,1.2017
4.10895e-08,1.2015
4.11128e-08,1.2013
4.11361e-08,1.2012
4.11593e-08,1.2013
4.11826e-08,1.2014
4.12059e-08,1.2015
4.12291e-08,1.2016
4.12524e-08,1.2017
4.12757e-08,1.1997
4.12989e-08,1.1886
4.13222e-08,1.1594
4.13455e-08,1.0980
4.13687e-08,1.0171
4.13920e-08,0.9196
4.14153e-08,0.8120
4.14385e-08,0.7009
4.14618e-08,0.5789
4.14851e-08,0.4563
4.15083e-08,0.3357
4.15316e-08,0.2237
4.15549e-08,0.1283
4.15781e-08,0.0539
4.16014e-08,-0.0026
4.16247e-08,-0.0416
4.16479e-08,-0.0677
4.16712e-08,-0.0870
4.16945e-08,-0.1042
4.17177e-08,-0.1208
4.17410e-08,-0.1341
4.17643e-08,-0.1424
4.17875e-08,-0.1480
4.18108e-08,-0.1549
4.18341e-08,-0.1628
4.18573e-08,-0.1680
4.18806e-08,-0.1667
4.19039e-08,-0.1550
4.19271e-08,-0.1337
4.19504e-08,-0.1053
4.19737e-08,-0.0740
4.19969e-08,-0.0423
4.20202e-08,-0.0108
4.20435e-08,0.0192
4.20667e-08,0.0460
4.20900e-08,0.0687
4.21133e-08,0.0865
4.21365e-08,0.0973
4.21598e-08,0.0994
4.21831e-08,0.0927
4.22063e-08,0.0812
4.22296e-08,0.0696
4.22529e-08,0.0609
4.22761e-08,0.0558
4.22994e-08,0.0524
4.23227e-08,0.0493
4.23459e-08,0.0462
4.23692e-08,0.0440
4.23925e-08,0.0435
4.24157e-08,0.0439
4.24390e-08,0.0431
4.24623e-08,0.0396
4.24855e-08,0.0330
4.25088e-08,0.0232
4.25321e-08,0.0114
4.25553e-08,0.0027
4.25786e-08,0.0078
4.26019e-08,0.0453
4.26251e-08,0.1075
4.26484e-08,0.1895
4.26717e-08,0.2869
4.26949e-08,0.3904
4.27182e-08,0.5074
4.27415e-08,0.6328
4.27647e-08,0.7583
4.27880e-08,0.8811
4.28113e-08,0.9869
4.28345e-08,1.0706
4.28578e-08,1.1337
4.28811e-08,1.1775
4.29043e-08,1.2053
4.29276e-08,1.2238
4.29509e-08,1.2385
4.29742e-08,1.2535
4.29974e-08,1.2664
4.30207e-08,1.2748
4.30440e-08,1.2806
4.30672e-08,1.2884
4.30905e-08,1.2996
4.31138e-08,1.3106
4.31370e-08,1.3167
4.31603e-08,1.3125
4.31836e-08,1.2969
4.32068e-08,1.2726
4.32301e-08,1.2438
4.32534e-08,1.2142
4.32766e-08,1.1839
4.32999e-08,1.1542
4.33232e-08,1.1273
4.33464e-08,1.1048
4.33697e-08,1.0879
4.33930e-08,1.0784
4.34162e-08,1.0786
4.34395e-08,1.0891
4.34628e-08,1.1064
4.34860e-08,1.1245
4.35093e-08,1.1395
4.35326e-08,1.1497
4.35558e-08,1.1566
4.35791e-08,1.1622
4.36024e-08,1.1673
4.36256e-08,1.1709
4.36489e-08,1.1718
4.36722e-08,1.1705
4.36954e-08,1.1693
4.37187e-08,1.1709
4.37420e-08,1.1759
4.37652e-08,1.1845
4.37885e-08,1.1961
4.38118e-08,1.2090
4.38350e-08,1.2211
4.38583e-08,1.2304
4.38816e-08,1.2368
4.39048e-08,1.2412
4.39281e-08,1.2439
4.39514e-08,1.2443
4.39746e-08,1.2411
4.39979e-08,1.2335
4.40212e-08,1.2227
4.40444e-08,1.2114
4.40677e-08,1.2027
4.40910e-08,1.1978
4.41142e-08,1.1960
4.41375e-08,1.1960
4.41608e-08,1.1968
4.41840e-08,1.1981
4.42073e-08,1.1996
4.42306e-08,1.2011
4.42538e-08,1.2028
4.42771e-08,1.2044
4.43004e-08,1.2051
4.43236e-08,1.2038
4.43469e-08,1.2003
4.43702e-08,1.1953
4.43934e-08,1.1899
4.44167e-08,1.1785
4.44400e-08,1.1568
4.44632e-08,1.1047
4.44865e-08,1.0307
4.45098e-08,0.9396
4.45330e-08,0.8362
4.45563e-08,0.7304
4.45796e-08,0.6171
4.46028e-08,0.4989
4.46261e-08,0.3812
4.46494e-08,0.2678
4.46726e-08,0.1663
4.46959e-08,0.0837
4.47192e-08,0.0189
4.47424e-08,-0.0278
4.47657e-08,-0.0591
4.47890e-08,-0.0811
4.48122e-08,-0.0993
4.48355e-08,-0.1171
4.48588e-08,-0.1326
4.48820e-08,-0.1427
4.49053e-08,-0.1476
4.49286e-08,-0.1514
4.49518e-08,-0.1569
4.49751e-08,-0.1615
4.49984e-08,-0.1622
4.50216e-08,-0.1542
4.50449e-08,-0.1344
4.50682e-08,-0.0939
4.50914e-08,-0.0161
4.51147e-08,0.0879
4.51380e-08,0.2126
4.51612e-08,0.3480
4.51845e-08,0.4833
4.52078e-08,0.6239
4.52310e-08,0.7646
4.52543e-08,0.8978
4.52776e-08,1.0192
4.53008e-08,1.1150
4.53241e-08,1.1818
4.53474e-08,1.2256
4.53707e-08,1.2521
4.53939e-08,1.2664
4.54172e-08,1.2742
4.54405e-08,1.2799
4.54637e-08,1.2877
4.54870e-08,1.2950
4.55103e-08,1.2990
4.55335e-08,1.2999
4.55568e-08,1.3012
4.55801e-08,1.3040
4.56033e-08,1.3048
4.56266e-08,1.2993
4.56499e-08,1.2823
4.56731e-08,1.2536
4.56964e-08,1.2175
4.57197e-08,1.1805
4.57429e-08,1.1472
4.57662e-08,1.1172
4.57895e-08,1.0907
4.58127e-08,1.0695
4.58360e-08,1.0557
4.58593e-08,1.0502
4.58825e-08,1.0532
4.59058e-08,1.0651
4.59291e-08,1.0849
4.59523e-08,1.1085
4.59756e-08,1.1302
4.59989e-08,1.1465
4.60221e-08,1.1564
4.60454e-08,1.1620
4.60687e-08,1.1662
4.60919e-08,1.1707
4.61152e-08,1.1747
4.61385e-08,1.1764
4.61617e-08,1.1765
4.61850e-08,1.1776
4.62083e-08,1.1825
4.62315e-08,1.1916
4.62548e-08,1.2037
4.62781e-08,1.2173
4.63013e-08,1.2302
4.63246e-08,1.2407
4.63479e-08,1.2472
4.63711e-08,1.2499
4.63944e-08,1.2497
4.64177e-08,1.2473
4.64409e-08,1.2426
4.64642e-08,1.2351
4.64875e-08,1.2245
4.65107e-08,1.2120
4.65340e-08,1.2006
4.65573e-08,1.1932
4.65805e-08,1.1905
4.66038e-08,1.1913
4.66271e-08,1.1933
4.66503e-08,1.1953
4.66736e-08,1.1971
4.66969e-08,1.1987
4.67201e-08,1.2002
4.67434e-08,1.2013
4.67667e-08,1.2018
4.67899e-08,1.2010
4.68132e-08,1.1982
4.68365e-08,1.1938
4.68597e-08,1.1887
4.68830e-08,1.1845
4.69063e-08,1.1784
4.69295e-08,1.1653
4.69528e-08,1.1301
4.69761e-08,1.0655
4.69993e-08,0.9842
4.70226e-08,0.8867
4.70459e-08,0.7837
4.70691e-08,0.6763
4.70924e-08,0.5573
4.71157e-08,0.4385
4.71389e-08,0.3198
4.71622e-08,0.2099
4.71855e-08,0.1172
4.72087e-08,0.0442
4.72320e-08,-0.0106
4.72553e-08,-0.0477
4.72785e-08,-0.0729
4.73018e-08,-0.0921
4.73251e-08,-0.1097
4.73483e-08,-0.1263
4.73716e-08,-0.1377
4.73949e-08,-0.1433
4.74181e-08,-0.1464
4.74414e-08,-0.1515
4.74647e-08,-0.1579
4.74879e-08,-0.1621
4.75112e-08,-0.1597
4.75345e-08,-0.1472
4.75577e-08,-0.1258
4.75810e-08,-0.0982
4.76043e-08,-0.0687
4.76275e-08,-0.0388
4.76508e-08,-0.0090
4.76741e-08,0.0193
4.76973e-08,0.0451
4.77206e-08,0.0675
4.77439e-08,0.0855
4.77672e-08,0.0966
4.77904e-08,0.0984
4.78137e-08,0.0911
4.78370e-08,0.0796
4.78602e-08,0.0685
4.78835e-08,0.0608
4.79068e-08,0.0563
4.79300e-08,0.0529
4.79533e-08,0.0491
4.79766e-08,0.0449
4.79998e-08,0.0419
4.80231e-08,0.0408
4.80464e-08,0.0408
4.80696e-08,0.0398
4.80929e-08,0.0365
4.81162e-08,0.0303
4.81394e-08,0.0210
4.81627e-08,0.0100
4.81860e-08,0.0039
4.82092e-08,0.0171
4.82325e-08,0.0614
4.82558e-08,0.1296
4.82790e-08,0.2166
4.83023e-08,0.3151
4.83256e-08,0.4206
4.83488e-08,0.5391
4.83721e-08,0.6641
4.83954e-08,0.7904
4.84186e-08,0.9095
4.84419e-08,1.0103
4.84652e-08,1.0886
4.84884e-08,1.1466
4.85117e-08,1.1858
4.85350e-08,1.2108
4.85582e-08,1.2281
4.85815e-08,1.2432
4.86048e-08,1.2582
4.86280e-08,1.2701
4.86513e-08,1.2770
4.86746e-08,1.2821
4.86978e-08,1.2901
4.87211e-08,1.3011
4.87444e-08,1.3114
4.87676e-08,1.3153
4.87909e-08,1.3083
4.88142e-08,1.2903
4.88374e-08,1.2644
4.88607e-08,1.2355
4.88840e-08,1.2060
4.89072e-08,1.1763
4.89305e-08,1.1476
4.89538e-08,1.1218
4.89770e-08,1.1005
4.90003e-08,1.0851
