.HEADER
..NAMES
Time,V U2.R3
2.0242e-09,0.0019
2.0475e-09,0.0076
2.0708e-09,0.0144
2.0940e-09,0.0220
2.1173e-09,0.0286
2.1406e-09,0.0318
2.1638e-09,0.0300
2.1871e-09,0.0235
2.2104e-09,0.0151
2.2336e-09,0.0076
2.2569e-09,0.0019
2.2802e-09,-0.0029
2.3034e-09,-0.0072
2.3267e-09,-0.0104
2.3500e-09,-0.0111
2.3732e-09,-0.0088
2.3965e-09,-0.0044
2.4198e-09,0.0008
2.4430e-09,0.0053
2.4663e-09,0.0078
2.4896e-09,0.0073
2.5128e-09,0.0043
2.5361e-09,0.0002
2.5594e-09,-0.0035
2.5826e-09,-0.0061
2.6059e-09,-0.0078
2.6292e-09,-0.0095
2.6524e-09,-0.0113
2.6757e-09,-0.0121
2.6990e-09,-0.0108
2.7222e-09,-0.0070
2.7455e-09,-0.0020
2.7688e-09,0.0027
2.7920e-09,0.0061
2.8153e-09,0.0079
2.8386e-09,0.0083
2.8618e-09,0.0084
2.8851e-09,0.0157
2.9084e-09,0.0495
2.9316e-09,0.1349
2.9549e-09,0.2531
2.9782e-09,0.3676
3.0014e-09,0.4841
3.0247e-09,0.6230
3.0480e-09,0.7709
3.0712e-09,0.9072
3.0945e-09,1.0280
3.1178e-09,1.1263
3.1410e-09,1.1950
3.1643e-09,1.2373
3.1876e-09,1.2603
3.2108e-09,1.2722
3.2341e-09,1.2793
3.2574e-09,1.2874
3.2806e-09,1.3006
3.3039e-09,1.3139
3.3272e-09,1.3195
3.3504e-09,1.3186
3.3737e-09,1.3194
3.3970e-09,1.3268
3.4202e-09,1.3340
3.4435e-09,1.3255
3.4668e-09,1.2959
3.4901e-09,1.2560
3.5133e-09,1.2148
3.5366e-09,1.1721
3.5599e-09,1.1312
3.5831e-09,1.0981
3.6064e-09,1.0736
3.6297e-09,1.0578
3.6529e-09,1.0523
3.6762e-09,1.0574
3.6995e-09,1.0719
3.7227e-09,1.0941
3.7460e-09,1.1211
3.7693e-09,1.1460
3.7925e-09,1.1609
3.8158e-09,1.1638
3.8391e-09,1.1616
3.8623e-09,1.1615
3.8856e-09,1.1647
3.9089e-09,1.1680
3.9321e-09,1.1689
3.9554e-09,1.1700
3.9787e-09,1.1754
4.0019e-09,1.1862
4.0252e-09,1.2010
4.0485e-09,1.2191
4.0717e-09,1.2379
4.0950e-09,1.2535
4.1183e-09,1.2626
4.1415e-09,1.2643
4.1648e-09,1.2593
4.1881e-09,1.2502
4.2113e-09,1.2399
4.2346e-09,1.2289
4.2579e-09,1.2160
4.2811e-09,1.2013
4.3044e-09,1.1886
4.3277e-09,1.1825
4.3509e-09,1.1842
4.3742e-09,1.1905
4.3975e-09,1.1974
4.4207e-09,1.2024
4.4440e-09,1.2050
4.4673e-09,1.2052
4.4905e-09,1.2034
4.5138e-09,1.2002
4.5371e-09,1.1964
4.5603e-09,1.1919
4.5836e-09,1.1863
4.6069e-09,1.1799
4.6301e-09,1.1741
4.6534e-09,1.1713
4.6767e-09,1.1733
4.6999e-09,1.1799
4.7232e-09,1.1886
4.7465e-09,1.1965
4.7697e-09,1.2026
4.7930e-09,1.2077
4.8163e-09,1.2121
4.8395e-09,1.2152
4.8628e-09,1.2157
4.8861e-09,1.2132
4.9093e-09,1.2083
4.9326e-09,1.2025
4.9559e-09,1.1972
4.9791e-09,1.1939
5.0024e-09,1.1935
5.0257e-09,1.1958
5.0489e-09,1.1995
5.0722e-09,1.2030
5.0955e-09,1.2054
5.1187e-09,1.2069
5.1420e-09,1.2083
5.1653e-09,1.2099
5.1885e-09,1.2106
5.2118e-09,1.2093
5.2351e-09,1.2056
5.2583e-09,1.2007
5.2816e-09,1.1960
5.3049e-09,1.1926
5.3281e-09,1.1909
5.3514e-09,1.1906
5.3747e-09,1.1916
5.3979e-09,1.1933
5.4212e-09,1.1956
5.4445e-09,1.1983
5.4677e-09,1.2012
5.4910e-09,1.2040
5.5143e-09,1.2059
5.5375e-09,1.2061
5.5608e-09,1.2043
5.5841e-09,1.2012
5.6073e-09,1.1981
5.6306e-09,1.1961
5.6539e-09,1.1955
5.6771e-09,1.1957
5.7004e-09,1.1962
5.7237e-09,1.1968
5.7469e-09,1.1978
5.7702e-09,1.1994
5.7935e-09,1.2014
5.8168e-09,1.2035
5.8400e-09,1.2052
5.8633e-09,1.2059
5.8866e-09,1.2054
5.9098e-09,1.2038
5.9331e-09,1.2018
5.9564e-09,1.2000
5.9796e-09,1.1986
6.0029e-09,1.1976
6.0262e-09,1.1969
6.0494e-09,1.1965
6.0727e-09,1.1966
6.0960e-09,1.1977
6.1192e-09,1.1995
6.1425e-09,1.2015
6.1658e-09,1.2030
6.1890e-09,1.2035
6.2123e-09,1.2030
6.2356e-09,1.2020
6.2588e-09,1.2009
6.2821e-09,1.1999
6.3054e-09,1.1991
6.3286e-09,1.1985
6.3519e-09,1.1980
6.3752e-09,1.1976
6.3984e-09,1.1974
6.4217e-09,1.1977
6.4450e-09,1.1987
6.4682e-09,1.2000
6.4915e-09,1.2013
6.5148e-09,1.2021
6.5380e-09,1.2023
6.5613e-09,1.2022
6.5846e-09,1.2016
6.6078e-09,1.1950
6.6311e-09,1.1673
6.6544e-09,1.1001
6.6776e-09,0.9799
6.7009e-09,0.8464
6.7242e-09,0.7255
6.7474e-09,0.5939
6.7707e-09,0.4420
6.7940e-09,0.2944
6.8172e-09,0.1664
6.8405e-09,0.0573
6.8638e-09,-0.0250
6.8870e-09,-0.0788
6.9103e-09,-0.1107
6.9336e-09,-0.1275
6.9568e-09,-0.1384
6.9801e-09,-0.1489
7.0034e-09,-0.1634
7.0266e-09,-0.1818
7.0499e-09,-0.1944
7.0732e-09,-0.1968
7.0964e-09,-0.1954
7.1197e-09,-0.1975
7.1430e-09,-0.2026
7.1662e-09,-0.1991
7.1895e-09,-0.1737
7.2128e-09,-0.1294
7.2360e-09,-0.0808
7.2593e-09,-0.0331
7.2826e-09,0.0151
7.3058e-09,0.0578
7.3291e-09,0.0906
7.3524e-09,0.1144
7.3756e-09,0.1288
7.3989e-09,0.1333
7.4222e-09,0.1281
7.4454e-09,0.1142
7.4687e-09,0.0939
7.4920e-09,0.0717
7.5152e-09,0.0554
7.5385e-09,0.0509
7.5618e-09,0.0551
7.5850e-09,0.0591
7.6083e-09,0.0584
7.6316e-09,0.0545
7.6548e-09,0.0513
7.6781e-09,0.0494
7.7014e-09,0.0447
7.7246e-09,0.0339
7.7479e-09,0.0181
7.7712e-09,-0.0010
7.7944e-09,-0.0222
7.8177e-09,-0.0423
7.8410e-09,-0.0568
7.8642e-09,-0.0636
7.8875e-09,-0.0629
7.9108e-09,-0.0567
7.9340e-09,-0.0484
7.9573e-09,-0.0396
7.9806e-09,-0.0296
8.0038e-09,-0.0173
8.0271e-09,-0.0041
8.0504e-09,0.0050
8.0736e-09,0.0067
8.0969e-09,0.0022
8.1202e-09,-0.0043
8.1435e-09,-0.0095
8.1667e-09,-0.0120
8.1900e-09,-0.0120
8.2133e-09,-0.0097
8.2365e-09,-0.0057
8.2598e-09,-0.0006
8.2831e-09,0.0047
8.3063e-09,0.0107
8.3296e-09,0.0178
8.3529e-09,0.0251
8.3761e-09,0.0305
8.3994e-09,0.0317
8.4227e-09,0.0276
8.4459e-09,0.0200
8.4692e-09,0.0118
8.4925e-09,0.0053
8.5157e-09,0.0003
8.5390e-09,-0.0042
8.5623e-09,-0.0081
8.5855e-09,-0.0103
8.6088e-09,-0.0098
8.6321e-09,-0.0067
8.6553e-09,-0.0019
8.6786e-09,0.0031
8.7019e-09,0.0068
8.7251e-09,0.0080
8.7484e-09,0.0064
8.7717e-09,0.0028
8.7949e-09,-0.0013
8.8182e-09,-0.0045
8.8415e-09,-0.0066
8.8647e-09,-0.0081
8.8880e-09,-0.0099
8.9113e-09,-0.0114
8.9345e-09,-0.0114
8.9578e-09,-0.0090
8.9811e-09,-0.0046
9.0043e-09,0.0004
9.0276e-09,0.0046
9.0509e-09,0.0072
9.0741e-09,0.0083
9.0974e-09,0.0081
9.1207e-09,0.0071
9.1439e-09,0.0055
9.1672e-09,0.0035
9.1905e-09,0.0011
9.2137e-09,-0.0014
9.2370e-09,-0.0036
9.2603e-09,-0.0047
9.2835e-09,-0.0039
9.3068e-09,-0.0014
9.3301e-09,0.0018
9.3533e-09,0.0044
9.3766e-09,0.0056
9.3999e-09,0.0058
9.4231e-09,0.0054
9.4464e-09,0.0050
9.4697e-09,0.0044
9.4929e-09,0.0032
9.5162e-09,0.0014
9.5395e-09,-0.0008
9.5627e-09,-0.0029
9.5860e-09,-0.0043
9.6093e-09,-0.0046
9.6325e-09,-0.0037
9.6558e-09,-0.0021
9.6791e-09,-0.0003
9.7023e-09,0.0012
9.7256e-09,0.0021
9.7489e-09,0.0029
9.7721e-09,0.0035
9.7954e-09,0.0038
9.8187e-09,0.0034
9.8419e-09,0.0021
9.8652e-09,0.0002
9.8885e-09,-0.0015
9.9117e-09,-0.0025
9.9350e-09,-0.0026
9.9583e-09,-0.0019
9.9815e-09,-0.0009
1.00048e-08,0.0002
1.00281e-08,0.0010
1.00513e-08,0.0016
1.00746e-08,0.0022
1.00979e-08,0.0028
1.01211e-08,0.0033
1.01444e-08,0.0034
1.01677e-08,0.0029
1.01909e-08,0.0018
1.02142e-08,0.0005
1.02375e-08,-0.0005
1.02607e-08,-0.0010
1.02840e-08,-0.0011
1.03073e-08,-0.0009
1.03305e-08,-0.0006
1.03538e-08,0.0001
1.03771e-08,0.0053
1.04003e-08,0.0285
1.04236e-08,0.0952
1.04469e-08,0.2105
1.04702e-08,0.3287
1.04934e-08,0.4406
1.05167e-08,0.5717
1.05400e-08,0.7181
1.05632e-08,0.8555
1.05865e-08,0.9782
1.06098e-08,1.0849
1.06330e-08,1.1644
1.06563e-08,1.2168
1.06796e-08,1.2480
1.07028e-08,1.2647
1.07261e-08,1.2752
1.07494e-08,1.2843
1.07726e-08,1.2980
1.07959e-08,1.3149
1.08192e-08,1.3250
1.08424e-08,1.3262
1.08657e-08,1.3250
1.08890e-08,1.3282
1.09122e-08,1.3348
1.09355e-08,1.3313
1.09588e-08,1.3069
1.09820e-08,1.2685
1.10053e-08,1.2280
1.10286e-08,1.1861
1.10518e-08,1.1438
1.10751e-08,1.1089
1.10984e-08,1.0833
1.11216e-08,1.0658
1.11449e-08,1.0576
1.11682e-08,1.0589
1.11914e-08,1.0692
1.12147e-08,1.0873
1.12380e-08,1.1113
1.12612e-08,1.1366
1.12845e-08,1.1549
1.13078e-08,1.1611
1.13310e-08,1.1595
1.13543e-08,1.1582
1.13776e-08,1.1606
1.14008e-08,1.1648
1.14241e-08,1.1676
1.14474e-08,1.1695
1.14706e-08,1.1745
1.14939e-08,1.1844
1.15172e-08,1.1979
1.15404e-08,1.2144
1.15637e-08,1.2328
1.15870e-08,1.2490
1.16102e-08,1.2523
1.16335e-08,1.2259
1.16568e-08,1.1498
1.16800e-08,1.0175
1.17033e-08,0.8747
1.17266e-08,0.7430
1.17498e-08,0.5960
1.17731e-08,0.4284
1.17964e-08,0.2682
1.18196e-08,0.1326
1.18429e-08,0.0243
1.18662e-08,-0.0500
1.18894e-08,-0.0938
1.19127e-08,-0.1172
1.19360e-08,-0.1286
1.19592e-08,-0.1372
1.19825e-08,-0.1483
1.20058e-08,-0.1656
1.20290e-08,-0.1871
1.20523e-08,-0.2022
1.20756e-08,-0.2085
1.20988e-08,-0.2130
1.21221e-08,-0.2214
1.21454e-08,-0.2302
1.21686e-08,-0.2246
1.21919e-08,-0.1915
1.22152e-08,-0.1379
1.22384e-08,-0.0809
1.22617e-08,-0.0261
1.22850e-08,0.0274
1.23082e-08,0.0740
1.23315e-08,0.1097
1.23548e-08,0.1343
1.23780e-08,0.1464
1.24013e-08,0.1456
1.24246e-08,0.1336
1.24478e-08,0.1128
1.24711e-08,0.0873
1.24944e-08,0.0633
1.25176e-08,0.0491
1.25409e-08,0.0490
1.25642e-08,0.0571
1.25874e-08,0.0636
1.26107e-08,0.0642
1.26340e-08,0.0617
1.26572e-08,0.0603
1.26805e-08,0.0596
1.27038e-08,0.0540
1.27270e-08,0.0400
1.27503e-08,0.0193
1.27736e-08,-0.0050
1.27968e-08,-0.0303
1.28201e-08,-0.0524
1.28434e-08,-0.0672
1.28667e-08,-0.0729
1.28899e-08,-0.0702
1.29132e-08,-0.0617
1.29365e-08,-0.0508
1.29597e-08,-0.0390
1.29830e-08,-0.0258
1.30063e-08,-0.0107
1.30295e-08,0.0035
1.30528e-08,0.0111
1.30761e-08,0.0095
1.30993e-08,0.0015
1.31226e-08,-0.0076
1.31459e-08,-0.0139
1.31691e-08,-0.0163
1.31924e-08,-0.0158
1.32157e-08,-0.0129
1.32389e-08,-0.0080
1.32622e-08,-0.0016
1.32855e-08,0.0055
1.33087e-08,0.0138
1.33320e-08,0.0230
1.33553e-08,0.0314
1.33785e-08,0.0367
1.34018e-08,0.0363
1.34251e-08,0.0301
1.34483e-08,0.0204
1.34716e-08,0.0108
1.34949e-08,0.0033
1.35181e-08,-0.0026
1.35414e-08,-0.0077
1.35647e-08,-0.0119
1.35879e-08,-0.0133
1.36112e-08,-0.0111
1.36345e-08,-0.0058
1.36577e-08,0.0009
1.36810e-08,0.0069
1.37043e-08,0.0104
1.37275e-08,0.0107
1.37508e-08,0.0079
1.37741e-08,0.0030
1.37973e-08,-0.0019
1.38206e-08,-0.0056
1.38439e-08,-0.0082
1.38671e-08,-0.0103
1.38904e-08,-0.0125
1.39137e-08,-0.0140
1.39369e-08,-0.0132
1.39602e-08,-0.0094
1.39835e-08,-0.0035
1.40067e-08,0.0025
1.40300e-08,0.0070
1.40533e-08,0.0096
1.40765e-08,0.0104
1.40998e-08,0.0100
1.41231e-08,0.0115
1.41463e-08,0.0274
1.41696e-08,0.0815
1.41929e-08,0.1853
1.42161e-08,0.3036
1.42394e-08,0.4147
1.42627e-08,0.5409
1.42859e-08,0.6884
1.43092e-08,0.8333
1.43325e-08,0.9628
1.43557e-08,1.0752
1.43790e-08,1.1607
1.44023e-08,1.2168
1.44255e-08,1.2501
1.44488e-08,1.2674
1.44721e-08,1.2766
1.44953e-08,1.2831
1.45186e-08,1.2927
1.45419e-08,1.3065
1.45651e-08,1.3165
1.45884e-08,1.3186
1.46117e-08,1.3181
1.46349e-08,1.3225
1.46582e-08,1.3318
1.46815e-08,1.3339
1.47047e-08,1.3156
1.47280e-08,1.2800
1.47513e-08,1.2397
1.47745e-08,1.1983
1.47978e-08,1.1553
1.48211e-08,1.1168
1.48443e-08,1.0870
1.48676e-08,1.0656
1.48909e-08,1.0539
1.49141e-08,1.0533
1.49374e-08,1.0630
1.49607e-08,1.0814
1.49839e-08,1.1064
1.50072e-08,1.1334
1.50305e-08,1.1546
1.50537e-08,1.1640
1.50770e-08,1.1639
1.51003e-08,1.1624
1.51236e-08,1.1640
1.51468e-08,1.1674
1.51701e-08,1.1692
1.51934e-08,1.1693
1.52166e-08,1.1717
1.52399e-08,1.1796
1.52632e-08,1.1924
1.52864e-08,1.2088
1.53097e-08,1.2277
1.53330e-08,1.2457
1.53562e-08,1.2588
1.53795e-08,1.2649
1.54028e-08,1.2637
1.54260e-08,1.2568
1.54493e-08,1.2469
1.54726e-08,1.2362
1.54958e-08,1.2242
1.55191e-08,1.2100
1.55424e-08,1.1955
1.55656e-08,1.1854
1.55889e-08,1.1830
1.56122e-08,1.1872
1.56354e-08,1.1940
1.56587e-08,1.2002
1.56820e-08,1.2042
1.57052e-08,1.2059
1.57285e-08,1.2055
1.57518e-08,1.2031
1.57750e-08,1.1996
1.57983e-08,1.1955
1.58216e-08,1.1904
1.58448e-08,1.1841
1.58681e-08,1.1777
1.58914e-08,1.1729
1.59146e-08,1.1721
1.59379e-08,1.1762
1.59612e-08,1.1840
1.59844e-08,1.1925
1.60077e-08,1.1997
1.60310e-08,1.2054
1.60542e-08,1.2104
1.60775e-08,1.2146
1.61008e-08,1.2167
1.61240e-08,1.2157
1.61473e-08,1.2120
1.61706e-08,1.2064
1.61938e-08,1.2005
1.62171e-08,1.1960
1.62404e-08,1.1940
1.62636e-08,1.1948
1.62869e-08,1.1979
1.63102e-08,1.2015
1.63334e-08,1.2045
1.63567e-08,1.2066
1.63800e-08,1.2081
1.64032e-08,1.2097
1.64265e-08,1.2111
1.64498e-08,1.2110
1.64730e-08,1.2086
1.64963e-08,1.2042
1.65196e-08,1.1992
1.65428e-08,1.1950
1.65661e-08,1.1923
1.65894e-08,1.1911
1.66126e-08,1.1913
1.66359e-08,1.1926
1.66592e-08,1.1947
1.66824e-08,1.1973
1.67057e-08,1.2002
1.67290e-08,1.2032
1.67522e-08,1.2057
1.67755e-08,1.2069
1.67988e-08,1.2061
1.68220e-08,1.2037
1.68453e-08,1.2004
1.68686e-08,1.1978
1.68918e-08,1.1964
1.69151e-08,1.1961
1.69384e-08,1.1964
1.69616e-08,1.1969
1.69849e-08,1.1976
1.70082e-08,1.1989
1.70314e-08,1.2008
1.70547e-08,1.2029
1.70780e-08,1.2049
1.71012e-08,1.2062
1.71245e-08,1.2064
1.71478e-08,1.2054
1.71710e-08,1.2036
1.71943e-08,1.2016
1.72176e-08,1.1999
1.72408e-08,1.1987
1.72641e-08,1.1978
1.72874e-08,1.1971
1.73106e-08,1.1969
1.73339e-08,1.1975
1.73572e-08,1.1990
1.73804e-08,1.2010
1.74037e-08,1.2028
1.74270e-08,1.2038
1.74502e-08,1.2039
1.74735e-08,1.2032
1.74968e-08,1.2021
1.75201e-08,1.2010
1.75433e-08,1.2001
1.75666e-08,1.1994
1.75899e-08,1.1988
1.76131e-08,1.1983
1.76364e-08,1.1979
1.76597e-08,1.1979
1.76829e-08,1.1986
1.77062e-08,1.1998
1.77295e-08,1.2011
1.77527e-08,1.2022
1.77760e-08,1.2028
1.77993e-08,1.2028
1.78225e-08,1.2026
1.78458e-08,1.2022
1.78691e-08,1.2017
1.78923e-08,1.2009
1.79156e-08,1.2000
1.79389e-08,1.1991
1.79621e-08,1.1986
1.79854e-08,1.1985
1.80087e-08,1.1990
1.80319e-08,1.1999
1.80552e-08,1.2009
1.80785e-08,1.2017
1.81017e-08,1.2020
1.81250e-08,1.2020
1.81483e-08,1.2018
1.81715e-08,1.2017
1.81948e-08,1.2015
1.82181e-08,1.2012
1.82413e-08,1.2007
1.82646e-08,1.2000
1.82879e-08,1.1995
1.83111e-08,1.1992
1.83344e-08,1.1993
1.83577e-08,1.1996
1.83809e-08,1.2001
1.84042e-08,1.2006
1.84275e-08,1.2010
1.84507e-08,1.2014
1.84740e-08,1.2016
1.84973e-08,1.2017
1.85205e-08,1.2017
1.85438e-08,1.2014
1.85671e-08,1.2009
1.85903e-08,1.2003
1.86136e-08,1.1998
1.86369e-08,1.1996
1.86601e-08,1.1996
1.86834e-08,1.2000
1.87067e-08,1.2003
1.87299e-08,1.2006
1.87532e-08,1.2008
1.87765e-08,1.2010
1.87997e-08,1.2011
1.88230e-08,1.2013
1.88463e-08,1.2014
1.88695e-08,1.2013
1.88928e-08,1.2011
1.89161e-08,1.2008
1.89393e-08,1.2004
1.89626e-08,1.2002
1.89859e-08,1.2000
1.90091e-08,1.2001
1.90324e-08,1.2001
1.90557e-08,1.2003
1.90789e-08,1.2004
1.91022e-08,1.1972
1.91255e-08,1.1770
1.91487e-08,1.1232
1.91720e-08,1.0151
1.91953e-08,0.8817
1.92185e-08,0.7580
1.92418e-08,0.6303
1.92651e-08,0.4806
1.92883e-08,0.3284
1.93116e-08,0.1948
1.93349e-08,0.0796
1.93581e-08,-0.0104
1.93814e-08,-0.0704
1.94047e-08,-0.1067
1.94279e-08,-0.1258
1.94512e-08,-0.1368
1.94745e-08,-0.1461
1.94977e-08,-0.1583
1.95210e-08,-0.1756
1.95443e-08,-0.1900
1.95675e-08,-0.1947
1.95908e-08,-0.1939
1.96141e-08,-0.1953
1.96373e-08,-0.2009
1.96606e-08,-0.2014
1.96839e-08,-0.1825
1.97071e-08,-0.1421
1.97304e-08,-0.0938
1.97537e-08,-0.0457
1.97769e-08,0.0032
1.98002e-08,0.0486
1.98235e-08,0.0847
1.98468e-08,0.1113
1.98700e-08,0.1285
1.98933e-08,0.1353
1.99166e-08,0.1320
1.99398e-08,0.1197
1.99631e-08,0.1000
1.99864e-08,0.0772
2.00096e-08,0.0584
2.00329e-08,0.0505
2.00562e-08,0.0531
2.00794e-08,0.0578
2.01027e-08,0.0584
2.01260e-08,0.0553
2.01492e-08,0.0521
2.01725e-08,0.0505
2.01958e-08,0.0472
2.02190e-08,0.0382
2.02423e-08,0.0235
2.02656e-08,0.0050
2.02888e-08,-0.0161
2.03121e-08,-0.0371
2.03354e-08,-0.0536
2.03586e-08,-0.0628
2.03819e-08,-0.0642
2.04052e-08,-0.0592
2.04284e-08,-0.0511
2.04517e-08,-0.0421
2.04750e-08,-0.0321
2.04982e-08,-0.0200
2.05215e-08,-0.0064
2.05448e-08,0.0043
2.05680e-08,0.0079
2.05913e-08,0.0046
2.06146e-08,-0.0018
2.06378e-08,-0.0077
2.06611e-08,-0.0111
2.06844e-08,-0.0119
2.07076e-08,-0.0104
2.07309e-08,-0.0069
2.07542e-08,-0.0020
2.07774e-08,0.0032
2.08007e-08,0.0091
2.08240e-08,0.0162
2.08472e-08,0.0237
2.08705e-08,0.0300
2.08938e-08,0.0325
2.09170e-08,0.0299
2.09403e-08,0.0229
2.09636e-08,0.0145
2.09868e-08,0.0073
2.10101e-08,0.0018
2.10334e-08,-0.0030
2.10566e-08,-0.0073
2.10799e-08,-0.0101
2.11032e-08,-0.0103
2.11264e-08,-0.0076
2.11497e-08,-0.0030
2.11730e-08,0.0022
2.11962e-08,0.0064
2.12195e-08,0.0085
2.12428e-08,0.0076
2.12660e-08,0.0044
2.12893e-08,0.0002
2.13126e-08,-0.0033
2.13358e-08,-0.0057
2.13591e-08,-0.0074
2.13824e-08,-0.0092
2.14056e-08,-0.0110
2.14289e-08,-0.0115
2.14522e-08,-0.0098
2.14754e-08,-0.0057
2.14987e-08,-0.0006
2.15220e-08,0.0039
2.15452e-08,0.0070
2.15685e-08,0.0086
2.15918e-08,0.0089
2.16150e-08,0.0093
2.16383e-08,0.0185
2.16616e-08,0.0557
2.16848e-08,0.1464
2.17081e-08,0.2666
2.17314e-08,0.3795
2.17546e-08,0.4978
2.17779e-08,0.6397
2.18012e-08,0.7874
2.18244e-08,0.9219
2.18477e-08,1.0412
2.18710e-08,1.1366
2.18942e-08,1.2021
2.19175e-08,1.2424
2.19408e-08,1.2636
2.19640e-08,1.2748
2.19873e-08,1.2815
2.20106e-08,1.2895
2.20338e-08,1.3031
2.20571e-08,1.3158
2.20804e-08,1.3204
2.21037e-08,1.3194
2.21269e-08,1.3207
2.21502e-08,1.3286
2.21735e-08,1.3351
2.21967e-08,1.3243
2.22200e-08,1.2927
2.22433e-08,1.2526
2.22665e-08,1.2114
2.22898e-08,1.1683
2.23131e-08,1.1278
2.23363e-08,1.0956
2.23596e-08,1.0717
2.23829e-08,1.0569
2.24061e-08,1.0526
2.24294e-08,1.0588
2.24527e-08,1.0742
2.24759e-08,1.0972
2.24992e-08,1.1243
2.25225e-08,1.1487
2.25457e-08,1.1624
2.25690e-08,1.1644
2.25923e-08,1.1622
2.26155e-08,1.1624
2.26388e-08,1.1657
2.26621e-08,1.1688
2.26853e-08,1.1695
2.27086e-08,1.1707
2.27319e-08,1.1768
2.27551e-08,1.1881
2.27784e-08,1.2033
2.28017e-08,1.2216
2.28249e-08,1.2404
2.28482e-08,1.2554
2.28715e-08,1.2639
2.28947e-08,1.2648
2.29180e-08,1.2593
2.29413e-08,1.2499
2.29645e-08,1.2394
2.29878e-08,1.2282
2.30111e-08,1.2151
2.30343e-08,1.2003
2.30576e-08,1.1881
2.30809e-08,1.1829
2.31041e-08,1.1852
2.31274e-08,1.1917
2.31507e-08,1.1985
2.31739e-08,1.2033
2.31972e-08,1.2056
2.32205e-08,1.2058
2.32437e-08,1.2038
2.32670e-08,1.2004
2.32903e-08,1.1965
2.33135e-08,1.1919
2.33368e-08,1.1862
2.33601e-08,1.1797
2.33833e-08,1.1741
2.34066e-08,1.1717
2.34299e-08,1.1742
2.34531e-08,1.1812
2.34764e-08,1.1899
2.34997e-08,1.1977
2.35229e-08,1.2037
2.35462e-08,1.2087
2.35695e-08,1.2131
2.35927e-08,1.2160
2.36160e-08,1.2162
2.36393e-08,1.2134
2.36625e-08,1.2083
2.36858e-08,1.2024
2.37091e-08,1.1972
2.37323e-08,1.1942
2.37556e-08,1.1941
2.37789e-08,1.1967
2.38021e-08,1.2004
2.38254e-08,1.2038
2.38487e-08,1.2061
2.38719e-08,1.2076
2.38952e-08,1.2090
2.39185e-08,1.2106
2.39417e-08,1.2111
2.39650e-08,1.2096
2.39883e-08,1.2057
2.40115e-08,1.2007
2.40348e-08,1.1961
2.40581e-08,1.1929
2.40813e-08,1.1911
2.41046e-08,1.1866
2.41279e-08,1.1645
2.41511e-08,1.1072
2.41744e-08,0.9963
2.41977e-08,0.8658
2.42209e-08,0.7467
2.42442e-08,0.6199
2.42675e-08,0.4703
2.42907e-08,0.3198
2.43140e-08,0.1863
2.43373e-08,0.0701
2.43605e-08,-0.0198
2.43838e-08,-0.0789
2.44071e-08,-0.1138
2.44303e-08,-0.1314
2.44536e-08,-0.1417
2.44769e-08,-0.1506
2.45002e-08,-0.1624
2.45234e-08,-0.1784
2.45467e-08,-0.1898
2.45700e-08,-0.1912
2.45932e-08,-0.1886
