.HEADER
..NAMES
Time,V U2.N8
4.4673e-09,1.2827
4.4905e-09,1.2867
4.5138e-09,1.2881
4.5371e-09,1.2929
4.5603e-09,1.2993
4.5836e-09,1.3038
4.6069e-09,1.3073
4.6301e-09,1.3124
4.6534e-09,1.3203
4.6767e-09,1.3307
4.6999e-09,1.3397
4.7232e-09,1.3395
4.7465e-09,1.3230
4.7697e-09,1.2896
4.7930e-09,1.2452
4.8163e-09,1.1971
4.8395e-09,1.1513
4.8628e-09,1.1118
4.8861e-09,1.0819
4.9093e-09,1.0632
4.9326e-09,1.0554
4.9559e-09,1.0574
4.9791e-09,1.0681
5.0024e-09,1.0863
5.0257e-09,1.1096
5.0489e-09,1.1341
5.0722e-09,1.1558
5.0955e-09,1.1713
5.1187e-09,1.1794
5.1420e-09,1.1818
5.1653e-09,1.1819
5.1885e-09,1.1815
5.2118e-09,1.1800
5.2351e-09,1.1767
5.2583e-09,1.1728
5.2816e-09,1.1713
5.3049e-09,1.1751
5.3281e-09,1.1857
5.3514e-09,1.2028
5.3747e-09,1.2235
5.3979e-09,1.2432
5.4212e-09,1.2580
5.4445e-09,1.2655
5.4677e-09,1.2652
5.4910e-09,1.2585
5.5143e-09,1.2482
5.5375e-09,1.2369
5.5608e-09,1.2255
5.5841e-09,1.2140
5.6073e-09,1.2025
5.6306e-09,1.1925
5.6539e-09,1.1858
5.6771e-09,1.1834
5.7004e-09,1.1854
5.7237e-09,1.1903
5.7469e-09,1.1962
5.7702e-09,1.2016
5.7935e-09,1.2060
5.8168e-09,1.2092
5.8400e-09,1.2106
5.8633e-09,1.2098
5.8866e-09,1.2064
5.9098e-09,1.2004
5.9331e-09,1.1925
5.9564e-09,1.1841
5.9796e-09,1.1774
6.0029e-09,1.1746
6.0262e-09,1.1766
6.0494e-09,1.1826
6.0727e-09,1.1908
6.0960e-09,1.1988
6.1192e-09,1.2050
6.1425e-09,1.2093
6.1658e-09,1.2122
6.1890e-09,1.2143
6.2123e-09,1.2156
6.2356e-09,1.2156
6.2588e-09,1.2138
6.2821e-09,1.2104
6.3054e-09,1.2058
6.3286e-09,1.2010
6.3519e-09,1.1972
6.3752e-09,1.1951
6.3984e-09,1.1949
6.4217e-09,1.1965
6.4450e-09,1.1991
6.4682e-09,1.2025
6.4915e-09,1.2060
6.5148e-09,1.2095
6.5380e-09,1.2122
6.5613e-09,1.2134
6.5846e-09,1.2125
6.6078e-09,1.2093
6.6311e-09,1.2047
6.6544e-09,1.2000
6.6776e-09,1.1964
6.7009e-09,1.1946
6.7242e-09,1.1943
6.7474e-09,1.1950
6.7707e-09,1.1961
6.7940e-09,1.1971
6.8172e-09,1.1981
6.8405e-09,1.1996
6.8638e-09,1.2016
6.8870e-09,1.2040
6.9103e-09,1.2064
6.9336e-09,1.2078
6.9568e-09,1.2079
6.9801e-09,1.2065
7.0034e-09,1.2042
7.0266e-09,1.2016
7.0499e-09,1.1994
7.0732e-09,1.1978
7.0964e-09,1.1971
7.1197e-09,1.1971
7.1430e-09,1.1979
7.1662e-09,1.1995
7.1895e-09,1.2017
7.2128e-09,1.2039
7.2360e-09,1.2057
7.2593e-09,1.2066
7.2826e-09,1.2066
7.3058e-09,1.2057
7.3291e-09,1.2044
7.3524e-09,1.2033
7.3756e-09,1.2024
7.3989e-09,1.2018
7.4222e-09,1.2012
7.4454e-09,1.2005
7.4687e-09,1.1995
7.4920e-09,1.1988
7.5152e-09,1.1985
7.5385e-09,1.1992
7.5618e-09,1.2006
7.5850e-09,1.2024
7.6083e-09,1.2040
7.6316e-09,1.2050
7.6548e-09,1.2051
7.6781e-09,1.2046
7.7014e-09,1.2036
7.7246e-09,1.2024
7.7479e-09,1.2014
7.7712e-09,1.2005
7.7944e-09,1.1999
7.8177e-09,1.1996
7.8410e-09,1.1997
7.8642e-09,1.2002
7.8875e-09,1.2009
7.9108e-09,1.2016
7.9340e-09,1.2022
7.9573e-09,1.2026
7.9806e-09,1.2028
8.0038e-09,1.2029
8.0271e-09,1.2031
8.0504e-09,1.2033
8.0736e-09,1.2033
8.0969e-09,1.2031
8.1202e-09,1.2025
8.1435e-09,1.2015
8.1667e-09,1.2005
8.1900e-09,1.1999
8.2133e-09,1.1997
8.2365e-09,1.2002
8.2598e-09,1.2010
8.2831e-09,1.2019
8.3063e-09,1.2026
8.3296e-09,1.2030
8.3529e-09,1.2030
8.3761e-09,1.2029
8.3994e-09,1.2026
8.4227e-09,1.2024
8.4459e-09,1.2021
8.4692e-09,1.2018
8.4925e-09,1.2015
8.5157e-09,1.2013
8.5390e-09,1.2011
8.5623e-09,1.2011
8.5855e-09,1.2011
8.6088e-09,1.2011
8.6321e-09,1.2012
8.6553e-09,1.2013
8.6786e-09,1.2016
8.7019e-09,1.2020
8.7251e-09,1.2025
8.7484e-09,1.2028
8.7717e-09,1.2029
8.7949e-09,1.2027
8.8182e-09,1.2022
8.8415e-09,1.2016
8.8647e-09,1.2011
8.8880e-09,1.2008
8.9113e-09,1.2008
8.9345e-09,1.2011
8.9578e-09,1.2014
8.9811e-09,1.2017
9.0043e-09,1.2018
9.0276e-09,1.2019
9.0509e-09,1.2019
9.0741e-09,1.2019
9.0974e-09,1.1993
9.1207e-09,1.1867
9.1439e-09,1.1513
9.1672e-09,1.0792
9.1905e-09,0.9778
9.2137e-09,0.8588
9.2370e-09,0.7272
9.2603e-09,0.5857
9.2835e-09,0.4417
9.3068e-09,0.3025
9.3301e-09,0.1756
9.3533e-09,0.0678
9.3766e-09,-0.0134
9.3999e-09,-0.0691
9.4231e-09,-0.1059
9.4464e-09,-0.1290
9.4697e-09,-0.1411
9.4929e-09,-0.1474
9.5162e-09,-0.1549
9.5395e-09,-0.1641
9.5627e-09,-0.1705
9.5860e-09,-0.1731
9.6093e-09,-0.1746
9.6325e-09,-0.1770
9.6558e-09,-0.1807
9.6791e-09,-0.1837
9.7023e-09,-0.1802
9.7256e-09,-0.1640
9.7489e-09,-0.1333
9.7721e-09,-0.0921
9.7954e-09,-0.0463
9.8187e-09,-0.0008
9.8419e-09,0.0410
9.8652e-09,0.0760
9.8885e-09,0.1015
9.9117e-09,0.1168
9.9350e-09,0.1228
9.9583e-09,0.1207
9.9815e-09,0.1114
1.00048e-08,0.0968
1.00281e-08,0.0795
1.00513e-08,0.0632
1.00746e-08,0.0509
1.00979e-08,0.0440
1.01211e-08,0.0413
1.01444e-08,0.0403
1.01677e-08,0.0390
1.01909e-08,0.0379
1.02142e-08,0.0383
1.02375e-08,0.0398
1.02607e-08,0.0400
1.02840e-08,0.0364
1.03073e-08,0.0273
1.03305e-08,0.0128
1.03538e-08,-0.0050
1.03771e-08,-0.0190
1.04003e-08,-0.0146
1.04236e-08,0.0296
1.04469e-08,0.1120
1.04702e-08,0.2225
1.04934e-08,0.3502
1.05167e-08,0.4937
1.05400e-08,0.6422
1.05632e-08,0.7892
1.05865e-08,0.9283
1.06098e-08,1.0508
1.06330e-08,1.1470
1.06563e-08,1.2125
1.06796e-08,1.2537
1.07028e-08,1.2772
1.07261e-08,1.2866
1.07494e-08,1.2877
1.07726e-08,1.2892
1.07959e-08,1.2946
1.08192e-08,1.2998
1.08424e-08,1.3032
1.08657e-08,1.3069
1.08890e-08,1.3132
1.09122e-08,1.3225
1.09355e-08,1.3336
1.09588e-08,1.3407
1.09820e-08,1.3352
1.10053e-08,1.3121
1.10286e-08,1.2735
1.10518e-08,1.2267
1.10751e-08,1.1787
1.10984e-08,1.1345
1.11216e-08,1.0982
1.11449e-08,1.0724
1.11682e-08,1.0581
1.11914e-08,1.0541
1.12147e-08,1.0593
1.12380e-08,1.0729
1.12612e-08,1.0933
1.12845e-08,1.1176
1.13078e-08,1.1419
1.13310e-08,1.1620
1.13543e-08,1.1752
1.13776e-08,1.1812
1.14008e-08,1.1825
1.14241e-08,1.1822
1.14474e-08,1.1813
1.14706e-08,1.1787
1.14939e-08,1.1746
1.15172e-08,1.1710
1.15404e-08,1.1711
1.15637e-08,1.1774
1.15870e-08,1.1907
1.16102e-08,1.2097
1.16335e-08,1.2307
1.16568e-08,1.2491
1.16800e-08,1.2614
1.17033e-08,1.2660
1.17266e-08,1.2630
1.17498e-08,1.2545
1.17731e-08,1.2436
1.17964e-08,1.2323
1.18196e-08,1.2210
1.18429e-08,1.2093
1.18662e-08,1.1981
1.18894e-08,1.1889
1.19127e-08,1.1835
1.19360e-08,1.1827
1.19592e-08,1.1859
1.19825e-08,1.1915
1.20058e-08,1.1975
1.20290e-08,1.2029
1.20523e-08,1.2071
1.20756e-08,1.2098
1.20988e-08,1.2105
1.21221e-08,1.2086
1.21454e-08,1.2041
1.21686e-08,1.1972
1.21919e-08,1.1888
1.22152e-08,1.1807
1.22384e-08,1.1753
1.22617e-08,1.1742
1.22850e-08,1.1779
1.23082e-08,1.1851
1.23315e-08,1.1934
1.23548e-08,1.2008
1.23780e-08,1.2063
1.24013e-08,1.2100
1.24246e-08,1.2126
1.24478e-08,1.2145
1.24711e-08,1.2155
1.24944e-08,1.2150
1.25176e-08,1.2126
1.25409e-08,1.2086
1.25642e-08,1.2036
1.25874e-08,1.1990
1.26107e-08,1.1956
1.26340e-08,1.1941
1.26572e-08,1.1947
1.26805e-08,1.1967
1.27038e-08,1.1998
1.27270e-08,1.2034
1.27503e-08,1.2070
1.27736e-08,1.2103
1.27968e-08,1.2125
1.28201e-08,1.2129
1.28434e-08,1.2094
1.28667e-08,1.1949
1.28899e-08,1.1598
1.29132e-08,1.0880
1.29365e-08,0.9882
1.29597e-08,0.8706
1.29830e-08,0.7428
1.30063e-08,0.6038
1.30295e-08,0.4615
1.30528e-08,0.3227
1.30761e-08,0.1949
1.30993e-08,0.0853
1.31226e-08,0.0018
1.31459e-08,-0.0552
1.31691e-08,-0.0934
1.31924e-08,-0.1184
1.32157e-08,-0.1331
1.32389e-08,-0.1421
1.32622e-08,-0.1521
1.32855e-08,-0.1641
1.33087e-08,-0.1730
1.33320e-08,-0.1772
1.33553e-08,-0.1791
1.33785e-08,-0.1810
1.34018e-08,-0.1835
1.34251e-08,-0.1850
1.34483e-08,-0.1807
1.34716e-08,-0.1644
1.34949e-08,-0.1342
1.35181e-08,-0.0939
1.35414e-08,-0.0494
1.35647e-08,-0.0053
1.35879e-08,0.0357
1.36112e-08,0.0707
1.36345e-08,0.0970
1.36577e-08,0.1134
1.36810e-08,0.1204
1.37043e-08,0.1189
1.37275e-08,0.1101
1.37508e-08,0.0959
1.37741e-08,0.0791
1.37973e-08,0.0636
1.38206e-08,0.0522
1.38439e-08,0.0463
1.38671e-08,0.0444
1.38904e-08,0.0439
1.39137e-08,0.0424
1.39369e-08,0.0403
1.39602e-08,0.0395
1.39835e-08,0.0398
1.40067e-08,0.0393
1.40300e-08,0.0355
1.40533e-08,0.0268
1.40765e-08,0.0129
1.40998e-08,-0.0044
1.41231e-08,-0.0191
1.41463e-08,-0.0180
1.41696e-08,0.0188
1.41929e-08,0.0958
1.42161e-08,0.2020
1.42394e-08,0.3274
1.42627e-08,0.4678
1.42859e-08,0.6159
1.43092e-08,0.7634
1.43325e-08,0.9042
1.43557e-08,1.0299
1.43790e-08,1.1306
1.44023e-08,1.2006
1.44255e-08,1.2448
1.44488e-08,1.2708
1.44721e-08,1.2828
1.44953e-08,1.2859
1.45186e-08,1.2880
1.45419e-08,1.2937
1.45651e-08,1.3000
1.45884e-08,1.3041
1.46117e-08,1.3076
1.46349e-08,1.3130
1.46582e-08,1.3215
1.46815e-08,1.3321
1.47047e-08,1.3400
1.47280e-08,1.3369
1.47513e-08,1.3166
1.47745e-08,1.2803
1.47978e-08,1.2344
1.48211e-08,1.1864
1.48443e-08,1.1416
1.48676e-08,1.1039
1.48909e-08,1.0763
1.49141e-08,1.0601
1.49374e-08,1.0545
1.49607e-08,1.0585
1.49839e-08,1.0711
1.50072e-08,1.0906
1.50305e-08,1.1143
1.50537e-08,1.1384
1.50770e-08,1.1589
1.51003e-08,1.1727
1.51236e-08,1.1794
1.51468e-08,1.1812
1.51701e-08,1.1812
1.51934e-08,1.1808
1.52166e-08,1.1790
1.52399e-08,1.1753
1.52632e-08,1.1717
1.52864e-08,1.1710
1.53097e-08,1.1761
1.53330e-08,1.1882
1.53562e-08,1.2064
1.53795e-08,1.2273
1.54028e-08,1.2464
1.54260e-08,1.2598
1.54493e-08,1.2656
1.54726e-08,1.2637
1.54958e-08,1.2559
1.55191e-08,1.2451
1.55424e-08,1.2337
1.55656e-08,1.2224
1.55889e-08,1.2109
1.56122e-08,1.1997
1.56354e-08,1.1903
1.56587e-08,1.1845
1.56820e-08,1.1831
1.57052e-08,1.1858
1.57285e-08,1.1910
1.57518e-08,1.1968
1.57750e-08,1.2020
1.57983e-08,1.2062
1.58216e-08,1.2090
1.58448e-08,1.2101
1.58681e-08,1.2088
1.58914e-08,1.2049
1.59146e-08,1.1984
1.59379e-08,1.1901
1.59612e-08,1.1819
1.59844e-08,1.1758
1.60077e-08,1.1740
1.60310e-08,1.1770
1.60542e-08,1.1838
1.60775e-08,1.1922
1.61008e-08,1.1999
1.61240e-08,1.2057
1.61473e-08,1.2095
1.61706e-08,1.2121
1.61938e-08,1.2141
1.62171e-08,1.2151
1.62404e-08,1.2148
1.62636e-08,1.2127
1.62869e-08,1.2090
1.63102e-08,1.2043
1.63334e-08,1.1997
1.63567e-08,1.1962
1.63800e-08,1.1944
1.64032e-08,1.1946
1.64265e-08,1.1964
1.64498e-08,1.1993
1.64730e-08,1.2027
1.64963e-08,1.2063
1.65196e-08,1.2097
1.65428e-08,1.2122
1.65661e-08,1.2129
1.65894e-08,1.2105
1.66126e-08,1.1983
1.66359e-08,1.1685
1.66592e-08,1.1036
1.66824e-08,1.0086
1.67057e-08,0.8924
1.67290e-08,0.7667
1.67522e-08,0.6292
1.67755e-08,0.4868
1.67988e-08,0.3468
1.68220e-08,0.2162
1.68453e-08,0.1026
1.68686e-08,0.0138
1.68918e-08,-0.0479
1.69151e-08,-0.0887
1.69384e-08,-0.1155
1.69616e-08,-0.1318
1.69849e-08,-0.1412
1.70082e-08,-0.1503
1.70314e-08,-0.1619
1.70547e-08,-0.1718
1.70780e-08,-0.1769
1.71012e-08,-0.1789
1.71245e-08,-0.1807
1.71478e-08,-0.1831
1.71710e-08,-0.1850
1.71943e-08,-0.1822
1.72176e-08,-0.1685
1.72408e-08,-0.1409
1.72641e-08,-0.1019
1.72874e-08,-0.0577
1.73106e-08,-0.0132
1.73339e-08,0.0286
1.73572e-08,0.0650
1.73804e-08,0.0931
1.74037e-08,0.1114
1.74270e-08,0.1200
1.74502e-08,0.1200
1.74735e-08,0.1124
1.74968e-08,0.0989
1.75201e-08,0.0823
1.75433e-08,0.0661
1.75666e-08,0.0538
1.75899e-08,0.0467
1.76131e-08,0.0443
1.76364e-08,0.0438
1.76597e-08,0.0426
1.76829e-08,0.0406
1.77062e-08,0.0394
1.77295e-08,0.0396
1.77527e-08,0.0395
1.77760e-08,0.0365
1.77993e-08,0.0287
1.78225e-08,0.0158
1.78458e-08,-0.0011
1.78691e-08,-0.0170
1.78923e-08,-0.0201
1.79156e-08,0.0106
1.79389e-08,0.0816
1.79621e-08,0.1855
1.79854e-08,0.3084
1.80087e-08,0.4480
1.80319e-08,0.5956
1.80552e-08,0.7441
1.80785e-08,0.8866
1.81017e-08,1.0153
1.81250e-08,1.1204
1.81483e-08,1.1947
1.81715e-08,1.2417
1.81948e-08,1.2695
1.82181e-08,1.2828
1.82413e-08,1.2862
1.82646e-08,1.2876
1.82879e-08,1.2925
1.83111e-08,1.2990
1.83344e-08,1.3036
1.83577e-08,1.3068
1.83809e-08,1.3118
1.84042e-08,1.3197
1.84275e-08,1.3302
1.84507e-08,1.3391
1.84740e-08,1.3384
1.84973e-08,1.3210
1.85205e-08,1.2867
1.85438e-08,1.2414
1.85671e-08,1.1929
1.85903e-08,1.1471
1.86136e-08,1.1079
1.86369e-08,1.0786
1.86601e-08,1.0608
1.86834e-08,1.0539
1.87067e-08,1.0568
1.87299e-08,1.0683
1.87532e-08,1.0871
1.87765e-08,1.1107
1.87997e-08,1.1352
1.88230e-08,1.1566
1.88463e-08,1.1716
1.88695e-08,1.1792
1.88928e-08,1.1813
1.89161e-08,1.1813
1.89393e-08,1.1809
1.89626e-08,1.1794
1.89859e-08,1.1760
1.90091e-08,1.1721
1.90324e-08,1.1707
1.90557e-08,1.1747
1.90789e-08,1.1855
1.91022e-08,1.1990
1.91255e-08,1.2041
1.91487e-08,1.1803
1.91720e-08,1.1154
1.91953e-08,1.0150
1.92185e-08,0.8919
1.92418e-08,0.7491
1.92651e-08,0.5942
1.92883e-08,0.4384
1.93116e-08,0.2890
1.93349e-08,0.1535
1.93581e-08,0.0394
1.93814e-08,-0.0455
1.94047e-08,-0.1025
1.94279e-08,-0.1374
1.94512e-08,-0.1545
1.94745e-08,-0.1583
1.94977e-08,-0.1573
1.95210e-08,-0.1590
1.95443e-08,-0.1628
1.95675e-08,-0.1647
1.95908e-08,-0.1653
1.96141e-08,-0.1677
1.96373e-08,-0.1740
1.96606e-08,-0.1840
1.96839e-08,-0.1942
1.97071e-08,-0.1968
1.97304e-08,-0.1838
1.97537e-08,-0.1527
1.97769e-08,-0.1073
1.98002e-08,-0.0545
1.98235e-08,-0.0008
1.98468e-08,0.0483
1.98700e-08,0.0878
1.98933e-08,0.1152
1.99166e-08,0.1310
1.99398e-08,0.1370
1.99631e-08,0.1342
1.99864e-08,0.1233
2.00096e-08,0.1056
2.00329e-08,0.0843
2.00562e-08,0.0637
2.00794e-08,0.0474
2.01027e-08,0.0375
2.01260e-08,0.0333
2.01492e-08,0.0323
2.01725e-08,0.0326
2.01958e-08,0.0346
2.02190e-08,0.0389
2.02423e-08,0.0441
2.02656e-08,0.0472
2.02888e-08,0.0453
2.03121e-08,0.0362
2.03354e-08,0.0197
2.03586e-08,-0.0024
2.03819e-08,-0.0257
2.04052e-08,-0.0456
2.04284e-08,-0.0586
2.04517e-08,-0.0633
2.04750e-08,-0.0605
2.04982e-08,-0.0531
2.05215e-08,-0.0439
2.05448e-08,-0.0343
2.05680e-08,-0.0240
2.05913e-08,-0.0130
2.06146e-08,-0.0024
2.06378e-08,0.0063
2.06611e-08,0.0115
2.06844e-08,0.0125
2.07076e-08,0.0101
2.07309e-08,0.0055
2.07542e-08,0.0001
2.07774e-08,-0.0050
2.08007e-08,-0.0092
2.08240e-08,-0.0116
2.08472e-08,-0.0115
2.08705e-08,-0.0085
2.08938e-08,-0.0025
2.09170e-08,0.0061
2.09403e-08,0.0159
2.09636e-08,0.0248
2.09868e-08,0.0304
2.10101e-08,0.0311
2.10334e-08,0.0271
2.10566e-08,0.0202
2.10799e-08,0.0126
2.11032e-08,0.0061
2.11264e-08,0.0014
2.11497e-08,-0.0022
2.11730e-08,-0.0052
2.11962e-08,-0.0078
2.12195e-08,-0.0095
2.12428e-08,-0.0096
2.12660e-08,-0.0079
2.12893e-08,-0.0044
2.13126e-08,0.0003
2.13358e-08,0.0049
2.13591e-08,0.0082
2.13824e-08,0.0096
2.14056e-08,0.0090
2.14289e-08,0.0067
2.14522e-08,0.0032
2.14754e-08,-0.0008
2.14987e-08,-0.0050
2.15220e-08,-0.0086
2.15452e-08,-0.0109
2.15685e-08,-0.0111
2.15918e-08,-0.0088
2.16150e-08,-0.0031
2.16383e-08,0.0110
2.16616e-08,0.0470
2.16848e-08,0.1162
2.17081e-08,0.2104
2.17314e-08,0.3211
2.17546e-08,0.4452
2.17779e-08,0.5797
2.18012e-08,0.7166
2.18244e-08,0.8490
2.18477e-08,0.9701
2.18710e-08,1.0725
2.18942e-08,1.1488
2.19175e-08,1.2017
2.19408e-08,1.2379
2.19640e-08,1.2615
2.19873e-08,1.2746
2.20106e-08,1.2829
2.20338e-08,1.2924
2.20571e-08,1.3026
2.20804e-08,1.3091
2.21037e-08,1.3117
2.21269e-08,1.3126
2.21502e-08,1.3136
2.21735e-08,1.3154
2.21967e-08,1.3168
2.22200e-08,1.3129
2.22433e-08,1.2984
2.22665e-08,1.2718
2.22898e-08,1.2368
2.23131e-08,1.1985
2.23363e-08,1.1607
2.23596e-08,1.1261
2.23829e-08,1.0983
2.24061e-08,1.0800
2.24294e-08,1.0717
2.24527e-08,1.0725
2.24759e-08,1.0808
2.24992e-08,1.0951
2.25225e-08,1.1133
2.25457e-08,1.1323
2.25690e-08,1.1494
2.25923e-08,1.1620
2.26155e-08,1.1694
2.26388e-08,1.1730
2.26621e-08,1.1754
2.26853e-08,1.1782
2.27086e-08,1.1807
2.27319e-08,1.1816
2.27551e-08,1.1812
2.27784e-08,1.1817
2.28017e-08,1.1850
2.28249e-08,1.1926
2.28482e-08,1.2017
2.28715e-08,1.2034
2.28947e-08,1.1811
2.29180e-08,1.1186
2.29413e-08,1.0229
2.29645e-08,0.9043
2.29878e-08,0.7673
2.30111e-08,0.6159
2.30343e-08,0.4617
2.30576e-08,0.3124
2.30809e-08,0.1763
2.31041e-08,0.0603
2.31274e-08,-0.0269
2.31507e-08,-0.0860
2.31739e-08,-0.1236
2.31972e-08,-0.1447
2.32205e-08,-0.1528
2.32437e-08,-0.1550
2.32670e-08,-0.1593
2.32903e-08,-0.1657
2.33135e-08,-0.1695
2.33368e-08,-0.1704
2.33601e-08,-0.1718
2.33833e-08,-0.1760
2.34066e-08,-0.1834
2.34299e-08,-0.1914
2.34531e-08,-0.1933
2.34764e-08,-0.1814
2.34997e-08,-0.1526
2.35229e-08,-0.1100
2.35462e-08,-0.0599
2.35695e-08,-0.0081
2.35927e-08,0.0405
2.36160e-08,0.0808
2.36393e-08,0.1098
2.36625e-08,0.1270
2.36858e-08,0.1339
2.37091e-08,0.1318
2.37323e-08,0.1217
2.37556e-08,0.1052
2.37789e-08,0.0854
2.38021e-08,0.0663
2.38254e-08,0.0513
2.38487e-08,0.0421
2.38719e-08,0.0380
2.38952e-08,0.0364
2.39185e-08,0.0355
2.39417e-08,0.0358
2.39650e-08,0.0384
2.39883e-08,0.0424
2.40115e-08,0.0451
2.40348e-08,0.0435
2.40581e-08,0.0356
2.40813e-08,0.0206
2.41046e-08,0.0000
2.41279e-08,-0.0223
2.41511e-08,-0.0420
2.41744e-08,-0.0556
2.41977e-08,-0.0614
2.42209e-08,-0.0597
2.42442e-08,-0.0529
2.42675e-08,-0.0439
2.42907e-08,-0.0343
2.43140e-08,-0.0241
2.43373e-08,-0.0136
2.43605e-08,-0.0035
2.43838e-08,0.0044
2.44071e-08,0.0091
2.44303e-08,0.0102
2.44536e-08,0.0083
2.44769e-08,0.0047
2.45002e-08,0.0005
2.45234e-08,-0.0036
2.45467e-08,-0.0072
2.45700e-08,-0.0096
2.45932e-08,-0.0100
2.46165e-08,-0.0078
2.46398e-08,-0.0027
2.46630e-08,0.0051
2.46863e-08,0.0145
