.HEADER
..NAMES
Time,V U1.L5
2.0475e-09,0.9252
2.0708e-09,0.9995
2.0940e-09,1.0656
2.1173e-09,1.1180
2.1406e-09,1.1556
2.1638e-09,1.1806
2.1871e-09,1.1975
2.2104e-09,1.2106
2.2336e-09,1.2227
2.2569e-09,1.2343
2.2802e-09,1.2441
2.3034e-09,1.2513
2.3267e-09,1.2559
2.3500e-09,1.2584
2.3732e-09,1.2583
2.3965e-09,1.2543
2.4198e-09,1.2461
2.4430e-09,1.2344
2.4663e-09,1.2204
2.4896e-09,1.2045
2.5128e-09,1.1871
2.5361e-09,1.1687
2.5594e-09,1.1508
2.5826e-09,1.1356
2.6059e-09,1.1257
2.6292e-09,1.1230
2.6524e-09,1.1277
2.6757e-09,1.1379
2.6990e-09,1.1503
2.7222e-09,1.1613
2.7455e-09,1.1685
2.7688e-09,1.1716
2.7920e-09,1.1724
2.8153e-09,1.1733
2.8386e-09,1.1754
2.8618e-09,1.1790
2.8851e-09,1.1838
2.9084e-09,1.1895
2.9316e-09,1.1959
2.9549e-09,1.2027
2.9782e-09,1.2095
3.0014e-09,1.2158
3.0247e-09,1.2212
3.0480e-09,1.2253
3.0712e-09,1.2279
3.0945e-09,1.2286
3.1178e-09,1.2270
3.1410e-09,1.2231
3.1643e-09,1.2171
3.1876e-09,1.2096
3.2108e-09,1.2021
3.2341e-09,1.1963
3.2574e-09,1.1936
3.2806e-09,1.1942
3.3039e-09,1.1968
3.3272e-09,1.1996
3.3504e-09,1.2011
3.3737e-09,1.2005
3.3970e-09,1.1984
3.4202e-09,1.1954
3.4435e-09,1.1926
3.4668e-09,1.1905
3.4901e-09,1.1892
3.5133e-09,1.1886
3.5366e-09,1.1887
3.5599e-09,1.1893
3.5831e-09,1.1905
3.6064e-09,1.1925
3.6297e-09,1.1950
3.6529e-09,1.1979
3.6762e-09,1.2009
3.6995e-09,1.2037
3.7227e-09,1.2059
3.7460e-09,1.2072
3.7693e-09,1.2070
3.7925e-09,1.2053
3.8158e-09,1.2028
3.8391e-09,1.2002
3.8623e-09,1.1987
3.8856e-09,1.1987
3.9089e-09,1.1767
3.9321e-09,1.1231
3.9554e-09,0.9875
3.9787e-09,0.8358
4.0019e-09,0.7191
4.0252e-09,0.6505
4.0485e-09,0.6029
4.0717e-09,0.5746
4.0950e-09,0.5553
4.1183e-09,0.5410
4.1415e-09,0.5285
4.1648e-09,0.5180
4.1881e-09,0.5089
4.2113e-09,0.5023
4.2346e-09,0.4981
4.2579e-09,0.4959
4.2811e-09,0.4964
4.3044e-09,0.4998
4.3277e-09,0.5055
4.3509e-09,0.5103
4.3742e-09,0.5106
4.3975e-09,0.5042
4.4207e-09,0.4896
4.4440e-09,0.4637
4.4673e-09,0.4220
4.4905e-09,0.3629
4.5138e-09,0.2908
4.5371e-09,0.2141
4.5603e-09,0.1427
4.5836e-09,0.0838
4.6069e-09,0.0408
4.6301e-09,0.0122
4.6534e-09,-0.0058
4.6767e-09,-0.0183
4.6999e-09,-0.0290
4.7232e-09,-0.0398
4.7465e-09,-0.0502
4.7697e-09,-0.0592
4.7930e-09,-0.0664
4.8163e-09,-0.0724
4.8395e-09,-0.0773
4.8628e-09,-0.0802
4.8861e-09,-0.0793
4.9093e-09,-0.0736
4.9326e-09,-0.0633
4.9559e-09,-0.0489
4.9791e-09,-0.0304
5.0024e-09,-0.0085
5.0257e-09,0.0151
5.0489e-09,0.0374
5.0722e-09,0.0550
5.0955e-09,0.0647
5.1187e-09,0.0656
5.1420e-09,0.0591
5.1653e-09,0.0484
5.1885e-09,0.0375
5.2118e-09,0.0298
5.2351e-09,0.0266
5.2583e-09,0.0270
5.2816e-09,0.0286
5.3049e-09,0.0294
5.3281e-09,0.0286
5.3514e-09,0.0265
5.3747e-09,0.0233
5.3979e-09,0.0191
5.4212e-09,0.0136
5.4445e-09,0.0067
5.4677e-09,-0.0010
5.4910e-09,-0.0092
5.5143e-09,-0.0170
5.5375e-09,-0.0238
5.5608e-09,-0.0285
5.5841e-09,-0.0303
5.6073e-09,-0.0287
5.6306e-09,-0.0238
5.6539e-09,-0.0165
5.6771e-09,-0.0083
5.7004e-09,-0.0012
5.7237e-09,0.0031
5.7469e-09,0.0036
5.7702e-09,0.0012
5.7935e-09,-0.0024
5.8168e-09,-0.0051
5.8400e-09,-0.0058
5.8633e-09,-0.0045
5.8866e-09,-0.0018
5.9098e-09,0.0014
5.9331e-09,0.0043
5.9564e-09,0.0069
5.9796e-09,0.0091
6.0029e-09,0.0109
6.0262e-09,0.0124
6.0494e-09,0.0130
6.0727e-09,0.0126
6.0960e-09,0.0110
6.1192e-09,0.0081
6.1425e-09,0.0045
6.1658e-09,0.0007
6.1890e-09,-0.0026
6.2123e-09,-0.0050
6.2356e-09,-0.0057
6.2588e-09,-0.0047
6.2821e-09,-0.0022
6.3054e-09,0.0008
6.3286e-09,0.0031
6.3519e-09,0.0039
6.3752e-09,0.0029
6.3984e-09,0.0008
6.4217e-09,-0.0017
6.4450e-09,-0.0036
6.4682e-09,-0.0045
6.4915e-09,-0.0046
6.5148e-09,-0.0041
6.5380e-09,-0.0034
6.5613e-09,-0.0026
6.5846e-09,-0.0018
6.6078e-09,-0.0007
6.6311e-09,0.0007
6.6544e-09,0.0022
6.6776e-09,0.0036
6.7009e-09,0.0044
6.7242e-09,0.0045
6.7474e-09,0.0039
6.7707e-09,0.0027
6.7940e-09,0.0012
6.8172e-09,-0.0004
6.8405e-09,-0.0014
6.8638e-09,-0.0016
6.8870e-09,-0.0008
6.9103e-09,0.0006
6.9336e-09,0.0022
6.9568e-09,0.0034
6.9801e-09,0.0038
7.0034e-09,0.0033
7.0266e-09,0.0023
7.0499e-09,0.0012
7.0732e-09,0.0004
7.0964e-09,-0.0001
7.1197e-09,-0.0003
7.1430e-09,-0.0005
7.1662e-09,-0.0007
7.1895e-09,-0.0009
7.2128e-09,-0.0009
7.2360e-09,-0.0007
7.2593e-09,-0.0001
7.2826e-09,0.0006
7.3058e-09,0.0014
7.3291e-09,0.0019
7.3524e-09,0.0022
7.3756e-09,0.0020
7.3989e-09,0.0013
7.4222e-09,0.0005
7.4454e-09,-0.0003
7.4687e-09,-0.0009
7.4920e-09,-0.0009
7.5152e-09,-0.0005
7.5385e-09,0.0003
7.5618e-09,0.0012
7.5850e-09,0.0018
7.6083e-09,0.0020
7.6316e-09,0.0018
7.6548e-09,0.0015
7.6781e-09,0.0012
7.7014e-09,0.0010
7.7246e-09,0.0009
7.7479e-09,0.0008
7.7712e-09,0.0007
7.7944e-09,0.0004
7.8177e-09,0.0002
7.8410e-09,0.0000
7.8642e-09,0.0000
7.8875e-09,0.0003
7.9108e-09,0.0007
7.9340e-09,0.0011
7.9573e-09,0.0014
7.9806e-09,0.0016
8.0038e-09,0.0015
8.0271e-09,0.0011
8.0504e-09,0.0007
8.0736e-09,0.0002
8.0969e-09,-0.0001
8.1202e-09,-0.0002
8.1435e-09,0.0001
8.1667e-09,0.0004
8.1900e-09,0.0008
8.2133e-09,0.0010
8.2365e-09,0.0011
8.2598e-09,0.0010
8.2831e-09,0.0009
8.3063e-09,0.0009
8.3296e-09,0.0009
8.3529e-09,0.0009
8.3761e-09,0.0009
8.3994e-09,0.0008
8.4227e-09,0.0006
8.4459e-09,0.0005
8.4692e-09,0.0003
8.4925e-09,0.0003
8.5157e-09,0.0004
8.5390e-09,0.0007
8.5623e-09,0.0009
8.5855e-09,0.0011
8.6088e-09,0.0012
8.6321e-09,0.0012
8.6553e-09,0.0010
8.6786e-09,0.0008
8.7019e-09,0.0005
8.7251e-09,0.0004
8.7484e-09,0.0004
8.7717e-09,0.0005
8.7949e-09,0.0006
8.8182e-09,0.0008
8.8415e-09,0.0008
8.8647e-09,0.0008
8.8880e-09,0.0008
8.9113e-09,0.0008
8.9345e-09,0.0008
8.9578e-09,0.0009
8.9811e-09,0.0009
9.0043e-09,0.0009
9.0276e-09,0.0008
9.0509e-09,0.0007
9.0741e-09,0.0006
9.0974e-09,0.0005
9.1207e-09,0.0005
9.1439e-09,0.0006
9.1672e-09,0.0007
9.1905e-09,0.0008
9.2137e-09,0.0010
9.2370e-09,0.0010
9.2603e-09,0.0010
9.2835e-09,0.0009
9.3068e-09,0.0008
9.3301e-09,0.0007
9.3533e-09,0.0006
9.3766e-09,0.0007
9.3999e-09,0.0007
9.4231e-09,0.0008
9.4464e-09,0.0008
9.4697e-09,0.0008
9.4929e-09,0.0008
9.5162e-09,0.0008
9.5395e-09,0.0008
9.5627e-09,0.0008
9.5860e-09,0.0009
9.6093e-09,0.0009
9.6325e-09,0.0009
9.6558e-09,0.0009
9.6791e-09,0.0008
9.7023e-09,0.0007
9.7256e-09,0.0007
9.7489e-09,0.0007
9.7721e-09,0.0007
9.7954e-09,0.0008
9.8187e-09,0.0009
9.8419e-09,0.0009
9.8652e-09,0.0009
9.8885e-09,0.0009
9.9117e-09,0.0009
9.9350e-09,0.0008
9.9583e-09,0.0008
9.9815e-09,0.0008
1.00048e-08,0.0008
1.00281e-08,0.0008
1.00513e-08,0.0009
1.00746e-08,0.0009
1.00979e-08,0.0008
1.01211e-08,0.0008
1.01444e-08,0.0008
1.01677e-08,0.0008
1.01909e-08,0.0009
1.02142e-08,0.0009
1.02375e-08,0.0009
1.02607e-08,0.0009
1.02840e-08,0.0009
1.03073e-08,0.0009
1.03305e-08,0.0008
1.03538e-08,0.0008
1.03771e-08,0.0008
1.04003e-08,0.0008
1.04236e-08,0.0009
1.04469e-08,0.0009
1.04702e-08,0.0009
1.04934e-08,0.0009
1.05167e-08,0.0009
1.05400e-08,0.0009
1.05632e-08,0.0009
1.05865e-08,0.0009
1.06098e-08,0.0009
1.06330e-08,0.0009
1.06563e-08,0.0009
1.06796e-08,0.0009
1.07028e-08,0.0009
1.07261e-08,0.0009
1.07494e-08,0.0009
1.07726e-08,0.0009
1.07959e-08,0.0009
1.08192e-08,0.0009
1.08424e-08,0.0010
1.08657e-08,0.0010
1.08890e-08,0.0010
1.09122e-08,0.0010
1.09355e-08,0.0009
1.09588e-08,0.0009
1.09820e-08,0.0009
1.10053e-08,0.0009
1.10286e-08,0.0009
1.10518e-08,0.0009
1.10751e-08,0.0010
1.10984e-08,0.0010
1.11216e-08,0.0010
1.11449e-08,0.0010
1.11682e-08,0.0010
1.11914e-08,0.0010
1.12147e-08,0.0010
1.12380e-08,0.0010
1.12612e-08,0.0010
1.12845e-08,0.0010
1.13078e-08,0.0010
1.13310e-08,0.0010
1.13543e-08,0.0010
1.13776e-08,0.0010
1.14008e-08,0.0010
1.14241e-08,0.0123
1.14474e-08,0.0565
1.14706e-08,0.1817
1.14939e-08,0.3295
1.15172e-08,0.4418
1.15404e-08,0.5120
1.15637e-08,0.5632
1.15870e-08,0.5938
1.16102e-08,0.6111
1.16335e-08,0.6237
1.16568e-08,0.6346
1.16800e-08,0.6438
1.17033e-08,0.6522
1.17266e-08,0.6587
1.17498e-08,0.6632
1.17731e-08,0.6663
1.17964e-08,0.6672
1.18196e-08,0.6654
1.18429e-08,0.6613
1.18662e-08,0.6573
1.18894e-08,0.6562
1.19127e-08,0.6609
1.19360e-08,0.6733
1.19592e-08,0.6957
1.19825e-08,0.7332
1.20058e-08,0.7887
1.20290e-08,0.8589
1.20523e-08,0.9361
1.20756e-08,1.0109
1.20988e-08,1.0746
1.21221e-08,1.1226
1.21454e-08,1.1554
1.21686e-08,1.1763
1.21919e-08,1.1903
1.22152e-08,1.2015
1.22384e-08,1.2124
1.22617e-08,1.2230
1.22850e-08,1.2321
1.23082e-08,1.2394
1.23315e-08,1.2454
1.23548e-08,1.2504
1.23780e-08,1.2536
1.24013e-08,1.2535
1.24246e-08,1.2491
1.24478e-08,1.2408
1.24711e-08,1.2287
1.24944e-08,1.2128
1.25176e-08,1.1935
1.25409e-08,1.1720
1.25642e-08,1.1510
1.25874e-08,1.1343
1.26107e-08,1.1249
1.26340e-08,1.1244
1.26572e-08,1.1320
1.26805e-08,1.1446
1.27038e-08,1.1581
1.27270e-08,1.1688
1.27503e-08,1.1746
1.27736e-08,1.1762
1.27968e-08,1.1760
1.28201e-08,1.1759
1.28434e-08,1.1772
1.28667e-08,1.1796
1.28899e-08,1.1830
1.29132e-08,1.1873
1.29365e-08,1.1927
1.29597e-08,1.1990
1.29830e-08,1.2059
1.30063e-08,1.2132
1.30295e-08,1.2201
1.30528e-08,1.2260
1.30761e-08,1.2301
1.30993e-08,1.2314
1.31226e-08,1.2295
1.31459e-08,1.2243
1.31691e-08,1.2164
1.31924e-08,1.2074
1.32157e-08,1.1992
1.32389e-08,1.1940
1.32622e-08,1.1927
1.32855e-08,1.1948
1.33087e-08,1.1987
1.33320e-08,1.2020
1.33553e-08,1.2034
1.33785e-08,1.2027
1.34018e-08,1.2005
1.34251e-08,1.1976
1.34483e-08,1.1949
1.34716e-08,1.1927
1.34949e-08,1.1911
1.35181e-08,1.1899
1.35414e-08,1.1891
1.35647e-08,1.1890
1.35879e-08,1.1898
1.36112e-08,1.1917
1.36345e-08,1.1947
1.36577e-08,1.1984
1.36810e-08,1.2023
1.37043e-08,1.2059
1.37275e-08,1.2084
1.37508e-08,1.2092
1.37741e-08,1.2081
1.37973e-08,1.2054
1.38206e-08,1.2020
1.38439e-08,1.1991
1.38671e-08,1.1978
1.38904e-08,1.1975
1.39137e-08,1.1673
1.39369e-08,1.1104
1.39602e-08,0.9524
1.39835e-08,0.8044
1.40067e-08,0.7046
1.40300e-08,0.6400
1.40533e-08,0.5978
1.40765e-08,0.5727
1.40998e-08,0.5543
1.41231e-08,0.5401
1.41463e-08,0.5273
1.41696e-08,0.5168
1.41929e-08,0.5076
1.42161e-08,0.5013
1.42394e-08,0.4973
1.42627e-08,0.4959
1.42859e-08,0.4974
1.43092e-08,0.5019
1.43325e-08,0.5081
1.43557e-08,0.5125
1.43790e-08,0.5113
1.44023e-08,0.5030
1.44255e-08,0.4859
1.44488e-08,0.4567
1.44721e-08,0.4110
1.44953e-08,0.3485
1.45186e-08,0.2749
1.45419e-08,0.1988
1.45651e-08,0.1297
1.45884e-08,0.0742
1.46117e-08,0.0346
1.46349e-08,0.0087
1.46582e-08,-0.0077
1.46815e-08,-0.0194
1.47047e-08,-0.0300
1.47280e-08,-0.0408
1.47513e-08,-0.0511
1.47745e-08,-0.0598
1.47978e-08,-0.0670
1.48211e-08,-0.0730
1.48443e-08,-0.0779
1.48676e-08,-0.0801
1.48909e-08,-0.0781
1.49141e-08,-0.0711
1.49374e-08,-0.0597
1.49607e-08,-0.0442
1.49839e-08,-0.0248
1.50072e-08,-0.0025
1.50305e-08,0.0210
1.50537e-08,0.0424
1.50770e-08,0.0582
1.51003e-08,0.0660
1.51236e-08,0.0652
1.51468e-08,0.0575
1.51701e-08,0.0552
1.51934e-08,0.0835
1.52166e-08,0.1953
1.52399e-08,0.3512
1.52632e-08,0.4586
1.52864e-08,0.5424
1.53097e-08,0.5970
1.53330e-08,0.6258
1.53562e-08,0.6432
1.53795e-08,0.6518
1.54028e-08,0.6571
1.54260e-08,0.6596
1.54493e-08,0.6594
1.54726e-08,0.6569
1.54958e-08,0.6520
1.55191e-08,0.6463
1.55424e-08,0.6397
1.55656e-08,0.6328
1.55889e-08,0.6268
1.56122e-08,0.6244
1.56354e-08,0.6282
1.56587e-08,0.6403
1.56820e-08,0.6609
1.57052e-08,0.6900
1.57285e-08,0.7308
1.57518e-08,0.7857
1.57750e-08,0.8531
1.57983e-08,0.9276
1.58216e-08,1.0015
1.58448e-08,1.0671
1.58681e-08,1.1190
1.58914e-08,1.1564
1.59146e-08,1.1815
1.59379e-08,1.1986
1.59612e-08,1.2121
1.59844e-08,1.2244
1.60077e-08,1.2359
1.60310e-08,1.2455
1.60542e-08,1.2523
1.60775e-08,1.2566
1.61008e-08,1.2589
1.61240e-08,1.2585
1.61473e-08,1.2544
1.61706e-08,1.2463
1.61938e-08,1.2349
1.62171e-08,1.2212
1.62404e-08,1.2055
1.62636e-08,1.1881
1.62869e-08,1.1697
1.63102e-08,1.1516
1.63334e-08,1.1364
1.63567e-08,1.1266
1.63800e-08,1.1241
1.64032e-08,1.1288
1.64265e-08,1.1390
1.64498e-08,1.1513
1.64730e-08,1.1621
1.64963e-08,1.1690
1.65196e-08,1.1721
1.65428e-08,1.1731
1.65661e-08,1.1742
1.65894e-08,1.1765
1.66126e-08,1.1802
1.66359e-08,1.1850
1.66592e-08,1.1907
1.66824e-08,1.1970
1.67057e-08,1.2036
1.67290e-08,1.2102
1.67522e-08,1.2163
1.67755e-08,1.2217
1.67988e-08,1.2260
1.68220e-08,1.2287
1.68453e-08,1.2295
1.68686e-08,1.2279
1.68918e-08,1.2240
1.69151e-08,1.2178
1.69384e-08,1.2103
1.69616e-08,1.2028
1.69849e-08,1.1971
1.70082e-08,1.1946
1.70314e-08,1.1952
1.70547e-08,1.1978
1.70780e-08,1.2004
1.71012e-08,1.2017
1.71245e-08,1.2011
1.71478e-08,1.1989
1.71710e-08,1.1961
1.71943e-08,1.1934
1.72176e-08,1.1914
1.72408e-08,1.1902
1.72641e-08,1.1896
1.72874e-08,1.1896
1.73106e-08,1.1902
1.73339e-08,1.1913
1.73572e-08,1.1932
1.73804e-08,1.1957
1.74037e-08,1.1986
1.74270e-08,1.2017
1.74502e-08,1.2045
1.74735e-08,1.2068
1.74968e-08,1.2080
1.75201e-08,1.2078
1.75433e-08,1.2061
1.75666e-08,1.2035
1.75899e-08,1.2010
1.76131e-08,1.1995
1.76364e-08,1.1995
1.76597e-08,1.1750
1.76829e-08,1.1198
1.77062e-08,0.9759
1.77295e-08,0.8229
1.77527e-08,0.7193
1.77760e-08,0.6510
1.77993e-08,0.6062
1.78225e-08,0.5773
1.78458e-08,0.5571
1.78691e-08,0.5422
1.78923e-08,0.5294
1.79156e-08,0.5186
1.79389e-08,0.5096
1.79621e-08,0.5030
1.79854e-08,0.4988
1.80087e-08,0.4966
1.80319e-08,0.4974
1.80552e-08,0.5008
1.80785e-08,0.5066
1.81017e-08,0.5112
1.81250e-08,0.5111
1.81483e-08,0.5041
1.81715e-08,0.4890
1.81948e-08,0.4624
1.82181e-08,0.4198
1.82413e-08,0.3597
1.82646e-08,0.2874
1.82879e-08,0.2113
1.83111e-08,0.1409
1.83344e-08,0.0834
1.83577e-08,0.0415
1.83809e-08,0.0135
1.84042e-08,-0.0044
1.84275e-08,-0.0172
1.84507e-08,-0.0283
1.84740e-08,-0.0393
1.84973e-08,-0.0498
1.85205e-08,-0.0587
1.85438e-08,-0.0658
1.85671e-08,-0.0717
1.85903e-08,-0.0767
1.86136e-08,-0.0795
1.86369e-08,-0.0783
1.86601e-08,-0.0723
1.86834e-08,-0.0618
1.87067e-08,-0.0472
1.87299e-08,-0.0287
1.87532e-08,-0.0067
1.87765e-08,0.0168
1.87997e-08,0.0389
1.88230e-08,0.0558
1.88463e-08,0.0649
1.88695e-08,0.0654
1.88928e-08,0.0586
1.89161e-08,0.0533
1.89393e-08,0.0752
1.89626e-08,0.1662
1.89859e-08,0.3270
1.90091e-08,0.4466
1.90324e-08,0.5294
1.90557e-08,0.5891
1.90789e-08,0.6221
1.91022e-08,0.6398
1.91255e-08,0.6497
1.91487e-08,0.6556
1.91720e-08,0.6591
1.91953e-08,0.6594
1.92185e-08,0.6575
1.92418e-08,0.6530
1.92651e-08,0.6475
1.92883e-08,0.6409
1.93116e-08,0.6340
1.93349e-08,0.6276
1.93581e-08,0.6244
1.93814e-08,0.6270
1.94047e-08,0.6376
1.94279e-08,0.6567
1.94512e-08,0.6842
1.94745e-08,0.7224
1.94977e-08,0.7746
1.95210e-08,0.8399
1.95443e-08,0.9137
1.95675e-08,0.9885
1.95908e-08,1.0562
1.96141e-08,1.1109
1.96373e-08,1.1507
1.96606e-08,1.1775
1.96839e-08,1.1956
1.97071e-08,1.2094
1.97304e-08,1.2218
1.97537e-08,1.2336
1.97769e-08,1.2437
1.98002e-08,1.2511
1.98235e-08,1.2559
1.98468e-08,1.2585
1.98700e-08,1.2587
1.98933e-08,1.2553
1.99166e-08,1.2479
1.99398e-08,1.2370
1.99631e-08,1.2237
1.99864e-08,1.2084
2.00096e-08,1.1913
2.00329e-08,1.1730
2.00562e-08,1.1548
2.00794e-08,1.1388
2.01027e-08,1.1277
2.01260e-08,1.1238
2.01492e-08,1.1273
2.01725e-08,1.1368
2.01958e-08,1.1491
2.02190e-08,1.1605
2.02423e-08,1.1682
2.02656e-08,1.1718
2.02888e-08,1.1730
2.03121e-08,1.1738
2.03354e-08,1.1758
2.03586e-08,1.1793
2.03819e-08,1.1839
2.04052e-08,1.1895
2.04284e-08,1.1957
2.04517e-08,1.2023
2.04750e-08,1.2089
2.04982e-08,1.2152
2.05215e-08,1.2207
2.05448e-08,1.2252
2.05680e-08,1.2282
2.05913e-08,1.2293
2.06146e-08,1.2283
2.06378e-08,1.2248
2.06611e-08,1.2190
2.06844e-08,1.2116
2.07076e-08,1.2040
2.07309e-08,1.1978
2.07542e-08,1.1946
2.07774e-08,1.1947
2.08007e-08,1.1971
2.08240e-08,1.2000
2.08472e-08,1.2016
2.08705e-08,1.2014
2.08938e-08,1.1994
2.09170e-08,1.1965
2.09403e-08,1.1937
2.09636e-08,1.1916
2.09868e-08,1.1902
2.10101e-08,1.1896
2.10334e-08,1.1895
2.10566e-08,1.1900
2.10799e-08,1.1910
2.11032e-08,1.1927
2.11264e-08,1.1951
2.11497e-08,1.1980
2.11730e-08,1.2010
2.11962e-08,1.2039
2.12195e-08,1.2064
2.12428e-08,1.2078
2.12660e-08,1.2079
2.12893e-08,1.2064
2.13126e-08,1.2039
2.13358e-08,1.2013
2.13591e-08,1.1995
2.13824e-08,1.1993
2.14056e-08,1.1816
2.14289e-08,1.1355
2.14522e-08,1.0124
2.14754e-08,0.8508
2.14987e-08,0.7307
2.15220e-08,0.6593
2.15452e-08,0.6110
2.15685e-08,0.5797
2.15918e-08,0.5595
2.16150e-08,0.5441
2.16383e-08,0.5313
2.16616e-08,0.5203
2.16848e-08,0.5109
2.17081e-08,0.5038
2.17314e-08,0.4992
2.17546e-08,0.4967
2.17779e-08,0.4969
2.18012e-08,0.4998
2.18244e-08,0.5054
2.18477e-08,0.5104
2.18710e-08,0.5116
2.18942e-08,0.5060
2.19175e-08,0.4926
2.19408e-08,0.4684
2.19640e-08,0.4291
2.19873e-08,0.3721
2.20106e-08,0.3015
2.20338e-08,0.2250
2.20571e-08,0.1526
2.20804e-08,0.0921
2.21037e-08,0.0471
2.21269e-08,0.0168
2.21502e-08,-0.0024
2.21735e-08,-0.0156
2.21967e-08,-0.0266
2.22200e-08,-0.0375
2.22433e-08,-0.0481
2.22665e-08,-0.0573
2.22898e-08,-0.0647
2.23131e-08,-0.0709
2.23363e-08,-0.0760
2.23596e-08,-0.0793
2.23829e-08,-0.0790
2.24061e-08,-0.0740
2.24294e-08,-0.0642
2.24527e-08,-0.0503
2.24759e-08,-0.0324
2.24992e-08,-0.0110
2.25225e-08,0.0125
2.25457e-08,0.0351
2.25690e-08,0.0534
2.25923e-08,0.0642
2.26155e-08,0.0662
2.26388e-08,0.0606
2.26621e-08,0.0535
2.26853e-08,0.0686
2.27086e-08,0.1496
2.27319e-08,0.2977
2.27551e-08,0.4360
2.27784e-08,0.5210
2.28017e-08,0.5843
2.28249e-08,0.6210
2.28482e-08,0.6389
2.28715e-08,0.6491
2.28947e-08,0.6552
2.29180e-08,0.6591
2.29413e-08,0.6598
2.29645e-08,0.6582
2.29878e-08,0.6541
2.30111e-08,0.6486
2.30343e-08,0.6421
2.30576e-08,0.6351
2.30809e-08,0.6284
2.31041e-08,0.6243
2.31274e-08,0.6255
2.31507e-08,0.6349
2.31739e-08,0.6527
2.31972e-08,0.6790
2.32205e-08,0.7155
2.32437e-08,0.7658
2.32670e-08,0.8298
2.32903e-08,0.9032
2.33135e-08,0.9787
2.33368e-08,1.0481
2.33601e-08,1.1049
2.33833e-08,1.1467
2.34066e-08,1.1749
2.34299e-08,1.1937
2.34531e-08,1.2076
2.34764e-08,1.2200
2.34997e-08,1.2319
2.35229e-08,1.2424
2.35462e-08,1.2503
2.35695e-08,1.2555
2.35927e-08,1.2584
2.36160e-08,1.2590
2.36393e-08,1.2563
2.36625e-08,1.2494
2.36858e-08,1.2389
2.37091e-08,1.2258
2.37323e-08,1.2106
2.37556e-08,1.1937
2.37789e-08,1.1754
2.38021e-08,1.1569
2.38254e-08,1.1403
2.38487e-08,1.1284
2.38719e-08,1.1235
2.38952e-08,1.1210
2.39185e-08,1.0933
2.39417e-08,1.0235
2.39650e-08,0.8695
2.39883e-08,0.7394
2.40115e-08,0.6517
2.40348e-08,0.5943
2.40581e-08,0.5579
2.40813e-08,0.5374
2.41046e-08,0.5250
2.41279e-08,0.5177
2.41511e-08,0.5130
2.41744e-08,0.5106
2.41977e-08,0.5100
2.42209e-08,0.5119
2.42442e-08,0.5149
2.42675e-08,0.5192
2.42907e-08,0.5246
2.43140e-08,0.5313
2.43373e-08,0.5373
2.43605e-08,0.5390
2.43838e-08,0.5329
2.44071e-08,0.5181
2.44303e-08,0.4929
2.44536e-08,0.4540
2.44769e-08,0.3987
2.45002e-08,0.3292
2.45234e-08,0.2529
2.45467e-08,0.1782
2.45700e-08,0.1131
2.45932e-08,0.0619
2.46165e-08,0.0251
2.46398e-08,-0.0001
2.46630e-08,-0.0176
2.46863e-08,-0.0313
2.47096e-08,-0.0437
2.47328e-08,-0.0554
2.47561e-08,-0.0654
2.47794e-08,-0.0730
