.HEADER
..NAMES
Time,V U2.G2
.DATA
1.02430e-08,0.0050
1.02526e-08,0.0061
1.02623e-08,0.0064
1.02719e-08,0.0060
1.02816e-08,0.0048
1.02912e-08,0.0030
1.03009e-08,0.0008
1.03105e-08,-0.0014
1.03202e-08,-0.0034
1.03298e-08,-0.0050
1.03394e-08,-0.0060
1.03491e-08,-0.0064
1.03587e-08,-0.0063
1.03684e-08,-0.0061
1.03780e-08,-0.0058
1.03877e-08,-0.0056
1.03973e-08,-0.0055
1.04070e-08,-0.0055
1.04166e-08,-0.0056
1.04262e-08,-0.0058
1.04359e-08,-0.0059
1.04455e-08,-0.0061
1.04552e-08,-0.0062
1.04648e-08,-0.0062
1.04745e-08,-0.0061
1.04841e-08,-0.0061
1.04938e-08,-0.0062
1.05034e-08,-0.0065
1.05130e-08,-0.0069
1.05227e-08,-0.0073
1.05323e-08,-0.0077
1.05420e-08,-0.0077
1.05516e-08,-0.0074
1.05613e-08,-0.0068
1.05709e-08,-0.0057
1.05806e-08,-0.0044
1.05902e-08,-0.0030
1.05999e-08,-0.0016
1.06095e-08,-0.0005
1.06191e-08,0.0001
1.06288e-08,0.0002
1.06384e-08,-0.0002
1.06481e-08,-0.0010
1.06577e-08,-0.0020
1.06674e-08,-0.0031
1.06770e-08,-0.0041
1.06867e-08,-0.0047
1.06963e-08,-0.0048
1.07059e-08,-0.0046
1.07156e-08,-0.0040
1.07252e-08,-0.0031
1.07349e-08,-0.0022
1.07445e-08,-0.0013
1.07542e-08,-0.0006
1.07638e-08,-0.0001
1.07735e-08,0.0001
1.07831e-08,0.0002
1.07928e-08,0.0002
1.08024e-08,0.0001
1.08120e-08,0.0001
1.08217e-08,0.0001
1.08313e-08,0.0001
1.08410e-08,0.0002
1.08506e-08,0.0003
1.08603e-08,0.0004
1.08699e-08,0.0003
1.08796e-08,0.0002
1.08892e-08,0.0000
1.08988e-08,-0.0001
1.09085e-08,-0.0001
1.09181e-08,0.0001
1.09278e-08,0.0004
1.09374e-08,0.0010
1.09471e-08,0.0018
1.09567e-08,0.0025
1.09664e-08,0.0032
1.09760e-08,0.0037
1.09857e-08,0.0039
1.09953e-08,0.0038
1.10049e-08,0.0035
1.10146e-08,0.0029
1.10242e-08,0.0022
1.10339e-08,0.0016
1.10435e-08,0.0011
1.10532e-08,0.0009
1.10628e-08,0.0009
1.10725e-08,0.0012
1.10821e-08,0.0017
1.10917e-08,0.0022
1.11014e-08,0.0027
1.11110e-08,0.0031
1.11207e-08,0.0033
1.11303e-08,0.0033
1.11400e-08,0.0031
1.11496e-08,0.0028
1.11593e-08,0.0024
1.11689e-08,0.0020
1.11786e-08,0.0018
1.11882e-08,0.0016
1.11978e-08,0.0015
1.12075e-08,0.0016
1.12171e-08,0.0016
1.12268e-08,0.0016
1.12364e-08,0.0016
1.12461e-08,0.0015
1.12557e-08,0.0014
1.12654e-08,0.0012
1.12750e-08,0.0012
1.12846e-08,0.0012
1.12943e-08,0.0013
1.13039e-08,0.0015
1.13136e-08,0.0017
1.13232e-08,0.0020
1.13329e-08,0.0023
1.13425e-08,0.0024
1.13522e-08,0.0023
1.13618e-08,0.0021
1.13715e-08,0.0017
1.13811e-08,0.0012
1.13907e-08,0.0008
1.14004e-08,0.0003
1.14100e-08,0.0000
1.14197e-08,-0.0001
1.14293e-08,-0.0000
1.14390e-08,0.0002
1.14486e-08,0.0005
1.14583e-08,0.0009
1.14679e-08,0.0012
1.14775e-08,0.0014
1.14872e-08,0.0014
1.14968e-08,0.0013
1.15065e-08,0.0011
1.15161e-08,0.0008
1.15258e-08,0.0005
1.15354e-08,0.0002
1.15451e-08,0.0000
1.15547e-08,-0.0001
1.15644e-08,-0.0000
1.15740e-08,0.0001
1.15836e-08,0.0002
1.15933e-08,0.0002
1.16029e-08,0.0003
1.16126e-08,0.0003
1.16222e-08,0.0002
1.16319e-08,0.0001
1.16415e-08,0.0001
1.16512e-08,0.0000
1.16608e-08,0.0001
1.16705e-08,0.0002
1.16801e-08,0.0003
1.16897e-08,0.0005
1.16994e-08,0.0006
1.17090e-08,0.0007
1.17187e-08,0.0006
1.17283e-08,0.0005
1.17380e-08,0.0003
1.17476e-08,0.0001
1.17573e-08,-0.0001
1.17669e-08,-0.0003
1.17765e-08,-0.0004
1.17862e-08,-0.0004
1.17958e-08,-0.0002
1.18055e-08,-0.0000
1.18151e-08,0.0002
1.18248e-08,0.0005
1.18344e-08,0.0007
1.18441e-08,0.0008
1.18537e-08,0.0008
1.18634e-08,0.0007
1.18730e-08,0.0005
1.18826e-08,0.0003
1.18923e-08,0.0001
1.19019e-08,-0.0000
1.19116e-08,-0.0001
1.19212e-08,-0.0000
1.19309e-08,0.0000
1.19405e-08,0.0002
1.19502e-08,0.0003
1.19598e-08,0.0004
1.19694e-08,0.0005
1.19791e-08,0.0005
1.19887e-08,0.0005
1.19984e-08,0.0005
1.20080e-08,0.0004
1.20177e-08,0.0004
1.20273e-08,0.0004
1.20370e-08,0.0004
1.20466e-08,0.0005
1.20563e-08,0.0006
1.20659e-08,0.0007
1.20755e-08,0.0008
1.20852e-08,0.0008
1.20948e-08,0.0007
1.21045e-08,0.0006
1.21141e-08,0.0005
1.21238e-08,0.0004
1.21334e-08,0.0003
1.21431e-08,0.0002
1.21527e-08,0.0003
1.21623e-08,0.0004
1.21720e-08,0.0005
1.21816e-08,0.0007
1.21913e-08,0.0009
1.22009e-08,0.0010
1.22106e-08,0.0010
1.22202e-08,0.0010
1.22299e-08,0.0009
1.22395e-08,0.0007
1.22492e-08,0.0006
1.22588e-08,0.0005
1.22684e-08,0.0004
1.22781e-08,0.0004
1.22877e-08,0.0004
1.22974e-08,0.0005
1.23070e-08,0.0006
1.23167e-08,0.0007
1.23263e-08,0.0008
1.23360e-08,0.0008
1.23456e-08,0.0008
1.23552e-08,0.0008
1.23649e-08,0.0007
1.23745e-08,0.0006
1.23842e-08,0.0006
1.23938e-08,0.0006
1.24035e-08,0.0006
1.24131e-08,0.0006
1.24228e-08,0.0007
1.24324e-08,0.0007
1.24421e-08,0.0008
1.24517e-08,0.0008
1.24613e-08,0.0007
1.24710e-08,0.0007
1.24806e-08,0.0006
1.24903e-08,0.0005
1.24999e-08,0.0005
1.25096e-08,0.0004
1.25192e-08,0.0005
1.25289e-08,0.0005
1.25385e-08,0.0006
1.25481e-08,0.0007
1.25578e-08,0.0008
1.25674e-08,0.0008
1.25771e-08,0.0008
1.25867e-08,0.0008
1.25964e-08,0.0007
1.26060e-08,0.0006
1.26157e-08,0.0005
1.26253e-08,0.0004
1.26349e-08,0.0004
1.26446e-08,0.0004
1.26542e-08,-0.0020
1.26639e-08,-0.0022
1.26735e-08,0.0081
1.26832e-08,0.0254
1.26928e-08,0.0432
1.27025e-08,0.0647
1.27121e-08,0.0922
1.27218e-08,0.1288
1.27314e-08,0.1799
1.27410e-08,0.2382
1.27507e-08,0.2955
1.27603e-08,0.3516
1.27700e-08,0.4031
1.27796e-08,0.4508
1.27893e-08,0.4975
1.27989e-08,0.5395
1.28086e-08,0.5740
1.28182e-08,0.6000
1.28278e-08,0.6146
1.28375e-08,0.6199
1.28471e-08,0.6208
1.28568e-08,0.6192
1.28664e-08,0.6172
1.28761e-08,0.6156
1.28857e-08,0.6126
1.28954e-08,0.6090
1.29050e-08,0.6067
1.29147e-08,0.6063
1.29243e-08,0.6088
1.29339e-08,0.6143
1.29436e-08,0.6201
1.29532e-08,0.6243
1.29629e-08,0.6260
1.29725e-08,0.6257
1.29822e-08,0.6246
1.29918e-08,0.6221
1.30015e-08,0.6176
1.30111e-08,0.6114
1.30207e-08,0.6032
1.30304e-08,0.5939
1.30400e-08,0.5854
1.30497e-08,0.5797
1.30593e-08,0.5781
1.30690e-08,0.5795
1.30786e-08,0.5812
1.30883e-08,0.5826
1.30979e-08,0.5843
1.31076e-08,0.5864
1.31172e-08,0.5884
1.31268e-08,0.5884
1.31365e-08,0.5842
1.31461e-08,0.5748
1.31558e-08,0.5616
1.31654e-08,0.5473
1.31751e-08,0.5352
1.31847e-08,0.5270
1.31944e-08,0.5228
1.32040e-08,0.5229
1.32136e-08,0.5277
1.32233e-08,0.5393
1.32329e-08,0.5599
1.32426e-08,0.5893
1.32522e-08,0.6252
1.32619e-08,0.6646
1.32715e-08,0.7054
1.32812e-08,0.7449
1.32908e-08,0.7627
1.33005e-08,0.7655
1.33101e-08,0.7621
1.33197e-08,0.7408
1.33294e-08,0.7049
1.33390e-08,0.6691
1.33487e-08,0.6202
1.33583e-08,0.5597
1.33680e-08,0.4985
1.33776e-08,0.4312
1.33873e-08,0.3692
1.33969e-08,0.3226
1.34065e-08,0.2840
1.34162e-08,0.2558
1.34258e-08,0.2402
1.34355e-08,0.2300
1.34451e-08,0.2288
1.34548e-08,0.2378
1.34644e-08,0.2516
1.34741e-08,0.2730
1.34837e-08,0.3006
1.34934e-08,0.3263
1.35030e-08,0.3460
1.35126e-08,0.3606
1.35223e-08,0.3717
1.35319e-08,0.3839
1.35416e-08,0.3980
1.35512e-08,0.4092
1.35609e-08,0.4169
1.35705e-08,0.4236
1.35802e-08,0.4307
1.35898e-08,0.4403
1.35994e-08,0.4535
1.36091e-08,0.4701
1.36187e-08,0.4871
1.36284e-08,0.5012
1.36380e-08,0.5117
1.36477e-08,0.5193
1.36573e-08,0.5231
1.36670e-08,0.5229
1.36766e-08,0.5182
1.36863e-08,0.5097
1.36959e-08,0.5000
1.37055e-08,0.4904
1.37152e-08,0.4828
1.37248e-08,0.4807
1.37345e-08,0.4838
1.37441e-08,0.4893
1.37538e-08,0.4967
1.37634e-08,0.5050
1.37731e-08,0.5134
1.37827e-08,0.5210
1.37924e-08,0.5252
1.38020e-08,0.5227
1.38116e-08,0.5118
1.38213e-08,0.4911
1.38309e-08,0.4618
1.38406e-08,0.4257
1.38502e-08,0.3835
1.38599e-08,0.3362
1.38695e-08,0.2852
1.38792e-08,0.2301
1.38888e-08,0.1717
1.38984e-08,0.1163
1.39081e-08,0.0773
1.39177e-08,0.0523
1.39274e-08,0.0429
1.39370e-08,0.0449
1.39467e-08,0.0560
1.39563e-08,0.0828
1.39660e-08,0.1276
1.39756e-08,0.1853
1.39853e-08,0.2538
1.39949e-08,0.3233
1.40045e-08,0.3846
1.40142e-08,0.4380
1.40238e-08,0.4812
1.40335e-08,0.5142
1.40431e-08,0.5399
1.40528e-08,0.5566
1.40624e-08,0.5620
1.40721e-08,0.5596
1.40817e-08,0.5497
1.40913e-08,0.5373
1.41010e-08,0.5285
1.41106e-08,0.5233
1.41203e-08,0.5214
1.41299e-08,0.5222
1.41396e-08,0.5234
1.41492e-08,0.5249
1.41589e-08,0.5274
1.41685e-08,0.5303
1.41782e-08,0.5330
1.41878e-08,0.5336
1.41974e-08,0.5301
1.42071e-08,0.5226
1.42167e-08,0.5121
1.42264e-08,0.4992
1.42360e-08,0.4857
1.42457e-08,0.4720
1.42553e-08,0.4587
1.42650e-08,0.4461
1.42746e-08,0.4350
1.42842e-08,0.4275
1.42939e-08,0.4256
1.43035e-08,0.4280
1.43132e-08,0.4329
1.43228e-08,0.4385
1.43325e-08,0.4432
1.43421e-08,0.4466
1.43518e-08,0.4487
1.43614e-08,0.4483
1.43711e-08,0.4441
1.43807e-08,0.4352
1.43903e-08,0.4219
1.44000e-08,0.4074
1.44096e-08,0.3955
1.44193e-08,0.3895
1.44289e-08,0.3913
1.44386e-08,0.4014
1.44482e-08,0.4191
1.44579e-08,0.4449
1.44675e-08,0.4795
1.44771e-08,0.5224
1.44868e-08,0.5720
1.44964e-08,0.6249
1.45061e-08,0.6773
1.45157e-08,0.7264
1.45254e-08,0.7710
1.45350e-08,0.8106
1.45447e-08,0.8458
1.45543e-08,0.8769
1.45640e-08,0.9031
1.45736e-08,0.9242
1.45832e-08,0.9403
1.45929e-08,0.9527
1.46025e-08,0.9633
1.46122e-08,0.9737
1.46218e-08,0.9852
1.46315e-08,0.9977
1.46411e-08,1.0108
1.46508e-08,1.0243
1.46604e-08,1.0384
1.46700e-08,1.0538
1.46797e-08,1.0709
1.46893e-08,1.0890
1.46990e-08,1.1069
1.47086e-08,1.1231
1.47183e-08,1.1365
1.47279e-08,1.1465
1.47376e-08,1.1537
1.47472e-08,1.1588
1.47568e-08,1.1622
1.47665e-08,1.1643
1.47761e-08,1.1653
1.47858e-08,1.1658
1.47954e-08,1.1670
1.48051e-08,1.1698
1.48147e-08,1.1747
1.48244e-08,1.1811
1.48340e-08,1.1883
1.48437e-08,1.1952
1.48533e-08,1.2014
1.48629e-08,1.2062
1.48726e-08,1.2094
1.48822e-08,1.2107
1.48919e-08,1.2099
1.49015e-08,1.2071
1.49112e-08,1.2028
1.49208e-08,1.1976
1.49305e-08,1.1920
1.49401e-08,1.1866
1.49497e-08,1.1812
1.49594e-08,1.1757
1.49690e-08,1.1704
1.49787e-08,1.1653
1.49883e-08,1.1607
1.49980e-08,1.1565
1.50076e-08,1.1525
1.50173e-08,1.1487
1.50269e-08,1.1450
1.50366e-08,1.1417
1.50462e-08,1.1391
1.50558e-08,1.1372
1.50655e-08,1.1361
1.50751e-08,1.1353
1.50848e-08,1.1346
1.50944e-08,1.1338
1.51041e-08,1.1329
1.51137e-08,1.1324
1.51234e-08,1.1327
1.51330e-08,1.1339
1.51426e-08,1.1362
1.51523e-08,1.1394
1.51619e-08,1.1435
1.51716e-08,1.1486
1.51812e-08,1.1544
1.51909e-08,1.1610
1.52005e-08,1.1676
1.52102e-08,1.1736
1.52198e-08,1.1782
1.52295e-08,1.1810
1.52391e-08,1.1821
1.52487e-08,1.1818
1.52584e-08,1.1805
1.52680e-08,1.1787
1.52777e-08,1.1766
1.52873e-08,1.1744
1.52970e-08,1.1725
1.53066e-08,1.1711
1.53163e-08,1.1707
1.53259e-08,1.1712
1.53355e-08,1.1725
1.53452e-08,1.1742
1.53548e-08,1.1759
1.53645e-08,1.1776
1.53741e-08,1.1791
1.53838e-08,1.1807
1.53934e-08,1.1824
1.54031e-08,1.1843
1.54127e-08,1.1862
1.54224e-08,1.1880
1.54320e-08,1.1898
1.54416e-08,1.1914
1.54513e-08,1.1929
1.54609e-08,1.1942
1.54706e-08,1.1953
1.54802e-08,1.1962
1.54899e-08,1.1970
1.54995e-08,1.1978
1.55092e-08,1.1987
1.55188e-08,1.2000
1.55284e-08,1.2017
1.55381e-08,1.2037
1.55477e-08,1.2059
1.55574e-08,1.2081
1.55670e-08,1.2101
1.55767e-08,1.2116
1.55863e-08,1.2124
1.55960e-08,1.2124
1.56056e-08,1.2117
1.56153e-08,1.2103
1.56249e-08,1.2086
1.56345e-08,1.2068
1.56442e-08,1.2051
1.56538e-08,1.2037
1.56635e-08,1.2027
1.56731e-08,1.2022
1.56828e-08,1.2022
1.56924e-08,1.2024
1.57021e-08,1.2028
1.57117e-08,1.2031
1.57213e-08,1.2033
1.57310e-08,1.2031
1.57406e-08,1.2027
1.57503e-08,1.2021
1.57599e-08,1.2015
1.57696e-08,1.2010
1.57792e-08,1.2006
1.57889e-08,1.2005
1.57985e-08,1.2005
1.58082e-08,1.2006
1.58178e-08,1.2007
1.58274e-08,1.2009
1.58371e-08,1.2011
1.58467e-08,1.2013
1.58564e-08,1.2014
1.58660e-08,1.2014
1.58757e-08,1.2015
1.58853e-08,1.2016
1.58950e-08,1.2020
1.59046e-08,1.2025
1.59142e-08,1.2031
1.59239e-08,1.2036
1.59335e-08,1.2039
1.59432e-08,1.2038
1.59528e-08,1.2034
1.59625e-08,1.2027
1.59721e-08,1.2018
1.59818e-08,1.2006
1.59914e-08,1.1994
1.60011e-08,1.1982
1.60107e-08,1.1973
1.60203e-08,1.1968
1.60300e-08,1.1966
1.60396e-08,1.1968
1.60493e-08,1.1974
1.60589e-08,1.1980
1.60686e-08,1.1986
1.60782e-08,1.1991
1.60879e-08,1.1993
1.60975e-08,1.1993
1.61071e-08,1.1992
1.61168e-08,1.1990
1.61264e-08,1.1987
1.61361e-08,1.1985
1.61457e-08,1.1984
1.61554e-08,1.1985
1.61650e-08,1.1987
1.61747e-08,1.1991
1.61843e-08,1.1995
1.61940e-08,1.1999
1.62036e-08,1.2002
1.62132e-08,1.2004
1.62229e-08,1.2005
1.62325e-08,1.2005
1.62422e-08,1.2005
1.62518e-08,1.2006
1.62615e-08,1.2007
1.62711e-08,1.2009
1.62808e-08,1.2012
1.62904e-08,1.2015
1.63000e-08,1.2016
1.63097e-08,1.2017
1.63193e-08,1.2016
1.63290e-08,1.2013
1.63386e-08,1.2009
1.63483e-08,1.2004
1.63579e-08,1.1999
1.63676e-08,1.1996
1.63772e-08,1.1993
1.63869e-08,1.1993
1.63965e-08,1.1995
1.64061e-08,1.2001
1.64158e-08,1.1942
1.64254e-08,1.1720
1.64351e-08,1.1378
1.64447e-08,1.0824
1.64544e-08,1.0089
1.64640e-08,0.9339
1.64737e-08,0.8556
1.64833e-08,0.7711
1.64929e-08,0.6853
1.65026e-08,0.5991
1.65122e-08,0.5141
1.65219e-08,0.4401
1.65315e-08,0.3778
1.65412e-08,0.3295
1.65508e-08,0.3001
1.65605e-08,0.2840
1.65701e-08,0.2768
1.65798e-08,0.2777
1.65894e-08,0.2844
1.65990e-08,0.2987
1.66087e-08,0.3227
1.66183e-08,0.3502
1.66280e-08,0.3709
1.66376e-08,0.3859
1.66473e-08,0.3975
1.66569e-08,0.4086
1.66666e-08,0.4226
1.66762e-08,0.4348
1.66858e-08,0.4412
1.66955e-08,0.4433
1.67051e-08,0.4433
1.67148e-08,0.4439
1.67244e-08,0.4495
1.67341e-08,0.4599
1.67437e-08,0.4731
1.67534e-08,0.4861
1.67630e-08,0.4967
1.67727e-08,0.5043
1.67823e-08,0.5091
1.67919e-08,0.5112
1.68016e-08,0.5102
1.68112e-08,0.5050
1.68209e-08,0.4950
1.68305e-08,0.4820
1.68402e-08,0.4702
1.68498e-08,0.4646
1.68595e-08,0.4673
1.68691e-08,0.4769
1.68788e-08,0.4911
1.68884e-08,0.5082
1.68980e-08,0.5262
1.69077e-08,0.5443
1.69173e-08,0.5609
1.69270e-08,0.5723
1.69366e-08,0.5743
1.69463e-08,0.5639
1.69559e-08,0.5394
1.69656e-08,0.5027
1.69752e-08,0.4565
1.69848e-08,0.4035
1.69945e-08,0.3458
1.70041e-08,0.2836
1.70138e-08,0.2167
1.70234e-08,0.1503
1.70331e-08,0.1007
1.70427e-08,0.0653
1.70524e-08,0.0467
1.70620e-08,0.0419
1.70717e-08,0.0487
1.70813e-08,0.0720
1.70909e-08,0.1146
1.71006e-08,0.1710
1.71102e-08,0.2392
1.71199e-08,0.3114
1.71295e-08,0.3779
1.71392e-08,0.4376
1.71488e-08,0.4863
1.71585e-08,0.5222
1.71681e-08,0.5481
1.71777e-08,0.5631
1.71874e-08,0.5656
1.71970e-08,0.5595
1.72067e-08,0.5458
1.72163e-08,0.5296
1.72260e-08,0.5171
1.72356e-08,0.5094
1.72453e-08,0.5068
1.72549e-08,0.5095
1.72646e-08,0.5151
1.72742e-08,0.5221
1.72838e-08,0.5303
1.72935e-08,0.5377
1.73031e-08,0.5435
1.73128e-08,0.5457
1.73224e-08,0.5423
1.73321e-08,0.5337
1.73417e-08,0.5210
1.73514e-08,0.5050
1.73610e-08,0.4883
1.73706e-08,0.4720
1.73803e-08,0.4568
1.73899e-08,0.4435
1.73996e-08,0.4325
1.74092e-08,0.4254
1.74189e-08,0.4240
1.74285e-08,0.4269
1.74382e-08,0.4321
1.74478e-08,0.4377
1.74575e-08,0.4421
1.74671e-08,0.4448
1.74767e-08,0.4461
1.74864e-08,0.4448
1.74960e-08,0.4399
1.75057e-08,0.4307
1.75153e-08,0.4174
1.75250e-08,0.4028
1.75346e-08,0.3907
1.75443e-08,0.3843
1.75539e-08,0.3858
1.75635e-08,0.3962
1.75732e-08,0.4151
1.75828e-08,0.4430
1.75925e-08,0.4806
1.76021e-08,0.5270
1.76118e-08,0.5802
1.76214e-08,0.6370
1.76311e-08,0.6934
1.76407e-08,0.7463
1.76504e-08,0.7936
1.76600e-08,0.8341
1.76696e-08,0.8681
1.76793e-08,0.8960
1.76889e-08,0.9179
1.76986e-08,0.9339
1.77082e-08,0.9450
1.77179e-08,0.9528
1.77275e-08,0.9594
1.77372e-08,0.9669
1.77468e-08,0.9764
1.77564e-08,0.9883
1.77661e-08,1.0022
1.77757e-08,1.0172
1.77854e-08,1.0333
1.77950e-08,1.0507
1.78047e-08,1.0692
1.78143e-08,1.0882
1.78240e-08,1.1068
1.78336e-08,1.1237
1.78433e-08,1.1377
1.78529e-08,1.1484
1.78625e-08,1.1561
1.78722e-08,1.1615
1.78818e-08,1.1651
1.78915e-08,1.1673
1.79011e-08,1.1683
1.79108e-08,1.1688
1.79204e-08,1.1697
1.79301e-08,1.1720
1.79397e-08,1.1763
1.79493e-08,1.1824
1.79590e-08,1.1894
1.79686e-08,1.1967
1.79783e-08,1.2036
1.79879e-08,1.2093
1.79976e-08,1.2135
1.80072e-08,1.2155
1.80169e-08,1.2149
1.80265e-08,1.2118
1.80362e-08,1.2065
1.80458e-08,1.1998
1.80554e-08,1.1924
1.80651e-08,1.1849
1.80747e-08,1.1775
1.80844e-08,1.1706
1.80940e-08,1.1644
1.81037e-08,1.1592
1.81133e-08,1.1551
1.81230e-08,1.1518
1.81326e-08,1.1490
1.81422e-08,1.1465
1.81519e-08,1.1439
1.81615e-08,1.1414
1.81712e-08,1.1392
1.81808e-08,1.1373
1.81905e-08,1.1359
1.82001e-08,1.1348
1.82098e-08,1.1338
1.82194e-08,1.1330
1.82291e-08,1.1324
1.82387e-08,1.1323
1.82483e-08,1.1331
1.82580e-08,1.1349
1.82676e-08,1.1377
1.82773e-08,1.1413
1.82869e-08,1.1458
1.82966e-08,1.1509
1.83062e-08,1.1568
1.83159e-08,1.1631
1.83255e-08,1.1696
1.83351e-08,1.1756
1.83448e-08,1.1803
1.83544e-08,1.1835
1.83641e-08,1.1848
1.83737e-08,1.1845
1.83834e-08,1.1830
1.83930e-08,1.1806
1.84027e-08,1.1778
1.84123e-08,1.1746
1.84220e-08,1.1717
1.84316e-08,1.1694
1.84412e-08,1.1681
1.84509e-08,1.1682
1.84605e-08,1.1694
1.84702e-08,1.1715
1.84798e-08,1.1740
1.84895e-08,1.1767
1.84991e-08,1.1793
1.85088e-08,1.1818
1.85184e-08,1.1841
1.85280e-08,1.1862
1.85377e-08,1.1880
1.85473e-08,1.1896
1.85570e-08,1.1909
1.85666e-08,1.1921
1.85763e-08,1.1932
1.85859e-08,1.1943
1.85956e-08,1.1954
1.86052e-08,1.1965
1.86149e-08,1.1976
1.86245e-08,1.1988
1.86341e-08,1.2001
1.86438e-08,1.2015
1.86534e-08,1.2032
1.86631e-08,1.2050
1.86727e-08,1.2070
1.86824e-08,1.2090
1.86920e-08,1.2107
1.87017e-08,1.2120
1.87113e-08,1.2128
1.87209e-08,1.2129
1.87306e-08,1.2123
1.87402e-08,1.2110
1.87499e-08,1.2093
1.87595e-08,1.2073
1.87692e-08,1.2053
1.87788e-08,1.2035
1.87885e-08,1.2021
1.87981e-08,1.2012
1.88078e-08,1.2008
1.88174e-08,1.2010
1.88270e-08,1.2015
1.88367e-08,1.2022
1.88463e-08,1.2028
1.88560e-08,1.2033
1.88656e-08,1.2034
1.88753e-08,1.2031
1.88849e-08,1.2027
1.88946e-08,1.2021
1.89042e-08,1.2016
1.89138e-08,1.2011
1.89235e-08,1.2007
1.89331e-08,1.2004
1.89428e-08,1.2003
1.89524e-08,1.2005
1.89621e-08,1.2008
1.89717e-08,1.2012
1.89814e-08,1.2017
1.89910e-08,1.2020
1.90006e-08,1.2024
1.90103e-08,1.2026
1.90199e-08,1.2029
1.90296e-08,1.2033
1.90392e-08,1.2036
1.90489e-08,1.2038
1.90585e-08,1.2039
1.90682e-08,1.2037
1.90778e-08,1.2033
1.90875e-08,1.2026
1.90971e-08,1.2017
1.91067e-08,1.2007
1.91164e-08,1.1995
1.91260e-08,1.1984
1.91357e-08,1.1974
1.91453e-08,1.1967
1.91550e-08,1.1963
1.91646e-08,1.1964
1.91743e-08,1.1968
1.91839e-08,1.1974
1.91935e-08,1.1981
1.92032e-08,1.1988
1.92128e-08,1.1994
1.92225e-08,1.1997
1.92321e-08,1.1998
1.92418e-08,1.1997
1.92514e-08,1.1995
1.92611e-08,1.1992
1.92707e-08,1.1989
1.92804e-08,1.1987
1.92900e-08,1.1987
1.92996e-08,1.1988
1.93093e-08,1.1991
1.93189e-08,1.1995
1.93286e-08,1.2000
1.93382e-08,1.2004
1.93479e-08,1.2007
1.93575e-08,1.2010
1.93672e-08,1.2011
1.93768e-08,1.2012
1.93864e-08,1.2013
1.93961e-08,1.2013
1.94057e-08,1.2014
1.94154e-08,1.2014
1.94250e-08,1.2014
1.94347e-08,1.2014
1.94443e-08,1.2013
1.94540e-08,1.2011
1.94636e-08,1.2008
1.94733e-08,1.2004
1.94829e-08,1.2000
1.94925e-08,1.1997
1.95022e-08,1.1995
1.95118e-08,1.1994
1.95215e-08,1.1994
1.95311e-08,1.1999
1.95408e-08,1.1939
1.95504e-08,1.1718
1.95601e-08,1.1377
1.95697e-08,1.0824
1.95793e-08,1.0091
1.95890e-08,0.9343
1.95986e-08,0.8561
1.96083e-08,0.7716
1.96179e-08,0.6859
1.96276e-08,0.5996
1.96372e-08,0.5144
1.96469e-08,0.4402
1.96565e-08,0.3777
1.96662e-08,0.3293
1.96758e-08,0.2998
1.96854e-08,0.2837
1.96951e-08,0.2766
1.97047e-08,0.2776
1.97144e-08,0.2845
1.97240e-08,0.2989
1.97337e-08,0.3229
1.97433e-08,0.3504
1.97530e-08,0.3711
1.97626e-08,0.3860
1.97722e-08,0.3974
1.97819e-08,0.4084
1.97915e-08,0.4223
1.98012e-08,0.4345
1.98108e-08,0.4408
1.98205e-08,0.4431
1.98301e-08,0.4431
1.98398e-08,0.4439
1.98494e-08,0.4495
1.98591e-08,0.4600
1.98687e-08,0.4732
1.98783e-08,0.4861
1.98880e-08,0.4966
1.98976e-08,0.5041
1.99073e-08,0.5089
1.99169e-08,0.5110
1.99266e-08,0.5100
1.99362e-08,0.5049
1.99459e-08,0.4950
1.99555e-08,0.4821
1.99651e-08,0.4704
1.99748e-08,0.4647
1.99844e-08,0.4674
1.99941e-08,0.4770
2.00037e-08,0.4911
2.00134e-08,0.5080
2.00230e-08,0.5260
2.00327e-08,0.5440
2.00423e-08,0.5606
2.00520e-08,0.5720
2.00616e-08,0.5742
2.00712e-08,0.5638
2.00809e-08,0.5395
2.00905e-08,0.5029
2.01002e-08,0.4567
2.01098e-08,0.4038
2.01195e-08,0.3460
2.01291e-08,0.2837
2.01388e-08,0.2167
2.01484e-08,0.1481
2.01580e-08,0.0827
2.01677e-08,0.0243
2.01773e-08,-0.0247
2.01870e-08,-0.0633
2.01966e-08,-0.0925
2.02063e-08,-0.1128
2.02159e-08,-0.1238
2.02256e-08,-0.1245
2.02352e-08,-0.1148
2.02449e-08,-0.0967
2.02545e-08,-0.0746
2.02641e-08,-0.0529
2.02738e-08,-0.0345
2.02834e-08,-0.0207
2.02931e-08,-0.0112
2.03027e-08,-0.0056
2.03124e-08,-0.0041
2.03220e-08,-0.0069
2.03317e-08,-0.0135
2.03413e-08,-0.0224
2.03509e-08,-0.0317
2.03606e-08,-0.0392
2.03702e-08,-0.0440
2.03799e-08,-0.0464
2.03895e-08,-0.0472
2.03992e-08,-0.0480
2.04088e-08,-0.0500
2.04185e-08,-0.0532
2.04281e-08,-0.0573
2.04378e-08,-0.0621
2.04474e-08,-0.0677
2.04570e-08,-0.0744
2.04667e-08,-0.0823
2.04763e-08,-0.0906
2.04860e-08,-0.0983
2.04956e-08,-0.1044
2.05053e-08,-0.1087
2.05149e-08,-0.1116
2.05246e-08,-0.1134
