.HEADER
..NAMES
Time,V U1.F4
2.0475e-09,0.0197
2.0708e-09,0.0154
2.0940e-09,0.0104
2.1173e-09,0.0043
2.1406e-09,-0.0029
2.1638e-09,-0.0107
2.1871e-09,-0.0179
2.2104e-09,-0.0231
2.2336e-09,-0.0253
2.2569e-09,-0.0240
2.2802e-09,-0.0200
2.3034e-09,-0.0141
2.3267e-09,-0.0080
2.3500e-09,0.0001
2.3732e-09,0.0280
2.3965e-09,0.1077
2.4198e-09,0.2590
2.4430e-09,0.3867
2.4663e-09,0.4750
2.4896e-09,0.5334
2.5128e-09,0.5632
2.5361e-09,0.5788
2.5594e-09,0.5893
2.5826e-09,0.5976
2.6059e-09,0.6110
2.6292e-09,0.6265
2.6524e-09,0.6402
2.6757e-09,0.6535
2.6990e-09,0.6660
2.7222e-09,0.6732
2.7455e-09,0.6765
2.7688e-09,0.6746
2.7920e-09,0.6648
2.8153e-09,0.6497
2.8386e-09,0.6337
2.8618e-09,0.6204
2.8851e-09,0.6153
2.9084e-09,0.6242
2.9316e-09,0.6501
2.9549e-09,0.6933
2.9782e-09,0.7267
3.0014e-09,0.7345
3.0247e-09,0.6481
3.0480e-09,0.5686
3.0712e-09,0.5235
3.0945e-09,0.5032
3.1178e-09,0.5029
3.1410e-09,0.5108
3.1643e-09,0.5172
3.1876e-09,0.5247
3.2108e-09,0.5287
3.2341e-09,0.5289
3.2574e-09,0.5301
3.2806e-09,0.5315
3.3039e-09,0.5319
3.3272e-09,0.5354
3.3504e-09,0.5422
3.3737e-09,0.5505
3.3970e-09,0.5621
3.4202e-09,0.5737
3.4435e-09,0.5796
3.4668e-09,0.5769
3.4901e-09,0.5623
3.5133e-09,0.5312
3.5366e-09,0.4833
3.5599e-09,0.4205
3.5831e-09,0.3459
3.6064e-09,0.2757
3.6297e-09,0.2483
3.6529e-09,0.3226
3.6762e-09,0.4285
3.6995e-09,0.5058
3.7227e-09,0.5495
3.7460e-09,0.5660
3.7693e-09,0.5672
3.7925e-09,0.5610
3.8158e-09,0.5490
3.8391e-09,0.5415
3.8623e-09,0.5414
3.8856e-09,0.5445
3.9089e-09,0.5499
3.9321e-09,0.5569
3.9554e-09,0.5623
3.9787e-09,0.5651
4.0019e-09,0.5681
4.0252e-09,0.5707
4.0485e-09,0.5737
4.0717e-09,0.5810
4.0950e-09,0.5942
4.1183e-09,0.6149
4.1415e-09,0.6455
4.1648e-09,0.6869
4.1881e-09,0.7388
4.2113e-09,0.8014
4.2346e-09,0.8715
4.2579e-09,0.9429
4.2811e-09,1.0099
4.3044e-09,1.0678
4.3277e-09,1.1132
4.3509e-09,1.1458
4.3742e-09,1.1680
4.3975e-09,1.1823
4.4207e-09,1.1920
4.4440e-09,1.1998
4.4673e-09,1.2072
4.4905e-09,1.2140
4.5138e-09,1.2204
4.5371e-09,1.2257
4.5603e-09,1.2293
4.5836e-09,1.2311
4.6069e-09,1.2304
4.6301e-09,1.2267
4.6534e-09,1.2198
4.6767e-09,1.2102
4.6999e-09,1.1984
4.7232e-09,1.1850
4.7465e-09,1.1706
4.7697e-09,1.1562
4.7930e-09,1.1432
4.8163e-09,1.1334
4.8395e-09,1.1281
4.8628e-09,1.1281
4.8861e-09,1.1332
4.9093e-09,1.1420
4.9326e-09,1.1523
4.9559e-09,1.1620
4.9791e-09,1.1694
5.0024e-09,1.1738
5.0257e-09,1.1758
5.0489e-09,1.1768
5.0722e-09,1.1779
5.0955e-09,1.1801
5.1187e-09,1.1834
5.1420e-09,1.1876
5.1653e-09,1.1923
5.1885e-09,1.1973
5.2118e-09,1.2023
5.2351e-09,1.2073
5.2583e-09,1.2119
5.2816e-09,1.2160
5.3049e-09,1.2193
5.3281e-09,1.2213
5.3514e-09,1.2217
5.3747e-09,1.2203
5.3979e-09,1.2171
5.4212e-09,1.2127
5.4445e-09,1.2075
5.4677e-09,1.1839
5.4910e-09,1.1325
5.5143e-09,1.0047
5.5375e-09,0.8351
5.5608e-09,0.7216
5.5841e-09,0.6493
5.6073e-09,0.6118
5.6306e-09,0.5924
5.6539e-09,0.5795
5.6771e-09,0.5689
5.7004e-09,0.5581
5.7237e-09,0.5419
5.7469e-09,0.5259
5.7702e-09,0.5134
5.7935e-09,0.5022
5.8168e-09,0.4942
5.8400e-09,0.4921
5.8633e-09,0.4931
5.8866e-09,0.4993
5.9098e-09,0.5119
5.9331e-09,0.5263
5.9564e-09,0.5391
5.9796e-09,0.5476
6.0029e-09,0.5456
6.0262e-09,0.5278
6.0494e-09,0.4925
6.0727e-09,0.4388
6.0960e-09,0.3695
6.1192e-09,0.2929
6.1425e-09,0.2174
6.1658e-09,0.1505
6.1890e-09,0.0980
6.2123e-09,0.0614
6.2356e-09,0.0378
6.2588e-09,0.0229
6.2821e-09,0.0118
6.3054e-09,0.0004
6.3286e-09,-0.0126
6.3519e-09,-0.0263
6.3752e-09,-0.0394
6.3984e-09,-0.0509
6.4217e-09,-0.0603
6.4450e-09,-0.0680
6.4682e-09,-0.0743
6.4915e-09,-0.0783
6.5148e-09,-0.0789
6.5380e-09,-0.0751
6.5613e-09,-0.0656
6.5846e-09,-0.0502
6.6078e-09,-0.0299
6.6311e-09,-0.0065
6.6544e-09,0.0167
6.6776e-09,0.0365
6.7009e-09,0.0502
6.7242e-09,0.0595
6.7474e-09,0.0845
6.7707e-09,0.1724
6.7940e-09,0.3154
6.8172e-09,0.4471
6.8405e-09,0.5257
6.8638e-09,0.5799
6.8870e-09,0.6086
6.9103e-09,0.6234
6.9336e-09,0.6321
6.9568e-09,0.6379
6.9801e-09,0.6473
7.0034e-09,0.6573
7.0266e-09,0.6654
7.0499e-09,0.6729
7.0732e-09,0.6785
7.0964e-09,0.6782
7.1197e-09,0.6727
7.1430e-09,0.6614
7.1662e-09,0.6429
7.1895e-09,0.6212
7.2128e-09,0.6018
7.2360e-09,0.5889
7.2593e-09,0.5883
7.2826e-09,0.6043
7.3058e-09,0.6390
7.3291e-09,0.6924
7.3524e-09,0.7622
7.3756e-09,0.8409
7.3989e-09,0.9194
7.4222e-09,0.9907
7.4454e-09,1.0488
7.4687e-09,1.0917
7.4920e-09,1.1215
7.5152e-09,1.1419
7.5385e-09,1.1572
7.5618e-09,1.1714
7.5850e-09,1.1862
7.6083e-09,1.2012
7.6316e-09,1.2155
7.6548e-09,1.2283
7.6781e-09,1.2392
7.7014e-09,1.2485
7.7246e-09,1.2560
7.7479e-09,1.2606
7.7712e-09,1.2608
7.7944e-09,1.2555
7.8177e-09,1.2441
7.8410e-09,1.2270
7.8642e-09,1.2058
7.8875e-09,1.1829
7.9108e-09,1.1612
7.9340e-09,1.1435
7.9573e-09,1.1320
7.9806e-09,1.1277
8.0038e-09,1.1302
8.0271e-09,1.1378
8.0504e-09,1.1480
8.0736e-09,1.1580
8.0969e-09,1.1654
8.1202e-09,1.1690
8.1435e-09,1.1693
8.1667e-09,1.1678
8.1900e-09,1.1667
8.2133e-09,1.1671
8.2365e-09,1.1695
8.2598e-09,1.1735
8.2831e-09,1.1782
8.3063e-09,1.1835
8.3296e-09,1.1891
8.3529e-09,1.1955
8.3761e-09,1.2028
8.3994e-09,1.2107
8.4227e-09,1.2185
8.4459e-09,1.2248
8.4692e-09,1.2284
8.4925e-09,1.2284
8.5157e-09,1.2250
8.5390e-09,1.2192
8.5623e-09,1.2123
8.5855e-09,1.1989
8.6088e-09,1.1531
8.6321e-09,1.0580
8.6553e-09,0.8867
8.6786e-09,0.7549
8.7019e-09,0.6739
8.7251e-09,0.6252
8.7484e-09,0.6030
8.7717e-09,0.5882
8.7949e-09,0.5761
8.8182e-09,0.5650
8.8415e-09,0.5493
8.8647e-09,0.5316
8.8880e-09,0.5176
8.9113e-09,0.5053
8.9345e-09,0.4950
8.9578e-09,0.4902
8.9811e-09,0.4893
9.0043e-09,0.4927
9.0276e-09,0.5037
9.0509e-09,0.5187
9.0741e-09,0.5335
9.0974e-09,0.5453
9.1207e-09,0.5485
9.1439e-09,0.5363
9.1672e-09,0.5062
9.1905e-09,0.4572
9.2137e-09,0.3911
9.2370e-09,0.3152
9.2603e-09,0.2386
9.2835e-09,0.1688
9.3068e-09,0.1122
9.3301e-09,0.0716
9.3533e-09,0.0449
9.3766e-09,0.0280
9.3999e-09,0.0163
9.4231e-09,0.0053
9.4464e-09,-0.0072
9.4697e-09,-0.0208
9.4929e-09,-0.0341
9.5162e-09,-0.0462
9.5395e-09,-0.0562
9.5627e-09,-0.0645
9.5860e-09,-0.0716
9.6093e-09,-0.0770
9.6325e-09,-0.0794
9.6558e-09,-0.0776
9.6791e-09,-0.0701
9.7023e-09,-0.0564
9.7256e-09,-0.0369
9.7489e-09,-0.0136
9.7721e-09,0.0106
9.7954e-09,0.0319
9.8187e-09,0.0475
9.8419e-09,0.0555
9.8652e-09,0.0560
9.8885e-09,0.0504
9.9117e-09,0.0416
9.9350e-09,0.0328
9.9583e-09,0.0265
9.9815e-09,0.0242
1.00048e-08,0.0255
1.00281e-08,0.0286
1.00513e-08,0.0315
1.00746e-08,0.0327
1.00979e-08,0.0317
1.01211e-08,0.0290
1.01444e-08,0.0254
1.01677e-08,0.0216
1.01909e-08,0.0176
1.02142e-08,0.0129
1.02375e-08,0.0070
1.02607e-08,-0.0003
1.02840e-08,-0.0087
1.03073e-08,-0.0168
1.03305e-08,-0.0230
1.03538e-08,-0.0259
1.03771e-08,-0.0249
1.04003e-08,-0.0207
1.04236e-08,-0.0144
1.04469e-08,-0.0077
1.04702e-08,-0.0023
1.04934e-08,0.0009
1.05167e-08,0.0013
1.05400e-08,-0.0005
1.05632e-08,-0.0035
1.05865e-08,-0.0062
1.06098e-08,-0.0076
1.06330e-08,-0.0071
1.06563e-08,-0.0050
1.06796e-08,-0.0021
1.07028e-08,0.0009
1.07261e-08,0.0032
1.07494e-08,0.0046
1.07726e-08,0.0056
1.07959e-08,0.0065
1.08192e-08,0.0079
1.08424e-08,0.0095
1.08657e-08,0.0109
1.08890e-08,0.0112
1.09122e-08,0.0099
1.09355e-08,0.0070
1.09588e-08,0.0033
1.09820e-08,-0.0003
1.10053e-08,-0.0028
1.10286e-08,-0.0037
1.10518e-08,-0.0029
1.10751e-08,-0.0009
1.10984e-08,0.0015
1.11216e-08,0.0034
1.11449e-08,0.0041
1.11682e-08,0.0036
1.11914e-08,0.0022
1.12147e-08,0.0003
1.12380e-08,-0.0015
1.12612e-08,-0.0026
1.12845e-08,-0.0030
1.13078e-08,-0.0027
1.13310e-08,-0.0021
1.13543e-08,-0.0015
1.13776e-08,-0.0013
1.14008e-08,-0.0014
1.14241e-08,-0.0016
1.14474e-08,-0.0013
1.14706e-08,-0.0004
1.14939e-08,0.0009
1.15172e-08,0.0025
1.15404e-08,0.0036
1.15637e-08,0.0039
1.15870e-08,0.0032
1.16102e-08,0.0018
1.16335e-08,0.0002
1.16568e-08,-0.0011
1.16800e-08,-0.0015
1.17033e-08,-0.0010
1.17266e-08,0.0001
1.17498e-08,0.0014
1.17731e-08,0.0024
1.17964e-08,0.0029
1.18196e-08,0.0028
1.18429e-08,0.0022
1.18662e-08,0.0014
1.18894e-08,0.0008
1.19127e-08,0.0004
1.19360e-08,0.0004
1.19592e-08,0.0006
1.19825e-08,0.0007
1.20058e-08,0.0007
1.20290e-08,0.0004
1.20523e-08,-0.0001
1.20756e-08,-0.0005
1.20988e-08,-0.0008
1.21221e-08,-0.0006
1.21454e-08,0.0001
1.21686e-08,0.0009
1.21919e-08,0.0016
1.22152e-08,0.0020
1.22384e-08,0.0018
1.22617e-08,0.0011
1.22850e-08,0.0002
1.23082e-08,-0.0005
1.23315e-08,-0.0008
1.23548e-08,-0.0007
1.23780e-08,-0.0001
1.24013e-08,0.0006
1.24246e-08,0.0011
1.24478e-08,0.0014
1.24711e-08,0.0013
1.24944e-08,0.0010
1.25176e-08,0.0006
1.25409e-08,0.0005
1.25642e-08,0.0005
1.25874e-08,0.0006
1.26107e-08,0.0009
1.26340e-08,0.0011
1.26572e-08,0.0011
1.26805e-08,0.0009
1.27038e-08,0.0005
1.27270e-08,0.0001
1.27503e-08,-0.0001
1.27736e-08,-0.0001
1.27968e-08,0.0002
1.28201e-08,0.0007
1.28434e-08,0.0011
1.28667e-08,0.0014
1.28899e-08,0.0013
1.29132e-08,0.0010
1.29365e-08,0.0005
1.29597e-08,0.0001
1.29830e-08,0.0083
1.30063e-08,0.0458
1.30295e-08,0.1557
1.30528e-08,0.3105
1.30761e-08,0.4219
1.30993e-08,0.5052
1.31226e-08,0.5525
1.31459e-08,0.5746
1.31691e-08,0.5880
1.31924e-08,0.5937
1.32157e-08,0.6006
1.32389e-08,0.6130
1.32622e-08,0.6268
1.32855e-08,0.6391
1.33087e-08,0.6512
1.33320e-08,0.6606
1.33553e-08,0.6645
1.33785e-08,0.6652
1.34018e-08,0.6610
1.34251e-08,0.6509
1.34483e-08,0.6386
1.34716e-08,0.6271
1.34949e-08,0.6198
1.35181e-08,0.6213
1.35414e-08,0.6363
1.35647e-08,0.6672
1.35879e-08,0.7049
1.36112e-08,0.7353
1.36345e-08,0.7000
1.36577e-08,0.6098
1.36810e-08,0.5449
1.37043e-08,0.5143
1.37275e-08,0.5057
1.37508e-08,0.5116
1.37741e-08,0.5192
1.37973e-08,0.5254
1.38206e-08,0.5312
1.38439e-08,0.5319
1.38671e-08,0.5310
1.38904e-08,0.5324
1.39137e-08,0.5331
1.39369e-08,0.5342
1.39602e-08,0.5390
1.39835e-08,0.5451
1.40067e-08,0.5529
1.40300e-08,0.5641
1.40533e-08,0.5734
1.40765e-08,0.5766
1.40998e-08,0.5714
1.41231e-08,0.5530
1.41463e-08,0.5172
1.41696e-08,0.4648
1.41929e-08,0.3973
1.42161e-08,0.3190
1.42394e-08,0.2577
1.42627e-08,0.2557
1.42859e-08,0.3552
1.43092e-08,0.4530
1.43325e-08,0.5165
1.43557e-08,0.5515
1.43790e-08,0.5672
1.44023e-08,0.5676
1.44255e-08,0.5597
1.44488e-08,0.5479
1.44721e-08,0.5425
1.44953e-08,0.5436
1.45186e-08,0.5469
1.45419e-08,0.5533
1.45651e-08,0.5609
1.45884e-08,0.5654
1.46117e-08,0.5682
1.46349e-08,0.5713
1.46582e-08,0.5729
1.46815e-08,0.5762
1.47047e-08,0.5850
1.47280e-08,0.6003
1.47513e-08,0.6245
1.47745e-08,0.6594
1.47978e-08,0.7047
1.48211e-08,0.7601
1.48443e-08,0.8252
1.48676e-08,0.8954
1.48909e-08,0.9648
1.49141e-08,1.0284
1.49374e-08,1.0822
1.49607e-08,1.1235
1.49839e-08,1.1533
1.50072e-08,1.1736
1.50305e-08,1.1867
1.50537e-08,1.1958
1.50770e-08,1.2035
1.51003e-08,1.2103
1.51236e-08,1.2167
1.51468e-08,1.2226
1.51701e-08,1.2274
1.51934e-08,1.2307
1.52166e-08,1.2322
1.52399e-08,1.2309
1.52632e-08,1.2261
1.52864e-08,1.2182
1.53097e-08,1.2076
1.53330e-08,1.1948
1.53562e-08,1.1808
1.53795e-08,1.1664
1.54028e-08,1.1527
1.54260e-08,1.1410
1.54493e-08,1.1329
1.54726e-08,1.1295
1.54958e-08,1.1311
1.55191e-08,1.1371
1.55424e-08,1.1460
1.55656e-08,1.1558
1.55889e-08,1.1647
1.56122e-08,1.1712
1.56354e-08,1.1750
1.56587e-08,1.1769
1.56820e-08,1.1781
1.57052e-08,1.1796
1.57285e-08,1.1820
1.57518e-08,1.1854
1.57750e-08,1.1895
1.57983e-08,1.1942
1.58216e-08,1.1993
1.58448e-08,1.2045
1.58681e-08,1.2096
1.58914e-08,1.2142
1.59146e-08,1.2181
1.59379e-08,1.2209
1.59612e-08,1.2222
1.59844e-08,1.2218
1.60077e-08,1.2197
1.60310e-08,1.2161
1.60542e-08,1.2116
1.60775e-08,1.2066
1.61008e-08,1.2021
1.61240e-08,1.1985
1.61473e-08,1.1966
1.61706e-08,1.1964
1.61938e-08,1.1975
1.62171e-08,1.1991
1.62404e-08,1.2003
1.62636e-08,1.2005
1.62869e-08,1.1996
1.63102e-08,1.1979
1.63334e-08,1.1959
1.63567e-08,1.1942
1.63800e-08,1.1930
1.64032e-08,1.1924
1.64265e-08,1.1924
1.64498e-08,1.1927
1.64730e-08,1.1932
1.64963e-08,1.1940
1.65196e-08,1.1952
1.65428e-08,1.1969
1.65661e-08,1.1989
1.65894e-08,1.2011
1.66126e-08,1.2030
1.66359e-08,1.2043
1.66592e-08,1.2049
1.66824e-08,1.2048
1.67057e-08,1.2009
1.67290e-08,1.1640
1.67522e-08,1.0903
1.67755e-08,0.9240
1.67988e-08,0.7821
1.68220e-08,0.6877
1.68453e-08,0.6303
1.68686e-08,0.6038
1.68918e-08,0.5899
1.69151e-08,0.5795
1.69384e-08,0.5715
1.69616e-08,0.5594
1.69849e-08,0.5433
1.70082e-08,0.5295
1.70314e-08,0.5175
1.70547e-08,0.5065
1.70780e-08,0.5007
1.71012e-08,0.4993
1.71245e-08,0.5010
1.71478e-08,0.5092
1.71710e-08,0.5212
1.71943e-08,0.5330
1.72176e-08,0.5424
1.72408e-08,0.5454
1.72641e-08,0.5356
1.72874e-08,0.5095
1.73106e-08,0.4660
1.73339e-08,0.4050
1.73572e-08,0.3426
1.73804e-08,0.3234
1.74037e-08,0.4039
1.74270e-08,0.5112
1.74502e-08,0.5689
1.74735e-08,0.6056
1.74968e-08,0.6148
1.75201e-08,0.6106
1.75433e-08,0.6042
1.75666e-08,0.5919
1.75899e-08,0.5839
1.76131e-08,0.5821
1.76364e-08,0.5811
1.76597e-08,0.5815
1.76829e-08,0.5833
1.77062e-08,0.5827
1.77295e-08,0.5789
1.77527e-08,0.5745
1.77760e-08,0.5679
1.77993e-08,0.5609
1.78225e-08,0.5592
1.78458e-08,0.5658
1.78691e-08,0.5839
1.78923e-08,0.6170
1.79156e-08,0.6653
1.79389e-08,0.7267
1.79621e-08,0.7997
1.79854e-08,0.8789
1.80087e-08,0.9563
1.80319e-08,1.0259
1.80552e-08,1.0831
1.80785e-08,1.1255
1.81017e-08,1.1548
1.81250e-08,1.1746
1.81483e-08,1.1880
1.81715e-08,1.1987
1.81948e-08,1.2089
1.82181e-08,1.2189
1.82413e-08,1.2278
1.82646e-08,1.2353
1.82879e-08,1.2407
1.83111e-08,1.2440
1.83344e-08,1.2454
1.83577e-08,1.2444
1.83809e-08,1.2397
1.84042e-08,1.2310
1.84275e-08,1.2182
1.84507e-08,1.2020
1.84740e-08,1.1836
1.84973e-08,1.1649
1.85205e-08,1.1476
1.85438e-08,1.1338
1.85671e-08,1.1251
1.85903e-08,1.1225
1.86136e-08,1.1256
1.86369e-08,1.1334
1.86601e-08,1.1438
1.86834e-08,1.1543
1.87067e-08,1.1632
1.87299e-08,1.1690
1.87532e-08,1.1717
1.87765e-08,1.1725
1.87997e-08,1.1731
1.88230e-08,1.1747
1.88463e-08,1.1780
1.88695e-08,1.1826
1.88928e-08,1.1878
1.89161e-08,1.1933
1.89393e-08,1.1988
1.89626e-08,1.2045
1.89859e-08,1.2104
1.90091e-08,1.2162
1.90324e-08,1.2215
1.90557e-08,1.2254
1.90789e-08,1.2273
1.91022e-08,1.2265
1.91255e-08,1.2232
1.91487e-08,1.2180
1.91720e-08,1.2119
1.91953e-08,1.2060
1.92185e-08,1.2013
1.92418e-08,1.1982
1.92651e-08,1.1970
1.92883e-08,1.1975
1.93116e-08,1.1992
1.93349e-08,1.2009
1.93581e-08,1.2019
1.93814e-08,1.2015
1.94047e-08,1.1998
1.94279e-08,1.1974
1.94512e-08,1.1950
1.94745e-08,1.1930
1.94977e-08,1.1919
1.95210e-08,1.1914
1.95443e-08,1.1915
1.95675e-08,1.1916
1.95908e-08,1.1919
1.96141e-08,1.1925
1.96373e-08,1.1938
1.96606e-08,1.1960
1.96839e-08,1.1988
1.97071e-08,1.2017
1.97304e-08,1.2042
1.97537e-08,1.2056
1.97769e-08,1.2059
1.98002e-08,1.2051
1.98235e-08,1.2036
1.98468e-08,1.1770
1.98700e-08,1.1198
1.98933e-08,0.9761
1.99166e-08,0.8215
1.99398e-08,0.7129
1.99631e-08,0.6452
1.99864e-08,0.6103
2.00096e-08,0.5940
2.00329e-08,0.5826
2.00562e-08,0.5741
2.00794e-08,0.5640
2.01027e-08,0.5483
2.01260e-08,0.5333
2.01492e-08,0.5211
2.01725e-08,0.5096
2.01958e-08,0.5016
2.02190e-08,0.4992
2.02423e-08,0.4993
2.02656e-08,0.5051
2.02888e-08,0.5164
2.03121e-08,0.5288
2.03354e-08,0.5397
2.03586e-08,0.5459
2.03819e-08,0.5411
2.04052e-08,0.5204
2.04284e-08,0.4823
2.04517e-08,0.4260
2.04750e-08,0.3554
2.04982e-08,0.2790
2.05215e-08,0.2049
2.05448e-08,0.1402
2.05680e-08,0.0902
2.05913e-08,0.0555
2.06146e-08,0.0331
2.06378e-08,0.0188
2.06611e-08,0.0080
2.06844e-08,-0.0031
2.07076e-08,-0.0155
2.07309e-08,-0.0283
2.07542e-08,-0.0405
2.07774e-08,-0.0512
2.08007e-08,-0.0600
2.08240e-08,-0.0672
2.08472e-08,-0.0729
2.08705e-08,-0.0762
2.08938e-08,-0.0761
2.09170e-08,-0.0715
2.09403e-08,-0.0614
2.09636e-08,-0.0456
2.09868e-08,-0.0250
2.10101e-08,-0.0019
2.10334e-08,0.0208
2.10566e-08,0.0398
2.10799e-08,0.0524
2.11032e-08,0.0627
2.11264e-08,0.0937
2.11497e-08,0.1893
2.11730e-08,0.3442
2.11962e-08,0.4531
2.12195e-08,0.5350
2.12428e-08,0.5862
2.12660e-08,0.6092
2.12893e-08,0.6249
2.13126e-08,0.6331
2.13358e-08,0.6387
2.13591e-08,0.6486
2.13824e-08,0.6585
2.14056e-08,0.6662
2.14289e-08,0.6738
2.14522e-08,0.6788
2.14754e-08,0.6774
2.14987e-08,0.6715
2.15220e-08,0.6595
2.15452e-08,0.6403
2.15685e-08,0.6190
2.15918e-08,0.6005
2.16150e-08,0.5891
2.16383e-08,0.5904
2.16616e-08,0.6091
2.16848e-08,0.6461
2.17081e-08,0.7019
2.17314e-08,0.7734
2.17546e-08,0.8523
2.17779e-08,0.9299
2.18012e-08,0.9996
2.18244e-08,1.0557
2.18477e-08,1.0967
2.18710e-08,1.1251
2.18942e-08,1.1448
2.19175e-08,1.1598
2.19408e-08,1.1740
2.19640e-08,1.1889
2.19873e-08,1.2036
2.20106e-08,1.2177
2.20338e-08,1.2302
2.20571e-08,1.2409
2.20804e-08,1.2499
2.21037e-08,1.2571
2.21269e-08,1.2611
2.21502e-08,1.2606
2.21735e-08,1.2545
2.21967e-08,1.2423
2.22200e-08,1.2247
2.22433e-08,1.2032
2.22665e-08,1.1804
2.22898e-08,1.1591
2.23131e-08,1.1421
2.23363e-08,1.1316
2.23596e-08,1.1282
2.23829e-08,1.1315
2.24061e-08,1.1395
2.24294e-08,1.1498
2.24527e-08,1.1595
2.24759e-08,1.1664
2.24992e-08,1.1695
2.25225e-08,1.1695
2.25457e-08,1.1681
2.25690e-08,1.1671
2.25923e-08,1.1678
2.26155e-08,1.1704
2.26388e-08,1.1745
2.26621e-08,1.1793
2.26853e-08,1.1845
2.27086e-08,1.1903
2.27319e-08,1.1968
2.27551e-08,1.2042
2.27784e-08,1.2121
2.28017e-08,1.2198
2.28249e-08,1.2257
2.28482e-08,1.2288
2.28715e-08,1.2284
2.28947e-08,1.2246
2.29180e-08,1.2186
2.29413e-08,1.2118
2.29645e-08,1.2055
2.29878e-08,1.2008
2.30111e-08,1.1984
2.30343e-08,1.1983
2.30576e-08,1.2000
2.30809e-08,1.2025
2.31041e-08,1.2045
2.31274e-08,1.2052
2.31507e-08,1.2043
2.31739e-08,1.2020
2.31972e-08,1.1990
2.32205e-08,1.1961
2.32437e-08,1.1939
2.32670e-08,1.1925
2.32903e-08,1.1917
2.33135e-08,1.1910
2.33368e-08,1.1904
2.33601e-08,1.1899
2.33833e-08,1.1902
2.34066e-08,1.1916
2.34299e-08,1.1942
2.34531e-08,1.1978
2.34764e-08,1.2015
2.34997e-08,1.2043
2.35229e-08,1.2058
2.35462e-08,1.2056
2.35695e-08,1.2042
2.35927e-08,1.1837
2.36160e-08,1.1345
2.36393e-08,1.0079
2.36625e-08,0.8386
2.36858e-08,0.7250
2.37091e-08,0.6524
2.37323e-08,0.6150
2.37556e-08,0.5964
2.37789e-08,0.5851
2.38021e-08,0.5764
2.38254e-08,0.5672
2.38487e-08,0.5522
2.38719e-08,0.5366
2.38952e-08,0.5241
2.39185e-08,0.5124
2.39417e-08,0.5036
2.39650e-08,0.5004
2.39883e-08,0.4998
2.40115e-08,0.5039
2.40348e-08,0.5141
2.40581e-08,0.5260
2.40813e-08,0.5370
2.41046e-08,0.5444
2.41279e-08,0.5422
2.41511e-08,0.5247
2.41744e-08,0.4901
2.41977e-08,0.4371
2.42209e-08,0.3704
2.42442e-08,0.3223
2.42675e-08,0.3510
2.42907e-08,0.4623
2.43140e-08,0.5406
2.43373e-08,0.5912
2.43605e-08,0.6104
2.43838e-08,0.6114
2.44071e-08,0.6081
2.44303e-08,0.5975
2.44536e-08,0.5860
2.44769e-08,0.5821
2.45002e-08,0.5811
2.45234e-08,0.5805
2.45467e-08,0.5822
2.45700e-08,0.5837
2.45932e-08,0.5809
2.46165e-08,0.5768
2.46398e-08,0.5715
2.46630e-08,0.5637
2.46863e-08,0.5586
2.47096e-08,0.5610
2.47328e-08,0.5728
2.47561e-08,0.5987
2.47794e-08,0.6402
2.48026e-08,0.6955
