.HEADER
..NAMES
Time,V U1.P4
4.4905e-09,0.3841
4.5138e-09,0.3121
4.5371e-09,0.2351
4.5603e-09,0.1619
4.5836e-09,0.0996
4.6069e-09,0.0522
4.6301e-09,0.0197
4.6534e-09,-0.0014
4.6767e-09,-0.0161
4.6999e-09,-0.0283
4.7232e-09,-0.0403
4.7465e-09,-0.0521
4.7697e-09,-0.0627
4.7930e-09,-0.0721
4.8163e-09,-0.0801
4.8395e-09,-0.0860
4.8628e-09,-0.0884
4.8861e-09,-0.0861
4.9093e-09,-0.0791
4.9326e-09,-0.0687
4.9559e-09,-0.0554
4.9791e-09,-0.0389
5.0024e-09,-0.0190
5.0257e-09,0.0034
5.0489e-09,0.0262
5.0722e-09,0.0465
5.0955e-09,0.0612
5.1187e-09,0.0676
5.1420e-09,0.0655
5.1653e-09,0.0570
5.1885e-09,0.0460
5.2118e-09,0.0365
5.2351e-09,0.0312
5.2583e-09,0.0300
5.2816e-09,0.0313
5.3049e-09,0.0333
5.3281e-09,0.0348
5.3514e-09,0.0350
5.3747e-09,0.0330
5.3979e-09,0.0286
5.4212e-09,0.0220
5.4445e-09,0.0143
5.4677e-09,0.0062
5.4910e-09,-0.0016
5.5143e-09,-0.0088
5.5375e-09,-0.0151
5.5608e-09,-0.0203
5.5841e-09,-0.0242
5.6073e-09,-0.0262
5.6306e-09,-0.0255
5.6539e-09,-0.0214
5.6771e-09,-0.0143
5.7004e-09,-0.0060
5.7237e-09,0.0012
5.7469e-09,0.0052
5.7702e-09,0.0055
5.7935e-09,0.0029
5.8168e-09,-0.0009
5.8400e-09,-0.0041
5.8633e-09,-0.0056
5.8866e-09,-0.0049
5.9098e-09,-0.0022
5.9331e-09,0.0017
5.9564e-09,0.0060
5.9796e-09,0.0098
6.0029e-09,0.0128
6.0262e-09,0.0146
6.0494e-09,0.0151
6.0727e-09,0.0146
6.0960e-09,0.0133
6.1192e-09,0.0118
6.1425e-09,0.0101
6.1658e-09,0.0080
6.1890e-09,0.0051
6.2123e-09,0.0018
6.2356e-09,-0.0012
6.2588e-09,-0.0030
6.2821e-09,-0.0028
6.3054e-09,-0.0009
6.3286e-09,0.0022
6.3519e-09,0.0052
6.3752e-09,0.0070
6.3984e-09,0.0069
6.4217e-09,0.0052
6.4450e-09,0.0025
6.4682e-09,-0.0003
6.4915e-09,-0.0025
6.5148e-09,-0.0036
6.5380e-09,-0.0037
6.5613e-09,-0.0028
6.5846e-09,-0.0012
6.6078e-09,0.0006
6.6311e-09,0.0022
6.6544e-09,0.0034
6.6776e-09,0.0040
6.7009e-09,0.0045
6.7242e-09,0.0049
6.7474e-09,0.0053
6.7707e-09,0.0055
6.7940e-09,0.0054
6.8172e-09,0.0046
6.8405e-09,0.0031
6.8638e-09,0.0015
6.8870e-09,0.0003
6.9103e-09,-0.0000
6.9336e-09,0.0008
6.9568e-09,0.0025
6.9801e-09,0.0044
7.0034e-09,0.0058
7.0266e-09,0.0064
7.0499e-09,0.0061
7.0732e-09,0.0050
7.0964e-09,0.0036
7.1197e-09,0.0022
7.1430e-09,0.0011
7.1662e-09,0.0006
7.1895e-09,0.0005
7.2128e-09,0.0009
7.2360e-09,0.0015
7.2593e-09,0.0020
7.2826e-09,0.0023
7.3058e-09,0.0024
7.3291e-09,0.0025
7.3524e-09,0.0028
7.3756e-09,0.0032
7.3989e-09,0.0036
7.4222e-09,0.0039
7.4454e-09,0.0036
7.4687e-09,0.0029
7.4920e-09,0.0019
7.5152e-09,0.0010
7.5385e-09,0.0006
7.5618e-09,0.0008
7.5850e-09,0.0015
7.6083e-09,0.0025
7.6316e-09,0.0035
7.6548e-09,0.0047
7.6781e-09,0.0208
7.7014e-09,0.0779
7.7246e-09,0.2184
7.7479e-09,0.3567
7.7712e-09,0.4638
7.7944e-09,0.5356
7.8177e-09,0.5824
7.8410e-09,0.6092
7.8642e-09,0.6260
7.8875e-09,0.6368
7.9108e-09,0.6458
7.9340e-09,0.6529
7.9573e-09,0.6593
7.9806e-09,0.6642
8.0038e-09,0.6678
8.0271e-09,0.6698
8.0504e-09,0.6689
8.0736e-09,0.6650
8.0969e-09,0.6599
8.1202e-09,0.6561
8.1435e-09,0.6567
8.1667e-09,0.6631
8.1900e-09,0.6763
8.2133e-09,0.6980
8.2365e-09,0.7340
8.2598e-09,0.7872
8.2831e-09,0.8547
8.3063e-09,0.9299
8.3296e-09,1.0043
8.3529e-09,1.0694
8.3761e-09,1.1198
8.3994e-09,1.1547
8.4227e-09,1.1769
8.4459e-09,1.1912
8.4692e-09,1.2021
8.4925e-09,1.2119
8.5157e-09,1.2212
8.5390e-09,1.2298
8.5623e-09,1.2380
8.5855e-09,1.2461
8.6088e-09,1.2534
8.6321e-09,1.2582
8.6553e-09,1.2586
8.6786e-09,1.2543
8.7019e-09,1.2466
8.7251e-09,1.2362
8.7484e-09,1.2227
8.7717e-09,1.2061
8.7949e-09,1.1868
8.8182e-09,1.1663
8.8415e-09,1.1473
8.8647e-09,1.1333
8.8880e-09,1.1272
8.9113e-09,1.1302
8.9345e-09,1.1405
8.9578e-09,1.1542
8.9811e-09,1.1668
9.0043e-09,1.1753
9.0276e-09,1.1794
9.0509e-09,1.1801
9.0741e-09,1.1793
9.0974e-09,1.1780
9.1207e-09,1.1774
9.1439e-09,1.1783
9.1672e-09,1.1814
9.1905e-09,1.1867
9.2137e-09,1.1936
9.2370e-09,1.2012
9.2603e-09,1.2087
9.2835e-09,1.2154
9.3068e-09,1.2209
9.3301e-09,1.2253
9.3533e-09,1.2284
9.3766e-09,1.2298
9.3999e-09,1.2288
9.4231e-09,1.2244
9.4464e-09,1.2169
9.4697e-09,1.2077
9.4929e-09,1.1994
9.5162e-09,1.1942
9.5395e-09,1.1932
9.5627e-09,1.1955
9.5860e-09,1.1995
9.6093e-09,1.2035
9.6325e-09,1.2060
9.6558e-09,1.2065
9.6791e-09,1.2048
9.7023e-09,1.2017
9.7256e-09,1.1981
9.7489e-09,1.1944
9.7721e-09,1.1914
9.7954e-09,1.1896
9.8187e-09,1.1891
9.8419e-09,1.1901
9.8652e-09,1.1919
9.8885e-09,1.1940
9.9117e-09,1.1961
9.9350e-09,1.1985
9.9583e-09,1.2013
9.9815e-09,1.2047
1.00048e-08,1.2078
1.00281e-08,1.2097
1.00513e-08,1.2096
1.00746e-08,1.2076
1.00979e-08,1.2041
1.01211e-08,1.2006
1.01444e-08,1.1981
1.01677e-08,1.1975
1.01909e-08,1.1988
1.02142e-08,1.2013
1.02375e-08,1.2040
1.02607e-08,1.2062
1.02840e-08,1.2075
1.03073e-08,1.2078
1.03305e-08,1.2070
1.03538e-08,1.2054
1.03771e-08,1.2034
1.04003e-08,1.2014
1.04236e-08,1.1999
1.04469e-08,1.1991
1.04702e-08,1.1987
1.04934e-08,1.1986
1.05167e-08,1.1985
1.05400e-08,1.1984
1.05632e-08,1.1987
1.05865e-08,1.1996
1.06098e-08,1.2012
1.06330e-08,1.2030
1.06563e-08,1.2045
1.06796e-08,1.2049
1.07028e-08,1.2042
1.07261e-08,1.2025
1.07494e-08,1.2006
1.07726e-08,1.1990
1.07959e-08,1.1983
1.08192e-08,1.1985
1.08424e-08,1.1995
1.08657e-08,1.2009
1.08890e-08,1.2024
1.09122e-08,1.2036
1.09355e-08,1.2044
1.09588e-08,1.2045
1.09820e-08,1.2040
1.10053e-08,1.2033
1.10286e-08,1.2025
1.10518e-08,1.2020
1.10751e-08,1.2017
1.10984e-08,1.2015
1.11216e-08,1.2013
1.11449e-08,1.2010
1.11682e-08,1.2005
1.11914e-08,1.2003
1.12147e-08,1.2005
1.12380e-08,1.2013
1.12612e-08,1.2023
1.12845e-08,1.2032
1.13078e-08,1.2037
1.13310e-08,1.2036
1.13543e-08,1.2029
1.13776e-08,1.2018
1.14008e-08,1.2008
1.14241e-08,1.2001
1.14474e-08,1.1998
1.14706e-08,1.2000
1.14939e-08,1.2006
1.15172e-08,1.2013
1.15404e-08,1.2020
1.15637e-08,1.2025
1.15870e-08,1.2028
1.16102e-08,1.2026
1.16335e-08,1.2023
1.16568e-08,1.2020
1.16800e-08,1.2019
1.17033e-08,1.2019
1.17266e-08,1.2019
1.17498e-08,1.2018
1.17731e-08,1.2015
1.17964e-08,1.2012
1.18196e-08,1.2009
1.18429e-08,1.2009
1.18662e-08,1.2012
1.18894e-08,1.2017
1.19127e-08,1.2023
1.19360e-08,1.2028
1.19592e-08,1.2029
1.19825e-08,1.2027
1.20058e-08,1.2022
1.20290e-08,1.2017
1.20523e-08,1.2012
1.20756e-08,1.2009
1.20988e-08,1.2008
1.21221e-08,1.2010
1.21454e-08,1.2013
1.21686e-08,1.2017
1.21919e-08,1.2020
1.22152e-08,1.2021
1.22384e-08,1.2021
1.22617e-08,1.2019
1.22850e-08,1.2018
1.23082e-08,1.2018
1.23315e-08,1.2018
1.23548e-08,1.2019
1.23780e-08,1.2019
1.24013e-08,1.2017
1.24246e-08,1.2015
1.24478e-08,1.2012
1.24711e-08,1.2011
1.24944e-08,1.2012
1.25176e-08,1.2015
1.25409e-08,1.2018
1.25642e-08,1.2021
1.25874e-08,1.2023
1.26107e-08,1.2023
1.26340e-08,1.2022
1.26572e-08,1.2019
1.26805e-08,1.2016
1.27038e-08,1.2014
1.27270e-08,1.2013
1.27503e-08,1.2013
1.27736e-08,1.2014
1.27968e-08,1.2016
1.28201e-08,1.2018
1.28434e-08,1.2019
1.28667e-08,1.2019
1.28899e-08,1.2018
1.29132e-08,1.2017
1.29365e-08,1.2017
1.29597e-08,1.2018
1.29830e-08,1.2019
1.30063e-08,1.2019
1.30295e-08,1.2018
1.30528e-08,1.2017
1.30761e-08,1.2015
1.30993e-08,1.2014
1.31226e-08,1.2014
1.31459e-08,1.2015
1.31691e-08,1.2016
1.31924e-08,1.2018
1.32157e-08,1.2020
1.32389e-08,1.2020
1.32622e-08,1.2020
1.32855e-08,1.2019
1.33087e-08,1.2017
1.33320e-08,1.2016
1.33553e-08,1.2015
1.33785e-08,1.2015
1.34018e-08,1.2016
1.34251e-08,1.2017
1.34483e-08,1.2018
1.34716e-08,1.2018
1.34949e-08,1.2018
1.35181e-08,1.2017
1.35414e-08,1.2017
1.35647e-08,1.2017
1.35879e-08,1.2018
1.36112e-08,1.2018
1.36345e-08,1.2019
1.36577e-08,1.2018
1.36810e-08,1.2018
1.37043e-08,1.2017
1.37275e-08,1.2016
1.37508e-08,1.2016
1.37741e-08,1.2016
1.37973e-08,1.2016
1.38206e-08,1.2017
1.38439e-08,1.2018
1.38671e-08,1.2019
1.38904e-08,1.2010
1.39137e-08,1.1688
1.39369e-08,1.1093
1.39602e-08,0.9486
1.39835e-08,0.7982
1.40067e-08,0.6956
1.40300e-08,0.6287
1.40533e-08,0.5852
1.40765e-08,0.5605
1.40998e-08,0.5437
1.41231e-08,0.5322
1.41463e-08,0.5228
1.41696e-08,0.5155
1.41929e-08,0.5092
1.42161e-08,0.5046
1.42394e-08,0.5018
1.42627e-08,0.5006
1.42859e-08,0.5024
1.43092e-08,0.5065
1.43325e-08,0.5111
1.43557e-08,0.5134
1.43790e-08,0.5105
1.44023e-08,0.5023
1.44255e-08,0.4880
1.44488e-08,0.4648
1.44721e-08,0.4266
1.44953e-08,0.3709
1.45186e-08,0.3019
1.45419e-08,0.2266
1.45651e-08,0.1541
1.45884e-08,0.0924
1.46117e-08,0.0460
1.46349e-08,0.0150
1.46582e-08,-0.0042
1.46815e-08,-0.0166
1.47047e-08,-0.0264
1.47280e-08,-0.0358
1.47513e-08,-0.0449
1.47745e-08,-0.0534
1.47978e-08,-0.0615
1.48211e-08,-0.0695
1.48443e-08,-0.0764
1.48676e-08,-0.0803
1.48909e-08,-0.0794
1.49141e-08,-0.0739
1.49374e-08,-0.0650
1.49607e-08,-0.0534
1.49839e-08,-0.0385
1.50072e-08,-0.0201
1.50305e-08,0.0012
1.50537e-08,0.0238
1.50770e-08,0.0447
1.51003e-08,0.0602
1.51236e-08,0.0673
1.51468e-08,0.0653
1.51701e-08,0.0649
1.51934e-08,0.0926
1.52166e-08,0.2023
1.52399e-08,0.3550
1.52632e-08,0.4610
1.52864e-08,0.5466
1.53097e-08,0.6045
1.53330e-08,0.6381
1.53562e-08,0.6593
1.53795e-08,0.6702
1.54028e-08,0.6755
1.54260e-08,0.6769
1.54493e-08,0.6751
1.54726e-08,0.6714
1.54958e-08,0.6658
1.55191e-08,0.6597
1.55424e-08,0.6519
1.55656e-08,0.6418
1.55889e-08,0.6316
1.56122e-08,0.6240
1.56354e-08,0.6231
1.56587e-08,0.6319
1.56820e-08,0.6508
1.57052e-08,0.6791
1.57285e-08,0.7192
1.57518e-08,0.7733
1.57750e-08,0.8386
1.57983e-08,0.9106
1.58216e-08,0.9831
1.58448e-08,1.0488
1.58681e-08,1.1028
1.58914e-08,1.1429
1.59146e-08,1.1710
1.59379e-08,1.1908
1.59612e-08,1.2061
1.59844e-08,1.2196
1.60077e-08,1.2317
1.60310e-08,1.2418
1.60542e-08,1.2500
1.60775e-08,1.2569
1.61008e-08,1.2624
1.61240e-08,1.2657
1.61473e-08,1.2648
1.61706e-08,1.2588
1.61938e-08,1.2485
1.62171e-08,1.2351
1.62404e-08,1.2194
1.62636e-08,1.2019
1.62869e-08,1.1837
1.63102e-08,1.1657
1.63334e-08,1.1495
1.63567e-08,1.1370
1.63800e-08,1.1305
1.64032e-08,1.1309
1.64265e-08,1.1378
1.64498e-08,1.1484
1.64730e-08,1.1592
1.64963e-08,1.1673
1.65196e-08,1.1718
1.65428e-08,1.1736
1.65661e-08,1.1743
1.65894e-08,1.1749
1.66126e-08,1.1761
1.66359e-08,1.1783
1.66592e-08,1.1822
1.66824e-08,1.1878
1.67057e-08,1.1948
1.67290e-08,1.2025
1.67522e-08,1.2103
1.67755e-08,1.2173
1.67988e-08,1.2227
1.68220e-08,1.2262
1.68453e-08,1.2280
1.68686e-08,1.2281
1.68918e-08,1.2266
1.69151e-08,1.2230
1.69384e-08,1.2173
1.69616e-08,1.2101
1.69849e-08,1.2031
1.70082e-08,1.1982
1.70314e-08,1.1964
1.70547e-08,1.1973
1.70780e-08,1.1998
1.71012e-08,1.2025
1.71245e-08,1.2041
1.71478e-08,1.2041
1.71710e-08,1.2024
1.71943e-08,1.1997
1.72176e-08,1.1966
1.72408e-08,1.1936
1.72641e-08,1.1911
1.72874e-08,1.1894
1.73106e-08,1.1888
1.73339e-08,1.1896
1.73572e-08,1.1915
1.73804e-08,1.1940
1.74037e-08,1.1966
1.74270e-08,1.1990
1.74502e-08,1.2014
1.74735e-08,1.2038
1.74968e-08,1.2060
1.75201e-08,1.2075
1.75433e-08,1.2077
1.75666e-08,1.2065
1.75899e-08,1.2042
1.76131e-08,1.2016
1.76364e-08,1.1997
1.76597e-08,1.1732
1.76829e-08,1.1168
1.77062e-08,0.9725
1.77295e-08,0.8195
1.77527e-08,0.7153
1.77760e-08,0.6457
1.77993e-08,0.6002
1.78225e-08,0.5707
1.78458e-08,0.5510
1.78691e-08,0.5363
1.78923e-08,0.5247
1.79156e-08,0.5150
1.79389e-08,0.5074
1.79621e-08,0.5019
1.79854e-08,0.4987
1.80087e-08,0.4973
1.80319e-08,0.4990
1.80552e-08,0.5033
1.80785e-08,0.5086
1.81017e-08,0.5124
1.81250e-08,0.5116
1.81483e-08,0.5052
1.81715e-08,0.4925
1.81948e-08,0.4708
1.82181e-08,0.4341
1.82413e-08,0.3794
1.82646e-08,0.3111
1.82879e-08,0.2360
1.83111e-08,0.1632
1.83344e-08,0.1007
1.83577e-08,0.0532
1.83809e-08,0.0211
1.84042e-08,0.0012
1.84275e-08,-0.0118
1.84507e-08,-0.0221
1.84740e-08,-0.0320
1.84973e-08,-0.0420
1.85205e-08,-0.0513
1.85438e-08,-0.0601
1.85671e-08,-0.0686
1.85903e-08,-0.0759
1.86136e-08,-0.0805
1.86369e-08,-0.0805
1.86601e-08,-0.0758
1.86834e-08,-0.0675
1.87067e-08,-0.0563
1.87299e-08,-0.0416
1.87532e-08,-0.0232
1.87765e-08,-0.0016
1.87997e-08,0.0213
1.88230e-08,0.0425
1.88463e-08,0.0584
1.88695e-08,0.0660
1.88928e-08,0.0646
1.89161e-08,0.0559
1.89393e-08,0.0441
1.89626e-08,0.0337
1.89859e-08,0.0274
1.90091e-08,0.0256
1.90324e-08,0.0267
1.90557e-08,0.0289
1.90789e-08,0.0311
1.91022e-08,0.0323
1.91255e-08,0.0317
1.91487e-08,0.0287
1.91720e-08,0.0232
1.91953e-08,0.0162
1.92185e-08,0.0084
1.92418e-08,0.0006
1.92651e-08,-0.0068
1.92883e-08,-0.0133
1.93116e-08,-0.0188
1.93349e-08,-0.0232
1.93581e-08,-0.0259
1.93814e-08,-0.0259
1.94047e-08,-0.0222
1.94279e-08,-0.0152
1.94512e-08,-0.0065
1.94745e-08,0.0014
1.94977e-08,0.0060
1.95210e-08,0.0067
1.95443e-08,0.0041
1.95675e-08,0.0000
1.95908e-08,-0.0037
1.96141e-08,-0.0059
1.96373e-08,-0.0059
1.96606e-08,-0.0038
1.96839e-08,-0.0003
1.97071e-08,0.0038
1.97304e-08,0.0078
1.97537e-08,0.0111
1.97769e-08,0.0134
1.98002e-08,0.0143
1.98235e-08,0.0140
1.98468e-08,0.0129
1.98700e-08,0.0115
1.98933e-08,0.0099
1.99166e-08,0.0078
1.99398e-08,0.0050
1.99631e-08,0.0015
1.99864e-08,-0.0018
2.00096e-08,-0.0039
2.00329e-08,-0.0041
2.00562e-08,-0.0021
2.00794e-08,0.0011
2.01027e-08,0.0045
2.01260e-08,0.0067
2.01492e-08,0.0070
2.01725e-08,0.0055
2.01958e-08,0.0029
2.02190e-08,-0.0000
2.02423e-08,-0.0024
2.02656e-08,-0.0038
2.02888e-08,-0.0042
2.03121e-08,-0.0036
2.03354e-08,-0.0022
2.03586e-08,-0.0004
2.03819e-08,0.0013
2.04052e-08,0.0026
2.04284e-08,0.0034
2.04517e-08,0.0039
2.04750e-08,0.0043
2.04982e-08,0.0048
2.05215e-08,0.0052
2.05448e-08,0.0051
2.05680e-08,0.0043
2.05913e-08,0.0028
2.06146e-08,0.0010
2.06378e-08,-0.0005
2.06611e-08,-0.0009
2.06844e-08,-0.0002
2.07076e-08,0.0015
2.07309e-08,0.0035
2.07542e-08,0.0051
2.07774e-08,0.0059
2.08007e-08,0.0057
2.08240e-08,0.0048
2.08472e-08,0.0035
2.08705e-08,0.0020
2.08938e-08,0.0008
2.09170e-08,0.0001
2.09403e-08,-0.0001
2.09636e-08,0.0002
2.09868e-08,0.0008
2.10101e-08,0.0013
2.10334e-08,0.0017
2.10566e-08,0.0019
2.10799e-08,0.0020
2.11032e-08,0.0022
2.11264e-08,0.0027
2.11497e-08,0.0032
2.11730e-08,0.0035
2.11962e-08,0.0034
2.12195e-08,0.0026
2.12428e-08,0.0016
2.12660e-08,0.0006
2.12893e-08,0.0000
2.13126e-08,0.0001
2.13358e-08,0.0008
2.13591e-08,0.0018
2.13824e-08,0.0028
2.14056e-08,0.0036
2.14289e-08,0.0039
2.14522e-08,0.0038
2.14754e-08,0.0033
2.14987e-08,0.0027
2.15220e-08,0.0020
2.15452e-08,0.0016
2.15685e-08,0.0014
2.15918e-08,0.0015
2.16150e-08,0.0017
2.16383e-08,0.0019
2.16616e-08,0.0020
2.16848e-08,0.0019
2.17081e-08,0.0019
2.17314e-08,0.0020
2.17546e-08,0.0023
2.17779e-08,0.0027
2.18012e-08,0.0030
2.18244e-08,0.0031
2.18477e-08,0.0028
2.18710e-08,0.0023
2.18942e-08,0.0016
2.19175e-08,0.0012
2.19408e-08,0.0010
2.19640e-08,0.0011
2.19873e-08,0.0015
2.20106e-08,0.0020
2.20338e-08,0.0025
2.20571e-08,0.0028
2.20804e-08,0.0029
2.21037e-08,0.0028
2.21269e-08,0.0025
2.21502e-08,0.0022
2.21735e-08,0.0019
2.21967e-08,0.0019
2.22200e-08,0.0019
2.22433e-08,0.0020
2.22665e-08,0.0021
2.22898e-08,0.0021
2.23131e-08,0.0020
2.23363e-08,0.0019
2.23596e-08,0.0019
2.23829e-08,0.0021
2.24061e-08,0.0024
2.24294e-08,0.0026
2.24527e-08,0.0028
2.24759e-08,0.0027
2.24992e-08,0.0025
2.25225e-08,0.0021
2.25457e-08,0.0018
2.25690e-08,0.0016
2.25923e-08,0.0016
2.26155e-08,0.0017
2.26388e-08,0.0019
2.26621e-08,0.0052
2.26853e-08,0.0296
2.27086e-08,0.1129
2.27319e-08,0.2608
2.27551e-08,0.3999
2.27784e-08,0.4861
2.28017e-08,0.5523
2.28249e-08,0.5934
2.28482e-08,0.6154
2.28715e-08,0.6296
2.28947e-08,0.6394
2.29180e-08,0.6479
2.29413e-08,0.6546
2.29645e-08,0.6604
2.29878e-08,0.6646
2.30111e-08,0.6677
2.30343e-08,0.6686
2.30576e-08,0.6666
2.30809e-08,0.6624
2.31041e-08,0.6578
2.31274e-08,0.6555
2.31507e-08,0.6583
2.31739e-08,0.6669
2.31972e-08,0.6820
2.32205e-08,0.7069
2.32437e-08,0.7475
2.32670e-08,0.8050
2.32903e-08,0.8754
2.33135e-08,0.9512
2.33368e-08,1.0238
2.33601e-08,1.0852
2.33833e-08,1.1313
2.34066e-08,1.1622
2.34299e-08,1.1817
2.34531e-08,1.1945
2.34764e-08,1.2048
2.34997e-08,1.2144
2.35229e-08,1.2234
2.35462e-08,1.2318
2.35695e-08,1.2399
2.35927e-08,1.2479
2.36160e-08,1.2546
2.36393e-08,1.2580
2.36625e-08,1.2567
2.36858e-08,1.2512
2.37091e-08,1.2428
2.37323e-08,1.2317
2.37556e-08,1.2175
2.37789e-08,1.2003
2.38021e-08,1.1806
2.38254e-08,1.1603
2.38487e-08,1.1422
2.38719e-08,1.1301
2.38952e-08,1.1264
2.39185e-08,1.1317
2.39417e-08,1.1434
2.39650e-08,1.1572
2.39883e-08,1.1690
2.40115e-08,1.1763
2.40348e-08,1.1793
2.40581e-08,1.1796
2.40813e-08,1.1785
2.41046e-08,1.1773
2.41279e-08,1.1769
2.41511e-08,1.1784
2.41744e-08,1.1822
2.41977e-08,1.1881
2.42209e-08,1.1953
2.42442e-08,1.2029
2.42675e-08,1.2102
2.42907e-08,1.2164
2.43140e-08,1.2215
2.43373e-08,1.2254
2.43605e-08,1.2282
2.43838e-08,1.2292
2.44071e-08,1.2274
2.44303e-08,1.2222
2.44536e-08,1.2139
2.44769e-08,1.2047
2.45002e-08,1.1970
2.45234e-08,1.1929
2.45467e-08,1.1928
2.45700e-08,1.1958
2.45932e-08,1.2000
2.46165e-08,1.2037
2.46398e-08,1.2058
2.46630e-08,1.2056
2.46863e-08,1.2035
2.47096e-08,1.2002
2.47328e-08,1.1964
2.47561e-08,1.1929
2.47794e-08,1.1902
2.48026e-08,1.1887
